ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
1340;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;772.0
1341;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;761.0
1342;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;763.0
1343;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;758.0
1344;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;1387.0
1345;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;1362.0
1346;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;1374.0
1347;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;1364.0
1348;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;1374.0
1349;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;1359.0
1350;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;1378.0
1351;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;1381.0
1352;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;1383.0
1353;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;1352.0
1354;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;1350.0
1355;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;1352.0
1356;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;1345.0
1357;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;1324.0
1358;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;1311.0
1359;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;1319.0
1360;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;1315.0
1361;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;1322.0
1362;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;1314.0
1363;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;1321.0
1364;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;1281.0
1365;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;1265.0
1366;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;1269.0
1367;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;1260.0
1368;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;1253.0
1369;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;1283.0
1370;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;1260.0
1371;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;1291.0
1372;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;1264.0
1373;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;1263.0
1374;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;1210.0
1375;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;1228.0
1376;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;
1377;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;1128.0
1378;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;1130.0
1379;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;1102.0
1380;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;1117.0
1381;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;1153.0
1382;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;1192.0
1383;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;1170.0
1384;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;1179.0
1385;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;1163.0
1386;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;1192.0
1387;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;1189.0
1388;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;1187.0
1389;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;1155.0
1390;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;1125.0
1391;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;1122.0
1392;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;1448.0
1393;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;1442.0
1394;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;1462.0
1395;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;1467.0
1396;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;1436.0
1397;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;1451.0
1398;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;1435.0
1399;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;1470.0
1400;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;1509.0
1401;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;1534.0
1402;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;1557.0
1403;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;1546.0
1404;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;1530.0
1405;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;1559.0
1406;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;1566.0
1407;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;1566.0
1408;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;1586.0
1409;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;1611.0
1410;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;1645.0
1411;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;1630.0
1412;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;1644.0
1413;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;1660.0
1414;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;1665.0
1415;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;1672.0
1416;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;1656.0
1417;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;1668.0
1418;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;1671.0
1419;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;1649.0
1420;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;1645.0
1421;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;1625.0
1422;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;1660.0
1423;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;1642.0
1424;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;
1425;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;1573.0
1426;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;1543.0
1427;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;1556.0
1428;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;1554.0
1429;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;1578.0
1430;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;1564.0
1431;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;1543.0
1432;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;1566.0
1433;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;1558.0
1434;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;1586.0
1435;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;1575.0
1436;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;1577.0
1437;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;1591.0
1438;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;1561.0
1439;Totaal;Beroepsniveau 2 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;1564.0
1440;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2013 1e kwartaal;1389.0
1441;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2013 2e kwartaal;1391.0
1442;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2013 3e kwartaal;1351.0
1443;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2013 4e kwartaal;1335.0
1444;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2014 1e kwartaal;1300.0
1445;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2014 2e kwartaal;1297.0
1446;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2014 3e kwartaal;1307.0
1447;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2014 4e kwartaal;1311.0
1448;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2015 1e kwartaal;1288.0
1449;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2015 2e kwartaal;1283.0
1450;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2015 3e kwartaal;1280.0
1451;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2015 4e kwartaal;1299.0
1452;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2016 1e kwartaal;1317.0
1453;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2016 2e kwartaal;1307.0
1454;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2016 3e kwartaal;1347.0
1455;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2016 4e kwartaal;1363.0
1456;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2017 1e kwartaal;1380.0
1457;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2017 2e kwartaal;1392.0
1458;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2017 3e kwartaal;1382.0
1459;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2017 4e kwartaal;1364.0
1460;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2018 1e kwartaal;1348.0
1461;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2018 2e kwartaal;1381.0
1462;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2018 3e kwartaal;1419.0
1463;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2018 4e kwartaal;1459.0
1464;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2019 1e kwartaal;1496.0
1465;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2019 2e kwartaal;1525.0
1466;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2019 3e kwartaal;1539.0
1467;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2019 4e kwartaal;1496.0
1468;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2020 1e kwartaal;1517.0
1469;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2020 2e kwartaal;1513.0
1470;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2020 3e kwartaal;1505.0
1471;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2020 4e kwartaal;1519.0
1472;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2021 1e kwartaal;
1473;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2021 2e kwartaal;1569.0
1474;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2021 3e kwartaal;1638.0
1475;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2021 4e kwartaal;1642.0
1476;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2022 1e kwartaal;1659.0
1477;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2022 2e kwartaal;1703.0
1478;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2022 3e kwartaal;1661.0
1479;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2022 4e kwartaal;1697.0
1480;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2023 1e kwartaal;1714.0
1481;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2023 2e kwartaal;1731.0
1482;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2023 3e kwartaal;1739.0
1483;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2023 4e kwartaal;1726.0
1484;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2024 1e kwartaal;1721.0
1485;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2024 2e kwartaal;1717.0
1486;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2024 3e kwartaal;1767.0
1487;Totaal;Beroepsniveau 3 (ISCO 2008);Totaal personen;2024 4e kwartaal;1727.0
1488;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2013 1e kwartaal;706.0
1489;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2013 2e kwartaal;696.0
1490;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2013 3e kwartaal;677.0
1491;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2013 4e kwartaal;674.0
1492;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2014 1e kwartaal;642.0
1493;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2014 2e kwartaal;651.0
1494;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2014 3e kwartaal;637.0
1495;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2014 4e kwartaal;654.0
1496;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2015 1e kwartaal;643.0
1497;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2015 2e kwartaal;624.0
1498;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2015 3e kwartaal;624.0
1499;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2015 4e kwartaal;638.0
1500;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2016 1e kwartaal;642.0
1501;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2016 2e kwartaal;651.0
1502;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2016 3e kwartaal;672.0
1503;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2016 4e kwartaal;684.0
1504;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2017 1e kwartaal;670.0
1505;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2017 2e kwartaal;668.0
1506;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2017 3e kwartaal;659.0
1507;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2017 4e kwartaal;662.0
1508;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2018 1e kwartaal;662.0
1509;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2018 2e kwartaal;674.0
1510;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2018 3e kwartaal;716.0
1511;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2018 4e kwartaal;722.0
1512;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2019 1e kwartaal;740.0
1513;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2019 2e kwartaal;745.0
1514;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2019 3e kwartaal;739.0
1515;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2019 4e kwartaal;729.0
1516;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2020 1e kwartaal;732.0
1517;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2020 2e kwartaal;727.0
1518;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2020 3e kwartaal;721.0
1519;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2020 4e kwartaal;722.0
1520;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2021 1e kwartaal;
1521;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2021 2e kwartaal;744.0
1522;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2021 3e kwartaal;782.0
1523;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2021 4e kwartaal;790.0
1524;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2022 1e kwartaal;803.0
1525;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2022 2e kwartaal;820.0
1526;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2022 3e kwartaal;820.0
1527;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2022 4e kwartaal;837.0
1528;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2023 1e kwartaal;848.0
1529;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2023 2e kwartaal;870.0
1530;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2023 3e kwartaal;878.0
1531;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2023 4e kwartaal;871.0
1532;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2024 1e kwartaal;858.0
1533;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2024 2e kwartaal;847.0
1534;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2024 3e kwartaal;878.0
1535;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Mannen;2024 4e kwartaal;865.0
1536;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2013 1e kwartaal;683.0
1537;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2013 2e kwartaal;695.0
1538;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2013 3e kwartaal;674.0
1539;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2013 4e kwartaal;662.0
1540;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2014 1e kwartaal;658.0
1541;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2014 2e kwartaal;645.0
1542;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2014 3e kwartaal;670.0
1543;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2014 4e kwartaal;658.0
1544;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2015 1e kwartaal;645.0
1545;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2015 2e kwartaal;659.0
1546;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2015 3e kwartaal;657.0
1547;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2015 4e kwartaal;661.0
1548;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2016 1e kwartaal;675.0
1549;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2016 2e kwartaal;655.0
1550;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2016 3e kwartaal;675.0
1551;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2016 4e kwartaal;679.0
1552;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2017 1e kwartaal;709.0
1553;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2017 2e kwartaal;724.0
1554;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2017 3e kwartaal;723.0
1555;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2017 4e kwartaal;702.0
1556;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2018 1e kwartaal;685.0
1557;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2018 2e kwartaal;707.0
1558;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2018 3e kwartaal;704.0
1559;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2018 4e kwartaal;737.0
1560;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2019 1e kwartaal;755.0
1561;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2019 2e kwartaal;780.0
1562;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2019 3e kwartaal;799.0
1563;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2019 4e kwartaal;767.0
1564;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2020 1e kwartaal;784.0
1565;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2020 2e kwartaal;785.0
1566;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2020 3e kwartaal;784.0
1567;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2020 4e kwartaal;797.0
1568;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2021 1e kwartaal;
1569;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2021 2e kwartaal;825.0
1570;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2021 3e kwartaal;856.0
1571;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2021 4e kwartaal;852.0
1572;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2022 1e kwartaal;856.0
1573;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2022 2e kwartaal;882.0
1574;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2022 3e kwartaal;841.0
1575;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2022 4e kwartaal;860.0
1576;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2023 1e kwartaal;866.0
1577;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2023 2e kwartaal;861.0
1578;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2023 3e kwartaal;861.0
1579;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2023 4e kwartaal;855.0
1580;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2024 1e kwartaal;863.0
1581;Totaal;Beroepsniveau 3 (ISCO 2008);Geslacht: Vrouwen;2024 2e kwartaal;870.0
