ID;Beroepsklasse;RegioS;Perioden;WerkzameBeroepsbevolking_1
91;1200000;Dronten;2022;24
92;1200000;Druten;2022;11
93;1200000;Duiven;2022;14
94;1200000;Echt-Susteren;2022;16
95;1200000;Edam-Volendam;2022;20
96;1200000;Ede;2022;65
97;1200000;Eemnes;2022;5
98;1200000;Eemsdelta;2022;23
99;1200000;Eersel;2022;11
100;1200000;Eijsden-Margraten;2022;14
101;1200000;Eindhoven;2022;135
102;1200000;Elburg;2022;13
103;1200000;Emmen;2022;54
104;1200000;Enkhuizen;2022;10
105;1200000;Enschede;2022;85
106;1200000;Epe;2022;17
107;1200000;Ermelo;2022;14
108;1200000;Etten-Leur;2022;24
109;1200000;De Fryske Marren;2022;27
110;1200000;Geertruidenberg;2022;12
111;1200000;Geldrop-Mierlo;2022;22
112;1200000;Gemert-Bakel;2022;17
113;1200000;Gennep;2022;9
114;1200000;Gilze en Rijen;2022;14
115;1200000;Goeree-Overflakkee;2022;28
116;1200000;Goes;2022;21
117;1200000;Goirle;2022;13
118;1200000;Gooise Meren;2022;31
119;1200000;Gorinchem;2022;21
120;1200000;Gouda;2022;40
121;1200000;'s-Gravenhage (gemeente);2022;287
122;1200000;Groningen (gemeente);2022;135
123;1200000;Gulpen-Wittem;2022;7
124;1200000;Haaksbergen;2022;13
125;1200000;Haarlem;2022;90
126;1200000;Haarlemmermeer;2022;90
127;1200000;Halderberge;2022;16
128;1200000;Hardenberg;2022;35
129;1200000;Harderwijk;2022;26
130;1200000;Hardinxveld-Giessendam;2022;10
131;1200000;Harlingen;2022;8
132;1200000;Hattem;2022;7
133;1200000;Heemskerk;2022;21
134;1200000;Heemstede;2022;13
135;1200000;Heerde;2022;10
136;1200000;Heerenveen;2022;27
137;1200000;Heerlen;2022;41
138;1200000;Heeze-Leende;2022;9
139;1200000;Heiloo;2022;13
140;1200000;Den Helder;2022;29
141;1200000;Hellendoorn;2022;20
142;1200000;Hellevoetsluis;2022;21
143;1200000;Helmond;2022;52
144;1200000;Hendrik-Ido-Ambacht;2022;17
145;1200000;Hengelo (O.);2022;45
146;1200000;'s-Hertogenbosch;2022;89
147;1200000;Heumen;2022;9
148;1200000;Heusden;2022;25
149;1200000;Hillegom;2022;12
150;1200000;Hilvarenbeek;2022;9
151;1200000;Hilversum;2022;50
152;1200000;Hoeksche Waard;2022;48
153;1200000;Hof van Twente;2022;19
154;1200000;Het Hogeland;2022;24
155;1200000;Hollands Kroon;2022;27
156;1200000;Hoogeveen;2022;29
157;1200000;Hoorn;2022;39
158;1200000;Horst aan de Maas;2022;25
159;1200000;Houten;2022;29
160;1200000;Huizen;2022;21
161;1200000;Hulst;2022;14
162;1200000;IJsselstein;2022;19
163;1200000;Kaag en Braassem;2022;16
164;1200000;Kampen;2022;31
165;1200000;Kapelle;2022;7
166;1200000;Katwijk;2022;37
167;1200000;Kerkrade;2022;21
168;1200000;Koggenland;2022;13
169;1200000;Krimpen aan den IJssel;2022;15
170;1200000;Krimpenerwaard;2022;31
171;1200000;Laarbeek;2022;13
172;1200000;Land van Cuijk;2022;50
173;1200000;Landgraaf;2022;18
174;1200000;Landsmeer;2022;6
175;1200000;Lansingerland;2022;36
176;1200000;Laren (NH.);2022;5
177;1200000;Leeuwarden;2022;67
178;1200000;Leiden;2022;73
179;1200000;Leiderdorp;2022;15
180;1200000;Leidschendam-Voorburg;2022;39
181;1200000;Lelystad;2022;43
182;1200000;Leudal;2022;19
183;1200000;Leusden;2022;17
184;1200000;Lingewaard;2022;26
185;1200000;Lisse;2022;13
186;1200000;Lochem;2022;17
187;1200000;Loon op Zand;2022;13
188;1200000;Lopik;2022;8
189;1200000;Losser;2022;12
190;1200000;Maasdriel;2022;15
191;1200000;Maasgouw;2022;12
192;1200000;Maashorst;2022;32
193;1200000;Maassluis;2022;18
194;1200000;Maastricht;2022;62
195;1200000;Medemblik;2022;25
196;1200000;Meerssen;2022;10
197;1200000;Meierijstad;2022;46
198;1200000;Meppel;2022;19
199;1200000;Middelburg (Z.);2022;26
200;1200000;Midden-Delfland;2022;11
201;1200000;Midden-Drenthe;2022;18
202;1200000;Midden-Groningen;2022;31
203;1200000;Moerdijk;2022;21
204;1200000;Molenlanden;2022;25
205;1200000;Montferland;2022;20
206;1200000;Montfoort;2022;8
207;1200000;Mook en Middelaar;2022;4
208;1200000;Neder-Betuwe;2022;13
209;1200000;Nederweert;2022;9
210;1200000;Nieuwegein;2022;35
211;1200000;Nieuwkoop;2022;16
212;1200000;Nijkerk;2022;25
213;1200000;Nijmegen;2022;101
214;1200000;Nissewaard;2022;45
215;1200000;Noardeast-Fryslân;2022;24
216;1200000;Noord-Beveland;2022;4
217;1200000;Noordenveld;2022;16
218;1200000;Noordoostpolder;2022;26
219;1200000;Noordwijk;2022;24
220;1200000;Nuenen, Gerwen en Nederwetten;2022;12
221;1200000;Nunspeet;2022;15
222;1200000;Oegstgeest;2022;13
223;1200000;Oirschot;2022;11
224;1200000;Oisterwijk;2022;17
225;1200000;Oldambt;2022;19
226;1200000;Oldebroek;2022;13
227;1200000;Oldenzaal;2022;17
228;1200000;Olst-Wijhe;2022;10
229;1200000;Ommen;2022;10
230;1200000;Oost Gelre;2022;17
231;1200000;Oosterhout;2022;30
232;1200000;Ooststellingwerf;2022;13
233;1200000;Oostzaan;2022;5
234;1200000;Opmeer;2022;7
235;1200000;Opsterland;2022;16
236;1200000;Oss;2022;51
237;1200000;Oude IJsselstreek;2022;21
238;1200000;Ouder-Amstel;2022;8
239;1200000;Oudewater;2022;6
240;1200000;Overbetuwe;2022;27
241;1200000;Papendrecht;2022;17
242;1200000;Peel en Maas;2022;25
243;1200000;Pekela;2022;6
244;1200000;Pijnacker-Nootdorp;2022;32
245;1200000;Purmerend;2022;50
246;1200000;Putten;2022;13
247;1200000;Raalte;2022;22
248;1200000;Reimerswaal;2022;13
249;1200000;Renkum;2022;16
250;1200000;Renswoude;2022;3
251;1200000;Reusel-De Mierden;2022;8
252;1200000;Rheden;2022;22
253;1200000;Rhenen;2022;11
254;1200000;Ridderkerk;2022;24
255;1200000;Rijssen-Holten;2022;21
256;1200000;Rijswijk (ZH.);2022;29
257;1200000;Roerdalen;2022;10
258;1200000;Roermond;2022;31
259;1200000;De Ronde Venen;2022;25
260;1200000;Roosendaal;2022;41
261;1200000;Rotterdam;2022;345
262;1200000;Rozendaal;2022;1
263;1200000;Rucphen;2022;13
264;1200000;Schagen;2022;25
265;1200000;Scherpenzeel;2022;6
266;1200000;Schiedam;2022;43
267;1200000;Schiermonnikoog;2022;1
268;1200000;Schouwen-Duiveland;2022;18
269;1200000;Simpelveld;2022;5
270;1200000;Sint-Michielsgestel;2022;16
271;1200000;Sittard-Geleen;2022;46
272;1200000;Sliedrecht;2022;13
273;1200000;Sluis;2022;11
274;1200000;Smallingerland;2022;29
275;1200000;Soest;2022;25
276;1200000;Someren;2022;11
277;1200000;Son en Breugel;2022;10
278;1200000;Stadskanaal;2022;16
279;1200000;Staphorst;2022;10
280;1200000;Stede Broec;2022;12
281;1200000;Steenbergen;2022;13
282;1200000;Steenwijkerland;2022;24
283;1200000;Stein (L.);2022;13
284;1200000;Stichtse Vecht;2022;35
285;1200000;Súdwest-Fryslân;2022;47
286;1200000;Terneuzen;2022;28
287;1200000;Terschelling;2022;3
288;1200000;Texel;2022;7
289;1200000;Teylingen;2022;22
290;1200000;Tholen;2022;14
291;1200000;Tiel;2022;23
292;1200000;Tilburg;2022;126
293;1200000;Tubbergen;2022;13
294;1200000;Twenterand;2022;18
295;1200000;Tynaarlo;2022;17
296;1200000;Tytsjerksteradiel;2022;17
297;1200000;Uitgeest;2022;8
298;1200000;Uithoorn;2022;17
299;1200000;Urk;2022;12
300;1200000;Utrecht (gemeente);2022;220
301;1200000;Utrechtse Heuvelrug;2022;25
302;1200000;Vaals;2022;4
303;1200000;Valkenburg aan de Geul;2022;8
304;1200000;Valkenswaard;2022;16
305;1200000;Veendam;2022;14
306;1200000;Veenendaal;2022;37
307;1200000;Veere;2022;11
308;1200000;Veldhoven;2022;25
309;1200000;Velsen;2022;37
310;1200000;Venlo;2022;54
311;1200000;Venray;2022;24
312;1200000;Vijfheerenlanden;2022;32
313;1200000;Vlaardingen;2022;38
314;1200000;Vlieland;2022;1
315;1200000;Vlissingen;2022;23
316;1200000;Voerendaal;2022;6
317;1200000;Voorschoten;2022;13
318;1200000;Voorst;2022;13
319;1200000;Vught;2022;17
320;1200000;Waadhoeke;2022;25
321;1200000;Waalre;2022;9
322;1200000;Waalwijk;2022;27
323;1200000;Waddinxveen;2022;17
324;1200000;Wageningen;2022;22
325;1200000;Wassenaar;2022;13
326;1200000;Waterland;2022;9
327;1200000;Weert;2022;27
328;1200000;Weesp;2022;11
329;1200000;West Betuwe;2022;29
330;1200000;West Maas en Waal;2022;11
331;1200000;Westerkwartier;2022;34
332;1200000;Westerveld;2022;10
333;1200000;Westervoort;2022;8
334;1200000;Westerwolde;2022;12
335;1200000;Westland;2022;65
336;1200000;Weststellingwerf;2022;14
337;1200000;Westvoorne;2022;8
338;1200000;Wierden;2022;14
339;1200000;Wijchen;2022;23
340;1200000;Wijdemeren;2022;13
341;1200000;Wijk bij Duurstede;2022;13
342;1200000;Winterswijk;2022;16
343;1200000;Woensdrecht;2022;11
344;1200000;Woerden;2022;30
345;1200000;De Wolden;2022;13
346;1200000;Wormerland;2022;9
347;1200000;Woudenberg;2022;8
348;1200000;Zaanstad;2022;84
349;1200000;Zaltbommel;2022;17
350;1200000;Zandvoort;2022;9
351;1200000;Zeewolde;2022;14
352;1200000;Zeist;2022;34
353;1200000;Zevenaar;2022;24
354;1200000;Zoetermeer;2022;66
355;1200000;Zoeterwoude;2022;5
356;1200000;Zuidplas;2022;25
357;1200000;Zundert;2022;12
358;1200000;Zutphen;2022;25
359;1200000;Zwartewaterland;2022;13
360;1200000;Zwijndrecht;2022;23
361;1200000;Zwolle;2022;75
362;1200000;Groningen (AM);2022;398
363;1200000;Friesland (AM);2022;345
364;1200000;Drenthe (AM);2022;146
365;1200000;Twente (AM);2022;344
366;1200000;Stedendriehoek en Noordwest Veluwe (AM);2022;315
367;1200000;Midden-Gelderland (AM);2022;216
368;1200000;Rijk van Nijmegen (AM);2022;181
369;1200000;Achterhoek (AM);2022;164
370;1200000;Rivierenland (AM);2022;139
371;1200000;Flevoland (AM);2022;227
372;1200000;Gooi en Vechtstreek (AM);2022;131
373;1200000;Midden-Utrecht (AM);2022;493
374;1200000;Amersfoort (AM);2022;190
375;1200000;Noord-Holland Noord (AM);2022;366
376;1200000;Zaanstreek/Waterland (AM);2022;184
377;1200000;Groot Amsterdam (AM);2022;756
378;1200000;Holland Rijnland (AM);2022;310
379;1200000;Midden-Holland (AM);2022;108
380;1200000;Haaglanden (AM);2022;450
381;1200000;Rijnmond (AM);2022;744
382;1200000;Drechtsteden (AM);2022;155
383;1200000;Zeeland (AM);2022;202
384;1200000;West-Brabant (AM);2022;378
385;1200000;Midden-Brabant (AM);2022;269
386;1200000;Noordoost-Brabant (AM);2022;342
387;1200000;Zuidoost-Brabant (AM);2022;285
388;1200000;Noord-Limburg (AM);2022;151
389;1200000;Zuid-Limburg (AM);2022;295
390;1200000;Helmond-De Peel (AM);2022;141
391;1200000;Midden-Limburg (AM);2022;136
392;1200000;Zuid-Holland Centraal (AM);2022;200
393;1200000;Gorinchem (AM);2022;78
394;1200000;Regio Zwolle (AM);2022;311
395;1200000;Zuid-Kennemerland en IJmond (AM);2022;204
396;1200000;FoodValley (AM);2022;193
397;1000000;Nederland;2022;717
398;1000000;Noord-Nederland (LD);2022;72
399;1000000;Oost-Nederland (LD);2022;154
400;1000000;West-Nederland (LD);2022;353
401;1000000;Zuid-Nederland (LD);2022;138
402;1000000;Groningen (PV);2022;27
403;1000000;Fryslân (PV);2022;26
404;1000000;Drenthe (PV);2022;18
405;1000000;Overijssel (PV);2022;50
406;1000000;Flevoland (PV);2022;17
407;1000000;Gelderland (PV);2022;87
408;1000000;Utrecht (PV);2022;65
409;1000000;Noord-Holland (PV);2022;117
410;1000000;Zuid-Holland (PV);2022;157
411;1000000;Zeeland (PV);2022;13
412;1000000;Noord-Brabant (PV);2022;98
413;1000000;Limburg (PV);2022;40
414;1000000;Aa en Hunze;2022;1
415;1000000;Aalsmeer;2022;1
416;1000000;Aalten;2022;1
417;1000000;Achtkarspelen;2022;1
418;1000000;Alblasserdam;2022;1
419;1000000;Albrandswaard;2022;1
420;1000000;Alkmaar;2022;5
421;1000000;Almelo;2022;2
422;1000000;Almere;2022;9
423;1000000;Alphen aan den Rijn;2022;5
424;1000000;Alphen-Chaam;2022;0
425;1000000;Altena;2022;2
426;1000000;Ameland;2022;0
427;1000000;Amersfoort;2022;8
428;1000000;Amstelveen;2022;4
429;1000000;Amsterdam;2022;39
430;1000000;Apeldoorn;2022;6
431;1000000;Arnhem;2022;7
432;1000000;Assen;2022;3
433;1000000;Asten;2022;1
434;1000000;Baarle-Nassau;2022;0
435;1000000;Baarn;2022;1
436;1000000;Barendrecht;2022;2
437;1000000;Barneveld;2022;2
438;1000000;Beek (L.);2022;1
439;1000000;Beekdaelen;2022;1
440;1000000;Beesel;2022;0
441;1000000;Berg en Dal;2022;2
442;1000000;Bergeijk;2022;1
443;1000000;Bergen (L.);2022;0
444;1000000;Bergen (NH.);2022;1
445;1000000;Bergen op Zoom;2022;2
446;1000000;Berkelland;2022;1
447;1000000;Bernheze;2022;1
448;1000000;Best;2022;1
449;1000000;Beuningen;2022;1
450;1000000;Beverwijk;2022;1
451;1000000;De Bilt;2022;2
452;1000000;Bladel;2022;1
453;1000000;Blaricum;2022;0
454;1000000;Bloemendaal;2022;1
455;1000000;Bodegraven-Reeuwijk;2022;1
456;1000000;Boekel;2022;0
457;1000000;Borger-Odoorn;2022;1
458;1000000;Borne;2022;1
459;1000000;Borsele;2022;1
460;1000000;Boxtel;2022;1
461;1000000;Breda;2022;9
462;1000000;Brielle;2022;1
463;1000000;Bronckhorst;2022;1
464;1000000;Brummen;2022;1
465;1000000;Brunssum;2022;1
466;1000000;Bunnik;2022;1
467;1000000;Bunschoten;2022;1
468;1000000;Buren;2022;1
469;1000000;Capelle aan den IJssel;2022;3
470;1000000;Castricum;2022;2
471;1000000;Coevorden;2022;1
472;1000000;Cranendonck;2022;1
473;1000000;Culemborg;2022;1
474;1000000;Dalfsen;2022;1
475;1000000;Dantumadiel;2022;1
476;1000000;Delft;2022;6
477;1000000;Deurne;2022;1
478;1000000;Deventer;2022;4
479;1000000;Diemen;2022;2
480;1000000;Dijk en Waard;2022;3
481;1000000;Dinkelland;2022;1
482;1000000;Doesburg;2022;0
483;1000000;Doetinchem;2022;2
484;1000000;Dongen;2022;1
485;1000000;Dordrecht;2022;5
486;1000000;Drechterland;2022;1
487;1000000;Drimmelen;2022;1
488;1000000;Dronten;2022;2
489;1000000;Druten;2022;1
490;1000000;Duiven;2022;1
491;1000000;Echt-Susteren;2022;1
492;1000000;Edam-Volendam;2022;1
493;1000000;Ede;2022;5
494;1000000;Eemnes;2022;0
495;1000000;Eemsdelta;2022;1
496;1000000;Eersel;2022;1
497;1000000;Eijsden-Margraten;2022;1
498;1000000;Eindhoven;2022;9
499;1000000;Elburg;2022;1
500;1000000;Emmen;2022;3
501;1000000;Enkhuizen;2022;1
502;1000000;Enschede;2022;7
503;1000000;Epe;2022;1
504;1000000;Ermelo;2022;1
505;1000000;Etten-Leur;2022;2
506;1000000;De Fryske Marren;2022;2
507;1000000;Geertruidenberg;2022;1
508;1000000;Geldrop-Mierlo;2022;1
509;1000000;Gemert-Bakel;2022;1
510;1000000;Gennep;2022;1
511;1000000;Gilze en Rijen;2022;1
512;1000000;Goeree-Overflakkee;2022;2
513;1000000;Goes;2022;2
514;1000000;Goirle;2022;1
515;1000000;Gooise Meren;2022;2
516;1000000;Gorinchem;2022;1
517;1000000;Gouda;2022;3
518;1000000;'s-Gravenhage (gemeente);2022;24
519;1000000;Groningen (gemeente);2022;15
520;1000000;Gulpen-Wittem;2022;1
521;1000000;Haaksbergen;2022;1
522;1000000;Haarlem;2022;7
523;1000000;Haarlemmermeer;2022;6
524;1000000;Halderberge;2022;1
525;1000000;Hardenberg;2022;3
526;1000000;Harderwijk;2022;2
527;1000000;Hardinxveld-Giessendam;2022;1
528;1000000;Harlingen;2022;1
529;1000000;Hattem;2022;1
530;1000000;Heemskerk;2022;1
531;1000000;Heemstede;2022;1
532;1000000;Heerde;2022;1
533;1000000;Heerenveen;2022;2
534;1000000;Heerlen;2022;2
535;1000000;Heeze-Leende;2022;1
536;1000000;Heiloo;2022;1
537;1000000;Den Helder;2022;2
538;1000000;Hellendoorn;2022;1
539;1000000;Hellevoetsluis;2022;1
540;1000000;Helmond;2022;3
541;1000000;Hendrik-Ido-Ambacht;2022;1
542;1000000;Hengelo (O.);2022;4
543;1000000;'s-Hertogenbosch;2022;7
544;1000000;Heumen;2022;1
545;1000000;Heusden;2022;2
546;1000000;Hillegom;2022;1
547;1000000;Hilvarenbeek;2022;1
548;1000000;Hilversum;2022;4
549;1000000;Hoeksche Waard;2022;3
550;1000000;Hof van Twente;2022;1
551;1000000;Het Hogeland;2022;2
552;1000000;Hollands Kroon;2022;2
553;1000000;Hoogeveen;2022;2
554;1000000;Hoorn;2022;3
555;1000000;Horst aan de Maas;2022;1
556;1000000;Houten;2022;3
557;1000000;Huizen;2022;2
558;1000000;Hulst;2022;1
559;1000000;IJsselstein;2022;1
560;1000000;Kaag en Braassem;2022;1
561;1000000;Kampen;2022;3
562;1000000;Kapelle;2022;1
563;1000000;Katwijk;2022;3
564;1000000;Kerkrade;2022;1
565;1000000;Koggenland;2022;1
566;1000000;Krimpen aan den IJssel;2022;1
567;1000000;Krimpenerwaard;2022;2
568;1000000;Laarbeek;2022;1
569;1000000;Land van Cuijk;2022;3
570;1000000;Landgraaf;2022;1
571;1000000;Landsmeer;2022;0
572;1000000;Lansingerland;2022;3
573;1000000;Laren (NH.);2022;0
574;1000000;Leeuwarden;2022;6
575;1000000;Leiden;2022;8
576;1000000;Leiderdorp;2022;1
577;1000000;Leidschendam-Voorburg;2022;3
578;1000000;Lelystad;2022;3
579;1000000;Leudal;2022;1
580;1000000;Leusden;2022;1
581;1000000;Lingewaard;2022;2
582;1000000;Lisse;2022;1
583;1000000;Lochem;2022;1
584;1000000;Loon op Zand;2022;1
585;1000000;Lopik;2022;1
586;1000000;Losser;2022;1
587;1000000;Maasdriel;2022;1
588;1000000;Maasgouw;2022;1
589;1000000;Maashorst;2022;2
590;1000000;Maassluis;2022;1
591;1000000;Maastricht;2022;7
592;1000000;Medemblik;2022;2
593;1000000;Meerssen;2022;1
594;1000000;Meierijstad;2022;3
595;1000000;Meppel;2022;1
596;1000000;Middelburg (Z.);2022;2
597;1000000;Midden-Delfland;2022;1
598;1000000;Midden-Drenthe;2022;1
599;1000000;Midden-Groningen;2022;2
600;1000000;Moerdijk;2022;1
601;1000000;Molenlanden;2022;2
602;1000000;Montferland;2022;1
603;1000000;Montfoort;2022;1
604;1000000;Mook en Middelaar;2022;0
605;1000000;Neder-Betuwe;2022;1
606;1000000;Nederweert;2022;1
607;1000000;Nieuwegein;2022;3
608;1000000;Nieuwkoop;2022;1
609;1000000;Nijkerk;2022;2
610;1000000;Nijmegen;2022;11
611;1000000;Nissewaard;2022;3
612;1000000;Noardeast-Fryslân;2022;2
613;1000000;Noord-Beveland;2022;0
614;1000000;Noordenveld;2022;2
615;1000000;Noordoostpolder;2022;2
616;1000000;Noordwijk;2022;2
617;1000000;Nuenen, Gerwen en Nederwetten;2022;1
618;1000000;Nunspeet;2022;1
619;1000000;Oegstgeest;2022;1
620;1000000;Oirschot;2022;1
621;1000000;Oisterwijk;2022;1
622;1000000;Oldambt;2022;1
623;1000000;Oldebroek;2022;1
624;1000000;Oldenzaal;2022;1
625;1000000;Olst-Wijhe;2022;1
626;1000000;Ommen;2022;1
627;1000000;Oost Gelre;2022;1
628;1000000;Oosterhout;2022;2
629;1000000;Ooststellingwerf;2022;1
630;1000000;Oostzaan;2022;0
631;1000000;Opmeer;2022;0
632;1000000;Opsterland;2022;1
633;1000000;Oss;2022;3
634;1000000;Oude IJsselstreek;2022;1
635;1000000;Ouder-Amstel;2022;1
636;1000000;Oudewater;2022;0
637;1000000;Overbetuwe;2022;2
638;1000000;Papendrecht;2022;1
639;1000000;Peel en Maas;2022;1
640;1000000;Pekela;2022;0
641;1000000;Pijnacker-Nootdorp;2022;3
642;1000000;Purmerend;2022;3
643;1000000;Putten;2022;1
644;1000000;Raalte;2022;2
645;1000000;Reimerswaal;2022;1
646;1000000;Renkum;2022;1
647;1000000;Renswoude;2022;0
648;1000000;Reusel-De Mierden;2022;0
649;1000000;Rheden;2022;2
650;1000000;Rhenen;2022;1
651;1000000;Ridderkerk;2022;2
652;1000000;Rijssen-Holten;2022;2
653;1000000;Rijswijk (ZH.);2022;2
654;1000000;Roerdalen;2022;1
655;1000000;Roermond;2022;2
656;1000000;De Ronde Venen;2022;2
657;1000000;Roosendaal;2022;3
658;1000000;Rotterdam;2022;26
659;1000000;Rozendaal;2022;0
660;1000000;Rucphen;2022;1
661;1000000;Schagen;2022;2
662;1000000;Scherpenzeel;2022;0
663;1000000;Schiedam;2022;3
664;1000000;Schiermonnikoog;2022;0
665;1000000;Schouwen-Duiveland;2022;1
666;1000000;Simpelveld;2022;0
667;1000000;Sint-Michielsgestel;2022;1
668;1000000;Sittard-Geleen;2022;3
669;1000000;Sliedrecht;2022;1
670;1000000;Sluis;2022;1
671;1000000;Smallingerland;2022;2
672;1000000;Soest;2022;2
673;1000000;Someren;2022;1
674;1000000;Son en Breugel;2022;1
675;1000000;Stadskanaal;2022;1
676;1000000;Staphorst;2022;1
677;1000000;Stede Broec;2022;1
678;1000000;Steenbergen;2022;1
679;1000000;Steenwijkerland;2022;2
680;1000000;Stein (L.);2022;1
681;1000000;Stichtse Vecht;2022;3
682;1000000;Súdwest-Fryslân;2022;3
683;1000000;Terneuzen;2022;2
684;1000000;Terschelling;2022;0
685;1000000;Texel;2022;1
686;1000000;Teylingen;2022;2
687;1000000;Tholen;2022;1
688;1000000;Tiel;2022;1
689;1000000;Tilburg;2022;10
690;1000000;Tubbergen;2022;1
691;1000000;Twenterand;2022;1
692;1000000;Tynaarlo;2022;2
693;1000000;Tytsjerksteradiel;2022;1
694;1000000;Uitgeest;2022;1
695;1000000;Uithoorn;2022;1
696;1000000;Urk;2022;1
697;1000000;Utrecht (gemeente);2022;22
698;1000000;Utrechtse Heuvelrug;2022;2
699;1000000;Vaals;2022;0
700;1000000;Valkenburg aan de Geul;2022;1
701;1000000;Valkenswaard;2022;1
702;1000000;Veendam;2022;1
703;1000000;Veenendaal;2022;3
704;1000000;Veere;2022;1
705;1000000;Veldhoven;2022;2
706;1000000;Velsen;2022;3
707;1000000;Venlo;2022;3
708;1000000;Venray;2022;1
709;1000000;Vijfheerenlanden;2022;2
710;1000000;Vlaardingen;2022;3
711;1000000;Vlieland;2022;0
712;1000000;Vlissingen;2022;1
713;1000000;Voerendaal;2022;1
714;1000000;Voorschoten;2022;1
715;1000000;Voorst;2022;1
716;1000000;Vught;2022;1
717;1000000;Waadhoeke;2022;2
718;1000000;Waalre;2022;1
719;1000000;Waalwijk;2022;2
720;1000000;Waddinxveen;2022;1
721;1000000;Wageningen;2022;3
722;1000000;Wassenaar;2022;1
723;1000000;Waterland;2022;1
724;1000000;Weert;2022;2
725;1000000;Weesp;2022;1
726;1000000;West Betuwe;2022;2
727;1000000;West Maas en Waal;2022;1
728;1000000;Westerkwartier;2022;3
729;1000000;Westerveld;2022;1
730;1000000;Westervoort;2022;1
731;1000000;Westerwolde;2022;1
732;1000000;Westland;2022;5
733;1000000;Weststellingwerf;2022;1
734;1000000;Westvoorne;2022;0
735;1000000;Wierden;2022;1
736;1000000;Wijchen;2022;2
737;1000000;Wijdemeren;2022;1
738;1000000;Wijk bij Duurstede;2022;1
739;1000000;Winterswijk;2022;1
740;1000000;Woensdrecht;2022;1
741;1000000;Woerden;2022;2
742;1000000;De Wolden;2022;1
743;1000000;Wormerland;2022;1
744;1000000;Woudenberg;2022;1
745;1000000;Zaanstad;2022;6
746;1000000;Zaltbommel;2022;1
747;1000000;Zandvoort;2022;1
748;1000000;Zeewolde;2022;1
749;1000000;Zeist;2022;3
