ID;RegioS;Code_1;Naam_2;SorteringNaam_3;Code_4;Naam_5;Code_6;Naam_7;Code_8;Naam_9;Code_10;Naam_11;Code_12;Naam_13;Code_14;Naam_15;Code_16;Naam_17;Code_18;Naam_19;Code_20;Naam_21;Code_22;Naam_23;Code_24;Naam_25;Code_26;Naam_27;Code_28;Naam_29;Code_30;Naam_31;Code_32;Naam_33;Code_34;Naam_35;Code_36;Naam_37;Code_38;Naam_39;Code_40;Naam_41;Code_42;Naam_43;Code_44;Naam_45;Code_46;Naam_47;Code_48;Naam_49;Code_50;Naam_51;Code_52;Naam_53;Code_54;Naam_55;Code_56;Naam_57;Code_58;Naam_59;Code_60;Code_61;Naam_62;Code_63;Naam_64;Code_65;Omschrijving_66;Code_67;Naam_68;Inwonertal_69;Omgevingsadressendichtheid_70
213;80;80;Leeuwarden                             ;Leeuwarden                 ;17;Leeuwarden      ;23;Fryslân                   ;3;Leeuwarden-Franeker-Dongeradeel;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                            ;11;Leeuwarden                              ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                     ;53;Leeuwarden               ;2;Leeuwarden      ;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;10;Leeuwarden            ; NL1;Noord-Nederland;NL12;Friesland    ;NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;4;Friesland-noord                ;3;Noord-Friesland/Waddeneilanden          ;3;Noord-Friesland/Waddeneilanden          ;   ;2;Leeuwarden      ;2;Leeuwarden      ;5;  50 000 - < 100 000 inwoners ;2;Sterk stedelijk     ;91749;2159
214;81;81;Leeuwarderadeel                        ;Leeuwarderadeel            ;17;Leeuwarden      ;23;Fryslân                   ;3;Leeuwarden-Franeker-Dongeradeel;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                            ;12;Friese bouwstreek                       ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                     ;53;Leeuwarden               ;2;Leeuwarden      ;2101;Noordelijk Friesland                    ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland;10;Leeuwarden            ; NL1;Noord-Nederland;NL12;Friesland    ;NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;4;Friesland-noord                ;3;Noord-Friesland/Waddeneilanden          ;3;Noord-Friesland/Waddeneilanden          ;   ;0;                ;2;Leeuwarden      ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10543;487
215;546;546;Leiden                                 ;Leiden                     ;9;'s-Gravenhage   ;16;Hollands-Midden           ;31;Leiden-Alphen aan den Rijn     ;25;Agglomeratie Leiden en Bollenstreek;250;Agglomeratie Leiden en Bollenstreek;2500;Agglomeratie Leiden en Bollenstreek        ;70;Leiden                                  ;14;Leiden            ;15;Leiden           ;37;GGD Zuid-Holland Noord            ;30;Leiden                   ;12;Leiden          ;2804;Westelijk Rijnland                      ;7;Westelijk Holland            ;3;West-Nederland ;46;Leiden                ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL331;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;26;Zuid-Holland-Noord             ;19;Bollenstreek/Leiden                     ;26;Bollenstreek/Leiden                     ;311;12;Leiden          ;12;Leiden          ;6;  100 000 - < 150 000 inwoners;1;Zeer sterk stedelijk;118563;3262
216;547;547;Leiderdorp                             ;Leiderdorp                 ;9;'s-Gravenhage   ;16;Hollands-Midden           ;31;Leiden-Alphen aan den Rijn     ;25;Agglomeratie Leiden en Bollenstreek;250;Agglomeratie Leiden en Bollenstreek;2500;Agglomeratie Leiden en Bollenstreek        ;71;Randgebied Leiden                       ;14;Leiden            ;15;Leiden           ;37;GGD Zuid-Holland Noord            ;30;Leiden                   ;12;Leiden          ;2804;Westelijk Rijnland                      ;7;Westelijk Holland            ;3;West-Nederland ;46;Leiden                ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL331;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;26;Zuid-Holland-Noord             ;19;Bollenstreek/Leiden                     ;26;Bollenstreek/Leiden                     ;311;12;Leiden          ;12;Leiden          ;4;  20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;26154;2057
217;Leidschendam-Voorburg;1916;Leidschendam-Voorburg                  ;Leidschendam+Voorburg      ;9;'s-Gravenhage   ;46;Haaglanden                ;29;'s-Gravenhage                  ;26;Agglomeratie 's-Gravenhage         ;260;Agglomeratie 's-Gravenhage         ;2601;Agglomeratie 's-Gravenhage excl. Zoetermeer;80;Randgebied 's-Gravenhage                ;15;'s-Gravenhage     ;16;'s-Gravenhage    ;41;GGD Zuid-Holland West             ;28;'s-Gravenhage            ;13;'s-Gravenhage   ;2804;Westelijk Rijnland                      ;7;Westelijk Holland            ;3;West-Nederland ;49;'s-Gravenhage         ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL332;Agglomeratie 's-Gravenhage         ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland ;3;'s-Gravenhage   ;22;Haaglanden             ;17;Overig Nederland                        ;28;Haaglanden                     ;20;'s-Gravenhage/Westland                  ;27;'s-Gravenhage                           ;   ;13;'s-Gravenhage   ;13;'s-Gravenhage   ;5;  50 000 - < 100 000 inwoners ;1;Zeer sterk stedelijk;73793;2722
218;995;995;Lelystad                               ;Lelystad                   ;7;Zwolle/Lelystad ;65;Flevoland                 ;50;Almere-Lelystad                ;40;Flevoland                          ;400;Flevoland                          ;4002;Flevoland-Midden                           ;129;Zuidelijke IJsselmeerpolders            ;10;Het Gooi/Flevoland;10;Flevoland        ;22;GGD Flevoland                     ;63;Lelystad                 ;5;Lelystad        ;2402;Zuidelijke IJsselmeerpolders            ;6;IJsselmeerpolders            ;2;Oost-Nederland ;28;Harderwijk            ; NL2;Oost-Nederland ;NL23;Flevoland    ;NL230;Flevoland                          ;10;Harderwijk-Amersfoort           ;25;Flevoland                ;24;Flevoland    ;2;Arnhem          ;15;Flevoland              ;3;IJsselmeerkust                          ;18;Flevoland                      ;31;Flevoland                               ;46;Flevoland                               ;   ;0;                ;0;                ;5;  50 000 - < 100 000 inwoners ;3;Matig stedelijk     ;70860;1292
219;82;82;Lemsterland                            ;Lemsterland                ;17;Leeuwarden      ;23;Fryslân                   ;4;Sneek                          ;5;Zuidwest-Friesland                 ;50;Zuidwest-Friesland                 ;500;Zuidwest-Friesland                         ;10;Fries weidegebied                       ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                     ;55;Heerenveen               ;2;Leeuwarden      ;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;9;Sneek                 ; NL1;Noord-Nederland;NL12;Friesland    ;NL122;Zuidwest-Friesland                 ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;5;Meren in Groningen, Friesl., Nw. Overijs;5;Zuidwest-Friesland             ;4;Oost-Friesland/Zuidwest-Friesland       ;4;Oost-Friesland/Zuidwest Friesland       ;   ;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;13406;560
220;327;327;Leusden                                ;Leusden                    ;16;Utrecht         ;50;Utrechtsland              ;20;Amersfoort                     ;17;Utrecht                            ;170;Utrecht                            ;1702;Stadsgewest Amersfoort                     ;43;Utrechtse Vallei en Eemgebied           ;8;Amersfoort        ;9;Utrecht          ;23;GGD Eemland                       ;52;Amersfoort               ;8;Utrecht         ;2605;Zandgebied in Utrecht                   ;5;Centraal Veehouderijgebied   ;3;West-Nederland ;35;Amersfoort            ; NL3;West-Nederland ;NL31;Utrecht      ;NL310;Utrecht                            ;10;Harderwijk-Amersfoort           ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;17;Eemland                ;7;Utrechtse Heuvelrug en 't Gooi          ;16;Eem en Vallei                  ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ;201;8;Amersfoort      ;8;Amersfoort      ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;28977;1157
221;Liemeer;1673;Liemeer                                ;Liemeer                    ;9;'s-Gravenhage   ;16;Hollands-Midden           ;31;Leiden-Alphen aan den Rijn     ;28;Oost-Zuid-Holland                  ;280;Oost-Zuid-Holland                  ;2800;Oost-Zuid-Holland                          ;72;Noordelijke veenstreek in Zuid-Holland  ;14;Leiden            ;15;Leiden           ;37;GGD Zuid-Holland Noord            ;31;Alphen aan den Rijn      ;12;Leiden          ;2804;Westelijk Rijnland                      ;7;Westelijk Holland            ;3;West-Nederland ;47;Alphen aan den Rijn   ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL334;Oost-Zuid-Holland                  ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;27;Zuid-Holland-Oost              ;21;Rijnstreek/Midden-Holland/Alblasserwaard;29;Rijnstreek/Midden-Holland/Alblasserwaard;312;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;6725;247
222;694;694;Liesveld                               ;Liesveld                   ;11;Dordrecht       ;10;Zuid-Holland Zuid         ;34;Gorinchem                      ;30;Zuidoost-Zuid-Holland              ;300;Zuidoost Zuid-Holland              ;3002;Overig Zuidoost-Zuid-Holland               ;77;Overige gemeenten Alblasserwaard        ;18;Dordrecht         ;20;Dordrecht        ;48;GGD Regio Zuid-Holland Zuid       ;37;Dordrecht                ;15;Dordrecht       ;2807;Alblasserwaard en Vijfherenlanden       ;9;Hollands/Utrechts weidegebied;3;West-Nederland ;52;Gorinchem             ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL336;Zuidoost-Zuid-Holland              ;18;Dordrecht-Gorinchem             ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;17;Overig Nederland                        ;30;Zuid-Holland-Zuid              ;21;Rijnstreek/Midden-Holland/Alblasserwaard;29;Rijnstreek/Midden-Holland/Alblasserwaard;   ;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;9718;323
223;733;733;Lingewaal                              ;Lingewaal                  ;5;Arnhem          ;48;Gelderland-Zuid           ;34;Gorinchem                      ;16;Zuidwest-Gelderland                ;160;Zuidwest-Gelderland                ;1600;Zuidwest-Gelderland                        ;38;Westelijke Betuwe                       ;9;Utrecht           ;8;Nijmegen         ;20;GGD Rivierenland                  ;16;Tiel                     ;7;Arnhem          ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied               ;2;Oost-Nederland ;52;Gorinchem             ; NL2;Oost-Nederland ;NL22;Gelderland   ;NL224;Zuidwest-Gelderland                ;18;Dordrecht-Gorinchem             ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;14;Rivierenland           ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;12;Nijmegen e.o. en Betuwe                 ;15;Betuwe                                  ;   ;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10799;280
224;Lingewaard;1705;Lingewaard                             ;Lingewaard                 ;5;Arnhem          ;45;Gelderland-Midden         ;15;Nijmegen                       ;15;Arnhem/Nijmegen                    ;150;Arnhem/Nijmegen                    ;1500;Arnhem/Nijmegen                            ;37;Oostelijke Betuwe                       ;7;Nijmegen          ;7;Arnhem           ;19;Hulpverlening Gelderland Midden   ;17;Nijmegen                 ;7;Arnhem          ;2504;Oostelijke Betuwe en Nijmegen           ;10;Rivierengebied               ;2;Oost-Nederland ;30;Nijmegen              ; NL2;Oost-Nederland ;NL22;Gelderland   ;NL223;Arnhem/Nijmegen                    ;11;Oostelijk Maas-Waalgebied       ;7;Gelderland-Midden        ;25;Gelderland   ;2;Arnhem          ;11;Ijssel en Rijn         ;9;Gelders Rivierengebied                  ;14;Arnhem/Nijmegen                ;10;Arnhem e.o.                             ;13;Arnhem e.o.                             ;151;0;                ;6;Arnhem          ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;43176;748
225;553;553;Lisse                                  ;Lisse                      ;9;'s-Gravenhage   ;16;Hollands-Midden           ;22;Haarlem-Beverwijk-Velsen       ;25;Agglomeratie Leiden en Bollenstreek;250;Agglomeratie Leiden en Bollenstreek;2500;Agglomeratie Leiden en Bollenstreek        ;68;Zuidhollandse Bollenstreek              ;14;Leiden            ;15;Leiden           ;37;GGD Zuid-Holland Noord            ;30;Leiden                   ;12;Leiden          ;2808;Bollenstreek                            ;7;Westelijk Holland            ;3;West-Nederland ;43;Haarlem               ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL331;Agglomeratie Leiden en Bollenstreek;15;Zuid-Noord-Holland              ;16;Hollands Midden          ;28;Zuid-Holland ;3;'s-Gravenhage   ;21;Rijn-Gouwe             ;17;Overig Nederland                        ;26;Zuid-Holland-Noord             ;19;Bollenstreek/Leiden                     ;26;Bollenstreek/Leiden                     ;221;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;21909;1389
226;808;808;Lith                                   ;Lith                       ;1;'s-Hertogenbosch;72;Noordoost Noord-Brabant   ;41;'s-Hertogenbosch               ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-brabant     ;3520;Overig Noordoost-Noord-brabant             ;111;Maaskant                                ;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;54;GGD Hart voor Brabant             ;1;'s-Hertogenbosch         ;18;'s-Hertogenbosch;3009;Maaskant en Land van Cuijk              ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;72;Oss                   ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL413;Noordoost-Noord-Brabant            ;12;Noord-Noord-Brabant             ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost Brabant      ;13;West- en Midden-Brabant                 ;36;Noordoost-Brabant              ;27;'s-Hertogenbosch + Noordoost Brabant    ;40;Noordoost-Brabant                       ;413;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;6723;184
227;140;140;Littenseradiel                         ;Littenseradiel             ;17;Leeuwarden      ;23;Fryslân                   ;3;Leeuwarden-Franeker-Dongeradeel;4;Noord-Friesland                    ;40;Noord-Friesland                    ;400;Noord-Friesland                            ;10;Fries weidegebied                       ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                     ;54;Sneek                    ;2;Leeuwarden      ;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;1;Noord-Nederland;10;Leeuwarden            ; NL1;Noord-Nederland;NL12;Friesland    ;NL121;Noord-Friesland                    ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;5;Leeuwarden      ;4;Fryslân                ;17;Overig Nederland                        ;5;Zuidwest-Friesland             ;4;Oost-Friesland/Zuidwest-Friesland       ;4;Oost-Friesland/Zuidwest Friesland       ;   ;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10840;112
228;262;262;Lochem                                 ;Lochem                     ;6;Zutphen         ;31;Noord- en Oost-Gelderland ;16;Winterswijk-Zutphen            ;14;Achterhoek                         ;140;Achterhoek                         ;1400;Achterhoek                                 ;28;Overige gemeenten westelijke Achterhoek ;5;Stedendriehoek    ;6;Stedendriehoek   ;14;GGD Regio Stedendriehoek          ;19;Zutphen                  ;6;Apeldoorn       ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;23;Zutphen               ; NL2;Oost-Nederland ;NL22;Gelderland   ;NL222;Achterhoek                         ;7;Apeldoorn en midden-IJsselgebied;6;Noord- en Oost-Gelderland;25;Gelderland   ;2;Arnhem          ;9;Stedendriehoek         ;10;Achterhoek                              ;11;Stedendriehoek                 ;11;Achterhoek                              ;12;Achterhoek                              ;161;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;32816;515
229;329;329;Loenen                                 ;Loenen                     ;16;Utrecht         ;50;Utrechtsland              ;23;Hilversum                      ;17;Utrecht                            ;170;Utrecht                            ;1701;Utrecht-West                               ;48;Vechtstreek en Plassengebied in Utrecht ;9;Utrecht           ;9;Utrecht          ;25;GGD Midden-Nederland              ;51;Utrecht                  ;8;Utrecht         ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied;3;West-Nederland ;45;Hilversum             ; NL3;West-Nederland ;NL31;Utrecht      ;NL310;Utrecht                            ;15;Zuid-Noord-Holland              ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;16;Gooi & Vechtstreek     ;6;Hollands-Utrechtse meren                ;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ;   ;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8338;311
230;809;809;Loon op Zand                           ;Loon op Zand               ;2;Breda           ;1;Midden- en West-Brabant   ;42;Tilburg                        ;34;Midden-Noord-Brabant               ;340;Midden-Noord-Brabant               ;3400;Midden-Noord-Brabant                       ;108;Gebied om Tilburg                       ;21;Tilburg           ;23;Tilburg          ;54;GGD Hart voor Brabant             ;6;Tilburg                  ;18;'s-Hertogenbosch;3008;Midden Noord-Brabant                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;68;Tilburg               ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL412;Midden-Noord-Brabant               ;21;Tilburg en omstreken            ;20;Midden- en West-Brabant  ;30;Noord-Brabant;1;'s-Hertogenbosch;26;Midden Brabant         ;13;West- en Midden-Brabant                 ;35;Midden-Brabant                 ;26;Midden-Brabant/Waalwijk                 ;36;Midden-Brabant                          ;   ;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;22918;931
231;331;331;Lopik                                  ;Lopik                      ;16;Utrecht         ;50;Utrechtsland              ;19;Utrecht-Zeist-Woerden          ;17;Utrecht                            ;170;Utrecht                            ;1701;Utrecht-West                               ;49;Utrechts weidegebied                    ;9;Utrecht           ;9;Utrecht          ;25;GGD Midden-Nederland              ;51;Utrecht                  ;8;Utrecht         ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied;3;West-Nederland ;36;Utrecht               ; NL3;West-Nederland ;NL31;Utrecht      ;NL310;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht - Midden       ;17;Overig Nederland                        ;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ;191;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13968;334
232;24;24;Loppersum                              ;Loppersum                  ;18;Groningen       ;34;Groningen                 ;1;Groningen                      ;2;Delfzijl en omgeving               ;20;Delfzijl en omgeving               ;200;Delfzijl en omgeving                       ;1;Groninger Hoogeland en N. Westerkwartier;1;Groningen-Drenthe ;1;Groningen        ;1;Hulpverleningsdienst GGD Groningen;57;Groningen                ;1;Groningen       ;2006;Oostelijk Hogeland                      ;1;Bouwhoek en Hogeland         ;1;Noord-Nederland;2;Appingedam/Delfzijl   ; NL1;Noord-Nederland;NL11;Groningen    ;NL112;Delfzijl en omgeving               ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;5;Leeuwarden      ;1;Noord Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;1;Ommelanden                              ;1;Ommelanden                              ;012;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11032;186
233;168;168;Losser                                 ;Losser                     ;8;Almelo          ;35;Twente                    ;10;Enschede-Hengelo               ;12;Twente                             ;120;Twente                             ;1200;Twente                                     ;24;Overige gemeenten in Twente             ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                  ;27;Enschede                 ;4;Zwolle          ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;2;Oost-Nederland ;22;Enschede              ; NL2;Oost-Nederland ;NL21;Overijssel   ;NL213;Twente                             ;6;Twente                          ;5;Twente                   ;23;Overijssel   ;2;Arnhem          ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;7;Twente                                  ;8;Hengelo/Enschede                        ;   ;0;                ;4;Enschede        ;4;  20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;22487;641
234;332;332;Maarn                                  ;Maarn                      ;16;Utrecht         ;50;Utrechtsland              ;19;Utrecht-Zeist-Woerden          ;17;Utrecht                            ;170;Utrecht                            ;1704;Zuidoost-Utrecht                           ;44;Utrechtse Heuvelrug                     ;8;Amersfoort        ;9;Utrecht          ;26;GGD Midden-Nederland              ;52;Amersfoort               ;8;Utrecht         ;2605;Zandgebied in Utrecht                   ;5;Centraal Veehouderijgebied   ;3;West-Nederland ;36;Utrecht               ; NL3;West-Nederland ;NL31;Utrecht      ;NL310;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht - Midden       ;7;Utrechtse Heuvelrug en 't Gooi          ;19;Utrecht                        ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ;191;0;                ;0;                ;2;  5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;5945;381
235;333;333;Maarssen                               ;Maarssen                   ;16;Utrecht         ;50;Utrechtsland              ;19;Utrecht-Zeist-Woerden          ;17;Utrecht                            ;170;Utrecht                            ;1703;Stadsgewest Utrecht                        ;48;Vechtstreek en Plassengebied in Utrecht ;9;Utrecht           ;9;Utrecht          ;25;GGD Midden-Nederland              ;51;Utrecht                  ;8;Utrecht         ;2603;Centraal tuinbouwgebied in Utrecht      ;10;Rivierengebied               ;3;West-Nederland ;36;Utrecht               ; NL3;West-Nederland ;NL31;Utrecht      ;NL310;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;4;Amsterdam       ;18;Utrecht - Midden       ;6;Hollands-Utrechtse meren                ;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ;191;9;Utrecht         ;9;Utrecht         ;4;  20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;39775;1445
236;933;933;Maasbracht                             ;Maasbracht                 ;4;Roermond        ;42;Noord- en Midden-Limburg  ;47;Roermond-Weert                 ;38;Midden-Limburg                     ;380;Midden-Limburg                     ;3800;Midden-Limburg                             ;122;Overig Midden-Limburg ten oosten v. Maas;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord- en Midden-Limburg      ;12;Roermond                 ;20;Maastricht      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;77;Roermond              ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL422;Midden-Limburg                     ;24;Roermond en omstreken           ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;31;Roermond               ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;39;Midden-Limburg                 ;29;Noord-Limburg                           ;42;Midden-Limburg                          ;471;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13661;459
237;934;934;Maasbree                               ;Maasbree                   ;4;Roermond        ;42;Noord- en Midden-Limburg  ;48;Venlo                          ;37;Noord-Limburg                      ;370;Noord-Limburg                      ;3700;Noord-Limburg                              ;123;Midden-Limburg ten westen van de Maas   ;24;Noord-Limburg     ;26;Noord-Limburg    ;59;GGD Noord- en Midden Limburg      ;13;Venlo                    ;20;Maastricht      ;3101;Noord-Limburg                           ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;76;Venlo                 ; NL4;Zuid-Nederland ;NL42;Limburg      ;NL421;Noord-Limburg                      ;23;Noord-Limburg                   ;23;Limburg-Noord            ;31;Limburg      ;1;'s-Hertogenbosch;29;Noord Limburg          ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;38;Noord-Limburg                  ;29;Noord-Limburg                           ;41;Noord-Limburg                           ;   ;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;12840;496
238;Maasdonk;1671;Maasdonk                               ;Maasdonk                   ;1;'s-Hertogenbosch;72;Noordoost Noord-Brabant   ;41;'s-Hertogenbosch               ;35;Noordoost-Noord-Brabant            ;352;Overig Noordoost-Noord-brabant     ;3520;Overig Noordoost-Noord-brabant             ;111;Maaskant                                ;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;54;GGD Hart voor Brabant             ;1;'s-Hertogenbosch         ;18;'s-Hertogenbosch;3010;Westelijk Peelgebied                    ;13;Zuidelijk veehouderijgebied  ;4;Zuid-Nederland ;72;Oss                   ; NL4;Zuid-Nederland ;NL41;Noord-Brabant;NL413;Noordoost-Noord-Brabant            ;12;Noord-Noord-Brabant             ;21;Brabant-Noord            ;30;Noord-Brabant;1;'s-Hertogenbosch;27;Noordoost Brabant      ;13;West- en Midden-Brabant                 ;36;Noordoost-Brabant              ;27;'s-Hertogenbosch + Noordoost Brabant    ;40;Noordoost-Brabant                       ;413;0;                ;0;                ;3;  10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11360;312
239;263;263;Maasdriel                              ;Maasdriel                  ;5;Arnhem          ;48;Gelderland-Zuid           ;41;'s-Hertogenbosch               ;16;Zuidwest-Gelderland                ;160;Zuidwest-Gelderland                ;1600;Zuidwest-Gelderland                        ;42;Bommelerwaard                           ;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;20;GGD Rivierenland                  ;16;Tiel                     ;7;Arnhem          ;2506;Bommelerwaard                           ;10;Rivierengebied               ;2;Oost-Nederland ;69;'s-Hertogenbosch      ; NL2;Oost-Nederland ;NL22;Gelderland   ;NL224;Zuidwest-Gelderland                ;12;Noord-Noord-Brabant             ;8;Gelderland-Zuid          ;25;Gelderland   ;2;Arnhem          ;14;Rivierenland           ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;12;Nijmegen e.o. en Betuwe                 ;15;Betuwe                                  ;411;0;                ;0;                ;4;  20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;23554;399
240;556;556;Maassluis                              ;Maassluis                  ;10;Rotterdam       ;20;Rotterdam-Rijnmond        ;28;Rotterdam-Schiedam             ;29;Groot-Rijnmond                     ;291;Rijnmond                           ;2910;Rijnmond                                   ;85;Ind. geb. ten N. van de Nieuwe Waterweg ;17;Rijnmond          ;19;Rijnmond         ;47;GGD Nieuwe Waterweg Noord         ;33;Schiedam                 ;14;Rotterdam       ;2802;Rotterdam en omgeving                   ;7;Westelijk Holland            ;3;West-Nederland ;54;Rotterdam             ; NL3;West-Nederland ;NL33;Zuid-Holland ;NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;3;'s-Gravenhage   ;23;Rijnmond               ;17;Overig Nederland                        ;29;Rijnmond                       ;23;Rijnmond                                ;31;Rijnmond                                ;281;14;Rotterdam       ;14;Rotterdam       ;4;  20 000 - < 50 000 inwoners  ;2;Sterk stedelijk     ;32451;1861
