ID;BedrijfstakkenBranchesSBI2008;Perioden;NietSeizoengecorrigeerd_1;Seizoengecorrigeerd_2;NietSeizoengecorrigeerd_3;Seizoengecorrigeerd_4;NietSeizoengecorrigeerd_5;Seizoengecorrigeerd_6;NietSeizoengecorrigeerd_7;Seizoengecorrigeerd_8;NietSeizoengecorrigeerd_9;Seizoengecorrigeerd_10;NietSeizoengecorrigeerd_11;Seizoengecorrigeerd_12
678;F Bouwnijverheid;2013 2e kwartaal;111.6;112.4;111.1;108.7;14.9;13.5;36.7;32.3;15.5;13.9;34.3;31.0
679;F Bouwnijverheid;2013 3e kwartaal;118.4;109.2;119.8;108.7;12.8;13.6;33.8;32.9;12.5;14.4;29.4;31.6
680;F Bouwnijverheid;2013 4e kwartaal;110.5;108.0;110.1;107.1;13.2;13.5;30.1;32.4;13.8;14.4;28.4;31.5
681;F Bouwnijverheid;2014 1e kwartaal;99.1;109.6;90.7;106.4;13.4;13.8;29.6;32.4;15.6;14.6;34.0;31.7
682;F Bouwnijverheid;2014 2e kwartaal;110.6;110.6;111.7;108.6;15.2;13.8;37.2;32.7;15.9;14.4;34.7;31.4
683;F Bouwnijverheid;2014 3e kwartaal;115.2;107.5;115.9;103.5;13.0;13.8;33.6;32.7;13.1;14.9;30.2;32.9
684;F Bouwnijverheid;2014 4e kwartaal;103.1;101.0;101.8;99.9;13.8;14.0;31.1;33.4;15.4;16.1;31.8;34.9
685;F Bouwnijverheid;2015 1e kwartaal;88.9;99.0;81.7;96.3;13.3;13.8;29.8;32.5;17.3;16.1;38.0;35.2
686;F Bouwnijverheid;2015 2e kwartaal;96.2;95.5;97.3;93.1;15.3;13.8;37.7;32.6;18.3;16.7;40.3;36.5
687;F Bouwnijverheid;2015 3e kwartaal;106.7;97.0;109.8;97.3;13.1;13.8;34.5;33.5;14.2;16.5;32.7;35.9
688;F Bouwnijverheid;2015 4e kwartaal;98.3;96.6;96.5;95.9;13.5;13.8;30.3;33.1;15.9;16.5;32.6;36.0
689;F Bouwnijverheid;2016 1e kwartaal;83.0;93.5;79.6;93.8;13.6;14.1;31.4;34.0;19.0;17.4;41.0;37.8
690;F Bouwnijverheid;2016 2e kwartaal;94.4;93.9;95.2;92.6;15.6;14.1;37.9;33.8;19.1;17.4;41.4;38.1
691;F Bouwnijverheid;2016 3e kwartaal;100.6;91.7;102.2;90.9;13.4;14.1;35.0;33.8;15.4;17.8;35.6;38.7
692;F Bouwnijverheid;2016 4e kwartaal;91.4;91.0;90.4;89.0;13.8;14.1;31.6;33.9;17.5;18.0;36.3;39.7
693;F Bouwnijverheid;2017 1e kwartaal;80.1;91.1;75.3;89.9;13.6;14.1;30.4;33.9;19.6;17.9;42.0;39.3
694;F Bouwnijverheid;2017 2e kwartaal;93.1;90.7;94.1;90.0;15.7;14.2;38.4;33.9;19.4;18.1;42.4;39.2
695;F Bouwnijverheid;2017 3e kwartaal;99.6;91.3;99.9;88.3;13.6;14.3;35.7;33.8;15.8;18.1;37.2;39.9
696;G-I Handel, vervoer en horeca;1996 1e kwartaal;91.3;92.2;92.1;95.4;5.6;5.7;15.3;16.7;10.0;10.1;24.6;26.0
697;G-I Handel, vervoer en horeca;1996 2e kwartaal;99.1;91.5;103.9;94.9;6.3;5.7;19.3;16.9;10.4;10.2;27.4;26.4
698;G-I Handel, vervoer en horeca;1996 3e kwartaal;85.7;90.3;90.8;93.2;5.4;5.8;18.1;16.9;10.2;10.4;29.4;26.8
699;G-I Handel, vervoer en horeca;1996 4e kwartaal;87.4;90.0;88.5;92.4;5.7;5.8;15.1;16.7;10.6;10.5;25.2;26.8
700;G-I Handel, vervoer en horeca;1997 1e kwartaal;88.0;88.8;88.4;90.9;5.7;5.8;15.8;16.9;10.4;10.5;26.4;27.5
701;G-I Handel, vervoer en horeca;1997 2e kwartaal;96.1;88.6;98.8;90.6;6.4;5.8;19.1;17.1;10.8;10.6;28.6;28.0
702;G-I Handel, vervoer en horeca;1997 3e kwartaal;83.5;87.8;87.4;89.8;5.4;5.8;18.5;17.3;10.5;10.7;31.2;28.5
703;G-I Handel, vervoer en horeca;1997 4e kwartaal;84.3;87.0;85.2;89.0;5.7;5.9;15.8;17.5;11.0;10.9;27.3;29.1
704;G-I Handel, vervoer en horeca;1998 1e kwartaal;84.9;85.9;85.0;88.0;5.8;5.9;16.0;17.4;11.1;11.1;27.8;29.3
705;G-I Handel, vervoer en horeca;1998 2e kwartaal;93.4;85.9;96.4;87.9;6.6;5.9;20.0;17.6;11.4;11.2;30.5;29.6
706;G-I Handel, vervoer en horeca;1998 3e kwartaal;82.3;86.3;86.1;88.2;5.6;6.0;19.0;17.7;11.0;11.3;32.6;29.7
707;G-I Handel, vervoer en horeca;1998 4e kwartaal;84.1;87.0;84.9;88.9;5.9;6.0;16.1;18.0;11.4;11.3;28.1;30.0
708;G-I Handel, vervoer en horeca;1999 1e kwartaal;86.0;87.1;86.0;88.9;6.0;6.1;16.7;18.0;11.2;11.3;28.6;30.0
709;G-I Handel, vervoer en horeca;1999 2e kwartaal;95.5;87.7;98.1;89.3;6.8;6.1;20.8;18.1;11.5;11.3;31.2;30.1
710;G-I Handel, vervoer en horeca;1999 3e kwartaal;83.7;87.5;87.2;89.1;5.7;6.1;19.9;18.4;11.1;11.4;33.7;30.5
711;G-I Handel, vervoer en horeca;1999 4e kwartaal;83.8;87.1;84.0;88.5;6.0;6.2;16.3;18.5;11.7;11.6;28.7;31.0
712;G-I Handel, vervoer en horeca;2000 1e kwartaal;86.8;88.0;85.6;89.1;6.2;6.3;17.0;19.0;11.6;11.6;29.3;31.6
713;G-I Handel, vervoer en horeca;2000 2e kwartaal;95.2;87.4;96.8;88.2;7.0;6.3;21.4;18.9;12.0;11.7;32.7;31.6
714;G-I Handel, vervoer en horeca;2000 3e kwartaal;84.7;88.6;88.2;90.0;6.0;6.4;21.4;19.7;11.4;11.7;35.9;32.4
715;G-I Handel, vervoer en horeca;2000 4e kwartaal;85.4;88.5;85.9;89.6;6.3;6.5;18.1;19.8;11.9;11.8;31.0;32.7
716;G-I Handel, vervoer en horeca;2001 1e kwartaal;88.8;90.3;87.4;90.9;6.4;6.5;17.9;19.8;11.6;11.7;30.2;32.3
717;G-I Handel, vervoer en horeca;2001 2e kwartaal;99.2;90.7;100.5;91.2;7.3;6.5;22.6;19.7;11.9;11.6;33.2;32.0
718;G-I Handel, vervoer en horeca;2001 3e kwartaal;88.4;92.6;91.0;93.0;6.1;6.6;21.8;20.1;11.3;11.5;35.4;31.9
719;G-I Handel, vervoer en horeca;2001 4e kwartaal;90.0;93.4;89.4;93.7;6.5;6.6;18.2;20.2;11.6;11.5;30.0;31.9
720;G-I Handel, vervoer en horeca;2002 1e kwartaal;94.4;96.1;92.5;96.0;6.5;6.7;18.8;20.6;11.2;11.3;30.0;31.8
721;G-I Handel, vervoer en horeca;2002 2e kwartaal;105.7;96.2;107.0;96.8;7.5;6.7;23.9;20.8;11.5;11.3;32.9;31.7
722;G-I Handel, vervoer en horeca;2002 3e kwartaal;91.6;96.3;93.9;96.9;6.3;6.7;22.2;20.9;11.1;11.4;34.9;31.9
723;G-I Handel, vervoer en horeca;2002 4e kwartaal;93.1;97.3;92.3;96.7;6.6;6.8;19.0;21.1;11.5;11.4;30.4;32.3
724;G-I Handel, vervoer en horeca;2003 1e kwartaal;94.9;96.8;93.0;97.2;6.7;6.9;19.3;21.4;11.4;11.5;30.6;32.6
725;G-I Handel, vervoer en horeca;2003 2e kwartaal;108.9;98.5;109.6;98.5;7.8;7.0;25.1;21.7;11.7;11.4;33.8;32.6
726;G-I Handel, vervoer en horeca;2003 3e kwartaal;93.8;98.7;95.1;98.5;6.6;7.1;23.3;22.0;11.3;11.6;36.1;33.0
727;G-I Handel, vervoer en horeca;2003 4e kwartaal;94.6;98.2;93.7;97.9;6.9;7.1;20.1;22.1;11.8;11.7;31.7;33.4
728;G-I Handel, vervoer en horeca;2004 1e kwartaal;94.5;97.0;92.0;96.4;6.9;7.2;19.1;21.5;11.8;12.0;30.7;33.0
729;G-I Handel, vervoer en horeca;2004 2e kwartaal;106.2;95.5;106.3;94.7;8.2;7.2;25.7;21.7;12.5;12.3;35.6;34.0
730;G-I Handel, vervoer en horeca;2004 3e kwartaal;90.3;95.9;91.5;95.2;6.7;7.2;23.1;21.7;12.0;12.2;37.2;33.7
731;G-I Handel, vervoer en horeca;2004 4e kwartaal;92.0;95.4;90.8;95.3;7.1;7.3;19.7;21.9;12.5;12.4;31.9;34.1
732;G-I Handel, vervoer en horeca;2005 1e kwartaal;92.5;95.0;90.1;94.2;6.9;7.2;19.7;22.0;12.1;12.3;32.3;34.6
733;G-I Handel, vervoer en horeca;2005 2e kwartaal;106.0;95.3;106.9;95.6;8.3;7.3;25.8;22.2;12.6;12.4;35.6;34.4
734;G-I Handel, vervoer en horeca;2005 3e kwartaal;87.8;93.5;89.1;93.4;6.8;7.3;23.5;22.4;12.6;12.7;38.9;35.5
735;G-I Handel, vervoer en horeca;2005 4e kwartaal;89.3;92.9;89.0;92.8;7.2;7.4;20.6;22.4;13.1;12.9;34.1;35.7
736;G-I Handel, vervoer en horeca;2006 1e kwartaal;90.6;93.0;88.7;94.1;7.0;7.3;19.3;22.4;12.5;12.8;32.1;35.2
737;G-I Handel, vervoer en horeca;2006 2e kwartaal;104.1;93.2;106.3;94.1;8.5;7.4;26.9;22.8;13.2;12.9;37.3;35.8
738;G-I Handel, vervoer en horeca;2006 3e kwartaal;87.0;92.9;89.6;93.8;6.9;7.5;24.0;22.8;12.8;13.0;39.5;35.9
739;G-I Handel, vervoer en horeca;2006 4e kwartaal;90.4;93.2;90.8;93.9;7.4;7.5;21.5;23.0;13.2;13.1;35.0;36.3
740;G-I Handel, vervoer en horeca;2007 1e kwartaal;90.6;93.4;89.4;94.7;7.2;7.6;20.2;23.2;12.9;13.1;33.4;36.2
741;G-I Handel, vervoer en horeca;2007 2e kwartaal;103.9;93.0;106.0;93.7;8.6;7.6;27.5;23.3;13.4;13.2;38.3;36.7
742;G-I Handel, vervoer en horeca;2007 3e kwartaal;87.3;93.2;89.6;94.0;7.1;7.6;24.6;23.5;13.1;13.3;40.6;37.0
743;G-I Handel, vervoer en horeca;2007 4e kwartaal;91.5;94.2;90.9;94.2;7.6;7.7;22.0;23.8;13.5;13.3;35.7;37.4
744;G-I Handel, vervoer en horeca;2008 1e kwartaal;93.1;94.4;91.4;94.6;7.5;7.8;21.3;23.8;13.0;13.4;34.3;37.3
745;G-I Handel, vervoer en horeca;2008 2e kwartaal;108.0;95.7;108.8;95.6;8.9;7.8;28.3;24.1;13.4;13.3;38.3;37.3
746;G-I Handel, vervoer en horeca;2008 3e kwartaal;89.1;97.7;89.7;96.7;7.3;7.9;25.2;24.5;13.3;13.1;41.5;37.5
747;G-I Handel, vervoer en horeca;2008 4e kwartaal;96.4;99.0;95.6;99.4;7.8;7.9;22.7;24.5;13.1;13.0;35.0;36.4
748;G-I Handel, vervoer en horeca;2009 1e kwartaal;103.9;105.4;101.4;104.6;7.6;8.0;21.9;24.4;11.9;12.2;31.9;34.6
749;G-I Handel, vervoer en horeca;2009 2e kwartaal;118.9;104.6;119.7;104.2;9.1;8.0;29.6;24.8;12.4;12.4;36.4;35.2
750;G-I Handel, vervoer en horeca;2009 3e kwartaal;93.6;102.6;94.7;102.6;7.3;7.9;25.4;25.0;12.7;12.6;39.6;36.0
751;G-I Handel, vervoer en horeca;2009 4e kwartaal;97.3;101.0;96.0;100.7;7.8;7.9;22.6;24.7;12.9;12.7;34.7;36.4
752;G-I Handel, vervoer en horeca;2010 1e kwartaal;101.2;101.1;99.4;101.0;7.6;8.0;22.6;25.0;12.2;12.8;33.6;36.6
753;G-I Handel, vervoer en horeca;2010 2e kwartaal;113.9;100.7;115.9;101.1;9.1;8.0;30.3;25.0;12.9;12.9;38.6;36.7
754;G-I Handel, vervoer en horeca;2010 3e kwartaal;91.0;99.5;91.6;99.3;7.4;8.0;25.1;24.9;13.2;13.1;40.4;37.1
755;G-I Handel, vervoer en horeca;2010 4e kwartaal;94.0;98.7;93.0;98.6;7.9;8.1;22.9;25.4;13.6;13.3;36.3;38.1
756;G-I Handel, vervoer en horeca;2011 1e kwartaal;98.0;97.6;95.7;97.4;7.8;8.1;22.9;25.5;12.9;13.5;35.3;38.8
757;G-I Handel, vervoer en horeca;2011 2e kwartaal;110.9;98.5;111.9;98.1;9.3;8.1;30.3;25.5;13.5;13.4;40.0;38.5
758;G-I Handel, vervoer en horeca;2011 3e kwartaal;91.3;99.5;91.1;98.8;7.6;8.2;25.5;25.5;13.5;13.3;41.3;38.2
759;G-I Handel, vervoer en horeca;2011 4e kwartaal;96.2;101.2;96.0;101.4;8.0;8.2;24.0;25.8;13.5;13.2;36.9;37.6
760;G-I Handel, vervoer en horeca;2012 1e kwartaal;102.3;101.1;99.8;101.0;8.0;8.3;23.2;26.1;12.6;13.3;34.3;38.3
761;G-I Handel, vervoer en horeca;2012 2e kwartaal;113.6;101.0;114.7;100.9;9.4;8.3;31.1;26.2;13.5;13.3;39.9;38.5
762;G-I Handel, vervoer en horeca;2012 3e kwartaal;93.3;101.9;93.9;101.4;7.7;8.3;26.8;26.4;13.4;13.3;42.1;38.6
763;G-I Handel, vervoer en horeca;2012 4e kwartaal;97.4;102.6;97.5;103.5;8.2;8.4;25.2;27.0;13.6;13.2;38.1;38.6
764;G-I Handel, vervoer en horeca;2013 1e kwartaal;106.5;104.2;103.8;103.3;8.2;8.5;24.6;27.0;12.5;13.2;34.9;38.6
765;G-I Handel, vervoer en horeca;2013 2e kwartaal;115.4;102.7;115.8;102.1;9.6;8.5;31.4;26.8;13.5;13.4;40.1;38.9
766;G-I Handel, vervoer en horeca;2013 3e kwartaal;93.1;101.3;93.7;101.6;7.9;8.5;27.1;27.2;13.7;13.6;42.6;39.6
767;G-I Handel, vervoer en horeca;2013 4e kwartaal;93.5;99.9;93.5;99.9;8.2;8.4;25.0;26.9;14.2;13.7;39.5;39.8
768;G-I Handel, vervoer en horeca;2014 1e kwartaal;103.9;100.7;102.2;100.9;8.2;8.5;24.6;27.0;12.8;13.7;35.5;39.6
769;G-I Handel, vervoer en horeca;2014 2e kwartaal;112.2;99.6;113.5;100.1;9.6;8.5;31.7;27.1;13.9;13.8;41.2;40.0
770;G-I Handel, vervoer en horeca;2014 3e kwartaal;91.3;99.9;92.3;100.2;7.9;8.5;27.0;27.1;14.0;13.8;43.3;40.0
771;G-I Handel, vervoer en horeca;2014 4e kwartaal;93.3;100.2;93.2;100.1;8.3;8.6;25.6;27.4;14.4;13.8;40.5;40.6
772;G-I Handel, vervoer en horeca;2015 1e kwartaal;103.4;99.9;101.7;100.1;8.3;8.5;25.0;27.3;12.9;13.9;36.3;40.4
773;G-I Handel, vervoer en horeca;2015 2e kwartaal;111.7;99.7;112.7;99.7;9.7;8.5;32.3;27.3;14.0;13.8;42.3;40.5
774;G-I Handel, vervoer en horeca;2015 3e kwartaal;90.9;99.4;92.2;100.0;7.9;8.5;27.6;27.6;14.1;13.9;44.2;40.9
775;G-I Handel, vervoer en horeca;2015 4e kwartaal;91.7;98.2;91.7;98.6;8.3;8.5;25.1;27.3;14.6;14.1;40.4;41.0
776;G-I Handel, vervoer en horeca;2016 1e kwartaal;104.1;100.5;102.3;100.4;8.4;8.7;25.5;27.7;13.1;14.0;36.8;40.8
777;G-I Handel, vervoer en horeca;2016 2e kwartaal;111.7;100.0;112.1;99.9;9.8;8.6;31.6;27.4;14.2;14.0;41.6;40.5
778;G-I Handel, vervoer en horeca;2016 3e kwartaal;91.2;99.5;91.5;99.1;8.1;8.7;27.5;27.5;14.3;14.1;44.3;41.0
779;G-I Handel, vervoer en horeca;2016 4e kwartaal;92.6;99.2;92.7;99.5;8.4;8.7;25.6;27.5;14.7;14.2;40.8;40.9
780;G-I Handel, vervoer en horeca;2017 1e kwartaal;101.3;98.2;99.0;98.0;8.5;8.7;24.9;27.7;13.5;14.4;37.1;41.8
781;G-I Handel, vervoer en horeca;2017 2e kwartaal;109.2;97.6;109.7;97.3;9.9;8.8;32.5;27.7;14.7;14.5;43.7;42.1
782;G-I Handel, vervoer en horeca;2017 3e kwartaal;90.4;98.6;91.2;98.6;8.2;8.8;28.2;27.9;14.7;14.5;45.7;41.8
783;J Informatie en communicatie;1996 1e kwartaal;120.3;115.4;115.3;112.4;9.9;10.0;21.9;23.8;14.7;15.5;32.1;35.6
784;J Informatie en communicatie;1996 2e kwartaal;122.8;116.4;120.0;113.4;11.2;10.0;27.2;23.8;16.3;15.4;38.1;35.2
785;J Informatie en communicatie;1996 3e kwartaal;110.1;115.7;108.2;112.5;9.1;9.8;24.7;23.2;14.8;15.2;38.4;34.7
786;J Informatie en communicatie;1996 4e kwartaal;114.6;117.8;110.7;114.6;9.6;9.8;21.1;23.5;15.0;14.8;32.2;34.4
787;J Informatie en communicatie;1997 1e kwartaal;121.9;118.1;117.0;115.1;10.1;10.2;23.0;24.3;14.9;15.5;33.0;35.5
788;J Informatie en communicatie;1997 2e kwartaal;122.2;115.2;118.9;112.2;11.4;10.3;27.1;24.2;16.7;15.9;38.4;36.2
789;J Informatie en communicatie;1997 3e kwartaal;108.7;113.2;106.8;110.2;9.6;10.3;26.0;24.5;15.9;16.3;41.0;37.3
790;J Informatie en communicatie;1997 4e kwartaal;109.4;113.0;105.4;109.8;10.0;10.3;21.7;24.2;16.4;16.2;34.7;37.1
791;J Informatie en communicatie;1998 1e kwartaal;115.5;112.4;110.2;108.7;10.3;10.4;22.8;24.4;15.9;16.4;34.8;37.8
792;J Informatie en communicatie;1998 2e kwartaal;119.6;112.9;116.0;109.4;11.6;10.4;28.1;24.7;17.4;16.5;40.8;38.0
793;J Informatie en communicatie;1998 3e kwartaal;109.4;112.5;106.8;109.0;9.9;10.6;27.1;25.2;16.3;16.8;42.7;38.9
794;J Informatie en communicatie;1998 4e kwartaal;106.8;110.7;102.8;107.5;10.3;10.7;22.8;25.6;17.3;17.2;37.3;40.1
795;J Informatie en communicatie;1999 1e kwartaal;115.4;112.8;110.3;109.2;11.0;11.1;24.4;26.1;17.1;17.6;37.2;40.2
796;J Informatie en communicatie;1999 2e kwartaal;117.1;110.7;113.6;107.3;12.3;11.1;29.6;25.9;18.9;17.9;43.8;40.7
797;J Informatie en communicatie;1999 3e kwartaal;105.1;107.4;102.7;104.2;10.4;11.1;28.1;26.0;17.7;18.4;46.1;42.0
798;J Informatie en communicatie;1999 4e kwartaal;102.2;106.1;98.1;102.8;10.9;11.4;23.1;26.3;19.2;19.1;39.7;43.1
799;J Informatie en communicatie;2000 1e kwartaal;113.2;110.6;107.8;106.9;11.8;11.9;25.3;28.0;18.7;19.3;39.5;44.0
800;J Informatie en communicatie;2000 2e kwartaal;112.7;105.9;108.9;102.3;13.0;11.6;30.7;27.1;20.6;19.6;47.5;44.5
801;J Informatie en communicatie;2000 3e kwartaal;104.9;107.4;102.3;104.0;11.1;11.8;30.8;28.2;18.9;19.6;50.6;45.7
802;J Informatie en communicatie;2000 4e kwartaal;100.7;105.6;96.8;101.9;11.4;11.8;25.4;28.1;20.3;20.0;44.3;46.3
803;J Informatie en communicatie;2001 1e kwartaal;106.4;104.2;101.3;100.8;11.5;11.6;25.5;28.1;19.3;19.9;42.4;46.9
804;J Informatie en communicatie;2001 2e kwartaal;109.9;102.9;106.0;99.3;13.0;11.7;31.9;28.1;21.2;20.2;50.7;47.6
805;J Informatie en communicatie;2001 3e kwartaal;101.0;103.7;98.0;99.9;11.1;11.8;31.0;28.5;19.7;20.3;53.3;48.0
806;J Informatie en communicatie;2001 4e kwartaal;98.5;103.2;94.3;99.3;11.4;11.8;25.5;28.5;20.7;20.5;45.6;48.3
807;J Informatie en communicatie;2002 1e kwartaal;102.7;100.7;98.9;98.7;12.1;12.3;27.5;29.9;21.1;21.8;46.8;51.0
808;J Informatie en communicatie;2002 2e kwartaal;105.2;97.6;101.6;94.5;13.7;12.2;34.0;29.8;23.3;22.3;56.4;53.0
809;J Informatie en communicatie;2002 3e kwartaal;92.9;96.5;89.2;91.5;11.6;12.4;32.1;30.1;22.4;22.9;60.7;55.3
810;J Informatie en communicatie;2002 4e kwartaal;90.7;94.8;87.1;92.0;12.0;12.5;27.1;30.2;23.7;23.5;52.3;55.3
811;J Informatie en communicatie;2003 1e kwartaal;96.8;94.9;92.1;91.8;12.6;12.9;28.8;31.5;23.3;24.2;52.6;57.8
812;J Informatie en communicatie;2003 2e kwartaal;101.5;94.0;98.4;90.7;14.5;12.9;36.5;31.7;25.6;24.5;62.4;58.8
813;J Informatie en communicatie;2003 3e kwartaal;89.7;93.5;87.5;90.7;12.2;13.1;33.9;32.0;24.4;24.9;65.2;59.4
814;J Informatie en communicatie;2003 4e kwartaal;89.5;93.8;86.1;90.7;12.7;13.2;29.2;32.3;25.5;25.1;57.1;60.0
815;J Informatie en communicatie;2004 1e kwartaal;94.5;92.6;89.5;89.2;12.8;13.2;29.1;32.1;24.3;25.4;54.8;60.6
816;J Informatie en communicatie;2004 2e kwartaal;102.3;94.0;99.7;90.7;15.0;13.3;38.2;32.4;26.3;25.1;64.5;60.1
817;J Informatie en communicatie;2004 3e kwartaal;89.5;94.0;89.5;93.4;12.4;13.3;34.5;32.6;24.8;25.3;64.9;58.7
818;J Informatie en communicatie;2004 4e kwartaal;91.0;94.9;87.3;91.7;13.0;13.5;29.4;33.0;25.6;25.4;56.7;60.5
819;J Informatie en communicatie;2005 1e kwartaal;96.4;94.5;92.1;92.0;13.0;13.4;30.2;33.1;24.2;25.3;55.1;60.5
820;J Informatie en communicatie;2005 2e kwartaal;104.2;94.7;102.2;92.2;15.4;13.6;39.0;33.5;26.6;25.5;64.2;61.2
821;J Informatie en communicatie;2005 3e kwartaal;88.3;93.7;86.7;91.8;12.6;13.7;35.1;33.8;25.7;26.0;68.2;61.9
822;J Informatie en communicatie;2005 4e kwartaal;90.8;94.8;89.0;93.5;13.3;13.8;30.8;34.0;26.2;25.9;58.4;61.1
823;J Informatie en communicatie;2006 1e kwartaal;94.4;92.9;90.7;90.5;13.3;13.7;30.0;34.0;25.2;26.2;55.6;63.2
824;J Informatie en communicatie;2006 2e kwartaal;103.3;93.2;102.2;91.8;15.8;13.8;40.5;34.3;27.4;26.4;66.8;62.8
825;J Informatie en communicatie;2006 3e kwartaal;86.8;93.1;85.4;91.1;12.7;13.8;35.7;34.3;26.2;26.4;70.5;63.3
826;J Informatie en communicatie;2006 4e kwartaal;89.1;93.4;87.0;91.0;13.6;14.2;32.4;35.2;27.4;27.0;62.7;65.1
827;J Informatie en communicatie;2007 1e kwartaal;97.6;95.3;94.9;94.6;14.0;14.4;31.9;35.7;25.7;26.9;56.6;63.5
828;J Informatie en communicatie;2007 2e kwartaal;104.0;93.7;102.1;91.6;16.4;14.3;42.1;35.5;28.2;27.2;69.5;65.2
829;J Informatie en communicatie;2007 3e kwartaal;86.7;93.4;85.1;91.0;13.2;14.4;37.1;35.8;27.2;27.5;73.4;66.2
830;J Informatie en communicatie;2007 4e kwartaal;91.0;94.8;89.4;93.8;14.0;14.5;33.1;36.3;27.6;27.3;62.3;65.1
831;J Informatie en communicatie;2008 1e kwartaal;100.0;96.7;97.4;95.7;14.4;14.8;33.3;36.7;25.8;27.3;57.6;64.5
832;J Informatie en communicatie;2008 2e kwartaal;108.7;98.8;108.0;97.8;17.2;15.0;43.9;37.2;28.3;27.0;68.4;64.0
833;J Informatie en communicatie;2008 3e kwartaal;91.0;98.3;90.4;97.1;13.7;15.1;38.1;37.6;27.0;27.3;71.1;65.1
834;J Informatie en communicatie;2008 4e kwartaal;95.7;99.8;94.4;99.1;14.6;15.1;34.7;37.9;27.4;27.0;61.9;64.4
835;J Informatie en communicatie;2009 1e kwartaal;108.0;104.0;105.8;103.5;15.1;15.5;35.0;38.4;25.0;26.6;55.6;62.5
836;J Informatie en communicatie;2009 2e kwartaal;114.3;104.2;114.2;103.4;18.1;15.8;46.7;39.1;28.3;27.0;68.9;63.6
837;J Informatie en communicatie;2009 3e kwartaal;96.1;103.4;95.8;102.5;14.2;15.6;39.2;38.9;26.5;26.9;69.0;63.8
838;J Informatie en communicatie;2009 4e kwartaal;97.6;101.4;96.4;102.5;15.0;15.5;35.1;38.8;27.5;27.2;61.4;63.7
839;J Informatie en communicatie;2010 1e kwartaal;100.5;99.1;99.6;98.6;14.8;15.3;35.0;38.3;26.4;27.5;59.1;65.4
840;J Informatie en communicatie;2010 2e kwartaal;109.2;99.7;110.6;99.9;17.6;15.4;46.8;38.6;28.8;27.5;71.2;65.0
841;J Informatie en communicatie;2010 3e kwartaal;94.6;101.2;95.9;101.9;14.3;15.6;38.5;38.3;27.0;27.4;67.7;63.3
842;J Informatie en communicatie;2010 4e kwartaal;95.6;100.0;94.0;99.6;15.1;15.6;34.8;38.7;28.3;27.8;62.3;65.4
843;J Informatie en communicatie;2011 1e kwartaal;103.5;101.9;102.0;102.3;15.2;15.6;35.2;39.0;26.3;27.4;58.1;64.2
844;J Informatie en communicatie;2011 2e kwartaal;109.1;101.3;110.7;102.0;17.8;15.7;46.5;39.1;29.3;27.6;70.7;64.5
845;J Informatie en communicatie;2011 3e kwartaal;96.5;101.8;97.2;102.6;14.5;15.8;38.9;38.8;27.0;27.6;67.4;63.6
846;J Informatie en communicatie;2011 4e kwartaal;97.8;100.8;97.4;100.5;15.3;15.8;36.0;39.0;28.0;27.9;62.3;65.2
847;J Informatie en communicatie;2012 1e kwartaal;103.6;102.8;101.3;102.6;15.6;16.0;35.5;39.7;27.0;27.8;58.9;65.1
848;J Informatie en communicatie;2012 2e kwartaal;110.9;103.7;112.1;104.4;18.1;15.9;46.8;39.6;29.2;27.4;70.3;63.8
849;J Informatie en communicatie;2012 3e kwartaal;99.6;104.2;100.8;104.8;14.9;16.1;41.0;40.3;26.8;27.6;68.5;64.6
850;J Informatie en communicatie;2012 4e kwartaal;104.5;107.0;104.6;107.1;15.6;16.1;37.6;40.5;26.8;26.9;60.5;63.5
851;J Informatie en communicatie;2013 1e kwartaal;108.3;105.5;106.0;105.5;16.1;16.5;37.3;40.8;26.6;27.9;59.3;65.1
852;J Informatie en communicatie;2013 2e kwartaal;107.5;101.8;107.6;101.2;18.3;16.1;46.4;39.6;30.4;28.3;72.7;65.9
853;J Informatie en communicatie;2013 3e kwartaal;99.1;103.4;99.8;103.8;15.3;16.5;41.2;41.0;27.7;28.5;69.4;66.4
854;J Informatie en communicatie;2013 4e kwartaal;98.1;99.9;97.7;99.9;15.7;16.2;37.1;40.0;28.7;28.9;64.0;67.3
855;J Informatie en communicatie;2014 1e kwartaal;102.4;99.4;100.9;99.3;16.0;16.4;36.4;39.8;28.0;29.4;60.8;67.5
856;J Informatie en communicatie;2014 2e kwartaal;104.9;99.0;104.3;98.4;18.2;16.1;45.8;39.3;31.0;28.9;74.0;67.2
857;J Informatie en communicatie;2014 3e kwartaal;97.5;102.1;97.6;101.5;15.1;16.3;39.8;39.6;27.8;28.5;68.6;65.6
858;J Informatie en communicatie;2014 4e kwartaal;100.1;102.1;99.1;102.2;15.9;16.4;37.2;39.9;28.5;28.6;63.2;65.7
859;J Informatie en communicatie;2015 1e kwartaal;105.8;101.8;103.5;101.0;16.3;16.6;37.2;40.6;27.5;29.1;60.6;67.6
860;J Informatie en communicatie;2015 2e kwartaal;106.4;99.8;106.5;99.7;18.7;16.6;47.7;40.6;31.5;29.7;75.4;68.4
861;J Informatie en communicatie;2015 3e kwartaal;95.0;99.7;94.5;98.6;15.3;16.6;40.8;40.7;28.9;29.7;72.7;69.3
862;J Informatie en communicatie;2015 4e kwartaal;95.2;99.4;94.6;98.9;16.0;16.4;36.8;39.9;30.1;29.4;65.5;67.8
