ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstMetPersoneelEnMeewGezinslid_9
167;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Limburg (PV);2021;842460;550730;65.0;85.0;59.0;27.0;15.0;11.0;4.0
168;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Limburg (PV);2022;842990;563400;67.0;85.0;58.0;28.0;15.0;11.0;4.0
169;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Limburg (PV);2023;845490;568280;67.0;86.0;58.0;27.0;14.0;11.0;3.0
170;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oost-Groningen (CR);2014;101570;58940;58.0;84.0;57.0;27.0;16.0;12.0;4.0
171;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oost-Groningen (CR);2015;100900;58690;58.0;84.0;56.0;29.0;16.0;12.0;4.0
172;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oost-Groningen (CR);2016;100520;58850;59.0;85.0;54.0;30.0;15.0;12.0;3.0
173;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oost-Groningen (CR);2017;100340;59580;59.0;85.0;54.0;31.0;15.0;11.0;4.0
174;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oost-Groningen (CR);2018;100300;60870;61.0;85.0;53.0;32.0;15.0;11.0;4.0
175;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oost-Groningen (CR);2019;100110;61920;62.0;85.0;54.0;31.0;15.0;11.0;4.0
176;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oost-Groningen (CR);2020;99790;61640;62.0;85.0;59.0;26.0;15.0;11.0;4.0
177;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oost-Groningen (CR);2021;99570;62620;63.0;85.0;59.0;27.0;15.0;11.0;4.0
178;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oost-Groningen (CR);2022;99570;64180;64.0;86.0;58.0;28.0;14.0;11.0;3.0
179;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Oost-Groningen (CR);2023;99790;65010;65.0;86.0;58.0;28.0;14.0;11.0;3.0
180;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Delfzijl en omgeving (CR);2014;35230;20830;59.0;85.0;59.0;27.0;15.0;11.0;4.0
181;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Delfzijl en omgeving (CR);2015;34910;20600;59.0;85.0;58.0;28.0;15.0;11.0;4.0
182;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Delfzijl en omgeving (CR);2016;34740;20550;59.0;85.0;56.0;29.0;15.0;12.0;3.0
183;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Delfzijl en omgeving (CR);2017;34450;20680;60.0;85.0;55.0;30.0;15.0;11.0;4.0
184;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Delfzijl en omgeving (CR);2018;34140;20980;61.0;86.0;55.0;31.0;14.0;11.0;3.0
185;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Delfzijl en omgeving (CR);2019;33900;21120;62.0;86.0;56.0;30.0;14.0;11.0;3.0
186;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Delfzijl en omgeving (CR);2020;33670;20910;62.0;86.0;59.0;27.0;14.0;11.0;3.0
187;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Delfzijl en omgeving (CR);2021;33310;20950;63.0;86.0;59.0;27.0;14.0;11.0;3.0
188;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Delfzijl en omgeving (CR);2022;33080;21190;64.0;86.0;58.0;28.0;14.0;11.0;3.0
189;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Delfzijl en omgeving (CR);2023;32790;21250;65.0;86.0;58.0;28.0;14.0;11.0;3.0
190;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2014;309050;191380;62.0;85.0;52.0;33.0;15.0;12.0;3.0
191;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2015;310350;192770;62.0;85.0;51.0;34.0;15.0;12.0;3.0
192;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2016;311430;194900;63.0;85.0;50.0;35.0;15.0;12.0;3.0
193;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2017;312620;198230;63.0;85.0;50.0;35.0;15.0;12.0;3.0
194;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2018;313730;201940;64.0;85.0;50.0;35.0;15.0;12.0;3.0
195;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2019;314710;205590;65.0;85.0;50.0;35.0;15.0;12.0;3.0
196;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2020;315560;204620;65.0;85.0;53.0;32.0;15.0;12.0;3.0
197;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2021;316080;209260;66.0;85.0;53.0;33.0;15.0;12.0;3.0
198;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2022;317830;215160;68.0;85.0;52.0;34.0;15.0;12.0;3.0
199;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2023;320980;218810;68.0;85.0;52.0;33.0;15.0;12.0;3.0
200;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2014;237010;148830;63.0;83.0;54.0;29.0;17.0;13.0;4.0
201;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2015;236790;149660;63.0;83.0;52.0;30.0;17.0;13.0;4.0
202;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2016;237290;151170;64.0;83.0;52.0;31.0;17.0;13.0;4.0
203;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2017;237650;153790;65.0;83.0;52.0;31.0;17.0;13.0;4.0
204;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2018;237800;157100;66.0;83.0;52.0;32.0;17.0;13.0;4.0
205;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2019;238610;160290;67.0;83.0;52.0;31.0;17.0;13.0;4.0
206;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2020;239210;159480;67.0;83.0;56.0;27.0;17.0;13.0;4.0
207;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2021;239680;162690;68.0;83.0;55.0;28.0;17.0;13.0;4.0
208;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2022;240590;167840;70.0;83.0;54.0;29.0;17.0;13.0;4.0
209;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2023;241960;170000;70.0;83.0;54.0;29.0;17.0;13.0;4.0
210;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2014;103480;67940;66.0;79.0;53.0;26.0;21.0;16.0;5.0
211;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2015;103340;68350;66.0;78.0;51.0;27.0;22.0;16.0;6.0
212;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2016;103600;69220;67.0;79.0;51.0;28.0;21.0;16.0;5.0
213;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2017;103750;70240;68.0;79.0;50.0;28.0;21.0;16.0;5.0
214;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2018;103930;71530;69.0;79.0;50.0;29.0;21.0;15.0;6.0
215;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2019;103910;72730;70.0;79.0;51.0;28.0;21.0;16.0;5.0
216;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2020;103790;72240;70.0;79.0;54.0;24.0;21.0;16.0;5.0
217;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2021;103620;73240;71.0;79.0;54.0;25.0;21.0;16.0;5.0
218;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2022;103530;74620;72.0;79.0;53.0;26.0;21.0;16.0;5.0
219;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2023;103070;74890;73.0;79.0;54.0;25.0;21.0;16.0;5.0
220;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2014;136320;86890;64.0;82.0;55.0;27.0;18.0;14.0;4.0
221;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2015;136220;87580;64.0;82.0;53.0;29.0;18.0;14.0;4.0
222;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2016;136700;88740;65.0;82.0;52.0;29.0;18.0;14.0;4.0
223;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2017;137080;90330;66.0;82.0;53.0;29.0;18.0;14.0;4.0
224;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2018;137380;92430;67.0;83.0;52.0;30.0;17.0;13.0;4.0
225;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2019;137400;93900;68.0;83.0;53.0;30.0;17.0;13.0;4.0
226;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2020;137290;93310;68.0;83.0;57.0;26.0;17.0;13.0;4.0
227;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2021;137440;94770;69.0;83.0;57.0;26.0;17.0;13.0;4.0
228;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2022;137670;97050;70.0;83.0;56.0;27.0;17.0;13.0;4.0
229;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2023;138060;98030;71.0;83.0;57.0;26.0;17.0;13.0;4.0
230;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2014;137720;89240;65.0;84.0;58.0;25.0;16.0;12.0;4.0
231;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2015;137420;89260;65.0;84.0;57.0;26.0;16.0;12.0;4.0
232;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2016;138240;90180;65.0;83.0;56.0;27.0;17.0;12.0;5.0
233;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2017;138960;91740;66.0;84.0;56.0;28.0;16.0;12.0;4.0
234;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2018;139530;93660;67.0;84.0;55.0;29.0;16.0;12.0;4.0
235;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2019;139830;95320;68.0;84.0;55.0;29.0;16.0;12.0;4.0
236;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2020;140170;95070;68.0;84.0;59.0;25.0;16.0;12.0;4.0
237;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2021;140430;96520;69.0;84.0;59.0;25.0;16.0;12.0;4.0
238;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2022;140580;98670;70.0;84.0;58.0;26.0;16.0;12.0;4.0
239;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2023;140600;99510;71.0;84.0;58.0;26.0;16.0;12.0;4.0
240;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2014;125980;76260;61.0;84.0;57.0;27.0;16.0;12.0;4.0
241;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2015;125660;76290;61.0;84.0;55.0;29.0;16.0;12.0;4.0
242;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2016;125910;76800;61.0;84.0;53.0;31.0;16.0;12.0;4.0
243;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2017;125800;78080;62.0;84.0;52.0;32.0;16.0;12.0;4.0
244;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2018;125540;79710;63.0;85.0;52.0;33.0;15.0;11.0;4.0
245;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2019;125560;80820;64.0;85.0;52.0;33.0;15.0;11.0;4.0
246;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2020;125450;80090;64.0;85.0;57.0;27.0;15.0;12.0;3.0
247;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2021;125490;81180;65.0;85.0;57.0;28.0;15.0;12.0;3.0
248;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2022;125870;83500;66.0;85.0;56.0;29.0;15.0;11.0;4.0
249;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2023;126030;84450;67.0;85.0;57.0;28.0;15.0;11.0;4.0
250;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2014;94910;61780;65.0;83.0;55.0;27.0;17.0;13.0;4.0
251;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2015;94880;62230;66.0;82.0;54.0;28.0;18.0;13.0;5.0
252;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2016;95360;62990;66.0;82.0;53.0;29.0;18.0;13.0;5.0
253;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2017;96070;64500;67.0;83.0;52.0;30.0;17.0;13.0;4.0
254;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2018;96890;66210;68.0;83.0;52.0;31.0;17.0;13.0;4.0
255;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2019;97380;67610;69.0;83.0;53.0;31.0;17.0;13.0;4.0
256;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2020;97850;67450;69.0;83.0;57.0;26.0;17.0;13.0;4.0
257;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2021;98250;68630;70.0;83.0;56.0;26.0;17.0;13.0;4.0
258;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2022;98550;70220;71.0;83.0;56.0;27.0;17.0;13.0;4.0
259;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2023;98950;71020;72.0;83.0;56.0;27.0;17.0;13.0;4.0
260;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2014;263580;181840;69.0;84.0;56.0;28.0;16.0;12.0;4.0
261;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2015;264840;183480;69.0;84.0;54.0;30.0;16.0;12.0;4.0
262;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2016;267600;186500;70.0;84.0;53.0;31.0;16.0;12.0;4.0
263;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2017;269860;190840;71.0;84.0;53.0;31.0;16.0;12.0;4.0
264;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2018;271910;195910;72.0;84.0;53.0;31.0;16.0;12.0;4.0
265;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2019;274570;200600;73.0;84.0;54.0;31.0;16.0;12.0;4.0
266;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2020;276850;201110;73.0;84.0;57.0;27.0;16.0;12.0;4.0
267;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2021;278580;205480;74.0;85.0;57.0;28.0;15.0;12.0;3.0
268;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2022;280930;210980;75.0;84.0;56.0;28.0;16.0;12.0;4.0
269;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2023;282930;213810;76.0;84.0;57.0;28.0;16.0;12.0;4.0
270;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2014;112430;75270;67.0;86.0;58.0;28.0;14.0;11.0;3.0
271;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2015;112860;75870;67.0;86.0;57.0;29.0;14.0;11.0;3.0
272;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2016;113990;76980;68.0;85.0;56.0;29.0;15.0;11.0;4.0
273;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2017;114890;78630;68.0;86.0;55.0;30.0;14.0;11.0;3.0
274;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2018;115650;80470;70.0;86.0;55.0;31.0;14.0;11.0;3.0
275;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2019;116520;82100;70.0;86.0;55.0;31.0;14.0;11.0;3.0
276;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2020;117570;82230;70.0;86.0;58.0;27.0;14.0;11.0;3.0
277;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2021;118030;83840;71.0;86.0;58.0;28.0;14.0;11.0;3.0
278;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2022;118370;85760;72.0;85.0;57.0;28.0;15.0;12.0;3.0
279;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2023;119190;86830;73.0;85.0;58.0;28.0;15.0;12.0;3.0
280;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2014;462950;297310;64.0;85.0;57.0;28.0;15.0;11.0;4.0
281;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2015;463000;299300;65.0;85.0;55.0;30.0;15.0;11.0;4.0
282;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2016;464350;302160;65.0;85.0;54.0;31.0;15.0;11.0;4.0
283;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2017;465680;307850;66.0;85.0;54.0;31.0;15.0;11.0;4.0
284;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2018;467140;314760;67.0;86.0;53.0;32.0;14.0;10.0;4.0
285;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2019;468930;320810;68.0;86.0;54.0;32.0;14.0;10.0;4.0
286;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2020;470430;319850;68.0;86.0;58.0;28.0;14.0;10.0;4.0
287;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2021;471280;325510;69.0;86.0;58.0;28.0;14.0;10.0;4.0
288;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2022;473100;334880;71.0;86.0;57.0;29.0;14.0;10.0;4.0
289;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2023;474430;338950;71.0;86.0;57.0;29.0;14.0;10.0;4.0
290;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2014;487380;325200;67.0;83.0;58.0;25.0;17.0;12.0;5.0
291;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2015;489810;328240;67.0;83.0;56.0;27.0;17.0;12.0;5.0
292;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2016;494350;333390;67.0;83.0;55.0;28.0;17.0;12.0;5.0
293;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2017;498960;341310;68.0;83.0;55.0;28.0;17.0;12.0;5.0
294;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2018;502830;350170;70.0;83.0;54.0;29.0;17.0;12.0;5.0
295;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2019;506760;358530;71.0;83.0;54.0;29.0;17.0;13.0;4.0
296;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2020;510600;359600;70.0;83.0;57.0;26.0;17.0;13.0;4.0
297;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2021;513470;366750;71.0;83.0;56.0;26.0;17.0;13.0;4.0
298;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2022;516560;376880;73.0;83.0;56.0;27.0;17.0;13.0;4.0
299;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2023;520600;382560;73.0;83.0;56.0;27.0;17.0;14.0;3.0
300;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2014;294710;193880;66.0;82.0;59.0;24.0;18.0;13.0;5.0
301;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2015;294590;194880;66.0;82.0;57.0;25.0;18.0;13.0;5.0
302;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2016;296060;196710;66.0;82.0;56.0;26.0;18.0;13.0;5.0
303;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2017;296710;200290;68.0;83.0;56.0;27.0;17.0;13.0;4.0
304;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2018;297820;204420;69.0;83.0;55.0;28.0;17.0;13.0;4.0
305;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2019;298020;207610;70.0;83.0;55.0;28.0;17.0;13.0;4.0
306;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2020;298480;206770;69.0;83.0;58.0;25.0;17.0;13.0;4.0
307;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2021;298880;209530;70.0;83.0;58.0;25.0;17.0;13.0;4.0
308;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2022;299040;213910;72.0;83.0;57.0;26.0;17.0;13.0;4.0
309;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2023;299130;215400;72.0;83.0;57.0;26.0;17.0;13.0;4.0
310;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2014;545500;350170;64.0;85.0;57.0;29.0;15.0;11.0;4.0
311;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2015;548030;353640;65.0;85.0;55.0;30.0;15.0;11.0;4.0
312;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2016;552740;358600;65.0;85.0;54.0;31.0;15.0;11.0;4.0
313;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2017;556910;366680;66.0;85.0;54.0;32.0;15.0;11.0;4.0
314;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2018;560770;375180;67.0;85.0;53.0;32.0;15.0;11.0;4.0
315;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2019;563570;383040;68.0;85.0;53.0;32.0;15.0;12.0;3.0
316;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2020;566100;382150;68.0;85.0;56.0;29.0;15.0;12.0;3.0
317;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2021;567390;388860;69.0;85.0;56.0;29.0;15.0;12.0;3.0
318;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2022;569860;400090;70.0;85.0;55.0;30.0;15.0;12.0;3.0
319;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2023;574210;405960;71.0;85.0;55.0;29.0;15.0;12.0;3.0
320;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2014;176810;119400;68.0;81.0;56.0;25.0;19.0;14.0;5.0
321;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2015;177550;120480;68.0;80.0;54.0;26.0;20.0;14.0;6.0
322;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2016;179000;122350;68.0;80.0;54.0;27.0;20.0;14.0;6.0
323;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2017;180420;125420;70.0;81.0;53.0;28.0;19.0;14.0;5.0
324;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2018;182420;129130;71.0;81.0;52.0;29.0;19.0;14.0;5.0
325;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2019;184640;132960;72.0;81.0;52.0;29.0;19.0;14.0;5.0
326;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2020;186430;133910;72.0;81.0;56.0;25.0;19.0;14.0;5.0
327;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2021;187670;136210;73.0;81.0;56.0;25.0;19.0;14.0;5.0
328;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2022;188940;139760;74.0;81.0;55.0;26.0;19.0;14.0;5.0
329;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2023;189920;141540;75.0;81.0;55.0;26.0;19.0;15.0;4.0
330;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (CR);2014;961800;656240;68.0;84.0;57.0;27.0;16.0;13.0;3.0
331;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (CR);2015;968820;664200;69.0;83.0;55.0;28.0;17.0;13.0;4.0
