ID;SBI93;Grootteklasse;Perioden;Bedrijven_1;AantalWerkzamePersonenEindSeptember_2;TotWerkzamePersonenFTEEindSeptember_3;AantalWerknemersVanDeEigenLoonlijst_4;AantalFTEWerknemersOpEigenLoonlijst_5;TotaleBedrijfsopbrengsten_6;NettoOmzetTotaal_7;NettoOmzetUitHoofdactiviteiten_8;NettoOmzetUitNevenactiviteiten_9;TotaalOverigeBedrijfsopbrengsten_10;TotaleBedrijfslasten_11;InkoopwaardeOmzet_12;InkoopwaardeGrondEnHulpstoffen_13;BeginvoorraadGrondEnHulpstoffen_14;InkopenGrondEnHulpstoffen_15;EindvoorraadGrondEnHulpstoffen_16;InkoopwaardeHandelsgoederen_17;BeginvoorraadHandelsgoederen_18;InkoopkostenVanHandelsgoederen_19;EindvoorraadHandelsgoederen_20;TotaalOverigeInkoopwaarde_21;KostenUitbesteedWerk_22;InkoopwaardeNietEldersGenoemd_23;ArbeidskostenTotaal_24;BrutoLonenEnSalarissen_25;WerkgeversdeelSocVerzekeringspremies_26;PremiesPensioenVUTInkoopsommenEnz_27;OverigeSocialeLasten_28;OverigeBedrijfslastenTotaal_29;OverigeKostenMBTPersoneel_30;KostenVervoermiddelen_31;KostenEnergieverbruik_32;KostenVanHuisvesting_33;KostenMachinesInstallatiesED_34;Verkoopkosten_35;Communicatiekosten_36;KostenVanDienstverleningDoorDerden_37;OverigeBedrijfslasten_38;AfschrijvingenOpVasteActiva_39;Bedrijfsresultaat_40;FinancieelResultaat_41;FinancieleBaten_42;FinancieleLasten_43;SaldoVoorzieningen_44;OnttrekkingenVrijvalVanVoorzieningen_45;ToevoegingenAanVoorzieningen_46;SaldoBuitengewoneBatenMinusLasten_47;BuitengewoneBaten_48;BuitengewoneLasten_49;ResultaatVoorBelastingen_50
368;DI Vervaardiging van glas, aardewerk,..;0 tot 19 werknemers;2002;1505.0;66.0;58.0;57.0;50.0;1140.0;1133.0;1010.0;122.0;8.0;1028.0;592.0;475.0;73.0;478.0;76.0;91.0;16.0;91.0;16.0;25.0;20.0;6.0;177.0;143.0;20.0;11.0;4.0;201.0;23.0;26.0;19.0;31.0;31.0;19.0;5.0;14.0;33.0;59.0;113.0;-13.0;4.0;17.0;0.0;1.0;1.0;-1.0;0.0;1.0;98.0
369;DI Vervaardiging van glas, aardewerk,..;0 tot 19 werknemers;2003;1750.0;56.0;50.0;48.0;44.0;966.0;965.0;846.0;119.0;1.0;887.0;512.0;368.0;67.0;367.0;66.0;93.0;13.0;91.0;11.0;51.0;42.0;9.0;161.0;129.0;18.0;9.0;5.0;168.0;17.0;23.0;14.0;23.0;22.0;18.0;4.0;11.0;36.0;47.0;79.0;-11.0;2.0;13.0;2.0;3.0;1.0;2.0;3.0;1.0;72.0
370;DI Vervaardiging van glas, aardewerk,..;0 tot 19 werknemers;2004;1320.0;59.0;53.0;48.0;41.0;954.0;946.0;817.0;129.0;8.0;893.0;511.0;383.0;54.0;388.0;59.0;96.0;5.0;96.0;5.0;32.0;28.0;4.0;161.0;127.0;19.0;10.0;4.0;181.0;22.0;26.0;20.0;31.0;22.0;14.0;4.0;12.0;30.0;41.0;61.0;-7.0;2.0;9.0;-2.0;2.0;3.0;1.0;5.0;4.0;54.0
371;DI Vervaardiging van glas, aardewerk,..;0 tot 19 werknemers;2005;1385.0;62.0;56.0;49.0;43.0;949.0;941.0;895.0;46.0;8.0;902.0;483.0;420.0;49.0;423.0;52.0;31.0;6.0;31.0;7.0;32.0;29.0;3.0;179.0;144.0;22.0;11.0;3.0;202.0;36.0;27.0;20.0;31.0;21.0;19.0;3.0;11.0;34.0;38.0;47.0;-6.0;4.0;10.0;0.0;1.0;1.0;2.0;3.0;1.0;43.0
372;DI Vervaardiging van glas, aardewerk,..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;DI Vervaardiging van glas, aardewerk,..;20 tot 100 werknemers;2001;205.0;94.0;90.0;85.0;82.0;1800.0;1787.0;1605.0;182.0;13.0;1601.0;869.0;675.0;64.0;677.0;67.0;138.0;13.0;138.0;14.0;56.0;39.0;16.0;320.0;258.0;36.0;21.0;5.0;324.0;53.0;27.0;44.0;35.0;55.0;30.0;4.0;26.0;50.0;88.0;199.0;-14.0;7.0;21.0;-3.0;5.0;8.0;-13.0;5.0;18.0;168.0
374;DI Vervaardiging van glas, aardewerk,..;20 tot 100 werknemers;2002;215.0;95.0;91.0;85.0;81.0;1820.0;1821.0;1641.0;180.0;-1.0;1639.0;881.0;677.0;75.0;676.0;75.0;138.0;22.0;136.0;20.0;67.0;53.0;13.0;326.0;262.0;37.0;21.0;6.0;334.0;58.0;31.0;40.0;38.0;59.0;28.0;5.0;27.0;48.0;98.0;181.0;-15.0;7.0;22.0;-7.0;4.0;12.0;9.0;21.0;12.0;168.0
375;DI Vervaardiging van glas, aardewerk,..;20 tot 100 werknemers;2003;205.0;87.0;83.0;80.0;76.0;1673.0;1673.0;1512.0;161.0;1.0;1503.0;777.0;598.0;78.0;598.0;78.0;118.0;14.0;119.0;14.0;61.0;48.0;13.0;318.0;256.0;35.0;21.0;5.0;320.0;47.0;30.0;39.0;39.0;53.0;31.0;5.0;28.0;48.0;90.0;171.0;-13.0;7.0;20.0;-3.0;5.0;8.0;-15.0;5.0;20.0;140.0
376;DI Vervaardiging van glas, aardewerk,..;20 tot 100 werknemers;2004;190.0;84.0;80.0;76.0;72.0;1610.0;1600.0;1450.0;149.0;11.0;1461.0;756.0;576.0;78.0;580.0;81.0;110.0;17.0;112.0;19.0;69.0;55.0;14.0;317.0;255.0;35.0;22.0;5.0;307.0;47.0;29.0;43.0;39.0;46.0;29.0;5.0;27.0;42.0;83.0;149.0;-9.0;6.0;15.0;-2.0;3.0;4.0;-12.0;3.0;15.0;126.0
377;DI Vervaardiging van glas, aardewerk,..;20 tot 100 werknemers;2005;165.0;74.0;71.0;67.0;63.0;1437.0;1404.0;1284.0;121.0;33.0;1324.0;704.0;571.0;87.0;563.0;79.0;91.0;10.0;90.0;9.0;42.0;35.0;7.0;273.0;217.0;31.0;20.0;5.0;281.0;41.0;26.0;44.0;36.0;39.0;27.0;4.0;25.0;39.0;67.0;113.0;-10.0;5.0;15.0;-3.0;2.0;5.0;-7.0;3.0;10.0;93.0
378;DI Vervaardiging van glas, aardewerk,..;100 of meer werknemers;2000;75.0;214.0;207.0;193.0;186.0;3493.0;3459.0;3101.0;358.0;34.0;3112.0;1346.0;987.0;112.0;995.0;120.0;255.0;53.0;259.0;57.0;105.0;62.0;43.0;782.0;623.0;90.0;48.0;22.0;768.0;139.0;36.0;165.0;55.0;117.0;73.0;12.0;65.0;106.0;215.0;381.0;-33.0;31.0;63.0;-17.0;7.0;24.0;15.0;32.0;17.0;346.0
379;DI Vervaardiging van glas, aardewerk,..;100 of meer werknemers;2001;70.0;211.0;203.0;188.0;181.0;3574.0;3534.0;3205.0;329.0;39.0;3240.0;1437.0;1075.0;133.0;1078.0;137.0;232.0;26.0;239.0;33.0;130.0;88.0;42.0;806.0;642.0;92.0;53.0;18.0;776.0;126.0;39.0;169.0;53.0;136.0;83.0;12.0;71.0;87.0;221.0;334.0;-41.0;19.0;60.0;-24.0;10.0;34.0;0.0;16.0;16.0;269.0
380;DI Vervaardiging van glas, aardewerk,..;100 of meer werknemers;2002;70.0;201.0;194.0;179.0;173.0;3476.0;3432.0;3027.0;405.0;44.0;3213.0;1430.0;1007.0;133.0;1001.0;127.0;315.0;39.0;311.0;35.0;108.0;90.0;18.0;807.0;629.0;93.0;65.0;20.0;758.0;119.0;41.0;156.0;61.0;113.0;94.0;12.0;74.0;88.0;218.0;263.0;-36.0;20.0;56.0;-21.0;15.0;36.0;28.0;50.0;22.0;234.0
381;DI Vervaardiging van glas, aardewerk,..;100 of meer werknemers;2003;70.0;190.0;183.0;173.0;167.0;3341.0;3328.0;2945.0;383.0;13.0;3137.0;1345.0;955.0;130.0;951.0;125.0;273.0;63.0;279.0;70.0;117.0;97.0;20.0;814.0;629.0;90.0;73.0;22.0;748.0;115.0;43.0;148.0;64.0;115.0;84.0;14.0;74.0;91.0;231.0;205.0;-22.0;24.0;46.0;-9.0;9.0;18.0;-24.0;23.0;47.0;148.0
382;DI Vervaardiging van glas, aardewerk,..;100 of meer werknemers;2004;70.0;192.0;185.0;173.0;167.0;3472.0;3460.0;3028.0;432.0;13.0;3272.0;1401.0;955.0;113.0;959.0;118.0;300.0;45.0;300.0;46.0;146.0;94.0;53.0;848.0;655.0;92.0;83.0;19.0;785.0;121.0;44.0;158.0;63.0;126.0;84.0;12.0;75.0;102.0;238.0;200.0;-28.0;17.0;45.0;27.0;40.0;13.0;28.0;66.0;38.0;228.0
383;DI Vervaardiging van glas, aardewerk,..;100 of meer werknemers;2005;65.0;188.0;180.0;167.0;161.0;3639.0;3614.0;3178.0;436.0;25.0;3412.0;1558.0;1125.0;114.0;1124.0;113.0;268.0;48.0;271.0;51.0;165.0;96.0;70.0;805.0;627.0;85.0;71.0;22.0;832.0;134.0;46.0;190.0;62.0;129.0;82.0;11.0;72.0;106.0;217.0;227.0;-41.0;20.0;61.0;-2.0;10.0;12.0;47.0;57.0;9.0;231.0
384;DJ Vervaardiging van metalen in..;Totaal grootteklasse;2000;7085.0;1416.0;1330.0;1292.0;1216.0;20544.0;20444.0;19365.0;1079.0;100.0;19125.0;10009.0;7779.0;1024.0;7957.0;1202.0;756.0;85.0;765.0;94.0;1474.0;1306.0;167.0;4582.0;3609.0;499.0;227.0;246.0;3705.0;688.0;185.0;619.0;358.0;442.0;348.0;61.0;267.0;737.0;829.0;1419.0;-147.0;98.0;246.0;2.0;93.0;90.0;-2.0;98.0;99.0;1272.0
385;DJ Vervaardiging van metalen in..;Totaal grootteklasse;2001;7555.0;1410.0;1332.0;1285.0;1215.0;20808.0;20482.0;19338.0;1142.0;325.0;19670.0;10632.0;8409.0;1140.0;8375.0;1106.0;722.0;92.0;719.0;88.0;1507.0;1390.0;117.0;4617.0;3759.0;498.0;233.0;128.0;3606.0;708.0;187.0;614.0;375.0;453.0;305.0;65.0;283.0;616.0;814.0;1134.0;-182.0;88.0;269.0;-34.0;236.0;270.0;-35.0;89.0;124.0;883.0
386;DJ Vervaardiging van metalen in..;Totaal grootteklasse;2002;7530.0;1373.0;1302.0;1243.0;1180.0;20577.0;20388.0;19209.0;1179.0;189.0;19540.0;10175.0;7831.0;1044.0;7829.0;1043.0;753.0;100.0;758.0;105.0;1597.0;1511.0;86.0;4705.0;3850.0;499.0;236.0;121.0;3872.0;754.0;196.0;651.0;399.0;552.0;321.0;66.0;286.0;647.0;788.0;1033.0;-144.0;94.0;238.0;-33.0;49.0;82.0;-39.0;101.0;140.0;817.0
387;DJ Vervaardiging van metalen in..;Totaal grootteklasse;2003;7730.0;1313.0;1240.0;1199.0;1131.0;20254.0;19995.0;18776.0;1219.0;259.0;19163.0;9924.0;7590.0;1075.0;7563.0;1044.0;767.0;102.0;762.0;97.0;1572.0;1463.0;109.0;4668.0;3799.0;487.0;267.0;115.0;3781.0;719.0;199.0;662.0;427.0;569.0;289.0;68.0;292.0;556.0;789.0;1087.0;-137.0;82.0;219.0;-19.0;50.0;70.0;23.0;81.0;58.0;954.0
388;DJ Vervaardiging van metalen in..;Totaal grootteklasse;2004;7915.0;1297.0;1219.0;1175.0;1099.0;22071.0;21651.0;20415.0;1236.0;420.0;20470.0;10747.0;8459.0;1104.0;8593.0;1238.0;807.0;130.0;817.0;140.0;1487.0;1416.0;71.0;4805.0;3902.0;480.0;299.0;124.0;4115.0;762.0;195.0;660.0;467.0;786.0;333.0;67.0;324.0;521.0;801.0;1598.0;-119.0;114.0;232.0;-30.0;42.0;72.0;34.0;84.0;50.0;1484.0
389;DJ Vervaardiging van metalen in..;Totaal grootteklasse;2005;7385.0;1256.0;1178.0;1128.0;1053.0;23545.0;23254.0;22001.0;1253.0;291.0;21711.0;11833.0;9160.0;1240.0;9168.0;1249.0;914.0;114.0;919.0;118.0;1765.0;1675.0;90.0;4785.0;3956.0;479.0;288.0;62.0;4345.0;817.0;200.0;801.0;477.0;821.0;285.0;64.0;342.0;538.0;749.0;1830.0;-127.0;111.0;237.0;-18.0;44.0;62.0;7.0;52.0;45.0;1693.0
390;DJ Vervaardiging van metalen in..;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;DJ Vervaardiging van metalen in..;0 tot 19 werknemers;2001;6315.0;379.0;344.0;334.0;303.0;3918.0;3899.0;3774.0;124.0;20.0;3544.0;1675.0;1384.0;191.0;1396.0;203.0;81.0;14.0;82.0;14.0;210.0;164.0;46.0;1005.0;836.0;108.0;44.0;16.0;671.0;98.0;59.0;44.0;110.0;106.0;59.0;16.0;56.0;123.0;192.0;374.0;-49.0;15.0;64.0;-4.0;3.0;7.0;1.0;15.0;14.0;322.0
392;DJ Vervaardiging van metalen in..;0 tot 19 werknemers;2002;6285.0;355.0;321.0;307.0;277.0;3522.0;3495.0;3334.0;162.0;27.0;3181.0;1416.0;1087.0;174.0;1095.0;182.0;101.0;15.0;104.0;17.0;227.0;207.0;20.0;956.0;793.0;101.0;46.0;16.0;625.0;107.0;53.0;40.0;113.0;85.0;49.0;18.0;44.0;116.0;183.0;340.0;-39.0;16.0;55.0;-2.0;7.0;8.0;3.0;15.0;13.0;302.0
393;DJ Vervaardiging van metalen in..;0 tot 19 werknemers;2003;6495.0;320.0;284.0;276.0;241.0;3230.0;3205.0;3072.0;132.0;25.0;2958.0;1323.0;1032.0;171.0;1016.0;155.0;79.0;13.0;79.0;12.0;211.0;200.0;11.0;872.0;719.0;91.0;47.0;15.0;597.0;109.0;50.0;41.0;114.0;71.0;45.0;16.0;43.0;108.0;167.0;272.0;-40.0;13.0;52.0;-4.0;3.0;7.0;1.0;10.0;9.0;229.0
394;DJ Vervaardiging van metalen in..;0 tot 19 werknemers;2004;6765.0;324.0;288.0;282.0;245.0;3370.0;3322.0;3191.0;132.0;47.0;3080.0;1423.0;1116.0;186.0;1105.0;175.0;81.0;22.0;85.0;25.0;225.0;213.0;12.0;933.0;768.0;98.0;52.0;16.0;565.0;84.0;48.0;38.0;141.0;65.0;48.0;15.0;36.0;90.0;160.0;290.0;-40.0;16.0;56.0;-1.0;4.0;4.0;12.0;24.0;12.0;261.0
395;DJ Vervaardiging van metalen in..;0 tot 19 werknemers;2005;6285.0;342.0;303.0;299.0;261.0;4043.0;3984.0;3866.0;118.0;59.0;3680.0;1747.0;1408.0;225.0;1386.0;202.0;81.0;11.0;82.0;13.0;257.0;242.0;15.0;1075.0;887.0;113.0;58.0;16.0;687.0;113.0;59.0;45.0;156.0;79.0;53.0;18.0;47.0;117.0;171.0;363.0;-36.0;19.0;55.0;5.0;7.0;2.0;-8.0;2.0;9.0;323.0
396;DJ Vervaardiging van metalen in..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;DJ Vervaardiging van metalen in..;20 tot 100 werknemers;2001;1050.0;453.0;431.0;423.0;402.0;5876.0;5819.0;5512.0;305.0;57.0;5520.0;2896.0;2257.0;267.0;2262.0;272.0;199.0;38.0;198.0;37.0;446.0;409.0;37.0;1482.0;1225.0;161.0;68.0;28.0;948.0;229.0;62.0;63.0;137.0;121.0;76.0;17.0;86.0;157.0;194.0;352.0;-42.0;17.0;60.0;-6.0;9.0;15.0;9.0;23.0;14.0;312.0
398;DJ Vervaardiging van metalen in..;20 tot 100 werknemers;2002;1045.0;438.0;417.0;407.0;388.0;5629.0;5574.0;5265.0;310.0;55.0;5333.0;2755.0;2137.0;251.0;2150.0;263.0;206.0;41.0;208.0;42.0;417.0;377.0;40.0;1431.0;1185.0;155.0;69.0;22.0;966.0;249.0;61.0;60.0;142.0;125.0;75.0;18.0;84.0;152.0;181.0;293.0;-34.0;20.0;55.0;-7.0;8.0;15.0;2.0;20.0;19.0;253.0
399;DJ Vervaardiging van metalen in..;20 tot 100 werknemers;2003;1040.0;440.0;417.0;410.0;389.0;5690.0;5638.0;5283.0;354.0;52.0;5403.0;2804.0;2173.0;304.0;2175.0;301.0;220.0;37.0;220.0;37.0;416.0;352.0;64.0;1447.0;1195.0;152.0;80.0;20.0;975.0;250.0;62.0;65.0;152.0;129.0;74.0;18.0;87.0;138.0;177.0;283.0;-37.0;18.0;55.0;-7.0;8.0;15.0;6.0;19.0;14.0;246.0
400;DJ Vervaardiging van metalen in..;20 tot 100 werknemers;2004;970.0;436.0;412.0;402.0;379.0;6299.0;6201.0;5821.0;380.0;98.0;5954.0;3184.0;2524.0;347.0;2563.0;387.0;249.0;33.0;255.0;38.0;417.0;386.0;31.0;1507.0;1245.0;157.0;86.0;19.0;1079.0;281.0;67.0;73.0;167.0;146.0;81.0;19.0;98.0;147.0;183.0;341.0;-36.0;22.0;58.0;-8.0;9.0;18.0;0.0;16.0;16.0;297.0
401;DJ Vervaardiging van metalen in..;20 tot 100 werknemers;2005;930.0;427.0;405.0;390.0;367.0;6689.0;6617.0;6191.0;427.0;72.0;6320.0;3487.0;2720.0;365.0;2718.0;364.0;292.0;39.0;296.0;43.0;482.0;442.0;40.0;1543.0;1268.0;160.0;94.0;22.0;1106.0;295.0;69.0;76.0;172.0;145.0;81.0;19.0;101.0;148.0;183.0;365.0;-30.0;29.0;59.0;-6.0;10.0;16.0;4.0;15.0;11.0;332.0
402;DJ Vervaardiging van metalen in..;100 of meer werknemers;2000;195.0;598.0;576.0;541.0;522.0;10890.0;10871.0;10130.0;741.0;19.0;10225.0;5376.0;4203.0;557.0;4335.0;689.0;440.0;36.0;443.0;39.0;733.0;683.0;50.0;2236.0;1674.0;242.0;114.0;205.0;2165.0;364.0;68.0;520.0;124.0;234.0;205.0;30.0;138.0;482.0;449.0;665.0;-53.0;69.0;122.0;6.0;76.0;70.0;0.0;72.0;72.0;617.0
403;DJ Vervaardiging van metalen in..;100 of meer werknemers;2001;190.0;578.0;557.0;529.0;511.0;11013.0;10764.0;10052.0;712.0;249.0;10605.0;6061.0;4768.0;682.0;4717.0;631.0;442.0;40.0;438.0;37.0;851.0;818.0;33.0;2131.0;1697.0;229.0;120.0;84.0;1984.0;381.0;66.0;506.0;128.0;226.0;170.0;31.0;141.0;335.0;428.0;408.0;-91.0;55.0;146.0;-24.0;224.0;248.0;-45.0;52.0;96.0;249.0
404;DJ Vervaardiging van metalen in..;100 of meer werknemers;2002;200.0;581.0;565.0;529.0;514.0;11426.0;11319.0;10611.0;708.0;108.0;11026.0;6005.0;4607.0;620.0;4585.0;597.0;446.0;44.0;447.0;45.0;952.0;926.0;26.0;2318.0;1871.0;243.0;121.0;83.0;2281.0;398.0;82.0;550.0;144.0;342.0;198.0;31.0;157.0;379.0;424.0;400.0;-71.0;57.0;128.0;-24.0;35.0;59.0;-43.0;65.0;109.0;262.0
405;DJ Vervaardiging van metalen in..;100 of meer werknemers;2003;195.0;553.0;540.0;513.0;501.0;11335.0;11153.0;10421.0;732.0;182.0;10803.0;5798.0;4384.0;600.0;4372.0;588.0;468.0;51.0;464.0;47.0;946.0;911.0;35.0;2349.0;1885.0;244.0;140.0;81.0;2210.0;360.0;87.0;557.0;161.0;370.0;170.0;34.0;161.0;310.0;445.0;532.0;-61.0;51.0;112.0;-9.0;39.0;47.0;16.0;51.0;35.0;479.0
406;DJ Vervaardiging van metalen in..;100 of meer werknemers;2004;180.0;537.0;519.0;491.0;476.0;12402.0;12128.0;11403.0;724.0;275.0;11435.0;6140.0;4819.0;571.0;4924.0;676.0;476.0;75.0;478.0;77.0;845.0;817.0;28.0;2365.0;1889.0;225.0;161.0;89.0;2474.0;397.0;80.0;550.0;160.0;575.0;204.0;33.0;191.0;284.0;458.0;967.0;-43.0;75.0;118.0;-21.0;29.0;50.0;23.0;44.0;22.0;926.0
407;DJ Vervaardiging van metalen in..;100 of meer werknemers;2005;165.0;486.0;469.0;439.0;425.0;12813.0;12653.0;11944.0;709.0;161.0;11711.0;6599.0;5032.0;651.0;5065.0;683.0;541.0;63.0;541.0;63.0;1025.0;991.0;34.0;2167.0;1801.0;206.0;136.0;25.0;2549.0;408.0;71.0;680.0;149.0;597.0;151.0;27.0;193.0;273.0;395.0;1103.0;-60.0;63.0;123.0;-16.0;27.0;43.0;11.0;35.0;24.0;1038.0
408;27 Vervaardiging van metalen in..;Totaal grootteklasse;2000;245.0;280.0;271.0;264.0;254.0;5944.0;5869.0;5606.0;263.0;75.0;5535.0;2571.0;2284.0;338.0;2363.0;416.0;70.0;4.0;72.0;6.0;217.0;204.0;13.0;1197.0;835.0;124.0;61.0;176.0;1486.0;155.0;38.0;481.0;55.0;156.0;115.0;15.0;83.0;388.0;282.0;409.0;-44.0;39.0;82.0;17.0;60.0;43.0;-9.0;25.0;34.0;375.0
409;27 Vervaardiging van metalen in..;Totaal grootteklasse;2001;270.0;272.0;263.0;258.0;249.0;5736.0;5691.0;5489.0;199.0;45.0;5539.0;2897.0;2629.0;389.0;2607.0;368.0;74.0;3.0;75.0;4.0;194.0;188.0;6.0;1081.0;845.0;115.0;63.0;59.0;1290.0;165.0;38.0;466.0;54.0;143.0;92.0;16.0;91.0;225.0;271.0;197.0;-53.0;37.0;90.0;-3.0;21.0;23.0;-45.0;21.0;66.0;97.0
410;27 Vervaardiging van metalen in..;Totaal grootteklasse;2002;265.0;248.0;241.0;236.0;229.0;5420.0;5363.0;5182.0;181.0;57.0;5273.0;2484.0;2214.0;359.0;2203.0;347.0;81.0;13.0;81.0;13.0;188.0;179.0;9.0;1090.0;866.0;109.0;56.0;59.0;1445.0;150.0;34.0;505.0;56.0;243.0;112.0;14.0;86.0;245.0;255.0;147.0;-52.0;22.0;74.0;-1.0;24.0;25.0;5.0;32.0;26.0;99.0
411;27 Vervaardiging van metalen in..;Totaal grootteklasse;2003;265.0;232.0;227.0;220.0;216.0;5494.0;5404.0;5256.0;148.0;91.0;5236.0;2450.0;2160.0;350.0;2150.0;340.0;80.0;13.0;79.0;12.0;210.0;202.0;9.0;1086.0;859.0;107.0;58.0;61.0;1436.0;147.0;38.0;510.0;68.0;272.0;85.0;16.0;85.0;215.0;264.0;259.0;-31.0;32.0;63.0;20.0;28.0;8.0;23.0;28.0;5.0;271.0
412;27 Vervaardiging van metalen in..;Totaal grootteklasse;2004;270.0;233.0;226.0;217.0;211.0;6715.0;6632.0;6498.0;135.0;82.0;6052.0;2929.0;2529.0;347.0;2611.0;430.0;99.0;37.0;100.0;39.0;301.0;287.0;14.0;1150.0;900.0;99.0;83.0;68.0;1683.0;155.0;33.0;504.0;69.0;484.0;114.0;15.0;114.0;195.0;290.0;663.0;-27.0;38.0;65.0;-8.0;15.0;23.0;12.0;16.0;4.0;639.0
413;27 Vervaardiging van metalen in..;Totaal grootteklasse;2005;260.0;231.0;224.0;215.0;209.0;7305.0;7234.0;7009.0;225.0;71.0;6480.0;3291.0;2802.0;407.0;2845.0;450.0;177.0;22.0;177.0;21.0;312.0;295.0;17.0;1140.0;975.0;101.0;55.0;9.0;1805.0;179.0;30.0;631.0;68.0;501.0;73.0;13.0;126.0;184.0;244.0;825.0;-41.0;36.0;77.0;-4.0;17.0;20.0;-9.0;3.0;12.0;772.0
414;27 Vervaardiging van metalen in..;0 tot 19 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;27 Vervaardiging van metalen in..;0 tot 19 werknemers;2001;185.0;10.0;9.0;10.0;9.0;157.0;157.0;156.0;0.0;0.0;147.0;87.0;84.0;10.0;87.0;13.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;29.0;24.0;3.0;1.0;1.0;26.0;3.0;3.0;2.0;4.0;3.0;4.0;1.0;2.0;4.0;6.0;10.0;-2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0
416;27 Vervaardiging van metalen in..;0 tot 19 werknemers;2002;180.0;11.0;10.0;11.0;10.0;134.0;132.0;131.0;1.0;2.0;125.0;63.0;58.0;8.0;57.0;7.0;1.0;0.0;1.0;0.0;4.0;4.0;0.0;35.0;29.0;4.0;2.0;1.0;23.0;2.0;2.0;2.0;4.0;2.0;2.0;1.0;2.0;6.0;5.0;9.0;-2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
417;27 Vervaardiging van metalen in..;0 tot 19 werknemers;2003;185.0;10.0;9.0;9.0;8.0;135.0;133.0;129.0;4.0;2.0;127.0;63.0;56.0;11.0;56.0;10.0;2.0;1.0;3.0;1.0;5.0;5.0;0.0;30.0;25.0;3.0;2.0;1.0;30.0;4.0;2.0;3.0;5.0;3.0;4.0;1.0;2.0;6.0;6.0;8.0;-1.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;8.0
418;27 Vervaardiging van metalen in..;0 tot 19 werknemers;2004;195.0;15.0;14.0;13.0;12.0;211.0;210.0;204.0;6.0;2.0;193.0;102.0;88.0;13.0;90.0;14.0;4.0;1.0;4.0;1.0;10.0;9.0;1.0;50.0;41.0;5.0;3.0;1.0;33.0;4.0;3.0;3.0;7.0;5.0;3.0;1.0;1.0;6.0;8.0;18.0;-2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
419;27 Vervaardiging van metalen in..;0 tot 19 werknemers;2005;190.0;14.0;13.0;12.0;12.0;208.0;205.0;190.0;15.0;3.0;196.0;115.0;94.0;12.0;94.0;13.0;10.0;2.0;12.0;4.0;10.0;8.0;3.0;41.0;34.0;4.0;2.0;1.0;33.0;4.0;2.0;3.0;7.0;5.0;3.0;1.0;2.0;6.0;8.0;12.0;-2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
420;27 Vervaardiging van metalen in..;20 tot 100 werknemers;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;27 Vervaardiging van metalen in..;20 tot 100 werknemers;2001;50.0;24.0;23.0;23.0;22.0;461.0;456.0;443.0;12.0;4.0;437.0;267.0;237.0;26.0;236.0;25.0;10.0;2.0;11.0;2.0;20.0;18.0;2.0;83.0;68.0;9.0;5.0;2.0;70.0;13.0;3.0;10.0;8.0;11.0;5.0;1.0;9.0;10.0;18.0;24.0;-3.0;1.0;5.0;0.0;0.0;1.0;2.0;3.0;1.0;22.0
422;27 Vervaardiging van metalen in..;20 tot 100 werknemers;2002;50.0;23.0;22.0;21.0;20.0;427.0;422.0;410.0;12.0;5.0;406.0;250.0;221.0;25.0;223.0;27.0;9.0;1.0;10.0;2.0;19.0;18.0;1.0;77.0;64.0;8.0;4.0;1.0;64.0;13.0;3.0;9.0;7.0;10.0;5.0;1.0;8.0;8.0;15.0;21.0;-3.0;1.0;4.0;0.0;0.0;1.0;0.0;1.0;1.0;18.0
423;27 Vervaardiging van metalen in..;20 tot 100 werknemers;2003;50.0;22.0;21.0;20.0;19.0;394.0;396.0;387.0;9.0;-3.0;382.0;227.0;199.0;19.0;198.0;19.0;6.0;1.0;7.0;1.0;22.0;21.0;1.0;75.0;61.0;8.0;5.0;1.0;69.0;15.0;3.0;10.0;8.0;11.0;5.0;1.0;8.0;8.0;12.0;12.0;-3.0;1.0;4.0;1.0;1.0;1.0;0.0;1.0;0.0;9.0
