ID;BedrijfsactiviteitenSBI93;Perioden;OrdersZijnToegenomen_1;OrdersZijnGelijkGebleven_2;OrdersZijnAfgenomen_3;OrdersSaldo_4;VerwachteOrderontvangstToenemen_5;VerwachteOrderontvangstGelijkBlijven_6;VerwachteProductieAfnemen_7;VerwachteOrderontvangstSaldo_8;OordeelOrderontvangstIsGroot_9;OordeelOrderontvangstIsNormaal_10;OordeelOrderontvangstIsKlein_11;SaldoOordeelOrderontvangst_12;OmzetIsToegenomen_13;OmzetIsGelijkGebleven_14;OmzetIsAfgenomen_15;SaldoOmzetontwikkeling_16;OmzetZalToenemen_17;OmzetZalGelijkBlijven_18;OmzetZalAfnemen_19;SaldoVerwachteOmzet_20;PrijzenTarievenZijnGestegen_21;PrijzenTarievenZijnGelijkGebleven_22;PrijzenTarievenZijnGedaald_23;SaldoOntwikkelingPrijzenTarieven_24;PrijzenTarievenZullenStijgen_25;PrijzenTarievenZullenGelijkBlijven_26;PrijzenTarievenZullenDalen_27;SaldoVerwachteOntwikkelingPrijzen_28;PersoneelssterkteIsToegenomen_29;PersoneelssterkteIsGelijkBlijven_30;PersoneelssterkteIsAfgenomen_31;PersoneelssterkteSaldo_32;PersoneelssterkteZalToenemen_33;PersoneelssterkteZalGelijkBlijven_34;PersoneelssterkteZalAfnemen_35;VerwachtePersoneelssterkteSaldo_36;BeoordelingGoed_37;BeoordelingNormaalBevredigend_38;BeoordelingSlecht_39;SaldoBeoordelingGoedSlecht_40;GeenBelemmeringen_41;OnvoldoendeVraag_42;TekortAanArbeidskrachten_43;GebrekAanRuimteEnOfApparatuur_44;FinancieleBeperkingen_45;AndereOorzaken_46;OntvangstOpdrachtenOrders_47;OordeelOrderontvangst_48;VerwachtingOntvangstOrders_49;OntwikkelingOmzet_50;VerwachteOntwikkelingOmzet_51;OntwikkelingPrijzenTarieven_52;VerwachteOntwikkelingPrijzenTarieven_53;OntwikkelingPersoneelssterkte_54;VerwachteOntwikkelingPersoneelssterkte_55;OordeelEconomischKlimaat_56
1078;72;1993 oktober;23.0;48.0;29.0;-5.0;45.0;49.0;6.0;38.0;4.0;46.0;50.0;-46.0;15.0;19.0;66.0;-50.0;53.0;44.0;3.0;50.0;;;;;;;;;;;;;15.0;38.0;47.0;-32.0;;;;;;;;;;;-5.0;-46.0;38.0;-50.0;50.0;;;;-32.0;
1079;72;1994 januari;76.0;15.0;9.0;68.0;41.0;32.0;26.0;15.0;8.0;84.0;8.0;0.0;56.0;40.0;4.0;52.0;20.0;57.0;23.0;-3.0;;;;;;;;;;;;;24.0;33.0;42.0;-18.0;;;;;;;;;;;68.0;0.0;15.0;52.0;-3.0;;;;-18.0;
1080;72;1994 april;60.0;21.0;19.0;40.0;12.0;81.0;7.0;5.0;20.0;65.0;15.0;6.0;64.0;21.0;15.0;49.0;20.0;60.0;20.0;0.0;;;;;;;;;;;;;29.0;37.0;34.0;-5.0;;;;;;;;;;;40.0;6.0;5.0;49.0;0.0;;;;-5.0;
1081;72;1994 juli;26.0;61.0;13.0;13.0;30.0;56.0;15.0;15.0;19.0;48.0;33.0;-14.0;50.0;32.0;18.0;33.0;15.0;35.0;50.0;-35.0;;;;;;;;;;;;;21.0;51.0;27.0;-6.0;;;;;;;;;;;13.0;-14.0;15.0;33.0;-35.0;;;;-6.0;
1082;72;1994 oktober;24.0;61.0;15.0;9.0;67.0;29.0;4.0;63.0;10.0;56.0;35.0;-25.0;20.0;28.0;51.0;-31.0;84.0;13.0;3.0;81.0;;;;;;;;;;;;;28.0;37.0;35.0;-6.0;;;;;;;;;;;9.0;-25.0;63.0;-31.0;81.0;;;;-6.0;
1083;72;1995 januari;73.0;24.0;3.0;70.0;35.0;54.0;11.0;24.0;31.0;65.0;4.0;26.0;85.0;13.0;3.0;82.0;31.0;52.0;17.0;14.0;;;;;;;;;;;;;41.0;22.0;37.0;4.0;;;;;;;;;;;70.0;26.0;24.0;82.0;14.0;;;;4.0;
1084;72;1995 april;38.0;48.0;14.0;24.0;30.0;68.0;3.0;27.0;12.0;82.0;6.0;7.0;44.0;15.0;40.0;4.0;45.0;28.0;27.0;18.0;;;;;;;;;;;;;40.0;55.0;6.0;34.0;;;;;;;;;;;24.0;7.0;27.0;4.0;18.0;;;;34.0;
1085;72;1995 juli;34.0;46.0;20.0;14.0;55.0;26.0;19.0;35.0;13.0;70.0;17.0;-4.0;40.0;20.0;39.0;1.0;35.0;52.0;13.0;23.0;;;;;;;;;;;;;56.0;36.0;7.0;49.0;;;;;;;;;;;14.0;-4.0;35.0;1.0;23.0;;;;49.0;
1086;72;1995 oktober;25.0;56.0;20.0;5.0;52.0;27.0;22.0;30.0;15.0;69.0;16.0;-1.0;32.0;62.0;7.0;25.0;61.0;16.0;23.0;39.0;;;;;;;;;;;;;31.0;35.0;33.0;-2.0;;;;;;;;;;;5.0;-1.0;30.0;25.0;39.0;;;;-2.0;
1087;72;1996 januari;85.0;12.0;3.0;82.0;53.0;35.0;13.0;40.0;18.0;68.0;14.0;4.0;89.0;8.0;3.0;86.0;50.0;26.0;24.0;26.0;;;;;;;;;;;;;63.0;23.0;14.0;49.0;;;;;;;;;;;82.0;4.0;40.0;86.0;26.0;;;;49.0;
1088;72;1996 april;66.0;19.0;16.0;50.0;44.0;51.0;5.0;39.0;27.0;61.0;12.0;15.0;67.0;18.0;16.0;51.0;48.0;43.0;9.0;39.0;;;;;;;;;;;;;61.0;32.0;7.0;54.0;;;;;;;;;;;50.0;15.0;39.0;51.0;39.0;;;;54.0;
1089;72;1996 juli;31.0;50.0;19.0;12.0;21.0;51.0;27.0;-6.0;22.0;75.0;3.0;19.0;39.0;42.0;20.0;19.0;26.0;40.0;34.0;-8.0;;;;;;;;;;;;;78.0;20.0;2.0;76.0;;;;;;;;;;;12.0;19.0;-6.0;19.0;-8.0;;;;76.0;
1090;72;1996 oktober;42.0;52.0;6.0;36.0;50.0;49.0;1.0;50.0;25.0;71.0;4.0;22.0;26.0;52.0;22.0;4.0;60.0;38.0;2.0;58.0;;;;;;;;;;;;;66.0;30.0;5.0;61.0;;;;;;;;;;;36.0;22.0;50.0;4.0;58.0;;;;61.0;
1091;72;1997 januari;51.0;43.0;7.0;44.0;39.0;55.0;7.0;32.0;23.0;73.0;3.0;20.0;54.0;41.0;5.0;49.0;54.0;33.0;13.0;40.0;;;;;;;;;;;;;46.0;52.0;3.0;43.0;;;;;;;;;;;44.0;20.0;32.0;49.0;40.0;;;;43.0;
1092;72;1997 april;53.0;31.0;16.0;37.0;69.0;23.0;8.0;62.0;11.0;73.0;16.0;-5.0;40.0;45.0;15.0;25.0;63.0;18.0;19.0;44.0;;;;;;;;;58.0;32.0;11.0;47.0;72.0;20.0;8.0;64.0;;;;;;;;;;;37.0;-5.0;62.0;25.0;44.0;;;47.0;64.0;
1093;72;1997 juli;39.0;43.0;18.0;21.0;67.0;29.0;4.0;64.0;28.0;65.0;7.0;21.0;61.0;30.0;9.0;52.0;51.0;40.0;9.0;41.0;;;;;;;;;67.0;24.0;9.0;57.0;72.0;24.0;4.0;67.0;;;;;;;;;;;21.0;21.0;64.0;52.0;41.0;;;57.0;67.0;
1094;72;1997 oktober;40.0;57.0;3.0;37.0;55.0;41.0;4.0;51.0;14.0;82.0;4.0;10.0;32.0;58.0;9.0;23.0;75.0;22.0;3.0;72.0;;;;;;;;;68.0;26.0;6.0;63.0;71.0;25.0;5.0;66.0;;;;;;;;;;;37.0;10.0;51.0;23.0;72.0;;;63.0;66.0;
1095;72;1998 januari;70.0;28.0;2.0;67.0;51.0;45.0;4.0;47.0;35.0;64.0;2.0;33.0;78.0;19.0;2.0;76.0;57.0;34.0;9.0;48.0;;;;;;;;;71.0;25.0;4.0;67.0;72.0;22.0;6.0;66.0;;;;;;;;;;;67.0;33.0;47.0;76.0;48.0;;;67.0;66.0;
1096;72;1998 april;67.0;25.0;8.0;60.0;52.0;44.0;5.0;47.0;20.0;72.0;8.0;13.0;62.0;27.0;12.0;50.0;68.0;25.0;7.0;61.0;;;;;;;;;75.0;20.0;5.0;70.0;71.0;26.0;3.0;68.0;;;;;;;;;;;60.0;13.0;47.0;50.0;61.0;;;70.0;68.0;
1097;72;1998 juli;53.0;25.0;22.0;31.0;40.0;48.0;12.0;28.0;17.0;65.0;18.0;-2.0;48.0;40.0;12.0;36.0;27.0;46.0;27.0;0.0;;;;;;;;;65.0;29.0;6.0;58.0;53.0;39.0;8.0;44.0;;;;;;;;;;;31.0;-2.0;28.0;36.0;0.0;;;58.0;44.0;
1098;72;1998 oktober;45.0;49.0;6.0;39.0;72.0;23.0;5.0;68.0;22.0;67.0;11.0;11.0;43.0;36.0;21.0;21.0;79.0;19.0;2.0;77.0;;;;;;;;;70.0;25.0;5.0;66.0;69.0;30.0;1.0;67.0;;;;;;;;;;;39.0;11.0;68.0;21.0;77.0;;;66.0;67.0;
1099;72;1999 januari;63.0;35.0;2.0;61.0;72.0;19.0;8.0;64.0;18.0;70.0;12.0;6.0;81.0;14.0;5.0;75.0;64.0;26.0;10.0;53.0;;;;;;;;;76.0;22.0;2.0;74.0;78.0;21.0;1.0;77.0;;;;;;;;;;;61.0;6.0;64.0;75.0;53.0;;;74.0;77.0;
1100;72;1999 april;29.0;63.0;8.0;22.0;46.0;38.0;16.0;30.0;9.0;85.0;6.0;3.0;26.0;66.0;9.0;17.0;51.0;39.0;10.0;41.0;;;;;;;;;53.0;43.0;4.0;49.0;20.0;73.0;7.0;13.0;;;;;;;;;;;22.0;3.0;30.0;17.0;41.0;;;49.0;13.0;
1101;72;1999 juli;24.0;55.0;20.0;4.0;20.0;74.0;6.0;14.0;8.0;77.0;15.0;-8.0;49.0;27.0;24.0;25.0;28.0;53.0;18.0;10.0;;;;;;;;;60.0;29.0;11.0;49.0;67.0;30.0;3.0;64.0;;;;;;;;;;;4.0;-8.0;14.0;25.0;10.0;;;49.0;64.0;
1102;72;1999 oktober;25.0;57.0;18.0;7.0;64.0;34.0;2.0;62.0;5.0;78.0;17.0;-12.0;38.0;34.0;28.0;10.0;74.0;23.0;3.0;71.0;;;;;;;;;64.0;22.0;14.0;51.0;61.0;34.0;5.0;56.0;;;;;;;;;;;7.0;-12.0;62.0;10.0;71.0;;;51.0;56.0;
1103;72;2000 januari;29.0;53.0;18.0;10.0;44.0;48.0;8.0;36.0;4.0;82.0;14.0;-10.0;66.0;22.0;12.0;55.0;33.0;57.0;10.0;22.0;;;;;;;;;50.0;36.0;13.0;37.0;59.0;39.0;2.0;57.0;;;;;;;;;;;10.0;-10.0;36.0;55.0;22.0;;;37.0;57.0;
1104;72;2000 april;42.0;48.0;11.0;31.0;39.0;50.0;11.0;29.0;7.0;71.0;22.0;-15.0;31.0;54.0;15.0;16.0;46.0;41.0;13.0;32.0;;;;;;;;;58.0;34.0;8.0;50.0;58.0;37.0;5.0;54.0;;;;;;;;;;;31.0;-15.0;29.0;16.0;32.0;;;50.0;54.0;
1105;72;2000 juli;52.0;37.0;10.0;42.0;23.0;65.0;12.0;12.0;22.0;69.0;9.0;13.0;38.0;39.0;23.0;16.0;31.0;54.0;15.0;15.0;;;;;;;;;29.0;40.0;31.0;-2.0;56.0;35.0;9.0;47.0;;;;;;;;;;;42.0;13.0;12.0;16.0;15.0;;;-2.0;47.0;
1106;72;2000 oktober;61.0;27.0;12.0;49.0;29.0;67.0;4.0;25.0;25.0;64.0;11.0;14.0;29.0;56.0;15.0;14.0;64.0;32.0;4.0;60.0;;;;;;;;;60.0;21.0;19.0;41.0;59.0;37.0;4.0;56.0;;;;;;;;;;;49.0;14.0;25.0;14.0;60.0;;;41.0;56.0;
1107;72;2001 januari;42.0;48.0;10.0;33.0;49.0;44.0;7.0;43.0;27.0;65.0;8.0;20.0;66.0;26.0;8.0;58.0;61.0;32.0;7.0;54.0;;;;;;;;;40.0;40.0;19.0;21.0;43.0;52.0;5.0;38.0;;;;;;;;;;;33.0;20.0;43.0;58.0;54.0;;;21.0;38.0;
1108;72;2001 april;21.0;72.0;7.0;14.0;20.0;75.0;5.0;15.0;3.0;78.0;19.0;-16.0;19.0;73.0;8.0;11.0;24.0;69.0;7.0;17.0;26.0;71.0;3.0;23.0;3.0;93.0;4.0;-1.0;22.0;64.0;14.0;8.0;27.0;67.0;6.0;21.0;;;;;;;;;;;14.0;-16.0;15.0;11.0;17.0;23.0;-1.0;8.0;21.0;
1109;72;2001 juli;35.0;50.0;15.0;20.0;21.0;58.0;21.0;0.0;2.0;67.0;31.0;-29.0;32.0;40.0;28.0;4.0;36.0;39.0;25.0;11.0;8.0;87.0;5.0;3.0;11.0;85.0;4.0;7.0;32.0;47.0;21.0;11.0;37.0;37.0;26.0;11.0;;;;;;;;;;;20.0;-29.0;0.0;4.0;11.0;3.0;7.0;11.0;11.0;
1110;72;2001 oktober;15.0;32.0;53.0;-38.0;29.0;45.0;26.0;3.0;4.0;54.0;42.0;-38.0;31.0;39.0;30.0;1.0;50.0;34.0;16.0;34.0;17.0;77.0;6.0;11.0;7.0;65.0;28.0;-21.0;31.0;35.0;34.0;-3.0;22.0;51.0;27.0;-5.0;;;;;;;;;;;-38.0;-38.0;3.0;1.0;34.0;11.0;-21.0;-3.0;-5.0;
1111;72;2002 januari;27.0;44.0;29.0;-2.0;30.0;56.0;14.0;16.0;7.0;60.0;33.0;-26.0;35.0;44.0;21.0;14.0;30.0;59.0;11.0;19.0;8.0;79.0;13.0;-5.0;28.0;51.0;21.0;7.0;12.0;49.0;39.0;-27.0;24.0;49.0;27.0;-3.0;;;;;;;;;;;-2.0;-26.0;16.0;14.0;19.0;-5.0;7.0;-27.0;-3.0;
1112;72;2002 april;7.0;54.0;39.0;-32.0;33.0;61.0;6.0;27.0;8.0;56.0;36.0;-28.0;14.0;45.0;41.0;-27.0;38.0;53.0;9.0;29.0;23.0;52.0;25.0;-2.0;7.0;89.0;4.0;3.0;8.0;48.0;44.0;-36.0;9.0;74.0;17.0;-8.0;;;;;;;;;;;-32.0;-28.0;27.0;-27.0;29.0;-2.0;3.0;-36.0;-8.0;
1113;72;2002 juli;8.0;52.0;40.0;-32.0;14.0;67.0;19.0;-5.0;2.0;47.0;51.0;-49.0;13.0;53.0;34.0;-21.0;16.0;61.0;23.0;-7.0;4.0;88.0;8.0;-4.0;3.0;91.0;6.0;-3.0;15.0;40.0;45.0;-30.0;7.0;54.0;39.0;-32.0;;;;;;;;;;;-32.0;-49.0;-5.0;-21.0;-7.0;-4.0;-3.0;-30.0;-32.0;
1114;72;2002 oktober;13.0;52.0;35.0;-22.0;31.0;55.0;14.0;17.0;7.0;50.0;43.0;-36.0;14.0;36.0;50.0;-36.0;43.0;42.0;15.0;28.0;3.0;84.0;13.0;-10.0;4.0;86.0;10.0;-6.0;9.0;32.0;59.0;-50.0;11.0;43.0;46.0;-35.0;;;;;;;;;;;-22.0;-36.0;17.0;-36.0;28.0;-10.0;-6.0;-50.0;-35.0;
1115;72;2003 januari;14.0;54.0;32.0;-18.0;23.0;68.0;9.0;14.0;6.0;56.0;38.0;-32.0;28.0;34.0;38.0;-10.0;30.0;54.0;16.0;14.0;7.0;66.0;27.0;-20.0;15.0;69.0;16.0;-1.0;8.0;25.0;67.0;-59.0;11.0;40.0;49.0;-38.0;2.0;33.0;65.0;-63.0;;;;;;;-18.0;-32.0;14.0;-10.0;14.0;-20.0;-1.0;-59.0;-38.0;-63.0
1116;72;2003 april;7.0;55.0;38.0;-31.0;23.0;63.0;14.0;9.0;4.0;45.0;51.0;-47.0;16.0;55.0;29.0;-13.0;17.0;67.0;16.0;1.0;13.0;56.0;31.0;-18.0;3.0;80.0;17.0;-14.0;5.0;28.0;67.0;-62.0;12.0;45.0;43.0;-31.0;1.0;24.0;75.0;-74.0;;;;;;;-31.0;-47.0;9.0;-13.0;1.0;-18.0;-14.0;-62.0;-31.0;-74.0
1117;72;2003 juli;10.0;61.0;29.0;-19.0;21.0;64.0;15.0;6.0;6.0;52.0;42.0;-36.0;10.0;64.0;26.0;-16.0;17.0;67.0;16.0;1.0;2.0;84.0;14.0;-12.0;6.0;87.0;7.0;-1.0;4.0;34.0;62.0;-58.0;9.0;52.0;39.0;-30.0;3.0;38.0;59.0;-56.0;;;;;;;-19.0;-36.0;6.0;-16.0;1.0;-12.0;-1.0;-58.0;-30.0;-56.0
1118;72;2003 oktober;22.0;49.0;29.0;-7.0;42.0;48.0;10.0;32.0;5.0;53.0;42.0;-37.0;23.0;48.0;29.0;-6.0;45.0;44.0;11.0;34.0;2.0;86.0;12.0;-10.0;2.0;88.0;10.0;-8.0;5.0;40.0;55.0;-50.0;4.0;59.0;37.0;-33.0;1.0;35.0;64.0;-63.0;;;;;;;-7.0;-37.0;32.0;-6.0;34.0;-10.0;-8.0;-50.0;-33.0;-63.0
1119;72;2004 januari;60.0;35.0;5.0;55.0;49.0;43.0;8.0;41.0;13.0;64.0;23.0;-10.0;61.0;34.0;5.0;56.0;51.0;40.0;9.0;42.0;4.0;86.0;10.0;-6.0;23.0;66.0;11.0;12.0;6.0;51.0;43.0;-37.0;7.0;58.0;35.0;-28.0;4.0;49.0;47.0;-43.0;39.0;53.0;1.0;0.0;4.0;3.0;55.0;-10.0;41.0;56.0;42.0;-6.0;12.0;-37.0;-28.0;-43.0
1120;72;2004 april;28.0;47.0;25.0;3.0;37.0;52.0;11.0;26.0;10.0;71.0;19.0;-9.0;28.0;52.0;20.0;8.0;35.0;52.0;13.0;22.0;6.0;86.0;8.0;-2.0;8.0;84.0;8.0;0.0;8.0;58.0;34.0;-26.0;14.0;69.0;17.0;-3.0;7.0;43.0;50.0;-43.0;40.0;47.0;4.0;0.0;8.0;1.0;3.0;-9.0;26.0;8.0;22.0;-2.0;0.0;-26.0;-3.0;-43.0
1121;72;2004 juli;33.0;54.0;13.0;20.0;32.0;56.0;12.0;20.0;8.0;69.0;23.0;-15.0;19.0;65.0;16.0;3.0;33.0;52.0;15.0;18.0;8.0;87.0;5.0;3.0;5.0;90.0;5.0;0.0;8.0;56.0;36.0;-28.0;28.0;65.0;7.0;21.0;4.0;48.0;48.0;-44.0;34.0;52.0;5.0;0.0;8.0;1.0;20.0;-15.0;20.0;3.0;18.0;3.0;0.0;-28.0;21.0;-44.0
1122;72;2004 oktober;31.0;42.0;27.0;4.0;69.0;25.0;6.0;63.0;11.0;69.0;20.0;-9.0;26.0;52.0;22.0;4.0;67.0;26.0;7.0;60.0;10.0;82.0;8.0;2.0;11.0;83.0;6.0;5.0;10.0;48.0;42.0;-32.0;35.0;54.0;11.0;24.0;8.0;48.0;44.0;-36.0;38.0;44.0;10.0;0.0;7.0;1.0;4.0;-9.0;63.0;4.0;60.0;2.0;5.0;-32.0;24.0;-36.0
1123;72;2005 januari;58.0;36.0;6.0;52.0;42.0;50.0;8.0;34.0;15.0;72.0;13.0;2.0;66.0;27.0;7.0;59.0;31.0;49.0;20.0;11.0;4.0;94.0;2.0;2.0;24.0;71.0;5.0;19.0;23.0;47.0;30.0;-7.0;22.0;68.0;10.0;12.0;8.0;58.0;34.0;-26.0;37.0;38.0;9.0;0.0;9.0;7.0;52.0;2.0;34.0;59.0;11.0;2.0;19.0;-7.0;12.0;-26.0
1124;72;2005 april;38.0;49.0;13.0;25.0;49.0;41.0;10.0;39.0;18.0;64.0;18.0;0.0;32.0;51.0;17.0;15.0;48.0;37.0;15.0;33.0;14.0;72.0;14.0;0.0;2.0;93.0;5.0;-3.0;27.0;47.0;26.0;1.0;54.0;41.0;5.0;49.0;8.0;64.0;28.0;-20.0;45.0;32.0;10.0;0.0;7.0;6.0;25.0;0.0;39.0;15.0;33.0;0.0;-3.0;1.0;49.0;-20.0
1125;72;2005 juli;38.0;47.0;15.0;23.0;45.0;40.0;15.0;30.0;20.0;60.0;20.0;0.0;40.0;48.0;12.0;28.0;39.0;43.0;18.0;21.0;10.0;85.0;5.0;5.0;11.0;77.0;12.0;-1.0;25.0;62.0;13.0;12.0;29.0;65.0;6.0;23.0;6.0;59.0;35.0;-29.0;44.0;28.0;12.0;0.0;9.0;7.0;23.0;0.0;30.0;28.0;21.0;5.0;-1.0;12.0;23.0;-29.0
1126;72;2005 oktober;44.0;41.0;15.0;29.0;62.0;35.0;3.0;59.0;19.0;69.0;12.0;7.0;31.0;47.0;22.0;9.0;71.0;24.0;5.0;66.0;3.0;92.0;5.0;-2.0;17.0;78.0;5.0;12.0;21.0;60.0;19.0;2.0;54.0;36.0;10.0;44.0;9.0;71.0;20.0;-11.0;39.0;24.0;29.0;0.0;4.0;4.0;29.0;7.0;59.0;9.0;66.0;-2.0;12.0;2.0;44.0;-11.0
1127;72;2006 januari;56.0;42.0;2.0;54.0;45.0;48.0;7.0;38.0;20.0;73.0;7.0;13.0;60.0;32.0;8.0;52.0;55.0;37.0;8.0;47.0;4.0;91.0;5.0;-1.0;43.0;52.0;5.0;38.0;25.0;62.0;13.0;12.0;42.0;54.0;4.0;38.0;14.0;77.0;9.0;5.0;46.0;16.0;33.0;0.0;4.0;1.0;54.0;13.0;38.0;52.0;47.0;-1.0;38.0;12.0;38.0;5.0
1128;72;2006 april;47.0;46.0;7.0;40.0;50.0;48.0;2.0;48.0;14.0;79.0;7.0;7.0;50.0;41.0;9.0;41.0;54.0;43.0;3.0;51.0;17.0;80.0;3.0;14.0;4.0;94.0;2.0;2.0;31.0;58.0;11.0;20.0;39.0;56.0;5.0;34.0;15.0;76.0;9.0;6.0;51.0;11.0;30.0;2.0;4.0;2.0;40.0;7.0;48.0;41.0;51.0;14.0;2.0;20.0;34.0;6.0
1129;72;2006 juli;27.0;52.0;21.0;6.0;44.0;48.0;8.0;36.0;24.0;69.0;7.0;17.0;39.0;47.0;14.0;25.0;35.0;49.0;16.0;19.0;18.0;81.0;1.0;17.0;7.0;90.0;3.0;4.0;41.0;48.0;11.0;30.0;29.0;64.0;7.0;22.0;23.0;72.0;5.0;18.0;55.0;7.0;35.0;0.0;2.0;1.0;6.0;17.0;36.0;25.0;19.0;17.0;4.0;30.0;22.0;18.0
1130;72;2006 oktober;46.0;47.0;7.0;39.0;64.0;34.0;2.0;62.0;26.0;66.0;8.0;18.0;46.0;43.0;11.0;35.0;71.0;26.0;3.0;68.0;16.0;83.0;1.0;15.0;15.0;84.0;1.0;14.0;45.0;48.0;7.0;38.0;52.0;45.0;3.0;49.0;24.0;71.0;5.0;19.0;53.0;6.0;38.0;0.0;2.0;1.0;39.0;18.0;62.0;35.0;68.0;15.0;14.0;38.0;49.0;19.0
1131;72;2007 januari;45.0;41.0;14.0;31.0;50.0;36.0;14.0;36.0;18.0;60.0;22.0;-4.0;60.0;34.0;6.0;54.0;52.0;43.0;5.0;47.0;20.0;79.0;1.0;19.0;43.0;56.0;1.0;42.0;20.0;70.0;10.0;10.0;34.0;59.0;7.0;27.0;21.0;71.0;8.0;13.0;48.0;8.0;41.0;0.0;2.0;1.0;31.0;-4.0;36.0;54.0;47.0;19.0;42.0;10.0;27.0;13.0
1132;72;2007 februari;42.0;52.0;6.0;36.0;54.0;36.0;10.0;44.0;42.0;56.0;2.0;40.0;44.0;49.0;7.0;37.0;58.0;40.0;2.0;56.0;71.0;28.0;1.0;70.0;18.0;82.0;0.0;18.0;25.0;67.0;8.0;17.0;50.0;47.0;3.0;47.0;48.0;52.0;0.0;48.0;38.0;1.0;59.0;0.0;0.0;2.0;36.0;40.0;44.0;37.0;56.0;70.0;18.0;17.0;47.0;48.0
1133;72;2007 maart;34.0;62.0;4.0;30.0;69.0;30.0;1.0;68.0;34.0;65.0;1.0;33.0;24.0;71.0;5.0;19.0;59.0;39.0;2.0;57.0;20.0;79.0;1.0;19.0;16.0;83.0;1.0;15.0;33.0;50.0;17.0;16.0;60.0;38.0;2.0;58.0;45.0;53.0;2.0;43.0;55.0;1.0;41.0;0.0;0.0;3.0;30.0;33.0;68.0;19.0;57.0;19.0;15.0;16.0;58.0;43.0
1134;72;2007 april;24.0;73.0;3.0;21.0;58.0;40.0;2.0;56.0;30.0;67.0;3.0;27.0;20.0;78.0;2.0;18.0;48.0;49.0;3.0;45.0;16.0;82.0;2.0;14.0;10.0;88.0;2.0;8.0;16.0;75.0;9.0;7.0;64.0;31.0;5.0;59.0;51.0;47.0;2.0;49.0;54.0;2.0;42.0;0.0;1.0;1.0;21.0;27.0;56.0;18.0;45.0;14.0;8.0;7.0;59.0;49.0
1135;72;2007 mei;14.0;76.0;10.0;4.0;55.0;36.0;9.0;46.0;35.0;62.0;3.0;32.0;17.0;72.0;11.0;6.0;45.0;53.0;2.0;43.0;14.0;84.0;2.0;12.0;19.0;80.0;1.0;18.0;14.0;75.0;11.0;3.0;60.0;38.0;2.0;58.0;57.0;42.0;1.0;56.0;46.0;3.0;48.0;0.0;1.0;2.0;4.0;32.0;46.0;6.0;43.0;12.0;18.0;3.0;58.0;56.0
1136;72;2007 juni;17.0;73.0;10.0;7.0;53.0;37.0;10.0;43.0;46.0;51.0;3.0;43.0;24.0;73.0;3.0;21.0;44.0;46.0;10.0;34.0;18.0;81.0;1.0;17.0;12.0;78.0;10.0;2.0;14.0;74.0;12.0;2.0;47.0;51.0;2.0;45.0;60.0;39.0;1.0;59.0;42.0;2.0;52.0;0.0;0.0;4.0;7.0;43.0;43.0;21.0;34.0;17.0;2.0;2.0;45.0;59.0
1137;72;2007 juli;27.0;69.0;4.0;23.0;35.0;52.0;13.0;22.0;34.0;63.0;3.0;31.0;28.0;69.0;3.0;25.0;37.0;50.0;13.0;24.0;8.0;92.0;0.0;8.0;12.0;86.0;2.0;10.0;27.0;68.0;5.0;22.0;49.0;48.0;3.0;46.0;47.0;50.0;3.0;44.0;36.0;3.0;59.0;0.0;0.0;2.0;23.0;31.0;22.0;25.0;24.0;8.0;10.0;22.0;46.0;44.0
1138;72;2007 augustus;11.0;64.0;25.0;-14.0;62.0;35.0;3.0;59.0;25.0;72.0;3.0;22.0;11.0;64.0;25.0;-14.0;52.0;46.0;2.0;50.0;6.0;74.0;20.0;-14.0;28.0;72.0;0.0;28.0;10.0;84.0;6.0;4.0;51.0;45.0;4.0;47.0;37.0;62.0;1.0;36.0;30.0;2.0;64.0;0.0;1.0;3.0;-14.0;22.0;59.0;-14.0;50.0;-14.0;28.0;4.0;47.0;36.0
1139;72;2007 september;11.0;76.0;13.0;-2.0;66.0;33.0;1.0;65.0;29.0;68.0;3.0;26.0;12.0;82.0;6.0;6.0;57.0;42.0;1.0;56.0;4.0;87.0;9.0;-5.0;19.0;81.0;0.0;19.0;14.0;65.0;21.0;-7.0;58.0;37.0;5.0;53.0;47.0;51.0;2.0;45.0;29.0;2.0;66.0;0.0;1.0;2.0;-2.0;26.0;65.0;6.0;56.0;-5.0;19.0;-7.0;53.0;45.0
1140;72;2007 oktober;46.0;51.0;3.0;43.0;47.0;45.0;8.0;39.0;38.0;61.0;1.0;37.0;39.0;59.0;2.0;37.0;63.0;29.0;8.0;55.0;14.0;85.0;1.0;13.0;7.0;92.0;1.0;6.0;20.0;75.0;5.0;15.0;38.0;60.0;2.0;36.0;35.0;63.0;2.0;33.0;33.0;0.0;65.0;0.0;0.0;2.0;43.0;37.0;39.0;37.0;55.0;13.0;6.0;15.0;36.0;33.0
1141;72;2007 november;39.0;49.0;12.0;27.0;42.0;49.0;9.0;33.0;26.0;70.0;4.0;22.0;37.0;58.0;5.0;32.0;54.0;37.0;9.0;45.0;5.0;87.0;8.0;-3.0;11.0;88.0;1.0;10.0;30.0;51.0;19.0;11.0;36.0;62.0;2.0;34.0;34.0;65.0;1.0;33.0;35.0;0.0;63.0;0.0;0.0;2.0;27.0;22.0;33.0;32.0;45.0;-3.0;10.0;11.0;34.0;33.0
