ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
401;Leeuwarden (SG);Herkomst: Nederland;96.5;16.8
402;Leeuwarden (SG);Herkomst: Niet-Nederland;9.5;15.1
403;Leeuwarden (SG);Herkomst: Westers land;5.7;16.4
404;Leeuwarden (SG);Herkomst: Niet-westers land;3.8;13.1
405;Zwolle (SG);Totaal Herkomst (land);114.3;17.9
406;Zwolle (SG);Herkomst: Nederland;103.0;18.0
407;Zwolle (SG);Herkomst: Niet-Nederland;11.4;16.7
408;Zwolle (SG);Herkomst: Westers land;6.2;18.6
409;Zwolle (SG);Herkomst: Niet-westers land;5.2;14.3
410;Enschede (SG);Totaal Herkomst (land);205.2;16.5
411;Enschede (SG);Herkomst: Nederland;166.4;16.8
412;Enschede (SG);Herkomst: Niet-Nederland;38.9;15.0
413;Enschede (SG);Herkomst: Westers land;23.5;16.0
414;Enschede (SG);Herkomst: Niet-westers land;15.4;13.5
415;Apeldoorn (SG);Totaal Herkomst (land);144.4;17.9
416;Apeldoorn (SG);Herkomst: Nederland;127.3;18.1
417;Apeldoorn (SG);Herkomst: Niet-Nederland;17.1;16.7
418;Apeldoorn (SG);Herkomst: Westers land;11.1;18.0
419;Apeldoorn (SG);Herkomst: Niet-westers land;6.0;14.3
420;Arnhem (SG);Totaal Herkomst (land);235.2;17.8
421;Arnhem (SG);Herkomst: Nederland;196.7;18.1
422;Arnhem (SG);Herkomst: Niet-Nederland;38.4;16.4
423;Arnhem (SG);Herkomst: Westers land;23.7;17.9
424;Arnhem (SG);Herkomst: Niet-westers land;14.8;13.9
425;Nijmegen (SG);Totaal Herkomst (land);188.1;17.5
426;Nijmegen (SG);Herkomst: Nederland;158.6;17.7
427;Nijmegen (SG);Herkomst: Niet-Nederland;29.5;16.4
428;Nijmegen (SG);Herkomst: Westers land;19.2;17.6
429;Nijmegen (SG);Herkomst: Niet-westers land;10.3;14.1
430;Amersfoort (SG);Totaal Herkomst (land);178.3;19.5
431;Amersfoort (SG);Herkomst: Nederland;151.4;19.8
432;Amersfoort (SG);Herkomst: Niet-Nederland;26.9;17.6
433;Amersfoort (SG);Herkomst: Westers land;14.2;19.9
434;Amersfoort (SG);Herkomst: Niet-westers land;12.7;15.0
435;Utrecht (SG);Totaal Herkomst (land);387.9;19.3
436;Utrecht (SG);Herkomst: Nederland;311.0;19.9
437;Utrecht (SG);Herkomst: Niet-Nederland;76.9;17.2
438;Utrecht (SG);Herkomst: Westers land;35.2;19.7
439;Utrecht (SG);Herkomst: Niet-westers land;41.7;15.1
440;Amsterdam (SG);Totaal Herkomst (land);962.7;19.2
441;Amsterdam (SG);Herkomst: Nederland;667.9;19.8
442;Amsterdam (SG);Herkomst: Niet-Nederland;294.8;17.7
443;Amsterdam (SG);Herkomst: Westers land;113.8;20.7
444;Amsterdam (SG);Herkomst: Niet-westers land;181.0;15.9
445;Haarlem (SG);Totaal Herkomst (land);277.6;19.9
446;Haarlem (SG);Herkomst: Nederland;235.1;20.1
447;Haarlem (SG);Herkomst: Niet-Nederland;42.6;18.8
448;Haarlem (SG);Herkomst: Westers land;26.5;21.0
449;Haarlem (SG);Herkomst: Niet-westers land;16.1;15.2
450;Leiden (SG);Totaal Herkomst (land);219.7;19.8
451;Leiden (SG);Herkomst: Nederland;188.8;19.8
452;Leiden (SG);Herkomst: Niet-Nederland;30.9;19.8
453;Leiden (SG);Herkomst: Westers land;18.7;22.3
454;Leiden (SG);Herkomst: Niet-westers land;12.2;16.0
455;'s-Gravenhage (SG);Totaal Herkomst (land);651.6;19.4
456;'s-Gravenhage (SG);Herkomst: Nederland;479.9;19.7
457;'s-Gravenhage (SG);Herkomst: Niet-Nederland;171.7;18.5
458;'s-Gravenhage (SG);Herkomst: Westers land;72.9;22.5
459;'s-Gravenhage (SG);Herkomst: Niet-westers land;98.8;15.6
460;Rotterdam (SG);Totaal Herkomst (land);775.2;18.1
461;Rotterdam (SG);Herkomst: Nederland;570.1;18.7
462;Rotterdam (SG);Herkomst: Niet-Nederland;205.1;16.2
463;Rotterdam (SG);Herkomst: Westers land;70.0;18.6
464;Rotterdam (SG);Herkomst: Niet-westers land;135.1;15.0
465;Dordrecht (SG);Totaal Herkomst (land);191.0;18.3
466;Dordrecht (SG);Herkomst: Nederland;162.0;18.6
467;Dordrecht (SG);Herkomst: Niet-Nederland;29.0;16.6
468;Dordrecht (SG);Herkomst: Westers land;14.8;18.4
469;Dordrecht (SG);Herkomst: Niet-westers land;14.1;14.6
470;Breda (SG);Totaal Herkomst (land);211.9;18.4
471;Breda (SG);Herkomst: Nederland;180.9;18.7
472;Breda (SG);Herkomst: Niet-Nederland;31.0;16.7
473;Breda (SG);Herkomst: Westers land;19.0;18.0
474;Breda (SG);Herkomst: Niet-westers land;12.0;14.6
475;Tilburg (SG);Totaal Herkomst (land);197.2;17.3
476;Tilburg (SG);Herkomst: Nederland;168.2;17.5
477;Tilburg (SG);Herkomst: Niet-Nederland;29.1;15.7
478;Tilburg (SG);Herkomst: Westers land;15.2;17.2
479;Tilburg (SG);Herkomst: Niet-westers land;13.8;14.1
480;'s-Hertogenbosch (SG);Totaal Herkomst (land);129.6;18.7
481;'s-Hertogenbosch (SG);Herkomst: Nederland;111.7;19.0
482;'s-Hertogenbosch (SG);Herkomst: Niet-Nederland;17.9;17.1
483;'s-Hertogenbosch (SG);Herkomst: Westers land;10.6;19.1
484;'s-Hertogenbosch (SG);Herkomst: Niet-westers land;7.3;14.1
485;Eindhoven (SG);Totaal Herkomst (land);277.4;18.4
486;Eindhoven (SG);Herkomst: Nederland;230.6;18.7
487;Eindhoven (SG);Herkomst: Niet-Nederland;46.8;17.2
488;Eindhoven (SG);Herkomst: Westers land;27.9;18.8
489;Eindhoven (SG);Herkomst: Niet-westers land;19.0;14.9
490;Geleen/Sittard (SG);Totaal Herkomst (land);104.8;17.4
491;Geleen/Sittard (SG);Herkomst: Nederland;85.6;17.7
492;Geleen/Sittard (SG);Herkomst: Niet-Nederland;19.2;16.3
493;Geleen/Sittard (SG);Herkomst: Westers land;16.1;16.7
494;Geleen/Sittard (SG);Herkomst: Niet-westers land;3.1;14.1
495;Heerlen (SG);Totaal Herkomst (land);177.3;16.3
496;Heerlen (SG);Herkomst: Nederland;134.1;16.7
497;Heerlen (SG);Herkomst: Niet-Nederland;43.2;15.3
498;Heerlen (SG);Herkomst: Westers land;38.0;15.6
499;Heerlen (SG);Herkomst: Niet-westers land;5.2;13.3
500;Maastricht (SG);Totaal Herkomst (land);124.8;17.2
501;Maastricht (SG);Herkomst: Nederland;104.8;17.5
502;Maastricht (SG);Herkomst: Niet-Nederland;20.0;15.9
503;Maastricht (SG);Herkomst: Westers land;15.8;16.6
504;Maastricht (SG);Herkomst: Niet-westers land;4.2;13.3
505;Aa en Hunze;Totaal Herkomst (land);17.5;17.8
506;Aa en Hunze;Herkomst: Nederland;16.8;17.7
507;Aa en Hunze;Herkomst: Niet-Nederland;0.7;19.3
508;Aa en Hunze;Herkomst: Westers land;0.6;20.4
509;Aa en Hunze;Herkomst: Niet-westers land;;
510;Aalburg;Totaal Herkomst (land);7.5;18.5
511;Aalburg;Herkomst: Nederland;7.3;18.5
512;Aalburg;Herkomst: Niet-Nederland;0.2;20.3
513;Aalburg;Herkomst: Westers land;;
514;Aalburg;Herkomst: Niet-westers land;;
515;Aalsmeer;Totaal Herkomst (land);16.5;19.4
516;Aalsmeer;Herkomst: Nederland;14.8;19.3
517;Aalsmeer;Herkomst: Niet-Nederland;1.7;20.2
518;Aalsmeer;Herkomst: Westers land;1.2;21.7
519;Aalsmeer;Herkomst: Niet-westers land;0.5;16.8
520;Aalten;Totaal Herkomst (land);18.4;16.3
521;Aalten;Herkomst: Nederland;16.5;16.4
522;Aalten;Herkomst: Niet-Nederland;1.9;15.3
523;Aalten;Herkomst: Westers land;1.6;15.6
524;Aalten;Herkomst: Niet-westers land;0.3;13.6
525;Abcoude;Totaal Herkomst (land);5.6;26.5
526;Abcoude;Herkomst: Nederland;4.9;26.1
527;Abcoude;Herkomst: Niet-Nederland;0.7;29.0
528;Abcoude;Herkomst: Westers land;0.5;31.3
529;Abcoude;Herkomst: Niet-westers land;;
530;Achtkarspelen;Totaal Herkomst (land);18.1;15.9
531;Achtkarspelen;Herkomst: Nederland;17.6;16.0
532;Achtkarspelen;Herkomst: Niet-Nederland;0.4;13.6
533;Achtkarspelen;Herkomst: Westers land;0.3;14.2
534;Achtkarspelen;Herkomst: Niet-westers land;;
535;Alblasserdam;Totaal Herkomst (land);11.9;17.8
536;Alblasserdam;Herkomst: Nederland;10.5;18.0
537;Alblasserdam;Herkomst: Niet-Nederland;1.4;16.6
538;Alblasserdam;Herkomst: Westers land;0.9;18.1
539;Alblasserdam;Herkomst: Niet-westers land;0.5;14.2
540;Albrandswaard;Totaal Herkomst (land);14.1;20.9
541;Albrandswaard;Herkomst: Nederland;12.3;21.1
542;Albrandswaard;Herkomst: Niet-Nederland;1.8;19.4
543;Albrandswaard;Herkomst: Westers land;1.1;22.0
544;Albrandswaard;Herkomst: Niet-westers land;0.8;15.7
545;Alkemade;Totaal Herkomst (land);9.8;18.0
546;Alkemade;Herkomst: Nederland;9.4;17.9
547;Alkemade;Herkomst: Niet-Nederland;0.5;20.9
548;Alkemade;Herkomst: Westers land;0.3;24.5
549;Alkemade;Herkomst: Niet-westers land;;
550;Alkmaar;Totaal Herkomst (land);64.9;17.6
551;Alkmaar;Herkomst: Nederland;53.2;17.9
552;Alkmaar;Herkomst: Niet-Nederland;11.7;16.1
553;Alkmaar;Herkomst: Westers land;6.2;17.8
554;Alkmaar;Herkomst: Niet-westers land;5.6;14.2
555;Almelo;Totaal Herkomst (land);47.9;16.3
556;Almelo;Herkomst: Nederland;38.2;16.7
557;Almelo;Herkomst: Niet-Nederland;9.7;14.7
558;Almelo;Herkomst: Westers land;5.0;16.2
559;Almelo;Herkomst: Niet-westers land;4.7;13.2
560;Almere;Totaal Herkomst (land);109.8;18.3
561;Almere;Herkomst: Nederland;77.8;18.7
562;Almere;Herkomst: Niet-Nederland;32.0;17.2
563;Almere;Herkomst: Westers land;10.5;18.7
564;Almere;Herkomst: Niet-westers land;21.5;16.5
565;Alphen aan den Rijn;Totaal Herkomst (land);47.4;19.2
566;Alphen aan den Rijn;Herkomst: Nederland;39.7;19.5
567;Alphen aan den Rijn;Herkomst: Niet-Nederland;7.8;17.6
568;Alphen aan den Rijn;Herkomst: Westers land;4.5;19.2
569;Alphen aan den Rijn;Herkomst: Niet-westers land;3.3;15.3
570;Alphen-Chaam;Totaal Herkomst (land);6.4;18.8
571;Alphen-Chaam;Herkomst: Nederland;5.6;19.0
572;Alphen-Chaam;Herkomst: Niet-Nederland;0.8;17.5
573;Alphen-Chaam;Herkomst: Westers land;0.7;18.3
574;Alphen-Chaam;Herkomst: Niet-westers land;;
575;Ambt Montfort;Totaal Herkomst (land);7.4;16.7
576;Ambt Montfort;Herkomst: Nederland;6.5;16.9
577;Ambt Montfort;Herkomst: Niet-Nederland;1.0;15.3
578;Ambt Montfort;Herkomst: Westers land;0.9;15.6
579;Ambt Montfort;Herkomst: Niet-westers land;;
580;Ameland;Totaal Herkomst (land);2.3;16.4
581;Ameland;Herkomst: Nederland;2.2;16.6
582;Ameland;Herkomst: Niet-Nederland;;
583;Ameland;Herkomst: Westers land;;
584;Ameland;Herkomst: Niet-westers land;;
585;Amersfoort;Totaal Herkomst (land);90.7;19.4
586;Amersfoort;Herkomst: Nederland;73.3;19.9
587;Amersfoort;Herkomst: Niet-Nederland;17.4;17.3
588;Amersfoort;Herkomst: Westers land;8.4;19.9
589;Amersfoort;Herkomst: Niet-westers land;9.0;14.9
590;Amstelveen;Totaal Herkomst (land);53.2;22.6
591;Amstelveen;Herkomst: Nederland;40.3;22.2
592;Amstelveen;Herkomst: Niet-Nederland;12.9;23.9
593;Amstelveen;Herkomst: Westers land;8.3;25.8
594;Amstelveen;Herkomst: Niet-westers land;4.6;20.6
595;Amsterdam;Totaal Herkomst (land);486.8;19.0
596;Amsterdam;Herkomst: Nederland;293.3;20.1
597;Amsterdam;Herkomst: Niet-Nederland;193.4;17.4
598;Amsterdam;Herkomst: Westers land;66.7;20.9
599;Amsterdam;Herkomst: Niet-westers land;126.7;15.5
600;Andijk;Totaal Herkomst (land);4.3;17.6
601;Andijk;Herkomst: Nederland;4.1;17.6
602;Andijk;Herkomst: Niet-Nederland;0.3;17.5
603;Andijk;Herkomst: Westers land;;
604;Andijk;Herkomst: Niet-westers land;;
605;Anna Paulowna;Totaal Herkomst (land);9.1;16.9
606;Anna Paulowna;Herkomst: Nederland;8.4;16.9
607;Anna Paulowna;Herkomst: Niet-Nederland;0.7;17.4
608;Anna Paulowna;Herkomst: Westers land;0.5;17.2
609;Anna Paulowna;Herkomst: Niet-westers land;;
610;Apeldoorn;Totaal Herkomst (land);105.9;18.0
611;Apeldoorn;Herkomst: Nederland;92.1;18.2
612;Apeldoorn;Herkomst: Niet-Nederland;13.7;16.7
613;Apeldoorn;Herkomst: Westers land;8.7;18.0
614;Apeldoorn;Herkomst: Niet-westers land;5.0;14.4
615;Appingedam;Totaal Herkomst (land);8.3;16.4
616;Appingedam;Herkomst: Nederland;7.5;16.5
617;Appingedam;Herkomst: Niet-Nederland;0.8;15.7
618;Appingedam;Herkomst: Westers land;0.6;16.6
619;Appingedam;Herkomst: Niet-westers land;0.2;13.3
620;Arcen en Velden;Totaal Herkomst (land);6.1;17.7
621;Arcen en Velden;Herkomst: Nederland;5.3;17.9
622;Arcen en Velden;Herkomst: Niet-Nederland;0.8;16.6
623;Arcen en Velden;Herkomst: Westers land;0.8;16.6
624;Arcen en Velden;Herkomst: Niet-westers land;;
625;Arnhem;Totaal Herkomst (land);96.2;17.1
626;Arnhem;Herkomst: Nederland;73.0;17.6
627;Arnhem;Herkomst: Niet-Nederland;23.2;15.4
628;Arnhem;Herkomst: Westers land;11.6;17.3
629;Arnhem;Herkomst: Niet-westers land;11.6;13.6
630;Assen;Totaal Herkomst (land);42.6;17.3
631;Assen;Herkomst: Nederland;37.4;17.4
632;Assen;Herkomst: Niet-Nederland;5.2;16.0
633;Assen;Herkomst: Westers land;3.6;16.7
634;Assen;Herkomst: Niet-westers land;1.6;14.3
635;Asten;Totaal Herkomst (land);11.0;17.9
636;Asten;Herkomst: Nederland;10.4;18.0
637;Asten;Herkomst: Niet-Nederland;0.6;17.0
638;Asten;Herkomst: Westers land;0.4;18.0
639;Asten;Herkomst: Niet-westers land;;
640;Baarle-Nassau;Totaal Herkomst (land);4.7;16.8
641;Baarle-Nassau;Herkomst: Nederland;3.6;16.8
642;Baarle-Nassau;Herkomst: Niet-Nederland;1.1;16.7
643;Baarle-Nassau;Herkomst: Westers land;1.1;16.8
644;Baarle-Nassau;Herkomst: Niet-westers land;;
645;Baarn;Totaal Herkomst (land);16.9;20.3
646;Baarn;Herkomst: Nederland;14.5;20.2
647;Baarn;Herkomst: Niet-Nederland;2.4;20.6
648;Baarn;Herkomst: Westers land;1.7;22.5
649;Baarn;Herkomst: Niet-westers land;0.7;16.3
650;Barendrecht;Totaal Herkomst (land);27.2;20.3
651;Barendrecht;Herkomst: Nederland;23.5;20.6
652;Barendrecht;Herkomst: Niet-Nederland;3.7;18.7
653;Barendrecht;Herkomst: Westers land;1.9;20.2
654;Barendrecht;Herkomst: Niet-westers land;1.7;17.0
655;Barneveld;Totaal Herkomst (land);30.7;18.5
656;Barneveld;Herkomst: Nederland;28.7;18.6
657;Barneveld;Herkomst: Niet-Nederland;2.0;16.5
658;Barneveld;Herkomst: Westers land;1.4;17.9
659;Barneveld;Herkomst: Niet-westers land;0.6;13.4
660;Bedum;Totaal Herkomst (land);7.2;17.6
661;Bedum;Herkomst: Nederland;6.8;17.6
662;Bedum;Herkomst: Niet-Nederland;0.4;17.8
663;Bedum;Herkomst: Westers land;0.3;17.8
664;Bedum;Herkomst: Niet-westers land;;
665;Beek (L.);Totaal Herkomst (land);11.4;17.8
666;Beek (L.);Herkomst: Nederland;9.9;18.0
667;Beek (L.);Herkomst: Niet-Nederland;1.5;17.1
668;Beek (L.);Herkomst: Westers land;1.3;17.7
669;Beek (L.);Herkomst: Niet-westers land;0.2;13.5
670;Beemster;Totaal Herkomst (land);5.8;20.0
671;Beemster;Herkomst: Nederland;5.4;20.0
672;Beemster;Herkomst: Niet-Nederland;0.4;20.5
673;Beemster;Herkomst: Westers land;0.3;22.0
674;Beemster;Herkomst: Niet-westers land;;
675;Beesel;Totaal Herkomst (land);9.0;16.7
676;Beesel;Herkomst: Nederland;7.7;16.8
677;Beesel;Herkomst: Niet-Nederland;1.3;16.0
678;Beesel;Herkomst: Westers land;1.0;15.9
679;Beesel;Herkomst: Niet-westers land;0.2;16.4
680;Bellingwedde;Totaal Herkomst (land);6.5;15.5
681;Bellingwedde;Herkomst: Nederland;6.0;15.6
682;Bellingwedde;Herkomst: Niet-Nederland;0.5;14.2
683;Bellingwedde;Herkomst: Westers land;0.5;14.3
684;Bellingwedde;Herkomst: Niet-westers land;;
685;Bennebroek;Totaal Herkomst (land);3.6;23.8
686;Bennebroek;Herkomst: Nederland;3.2;24.1
687;Bennebroek;Herkomst: Niet-Nederland;0.4;21.4
688;Bennebroek;Herkomst: Westers land;0.4;22.1
689;Bennebroek;Herkomst: Niet-westers land;;
690;Bergambacht;Totaal Herkomst (land);6.0;20.0
691;Bergambacht;Herkomst: Nederland;5.7;20.1
692;Bergambacht;Herkomst: Niet-Nederland;0.3;16.1
693;Bergambacht;Herkomst: Westers land;0.2;17.9
694;Bergambacht;Herkomst: Niet-westers land;;
695;Bergeijk;Totaal Herkomst (land);12.1;18.6
696;Bergeijk;Herkomst: Nederland;11.1;18.7
697;Bergeijk;Herkomst: Niet-Nederland;1.0;17.2
698;Bergeijk;Herkomst: Westers land;0.9;17.2
699;Bergeijk;Herkomst: Niet-westers land;;
700;Bergen (L.);Totaal Herkomst (land);9.2;15.9
701;Bergen (L.);Herkomst: Nederland;7.7;15.9
702;Bergen (L.);Herkomst: Niet-Nederland;1.5;15.8
703;Bergen (L.);Herkomst: Westers land;1.4;15.9
704;Bergen (L.);Herkomst: Niet-westers land;;
705;Bergen (NH.);Totaal Herkomst (land);21.7;20.7
706;Bergen (NH.);Herkomst: Nederland;19.8;20.7
707;Bergen (NH.);Herkomst: Niet-Nederland;1.9;21.4
708;Bergen (NH.);Herkomst: Westers land;1.6;22.1
709;Bergen (NH.);Herkomst: Niet-westers land;0.3;18.2
710;Bergen op Zoom;Totaal Herkomst (land);44.1;17.6
711;Bergen op Zoom;Herkomst: Nederland;36.7;17.9
712;Bergen op Zoom;Herkomst: Niet-Nederland;7.4;16.3
713;Bergen op Zoom;Herkomst: Westers land;3.9;18.3
714;Bergen op Zoom;Herkomst: Niet-westers land;3.5;14.0
715;Bergschenhoek;Totaal Herkomst (land);10.1;21.9
716;Bergschenhoek;Herkomst: Nederland;8.9;21.7
717;Bergschenhoek;Herkomst: Niet-Nederland;1.2;23.7
718;Bergschenhoek;Herkomst: Westers land;0.7;28.1
719;Bergschenhoek;Herkomst: Niet-westers land;0.5;17.5
720;Berkel en Rodenrijs;Totaal Herkomst (land);12.8;19.9
721;Berkel en Rodenrijs;Herkomst: Nederland;11.6;20.0
722;Berkel en Rodenrijs;Herkomst: Niet-Nederland;1.2;19.3
723;Berkel en Rodenrijs;Herkomst: Westers land;0.8;21.2
724;Berkel en Rodenrijs;Herkomst: Niet-westers land;0.5;16.2
725;Berkelland;Totaal Herkomst (land);31.1;16.8
726;Berkelland;Herkomst: Nederland;29.1;16.8
727;Berkelland;Herkomst: Niet-Nederland;2.0;16.8
728;Berkelland;Herkomst: Westers land;1.6;17.4
729;Berkelland;Herkomst: Niet-westers land;0.4;14.3
730;Bernheze;Totaal Herkomst (land);19.8;18.1
731;Bernheze;Herkomst: Nederland;18.7;18.1
732;Bernheze;Herkomst: Niet-Nederland;1.0;17.7
733;Bernheze;Herkomst: Westers land;0.8;18.6
734;Bernheze;Herkomst: Niet-westers land;0.2;14.4
735;Bernisse;Totaal Herkomst (land);8.4;19.5
736;Bernisse;Herkomst: Nederland;7.8;19.6
737;Bernisse;Herkomst: Niet-Nederland;0.6;18.2
738;Bernisse;Herkomst: Westers land;0.5;19.3
739;Bernisse;Herkomst: Niet-westers land;;
740;Best;Totaal Herkomst (land);19.3;19.0
741;Best;Herkomst: Nederland;17.2;19.1
742;Best;Herkomst: Niet-Nederland;2.2;17.9
743;Best;Herkomst: Westers land;1.5;19.2
744;Best;Herkomst: Niet-westers land;0.7;14.9
745;Beuningen;Totaal Herkomst (land);16.6;18.4
746;Beuningen;Herkomst: Nederland;14.9;18.5
747;Beuningen;Herkomst: Niet-Nederland;1.7;17.4
748;Beuningen;Herkomst: Westers land;1.3;17.9
749;Beuningen;Herkomst: Niet-westers land;0.4;15.7
750;Beverwijk;Totaal Herkomst (land);25.2;17.9
751;Beverwijk;Herkomst: Nederland;20.9;18.1
752;Beverwijk;Herkomst: Niet-Nederland;4.3;16.5
753;Beverwijk;Herkomst: Westers land;2.7;17.5
754;Beverwijk;Herkomst: Niet-westers land;1.6;14.9
755;Binnenmaas;Totaal Herkomst (land);13.3;20.5
756;Binnenmaas;Herkomst: Nederland;12.3;20.5
757;Binnenmaas;Herkomst: Niet-Nederland;0.9;20.1
758;Binnenmaas;Herkomst: Westers land;0.7;21.6
759;Binnenmaas;Herkomst: Niet-westers land;0.2;15.5
760;Bladel;Totaal Herkomst (land);12.9;17.8
761;Bladel;Herkomst: Nederland;11.9;17.9
762;Bladel;Herkomst: Niet-Nederland;1.0;16.7
763;Bladel;Herkomst: Westers land;0.9;17.1
764;Bladel;Herkomst: Niet-westers land;;
765;Blaricum;Totaal Herkomst (land);5.9;29.0
766;Blaricum;Herkomst: Nederland;5.1;28.2
767;Blaricum;Herkomst: Niet-Nederland;0.8;34.0
768;Blaricum;Herkomst: Westers land;0.7;35.2
769;Blaricum;Herkomst: Niet-westers land;;
770;Bleiswijk;Totaal Herkomst (land);6.5;21.2
771;Bleiswijk;Herkomst: Nederland;5.9;21.1
772;Bleiswijk;Herkomst: Niet-Nederland;0.6;21.5
773;Bleiswijk;Herkomst: Westers land;0.4;24.2
774;Bleiswijk;Herkomst: Niet-westers land;0.2;16.8
775;Bloemendaal;Totaal Herkomst (land);11.0;31.4
776;Bloemendaal;Herkomst: Nederland;9.3;31.1
777;Bloemendaal;Herkomst: Niet-Nederland;1.7;33.4
778;Bloemendaal;Herkomst: Westers land;1.4;35.5
779;Bloemendaal;Herkomst: Niet-westers land;0.2;19.2
780;Boarnsterhim;Totaal Herkomst (land);12.8;16.8
781;Boarnsterhim;Herkomst: Nederland;12.2;16.8
782;Boarnsterhim;Herkomst: Niet-Nederland;0.5;16.6
783;Boarnsterhim;Herkomst: Westers land;0.4;17.0
784;Boarnsterhim;Herkomst: Niet-westers land;;
785;Bodegraven;Totaal Herkomst (land);12.6;19.2
786;Bodegraven;Herkomst: Nederland;11.4;19.3
787;Bodegraven;Herkomst: Niet-Nederland;1.1;18.2
788;Bodegraven;Herkomst: Westers land;0.7;19.5
789;Bodegraven;Herkomst: Niet-westers land;0.5;16.3
790;Boekel;Totaal Herkomst (land);6.2;16.9
791;Boekel;Herkomst: Nederland;6.0;16.9
792;Boekel;Herkomst: Niet-Nederland;0.2;16.9
793;Boekel;Herkomst: Westers land;;
794;Boekel;Herkomst: Niet-westers land;;
795;Bolsward;Totaal Herkomst (land);6.3;16.9
796;Bolsward;Herkomst: Nederland;5.9;17.1
797;Bolsward;Herkomst: Niet-Nederland;0.4;14.7
798;Bolsward;Herkomst: Westers land;0.3;16.0
799;Bolsward;Herkomst: Niet-westers land;;
800;Borger-Odoorn;Totaal Herkomst (land);17.6;16.4
801;Borger-Odoorn;Herkomst: Nederland;16.9;16.5
802;Borger-Odoorn;Herkomst: Niet-Nederland;0.7;15.1
803;Borger-Odoorn;Herkomst: Westers land;0.6;15.7
804;Borger-Odoorn;Herkomst: Niet-westers land;;
805;Borne;Totaal Herkomst (land);13.5;18.3
806;Borne;Herkomst: Nederland;12.2;18.4
807;Borne;Herkomst: Niet-Nederland;1.3;17.1
808;Borne;Herkomst: Westers land;1.0;18.4
809;Borne;Herkomst: Niet-westers land;0.3;12.6
810;Borsele;Totaal Herkomst (land);14.6;18.1
811;Borsele;Herkomst: Nederland;13.8;18.1
812;Borsele;Herkomst: Niet-Nederland;0.9;17.4
813;Borsele;Herkomst: Westers land;0.8;17.6
814;Borsele;Herkomst: Niet-westers land;;
815;Boskoop;Totaal Herkomst (land);9.8;19.4
816;Boskoop;Herkomst: Nederland;8.9;19.5
817;Boskoop;Herkomst: Niet-Nederland;1.0;18.1
818;Boskoop;Herkomst: Westers land;0.5;20.9
819;Boskoop;Herkomst: Niet-westers land;0.5;15.5
820;Boxmeer;Totaal Herkomst (land);19.7;17.6
821;Boxmeer;Herkomst: Nederland;17.9;17.7
822;Boxmeer;Herkomst: Niet-Nederland;1.7;17.0
823;Boxmeer;Herkomst: Westers land;1.4;17.8
824;Boxmeer;Herkomst: Niet-westers land;0.4;14.1
825;Boxtel;Totaal Herkomst (land);20.2;18.3
826;Boxtel;Herkomst: Nederland;18.0;18.5
827;Boxtel;Herkomst: Niet-Nederland;2.2;16.6
828;Boxtel;Herkomst: Westers land;1.3;17.9
829;Boxtel;Herkomst: Niet-westers land;0.9;14.7
830;Breda;Totaal Herkomst (land);116.0;18.6
831;Breda;Herkomst: Nederland;96.1;19.0
832;Breda;Herkomst: Niet-Nederland;19.9;16.7
833;Breda;Herkomst: Westers land;11.6;18.2
834;Breda;Herkomst: Niet-westers land;8.2;14.4
835;Breukelen;Totaal Herkomst (land);9.4;21.1
836;Breukelen;Herkomst: Nederland;8.4;21.4
837;Breukelen;Herkomst: Niet-Nederland;1.0;18.7
838;Breukelen;Herkomst: Westers land;0.8;19.5
839;Breukelen;Herkomst: Niet-westers land;0.2;15.9
840;Brielle;Totaal Herkomst (land);10.8;20.1
841;Brielle;Herkomst: Nederland;9.7;20.1
842;Brielle;Herkomst: Niet-Nederland;1.1;19.5
843;Brielle;Herkomst: Westers land;0.9;20.7
844;Brielle;Herkomst: Niet-westers land;;
845;Bronckhorst;Totaal Herkomst (land);25.8;17.8
846;Bronckhorst;Herkomst: Nederland;24.7;17.7
847;Bronckhorst;Herkomst: Niet-Nederland;1.1;19.5
848;Bronckhorst;Herkomst: Westers land;1.0;20.2
849;Bronckhorst;Herkomst: Niet-westers land;;
850;Brummen;Totaal Herkomst (land);14.4;18.1
851;Brummen;Herkomst: Nederland;13.1;18.1
852;Brummen;Herkomst: Niet-Nederland;1.3;17.5
853;Brummen;Herkomst: Westers land;0.9;19.2
854;Brummen;Herkomst: Niet-westers land;0.5;14.4
855;Brunssum;Totaal Herkomst (land);20.5;16.0
856;Brunssum;Herkomst: Nederland;15.6;16.2
857;Brunssum;Herkomst: Niet-Nederland;5.0;15.6
858;Brunssum;Herkomst: Westers land;4.5;15.8
859;Brunssum;Herkomst: Niet-westers land;0.5;13.7
860;Bunnik;Totaal Herkomst (land);9.6;21.9
861;Bunnik;Herkomst: Nederland;8.8;21.7
862;Bunnik;Herkomst: Niet-Nederland;0.8;24.0
863;Bunnik;Herkomst: Westers land;0.6;26.2
864;Bunnik;Herkomst: Niet-westers land;0.2;17.4
865;Bunschoten;Totaal Herkomst (land);12.5;17.6
866;Bunschoten;Herkomst: Nederland;11.8;17.6
867;Bunschoten;Herkomst: Niet-Nederland;0.6;16.6
868;Bunschoten;Herkomst: Westers land;0.3;17.7
869;Bunschoten;Herkomst: Niet-westers land;0.3;15.4
