ID;Geslacht;Leeftijd;Persoonskenmerken;Perioden;TotaalBevolking15Tot65Jaar_1;TotaalWerkzamePersonen_2;WerkzamePersonen12UurPerWeek_3;WerkzamePersonen12uurPerWeek_4;Beroepsbevolking_5;WerkzameBeroepsbevolking_6;WerklozeBeroepsbevolking_7;NietBeroepsbevolking_8;BrutoArbeidsparticipatie_9;NettoArbeidsparticipatie_10;Werkloosheidspercentage_11;TotaalWerknemers_12;WerknemersVasteArbeidsrelatie_13;WerknemersFlexibeleArbeidsrelatie_14;Zelfstandigen_15;Parttime_16;Fulltime_17;TotaalGeregistreerdeWerklozen_18;KorterDanEenJaarIngeschreven_19;LangerDanEenJaarIngeschreven_20;GeregistreerdWerkloosheidspercentage_21;ElementaireBeroepen_22;LagereBeroepen_23;MiddelbareBeroepen_24;HogereBeroepen_25;WetenschappelijkeBeroepen_26;BeroepsniveauOnbekend_27
644;Mannen;15 tot 25 jaar;9;2002;127.0;60.0;20.0;40.0;50.0;40.0;9.0;78.0;39.0;31.7;18.8;39.0;25.0;14.0;;15.0;26.0;2.0;2.0;;5.0;11.0;16.0;10.0;2.0;;
645;Mannen;15 tot 25 jaar;9;2003;130.0;57.0;19.0;38.0;50.0;38.0;12.0;80.0;38.3;29.1;23.9;37.0;20.0;17.0;;16.0;22.0;4.0;3.0;;7.7;9.0;16.0;10.0;;;
646;Mannen;15 tot 25 jaar;9;2004;142.0;63.0;18.0;45.0;59.0;45.0;14.0;83.0;41.8;31.8;24.0;43.0;22.0;21.0;2.0;23.0;22.0;4.0;4.0;;6.8;14.0;19.0;10.0;2.0;;
647;Mannen;15 tot 25 jaar;9;2005;144.0;60.0;18.0;42.0;55.0;42.0;13.0;89.0;38.5;29.2;24.1;40.0;25.0;14.0;2.0;17.0;25.0;4.0;3.0;;6.9;12.0;16.0;10.0;2.0;;
648;Mannen;15 tot 25 jaar;9;2006;144.0;63.0;22.0;40.0;49.0;40.0;9.0;95.0;34.2;28.0;18.3;38.0;20.0;18.0;2.0;18.0;23.0;2.0;;;3.4;11.0;17.0;10.0;;;
649;Mannen;15 tot 25 jaar;Herkomst: onbekend;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;
650;Mannen;15 tot 25 jaar;Herkomst: onbekend;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;
651;Mannen;15 tot 25 jaar;Herkomst: onbekend;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;
652;Mannen;15 tot 25 jaar;Herkomst: onbekend;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;Mannen;15 tot 25 jaar;Herkomst: onbekend;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;Mannen;15 tot 25 jaar;Herkomst: onbekend;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;Mannen;15 tot 25 jaar;Herkomst: onbekend;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;
656;Mannen;15 tot 25 jaar;Herkomst: onbekend;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;
657;Mannen;15 tot 25 jaar;Herkomst: onbekend;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;
658;Mannen;15 tot 25 jaar;Herkomst: onbekend;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;Mannen;15 tot 25 jaar;Herkomst: onbekend;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;
660;Mannen;25 tot 45 jaar;1;1996;2542.0;2281.0;24.0;2256.0;2379.0;2256.0;123.0;163.0;93.6;88.8;5.2;2000.0;1884.0;117.0;256.0;176.0;2081.0;141.0;66.0;76.0;5.9;133.0;541.0;913.0;454.0;195.0;21.0
661;Mannen;25 tot 45 jaar;1;1997;2542.0;2295.0;27.0;2269.0;2377.0;2269.0;108.0;165.0;93.5;89.2;4.6;2008.0;1893.0;115.0;261.0;174.0;2095.0;119.0;55.0;64.0;5.0;137.0;530.0;921.0;448.0;201.0;32.0
662;Mannen;25 tot 45 jaar;1;1998;2545.0;2341.0;21.0;2320.0;2398.0;2320.0;78.0;147.0;94.2;91.2;3.2;2061.0;1943.0;118.0;259.0;189.0;2131.0;86.0;39.0;48.0;3.6;132.0;531.0;935.0;478.0;214.0;31.0
663;Mannen;25 tot 45 jaar;1;1999;2538.0;2337.0;19.0;2318.0;2381.0;2318.0;63.0;157.0;93.8;91.3;2.7;2062.0;1951.0;111.0;256.0;192.0;2127.0;66.0;34.0;32.0;2.8;139.0;525.0;919.0;472.0;221.0;42.0
664;Mannen;25 tot 45 jaar;1;2000;2526.0;2344.0;20.0;2324.0;2378.0;2324.0;54.0;147.0;94.2;92.0;2.3;2050.0;1937.0;112.0;275.0;200.0;2125.0;53.0;32.0;21.0;2.2;123.0;515.0;931.0;484.0;226.0;44.0
665;Mannen;25 tot 45 jaar;1;2001;2514.0;2322.0;21.0;2301.0;2348.0;2301.0;47.0;166.0;93.4;91.5;2.0;2033.0;1935.0;98.0;268.0;188.0;2113.0;35.0;25.0;10.0;1.5;130.0;504.0;918.0;496.0;215.0;37.0
666;Mannen;25 tot 45 jaar;1;2002;2491.0;2272.0;25.0;2247.0;2316.0;2247.0;68.0;175.0;93.0;90.2;3.0;1972.0;1878.0;94.0;275.0;221.0;2026.0;43.0;32.0;11.0;1.8;135.0;473.0;892.0;494.0;219.0;34.0
667;Mannen;25 tot 45 jaar;1;2003;2462.0;2210.0;24.0;2186.0;2288.0;2186.0;102.0;174.0;92.9;88.8;4.5;1910.0;1816.0;94.0;276.0;214.0;1972.0;73.0;56.0;17.0;3.2;135.0;458.0;850.0;504.0;203.0;36.0
668;Mannen;25 tot 45 jaar;1;2004;2427.0;2161.0;30.0;2131.0;2245.0;2131.0;114.0;182.0;92.5;87.8;5.1;1854.0;1751.0;103.0;277.0;207.0;1924.0;88.0;61.0;27.0;3.9;127.0;480.0;825.0;510.0;179.0;10.0
669;Mannen;25 tot 45 jaar;1;2005;2389.0;2112.0;28.0;2084.0;2191.0;2084.0;107.0;198.0;91.7;87.2;4.9;1808.0;1692.0;115.0;277.0;217.0;1867.0;76.0;53.0;23.0;3.5;136.0;457.0;829.0;446.0;194.0;22.0
670;Mannen;25 tot 45 jaar;1;2006;2350.0;2105.0;26.0;2079.0;2158.0;2079.0;80.0;192.0;91.8;88.4;3.7;1781.0;1669.0;113.0;297.0;206.0;1873.0;55.0;39.0;16.0;2.6;134.0;456.0;823.0;445.0;191.0;31.0
671;Mannen;25 tot 45 jaar;2;1996;729.0;604.0;4.0;599.0;650.0;599.0;51.0;79.0;89.2;82.2;7.8;543.0;507.0;36.0;56.0;39.0;560.0;70.0;28.0;42.0;10.8;83.0;313.0;171.0;21.0;3.0;7.0
672;Mannen;25 tot 45 jaar;2;1997;724.0;596.0;7.0;590.0;640.0;590.0;50.0;84.0;88.4;81.5;7.8;535.0;497.0;39.0;54.0;38.0;552.0;64.0;25.0;39.0;10.1;83.0;309.0;163.0;21.0;3.0;10.0
673;Mannen;25 tot 45 jaar;2;1998;705.0;601.0;5.0;596.0;633.0;596.0;37.0;72.0;89.8;84.5;5.9;538.0;497.0;41.0;58.0;35.0;561.0;47.0;19.0;28.0;7.5;82.0;305.0;175.0;21.0;3.0;9.0
674;Mannen;25 tot 45 jaar;2;1999;703.0;602.0;4.0;598.0;627.0;598.0;29.0;77.0;89.1;85.0;4.6;543.0;502.0;41.0;55.0;39.0;559.0;37.0;16.0;21.0;5.9;90.0;295.0;172.0;23.0;3.0;16.0
675;Mannen;25 tot 45 jaar;2;2000;694.0;600.0;4.0;596.0;619.0;596.0;22.0;75.0;89.2;85.9;3.6;539.0;501.0;38.0;58.0;38.0;559.0;29.0;15.0;14.0;4.7;79.0;296.0;181.0;25.0;2.0;13.0
676;Mannen;25 tot 45 jaar;2;2001;689.0;593.0;4.0;588.0;610.0;588.0;21.0;79.0;88.5;85.4;3.5;529.0;496.0;33.0;59.0;39.0;549.0;14.0;10.0;4.0;2.2;77.0;288.0;182.0;28.0;3.0;10.0
677;Mannen;25 tot 45 jaar;2;2002;668.0;560.0;7.0;553.0;579.0;553.0;27.0;88.0;86.8;82.8;4.6;498.0;466.0;31.0;55.0;43.0;510.0;13.0;8.0;4.0;2.2;89.0;262.0;162.0;22.0;5.0;13.0
678;Mannen;25 tot 45 jaar;2;2003;635.0;512.0;4.0;508.0;545.0;508.0;37.0;90.0;85.9;80.0;6.9;449.0;420.0;29.0;59.0;42.0;466.0;29.0;20.0;9.0;5.4;75.0;251.0;146.0;21.0;5.0;10.0
679;Mannen;25 tot 45 jaar;2;2004;568.0;470.0;5.0;464.0;500.0;464.0;35.0;68.0;88.1;81.8;7.1;410.0;383.0;27.0;54.0;32.0;433.0;35.0;23.0;12.0;6.9;67.0;242.0;135.0;15.0;;4.0
680;Mannen;25 tot 45 jaar;2;2005;551.0;444.0;4.0;440.0;474.0;440.0;34.0;76.0;86.1;79.9;7.2;380.0;349.0;31.0;60.0;38.0;402.0;28.0;18.0;9.0;5.8;67.0;220.0;127.0;18.0;2.0;6.0
681;Mannen;25 tot 45 jaar;2;2006;556.0;451.0;5.0;446.0;472.0;446.0;26.0;83.0;85.0;80.4;5.5;388.0;355.0;33.0;59.0;36.0;411.0;19.0;13.0;6.0;4.0;71.0;217.0;129.0;18.0;3.0;8.0
682;Mannen;25 tot 45 jaar;3;1996;1123.0;1043.0;10.0;1033.0;1075.0;1033.0;43.0;47.0;95.8;92.0;4.0;901.0;856.0;45.0;132.0;65.0;968.0;43.0;22.0;21.0;4.0;41.0;203.0;641.0;121.0;20.0;7.0
683;Mannen;25 tot 45 jaar;3;1997;1121.0;1050.0;8.0;1042.0;1075.0;1042.0;33.0;46.0;95.9;92.9;3.1;905.0;860.0;46.0;137.0;68.0;974.0;34.0;18.0;15.0;3.2;46.0;196.0;653.0;116.0;22.0;10.0
684;Mannen;25 tot 45 jaar;3;1998;1111.0;1052.0;8.0;1044.0;1067.0;1044.0;23.0;44.0;96.0;94.0;2.1;918.0;872.0;46.0;126.0;77.0;967.0;25.0;13.0;12.0;2.3;43.0;200.0;646.0;124.0;19.0;12.0
685;Mannen;25 tot 45 jaar;3;1999;1092.0;1034.0;7.0;1027.0;1047.0;1027.0;20.0;44.0;95.9;94.1;1.9;897.0;858.0;39.0;131.0;68.0;960.0;19.0;12.0;7.0;1.8;41.0;198.0;633.0;118.0;23.0;14.0
686;Mannen;25 tot 45 jaar;3;2000;1092.0;1036.0;11.0;1025.0;1042.0;1025.0;17.0;50.0;95.4;93.9;1.6;891.0;849.0;42.0;134.0;81.0;945.0;15.0;11.0;4.0;1.4;39.0;192.0;618.0;132.0;27.0;17.0
687;Mannen;25 tot 45 jaar;3;2001;1118.0;1055.0;12.0;1042.0;1057.0;1042.0;14.0;62.0;94.5;93.2;1.4;915.0;873.0;41.0;127.0;86.0;956.0;7.0;5.0;2.0;0.7;46.0;189.0;626.0;144.0;25.0;12.0
688;Mannen;25 tot 45 jaar;3;2002;1097.0;1022.0;12.0;1010.0;1032.0;1010.0;22.0;65.0;94.1;92.1;2.1;865.0;825.0;40.0;145.0;94.0;916.0;10.0;7.0;2.0;1.0;40.0;188.0;615.0;130.0;26.0;11.0
689;Mannen;25 tot 45 jaar;3;2003;1075.0;993.0;12.0;981.0;1018.0;981.0;37.0;57.0;94.7;91.3;3.6;846.0;811.0;35.0;135.0;84.0;897.0;25.0;20.0;5.0;2.5;52.0;184.0;586.0;129.0;18.0;13.0
690;Mannen;25 tot 45 jaar;3;2004;1064.0;959.0;16.0;943.0;989.0;943.0;46.0;75.0;93.0;88.7;4.6;812.0;764.0;48.0;132.0;93.0;850.0;33.0;24.0;10.0;3.4;49.0;200.0;565.0;117.0;10.0;3.0
691;Mannen;25 tot 45 jaar;3;2005;1080.0;968.0;17.0;951.0;999.0;951.0;48.0;81.0;92.5;88.0;4.8;816.0;761.0;55.0;135.0;97.0;854.0;31.0;22.0;9.0;3.1;58.0;201.0;573.0;97.0;14.0;9.0
692;Mannen;25 tot 45 jaar;3;2006;1060.0;959.0;13.0;945.0;980.0;945.0;35.0;79.0;92.5;89.2;3.6;800.0;750.0;50.0;146.0;84.0;861.0;23.0;16.0;8.0;2.4;51.0;208.0;565.0;99.0;13.0;10.0
693;Mannen;25 tot 45 jaar;4;1996;682.0;627.0;10.0;618.0;646.0;618.0;29.0;35.0;94.8;90.6;4.4;550.0;515.0;35.0;67.0;70.0;547.0;27.0;15.0;12.0;4.2;8.0;22.0;98.0;311.0;172.0;6.0
694;Mannen;25 tot 45 jaar;4;1997;686.0;639.0;11.0;628.0;653.0;628.0;24.0;33.0;95.1;91.6;3.7;560.0;530.0;30.0;68.0;67.0;561.0;20.0;11.0;9.0;3.1;7.0;21.0;103.0;310.0;176.0;12.0
695;Mannen;25 tot 45 jaar;4;1998;717.0;679.0;8.0;671.0;688.0;671.0;17.0;29.0;96.0;93.6;2.5;596.0;567.0;29.0;74.0;77.0;594.0;14.0;7.0;7.0;2.0;6.0;22.0;111.0;332.0;191.0;9.0
696;Mannen;25 tot 45 jaar;4;1999;731.0;692.0;8.0;684.0;698.0;684.0;14.0;34.0;95.4;93.5;2.0;614.0;584.0;30.0;70.0;83.0;600.0;9.0;5.0;4.0;1.3;7.0;29.0;111.0;330.0;196.0;12.0
697;Mannen;25 tot 45 jaar;4;2000;727.0;697.0;5.0;692.0;707.0;692.0;15.0;20.0;97.2;95.2;2.1;611.0;578.0;32.0;81.0;80.0;611.0;9.0;6.0;3.0;1.3;5.0;23.0;127.0;326.0;197.0;14.0
698;Mannen;25 tot 45 jaar;4;2001;688.0;660.0;4.0;656.0;666.0;656.0;10.0;22.0;96.8;95.3;1.6;576.0;555.0;21.0;79.0;62.0;594.0;5.0;3.0;;0.7;4.0;22.0;107.0;323.0;186.0;14.0
699;Mannen;25 tot 45 jaar;4;2002;716.0;681.0;6.0;676.0;695.0;676.0;19.0;20.0;97.2;94.4;2.8;602.0;580.0;22.0;74.0;83.0;592.0;7.0;6.0;;1.1;6.0;20.0;112.0;342.0;188.0;9.0
700;Mannen;25 tot 45 jaar;4;2003;741.0;696.0;9.0;687.0;714.0;687.0;27.0;26.0;96.5;92.8;3.8;607.0;577.0;30.0;80.0;87.0;600.0;17.0;15.0;3.0;2.4;7.0;20.0;114.0;353.0;181.0;12.0
701;Mannen;25 tot 45 jaar;4;2004;774.0;716.0;8.0;708.0;738.0;708.0;31.0;35.0;95.5;91.5;4.2;619.0;593.0;25.0;89.0;79.0;629.0;19.0;14.0;5.0;2.5;8.0;30.0;123.0;377.0;168.0;
702;Mannen;25 tot 45 jaar;4;2005;741.0;688.0;7.0;681.0;705.0;681.0;24.0;36.0;95.1;91.9;3.4;602.0;573.0;29.0;79.0;81.0;600.0;15.0;11.0;4.0;2.2;8.0;30.0;128.0;330.0;178.0;7.0
703;Mannen;25 tot 45 jaar;4;2006;715.0;680.0;8.0;672.0;689.0;672.0;17.0;26.0;96.3;93.9;2.5;581.0;553.0;28.0;91.0;85.0;587.0;11.0;9.0;2.0;1.6;8.0;23.0;127.0;328.0;174.0;12.0
704;Mannen;25 tot 45 jaar;5;1996;9.0;7.0;;7.0;8.0;7.0;;;86.9;80.2;;6.0;5.0;;;;6.0;;;;;;3.0;2.0;;;
705;Mannen;25 tot 45 jaar;5;1997;11.0;9.0;;9.0;10.0;9.0;;2.0;84.2;78.6;;7.0;7.0;;;;8.0;;;;;;5.0;2.0;;;
706;Mannen;25 tot 45 jaar;5;1998;12.0;10.0;;9.0;10.0;9.0;;3.0;79.0;74.4;;8.0;7.0;;;;8.0;;;;;;3.0;3.0;;;
707;Mannen;25 tot 45 jaar;5;1999;12.0;9.0;;9.0;9.0;9.0;;2.0;80.5;77.5;;8.0;7.0;;;;8.0;;;;;;3.0;3.0;;;
708;Mannen;25 tot 45 jaar;5;2000;12.0;11.0;;11.0;11.0;11.0;;2.0;87.5;86.2;;9.0;9.0;;2.0;;10.0;;;;;;4.0;5.0;;;
709;Mannen;25 tot 45 jaar;5;2001;18.0;15.0;;15.0;16.0;15.0;;3.0;85.1;81.6;;13.0;12.0;;2.0;;14.0;9.0;7.0;2.0;58.7;3.0;6.0;3.0;2.0;;
710;Mannen;25 tot 45 jaar;5;2002;11.0;9.0;;9.0;9.0;9.0;;2.0;83.3;82.4;;8.0;7.0;;;;8.0;13.0;10.0;3.0;144.1;;4.0;4.0;;;
711;Mannen;25 tot 45 jaar;5;2003;11.0;10.0;;10.0;10.0;10.0;;;90.9;85.2;;8.0;8.0;;;;9.0;;;;;2.0;3.0;4.0;;;
712;Mannen;25 tot 45 jaar;5;2004;22.0;16.0;;16.0;18.0;16.0;2.0;4.0;82.7;71.9;13.1;13.0;11.0;3.0;2.0;3.0;13.0;2.0;;;8.6;3.0;8.0;3.0;;;2.0
713;Mannen;25 tot 45 jaar;5;2005;17.0;13.0;;13.0;13.0;13.0;;4.0;77.9;74.8;;10.0;9.0;;2.0;2.0;11.0;2.0;;;13.2;3.0;7.0;2.0;;;
714;Mannen;25 tot 45 jaar;5;2006;20.0;15.0;;15.0;17.0;15.0;;3.0;83.6;76.7;;13.0;12.0;2.0;2.0;;14.0;2.0;;;9.8;3.0;8.0;3.0;;;
715;Mannen;25 tot 45 jaar;6;1996;2088.0;1941.0;17.0;1924.0;1994.0;1924.0;70.0;95.0;95.5;92.1;3.5;1699.0;1618.0;81.0;225.0;140.0;1784.0;87.0;43.0;44.0;4.4;93.0;454.0;799.0;397.0;166.0;16.0
716;Mannen;25 tot 45 jaar;6;1997;2084.0;1955.0;17.0;1938.0;1992.0;1938.0;55.0;92.0;95.6;93.0;2.7;1705.0;1629.0;76.0;232.0;142.0;1796.0;68.0;34.0;34.0;3.4;96.0;442.0;806.0;394.0;174.0;25.0
717;Mannen;25 tot 45 jaar;6;1998;2081.0;1973.0;13.0;1960.0;2001.0;1960.0;41.0;79.0;96.2;94.2;2.0;1734.0;1660.0;74.0;226.0;154.0;1807.0;48.0;25.0;23.0;2.4;92.0;433.0;813.0;411.0;188.0;23.0
718;Mannen;25 tot 45 jaar;6;1999;2052.0;1956.0;13.0;1943.0;1971.0;1943.0;29.0;81.0;96.1;94.7;1.5;1724.0;1655.0;69.0;219.0;148.0;1795.0;34.0;19.0;15.0;1.7;95.0;417.0;801.0;409.0;192.0;30.0
719;Mannen;25 tot 45 jaar;6;2000;2042.0;1948.0;16.0;1932.0;1960.0;1932.0;28.0;82.0;96.0;94.6;1.4;1699.0;1627.0;72.0;233.0;155.0;1777.0;27.0;19.0;9.0;1.4;82.0;416.0;796.0;419.0;189.0;30.0
720;Mannen;25 tot 45 jaar;6;2001;2017.0;1918.0;13.0;1905.0;1929.0;1905.0;24.0;88.0;95.7;94.4;1.3;1674.0;1611.0;63.0;231.0;148.0;1757.0;21.0;15.0;5.0;1.1;83.0;408.0;783.0;423.0;178.0;29.0
721;Mannen;25 tot 45 jaar;6;2002;1973.0;1857.0;16.0;1841.0;1879.0;1841.0;38.0;94.0;95.2;93.3;2.0;1605.0;1546.0;59.0;236.0;160.0;1682.0;27.0;22.0;4.0;1.4;89.0;372.0;751.0;426.0;181.0;23.0
722;Mannen;25 tot 45 jaar;6;2003;1935.0;1809.0;17.0;1792.0;1846.0;1792.0;54.0;90.0;95.4;92.6;2.9;1554.0;1496.0;58.0;238.0;166.0;1626.0;45.0;37.0;8.0;2.5;87.0;363.0;713.0;434.0;172.0;23.0
723;Mannen;25 tot 45 jaar;6;2004;1906.0;1763.0;19.0;1744.0;1811.0;1744.0;67.0;95.0;95.0;91.5;3.7;1504.0;1440.0;64.0;240.0;158.0;1586.0;56.0;41.0;15.0;3.1;78.0;369.0;701.0;438.0;152.0;7.0
724;Mannen;25 tot 45 jaar;6;2005;1862.0;1716.0;19.0;1697.0;1751.0;1697.0;54.0;111.0;94.0;91.1;3.1;1466.0;1395.0;71.0;231.0;166.0;1531.0;45.0;33.0;12.0;2.6;84.0;358.0;697.0;375.0;166.0;18.0
725;Mannen;25 tot 45 jaar;6;2006;1835.0;1705.0;17.0;1688.0;1729.0;1688.0;41.0;106.0;94.2;92.0;2.4;1439.0;1365.0;73.0;249.0;162.0;1526.0;32.0;24.0;9.0;1.9;84.0;348.0;689.0;386.0;159.0;22.0
726;Mannen;25 tot 45 jaar;7;1996;450.0;339.0;7.0;332.0;384.0;332.0;52.0;67.0;85.2;73.6;13.6;300.0;265.0;36.0;31.0;35.0;297.0;54.0;23.0;31.0;14.0;40.0;87.0;113.0;57.0;29.0;5.0
727;Mannen;25 tot 45 jaar;7;1997;458.0;341.0;9.0;331.0;385.0;331.0;53.0;73.0;84.0;72.3;13.9;302.0;264.0;38.0;29.0;32.0;299.0;51.0;21.0;30.0;13.2;41.0;88.0;115.0;53.0;27.0;7.0
728;Mannen;25 tot 45 jaar;7;1998;464.0;368.0;8.0;360.0;396.0;360.0;37.0;68.0;85.4;77.5;9.3;327.0;283.0;44.0;33.0;36.0;324.0;38.0;14.0;24.0;9.7;40.0;98.0;121.0;67.0;26.0;8.0
729;Mannen;25 tot 45 jaar;7;1999;486.0;381.0;6.0;375.0;410.0;375.0;34.0;76.0;84.3;77.3;8.4;338.0;296.0;41.0;38.0;44.0;332.0;32.0;14.0;17.0;7.7;44.0;108.0;118.0;63.0;30.0;13.0
730;Mannen;25 tot 45 jaar;7;2000;483.0;396.0;4.0;392.0;418.0;392.0;26.0;65.0;86.5;81.2;6.1;351.0;310.0;41.0;42.0;45.0;347.0;25.0;13.0;12.0;6.1;41.0;100.0;135.0;65.0;38.0;14.0
731;Mannen;25 tot 45 jaar;7;2001;496.0;404.0;8.0;396.0;418.0;396.0;22.0;78.0;84.3;79.8;5.3;359.0;324.0;35.0;37.0;40.0;356.0;14.0;9.0;5.0;3.3;47.0;96.0;135.0;74.0;37.0;8.0
732;Mannen;25 tot 45 jaar;7;2002;518.0;415.0;9.0;406.0;437.0;406.0;31.0;81.0;84.3;78.4;7.0;367.0;332.0;35.0;39.0;61.0;345.0;16.0;9.0;6.0;3.6;46.0;101.0;141.0;69.0;37.0;11.0
733;Mannen;25 tot 45 jaar;7;2003;526.0;402.0;7.0;394.0;443.0;394.0;48.0;84.0;84.1;74.9;10.9;357.0;320.0;36.0;38.0;48.0;346.0;27.0;19.0;9.0;6.1;49.0;95.0;137.0;70.0;31.0;12.0
734;Mannen;25 tot 45 jaar;7;2004;520.0;397.0;11.0;387.0;434.0;387.0;47.0;86.0;83.4;74.3;10.9;350.0;311.0;38.0;37.0;48.0;338.0;31.0;19.0;12.0;7.2;49.0;111.0;124.0;72.0;27.0;3.0
735;Mannen;25 tot 45 jaar;7;2005;526.0;396.0;9.0;386.0;439.0;386.0;53.0;87.0;83.5;73.4;12.1;341.0;297.0;44.0;45.0;52.0;335.0;30.0;19.0;11.0;6.8;52.0;99.0;132.0;70.0;28.0;5.0
736;Mannen;25 tot 45 jaar;7;2006;515.0;400.0;9.0;391.0;429.0;391.0;38.0;86.0;83.4;75.9;9.0;343.0;303.0;39.0;48.0;44.0;347.0;23.0;15.0;8.0;5.3;49.0;108.0;134.0;59.0;31.0;9.0
737;Mannen;25 tot 45 jaar;8;1996;225.0;192.0;4.0;188.0;205.0;188.0;16.0;20.0;91.2;83.9;8.0;169.0;155.0;14.0;19.0;16.0;172.0;13.0;6.0;7.0;6.5;11.0;42.0;69.0;41.0;22.0;3.0
738;Mannen;25 tot 45 jaar;8;1997;218.0;187.0;3.0;184.0;199.0;184.0;15.0;19.0;91.1;84.4;7.4;166.0;151.0;14.0;18.0;17.0;167.0;13.0;6.0;6.0;6.3;11.0;41.0;70.0;39.0;21.0;3.0
739;Mannen;25 tot 45 jaar;8;1998;217.0;195.0;5.0;191.0;200.0;191.0;9.0;17.0;92.1;87.9;4.5;170.0;152.0;18.0;21.0;18.0;172.0;7.0;2.0;5.0;3.6;12.0;40.0;69.0;47.0;18.0;3.0
740;Mannen;25 tot 45 jaar;8;1999;213.0;191.0;2.0;189.0;196.0;189.0;7.0;17.0;92.0;88.9;3.3;167.0;156.0;11.0;22.0;20.0;169.0;6.0;3.0;2.0;2.8;12.0;40.0;66.0;43.0;23.0;5.0
741;Mannen;25 tot 45 jaar;8;2000;220.0;201.0;;200.0;205.0;200.0;5.0;15.0;93.2;91.0;2.4;176.0;162.0;13.0;24.0;23.0;177.0;4.0;3.0;;1.9;10.0;40.0;75.0;42.0;27.0;5.0
742;Mannen;25 tot 45 jaar;8;2001;222.0;201.0;4.0;197.0;203.0;197.0;7.0;19.0;91.5;88.6;3.2;179.0;168.0;11.0;18.0;19.0;178.0;4.0;2.0;;1.8;12.0;36.0;72.0;49.0;25.0;3.0
743;Mannen;25 tot 45 jaar;8;2002;226.0;200.0;2.0;198.0;206.0;198.0;8.0;20.0;91.2;87.6;3.9;179.0;169.0;10.0;19.0;26.0;172.0;5.0;4.0;;2.3;9.0;41.0;74.0;46.0;25.0;4.0
744;Mannen;25 tot 45 jaar;8;2003;217.0;188.0;3.0;185.0;199.0;185.0;13.0;19.0;91.4;85.4;6.6;170.0;157.0;12.0;16.0;22.0;163.0;8.0;6.0;2.0;4.2;13.0;34.0;67.0;43.0;22.0;6.0
745;Mannen;25 tot 45 jaar;8;2004;217.0;189.0;5.0;184.0;195.0;184.0;11.0;22.0;89.7;84.5;5.7;164.0;153.0;11.0;19.0;21.0;163.0;8.0;5.0;3.0;3.9;12.0;39.0;61.0;49.0;21.0;
746;Mannen;25 tot 45 jaar;8;2005;216.0;180.0;4.0;176.0;191.0;176.0;15.0;25.0;88.5;81.4;8.1;152.0;138.0;14.0;24.0;23.0;153.0;7.0;5.0;;3.6;10.0;37.0;65.0;44.0;19.0;2.0
747;Mannen;25 tot 45 jaar;8;2006;206.0;183.0;3.0;179.0;186.0;179.0;6.0;21.0;90.0;87.0;3.4;157.0;143.0;13.0;23.0;20.0;159.0;4.0;3.0;;2.4;10.0;40.0;70.0;36.0;21.0;3.0
748;Mannen;25 tot 45 jaar;9;1996;226.0;147.0;4.0;143.0;179.0;143.0;36.0;47.0;79.1;63.3;20.0;131.0;109.0;22.0;12.0;18.0;125.0;41.0;17.0;24.0;22.7;28.0;45.0;44.0;16.0;6.0;2.0
749;Mannen;25 tot 45 jaar;9;1997;240.0;154.0;7.0;147.0;186.0;147.0;39.0;54.0;77.5;61.3;20.9;137.0;113.0;24.0;10.0;15.0;132.0;38.0;15.0;23.0;20.6;30.0;47.0;45.0;14.0;6.0;4.0
750;Mannen;25 tot 45 jaar;9;1998;247.0;173.0;4.0;169.0;197.0;169.0;28.0;51.0;79.5;68.3;14.1;157.0;131.0;26.0;12.0;18.0;151.0;31.0;12.0;19.0;15.9;28.0;58.0;52.0;20.0;7.0;4.0
751;Mannen;25 tot 45 jaar;9;1999;273.0;190.0;4.0;186.0;214.0;186.0;28.0;59.0;78.4;68.2;13.0;171.0;140.0;30.0;15.0;23.0;163.0;26.0;11.0;15.0;12.1;32.0;68.0;52.0;20.0;7.0;7.0
752;Mannen;25 tot 45 jaar;9;2000;263.0;195.0;3.0;192.0;213.0;192.0;21.0;50.0;80.9;73.0;9.8;175.0;148.0;27.0;18.0;22.0;171.0;21.0;11.0;11.0;10.1;30.0;60.0;60.0;23.0;11.0;9.0
753;Mannen;25 tot 45 jaar;9;2001;274.0;203.0;4.0;199.0;215.0;199.0;16.0;59.0;78.5;72.7;7.4;180.0;156.0;24.0;19.0;21.0;178.0;10.0;7.0;3.0;4.7;35.0;60.0;63.0;24.0;12.0;5.0
754;Mannen;25 tot 45 jaar;9;2002;292.0;215.0;7.0;208.0;231.0;208.0;23.0;61.0;79.0;71.2;9.8;188.0;163.0;25.0;20.0;36.0;173.0;11.0;6.0;5.0;4.8;37.0;61.0;68.0;23.0;12.0;7.0
