ID;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1;Ladingtonkilometer_2;VervoerdeContainers_3
348;Binnenlands;08 Chemische producten en synthetisch...;2012;6017.0;868.0;5.0
349;Binnenlands;08 Chemische producten en synthetisch...;2013;8149.0;1105.0;7.0
350;Binnenlands;08 Chemische producten en synthetisch...;2014;9909.0;1270.0;9.0
351;Binnenlands;08 Chemische producten en synthetisch...;2015;9274.0;1199.0;10.0
352;Binnenlands;08 Chemische producten en synthetisch...;2016;10135.0;1312.0;12.0
353;Binnenlands;08 Chemische producten en synthetisch...;2017;10431.0;1368.0;10.0
354;Binnenlands;08 Chemische producten en synthetisch...;2018;10791.0;1310.0;11.0
355;Binnenlands;08 Chemische producten en synthetisch...;2019;12060.0;1382.0;14.0
356;Binnenlands;08 Chemische producten en synthetisch...;2020;11920.0;1307.0;13.0
357;Binnenlands;08 Chemische producten en synthetisch...;2021;12243.0;1354.0;14.0
358;Binnenlands;08 Chemische producten en synthetisch...;2022;15143.0;1597.0;17.0
359;Binnenlands;08 Chemische producten en synthetisch...;2023;12881.0;1366.0;15.0
360;Binnenlands;09 Overige niet-metaalhoudende minera...;2012;1181.0;184.0;
361;Binnenlands;09 Overige niet-metaalhoudende minera...;2013;1114.0;173.0;
362;Binnenlands;09 Overige niet-metaalhoudende minera...;2014;1466.0;214.0;
363;Binnenlands;09 Overige niet-metaalhoudende minera...;2015;1386.0;204.0;
364;Binnenlands;09 Overige niet-metaalhoudende minera...;2016;1220.0;162.0;
365;Binnenlands;09 Overige niet-metaalhoudende minera...;2017;1237.0;168.0;
366;Binnenlands;09 Overige niet-metaalhoudende minera...;2018;1335.0;181.0;
367;Binnenlands;09 Overige niet-metaalhoudende minera...;2019;1515.0;188.0;
368;Binnenlands;09 Overige niet-metaalhoudende minera...;2020;1308.0;161.0;
369;Binnenlands;09 Overige niet-metaalhoudende minera...;2021;1382.0;166.0;
370;Binnenlands;09 Overige niet-metaalhoudende minera...;2022;1428.0;163.0;
371;Binnenlands;09 Overige niet-metaalhoudende minera...;2023;1134.0;133.0;
372;Binnenlands;"10 Metalen in primaire vorm; producte...";2012;1950.0;304.0;1.0
373;Binnenlands;"10 Metalen in primaire vorm; producte...";2013;2089.0;344.0;2.0
374;Binnenlands;"10 Metalen in primaire vorm; producte...";2014;2065.0;341.0;3.0
375;Binnenlands;"10 Metalen in primaire vorm; producte...";2015;2537.0;440.0;3.0
376;Binnenlands;"10 Metalen in primaire vorm; producte...";2016;2517.0;423.0;0.0
377;Binnenlands;"10 Metalen in primaire vorm; producte...";2017;2616.0;422.0;0.0
378;Binnenlands;"10 Metalen in primaire vorm; producte...";2018;2399.0;404.0;0.0
379;Binnenlands;"10 Metalen in primaire vorm; producte...";2019;3449.0;520.0;0.0
380;Binnenlands;"10 Metalen in primaire vorm; producte...";2020;3535.0;513.0;0.0
381;Binnenlands;"10 Metalen in primaire vorm; producte...";2021;5521.0;704.0;0.0
382;Binnenlands;"10 Metalen in primaire vorm; producte...";2022;4499.0;578.0;0.0
383;Binnenlands;"10 Metalen in primaire vorm; producte...";2023;4149.0;556.0;0.0
384;Binnenlands;11 Machines, apparaten en werktuigen,...;2012;137.0;18.0;2.0
385;Binnenlands;11 Machines, apparaten en werktuigen,...;2013;120.0;16.0;3.0
386;Binnenlands;11 Machines, apparaten en werktuigen,...;2014;243.0;29.0;4.0
387;Binnenlands;11 Machines, apparaten en werktuigen,...;2015;241.0;30.0;4.0
388;Binnenlands;11 Machines, apparaten en werktuigen,...;2016;179.0;20.0;0.0
389;Binnenlands;11 Machines, apparaten en werktuigen,...;2017;239.0;21.0;0.0
390;Binnenlands;11 Machines, apparaten en werktuigen,...;2018;241.0;22.0;0.0
391;Binnenlands;11 Machines, apparaten en werktuigen,...;2019;469.0;55.0;0.0
392;Binnenlands;11 Machines, apparaten en werktuigen,...;2020;326.0;32.0;0.0
393;Binnenlands;11 Machines, apparaten en werktuigen,...;2021;291.0;29.0;0.0
394;Binnenlands;11 Machines, apparaten en werktuigen,...;2022;277.0;31.0;0.0
395;Binnenlands;11 Machines, apparaten en werktuigen,...;2023;326.0;34.0;1.0
396;Binnenlands;12 Transportmiddelen;2012;20.0;3.0;
397;Binnenlands;12 Transportmiddelen;2013;32.0;4.0;
398;Binnenlands;12 Transportmiddelen;2014;111.0;20.0;
399;Binnenlands;12 Transportmiddelen;2015;99.0;20.0;
400;Binnenlands;12 Transportmiddelen;2016;178.0;34.0;
401;Binnenlands;12 Transportmiddelen;2017;131.0;22.0;
402;Binnenlands;12 Transportmiddelen;2018;84.0;15.0;
403;Binnenlands;12 Transportmiddelen;2019;73.0;12.0;
404;Binnenlands;12 Transportmiddelen;2020;87.0;7.0;
405;Binnenlands;12 Transportmiddelen;2021;62.0;6.0;
406;Binnenlands;12 Transportmiddelen;2022;79.0;4.0;
407;Binnenlands;12 Transportmiddelen;2023;143.0;10.0;14.0
408;Binnenlands;"13 Meubelen; overige industrieproduct...";2012;103.0;3.0;
409;Binnenlands;"13 Meubelen; overige industrieproduct...";2013;42.0;1.0;
410;Binnenlands;"13 Meubelen; overige industrieproduct...";2014;32.0;4.0;
411;Binnenlands;"13 Meubelen; overige industrieproduct...";2015;39.0;5.0;
412;Binnenlands;"13 Meubelen; overige industrieproduct...";2016;24.0;4.0;
413;Binnenlands;"13 Meubelen; overige industrieproduct...";2017;33.0;5.0;
414;Binnenlands;"13 Meubelen; overige industrieproduct...";2018;34.0;6.0;
415;Binnenlands;"13 Meubelen; overige industrieproduct...";2019;11.0;2.0;
416;Binnenlands;"13 Meubelen; overige industrieproduct...";2020;11.0;1.0;
417;Binnenlands;"13 Meubelen; overige industrieproduct...";2021;14.0;1.0;
418;Binnenlands;"13 Meubelen; overige industrieproduct...";2022;11.0;1.0;
419;Binnenlands;"13 Meubelen; overige industrieproduct...";2023;16.0;2.0;
420;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2012;1472.0;197.0;
421;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2013;1505.0;249.0;
422;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2014;1916.0;208.0;
423;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2015;1699.0;225.0;
424;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2016;2122.0;339.0;
425;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2017;1980.0;278.0;
426;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2018;2407.0;306.0;
427;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2019;2045.0;294.0;
428;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2020;2560.0;350.0;
429;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2021;2504.0;357.0;
430;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2022;2276.0;329.0;
431;Binnenlands;"14 Secundaire grondstoffen; gemeentel...";2023;2078.0;286.0;
432;Binnenlands;15 Brieven, pakketten;2012;0.0;0.0;
433;Binnenlands;15 Brieven, pakketten;2013;0.0;0.0;
434;Binnenlands;15 Brieven, pakketten;2014;0.0;0.0;
435;Binnenlands;15 Brieven, pakketten;2015;0.0;0.0;
436;Binnenlands;15 Brieven, pakketten;2016;0.0;0.0;
437;Binnenlands;15 Brieven, pakketten;2017;0.0;0.0;
438;Binnenlands;15 Brieven, pakketten;2018;0.0;0.0;
439;Binnenlands;15 Brieven, pakketten;2019;0.0;0.0;
440;Binnenlands;15 Brieven, pakketten;2020;0.0;0.0;
441;Binnenlands;15 Brieven, pakketten;2021;0.0;0.0;
442;Binnenlands;15 Brieven, pakketten;2022;0.0;0.0;
443;Binnenlands;15 Brieven, pakketten;2023;;;
444;Binnenlands;16 Uitrusting en materiaal voor het v...;2012;1746.0;213.0;908.0
445;Binnenlands;16 Uitrusting en materiaal voor het v...;2013;1733.0;218.0;894.0
446;Binnenlands;16 Uitrusting en materiaal voor het v...;2014;1939.0;250.0;989.0
447;Binnenlands;16 Uitrusting en materiaal voor het v...;2015;1776.0;233.0;960.0
448;Binnenlands;16 Uitrusting en materiaal voor het v...;2016;1735.0;226.0;922.0
449;Binnenlands;16 Uitrusting en materiaal voor het v...;2017;1782.0;223.0;917.0
450;Binnenlands;16 Uitrusting en materiaal voor het v...;2018;1764.0;217.0;902.0
451;Binnenlands;16 Uitrusting en materiaal voor het v...;2019;1534.0;204.0;782.0
452;Binnenlands;16 Uitrusting en materiaal voor het v...;2020;1504.0;196.0;769.0
453;Binnenlands;16 Uitrusting en materiaal voor het v...;2021;1543.0;200.0;783.0
454;Binnenlands;16 Uitrusting en materiaal voor het v...;2022;1630.0;204.0;812.0
455;Binnenlands;16 Uitrusting en materiaal voor het v...;2023;1567.0;201.0;766.0
456;Binnenlands;17 Vervoerde goederen in het kader va...;2012;110.0;10.0;
457;Binnenlands;17 Vervoerde goederen in het kader va...;2013;89.0;7.0;
458;Binnenlands;17 Vervoerde goederen in het kader va...;2014;374.0;26.0;
459;Binnenlands;17 Vervoerde goederen in het kader va...;2015;292.0;25.0;
460;Binnenlands;17 Vervoerde goederen in het kader va...;2016;256.0;22.0;
461;Binnenlands;17 Vervoerde goederen in het kader va...;2017;159.0;12.0;
462;Binnenlands;17 Vervoerde goederen in het kader va...;2018;110.0;5.0;
463;Binnenlands;17 Vervoerde goederen in het kader va...;2019;16.0;1.0;
464;Binnenlands;17 Vervoerde goederen in het kader va...;2020;15.0;1.0;
465;Binnenlands;17 Vervoerde goederen in het kader va...;2021;48.0;3.0;
466;Binnenlands;17 Vervoerde goederen in het kader va...;2022;45.0;3.0;
467;Binnenlands;17 Vervoerde goederen in het kader va...;2023;74.0;3.0;
468;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2012;1266.0;181.0;
469;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2013;1410.0;202.0;
470;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2014;1843.0;239.0;
471;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2015;1632.0;211.0;
472;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2016;1626.0;185.0;
473;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2017;1850.0;183.0;
474;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2018;1849.0;181.0;
475;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2019;1814.0;175.0;
476;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2020;1827.0;168.0;
477;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2021;1769.0;161.0;
478;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2022;1800.0;170.0;
479;Binnenlands;18 Gegroepeerde goederen: diverse soo...;2023;2832.0;223.0;
480;Binnenlands;19 Niet identificeerbare goederen: go...;2012;12335.0;1564.0;709.0
481;Binnenlands;19 Niet identificeerbare goederen: go...;2013;12554.0;1612.0;787.0
482;Binnenlands;19 Niet identificeerbare goederen: go...;2014;13119.0;1699.0;826.0
483;Binnenlands;19 Niet identificeerbare goederen: go...;2015;13331.0;1784.0;903.0
484;Binnenlands;19 Niet identificeerbare goederen: go...;2016;14234.0;1921.0;1013.0
485;Binnenlands;19 Niet identificeerbare goederen: go...;2017;15293.0;2045.0;1108.0
486;Binnenlands;19 Niet identificeerbare goederen: go...;2018;15945.0;2082.0;1182.0
487;Binnenlands;19 Niet identificeerbare goederen: go...;2019;17017.0;2155.0;1314.0
488;Binnenlands;19 Niet identificeerbare goederen: go...;2020;18311.0;2201.0;1422.0
489;Binnenlands;19 Niet identificeerbare goederen: go...;2021;18929.0;2294.0;1518.0
490;Binnenlands;19 Niet identificeerbare goederen: go...;2022;17579.0;2064.0;1472.0
491;Binnenlands;19 Niet identificeerbare goederen: go...;2023;16099.0;1893.0;1276.0
492;Binnenlands;20 Overige goederen, n.e.g.;2012;0.0;0.0;
493;Binnenlands;20 Overige goederen, n.e.g.;2013;0.0;0.0;
494;Binnenlands;20 Overige goederen, n.e.g.;2014;0.0;0.0;
495;Binnenlands;20 Overige goederen, n.e.g.;2015;0.0;0.0;
496;Binnenlands;20 Overige goederen, n.e.g.;2016;0.0;0.0;
497;Binnenlands;20 Overige goederen, n.e.g.;2017;0.0;0.0;
498;Binnenlands;20 Overige goederen, n.e.g.;2018;0.0;0.0;
499;Binnenlands;20 Overige goederen, n.e.g.;2019;0.0;0.0;
500;Binnenlands;20 Overige goederen, n.e.g.;2020;0.0;0.0;
501;Binnenlands;20 Overige goederen, n.e.g.;2021;0.0;0.0;
502;Binnenlands;20 Overige goederen, n.e.g.;2022;0.0;0.0;
503;Binnenlands;20 Overige goederen, n.e.g.;2023;;;
504;Aanvoer;Totaal;2012;66659.0;8850.0;956.0
505;Aanvoer;Totaal;2013;63452.0;8475.0;900.0
506;Aanvoer;Totaal;2014;64332.0;8671.0;937.0
507;Aanvoer;Totaal;2015;63216.0;8405.0;926.0
508;Aanvoer;Totaal;2016;65455.0;8706.0;856.0
509;Aanvoer;Totaal;2017;68231.0;9074.0;913.0
510;Aanvoer;Totaal;2018;64695.0;8631.0;833.0
511;Aanvoer;Totaal;2019;66333.0;8743.0;771.0
512;Aanvoer;Totaal;2020;66215.0;8715.0;777.0
513;Aanvoer;Totaal;2021;67501.0;8843.0;782.0
514;Aanvoer;Totaal;2022;60828.0;8002.0;705.0
515;Aanvoer;Totaal;2023;60717.0;7963.0;633.0
516;Aanvoer;01 Producten van de landbouw, jacht e...;2012;5318.0;699.0;
517;Aanvoer;01 Producten van de landbouw, jacht e...;2013;4705.0;601.0;
518;Aanvoer;01 Producten van de landbouw, jacht e...;2014;4496.0;585.0;
519;Aanvoer;01 Producten van de landbouw, jacht e...;2015;4216.0;542.0;
520;Aanvoer;01 Producten van de landbouw, jacht e...;2016;3969.0;527.0;
521;Aanvoer;01 Producten van de landbouw, jacht e...;2017;3981.0;518.0;
522;Aanvoer;01 Producten van de landbouw, jacht e...;2018;3980.0;528.0;
523;Aanvoer;01 Producten van de landbouw, jacht e...;2019;3423.0;460.0;
524;Aanvoer;01 Producten van de landbouw, jacht e...;2020;3639.0;479.0;
525;Aanvoer;01 Producten van de landbouw, jacht e...;2021;4231.0;560.0;
526;Aanvoer;01 Producten van de landbouw, jacht e...;2022;3894.0;512.0;
527;Aanvoer;01 Producten van de landbouw, jacht e...;2023;3258.0;401.0;
528;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2012;1228.0;163.0;
529;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2013;1297.0;168.0;
530;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2014;867.0;119.0;
531;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2015;616.0;85.0;
532;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2016;973.0;136.0;
533;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2017;1008.0;141.0;
534;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2018;1016.0;124.0;
535;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2019;988.0;106.0;
536;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2020;559.0;60.0;
537;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2021;664.0;61.0;
538;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2022;858.0;85.0;
539;Aanvoer;"02 Steenkool en bruinkool; ruwe aardo...";2023;689.0;64.0;
540;Aanvoer;03 Metaalertsen en andere delfstoffen...;2012;17720.0;2304.0;
541;Aanvoer;03 Metaalertsen en andere delfstoffen...;2013;15345.0;2085.0;
542;Aanvoer;03 Metaalertsen en andere delfstoffen...;2014;14834.0;2061.0;
543;Aanvoer;03 Metaalertsen en andere delfstoffen...;2015;15406.0;2111.0;
544;Aanvoer;03 Metaalertsen en andere delfstoffen...;2016;15679.0;2108.0;
545;Aanvoer;03 Metaalertsen en andere delfstoffen...;2017;16413.0;2261.0;
546;Aanvoer;03 Metaalertsen en andere delfstoffen...;2018;15364.0;2103.0;
547;Aanvoer;03 Metaalertsen en andere delfstoffen...;2019;14576.0;2027.0;
548;Aanvoer;03 Metaalertsen en andere delfstoffen...;2020;13462.0;1829.0;
549;Aanvoer;03 Metaalertsen en andere delfstoffen...;2021;13110.0;1761.0;
550;Aanvoer;03 Metaalertsen en andere delfstoffen...;2022;11867.0;1621.0;
551;Aanvoer;03 Metaalertsen en andere delfstoffen...;2023;12992.0;1740.0;
552;Aanvoer;04 Voedings- en genotmiddelen;2012;3286.0;406.0;
553;Aanvoer;04 Voedings- en genotmiddelen;2013;3201.0;397.0;
554;Aanvoer;04 Voedings- en genotmiddelen;2014;3374.0;424.0;
555;Aanvoer;04 Voedings- en genotmiddelen;2015;3274.0;410.0;
556;Aanvoer;04 Voedings- en genotmiddelen;2016;3151.0;394.0;
557;Aanvoer;04 Voedings- en genotmiddelen;2017;3074.0;399.0;
558;Aanvoer;04 Voedings- en genotmiddelen;2018;3098.0;398.0;
559;Aanvoer;04 Voedings- en genotmiddelen;2019;3159.0;404.0;
560;Aanvoer;04 Voedings- en genotmiddelen;2020;3448.0;447.0;
561;Aanvoer;04 Voedings- en genotmiddelen;2021;3585.0;460.0;
562;Aanvoer;04 Voedings- en genotmiddelen;2022;3178.0;415.0;
563;Aanvoer;04 Voedings- en genotmiddelen;2023;3223.0;413.0;
564;Aanvoer;"05 Textiel en textielproducten; leder...";2012;20.0;3.0;
565;Aanvoer;"05 Textiel en textielproducten; leder...";2013;25.0;3.0;
566;Aanvoer;"05 Textiel en textielproducten; leder...";2014;13.0;2.0;
567;Aanvoer;"05 Textiel en textielproducten; leder...";2015;16.0;1.0;
568;Aanvoer;"05 Textiel en textielproducten; leder...";2016;15.0;2.0;
569;Aanvoer;"05 Textiel en textielproducten; leder...";2017;19.0;2.0;
570;Aanvoer;"05 Textiel en textielproducten; leder...";2018;28.0;3.0;
571;Aanvoer;"05 Textiel en textielproducten; leder...";2019;31.0;4.0;
572;Aanvoer;"05 Textiel en textielproducten; leder...";2020;9.0;1.0;
573;Aanvoer;"05 Textiel en textielproducten; leder...";2021;22.0;3.0;
574;Aanvoer;"05 Textiel en textielproducten; leder...";2022;29.0;3.0;
575;Aanvoer;"05 Textiel en textielproducten; leder...";2023;14.0;1.0;
576;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2012;240.0;25.0;
577;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2013;180.0;23.0;
578;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2014;117.0;16.0;
579;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2015;113.0;24.0;
580;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2016;100.0;15.0;
581;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2017;103.0;16.0;
582;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2018;115.0;23.0;
583;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2019;192.0;29.0;
584;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2020;232.0;31.0;
585;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2021;350.0;46.0;
586;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2022;257.0;33.0;
587;Aanvoer;06 Hout, hout- en kurkwaren (m.u.v. m...;2023;189.0;26.0;
588;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2012;12948.0;1717.0;0.0
589;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2013;12786.0;1754.0;0.0
590;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2014;11274.0;1608.0;0.0
591;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2015;10437.0;1445.0;2.0
592;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2016;13363.0;1891.0;1.0
593;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2017;12820.0;1757.0;1.0
594;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2018;11739.0;1631.0;1.0
595;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2019;11571.0;1491.0;1.0
596;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2020;12843.0;1717.0;0.0
597;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2021;12785.0;1735.0;0.0
598;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2022;11312.0;1535.0;1.0
599;Aanvoer;07 Cokes en geraffineerde aardoliepro...;2023;12259.0;1683.0;1.0
600;Aanvoer;08 Chemische producten en synthetisch...;2012;9728.0;1286.0;43.0
601;Aanvoer;08 Chemische producten en synthetisch...;2013;10535.0;1320.0;46.0
602;Aanvoer;08 Chemische producten en synthetisch...;2014;12541.0;1570.0;44.0
603;Aanvoer;08 Chemische producten en synthetisch...;2015;12906.0;1582.0;42.0
604;Aanvoer;08 Chemische producten en synthetisch...;2016;12971.0;1545.0;43.0
605;Aanvoer;08 Chemische producten en synthetisch...;2017;14382.0;1715.0;49.0
606;Aanvoer;08 Chemische producten en synthetisch...;2018;13676.0;1649.0;42.0
607;Aanvoer;08 Chemische producten en synthetisch...;2019;15079.0;1815.0;40.0
608;Aanvoer;08 Chemische producten en synthetisch...;2020;14860.0;1804.0;39.0
609;Aanvoer;08 Chemische producten en synthetisch...;2021;15766.0;1857.0;38.0
610;Aanvoer;08 Chemische producten en synthetisch...;2022;14670.0;1717.0;32.0
611;Aanvoer;08 Chemische producten en synthetisch...;2023;14729.0;1724.0;28.0
612;Aanvoer;09 Overige niet-metaalhoudende minera...;2012;2100.0;354.0;
613;Aanvoer;09 Overige niet-metaalhoudende minera...;2013;2154.0;343.0;
614;Aanvoer;09 Overige niet-metaalhoudende minera...;2014;2831.0;425.0;
615;Aanvoer;09 Overige niet-metaalhoudende minera...;2015;2629.0;406.0;
616;Aanvoer;09 Overige niet-metaalhoudende minera...;2016;2384.0;369.0;
617;Aanvoer;09 Overige niet-metaalhoudende minera...;2017;2368.0;373.0;
618;Aanvoer;09 Overige niet-metaalhoudende minera...;2018;2555.0;382.0;
619;Aanvoer;09 Overige niet-metaalhoudende minera...;2019;2697.0;411.0;
620;Aanvoer;09 Overige niet-metaalhoudende minera...;2020;2566.0;400.0;
621;Aanvoer;09 Overige niet-metaalhoudende minera...;2021;2616.0;400.0;
622;Aanvoer;09 Overige niet-metaalhoudende minera...;2022;2272.0;356.0;
623;Aanvoer;09 Overige niet-metaalhoudende minera...;2023;2007.0;312.0;
624;Aanvoer;"10 Metalen in primaire vorm; producte...";2012;2495.0;385.0;0.0
625;Aanvoer;"10 Metalen in primaire vorm; producte...";2013;2506.0;395.0;0.0
626;Aanvoer;"10 Metalen in primaire vorm; producte...";2014;2439.0;379.0;0.0
627;Aanvoer;"10 Metalen in primaire vorm; producte...";2015;2342.0;371.0;0.0
628;Aanvoer;"10 Metalen in primaire vorm; producte...";2016;2172.0;349.0;0.0
629;Aanvoer;"10 Metalen in primaire vorm; producte...";2017;2544.0;394.0;0.0
630;Aanvoer;"10 Metalen in primaire vorm; producte...";2018;2588.0;414.0;0.0
631;Aanvoer;"10 Metalen in primaire vorm; producte...";2019;2546.0;376.0;0.0
632;Aanvoer;"10 Metalen in primaire vorm; producte...";2020;2327.0;329.0;0.0
633;Aanvoer;"10 Metalen in primaire vorm; producte...";2021;2753.0;418.0;0.0
634;Aanvoer;"10 Metalen in primaire vorm; producte...";2022;3015.0;453.0;0.0
635;Aanvoer;"10 Metalen in primaire vorm; producte...";2023;3209.0;495.0;0.0
636;Aanvoer;11 Machines, apparaten en werktuigen,...;2012;45.0;6.0;1.0
637;Aanvoer;11 Machines, apparaten en werktuigen,...;2013;34.0;4.0;0.0
638;Aanvoer;11 Machines, apparaten en werktuigen,...;2014;41.0;5.0;1.0
639;Aanvoer;11 Machines, apparaten en werktuigen,...;2015;48.0;5.0;2.0
640;Aanvoer;11 Machines, apparaten en werktuigen,...;2016;51.0;6.0;3.0
641;Aanvoer;11 Machines, apparaten en werktuigen,...;2017;64.0;8.0;3.0
642;Aanvoer;11 Machines, apparaten en werktuigen,...;2018;64.0;8.0;0.0
643;Aanvoer;11 Machines, apparaten en werktuigen,...;2019;159.0;23.0;0.0
644;Aanvoer;11 Machines, apparaten en werktuigen,...;2020;202.0;26.0;0.0
645;Aanvoer;11 Machines, apparaten en werktuigen,...;2021;209.0;29.0;1.0
646;Aanvoer;11 Machines, apparaten en werktuigen,...;2022;235.0;32.0;0.0
647;Aanvoer;11 Machines, apparaten en werktuigen,...;2023;193.0;28.0;1.0
648;Aanvoer;12 Transportmiddelen;2012;248.0;46.0;
649;Aanvoer;12 Transportmiddelen;2013;277.0;53.0;
650;Aanvoer;12 Transportmiddelen;2014;318.0;57.0;
651;Aanvoer;12 Transportmiddelen;2015;325.0;59.0;
652;Aanvoer;12 Transportmiddelen;2016;325.0;58.0;
653;Aanvoer;12 Transportmiddelen;2017;302.0;54.0;
654;Aanvoer;12 Transportmiddelen;2018;297.0;53.0;
655;Aanvoer;12 Transportmiddelen;2019;192.0;32.0;
656;Aanvoer;12 Transportmiddelen;2020;170.0;26.0;
657;Aanvoer;12 Transportmiddelen;2021;135.0;19.0;
658;Aanvoer;12 Transportmiddelen;2022;158.0;23.0;
659;Aanvoer;12 Transportmiddelen;2023;201.0;28.0;0.0
660;Aanvoer;"13 Meubelen; overige industrieproduct...";2012;4.0;0.0;
661;Aanvoer;"13 Meubelen; overige industrieproduct...";2013;0.0;0.0;
662;Aanvoer;"13 Meubelen; overige industrieproduct...";2014;6.0;1.0;
663;Aanvoer;"13 Meubelen; overige industrieproduct...";2015;2.0;0.0;
664;Aanvoer;"13 Meubelen; overige industrieproduct...";2016;0.0;0.0;
665;Aanvoer;"13 Meubelen; overige industrieproduct...";2017;0.0;0.0;
666;Aanvoer;"13 Meubelen; overige industrieproduct...";2018;0.0;0.0;
667;Aanvoer;"13 Meubelen; overige industrieproduct...";2019;0.0;0.0;
668;Aanvoer;"13 Meubelen; overige industrieproduct...";2020;6.0;0.0;
669;Aanvoer;"13 Meubelen; overige industrieproduct...";2021;0.0;0.0;
670;Aanvoer;"13 Meubelen; overige industrieproduct...";2022;1.0;0.0;
671;Aanvoer;"13 Meubelen; overige industrieproduct...";2023;0.0;0.0;
672;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2012;884.0;118.0;
673;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2013;747.0;101.0;
674;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2014;1189.0;160.0;
675;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2015;1032.0;139.0;
676;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2016;1091.0;146.0;
677;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2017;1062.0;144.0;
678;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2018;1246.0;168.0;
679;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2019;1561.0;219.0;
680;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2020;1748.0;243.0;
681;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2021;1699.0;236.0;
682;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2022;1540.0;223.0;
683;Aanvoer;"14 Secundaire grondstoffen; gemeentel...";2023;1793.0;250.0;
684;Aanvoer;15 Brieven, pakketten;2012;0.0;0.0;
685;Aanvoer;15 Brieven, pakketten;2013;0.0;0.0;
686;Aanvoer;15 Brieven, pakketten;2014;0.0;0.0;
687;Aanvoer;15 Brieven, pakketten;2015;0.0;0.0;
688;Aanvoer;15 Brieven, pakketten;2016;0.0;0.0;
689;Aanvoer;15 Brieven, pakketten;2017;0.0;0.0;
