ID;Geslacht;Kenmerken;Perioden;TotaalWerknemers_1;WilMeerUrenWerken_2;WilGelijkAantalUrenWerken_3;WilMinderUrenWerkenStoppenMetWerk_4;WilMeerUrenWerken_5;WilGelijkAantalUrenWerken_6;WilMinderUrenWerkenStoppenMetWerk_7
0;1100;10;1992;5258.0;329.0;4402.0;528.0;6.3;83.7;10.0
1;1100;10;1993;5261.0;344.0;4337.0;580.0;6.5;82.4;11.0
2;1100;10;1994;5222.0;374.0;4286.0;561.0;7.2;82.1;10.8
3;1100;10;1995;5357.0;410.0;4376.0;571.0;7.7;81.7;10.7
4;1100;10;1996;5452.0;415.0;4427.0;610.0;7.6;81.2;11.2
5;1100;10;1997;5628.0;416.0;4585.0;627.0;7.4;81.5;11.1
6;1100;10;1998;5850.0;405.0;4751.0;694.0;6.9;81.2;11.9
7;1100;10;1999;6042.0;385.0;4929.0;728.0;6.4;81.6;12.0
8;1100;10;2000;6116.0;392.0;4970.0;754.0;6.4;81.3;12.3
9;1100;10;2001 Voor revisie;6070.0;328.0;5132.0;611.0;5.4;84.5;10.1
10;1100;10;2001 Na revisie;6256.0;349.0;5145.0;763.0;5.6;82.2;12.2
11;1100;10;2002;6142.0;322.0;5268.0;552.0;5.3;85.8;9.0
12;1100;10;2003;6088.0;348.0;5240.0;500.0;5.7;86.1;8.2
13;1100;10;2004;6031.0;394.0;5167.0;471.0;6.5;85.7;7.8
14;1100;10;2005;6040.0;440.0;5137.0;462.0;7.3;85.1;7.6
15;1100;10;2006;6135.0;437.0;5265.0;433.0;7.1;85.8;7.1
16;1100;10;2007;6304.0;455.0;5351.0;498.0;7.2;84.9;7.9
17;1100;10;2008;6462.0;458.0;5510.0;494.0;7.1;85.3;7.6
18;1100;10;2009;6430.0;474.0;5496.0;460.0;7.4;85.5;7.2
19;1100;10;2010;6341.0;492.0;5393.0;456.0;7.8;85.0;7.2
20;1100;10;2011;6315.0;520.0;5350.0;445.0;8.2;84.7;7.0
21;1100;10;2012;6292.0;563.0;5306.0;423.0;9.0;84.3;6.7
22;1100;10;2013;6161.0;627.0;5113.0;421.0;10.2;83.0;6.8
23;1100;70400;1992;169.0;18.0;138.0;13.0;10.7;81.4;8.0
24;1100;70400;1993;148.0;17.0;111.0;20.0;11.4;75.0;13.6
25;1100;70400;1994;135.0;16.0;105.0;14.0;12.1;77.7;10.2
26;1100;70400;1995;129.0;22.0;96.0;12.0;16.8;74.2;9.1
27;1100;70400;1996;152.0;25.0;112.0;15.0;16.1;73.7;10.2
28;1100;70400;1997;175.0;24.0;136.0;15.0;13.7;77.5;8.7
29;1100;70400;1998;182.0;27.0;138.0;17.0;14.7;75.9;9.4
30;1100;70400;1999;211.0;27.0;162.0;22.0;12.6;76.8;10.6
31;1100;70400;2000;210.0;31.0;156.0;24.0;14.8;73.9;11.3
32;1100;70400;2001 Voor revisie;230.0;24.0;178.0;29.0;10.2;77.2;12.5
33;1100;70400;2001 Na revisie;231.0;26.0;179.0;25.0;11.5;77.6;11.0
34;1100;70400;2002;230.0;25.0;180.0;25.0;10.8;78.3;10.9
35;1100;70400;2003;214.0;24.0;168.0;22.0;11.1;78.6;10.3
36;1100;70400;2004;196.0;27.0;149.0;21.0;13.6;75.7;10.7
37;1100;70400;2005;186.0;22.0;144.0;19.0;12.0;77.7;10.4
38;1100;70400;2006;189.0;20.0;151.0;18.0;10.7;79.7;9.5
39;1100;70400;2007;210.0;26.0;160.0;24.0;12.2;76.2;11.5
40;1100;70400;2008;228.0;27.0;177.0;24.0;11.9;77.6;10.5
41;1100;70400;2009;208.0;27.0;160.0;21.0;13.0;76.8;10.1
42;1100;70400;2010;186.0;25.0;142.0;19.0;13.5;76.3;10.2
43;1100;70400;2011;185.0;30.0;136.0;19.0;16.1;73.6;10.3
44;1100;70400;2012;177.0;29.0;130.0;18.0;16.3;73.4;10.3
45;1100;70400;2013;161.0;26.0;117.0;18.0;16.2;72.6;11.2
46;1100;70500;1992;733.0;68.0;605.0;60.0;9.3;82.5;8.1
47;1100;70500;1993;696.0;79.0;555.0;63.0;11.3;79.6;9.0
48;1100;70500;1994;660.0;88.0;526.0;45.0;13.4;79.8;6.9
49;1100;70500;1995;623.0;90.0;495.0;38.0;14.4;79.4;6.2
50;1100;70500;1996;588.0;90.0;461.0;36.0;15.3;78.5;6.2
51;1100;70500;1997;597.0;84.0;470.0;43.0;14.1;78.8;7.1
52;1100;70500;1998;572.0;83.0;456.0;34.0;14.4;79.6;6.0
53;1100;70500;1999;596.0;70.0;481.0;44.0;11.8;80.8;7.4
54;1100;70500;2000;596.0;71.0;472.0;52.0;12.0;79.2;8.8
55;1100;70500;2001 Voor revisie;593.0;57.0;488.0;48.0;9.6;82.3;8.0
56;1100;70500;2001 Na revisie;599.0;68.0;480.0;51.0;11.4;80.1;8.5
57;1100;70500;2002;594.0;56.0;495.0;43.0;9.4;83.4;7.2
58;1100;70500;2003;574.0;63.0;475.0;36.0;10.9;82.8;6.3
59;1100;70500;2004;545.0;67.0;441.0;36.0;12.4;81.0;6.6
60;1100;70500;2005;537.0;77.0;428.0;32.0;14.3;79.8;5.9
61;1100;70500;2006;545.0;70.0;442.0;33.0;12.9;81.0;6.1
62;1100;70500;2007;562.0;73.0;450.0;39.0;12.9;80.2;6.9
63;1100;70500;2008;571.0;73.0;461.0;38.0;12.8;80.6;6.6
64;1100;70500;2009;561.0;81.0;443.0;37.0;14.4;79.0;6.6
65;1100;70500;2010;538.0;82.0;419.0;37.0;15.2;78.0;6.8
66;1100;70500;2011;546.0;91.0;418.0;37.0;16.6;76.5;6.8
67;1100;70500;2012;541.0;106.0;400.0;36.0;19.5;73.9;6.6
68;1100;70500;2013;524.0;112.0;375.0;36.0;21.4;71.7;6.9
69;1100;70600;1992;935.0;72.0;764.0;99.0;7.7;81.8;10.5
70;1100;70600;1993;940.0;72.0;768.0;100.0;7.6;81.7;10.7
71;1100;70600;1994;902.0;75.0;730.0;97.0;8.4;80.9;10.7
72;1100;70600;1995;917.0;90.0;738.0;89.0;9.8;80.5;9.8
73;1100;70600;1996;925.0;87.0;740.0;97.0;9.5;80.0;10.5
74;1100;70600;1997;938.0;87.0;750.0;101.0;9.2;80.0;10.8
75;1100;70600;1998;965.0;85.0;771.0;108.0;8.8;79.9;11.2
76;1100;70600;1999;941.0;78.0;758.0;105.0;8.3;80.5;11.2
77;1100;70600;2000;886.0;69.0;713.0;104.0;7.8;80.5;11.7
78;1100;70600;2001 Voor revisie;830.0;53.0;693.0;84.0;6.4;83.5;10.1
79;1100;70600;2001 Na revisie;843.0;51.0;693.0;99.0;6.1;82.2;11.7
80;1100;70600;2002;785.0;52.0;660.0;74.0;6.6;84.0;9.4
81;1100;70600;2003;759.0;54.0;640.0;65.0;7.1;84.4;8.6
82;1100;70600;2004;740.0;62.0;618.0;60.0;8.4;83.5;8.1
83;1100;70600;2005;740.0;73.0;609.0;58.0;9.8;82.4;7.8
84;1100;70600;2006;755.0;72.0;631.0;52.0;9.5;83.5;6.9
85;1100;70600;2007;767.0;69.0;637.0;62.0;9.0;83.0;8.0
86;1100;70600;2008;775.0;70.0;639.0;66.0;9.0;82.4;8.5
87;1100;70600;2009;759.0;72.0;629.0;57.0;9.5;83.0;7.5
88;1100;70600;2010;744.0;75.0;611.0;58.0;10.1;82.1;7.8
89;1100;70600;2011;728.0;81.0;593.0;55.0;11.1;81.4;7.5
90;1100;70600;2012;731.0;85.0;595.0;51.0;11.6;81.4;7.0
91;1100;70600;2013;727.0;102.0;574.0;51.0;14.0;79.0;7.0
92;1100;70700;1992;808.0;51.0;672.0;85.0;6.3;83.1;10.6
93;1100;70700;1993;815.0;51.0;667.0;97.0;6.2;81.9;11.9
94;1100;70700;1994;824.0;55.0;678.0;91.0;6.7;82.3;11.0
95;1100;70700;1995;853.0;62.0;693.0;98.0;7.3;81.3;11.5
96;1100;70700;1996;881.0;61.0;709.0;111.0;6.9;80.5;12.6
97;1100;70700;1997;897.0;60.0;726.0;111.0;6.6;81.0;12.4
98;1100;70700;1998;926.0;59.0;742.0;126.0;6.3;80.1;13.6
99;1100;70700;1999;938.0;51.0;756.0;131.0;5.4;80.6;14.0
100;1100;70700;2000;957.0;56.0;772.0;130.0;5.8;80.6;13.6
101;1100;70700;2001 Voor revisie;949.0;45.0;797.0;107.0;4.8;84.0;11.2
102;1100;70700;2001 Na revisie;955.0;47.0;782.0;126.0;5.0;81.9;13.2
103;1100;70700;2002;922.0;42.0;788.0;92.0;4.6;85.5;9.9
104;1100;70700;2003;889.0;46.0;758.0;84.0;5.2;85.3;9.5
105;1100;70700;2004;859.0;51.0;737.0;72.0;5.9;85.8;8.3
106;1100;70700;2005;833.0;54.0;705.0;74.0;6.5;84.6;8.9
107;1100;70700;2006;801.0;51.0;683.0;66.0;6.4;85.3;8.2
108;1100;70700;2007;784.0;51.0;664.0;69.0;6.5;84.7;8.8
109;1100;70700;2008;775.0;50.0;653.0;72.0;6.5;84.2;9.3
110;1100;70700;2009;764.0;50.0;650.0;64.0;6.5;85.1;8.3
111;1100;70700;2010;754.0;52.0;639.0;63.0;6.9;84.7;8.3
112;1100;70700;2011;742.0;56.0;624.0;62.0;7.5;84.2;8.3
113;1100;70700;2012;739.0;61.0;623.0;56.0;8.2;84.3;7.5
114;1100;70700;2013;717.0;64.0;597.0;56.0;8.9;83.3;7.7
115;1100;70800;1992;718.0;47.0;600.0;71.0;6.5;83.6;9.9
116;1100;70800;1993;716.0;48.0;593.0;75.0;6.7;82.8;10.5
117;1100;70800;1994;736.0;52.0;612.0;72.0;7.1;83.2;9.7
118;1100;70800;1995;761.0;54.0;631.0;76.0;7.1;82.9;10.0
119;1100;70800;1996;783.0;51.0;643.0;88.0;6.6;82.2;11.3
120;1100;70800;1997;803.0;56.0;666.0;80.0;7.0;83.0;10.0
121;1100;70800;1998;841.0;52.0;685.0;104.0;6.2;81.4;12.4
122;1100;70800;1999;858.0;59.0;704.0;95.0;6.9;82.1;11.1
123;1100;70800;2000;892.0;54.0;735.0;103.0;6.1;82.4;11.6
124;1100;70800;2001 Voor revisie;889.0;47.0;754.0;88.0;5.3;84.8;9.9
125;1100;70800;2001 Na revisie;905.0;48.0;748.0;109.0;5.3;82.6;12.1
126;1100;70800;2002;891.0;46.0;773.0;72.0;5.1;86.8;8.1
127;1100;70800;2003;883.0;45.0;771.0;67.0;5.1;87.3;7.6
128;1100;70800;2004;868.0;50.0;757.0;61.0;5.8;87.3;7.0
129;1100;70800;2005;871.0;58.0;753.0;60.0;6.7;86.5;6.8
130;1100;70800;2006;888.0;58.0;768.0;63.0;6.5;86.4;7.1
131;1100;70800;2007;891.0;61.0;763.0;67.0;6.8;85.7;7.5
132;1100;70800;2008;898.0;58.0;777.0;63.0;6.5;86.5;7.0
133;1100;70800;2009;854.0;57.0;746.0;52.0;6.6;87.3;6.1
134;1100;70800;2010;807.0;54.0;701.0;52.0;6.7;86.8;6.4
135;1100;70800;2011;762.0;54.0;660.0;48.0;7.1;86.6;6.3
136;1100;70800;2012;720.0;54.0;621.0;44.0;7.5;86.3;6.2
137;1100;70800;2013;691.0;58.0;588.0;45.0;8.3;85.2;6.5
138;1100;70900;1992;691.0;38.0;597.0;56.0;5.5;86.4;8.1
139;1100;70900;1993;682.0;37.0;587.0;58.0;5.4;86.0;8.6
140;1100;70900;1994;667.0;40.0;567.0;59.0;6.0;85.0;8.9
141;1100;70900;1995;692.0;44.0;585.0;62.0;6.4;84.6;9.0
142;1100;70900;1996;704.0;44.0;589.0;71.0;6.2;83.7;10.1
143;1100;70900;1997;728.0;49.0;601.0;78.0;6.7;82.5;10.7
144;1100;70900;1998;755.0;46.0;629.0;80.0;6.2;83.3;10.6
145;1100;70900;1999;790.0;43.0;660.0;88.0;5.4;83.5;11.1
146;1100;70900;2000;814.0;47.0;681.0;85.0;5.8;83.7;10.5
147;1100;70900;2001 Voor revisie;828.0;43.0;715.0;71.0;5.2;86.3;8.5
148;1100;70900;2001 Na revisie;854.0;44.0;724.0;86.0;5.2;84.8;10.1
149;1100;70900;2002;854.0;44.0;747.0;62.0;5.2;87.5;7.3
150;1100;70900;2003;845.0;48.0;742.0;54.0;5.7;87.9;6.4
151;1100;70900;2004;849.0;56.0;743.0;51.0;6.6;87.5;6.0
152;1100;70900;2005;851.0;61.0;743.0;47.0;7.2;87.3;5.5
153;1100;70900;2006;863.0;61.0;758.0;43.0;7.1;87.9;5.0
154;1100;70900;2007;873.0;66.0;755.0;52.0;7.5;86.6;5.9
155;1100;70900;2008;888.0;65.0;772.0;50.0;7.4;87.0;5.7
156;1100;70900;2009;883.0;65.0;769.0;49.0;7.3;87.1;5.6
157;1100;70900;2010;873.0;69.0;754.0;49.0;7.9;86.4;5.7
158;1100;70900;2011;849.0;66.0;739.0;44.0;7.8;87.0;5.2
159;1100;70900;2012;843.0;71.0;729.0;42.0;8.5;86.5;5.0
160;1100;70900;2013;802.0;76.0;687.0;39.0;9.5;85.6;4.9
161;1100;71000;1992;575.0;22.0;505.0;48.0;3.9;87.8;8.3
162;1100;71000;1993;621.0;26.0;538.0;58.0;4.2;86.6;9.3
163;1100;71000;1994;634.0;30.0;542.0;62.0;4.8;85.5;9.7
164;1100;71000;1995;683.0;32.0;578.0;72.0;4.7;84.7;10.6
165;1100;71000;1996;667.0;35.0;559.0;73.0;5.2;83.9;10.9
166;1100;71000;1997;681.0;37.0;571.0;73.0;5.4;83.9;10.7
167;1100;71000;1998;682.0;34.0;575.0;73.0;5.0;84.2;10.8
168;1100;71000;1999;706.0;37.0;592.0;77.0;5.2;83.8;10.9
169;1100;71000;2000;716.0;36.0;601.0;80.0;5.0;83.9;11.1
170;1100;71000;2001 Voor revisie;709.0;31.0;626.0;53.0;4.4;88.2;7.4
171;1100;71000;2001 Na revisie;745.0;34.0;636.0;74.0;4.6;85.4;9.9
172;1100;71000;2002;745.0;33.0;658.0;54.0;4.4;88.3;7.3
173;1100;71000;2003;762.0;39.0;678.0;44.0;5.1;89.0;5.8
174;1100;71000;2004;766.0;46.0;675.0;45.0;6.0;88.1;5.9
175;1100;71000;2005;775.0;54.0;677.0;43.0;7.0;87.4;5.6
176;1100;71000;2006;799.0;56.0;702.0;41.0;7.0;87.8;5.2
177;1100;71000;2007;824.0;57.0;718.0;50.0;6.9;87.1;6.0
178;1100;71000;2008;850.0;58.0;744.0;48.0;6.9;87.5;5.6
179;1100;71000;2009;860.0;61.0;756.0;43.0;7.0;88.0;5.0
180;1100;71000;2010;851.0;63.0;745.0;44.0;7.4;87.4;5.2
181;1100;71000;2011;864.0;68.0;753.0;43.0;7.9;87.1;4.9
182;1100;71000;2012;850.0;72.0;743.0;36.0;8.5;87.3;4.2
183;1100;71000;2013;823.0;81.0;705.0;37.0;9.9;85.6;4.5
184;1100;71100;1992;372.0;9.0;315.0;48.0;2.4;84.7;12.9
185;1100;71100;1993;395.0;11.0;333.0;51.0;2.8;84.4;12.9
186;1100;71100;1994;403.0;12.0;334.0;57.0;3.0;82.9;14.1
187;1100;71100;1995;431.0;14.0;353.0;64.0;3.3;81.9;14.9
188;1100;71100;1996;477.0;17.0;393.0;67.0;3.5;82.5;14.0
189;1100;71100;1997;512.0;16.0;425.0;71.0;3.0;83.1;13.9
190;1100;71100;1998;596.0;15.0;499.0;82.0;2.5;83.7;13.7
191;1100;71100;1999;629.0;17.0;522.0;91.0;2.6;82.9;14.4
192;1100;71100;2000;635.0;21.0;526.0;88.0;3.3;82.9;13.8
193;1100;71100;2001 Voor revisie;630.0;20.0;544.0;66.0;3.1;86.3;10.5
194;1100;71100;2001 Na revisie;670.0;22.0;550.0;97.0;3.3;82.1;14.5
195;1100;71100;2002;634.0;17.0;559.0;58.0;2.6;88.2;9.2
196;1100;71100;2003;632.0;20.0;561.0;50.0;3.1;88.9;8.0
197;1100;71100;2004;639.0;25.0;571.0;43.0;3.9;89.4;6.7
198;1100;71100;2005;654.0;27.0;583.0;44.0;4.1;89.1;6.8
199;1100;71100;2006;668.0;32.0;595.0;42.0;4.7;89.0;6.3
200;1100;71100;2007;693.0;36.0;610.0;48.0;5.2;87.9;6.9
201;1100;71100;2008;719.0;35.0;639.0;45.0;4.8;88.9;6.3
202;1100;71100;2009;738.0;39.0;652.0;47.0;5.2;88.4;6.4
203;1100;71100;2010;749.0;45.0;659.0;45.0;6.0;87.9;6.1
204;1100;71100;2011;757.0;45.0;671.0;42.0;5.9;88.6;5.5
205;1100;71100;2012;770.0;50.0;678.0;41.0;6.5;88.1;5.4
206;1100;71100;2013;765.0;64.0;662.0;40.0;8.4;86.5;5.2
207;1100;71200;1992;217.0;3.0;174.0;40.0;1.4;80.2;18.4
208;1100;71200;1993;212.0;3.0;160.0;49.0;1.5;75.5;23.0
209;1100;71200;1994;223.0;4.0;166.0;53.0;1.8;74.4;23.8
210;1100;71200;1995;230.0;3.0;179.0;48.0;1.2;77.9;20.9
211;1100;71200;1996;237.0;5.0;191.0;42.0;2.0;80.3;17.7
212;1100;71200;1997;260.0;4.0;211.0;44.0;1.6;81.3;17.1
213;1100;71200;1998;282.0;3.0;223.0;56.0;1.1;78.9;19.9
214;1100;71200;1999;315.0;4.0;254.0;57.0;1.2;80.6;18.2
215;1100;71200;2000;343.0;6.0;266.0;70.0;1.8;77.7;20.5
216;1100;71200;2001 Voor revisie;353.0;7.0;292.0;53.0;2.1;82.9;15.0
217;1100;71200;2001 Na revisie;382.0;5.0;300.0;77.0;1.4;78.6;20.0
218;1100;71200;2002;415.0;7.0;353.0;56.0;1.7;84.9;13.4
219;1100;71200;2003;446.0;9.0;381.0;56.0;2.0;85.3;12.7
220;1100;71200;2004;474.0;9.0;405.0;60.0;1.9;85.4;12.7
221;1100;71200;2005;494.0;11.0;420.0;63.0;2.3;84.9;12.8
222;1100;71200;2006;507.0;14.0;441.0;52.0;2.8;86.9;10.2
223;1100;71200;2007;542.0;15.0;470.0;57.0;2.7;86.7;10.6
224;1100;71200;2008;558.0;18.0;489.0;51.0;3.3;87.6;9.1
225;1100;71200;2009;575.0;18.0;506.0;50.0;3.2;88.1;8.7
226;1100;71200;2010;581.0;21.0;513.0;47.0;3.6;88.3;8.1
227;1100;71200;2011;603.0;24.0;531.0;48.0;4.1;88.0;7.9
228;1100;71200;2012;614.0;27.0;537.0;49.0;4.4;87.6;8.0
229;1100;71200;2013;616.0;33.0;534.0;49.0;5.4;86.7;7.9
230;1100;71300;1992;41.0;;32.0;8.0;;79.4;19.8
231;1100;71300;1993;34.0;;24.0;9.0;;71.1;26.9
232;1100;71300;1994;40.0;;27.0;12.0;;66.7;31.1
233;1100;71300;1995;40.0;;28.0;11.0;;70.8;28.2
234;1100;71300;1996;38.0;;28.0;10.0;;74.1;25.2
235;1100;71300;1997;39.0;;28.0;10.0;;73.2;26.5
236;1100;71300;1998;49.0;;35.0;13.0;;71.4;26.9
237;1100;71300;1999;57.0;;40.0;17.0;;69.8;29.6
238;1100;71300;2000;67.0;;48.0;18.0;;71.7;27.6
239;1100;71300;2001 Voor revisie;60.0;;45.0;14.0;;75.6;23.3
240;1100;71300;2001 Na revisie;72.0;;51.0;19.0;;71.5;26.6
241;1100;71300;2002;72.0;;54.0;17.0;;75.5;22.9
242;1100;71300;2003;85.0;;64.0;19.0;;75.6;22.6
243;1100;71300;2004;94.0;;70.0;23.0;;74.5;24.0
244;1100;71300;2005;99.0;2.0;74.0;22.0;2.3;75.5;22.2
245;1100;71300;2006;120.0;3.0;95.0;22.0;2.2;79.3;18.4
246;1100;71300;2007;158.0;2.0;125.0;31.0;1.6;78.9;19.6
247;1100;71300;2008;201.0;3.0;161.0;37.0;1.5;80.1;18.4
248;1100;71300;2009;229.0;5.0;183.0;41.0;2.1;80.1;17.7
249;1100;71300;2010;259.0;5.0;212.0;42.0;2.0;81.7;16.3
250;1100;71300;2011;279.0;5.0;226.0;47.0;2.0;81.0;17.0
251;1100;71300;2012;307.0;8.0;249.0;50.0;2.7;81.1;16.2
252;1100;71300;2013;335.0;11.0;273.0;51.0;3.2;81.5;15.3
253;1100;21;1992;;;;;;;
254;1100;21;1993;;;;;;;
255;1100;21;1994;;;;;;;
256;1100;21;1995;;;;;;;
257;1100;21;1996;724.0;41.0;599.0;84.0;5.6;82.7;11.7
258;1100;21;1997;727.0;42.0;597.0;88.0;5.7;82.1;12.1
259;1100;21;1998;796.0;38.0;655.0;103.0;4.8;82.3;12.9
260;1100;21;1999;795.0;42.0;653.0;100.0;5.3;82.1;12.6
261;1100;21;2000;837.0;41.0;677.0;119.0;4.9;80.9;14.2
262;1100;21;2001 Voor revisie;877.0;38.0;743.0;96.0;4.4;84.7;10.9
263;1100;21;2001 Na revisie;841.0;37.0;692.0;112.0;4.4;82.3;13.3
264;1100;21;2002;891.0;34.0;773.0;85.0;3.8;86.7;9.5
265;1100;21;2003;893.0;36.0;777.0;80.0;4.0;87.0;9.0
266;1100;21;2004;877.0;41.0;762.0;74.0;4.7;86.9;8.5
267;1100;21;2005;858.0;45.0;739.0;73.0;5.3;86.2;8.5
268;1100;21;2006;857.0;47.0;739.0;71.0;5.4;86.2;8.3
269;1100;21;2007;831.0;46.0;709.0;76.0;5.5;85.3;9.2
270;1100;21;2008;836.0;46.0;715.0;74.0;5.6;85.5;8.9
271;1100;21;2009;838.0;46.0;725.0;67.0;5.5;86.5;7.9
272;1100;21;2010;830.0;46.0;717.0;67.0;5.6;86.3;8.1
273;1100;21;2011;817.0;48.0;703.0;66.0;5.9;86.0;8.1
274;1100;21;2012;817.0;50.0;703.0;63.0;6.1;86.1;7.7
275;1100;21;2013;770.0;53.0;654.0;62.0;6.9;85.0;8.1
276;1100;22;1992;;;;;;;
277;1100;22;1993;;;;;;;
278;1100;22;1994;;;;;;;
279;1100;22;1995;;;;;;;
280;1100;22;1996;679.0;47.0;581.0;51.0;6.9;85.5;7.5
281;1100;22;1997;729.0;55.0;612.0;62.0;7.5;84.0;8.5
282;1100;22;1998;749.0;54.0;630.0;65.0;7.3;84.1;8.7
283;1100;22;1999;779.0;50.0;660.0;69.0;6.4;84.7;8.8
284;1100;22;2000;812.0;56.0;682.0;74.0;6.9;84.0;9.1
285;1100;22;2001 Voor revisie;847.0;47.0;738.0;62.0;5.5;87.1;7.4
286;1100;22;2001 Na revisie;837.0;48.0;717.0;72.0;5.7;85.7;8.7
287;1100;22;2002;870.0;46.0;768.0;55.0;5.3;88.3;6.4
288;1100;22;2003;866.0;51.0;768.0;47.0;5.9;88.7;5.4
289;1100;22;2004;859.0;58.0;755.0;45.0;6.8;87.9;5.3
290;1100;22;2005;872.0;67.0;762.0;43.0;7.7;87.4;4.9
291;1100;22;2006;889.0;65.0;783.0;41.0;7.4;88.0;4.6
292;1100;22;2007;929.0;72.0;807.0;50.0;7.7;86.9;5.4
293;1100;22;2008;948.0;71.0;826.0;51.0;7.5;87.1;5.4
294;1100;22;2009;931.0;68.0;817.0;46.0;7.3;87.7;4.9
295;1100;22;2010;909.0;72.0;792.0;45.0;8.0;87.1;5.0
296;1100;22;2011;891.0;75.0;775.0;42.0;8.4;86.9;4.7
297;1100;22;2012;887.0;78.0;772.0;37.0;8.8;87.1;4.2
298;1100;22;2013;864.0;83.0;743.0;38.0;9.6;86.0;4.3
299;1100;23;1992;;;;;;;
300;1100;23;1993;;;;;;;
301;1100;23;1994;;;;;;;
302;1100;23;1995;;;;;;;
303;1100;23;1996;427.0;35.0;357.0;36.0;8.1;83.5;8.4
304;1100;23;1997;417.0;31.0;349.0;37.0;7.5;83.7;8.8
305;1100;23;1998;431.0;32.0;360.0;39.0;7.5;83.4;9.1
306;1100;23;1999;432.0;29.0;368.0;35.0;6.7;85.2;8.1
307;1100;23;2000;425.0;30.0;356.0;39.0;7.0;83.8;9.2
308;1100;23;2001 Voor revisie;458.0;25.0;400.0;32.0;5.6;87.4;7.0
309;1100;23;2001 Na revisie;460.0;29.0;392.0;39.0;6.2;85.3;8.5
310;1100;23;2002;459.0;27.0;403.0;29.0;5.8;88.0;6.2
311;1100;23;2003;467.0;30.0;413.0;23.0;6.5;88.5;5.0
312;1100;23;2004;453.0;35.0;396.0;22.0;7.7;87.5;4.8
313;1100;23;2005;449.0;41.0;390.0;19.0;9.0;86.8;4.1
314;1100;23;2006;449.0;41.0;390.0;18.0;9.1;87.0;3.9
315;1100;23;2007;451.0;43.0;385.0;22.0;9.6;85.5;5.0
316;1100;23;2008;446.0;41.0;386.0;20.0;9.1;86.5;4.5
317;1100;23;2009;445.0;40.0;387.0;18.0;8.9;86.9;4.1
318;1100;23;2010;425.0;42.0;365.0;18.0;9.8;86.0;4.2
319;1100;23;2011;418.0;42.0;361.0;15.0;10.1;86.4;3.5
320;1100;23;2012;412.0;46.0;351.0;15.0;11.1;85.3;3.6
321;1100;23;2013;404.0;52.0;337.0;14.0;13.0;83.5;3.6
322;1100;24;1992;;;;;;;
323;1100;24;1993;;;;;;;
324;1100;24;1994;;;;;;;
325;1100;24;1995;;;;;;;
326;1100;24;1996;229.0;15.0;193.0;21.0;6.6;84.1;9.3
327;1100;24;1997;216.0;14.0;182.0;20.0;6.4;84.3;9.3
328;1100;24;1998;202.0;12.0;172.0;17.0;5.9;85.4;8.7
329;1100;24;1999;202.0;15.0;168.0;19.0;7.2;83.4;9.3
330;1100;24;2000;198.0;12.0;166.0;21.0;6.1;83.5;10.4
331;1100;24;2001 Voor revisie;217.0;10.0;193.0;14.0;4.7;89.0;6.3
332;1100;24;2001 Na revisie;207.0;10.0;179.0;19.0;4.8;86.2;9.0
333;1100;24;2002;215.0;11.0;191.0;13.0;5.2;88.8;6.0
334;1100;24;2003;211.0;10.0;190.0;11.0;4.9;90.0;5.1
335;1100;24;2004;202.0;13.0;179.0;10.0;6.4;88.7;4.9
336;1100;24;2005;196.0;15.0;173.0;8.0;7.8;88.2;3.9
337;1100;24;2006;191.0;13.0;169.0;8.0;7.0;88.9;4.1
338;1100;24;2007;194.0;14.0;170.0;10.0;7.4;87.3;5.2
339;1100;24;2008;192.0;15.0;168.0;9.0;7.8;87.3;4.9
340;1100;24;2009;180.0;16.0;157.0;7.0;8.8;87.1;4.1
341;1100;24;2010;168.0;15.0;146.0;7.0;9.0;87.0;4.0
342;1100;24;2011;174.0;17.0;149.0;7.0;9.7;86.0;4.3
343;1100;24;2012;163.0;17.0;141.0;6.0;10.3;86.0;3.6
344;1100;24;2013;145.0;18.0;120.0;7.0;12.4;83.0;4.6
345;1100;25;1992;;;;;;;
346;1100;25;1993;;;;;;;
347;1100;25;1994;;;;;;;
348;1100;25;1995;;;;;;;
349;1100;25;1996;1901.0;141.0;1512.0;247.0;7.4;79.6;13.0
350;1100;25;1997;1957.0;147.0;1573.0;237.0;7.5;80.4;12.1
351;1100;25;1998;1992.0;140.0;1585.0;267.0;7.0;79.6;13.4
352;1100;25;1999;2024.0;132.0;1619.0;273.0;6.5;80.0;13.5
353;1100;25;2000;1993.0;123.0;1621.0;249.0;6.2;81.3;12.5
354;1100;25;2001 Voor revisie;1806.0;98.0;1510.0;197.0;5.5;83.6;10.9
355;1100;25;2001 Na revisie;1957.0;102.0;1604.0;251.0;5.2;81.9;12.8
356;1100;25;2002;1762.0;99.0;1491.0;172.0;5.6;84.6;9.8
357;1100;25;2003;1700.0;104.0;1442.0;154.0;6.1;84.8;9.1
358;1100;25;2004;1692.0;118.0;1437.0;137.0;6.9;85.0;8.1
359;1100;25;2005;1694.0;132.0;1423.0;139.0;7.8;84.0;8.2
360;1100;25;2006;1720.0;131.0;1461.0;128.0;7.6;84.9;7.5
361;1100;25;2007;1733.0;128.0;1465.0;140.0;7.4;84.5;8.1
362;1100;25;2008;1763.0;129.0;1490.0;144.0;7.3;84.5;8.2
363;1100;25;2009;1725.0;134.0;1465.0;126.0;7.7;84.9;7.3
