ID;PrognoseInterval;Generatie;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;k_26EULanden_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
118;Prognose;2e Generatie;2043;2462820;1462380;187664;295756;101332;280408;124295;205395;267527;1000439;624149;111849;203765;60683
119;Prognose;2e Generatie;2044;2485885;1481102;190799;302324;103834;281941;126489;206396;269319;1004783;629955;113644;199671;61510
120;Prognose;2e Generatie;2045;2508915;1499759;193946;308888;106352;283457;128680;207368;271087;1009159;635945;115435;195432;62348
121;Prognose;2e Generatie;2046;2531875;1518325;197090;315471;108867;284930;130853;208300;272821;1013551;642093;117230;191052;63185
122;Prognose;2e Generatie;2047;2554751;1536782;200242;322040;111393;286372;133027;209184;274525;1017973;648383;119024;186538;64028
123;Prognose;2e Generatie;2048;2577549;1555109;203379;328603;113924;287782;135185;210036;276190;1022436;654818;120815;181931;64869
124;Prognose;2e Generatie;2049;2600219;1573294;206533;335166;116450;289145;137337;210845;277820;1026926;661374;122623;177223;65710
125;Prognose;2e Generatie;2050;2622755;1591298;209678;341701;118982;290471;139470;211594;279404;1031467;668037;124412;172463;66553
126;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2009;3257280;1788878;197360;324195;76986;338050;132453;336605;375056;1473650;866281;139958;382999;72272
127;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2010;3279176;1803579;198492;321540;77057;341018;132888;337096;376611;1482630;870350;140481;378756;70300
128;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2011;3292435;1814026;198849;314914;77001;344291;133291;337403;378049;1487556;872497;140553;374568;68259
129;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2012;3305062;1824317;198792;307404;76826;347863;133548;337859;379510;1486386;869435;140395;370328;66566
130;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2013;3312203;1832151;198075;299176;76544;351413;133318;338007;380592;1484218;863866;140016;366014;65011
131;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2014;3323103;1842804;197168;291707;76472;354989;133411;337999;381673;1478626;858074;139685;361796;63938
132;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2015;3331972;1854504;195653;284960;76362;358325;133725;338000;382336;1471871;851659;139469;357384;62888
133;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2016;3339578;1866794;194391;280041;76354;360609;134126;337782;382648;1462758;845356;139405;353143;61968
134;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2017;3348950;1877137;192882;276043;76404;362809;134343;336981;382596;1456906;841482;139228;348759;61128
135;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2018;3360553;1887357;191415;272523;76706;364014;134486;336415;382142;1446994;836694;139110;344293;60470
136;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2019;3373699;1899323;191005;270364;76684;365273;134500;335729;381810;1438790;829893;139011;340128;59985
137;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2020;3384425;1912696;190600;267657;76493;365818;134340;334735;381180;1435444;824956;138655;335763;59266
138;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2021;3394856;1923782;189747;265370;76387;366233;134564;333304;380307;1430638;820770;138158;331582;58884
139;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2022;3407000;1931568;188569;262869;76277;366401;135036;331922;379021;1425005;817476;137655;327047;58557
140;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2023;3417325;1941619;187371;261237;76540;366103;135584;330317;377450;1421684;812963;137574;322140;58073
141;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2024;3425508;1949916;186205;259700;76785;365393;136188;328560;375907;1417318;810127;137353;317130;57926
142;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2025;3442711;1957990;184984;258465;76958;364404;136541;326707;374143;1412695;806502;137056;312284;57730
143;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2026;3455499;1968187;183519;257092;77084;363474;136685;324858;372110;1405194;800661;136637;307205;57488
144;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2027;3463106;1976662;182210;255648;77179;362161;136466;322535;370079;1395348;795171;136155;302117;57378
145;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2028;3469112;1980240;181374;254403;77299;360650;136439;319790;367818;1388551;791020;135509;297257;57382
146;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2029;3467667;1983759;180254;252405;77269;359105;136047;317083;365628;1379927;787300;134604;291727;57309
147;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2030;3465118;1987191;178794;250134;77193;357426;135540;314754;363377;1372116;782560;133493;285910;57122
148;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2031;3462019;1993312;177159;247825;76946;355732;134902;312063;360820;1363100;776127;132273;280889;56937
149;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2032;3460190;1997250;175652;245634;76691;353787;134749;308704;358252;1356106;771336;131043;275900;56903
150;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2033;3468507;2001896;174087;243552;76457;351666;134532;305722;355664;1348566;765364;129786;270590;56955
151;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2034;3479563;2006590;172741;241943;76358;349246;134325;302374;352766;1341215;761701;128704;264783;57226
152;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2035;3484774;2010948;171444;240607;76334;346740;134090;298744;349848;1333054;758265;127726;259210;57609
153;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2036;3488980;2017457;170195;239322;76299;344422;133764;295221;346927;1323990;753859;126730;253279;57986
154;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2037;3493473;2023994;169015;237940;76212;342073;133557;291754;343988;1317456;750967;125627;246986;58286
155;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2038;3493386;2027861;167932;237102;76152;339515;133275;288546;340700;1310543;747976;124472;240799;58791
156;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2039;3489397;2024347;166895;236663;76087;337001;133239;285022;337310;1305080;746003;123401;235270;59414
157;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2040;3481776;2021064;165608;236330;76124;334299;133182;281205;333782;1301119;745163;122434;229029;60043
158;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2041;3471907;2019371;164420;235377;76118;331653;133283;277246;330217;1296327;745299;121387;222237;60793
159;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2042;3474671;2020612;163247;234362;76091;329057;133421;273191;326635;1287670;746944;120296;215242;61350
160;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2043;3480244;2019933;162006;233531;76116;326437;133469;269295;322708;1279396;747149;119275;208674;61821
161;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2044;3482373;2018949;160643;232433;76075;323777;133520;265273;319237;1269047;746005;118120;202189;62202
162;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2045;3482719;2021584;159267;231382;76102;320715;133467;260856;315471;1261015;745312;117003;195321;62627
163;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2046;3483191;2026236;157915;230498;76198;317587;133308;256378;311448;1253229;744684;115997;188320;63089
164;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2047;3482673;2030260;156557;229600;76208;314461;133121;252010;306659;1245511;743965;114996;181577;63524
165;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2048;3477412;2032891;155192;228680;76143;310929;133060;248052;301843;1240713;742543;114021;174401;63864
166;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2049;3477548;2033549;153992;228795;76163;306775;133195;243997;297593;1238082;742805;113421;167648;64382
167;Ondergrens 95%-prognose-interval;Totaal 1e en 2e generatie;2050;3479632;2032412;152733;228934;76454;302977;133465;239647;293358;1235296;744145;112700;161042;65045
168;Ondergrens 95%-prognose-interval;1e Generatie;2009;1639948;1020067;119283;225112;47084;164491;78127;183505;193106;625210;361690;94506;120527;36227
169;Ondergrens 95%-prognose-interval;1e Generatie;2010;1637311;1014001;116950;218689;46005;162072;76994;181669;190905;632377;365508;93106;117251;33857
170;Ondergrens 95%-prognose-interval;1e Generatie;2011;1629533;1004408;114021;208577;44681;160058;75788;179745;188790;634148;365295;91473;113871;31471
171;Ondergrens 95%-prognose-interval;1e Generatie;2012;1621679;996530;111339;198031;43512;158723;74824;178001;186739;634100;364601;90009;110581;29583
172;Ondergrens 95%-prognose-interval;1e Generatie;2013;1612786;988895;108567;187731;42276;157445;73871;176301;184875;630679;359892;88539;107332;28003
173;Ondergrens 95%-prognose-interval;1e Generatie;2014;1603859;983420;105399;178103;41044;156101;72679;174801;182781;624213;353614;87085;104063;26472
174;Ondergrens 95%-prognose-interval;1e Generatie;2015;1593756;977908;102088;169667;39971;155061;71758;173070;180969;617593;347432;85665;100665;25370
175;Ondergrens 95%-prognose-interval;1e Generatie;2016;1587216;972251;98747;162182;39053;153973;70656;171143;179204;611314;342520;84547;97457;24518
176;Ondergrens 95%-prognose-interval;1e Generatie;2017;1579904;968736;95778;155715;38247;152544;69708;169256;177076;604231;337174;83161;94331;23319
177;Ondergrens 95%-prognose-interval;1e Generatie;2018;1575890;966576;92935;151112;37528;151079;68669;167306;174846;597875;332735;82157;91182;22311
178;Ondergrens 95%-prognose-interval;1e Generatie;2019;1572923;965602;90597;147051;36826;149680;67628;165236;172743;593464;328810;81121;87977;21550
179;Ondergrens 95%-prognose-interval;1e Generatie;2020;1568348;961955;87886;142721;35923;148160;66844;163010;170677;584620;324962;79602;84965;20884
180;Ondergrens 95%-prognose-interval;1e Generatie;2021;1566195;961419;85403;138774;35236;146568;65684;160973;168648;579312;321793;78756;82013;20388
181;Ondergrens 95%-prognose-interval;1e Generatie;2022;1569356;958862;83472;134687;34559;145012;65011;158913;166564;574805;319758;77720;78855;19869
182;Ondergrens 95%-prognose-interval;1e Generatie;2023;1569194;956487;80986;131551;33930;143361;64162;156600;164319;570905;316971;76819;75977;19438
183;Ondergrens 95%-prognose-interval;1e Generatie;2024;1568816;956921;78929;128177;33548;141831;63448;154495;162342;568887;317062;75770;73020;19288
184;Ondergrens 95%-prognose-interval;1e Generatie;2025;1568477;957032;77073;125593;33092;140345;62765;152382;159988;567661;315637;74622;69976;19049
185;Ondergrens 95%-prognose-interval;1e Generatie;2026;1567190;955114;75361;122678;32355;138613;62137;150087;157670;568525;313786;73605;67039;18704
186;Ondergrens 95%-prognose-interval;1e Generatie;2027;1565268;952763;73676;119789;31778;136759;61266;147515;155062;564439;313914;73153;64085;18590
187;Ondergrens 95%-prognose-interval;1e Generatie;2028;1564461;951461;71838;117067;31640;134854;60985;144964;152610;558373;316958;72776;61478;18396
188;Ondergrens 95%-prognose-interval;1e Generatie;2029;1563788;950292;70363;114310;31146;132798;60661;142203;150103;553825;316667;71849;58746;18324
189;Ondergrens 95%-prognose-interval;1e Generatie;2030;1564787;947264;68841;111771;30614;130686;59904;139380;147796;552772;315413;70859;56023;18335
190;Ondergrens 95%-prognose-interval;1e Generatie;2031;1563821;944133;67184;108879;30168;128608;58773;136167;145131;546606;313941;69757;53340;18290
191;Ondergrens 95%-prognose-interval;1e Generatie;2032;1563269;941662;65744;106419;29720;126517;58246;133011;142464;542868;313582;68656;50840;18382
192;Ondergrens 95%-prognose-interval;1e Generatie;2033;1561812;940080;64191;104341;29219;124221;57717;129939;139582;541626;313103;67833;48096;18429
193;Ondergrens 95%-prognose-interval;1e Generatie;2034;1557557;937497;62623;101348;28798;121799;56980;126839;136831;538232;313563;67109;45458;18395
194;Ondergrens 95%-prognose-interval;1e Generatie;2035;1552980;931159;60990;99250;28418;119665;56098;123600;133923;533590;312149;65921;43004;18394
195;Ondergrens 95%-prognose-interval;1e Generatie;2036;1549323;926714;59281;97034;28025;117410;55451;120614;131172;531898;312374;64912;40557;18433
196;Ondergrens 95%-prognose-interval;1e Generatie;2037;1544420;922994;57737;94619;27606;115188;54741;117443;128239;529664;312168;63838;38150;18561
