ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
956;Jonger dan 3 jaar;20 tot 25 jaar;2061;11100
957;Jonger dan 3 jaar;20 tot 25 jaar;2062;11089
958;Jonger dan 3 jaar;20 tot 25 jaar;2063;11066
959;Jonger dan 3 jaar;20 tot 25 jaar;2064;11032
960;Jonger dan 3 jaar;20 tot 25 jaar;2065;10996
961;Jonger dan 3 jaar;20 tot 25 jaar;2066;10952
962;Jonger dan 3 jaar;20 tot 25 jaar;2067;10907
963;Jonger dan 3 jaar;20 tot 25 jaar;2068;10865
964;Jonger dan 3 jaar;20 tot 25 jaar;2069;10825
965;Jonger dan 3 jaar;20 tot 25 jaar;2070;10787
966;Jonger dan 3 jaar;25 tot 30 jaar;2025;52855
967;Jonger dan 3 jaar;25 tot 30 jaar;2026;53282
968;Jonger dan 3 jaar;25 tot 30 jaar;2027;54716
969;Jonger dan 3 jaar;25 tot 30 jaar;2028;56237
970;Jonger dan 3 jaar;25 tot 30 jaar;2029;57430
971;Jonger dan 3 jaar;25 tot 30 jaar;2030;58682
972;Jonger dan 3 jaar;25 tot 30 jaar;2031;59388
973;Jonger dan 3 jaar;25 tot 30 jaar;2032;59817
974;Jonger dan 3 jaar;25 tot 30 jaar;2033;59923
975;Jonger dan 3 jaar;25 tot 30 jaar;2034;59805
976;Jonger dan 3 jaar;25 tot 30 jaar;2035;59675
977;Jonger dan 3 jaar;25 tot 30 jaar;2036;59728
978;Jonger dan 3 jaar;25 tot 30 jaar;2037;59812
979;Jonger dan 3 jaar;25 tot 30 jaar;2038;59836
980;Jonger dan 3 jaar;25 tot 30 jaar;2039;59616
981;Jonger dan 3 jaar;25 tot 30 jaar;2040;59293
982;Jonger dan 3 jaar;25 tot 30 jaar;2041;58861
983;Jonger dan 3 jaar;25 tot 30 jaar;2042;58613
984;Jonger dan 3 jaar;25 tot 30 jaar;2043;58387
985;Jonger dan 3 jaar;25 tot 30 jaar;2044;58330
986;Jonger dan 3 jaar;25 tot 30 jaar;2045;58021
987;Jonger dan 3 jaar;25 tot 30 jaar;2046;57849
988;Jonger dan 3 jaar;25 tot 30 jaar;2047;57682
989;Jonger dan 3 jaar;25 tot 30 jaar;2048;57567
990;Jonger dan 3 jaar;25 tot 30 jaar;2049;57454
991;Jonger dan 3 jaar;25 tot 30 jaar;2050;57319
992;Jonger dan 3 jaar;25 tot 30 jaar;2051;57245
993;Jonger dan 3 jaar;25 tot 30 jaar;2052;56715
994;Jonger dan 3 jaar;25 tot 30 jaar;2053;56716
995;Jonger dan 3 jaar;25 tot 30 jaar;2054;56890
996;Jonger dan 3 jaar;25 tot 30 jaar;2055;57188
997;Jonger dan 3 jaar;25 tot 30 jaar;2056;57584
998;Jonger dan 3 jaar;25 tot 30 jaar;2057;58082
999;Jonger dan 3 jaar;25 tot 30 jaar;2058;58694
1000;Jonger dan 3 jaar;25 tot 30 jaar;2059;59328
1001;Jonger dan 3 jaar;25 tot 30 jaar;2060;59902
1002;Jonger dan 3 jaar;25 tot 30 jaar;2061;60284
1003;Jonger dan 3 jaar;25 tot 30 jaar;2062;60627
1004;Jonger dan 3 jaar;25 tot 30 jaar;2063;60913
1005;Jonger dan 3 jaar;25 tot 30 jaar;2064;61162
1006;Jonger dan 3 jaar;25 tot 30 jaar;2065;61337
1007;Jonger dan 3 jaar;25 tot 30 jaar;2066;61418
1008;Jonger dan 3 jaar;25 tot 30 jaar;2067;61450
1009;Jonger dan 3 jaar;25 tot 30 jaar;2068;61410
1010;Jonger dan 3 jaar;25 tot 30 jaar;2069;61331
1011;Jonger dan 3 jaar;25 tot 30 jaar;2070;61218
1012;Jonger dan 3 jaar;30 tot 35 jaar;2025;147256
1013;Jonger dan 3 jaar;30 tot 35 jaar;2026;146870
1014;Jonger dan 3 jaar;30 tot 35 jaar;2027;147812
1015;Jonger dan 3 jaar;30 tot 35 jaar;2028;150008
1016;Jonger dan 3 jaar;30 tot 35 jaar;2029;152542
1017;Jonger dan 3 jaar;30 tot 35 jaar;2030;154879
1018;Jonger dan 3 jaar;30 tot 35 jaar;2031;157674
1019;Jonger dan 3 jaar;30 tot 35 jaar;2032;161138
1020;Jonger dan 3 jaar;30 tot 35 jaar;2033;164067
1021;Jonger dan 3 jaar;30 tot 35 jaar;2034;166005
1022;Jonger dan 3 jaar;30 tot 35 jaar;2035;167490
1023;Jonger dan 3 jaar;30 tot 35 jaar;2036;167872
1024;Jonger dan 3 jaar;30 tot 35 jaar;2037;167937
1025;Jonger dan 3 jaar;30 tot 35 jaar;2038;167533
1026;Jonger dan 3 jaar;30 tot 35 jaar;2039;166842
1027;Jonger dan 3 jaar;30 tot 35 jaar;2040;166142
1028;Jonger dan 3 jaar;30 tot 35 jaar;2041;165733
1029;Jonger dan 3 jaar;30 tot 35 jaar;2042;165344
1030;Jonger dan 3 jaar;30 tot 35 jaar;2043;164944
1031;Jonger dan 3 jaar;30 tot 35 jaar;2044;164189
1032;Jonger dan 3 jaar;30 tot 35 jaar;2045;163515
1033;Jonger dan 3 jaar;30 tot 35 jaar;2046;162719
1034;Jonger dan 3 jaar;30 tot 35 jaar;2047;162362
1035;Jonger dan 3 jaar;30 tot 35 jaar;2048;161972
1036;Jonger dan 3 jaar;30 tot 35 jaar;2049;161980
1037;Jonger dan 3 jaar;30 tot 35 jaar;2050;161518
1038;Jonger dan 3 jaar;30 tot 35 jaar;2051;161411
1039;Jonger dan 3 jaar;30 tot 35 jaar;2052;161413
1040;Jonger dan 3 jaar;30 tot 35 jaar;2053;161444
1041;Jonger dan 3 jaar;30 tot 35 jaar;2054;161457
1042;Jonger dan 3 jaar;30 tot 35 jaar;2055;161539
1043;Jonger dan 3 jaar;30 tot 35 jaar;2056;162031
1044;Jonger dan 3 jaar;30 tot 35 jaar;2057;161745
1045;Jonger dan 3 jaar;30 tot 35 jaar;2058;162594
1046;Jonger dan 3 jaar;30 tot 35 jaar;2059;163893
1047;Jonger dan 3 jaar;30 tot 35 jaar;2060;165276
1048;Jonger dan 3 jaar;30 tot 35 jaar;2061;166257
1049;Jonger dan 3 jaar;30 tot 35 jaar;2062;167072
1050;Jonger dan 3 jaar;30 tot 35 jaar;2063;167888
1051;Jonger dan 3 jaar;30 tot 35 jaar;2064;168905
1052;Jonger dan 3 jaar;30 tot 35 jaar;2065;170011
1053;Jonger dan 3 jaar;30 tot 35 jaar;2066;171015
1054;Jonger dan 3 jaar;30 tot 35 jaar;2067;171992
1055;Jonger dan 3 jaar;30 tot 35 jaar;2068;172801
1056;Jonger dan 3 jaar;30 tot 35 jaar;2069;173435
1057;Jonger dan 3 jaar;30 tot 35 jaar;2070;173855
1058;Jonger dan 3 jaar;35 tot 40 jaar;2025;148293
1059;Jonger dan 3 jaar;35 tot 40 jaar;2026;149161
1060;Jonger dan 3 jaar;35 tot 40 jaar;2027;149853
1061;Jonger dan 3 jaar;35 tot 40 jaar;2028;151815
1062;Jonger dan 3 jaar;35 tot 40 jaar;2029;154971
1063;Jonger dan 3 jaar;35 tot 40 jaar;2030;159235
1064;Jonger dan 3 jaar;35 tot 40 jaar;2031;163107
1065;Jonger dan 3 jaar;35 tot 40 jaar;2032;167085
1066;Jonger dan 3 jaar;35 tot 40 jaar;2033;170739
1067;Jonger dan 3 jaar;35 tot 40 jaar;2034;174454
1068;Jonger dan 3 jaar;35 tot 40 jaar;2035;177422
1069;Jonger dan 3 jaar;35 tot 40 jaar;2036;180095
1070;Jonger dan 3 jaar;35 tot 40 jaar;2037;182145
1071;Jonger dan 3 jaar;35 tot 40 jaar;2038;183594
1072;Jonger dan 3 jaar;35 tot 40 jaar;2039;184263
1073;Jonger dan 3 jaar;35 tot 40 jaar;2040;184740
1074;Jonger dan 3 jaar;35 tot 40 jaar;2041;184314
1075;Jonger dan 3 jaar;35 tot 40 jaar;2042;183680
1076;Jonger dan 3 jaar;35 tot 40 jaar;2043;182770
1077;Jonger dan 3 jaar;35 tot 40 jaar;2044;181823
1078;Jonger dan 3 jaar;35 tot 40 jaar;2045;180916
1079;Jonger dan 3 jaar;35 tot 40 jaar;2046;180341
1080;Jonger dan 3 jaar;35 tot 40 jaar;2047;179668
1081;Jonger dan 3 jaar;35 tot 40 jaar;2048;179122
1082;Jonger dan 3 jaar;35 tot 40 jaar;2049;178236
1083;Jonger dan 3 jaar;35 tot 40 jaar;2050;177884
1084;Jonger dan 3 jaar;35 tot 40 jaar;2051;177351
1085;Jonger dan 3 jaar;35 tot 40 jaar;2052;177321
1086;Jonger dan 3 jaar;35 tot 40 jaar;2053;176943
1087;Jonger dan 3 jaar;35 tot 40 jaar;2054;176926
1088;Jonger dan 3 jaar;35 tot 40 jaar;2055;176605
1089;Jonger dan 3 jaar;35 tot 40 jaar;2056;176366
1090;Jonger dan 3 jaar;35 tot 40 jaar;2057;176851
1091;Jonger dan 3 jaar;35 tot 40 jaar;2058;177163
1092;Jonger dan 3 jaar;35 tot 40 jaar;2059;177537
1093;Jonger dan 3 jaar;35 tot 40 jaar;2060;178108
1094;Jonger dan 3 jaar;35 tot 40 jaar;2061;179216
1095;Jonger dan 3 jaar;35 tot 40 jaar;2062;178936
1096;Jonger dan 3 jaar;35 tot 40 jaar;2063;178831
1097;Jonger dan 3 jaar;35 tot 40 jaar;2064;178870
1098;Jonger dan 3 jaar;35 tot 40 jaar;2065;178983
1099;Jonger dan 3 jaar;35 tot 40 jaar;2066;179140
1100;Jonger dan 3 jaar;35 tot 40 jaar;2067;179736
1101;Jonger dan 3 jaar;35 tot 40 jaar;2068;180488
1102;Jonger dan 3 jaar;35 tot 40 jaar;2069;181312
1103;Jonger dan 3 jaar;35 tot 40 jaar;2070;182169
1104;Jonger dan 3 jaar;40 tot 45 jaar;2025;68238
1105;Jonger dan 3 jaar;40 tot 45 jaar;2026;68968
1106;Jonger dan 3 jaar;40 tot 45 jaar;2027;68966
1107;Jonger dan 3 jaar;40 tot 45 jaar;2028;69551
1108;Jonger dan 3 jaar;40 tot 45 jaar;2029;71476
1109;Jonger dan 3 jaar;40 tot 45 jaar;2030;73927
1110;Jonger dan 3 jaar;40 tot 45 jaar;2031;76784
1111;Jonger dan 3 jaar;40 tot 45 jaar;2032;79282
1112;Jonger dan 3 jaar;40 tot 45 jaar;2033;81422
1113;Jonger dan 3 jaar;40 tot 45 jaar;2034;83292
1114;Jonger dan 3 jaar;40 tot 45 jaar;2035;85324
1115;Jonger dan 3 jaar;40 tot 45 jaar;2036;87119
1116;Jonger dan 3 jaar;40 tot 45 jaar;2037;88436
1117;Jonger dan 3 jaar;40 tot 45 jaar;2038;89446
1118;Jonger dan 3 jaar;40 tot 45 jaar;2039;90289
1119;Jonger dan 3 jaar;40 tot 45 jaar;2040;90333
1120;Jonger dan 3 jaar;40 tot 45 jaar;2041;90379
1121;Jonger dan 3 jaar;40 tot 45 jaar;2042;90195
1122;Jonger dan 3 jaar;40 tot 45 jaar;2043;90102
1123;Jonger dan 3 jaar;40 tot 45 jaar;2044;90109
1124;Jonger dan 3 jaar;40 tot 45 jaar;2045;90363
1125;Jonger dan 3 jaar;40 tot 45 jaar;2046;90165
1126;Jonger dan 3 jaar;40 tot 45 jaar;2047;89802
1127;Jonger dan 3 jaar;40 tot 45 jaar;2048;89171
1128;Jonger dan 3 jaar;40 tot 45 jaar;2049;88557
1129;Jonger dan 3 jaar;40 tot 45 jaar;2050;87976
1130;Jonger dan 3 jaar;40 tot 45 jaar;2051;87538
1131;Jonger dan 3 jaar;40 tot 45 jaar;2052;87205
1132;Jonger dan 3 jaar;40 tot 45 jaar;2053;86988
1133;Jonger dan 3 jaar;40 tot 45 jaar;2054;86527
1134;Jonger dan 3 jaar;40 tot 45 jaar;2055;86516
1135;Jonger dan 3 jaar;40 tot 45 jaar;2056;86390
1136;Jonger dan 3 jaar;40 tot 45 jaar;2057;86544
1137;Jonger dan 3 jaar;40 tot 45 jaar;2058;86237
1138;Jonger dan 3 jaar;40 tot 45 jaar;2059;86098
1139;Jonger dan 3 jaar;40 tot 45 jaar;2060;85895
1140;Jonger dan 3 jaar;40 tot 45 jaar;2061;85488
1141;Jonger dan 3 jaar;40 tot 45 jaar;2062;85852
1142;Jonger dan 3 jaar;40 tot 45 jaar;2063;85835
1143;Jonger dan 3 jaar;40 tot 45 jaar;2064;85635
1144;Jonger dan 3 jaar;40 tot 45 jaar;2065;85429
1145;Jonger dan 3 jaar;40 tot 45 jaar;2066;85515
1146;Jonger dan 3 jaar;40 tot 45 jaar;2067;85030
1147;Jonger dan 3 jaar;40 tot 45 jaar;2068;84687
1148;Jonger dan 3 jaar;40 tot 45 jaar;2069;84424
1149;Jonger dan 3 jaar;40 tot 45 jaar;2070;84248
1150;Jonger dan 3 jaar;45 tot 50 jaar;2025;14093
1151;Jonger dan 3 jaar;45 tot 50 jaar;2026;14355
1152;Jonger dan 3 jaar;45 tot 50 jaar;2027;14202
1153;Jonger dan 3 jaar;45 tot 50 jaar;2028;14098
1154;Jonger dan 3 jaar;45 tot 50 jaar;2029;14603
1155;Jonger dan 3 jaar;45 tot 50 jaar;2030;15571
1156;Jonger dan 3 jaar;45 tot 50 jaar;2031;16753
1157;Jonger dan 3 jaar;45 tot 50 jaar;2032;17591
1158;Jonger dan 3 jaar;45 tot 50 jaar;2033;18203
1159;Jonger dan 3 jaar;45 tot 50 jaar;2034;18429
1160;Jonger dan 3 jaar;45 tot 50 jaar;2035;18280
1161;Jonger dan 3 jaar;45 tot 50 jaar;2036;18366
1162;Jonger dan 3 jaar;45 tot 50 jaar;2037;18562
1163;Jonger dan 3 jaar;45 tot 50 jaar;2038;18855
1164;Jonger dan 3 jaar;45 tot 50 jaar;2039;19284
1165;Jonger dan 3 jaar;45 tot 50 jaar;2040;19731
1166;Jonger dan 3 jaar;45 tot 50 jaar;2041;20023
1167;Jonger dan 3 jaar;45 tot 50 jaar;2042;20161
1168;Jonger dan 3 jaar;45 tot 50 jaar;2043;20168
1169;Jonger dan 3 jaar;45 tot 50 jaar;2044;20103
1170;Jonger dan 3 jaar;45 tot 50 jaar;2045;19876
1171;Jonger dan 3 jaar;45 tot 50 jaar;2046;19726
1172;Jonger dan 3 jaar;45 tot 50 jaar;2047;19581
1173;Jonger dan 3 jaar;45 tot 50 jaar;2048;19549
1174;Jonger dan 3 jaar;45 tot 50 jaar;2049;19531
1175;Jonger dan 3 jaar;45 tot 50 jaar;2050;19615
1176;Jonger dan 3 jaar;45 tot 50 jaar;2051;19504
1177;Jonger dan 3 jaar;45 tot 50 jaar;2052;19368
1178;Jonger dan 3 jaar;45 tot 50 jaar;2053;19143
1179;Jonger dan 3 jaar;45 tot 50 jaar;2054;18973
1180;Jonger dan 3 jaar;45 tot 50 jaar;2055;18816
1181;Jonger dan 3 jaar;45 tot 50 jaar;2056;18671
1182;Jonger dan 3 jaar;45 tot 50 jaar;2057;18650
1183;Jonger dan 3 jaar;45 tot 50 jaar;2058;18621
1184;Jonger dan 3 jaar;45 tot 50 jaar;2059;18521
1185;Jonger dan 3 jaar;45 tot 50 jaar;2060;18534
1186;Jonger dan 3 jaar;45 tot 50 jaar;2061;18447
1187;Jonger dan 3 jaar;45 tot 50 jaar;2062;18491
1188;Jonger dan 3 jaar;45 tot 50 jaar;2063;18426
1189;Jonger dan 3 jaar;45 tot 50 jaar;2064;18354
1190;Jonger dan 3 jaar;45 tot 50 jaar;2065;18259
1191;Jonger dan 3 jaar;45 tot 50 jaar;2066;18069
1192;Jonger dan 3 jaar;45 tot 50 jaar;2067;18049
1193;Jonger dan 3 jaar;45 tot 50 jaar;2068;17925
1194;Jonger dan 3 jaar;45 tot 50 jaar;2069;17773
1195;Jonger dan 3 jaar;45 tot 50 jaar;2070;17633
1196;Jonger dan 3 jaar;50 tot 55 jaar;2025;1228
1197;Jonger dan 3 jaar;50 tot 55 jaar;2026;1249
1198;Jonger dan 3 jaar;50 tot 55 jaar;2027;1174
1199;Jonger dan 3 jaar;50 tot 55 jaar;2028;1094
1200;Jonger dan 3 jaar;50 tot 55 jaar;2029;1114
1201;Jonger dan 3 jaar;50 tot 55 jaar;2030;1199
1202;Jonger dan 3 jaar;50 tot 55 jaar;2031;1338
1203;Jonger dan 3 jaar;50 tot 55 jaar;2032;1420
1204;Jonger dan 3 jaar;50 tot 55 jaar;2033;1547
1205;Jonger dan 3 jaar;50 tot 55 jaar;2034;1643
1206;Jonger dan 3 jaar;50 tot 55 jaar;2035;1679
1207;Jonger dan 3 jaar;50 tot 55 jaar;2036;1687
1208;Jonger dan 3 jaar;50 tot 55 jaar;2037;1687
1209;Jonger dan 3 jaar;50 tot 55 jaar;2038;1656
1210;Jonger dan 3 jaar;50 tot 55 jaar;2039;1624
1211;Jonger dan 3 jaar;50 tot 55 jaar;2040;1575
1212;Jonger dan 3 jaar;50 tot 55 jaar;2041;1579
1213;Jonger dan 3 jaar;50 tot 55 jaar;2042;1605
1214;Jonger dan 3 jaar;50 tot 55 jaar;2043;1638
1215;Jonger dan 3 jaar;50 tot 55 jaar;2044;1674
1216;Jonger dan 3 jaar;50 tot 55 jaar;2045;1708
1217;Jonger dan 3 jaar;50 tot 55 jaar;2046;1723
1218;Jonger dan 3 jaar;50 tot 55 jaar;2047;1721
1219;Jonger dan 3 jaar;50 tot 55 jaar;2048;1705
1220;Jonger dan 3 jaar;50 tot 55 jaar;2049;1681
1221;Jonger dan 3 jaar;50 tot 55 jaar;2050;1646
1222;Jonger dan 3 jaar;50 tot 55 jaar;2051;1624
1223;Jonger dan 3 jaar;50 tot 55 jaar;2052;1606
1224;Jonger dan 3 jaar;50 tot 55 jaar;2053;1605
1225;Jonger dan 3 jaar;50 tot 55 jaar;2054;1598
1226;Jonger dan 3 jaar;50 tot 55 jaar;2055;1606
1227;Jonger dan 3 jaar;50 tot 55 jaar;2056;1581
1228;Jonger dan 3 jaar;50 tot 55 jaar;2057;1574
1229;Jonger dan 3 jaar;50 tot 55 jaar;2058;1547
1230;Jonger dan 3 jaar;50 tot 55 jaar;2059;1534
1231;Jonger dan 3 jaar;50 tot 55 jaar;2060;1526
1232;Jonger dan 3 jaar;50 tot 55 jaar;2061;1505
1233;Jonger dan 3 jaar;50 tot 55 jaar;2062;1505
1234;Jonger dan 3 jaar;50 tot 55 jaar;2063;1501
1235;Jonger dan 3 jaar;50 tot 55 jaar;2064;1483
1236;Jonger dan 3 jaar;50 tot 55 jaar;2065;1480
1237;Jonger dan 3 jaar;50 tot 55 jaar;2066;1448
1238;Jonger dan 3 jaar;50 tot 55 jaar;2067;1443
1239;Jonger dan 3 jaar;50 tot 55 jaar;2068;1428
1240;Jonger dan 3 jaar;50 tot 55 jaar;2069;1407
1241;Jonger dan 3 jaar;50 tot 55 jaar;2070;1392
1242;Jonger dan 3 jaar;55 tot 60 jaar;2025;82
1243;Jonger dan 3 jaar;55 tot 60 jaar;2026;73
1244;Jonger dan 3 jaar;55 tot 60 jaar;2027;63
1245;Jonger dan 3 jaar;55 tot 60 jaar;2028;63
1246;Jonger dan 3 jaar;55 tot 60 jaar;2029;60
1247;Jonger dan 3 jaar;55 tot 60 jaar;2030;58
1248;Jonger dan 3 jaar;55 tot 60 jaar;2031;58
1249;Jonger dan 3 jaar;55 tot 60 jaar;2032;56
1250;Jonger dan 3 jaar;55 tot 60 jaar;2033;54
1251;Jonger dan 3 jaar;55 tot 60 jaar;2034;55
1252;Jonger dan 3 jaar;55 tot 60 jaar;2035;56
1253;Jonger dan 3 jaar;55 tot 60 jaar;2036;57
1254;Jonger dan 3 jaar;55 tot 60 jaar;2037;57
1255;Jonger dan 3 jaar;55 tot 60 jaar;2038;59
1256;Jonger dan 3 jaar;55 tot 60 jaar;2039;57
1257;Jonger dan 3 jaar;55 tot 60 jaar;2040;57
1258;Jonger dan 3 jaar;55 tot 60 jaar;2041;58
1259;Jonger dan 3 jaar;55 tot 60 jaar;2042;58
1260;Jonger dan 3 jaar;55 tot 60 jaar;2043;57
1261;Jonger dan 3 jaar;55 tot 60 jaar;2044;56
1262;Jonger dan 3 jaar;55 tot 60 jaar;2045;55
1263;Jonger dan 3 jaar;55 tot 60 jaar;2046;55
1264;Jonger dan 3 jaar;55 tot 60 jaar;2047;55
1265;Jonger dan 3 jaar;55 tot 60 jaar;2048;53
1266;Jonger dan 3 jaar;55 tot 60 jaar;2049;54
1267;Jonger dan 3 jaar;55 tot 60 jaar;2050;54
1268;Jonger dan 3 jaar;55 tot 60 jaar;2051;54
1269;Jonger dan 3 jaar;55 tot 60 jaar;2052;53
1270;Jonger dan 3 jaar;55 tot 60 jaar;2053;52
1271;Jonger dan 3 jaar;55 tot 60 jaar;2054;51
1272;Jonger dan 3 jaar;55 tot 60 jaar;2055;49
1273;Jonger dan 3 jaar;55 tot 60 jaar;2056;49
1274;Jonger dan 3 jaar;55 tot 60 jaar;2057;49
1275;Jonger dan 3 jaar;55 tot 60 jaar;2058;49
1276;Jonger dan 3 jaar;55 tot 60 jaar;2059;47
1277;Jonger dan 3 jaar;55 tot 60 jaar;2060;48
1278;Jonger dan 3 jaar;55 tot 60 jaar;2061;47
1279;Jonger dan 3 jaar;55 tot 60 jaar;2062;47
1280;Jonger dan 3 jaar;55 tot 60 jaar;2063;46
1281;Jonger dan 3 jaar;55 tot 60 jaar;2064;45
1282;Jonger dan 3 jaar;55 tot 60 jaar;2065;45
1283;Jonger dan 3 jaar;55 tot 60 jaar;2066;44
1284;Jonger dan 3 jaar;55 tot 60 jaar;2067;44
1285;Jonger dan 3 jaar;55 tot 60 jaar;2068;43
1286;Jonger dan 3 jaar;55 tot 60 jaar;2069;43
1287;Jonger dan 3 jaar;55 tot 60 jaar;2070;44
1288;Jonger dan 3 jaar;60 tot 65 jaar;2025;0
1289;Jonger dan 3 jaar;60 tot 65 jaar;2026;0
1290;Jonger dan 3 jaar;60 tot 65 jaar;2027;0
1291;Jonger dan 3 jaar;60 tot 65 jaar;2028;0
1292;Jonger dan 3 jaar;60 tot 65 jaar;2029;0
1293;Jonger dan 3 jaar;60 tot 65 jaar;2030;0
1294;Jonger dan 3 jaar;60 tot 65 jaar;2031;0
1295;Jonger dan 3 jaar;60 tot 65 jaar;2032;0
1296;Jonger dan 3 jaar;60 tot 65 jaar;2033;0
1297;Jonger dan 3 jaar;60 tot 65 jaar;2034;0
1298;Jonger dan 3 jaar;60 tot 65 jaar;2035;0
1299;Jonger dan 3 jaar;60 tot 65 jaar;2036;0
1300;Jonger dan 3 jaar;60 tot 65 jaar;2037;0
1301;Jonger dan 3 jaar;60 tot 65 jaar;2038;0
1302;Jonger dan 3 jaar;60 tot 65 jaar;2039;0
1303;Jonger dan 3 jaar;60 tot 65 jaar;2040;0
1304;Jonger dan 3 jaar;60 tot 65 jaar;2041;0
1305;Jonger dan 3 jaar;60 tot 65 jaar;2042;0
1306;Jonger dan 3 jaar;60 tot 65 jaar;2043;0
1307;Jonger dan 3 jaar;60 tot 65 jaar;2044;0
1308;Jonger dan 3 jaar;60 tot 65 jaar;2045;0
1309;Jonger dan 3 jaar;60 tot 65 jaar;2046;0
1310;Jonger dan 3 jaar;60 tot 65 jaar;2047;0
1311;Jonger dan 3 jaar;60 tot 65 jaar;2048;0
1312;Jonger dan 3 jaar;60 tot 65 jaar;2049;0
1313;Jonger dan 3 jaar;60 tot 65 jaar;2050;0
1314;Jonger dan 3 jaar;60 tot 65 jaar;2051;0
1315;Jonger dan 3 jaar;60 tot 65 jaar;2052;0
1316;Jonger dan 3 jaar;60 tot 65 jaar;2053;0
1317;Jonger dan 3 jaar;60 tot 65 jaar;2054;0
1318;Jonger dan 3 jaar;60 tot 65 jaar;2055;0
1319;Jonger dan 3 jaar;60 tot 65 jaar;2056;0
1320;Jonger dan 3 jaar;60 tot 65 jaar;2057;0
1321;Jonger dan 3 jaar;60 tot 65 jaar;2058;0
1322;Jonger dan 3 jaar;60 tot 65 jaar;2059;0
1323;Jonger dan 3 jaar;60 tot 65 jaar;2060;0
1324;Jonger dan 3 jaar;60 tot 65 jaar;2061;0
1325;Jonger dan 3 jaar;60 tot 65 jaar;2062;0
1326;Jonger dan 3 jaar;60 tot 65 jaar;2063;0
1327;Jonger dan 3 jaar;60 tot 65 jaar;2064;0
1328;Jonger dan 3 jaar;60 tot 65 jaar;2065;0
1329;Jonger dan 3 jaar;60 tot 65 jaar;2066;0
1330;Jonger dan 3 jaar;60 tot 65 jaar;2067;0
1331;Jonger dan 3 jaar;60 tot 65 jaar;2068;0
1332;Jonger dan 3 jaar;60 tot 65 jaar;2069;0
1333;Jonger dan 3 jaar;60 tot 65 jaar;2070;0
1334;Jonger dan 3 jaar;65 tot 70 jaar;2025;0
1335;Jonger dan 3 jaar;65 tot 70 jaar;2026;0
1336;Jonger dan 3 jaar;65 tot 70 jaar;2027;0
1337;Jonger dan 3 jaar;65 tot 70 jaar;2028;0
1338;Jonger dan 3 jaar;65 tot 70 jaar;2029;0
1339;Jonger dan 3 jaar;65 tot 70 jaar;2030;0
1340;Jonger dan 3 jaar;65 tot 70 jaar;2031;0
1341;Jonger dan 3 jaar;65 tot 70 jaar;2032;0
1342;Jonger dan 3 jaar;65 tot 70 jaar;2033;0
1343;Jonger dan 3 jaar;65 tot 70 jaar;2034;0
1344;Jonger dan 3 jaar;65 tot 70 jaar;2035;0
1345;Jonger dan 3 jaar;65 tot 70 jaar;2036;0
1346;Jonger dan 3 jaar;65 tot 70 jaar;2037;0
1347;Jonger dan 3 jaar;65 tot 70 jaar;2038;0
1348;Jonger dan 3 jaar;65 tot 70 jaar;2039;0
1349;Jonger dan 3 jaar;65 tot 70 jaar;2040;0
1350;Jonger dan 3 jaar;65 tot 70 jaar;2041;0
1351;Jonger dan 3 jaar;65 tot 70 jaar;2042;0
1352;Jonger dan 3 jaar;65 tot 70 jaar;2043;0
1353;Jonger dan 3 jaar;65 tot 70 jaar;2044;0
1354;Jonger dan 3 jaar;65 tot 70 jaar;2045;0
1355;Jonger dan 3 jaar;65 tot 70 jaar;2046;0
1356;Jonger dan 3 jaar;65 tot 70 jaar;2047;0
1357;Jonger dan 3 jaar;65 tot 70 jaar;2048;0
1358;Jonger dan 3 jaar;65 tot 70 jaar;2049;0
1359;Jonger dan 3 jaar;65 tot 70 jaar;2050;0
1360;Jonger dan 3 jaar;65 tot 70 jaar;2051;0
1361;Jonger dan 3 jaar;65 tot 70 jaar;2052;0
1362;Jonger dan 3 jaar;65 tot 70 jaar;2053;0
1363;Jonger dan 3 jaar;65 tot 70 jaar;2054;0
1364;Jonger dan 3 jaar;65 tot 70 jaar;2055;0
1365;Jonger dan 3 jaar;65 tot 70 jaar;2056;0
1366;Jonger dan 3 jaar;65 tot 70 jaar;2057;0
1367;Jonger dan 3 jaar;65 tot 70 jaar;2058;0
1368;Jonger dan 3 jaar;65 tot 70 jaar;2059;0
1369;Jonger dan 3 jaar;65 tot 70 jaar;2060;0
1370;Jonger dan 3 jaar;65 tot 70 jaar;2061;0
1371;Jonger dan 3 jaar;65 tot 70 jaar;2062;0
1372;Jonger dan 3 jaar;65 tot 70 jaar;2063;0
1373;Jonger dan 3 jaar;65 tot 70 jaar;2064;0
1374;Jonger dan 3 jaar;65 tot 70 jaar;2065;0
1375;Jonger dan 3 jaar;65 tot 70 jaar;2066;0
1376;Jonger dan 3 jaar;65 tot 70 jaar;2067;0
1377;Jonger dan 3 jaar;65 tot 70 jaar;2068;0
1378;Jonger dan 3 jaar;65 tot 70 jaar;2069;0
1379;Jonger dan 3 jaar;65 tot 70 jaar;2070;0
1380;Jonger dan 3 jaar;70 tot 75 jaar;2025;0
1381;Jonger dan 3 jaar;70 tot 75 jaar;2026;0
1382;Jonger dan 3 jaar;70 tot 75 jaar;2027;0
1383;Jonger dan 3 jaar;70 tot 75 jaar;2028;0
