ID;LeeftijdOp31December;BurgerlijkeStaat;Perioden;TotaalOverledenen_1;SterftePer1000Inwoners_2;OverledenMannen_3;SterftePer1000Mannen_4;OverledenVrouwen_5;SterftePer1000Vrouwen_6
8246;24 jaar;Ongehuwd;2006;68.0;0.393;51.0;0.556;17.0;0.209
8247;24 jaar;Ongehuwd;2007;70.0;0.407;51.0;0.56;19.0;0.234
8248;24 jaar;Ongehuwd;2008;65.0;0.365;43.0;0.456;22.0;0.262
8249;24 jaar;Ongehuwd;2009;55.0;0.301;40.0;0.417;15.0;0.173
8250;24 jaar;Ongehuwd;2010;67.0;0.355;49.0;0.496;18.0;0.2
8251;24 jaar;Ongehuwd;2011;67.0;0.35;49.0;0.487;18.0;0.198
8252;24 jaar;Ongehuwd;2012;69.0;0.358;52.0;0.517;17.0;0.185
8253;24 jaar;Ongehuwd;2013;60.0;0.307;36.0;0.354;24.0;0.256
8254;24 jaar;Ongehuwd;2014;67.0;0.328;45.0;0.422;22.0;0.226
8255;24 jaar;Gehuwd;1950;20.0;0.428;7.0;0.495;13.0;0.4
8256;24 jaar;Gehuwd;1951;22.0;0.462;7.0;0.473;15.0;0.456
8257;24 jaar;Gehuwd;1952;35.0;0.685;12.0;0.741;23.0;0.659
8258;24 jaar;Gehuwd;1953;28.0;0.548;14.0;0.848;14.0;0.404
8259;24 jaar;Gehuwd;1954;30.0;0.564;6.0;0.352;24.0;0.663
8260;24 jaar;Gehuwd;1955;26.0;0.494;14.0;0.846;12.0;0.333
8261;24 jaar;Gehuwd;1956;32.0;0.576;14.0;0.803;18.0;0.473
8262;24 jaar;Gehuwd;1957;34.0;0.618;18.0;1.03;16.0;0.426
8263;24 jaar;Gehuwd;1958;16.0;0.272;3.0;0.159;13.0;0.325
8264;24 jaar;Gehuwd;1959;24.0;0.4;7.0;0.362;17.0;0.418
8265;24 jaar;Gehuwd;1960;24.0;0.389;15.0;0.744;9.0;0.217
8266;24 jaar;Gehuwd;1961;33.0;0.52;16.0;0.76;17.0;0.401
8267;24 jaar;Gehuwd;1962;31.0;0.451;14.0;0.596;17.0;0.375
8268;24 jaar;Gehuwd;1963;27.0;0.373;16.0;0.634;11.0;0.233
8269;24 jaar;Gehuwd;1964;22.0;0.285;6.0;0.219;16.0;0.321
8270;24 jaar;Gehuwd;1965;41.0;0.508;21.0;0.696;20.0;0.396
8271;24 jaar;Gehuwd;1966;31.0;0.351;16.0;0.47;15.0;0.276
8272;24 jaar;Gehuwd;1967;33.0;0.329;21.0;0.531;12.0;0.197
8273;24 jaar;Gehuwd;1968;48.0;0.443;26.0;0.604;22.0;0.337
8274;24 jaar;Gehuwd;1969;37.0;0.349;21.0;0.492;16.0;0.253
8275;24 jaar;Gehuwd;1970;73.0;0.49;47.0;0.775;26.0;0.294
8276;24 jaar;Gehuwd;1971;61.0;0.416;35.0;0.586;26.0;0.299
8277;24 jaar;Gehuwd;1972;62.0;0.447;39.0;0.691;23.0;0.279
8278;24 jaar;Gehuwd;1973;47.0;0.355;31.0;0.579;16.0;0.203
8279;24 jaar;Gehuwd;1974;51.0;0.4;29.0;0.569;22.0;0.287
8280;24 jaar;Gehuwd;1975;33.0;0.263;17.0;0.338;16.0;0.212
8281;24 jaar;Gehuwd;1976;51.0;0.406;25.0;0.505;26.0;0.342
8282;24 jaar;Gehuwd;1977;40.0;0.332;28.0;0.605;12.0;0.162
8283;24 jaar;Gehuwd;1978;44.0;0.378;27.0;0.613;17.0;0.235
8284;24 jaar;Gehuwd;1979;38.0;0.341;21.0;0.52;17.0;0.239
8285;24 jaar;Gehuwd;1980;44.0;0.413;21.0;0.549;23.0;0.337
8286;24 jaar;Gehuwd;1981;35.0;0.345;20.0;0.56;15.0;0.228
8287;24 jaar;Gehuwd;1982;31.0;0.324;13.0;0.396;18.0;0.286
8288;24 jaar;Gehuwd;1983;29.0;0.318;14.0;0.457;15.0;0.248
8289;24 jaar;Gehuwd;1984;20.0;0.239;10.0;0.36;10.0;0.179
8290;24 jaar;Gehuwd;1985;22.0;0.277;9.0;0.352;13.0;0.242
8291;24 jaar;Gehuwd;1986;28.0;0.38;12.0;0.511;16.0;0.318
8292;24 jaar;Gehuwd;1987;20.0;0.29;9.0;0.412;11.0;0.233
8293;24 jaar;Gehuwd;1988;14.0;0.217;8.0;0.4;6.0;0.134
8294;24 jaar;Gehuwd;1989;19.0;0.326;6.0;0.341;13.0;0.32
8295;24 jaar;Gehuwd;1990;17.0;0.308;8.0;0.472;9.0;0.236
8296;24 jaar;Gehuwd;1991;14.0;0.28;7.0;0.48;7.0;0.198
8297;24 jaar;Gehuwd;1992;14.0;0.292;4.0;0.283;10.0;0.296
8298;24 jaar;Gehuwd;1993;11.0;0.242;4.0;0.302;7.0;0.217
8299;24 jaar;Gehuwd;1994;14.0;0.345;9.0;0.778;5.0;0.172
8300;24 jaar;Gehuwd;1995;12.0;0.34;6.0;0.605;6.0;0.236
8301;24 jaar;Gehuwd;1996;8.0;0.262;4.0;0.488;4.0;0.179
8302;24 jaar;Gehuwd;1997;3.0;0.112;3.0;0.423;0.0;0.0
8303;24 jaar;Gehuwd;1998;6.0;0.246;0.0;0.0;6.0;0.337
8304;24 jaar;Gehuwd;1999;5.0;0.224;3.0;0.512;2.0;0.122
8305;24 jaar;Gehuwd;2000;11.0;0.517;5.0;0.864;6.0;0.387
8306;24 jaar;Gehuwd;2001;4.0;0.191;3.0;0.534;1.0;0.065
8307;24 jaar;Gehuwd;2002;11.0;0.522;4.0;0.69;7.0;0.459
8308;24 jaar;Gehuwd;2003;9.0;0.438;3.0;0.525;6.0;0.404
8309;24 jaar;Gehuwd;2004;5.0;0.244;1.0;0.176;4.0;0.27
8310;24 jaar;Gehuwd;2005;5.0;0.256;4.0;0.751;1.0;0.07
8311;24 jaar;Gehuwd;2006;3.0;0.166;1.0;0.204;2.0;0.152
8312;24 jaar;Gehuwd;2007;5.0;0.291;2.0;0.434;3.0;0.238
8313;24 jaar;Gehuwd;2008;6.0;0.357;2.0;0.44;4.0;0.325
8314;24 jaar;Gehuwd;2009;1.0;0.061;0.0;0.0;1.0;0.084
8315;24 jaar;Gehuwd;2010;2.0;0.124;1.0;0.225;1.0;0.086
8316;24 jaar;Gehuwd;2011;3.0;0.193;1.0;0.224;2.0;0.18
8317;24 jaar;Gehuwd;2012;2.0;0.134;1.0;0.243;1.0;0.092
8318;24 jaar;Gehuwd;2013;1.0;0.07;1.0;0.254;0.0;0.0
8319;24 jaar;Gehuwd;2014;4.0;0.298;2.0;0.545;2.0;0.205
8320;24 jaar;Verweduwd;1950;0.0;0.0;0.0;0.0;0.0;0.0
8321;24 jaar;Verweduwd;1951;0.0;0.0;0.0;0.0;0.0;0.0
8322;24 jaar;Verweduwd;1952;0.0;0.0;0.0;0.0;0.0;0.0
8323;24 jaar;Verweduwd;1953;1.0;12.987;0.0;0.0;1.0;16.667
8324;24 jaar;Verweduwd;1954;0.0;0.0;0.0;0.0;0.0;0.0
8325;24 jaar;Verweduwd;1955;1.0;13.514;0.0;0.0;1.0;15.385
8326;24 jaar;Verweduwd;1956;0.0;0.0;0.0;0.0;0.0;0.0
8327;24 jaar;Verweduwd;1957;0.0;0.0;0.0;0.0;0.0;0.0
8328;24 jaar;Verweduwd;1958;0.0;0.0;0.0;0.0;0.0;0.0
8329;24 jaar;Verweduwd;1959;0.0;0.0;0.0;0.0;0.0;0.0
8330;24 jaar;Verweduwd;1960;0.0;0.0;0.0;0.0;0.0;0.0
8331;24 jaar;Verweduwd;1961;0.0;0.0;0.0;0.0;0.0;0.0
8332;24 jaar;Verweduwd;1962;0.0;0.0;0.0;0.0;0.0;0.0
8333;24 jaar;Verweduwd;1963;0.0;0.0;0.0;0.0;0.0;0.0
8334;24 jaar;Verweduwd;1964;1.0;10.638;0.0;0.0;1.0;11.905
8335;24 jaar;Verweduwd;1965;1.0;11.236;1.0;76.923;0.0;0.0
8336;24 jaar;Verweduwd;1966;0.0;0.0;0.0;0.0;0.0;0.0
8337;24 jaar;Verweduwd;1967;1.0;9.259;0.0;0.0;1.0;10.417
8338;24 jaar;Verweduwd;1968;0.0;0.0;0.0;0.0;0.0;0.0
8339;24 jaar;Verweduwd;1969;0.0;0.0;0.0;0.0;0.0;0.0
8340;24 jaar;Verweduwd;1970;0.0;0.0;0.0;0.0;0.0;0.0
8341;24 jaar;Verweduwd;1971;0.0;0.0;0.0;0.0;0.0;0.0
8342;24 jaar;Verweduwd;1972;0.0;0.0;0.0;0.0;0.0;0.0
8343;24 jaar;Verweduwd;1973;1.0;6.993;1.0;41.667;0.0;0.0
8344;24 jaar;Verweduwd;1974;0.0;0.0;0.0;0.0;0.0;0.0
8345;24 jaar;Verweduwd;1975;0.0;0.0;0.0;0.0;0.0;0.0
8346;24 jaar;Verweduwd;1976;0.0;0.0;0.0;0.0;0.0;0.0
8347;24 jaar;Verweduwd;1977;0.0;0.0;0.0;0.0;0.0;0.0
8348;24 jaar;Verweduwd;1978;0.0;0.0;0.0;0.0;0.0;0.0
8349;24 jaar;Verweduwd;1979;0.0;0.0;0.0;0.0;0.0;0.0
8350;24 jaar;Verweduwd;1980;1.0;7.407;0.0;0.0;1.0;9.009
8351;24 jaar;Verweduwd;1981;2.0;16.949;1.0;90.909;1.0;9.346
8352;24 jaar;Verweduwd;1982;1.0;8.197;0.0;0.0;1.0;9.615
8353;24 jaar;Verweduwd;1983;0.0;0.0;0.0;0.0;0.0;0.0
8354;24 jaar;Verweduwd;1984;0.0;0.0;0.0;0.0;0.0;0.0
8355;24 jaar;Verweduwd;1985;0.0;0.0;0.0;0.0;0.0;0.0
8356;24 jaar;Verweduwd;1986;0.0;0.0;0.0;0.0;0.0;0.0
8357;24 jaar;Verweduwd;1987;0.0;0.0;0.0;0.0;0.0;0.0
8358;24 jaar;Verweduwd;1988;0.0;0.0;0.0;0.0;0.0;0.0
8359;24 jaar;Verweduwd;1989;0.0;0.0;0.0;0.0;0.0;0.0
8360;24 jaar;Verweduwd;1990;0.0;0.0;0.0;0.0;0.0;0.0
8361;24 jaar;Verweduwd;1991;0.0;0.0;0.0;0.0;0.0;0.0
8362;24 jaar;Verweduwd;1992;0.0;0.0;0.0;0.0;0.0;0.0
8363;24 jaar;Verweduwd;1993;0.0;0.0;0.0;0.0;0.0;0.0
8364;24 jaar;Verweduwd;1994;1.0;15.152;1.0;83.333;0.0;0.0
8365;24 jaar;Verweduwd;1995;0.0;0.0;0.0;0.0;0.0;0.0
8366;24 jaar;Verweduwd;1996;0.0;0.0;0.0;0.0;0.0;0.0
8367;24 jaar;Verweduwd;1997;0.0;0.0;0.0;0.0;0.0;0.0
8368;24 jaar;Verweduwd;1998;0.0;0.0;0.0;0.0;0.0;0.0
8369;24 jaar;Verweduwd;1999;0.0;0.0;0.0;0.0;0.0;0.0
8370;24 jaar;Verweduwd;2000;0.0;0.0;0.0;0.0;0.0;0.0
8371;24 jaar;Verweduwd;2001;0.0;0.0;0.0;0.0;0.0;0.0
8372;24 jaar;Verweduwd;2002;0.0;0.0;0.0;0.0;0.0;0.0
8373;24 jaar;Verweduwd;2003;0.0;0.0;0.0;0.0;0.0;0.0
8374;24 jaar;Verweduwd;2004;0.0;0.0;0.0;0.0;0.0;0.0
8375;24 jaar;Verweduwd;2005;0.0;0.0;0.0;0.0;0.0;0.0
8376;24 jaar;Verweduwd;2006;1.0;43.478;0.0;0.0;1.0;52.632
8377;24 jaar;Verweduwd;2007;0.0;0.0;0.0;0.0;0.0;0.0
8378;24 jaar;Verweduwd;2008;0.0;0.0;0.0;0.0;0.0;0.0
8379;24 jaar;Verweduwd;2009;1.0;62.5;1.0;333.333;0.0;0.0
8380;24 jaar;Verweduwd;2010;0.0;0.0;0.0;0.0;0.0;0.0
8381;24 jaar;Verweduwd;2011;0.0;0.0;0.0;0.0;0.0;0.0
8382;24 jaar;Verweduwd;2012;0.0;0.0;0.0;0.0;0.0;0.0
8383;24 jaar;Verweduwd;2013;0.0;0.0;0.0;0.0;0.0;0.0
8384;24 jaar;Verweduwd;2014;0.0;0.0;0.0;0.0;0.0;0.0
8385;24 jaar;Gescheiden;1950;0.0;0.0;0.0;0.0;0.0;0.0
8386;24 jaar;Gescheiden;1951;0.0;0.0;0.0;0.0;0.0;0.0
8387;24 jaar;Gescheiden;1952;1.0;2.053;1.0;6.623;0.0;0.0
8388;24 jaar;Gescheiden;1953;0.0;0.0;0.0;0.0;0.0;0.0
8389;24 jaar;Gescheiden;1954;0.0;0.0;0.0;0.0;0.0;0.0
8390;24 jaar;Gescheiden;1955;0.0;0.0;0.0;0.0;0.0;0.0
8391;24 jaar;Gescheiden;1956;1.0;2.618;0.0;0.0;1.0;3.745
8392;24 jaar;Gescheiden;1957;0.0;0.0;0.0;0.0;0.0;0.0
8393;24 jaar;Gescheiden;1958;0.0;0.0;0.0;0.0;0.0;0.0
8394;24 jaar;Gescheiden;1959;0.0;0.0;0.0;0.0;0.0;0.0
8395;24 jaar;Gescheiden;1960;0.0;0.0;0.0;0.0;0.0;0.0
8396;24 jaar;Gescheiden;1961;0.0;0.0;0.0;0.0;0.0;0.0
8397;24 jaar;Gescheiden;1962;0.0;0.0;0.0;0.0;0.0;0.0
8398;24 jaar;Gescheiden;1963;1.0;1.828;0.0;0.0;1.0;2.591
8399;24 jaar;Gescheiden;1964;0.0;0.0;0.0;0.0;0.0;0.0
8400;24 jaar;Gescheiden;1965;1.0;1.672;0.0;0.0;1.0;2.309
8401;24 jaar;Gescheiden;1966;1.0;1.631;1.0;5.814;0.0;0.0
8402;24 jaar;Gescheiden;1967;0.0;0.0;0.0;0.0;0.0;0.0
8403;24 jaar;Gescheiden;1968;0.0;0.0;0.0;0.0;0.0;0.0
8404;24 jaar;Gescheiden;1969;0.0;0.0;0.0;0.0;0.0;0.0
8405;24 jaar;Gescheiden;1970;2.0;1.562;0.0;0.0;2.0;2.342
8406;24 jaar;Gescheiden;1971;3.0;2.198;0.0;0.0;3.0;3.188
8407;24 jaar;Gescheiden;1972;2.0;1.473;1.0;2.179;1.0;1.112
8408;24 jaar;Gescheiden;1973;5.0;3.207;2.0;3.861;3.0;2.882
8409;24 jaar;Gescheiden;1974;5.0;2.879;2.0;3.431;3.0;2.6
8410;24 jaar;Gescheiden;1975;3.0;1.467;2.0;3.086;1.0;0.716
8411;24 jaar;Gescheiden;1976;4.0;1.712;2.0;2.829;2.0;1.228
8412;24 jaar;Gescheiden;1977;1.0;0.405;1.0;1.321;0.0;0.0
8413;24 jaar;Gescheiden;1978;5.0;1.917;4.0;5.195;1.0;0.544
8414;24 jaar;Gescheiden;1979;2.0;0.734;0.0;0.0;2.0;1.039
8415;24 jaar;Gescheiden;1980;6.0;2.174;3.0;3.628;3.0;1.552
8416;24 jaar;Gescheiden;1981;2.0;0.709;1.0;1.348;1.0;0.481
8417;24 jaar;Gescheiden;1982;6.0;2.068;2.0;2.535;4.0;1.893
8418;24 jaar;Gescheiden;1983;4.0;1.471;2.0;2.981;2.0;0.976
8419;24 jaar;Gescheiden;1984;2.0;0.717;1.0;1.6;1.0;0.462
8420;24 jaar;Gescheiden;1985;1.0;0.375;1.0;1.605;0.0;0.0
8421;24 jaar;Gescheiden;1986;1.0;0.397;1.0;1.626;0.0;0.0
8422;24 jaar;Gescheiden;1987;0.0;0.0;0.0;0.0;0.0;0.0
8423;24 jaar;Gescheiden;1988;2.0;0.918;0.0;0.0;2.0;1.224
8424;24 jaar;Gescheiden;1989;2.0;1.01;2.0;4.556;0.0;0.0
8425;24 jaar;Gescheiden;1990;1.0;0.561;1.0;2.584;0.0;0.0
8426;24 jaar;Gescheiden;1991;1.0;0.577;0.0;0.0;1.0;0.756
8427;24 jaar;Gescheiden;1992;1.0;0.588;1.0;2.336;0.0;0.0
8428;24 jaar;Gescheiden;1993;3.0;1.69;1.0;2.326;2.0;1.487
8429;24 jaar;Gescheiden;1994;6.0;3.405;4.0;9.217;2.0;1.506
8430;24 jaar;Gescheiden;1995;4.0;2.323;1.0;2.924;3.0;2.174
8431;24 jaar;Gescheiden;1996;0.0;0.0;0.0;0.0;0.0;0.0
8432;24 jaar;Gescheiden;1997;2.0;1.508;1.0;3.69;1.0;0.948
8433;24 jaar;Gescheiden;1998;0.0;0.0;0.0;0.0;0.0;0.0
8434;24 jaar;Gescheiden;1999;1.0;1.085;0.0;0.0;1.0;1.326
8435;24 jaar;Gescheiden;2000;0.0;0.0;0.0;0.0;0.0;0.0
8436;24 jaar;Gescheiden;2001;0.0;0.0;0.0;0.0;0.0;0.0
8437;24 jaar;Gescheiden;2002;2.0;2.491;2.0;12.27;0.0;0.0
8438;24 jaar;Gescheiden;2003;0.0;0.0;0.0;0.0;0.0;0.0
8439;24 jaar;Gescheiden;2004;0.0;0.0;0.0;0.0;0.0;0.0
8440;24 jaar;Gescheiden;2005;0.0;0.0;0.0;0.0;0.0;0.0
8441;24 jaar;Gescheiden;2006;1.0;1.431;0.0;0.0;1.0;1.761
8442;24 jaar;Gescheiden;2007;0.0;0.0;0.0;0.0;0.0;0.0
8443;24 jaar;Gescheiden;2008;0.0;0.0;0.0;0.0;0.0;0.0
8444;24 jaar;Gescheiden;2009;0.0;0.0;0.0;0.0;0.0;0.0
8445;24 jaar;Gescheiden;2010;0.0;0.0;0.0;0.0;0.0;0.0
8446;24 jaar;Gescheiden;2011;0.0;0.0;0.0;0.0;0.0;0.0
8447;24 jaar;Gescheiden;2012;0.0;0.0;0.0;0.0;0.0;0.0
8448;24 jaar;Gescheiden;2013;0.0;0.0;0.0;0.0;0.0;0.0
8449;24 jaar;Gescheiden;2014;0.0;0.0;0.0;0.0;0.0;0.0
8450;25 jaar;Totaal overledenen;1950;165.0;1.051;91.0;1.159;74.0;0.943
8451;25 jaar;Totaal overledenen;1951;154.0;0.987;101.0;1.292;53.0;0.68
8452;25 jaar;Totaal overledenen;1952;126.0;0.815;78.0;1.006;48.0;0.623
8453;25 jaar;Totaal overledenen;1953;146.0;0.93;98.0;1.247;48.0;0.612
8454;25 jaar;Totaal overledenen;1954;122.0;0.785;79.0;1.013;43.0;0.555
8455;25 jaar;Totaal overledenen;1955;119.0;0.741;72.0;0.887;47.0;0.592
8456;25 jaar;Totaal overledenen;1956;140.0;0.892;87.0;1.097;53.0;0.683
8457;25 jaar;Totaal overledenen;1957;116.0;0.73;81.0;1.008;35.0;0.446
8458;25 jaar;Totaal overledenen;1958;125.0;0.818;83.0;1.069;42.0;0.559
8459;25 jaar;Totaal overledenen;1959;111.0;0.72;76.0;0.972;35.0;0.461
8460;25 jaar;Totaal overledenen;1960;120.0;0.783;75.0;0.961;45.0;0.598
8461;25 jaar;Totaal overledenen;1961;117.0;0.753;83.0;1.047;34.0;0.447
8462;25 jaar;Totaal overledenen;1962;120.0;0.773;88.0;1.108;32.0;0.421
8463;25 jaar;Totaal overledenen;1963;135.0;0.823;93.0;1.107;42.0;0.525
8464;25 jaar;Totaal overledenen;1964;134.0;0.803;99.0;1.157;35.0;0.431
8465;25 jaar;Totaal overledenen;1965;149.0;0.866;102.0;1.146;47.0;0.565
8466;25 jaar;Totaal overledenen;1966;118.0;0.701;82.0;0.938;36.0;0.445
8467;25 jaar;Totaal overledenen;1967;131.0;0.747;93.0;1.02;38.0;0.451
8468;25 jaar;Totaal overledenen;1968;116.0;0.612;84.0;0.856;32.0;0.35
8469;25 jaar;Totaal overledenen;1969;143.0;0.719;105.0;1.024;38.0;0.394
8470;25 jaar;Totaal overledenen;1970;101.0;0.534;68.0;0.695;33.0;0.361
8471;25 jaar;Totaal overledenen;1971;160.0;0.607;108.0;0.791;52.0;0.409
8472;25 jaar;Totaal overledenen;1972;163.0;0.64;117.0;0.892;46.0;0.373
8473;25 jaar;Totaal overledenen;1973;172.0;0.719;126.0;1.021;46.0;0.397
8474;25 jaar;Totaal overledenen;1974;141.0;0.614;102.0;0.865;39.0;0.349
8475;25 jaar;Totaal overledenen;1975;129.0;0.573;90.0;0.779;39.0;0.356
8476;25 jaar;Totaal overledenen;1976;140.0;0.623;92.0;0.799;48.0;0.439
8477;25 jaar;Totaal overledenen;1977;152.0;0.66;95.0;0.806;57.0;0.508
8478;25 jaar;Totaal overledenen;1978;137.0;0.599;89.0;0.763;48.0;0.429
8479;25 jaar;Totaal overledenen;1979;135.0;0.585;98.0;0.833;37.0;0.328
8480;25 jaar;Totaal overledenen;1980;157.0;0.674;115.0;0.973;42.0;0.366
8481;25 jaar;Totaal overledenen;1981;137.0;0.578;92.0;0.76;45.0;0.388
8482;25 jaar;Totaal overledenen;1982;140.0;0.584;98.0;0.803;42.0;0.357
8483;25 jaar;Totaal overledenen;1983;131.0;0.54;83.0;0.673;48.0;0.403
8484;25 jaar;Totaal overledenen;1984;130.0;0.524;97.0;0.768;33.0;0.27
8485;25 jaar;Totaal overledenen;1985;134.0;0.541;84.0;0.666;50.0;0.412
8486;25 jaar;Totaal overledenen;1986;157.0;0.616;107.0;0.825;50.0;0.399
8487;25 jaar;Totaal overledenen;1987;141.0;0.551;90.0;0.691;51.0;0.407
8488;25 jaar;Totaal overledenen;1988;139.0;0.534;97.0;0.729;42.0;0.331
8489;25 jaar;Totaal overledenen;1989;142.0;0.539;98.0;0.727;44.0;0.342
8490;25 jaar;Totaal overledenen;1990;135.0;0.523;94.0;0.71;41.0;0.326
8491;25 jaar;Totaal overledenen;1991;115.0;0.452;79.0;0.607;36.0;0.29
8492;25 jaar;Totaal overledenen;1992;150.0;0.592;111.0;0.855;39.0;0.316
8493;25 jaar;Totaal overledenen;1993;122.0;0.478;88.0;0.676;34.0;0.272
8494;25 jaar;Totaal overledenen;1994;118.0;0.442;83.0;0.608;35.0;0.268
8495;25 jaar;Totaal overledenen;1995;132.0;0.51;95.0;0.721;37.0;0.292
8496;25 jaar;Totaal overledenen;1996;128.0;0.519;83.0;0.662;45.0;0.371
8497;25 jaar;Totaal overledenen;1997;147.0;0.628;102.0;0.863;45.0;0.388
8498;25 jaar;Totaal overledenen;1998;95.0;0.443;63.0;0.582;32.0;0.301
8499;25 jaar;Totaal overledenen;1999;96.0;0.464;73.0;0.7;23.0;0.225
8500;25 jaar;Totaal overledenen;2000;86.0;0.435;56.0;0.562;30.0;0.306
8501;25 jaar;Totaal overledenen;2001;93.0;0.473;69.0;0.693;24.0;0.247
8502;25 jaar;Totaal overledenen;2002;88.0;0.452;47.0;0.48;41.0;0.423
8503;25 jaar;Totaal overledenen;2003;88.0;0.447;62.0;0.625;26.0;0.266
8504;25 jaar;Totaal overledenen;2004;70.0;0.358;49.0;0.499;21.0;0.215
8505;25 jaar;Totaal overledenen;2005;75.0;0.372;57.0;0.563;18.0;0.18
8506;25 jaar;Totaal overledenen;2006;57.0;0.288;43.0;0.434;14.0;0.141
8507;25 jaar;Totaal overledenen;2007;46.0;0.239;38.0;0.392;8.0;0.084
8508;25 jaar;Totaal overledenen;2008;56.0;0.292;36.0;0.372;20.0;0.21
8509;25 jaar;Totaal overledenen;2009;66.0;0.333;48.0;0.479;18.0;0.184
8510;25 jaar;Totaal overledenen;2010;49.0;0.243;32.0;0.315;17.0;0.17
8511;25 jaar;Totaal overledenen;2011;59.0;0.284;35.0;0.335;24.0;0.232
8512;25 jaar;Totaal overledenen;2012;74.0;0.354;55.0;0.52;19.0;0.184
8513;25 jaar;Totaal overledenen;2013;59.0;0.282;47.0;0.447;12.0;0.116
8514;25 jaar;Totaal overledenen;2014;77.0;0.364;51.0;0.479;26.0;0.248
8515;25 jaar;Ongehuwd;1950;110.0;1.141;72.0;1.233;38.0;1.0
8516;25 jaar;Ongehuwd;1951;120.0;1.276;87.0;1.532;33.0;0.886
8517;25 jaar;Ongehuwd;1952;88.0;0.966;63.0;1.142;25.0;0.695
8518;25 jaar;Ongehuwd;1953;111.0;1.232;88.0;1.606;23.0;0.652
8519;25 jaar;Ongehuwd;1954;85.0;0.967;57.0;1.064;28.0;0.816
8520;25 jaar;Ongehuwd;1955;87.0;0.968;61.0;1.095;26.0;0.76
8521;25 jaar;Ongehuwd;1956;95.0;1.098;68.0;1.26;27.0;0.83
8522;25 jaar;Ongehuwd;1957;80.0;0.943;64.0;1.193;16.0;0.513
8523;25 jaar;Ongehuwd;1958;79.0;0.994;59.0;1.16;20.0;0.7
8524;25 jaar;Ongehuwd;1959;79.0;1.025;55.0;1.101;24.0;0.884
8525;25 jaar;Ongehuwd;1960;71.0;0.937;53.0;1.074;18.0;0.681
8526;25 jaar;Ongehuwd;1961;82.0;1.087;67.0;1.36;15.0;0.572
8527;25 jaar;Ongehuwd;1962;83.0;1.134;69.0;1.432;14.0;0.559
8528;25 jaar;Ongehuwd;1963;90.0;1.195;69.0;1.391;21.0;0.817
8529;25 jaar;Ongehuwd;1964;85.0;1.152;69.0;1.412;16.0;0.642
8530;25 jaar;Ongehuwd;1965;85.0;1.169;66.0;1.353;19.0;0.795
8531;25 jaar;Ongehuwd;1966;75.0;1.142;60.0;1.356;15.0;0.701
8532;25 jaar;Ongehuwd;1967;77.0;1.184;58.0;1.325;19.0;0.894
8533;25 jaar;Ongehuwd;1968;64.0;0.965;51.0;1.148;13.0;0.594
8534;25 jaar;Ongehuwd;1969;85.0;1.259;68.0;1.511;17.0;0.755
8535;25 jaar;Ongehuwd;1970;55.0;0.893;42.0;1.012;13.0;0.648
8536;25 jaar;Ongehuwd;1971;86.0;1.011;67.0;1.169;19.0;0.685
8537;25 jaar;Ongehuwd;1972;99.0;1.225;79.0;1.446;20.0;0.764
8538;25 jaar;Ongehuwd;1973;106.0;1.372;85.0;1.624;21.0;0.843
8539;25 jaar;Ongehuwd;1974;77.0;1.017;59.0;1.158;18.0;0.726
8540;25 jaar;Ongehuwd;1975;72.0;0.937;58.0;1.123;14.0;0.556
8541;25 jaar;Ongehuwd;1976;91.0;1.143;68.0;1.284;23.0;0.863
8542;25 jaar;Ongehuwd;1977;91.0;1.069;66.0;1.165;25.0;0.877
8543;25 jaar;Ongehuwd;1978;92.0;1.032;64.0;1.085;28.0;0.929
8544;25 jaar;Ongehuwd;1979;83.0;0.873;68.0;1.089;15.0;0.459
8545;25 jaar;Ongehuwd;1980;107.0;1.049;91.0;1.37;16.0;0.45
8546;25 jaar;Ongehuwd;1981;95.0;0.86;69.0;0.969;26.0;0.663
8547;25 jaar;Ongehuwd;1982;97.0;0.815;79.0;1.046;18.0;0.414
8548;25 jaar;Ongehuwd;1983;94.0;0.741;71.0;0.893;23.0;0.486
8549;25 jaar;Ongehuwd;1984;93.0;0.669;79.0;0.919;14.0;0.264
8550;25 jaar;Ongehuwd;1985;102.0;0.703;66.0;0.743;36.0;0.639
8551;25 jaar;Ongehuwd;1986;118.0;0.755;88.0;0.931;30.0;0.486
8552;25 jaar;Ongehuwd;1987;109.0;0.674;79.0;0.816;30.0;0.463
8553;25 jaar;Ongehuwd;1988;118.0;0.688;83.0;0.814;35.0;0.504
8554;25 jaar;Ongehuwd;1989;113.0;0.63;86.0;0.812;27.0;0.367
8555;25 jaar;Ongehuwd;1990;111.0;0.619;78.0;0.74;33.0;0.447
8556;25 jaar;Ongehuwd;1991;102.0;0.564;70.0;0.665;32.0;0.423
8557;25 jaar;Ongehuwd;1992;118.0;0.635;92.0;0.854;26.0;0.333
8558;25 jaar;Ongehuwd;1993;98.0;0.512;76.0;0.694;22.0;0.269
8559;25 jaar;Ongehuwd;1994;105.0;0.51;76.0;0.649;29.0;0.327
8560;25 jaar;Ongehuwd;1995;114.0;0.559;84.0;0.732;30.0;0.337
8561;25 jaar;Ongehuwd;1996;111.0;0.557;76.0;0.685;35.0;0.397
8562;25 jaar;Ongehuwd;1997;129.0;0.672;92.0;0.87;37.0;0.43
8563;25 jaar;Ongehuwd;1998;82.0;0.462;58.0;0.595;24.0;0.3
