ID;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;BaanBedrijfskenmerkenBijInstroom;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
7033;Flexibele schil;1 maand na instroom;SBI-code onbekend;Jaar van instroom: 2011;0.0;0.0;0.0
7034;Flexibele schil;1 maand na instroom;SBI-code onbekend;Jaar van instroom: 2012;0.0;0.0;0.0
7035;Flexibele schil;1 maand na instroom;SBI-code onbekend;Jaar van instroom: 2013;0.0;0.0;0.0
7036;Flexibele schil;1 maand na instroom;SBI-code onbekend;Jaar van instroom: 2014;0.0;0.0;0.0
7037;Flexibele schil;1 maand na instroom;SBI-code onbekend;Jaar van instroom: 2015;0.0;0.0;0.0
7038;Flexibele schil;1 maand na instroom;SBI-code onbekend;Jaar van instroom: 2016;0.0;0.0;0.0
7039;Flexibele schil;1 maand na instroom;SBI-code onbekend;Jaar van instroom: 2017;;;
7040;Flexibele schil;1 maand na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2007;228.0;85.0;143.0
7041;Flexibele schil;1 maand na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2008;220.0;84.0;136.0
7042;Flexibele schil;1 maand na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2009;186.0;72.0;114.0
7043;Flexibele schil;1 maand na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2010;201.0;77.0;124.0
7044;Flexibele schil;1 maand na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2011;197.0;76.0;121.0
7045;Flexibele schil;1 maand na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2012;196.0;74.0;122.0
7046;Flexibele schil;1 maand na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2013;204.0;73.0;131.0
7047;Flexibele schil;1 maand na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2014;221.0;79.0;142.0
7048;Flexibele schil;1 maand na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2015;212.0;77.0;135.0
7049;Flexibele schil;1 maand na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2016;215.0;79.0;137.0
7050;Flexibele schil;1 maand na instroom;0 tot 10 werkzame personen;Jaar van instroom: 2017;;;
7051;Flexibele schil;1 maand na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2007;220.0;83.0;137.0
7052;Flexibele schil;1 maand na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2008;224.0;89.0;136.0
7053;Flexibele schil;1 maand na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2009;189.0;75.0;114.0
7054;Flexibele schil;1 maand na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2010;185.0;74.0;111.0
7055;Flexibele schil;1 maand na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2011;192.0;77.0;115.0
7056;Flexibele schil;1 maand na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2012;186.0;74.0;112.0
7057;Flexibele schil;1 maand na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2013;187.0;72.0;114.0
7058;Flexibele schil;1 maand na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2014;200.0;75.0;125.0
7059;Flexibele schil;1 maand na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2015;198.0;77.0;121.0
7060;Flexibele schil;1 maand na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2016;206.0;82.0;124.0
7061;Flexibele schil;1 maand na instroom;10 tot 50 werkzame personen;Jaar van instroom: 2017;;;
7062;Flexibele schil;1 maand na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2007;84.0;29.0;55.0
7063;Flexibele schil;1 maand na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2008;86.0;30.0;56.0
7064;Flexibele schil;1 maand na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2009;71.0;26.0;45.0
7065;Flexibele schil;1 maand na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2010;81.0;30.0;51.0
7066;Flexibele schil;1 maand na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2011;82.0;30.0;52.0
7067;Flexibele schil;1 maand na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2012;74.0;27.0;47.0
7068;Flexibele schil;1 maand na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2013;75.0;27.0;48.0
7069;Flexibele schil;1 maand na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2014;81.0;29.0;52.0
7070;Flexibele schil;1 maand na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2015;83.0;29.0;54.0
7071;Flexibele schil;1 maand na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2016;85.0;30.0;55.0
7072;Flexibele schil;1 maand na instroom;50 tot 100 werkzame personen;Jaar van instroom: 2017;;;
7073;Flexibele schil;1 maand na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2007;181.0;61.0;120.0
7074;Flexibele schil;1 maand na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2008;177.0;61.0;116.0
7075;Flexibele schil;1 maand na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2009;164.0;56.0;108.0
7076;Flexibele schil;1 maand na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2010;176.0;64.0;112.0
7077;Flexibele schil;1 maand na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2011;172.0;62.0;110.0
7078;Flexibele schil;1 maand na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2012;170.0;59.0;111.0
7079;Flexibele schil;1 maand na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2013;176.0;59.0;117.0
7080;Flexibele schil;1 maand na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2014;181.0;61.0;120.0
7081;Flexibele schil;1 maand na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2015;188.0;61.0;126.0
7082;Flexibele schil;1 maand na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2016;196.0;63.0;132.0
7083;Flexibele schil;1 maand na instroom;100 tot 500 werkzame personen;Jaar van instroom: 2017;;;
7084;Flexibele schil;1 maand na instroom;500 of meer werkzame personen;Jaar van instroom: 2007;477.0;198.0;279.0
7085;Flexibele schil;1 maand na instroom;500 of meer werkzame personen;Jaar van instroom: 2008;443.0;188.0;255.0
7086;Flexibele schil;1 maand na instroom;500 of meer werkzame personen;Jaar van instroom: 2009;418.0;180.0;239.0
7087;Flexibele schil;1 maand na instroom;500 of meer werkzame personen;Jaar van instroom: 2010;437.0;186.0;252.0
7088;Flexibele schil;1 maand na instroom;500 of meer werkzame personen;Jaar van instroom: 2011;431.0;186.0;245.0
7089;Flexibele schil;1 maand na instroom;500 of meer werkzame personen;Jaar van instroom: 2012;417.0;179.0;239.0
7090;Flexibele schil;1 maand na instroom;500 of meer werkzame personen;Jaar van instroom: 2013;402.0;171.0;231.0
7091;Flexibele schil;1 maand na instroom;500 of meer werkzame personen;Jaar van instroom: 2014;415.0;177.0;239.0
7092;Flexibele schil;1 maand na instroom;500 of meer werkzame personen;Jaar van instroom: 2015;455.0;200.0;255.0
7093;Flexibele schil;1 maand na instroom;500 of meer werkzame personen;Jaar van instroom: 2016;458.0;192.0;266.0
7094;Flexibele schil;1 maand na instroom;500 of meer werkzame personen;Jaar van instroom: 2017;;;
7095;Flexibele schil;1 maand na instroom;Werkzame personen onbekend;Jaar van instroom: 2007;0.0;0.0;0.0
7096;Flexibele schil;1 maand na instroom;Werkzame personen onbekend;Jaar van instroom: 2008;0.0;0.0;0.0
7097;Flexibele schil;1 maand na instroom;Werkzame personen onbekend;Jaar van instroom: 2009;0.0;0.0;0.0
7098;Flexibele schil;1 maand na instroom;Werkzame personen onbekend;Jaar van instroom: 2010;0.0;0.0;0.0
7099;Flexibele schil;1 maand na instroom;Werkzame personen onbekend;Jaar van instroom: 2011;0.0;0.0;0.0
7100;Flexibele schil;1 maand na instroom;Werkzame personen onbekend;Jaar van instroom: 2012;0.0;0.0;0.0
7101;Flexibele schil;1 maand na instroom;Werkzame personen onbekend;Jaar van instroom: 2013;0.0;0.0;0.0
7102;Flexibele schil;1 maand na instroom;Werkzame personen onbekend;Jaar van instroom: 2014;0.0;0.0;0.0
7103;Flexibele schil;1 maand na instroom;Werkzame personen onbekend;Jaar van instroom: 2015;0.0;0.0;0.0
7104;Flexibele schil;1 maand na instroom;Werkzame personen onbekend;Jaar van instroom: 2016;0.0;0.0;0.0
7105;Flexibele schil;1 maand na instroom;Werkzame personen onbekend;Jaar van instroom: 2017;;;
7106;Flexibele schil;2 maanden na instroom;Totaal;Jaar van instroom: 2007;1078.0;405.0;674.0
7107;Flexibele schil;2 maanden na instroom;Totaal;Jaar van instroom: 2008;1016.0;390.0;626.0
7108;Flexibele schil;2 maanden na instroom;Totaal;Jaar van instroom: 2009;918.0;360.0;558.0
7109;Flexibele schil;2 maanden na instroom;Totaal;Jaar van instroom: 2010;970.0;382.0;588.0
7110;Flexibele schil;2 maanden na instroom;Totaal;Jaar van instroom: 2011;962.0;383.0;579.0
7111;Flexibele schil;2 maanden na instroom;Totaal;Jaar van instroom: 2012;913.0;356.0;556.0
7112;Flexibele schil;2 maanden na instroom;Totaal;Jaar van instroom: 2013;942.0;361.0;581.0
7113;Flexibele schil;2 maanden na instroom;Totaal;Jaar van instroom: 2014;1003.0;381.0;622.0
7114;Flexibele schil;2 maanden na instroom;Totaal;Jaar van instroom: 2015;1046.0;409.0;637.0
7115;Flexibele schil;2 maanden na instroom;Totaal;Jaar van instroom: 2016;1056.0;402.0;654.0
7116;Flexibele schil;2 maanden na instroom;Totaal;Jaar van instroom: 2017;;;
7117;Flexibele schil;2 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2007;591.0;168.0;424.0
7118;Flexibele schil;2 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2008;574.0;168.0;406.0
7119;Flexibele schil;2 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2009;497.0;147.0;350.0
7120;Flexibele schil;2 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2010;522.0;165.0;357.0
7121;Flexibele schil;2 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2011;508.0;162.0;346.0
7122;Flexibele schil;2 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2012;477.0;142.0;335.0
7123;Flexibele schil;2 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2013;492.0;147.0;345.0
7124;Flexibele schil;2 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2014;525.0;156.0;369.0
7125;Flexibele schil;2 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2015;562.0;179.0;383.0
7126;Flexibele schil;2 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2016;579.0;177.0;402.0
7127;Flexibele schil;2 maanden na instroom;Tijdelijk dienstverband;Jaar van instroom: 2017;;;
7128;Flexibele schil;2 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2007;231.0;76.0;154.0
7129;Flexibele schil;2 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2008;202.0;69.0;133.0
7130;Flexibele schil;2 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2009;175.0;59.0;116.0
7131;Flexibele schil;2 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2010;188.0;57.0;131.0
7132;Flexibele schil;2 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2011;186.0;55.0;132.0
7133;Flexibele schil;2 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2012;171.0;46.0;125.0
7134;Flexibele schil;2 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2013;172.0;41.0;131.0
7135;Flexibele schil;2 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2014;185.0;41.0;144.0
7136;Flexibele schil;2 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2015;199.0;45.0;154.0
7137;Flexibele schil;2 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2016;198.0;47.0;151.0
7138;Flexibele schil;2 maanden na instroom;Uitzendkracht ;Jaar van instroom: 2017;;;
7139;Flexibele schil;2 maanden na instroom;Oproepkracht;Jaar van instroom: 2007;159.0;95.0;65.0
7140;Flexibele schil;2 maanden na instroom;Oproepkracht;Jaar van instroom: 2008;151.0;90.0;61.0
7141;Flexibele schil;2 maanden na instroom;Oproepkracht;Jaar van instroom: 2009;152.0;89.0;63.0
7142;Flexibele schil;2 maanden na instroom;Oproepkracht;Jaar van instroom: 2010;156.0;88.0;68.0
7143;Flexibele schil;2 maanden na instroom;Oproepkracht;Jaar van instroom: 2011;164.0;91.0;73.0
7144;Flexibele schil;2 maanden na instroom;Oproepkracht;Jaar van instroom: 2012;174.0;98.0;76.0
7145;Flexibele schil;2 maanden na instroom;Oproepkracht;Jaar van instroom: 2013;174.0;97.0;77.0
7146;Flexibele schil;2 maanden na instroom;Oproepkracht;Jaar van instroom: 2014;190.0;105.0;84.0
7147;Flexibele schil;2 maanden na instroom;Oproepkracht;Jaar van instroom: 2015;187.0;109.0;78.0
7148;Flexibele schil;2 maanden na instroom;Oproepkracht;Jaar van instroom: 2016;188.0;107.0;81.0
7149;Flexibele schil;2 maanden na instroom;Oproepkracht;Jaar van instroom: 2017;;;
7150;Flexibele schil;2 maanden na instroom;Stagiaire;Jaar van instroom: 2007;49.0;45.0;4.0
7151;Flexibele schil;2 maanden na instroom;Stagiaire;Jaar van instroom: 2008;47.0;43.0;4.0
7152;Flexibele schil;2 maanden na instroom;Stagiaire;Jaar van instroom: 2009;52.0;47.0;5.0
7153;Flexibele schil;2 maanden na instroom;Stagiaire;Jaar van instroom: 2010;57.0;51.0;6.0
7154;Flexibele schil;2 maanden na instroom;Stagiaire;Jaar van instroom: 2011;60.0;56.0;5.0
7155;Flexibele schil;2 maanden na instroom;Stagiaire;Jaar van instroom: 2012;60.0;56.0;4.0
7156;Flexibele schil;2 maanden na instroom;Stagiaire;Jaar van instroom: 2013;65.0;60.0;5.0
7157;Flexibele schil;2 maanden na instroom;Stagiaire;Jaar van instroom: 2014;68.0;63.0;5.0
7158;Flexibele schil;2 maanden na instroom;Stagiaire;Jaar van instroom: 2015;70.0;64.0;6.0
7159;Flexibele schil;2 maanden na instroom;Stagiaire;Jaar van instroom: 2016;67.0;62.0;6.0
7160;Flexibele schil;2 maanden na instroom;Stagiaire;Jaar van instroom: 2017;;;
7161;Flexibele schil;2 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2007;48.0;21.0;26.0
7162;Flexibele schil;2 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2008;42.0;20.0;22.0
7163;Flexibele schil;2 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2009;42.0;19.0;23.0
7164;Flexibele schil;2 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2010;47.0;21.0;26.0
7165;Flexibele schil;2 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2011;43.0;19.0;24.0
7166;Flexibele schil;2 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2012;31.0;14.0;17.0
7167;Flexibele schil;2 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2013;39.0;16.0;24.0
7168;Flexibele schil;2 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2014;35.0;16.0;19.0
7169;Flexibele schil;2 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2015;28.0;12.0;16.0
7170;Flexibele schil;2 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2016;24.0;10.0;14.0
7171;Flexibele schil;2 maanden na instroom;Vast dienstverband < 2 maanden;Jaar van instroom: 2017;;;
7172;Flexibele schil;2 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2007;21.0;10.0;11.0
7173;Flexibele schil;2 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2008;16.0;8.0;8.0
7174;Flexibele schil;2 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2009;14.0;7.0;7.0
7175;Flexibele schil;2 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2010;15.0;8.0;7.0
7176;Flexibele schil;2 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2011;15.0;8.0;7.0
7177;Flexibele schil;2 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2012;14.0;7.0;6.0
7178;Flexibele schil;2 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2013;14.0;7.0;7.0
7179;Flexibele schil;2 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2014;14.0;8.0;7.0
7180;Flexibele schil;2 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2015;14.0;7.0;6.0
7181;Flexibele schil;2 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2016;13.0;7.0;6.0
7182;Flexibele schil;2 maanden na instroom;A Landbouw, bosbouw en visserij;Jaar van instroom: 2017;;;
7183;Flexibele schil;2 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2007;0.0;0.0;0.0
7184;Flexibele schil;2 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2008;0.0;0.0;0.0
7185;Flexibele schil;2 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2009;0.0;0.0;0.0
7186;Flexibele schil;2 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2010;0.0;0.0;0.0
7187;Flexibele schil;2 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2011;0.0;0.0;0.0
7188;Flexibele schil;2 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2012;0.0;0.0;0.0
7189;Flexibele schil;2 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2013;0.0;0.0;0.0
7190;Flexibele schil;2 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2014;0.0;0.0;0.0
7191;Flexibele schil;2 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2015;0.0;0.0;0.0
7192;Flexibele schil;2 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2016;0.0;0.0;0.0
7193;Flexibele schil;2 maanden na instroom;B Delfstoffenwinning;Jaar van instroom: 2017;;;
7194;Flexibele schil;2 maanden na instroom;C Industrie;Jaar van instroom: 2007;52.0;14.0;38.0
7195;Flexibele schil;2 maanden na instroom;C Industrie;Jaar van instroom: 2008;47.0;13.0;34.0
7196;Flexibele schil;2 maanden na instroom;C Industrie;Jaar van instroom: 2009;39.0;11.0;28.0
7197;Flexibele schil;2 maanden na instroom;C Industrie;Jaar van instroom: 2010;44.0;13.0;31.0
7198;Flexibele schil;2 maanden na instroom;C Industrie;Jaar van instroom: 2011;44.0;13.0;31.0
7199;Flexibele schil;2 maanden na instroom;C Industrie;Jaar van instroom: 2012;42.0;13.0;29.0
7200;Flexibele schil;2 maanden na instroom;C Industrie;Jaar van instroom: 2013;45.0;14.0;31.0
7201;Flexibele schil;2 maanden na instroom;C Industrie;Jaar van instroom: 2014;47.0;14.0;33.0
7202;Flexibele schil;2 maanden na instroom;C Industrie;Jaar van instroom: 2015;43.0;14.0;29.0
7203;Flexibele schil;2 maanden na instroom;C Industrie;Jaar van instroom: 2016;43.0;14.0;29.0
7204;Flexibele schil;2 maanden na instroom;C Industrie;Jaar van instroom: 2017;;;
7205;Flexibele schil;2 maanden na instroom;D Energievoorziening;Jaar van instroom: 2007;1.0;0.0;1.0
7206;Flexibele schil;2 maanden na instroom;D Energievoorziening;Jaar van instroom: 2008;1.0;0.0;1.0
7207;Flexibele schil;2 maanden na instroom;D Energievoorziening;Jaar van instroom: 2009;1.0;0.0;1.0
7208;Flexibele schil;2 maanden na instroom;D Energievoorziening;Jaar van instroom: 2010;1.0;0.0;1.0
7209;Flexibele schil;2 maanden na instroom;D Energievoorziening;Jaar van instroom: 2011;1.0;0.0;1.0
7210;Flexibele schil;2 maanden na instroom;D Energievoorziening;Jaar van instroom: 2012;1.0;0.0;1.0
7211;Flexibele schil;2 maanden na instroom;D Energievoorziening;Jaar van instroom: 2013;1.0;0.0;1.0
7212;Flexibele schil;2 maanden na instroom;D Energievoorziening;Jaar van instroom: 2014;1.0;0.0;1.0
7213;Flexibele schil;2 maanden na instroom;D Energievoorziening;Jaar van instroom: 2015;1.0;0.0;1.0
7214;Flexibele schil;2 maanden na instroom;D Energievoorziening;Jaar van instroom: 2016;1.0;0.0;1.0
7215;Flexibele schil;2 maanden na instroom;D Energievoorziening;Jaar van instroom: 2017;;;
7216;Flexibele schil;2 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2007;2.0;0.0;1.0
7217;Flexibele schil;2 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2008;2.0;0.0;1.0
7218;Flexibele schil;2 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2009;2.0;0.0;1.0
7219;Flexibele schil;2 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2010;2.0;0.0;1.0
7220;Flexibele schil;2 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2011;2.0;0.0;1.0
7221;Flexibele schil;2 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2012;2.0;0.0;1.0
7222;Flexibele schil;2 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2013;2.0;0.0;1.0
7223;Flexibele schil;2 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2014;2.0;0.0;1.0
7224;Flexibele schil;2 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2015;2.0;0.0;1.0
7225;Flexibele schil;2 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2016;2.0;0.0;1.0
7226;Flexibele schil;2 maanden na instroom;E Waterbedrijven en afvalbeheer;Jaar van instroom: 2017;;;
7227;Flexibele schil;2 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2007;29.0;8.0;21.0
7228;Flexibele schil;2 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2008;27.0;7.0;19.0
7229;Flexibele schil;2 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2009;21.0;6.0;15.0
7230;Flexibele schil;2 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2010;24.0;6.0;17.0
7231;Flexibele schil;2 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2011;24.0;6.0;18.0
7232;Flexibele schil;2 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2012;23.0;6.0;17.0
7233;Flexibele schil;2 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2013;24.0;5.0;19.0
7234;Flexibele schil;2 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2014;22.0;5.0;16.0
7235;Flexibele schil;2 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2015;21.0;5.0;15.0
7236;Flexibele schil;2 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2016;21.0;5.0;16.0
7237;Flexibele schil;2 maanden na instroom;F Bouwnijverheid;Jaar van instroom: 2017;;;
7238;Flexibele schil;2 maanden na instroom;G Handel;Jaar van instroom: 2007;185.0;95.0;89.0
7239;Flexibele schil;2 maanden na instroom;G Handel;Jaar van instroom: 2008;201.0;107.0;94.0
7240;Flexibele schil;2 maanden na instroom;G Handel;Jaar van instroom: 2009;157.0;91.0;66.0
7241;Flexibele schil;2 maanden na instroom;G Handel;Jaar van instroom: 2010;170.0;97.0;73.0
7242;Flexibele schil;2 maanden na instroom;G Handel;Jaar van instroom: 2011;176.0;99.0;77.0
7243;Flexibele schil;2 maanden na instroom;G Handel;Jaar van instroom: 2012;168.0;96.0;73.0
7244;Flexibele schil;2 maanden na instroom;G Handel;Jaar van instroom: 2013;171.0;98.0;73.0
7245;Flexibele schil;2 maanden na instroom;G Handel;Jaar van instroom: 2014;193.0;109.0;84.0
7246;Flexibele schil;2 maanden na instroom;G Handel;Jaar van instroom: 2015;214.0;130.0;84.0
7247;Flexibele schil;2 maanden na instroom;G Handel;Jaar van instroom: 2016;206.0;122.0;84.0
7248;Flexibele schil;2 maanden na instroom;G Handel;Jaar van instroom: 2017;;;
7249;Flexibele schil;2 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2007;39.0;8.0;31.0
7250;Flexibele schil;2 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2008;36.0;8.0;28.0
7251;Flexibele schil;2 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2009;32.0;8.0;24.0
7252;Flexibele schil;2 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2010;34.0;9.0;26.0
7253;Flexibele schil;2 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2011;38.0;8.0;30.0
7254;Flexibele schil;2 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2012;38.0;8.0;30.0
7255;Flexibele schil;2 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2013;34.0;8.0;27.0
7256;Flexibele schil;2 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2014;34.0;7.0;27.0
7257;Flexibele schil;2 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2015;34.0;7.0;27.0
7258;Flexibele schil;2 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2016;34.0;6.0;27.0
7259;Flexibele schil;2 maanden na instroom;H Vervoer en opslag;Jaar van instroom: 2017;;;
7260;Flexibele schil;2 maanden na instroom;I Horeca;Jaar van instroom: 2007;78.0;46.0;32.0
7261;Flexibele schil;2 maanden na instroom;I Horeca;Jaar van instroom: 2008;72.0;44.0;28.0
7262;Flexibele schil;2 maanden na instroom;I Horeca;Jaar van instroom: 2009;69.0;42.0;27.0
7263;Flexibele schil;2 maanden na instroom;I Horeca;Jaar van instroom: 2010;78.0;48.0;30.0
7264;Flexibele schil;2 maanden na instroom;I Horeca;Jaar van instroom: 2011;83.0;51.0;32.0
7265;Flexibele schil;2 maanden na instroom;I Horeca;Jaar van instroom: 2012;81.0;49.0;32.0
7266;Flexibele schil;2 maanden na instroom;I Horeca;Jaar van instroom: 2013;87.0;52.0;35.0
7267;Flexibele schil;2 maanden na instroom;I Horeca;Jaar van instroom: 2014;99.0;58.0;41.0
7268;Flexibele schil;2 maanden na instroom;I Horeca;Jaar van instroom: 2015;100.0;59.0;41.0
7269;Flexibele schil;2 maanden na instroom;I Horeca;Jaar van instroom: 2016;103.0;61.0;42.0
7270;Flexibele schil;2 maanden na instroom;I Horeca;Jaar van instroom: 2017;;;
7271;Flexibele schil;2 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2007;21.0;6.0;15.0
7272;Flexibele schil;2 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2008;22.0;7.0;16.0
7273;Flexibele schil;2 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2009;18.0;6.0;13.0
7274;Flexibele schil;2 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2010;19.0;6.0;13.0
7275;Flexibele schil;2 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2011;20.0;7.0;13.0
7276;Flexibele schil;2 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2012;20.0;7.0;13.0
7277;Flexibele schil;2 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2013;21.0;7.0;14.0
7278;Flexibele schil;2 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2014;22.0;7.0;15.0
7279;Flexibele schil;2 maanden na instroom;J Informatie en communicatie;Jaar van instroom: 2015;24.0;8.0;17.0
