ID;PrognoseInterval;Generatie;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
380;Bovengrens 95%-prognose-interval;1e Generatie;2047;4577576;2970814;521392;1196244;243741;566189;261680;375229;584430;1584394;764805;819028;148886;166642
381;Bovengrens 95%-prognose-interval;1e Generatie;2048;4619236;2997569;525543;1213426;245921;573376;262450;377836;591379;1600873;767712;832671;149659;164845
382;Bovengrens 95%-prognose-interval;1e Generatie;2049;4661233;3027155;531823;1228783;249107;580172;262721;379951;597931;1609088;771808;843008;150720;162350
383;Bovengrens 95%-prognose-interval;1e Generatie;2050;4705695;3056759;538726;1244558;252011;586812;263211;382121;604316;1627220;778921;853153;151909;163712
384;Bovengrens 95%-prognose-interval;2e Generatie;2003;1459762;622436;62939;73873;22122;132488;45214;133889;152012;837333;476988;62666;265410;32316
385;Bovengrens 95%-prognose-interval;2e Generatie;2004;1502341;659125;68116;81013;23824;140729;47793;138715;159202;843584;478276;66501;265663;33316
386;Bovengrens 95%-prognose-interval;2e Generatie;2005;1545877;696063;73422;88618;25598;149020;50352;143322;166426;850140;479653;70526;265932;34376
387;Bovengrens 95%-prognose-interval;2e Generatie;2006;1590798;733716;79132;97012;27578;157406;52968;147813;173485;856788;480920;75070;266292;35489
388;Bovengrens 95%-prognose-interval;2e Generatie;2007;1635535;772079;85000;105867;29614;166146;55574;151936;180624;863654;482362;79848;266745;36632
389;Bovengrens 95%-prognose-interval;2e Generatie;2008;1682496;810297;91628;115908;32056;175174;58469;156172;188193;872229;484474;85319;267312;37965
390;Bovengrens 95%-prognose-interval;2e Generatie;2009;1732421;851885;98747;126231;34554;184827;61364;160169;195972;881802;486971;91352;268103;39382
391;Bovengrens 95%-prognose-interval;2e Generatie;2010;1785689;895946;105889;138232;37408;194692;64517;164561;204537;890573;489626;97767;269029;41020
392;Bovengrens 95%-prognose-interval;2e Generatie;2011;1838649;940498;113432;149963;40080;204239;67608;168571;212485;902129;493054;104049;269871;42606
393;Bovengrens 95%-prognose-interval;2e Generatie;2012;1887348;980371;120648;161489;42861;213841;70547;172576;219915;911880;496072;110896;270731;44246
394;Bovengrens 95%-prognose-interval;2e Generatie;2013;1937601;1023569;127796;175034;45867;223796;73267;176177;228021;922875;499164;118647;271754;46178
395;Bovengrens 95%-prognose-interval;2e Generatie;2014;1998216;1065486;135243;188580;49398;233640;76225;180322;236452;935667;501687;126953;272890;48195
396;Bovengrens 95%-prognose-interval;2e Generatie;2015;2059220;1109364;143291;202413;52657;243259;79344;184311;244585;947909;505262;135412;273906;50456
397;Bovengrens 95%-prognose-interval;2e Generatie;2016;2107896;1146292;151436;214566;55567;252733;82343;187716;252662;960114;509102;143358;275124;52950
398;Bovengrens 95%-prognose-interval;2e Generatie;2017;2155080;1183017;159571;227992;59098;263170;85579;190486;261856;975202;512488;152131;276192;55567
399;Bovengrens 95%-prognose-interval;2e Generatie;2018;2215886;1230527;168085;244137;62870;272147;88878;194350;269334;990215;517585;160995;277433;58341
400;Bovengrens 95%-prognose-interval;2e Generatie;2019;2276306;1278653;177585;260530;66660;284339;92198;198670;279854;1003726;522269;170282;278682;61151
401;Bovengrens 95%-prognose-interval;2e Generatie;2020;2343060;1329794;188195;277419;70963;297187;95499;202935;291261;1018386;527635;180341;280147;64432
402;Bovengrens 95%-prognose-interval;2e Generatie;2021;2412405;1384826;198509;297189;75777;311345;98970;207883;304860;1034830;532608;190861;281488;67551
403;Bovengrens 95%-prognose-interval;2e Generatie;2022;2482649;1438349;208639;318165;80614;322591;103238;213122;316352;1051256;537369;202464;282620;70711
404;Bovengrens 95%-prognose-interval;2e Generatie;2023;2549427;1492615;218251;338095;85479;333446;107442;217765;326658;1069249;541442;214934;284067;73532
405;Bovengrens 95%-prognose-interval;2e Generatie;2024;2623907;1554611;227771;355597;89983;344496;111897;222646;336944;1084785;545041;226444;285397;76320
406;Bovengrens 95%-prognose-interval;2e Generatie;2025;2698361;1606091;236096;375213;94609;356528;116052;228166;348617;1099195;550477;238002;286764;79369
407;Bovengrens 95%-prognose-interval;2e Generatie;2026;2765645;1660373;245232;394687;99433;367834;120115;233571;359604;1116157;557045;248853;288266;82915
408;Bovengrens 95%-prognose-interval;2e Generatie;2027;2831532;1711262;254037;413538;103851;378573;124210;238901;370141;1134337;562913;260470;289664;86218
409;Bovengrens 95%-prognose-interval;2e Generatie;2028;2894640;1760783;262964;431892;108562;388895;128467;243608;380321;1149222;570909;271300;290829;90036
410;Bovengrens 95%-prognose-interval;2e Generatie;2029;2956548;1809415;271635;450046;113272;398939;132662;248135;390302;1165488;575402;282472;291638;93821
411;Bovengrens 95%-prognose-interval;2e Generatie;2030;3014893;1857993;280582;468301;118314;408194;136606;252694;399818;1184058;584336;294943;292297;97478
412;Bovengrens 95%-prognose-interval;2e Generatie;2031;3084873;1911803;290282;488697;123986;417756;141079;257790;409607;1201212;593042;307542;293059;100332
413;Bovengrens 95%-prognose-interval;2e Generatie;2032;3155797;1966325;299891;509482;129483;427649;145417;262993;419856;1218632;599446;319874;293509;103261
414;Bovengrens 95%-prognose-interval;2e Generatie;2033;3232309;2024403;310786;531751;135459;437994;149719;268595;430689;1237363;606424;332001;294690;105939
415;Bovengrens 95%-prognose-interval;2e Generatie;2034;3304129;2079243;321178;552849;141196;447457;153797;273882;440720;1257860;613585;343230;295321;109781
416;Bovengrens 95%-prognose-interval;2e Generatie;2035;3376457;2134286;332089;570254;146131;456421;157251;279160;450207;1276699;617100;353032;295584;113131
417;Bovengrens 95%-prognose-interval;2e Generatie;2036;3445030;2180939;343268;589671;151495;464361;160888;283560;458657;1297763;626537;364137;295631;116814
418;Bovengrens 95%-prognose-interval;2e Generatie;2037;3519008;2233556;353685;613894;157057;472743;165252;287903;468000;1319003;635608;378434;295785;120057
419;Bovengrens 95%-prognose-interval;2e Generatie;2038;3602784;2295640;363307;638357;162442;482716;169964;292672;479464;1338021;642839;392555;295591;122967
420;Bovengrens 95%-prognose-interval;2e Generatie;2039;3667907;2353584;373606;659271;168550;493246;175403;297692;491015;1357610;649381;405781;294483;126162
421;Bovengrens 95%-prognose-interval;2e Generatie;2040;3727981;2403412;384133;680754;174509;503664;180821;302557;502554;1375199;658551;419398;293604;129038
422;Bovengrens 95%-prognose-interval;2e Generatie;2041;3792499;2453117;395321;703933;181165;513569;186778;306857;513522;1393142;669033;434547;292709;131694
423;Bovengrens 95%-prognose-interval;2e Generatie;2042;3861445;2504141;406028;726096;188228;522807;192370;311636;523796;1411158;680275;449438;291127;134821
424;Bovengrens 95%-prognose-interval;2e Generatie;2043;3938553;2555024;416271;747391;194963;532119;197488;316318;534206;1433476;692173;462900;289605;138075
425;Bovengrens 95%-prognose-interval;2e Generatie;2044;4021734;2605346;426033;767703;201023;541044;203030;320837;544196;1454315;705230;476203;288268;140931
426;Bovengrens 95%-prognose-interval;2e Generatie;2045;4099353;2657020;435451;787232;207153;550053;208697;325528;554270;1479789;718130;489880;287199;144471
427;Bovengrens 95%-prognose-interval;2e Generatie;2046;4179899;2708454;446319;809556;213639;559235;214418;330882;564806;1502672;730890;504363;286349;147968
428;Bovengrens 95%-prognose-interval;2e Generatie;2047;4260572;2758960;457798;833097;219490;568433;219248;335835;575233;1524127;743159;517415;284980;151079
429;Bovengrens 95%-prognose-interval;2e Generatie;2048;4332659;2809457;468038;857291;225826;577574;224374;340676;585573;1545457;754516;529891;283314;154119
430;Bovengrens 95%-prognose-interval;2e Generatie;2049;4396440;2850830;478304;877267;231550;587343;228973;345443;596860;1567129;764485;542790;281474;157544
431;Bovengrens 95%-prognose-interval;2e Generatie;2050;4458802;2897831;489156;896169;236878;597698;233196;350568;608666;1587327;773351;555030;279725;161086
432;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2003;3028457;1615253;187575;282961;60568;293195;127984;319696;339790;1413444;751185;192709;400200;66724
433;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2004;3075929;1661771;194702;295323;62899;300983;130216;323195;346254;1415212;746841;199323;397567;65575
434;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2005;3118447;1703816;199810;306102;65165;308119;132418;326179;351965;1414903;741270;205195;394819;64017
435;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2006;3157441;1742246;203257;314920;67129;315329;134448;328907;357443;1414506;736673;210662;391877;62452
436;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2007;3193134;1776259;205478;322617;69049;321901;136316;331356;362414;1416612;732146;216783;388956;61665
437;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2008;3229407;1809270;207161;330245;70907;327958;138239;333176;366684;1421079;728445;223747;385851;61373
438;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2009;3268643;1840435;208612;337147;72866;333647;139811;334661;370614;1427283;725142;232475;382619;62144
439;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2010;3309389;1870829;210367;343527;74798;338519;141477;335837;373838;1437488;722743;242478;379348;63220
440;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2011;3350441;1898018;210927;349234;76457;343298;142706;336645;376496;1450235;720441;252958;376029;65030
441;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2012;3389536;1926637;212171;355133;78109;347613;144379;337364;379082;1464645;719948;264087;372481;67652
442;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2013;3435500;1951913;213673;361129;79952;351656;146320;337645;381324;1479509;718881;275575;368779;70434
443;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2014;3472334;1978019;215370;366646;81760;355576;148030;337929;383215;1493692;716133;287462;365300;73294
444;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2015;3511056;2005141;216975;371943;83809;359374;149730;337851;384909;1505758;712563;298520;361862;75666
445;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2016;3547479;2029783;217974;377499;85766;362129;151205;337601;386256;1516192;707539;308818;358398;77983
446;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2017;3581086;2055054;218598;382632;87688;363980;152465;337070;387063;1526598;703692;320101;354871;80133
447;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2018;3615553;2077307;220052;388007;89821;365709;153920;336374;387823;1537400;700401;331831;351305;82294
448;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2019;3652246;2099329;221343;394668;91962;366777;155747;335630;388179;1548056;696833;342791;347839;84060
449;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2020;3684972;2118722;222749;401139;94228;367536;157707;334393;388293;1560286;691138;354718;344157;86031
450;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2021;3714608;2136087;223977;406810;96659;368145;159078;333184;387845;1570050;687221;365567;340308;87945
451;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2022;3741427;2155311;225489;412042;98947;368530;160946;332145;387673;1580497;683930;375319;336164;89601
452;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2023;3770883;2177730;226718;415416;101345;368608;162727;330509;386800;1592936;681308;385473;332098;91943
453;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2024;3795658;2195940;228619;419870;103335;368684;164673;328907;385802;1602129;679601;395666;327985;93774
454;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2025;3820411;2212532;229981;424666;105805;368463;166706;326991;384932;1605845;678620;405977;324119;95114
455;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2026;3847291;2229534;231216;429110;107730;368062;167555;324906;383999;1612821;675320;414935;320080;96648
456;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2027;3871233;2245718;231892;433226;109411;367352;168951;322551;382917;1618967;670150;425256;315644;97621
457;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2028;3892973;2260096;232718;437174;111142;366423;171010;320117;381353;1629049;665838;435324;311093;98459
458;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2029;3913824;2272262;233632;441485;113164;365224;173149;317519;379591;1636521;662416;446713;306296;99512
459;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2030;3936473;2290263;234475;445553;115401;363916;174608;314791;377930;1646710;661266;455710;301493;101955
460;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2031;3950208;2308586;235601;449507;118078;362557;175627;312670;376172;1654739;660083;463543;296593;103605
461;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2032;3963571;2317383;237174;452311;119767;360960;177851;310023;374249;1661932;658274;472809;292028;104910
462;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2033;3977677;2325955;237793;454970;121929;359109;179304;306795;372416;1671133;655154;483368;287841;105904
463;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2034;3996728;2336585;238108;458365;123867;357426;180765;304108;370813;1679618;653238;490694;282717;107983
464;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2035;4025031;2347665;238708;460804;125864;355918;182347;301261;368822;1688378;651508;498441;277444;109420
465;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2036;4051074;2361579;239131;463262;127829;354067;183725;298348;367033;1690550;648121;506314;272658;110820
466;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2037;4068198;2369754;239902;466434;129714;352347;184985;294593;364672;1702620;649416;514514;267013;112032
467;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2038;4088793;2379920;240865;469692;131175;350278;186481;290717;362000;1704952;648761;523518;261566;113648
468;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2039;4113940;2387835;241635;472474;132710;348197;187711;287794;359472;1710514;647779;532926;255869;115228
469;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2040;4135956;2393234;242567;474881;135073;346206;188855;284257;357141;1724503;650688;541559;250141;117017
470;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2041;4155286;2405587;243291;477733;137066;344195;189807;280602;354578;1736552;649701;549841;244551;118440
471;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2042;4167885;2415213;244213;480251;139599;342087;191009;276665;351517;1749352;648966;560343;238334;119229
472;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2043;4180780;2419403;245221;482494;142023;340216;192415;273353;348633;1753572;648015;568959;231789;120515
473;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2044;4193490;2428359;246272;484893;144221;337450;193749;269422;345871;1755708;647240;577376;226029;122219
474;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2045;4210245;2439213;247120;486858;145990;334791;194939;265459;342850;1760162;647136;585437;220065;123699
475;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2046;4224203;2447155;247477;489081;147634;331629;195953;261633;339881;1771393;645487;593872;214480;124974
476;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2047;4234616;2453803;247855;491071;150131;328877;197160;257683;336419;1777311;649161;602310;208100;126514
477;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2048;4245444;2459165;248238;492367;152502;325913;197938;253574;332707;1782636;647615;609746;201982;127947
478;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2049;4258954;2463128;248486;493547;154535;323072;198551;249636;328869;1788849;649679;616281;195646;129209
479;Ondergrens 67%-prognose-interval;Totaal 1e en 2e generatie;2050;4260594;2466814;249246;496142;156470;320206;199190;245721;324654;1793277;648749;624095;189950;130435
480;Ondergrens 67%-prognose-interval;1e Generatie;2003;1574763;997053;125143;210041;38658;161513;83059;186415;188657;577668;274993;130455;134951;34563
481;Ondergrens 67%-prognose-interval;1e Generatie;2004;1587858;1012642;127975;216624;39625;162139;83147;185901;189122;575328;270398;134122;132303;32653
482;Ondergrens 67%-prognose-interval;1e Generatie;2005;1594136;1023153;128710;220860;40406;162388;83143;185150;189163;571288;265342;136608;129549;30415
483;Ondergrens 67%-prognose-interval;1e Generatie;2006;1598103;1030431;127500;223581;40981;162384;82997;184173;188986;567257;259937;139010;126741;28201
484;Ondergrens 67%-prognose-interval;1e Generatie;2007;1599164;1034172;125367;225070;41522;162248;82900;183167;188653;565473;256116;141870;123831;26759
485;Ondergrens 67%-prognose-interval;1e Generatie;2008;1604161;1037407;122889;226135;41937;161913;82682;181940;188138;567924;253371;145758;120821;25869
486;Ondergrens 67%-prognose-interval;1e Generatie;2009;1613970;1041330;120835;226796;42439;161389;82623;180649;187407;572367;252664;150926;117877;25955
487;Ondergrens 67%-prognose-interval;1e Generatie;2010;1625197;1044142;118403;227448;43009;160726;82204;179260;186602;580194;251550;157065;114964;26716
488;Ondergrens 67%-prognose-interval;1e Generatie;2011;1636754;1046179;116203;227745;43523;160050;81879;177715;185482;590410;251292;164451;111971;28151
489;Ondergrens 67%-prognose-interval;1e Generatie;2012;1648515;1048750;114641;227603;43832;159114;81675;176076;184553;599931;252114;172237;108944;30101
490;Ondergrens 67%-prognose-interval;1e Generatie;2013;1660757;1050657;112634;227748;44407;158350;81346;174495;183475;610935;252616;179613;105932;32409
491;Ondergrens 67%-prognose-interval;1e Generatie;2014;1675740;1051137;111055;227880;44864;157506;81141;172604;182139;621034;252309;187057;103058;34276
492;Ondergrens 67%-prognose-interval;1e Generatie;2015;1687494;1052897;109146;227847;45323;156367;81054;170864;180796;631342;252756;194305;100174;35857
493;Ondergrens 67%-prognose-interval;1e Generatie;2016;1699182;1055177;107990;228206;45996;155252;81059;169153;179486;641910;253011;201204;97427;37334
494;Ondergrens 67%-prognose-interval;1e Generatie;2017;1712736;1057001;107008;227785;46760;153965;81042;167356;178034;648737;252852;207997;94705;38621
495;Ondergrens 67%-prognose-interval;1e Generatie;2018;1722884;1060204;105683;227507;47538;152526;81174;165284;176462;656629;252843;214450;91821;39475
496;Ondergrens 67%-prognose-interval;1e Generatie;2019;1729649;1061978;104774;227665;48411;151190;81047;163104;174731;663254;251162;221685;89050;40513
497;Ondergrens 67%-prognose-interval;1e Generatie;2020;1736477;1066505;104064;227514;49505;149767;80944;161026;173034;671049;251859;229330;86327;41628
498;Ondergrens 67%-prognose-interval;1e Generatie;2021;1744712;1069813;102535;227730;50466;148402;80853;158931;171396;675456;251486;235796;83595;42477
499;Ondergrens 67%-prognose-interval;1e Generatie;2022;1750270;1070564;101690;227462;51393;146710;80824;156553;169690;681564;252473;241489;80989;43208
500;Ondergrens 67%-prognose-interval;1e Generatie;2023;1758294;1070165;100425;227389;51923;145281;80331;154152;167952;689120;252649;247304;78175;43554
501;Ondergrens 67%-prognose-interval;1e Generatie;2024;1762643;1071569;99268;227509;52961;143596;80058;151686;166158;696107;251314;253598;75494;43852
502;Ondergrens 67%-prognose-interval;1e Generatie;2025;1769540;1072146;98961;227041;53848;142011;80239;149202;164105;700938;249998;259589;72778;44013
503;Ondergrens 67%-prognose-interval;1e Generatie;2026;1774591;1071016;98346;227420;54308;140131;80217;146509;161747;704974;249432;264978;70228;44329
504;Ondergrens 67%-prognose-interval;1e Generatie;2027;1778688;1068943;97902;227577;54963;138243;80030;144103;159213;710388;248630;269579;67735;44431
505;Ondergrens 67%-prognose-interval;1e Generatie;2028;1783610;1068034;97877;227794;55870;136448;80547;141501;157244;715905;247974;274930;65328;44307
506;Ondergrens 67%-prognose-interval;1e Generatie;2029;1794802;1068497;97958;227153;56411;134589;80926;138853;155111;720165;247511;279344;62717;44344
507;Ondergrens 67%-prognose-interval;1e Generatie;2030;1800927;1071789;97920;226564;56922;132720;80930;136186;153031;724071;247502;283876;60465;44804
508;Ondergrens 67%-prognose-interval;1e Generatie;2031;1802369;1071832;97445;225360;57420;130905;80791;133370;150403;724631;246005;288834;58154;45109
509;Ondergrens 67%-prognose-interval;1e Generatie;2032;1799747;1068554;97118;224759;58005;129082;80899;130776;148449;730530;245972;293131;55724;45141
510;Ondergrens 67%-prognose-interval;1e Generatie;2033;1804195;1068096;96906;225247;58418;127078;81244;127965;145966;736108;245911;297770;53540;45416
511;Ondergrens 67%-prognose-interval;1e Generatie;2034;1805613;1065572;96809;225403;58906;125200;80662;124942;143244;741646;246660;300423;51502;46048
512;Ondergrens 67%-prognose-interval;1e Generatie;2035;1803935;1065003;96426;224042;59412;122932;80911;121854;140397;748938;245886;304451;49590;46245
513;Ondergrens 67%-prognose-interval;1e Generatie;2036;1804157;1062696;95765;222698;59673;120649;80863;118706;137567;754463;246212;309250;47749;46514
514;Ondergrens 67%-prognose-interval;1e Generatie;2037;1805828;1059659;94985;221804;60086;118711;80698;115622;134990;755837;245420;311663;45468;46527
515;Ondergrens 67%-prognose-interval;1e Generatie;2038;1807831;1056686;94222;221170;60574;116827;80589;112506;132913;760407;246671;314357;43521;46771
516;Ondergrens 67%-prognose-interval;1e Generatie;2039;1811022;1052337;93276;220737;61140;114998;80437;109343;130920;768753;247170;317546;41578;46979
517;Ondergrens 67%-prognose-interval;1e Generatie;2040;1812514;1047739;93076;220394;61506;113123;80225;106125;128492;774776;247295;320380;39750;47030
518;Ondergrens 67%-prognose-interval;1e Generatie;2041;1812414;1045778;92919;218993;61729;111098;80046;102541;125713;778030;247964;323130;38029;47229
519;Ondergrens 67%-prognose-interval;1e Generatie;2042;1816088;1041382;92701;217053;62028;108988;79890;99190;122783;781032;248780;325651;36328;47561
520;Ondergrens 67%-prognose-interval;1e Generatie;2043;1817275;1036681;92222;215124;62143;106828;80030;95899;119715;783489;249218;330108;34645;47373
521;Ondergrens 67%-prognose-interval;1e Generatie;2044;1815488;1032795;91224;214146;62032;104450;80110;92333;116548;789369;250340;333385;33190;47379
522;Ondergrens 67%-prognose-interval;1e Generatie;2045;1811985;1028260;90749;213674;62169;101892;79849;88772;113246;795703;251725;336717;31833;47500
523;Ondergrens 67%-prognose-interval;1e Generatie;2046;1812785;1022684;89792;212570;62336;99336;79365;85408;110272;797876;253438;339449;30774;46959
524;Ondergrens 67%-prognose-interval;1e Generatie;2047;1811635;1015597;88775;212073;62845;96658;79032;82014;107010;800063;253684;342033;29904;46605
525;Ondergrens 67%-prognose-interval;1e Generatie;2048;1806283;1008833;88046;211556;63387;94041;78885;78600;103540;803119;252352;345044;29201;46931
526;Ondergrens 67%-prognose-interval;1e Generatie;2049;1806288;1003965;87368;210719;63902;91541;78816;75042;100372;805057;252487;346826;28338;47442
527;Ondergrens 67%-prognose-interval;1e Generatie;2050;1803967;998060;86544;209894;64423;88679;78790;71612;96720;809703;252435;349536;27392;47509
528;Ondergrens 67%-prognose-interval;2e Generatie;2003;1451717;616626;62146;72691;21832;131384;44781;132984;150778;835102;475692;62100;265187;32095
529;Ondergrens 67%-prognose-interval;2e Generatie;2004;1485674;646714;66371;78376;23187;138301;46891;136883;156600;838897;475615;65203;265180;32827
530;Ondergrens 67%-prognose-interval;2e Generatie;2005;1518071;675644;70599;84116;24512;144974;48876;140411;162007;842272;475080;68329;265125;33491
531;Ondergrens 67%-prognose-interval;2e Generatie;2006;1549537;703979;74641;89745;25830;151516;50835;143601;167086;845085;474177;71373;265018;34049
532;Ondergrens 67%-prognose-interval;2e Generatie;2007;1579966;731997;78704;95611;27117;158017;52750;146743;172045;847519;472779;74446;264865;34537
533;Ondergrens 67%-prognose-interval;2e Generatie;2008;1610053;759421;82598;101427;28433;164168;54641;149625;176661;849939;471215;77589;264672;35019
534;Ondergrens 67%-prognose-interval;2e Generatie;2009;1638949;786125;86347;107053;29707;170117;56502;152173;181041;852259;469421;80814;264415;35491
535;Ondergrens 67%-prognose-interval;2e Generatie;2010;1667053;811245;89862;113022;30931;175728;58234;154612;184920;853926;467413;84126;264125;35944
536;Ondergrens 67%-prognose-interval;2e Generatie;2011;1693666;836893;93301;118682;32222;181134;59980;156843;188772;855941;465027;87449;263764;36475
537;Ondergrens 67%-prognose-interval;2e Generatie;2012;1720080;860995;96603;124082;33429;186276;61732;158845;192258;858392;462897;90993;263357;37064
538;Ondergrens 67%-prognose-interval;2e Generatie;2013;1748185;884239;99789;130103;34679;190927;63510;160697;195375;861113;459944;94797;262890;37728
539;Ondergrens 67%-prognose-interval;2e Generatie;2014;1773210;906952;102717;135315;36016;195275;65296;162471;198424;863909;457573;98924;262316;38505
540;Ondergrens 67%-prognose-interval;2e Generatie;2015;1797941;931131;105873;140784;37314;199348;67017;164168;201098;866889;454738;103188;261717;39284
541;Ondergrens 67%-prognose-interval;2e Generatie;2016;1820918;953326;108692;146709;38815;203208;68704;165798;203538;869320;452027;107292;261008;40210
542;Ondergrens 67%-prognose-interval;2e Generatie;2017;1846008;974282;111384;152146;40082;206577;70582;167262;205753;873092;449331;111512;260254;41088
543;Ondergrens 67%-prognose-interval;2e Generatie;2018;1871533;995613;113947;157577;41332;209840;72313;168542;208033;875952;446125;115818;259427;42014
544;Ondergrens 67%-prognose-interval;2e Generatie;2019;1895202;1015735;116285;163046;42666;212572;73906;169912;210057;877841;442795;120049;258475;42892
545;Ondergrens 67%-prognose-interval;2e Generatie;2020;1916980;1034309;118379;168047;44038;215201;75396;170912;211861;879965;439312;124347;257492;43831
546;Ondergrens 67%-prognose-interval;2e Generatie;2021;1936936;1053013;120723;172401;45429;217424;77098;171892;213659;882952;435858;128856;256390;44804
547;Ondergrens 67%-prognose-interval;2e Generatie;2022;1956263;1070886;122519;177122;46829;219275;78769;172793;215111;885528;432426;133577;255103;45767
548;Ondergrens 67%-prognose-interval;2e Generatie;2023;1976247;1087793;124272;182034;48217;221031;80297;173653;216420;887650;428633;137814;253943;46838
549;Ondergrens 67%-prognose-interval;2e Generatie;2024;1993084;1105075;126238;186798;49735;222586;82013;174425;217431;890574;425359;142353;252468;47900
550;Ondergrens 67%-prognose-interval;2e Generatie;2025;2012340;1122427;128137;191712;51187;223685;83349;175055;218161;891689;422357;146694;250860;49204
551;Ondergrens 67%-prognose-interval;2e Generatie;2026;2029672;1139467;129991;196696;52536;224660;85107;175431;219121;894064;418581;151625;249197;50402
552;Ondergrens 67%-prognose-interval;2e Generatie;2027;2048721;1154682;131643;201215;54075;225709;86562;175914;220006;896976;415447;156573;247334;51352
553;Ondergrens 67%-prognose-interval;2e Generatie;2028;2067521;1169930;133126;205254;55329;226761;88094;176411;221217;899242;412292;160919;245471;52389
554;Ondergrens 67%-prognose-interval;2e Generatie;2029;2084505;1184590;134487;209489;56695;227473;89690;176785;221754;901030;409149;165325;243377;53408
555;Ondergrens 67%-prognose-interval;2e Generatie;2030;2103301;1199298;135837;213246;58272;227998;91107;176974;222707;903061;406745;170298;241176;54619
556;Ondergrens 67%-prognose-interval;2e Generatie;2031;2122569;1213622;136886;216827;59846;228472;92590;177137;223043;906031;404308;174778;238574;55712
557;Ondergrens 67%-prognose-interval;2e Generatie;2032;2136527;1228884;138124;219897;61287;228919;94207;177355;223427;909036;402036;179205;236028;56829
558;Ondergrens 67%-prognose-interval;2e Generatie;2033;2152994;1243123;139441;223554;62781;229710;95818;177533;223635;912789;400250;185215;233175;58043
559;Ondergrens 67%-prognose-interval;2e Generatie;2034;2172625;1256965;140375;227377;64490;229970;97514;177673;224287;915695;397750;189464;230259;59272
560;Ondergrens 67%-prognose-interval;2e Generatie;2035;2191960;1273485;141611;230799;66155;230182;98954;177672;225036;919733;396645;193986;227187;60499
561;Ondergrens 67%-prognose-interval;2e Generatie;2036;2211115;1288522;143178;234423;67744;230489;100556;177703;225260;924279;393929;198989;223560;61954
562;Ondergrens 67%-prognose-interval;2e Generatie;2037;2231687;1303819;144463;237733;69329;230827;102046;177869;225364;926906;393142;204670;219986;63324
