ID;ImportsAndExports;Periods;Original_1;WorkingDayAdjusted_2;Price_3;Original_4;WorkingDayAdjusted_5;Original_6;WorkingDayAdjusted_7;Price_8;Original_9;WorkingDayAdjusted_10
265;Imports;2010 September;58.0;57.1;91.3;63.5;62.5;17.9;17.9;9.5;7.6;7.6
266;Imports;2010 3rd quarter;57.9;57.7;92.2;62.8;62.6;19.7;19.7;9.7;9.1;9.1
267;Imports;2010 October;60.8;62.7;95.1;63.9;65.9;20.7;24.0;8.2;11.5;14.5
268;Imports;2010 November;63.9;62.9;96.6;66.1;65.1;21.4;18.2;9.1;11.2;8.4
269;Imports;2010 December;65.5;62.4;98.6;66.5;63.5;19.3;17.2;11.2;7.2;5.4
270;Imports;2010 4th quarter;63.4;62.7;96.8;65.5;64.8;20.4;19.7;9.5;9.9;9.4
271;Imports;2010;59.0;58.8;92.9;63.5;63.4;19.2;18.9;8.3;10.0;9.8
272;Imports;2011 January;63.5;64.6;97.4;65.2;66.3;20.0;17.9;8.6;10.5;8.7
273;Imports;2011 February;61.5;62.2;98.0;62.8;63.4;22.7;22.7;11.9;9.6;9.6
274;Imports;2011 March;73.9;72.0;98.8;74.7;72.9;19.5;19.5;9.2;9.5;9.5
275;Imports;2011 1st quarter;66.3;66.3;98.1;67.6;67.6;20.6;20.0;9.8;9.9;9.3
276;Imports;2011 April;64.0;64.0;100.6;63.6;63.6;10.9;11.9;8.3;2.3;3.3
277;Imports;2011 May;69.0;67.4;101.0;68.2;66.8;18.0;10.9;9.6;7.7;1.4
278;Imports;2011 June;66.4;67.2;99.3;66.9;67.6;6.1;9.9;6.0;0.1;3.5
279;Imports;2011 2nd quarter;66.5;66.2;100.3;66.2;66.0;11.5;10.9;8.0;3.3;2.7
280;Imports;2011 July;62.3;64.3;98.9;63.0;64.9;6.7;9.6;7.7;-1.0;1.7
281;Imports;2011 August;66.0;64.5;99.4;66.5;65.0;15.4;12.3;6.3;8.6;5.7
282;Imports;2011 September;65.0;64.0;99.1;65.7;64.7;12.2;12.2;8.5;3.4;3.4
283;Imports;2011 3rd quarter;64.5;64.3;99.1;65.0;64.9;11.4;11.3;7.5;3.6;3.6
284;Imports;2011 October;64.2;66.2;103.5;62.1;64.0;5.6;5.6;8.8;-2.9;-2.9
285;Imports;2011 November;68.7;67.7;102.3;67.1;66.1;7.5;7.5;5.9;1.5;1.5
286;Imports;2011 December;68.0;67.7;103.4;65.8;65.5;3.7;8.5;4.9;-1.1;3.3
287;Imports;2011 4th quarter;67.0;67.2;103.1;65.0;65.2;5.6;7.2;6.4;-0.8;0.6
288;Imports;2011;66.0;66.0;100.1;66.0;65.9;12.0;12.1;7.8;3.9;4.0
289;Imports;2012 January;66.9;66.3;101.2;66.1;65.5;5.4;2.7;4.0;1.4;-1.2
290;Imports;2012 February;68.5;65.9;101.6;67.4;65.0;11.4;6.1;3.7;7.4;2.6
291;Imports;2012 March;74.5;74.6;102.2;72.9;73.1;0.9;3.6;3.4;-2.4;0.2
292;Imports;2012 1st quarter;70.0;69.0;101.7;68.8;67.9;5.6;4.1;3.6;1.9;0.5
293;Imports;2012 April;68.2;69.5;103.5;65.9;67.1;6.6;8.5;2.9;3.6;5.4
294;Imports;2012 May;73.2;72.2;103.6;70.6;69.6;6.2;7.1;2.6;3.5;4.3
295;Imports;2012 June;69.8;70.0;100.9;69.2;69.4;5.0;4.2;1.6;3.4;2.7
296;Imports;2012 2nd quarter;70.4;70.6;102.7;68.6;68.7;5.9;6.6;2.3;3.5;4.1
297;Imports;2012 July;67.6;67.8;102.1;66.2;66.5;8.4;5.6;3.2;5.1;2.4
298;Imports;2012 August;70.7;69.1;104.7;67.5;66.0;7.0;7.0;5.4;1.5;1.5
299;Imports;2012 September;64.8;67.3;102.7;63.1;65.5;-0.4;5.1;3.7;-3.9;1.2
300;Imports;2012 3rd quarter;67.7;68.1;103.2;65.6;66.0;5.0;5.9;4.1;0.8;1.7
301;Imports;2012 October;71.9;70.3;106.1;67.8;66.3;11.9;6.1;2.6;9.1;3.6
302;Imports;2012 November;72.1;71.0;104.4;69.1;68.0;5.0;5.0;2.1;2.9;2.9
303;Imports;2012 December;67.5;70.3;104.3;64.7;67.3;-0.7;3.8;0.9;-1.6;2.7
304;Imports;2012 4th quarter;70.5;70.5;104.9;67.2;67.2;5.3;4.9;1.8;3.4;3.1
305;Imports;2012;69.6;69.5;103.1;67.5;67.4;5.4;5.4;3.0;2.4;2.3
306;Imports;2013 January;70.6;69.4;101.7;69.4;68.2;5.5;4.6;0.5;5.0;4.0
307;Imports;2013 February;66.2;66.9;101.9;64.9;65.6;-3.4;1.4;0.3;-3.7;0.8
308;Imports;2013 March;71.8;73.9;101.0;71.1;73.1;-3.6;-1.0;-1.1;-2.5;0.1
309;Imports;2013 1st quarter;69.5;70.0;101.6;68.5;69.0;-0.6;1.6;-0.1;-0.5;1.6
310;Imports;2013 April;68.5;67.9;100.7;68.0;67.4;0.3;-2.3;-2.7;3.2;0.5
311;Imports;2013 May;72.4;71.4;101.8;71.1;70.1;-1.1;-1.1;-1.7;0.7;0.7
312;Imports;2013 June;68.9;71.0;99.9;69.0;71.0;-1.3;1.4;-0.9;-0.3;2.3
313;Imports;2013 2nd quarter;69.9;70.1;100.8;69.4;69.5;-0.7;-0.7;-1.8;1.1;1.2
314;Imports;2013 July;68.9;67.3;100.4;68.6;67.0;1.9;-0.8;-1.6;3.5;0.9
315;Imports;2013 August;66.6;66.9;101.1;65.9;66.2;-5.7;-3.1;-3.5;-2.3;0.3
316;Imports;2013 September;66.9;67.7;99.8;67.1;67.8;3.3;0.6;-2.8;6.3;3.6
317;Imports;2013 3rd quarter;67.5;67.3;100.4;67.2;67.0;-0.3;-1.1;-2.7;2.4;1.6
318;Imports;2013 October;70.8;69.2;102.6;69.1;67.5;-1.5;-1.5;-3.3;1.9;1.9
319;Imports;2013 November;69.6;70.4;101.8;68.4;69.1;-3.5;-0.9;-2.6;-1.0;1.6
320;Imports;2013 December;70.2;71.2;102.0;68.9;69.8;4.1;1.3;-2.2;6.4;3.6
321;Imports;2013 4th quarter;70.2;70.3;102.1;68.8;68.8;-0.4;-0.3;-2.7;2.4;2.4
322;Imports;2013;69.3;69.4;101.2;68.4;68.6;-0.5;-0.1;-1.8;1.3;1.7
323;Imports;2014 January;70.5;69.3;99.2;71.1;69.8;-0.2;-0.2;-2.5;2.4;2.4
324;Imports;2014 February;66.0;66.7;99.1;66.6;67.3;-0.2;-0.2;-2.8;2.6;2.6
325;Imports;2014 March;72.8;75.0;97.7;74.5;76.7;1.4;1.4;-3.2;4.8;4.8
326;Imports;2014 1st quarter;69.8;70.3;98.7;70.7;71.3;0.4;0.4;-2.9;3.3;3.3
327;Imports;2014 April;69.9;68.0;98.9;70.7;68.9;2.0;0.2;-1.8;3.9;2.2
328;Imports;2014 May;71.4;71.0;100.3;71.2;70.8;-1.5;-0.6;-1.5;0.1;1.0
329;Imports;2014 June;69.6;71.0;99.2;70.2;71.6;1.0;0.1;-0.7;1.7;0.8
330;Imports;2014 2nd quarter;70.3;70.0;99.4;70.7;70.4;0.5;-0.1;-1.4;1.9;1.3
331;Imports;2014 July;72.1;70.4;98.6;73.1;71.5;4.7;4.7;-1.8;6.6;6.6
332;Imports;2014 August;64.2;66.2;98.7;65.1;67.0;-3.6;-1.0;-2.3;-1.3;1.3
333;Imports;2014 September;69.5;68.4;97.5;71.3;70.2;3.8;1.0;-2.4;6.3;3.5
334;Imports;2014 3rd quarter;68.6;68.4;98.3;69.8;69.6;1.6;1.6;-2.2;3.9;3.8
335;Imports;2014 October;72.5;70.8;100.5;72.1;70.5;2.3;2.3;-2.0;4.4;4.4
336;Imports;2014 November;69.2;71.9;98.6;70.2;72.9;-0.5;2.2;-3.2;2.7;5.4
337;Imports;2014 December;68.7;67.8;94.5;72.7;71.7;-2.2;-4.8;-7.4;5.5;2.8
338;Imports;2014 4th quarter;70.1;70.2;97.8;71.7;71.7;-0.1;-0.1;-4.2;4.2;4.2
339;Imports;2014;69.7;69.7;98.5;70.7;70.7;0.6;0.4;-2.7;3.3;3.2
340;Imports;2015 January;64.8;65.4;91.2;71.1;71.7;-8.1;-5.5;-8.1;0.0;2.7
341;Imports;2015 February;65.5;66.1;93.2;70.2;70.9;-0.8;-0.8;-5.9;5.4;5.4
342;Imports;2015 March;77.7;77.8;94.3;82.4;82.5;6.6;3.8;-3.5;10.5;7.7
343;Imports;2015 1st quarter;69.3;69.8;93.0;74.6;75.0;-0.7;-0.7;-5.8;5.4;5.3
344;Imports;2015 April;72.0;71.4;95.8;75.2;74.5;3.1;4.9;-3.1;6.4;8.2
345;Imports;2015 May;69.8;72.6;95.4;73.1;76.0;-2.2;2.3;-4.8;2.8;7.3
346;Imports;2015 June;74.6;72.8;94.8;78.7;76.9;7.2;2.5;-4.4;12.1;7.4
347;Imports;2015 2nd quarter;72.1;72.3;95.4;75.7;75.8;2.7;3.2;-4.1;7.1;7.6
348;Imports;2015 July;72.7;71.1;94.3;77.1;75.4;0.9;0.9;-4.3;5.5;5.5
349;Imports;2015 August;65.3;67.4;92.4;70.7;72.8;1.7;1.7;-6.4;8.6;8.6
350;Imports;2015 September;71.5;70.4;91.9;77.8;76.6;2.9;2.9;-5.7;9.2;9.2
351;Imports;2015 3rd quarter;69.8;69.6;92.9;75.2;75.0;1.8;1.8;-5.5;7.7;7.7
352;Imports;2015 October;73.4;73.7;93.4;78.6;78.9;1.3;4.0;-7.0;8.9;11.8
353;Imports;2015 November;73.2;74.1;93.6;78.2;79.1;5.8;3.0;-5.0;11.3;8.5
354;Imports;2015 December;72.8;70.6;92.5;78.7;76.4;6.0;4.2;-2.2;8.3;6.5
355;Imports;2015 4th quarter;73.1;72.8;93.2;78.5;78.1;4.3;3.7;-4.8;9.5;8.9
356;Imports;2015;71.1;71.1;93.6;76.0;76.0;2.0;2.0;-5.0;7.4;7.4
357;Imports;2016 January;63.9;66.2;86.5;73.8;76.4;-1.5;1.2;-5.2;3.9;6.6
358;Imports;2016 February;67.6;65.0;87.0;77.7;74.9;3.3;-1.7;-6.7;10.6;5.7
359;Imports;2016 March;71.2;70.7;87.6;81.3;80.7;-8.3;-9.2;-7.1;-1.3;-2.3
360;Imports;2016 1st quarter;67.6;67.3;87.1;77.6;77.3;-2.5;-3.6;-6.4;4.1;3.1
361;Imports;2016 April;70.0;70.0;87.5;79.9;80.0;-2.9;-2.0;-8.7;6.4;7.4
362;Imports;2016 May;69.9;70.8;87.7;79.7;80.7;0.1;-2.5;-8.1;9.0;6.2
363;Imports;2016 June;74.4;72.7;89.4;83.3;81.4;-0.2;-0.2;-5.8;5.9;5.9
364;Imports;2016 2nd quarter;71.4;71.1;88.2;81.0;80.7;-1.0;-1.6;-7.5;7.0;6.5
365;Imports;2016 July;68.5;70.7;88.9;77.1;79.5;-5.7;-0.5;-5.8;0.0;5.4
366;Imports;2016 August;68.1;66.6;88.8;76.8;75.0;4.3;-1.1;-4.0;8.6;3.1
367;Imports;2016 September;73.3;72.2;89.0;82.4;81.1;2.6;2.6;-3.1;5.9;5.9
368;Imports;2016 3rd quarter;70.0;69.8;88.9;78.8;78.6;0.2;0.3;-4.3;4.7;4.8
369;Imports;2016 October;74.0;76.3;91.7;80.7;83.2;0.8;3.5;-1.9;2.7;5.5
370;Imports;2016 November;77.1;75.9;92.3;83.5;82.3;5.3;2.5;-1.4;6.8;4.1
371;Imports;2016 December;74.6;74.4;94.6;78.9;78.6;2.5;5.3;2.3;0.2;2.9
372;Imports;2016 4th quarter;75.2;75.5;92.9;81.0;81.4;2.9;3.8;-0.4;3.2;4.1
373;Imports;2016;71.1;71.0;89.3;79.6;79.5;-0.1;-0.2;-4.6;4.8;4.6
374;Imports;2017 January;75.0;74.4;93.4;80.3;79.7;17.5;12.3;7.9;8.8;4.2
375;Imports;2017 February;73.5;74.2;94.7;77.6;78.4;8.7;14.2;8.9;-0.1;4.6
376;Imports;2017 March;85.1;83.0;93.6;91.0;88.8;19.5;17.4;6.8;12.0;10.1
377;Imports;2017 1st quarter;77.9;77.2;93.9;83.0;82.3;15.3;14.7;7.8;6.9;6.4
378;Imports;2017 April;73.7;77.1;93.3;79.0;82.5;5.3;10.1;6.6;-1.2;3.2
379;Imports;2017 May;81.0;78.4;90.9;89.0;86.3;15.8;10.8;3.7;11.7;7.0
380;Imports;2017 June;78.7;78.2;90.6;86.8;86.3;5.7;7.6;1.4;4.2;6.0
381;Imports;2017 2nd quarter;77.8;77.9;91.6;85.0;85.0;8.9;9.5;3.8;4.9;5.4
382;Imports;2017 July;75.0;77.4;90.2;83.1;85.7;9.4;9.4;1.5;7.8;7.8
383;Imports;2017 August;76.0;74.3;90.2;84.3;82.4;11.6;11.6;1.6;9.8;9.8
384;Imports;2017 September;79.1;80.0;90.9;87.1;88.1;7.9;10.8;2.1;5.7;8.5
385;Imports;2017 3rd quarter;76.7;77.2;90.4;84.8;85.4;9.6;10.6;1.7;7.7;8.7
386;Imports;2017 October;80.5;80.8;93.2;86.4;86.7;8.8;5.9;1.7;7.0;4.2
387;Imports;2017 November;83.7;82.5;94.3;88.8;87.5;8.6;8.6;2.1;6.4;6.4
388;Imports;2017 December;79.8;83.1;95.3;83.7;87.1;6.9;11.7;0.7;6.1;10.8
389;Imports;2017 4th quarter;81.3;82.1;94.2;86.3;87.1;8.1;8.7;1.5;6.5;7.1
390;Imports;2017;78.4;78.6;92.5;84.8;84.9;10.4;10.8;3.6;6.5;6.9
391;Imports;2018 January;82.5;81.0;92.9;88.9;87.3;10.0;9.0;-0.5;10.6;9.5
392;Imports;2018 February;76.5;77.3;92.8;82.5;83.3;4.2;4.2;-2.0;6.2;6.2
393;Imports;2018 March;84.2;84.4;92.1;91.5;91.6;-1.0;1.6;-1.6;0.5;3.2
394;Imports;2018 1st quarter;81.1;80.9;92.6;87.6;87.4;4.1;4.8;-1.3;5.5;6.2
395;Imports;2018 April;80.6;82.0;93.1;86.6;88.1;9.3;6.4;-0.3;9.6;6.8
396;Imports;2018 May;83.1;81.9;93.2;89.2;87.9;2.7;4.5;2.5;0.1;1.8
397;Imports;2018 June;84.4;84.7;94.8;89.0;89.3;7.3;8.3;4.7;2.5;3.5
398;Imports;2018 2nd quarter;82.7;82.9;93.7;88.3;88.4;6.3;6.4;2.3;3.9;4.0
399;Imports;2018 July;83.3;83.6;94.5;88.1;88.4;11.0;8.1;4.8;6.0;3.2
400;Imports;2018 August;83.8;81.9;95.4;87.8;85.9;10.2;10.2;5.7;4.2;4.2
401;Imports;2018 September;82.6;85.8;95.6;86.4;89.7;4.4;7.2;5.2;-0.8;1.8
402;Imports;2018 3rd quarter;83.2;83.8;95.2;87.4;88.0;8.5;8.5;5.2;3.1;3.1
403;Imports;2018 October;90.5;88.4;98.3;92.1;90.0;12.4;9.4;5.4;6.6;3.9
404;Imports;2018 November;86.8;85.4;96.8;89.6;88.3;3.6;3.6;2.7;0.9;0.9
405;Imports;2018 December;81.2;84.6;95.9;84.6;88.0;1.8;1.8;0.6;1.1;1.1
406;Imports;2018 4th quarter;86.1;86.1;97.0;88.8;88.8;5.9;4.9;2.9;2.9;2.0
407;Imports;2018;83.3;83.4;94.6;88.0;88.2;6.2;6.1;2.3;3.8;3.8
408;Imports;2019 January;86.3;84.8;92.7;93.1;91.5;4.6;4.6;-0.1;4.8;4.8
409;Imports;2019 February;80.5;81.4;94.2;85.5;86.3;5.2;5.2;1.5;3.7;3.7
410;Imports;2019 March;89.0;91.6;94.1;94.5;97.2;5.6;8.5;2.2;3.4;6.1
411;Imports;2019 1st quarter;85.3;85.9;93.7;91.0;91.7;5.2;6.2;1.2;4.0;4.9
412;Imports;2019 April;88.5;86.2;94.9;93.3;91.0;9.9;5.1;1.9;7.8;3.3
413;Imports;2019 May;89.0;86.2;93.5;95.1;92.2;7.0;5.2;0.3;6.7;4.9
414;Imports;2019 June;83.1;87.1;93.0;89.4;93.6;-1.6;2.9;-1.9;0.4;4.8
415;Imports;2019 2nd quarter;86.9;86.5;93.8;92.6;92.3;5.0;4.4;0.1;4.9;4.3
416;Imports;2019 July;88.2;86.2;92.5;95.3;93.2;5.9;3.1;-2.1;8.2;5.4
417;Imports;2019 August;83.9;84.3;92.4;90.8;91.2;0.2;2.9;-3.1;3.4;6.1
418;Imports;2019 September;86.2;87.2;92.6;93.1;94.2;4.4;1.6;-3.2;7.8;5.0
419;Imports;2019 3rd quarter;86.1;85.9;92.5;93.1;92.8;3.5;2.5;-2.8;6.5;5.5
420;Imports;2019 October;93.4;91.3;94.1;99.3;97.0;3.3;3.3;-4.2;7.8;7.8
421;Imports;2019 November;89.6;90.6;93.9;95.4;96.4;3.2;6.0;-3.0;6.4;9.2
422;Imports;2019 December;86.7;88.0;95.4;90.9;92.1;6.9;4.0;-0.5;7.4;4.6
423;Imports;2019 4th quarter;89.9;90.0;94.5;95.2;95.2;4.4;4.4;-2.6;7.2;7.2
424;Imports;2019;87.0;87.1;93.6;93.0;93.0;4.5;4.4;-1.1;5.6;5.5
425;Imports;2020 January;86.4;84.8;92.3;93.6;92.0;0.0;0.0;-0.5;0.5;0.5
426;Imports;2020 February;79.5;78.6;92.7;85.8;84.9;-1.3;-3.4;-1.6;0.3;-1.7
427;Imports;2020 March;84.6;84.8;88.5;95.6;95.8;-4.9;-7.4;-5.9;1.1;-1.5
428;Imports;2020 1st quarter;83.5;82.7;91.1;91.7;90.9;-2.1;-3.7;-2.7;0.7;-0.9
429;Imports;2020 April;70.4;69.8;85.8;82.0;81.3;-20.5;-19.1;-9.6;-12.1;-10.6
430;Imports;2020 May;69.4;70.9;85.0;81.6;83.4;-22.0;-17.7;-9.1;-14.2;-9.6
431;Imports;2020 June;79.4;78.9;88.4;89.8;89.3;-4.4;-9.4;-4.9;0.5;-4.6
432;Imports;2020 2nd quarter;73.0;73.2;86.5;84.5;84.6;-15.9;-15.4;-7.8;-8.8;-8.2
433;Imports;2020 July;81.9;80.0;87.0;94.1;92.1;-7.1;-7.1;-6.0;-1.2;-1.2
434;Imports;2020 August;74.3;76.6;87.2;85.1;87.7;-11.5;-9.1;-5.6;-6.3;-3.8
435;Imports;2020 September;85.0;83.7;86.9;97.8;96.3;-1.4;-4.0;-6.2;5.0;2.3
436;Imports;2020 3rd quarter;80.4;80.1;87.0;92.4;92.0;-6.7;-6.7;-5.9;-0.8;-0.9
437;Imports;2020 October;86.0;86.3;89.1;96.6;96.9;-7.9;-5.4;-5.4;-2.7;-0.1
438;Imports;2020 November;87.1;88.1;89.2;97.6;98.7;-2.8;-2.8;-5.0;2.3;2.3
439;Imports;2020 December;86.3;83.7;91.1;94.7;91.9;-0.5;-4.8;-4.5;4.2;-0.2
440;Imports;2020 4th quarter;86.5;86.1;89.8;96.3;95.9;-3.8;-4.3;-4.9;1.2;0.7
441;Imports;2020;80.9;80.5;88.7;91.2;90.9;-7.1;-7.5;-5.3;-1.9;-2.3
442;Imports;2021 January;79.7;82.6;89.9;88.7;91.9;-7.7;-2.6;-2.6;-5.2;-0.1
443;Imports;2021 February;83.6;84.4;94.3;88.6;89.4;5.1;7.4;1.7;3.3;5.4
444;Imports;2021 March;103.0;100.4;92.9;110.8;108.2;21.7;18.5;5.0;15.9;12.9
445;Imports;2021 1st quarter;88.8;89.2;92.4;96.0;96.5;6.3;7.8;1.4;4.8;6.2
446;Imports;2021 April;95.8;95.0;95.0;100.9;100.0;36.2;36.2;10.8;22.9;22.9
447;Imports;2021 May;94.3;98.0;96.4;97.8;101.6;35.9;38.3;13.4;19.8;21.8
448;Imports;2021 June;102.2;99.8;101.0;101.2;98.9;28.7;26.5;14.2;12.7;10.8
449;Imports;2021 2nd quarter;97.4;97.6;97.5;100.0;100.2;33.4;33.4;12.8;18.3;18.3
450;Imports;2021 July;100.4;100.7;99.0;101.3;101.7;22.5;25.9;13.8;7.6;10.5
451;Imports;2021 August;98.0;98.3;101.7;96.4;96.7;31.9;28.4;16.5;13.2;10.3
452;Imports;2021 September;107.7;106.0;102.5;105.0;103.5;26.7;26.7;18.0;7.4;7.4
453;Imports;2021 3rd quarter;102.0;101.7;101.1;100.9;100.6;26.9;27.0;16.1;9.3;9.3
454;Imports;2021 October;106.2;109.5;106.9;99.3;102.3;23.5;26.8;20.1;2.8;5.6
455;Imports;2021 November;116.5;114.8;109.7;106.3;104.7;33.8;30.3;22.9;8.9;6.1
456;Imports;2021 December;112.7;107.4;108.6;103.7;99.0;30.5;28.2;19.2;9.5;7.7
457;Imports;2021 4th quarter;111.8;110.5;108.4;103.1;102.0;29.3;28.5;20.8;7.1;6.4
458;Imports;2021;100.0;99.8;100.0;100.0;99.8;23.7;23.9;12.8;9.6;9.9
459;Imports;2022 January;104.1;106.1;113.2;92.0;93.7;30.6;28.5;26.0;3.7;2.0
460;Imports;2022 February;105.2;106.3;117.6;89.5;90.4;25.9;25.9;24.6;1.0;1.0
461;Imports;2022 March;129.8;126.6;118.2;109.8;107.2;26.1;26.1;27.3;-0.9;-0.9
462;Imports;2022 1st quarter;113.1;113.0;116.4;97.1;97.1;27.4;26.8;26.0;1.1;0.6
463;Imports;2022 April;124.9;127.0;127.3;98.1;99.8;30.3;33.7;33.9;-2.7;-0.1
464;Imports;2022 May;138.0;137.5;131.7;104.8;104.3;46.4;40.3;36.6;7.2;2.7
465;Imports;2022 June;140.9;139.9;136.7;103.1;102.4;37.8;40.1;35.4;1.8;3.5
466;Imports;2022 2nd quarter;134.6;134.8;132.0;102.0;102.2;38.1;38.1;35.3;2.0;2.0
467;Imports;2022 July;126.5;130.3;130.3;97.1;100.0;26.0;29.4;31.6;-4.2;-1.7
468;Imports;2022 August;134.8;131.8;134.9;99.9;97.7;37.6;34.0;32.7;3.6;1.0
469;Imports;2022 September;143.1;140.9;135.9;105.3;103.7;32.8;32.8;32.5;0.2;0.2
470;Imports;2022 3rd quarter;134.8;134.3;133.8;100.7;100.5;32.1;32.1;32.3;-0.2;-0.2
471;Imports;2022 October;150.7;155.4;137.5;109.6;112.9;41.9;41.9;28.6;10.3;10.3
472;Imports;2022 November;144.1;141.9;133.2;108.2;106.6;23.7;23.7;21.4;1.8;1.8
473;Imports;2022 December;133.2;132.5;130.0;102.4;102.1;18.2;23.4;19.7;-1.2;3.1
474;Imports;2022 4th quarter;142.7;143.3;133.7;106.7;107.2;27.6;29.6;23.3;3.5;5.1
475;Imports;2022;131.3;131.4;129.1;101.6;101.7;31.3;31.7;29.1;1.6;1.9
476;Imports;2023 January;124.1;123.2;123.9;100.2;99.4;19.2;16.1;9.5;8.9;6.1
477;Imports;2023 February;117.3;118.6;124.3;94.4;95.3;11.5;11.5;5.7;5.5;5.5
478;Imports;2023 March;127.6;124.4;121.0;105.4;102.9;-1.7;-1.7;2.4;-4.0;-4.0
479;Imports;2023 1st quarter;123.0;122.1;123.0;100.0;99.2;8.8;8.0;5.7;3.0;2.2
480;Imports;2023 April;120.5;125.9;120.4;100.1;104.6;-3.5;-0.9;-5.4;2.0;4.7
481;Imports;2023 May;124.8;123.1;122.0;102.3;100.8;-9.6;-10.5;-7.3;-2.4;-3.4
482;Imports;2023 June;124.7;121.8;123.8;100.8;98.5;-11.5;-12.9;-9.5;-2.2;-3.8
483;Imports;2023 2nd quarter;123.3;123.6;122.1;101.0;101.3;-8.4;-8.3;-7.5;-0.9;-0.9
484;Imports;2023 July;111.7;115.1;114.9;97.2;100.2;-11.7;-11.7;-11.9;0.2;0.2
485;Imports;2023 August;108.8;106.4;117.6;92.5;90.5;-19.3;-19.3;-12.8;-7.4;-7.4
486;Imports;2023 September;115.4;116.6;124.7;92.5;93.5;-19.4;-17.2;-8.2;-12.1;-9.8
487;Imports;2023 3d quarter;112.0;112.7;119.0;94.1;94.7;-16.9;-16.1;-11.1;-6.6;-5.7
488;Imports;2023 October;126.2;126.8;119.7;105.5;105.9;-16.2;-18.4;-13.0;-3.7;-6.2
489;Imports;2023 November;121.2;119.4;119.5;101.4;99.9;-15.9;-15.9;-10.2;-6.3;-6.3
490;Imports;2023 December;111.5;115.8;118.2;94.4;98.2;-16.3;-12.6;-9.1;-7.9;-3.9
491;Imports;2023 4th quarter;119.7;120.7;119.2;100.4;101.3;-16.1;-15.8;-10.8;-5.9;-5.5
492;Imports;2023;119.5;119.8;120.8;98.9;99.1;-9.0;-8.8;-6.4;-2.7;-2.6
493;Imports;2024 January;100.3;98.6;112.0;89.6;88.0;-19.2;-20.0;-9.6;-10.6;-11.4
494;Imports;2024 February;108.4;104.6;115.6;93.7;90.4;-7.6;-11.8;-7.0;-0.7;-5.2
495;Imports;2024 March;114.2;117.4;113.9;100.2;103.1;-10.5;-5.7;-5.9;-4.9;0.2
496;Imports;2024 1st quarter;107.6;106.8;113.9;94.5;93.8;-12.5;-12.5;-7.5;-5.5;-5.4
497;Imports;2024 April;116.9;113.9;116.1;100.7;98.2;-3.0;-9.5;-3.6;0.6;-6.1
498;Imports;2024 May;118.6;117.0;118.2;100.3;98.9;-5.0;-5.0;-3.1;-1.9;-1.9
499;Imports;2024 June;118.5;121.9;123.0;96.3;99.2;-5.0;0.1;-0.6;-4.4;0.7
500;Imports;2024 2nd quarter;118.0;117.6;119.0;99.1;98.7;-4.4;-4.8;-2.5;-1.9;-2.5
501;Imports;2024 July;118.4;115.7;115.4;102.6;100.3;6.0;0.6;0.5;5.5;0.1
502;Imports;2024 August;106.9;107.3;115.0;93.0;93.3;-1.7;0.9;-2.2;0.5;3.2
503;Imports;2024 September;117.5;118.8;120.5;97.5;98.6;1.9;1.9;-3.4;5.4;5.4
504;Imports;2024 3d quarter;114.3;114.0;117.0;97.7;97.4;2.1;1.1;-1.7;3.8;2.8
505;Imports;2024 October;126.1;123.4;116.3;108.4;106.0;-0.1;-2.7;-2.8;2.8;0.1
506;Imports;2024 November;119.8;121.1;117.8;101.7;102.9;-1.2;1.5;-1.5;0.3;3.0
507;Imports;2024 December;114.2;115.5;118.6;96.3;97.6;2.4;-0.3;0.3;2.1;-0.6
508;Imports;2024 4th quarter;120.0;120.0;117.5;102.1;102.2;0.3;-0.5;-1.4;1.7;0.8
509;Imports;2025 January;105.9;104.1;115.5;91.7;90.1;5.6;5.6;3.1;2.4;2.4
510;Imports;2025 February;110.9;112.3;119.6;92.7;93.6;2.3;7.4;3.5;-1.1;3.6
511;Exports;1995 January;26.6;26.3;79.6;33.4;33.0;;;;;
512;Exports;1995 February;24.9;25.0;78.9;31.5;31.7;;;;;
513;Exports;1995 March;30.3;29.6;81.4;37.2;36.3;;;;;
514;Exports;1995 1st quarter;27.2;26.9;80.0;34.0;33.7;;;;;
515;Exports;1995 April;27.0;27.6;80.5;33.5;34.3;;;;;
516;Exports;1995 May;26.7;25.8;80.1;33.3;32.2;;;;;
517;Exports;1995 June;27.6;27.5;80.7;34.2;34.0;;;;;
518;Exports;1995 2nd quarter;27.1;27.0;80.4;33.7;33.5;;;;;
519;Exports;1995 July;23.4;24.1;80.3;29.1;30.0;;;;;
520;Exports;1995 August;24.7;24.1;82.6;29.8;29.2;;;;;
521;Exports;1995 September;27.7;28.1;81.1;34.2;34.6;;;;;
522;Exports;1995 3rd quarter;25.3;25.4;81.3;31.1;31.3;;;;;
523;Exports;1995 October;26.1;26.2;84.4;30.9;31.0;;;;;
524;Exports;1995 November;28.2;27.8;83.7;33.7;33.2;;;;;
525;Exports;1995 December;26.5;27.7;85.7;30.9;32.2;;;;;
526;Exports;1995 4th quarter;26.9;27.2;84.6;31.8;32.1;;;;;
527;Exports;1995;26.6;26.6;81.6;32.7;32.7;;;;;
528;Exports;1996 January;27.1;26.7;78.3;34.6;34.1;2.1;1.6;-1.6;3.8;3.1
529;Exports;1996 February;26.6;26.0;77.7;34.2;33.3;6.8;3.7;-1.5;8.5;5.0
