ID;Stichtingskostenklasse;Opdrachtgever;Periode;VerleendeBouwvergunningen_1;BegonnenWoningen_2;WoningenInUitvoering_3;Totaal_4;Huurwoningen_5;Koopwoningen_6;Eengezinswoningen_7;Meergezinswoningen_8;k_3Kamers_9;k_3Kamers_10;k_4Kamers_11;k_4OfMeerKamers_12
387;Totaal;Bouwers voor de markt;2000 November;3984.0;;;6249.0;535.0;5714.0;4875.0;1374.0;45.0;1208.0;3987.0;1009.0
388;Totaal;Bouwers voor de markt;2000 December;4835.0;;;8847.0;781.0;8066.0;6671.0;2176.0;234.0;1800.0;5565.0;1248.0
389;Totaal;Bouwers voor de markt;2000 4e kwartaal;12679.0;;;18739.0;1626.0;17113.0;14389.0;4350.0;343.0;3880.0;11435.0;3081.0
390;Totaal;Bouwers voor de markt;2000;51041.0;;;43837.0;3853.0;39984.0;34298.0;9539.0;762.0;9849.0;26388.0;6838.0
391;Totaal;Bouwers voor de markt;2001 Januari;3195.0;;;2374.0;207.0;2167.0;1951.0;423.0;31.0;584.0;1463.0;296.0
392;Totaal;Bouwers voor de markt;2001 Februari;3437.0;;;2129.0;96.0;2033.0;1570.0;559.0;69.0;518.0;1248.0;294.0
393;Totaal;Bouwers voor de markt;2001 Maart;2952.0;;;2526.0;259.0;2267.0;1993.0;533.0;37.0;561.0;1666.0;262.0
394;Totaal;Bouwers voor de markt;2001 1e kwartaal;9584.0;;;7029.0;562.0;6467.0;5514.0;1515.0;137.0;1663.0;4377.0;852.0
395;Totaal;Bouwers voor de markt;2001 April;1703.0;;;3238.0;228.0;3010.0;2487.0;751.0;16.0;641.0;2093.0;488.0
396;Totaal;Bouwers voor de markt;2001 Mei;3164.0;;;3074.0;532.0;2542.0;2178.0;896.0;70.0;366.0;2227.0;411.0
397;Totaal;Bouwers voor de markt;2001 Juni;3833.0;;;3818.0;236.0;3582.0;2511.0;1307.0;57.0;974.0;1980.0;807.0
398;Totaal;Bouwers voor de markt;2001 2e kwartaal;8700.0;;;10130.0;996.0;9134.0;7176.0;2954.0;143.0;1981.0;6300.0;1706.0
399;Totaal;Bouwers voor de markt;2001 Juli;4176.0;;;3241.0;256.0;2985.0;2330.0;911.0;85.0;872.0;1855.0;429.0
400;Totaal;Bouwers voor de markt;2001 Augustus;3168.0;;;3869.0;285.0;3584.0;2989.0;880.0;15.0;907.0;2165.0;782.0
401;Totaal;Bouwers voor de markt;2001 September;4746.0;;;3788.0;205.0;3583.0;2849.0;939.0;9.0;1230.0;2189.0;360.0
402;Totaal;Bouwers voor de markt;2001 3e kwartaal;12090.0;;;10898.0;746.0;10152.0;8168.0;2730.0;109.0;3009.0;6209.0;1571.0
403;Totaal;Bouwers voor de markt;2001 Oktober;4440.0;;;5675.0;367.0;5308.0;4652.0;1023.0;53.0;925.0;3835.0;862.0
404;Totaal;Bouwers voor de markt;2001 November;2879.0;;;5109.0;387.0;4722.0;3628.0;1481.0;86.0;1369.0;2829.0;825.0
405;Totaal;Bouwers voor de markt;2001 December;3071.0;;;10092.0;1005.0;9087.0;8121.0;1971.0;210.0;2360.0;5850.0;1672.0
406;Totaal;Bouwers voor de markt;2001 4e kwartaal;10390.0;;;20876.0;1759.0;19117.0;16401.0;4475.0;349.0;4654.0;12514.0;3359.0
407;Totaal;Bouwers voor de markt;2001;40764.0;;;48933.0;4063.0;44870.0;37259.0;11674.0;738.0;11307.0;29400.0;7488.0
408;Totaal;Andere particuliere opdrachtgevers;1994 Januari;1261.0;1272.0;12411.0;786.0;3.0;783.0;786.0;0.0;5.0;51.0;473.0;257.0
409;Totaal;Andere particuliere opdrachtgevers;1994 Februari;1430.0;1093.0;12591.0;880.0;4.0;876.0;846.0;34.0;10.0;63.0;518.0;289.0
410;Totaal;Andere particuliere opdrachtgevers;1994 Maart;1426.0;1668.0;13253.0;1004.0;21.0;983.0;983.0;21.0;17.0;71.0;608.0;308.0
411;Totaal;Andere particuliere opdrachtgevers;1994 1e kwartaal;4117.0;4033.0;13253.0;2670.0;28.0;2642.0;2615.0;55.0;32.0;185.0;1599.0;854.0
412;Totaal;Andere particuliere opdrachtgevers;1994 April;1681.0;1683.0;13778.0;1113.0;48.0;1065.0;1053.0;60.0;24.0;129.0;620.0;340.0
413;Totaal;Andere particuliere opdrachtgevers;1994 Mei;1614.0;1593.0;14083.0;1281.0;102.0;1179.0;1171.0;110.0;8.0;191.0;672.0;410.0
414;Totaal;Andere particuliere opdrachtgevers;1994 Juni;1699.0;1666.0;13847.0;1276.0;11.0;1265.0;1269.0;7.0;9.0;79.0;749.0;439.0
415;Totaal;Andere particuliere opdrachtgevers;1994 2e kwartaal;4994.0;4942.0;13847.0;3670.0;161.0;3509.0;3493.0;177.0;41.0;399.0;2041.0;1189.0
416;Totaal;Andere particuliere opdrachtgevers;1994 Juli;1693.0;1464.0;14081.0;1183.0;5.0;1178.0;1175.0;8.0;19.0;68.0;655.0;441.0
417;Totaal;Andere particuliere opdrachtgevers;1994 Augustus;1349.0;1304.0;13910.0;1460.0;54.0;1406.0;1401.0;59.0;68.0;117.0;844.0;431.0
418;Totaal;Andere particuliere opdrachtgevers;1994 September;1227.0;1493.0;13914.0;1431.0;43.0;1388.0;1385.0;46.0;13.0;120.0;839.0;459.0
419;Totaal;Andere particuliere opdrachtgevers;1994 3e kwartaal;4269.0;4261.0;13914.0;4074.0;102.0;3972.0;3961.0;113.0;100.0;305.0;2338.0;1331.0
420;Totaal;Andere particuliere opdrachtgevers;1994 Oktober;1517.0;1497.0;13878.0;1496.0;12.0;1484.0;1489.0;7.0;21.0;94.0;832.0;549.0
421;Totaal;Andere particuliere opdrachtgevers;1994 November;1227.0;1387.0;13755.0;1562.0;80.0;1482.0;1478.0;84.0;68.0;116.0;909.0;469.0
422;Totaal;Andere particuliere opdrachtgevers;1994 December;1288.0;1208.0;12444.0;2516.0;37.0;2479.0;2500.0;16.0;13.0;171.0;1481.0;851.0
423;Totaal;Andere particuliere opdrachtgevers;1994 4e kwartaal;4032.0;4092.0;12444.0;5574.0;129.0;5445.0;5467.0;107.0;102.0;381.0;3222.0;1869.0
424;Totaal;Andere particuliere opdrachtgevers;1994;17412.0;17328.0;12444.0;15988.0;420.0;15568.0;15536.0;452.0;275.0;1270.0;9200.0;5243.0
425;Totaal;Andere particuliere opdrachtgevers;1995 Januari;1307.0;1098.0;12622.0;899.0;60.0;839.0;869.0;30.0;28.0;80.0;474.0;317.0
426;Totaal;Andere particuliere opdrachtgevers;1995 Februari;1585.0;1314.0;13007.0;912.0;61.0;851.0;849.0;63.0;63.0;55.0;506.0;288.0
427;Totaal;Andere particuliere opdrachtgevers;1995 Maart;1159.0;1313.0;13133.0;1177.0;22.0;1155.0;1174.0;3.0;15.0;56.0;691.0;415.0
428;Totaal;Andere particuliere opdrachtgevers;1995 1e kwartaal;4051.0;3725.0;13133.0;2988.0;143.0;2845.0;2892.0;96.0;106.0;191.0;1671.0;1020.0
429;Totaal;Andere particuliere opdrachtgevers;1995 April;1122.0;1415.0;13415.0;1121.0;9.0;1112.0;1117.0;4.0;14.0;57.0;644.0;406.0
430;Totaal;Andere particuliere opdrachtgevers;1995 Mei;1372.0;1469.0;13601.0;1253.0;65.0;1188.0;1246.0;7.0;37.0;86.0;688.0;442.0
431;Totaal;Andere particuliere opdrachtgevers;1995 Juni;1343.0;1112.0;13329.0;1382.0;49.0;1333.0;1354.0;28.0;9.0;83.0;828.0;462.0
432;Totaal;Andere particuliere opdrachtgevers;1995 2e kwartaal;3837.0;3996.0;13329.0;3756.0;123.0;3633.0;3717.0;39.0;60.0;226.0;2160.0;1310.0
433;Totaal;Andere particuliere opdrachtgevers;1995 Juli;1336.0;1192.0;13221.0;1252.0;9.0;1243.0;1250.0;2.0;19.0;74.0;774.0;385.0
434;Totaal;Andere particuliere opdrachtgevers;1995 Augustus;1349.0;1327.0;13100.0;1316.0;27.0;1289.0;1282.0;34.0;49.0;90.0;732.0;445.0
435;Totaal;Andere particuliere opdrachtgevers;1995 September;1188.0;1349.0;13298.0;1153.0;0.0;1153.0;1151.0;2.0;6.0;69.0;696.0;382.0
436;Totaal;Andere particuliere opdrachtgevers;1995 3e kwartaal;3873.0;3868.0;13298.0;3721.0;36.0;3685.0;3683.0;38.0;74.0;233.0;2202.0;1212.0
437;Totaal;Andere particuliere opdrachtgevers;1995 Oktober;1522.0;1652.0;13586.0;1356.0;64.0;1292.0;1295.0;61.0;32.0;73.0;819.0;432.0
438;Totaal;Andere particuliere opdrachtgevers;1995 November;1306.0;1082.0;12917.0;1790.0;154.0;1636.0;1623.0;167.0;78.0;176.0;968.0;568.0
439;Totaal;Andere particuliere opdrachtgevers;1995 December;1214.0;1399.0;11843.0;2498.0;126.0;2372.0;2424.0;74.0;94.0;183.0;1374.0;847.0
440;Totaal;Andere particuliere opdrachtgevers;1995 4e kwartaal;4042.0;4133.0;11843.0;5644.0;344.0;5300.0;5342.0;302.0;204.0;432.0;3161.0;1847.0
441;Totaal;Andere particuliere opdrachtgevers;1995;15803.0;15722.0;11843.0;16109.0;646.0;15463.0;15634.0;475.0;444.0;1082.0;9194.0;5389.0
442;Totaal;Andere particuliere opdrachtgevers;1996 Januari;1405.0;847.0;12060.0;561.0;19.0;542.0;540.0;21.0;20.0;28.0;296.0;217.0
443;Totaal;Andere particuliere opdrachtgevers;1996 Februari;1069.0;834.0;12293.0;595.0;3.0;592.0;591.0;4.0;5.0;17.0;346.0;227.0
444;Totaal;Andere particuliere opdrachtgevers;1996 Maart;1148.0;1364.0;12769.0;772.0;39.0;733.0;744.0;28.0;19.0;72.0;412.0;269.0
445;Totaal;Andere particuliere opdrachtgevers;1996 1e kwartaal;3622.0;3045.0;12769.0;1928.0;61.0;1867.0;1875.0;53.0;44.0;117.0;1054.0;713.0
446;Totaal;Andere particuliere opdrachtgevers;1996 April;1107.0;1453.0;13514.0;821.0;16.0;805.0;812.0;9.0;14.0;42.0;503.0;262.0
447;Totaal;Andere particuliere opdrachtgevers;1996 Mei;1481.0;1483.0;13940.0;1060.0;189.0;871.0;871.0;189.0;8.0;49.0;687.0;316.0
448;Totaal;Andere particuliere opdrachtgevers;1996 Juni;1595.0;1225.0;14004.0;1139.0;61.0;1078.0;1091.0;48.0;29.0;78.0;668.0;364.0
449;Totaal;Andere particuliere opdrachtgevers;1996 2e kwartaal;4183.0;4161.0;14004.0;3020.0;266.0;2754.0;2774.0;246.0;51.0;169.0;1858.0;942.0
450;Totaal;Andere particuliere opdrachtgevers;1996 Juli;1470.0;1161.0;14143.0;1012.0;89.0;923.0;922.0;90.0;28.0;50.0;600.0;334.0
451;Totaal;Andere particuliere opdrachtgevers;1996 Augustus;1403.0;1385.0;14282.0;1241.0;17.0;1224.0;1235.0;6.0;26.0;80.0;663.0;472.0
452;Totaal;Andere particuliere opdrachtgevers;1996 September;1485.0;1538.0;14202.0;1625.0;78.0;1547.0;1561.0;64.0;65.0;98.0;911.0;551.0
453;Totaal;Andere particuliere opdrachtgevers;1996 3e kwartaal;4358.0;4084.0;14202.0;3878.0;184.0;3694.0;3718.0;160.0;119.0;228.0;2174.0;1357.0
454;Totaal;Andere particuliere opdrachtgevers;1996 Oktober;1185.0;1618.0;14462.0;1348.0;12.0;1336.0;1334.0;14.0;21.0;95.0;713.0;519.0
455;Totaal;Andere particuliere opdrachtgevers;1996 November;1294.0;1265.0;14073.0;1698.0;178.0;1520.0;1502.0;196.0;45.0;182.0;901.0;570.0
456;Totaal;Andere particuliere opdrachtgevers;1996 December;1101.0;1100.0;12572.0;2634.0;351.0;2283.0;2340.0;294.0;284.0;170.0;1324.0;856.0
457;Totaal;Andere particuliere opdrachtgevers;1996 4e kwartaal;3580.0;3983.0;12572.0;5680.0;541.0;5139.0;5176.0;504.0;350.0;447.0;2938.0;1945.0
458;Totaal;Andere particuliere opdrachtgevers;1996;15743.0;15273.0;12572.0;14506.0;1052.0;13454.0;13543.0;963.0;564.0;961.0;8024.0;4957.0
459;Totaal;Andere particuliere opdrachtgevers;1997 Januari;952.0;847.0;12621.0;786.0;104.0;682.0;681.0;105.0;106.0;30.0;381.0;269.0
460;Totaal;Andere particuliere opdrachtgevers;1997 Februari;968.0;994.0;12759.0;837.0;32.0;805.0;798.0;39.0;9.0;92.0;445.0;291.0
461;Totaal;Andere particuliere opdrachtgevers;1997 Maart;1197.0;1230.0;13060.0;924.0;2.0;922.0;893.0;31.0;16.0;79.0;502.0;327.0
462;Totaal;Andere particuliere opdrachtgevers;1997 1e kwartaal;3117.0;3071.0;13060.0;2547.0;138.0;2409.0;2372.0;175.0;131.0;201.0;1328.0;887.0
463;Totaal;Andere particuliere opdrachtgevers;1997 April;1315.0;1316.0;13462.0;913.0;22.0;891.0;894.0;19.0;26.0;64.0;468.0;355.0
464;Totaal;Andere particuliere opdrachtgevers;1997 Mei;1100.0;1087.0;13577.0;970.0;17.0;953.0;955.0;15.0;6.0;62.0;576.0;326.0
465;Totaal;Andere particuliere opdrachtgevers;1997 Juni;1486.0;1240.0;13510.0;1298.0;117.0;1181.0;1173.0;125.0;78.0;109.0;708.0;403.0
466;Totaal;Andere particuliere opdrachtgevers;1997 2e kwartaal;3901.0;3643.0;13510.0;3181.0;156.0;3025.0;3022.0;159.0;110.0;235.0;1752.0;1084.0
467;Totaal;Andere particuliere opdrachtgevers;1997 Juli;1110.0;1072.0;13630.0;934.0;41.0;893.0;891.0;43.0;6.0;89.0;512.0;327.0
468;Totaal;Andere particuliere opdrachtgevers;1997 Augustus;1144.0;1194.0;13877.0;946.0;4.0;942.0;945.0;1.0;4.0;71.0;506.0;365.0
469;Totaal;Andere particuliere opdrachtgevers;1997 September;1152.0;1281.0;13738.0;1406.0;83.0;1323.0;1313.0;93.0;30.0;135.0;757.0;484.0
470;Totaal;Andere particuliere opdrachtgevers;1997 3e kwartaal;3406.0;3547.0;13738.0;3286.0;128.0;3158.0;3149.0;137.0;40.0;295.0;1775.0;1176.0
471;Totaal;Andere particuliere opdrachtgevers;1997 Oktober;1317.0;1205.0;13762.0;1155.0;9.0;1146.0;1149.0;6.0;20.0;50.0;670.0;415.0
472;Totaal;Andere particuliere opdrachtgevers;1997 November;1105.0;1387.0;13518.0;1701.0;149.0;1552.0;1616.0;85.0;67.0;143.0;875.0;616.0
473;Totaal;Andere particuliere opdrachtgevers;1997 December;1264.0;1378.0;12136.0;2603.0;148.0;2455.0;2467.0;136.0;115.0;131.0;1374.0;983.0
474;Totaal;Andere particuliere opdrachtgevers;1997 4e kwartaal;3686.0;3970.0;12136.0;5459.0;306.0;5153.0;5232.0;227.0;202.0;324.0;2919.0;2014.0
475;Totaal;Andere particuliere opdrachtgevers;1997;14110.0;14231.0;12136.0;14473.0;728.0;13745.0;13775.0;698.0;483.0;1055.0;7774.0;5161.0
476;Totaal;Andere particuliere opdrachtgevers;1998 Januari;1190.0;1138.0;12396.0;870.0;139.0;731.0;696.0;174.0;6.0;76.0;520.0;268.0
477;Totaal;Andere particuliere opdrachtgevers;1998 Februari;999.0;922.0;12479.0;792.0;36.0;756.0;756.0;36.0;24.0;57.0;432.0;279.0
478;Totaal;Andere particuliere opdrachtgevers;1998 Maart;1196.0;1102.0;12731.0;844.0;3.0;841.0;841.0;3.0;13.0;43.0;488.0;300.0
479;Totaal;Andere particuliere opdrachtgevers;1998 1e kwartaal;3385.0;3162.0;12731.0;2506.0;178.0;2328.0;2293.0;213.0;43.0;176.0;1440.0;847.0
480;Totaal;Andere particuliere opdrachtgevers;1998 April;953.0;941.0;12863.0;817.0;55.0;762.0;770.0;47.0;28.0;72.0;412.0;305.0
481;Totaal;Andere particuliere opdrachtgevers;1998 Mei;1128.0;997.0;13119.0;740.0;3.0;737.0;736.0;4.0;9.0;37.0;404.0;740.0
482;Totaal;Andere particuliere opdrachtgevers;1998 Juni;1471.0;1198.0;13043.0;1265.0;69.0;1196.0;1198.0;67.0;18.0;102.0;688.0;457.0
483;Totaal;Andere particuliere opdrachtgevers;1998 2e kwartaal;3552.0;3136.0;13043.0;2822.0;127.0;2695.0;2704.0;118.0;55.0;211.0;1504.0;1052.0
484;Totaal;Andere particuliere opdrachtgevers;1998 Juli;1169.0;1000.0;13244.0;796.0;2.0;794.0;784.0;12.0;5.0;39.0;461.0;291.0
485;Totaal;Andere particuliere opdrachtgevers;1998 Augustus;1150.0;1001.0;13255.0;1000.0;73.0;927.0;928.0;72.0;9.0;101.0;504.0;386.0
486;Totaal;Andere particuliere opdrachtgevers;1998 September;1301.0;1266.0;13471.0;1030.0;1.0;1029.0;1003.0;27.0;3.0;54.0;586.0;387.0
487;Totaal;Andere particuliere opdrachtgevers;1998 3e kwartaal;3620.0;3267.0;13471.0;2826.0;76.0;2750.0;2715.0;111.0;17.0;194.0;1551.0;1064.0
488;Totaal;Andere particuliere opdrachtgevers;1998 Oktober;993.0;1155.0;13570.0;1048.0;57.0;991.0;1013.0;35.0;26.0;62.0;598.0;362.0
489;Totaal;Andere particuliere opdrachtgevers;1998 November;1463.0;1209.0;13237.0;1541.0;297.0;1244.0;1247.0;294.0;196.0;201.0;695.0;449.0
490;Totaal;Andere particuliere opdrachtgevers;1998 December;1168.0;1316.0;12314.0;2199.0;38.0;2161.0;2163.0;36.0;17.0;121.0;1274.0;787.0
491;Totaal;Andere particuliere opdrachtgevers;1998 4e kwartaal;3624.0;3680.0;12314.0;4788.0;392.0;4396.0;4423.0;365.0;239.0;384.0;2567.0;1598.0
492;Totaal;Andere particuliere opdrachtgevers;1998;14181.0;13245.0;12314.0;12942.0;773.0;12169.0;12135.0;807.0;354.0;965.0;7062.0;4561.0
493;Totaal;Andere particuliere opdrachtgevers;1999 Januari;963.0;856.0;12627.0;533.0;40.0;493.0;517.0;16.0;12.0;62.0;299.0;160.0
494;Totaal;Andere particuliere opdrachtgevers;1999 Februari;1241.0;725.0;12790.0;556.0;2.0;554.0;550.0;6.0;8.0;36.0;291.0;221.0
495;Totaal;Andere particuliere opdrachtgevers;1999 Maart;1120.0;1084.0;13229.0;708.0;0.0;708.0;706.0;2.0;3.0;26.0;391.0;288.0
496;Totaal;Andere particuliere opdrachtgevers;1999 1e kwartaal;3324.0;2671.0;13229.0;1797.0;42.0;1755.0;1773.0;24.0;23.0;124.0;981.0;669.0
497;Totaal;Andere particuliere opdrachtgevers;1999 April;1060.0;1252.0;13743.0;771.0;2.0;769.0;754.0;17.0;2.0;56.0;421.0;292.0
498;Totaal;Andere particuliere opdrachtgevers;1999 Mei;966.0;980.0;13897.0;767.0;9.0;758.0;760.0;7.0;5.0;48.0;413.0;301.0
499;Totaal;Andere particuliere opdrachtgevers;1999 Juni;1358.0;1129.0;14212.0;793.0;5.0;788.0;777.0;16.0;8.0;46.0;451.0;288.0
500;Totaal;Andere particuliere opdrachtgevers;1999 2e kwartaal;3384.0;3361.0;14212.0;2331.0;16.0;2315.0;2291.0;40.0;15.0;150.0;1285.0;881.0
501;Totaal;Andere particuliere opdrachtgevers;1999 Juli;1028.0;881.0;14094.0;974.0;218.0;756.0;798.0;176.0;4.0;82.0;573.0;315.0
502;Totaal;Andere particuliere opdrachtgevers;1999 Augustus;1215.0;1051.0;14329.0;812.0;52.0;760.0;758.0;54.0;24.0;85.0;442.0;261.0
503;Totaal;Andere particuliere opdrachtgevers;1999 September;1084.0;1329.0;14691.0;955.0;15.0;940.0;942.0;13.0;5.0;68.0;438.0;444.0
504;Totaal;Andere particuliere opdrachtgevers;1999 3e kwartaal;3327.0;3261.0;14691.0;2741.0;285.0;2456.0;2498.0;243.0;33.0;235.0;1453.0;1020.0
505;Totaal;Andere particuliere opdrachtgevers;1999 Oktober;1032.0;1136.0;14712.0;1106.0;94.0;1012.0;1006.0;100.0;9.0;167.0;529.0;401.0
506;Totaal;Andere particuliere opdrachtgevers;1999 November;1226.0;1394.0;14862.0;1244.0;30.0;1214.0;1201.0;43.0;22.0;115.0;661.0;446.0
507;Totaal;Andere particuliere opdrachtgevers;1999 December;1346.0;1471.0;13555.0;2767.0;194.0;2573.0;2566.0;201.0;170.0;152.0;1320.0;1125.0
508;Totaal;Andere particuliere opdrachtgevers;1999 4e kwartaal;3604.0;4001.0;13555.0;5117.0;318.0;4799.0;4773.0;344.0;201.0;434.0;2510.0;1972.0
509;Totaal;Andere particuliere opdrachtgevers;1999;13639.0;13294.0;13555.0;11986.0;661.0;11325.0;11335.0;651.0;272.0;943.0;6229.0;4542.0
510;Totaal;Andere particuliere opdrachtgevers;2000 Januari;972.0;;;763.0;102.0;661.0;689.0;74.0;59.0;70.0;454.0;180.0
511;Totaal;Andere particuliere opdrachtgevers;2000 Februari;991.0;;;601.0;6.0;595.0;591.0;10.0;9.0;37.0;345.0;210.0
512;Totaal;Andere particuliere opdrachtgevers;2000 Maart;1310.0;;;689.0;2.0;687.0;662.0;27.0;4.0;72.0;394.0;219.0
513;Totaal;Andere particuliere opdrachtgevers;2000 1e kwartaal;3273.0;;;2053.0;110.0;1943.0;1942.0;111.0;72.0;179.0;1193.0;609.0
514;Totaal;Andere particuliere opdrachtgevers;2000 April;1074.0;;;732.0;5.0;727.0;698.0;34.0;5.0;40.0;391.0;296.0
515;Totaal;Andere particuliere opdrachtgevers;2000 Mei;971.0;;;736.0;114.0;622.0;658.0;78.0;2.0;136.0;354.0;244.0
516;Totaal;Andere particuliere opdrachtgevers;2000 Juni;1114.0;;;779.0;66.0;713.0;715.0;64.0;9.0;82.0;385.0;303.0
517;Totaal;Andere particuliere opdrachtgevers;2000 2e kwartaal;3159.0;;;2247.0;185.0;2062.0;2071.0;176.0;16.0;258.0;1130.0;843.0
518;Totaal;Andere particuliere opdrachtgevers;2000 Juli;1259.0;;;695.0;21.0;674.0;664.0;31.0;7.0;71.0;378.0;239.0
519;Totaal;Andere particuliere opdrachtgevers;2000 Augustus;1319.0;;;901.0;63.0;838.0;864.0;37.0;13.0;55.0;443.0;390.0
520;Totaal;Andere particuliere opdrachtgevers;2000 September;998.0;;;1084.0;18.0;1066.0;1024.0;60.0;54.0;58.0;539.0;433.0
521;Totaal;Andere particuliere opdrachtgevers;2000 3e kwartaal;3576.0;;;2680.0;102.0;2578.0;2552.0;128.0;74.0;184.0;1360.0;1062.0
522;Totaal;Andere particuliere opdrachtgevers;2000 Oktober;1038.0;;;1145.0;191.0;954.0;959.0;186.0;90.0;101.0;594.0;360.0
523;Totaal;Andere particuliere opdrachtgevers;2000 November;938.0;;;1581.0;258.0;1323.0;1305.0;276.0;129.0;272.0;706.0;474.0
524;Totaal;Andere particuliere opdrachtgevers;2000 December;822.0;;;2544.0;381.0;2163.0;2149.0;395.0;245.0;260.0;1185.0;854.0
525;Totaal;Andere particuliere opdrachtgevers;2000 4e kwartaal;2818.0;;;5270.0;830.0;4440.0;4413.0;857.0;464.0;633.0;2485.0;1688.0
526;Totaal;Andere particuliere opdrachtgevers;2000;12826.0;;;12250.0;1227.0;11023.0;10978.0;1272.0;626.0;1254.0;6168.0;4202.0
527;Totaal;Andere particuliere opdrachtgevers;2001 Januari;1125.0;;;748.0;30.0;718.0;715.0;33.0;3.0;89.0;420.0;236.0
528;Totaal;Andere particuliere opdrachtgevers;2001 Februari;889.0;;;594.0;158.0;436.0;404.0;190.0;6.0;208.0;221.0;159.0
529;Totaal;Andere particuliere opdrachtgevers;2001 Maart;904.0;;;614.0;6.0;608.0;589.0;25.0;0.0;49.0;299.0;266.0
530;Totaal;Andere particuliere opdrachtgevers;2001 1e kwartaal;2918.0;;;1956.0;194.0;1762.0;1708.0;248.0;9.0;346.0;940.0;661.0
531;Totaal;Andere particuliere opdrachtgevers;2001 April;761.0;;;532.0;3.0;529.0;525.0;7.0;4.0;20.0;286.0;222.0
532;Totaal;Andere particuliere opdrachtgevers;2001 Mei;937.0;;;575.0;5.0;570.0;563.0;12.0;5.0;41.0;281.0;248.0
533;Totaal;Andere particuliere opdrachtgevers;2001 Juni;890.0;;;753.0;73.0;680.0;665.0;88.0;77.0;35.0;317.0;324.0
534;Totaal;Andere particuliere opdrachtgevers;2001 2e kwartaal;2588.0;;;1860.0;81.0;1779.0;1753.0;107.0;86.0;96.0;884.0;794.0
535;Totaal;Andere particuliere opdrachtgevers;2001 Juli;993.0;;;659.0;24.0;635.0;638.0;21.0;3.0;53.0;333.0;270.0
536;Totaal;Andere particuliere opdrachtgevers;2001 Augustus;673.0;;;798.0;0.0;798.0;790.0;8.0;5.0;45.0;422.0;326.0
537;Totaal;Andere particuliere opdrachtgevers;2001 September;779.0;;;787.0;3.0;784.0;768.0;19.0;7.0;56.0;420.0;304.0
538;Totaal;Andere particuliere opdrachtgevers;2001 3e kwartaal;2445.0;;;2244.0;27.0;2217.0;2196.0;48.0;15.0;154.0;1175.0;900.0
539;Totaal;Andere particuliere opdrachtgevers;2001 Oktober;873.0;;;1057.0;93.0;964.0;942.0;115.0;24.0;133.0;507.0;393.0
540;Totaal;Andere particuliere opdrachtgevers;2001 November;649.0;;;945.0;42.0;903.0;831.0;114.0;39.0;156.0;384.0;366.0
541;Totaal;Andere particuliere opdrachtgevers;2001 December;637.0;;;2238.0;123.0;2115.0;2101.0;137.0;28.0;197.0;1193.0;820.0
542;Totaal;Andere particuliere opdrachtgevers;2001 4e kwartaal;2159.0;;;4240.0;258.0;3982.0;3874.0;366.0;91.0;486.0;2084.0;1579.0
543;Totaal;Andere particuliere opdrachtgevers;2001;10110.0;;;10300.0;560.0;9740.0;9531.0;769.0;201.0;1082.0;5083.0;3934.0
544;Goedkope woningen;Opdrachtgevers totaal;1994 Januari;3342.0;3757.0;27812.0;912.0;704.0;208.0;463.0;449.0;217.0;309.0;354.0;32.0
545;Goedkope woningen;Opdrachtgevers totaal;1994 Februari;3308.0;2118.0;27929.0;2075.0;1513.0;562.0;1065.0;1010.0;240.0;922.0;823.0;90.0
546;Goedkope woningen;Opdrachtgevers totaal;1994 Maart;2913.0;2864.0;29229.0;1520.0;1152.0;368.0;796.0;724.0;239.0;423.0;802.0;56.0
547;Goedkope woningen;Opdrachtgevers totaal;1994 1e kwartaal;9563.0;8739.0;29229.0;4507.0;3369.0;1138.0;2324.0;2183.0;696.0;1654.0;1979.0;178.0
548;Goedkope woningen;Opdrachtgevers totaal;1994 April;2802.0;2984.0;30527.0;1529.0;1088.0;441.0;745.0;784.0;154.0;678.0;687.0;10.0
549;Goedkope woningen;Opdrachtgevers totaal;1994 Mei;1980.0;2637.0;30674.0;2467.0;1858.0;609.0;1204.0;1263.0;438.0;1035.0;858.0;136.0
550;Goedkope woningen;Opdrachtgevers totaal;1994 Juni;3204.0;2512.0;30294.0;2981.0;2143.0;838.0;1727.0;1254.0;229.0;1148.0;1540.0;64.0
551;Goedkope woningen;Opdrachtgevers totaal;1994 2e kwartaal;7986.0;8133.0;30294.0;6977.0;5089.0;1888.0;3676.0;3301.0;821.0;2861.0;3085.0;210.0
552;Goedkope woningen;Opdrachtgevers totaal;1994 Juli;3138.0;2499.0;30723.0;2145.0;1463.0;682.0;1324.0;821.0;243.0;880.0;958.0;64.0
553;Goedkope woningen;Opdrachtgevers totaal;1994 Augustus;3091.0;2125.0;30583.0;2321.0;1599.0;722.0;1162.0;1159.0;375.0;858.0;1013.0;75.0
554;Goedkope woningen;Opdrachtgevers totaal;1994 September;3605.0;4205.0;32211.0;2283.0;1538.0;745.0;1212.0;1071.0;172.0;1005.0;1059.0;47.0
555;Goedkope woningen;Opdrachtgevers totaal;1994 3e kwartaal;9834.0;8829.0;32211.0;6749.0;4600.0;2149.0;3698.0;3051.0;790.0;2743.0;3030.0;186.0
556;Goedkope woningen;Opdrachtgevers totaal;1994 Oktober;3363.0;3680.0;32291.0;3713.0;2706.0;1007.0;2116.0;1597.0;392.0;1553.0;1631.0;137.0
