ID;Landen;BedrijfstakkenBranchesSBI2008;Perioden;BuitenlandseDochterondernemingen_1;WerkzamePersonenFTE_2;Omzet_3;Personeelskosten_4;Investeringen_5
871;Afghanistan;435500;2022;;;;;
872;Afghanistan;435600;2021;;;;;
873;Afghanistan;435600;2022;;;;;
874;Afghanistan;437500;2021;;;;;
875;Afghanistan;437500;2022;;;;;
876;Afghanistan;438600;2021;;;;;
877;Afghanistan;438600;2022;;;;;
878;Afghanistan;441000;2021;;;;;
879;Afghanistan;441000;2022;;;;;
880;Albanië;305700;2021;;;;;
881;Albanië;305700;2022;;;;;
882;Albanië;800012;2021;;;;;
883;Albanië;800012;2022;;;;;
884;Albanië;305800;2021;;;;;
885;Albanië;305800;2022;;;;;
886;Albanië;306300;2021;;;;;
887;Albanië;306300;2022;;;;;
888;Albanië;307000;2021;;;;;
889;Albanië;307000;2022;;;;;
890;Albanië;307500;2021;;;;;
891;Albanië;307500;2022;;;;;
892;Albanië;307610;2021;;;;;
893;Albanië;307610;2022;;;;;
894;Albanië;307600;2021;;;;;
895;Albanië;307600;2022;;;;;
896;Albanië;311300;2021;;;;;
897;Albanië;311300;2022;;;;;
898;Albanië;312200;2021;;;;;
899;Albanië;312200;2022;;;;;
900;Albanië;312500;2021;;;;;
901;Albanië;312500;2022;;;;;
902;Albanië;312505;2021;;;;;
903;Albanië;312505;2022;;;;;
904;Albanië;314000;2021;;;;;
905;Albanië;314000;2022;;;;;
906;Albanië;315200;2021;;;;;
907;Albanië;315200;2022;;;;;
908;Albanië;315810;2021;;;;;
909;Albanië;315810;2022;;;;;
910;Albanië;315800;2021;;;;;
911;Albanië;315800;2022;;;;;
912;Albanië;317100;2021;;;;;
913;Albanië;317100;2022;;;;;
914;Albanië;318600;2021;;;;;
915;Albanië;318600;2022;;;;;
916;Albanië;320000;2021;;;;;
917;Albanië;320000;2022;;;;;
918;Albanië;320700;2021;;;;;
919;Albanië;320700;2022;;;;;
920;Albanië;323200;2021;;;;;
921;Albanië;323200;2022;;;;;
922;Albanië;323705;2021;;;;;
923;Albanië;323705;2022;;;;;
924;Albanië;323700;2021;;;;;
925;Albanië;323700;2022;;;;;
926;Albanië;324600;2021;;;;;
927;Albanië;324600;2022;;;;;
928;Albanië;328100;2021;;;;;
929;Albanië;328100;2022;;;;;
930;Albanië;328105;2021;;;;;
931;Albanië;328105;2022;;;;;
932;Albanië;330300;2021;;;;;
933;Albanië;330300;2022;;;;;
934;Albanië;332900;2021;;;;;
935;Albanië;332900;2022;;;;;
936;Albanië;334800;2021;;;;;
937;Albanië;334800;2022;;;;;
938;Albanië;336500;2021;;;;;
939;Albanië;336500;2022;;;;;
940;Albanië;339200;2021;;;;;
941;Albanië;339200;2022;;;;;
942;Albanië;339205;2021;;;;;
943;Albanië;339205;2022;;;;;
944;Albanië;340200;2021;;;;;
945;Albanië;340200;2022;;;;;
946;Albanië;341600;2021;;;;;
947;Albanië;341600;2022;;;;;
948;Albanië;342400;2021;;;;;
949;Albanië;342400;2022;;;;;
950;Albanië;344400;2021;;;;;
951;Albanië;344400;2022;;;;;
952;Albanië;346600;2021;;;;;
953;Albanië;346600;2022;;;;;
954;Albanië;346700;2021;;;;;
955;Albanië;346700;2022;;;;;
956;Albanië;348000;2021;;;;;
957;Albanië;348000;2022;;;;;
958;Albanië;348100;2021;;;;;
959;Albanië;348100;2022;;;;;
960;Albanië;348400;2021;;;;;
961;Albanië;348400;2022;;;;;
962;Albanië;348700;2021;;;;;
963;Albanië;348700;2022;;;;;
964;Albanië;349700;2021;;;;;
965;Albanië;349700;2022;;;;;
966;Albanië;350000;2021;;;;;
967;Albanië;350000;2022;;;;;
968;Albanië;350100;2021;;;;;
969;Albanië;350100;2022;;;;;
970;Albanië;350600;2021;;;;;
971;Albanië;350600;2022;;;;;
972;Albanië;351900;2021;;;;;
973;Albanië;351900;2022;;;;;
974;Albanië;354200;2021;;;;;
975;Albanië;354200;2022;;;;;
976;Albanië;354300;2021;;;;;
977;Albanië;354300;2022;;;;;
978;Albanië;356900;2021;;;;;
979;Albanië;356900;2022;;;;;
980;Albanië;371600;2021;;;;;
981;Albanië;371600;2022;;;;;
982;Albanië;383100;2021;;;;;
983;Albanië;383100;2022;;;;;
984;Albanië;383200;2021;;;;;
985;Albanië;383200;2022;;;;;
986;Albanië;384900;2021;;;;;
987;Albanië;384900;2022;;;;;
988;Albanië;386300;2021;;;;;
989;Albanië;386300;2022;;;;;
990;Albanië;386800;2021;;;;;
991;Albanië;386800;2022;;;;;
992;Albanië;388400;2021;;;;;
993;Albanië;388400;2022;;;;;
994;Albanië;389100;2021;;;;;
995;Albanië;389100;2022;;;;;
996;Albanië;389200;2021;;;;;
997;Albanië;389200;2022;;;;;
998;Albanië;390500;2021;;;;;
999;Albanië;390500;2022;;;;;
1000;Albanië;391600;2021;;;;;
1001;Albanië;391600;2022;;;;;
1002;Albanië;391700;2021;;;;;
1003;Albanië;391700;2022;;;;;
1004;Albanië;800021;2021;;;;;
1005;Albanië;800021;2022;;;;;
1006;Albanië;392600;2021;;;;;
1007;Albanië;392600;2022;;;;;
1008;Albanië;393600;2021;;;;;
1009;Albanië;393600;2022;;;;;
1010;Albanië;394100;2021;;;;;
1011;Albanië;394100;2022;;;;;
1012;Albanië;395005;2021;;;;;
1013;Albanië;395005;2022;;;;;
1014;Albanië;395000;2021;;;;;
1015;Albanië;395000;2022;;;;;
1016;Albanië;395600;2021;;;;;
1017;Albanië;395600;2022;;;;;
1018;Albanië;396300;2021;;;;;
1019;Albanië;396300;2022;;;;;
1020;Albanië;396400;2021;;;;;
1021;Albanië;396400;2022;;;;;
1022;Albanië;398700;2021;;;;;
1023;Albanië;398700;2022;;;;;
1024;Albanië;400200;2021;;;;;
1025;Albanië;400200;2022;;;;;
1026;Albanië;402000;2021;;;;;
1027;Albanië;402000;2022;;;;;
1028;Albanië;402100;2021;;;;;
1029;Albanië;402100;2022;;;;;
1030;Albanië;403300;2021;;;;;
1031;Albanië;403300;2022;;;;;
1032;Albanië;403400;2021;;;;;
1033;Albanië;403400;2022;;;;;
1034;Albanië;403405;2021;;;;;
1035;Albanië;403405;2022;;;;;
1036;Albanië;404900;2021;;;;;
1037;Albanië;404900;2022;;;;;
1038;Albanië;405900;2021;;;;;
1039;Albanië;405900;2022;;;;;
1040;Albanië;406800;2021;;;;;
1041;Albanië;406800;2022;;;;;
1042;Albanië;408105;2021;;;;;
1043;Albanië;408105;2022;;;;;
1044;Albanië;408100;2021;;;;;
1045;Albanië;408100;2022;;;;;
1046;Albanië;408700;2021;;;;;
1047;Albanië;408700;2022;;;;;
1048;Albanië;409900;2021;;;;;
1049;Albanië;409900;2022;;;;;
1050;Albanië;410200;2021;;;;;
1051;Albanië;410200;2022;;;;;
1052;Albanië;410300;2021;;;;;
1053;Albanië;410300;2022;;;;;
1054;Albanië;800010;2021;;;;;
1055;Albanië;800010;2022;;;;;
1056;Albanië;412700;2021;;;;;
1057;Albanië;412700;2022;;;;;
1058;Albanië;413700;2021;;;;;
1059;Albanië;413700;2022;;;;;
1060;Albanië;414300;2021;;;;;
1061;Albanië;414300;2022;;;;;
1062;Albanië;415000;2021;;;;;
1063;Albanië;415000;2022;;;;;
1064;Albanië;415900;2021;;;;;
1065;Albanië;415900;2022;;;;;
1066;Albanië;419000;2021;;;;;
1067;Albanië;419000;2022;;;;;
1068;Albanië;419100;2021;;;;;
1069;Albanië;419100;2022;;;;;
1070;Albanië;422400;2021;;;;;
1071;Albanië;422400;2022;;;;;
1072;Albanië;422500;2021;;;;;
1073;Albanië;422500;2022;;;;;
1074;Albanië;425300;2021;;;;;
1075;Albanië;425300;2022;;;;;
1076;Albanië;425305;2021;;;;;
1077;Albanië;425305;2022;;;;;
1078;Albanië;426600;2021;;;;;
1079;Albanië;426600;2022;;;;;
1080;Albanië;428100;2021;;;;;
1081;Albanië;428100;2022;;;;;
1082;Albanië;428200;2021;;;;;
1083;Albanië;428200;2022;;;;;
1084;Albanië;429300;2021;;;;;
1085;Albanië;429300;2022;;;;;
1086;Albanië;430600;2021;;;;;
1087;Albanië;430600;2022;;;;;
1088;Albanië;431100;2021;;;;;
1089;Albanië;431100;2022;;;;;
1090;Albanië;435500;2021;;;;;
1091;Albanië;435500;2022;;;;;
1092;Albanië;435600;2021;;;;;
1093;Albanië;435600;2022;;;;;
1094;Albanië;437500;2021;;;;;
1095;Albanië;437500;2022;;;;;
1096;Albanië;438600;2021;;;;;
1097;Albanië;438600;2022;;;;;
1098;Albanië;441000;2021;;;;;
1099;Albanië;441000;2022;;;;;
1100;Algerije;305700;2021;;;;;
1101;Algerije;305700;2022;;;;;
1102;Algerije;800012;2021;11.0;;;;
1103;Algerije;800012;2022;13.0;;;20.0;
1104;Algerije;305800;2021;;;;;
1105;Algerije;305800;2022;;;;;
1106;Algerije;306300;2021;;;;;
1107;Algerije;306300;2022;;;;;
1108;Algerije;307000;2021;;;;;
1109;Algerije;307000;2022;;;;;
1110;Algerije;307500;2021;;;;;
1111;Algerije;307500;2022;;;;;
1112;Algerije;307610;2021;;;;;
1113;Algerije;307610;2022;;;;;
1114;Algerije;307600;2021;;;;;
1115;Algerije;307600;2022;;;;;
1116;Algerije;311300;2021;;;;;
1117;Algerije;311300;2022;;;;;
1118;Algerije;312200;2021;;;;;
1119;Algerije;312200;2022;;;;;
1120;Algerije;312500;2021;;;;;
1121;Algerije;312500;2022;;;;;
1122;Algerije;312505;2021;;;;;
1123;Algerije;312505;2022;;;;;
1124;Algerije;314000;2021;;;;;
1125;Algerije;314000;2022;;;;;
1126;Algerije;315200;2021;;;;;
1127;Algerije;315200;2022;;;;;
1128;Algerije;315810;2021;;;;;
1129;Algerije;315810;2022;;;;;
1130;Algerije;315800;2021;;;;;
1131;Algerije;315800;2022;;;;;
1132;Algerije;317100;2021;;;;;
1133;Algerije;317100;2022;;;;;
1134;Algerije;318600;2021;;;;;
1135;Algerije;318600;2022;;;;;
1136;Algerije;320000;2021;;;;;
1137;Algerije;320000;2022;;;;;
1138;Algerije;320700;2021;;;;;
1139;Algerije;320700;2022;;;;;
1140;Algerije;323200;2021;;;;;
1141;Algerije;323200;2022;;;;;
1142;Algerije;323705;2021;;;;;
1143;Algerije;323705;2022;;;;;
1144;Algerije;323700;2021;;;;;
1145;Algerije;323700;2022;;;;;
1146;Algerije;324600;2021;;;;;
1147;Algerije;324600;2022;;;;;
1148;Algerije;328100;2021;;;;;
1149;Algerije;328100;2022;;;;;
1150;Algerije;328105;2021;;;;;
1151;Algerije;328105;2022;;;;;
1152;Algerije;330300;2021;;;;;
1153;Algerije;330300;2022;;;;;
1154;Algerije;332900;2021;;;;;
1155;Algerije;332900;2022;;;;;
1156;Algerije;334800;2021;;;;;
1157;Algerije;334800;2022;;;;;
1158;Algerije;336500;2021;;;;;
1159;Algerije;336500;2022;;;;;
1160;Algerije;339200;2021;;;;;
1161;Algerije;339200;2022;;;;;
1162;Algerije;339205;2021;;;;;
1163;Algerije;339205;2022;;;;;
1164;Algerije;340200;2021;;;;;
1165;Algerije;340200;2022;;;;;
1166;Algerije;341600;2021;;;;;
1167;Algerije;341600;2022;;;;;
1168;Algerije;342400;2021;;;;;
1169;Algerije;342400;2022;;;;;
1170;Algerije;344400;2021;;;;;
1171;Algerije;344400;2022;;;;;
1172;Algerije;346600;2021;;;;;
1173;Algerije;346600;2022;;;;;
1174;Algerije;346700;2021;;;;;
1175;Algerije;346700;2022;;;;;
1176;Algerije;348000;2021;;;;;
1177;Algerije;348000;2022;;;;;
1178;Algerije;348100;2021;;;;;
1179;Algerije;348100;2022;;;;;
1180;Algerije;348400;2021;;;;;
1181;Algerije;348400;2022;;;;;
1182;Algerije;348700;2021;;;;;
1183;Algerije;348700;2022;;;;;
1184;Algerije;349700;2021;;;;;
1185;Algerije;349700;2022;;;;;
1186;Algerije;350000;2021;;;;;
1187;Algerije;350000;2022;;;;;
1188;Algerije;350100;2021;;;;;
1189;Algerije;350100;2022;;;;;
1190;Algerije;350600;2021;;;;;
1191;Algerije;350600;2022;;;;;
1192;Algerije;351900;2021;;;;;
1193;Algerije;351900;2022;;;;;
1194;Algerije;354200;2021;;;;;
1195;Algerije;354200;2022;;;;;
1196;Algerije;354300;2021;;;;;
1197;Algerije;354300;2022;;;;;
1198;Algerije;356900;2021;;;;;
1199;Algerije;356900;2022;;;;;
1200;Algerije;371600;2021;;;;;
1201;Algerije;371600;2022;;;;;
1202;Algerije;383100;2021;;;;;
1203;Algerije;383100;2022;;;;;
1204;Algerije;383200;2021;;;;;
1205;Algerije;383200;2022;;;;;
1206;Algerije;384900;2021;;;;;
1207;Algerije;384900;2022;;;;;
1208;Algerije;386300;2021;;;;;
1209;Algerije;386300;2022;;;;;
1210;Algerije;386800;2021;;;;;
1211;Algerije;386800;2022;;;;;
1212;Algerije;388400;2021;;;;;
1213;Algerije;388400;2022;;;;;
1214;Algerije;389100;2021;;;;;
1215;Algerije;389100;2022;;;;;
1216;Algerije;389200;2021;;;;;
1217;Algerije;389200;2022;;;;;
1218;Algerije;390500;2021;;;;;
1219;Algerije;390500;2022;;;;;
1220;Algerije;391600;2021;;;;;
1221;Algerije;391600;2022;;;;;
1222;Algerije;391700;2021;;;;;
1223;Algerije;391700;2022;;;;;
1224;Algerije;800021;2021;;;;;
1225;Algerije;800021;2022;;;;;
1226;Algerije;392600;2021;;;;;
1227;Algerije;392600;2022;;;;;
1228;Algerije;393600;2021;;;;;
1229;Algerije;393600;2022;;;;;
1230;Algerije;394100;2021;;;;;
1231;Algerije;394100;2022;;;;;
1232;Algerije;395005;2021;;;;;
1233;Algerije;395005;2022;;;;;
1234;Algerije;395000;2021;;;;;
1235;Algerije;395000;2022;;;;;
1236;Algerije;395600;2021;;;;;
1237;Algerije;395600;2022;;;;;
1238;Algerije;396300;2021;;;;;
1239;Algerije;396300;2022;;;;;
1240;Algerije;396400;2021;;;;;
1241;Algerije;396400;2022;;;;;
1242;Algerije;398700;2021;;;;;
1243;Algerije;398700;2022;;;;;
1244;Algerije;400200;2021;;;;;
1245;Algerije;400200;2022;;;;;
1246;Algerije;402000;2021;;;;;
1247;Algerije;402000;2022;;;;;
1248;Algerije;402100;2021;;;;;
1249;Algerije;402100;2022;;;;;
1250;Algerije;403300;2021;;;;;
1251;Algerije;403300;2022;;;;;
1252;Algerije;403400;2021;;;;;
1253;Algerije;403400;2022;;;;;
1254;Algerije;403405;2021;;;;;
1255;Algerije;403405;2022;;;;;
1256;Algerije;404900;2021;;;;;
1257;Algerije;404900;2022;;;;;
1258;Algerije;405900;2021;;;;;
1259;Algerije;405900;2022;;;;;
1260;Algerije;406800;2021;;;;;
1261;Algerije;406800;2022;;;;;
1262;Algerije;408105;2021;;;;;
1263;Algerije;408105;2022;;;;;
1264;Algerije;408100;2021;;;;;
1265;Algerije;408100;2022;;;;;
1266;Algerije;408700;2021;;;;;
1267;Algerije;408700;2022;;;;;
1268;Algerije;409900;2021;;;;;
1269;Algerije;409900;2022;;;;;
1270;Algerije;410200;2021;;;;;
1271;Algerije;410200;2022;;;;;
1272;Algerije;410300;2021;;;;;
1273;Algerije;410300;2022;;;;;
1274;Algerije;800010;2021;;;;;
1275;Algerije;800010;2022;;;;;
1276;Algerije;412700;2021;;;;;
1277;Algerije;412700;2022;;;;;
1278;Algerije;413700;2021;;;;;
1279;Algerije;413700;2022;;;;;
1280;Algerije;414300;2021;;;;;
1281;Algerije;414300;2022;;;;;
1282;Algerije;415000;2021;;;;;
1283;Algerije;415000;2022;;;;;
1284;Algerije;415900;2021;;;;;
1285;Algerije;415900;2022;;;;;
1286;Algerije;419000;2021;;;;;
1287;Algerije;419000;2022;;;;;
1288;Algerije;419100;2021;;;;;
1289;Algerije;419100;2022;;;;;
1290;Algerije;422400;2021;;;;;
1291;Algerije;422400;2022;;;;;
1292;Algerije;422500;2021;;;;;
1293;Algerije;422500;2022;;;;;
1294;Algerije;425300;2021;;;;;
1295;Algerije;425300;2022;;;;;
1296;Algerije;425305;2021;;;;;
1297;Algerije;425305;2022;;;;;
1298;Algerije;426600;2021;;;;;
1299;Algerije;426600;2022;;;;;
1300;Algerije;428100;2021;;;;;
1301;Algerije;428100;2022;;;;;
1302;Algerije;428200;2021;;;;;
1303;Algerije;428200;2022;;;;;
1304;Algerije;429300;2021;;;;;
1305;Algerije;429300;2022;;;;;
1306;Algerije;430600;2021;;;;;
1307;Algerije;430600;2022;;;;;
1308;Algerije;431100;2021;;;;;
1309;Algerije;431100;2022;;;;;
1310;Algerije;435500;2021;;;;;
1311;Algerije;435500;2022;;;;;
1312;Algerije;435600;2021;;;;;
1313;Algerije;435600;2022;;;;;
1314;Algerije;437500;2021;;;;;
1315;Algerije;437500;2022;;;;;
1316;Algerije;438600;2021;;;;;
1317;Algerije;438600;2022;;;;;
1318;Algerije;441000;2021;;;;;
1319;Algerije;441000;2022;;;;;
1320;Amerikaans-Samoa;305700;2021;;;;;
1321;Amerikaans-Samoa;305700;2022;;;;;
1322;Amerikaans-Samoa;800012;2021;;;;;
1323;Amerikaans-Samoa;800012;2022;;;;;
1324;Amerikaans-Samoa;305800;2021;;;;;
1325;Amerikaans-Samoa;305800;2022;;;;;
1326;Amerikaans-Samoa;306300;2021;;;;;
1327;Amerikaans-Samoa;306300;2022;;;;;
1328;Amerikaans-Samoa;307000;2021;;;;;
1329;Amerikaans-Samoa;307000;2022;;;;;
1330;Amerikaans-Samoa;307500;2021;;;;;
1331;Amerikaans-Samoa;307500;2022;;;;;
1332;Amerikaans-Samoa;307610;2021;;;;;
1333;Amerikaans-Samoa;307610;2022;;;;;
1334;Amerikaans-Samoa;307600;2021;;;;;
1335;Amerikaans-Samoa;307600;2022;;;;;
1336;Amerikaans-Samoa;311300;2021;;;;;
1337;Amerikaans-Samoa;311300;2022;;;;;
1338;Amerikaans-Samoa;312200;2021;;;;;
1339;Amerikaans-Samoa;312200;2022;;;;;
1340;Amerikaans-Samoa;312500;2021;;;;;
1341;Amerikaans-Samoa;312500;2022;;;;;
1342;Amerikaans-Samoa;312505;2021;;;;;
1343;Amerikaans-Samoa;312505;2022;;;;;
1344;Amerikaans-Samoa;314000;2021;;;;;
1345;Amerikaans-Samoa;314000;2022;;;;;
1346;Amerikaans-Samoa;315200;2021;;;;;
1347;Amerikaans-Samoa;315200;2022;;;;;
1348;Amerikaans-Samoa;315810;2021;;;;;
1349;Amerikaans-Samoa;315810;2022;;;;;
1350;Amerikaans-Samoa;315800;2021;;;;;
1351;Amerikaans-Samoa;315800;2022;;;;;
1352;Amerikaans-Samoa;317100;2021;;;;;
1353;Amerikaans-Samoa;317100;2022;;;;;
1354;Amerikaans-Samoa;318600;2021;;;;;
1355;Amerikaans-Samoa;318600;2022;;;;;
1356;Amerikaans-Samoa;320000;2021;;;;;
1357;Amerikaans-Samoa;320000;2022;;;;;
1358;Amerikaans-Samoa;320700;2021;;;;;
1359;Amerikaans-Samoa;320700;2022;;;;;
1360;Amerikaans-Samoa;323200;2021;;;;;
1361;Amerikaans-Samoa;323200;2022;;;;;
1362;Amerikaans-Samoa;323705;2021;;;;;
1363;Amerikaans-Samoa;323705;2022;;;;;
1364;Amerikaans-Samoa;323700;2021;;;;;
1365;Amerikaans-Samoa;323700;2022;;;;;
1366;Amerikaans-Samoa;324600;2021;;;;;
1367;Amerikaans-Samoa;324600;2022;;;;;
1368;Amerikaans-Samoa;328100;2021;;;;;
1369;Amerikaans-Samoa;328100;2022;;;;;
1370;Amerikaans-Samoa;328105;2021;;;;;
1371;Amerikaans-Samoa;328105;2022;;;;;
1372;Amerikaans-Samoa;330300;2021;;;;;
1373;Amerikaans-Samoa;330300;2022;;;;;
1374;Amerikaans-Samoa;332900;2021;;;;;
1375;Amerikaans-Samoa;332900;2022;;;;;
1376;Amerikaans-Samoa;334800;2021;;;;;
1377;Amerikaans-Samoa;334800;2022;;;;;
1378;Amerikaans-Samoa;336500;2021;;;;;
1379;Amerikaans-Samoa;336500;2022;;;;;
1380;Amerikaans-Samoa;339200;2021;;;;;
1381;Amerikaans-Samoa;339200;2022;;;;;
1382;Amerikaans-Samoa;339205;2021;;;;;
1383;Amerikaans-Samoa;339205;2022;;;;;
1384;Amerikaans-Samoa;340200;2021;;;;;
1385;Amerikaans-Samoa;340200;2022;;;;;
1386;Amerikaans-Samoa;341600;2021;;;;;
1387;Amerikaans-Samoa;341600;2022;;;;;
1388;Amerikaans-Samoa;342400;2021;;;;;
1389;Amerikaans-Samoa;342400;2022;;;;;
1390;Amerikaans-Samoa;344400;2021;;;;;
1391;Amerikaans-Samoa;344400;2022;;;;;
1392;Amerikaans-Samoa;346600;2021;;;;;
1393;Amerikaans-Samoa;346600;2022;;;;;
1394;Amerikaans-Samoa;346700;2021;;;;;
1395;Amerikaans-Samoa;346700;2022;;;;;
1396;Amerikaans-Samoa;348000;2021;;;;;
1397;Amerikaans-Samoa;348000;2022;;;;;
1398;Amerikaans-Samoa;348100;2021;;;;;
1399;Amerikaans-Samoa;348100;2022;;;;;
1400;Amerikaans-Samoa;348400;2021;;;;;
1401;Amerikaans-Samoa;348400;2022;;;;;
1402;Amerikaans-Samoa;348700;2021;;;;;
1403;Amerikaans-Samoa;348700;2022;;;;;
1404;Amerikaans-Samoa;349700;2021;;;;;
1405;Amerikaans-Samoa;349700;2022;;;;;
1406;Amerikaans-Samoa;350000;2021;;;;;
1407;Amerikaans-Samoa;350000;2022;;;;;
1408;Amerikaans-Samoa;350100;2021;;;;;
1409;Amerikaans-Samoa;350100;2022;;;;;
1410;Amerikaans-Samoa;350600;2021;;;;;
1411;Amerikaans-Samoa;350600;2022;;;;;
1412;Amerikaans-Samoa;351900;2021;;;;;
1413;Amerikaans-Samoa;351900;2022;;;;;
1414;Amerikaans-Samoa;354200;2021;;;;;
1415;Amerikaans-Samoa;354200;2022;;;;;
1416;Amerikaans-Samoa;354300;2021;;;;;
1417;Amerikaans-Samoa;354300;2022;;;;;
1418;Amerikaans-Samoa;356900;2021;;;;;
1419;Amerikaans-Samoa;356900;2022;;;;;
1420;Amerikaans-Samoa;371600;2021;;;;;
1421;Amerikaans-Samoa;371600;2022;;;;;
1422;Amerikaans-Samoa;383100;2021;;;;;
1423;Amerikaans-Samoa;383100;2022;;;;;
1424;Amerikaans-Samoa;383200;2021;;;;;
1425;Amerikaans-Samoa;383200;2022;;;;;
1426;Amerikaans-Samoa;384900;2021;;;;;
1427;Amerikaans-Samoa;384900;2022;;;;;
1428;Amerikaans-Samoa;386300;2021;;;;;
1429;Amerikaans-Samoa;386300;2022;;;;;
1430;Amerikaans-Samoa;386800;2021;;;;;
1431;Amerikaans-Samoa;386800;2022;;;;;
1432;Amerikaans-Samoa;388400;2021;;;;;
1433;Amerikaans-Samoa;388400;2022;;;;;
1434;Amerikaans-Samoa;389100;2021;;;;;
1435;Amerikaans-Samoa;389100;2022;;;;;
1436;Amerikaans-Samoa;389200;2021;;;;;
1437;Amerikaans-Samoa;389200;2022;;;;;
1438;Amerikaans-Samoa;390500;2021;;;;;
1439;Amerikaans-Samoa;390500;2022;;;;;
1440;Amerikaans-Samoa;391600;2021;;;;;
1441;Amerikaans-Samoa;391600;2022;;;;;
1442;Amerikaans-Samoa;391700;2021;;;;;
1443;Amerikaans-Samoa;391700;2022;;;;;
1444;Amerikaans-Samoa;800021;2021;;;;;
1445;Amerikaans-Samoa;800021;2022;;;;;
1446;Amerikaans-Samoa;392600;2021;;;;;
1447;Amerikaans-Samoa;392600;2022;;;;;
1448;Amerikaans-Samoa;393600;2021;;;;;
1449;Amerikaans-Samoa;393600;2022;;;;;
1450;Amerikaans-Samoa;394100;2021;;;;;
1451;Amerikaans-Samoa;394100;2022;;;;;
1452;Amerikaans-Samoa;395005;2021;;;;;
1453;Amerikaans-Samoa;395005;2022;;;;;
1454;Amerikaans-Samoa;395000;2021;;;;;
1455;Amerikaans-Samoa;395000;2022;;;;;
1456;Amerikaans-Samoa;395600;2021;;;;;
1457;Amerikaans-Samoa;395600;2022;;;;;
1458;Amerikaans-Samoa;396300;2021;;;;;
1459;Amerikaans-Samoa;396300;2022;;;;;
1460;Amerikaans-Samoa;396400;2021;;;;;
1461;Amerikaans-Samoa;396400;2022;;;;;
1462;Amerikaans-Samoa;398700;2021;;;;;
1463;Amerikaans-Samoa;398700;2022;;;;;
1464;Amerikaans-Samoa;400200;2021;;;;;
1465;Amerikaans-Samoa;400200;2022;;;;;
1466;Amerikaans-Samoa;402000;2021;;;;;
1467;Amerikaans-Samoa;402000;2022;;;;;
1468;Amerikaans-Samoa;402100;2021;;;;;
1469;Amerikaans-Samoa;402100;2022;;;;;
1470;Amerikaans-Samoa;403300;2021;;;;;
1471;Amerikaans-Samoa;403300;2022;;;;;
1472;Amerikaans-Samoa;403400;2021;;;;;
1473;Amerikaans-Samoa;403400;2022;;;;;
1474;Amerikaans-Samoa;403405;2021;;;;;
1475;Amerikaans-Samoa;403405;2022;;;;;
1476;Amerikaans-Samoa;404900;2021;;;;;
1477;Amerikaans-Samoa;404900;2022;;;;;
1478;Amerikaans-Samoa;405900;2021;;;;;
1479;Amerikaans-Samoa;405900;2022;;;;;
1480;Amerikaans-Samoa;406800;2021;;;;;
1481;Amerikaans-Samoa;406800;2022;;;;;
1482;Amerikaans-Samoa;408105;2021;;;;;
1483;Amerikaans-Samoa;408105;2022;;;;;
1484;Amerikaans-Samoa;408100;2021;;;;;
1485;Amerikaans-Samoa;408100;2022;;;;;
1486;Amerikaans-Samoa;408700;2021;;;;;
1487;Amerikaans-Samoa;408700;2022;;;;;
1488;Amerikaans-Samoa;409900;2021;;;;;
1489;Amerikaans-Samoa;409900;2022;;;;;
1490;Amerikaans-Samoa;410200;2021;;;;;
1491;Amerikaans-Samoa;410200;2022;;;;;
1492;Amerikaans-Samoa;410300;2021;;;;;
1493;Amerikaans-Samoa;410300;2022;;;;;
1494;Amerikaans-Samoa;800010;2021;;;;;
1495;Amerikaans-Samoa;800010;2022;;;;;
1496;Amerikaans-Samoa;412700;2021;;;;;
1497;Amerikaans-Samoa;412700;2022;;;;;
1498;Amerikaans-Samoa;413700;2021;;;;;
1499;Amerikaans-Samoa;413700;2022;;;;;
1500;Amerikaans-Samoa;414300;2021;;;;;
1501;Amerikaans-Samoa;414300;2022;;;;;
1502;Amerikaans-Samoa;415000;2021;;;;;
1503;Amerikaans-Samoa;415000;2022;;;;;
1504;Amerikaans-Samoa;415900;2021;;;;;
1505;Amerikaans-Samoa;415900;2022;;;;;
1506;Amerikaans-Samoa;419000;2021;;;;;
1507;Amerikaans-Samoa;419000;2022;;;;;
1508;Amerikaans-Samoa;419100;2021;;;;;
1509;Amerikaans-Samoa;419100;2022;;;;;
1510;Amerikaans-Samoa;422400;2021;;;;;
1511;Amerikaans-Samoa;422400;2022;;;;;
1512;Amerikaans-Samoa;422500;2021;;;;;
1513;Amerikaans-Samoa;422500;2022;;;;;
1514;Amerikaans-Samoa;425300;2021;;;;;
1515;Amerikaans-Samoa;425300;2022;;;;;
1516;Amerikaans-Samoa;425305;2021;;;;;
1517;Amerikaans-Samoa;425305;2022;;;;;
1518;Amerikaans-Samoa;426600;2021;;;;;
1519;Amerikaans-Samoa;426600;2022;;;;;
1520;Amerikaans-Samoa;428100;2021;;;;;
1521;Amerikaans-Samoa;428100;2022;;;;;
1522;Amerikaans-Samoa;428200;2021;;;;;
1523;Amerikaans-Samoa;428200;2022;;;;;
1524;Amerikaans-Samoa;429300;2021;;;;;
1525;Amerikaans-Samoa;429300;2022;;;;;
1526;Amerikaans-Samoa;430600;2021;;;;;
1527;Amerikaans-Samoa;430600;2022;;;;;
1528;Amerikaans-Samoa;431100;2021;;;;;
1529;Amerikaans-Samoa;431100;2022;;;;;
