ID;SBI93;Perioden;TotaalBedrijven_1;ZonderWerknemers_2;Met1Tot5Werknemers_3;Met5Tot10Werknemers_4;Met10Tot20Werknemers_5;Met20Tot50Werknemers_6;Met50Tot100Werknemers_7;Met100Tot200Werknemers_8;Met200Tot500Werknemers_9;Met500EnMeerWerknemers_10;Met1WerkzamePersoon_11;Met2WerkzamePersonen_12;Met3Tot5WerkzamePersonen_13;Met5Tot10WerkzamePersonen_14;Met10Tot20WerkzamePersonen_15;Met20Tot50WerkzamePersonen_16;Met50Tot100WerkzamePersonen_17;Met100Tot150WerkzamePersonen_18;Met150Tot200WerkzamePersonen_19;Met200Tot250WerkzamePersonen_20;Met250Tot500WerkzamePersonen_21;Met500Tot1000WerkzamePersonen_22;Met1000Tot2000WerkzamePersonen_23;Met2000EnMeerWerkzamePersonen_24;Met1Vestiging_25;Met2Vestigingen_26;Met3TM5Vestigingen_27;Met6TM10Vestigingen_28;Met11TM20Vestigingen_29;Met21EnMeerVestigingen_30;NaamlozeVennootschappen_31;BeslotenVennootschappen_32;CooperatieveVerenigingen_33;Stichtingen_34;Eenmanszaken_35;Maatschappen_36;VennootschappenOnderFirma_37;Overheid_38;Overig_39;TotaalKleinbedrijf_40;NVSEnBVS_41;Eenmanszaken_42;MaatschappenEnVOFS_43;OverigeRechtsvormen_44;TotaalMiddenbedrijf_45;NVSEnBVS_46;Eenmanszaken_47;MaatschappenEnVOFS_48;OverigeRechtsvormen_49;TotaalGrootbedrijf_50;NVSEnBVS_51;Eenmanszaken_52;MaatschappenEnVOFS_53;OverigeRechtsvormen_54
261;22    Uitgeverij, drukkerij, reproductie;1 januari 2002;6910;2645.0;2300;735;560;425;130;55;40;20;2325.0;1185.0;1115.0;980.0;640.0;425.0;130.0;35.0;20.0;10.0;30.0;10.0;5.0;0.0;6445.0;360.0;75.0;20.0;5.0;0.0;10;3140;20;160;2135;0;1330;0;115;5680;1990;2125;1285;275;1115;1050;10;40;15;115;110;0;0;0
262;22    Uitgeverij, drukkerij, reproductie;1 januari 2003;6540;2680.0;2005;680;500;440;120;60;40;15;2335.0;1095.0;985.0;860.0;590.0;440.0;120.0;50.0;15.0;10.0;30.0;5.0;10.0;0.0;6130.0;320.0;65.0;20.0;5.0;0.0;10;2860;15;140;2130;0;1290;0;95;5365;1765;2125;1245;235;1060;995;5;40;15;115;110;0;0;5
263;22    Uitgeverij, drukkerij, reproductie;1 januari 2004;6665;2900.0;2030;620;475;425;110;55;35;15;2555.0;1080.0;1005.0;805.0;575.0;425.0;110.0;40.0;15.0;5.0;30.0;5.0;5.0;0.0;6330.0;260.0;50.0;15.0;5.0;5.0;10;2835;15;150;2285;0;1270;0;95;5550;1780;2280;1240;245;1010;960;5;30;15;105;105;0;0;0
264;22    Uitgeverij, drukkerij, reproductie;1 januari 2005;6425;2860.0;1875;650;425;410;110;45;35;10;2535.0;1035.0;905.0;820.0;520.0;410.0;110.0;30.0;15.0;10.0;25.0;5.0;5.0;0.0;6140.0;220.0;40.0;20.0;5.0;0.0;10;2700;15;140;2225;0;1240;0;95;5390;1725;2220;1210;235;945;895;5;30;15;90;90;0;0;0
265;22    Uitgeverij, drukkerij, reproductie;1 januari 2006;6485;2865.0;1985;630;420;390;115;40;30;15;2570.0;1060.0;960.0;775.0;530.0;390.0;115.0;25.0;15.0;5.0;25.0;10.0;5.0;0.0;6210.0;205.0;45.0;15.0;5.0;0.0;10;2800;15;150;2245;0;1165;0;105;5475;1850;2240;1140;250;925;875;5;25;20;85;85;0;0;0
266;23    Aardolie-, steenkoolverwerkend ind;1 januari 1993;30;5.0;5;5;0;5;5;0;5;5;;;;;;;;;;;;;;;;;;;;;0;20;0;0;0;0;5;0;5;10;5;0;0;0;10;10;0;0;0;10;5;0;0;5
267;23    Aardolie-, steenkoolverwerkend ind;1 januari 1994;35;5.0;5;5;0;5;5;0;5;5;;;;;;;;;;;;;;;25.0;5.0;5.0;0.0;0.0;0.0;0;25;0;0;0;0;0;0;0;10;5;0;0;0;10;10;0;0;0;10;10;0;0;0
268;23    Aardolie-, steenkoolverwerkend ind;1 januari 1995;30;5.0;5;5;0;5;0;0;5;5;;;;;;;;;;;;;;;25.0;5.0;5.0;0.0;0.0;0.0;0;25;0;0;0;0;0;0;0;10;10;0;0;0;10;10;0;0;0;10;10;0;0;0
269;23    Aardolie-, steenkoolverwerkend ind;1 januari 1996;30;0.0;5;5;0;5;0;0;5;5;;;;;;;;;;;;;;;20.0;5.0;5.0;0.0;0.0;0.0;0;20;0;0;0;0;0;0;0;10;10;0;0;0;10;5;0;0;0;10;10;0;0;0
270;23    Aardolie-, steenkoolverwerkend ind;1 januari 1997;25;0.0;5;0;0;5;0;0;5;5;;;;;;;;;;;;;;;20.0;5.0;5.0;0.0;0.0;0.0;0;20;0;0;0;0;0;0;0;5;5;0;0;0;10;10;0;0;0;10;10;0;0;0
271;23    Aardolie-, steenkoolverwerkend ind;1 januari 1998;35;5.0;5;5;0;10;0;0;5;5;;;;;;;;;;;;;;;25.0;5.0;5.0;0.0;0.0;0.0;0;30;0;0;5;0;0;0;0;15;10;5;0;0;10;10;0;0;0;10;10;0;0;0
272;23    Aardolie-, steenkoolverwerkend ind;1 januari 1999;35;5.0;5;5;0;5;5;0;5;5;5.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;30.0;5.0;5.0;0.0;0.0;0.0;0;30;0;0;0;0;0;0;0;15;10;0;0;0;10;10;0;0;0;10;10;0;0;0
273;23    Aardolie-, steenkoolverwerkend ind;1 januari 2000;35;5.0;5;5;0;5;5;0;0;5;5.0;0.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;25.0;5.0;5.0;0.0;0.0;0.0;0;30;0;0;0;0;5;0;0;15;10;0;0;0;10;10;0;0;0;10;10;0;0;0
274;23    Aardolie-, steenkoolverwerkend ind;1 januari 2001;35;5.0;5;0;5;5;5;0;5;5;5.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;25.0;5.0;5.0;0.0;0.0;0.0;0;30;0;0;0;0;5;0;0;15;10;0;0;0;15;10;0;0;0;10;10;0;0;0
275;23    Aardolie-, steenkoolverwerkend ind;1 januari 2002;45;15.0;5;5;5;5;5;0;5;5;10.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;35.0;10.0;0.0;0.0;0.0;0.0;0;35;0;0;5;0;5;0;0;20;15;5;5;0;15;15;0;0;0;10;10;0;0;0
276;23    Aardolie-, steenkoolverwerkend ind;1 januari 2003;40;10.0;5;0;5;10;5;0;5;5;10.0;0.0;0.0;0.0;5.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;10.0;0.0;0.0;0.0;0.0;0;30;0;0;0;0;5;0;0;15;10;0;5;0;15;15;0;0;0;10;10;0;0;0
277;23    Aardolie-, steenkoolverwerkend ind;1 januari 2004;40;10.0;5;5;5;10;5;0;5;5;10.0;5.0;0.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;5.0;0.0;0.0;0.0;0.0;0;35;0;0;0;0;0;0;0;15;10;0;0;0;15;15;0;0;0;5;5;0;0;0
278;23    Aardolie-, steenkoolverwerkend ind;1 januari 2005;30;5.0;5;0;5;5;0;0;5;5;5.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;25.0;5.0;0.0;0.0;0.0;0.0;0;25;0;0;0;0;0;0;0;10;10;0;0;0;15;15;0;0;0;10;10;0;0;0
279;23    Aardolie-, steenkoolverwerkend ind;1 januari 2006;35;10.0;5;0;5;5;0;0;5;5;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;30.0;5.0;0.0;0.0;0.0;0.0;0;25;0;0;0;0;0;0;0;15;10;0;0;0;10;10;0;0;0;10;10;0;0;0
280;24    Chemische industrie;1 januari 1993;720;155.0;145;60;60;95;65;55;50;30;;;;;;;;;;;;;;;;;;;;;10;530;0;5;100;0;40;0;35;360;210;100;35;15;220;205;0;0;10;140;120;0;0;15
281;24    Chemische industrie;1 januari 1994;755;145.0;180;65;65;95;65;60;45;35;;;;;;;;;;;;;;;655.0;65.0;20.0;10.0;5.0;0.0;5;565;5;5;100;0;50;0;30;390;220;100;45;30;225;215;0;5;5;140;135;0;5;5
282;24    Chemische industrie;1 januari 1995;735;125.0;165;65;65;90;85;60;50;35;;;;;;;;;;;;;;;630.0;65.0;25.0;10.0;0.0;0.0;5;565;5;5;85;0;45;0;25;355;205;85;40;25;240;230;0;0;5;140;130;0;5;5
283;24    Chemische industrie;1 januari 1996;620;80.0;130;50;60;90;75;60;45;35;;;;;;;;;;;;;;;525.0;55.0;30.0;10.0;0.0;0.0;5;495;5;5;55;0;40;0;20;255;150;55;35;20;225;220;0;0;5;140;130;0;5;5
284;24    Chemische industrie;1 januari 1997;590;45.0;105;60;60;105;65;65;45;35;;;;;;;;;;;;;;;490.0;60.0;30.0;10.0;0.0;0.0;5;475;0;0;45;0;35;0;15;210;120;45;30;15;235;225;0;0;5;145;135;0;5;5
285;24    Chemische industrie;1 januari 1998;815;170.0;165;95;65;105;75;70;45;35;;;;;;;;;;;;;;;680.0;85.0;35.0;5.0;5.0;0.0;5;630;0;0;90;0;60;0;25;425;265;85;55;20;240;235;0;0;5;145;135;0;5;5
286;24    Chemische industrie;1 januari 1999;810;160.0;175;85;70;105;75;70;40;30;145.0;80.0;85.0;95.0;80.0;105.0;75.0;50.0;20.0;15.0;25.0;20.0;5.0;5.0;685.0;75.0;40.0;10.0;0.0;0.0;5;625;0;0;85;0;65;0;30;420;255;80;55;25;250;240;0;5;5;145;135;0;5;5
287;24    Chemische industrie;1 januari 2000;760;130.0;150;80;65;105;75;80;40;35;115.0;75.0;65.0;95.0;70.0;105.0;75.0;55.0;25.0;15.0;25.0;20.0;10.0;5.0;635.0;75.0;40.0;10.0;0.0;0.0;5;605;0;5;75;0;50;0;20;360;225;70;45;15;245;240;0;5;5;155;145;0;5;5
288;24    Chemische industrie;1 januari 2001;760;125.0;155;80;60;110;80;75;40;35;110.0;80.0;70.0;95.0;70.0;110.0;80.0;45.0;30.0;15.0;30.0;20.0;10.0;5.0;645.0;65.0;40.0;5.0;0.0;0.0;5;610;0;0;70;0;50;0;20;360;230;70;45;15;250;240;0;0;5;150;145;0;5;5
289;24    Chemische industrie;1 januari 2002;900;195.0;195;75;90;115;80;75;45;35;185.0;90.0;95.0;90.0;95.0;115.0;80.0;50.0;25.0;15.0;25.0;25.0;10.0;5.0;790.0;65.0;40.0;5.0;0.0;0.0;10;725;0;5;90;0;50;0;20;465;315;90;50;15;285;275;0;0;5;150;145;0;0;5
290;24    Chemische industrie;1 januari 2003;800;160.0;145;60;85;115;85;70;50;30;150.0;65.0;65.0;75.0;90.0;115.0;85.0;45.0;25.0;15.0;35.0;20.0;10.0;0.0;705.0;55.0;40.0;5.0;0.0;0.0;5;650;0;5;75;0;50;0;15;365;235;75;40;15;285;275;0;5;5;150;145;0;0;5
291;24    Chemische industrie;1 januari 2004;900;230.0;170;80;85;105;85;70;45;30;215.0;90.0;80.0;85.0;95.0;105.0;85.0;45.0;20.0;15.0;30.0;20.0;10.0;0.0;810.0;55.0;35.0;0.0;0.0;0.0;5;710;0;5;100;0;60;0;20;480;310;100;55;20;275;270;0;5;5;145;140;0;0;0
292;24    Chemische industrie;1 januari 2005;735;160.0;125;60;65;100;85;60;45;30;145.0;65.0;45.0;75.0;70.0;100.0;85.0;40.0;20.0;15.0;30.0;20.0;10.0;0.0;655.0;40.0;30.0;0.0;0.0;0.0;5;595;0;0;70;0;45;0;15;340;220;70;40;10;255;245;0;5;5;140;135;0;0;0
293;24    Chemische industrie;1 januari 2006;815;190.0;155;65;75;105;90;60;50;30;180.0;70.0;65.0;80.0;85.0;105.0;90.0;45.0;15.0;15.0;35.0;20.0;10.0;0.0;725.0;50.0;30.0;0.0;0.0;0.0;5;665;0;0;80;0;40;0;20;410;280;80;35;20;265;255;0;5;5;140;135;0;0;0
294;25    Rubber-, kunststofverwerkende ind;1 januari 1993;1210;245.0;295;170;160;170;85;55;20;10;;;;;;;;;;;;;;;;;;;;;5;815;0;5;230;0;125;0;30;710;370;220;115;10;415;380;10;10;20;80;75;0;0;5
295;25    Rubber-, kunststofverwerkende ind;1 januari 1994;1335;275.0;340;200;180;160;105;50;20;10;;;;;;;;;;;;;;;1275.0;45.0;10.0;0.0;0.0;0.0;5;905;0;0;255;0;135;0;30;815;415;250;125;25;445;415;5;10;10;80;75;0;0;0
296;25    Rubber-, kunststofverwerkende ind;1 januari 1995;1190;210.0;305;175;160;165;100;50;20;5;;;;;;;;;;;;;;;1110.0;70.0;5.0;5.0;0.0;0.0;5;830;0;0;205;0;125;0;25;690;355;200;115;20;420;400;5;10;5;80;80;0;0;0
297;25    Rubber-, kunststofverwerkende ind;1 januari 1996;1220;210.0;330;175;150;185;90;50;20;5;;;;;;;;;;;;;;;1140.0;70.0;5.0;5.0;0.0;0.0;5;870;0;0;190;0;135;0;25;720;390;185;125;20;425;405;5;10;5;75;75;0;0;0
298;25    Rubber-, kunststofverwerkende ind;1 januari 1997;1220;190.0;340;175;175;175;90;50;20;5;;;;;;;;;;;;;;;1135.0;70.0;5.0;5.0;0.0;0.0;0;845;0;0;210;0;130;0;30;705;365;205;115;20;440;415;5;10;5;75;70;0;0;5
299;25    Rubber-, kunststofverwerkende ind;1 januari 1998;1345;255.0;370;215;160;180;95;50;20;5;;;;;;;;;;;;;;;1240.0;90.0;10.0;5.0;0.0;0.0;5;930;0;0;235;0;150;0;30;840;445;235;140;20;435;415;5;5;5;75;70;0;0;0
300;25    Rubber-, kunststofverwerkende ind;1 januari 1999;1305;255.0;350;195;160;180;90;55;20;5;200.0;185.0;160.0;220.0;190.0;180.0;90.0;35.0;20.0;10.0;10.0;0.0;0.0;0.0;1215.0;75.0;10.0;5.0;0.0;0.0;5;905;0;0;215;0;160;0;25;800;420;210;145;20;430;415;0;10;5;80;75;0;0;0
301;25    Rubber-, kunststofverwerkende ind;1 januari 2000;1190;220.0;325;160;140;175;100;50;20;5;165.0;165.0;150.0;195.0;165.0;175.0;100.0;30.0;20.0;5.0;15.0;0.0;0.0;0.0;1100.0;75.0;10.0;5.0;0.0;0.0;5;835;0;0;195;0;140;0;20;705;365;195;135;15;410;400;0;10;5;75;75;0;0;0
302;25    Rubber-, kunststofverwerkende ind;1 januari 2001;1085;180.0;275;160;115;175;100;50;25;5;135.0;140.0;125.0;190.0;135.0;175.0;100.0;30.0;20.0;15.0;15.0;5.0;0.0;0.0;1005.0;55.0;15.0;0.0;5.0;0.0;5;780;0;0;160;0;120;0;15;610;325;160;115;10;395;380;0;10;5;80;80;0;0;0
303;25    Rubber-, kunststofverwerkende ind;1 januari 2002;1105;195.0;290;125;140;170;105;50;30;5;155.0;135.0;145.0;160.0;155.0;170.0;105.0;30.0;20.0;15.0;15.0;5.0;0.0;0.0;1030.0;55.0;15.0;0.0;5.0;0.0;5;795;0;0;155;0;130;0;20;610;320;155;125;10;415;400;0;5;5;85;80;0;0;0
304;25    Rubber-, kunststofverwerkende ind;1 januari 2003;1165;225.0;300;140;145;180;95;50;25;5;185.0;140.0;160.0;160.0;165.0;180.0;95.0;35.0;15.0;15.0;10.0;5.0;0.0;0.0;1095.0;50.0;10.0;0.0;5.0;0.0;5;820;0;0;180;0;145;0;20;665;335;180;140;10;420;410;0;5;5;80;80;0;0;5
305;25    Rubber-, kunststofverwerkende ind;1 januari 2004;1290;295.0;340;145;160;175;90;50;25;5;255.0;155.0;190.0;165.0;185.0;175.0;90.0;35.0;15.0;10.0;10.0;5.0;0.0;0.0;1215.0;55.0;10.0;5.0;5.0;0.0;5;880;0;0;225;0;155;0;20;785;395;225;150;15;425;415;0;5;5;80;75;0;0;5
306;25    Rubber-, kunststofverwerkende ind;1 januari 2005;1180;255.0;300;145;145;165;95;45;25;5;215.0;145.0;150.0;170.0;165.0;165.0;95.0;30.0;15.0;10.0;15.0;0.0;0.0;0.0;1110.0;55.0;10.0;0.0;5.0;0.0;5;815;0;0;205;0;140;0;15;700;355;200;130;10;405;395;0;5;5;75;70;0;0;5
307;25    Rubber-, kunststofverwerkende ind;1 januari 2006;1010;190.0;260;110;130;155;90;50;25;0;160.0;110.0;125.0;140.0;155.0;155.0;90.0;35.0;15.0;10.0;15.0;0.0;0.0;0.0;950.0;45.0;5.0;0.0;5.0;0.0;5;730;0;0;150;0;115;0;15;560;295;150;105;10;380;365;0;5;5;75;70;0;0;5
308;26    Glas-, aardewerk-, cement, kalkind;1 januari 1993;1375;450.0;300;175;145;170;70;35;15;10;;;;;;;;;;;;;;;;;;;;;5;690;0;0;445;0;200;0;30;925;280;435;195;15;390;365;10;10;10;60;50;0;0;10
309;26    Glas-, aardewerk-, cement, kalkind;1 januari 1994;1465;470.0;355;175;165;170;65;35;15;10;;;;;;;;;;;;;;;1350.0;85.0;25.0;5.0;0.0;0.0;5;730;0;0;480;0;225;0;20;1000;290;475;215;20;395;380;10;10;0;65;65;0;0;0
310;26    Glas-, aardewerk-, cement, kalkind;1 januari 1995;1355;415.0;355;155;155;150;60;40;15;15;;;;;;;;;;;;;;;1225.0;90.0;30.0;5.0;0.0;0.0;5;670;0;0;450;0;220;0;15;925;260;445;205;15;365;350;5;10;0;65;65;0;0;0
311;26    Glas-, aardewerk-, cement, kalkind;1 januari 1996;1540;505.0;440;170;160;145;50;40;15;10;;;;;;;;;;;;;;;1400.0;100.0;35.0;5.0;0.0;0.0;5;720;0;0;535;0;265;0;20;1115;315;530;250;20;360;340;5;15;0;70;70;0;0;0
312;26    Glas-, aardewerk-, cement, kalkind;1 januari 1997;1570;495.0;460;185;175;135;50;45;20;10;;;;;;;;;;;;;;;1425.0;105.0;35.0;5.0;0.0;0.0;5;715;0;0;565;0;270;0;20;1140;305;560;255;15;360;340;10;15;0;70;70;0;0;0
313;26    Glas-, aardewerk-, cement, kalkind;1 januari 1998;1750;660.0;455;200;165;150;50;45;20;10;;;;;;;;;;;;;;;1585.0;115.0;40.0;10.0;0.0;0.0;5;745;0;0;675;0;300;0;20;1320;340;670;285;20;360;340;5;15;0;70;70;0;0;0
314;26    Glas-, aardewerk-, cement, kalkind;1 januari 1999;1705;635.0;430;215;145;155;50;40;20;10;540.0;275.0;200.0;240.0;175.0;155.0;50.0;30.0;10.0;5.0;15.0;5.0;0.0;0.0;1550.0;105.0;40.0;5.0;0.0;0.0;5;755;0;0;650;0;270;0;20;1285;360;645;260;20;350;335;0;15;5;70;70;0;0;0
315;26    Glas-, aardewerk-, cement, kalkind;1 januari 2000;1760;675.0;445;215;155;150;45;45;20;10;580.0;265.0;210.0;240.0;190.0;150.0;45.0;35.0;10.0;5.0;15.0;5.0;0.0;0.0;1605.0;110.0;35.0;5.0;5.0;0.0;5;780;0;0;670;0;290;0;15;1330;370;670;275;15;355;340;0;10;5;75;75;0;0;0
316;26    Glas-, aardewerk-, cement, kalkind;1 januari 2001;1870;715.0;505;200;170;150;55;40;20;10;620.0;310.0;215.0;255.0;200.0;150.0;55.0;30.0;10.0;5.0;15.0;5.0;0.0;0.0;1715.0;110.0;35.0;10.0;0.0;0.0;5;820;0;0;715;0;310;0;20;1420;395;710;300;15;380;360;5;10;5;70;70;0;0;0
317;26    Glas-, aardewerk-, cement, kalkind;1 januari 2002;1790;700.0;465;170;175;150;65;35;20;10;610.0;280.0;215.0;210.0;195.0;150.0;65.0;25.0;10.0;10.0;15.0;10.0;0.0;0.0;1645.0;90.0;40.0;10.0;0.0;0.0;5;795;0;0;660;0;315;0;15;1330;360;660;300;15;385;370;0;15;5;70;70;0;0;0
318;26    Glas-, aardewerk-, cement, kalkind;1 januari 2003;2025;885.0;510;175;180;140;60;40;25;10;765.0;310.0;250.0;225.0;200.0;140.0;60.0;30.0;10.0;5.0;15.0;5.0;0.0;0.0;1880.0;100.0;35.0;10.0;0.0;0.0;5;830;5;0;795;0;375;0;15;1570;400;795;360;15;380;365;0;15;0;70;70;0;0;0
319;26    Glas-, aardewerk-, cement, kalkind;1 januari 2004;1580;670.0;380;140;125;140;50;35;25;10;580.0;230.0;195.0;175.0;145.0;140.0;50.0;30.0;10.0;5.0;15.0;5.0;0.0;0.0;1470.0;70.0;30.0;5.0;0.0;0.0;5;680;0;0;600;0;285;0;10;1195;310;600;275;10;320;305;0;10;0;70;70;0;0;0
320;26    Glas-, aardewerk-, cement, kalkind;1 januari 2005;1615;735.0;370;155;125;120;45;30;20;10;650.0;225.0;180.0;190.0;140.0;120.0;45.0;25.0;10.0;5.0;15.0;10.0;0.0;0.0;1510.0;70.0;30.0;5.0;5.0;0.0;5;665;0;0;655;0;280;0;10;1260;325;650;270;10;290;280;0;10;0;65;65;0;0;0
321;26    Glas-, aardewerk-, cement, kalkind;1 januari 2006;1615;750.0;385;140;135;110;45;25;20;10;660.0;240.0;180.0;180.0;145.0;110.0;45.0;15.0;10.0;10.0;15.0;10.0;0.0;0.0;1515.0;65.0;25.0;5.0;5.0;5.0;5;675;0;0;660;0;260;0;15;1275;350;660;255;15;290;275;0;10;0;55;55;0;0;0
322;27    Basismetaalindustrie;1 januari 1993;220;45.0;35;25;35;30;20;20;10;10;;;;;;;;;;;;;;;;;;;;;0;160;0;0;35;0;20;0;5;100;45;35;20;5;80;80;0;0;0;40;40;0;0;0
323;27    Basismetaalindustrie;1 januari 1994;250;40.0;50;35;30;35;20;20;10;10;;;;;;;;;;;;;;;235.0;10.0;5.0;0.0;0.0;0.0;0;185;0;0;40;0;20;0;5;125;60;40;20;10;85;85;0;0;0;40;40;0;0;0
324;27    Basismetaalindustrie;1 januari 1995;235;35.0;50;35;30;35;15;20;10;10;;;;;;;;;;;;;;;215.0;15.0;5.0;0.0;0.0;0.0;0;170;0;0;40;0;20;0;5;120;50;40;20;5;75;75;0;0;0;40;40;0;0;0
325;27    Basismetaalindustrie;1 januari 1996;235;40.0;50;35;25;30;15;20;10;10;;;;;;;;;;;;;;;215.0;15.0;5.0;0.0;0.0;0.0;0;170;0;0;40;0;20;0;5;125;60;40;20;5;70;70;0;0;0;40;40;0;0;0
326;27    Basismetaalindustrie;1 januari 1997;245;35.0;60;45;20;30;20;15;10;10;;;;;;;;;;;;;;;225.0;15.0;5.0;0.0;0.0;0.0;0;175;0;0;40;0;25;0;5;140;70;40;25;5;70;70;0;0;0;35;35;0;0;0
327;27    Basismetaalindustrie;1 januari 1998;265;50.0;55;50;25;30;20;15;10;10;;;;;;;;;;;;;;;240.0;15.0;5.0;0.0;0.0;0.0;0;185;0;0;40;0;30;0;5;150;80;40;30;5;75;75;0;0;0;35;35;0;0;0
328;27    Basismetaalindustrie;1 januari 1999;245;45.0;50;45;15;30;20;15;10;10;40.0;20.0;20.0;45.0;30.0;30.0;20.0;10.0;5.0;5.0;5.0;10.0;0.0;0.0;220.0;15.0;5.0;0.0;0.0;0.0;0;180;0;0;35;0;25;0;0;140;75;35;25;5;65;65;0;0;0;35;35;0;0;0
329;27    Basismetaalindustrie;1 januari 2000;245;50.0;50;35;20;30;15;20;10;10;45.0;15.0;25.0;50.0;25.0;30.0;15.0;10.0;5.0;5.0;5.0;10.0;0.0;0.0;225.0;15.0;10.0;0.0;0.0;0.0;0;175;0;0;40;0;30;0;5;140;70;40;25;0;70;70;0;0;0;40;40;0;0;0
330;27    Basismetaalindustrie;1 januari 2001;270;60.0;50;50;25;35;15;20;10;10;50.0;20.0;30.0;55.0;30.0;35.0;15.0;10.0;10.0;5.0;5.0;10.0;0.0;0.0;250.0;15.0;5.0;0.0;0.0;0.0;0;190;0;0;40;0;35;0;5;160;85;40;30;5;75;70;0;5;0;35;35;0;0;0
331;27    Basismetaalindustrie;1 januari 2002;265;60.0;55;40;25;30;15;15;10;10;55.0;20.0;30.0;45.0;30.0;30.0;15.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;245.0;15.0;5.0;0.0;0.0;0.0;0;195;0;0;40;0;25;0;5;150;85;40;25;5;75;75;0;0;0;35;35;0;0;0
332;27    Basismetaalindustrie;1 januari 2003;265;65.0;50;45;25;30;20;15;10;10;60.0;20.0;35.0;40.0;35.0;30.0;20.0;10.0;5.0;5.0;5.0;5.0;0.0;0.0;250.0;10.0;5.0;0.0;0.0;0.0;0;195;0;0;40;0;25;0;5;160;90;40;25;5;75;75;0;0;0;35;35;0;0;0
333;27    Basismetaalindustrie;1 januari 2004;270;70.0;55;40;35;25;15;15;10;10;65.0;15.0;30.0;45.0;40.0;25.0;15.0;10.0;10.0;5.0;5.0;5.0;0.0;0.0;255.0;10.0;5.0;0.0;0.0;0.0;0;190;0;0;45;0;25;0;5;160;85;45;25;5;75;75;0;0;0;35;35;0;0;0
334;27    Basismetaalindustrie;1 januari 2005;260;65.0;55;35;30;25;15;15;10;5;60.0;25.0;25.0;45.0;30.0;25.0;15.0;10.0;10.0;5.0;5.0;5.0;0.0;0.0;250.0;5.0;5.0;0.0;0.0;0.0;0;180;0;0;50;0;25;0;5;160;85;50;25;5;70;65;0;0;0;35;35;0;0;0
335;27    Basismetaalindustrie;1 januari 2006;290;80.0;65;45;25;25;15;15;10;5;70.0;35.0;30.0;50.0;30.0;25.0;15.0;10.0;10.0;5.0;5.0;5.0;0.0;0.0;280.0;5.0;5.0;0.0;0.0;0.0;0;195;0;0;55;0;35;0;5;195;100;55;35;5;65;60;0;0;0;35;35;0;0;0
336;28    Metaalproductenindustrie;1 januari 1993;6135;2065.0;1530;775;665;690;255;105;40;10;;;;;;;;;;;;;;;;;;;;;10;2820;0;5;2380;0;795;0;120;4370;1230;2330;750;65;1605;1460;50;45;50;155;145;0;0;15
337;28    Metaalproductenindustrie;1 januari 1994;6530;2075.0;1820;850;705;655;260;110;40;10;;;;;;;;;;;;;;;6310.0;190.0;20.0;5.0;0.0;0.0;10;3040;0;0;2510;0;865;0;95;4745;1385;2460;820;80;1620;1505;50;50;20;160;160;0;0;0
338;28    Metaalproductenindustrie;1 januari 1995;6095;1860.0;1730;785;695;640;230;115;40;5;;;;;;;;;;;;;;;5800.0;265.0;30.0;5.0;0.0;0.0;10;2890;0;0;2295;0;805;0;95;4375;1280;2255;760;80;1560;1460;40;45;15;160;160;0;0;0
339;28    Metaalproductenindustrie;1 januari 1996;6405;1885.0;1895;875;770;620;220;105;40;5;;;;;;;;;;;;;;;6080.0;290.0;30.0;5.0;0.0;0.0;10;3085;0;0;2315;0;895;0;95;4650;1435;2290;845;80;1605;1510;30;50;20;150;150;0;0;0
340;28    Metaalproductenindustrie;1 januari 1997;6505;1730.0;1945;1010;810;640;230;100;40;5;;;;;;;;;;;;;;;6180.0;295.0;25.0;5.0;0.0;0.0;10;3095;5;0;2365;0;935;0;95;4685;1400;2310;890;85;1675;1565;55;45;15;145;140;0;0;5
341;28    Metaalproductenindustrie;1 januari 1998;7045;2160.0;1875;1140;790;690;235;100;45;5;;;;;;;;;;;;;;;6635.0;360.0;35.0;5.0;5.0;0.0;10;3380;5;0;2515;0;1040;0;95;5175;1635;2475;985;85;1715;1605;45;55;15;150;150;0;0;0
342;28    Metaalproductenindustrie;1 januari 1999;6970;2120.0;1930;1025;795;710;235;110;40;5;1830.0;985.0;875.0;1230.0;940.0;710.0;235.0;70.0;40.0;15.0;25.0;0.0;0.0;0.0;6595.0;335.0;35.0;0.0;0.0;0.0;5;3420;5;0;2425;0;1025;0;90;5075;1635;2395;970;70;1740;1635;30;55;20;155;155;0;0;0
