ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
383;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Westerse allochtoon;2009/'10;481.0;167.0;120.0;105.0;84.0;5.0;;;;
384;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Westerse allochtoon;2010/'11;580.0;203.0;172.0;110.0;92.0;3.0;;;;
385;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Westerse allochtoon;2011/'12;564.0;183.0;132.0;141.0;105.0;3.0;;;;
386;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Westerse allochtoon;2012/'13;613.0;240.0;156.0;121.0;96.0;;;;;
387;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Westerse allochtoon;2013/'14;625.0;241.0;155.0;113.0;116.0;;;;;
388;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Westerse allochtoon;2014/'15;429.0;63.0;131.0;117.0;118.0;0.0;0.0;0.0;0.0;0.0
389;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Westerse allochtoon;2015/'16;422.0;67.0;118.0;107.0;130.0;;;;;
390;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;1990/'91;;;;;;;;;;
391;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;1991/'92;;;;;;;;;;
392;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;1992/'93;;;;;;;;;;
393;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;1993/'94;;;;;;;;;;
394;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;1994/'95;;;;;;;;;;
395;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;1995/'96;;;;;;;;;;
396;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;1996/'97;;;;;;;;;;
397;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;1997/'98;;;;;;;;;;
398;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;1998/'99;;;;;;;;;;
399;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;1999/'00;;;;;;;;;;
400;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2000/'01;;;;;;;;;;
401;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2001/'02;;;;;;;;;;
402;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2002/'03;;;;;;;;;;
403;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2003/'04;;;;;;;;;;
404;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2004/'05;;;;;;;;;;
405;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2005/'06;297.0;148.0;87.0;34.0;20.0;8.0;;;;
406;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2006/'07;333.0;167.0;104.0;43.0;12.0;7.0;;;;
407;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2007/'08;370.0;210.0;89.0;42.0;24.0;5.0;;;;
408;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2008/'09;310.0;144.0;81.0;58.0;17.0;10.0;;;;
409;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2009/'10;488.0;239.0;123.0;83.0;39.0;4.0;;;;
410;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2010/'11;511.0;271.0;145.0;60.0;34.0;1.0;;;;
411;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2011/'12;568.0;307.0;156.0;68.0;36.0;1.0;;;;
412;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2012/'13;628.0;300.0;190.0;85.0;53.0;;;;;
413;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2013/'14;617.0;301.0;172.0;92.0;52.0;;;;;
414;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2014/'15;412.0;99.0;151.0;94.0;68.0;0.0;0.0;0.0;0.0;0.0
415;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Niet-westerse allochtoon;2015/'16;379.0;103.0;139.0;84.0;53.0;;;;;
416;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;1990/'91;;;;;;;;;;
417;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;1991/'92;;;;;;;;;;
418;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;1992/'93;;;;;;;;;;
419;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;1993/'94;;;;;;;;;;
420;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;1994/'95;;;;;;;;;;
421;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;1995/'96;;;;;;;;;;
422;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;1996/'97;;;;;;;;;;
423;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;1997/'98;;;;;;;;;;
424;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;1998/'99;;;;;;;;;;
425;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;1999/'00;;;;;;;;;;
426;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2000/'01;;;;;;;;;;
427;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2001/'02;;;;;;;;;;
428;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2002/'03;;;;;;;;;;
429;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2003/'04;;;;;;;;;;
430;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2004/'05;;;;;;;;;;
431;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2005/'06;45.0;28.0;12.0;5.0;;;;;;
432;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2006/'07;39.0;23.0;11.0;4.0;1.0;;;;;
433;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2007/'08;42.0;25.0;12.0;4.0;1.0;;;;;
434;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2008/'09;36.0;13.0;13.0;8.0;2.0;;;;;
435;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2009/'10;69.0;27.0;22.0;20.0;;;;;;
436;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2010/'11;75.0;50.0;21.0;4.0;;;;;;
437;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2011/'12;71.0;44.0;19.0;7.0;1.0;;;;;
438;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2012/'13;103.0;55.0;32.0;14.0;2.0;;;;;
439;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2013/'14;92.0;49.0;27.0;15.0;1.0;;;;;
440;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2014/'15;54.0;12.0;20.0;17.0;5.0;0.0;0.0;0.0;0.0;0.0
441;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Marokko;2015/'16;52.0;19.0;22.0;9.0;2.0;;;;;
442;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;1990/'91;;;;;;;;;;
443;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;1991/'92;;;;;;;;;;
444;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;1992/'93;;;;;;;;;;
445;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;1993/'94;;;;;;;;;;
446;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;1994/'95;;;;;;;;;;
447;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;1995/'96;;;;;;;;;;
448;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;1996/'97;;;;;;;;;;
449;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;1997/'98;;;;;;;;;;
450;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;1998/'99;;;;;;;;;;
451;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;1999/'00;;;;;;;;;;
452;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2000/'01;;;;;;;;;;
453;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2001/'02;;;;;;;;;;
454;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2002/'03;;;;;;;;;;
455;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2003/'04;;;;;;;;;;
456;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2004/'05;;;;;;;;;;
457;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2005/'06;44.0;21.0;22.0;1.0;;;;;;
458;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2006/'07;77.0;39.0;32.0;5.0;1.0;;;;;
459;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2007/'08;60.0;29.0;24.0;5.0;1.0;1.0;;;;
460;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2008/'09;54.0;21.0;17.0;14.0;;2.0;;;;
461;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2009/'10;103.0;46.0;32.0;20.0;5.0;;;;;
462;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2010/'11;84.0;38.0;33.0;13.0;;;;;;
463;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2011/'12;99.0;52.0;31.0;11.0;4.0;1.0;;;;
464;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2012/'13;125.0;55.0;45.0;18.0;7.0;;;;;
465;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2013/'14;148.0;88.0;32.0;19.0;9.0;;;;;
466;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2014/'15;63.0;15.0;31.0;8.0;9.0;0.0;0.0;0.0;0.0;0.0
467;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Turkije;2015/'16;70.0;20.0;27.0;14.0;9.0;;;;;
468;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;1990/'91;;;;;;;;;;
469;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;1991/'92;;;;;;;;;;
470;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;1992/'93;;;;;;;;;;
471;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;1993/'94;;;;;;;;;;
472;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;1994/'95;;;;;;;;;;
473;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;1995/'96;;;;;;;;;;
474;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;1996/'97;;;;;;;;;;
475;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;1997/'98;;;;;;;;;;
476;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;1998/'99;;;;;;;;;;
477;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;1999/'00;;;;;;;;;;
478;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2000/'01;;;;;;;;;;
479;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2001/'02;;;;;;;;;;
480;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2002/'03;;;;;;;;;;
481;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2003/'04;;;;;;;;;;
482;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2004/'05;;;;;;;;;;
483;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2005/'06;67.0;40.0;13.0;8.0;6.0;;;;;
484;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2006/'07;76.0;36.0;27.0;10.0;2.0;1.0;;;;
485;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2007/'08;77.0;54.0;11.0;8.0;4.0;;;;;
486;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2008/'09;62.0;36.0;12.0;9.0;2.0;3.0;;;;
487;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2009/'10;99.0;50.0;21.0;15.0;13.0;;;;;
488;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2010/'11;105.0;64.0;27.0;5.0;9.0;;;;;
489;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2011/'12;119.0;65.0;32.0;17.0;5.0;;;;;
490;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2012/'13;101.0;50.0;29.0;15.0;7.0;;;;;
491;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2013/'14;98.0;39.0;35.0;14.0;10.0;;;;;
492;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2014/'15;79.0;17.0;34.0;19.0;9.0;0.0;0.0;0.0;0.0;0.0
493;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Suriname;2015/'16;76.0;17.0;24.0;25.0;10.0;;;;;
494;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1990/'91;;;;;;;;;;
495;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1991/'92;;;;;;;;;;
496;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1992/'93;;;;;;;;;;
497;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1993/'94;;;;;;;;;;
498;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1994/'95;;;;;;;;;;
499;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1995/'96;;;;;;;;;;
500;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1996/'97;;;;;;;;;;
501;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1997/'98;;;;;;;;;;
502;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1998/'99;;;;;;;;;;
503;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;1999/'00;;;;;;;;;;
504;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2000/'01;;;;;;;;;;
505;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2001/'02;;;;;;;;;;
506;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2002/'03;;;;;;;;;;
507;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2003/'04;;;;;;;;;;
508;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2004/'05;;;;;;;;;;
509;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2005/'06;42.0;18.0;15.0;4.0;3.0;2.0;;;;
510;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2006/'07;35.0;18.0;6.0;7.0;2.0;2.0;;;;
511;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2007/'08;43.0;28.0;4.0;4.0;6.0;1.0;;;;
512;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2008/'09;58.0;36.0;13.0;6.0;3.0;;;;;
513;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2009/'10;66.0;37.0;11.0;9.0;7.0;2.0;;;;
514;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2010/'11;83.0;47.0;17.0;12.0;7.0;;;;;
515;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2011/'12;69.0;35.0;21.0;8.0;5.0;;;;;
516;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2012/'13;99.0;51.0;32.0;8.0;8.0;;;;;
517;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2013/'14;64.0;21.0;26.0;11.0;6.0;;;;;
518;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2014/'15;69.0;18.0;19.0;14.0;18.0;0.0;0.0;0.0;0.0;0.0
519;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;(voormalige) Nederlandse Antillen, Aruba;2015/'16;52.0;12.0;21.0;10.0;9.0;;;;;
520;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;1990/'91;;;;;;;;;;
521;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;1991/'92;;;;;;;;;;
522;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;1992/'93;;;;;;;;;;
523;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;1993/'94;;;;;;;;;;
524;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;1994/'95;;;;;;;;;;
525;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;1995/'96;;;;;;;;;;
526;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;1996/'97;;;;;;;;;;
527;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;1997/'98;;;;;;;;;;
528;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;1998/'99;;;;;;;;;;
529;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;1999/'00;;;;;;;;;;
530;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2000/'01;;;;;;;;;;
531;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2001/'02;;;;;;;;;;
532;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2002/'03;;;;;;;;;;
533;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2003/'04;;;;;;;;;;
534;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2004/'05;;;;;;;;;;
535;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2005/'06;99.0;41.0;25.0;16.0;11.0;6.0;;;;
536;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2006/'07;106.0;51.0;28.0;17.0;6.0;4.0;;;;
537;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2007/'08;148.0;74.0;38.0;21.0;12.0;3.0;;;;
538;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2008/'09;100.0;38.0;26.0;21.0;10.0;5.0;;;;
539;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2009/'10;151.0;79.0;37.0;19.0;14.0;2.0;;;;
540;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2010/'11;164.0;72.0;47.0;26.0;18.0;1.0;;;;
541;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2011/'12;210.0;111.0;53.0;25.0;21.0;;;;;
542;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2012/'13;200.0;89.0;52.0;30.0;29.0;;;;;
543;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2013/'14;215.0;104.0;52.0;33.0;26.0;;;;;
544;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2014/'15;147.0;37.0;47.0;36.0;27.0;0.0;0.0;0.0;0.0;0.0
545;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Overig niet-westerse allochtoon;2015/'16;129.0;35.0;45.0;26.0;23.0;;;;;
546;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;1990/'91;;;;;;;;;;
547;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;1991/'92;;;;;;;;;;
548;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;1992/'93;;;;;;;;;;
549;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;1993/'94;;;;;;;;;;
550;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;1994/'95;;;;;;;;;;
551;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;1995/'96;;;;;;;;;;
552;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;1996/'97;;;;;;;;;;
553;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;1997/'98;;;;;;;;;;
554;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;1998/'99;;;;;;;;;;
555;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;1999/'00;;;;;;;;;;
556;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2000/'01;;;;;;;;;;
557;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2001/'02;;;;;;;;;;
558;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2002/'03;;;;;;;;;;
559;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2003/'04;;;;;;;;;;
560;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2004/'05;;;;;;;;;;
561;Totaal mannen en vrouwen;0;Totaal leerweg (incl. extraneï);Sector landbouw;Herkomst onbekend;2005/'06;48.0;5.0;12.0;22.0;6.0;3.0;;;;
