ID;EigenaarHuurder;Huishoudenskenmerken;Woningkenmerken;Regiokenmerken;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
6560;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Rotterdam;2018;63.3;909.0;698.0;211.0;26.2;842.0;630.0;209.0;23.3
6561;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Rotterdam;2019;63.5;929.0;711.0;218.0;25.6;858.0;639.0;215.0;22.6
6562;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Rotterdam;2020;64.5;933.0;730.0;203.0;24.7;848.0;645.0;200.0;21.5
6563;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Rotterdam;2021;65.9;963.0;746.0;217.0;24.5;873.0;655.0;214.0;21.1
6564;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Rotterdam;2022;66.7;895.0;707.0;188.0;21.8;825.0;628.0;188.0;18.8
6565;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Schiedam;2018;7.9;878.0;651.0;227.0;24.9;826.0;600.0;226.0;22.1
6566;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Schiedam;2019;8.0;908.0;672.0;236.0;24.3;852.0;611.0;234.0;21.5
6567;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Schiedam;2020;8.3;895.0;676.0;219.0;23.3;839.0;615.0;217.0;20.3
6568;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Schiedam;2021;8.4;932.0;703.0;229.0;23.4;859.0;628.0;228.0;19.9
6569;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Schiedam;2022;8.6;871.0;670.0;201.0;20.8;807.0;600.0;201.0;17.8
6570;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Sittard-Geleen;2018;18.2;719.0;512.0;206.0;25.6;667.0;459.0;205.0;23.2
6571;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Sittard-Geleen;2019;18.2;739.0;525.0;214.0;25.4;682.0;466.0;211.0;23.0
6572;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Sittard-Geleen;2020;18.3;720.0;528.0;193.0;23.9;661.0;467.0;190.0;21.6
6573;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Sittard-Geleen;2021;18.2;779.0;570.0;209.0;24.1;679.0;469.0;206.0;21.7
6574;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Sittard-Geleen;2022;16.9;708.0;518.0;190.0;21.4;652.0;454.0;187.0;19.3
6575;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Tilburg;2018;35.0;789.0;595.0;194.0;25.3;740.0;545.0;192.0;22.9
6576;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Tilburg;2019;34.7;813.0;612.0;202.0;24.6;757.0;554.0;199.0;22.1
6577;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Tilburg;2020;35.1;797.0;616.0;181.0;23.3;735.0;552.0;179.0;20.8
6578;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Tilburg;2021;35.7;817.0;624.0;193.0;23.1;747.0;552.0;190.0;20.2
6579;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Tilburg;2022;36.0;769.0;605.0;165.0;20.5;707.0;532.0;166.0;18.0
6580;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Utrecht (gemeente);2018;40.7;1019.0;815.0;205.0;24.5;911.0;709.0;202.0;22.0
6581;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Utrecht (gemeente);2019;41.5;1052.0;845.0;207.0;24.0;927.0;719.0;203.0;21.3
6582;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Utrecht (gemeente);2020;42.0;1035.0;846.0;189.0;22.8;915.0;725.0;186.0;20.1
6583;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Utrecht (gemeente);2021;42.5;1053.0;846.0;207.0;22.4;929.0;724.0;203.0;19.4
6584;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Utrecht (gemeente);2022;41.9;973.0;794.0;180.0;19.8;879.0;693.0;178.0;17.0
6585;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Venlo;2018;18.4;740.0;536.0;204.0;26.0;691.0;485.0;201.0;23.9
6586;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Venlo;2019;18.5;760.0;548.0;212.0;25.5;706.0;492.0;209.0;23.4
6587;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Venlo;2020;18.6;753.0;560.0;193.0;24.4;688.0;492.0;190.0;22.2
6588;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Venlo;2021;18.6;767.0;558.0;209.0;24.4;697.0;485.0;206.0;21.9
6589;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Venlo;2022;16.8;714.0;537.0;177.0;20.9;667.0;475.0;178.0;18.7
6590;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zaanstad;2018;23.6;882.0;650.0;232.0;25.2;826.0;595.0;228.0;22.6
6591;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zaanstad;2019;23.6;900.0;659.0;241.0;24.5;842.0;606.0;237.0;22.0
6592;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zaanstad;2020;24.0;887.0;664.0;223.0;23.6;827.0;607.0;219.0;20.9
6593;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zaanstad;2021;24.1;919.0;679.0;240.0;23.7;847.0;609.0;236.0;20.5
6594;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zaanstad;2022;24.2;854.0;640.0;213.0;20.9;795.0;579.0;211.0;18.4
6595;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zoetermeer;2018;25.1;890.0;683.0;206.0;24.5;855.0;646.0;205.0;22.3
6596;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zoetermeer;2019;25.1;905.0;695.0;210.0;23.8;867.0;655.0;209.0;21.6
6597;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zoetermeer;2020;25.2;885.0;693.0;192.0;22.6;846.0;654.0;191.0;20.3
6598;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zoetermeer;2021;25.3;921.0;718.0;203.0;22.7;855.0;656.0;202.0;20.0
6599;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zoetermeer;2022;24.6;849.0;673.0;176.0;20.4;803.0;628.0;176.0;18.1
6600;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zwolle;2018;20.5;845.0;651.0;194.0;24.4;787.0;595.0;192.0;22.2
6601;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zwolle;2019;20.8;865.0;665.0;200.0;23.9;796.0;601.0;198.0;21.6
6602;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zwolle;2020;21.0;860.0;682.0;179.0;22.5;778.0;604.0;177.0;20.2
6603;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zwolle;2021;21.3;855.0;662.0;192.0;22.3;786.0;596.0;190.0;19.7
6604;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zwolle;2022;21.7;794.0;630.0;164.0;19.8;740.0;571.0;164.0;17.6
6605;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zeer sterk stedelijk;2018;402.8;917.0;708.0;209.0;26.2;810.0;602.0;206.0;23.2
6606;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zeer sterk stedelijk;2019;411.0;941.0;722.0;218.0;25.8;830.0;613.0;215.0;22.7
6607;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zeer sterk stedelijk;2020;427.7;936.0;735.0;200.0;24.6;816.0;616.0;197.0;21.5
6608;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zeer sterk stedelijk;2021;445.0;960.0;742.0;217.0;24.6;837.0;621.0;213.0;21.1
6609;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Zeer sterk stedelijk;2022;455.5;900.0;709.0;191.0;22.0;794.0;597.0;190.0;18.9
6610;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Sterk stedelijk;2018;788.0;831.0;620.0;211.0;24.8;762.0;553.0;209.0;22.4
6611;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Sterk stedelijk;2019;806.9;850.0;632.0;218.0;24.3;778.0;561.0;216.0;21.9
6612;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Sterk stedelijk;2020;811.0;842.0;642.0;200.0;23.1;759.0;560.0;197.0;20.6
6613;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Sterk stedelijk;2021;813.4;859.0;643.0;215.0;23.1;773.0;558.0;212.0;20.3
6614;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Sterk stedelijk;2022;804.5;801.0;612.0;190.0;20.5;730.0;533.0;188.0;18.1
6615;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Matig stedelijk;2018;633.8;807.0;596.0;211.0;24.5;738.0;529.0;209.0;22.3
6616;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Matig stedelijk;2019;631.6;827.0;608.0;218.0;24.0;751.0;536.0;215.0;21.7
6617;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Matig stedelijk;2020;628.2;818.0;619.0;199.0;22.8;732.0;536.0;196.0;20.5
6618;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Matig stedelijk;2021;628.4;833.0;619.0;214.0;22.7;748.0;536.0;210.0;20.1
6619;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Matig stedelijk;2022;628.8;778.0;590.0;189.0;20.2;709.0;514.0;186.0;18.0
6620;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Weinig stedelijk;2018;536.0;797.0;581.0;216.0;24.3;722.0;508.0;212.0;22.1
6621;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Weinig stedelijk;2019;533.5;813.0;591.0;223.0;23.8;735.0;515.0;219.0;21.6
6622;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Weinig stedelijk;2020;532.2;802.0;600.0;202.0;22.6;717.0;517.0;199.0;20.4
6623;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Weinig stedelijk;2021;528.1;816.0;598.0;218.0;22.5;730.0;515.0;214.0;20.0
6624;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Weinig stedelijk;2022;508.5;759.0;567.0;193.0;20.1;690.0;493.0;190.0;18.0
6625;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Niet stedelijk;2018;399.3;774.0;543.0;231.0;24.3;687.0;458.0;227.0;21.9
6626;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Niet stedelijk;2019;401.5;787.0;549.0;238.0;23.7;701.0;466.0;233.0;21.4
6627;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Niet stedelijk;2020;401.7;776.0;559.0;216.0;22.6;684.0;471.0;212.0;20.1
6628;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Niet stedelijk;2021;399.0;795.0;562.0;234.0;22.5;701.0;471.0;229.0;19.9
6629;Totaal;Totaal;Woonoppervlakte: 100 tot 150 m²;Niet stedelijk;2022;384.9;746.0;535.0;211.0;20.3;669.0;454.0;206.0;18.0
6630;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Nederland;2018;1302.3;1146.0;868.0;278.0;24.5;943.0;667.0;269.0;21.0
6631;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Nederland;2019;1321.7;1155.0;873.0;283.0;23.6;959.0;679.0;274.0;20.2
6632;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Nederland;2020;1348.2;1147.0;887.0;259.0;22.8;944.0;687.0;251.0;19.3
6633;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Nederland;2021;1383.9;1167.0;885.0;282.0;22.4;966.0;687.0;273.0;18.8
6634;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Nederland;2022;;;;;;;;;
6635;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groningen (PV);2018;50.5;981.0;701.0;279.0;25.0;852.0;572.0;270.0;21.7
6636;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groningen (PV);2019;51.0;996.0;716.0;280.0;24.3;866.0;583.0;272.0;21.0
6637;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groningen (PV);2020;52.0;991.0;735.0;256.0;23.3;854.0;596.0;248.0;20.0
6638;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groningen (PV);2021;53.6;1011.0;733.0;278.0;23.2;875.0;595.0;269.0;19.8
6639;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Groningen (PV);2022;;;;;;;;;
6640;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Fryslân (PV);2018;;;;;;;;;
6641;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Fryslân (PV);2019;65.4;981.0;707.0;274.0;23.6;851.0;577.0;265.0;20.4
6642;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Fryslân (PV);2020;;;;;;;;;
6643;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Fryslân (PV);2021;;;;;;;;;
6644;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Fryslân (PV);2022;;;;;;;;;
6645;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Drenthe (PV);2018;54.3;996.0;718.0;278.0;24.3;861.0;582.0;268.0;21.2
6646;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Drenthe (PV);2019;55.1;1001.0;722.0;278.0;23.6;872.0;593.0;270.0;20.5
6647;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Drenthe (PV);2020;;;;;;;;;
6648;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Drenthe (PV);2021;56.6;1020.0;743.0;276.0;22.4;880.0;604.0;268.0;19.1
6649;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Drenthe (PV);2022;;;;;;;;;
6650;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overijssel (PV);2018;108.1;1046.0;773.0;273.0;24.1;904.0;631.0;264.0;21.1
6651;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overijssel (PV);2019;110.3;1055.0;782.0;274.0;23.2;919.0;644.0;267.0;20.4
6652;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overijssel (PV);2020;113.6;1045.0;795.0;251.0;22.4;903.0;653.0;244.0;19.4
6653;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overijssel (PV);2021;117.5;1071.0;796.0;275.0;22.1;925.0;650.0;267.0;19.0
6654;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overijssel (PV);2022;;;;;;;;;
6655;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Flevoland (PV);2018;;;;;;;;;
6656;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Flevoland (PV);2019;;;;;;;;;
6657;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Flevoland (PV);2020;;;;;;;;;
6658;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Flevoland (PV);2021;33.2;1132.0;874.0;257.0;22.0;980.0;723.0;249.0;18.4
6659;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Flevoland (PV);2022;;;;;;;;;
6660;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Gelderland (PV);2018;188.1;1114.0;839.0;275.0;24.9;923.0;650.0;264.0;21.6
6661;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Gelderland (PV);2019;190.3;1115.0;834.0;281.0;23.9;944.0;665.0;271.0;20.8
6662;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Gelderland (PV);2020;193.2;1107.0;849.0;258.0;23.1;934.0;677.0;249.0;19.9
6663;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Gelderland (PV);2021;;;;;;;;;
6664;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Gelderland (PV);2022;;;;;;;;;
6665;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Utrecht (PV);2018;;;;;;;;;
6666;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Utrecht (PV);2019;;;;;;;;;
6667;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Utrecht (PV);2020;;;;;;;;;
6668;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Utrecht (PV);2021;;;;;;;;;
6669;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Utrecht (PV);2022;;;;;;;;;
6670;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Holland (PV);2018;;;;;;;;;
6671;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Holland (PV);2019;;;;;;;;;
6672;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Holland (PV);2020;;;;;;;;;
6673;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Holland (PV);2021;;;;;;;;;
6674;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Holland (PV);2022;;;;;;;;;
6675;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuid-Holland (PV);2018;170.7;1324.0;1037.0;288.0;24.3;1085.0;802.0;278.0;20.5
6676;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuid-Holland (PV);2019;169.5;1333.0;1041.0;292.0;23.2;1107.0;820.0;283.0;19.6
6677;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuid-Holland (PV);2020;173.6;1323.0;1052.0;271.0;22.6;1090.0;824.0;263.0;18.8
6678;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuid-Holland (PV);2021;180.0;1342.0;1049.0;292.0;22.2;1108.0;823.0;283.0;18.3
6679;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuid-Holland (PV);2022;;;;;;;;;
6680;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zeeland (PV);2018;;;;;;;;;
6681;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zeeland (PV);2019;;;;;;;;;
6682;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zeeland (PV);2020;;;;;;;;;
6683;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zeeland (PV);2021;;;;;;;;;
6684;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zeeland (PV);2022;;;;;;;;;
6685;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Brabant (PV);2018;251.7;1117.0;843.0;275.0;24.2;935.0;661.0;265.0;20.8
6686;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Brabant (PV);2019;255.7;1131.0;852.0;279.0;23.3;950.0;672.0;271.0;20.1
6687;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Brabant (PV);2020;261.8;1121.0;867.0;254.0;22.5;935.0;682.0;246.0;19.2
6688;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Brabant (PV);2021;275.0;1133.0;859.0;274.0;22.0;954.0;679.0;266.0;18.7
6689;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Brabant (PV);2022;;;;;;;;;
6690;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Limburg (PV);2018;137.6;978.0;705.0;273.0;24.7;847.0;574.0;266.0;21.5
6691;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Limburg (PV);2019;138.8;996.0;719.0;276.0;24.0;861.0;585.0;270.0;20.9
6692;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Limburg (PV);2020;141.3;981.0;730.0;251.0;23.0;841.0;591.0;244.0;19.8
6693;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Limburg (PV);2021;143.1;1006.0;731.0;276.0;22.9;865.0;591.0;268.0;19.6
6694;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Limburg (PV);2022;148.2;967.0;698.0;269.0;21.3;854.0;579.0;258.0;18.3
6695;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Oost-Groningen (CR);2018;13.2;898.0;612.0;286.0;26.5;809.0;518.0;280.0;23.1
6696;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Oost-Groningen (CR);2019;13.3;931.0;640.0;291.0;26.2;826.0;531.0;285.0;22.7
6697;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Oost-Groningen (CR);2020;13.4;912.0;647.0;265.0;24.7;811.0;544.0;259.0;21.4
6698;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Oost-Groningen (CR);2021;13.5;943.0;656.0;286.0;24.7;832.0;543.0;280.0;21.2
6699;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Oost-Groningen (CR);2022;;;;;;;;;
6700;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delfzijl en omgeving (CR);2018;4.7;883.0;604.0;280.0;24.8;797.0;514.0;270.0;21.4
6701;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delfzijl en omgeving (CR);2019;4.7;891.0;613.0;278.0;23.9;803.0;523.0;269.0;20.6
6702;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delfzijl en omgeving (CR);2020;4.7;886.0;631.0;255.0;23.0;793.0;534.0;247.0;19.9
6703;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delfzijl en omgeving (CR);2021;4.8;901.0;623.0;278.0;22.8;807.0;530.0;269.0;19.4
6704;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Delfzijl en omgeving (CR);2022;5.2;887.0;621.0;266.0;21.4;808.0;535.0;254.0;18.4
6705;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overig Groningen (CR);2018;32.6;1028.0;752.0;276.0;24.4;884.0;608.0;266.0;21.2
6706;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overig Groningen (CR);2019;33.0;1038.0;762.0;276.0;23.7;896.0;621.0;267.0;20.4
6707;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overig Groningen (CR);2020;33.8;1037.0;785.0;252.0;22.8;884.0;631.0;243.0;19.6
6708;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overig Groningen (CR);2021;35.2;1052.0;777.0;275.0;22.6;905.0;631.0;264.0;19.3
6709;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Overig Groningen (CR);2022;;;;;;;;;
6710;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Friesland (CR);2018;;;;;;;;;
6711;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Friesland (CR);2019;;;;;;;;;
6712;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Friesland (CR);2020;;;;;;;;;
6713;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Friesland (CR);2021;;;;;;;;;
6714;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Friesland (CR);2022;;;;;;;;;
6715;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Friesland (CR);2018;;;;;;;;;
6716;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Friesland (CR);2019;;;;;;;;;
6717;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Friesland (CR);2020;;;;;;;;;
6718;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Friesland (CR);2021;;;;;;;;;
6719;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Friesland (CR);2022;;;;;;;;;
6720;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Friesland (CR);2018;20.0;966.0;695.0;271.0;24.2;845.0;578.0;261.0;21.3
6721;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Friesland (CR);2019;20.1;988.0;712.0;277.0;23.6;859.0;584.0;267.0;20.7
6722;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Friesland (CR);2020;19.8;1032.0;776.0;256.0;22.8;848.0;593.0;247.0;19.8
6723;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Friesland (CR);2021;20.1;1005.0;728.0;277.0;22.7;867.0;592.0;267.0;19.4
6724;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Friesland (CR);2022;20.7;965.0;701.0;265.0;20.8;852.0;587.0;253.0;17.7
6725;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Drenthe (CR);2018;22.7;1023.0;748.0;275.0;23.8;886.0;611.0;264.0;20.7
6726;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Drenthe (CR);2019;23.2;1029.0;754.0;275.0;23.1;894.0;620.0;266.0;20.0
6727;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Drenthe (CR);2020;;;;;;;;;
6728;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Drenthe (CR);2021;23.8;1043.0;772.0;271.0;21.7;893.0;623.0;262.0;18.5
6729;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Drenthe (CR);2022;;;;;;;;;
6730;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Drenthe (CR);2018;15.7;982.0;695.0;286.0;25.2;849.0;561.0;279.0;21.9
6731;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Drenthe (CR);2019;15.9;979.0;691.0;289.0;24.4;860.0;570.0;283.0;21.3
6732;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Drenthe (CR);2020;16.1;972.0;707.0;265.0;23.3;848.0;581.0;259.0;20.3
6733;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Drenthe (CR);2021;16.3;1004.0;716.0;288.0;23.3;873.0;584.0;281.0;20.0
6734;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidoost-Drenthe (CR);2022;;;;;;;;;
6735;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Drenthe (CR);2018;;;;;;;;;
6736;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Drenthe (CR);2019;16.1;981.0;708.0;273.0;23.5;851.0;579.0;265.0;20.5
6737;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Drenthe (CR);2020;;;;;;;;;
6738;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Drenthe (CR);2021;;;;;;;;;
6739;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Zuidwest-Drenthe (CR);2022;;;;;;;;;
6740;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Overijssel (CR);2018;35.4;1031.0;763.0;268.0;23.9;890.0;621.0;259.0;21.0
6741;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Overijssel (CR);2019;36.2;1051.0;782.0;269.0;23.0;904.0;635.0;263.0;20.2
6742;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Overijssel (CR);2020;38.1;1024.0;779.0;246.0;22.1;888.0;644.0;239.0;19.2
6743;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Overijssel (CR);2021;39.5;1050.0;783.0;267.0;21.8;906.0;643.0;260.0;18.7
6744;Totaal;Totaal;Woonoppervlakte: 150 m² of meer;Noord-Overijssel (CR);2022;;;;;;;;;
