ID;RegioIndeling2021;Leeftijd;Geslacht;Perioden;TotaleBevolking_1
3090;Nissewaard;Totaal;Totaal mannen en vrouwen;2033;88.6
3091;Nissewaard;Totaal;Totaal mannen en vrouwen;2034;88.8
3092;Nissewaard;Totaal;Totaal mannen en vrouwen;2035;88.9
3093;Nissewaard;Totaal;Totaal mannen en vrouwen;2036;89.1
3094;Nissewaard;Totaal;Totaal mannen en vrouwen;2037;89.2
3095;Nissewaard;Totaal;Totaal mannen en vrouwen;2038;89.3
3096;Nissewaard;Totaal;Totaal mannen en vrouwen;2039;89.4
3097;Nissewaard;Totaal;Totaal mannen en vrouwen;2040;89.6
3098;Nissewaard;Totaal;Totaal mannen en vrouwen;2041;89.7
3099;Nissewaard;Totaal;Totaal mannen en vrouwen;2042;89.8
3100;Nissewaard;Totaal;Totaal mannen en vrouwen;2043;89.9
3101;Nissewaard;Totaal;Totaal mannen en vrouwen;2044;90.0
3102;Nissewaard;Totaal;Totaal mannen en vrouwen;2045;90.1
3103;Nissewaard;Totaal;Totaal mannen en vrouwen;2046;90.2
3104;Nissewaard;Totaal;Totaal mannen en vrouwen;2047;90.4
3105;Nissewaard;Totaal;Totaal mannen en vrouwen;2048;90.4
3106;Nissewaard;Totaal;Totaal mannen en vrouwen;2049;90.5
3107;Nissewaard;Totaal;Totaal mannen en vrouwen;2050;90.5
3108;Oosterhout;Totaal;Totaal mannen en vrouwen;2023;56.8
3109;Oosterhout;Totaal;Totaal mannen en vrouwen;2024;57.0
3110;Oosterhout;Totaal;Totaal mannen en vrouwen;2025;57.1
3111;Oosterhout;Totaal;Totaal mannen en vrouwen;2026;57.3
3112;Oosterhout;Totaal;Totaal mannen en vrouwen;2027;57.4
3113;Oosterhout;Totaal;Totaal mannen en vrouwen;2028;57.6
3114;Oosterhout;Totaal;Totaal mannen en vrouwen;2029;57.7
3115;Oosterhout;Totaal;Totaal mannen en vrouwen;2030;57.8
3116;Oosterhout;Totaal;Totaal mannen en vrouwen;2031;57.9
3117;Oosterhout;Totaal;Totaal mannen en vrouwen;2032;58.1
3118;Oosterhout;Totaal;Totaal mannen en vrouwen;2033;58.2
3119;Oosterhout;Totaal;Totaal mannen en vrouwen;2034;58.2
3120;Oosterhout;Totaal;Totaal mannen en vrouwen;2035;58.3
3121;Oosterhout;Totaal;Totaal mannen en vrouwen;2036;58.4
3122;Oosterhout;Totaal;Totaal mannen en vrouwen;2037;58.5
3123;Oosterhout;Totaal;Totaal mannen en vrouwen;2038;58.6
3124;Oosterhout;Totaal;Totaal mannen en vrouwen;2039;58.6
3125;Oosterhout;Totaal;Totaal mannen en vrouwen;2040;58.7
3126;Oosterhout;Totaal;Totaal mannen en vrouwen;2041;58.8
3127;Oosterhout;Totaal;Totaal mannen en vrouwen;2042;58.8
3128;Oosterhout;Totaal;Totaal mannen en vrouwen;2043;58.9
3129;Oosterhout;Totaal;Totaal mannen en vrouwen;2044;58.9
3130;Oosterhout;Totaal;Totaal mannen en vrouwen;2045;59.0
3131;Oosterhout;Totaal;Totaal mannen en vrouwen;2046;59.0
3132;Oosterhout;Totaal;Totaal mannen en vrouwen;2047;59.1
3133;Oosterhout;Totaal;Totaal mannen en vrouwen;2048;59.1
3134;Oosterhout;Totaal;Totaal mannen en vrouwen;2049;59.1
3135;Oosterhout;Totaal;Totaal mannen en vrouwen;2050;59.1
3136;Oss;Totaal;Totaal mannen en vrouwen;2023;94.2
3137;Oss;Totaal;Totaal mannen en vrouwen;2024;95.2
3138;Oss;Totaal;Totaal mannen en vrouwen;2025;96.1
3139;Oss;Totaal;Totaal mannen en vrouwen;2026;97.0
3140;Oss;Totaal;Totaal mannen en vrouwen;2027;97.9
3141;Oss;Totaal;Totaal mannen en vrouwen;2028;98.8
3142;Oss;Totaal;Totaal mannen en vrouwen;2029;99.6
3143;Oss;Totaal;Totaal mannen en vrouwen;2030;100.6
3144;Oss;Totaal;Totaal mannen en vrouwen;2031;101.2
3145;Oss;Totaal;Totaal mannen en vrouwen;2032;101.8
3146;Oss;Totaal;Totaal mannen en vrouwen;2033;102.4
3147;Oss;Totaal;Totaal mannen en vrouwen;2034;103.0
3148;Oss;Totaal;Totaal mannen en vrouwen;2035;103.5
3149;Oss;Totaal;Totaal mannen en vrouwen;2036;103.9
3150;Oss;Totaal;Totaal mannen en vrouwen;2037;104.4
3151;Oss;Totaal;Totaal mannen en vrouwen;2038;104.7
3152;Oss;Totaal;Totaal mannen en vrouwen;2039;105.0
3153;Oss;Totaal;Totaal mannen en vrouwen;2040;105.4
3154;Oss;Totaal;Totaal mannen en vrouwen;2041;105.6
3155;Oss;Totaal;Totaal mannen en vrouwen;2042;105.8
3156;Oss;Totaal;Totaal mannen en vrouwen;2043;105.9
3157;Oss;Totaal;Totaal mannen en vrouwen;2044;106.1
3158;Oss;Totaal;Totaal mannen en vrouwen;2045;106.2
3159;Oss;Totaal;Totaal mannen en vrouwen;2046;106.2
3160;Oss;Totaal;Totaal mannen en vrouwen;2047;106.3
3161;Oss;Totaal;Totaal mannen en vrouwen;2048;106.3
3162;Oss;Totaal;Totaal mannen en vrouwen;2049;106.3
3163;Oss;Totaal;Totaal mannen en vrouwen;2050;106.3
3164;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2023;56.6
3165;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2024;56.8
3166;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2025;56.8
3167;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2026;56.8
3168;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2027;56.6
3169;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2028;56.5
3170;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2029;56.6
3171;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2030;56.7
3172;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2031;56.9
3173;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2032;57.0
3174;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2033;57.1
3175;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2034;57.3
3176;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2035;57.5
3177;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2036;57.6
3178;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2037;57.8
3179;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2038;58.0
3180;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2039;58.2
3181;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2040;58.3
3182;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2041;58.5
3183;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2042;58.6
3184;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2043;58.7
3185;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2044;58.8
3186;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2045;59.0
3187;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2046;59.1
3188;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2047;59.3
3189;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2048;59.4
3190;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2049;59.5
3191;Pijnacker-Nootdorp;Totaal;Totaal mannen en vrouwen;2050;59.6
3192;Purmerend;Totaal;Totaal mannen en vrouwen;2023;83.3
3193;Purmerend;Totaal;Totaal mannen en vrouwen;2024;84.2
3194;Purmerend;Totaal;Totaal mannen en vrouwen;2025;85.2
3195;Purmerend;Totaal;Totaal mannen en vrouwen;2026;86.2
3196;Purmerend;Totaal;Totaal mannen en vrouwen;2027;86.9
3197;Purmerend;Totaal;Totaal mannen en vrouwen;2028;87.5
3198;Purmerend;Totaal;Totaal mannen en vrouwen;2029;88.4
3199;Purmerend;Totaal;Totaal mannen en vrouwen;2030;89.3
3200;Purmerend;Totaal;Totaal mannen en vrouwen;2031;90.2
3201;Purmerend;Totaal;Totaal mannen en vrouwen;2032;91.1
3202;Purmerend;Totaal;Totaal mannen en vrouwen;2033;91.9
3203;Purmerend;Totaal;Totaal mannen en vrouwen;2034;92.8
3204;Purmerend;Totaal;Totaal mannen en vrouwen;2035;93.7
3205;Purmerend;Totaal;Totaal mannen en vrouwen;2036;94.4
3206;Purmerend;Totaal;Totaal mannen en vrouwen;2037;95.1
3207;Purmerend;Totaal;Totaal mannen en vrouwen;2038;95.7
3208;Purmerend;Totaal;Totaal mannen en vrouwen;2039;96.3
3209;Purmerend;Totaal;Totaal mannen en vrouwen;2040;96.9
3210;Purmerend;Totaal;Totaal mannen en vrouwen;2041;97.5
3211;Purmerend;Totaal;Totaal mannen en vrouwen;2042;98.0
3212;Purmerend;Totaal;Totaal mannen en vrouwen;2043;98.5
3213;Purmerend;Totaal;Totaal mannen en vrouwen;2044;99.0
3214;Purmerend;Totaal;Totaal mannen en vrouwen;2045;99.5
3215;Purmerend;Totaal;Totaal mannen en vrouwen;2046;100.0
3216;Purmerend;Totaal;Totaal mannen en vrouwen;2047;100.5
3217;Purmerend;Totaal;Totaal mannen en vrouwen;2048;101.0
3218;Purmerend;Totaal;Totaal mannen en vrouwen;2049;101.4
3219;Purmerend;Totaal;Totaal mannen en vrouwen;2050;101.9
3220;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2023;57.8
3221;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2024;58.8
3222;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2025;59.9
3223;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2026;61.0
3224;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2027;62.0
3225;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2028;62.8
3226;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2029;63.7
3227;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2030;64.6
3228;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2031;65.7
3229;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2032;66.7
3230;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2033;67.8
3231;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2034;68.8
3232;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2035;69.9
3233;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2036;71.0
3234;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2037;72.0
3235;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2038;73.0
3236;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2039;74.1
3237;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2040;75.2
3238;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2041;76.0
3239;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2042;76.7
3240;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2043;77.5
3241;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2044;78.2
3242;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2045;79.0
3243;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2046;79.6
3244;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2047;80.2
3245;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2048;80.8
3246;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2049;81.4
3247;Rijswijk (ZH.);Totaal;Totaal mannen en vrouwen;2050;82.0
3248;Roermond;Totaal;Totaal mannen en vrouwen;2023;60.1
3249;Roermond;Totaal;Totaal mannen en vrouwen;2024;61.1
3250;Roermond;Totaal;Totaal mannen en vrouwen;2025;61.6
3251;Roermond;Totaal;Totaal mannen en vrouwen;2026;62.1
3252;Roermond;Totaal;Totaal mannen en vrouwen;2027;62.4
3253;Roermond;Totaal;Totaal mannen en vrouwen;2028;62.6
3254;Roermond;Totaal;Totaal mannen en vrouwen;2029;62.9
3255;Roermond;Totaal;Totaal mannen en vrouwen;2030;63.1
3256;Roermond;Totaal;Totaal mannen en vrouwen;2031;63.2
3257;Roermond;Totaal;Totaal mannen en vrouwen;2032;63.4
3258;Roermond;Totaal;Totaal mannen en vrouwen;2033;63.5
3259;Roermond;Totaal;Totaal mannen en vrouwen;2034;63.6
3260;Roermond;Totaal;Totaal mannen en vrouwen;2035;63.6
3261;Roermond;Totaal;Totaal mannen en vrouwen;2036;63.7
3262;Roermond;Totaal;Totaal mannen en vrouwen;2037;63.7
3263;Roermond;Totaal;Totaal mannen en vrouwen;2038;63.7
3264;Roermond;Totaal;Totaal mannen en vrouwen;2039;63.7
3265;Roermond;Totaal;Totaal mannen en vrouwen;2040;63.7
3266;Roermond;Totaal;Totaal mannen en vrouwen;2041;63.6
3267;Roermond;Totaal;Totaal mannen en vrouwen;2042;63.6
3268;Roermond;Totaal;Totaal mannen en vrouwen;2043;63.5
3269;Roermond;Totaal;Totaal mannen en vrouwen;2044;63.5
3270;Roermond;Totaal;Totaal mannen en vrouwen;2045;63.4
3271;Roermond;Totaal;Totaal mannen en vrouwen;2046;63.3
3272;Roermond;Totaal;Totaal mannen en vrouwen;2047;63.3
3273;Roermond;Totaal;Totaal mannen en vrouwen;2048;63.2
3274;Roermond;Totaal;Totaal mannen en vrouwen;2049;63.1
3275;Roermond;Totaal;Totaal mannen en vrouwen;2050;63.1
3276;Roosendaal;Totaal;Totaal mannen en vrouwen;2023;78.1
3277;Roosendaal;Totaal;Totaal mannen en vrouwen;2024;78.6
3278;Roosendaal;Totaal;Totaal mannen en vrouwen;2025;78.9
3279;Roosendaal;Totaal;Totaal mannen en vrouwen;2026;79.3
3280;Roosendaal;Totaal;Totaal mannen en vrouwen;2027;79.5
3281;Roosendaal;Totaal;Totaal mannen en vrouwen;2028;79.8
3282;Roosendaal;Totaal;Totaal mannen en vrouwen;2029;80.1
3283;Roosendaal;Totaal;Totaal mannen en vrouwen;2030;80.4
3284;Roosendaal;Totaal;Totaal mannen en vrouwen;2031;80.7
3285;Roosendaal;Totaal;Totaal mannen en vrouwen;2032;81.0
3286;Roosendaal;Totaal;Totaal mannen en vrouwen;2033;81.2
3287;Roosendaal;Totaal;Totaal mannen en vrouwen;2034;81.5
3288;Roosendaal;Totaal;Totaal mannen en vrouwen;2035;81.7
3289;Roosendaal;Totaal;Totaal mannen en vrouwen;2036;81.9
3290;Roosendaal;Totaal;Totaal mannen en vrouwen;2037;82.1
3291;Roosendaal;Totaal;Totaal mannen en vrouwen;2038;82.3
3292;Roosendaal;Totaal;Totaal mannen en vrouwen;2039;82.5
3293;Roosendaal;Totaal;Totaal mannen en vrouwen;2040;82.6
3294;Roosendaal;Totaal;Totaal mannen en vrouwen;2041;82.8
3295;Roosendaal;Totaal;Totaal mannen en vrouwen;2042;82.9
3296;Roosendaal;Totaal;Totaal mannen en vrouwen;2043;83.1
3297;Roosendaal;Totaal;Totaal mannen en vrouwen;2044;83.2
3298;Roosendaal;Totaal;Totaal mannen en vrouwen;2045;83.3
3299;Roosendaal;Totaal;Totaal mannen en vrouwen;2046;83.4
3300;Roosendaal;Totaal;Totaal mannen en vrouwen;2047;83.5
3301;Roosendaal;Totaal;Totaal mannen en vrouwen;2048;83.6
3302;Roosendaal;Totaal;Totaal mannen en vrouwen;2049;83.7
3303;Roosendaal;Totaal;Totaal mannen en vrouwen;2050;83.7
3304;Rotterdam;Totaal;Totaal mannen en vrouwen;2023;667.0
3305;Rotterdam;Totaal;Totaal mannen en vrouwen;2024;674.1
3306;Rotterdam;Totaal;Totaal mannen en vrouwen;2025;679.1
3307;Rotterdam;Totaal;Totaal mannen en vrouwen;2026;684.6
3308;Rotterdam;Totaal;Totaal mannen en vrouwen;2027;690.4
3309;Rotterdam;Totaal;Totaal mannen en vrouwen;2028;696.8
3310;Rotterdam;Totaal;Totaal mannen en vrouwen;2029;702.1
3311;Rotterdam;Totaal;Totaal mannen en vrouwen;2030;707.0
3312;Rotterdam;Totaal;Totaal mannen en vrouwen;2031;711.9
3313;Rotterdam;Totaal;Totaal mannen en vrouwen;2032;716.6
3314;Rotterdam;Totaal;Totaal mannen en vrouwen;2033;721.2
3315;Rotterdam;Totaal;Totaal mannen en vrouwen;2034;725.5
3316;Rotterdam;Totaal;Totaal mannen en vrouwen;2035;729.8
3317;Rotterdam;Totaal;Totaal mannen en vrouwen;2036;734.0
3318;Rotterdam;Totaal;Totaal mannen en vrouwen;2037;738.2
3319;Rotterdam;Totaal;Totaal mannen en vrouwen;2038;742.2
3320;Rotterdam;Totaal;Totaal mannen en vrouwen;2039;746.2
3321;Rotterdam;Totaal;Totaal mannen en vrouwen;2040;750.2
3322;Rotterdam;Totaal;Totaal mannen en vrouwen;2041;753.2
3323;Rotterdam;Totaal;Totaal mannen en vrouwen;2042;756.1
3324;Rotterdam;Totaal;Totaal mannen en vrouwen;2043;759.1
3325;Rotterdam;Totaal;Totaal mannen en vrouwen;2044;761.9
3326;Rotterdam;Totaal;Totaal mannen en vrouwen;2045;764.2
3327;Rotterdam;Totaal;Totaal mannen en vrouwen;2046;766.8
3328;Rotterdam;Totaal;Totaal mannen en vrouwen;2047;769.4
3329;Rotterdam;Totaal;Totaal mannen en vrouwen;2048;771.4
3330;Rotterdam;Totaal;Totaal mannen en vrouwen;2049;773.5
3331;Rotterdam;Totaal;Totaal mannen en vrouwen;2050;775.5
3332;Schiedam;Totaal;Totaal mannen en vrouwen;2023;80.6
3333;Schiedam;Totaal;Totaal mannen en vrouwen;2024;81.3
3334;Schiedam;Totaal;Totaal mannen en vrouwen;2025;81.8
3335;Schiedam;Totaal;Totaal mannen en vrouwen;2026;82.5
3336;Schiedam;Totaal;Totaal mannen en vrouwen;2027;83.2
3337;Schiedam;Totaal;Totaal mannen en vrouwen;2028;84.1
3338;Schiedam;Totaal;Totaal mannen en vrouwen;2029;85.0
3339;Schiedam;Totaal;Totaal mannen en vrouwen;2030;85.8
3340;Schiedam;Totaal;Totaal mannen en vrouwen;2031;86.5
3341;Schiedam;Totaal;Totaal mannen en vrouwen;2032;87.2
3342;Schiedam;Totaal;Totaal mannen en vrouwen;2033;87.8
3343;Schiedam;Totaal;Totaal mannen en vrouwen;2034;88.4
3344;Schiedam;Totaal;Totaal mannen en vrouwen;2035;89.0
3345;Schiedam;Totaal;Totaal mannen en vrouwen;2036;89.5
3346;Schiedam;Totaal;Totaal mannen en vrouwen;2037;90.1
3347;Schiedam;Totaal;Totaal mannen en vrouwen;2038;90.6
3348;Schiedam;Totaal;Totaal mannen en vrouwen;2039;91.1
3349;Schiedam;Totaal;Totaal mannen en vrouwen;2040;91.6
3350;Schiedam;Totaal;Totaal mannen en vrouwen;2041;92.1
3351;Schiedam;Totaal;Totaal mannen en vrouwen;2042;92.6
3352;Schiedam;Totaal;Totaal mannen en vrouwen;2043;93.0
3353;Schiedam;Totaal;Totaal mannen en vrouwen;2044;93.5
3354;Schiedam;Totaal;Totaal mannen en vrouwen;2045;93.9
3355;Schiedam;Totaal;Totaal mannen en vrouwen;2046;94.3
3356;Schiedam;Totaal;Totaal mannen en vrouwen;2047;94.7
3357;Schiedam;Totaal;Totaal mannen en vrouwen;2048;95.2
3358;Schiedam;Totaal;Totaal mannen en vrouwen;2049;95.6
3359;Schiedam;Totaal;Totaal mannen en vrouwen;2050;96.0
3360;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2023;91.8
3361;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2024;91.9
3362;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2025;91.8
3363;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2026;91.8
3364;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2027;91.8
3365;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2028;91.8
3366;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2029;91.8
3367;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2030;91.8
3368;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2031;91.9
3369;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2032;91.9
3370;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2033;91.9
3371;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2034;91.8
3372;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2035;91.9
3373;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2036;91.9
3374;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2037;91.9
3375;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2038;91.9
3376;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2039;91.9
3377;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2040;91.8
3378;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2041;91.8
3379;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2042;91.7
3380;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2043;91.6
3381;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2044;91.5
3382;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2045;91.4
3383;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2046;91.3
3384;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2047;91.2
3385;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2048;91.0
3386;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2049;90.9
3387;Sittard-Geleen;Totaal;Totaal mannen en vrouwen;2050;90.8
3388;Smallingerland;Totaal;Totaal mannen en vrouwen;2023;56.3
3389;Smallingerland;Totaal;Totaal mannen en vrouwen;2024;56.3
3390;Smallingerland;Totaal;Totaal mannen en vrouwen;2025;56.2
3391;Smallingerland;Totaal;Totaal mannen en vrouwen;2026;56.2
3392;Smallingerland;Totaal;Totaal mannen en vrouwen;2027;56.2
3393;Smallingerland;Totaal;Totaal mannen en vrouwen;2028;56.2
3394;Smallingerland;Totaal;Totaal mannen en vrouwen;2029;56.2
3395;Smallingerland;Totaal;Totaal mannen en vrouwen;2030;56.2
3396;Smallingerland;Totaal;Totaal mannen en vrouwen;2031;56.2
3397;Smallingerland;Totaal;Totaal mannen en vrouwen;2032;56.2
3398;Smallingerland;Totaal;Totaal mannen en vrouwen;2033;56.2
3399;Smallingerland;Totaal;Totaal mannen en vrouwen;2034;56.2
3400;Smallingerland;Totaal;Totaal mannen en vrouwen;2035;56.2
3401;Smallingerland;Totaal;Totaal mannen en vrouwen;2036;56.2
3402;Smallingerland;Totaal;Totaal mannen en vrouwen;2037;56.2
3403;Smallingerland;Totaal;Totaal mannen en vrouwen;2038;56.1
3404;Smallingerland;Totaal;Totaal mannen en vrouwen;2039;56.0
3405;Smallingerland;Totaal;Totaal mannen en vrouwen;2040;55.9
3406;Smallingerland;Totaal;Totaal mannen en vrouwen;2041;55.8
3407;Smallingerland;Totaal;Totaal mannen en vrouwen;2042;55.7
3408;Smallingerland;Totaal;Totaal mannen en vrouwen;2043;55.6
3409;Smallingerland;Totaal;Totaal mannen en vrouwen;2044;55.5
3410;Smallingerland;Totaal;Totaal mannen en vrouwen;2045;55.4
3411;Smallingerland;Totaal;Totaal mannen en vrouwen;2046;55.3
3412;Smallingerland;Totaal;Totaal mannen en vrouwen;2047;55.1
3413;Smallingerland;Totaal;Totaal mannen en vrouwen;2048;55.0
3414;Smallingerland;Totaal;Totaal mannen en vrouwen;2049;54.8
3415;Smallingerland;Totaal;Totaal mannen en vrouwen;2050;54.7
3416;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2023;66.4
3417;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2024;66.8
3418;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2025;66.8
3419;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2026;66.7
3420;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2027;66.7
3421;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2028;66.6
3422;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2029;66.6
3423;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2030;66.6
3424;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2031;66.7
3425;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2032;66.8
3426;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2033;66.8
3427;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2034;66.9
3428;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2035;67.0
3429;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2036;67.1
3430;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2037;67.2
3431;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2038;67.3
3432;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2039;67.3
3433;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2040;67.4
3434;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2041;67.5
3435;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2042;67.5
3436;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2043;67.6
3437;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2044;67.7
3438;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2045;67.7
3439;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2046;67.7
3440;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2047;67.7
3441;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2048;67.7
3442;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2049;67.7
3443;Stichtse Vecht;Totaal;Totaal mannen en vrouwen;2050;67.7
3444;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2023;89.9
3445;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2024;89.8
3446;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2025;89.6
3447;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2026;89.5
3448;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2027;89.3
3449;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2028;89.2
3450;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2029;89.2
3451;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2030;89.1
3452;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2031;89.2
3453;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2032;89.3
3454;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2033;89.3
3455;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2034;89.4
3456;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2035;89.5
3457;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2036;89.7
3458;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2037;89.8
3459;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2038;89.9
3460;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2039;90.0
3461;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2040;90.0
3462;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2041;90.1
3463;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2042;90.1
3464;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2043;90.2
3465;Súdwest-Fryslân;Totaal;Totaal mannen en vrouwen;2044;90.2
