ID;LandVanLading;LandVanLossing;Perioden;LadingtonkilometersTotaal_1;LadingtonkilometersInNederland_2;LadingtonkilometersInBuitenland_3;TotaalVervoerdGewicht_4;LandbouwproductenDieren_5;VoedingsproductenVeevoeder_6;VasteBrandstoffen_7;AardolienAardolieproducten_8;ErtsenEnMetaalresiduen_9;MetalenMetalenHalffabricaten_10;RuweMineralenEnBouwmaterialen_11;Meststoffen_12;ChemischeProducten_13;OverigeGoederenEnFabricaten_14;Containervervoer_15
320;Buitenland, totaal;Duitsland;2010;;;;13797.0;;;;;;;;;;;
321;Buitenland, totaal;Duitsland;2011;;;;15179.0;;;;;;;;;;;
322;Buitenland, totaal;Duitsland;2012;;;;16384.0;;;;;;;;;;;
323;Buitenland, totaal;Frankrijk;1996;1236.0;304.0;932.0;1605.0;53.0;44.0;450.0;138.0;336.0;57.0;226.0;131.0;134.0;37.0;1.0
324;Buitenland, totaal;Frankrijk;1997;1128.0;305.0;823.0;1422.0;29.0;67.0;364.0;138.0;292.0;40.0;209.0;120.0;83.0;79.0;3.0
325;Buitenland, totaal;Frankrijk;1998;1392.0;342.0;1050.0;1797.0;55.0;54.0;524.0;221.0;187.0;96.0;265.0;150.0;84.0;162.0;2.0
326;Buitenland, totaal;Frankrijk;1999;2143.0;541.0;1602.0;2804.0;53.0;70.0;753.0;411.0;444.0;161.0;321.0;222.0;102.0;268.0;6.0
327;Buitenland, totaal;Frankrijk;2000;1976.0;458.0;1518.0;2605.0;36.0;37.0;962.0;246.0;265.0;199.0;281.0;136.0;139.0;306.0;12.0
328;Buitenland, totaal;Frankrijk;2001;1977.0;419.0;1558.0;2638.0;28.0;50.0;968.0;223.0;417.0;175.0;259.0;177.0;116.0;225.0;18.0
329;Buitenland, totaal;Frankrijk;2002;1703.0;299.0;1404.0;2595.0;21.0;57.0;993.0;411.0;328.0;145.0;231.0;126.0;123.0;161.0;19.0
330;Buitenland, totaal;Frankrijk;2003;2214.0;531.0;1683.0;2845.0;51.0;76.0;819.0;495.0;414.0;176.0;369.0;151.0;160.0;134.0;16.0
331;Buitenland, totaal;Frankrijk;2004;2233.0;558.0;1675.0;3029.0;20.0;51.0;1082.0;351.0;407.0;269.0;336.0;167.0;205.0;142.0;20.0
332;Buitenland, totaal;Frankrijk;2005;2057.0;526.0;1531.0;2748.0;14.0;72.0;864.0;323.0;314.0;321.0;286.0;172.0;219.0;162.0;23.0
333;Buitenland, totaal;Frankrijk;2006;2127.0;537.0;1590.0;2826.0;30.0;51.0;966.0;230.0;429.0;351.0;260.0;169.0;193.0;147.0;18.0
334;Buitenland, totaal;Frankrijk;2007;2444.0;587.0;1857.0;3191.0;44.0;100.0;884.0;271.0;644.0;415.0;298.0;209.0;122.0;205.0;19.0
335;Buitenland, totaal;Frankrijk;2008;2276.0;540.0;1736.0;2987.0;44.0;76.0;897.0;248.0;645.0;286.0;255.0;214.0;138.0;183.0;17.0
336;Buitenland, totaal;Frankrijk;2009;1998.0;481.0;1517.0;2657.0;50.0;51.0;935.0;275.0;355.0;158.0;395.0;167.0;142.0;129.0;14.0
337;Buitenland, totaal;Frankrijk;2010;;;;3337.0;;;;;;;;;;;
338;Buitenland, totaal;Frankrijk;2011;;;;3309.0;;;;;;;;;;;
339;Buitenland, totaal;Frankrijk;2012;;;;3221.0;;;;;;;;;;;
340;Buitenland, totaal;Overige landen (m.n. binnen Europa);1996;2226.0;559.0;1667.0;2928.0;207.0;35.0;73.0;449.0;75.0;1129.0;234.0;117.0;146.0;460.0;16.0
341;Buitenland, totaal;Overige landen (m.n. binnen Europa);1997;2292.0;489.0;1803.0;2478.0;141.0;44.0;24.0;547.0;27.0;766.0;187.0;105.0;161.0;477.0;21.0
342;Buitenland, totaal;Overige landen (m.n. binnen Europa);1998;2738.0;608.0;2130.0;3155.0;196.0;123.0;25.0;876.0;15.0;1048.0;194.0;80.0;152.0;442.0;24.0
343;Buitenland, totaal;Overige landen (m.n. binnen Europa);1999;2346.0;530.0;1816.0;2701.0;180.0;71.0;43.0;532.0;40.0;893.0;164.0;79.0;171.0;525.0;38.0
344;Buitenland, totaal;Overige landen (m.n. binnen Europa);2000;2631.0;604.0;2027.0;3101.0;134.0;88.0;56.0;636.0;43.0;984.0;153.0;91.0;232.0;682.0;53.0
345;Buitenland, totaal;Overige landen (m.n. binnen Europa);2001;2750.0;551.0;2199.0;3434.0;95.0;143.0;63.0;677.0;66.0;1211.0;160.0;104.0;182.0;731.0;72.0
346;Buitenland, totaal;Overige landen (m.n. binnen Europa);2002;2580.0;566.0;2014.0;2961.0;137.0;109.0;54.0;661.0;60.0;922.0;157.0;106.0;171.0;583.0;67.0
347;Buitenland, totaal;Overige landen (m.n. binnen Europa);2003;2013.0;379.0;1634.0;1906.0;137.0;72.0;20.0;710.0;54.0;278.0;96.0;96.0;116.0;322.0;41.0
348;Buitenland, totaal;Overige landen (m.n. binnen Europa);2004;1805.0;342.0;1463.0;1702.0;126.0;40.0;15.0;453.0;72.0;379.0;95.0;117.0;73.0;330.0;49.0
349;Buitenland, totaal;Overige landen (m.n. binnen Europa);2005;1496.0;281.0;1215.0;1407.0;60.0;27.0;14.0;410.0;38.0;329.0;92.0;117.0;76.0;247.0;39.0
350;Buitenland, totaal;Overige landen (m.n. binnen Europa);2006;1862.0;351.0;1511.0;1737.0;101.0;48.0;34.0;532.0;74.0;409.0;89.0;96.0;87.0;265.0;42.0
351;Buitenland, totaal;Overige landen (m.n. binnen Europa);2007;2162.0;401.0;1761.0;2046.0;111.0;96.0;29.0;581.0;40.0;469.0;134.0;108.0;71.0;406.0;37.0
352;Buitenland, totaal;Overige landen (m.n. binnen Europa);2008;2156.0;399.0;1757.0;2027.0;52.0;65.0;64.0;795.0;38.0;422.0;102.0;70.0;59.0;362.0;32.0
353;Buitenland, totaal;Overige landen (m.n. binnen Europa);2009;1310.0;242.0;1068.0;1228.0;83.0;52.0;49.0;510.0;20.0;191.0;79.0;59.0;36.0;150.0;17.0
354;Buitenland, totaal;Overige landen (m.n. binnen Europa);2010;;;;1436.0;;;;;;;;;;;
355;Buitenland, totaal;Overige landen (m.n. binnen Europa);2011;;;;1251.0;;;;;;;;;;;
356;Buitenland, totaal;Overige landen (m.n. binnen Europa);2012;;;;1411.0;;;;;;;;;;;
357;België;Totaal gelost;1996;12194.0;5270.0;6924.0;32528.0;1212.0;1022.0;1765.0;7571.0;900.0;896.0;7654.0;1167.0;4025.0;6314.0;159.0
358;België;Totaal gelost;1997;12958.0;5601.0;7357.0;33874.0;899.0;1308.0;1604.0;8315.0;916.0;1176.0;7885.0;1303.0;3675.0;6793.0;450.0
359;België;Totaal gelost;1998;14466.0;6405.0;8061.0;38668.0;894.0;1479.0;2475.0;8018.0;1135.0;1386.0;10251.0;1303.0;4235.0;7492.0;496.0
360;België;Totaal gelost;1999;13379.0;5890.0;7489.0;36776.0;795.0;1220.0;2595.0;7697.0;1249.0;1405.0;8521.0;1263.0;4326.0;7705.0;591.0
361;België;Totaal gelost;2000;14703.0;6228.0;8475.0;38943.0;809.0;1322.0;2940.0;7959.0;1338.0;1864.0;7667.0;1350.0;5101.0;8594.0;755.0
362;België;Totaal gelost;2001;14075.0;5799.0;8276.0;38955.0;701.0;1484.0;2882.0;8433.0;1440.0;1634.0;7711.0;1497.0;4246.0;8926.0;820.0
363;België;Totaal gelost;2002;14785.0;6243.0;8542.0;42051.0;937.0;1450.0;3447.0;9607.0;1152.0;1555.0;8142.0;1432.0;5598.0;8732.0;780.0
364;België;Totaal gelost;2003;15366.0;6749.0;8617.0;43209.0;1244.0;1672.0;3181.0;10462.0;1353.0;1706.0;7648.0;1435.0;5607.0;8902.0;659.0
365;België;Totaal gelost;2004;15297.0;6779.0;8518.0;46072.0;1336.0;1824.0;4114.0;11196.0;1247.0;2255.0;6865.0;1442.0;5642.0;10149.0;714.0
366;België;Totaal gelost;2005;14917.0;6791.0;8126.0;46280.0;640.0;1755.0;4022.0;9984.0;1144.0;2605.0;7078.0;1450.0;6244.0;11358.0;713.0
367;België;Totaal gelost;2006;15741.0;7108.0;8633.0;48723.0;834.0;1980.0;3804.0;9674.0;1099.0;2859.0;8087.0;1489.0;7142.0;11754.0;721.0
368;België;Totaal gelost;2007;16889.0;7715.0;9174.0;53330.0;1186.0;1784.0;4150.0;9246.0;1509.0;4078.0;11737.0;1554.0;9133.0;8954.0;765.0
369;België;Totaal gelost;2008;16900.0;7811.0;9089.0;53594.0;1342.0;1410.0;4123.0;10347.0;1297.0;3462.0;11981.0;1678.0;9260.0;8696.0;717.0
370;België;Totaal gelost;2009;13505.0;6310.0;7195.0;44528.0;826.0;999.0;3600.0;9465.0;1241.0;1809.0;10859.0;1509.0;7984.0;6237.0;562.0
371;België;Totaal gelost;2010;;;;53166.0;;;;;;;;;;;
372;België;Totaal gelost;2011;;;;56588.0;;;;;;;;;;;
373;België;Totaal gelost;2012;;;;58248.0;;;;;;;;;;;
374;België;Nederland;1996;3146.0;2385.0;761.0;17397.0;540.0;384.0;127.0;3051.0;121.0;404.0;6669.0;310.0;1466.0;4325.0;130.0
375;België;Nederland;1997;3202.0;2447.0;755.0;17325.0;335.0;500.0;171.0;2248.0;146.0;431.0;6853.0;285.0;1281.0;5075.0;347.0
376;België;Nederland;1998;3871.0;2986.0;885.0;20542.0;392.0;642.0;243.0;2226.0;298.0;404.0;8941.0;333.0;1752.0;5311.0;373.0
377;België;Nederland;1999;3545.0;2745.0;800.0;19777.0;387.0;596.0;146.0;2821.0;317.0;549.0;7193.0;415.0;1805.0;5548.0;434.0
378;België;Nederland;2000;3422.0;2654.0;768.0;19439.0;463.0;636.0;205.0;2718.0;338.0;490.0;6168.0;370.0;2002.0;6050.0;548.0
379;België;Nederland;2001;3316.0;2570.0;746.0;18726.0;465.0;581.0;223.0;2716.0;354.0;508.0;5664.0;364.0;1620.0;6230.0;580.0
380;België;Nederland;2002;3833.0;2982.0;851.0;21164.0;537.0;566.0;618.0;4055.0;232.0;461.0;6088.0;349.0;2282.0;5976.0;519.0
381;België;Nederland;2003;4127.0;3198.0;929.0;22170.0;736.0;683.0;622.0;4098.0;255.0;741.0;5893.0;375.0;2359.0;6408.0;393.0
382;België;Nederland;2004;4198.0;3261.0;937.0;24767.0;836.0;1093.0;647.0;5529.0;273.0;681.0;5037.0;459.0;2862.0;7350.0;380.0
383;België;Nederland;2005;4228.0;3320.0;908.0;25330.0;421.0;1111.0;566.0;5097.0;272.0;697.0;5296.0;464.0;3102.0;8304.0;371.0
384;België;Nederland;2006;4449.0;3492.0;957.0;26715.0;439.0;1131.0;492.0;4640.0;131.0;693.0;6316.0;455.0;3684.0;8732.0;382.0
385;België;Nederland;2007;5054.0;3862.0;1192.0;29178.0;798.0;807.0;838.0;5021.0;348.0;1106.0;8639.0;601.0;5481.0;5542.0;427.0
386;België;Nederland;2008;5029.0;3908.0;1121.0;29098.0;846.0;660.0;836.0;4661.0;233.0;930.0;8799.0;517.0;5936.0;5680.0;450.0
387;België;Nederland;2009;4276.0;3277.0;999.0;24817.0;489.0;469.0;554.0;4706.0;278.0;632.0;7787.0;460.0;5306.0;4136.0;371.0
388;België;Nederland;2010;;;;27639.0;;;;;;;;;;;
389;België;Nederland;2011;;;;31116.0;;;;;;;;;;;
390;België;Nederland;2012;;;;31162.0;;;;;;;;;;;
391;België;Buitenland, totaal;1996;9048.0;2885.0;6163.0;15131.0;672.0;638.0;1638.0;4520.0;779.0;492.0;985.0;857.0;2559.0;1989.0;29.0
392;België;Buitenland, totaal;1997;9757.0;3154.0;6603.0;16549.0;564.0;808.0;1433.0;6067.0;770.0;745.0;1032.0;1018.0;2394.0;1718.0;104.0
393;België;Buitenland, totaal;1998;10596.0;3418.0;7178.0;18126.0;502.0;837.0;2232.0;5792.0;837.0;982.0;1310.0;970.0;2483.0;2181.0;123.0
394;België;Buitenland, totaal;1999;9834.0;3146.0;6688.0;16999.0;408.0;624.0;2449.0;4876.0;932.0;856.0;1328.0;848.0;2521.0;2157.0;157.0
395;België;Buitenland, totaal;2000;11280.0;3574.0;7706.0;19504.0;346.0;686.0;2735.0;5241.0;1000.0;1374.0;1499.0;980.0;3099.0;2544.0;207.0
396;België;Buitenland, totaal;2001;10759.0;3229.0;7530.0;20229.0;236.0;903.0;2659.0;5717.0;1086.0;1126.0;2047.0;1133.0;2626.0;2696.0;240.0
397;België;Buitenland, totaal;2002;10951.0;3261.0;7690.0;20887.0;400.0;884.0;2829.0;5552.0;920.0;1094.0;2054.0;1083.0;3316.0;2756.0;261.0
398;België;Buitenland, totaal;2003;11239.0;3550.0;7689.0;21039.0;508.0;989.0;2559.0;6364.0;1098.0;965.0;1755.0;1060.0;3248.0;2494.0;266.0
399;België;Buitenland, totaal;2004;11099.0;3518.0;7581.0;21305.0;500.0;731.0;3467.0;5667.0;974.0;1574.0;1828.0;983.0;2780.0;2799.0;334.0
400;België;Buitenland, totaal;2005;10689.0;3471.0;7218.0;20950.0;219.0;644.0;3456.0;4887.0;872.0;1908.0;1782.0;986.0;3142.0;3054.0;342.0
401;België;Buitenland, totaal;2006;11291.0;3616.0;7675.0;22008.0;395.0;849.0;3312.0;5034.0;968.0;2166.0;1771.0;1034.0;3458.0;3022.0;339.0
402;België;Buitenland, totaal;2007;11835.0;3853.0;7982.0;24152.0;388.0;978.0;3312.0;4225.0;1161.0;2972.0;3098.0;953.0;3653.0;3412.0;338.0
403;België;Buitenland, totaal;2008;11870.0;3903.0;7967.0;24497.0;496.0;750.0;3287.0;5686.0;1064.0;2532.0;3182.0;1160.0;3324.0;3016.0;267.0
404;België;Buitenland, totaal;2009;9230.0;3033.0;6197.0;19712.0;337.0;530.0;3046.0;4759.0;963.0;1177.0;3073.0;1049.0;2677.0;2101.0;191.0
405;België;Buitenland, totaal;2010;;;;25527.0;;;;;;;;;;;
406;België;Buitenland, totaal;2011;;;;25472.0;;;;;;;;;;;
407;België;Buitenland, totaal;2012;;;;27086.0;;;;;;;;;;;
408;België;België;1996;90.0;34.0;56.0;613.0;46.0;224.0;24.0;83.0;3.0;8.0;105.0;22.0;35.0;66.0;1.0
409;België;België;1997;99.0;39.0;60.0;701.0;26.0;252.0;28.0;79.0;4.0;10.0;92.0;86.0;60.0;64.0;2.0
410;België;België;1998;132.0;45.0;87.0;860.0;43.0;195.0;45.0;22.0;0.0;53.0;323.0;47.0;66.0;66.0;1.0
411;België;België;1999;176.0;60.0;116.0;1126.0;49.0;194.0;15.0;54.0;13.0;65.0;514.0;41.0;97.0;84.0;3.0
412;België;België;2000;226.0;64.0;162.0;1481.0;59.0;224.0;35.0;41.0;44.0;202.0;558.0;78.0;112.0;129.0;8.0
413;België;België;2001;522.0;201.0;321.0;3693.0;53.0;340.0;180.0;1111.0;51.0;122.0;992.0;195.0;165.0;483.0;6.0
414;België;België;2002;600.0;209.0;391.0;3862.0;100.0;300.0;204.0;1165.0;44.0;214.0;1047.0;120.0;183.0;486.0;8.0
415;België;België;2003;866.0;213.0;653.0;3825.0;73.0;372.0;105.0;1561.0;38.0;153.0;724.0;180.0;237.0;381.0;12.0
416;België;België;2004;994.0;251.0;743.0;4476.0;57.0;229.0;129.0;1943.0;74.0;294.0;827.0;185.0;210.0;528.0;27.0
417;België;België;2005;985.0;247.0;738.0;4437.0;30.0;201.0;159.0;1669.0;114.0;241.0;931.0;169.0;268.0;656.0;37.0
418;België;België;2006;1033.0;259.0;774.0;4675.0;52.0;230.0;61.0;1745.0;90.0;335.0;954.0;261.0;256.0;691.0;37.0
419;België;België;2007;1012.0;410.0;602.0;6390.0;95.0;261.0;195.0;1519.0;109.0;683.0;2318.0;203.0;573.0;434.0;29.0
420;België;België;2008;1040.0;438.0;602.0;6527.0;162.0;226.0;315.0;1368.0;141.0;600.0;2390.0;306.0;577.0;442.0;22.0
421;België;België;2009;1043.0;473.0;570.0;6380.0;112.0;262.0;363.0;1269.0;563.0;281.0;2342.0;369.0;403.0;416.0;19.0
422;België;België;2010;;;;8673.0;;;;;;;;;;;
423;België;België;2011;;;;7614.0;;;;;;;;;;;
424;België;België;2012;;;;7881.0;;;;;;;;;;;
425;België;Duitsland;1996;6271.0;2324.0;3947.0;11711.0;415.0;355.0;1206.0;3855.0;604.0;214.0;572.0;630.0;2298.0;1562.0;21.0
426;België;Duitsland;1997;6822.0;2561.0;4261.0;12900.0;400.0;471.0;1101.0;5304.0;638.0;325.0;613.0;745.0;2098.0;1205.0;78.0
427;België;Duitsland;1998;6964.0;2687.0;4277.0;13644.0;269.0;482.0;1723.0;4679.0;744.0;509.0;660.0;729.0;2190.0;1660.0;99.0
428;België;Duitsland;1999;6056.0;2353.0;3703.0;11977.0;178.0;320.0;1753.0;3886.0;683.0;339.0;493.0;617.0;2195.0;1513.0;125.0
429;België;Duitsland;2000;6847.0;2650.0;4197.0;13377.0;140.0;341.0;1716.0;4320.0;695.0;550.0;592.0;681.0;2628.0;1714.0;159.0
430;België;Duitsland;2001;6054.0;2327.0;3727.0;11882.0;80.0;388.0;1481.0;3707.0;624.0;478.0;695.0;667.0;2175.0;1587.0;174.0
431;België;Duitsland;2002;6475.0;2384.0;4091.0;12444.0;160.0;426.0;1594.0;3316.0;576.0;352.0;671.0;736.0;2862.0;1752.0;192.0
432;België;Duitsland;2003;6601.0;2555.0;4046.0;12998.0;273.0;487.0;1677.0;3599.0;710.0;474.0;678.0;656.0;2763.0;1679.0;197.0
433;België;Duitsland;2004;6476.0;2499.0;3977.0;12647.0;305.0;418.0;2322.0;2921.0;549.0;771.0;674.0;554.0;2317.0;1816.0;238.0
434;België;Duitsland;2005;6670.0;2579.0;4091.0;13041.0;118.0;353.0;2509.0;2488.0;530.0;1202.0;607.0;603.0;2631.0;2000.0;243.0
435;België;Duitsland;2006;6773.0;2628.0;4145.0;13431.0;230.0;524.0;2362.0;2532.0;491.0;1252.0;560.0;584.0;2957.0;1939.0;243.0
436;België;Duitsland;2007;6806.0;2618.0;4188.0;13293.0;158.0;537.0;2239.0;1874.0;514.0;1651.0;492.0;507.0;2904.0;2417.0;253.0
437;België;Duitsland;2008;7031.0;2688.0;4343.0;13723.0;258.0;414.0;2069.0;3286.0;437.0;1402.0;562.0;648.0;2571.0;2076.0;197.0
438;België;Duitsland;2009;5458.0;1982.0;3476.0;10110.0;134.0;192.0;1756.0;2711.0;197.0;639.0;430.0;515.0;2107.0;1430.0;142.0
439;België;Duitsland;2010;;;;12817.0;;;;;;;;;;;
440;België;Duitsland;2011;;;;13972.0;;;;;;;;;;;
441;België;Duitsland;2012;;;;15304.0;;;;;;;;;;;
442;België;Frankrijk;1996;814.0;188.0;626.0;1114.0;26.0;34.0;373.0;134.0;159.0;20.0;138.0;106.0;93.0;31.0;1.0
443;België;Frankrijk;1997;683.0;154.0;529.0;981.0;7.0;44.0;295.0;137.0;120.0;20.0;160.0;85.0;77.0;37.0;3.0
444;België;Frankrijk;1998;991.0;227.0;764.0;1324.0;6.0;40.0;451.0;215.0;85.0;49.0;169.0;113.0;80.0;115.0;2.0
445;België;Frankrijk;1999;1466.0;337.0;1129.0;1952.0;6.0;44.0;657.0;404.0;219.0;75.0;188.0;111.0;61.0;187.0;5.0
446;België;Frankrijk;2000;1836.0;419.0;1417.0;2460.0;22.0;35.0;950.0;245.0;239.0;189.0;220.0;132.0;132.0;295.0;12.0
447;België;Frankrijk;2001;1807.0;376.0;1431.0;2482.0;13.0;49.0;955.0;223.0;388.0;151.0;216.0;168.0;110.0;211.0;18.0
448;België;Frankrijk;2002;1537.0;246.0;1291.0;2439.0;10.0;54.0;987.0;411.0;260.0;136.0;194.0;121.0;107.0;158.0;18.0
449;België;Frankrijk;2003;1789.0;410.0;1379.0;2339.0;25.0;62.0;757.0;495.0;299.0;71.0;258.0;127.0;134.0;113.0;16.0
450;België;Frankrijk;2004;1844.0;430.0;1414.0;2497.0;14.0;46.0;1001.0;350.0;282.0;137.0;233.0;129.0;179.0;126.0;20.0
451;België;Frankrijk;2005;1560.0;366.0;1194.0;2084.0;10.0;64.0;774.0;320.0;195.0;142.0;154.0;100.0;169.0;154.0;23.0
452;België;Frankrijk;2006;1640.0;382.0;1258.0;2179.0;13.0;47.0;857.0;225.0;314.0;171.0;167.0;98.0;161.0;128.0;18.0
453;België;Frankrijk;2007;1899.0;438.0;1461.0;2515.0;26.0;87.0;850.0;262.0;506.0;212.0;167.0;135.0;104.0;167.0;19.0
454;België;Frankrijk;2008;1689.0;389.0;1300.0;2284.0;26.0;52.0;840.0;240.0;458.0;131.0;140.0;138.0;117.0;143.0;17.0
455;België;Frankrijk;2009;1436.0;339.0;1097.0;2008.0;9.0;30.0;878.0;270.0;189.0;68.0;224.0;105.0;131.0;105.0;14.0
456;België;Frankrijk;2010;;;;2629.0;;;;;;;;;;;
457;België;Frankrijk;2011;;;;2696.0;;;;;;;;;;;
458;België;Frankrijk;2012;;;;2579.0;;;;;;;;;;;
459;België;Overige landen (m.n. binnen Europa);1996;1873.0;339.0;1534.0;1693.0;185.0;25.0;35.0;448.0;13.0;250.0;170.0;99.0;133.0;330.0;6.0
460;België;Overige landen (m.n. binnen Europa);1997;2153.0;400.0;1753.0;1967.0;131.0;41.0;9.0;547.0;8.0;390.0;167.0;102.0;159.0;412.0;21.0
461;België;Overige landen (m.n. binnen Europa);1998;2509.0;459.0;2050.0;2298.0;184.0;120.0;13.0;876.0;8.0;371.0;158.0;81.0;147.0;340.0;21.0
462;België;Overige landen (m.n. binnen Europa);1999;2136.0;396.0;1740.0;1944.0;175.0;66.0;24.0;532.0;17.0;377.0;133.0;79.0;168.0;373.0;24.0
463;België;Overige landen (m.n. binnen Europa);2000;2371.0;441.0;1930.0;2186.0;125.0;86.0;34.0;635.0;22.0;433.0;129.0;89.0;227.0;406.0;28.0
464;België;Overige landen (m.n. binnen Europa);2001;2376.0;325.0;2051.0;2172.0;90.0;126.0;43.0;676.0;23.0;375.0;144.0;103.0;176.0;415.0;42.0
465;België;Overige landen (m.n. binnen Europa);2002;2339.0;422.0;1917.0;2142.0;130.0;104.0;44.0;660.0;40.0;392.0;142.0;106.0;164.0;360.0;43.0
466;België;Overige landen (m.n. binnen Europa);2003;1983.0;372.0;1611.0;1877.0;137.0;68.0;20.0;709.0;51.0;267.0;95.0;97.0;114.0;321.0;41.0
467;België;Overige landen (m.n. binnen Europa);2004;1785.0;338.0;1447.0;1685.0;124.0;38.0;15.0;453.0;69.0;372.0;94.0;115.0;74.0;329.0;49.0
468;België;Overige landen (m.n. binnen Europa);2005;1474.0;279.0;1195.0;1388.0;61.0;26.0;14.0;410.0;33.0;323.0;90.0;114.0;74.0;244.0;39.0
469;België;Overige landen (m.n. binnen Europa);2006;1845.0;347.0;1498.0;1723.0;100.0;48.0;32.0;532.0;73.0;408.0;90.0;91.0;84.0;264.0;41.0
470;België;Overige landen (m.n. binnen Europa);2007;2118.0;387.0;1731.0;1954.0;109.0;93.0;28.0;570.0;32.0;426.0;121.0;108.0;72.0;394.0;37.0
471;België;Overige landen (m.n. binnen Europa);2008;2110.0;388.0;1722.0;1963.0;50.0;58.0;63.0;792.0;28.0;399.0;90.0;68.0;59.0;355.0;31.0
472;België;Overige landen (m.n. binnen Europa);2009;1293.0;239.0;1054.0;1214.0;82.0;46.0;49.0;509.0;14.0;189.0;77.0;60.0;36.0;150.0;16.0
473;België;Overige landen (m.n. binnen Europa);2010;;;;1408.0;;;;;;;;;;;
474;België;Overige landen (m.n. binnen Europa);2011;;;;1190.0;;;;;;;;;;;
475;België;Overige landen (m.n. binnen Europa);2012;;;;1322.0;;;;;;;;;;;
476;Duitsland;Totaal gelost;1996;16234.0;6487.0;9747.0;39673.0;2318.0;1983.0;889.0;1167.0;2249.0;4768.0;17568.0;1377.0;4987.0;2368.0;202.0
477;Duitsland;Totaal gelost;1997;18784.0;7659.0;11125.0;45114.0;2964.0;2513.0;703.0;975.0;2857.0;3541.0;18054.0;2233.0;4277.0;6998.0;286.0
478;Duitsland;Totaal gelost;1998;16712.0;6877.0;9835.0;41919.0;2745.0;2359.0;555.0;836.0;1654.0;4616.0;16881.0;1802.0;4461.0;6010.0;361.0
479;Duitsland;Totaal gelost;1999;18171.0;7478.0;10693.0;44485.0;2859.0;2463.0;615.0;582.0;1832.0;2992.0;18939.0;2064.0;3960.0;8177.0;672.0
480;Duitsland;Totaal gelost;2000;18380.0;7561.0;10819.0;43661.0;2948.0;2021.0;479.0;834.0;1691.0;3445.0;17083.0;2056.0;4225.0;8879.0;690.0
481;Duitsland;Totaal gelost;2001;17912.0;7239.0;10673.0;44628.0;2384.0;1971.0;540.0;1337.0;1431.0;4625.0;18182.0;1735.0;3979.0;8443.0;750.0
482;Duitsland;Totaal gelost;2002;15499.0;6340.0;9159.0;39272.0;2442.0;1886.0;472.0;891.0;1181.0;3286.0;16050.0;1349.0;4354.0;7361.0;676.0
483;Duitsland;Totaal gelost;2003;16097.0;6277.0;9820.0;38649.0;2052.0;1653.0;638.0;1306.0;1346.0;3394.0;14074.0;1198.0;4265.0;8724.0;626.0
484;Duitsland;Totaal gelost;2004;19203.0;7560.0;11643.0;47114.0;2173.0;2349.0;1083.0;2323.0;1848.0;3969.0;16202.0;1243.0;5363.0;10562.0;734.0
485;Duitsland;Totaal gelost;2005;19820.0;7801.0;12019.0;48088.0;2509.0;2750.0;1056.0;2709.0;1876.0;3629.0;15721.0;1240.0;5771.0;10828.0;762.0
486;Duitsland;Totaal gelost;2006;20297.0;8074.0;12223.0;50308.0;2138.0;2847.0;1111.0;3592.0;1825.0;3424.0;17246.0;1249.0;5475.0;11401.0;728.0
487;Duitsland;Totaal gelost;2007;21652.0;7999.0;13653.0;52079.0;2481.0;2083.0;1015.0;3885.0;1499.0;3365.0;20835.0;1276.0;5751.0;9886.0;737.0
488;Duitsland;Totaal gelost;2008;19703.0;7286.0;12417.0;47532.0;2331.0;2217.0;961.0;3166.0;1218.0;2813.0;20470.0;1190.0;5091.0;8075.0;582.0
489;Duitsland;Totaal gelost;2009;16164.0;5939.0;10225.0;38654.0;2458.0;2242.0;811.0;2591.0;1443.0;2081.0;16605.0;883.0;4543.0;4998.0;358.0
490;Duitsland;Totaal gelost;2010;;;;46791.0;;;;;;;;;;;
491;Duitsland;Totaal gelost;2011;;;;46146.0;;;;;;;;;;;
492;Duitsland;Totaal gelost;2012;;;;48263.0;;;;;;;;;;;
493;Duitsland;Nederland;1996;9602.0;3701.0;5901.0;25771.0;1458.0;1604.0;644.0;829.0;1646.0;1455.0;13926.0;374.0;2852.0;983.0;96.0
494;Duitsland;Nederland;1997;10915.0;4396.0;6519.0;29664.0;1867.0;1921.0;451.0;821.0;2244.0;1851.0;14374.0;325.0;2617.0;3193.0;164.0
495;Duitsland;Nederland;1998;9448.0;3818.0;5630.0;26665.0;1755.0;1855.0;334.0;753.0;1112.0;2249.0;12909.0;277.0;2655.0;2766.0;183.0
496;Duitsland;Nederland;1999;9743.0;3973.0;5770.0;27200.0;1637.0;1827.0;338.0;508.0;1135.0;1215.0;14127.0;327.0;2228.0;3857.0;359.0
497;Duitsland;Nederland;2000;9477.0;3721.0;5756.0;25704.0;1828.0;1401.0;304.0;718.0;1109.0;1357.0;12391.0;317.0;2297.0;3981.0;372.0
498;Duitsland;Nederland;2001;10705.0;4191.0;6514.0;29427.0;1719.0;1523.0;377.0;1217.0;967.0;2259.0;14161.0;334.0;2378.0;4492.0;415.0
499;Duitsland;Nederland;2002;9389.0;3774.0;5615.0;26506.0;1724.0;1493.0;352.0;833.0;755.0;1617.0;12773.0;235.0;2452.0;4271.0;394.0
500;Duitsland;Nederland;2003;8391.0;3263.0;5128.0;23501.0;1377.0;1289.0;402.0;912.0;899.0;1120.0;10678.0;194.0;2501.0;4130.0;322.0
