ID;Milieucompartimenten;Sectoren;Perioden;MilieuInvesteringen_1;TotaalMilieukosten_2;Personeelskosten_3;GoederenEnDiensten_4;Kapitaallasten_5;Onverdeeld_6;OpbrengstenEnBesparingen_7;TotaalMilieukosten_8;Personeelskosten_9;GoederenEnDiensten_10;Kapitaallasten_11;Onverdeeld_12;OpbrengstenEnBesparingen_13;TotaalMilieukosten_14;Personeelskosten_15;GoederenEnDiensten_16;Kapitaallasten_17;Onverdeeld_18;OpbrengstenEnBesparingen_19;TotaalMilieukosten_20;Personeelskosten_21;GoederenEnDiensten_22;Kapitaallasten_23;Onverdeeld_24;OpbrengstenEnBesparingen_25;TotaalMilieukosten_26;Personeelskosten_27;GoederenEnDiensten_28;Kapitaallasten_29;Onverdeeld_30;OpbrengstenEnBesparingen_31;TotaalSectoren_32;Rijksoverheid_33;Provincies_34;Waterschappen_35;Gemeenten_36;GemeenschappelijkeRegelingen_37;BedrijvenExclMilieudienstverlening_38;Milieudienstverlening_39;Huishoudens_40;Onverdeeld_41;NettoMilieulasten_42
970;Compartiment bodem;2;1987;;19.0;0.0;17.0;;1.0;;3.0;0.0;2.0;;;;16.0;;15.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;114.0
971;Compartiment bodem;2;1988;;17.0;0.0;16.0;;1.0;;2.0;0.0;1.0;;;;15.0;;14.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;
972;Compartiment bodem;2;1989;;22.0;0.0;20.0;;1.0;;5.0;0.0;5.0;;;;17.0;;16.0;;1.0;;;;;;;;;;;;;;18.0;;;;;;18.0;;;;136.0
973;Compartiment bodem;2;1990;;26.0;0.0;26.0;;;;5.0;0.0;5.0;;;;19.0;;19.0;;;;;;;;;;2.0;;2.0;;;;;;;;;;;;;;
974;Compartiment bodem;2;1991;;34.0;0.0;34.0;;;;3.0;0.0;3.0;;;;21.0;;21.0;;;;;;;;;;10.0;;10.0;;;;17.0;;;;;;17.0;;;;143.0
975;Compartiment bodem;2;1992;;45.0;0.0;45.0;;;;4.0;0.0;4.0;;;;21.0;;21.0;;;;;;;;;;20.0;;20.0;;;;;;;;;;;;;;
976;Compartiment bodem;2;1993;;34.0;0.0;34.0;;;;3.0;0.0;2.0;;;;17.0;;17.0;;;;;;;;;;14.0;;14.0;;;;19.0;;;;;;19.0;;;;177.0
977;Compartiment bodem;2;1994;;30.0;0.0;30.0;;;;3.0;0.0;2.0;;;;14.0;;14.0;;;;;;;;;;14.0;;14.0;;;;;;;;;;;;;;
978;Compartiment bodem;2;1995;;31.0;0.0;31.0;;;;1.0;0.0;1.0;;;;13.0;;13.0;;;;;;;;;;16.0;;16.0;;;;26.0;;;;;;26.0;;;;190.0
979;Compartiment bodem;2;1996;;47.0;1.0;45.0;;;;3.0;0.0;2.0;;;;16.0;1.0;15.0;;;;;;;;;;29.0;;29.0;;;;;;;;;;;;;;
980;Compartiment bodem;2;1997;;69.0;14.0;55.0;;;;25.0;12.0;14.0;;;;8.0;2.0;6.0;;;;;;;;;;35.0;;35.0;;;;21.0;;;;;;21.0;;;;245.0
981;Compartiment bodem;2;1998;;74.0;22.0;52.0;;;;38.0;20.0;18.0;;;;9.0;2.0;8.0;;;;;;;;;;26.0;;26.0;;;;;;;;;;;;;;
982;Compartiment bodem;2;1999;;68.0;25.0;51.0;;;-8.0;50.0;24.0;26.0;;;;8.0;1.0;7.0;;;;;;;;;;10.0;;18.0;;;-8.0;4.0;;;;;;4.0;;;;309.0
983;Compartiment bodem;2;2000;;106.0;25.0;81.0;;;;65.0;25.0;40.0;;;;5.0;0.0;4.0;;;;;;;;;;37.0;;37.0;;;;;;;;;;;;;;
984;Compartiment bodem;2;2001;;145.0;35.0;110.0;;;;92.0;35.0;57.0;;;;6.0;0.0;6.0;;;;;;;;;;48.0;;48.0;;;;5.0;;;;;;5.0;;;;357.0
985;Compartiment bodem;2;2003;;101.0;;;;101.0;;94.0;;;;94.0;;3.0;;;;3.0;;;;;;;;4.0;;;;4.0;;0.0;;;;;;0.0;;;;337.0
986;Compartiment bodem;2;2005;;49.0;;;;49.0;;44.0;;44.0;;44.0;;3.0;;3.0;;3.0;;;;;;;;2.0;;2.0;;2.0;;0.0;;;;;;0.0;;;;199.0
987;Compartiment bodem;2;2007;;34.0;;;;25.0;;8.0;;8.0;;8.0;;4.0;;4.0;;4.0;;;;;;;;22.0;;22.0;;22.0;;0.0;;;;;;0.0;;;;200.0
988;Compartiment bodem;2;2009;;90.0;;;;90.0;;11.0;;11.0;;11.0;;5.0;;5.0;;5.0;;;;;;;;73.0;;73.0;;73.0;;;;;;;;;;;;256.0
989;Compartiment bodem;2;2011;;88.0;;;;88.0;;11.0;;11.0;;11.0;;5.0;;5.0;;5.0;;;;;;;;72.0;;72.0;;72.0;;;;;;;;;;;;256.0
990;Compartiment bodem;3;1985;1.0;66.0;9.0;59.0;0.0;;-2.0;8.0;6.0;2.0;0.0;;;2.0;1.0;2.0;;;;;;;;;;56.0;2.0;55.0;0.0;;-2.0;78.0;72.0;;;5.0;;0.0;;;0.0;-11.0
991;Compartiment bodem;3;1986;0.0;87.0;12.0;76.0;0.0;;0.0;9.0;7.0;2.0;0.0;;;2.0;1.0;1.0;0.0;;;;;;;;;76.0;4.0;73.0;0.0;;0.0;;;;;;;;;;;
992;Compartiment bodem;3;1987;11.0;101.0;14.0;87.0;1.0;;0.0;13.0;10.0;3.0;0.0;;0.0;1.0;0.0;1.0;;;0.0;;;;;;;87.0;4.0;83.0;0.0;;0.0;99.0;93.0;;;6.0;;0.0;;;;7.0
993;Compartiment bodem;3;1988;6.0;122.0;14.0;106.0;1.0;;0.0;13.0;10.0;3.0;0.0;;;2.0;0.0;2.0;;;;;;;;;;107.0;4.0;102.0;1.0;;0.0;;;;;;;;;;;
994;Compartiment bodem;3;1989;1.0;144.0;18.0;127.0;2.0;;-2.0;14.0;10.0;3.0;1.0;;0.0;1.0;0.0;1.0;;;0.0;;;;;;;130.0;8.0;122.0;1.0;;-1.0;135.0;115.0;;;20.0;;0.0;;;0.0;16.0
995;Compartiment bodem;3;1990;0.0;122.0;20.0;103.0;2.0;;-3.0;19.0;14.0;4.0;1.0;;0.0;1.0;0.0;1.0;;;;;;;;;;102.0;6.0;98.0;1.0;;-3.0;;;;;;;;;;;
996;Compartiment bodem;3;1991;;168.0;21.0;145.0;2.0;;-1.0;20.0;14.0;6.0;1.0;;0.0;0.0;;0.0;;;0.0;;;;;;;147.0;7.0;140.0;1.0;;-1.0;128.0;105.0;;;22.0;0.0;0.0;;;0.0;51.0
997;Compartiment bodem;3;1992;0.0;168.0;22.0;145.0;2.0;;-1.0;19.0;13.0;5.0;1.0;;0.0;3.0;1.0;2.0;0.0;;0.0;;;;;;;146.0;8.0;137.0;2.0;;-1.0;;;;;;;;;;;
998;Compartiment bodem;3;1993;1.0;151.0;27.0;123.0;2.0;;-2.0;25.0;17.0;7.0;1.0;;0.0;3.0;1.0;2.0;0.0;;0.0;;;;;;;122.0;9.0;114.0;2.0;;-2.0;144.0;126.0;;;17.0;;1.0;;;0.0;17.0
999;Compartiment bodem;3;1994;0.0;196.0;27.0;167.0;2.0;;-1.0;28.0;17.0;10.0;1.0;;0.0;3.0;1.0;1.0;0.0;;;;;;;;;165.0;8.0;156.0;2.0;;-1.0;;;;;;;;;;;
1000;Compartiment bodem;3;1995;0.0;153.0;24.0;127.0;2.0;;-1.0;23.0;15.0;8.0;0.0;;0.0;4.0;3.0;1.0;0.0;;;;;;;;;127.0;7.0;119.0;1.0;;0.0;131.0;117.0;;;11.0;;2.0;;;;26.0
1001;Compartiment bodem;3;1996;0.0;121.0;26.0;94.0;2.0;;-1.0;23.0;16.0;6.0;1.0;;-1.0;3.0;1.0;2.0;0.0;;0.0;;;;;;;95.0;9.0;85.0;1.0;;0.0;;;;;;;;;;;
1002;Compartiment bodem;3;1997;0.0;150.0;23.0;125.0;2.0;;0.0;14.0;10.0;3.0;0.0;;0.0;1.0;0.0;1.0;0.0;;0.0;;;;;;;134.0;13.0;121.0;1.0;;0.0;132.0;111.0;;;17.0;0.0;3.0;;;0.0;31.0
1003;Compartiment bodem;3;1998;1.0;172.0;24.0;146.0;2.0;;;39.0;24.0;13.0;1.0;;;3.0;;3.0;0.0;;;;;;;;;130.0;;130.0;1.0;;;;;;;;;;;;;
1004;Compartiment bodem;3;1999;1.0;168.0;26.0;140.0;2.0;;-1.0;40.0;26.0;12.0;1.0;;;1.0;;1.0;;;;;;;;;;127.0;;127.0;1.0;;-1.0;146.0;124.0;;;7.0;5.0;0.0;9.0;;1.0;26.0
1005;Compartiment bodem;3;2000;0.0;173.0;26.0;145.0;1.0;;0.0;40.0;26.0;12.0;1.0;;;1.0;;1.0;;;;;;;;;;132.0;;132.0;0.0;;0.0;;;;;;;;;;;
1006;Compartiment bodem;3;2001;;199.0;30.0;167.0;1.0;;;60.0;30.0;28.0;1.0;;;1.0;;1.0;;;;;;;;;;137.0;0.0;137.0;0.0;;;163.0;118.0;;;21.0;0.0;0.0;22.0;;1.0;52.0
1007;Compartiment bodem;3;2003;;107.0;;;0.0;107.0;;;;;;;;;;;;;;;;;;;;;;;;;;125.0;125.0;;;;;;;;;21.0
1008;Compartiment bodem;3;2005;;101.0;38.0;44.0;1.0;19.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;138.0;73.0;;;55.0;;;10.0;;;-19.0
1009;Compartiment bodem;3;2007;0.0;91.0;40.0;29.0;1.0;22.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;98.0;86.0;;;;;;;;12.0;18.0
1010;Compartiment bodem;3;2009;23.0;130.0;31.0;63.0;1.0;35.0;0.0;;;;;;;;;;;;;;;;;;;130.0;31.0;63.0;1.0;35.0;0.0;149.0;86.0;;;;;;;;63.0;49.0
1011;Compartiment bodem;3;2011;23.0;76.0;29.0;26.0;1.0;21.0;;;;;;;;;;;;;;;;;;;;76.0;29.0;26.0;1.0;21.0;;103.0;86.0;;;;;;;;17.0;26.0
1012;Compartiment bodem;4;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1013;Compartiment bodem;4;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1014;Compartiment bodem;4;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1015;Compartiment bodem;4;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1016;Compartiment bodem;4;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;;;;0.0
1017;Compartiment bodem;4;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1018;Compartiment bodem;4;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1019;Compartiment bodem;4;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1020;Compartiment bodem;4;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1021;Compartiment bodem;4;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1022;Compartiment bodem;4;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1023;Compartiment bodem;4;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1024;Compartiment bodem;4;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1025;Compartiment bodem;4;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1026;Compartiment bodem;4;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1027;Compartiment bodem;4;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1028;Compartiment bodem;4;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1029;Compartiment bodem;4;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1030;Compartiment bodem;4;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1031;Compartiment bodem;4;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1032;Compartiment bodem;4;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1033;Compartiment bodem;4;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1034;Compartiment bodem;5;1985;;18.0;;;;18.0;;;;;;;;;;;;;;;;;;;;18.0;;;;18.0;;5.0;3.0;1.0;;;1.0;;;;;20.0
1035;Compartiment bodem;5;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1036;Compartiment bodem;5;1987;;22.0;0.0;3.0;;19.0;;;;;;;;;;;;;;;;;;;;22.0;0.0;3.0;;19.0;;6.0;2.0;3.0;;;0.0;0.0;;;1.0;23.0
1037;Compartiment bodem;5;1988;;22.0;1.0;20.0;;1.0;;;;;;;;;;;;;;;;;;;;22.0;1.0;20.0;;1.0;;;;;;;;;;;;
1038;Compartiment bodem;5;1989;;33.0;1.0;30.0;;2.0;;;;;;;;;;;;;;;;;;;;33.0;1.0;30.0;;2.0;;9.0;4.0;4.0;;;;1.0;;;;48.0
1039;Compartiment bodem;5;1990;;40.0;1.0;35.0;;5.0;;;;;;;;;;;;;;;;;;;;40.0;1.0;35.0;;5.0;;;;;;;;;;;;
1040;Compartiment bodem;5;1991;;62.0;2.0;49.0;;11.0;;;;;;;;;;;;;;;;;;;;62.0;2.0;49.0;;11.0;;13.0;2.0;8.0;;;;2.0;;;;71.0
1041;Compartiment bodem;5;1992;;72.0;5.0;61.0;;7.0;;;;;;;;;;;;;;;;;;;;72.0;5.0;61.0;;7.0;;;;;;;;;;;;
1042;Compartiment bodem;5;1993;;69.0;7.0;61.0;;1.0;;;;;;;;;;;;;;;;;;;;69.0;7.0;61.0;;1.0;;17.0;9.0;8.0;;;;;;;;70.0
1043;Compartiment bodem;5;1994;;80.0;;80.0;;;;;;;;;;;;;;;;;;;;;;80.0;;80.0;;;;;;;;;;;;;;
1044;Compartiment bodem;5;1995;;84.0;;84.0;;;;;;;;;;;;;;;;;;;;;;84.0;;84.0;;;;44.0;43.0;0.0;;;0.0;;;;;53.0
1045;Compartiment bodem;5;1996;;93.0;;93.0;;;;;;;;;;;;;;;;;;;;;;93.0;;93.0;;;;;;;;;;;;;;
1046;Compartiment bodem;5;1997;;165.0;;165.0;;;;;;;;;;;;;;;;;;;;;;165.0;;165.0;;;;72.0;62.0;10.0;;;;;;;;114.0
1047;Compartiment bodem;5;1998;;163.0;;163.0;;;;;;;;;;;;;;;;;;;;;;163.0;;163.0;;;;;;;;;;;;;;
1048;Compartiment bodem;5;1999;;108.0;;108.0;;;;;;;;;;;;;;;;;;;;;;108.0;;108.0;;;;70.0;70.0;;;;;;;;;51.0
1049;Compartiment bodem;5;2000;;115.0;;115.0;;;;;;;;;;;;;;;;;;;;;;115.0;;115.0;;;;;;;;;;;;;;
1050;Compartiment bodem;5;2001;;96.0;;96.0;;;;;;;;;;;;;;;;;;;;;;96.0;;96.0;;;;28.0;28.0;;;;;;;;;92.0
1051;Compartiment bodem;5;2003;;4.0;;4.0;;;;;;;;;;;;;;;;;;;;;;4.0;;4.0;;;;17.0;17.0;;;;;;;;;-13.0
1052;Compartiment bodem;5;2005;;65.0;32.0;32.0;;;;;;;;;;;;;;;;;;;;;;65.0;32.0;32.0;;;;40.0;40.0;;;;;;;;;85.0
1053;Compartiment bodem;5;2007;;84.0;56.0;15.0;0.0;12.0;;;;;;;;;;;;;;;;;;;;84.0;56.0;15.0;0.0;12.0;;34.0;34.0;;;;;;;;;50.0
1054;Compartiment bodem;5;2009;;67.0;23.0;20.0;1.0;23.0;;;;;;;;;;;;;;;;;;;;67.0;23.0;20.0;1.0;23.0;;34.0;34.0;;;;;;;;;34.0
1055;Compartiment bodem;5;2011;;110.0;39.0;31.0;0.0;39.0;;;;;;;;;;;;;;;;;;;;110.0;39.0;31.0;0.0;39.0;;34.0;34.0;;;;;;;;;76.0
1056;Compartiment bodem;6;1985;;8.0;1.0;5.0;0.0;2.0;;;;;;;;;;;;;;;;;;;;8.0;1.0;5.0;0.0;2.0;;6.0;5.0;;;1.0;;;;;;2.0
1057;Compartiment bodem;6;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1058;Compartiment bodem;6;1987;;4.0;2.0;2.0;0.0;;;;;;;;;;;;;;;;;;;;;4.0;2.0;2.0;0.0;;;4.0;0.0;2.0;;2.0;;;;;;0.0
1059;Compartiment bodem;6;1988;;5.0;2.0;3.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;5.0;2.0;3.0;0.0;;0.0;;;;;;;;;;;
1060;Compartiment bodem;6;1989;;6.0;2.0;4.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;6.0;2.0;4.0;0.0;0.0;0.0;6.0;0.0;2.0;;4.0;;0.0;;;;0.0
1061;Compartiment bodem;6;1990;;5.0;2.0;4.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;5.0;2.0;4.0;0.0;;0.0;;;;;;;;;;;
1062;Compartiment bodem;6;1991;;2.0;2.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;2.0;2.0;1.0;0.0;;;2.0;;2.0;;0.0;;0.0;;;;0.0
1063;Compartiment bodem;6;1992;;3.0;2.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;3.0;2.0;1.0;0.0;;;;;;;;;;;;;
1064;Compartiment bodem;6;1993;;3.0;2.0;1.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;3.0;2.0;1.0;0.0;;0.0;3.0;;2.0;;1.0;;;;;;0.0
1065;Compartiment bodem;6;1994;;4.0;2.0;2.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;4.0;2.0;2.0;0.0;;0.0;;;;;;;;;;;
1066;Compartiment bodem;6;1995;;5.0;3.0;2.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;5.0;3.0;2.0;0.0;;0.0;5.0;;3.0;;1.0;;1.0;;;;0.0
1067;Compartiment bodem;6;1996;0.0;4.0;2.0;2.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;4.0;2.0;2.0;0.0;0.0;0.0;;;;;;;;;;;
1068;Compartiment bodem;6;1997;;5.0;4.0;1.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;5.0;4.0;1.0;1.0;0.0;0.0;5.0;0.0;1.0;;4.0;;;;;;0.0
1069;Compartiment bodem;6;1998;;3.0;2.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;3.0;2.0;1.0;0.0;;;;;;;;;;;;;
1070;Compartiment bodem;6;1999;0.0;8.0;1.0;7.0;0.0;;;;;;;;;;;;;;;;;;;;;8.0;1.0;7.0;0.0;;;9.0;0.0;4.0;;5.0;;;;;;4.0
1071;Compartiment bodem;6;2000;1.0;13.0;3.0;10.0;0.0;;-1.0;;;;;;;;;;;;;;;;;;;13.0;3.0;10.0;0.0;;-1.0;;;;;;;;;;;
1072;Compartiment bodem;6;2001;1.0;19.0;3.0;17.0;0.0;;-1.0;;;;;;;;;;;;;;;;;;;19.0;3.0;17.0;0.0;;-1.0;19.0;;16.0;;3.0;;1.0;;;;0.0
1073;Compartiment bodem;6;2003;;8.0;4.0;4.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;8.0;4.0;4.0;0.0;;;1.0;;;;1.0;;0.0;;;;7.0
1074;Compartiment bodem;6;2005;0.0;5.0;4.0;2.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;5.0;4.0;2.0;0.0;;0.0;7.0;;2.0;;6.0;;;;;;-2.0
1075;Compartiment bodem;6;2007;;2.0;2.0;1.0;;0.0;-2.0;;;;;;;;;;;;;;;;;;;2.0;2.0;1.0;;0.0;-2.0;1.0;;;;1.0;;;;;;1.0
1076;Compartiment bodem;6;2009;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;;;;1.0;;;;1.0;;;;;;-1.0
1077;Compartiment bodem;6;2011;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;;;;1.0;;;;1.0;;;;;;-1.0
1078;Compartiment bodem;7;1985;;11.0;1.0;2.0;9.0;;0.0;;;;;;;;;;;;;;;;;;;11.0;1.0;2.0;9.0;;0.0;0.0;0.0;;;;;;;;;11.0
1079;Compartiment bodem;7;1986;;23.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1080;Compartiment bodem;7;1987;90.0;16.0;2.0;3.0;11.0;;0.0;;;;;;;;;;;;;;;;;;;16.0;2.0;3.0;11.0;;0.0;1.0;1.0;0.0;;;;;;;;16.0
1081;Compartiment bodem;7;1988;123.0;81.0;2.0;37.0;31.0;11.0;;;;;;;;;;;;;;;;;;;;81.0;2.0;37.0;31.0;11.0;;;;;;;;;;;;
1082;Compartiment bodem;7;1989;46.0;123.0;2.0;67.0;39.0;14.0;;;;;;;;;;;;;;;;;;;;123.0;2.0;67.0;39.0;14.0;;14.0;13.0;0.0;;;;;;;;128.0
1083;Compartiment bodem;7;1990;48.0;148.0;2.0;85.0;44.0;17.0;;;;;;;;;;;;;;;;;;;;148.0;2.0;85.0;44.0;17.0;;;;;;;;;;;;
1084;Compartiment bodem;7;1991;88.0;165.0;3.0;90.0;52.0;20.0;;;;;;;;1.0;;1.0;;;;;;;;;;164.0;3.0;89.0;52.0;20.0;;20.0;19.0;1.0;;;;;;;;174.0
1085;Compartiment bodem;7;1992;147.0;209.0;3.0;132.0;74.0;;;;;;;;;;;;;;;;;;;;;209.0;3.0;132.0;74.0;;;;;;;;;;;;;
1086;Compartiment bodem;7;1993;120.0;242.0;4.0;149.0;89.0;;;;;;;;;;;;;;;;;;;;;242.0;4.0;149.0;89.0;;;35.0;27.0;0.0;;;;7.0;;;;279.0
1087;Compartiment bodem;7;1994;104.0;274.0;5.0;171.0;98.0;;;;;;;;;;;;;;;;;;;;;274.0;5.0;171.0;98.0;;;;;;;;;;;;;
1088;Compartiment bodem;7;1995;109.0;255.0;8.0;141.0;105.0;;;;;;;;;;;;;;;;;;;;;255.0;8.0;141.0;105.0;;;25.0;25.0;0.0;;;;;;;;345.0
1089;Compartiment bodem;7;1996;114.0;265.0;9.0;143.0;113.0;;;;;;;;;;;;;;;;;;;;;265.0;9.0;143.0;113.0;;;;;;;;;;;;;
1090;Compartiment bodem;7;1997;125.0;289.0;10.0;160.0;119.0;;;;;;;;;;;;;;;;;;;;;289.0;10.0;160.0;119.0;;;24.0;24.0;0.0;;;;;;;;356.0
1091;Compartiment bodem;7;1998;131.0;322.0;10.0;177.0;134.0;;;;;;;;;;;;;;;;;;;;;322.0;10.0;177.0;134.0;;;;;;;;;;;;;
1092;Compartiment bodem;7;1999;86.0;417.0;11.0;266.0;140.0;;;;;;;;;;;;;;;;;;;;;417.0;11.0;266.0;140.0;;;51.0;50.0;0.0;;;;;;;;418.0
1093;Compartiment bodem;7;2000;71.0;496.0;12.0;340.0;145.0;;;;;;;;;;;;;;;;;;;;;496.0;12.0;340.0;145.0;;;;;;;;;;;;;
1094;Compartiment bodem;7;2001;110.0;522.0;13.0;357.0;152.0;;;;;;;;;;;;;;;;;;;;;522.0;13.0;357.0;152.0;;;71.0;71.0;0.0;;;0.0;;;;;533.0
1095;Compartiment bodem;7;2003;78.0;651.0;177.0;316.0;158.0;;;164.0;164.0;;;;;;;;;;;;;;;;;487.0;13.0;316.0;158.0;;;94.0;94.0;;;;;;;;;594.0
1096;Compartiment bodem;7;2005;64.0;472.0;103.0;215.0;154.0;;;92.0;92.0;;;;;;;;;;;;;;;;;380.0;11.0;215.0;154.0;;;53.0;38.0;15.0;;;;;;;;467.0
1097;Compartiment bodem;7;2007;247.0;613.0;93.0;363.0;157.0;;;81.0;81.0;;;;;;;;;;;;;;;;;532.0;13.0;363.0;157.0;;;47.0;47.0;;;;0.0;;;;;603.0
1098;Compartiment bodem;7;2009;73.0;581.0;95.0;336.0;150.0;;;81.0;81.0;;;;;;;;;;;;;;;;;500.0;14.0;336.0;150.0;;;47.0;47.0;;;;;;;;;571.0
1099;Compartiment bodem;7;2011;84.0;573.0;95.0;333.0;144.0;;;81.0;81.0;;;;;;;;;;;;;;;;;492.0;14.0;333.0;144.0;;;48.0;48.0;;;;;;;;;554.0
1100;Compartiment bodem;8;1985;21.0;11.0;1.0;2.0;9.0;;0.0;;;;;;;;;;;;;;;;;;;11.0;1.0;2.0;9.0;;0.0;0.0;0.0;;;;;;;;;11.0
1101;Compartiment bodem;8;1986;19.0;23.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1102;Compartiment bodem;8;1987;90.0;16.0;2.0;3.0;11.0;;0.0;;;;;;;;;;;;;;;;;;;16.0;2.0;3.0;11.0;;0.0;1.0;1.0;0.0;;;;;;;;16.0
1103;Compartiment bodem;8;1988;123.0;81.0;2.0;37.0;31.0;11.0;;;;;;;;;;;;;;;;;;;;81.0;2.0;37.0;31.0;11.0;;;;;;;;;;;;
1104;Compartiment bodem;8;1989;46.0;123.0;2.0;67.0;39.0;14.0;;;;;;;;;;;;;;;;;;;;123.0;2.0;67.0;39.0;14.0;;14.0;13.0;0.0;;;;;;;;128.0
1105;Compartiment bodem;8;1990;48.0;148.0;2.0;85.0;44.0;17.0;;;;;;;;;;;;;;;;;;;;148.0;2.0;85.0;44.0;17.0;;;;;;;;;;;;
1106;Compartiment bodem;8;1991;88.0;165.0;3.0;90.0;52.0;20.0;;;;;;;;1.0;;1.0;;;;;;;;;;164.0;3.0;89.0;52.0;20.0;;20.0;19.0;1.0;;;;;;;;174.0
1107;Compartiment bodem;8;1992;147.0;209.0;3.0;132.0;74.0;;;;;;;;;;;;;;;;;;;;;209.0;3.0;132.0;74.0;;;;;;;;;;;;;
1108;Compartiment bodem;8;1993;120.0;242.0;4.0;149.0;89.0;;;;;;;;;;;;;;;;;;;;;242.0;4.0;149.0;89.0;;;24.0;24.0;0.0;;;;;;;;289.0
1109;Compartiment bodem;8;1994;104.0;274.0;5.0;171.0;98.0;;;;;;;;;;;;;;;;;;;;;274.0;5.0;171.0;98.0;;;;;;;;;;;;;
1110;Compartiment bodem;8;1995;109.0;255.0;8.0;141.0;105.0;;;;;;;;;;;;;;;;;;;;;255.0;8.0;141.0;105.0;;;25.0;25.0;0.0;;;;;;;;345.0
1111;Compartiment bodem;8;1996;114.0;265.0;9.0;143.0;113.0;;;;;;;;;;;;;;;;;;;;;265.0;9.0;143.0;113.0;;;;;;;;;;;;;
1112;Compartiment bodem;8;1997;125.0;289.0;10.0;160.0;119.0;;;;;;;;;;;;;;;;;;;;;289.0;10.0;160.0;119.0;;;24.0;24.0;0.0;;;;;;;;356.0
1113;Compartiment bodem;8;1998;131.0;322.0;10.0;177.0;134.0;;;;;;;;;;;;;;;;;;;;;322.0;10.0;177.0;134.0;;;;;;;;;;;;;
1114;Compartiment bodem;8;1999;86.0;417.0;11.0;266.0;140.0;;;;;;;;;;;;;;;;;;;;;417.0;11.0;266.0;140.0;;;51.0;50.0;0.0;;;;;;;;409.0
1115;Compartiment bodem;8;2000;71.0;496.0;12.0;340.0;145.0;;;;;;;;;;;;;;;;;;;;;496.0;12.0;340.0;145.0;;;;;;;;;;;;;
1116;Compartiment bodem;8;2001;110.0;522.0;13.0;357.0;152.0;;;;;;;;;;;;;;;;;;;;;522.0;13.0;357.0;152.0;;;71.0;71.0;0.0;;;;;;;;510.0
