ID;ZorginstellingenSBI2008;Perioden;AantalMiddelgrEnGroteOndernemingen_1;Totaal_2;KleinerDan0_3;k_0Tot10_4;k_10Tot20_5;k_20Tot35_6;k_35OfMeer_7;Totaal_8;KleinerDan0_9;k_0Tot10_10;k_10Tot15_11;k_15Tot20_12;k_20Tot30_13;k_30OfMeer_14;Totaal_15;KleinerDan30_16;k_30Tot70_17;k_70Tot130_18;k_130OfMeer_19;Totaal_20;KleinerDan30_21;k_30Tot70_22;k_70Tot130_23;k_130OfMeer_24;Totaal_25;KleinerDan0_26;k_0Tot2_27;k_2Tot4_28;k_4OfMeer_29;Leverage_30;AandeelKapitaallasten_31;GemLeeftijdMaterieleVasteActiva_32;Debiteurentermijn_33;AandeelPersoneelskosten_34;OpbrengstenPerArbeidsjaar_35;ArbeidskostenPerArbeidsjaar_36;Parttimefactor_37;KleinerDan0_38;k_0Tot10_39;k_10Tot20_40;k_20Tot35_41;k_35OfMeer_42;KleinerDan0_43;k_0Tot10_44;k_10Tot15_45;k_15Tot20_46;k_20Tot30_47;k_30OfMeer_48;KleinerDan30_49;k_30Tot70_50;k_70Tot130_51;k_130OfMeer_52;KleinerDan30_53;k_30Tot70_54;k_70Tot130_55;k_130OfMeer_56;KleinerDan0_57;k_0Tot2_58;k_2Tot4_59;k_4OfMeer_60;MinderDan4MlnEuro_61;k_4Tot10MlnEuro_62;k_10Tot25MlnEuro_63;k_25Tot75MlnEuro_64;k_75Tot125MlnEuro_65;k_125MlnEuroOfMeer_66
63;426500;2015;49;30;;;;30.0;65.0;17;;;12.0;19.0;25.0;53.0;71;;;;;80;;;;;2;-2.0;1.0;3.0;8.0;20;17;8;11;48;134500;50900;83;;;;20.0;68.0;;;23.0;13.0;18.0;30.0;;;;;;;;;25.0;35.0;15.0;25.0;18.0;25.0;48.0;;;
64;426500;2016;48;25;;9.0;16.0;30.0;64.0;13;;6.0;13.0;17.0;23.0;49.0;121;;;;;106;;;;;-1;-2.0;1.0;2.0;8.0;53;22;7;10;48;146050;52500;84;0.0;8.0;8.0;11.0;73.0;0.0;22.0;8.0;11.0;22.0;38.0;;;;;;;;;41.0;19.0;16.0;24.0;11.0;24.0;51.0;;;
65;426500;2017;49;30;;;;23.0;66.0;18;;;11.0;;24.0;49.0;178;;;;;161;;;;;2;-1.0;1.0;3.0;10.0;56;20;5;15;52;133250;55200;81;;;;8.0;83.0;;;17.0;;25.0;42.0;;;;;;;;;28.0;25.0;22.0;25.0;17.0;17.0;50.0;8.0;;
66;426500;2018;52;34;;;;21.0;67.0;21;;7.0;;16.0;26.0;48.0;209;;;;;180;;;;;3;-2.0;1.0;3.0;7.0;59;16;7;15;57;123750;56450;81;;0.0;;13.0;77.0;;13.0;;18.0;15.0;41.0;0.0;;;;0.0;;;;44.0;26.0;8.0;23.0;21.0;21.0;38.0;13.0;;
67;426500;2019;53;33;;;;29.0;66.0;18;;6.0;13.0;;23.0;49.0;177;;67.0;114.0;336.0;161;;64.0;99.0;332.0;0;-4.0;1.0;2.0;13.0;54;15;8;13;57;124650;57900;81;;;;11.0;78.0;;20.0;16.0;;18.0;33.0;0.0;7.0;29.0;64.0;0.0;9.0;24.0;67.0;49.0;13.0;20.0;18.0;33.0;13.0;33.0;;;
68;426500;2020;56;29;;;;30.0;61.0;15;;7.0;12.0;18.0;26.0;62.0;120;;45.0;116.0;257.0;122;;;119.0;251.0;3;-3.0;0.0;3.0;8.0;47;14;10;11;57;131550;59350;81;4.0;2.0;7.0;16.0;71.0;4.0;18.0;16.0;16.0;24.0;22.0;0.0;9.0;18.0;73.0;0.0;7.0;16.0;78.0;40.0;20.0;16.0;24.0;31.0;18.0;24.0;20.0;0.0;7.0
69;426500;2021;55;29;;;;31.0;60.0;15;;7.0;12.0;18.0;26.0;64.0;134;;;;241.0;140;;;;252.0;5;-3.0;1.0;3.0;10.0;58;16;11;9;56;141850;59900;81;0.0;5.0;5.0;12.0;79.0;0.0;12.0;16.0;19.0;28.0;26.0;2.0;2.0;7.0;88.0;2.0;2.0;7.0;88.0;12.0;26.0;23.0;40.0;30.0;14.0;26.0;23.0;0.0;7.0
70;426500;2022;58;23;;;;31.0;58.0;10;;5.0;12.0;18.0;26.0;38.0;104;;;126.0;231.0;104;;;126.0;231.0;0;-1.0;1.0;2.0;9.0;48;27;11;7;44;186300;62000;81;5.0;5.0;2.0;12.0;77.0;5.0;14.0;12.0;19.0;28.0;23.0;0.0;2.0;19.0;79.0;0.0;2.0;19.0;79.0;42.0;23.0;16.0;19.0;35.0;7.0;26.0;26.0;0.0;7.0
71;426500;2023;60;21;;;;;55.0;8;;3.0;12.0;17.0;26.0;45.0;90;;;106.0;217.0;90;;;106.0;217.0;0;0.0;1.0;3.0;7.0;47;33;9;6;38;239000;66200;82;2.0;2.0;2.0;8.0;85.0;2.0;12.0;12.0;18.0;32.0;22.0;0.0;2.0;12.0;85.0;0.0;2.0;12.0;85.0;38.0;22.0;20.0;20.0;28.0;8.0;28.0;30.0;0.0;8.0
72;427700;2015;33;26;;;17.0;29.0;44.0;9;;5.0;11.0;18.0;;;141;;;;172.0;141;;;112.0;161.0;1;-3.0;;;11.0;18;4;3;14;78;82350;57750;83;;;15.0;38.0;31.0;;38.0;31.0;23.0;;;;;;58.0;0.0;0.0;38.0;62.0;27.0;;;38.0;;19.0;23.0;38.0;;
73;427700;2016;36;29;;;15.0;25.0;44.0;9;;6.0;12.0;;24.0;;153;;;113.0;191.0;149;;;118.0;168.0;2;-2.0;;;7.0;16;3;3;16;70;91650;56850;83;;;14.0;32.0;43.0;;50.0;18.0;;14.0;;;;36.0;57.0;0.0;0.0;29.0;71.0;29.0;;;36.0;21.0;21.0;21.0;29.0;;
74;427700;2017;47;26;;;13.0;30.0;44.0;8;;5.0;11.0;17.0;24.0;;165;;;100.0;187.0;144;;;114.0;155.0;0;-3.0;1.0;;;19;4;3;18;72;93250;58150;82;;;16.0;22.0;47.0;;41.0;16.0;19.0;12.0;;0.0;0.0;28.0;69.0;0.0;0.0;31.0;66.0;38.0;31.0;;;22.0;25.0;22.0;;;
75;427700;2018;59;27;;5.0;;28.0;46.0;10;;4.0;12.0;18.0;23.0;;158;;;102.0;189.0;144;;;119.0;158.0;1;-2.0;1.0;4.0;11.0;15;4;3;18;74;95600;59600;81;;17.0;;13.0;54.0;;37.0;20.0;22.0;13.0;;0.0;0.0;30.0;70.0;0.0;0.0;33.0;67.0;22.0;30.0;7.0;41.0;46.0;;22.0;15.0;;0.0
76;427700;2019;68;29;-12.0;9.0;17.0;25.0;43.0;10;;5.0;12.0;16.0;25.0;;178;;;;208.0;146;;;;168.0;1;-2.0;1.0;3.0;7.0;16;4;3;15;77;96550;62200;82;6.0;12.0;8.0;25.0;48.0;;46.0;19.0;15.0;10.0;;0.0;;;75.0;0.0;;;73.0;21.0;31.0;6.0;42.0;46.0;;23.0;17.0;;0.0
77;427700;2020;89;31;-21.0;5.0;15.0;28.0;50.0;10;-6.0;6.0;13.0;17.0;26.0;38.0;148;;;112.0;164.0;149;;;112.0;166.0;1;-2.0;1.0;3.0;9.0;22;4;3;17;77;99800;64800;84;7.0;11.0;11.0;23.0;48.0;7.0;44.0;23.0;11.0;8.0;7.0;2.0;5.0;30.0;64.0;2.0;3.0;31.0;64.0;23.0;26.0;15.0;36.0;54.0;11.0;18.0;15.0;0.0;2.0
78;427700;2021;113;34;-20.0;;19.0;27.0;46.0;11;-6.0;6.0;12.0;17.0;23.0;45.0;157;;;116.0;166.0;158;;;116.0;165.0;3;-1.0;1.0;2.0;8.0;19;4;3;15;77;102650;64600;82;9.0;4.0;5.0;26.0;56.0;9.0;31.0;22.0;18.0;12.0;9.0;0.0;3.0;27.0;71.0;0.0;1.0;23.0;76.0;15.0;24.0;15.0;45.0;64.0;10.0;12.0;13.0;0.0;1.0
79;427700;2022;128;31;-20.0;5.0;17.0;28.0;52.0;10;-5.0;7.0;13.0;18.0;22.0;43.0;143;;57.0;114.0;161.0;143;;58.0;115.0;161.0;0;-3.0;1.0;3.0;9.0;23;4;3;14;73;109900;67900;82;8.0;8.0;10.0;26.0;47.0;8.0;39.0;18.0;12.0;13.0;9.0;1.0;9.0;29.0;61.0;1.0;8.0;29.0;62.0;32.0;16.0;11.0;40.0;66.0;12.0;10.0;9.0;1.0;1.0
80;427700;2023;157;27;-36.0;3.0;14.0;27.0;48.0;9;-9.0;5.0;11.0;17.0;26.0;40.0;133;;;111.0;164.0;133;;;112.0;164.0;2;-3.0;1.0;3.0;9.0;25;3;3;13;66;129800;69300;79;6.0;8.0;11.0;25.0;50.0;6.0;43.0;14.0;11.0;13.0;13.0;1.0;3.0;23.0;73.0;1.0;3.0;23.0;73.0;21.0;25.0;9.0;45.0;61.0;17.0;10.0;11.0;0.0;2.0
81;800028;2015;782;31;-15.0;4.0;16.0;27.0;47.0;27;-6.0;7.0;13.0;18.0;25.0;44.0;121;22.0;53.0;103.0;194.0;124;15.0;47.0;100.0;184.0;0;-3.0;1.0;3.0;7.0;57;11;11;12;73;65900;42800;62;7.0;6.0;11.0;30.0;47.0;7.0;16.0;7.0;9.0;23.0;39.0;4.0;13.0;27.0;55.0;2.0;12.0;28.0;58.0;30.0;28.0;16.0;25.0;29.0;19.0;18.0;22.0;6.0;7.0
82;800028;2016;852;31;-12.0;8.0;16.0;27.0;46.0;26;-7.0;8.0;12.0;17.0;25.0;45.0;126;22.0;50.0;103.0;185.0;130;23.0;53.0;103.0;183.0;0;-3.0;1.0;3.0;7.0;58;10;11;12;74;68600;45150;61;7.0;7.0;10.0;29.0;48.0;7.0;18.0;8.0;10.0;22.0;34.0;3.0;11.0;30.0;55.0;3.0;10.0;30.0;57.0;40.0;26.0;10.0;24.0;33.0;17.0;17.0;21.0;7.0;6.0
83;800028;2017;913;34;-43.0;7.0;17.0;28.0;46.0;27;-9.0;8.0;12.0;18.0;25.0;45.0;127;21.0;49.0;100.0;199.0;137;23.0;52.0;102.0;196.0;2;-3.0;1.0;3.0;7.0;57;10;11;12;74;71950;46100;60;7.0;5.0;11.0;25.0;52.0;7.0;19.0;8.0;8.0;22.0;36.0;4.0;11.0;30.0;55.0;3.0;9.0;27.0;61.0;21.0;27.0;18.0;34.0;33.0;17.0;17.0;19.0;7.0;7.0
84;800028;2018;977;37;-29.0;7.0;18.0;28.0;47.0;28;-8.0;7.0;12.0;17.0;25.0;45.0;136;11.0;53.0;101.0;200.0;148;15.0;58.0;100.0;203.0;2;-4.0;1.0;3.0;7.0;56;9;12;11;74;73850;46900;60;8.0;6.0;6.0;24.0;57.0;8.0;18.0;8.0;10.0;20.0;37.0;5.0;12.0;27.0;57.0;4.0;8.0;25.0;62.0;19.0;24.0;18.0;39.0;39.0;15.0;16.0;18.0;6.0;6.0
85;800028;2019;992;39;-19.0;3.0;18.0;29.0;48.0;28;-5.0;4.0;12.0;18.0;25.0;44.0;131;20.0;50.0;98.0;195.0;147;17.0;51.0;101.0;199.0;2;-2.0;1.0;3.0;7.0;54;8;12;9;75;75800;48500;60;5.0;6.0;7.0;24.0;58.0;5.0;22.0;10.0;8.0;21.0;34.0;5.0;11.0;32.0;52.0;3.0;7.0;31.0;59.0;22.0;25.0;19.0;34.0;37.0;15.0;16.0;19.0;6.0;8.0
86;800028;2020;1006;40;-32.0;5.0;14.0;30.0;48.0;28;-8.0;4.0;14.0;18.0;25.0;42.0;128;21.0;56.0;101.0;182.0;150;23.0;58.0;103.0;184.0;2;-3.0;1.0;3.0;6.0;53;8;11;8;76;80300;50300;61;6.0;6.0;5.0;25.0;58.0;6.0;19.0;11.0;9.0;19.0;36.0;3.0;11.0;34.0;52.0;1.0;6.0;30.0;63.0;13.0;24.0;27.0;35.0;36.0;15.0;17.0;16.0;8.0;10.0
87;800028;2021;1064;41;-24.0;5.0;14.0;30.0;48.0;30;-5.0;6.0;14.0;17.0;25.0;44.0;136;16.0;58.0;101.0;189.0;161;13.0;56.0;106.0;193.0;2;-3.0;1.0;3.0;7.0;50;8;11;8;76;81850;51300;61;7.0;4.0;5.0;20.0;63.0;7.0;18.0;11.0;10.0;19.0;35.0;3.0;8.0;32.0;56.0;1.0;5.0;27.0;66.0;16.0;26.0;23.0;35.0;39.0;12.0;17.0;15.0;7.0;10.0
88;800028;2022;1037;41;-24.0;5.0;16.0;30.0;48.0;29;-6.0;6.0;13.0;18.0;26.0;44.0;156;21.0;59.0;105.0;188.0;158;21.0;58.0;104.0;186.0;1;-2.0;1.0;3.0;7.0;49;7;11;8;76;82150;52750;61;9.0;5.0;6.0;21.0;58.0;9.0;21.0;10.0;8.0;18.0;33.0;1.0;6.0;29.0;64.0;1.0;5.0;29.0;65.0;32.0;25.0;17.0;26.0;43.0;10.0;16.0;15.0;6.0;9.0
89;800028;2023;1039;43;-18.0;7.0;17.0;31.0;49.0;29;-5.0;6.0;12.0;18.0;25.0;42.0;156;22.0;60.0;107.0;190.0;158;22.0;61.0;108.0;189.0;2;-2.0;1.0;3.0;6.0;46;7;11;8;74;89300;56100;60;10.0;5.0;6.0;18.0;61.0;10.0;22.0;10.0;8.0;17.0;33.0;3.0;6.0;26.0;65.0;3.0;7.0;25.0;66.0;25.0;23.0;19.0;33.0;47.0;10.0;14.0;13.0;7.0;9.0
