ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
806;70 tot 75 jaar;2009;602512;282677;319834
807;70 tot 75 jaar;2010;616627;290793;325835
808;70 tot 75 jaar;2011;634251;300650;333601
809;70 tot 75 jaar;2012;645265;307424;337840
810;70 tot 75 jaar;2013;661961;316909;345053
811;70 tot 75 jaar;2014;682818;328118;354701
812;75 tot 80 jaar;2008;484815;206558;278257
813;75 tot 80 jaar;2009;488758;210297;278461
814;75 tot 80 jaar;2010;494031;214514;279517
815;75 tot 80 jaar;2011;496432;217626;278806
816;75 tot 80 jaar;2012;501958;222058;279900
817;75 tot 80 jaar;2013;505733;225577;280156
818;75 tot 80 jaar;2014;517967;232960;285007
819;80 tot 85 jaar;2008;342267;125838;216429
820;80 tot 85 jaar;2009;346288;129133;217156
821;80 tot 85 jaar;2010;350987;133025;217962
822;80 tot 85 jaar;2011;359433;138203;221232
823;80 tot 85 jaar;2012;365753;142486;223268
824;80 tot 85 jaar;2013;373654;147399;226256
825;80 tot 85 jaar;2014;377125;150689;226437
826;85 tot 90 jaar;2008;190548;58073;132475
827;85 tot 90 jaar;2009;201520;62389;139132
828;85 tot 90 jaar;2010;209194;65365;143829
829;85 tot 90 jaar;2011;211261;67105;144156
830;85 tot 90 jaar;2012;213769;69127;144642
831;85 tot 90 jaar;2013;215656;70943;144712
832;85 tot 90 jaar;2014;218631;73205;145425
833;90 tot 95 jaar;2008;67306;15610;51696
834;90 tot 95 jaar;2009;68054;15895;52158
835;90 tot 95 jaar;2010;69770;16599;53169
836;90 tot 95 jaar;2011;75742;18497;57245
837;90 tot 95 jaar;2012;80602;20087;60516
838;90 tot 95 jaar;2013;84620;21483;63135
839;90 tot 95 jaar;2014;89074;22975;66100
840;95 jaar of ouder;2008;16136;2720;13417
841;95 jaar of ouder;2009;17099;2874;14224
842;95 jaar of ouder;2010;18118;3057;15061
843;95 jaar of ouder;2011;18597;3121;15473
844;95 jaar of ouder;2012;19065;3203;15860
845;95 jaar of ouder;2013;19536;3310;16226
846;95 jaar of ouder;2014;19785;3354;16430
847;0 tot 10 jaar;2008;1957223;1001336;955884
848;0 tot 10 jaar;2009;1935853;990359;945494
849;0 tot 10 jaar;2010;1912799;978343;934458
850;0 tot 10 jaar;2011;1884736;964289;920452
851;0 tot 10 jaar;2012;1859586;951467;908117
852;0 tot 10 jaar;2013;1836220;939384;896836
853;0 tot 10 jaar;2014;1814691;928237;886453
854;10 tot 20 jaar;2008;1983281;1013924;969356
855;10 tot 20 jaar;2009;1989620;1017202;972420
856;10 tot 20 jaar;2010;1995410;1020728;974682
857;10 tot 20 jaar;2011;1997921;1021594;976328
858;10 tot 20 jaar;2012;1997310;1021462;975847
859;10 tot 20 jaar;2013;1997485;1021667;975817
860;10 tot 20 jaar;2014;1998191;1022392;975801
861;20 tot 30 jaar;2008;1967756;990103;977655
862;20 tot 30 jaar;2009;1978198;995616;982582
863;20 tot 30 jaar;2010;1992730;1003024;989708
864;20 tot 30 jaar;2011;2009323;1011872;997452
865;20 tot 30 jaar;2012;2027601;1021782;1005818
866;20 tot 30 jaar;2013;2048056;1032528;1015525
867;20 tot 30 jaar;2014;2067870;1042818;1025053
868;30 tot 40 jaar;2008;2300219;1153494;1146724
869;30 tot 40 jaar;2009;2239830;1121316;1118512
870;30 tot 40 jaar;2010;2169214;1084276;1084937
871;30 tot 40 jaar;2011;2112373;1055139;1057233
872;30 tot 40 jaar;2012;2064967;1030556;1034412
873;30 tot 40 jaar;2013;2025173;1011267;1013909
874;30 tot 40 jaar;2014;2002987;1000608;1002381
875;40 tot 50 jaar;2008;2555478;1290773;1264704
876;40 tot 50 jaar;2009;2563109;1293838;1269269
877;40 tot 50 jaar;2010;2576077;1299821;1276257
878;40 tot 50 jaar;2011;2581512;1301283;1280229
879;40 tot 50 jaar;2012;2569573;1294028;1275544
880;40 tot 50 jaar;2013;2544419;1279266;1265156
881;40 tot 50 jaar;2014;2497716;1253446;1244271
882;50 tot 60 jaar;2008;2231890;1123545;1108346
883;50 tot 60 jaar;2009;2237644;1124965;1112678
884;50 tot 60 jaar;2010;2256763;1133377;1123386
885;50 tot 60 jaar;2011;2280740;1144777;1135962
886;50 tot 60 jaar;2012;2312435;1159874;1152562
887;50 tot 60 jaar;2013;2338788;1172529;1166261
888;50 tot 60 jaar;2014;2370210;1188374;1181836
889;60 tot 70 jaar;2008;1721099;855517;865578
890;60 tot 70 jaar;2009;1788800;890337;898463
891;60 tot 70 jaar;2010;1845678;919501;926178
892;60 tot 70 jaar;2011;1893090;943268;949823
893;60 tot 70 jaar;2012;1941771;967259;974511
894;60 tot 70 jaar;2013;1989978;990803;999174
895;60 tot 70 jaar;2014;2024917;1007662;1017254
896;70 tot 80 jaar;2008;1073668;480981;592686
897;70 tot 80 jaar;2009;1091270;492974;598295
898;70 tot 80 jaar;2010;1110658;505307;605352
899;70 tot 80 jaar;2011;1130683;518276;612407
900;70 tot 80 jaar;2012;1147223;529482;617740
901;70 tot 80 jaar;2013;1167694;542486;625209
902;70 tot 80 jaar;2014;1200785;561078;639708
903;80 tot 90 jaar;2008;532815;183911;348904
904;80 tot 90 jaar;2009;547808;191522;356288
905;80 tot 90 jaar;2010;560181;198390;361791
906;80 tot 90 jaar;2011;570694;205308;365388
907;80 tot 90 jaar;2012;579522;211613;367910
908;80 tot 90 jaar;2013;589310;218342;370968
909;80 tot 90 jaar;2014;595756;223894;371862
910;90 jaar of ouder;2008;83442;18330;65113
911;90 jaar of ouder;2009;85153;18769;66382
912;90 jaar of ouder;2010;87888;19656;68230
913;90 jaar of ouder;2011;94339;21618;72718
914;90 jaar of ouder;2012;99667;23290;76376
915;90 jaar of ouder;2013;104156;24793;79361
916;90 jaar of ouder;2014;108859;26329;82530
917;0 tot 20 jaar;2008;3940504;2015260;1925240
918;0 tot 20 jaar;2009;3925473;2007561;1917914
919;0 tot 20 jaar;2010;3908209;1999071;1909140
920;0 tot 20 jaar;2011;3882657;1985883;1896780
921;0 tot 20 jaar;2012;3856896;1972929;1883964
922;0 tot 20 jaar;2013;3833705;1961051;1872653
923;0 tot 20 jaar;2014;3812882;1950629;1862254
924;20 tot 65 jaar;2008;10050836;5057307;4993528
925;20 tot 65 jaar;2009;10059705;5057955;5001744
926;20 tot 65 jaar;2010;10064661;5057166;5007497
927;20 tot 65 jaar;2011;10086771;5065892;5020879
928;20 tot 65 jaar;2012;10043432;5041553;5001878
929;20 tot 65 jaar;2013;10006092;5021284;4984812
930;20 tot 65 jaar;2014;9980298;5006185;4974118
931;65 jaar of ouder;2008;2415531;1039347;1376182
932;65 jaar of ouder;2009;2472107;1071382;1400725
933;65 jaar of ouder;2010;2534528;1106186;1428342
934;65 jaar of ouder;2011;2585983;1135649;1450333
935;65 jaar of ouder;2012;2699327;1196331;1502995
936;65 jaar of ouder;2013;2801482;1250730;1550751
937;65 jaar of ouder;2014;2888802;1298024;1590777
