ID;Achtergrondkenmerken;Perioden;RechtshulpTotaal_1;Advocaat_2;BureauVoorRechtshulp_3;SemiParticuliereOrganisatie_4;Notaris_5;Werk_6;Uitkering_7;Huurhuis_8;EigenHuis_9;Verbintenissen_10;Familiezaken_11;OndervondenDelicten_12;OverigeRedenen_13
392;Leeftijd: man 45 tot 55 jaar;1997;30.1;7.2;5.9;8.4;17.1;4.6;1.5;2.1;8.1;3.5;6.6;0.2;8.9
393;Leeftijd: man 45 tot 55 jaar;1998;33.4;7.5;5.7;9.6;19.6;6.2;1.6;1.3;10.7;3.2;6.2;0.1;10.4
394;Leeftijd: man 45 tot 55 jaar;1999;39.6;8.4;6.3;10.6;25.8;5.2;2.7;1.2;15.4;2.9;8.5;0.5;9.6
395;Leeftijd: man 45 tot 55 jaar;2000;36.9;9.0;5.6;10.2;22.8;5.4;1.9;1.4;12.1;3.7;7.8;0.2;11.1
396;Leeftijd: man 45 tot 55 jaar;2001;32.7;8.9;5.2;11.6;16.9;5.0;1.7;1.0;9.7;2.3;7.0;0.4;11.2
397;Leeftijd: man 45 tot 55 jaar;2002;33.8;8.9;5.0;12.1;18.3;6.0;1.8;1.1;11.1;3.5;6.4;0.0;9.2
398;Leeftijd: man 45 tot 55 jaar;2003;35.5;8.0;8.1;13.4;18.4;6.0;1.4;1.0;9.8;2.8;8.4;0.2;12.1
399;Leeftijd: man 45 tot 55 jaar;2004;35.2;8.7;4.8;12.2;18.5;6.0;1.3;1.0;12.4;3.3;5.6;0.2;10.0
400;Leeftijd: man 55 tot 65 jaar;1997;24.8;5.0;3.2;6.7;14.9;3.0;2.2;0.7;5.8;1.8;5.4;0.0;7.4
401;Leeftijd: man 55 tot 65 jaar;1998;32.9;6.9;5.8;11.4;19.3;4.3;2.3;1.2;7.3;1.9;8.3;0.6;11.2
402;Leeftijd: man 55 tot 65 jaar;1999;30.0;5.4;2.9;9.4;19.6;3.1;1.7;1.2;9.5;1.1;6.6;0.2;9.6
403;Leeftijd: man 55 tot 65 jaar;2000;28.5;6.8;3.3;10.0;16.7;3.7;1.7;1.8;7.0;3.5;6.9;0.0;7.9
404;Leeftijd: man 55 tot 65 jaar;2001;26.0;6.7;3.2;7.7;15.0;3.4;1.5;0.7;5.8;1.5;7.6;0.4;8.2
405;Leeftijd: man 55 tot 65 jaar;2002;29.1;6.3;3.6;11.6;15.1;5.1;1.6;2.0;6.9;2.1;7.3;0.0;8.0
406;Leeftijd: man 55 tot 65 jaar;2003;33.6;7.0;4.4;14.1;17.8;5.4;3.2;1.4;8.9;2.7;7.2;0.1;10.3
407;Leeftijd: man 55 tot 65 jaar;2004;30.4;6.6;3.4;10.2;17.9;5.5;1.8;0.6;7.6;2.5;7.0;0.2;9.1
408;Leeftijd: man 65 tot 75 jaar;1997;19.9;2.6;2.7;5.8;11.7;0.2;0.0;1.2;4.0;2.1;6.6;0.3;6.3
409;Leeftijd: man 65 tot 75 jaar;1998;18.9;3.0;2.3;4.9;11.3;0.0;0.8;2.2;5.1;0.2;6.8;0.0;5.4
410;Leeftijd: man 65 tot 75 jaar;1999;18.2;1.9;2.4;5.1;12.7;0.8;0.2;1.7;4.3;1.7;5.6;0.1;5.5
411;Leeftijd: man 65 tot 75 jaar;2000;20.6;3.8;3.2;6.5;12.7;1.5;0.5;2.5;4.1;2.0;6.5;0.2;7.2
412;Leeftijd: man 65 tot 75 jaar;2001;21.4;4.7;2.8;7.3;10.0;0.0;0.3;3.5;3.4;1.5;5.9;0.0;7.7
413;Leeftijd: man 65 tot 75 jaar;2002;19.0;1.5;2.5;4.1;14.0;0.4;0.6;0.1;4.1;0.6;7.4;0.0;6.7
414;Leeftijd: man 65 tot 75 jaar;2003;18.9;2.6;2.6;5.8;11.5;0.5;0.7;0.9;5.1;1.2;4.7;0.2;7.0
415;Leeftijd: man 65 tot 75 jaar;2004;19.4;2.3;1.9;4.4;13.6;0.7;0.2;0.8;6.4;1.0;6.1;0.0;5.5
416;Leeftijd: man 75 tot 85 jaar;1997;20.2;2.6;1.6;3.5;13.5;0.0;0.4;1.1;4.0;0.9;6.9;0.0;6.9
417;Leeftijd: man 75 tot 85 jaar;1998;15.3;0.7;1.4;6.6;10.3;0.0;0.9;2.7;2.6;0.6;5.6;0.0;4.7
418;Leeftijd: man 75 tot 85 jaar;1999;15.6;1.0;2.6;4.7;10.6;1.0;0.0;2.8;2.0;2.0;6.7;0.0;3.3
419;Leeftijd: man 75 tot 85 jaar;2000;12.4;1.4;0.0;5.1;8.0;0.0;0.0;2.5;5.0;0.5;4.8;0.0;0.5
420;Leeftijd: man 75 tot 85 jaar;2001;11.8;1.7;0.7;3.0;7.4;0.0;0.0;1.2;3.1;0.4;4.7;0.0;2.9
421;Leeftijd: man 75 tot 85 jaar;2002;15.4;1.2;0.5;2.5;11.6;0.6;0.0;1.7;4.4;0.3;7.2;0.0;0.9
422;Leeftijd: man 75 tot 85 jaar;2003;14.5;1.7;1.4;3.0;9.7;0.0;0.0;0.3;4.5;0.3;6.5;0.0;3.2
423;Leeftijd: man 75 tot 85 jaar;2004;12.5;1.2;0.9;3.7;7.6;0.0;0.0;1.4;1.9;0.4;5.4;0.0;3.8
424;Leeftijd: man 85 jr of ouder;1997;;;;;;;;;;;;;
425;Leeftijd: man 85 jr of ouder;1998;;;;;;;;;;;;;
426;Leeftijd: man 85 jr of ouder;1999;;;;;;;;;;;;;
427;Leeftijd: man 85 jr of ouder;2000;;;;;;;;;;;;;
428;Leeftijd: man 85 jr of ouder;2001;;;;;;;;;;;;;
429;Leeftijd: man 85 jr of ouder;2002;;;;;;;;;;;;;
430;Leeftijd: man 85 jr of ouder;2003;;;;;;;;;;;;;
431;Leeftijd: man 85 jr of ouder;2004;;;;;;;;;;;;;
432;Leeftijd: vrouw 15 tot 20 jr;1997;10.4;1.4;6.9;1.5;1.5;3.9;0.0;2.1;0.0;1.5;0.7;0.0;2.1
433;Leeftijd: vrouw 15 tot 20 jr;1998;15.0;2.7;2.3;4.7;7.1;0.8;0.5;0.7;3.1;0.0;2.9;0.6;8.1
434;Leeftijd: vrouw 15 tot 20 jr;1999;12.1;1.9;6.0;3.7;2.8;3.8;0.0;0.5;1.7;0.0;1.4;0.3;5.2
435;Leeftijd: vrouw 15 tot 20 jr;2000;6.8;3.4;0.6;2.1;0.7;0.0;0.8;0.0;0.6;0.0;2.1;0.0;3.2
436;Leeftijd: vrouw 15 tot 20 jr;2001;14.5;2.2;7.0;6.0;2.7;3.7;0.0;3.2;1.2;0.0;1.0;0.0;6.6
437;Leeftijd: vrouw 15 tot 20 jr;2002;14.6;3.2;6.3;5.9;3.6;3.5;0.0;3.3;2.0;0.5;0.7;0.8;5.2
438;Leeftijd: vrouw 15 tot 20 jr;2003;9.3;1.8;2.4;4.4;2.0;1.6;0.0;0.0;1.5;1.1;1.9;0.0;3.2
439;Leeftijd: vrouw 15 tot 20 jr;2004;12.4;3.4;3.5;5.5;2.1;0.7;0.0;2.2;2.1;2.8;0.0;0.6;4.1
440;Leeftijd: vrouw 20 tot 25 jr;1997;26.4;3.7;7.2;7.0;14.5;4.2;1.6;3.9;10.7;1.6;2.0;0.6;4.2
441;Leeftijd: vrouw 20 tot 25 jr;1998;27.0;3.4;8.8;8.7;11.8;4.2;1.5;2.3;10.2;1.8;1.6;1.3;7.4
442;Leeftijd: vrouw 20 tot 25 jr;1999;32.8;2.7;8.4;13.7;13.6;4.8;1.1;7.0;10.6;1.6;2.5;0.0;8.3
443;Leeftijd: vrouw 20 tot 25 jr;2000;30.5;4.9;6.7;8.6;17.2;2.9;1.1;4.7;13.0;2.6;2.6;0.7;6.4
444;Leeftijd: vrouw 20 tot 25 jr;2001;27.6;3.5;9.3;9.0;11.4;3.0;1.3;4.3;9.3;2.4;2.0;0.3;7.7
445;Leeftijd: vrouw 20 tot 25 jr;2002;32.9;7.0;9.4;11.8;14.3;3.6;1.5;7.3;11.2;1.5;3.3;0.7;9.9
446;Leeftijd: vrouw 20 tot 25 jr;2003;34.7;5.4;8.9;10.2;17.1;5.8;1.6;2.1;14.6;1.9;2.7;0.0;9.0
447;Leeftijd: vrouw 20 tot 25 jr;2004;25.9;3.0;8.7;7.5;12.5;3.8;1.4;3.1;11.3;1.5;0.9;0.3;8.1
448;Leeftijd: vrouw 25 tot 35 jr;1997;38.2;8.1;8.2;10.9;22.3;4.6;1.8;2.1;15.1;3.3;7.2;0.2;10.9
449;Leeftijd: vrouw 25 tot 35 jr;1998;43.2;7.2;8.1;10.8;27.7;5.4;1.0;3.5;18.2;2.7;7.4;0.6;10.6
450;Leeftijd: vrouw 25 tot 35 jr;1999;44.0;7.5;8.1;11.2;30.5;4.4;0.7;2.8;21.6;2.8;6.6;0.6;11.9
451;Leeftijd: vrouw 25 tot 35 jr;2000;39.9;7.6;8.2;11.7;26.1;6.8;1.2;2.7;18.1;2.4;6.4;0.4;10.8
452;Leeftijd: vrouw 25 tot 35 jr;2001;39.8;6.3;8.0;10.7;26.2;5.5;0.9;1.9;16.3;2.8;7.1;0.7;11.5
453;Leeftijd: vrouw 25 tot 35 jr;2002;37.6;6.2;6.9;13.9;22.1;5.4;0.9;2.9;16.3;3.1;4.8;0.5;9.4
454;Leeftijd: vrouw 25 tot 35 jr;2003;39.8;8.4;9.0;13.5;23.5;5.8;1.0;2.2;17.2;3.3;5.6;0.5;12.0
455;Leeftijd: vrouw 25 tot 35 jr;2004;40.8;8.3;7.8;13.0;25.3;5.0;1.1;1.9;18.2;2.7;6.7;0.2;12.6
456;Leeftijd: vrouw 35 tot 45 jr;1997;35.7;6.7;6.6;9.1;21.9;3.3;1.5;1.7;11.2;2.1;8.9;0.0;11.8
457;Leeftijd: vrouw 35 tot 45 jr;1998;36.6;9.3;6.1;10.8;21.6;5.4;1.4;2.2;12.1;1.9;8.3;0.4;11.5
458;Leeftijd: vrouw 35 tot 45 jr;1999;37.2;8.3;7.8;10.3;23.5;4.7;1.1;1.7;14.5;2.1;7.3;0.2;11.3
459;Leeftijd: vrouw 35 tot 45 jr;2000;38.9;7.3;5.2;10.3;26.1;3.5;1.0;1.4;17.6;2.7;8.0;0.1;10.2
460;Leeftijd: vrouw 35 tot 45 jr;2001;35.1;9.3;6.6;9.8;20.6;4.2;1.0;1.2;13.2;2.3;7.4;0.8;11.3
461;Leeftijd: vrouw 35 tot 45 jr;2002;38.0;9.4;6.9;13.1;21.2;3.9;1.2;1.7;11.5;3.6;10.1;0.1;13.0
462;Leeftijd: vrouw 35 tot 45 jr;2003;35.6;8.0;6.2;12.3;19.0;5.0;1.2;1.7;12.3;2.9;8.1;0.1;9.5
463;Leeftijd: vrouw 35 tot 45 jr;2004;34.7;8.4;4.9;9.6;21.4;3.9;0.9;1.4;14.0;2.6;8.1;0.5;9.4
464;Leeftijd: vrouw 45 tot 55 jr;1997;26.9;5.3;4.5;8.8;14.9;2.8;1.8;1.4;7.6;1.8;6.5;0.2;9.3
465;Leeftijd: vrouw 45 tot 55 jr;1998;28.7;5.9;5.9;10.5;14.6;4.0;2.4;2.2;9.5;1.8;5.4;0.4;8.1
466;Leeftijd: vrouw 45 tot 55 jr;1999;32.4;6.2;5.4;10.2;19.4;3.4;2.4;1.8;10.3;2.8;8.3;0.3;7.6
467;Leeftijd: vrouw 45 tot 55 jr;2000;30.8;6.2;5.1;7.6;19.2;3.2;1.2;0.7;9.9;2.3;8.1;0.0;9.2
468;Leeftijd: vrouw 45 tot 55 jr;2001;30.1;6.4;6.1;7.4;17.2;4.3;1.4;1.6;8.7;1.9;8.1;0.3;6.9
469;Leeftijd: vrouw 45 tot 55 jr;2002;29.3;7.4;4.7;9.7;16.5;4.6;1.3;0.8;8.6;2.8;7.8;0.2;8.0
470;Leeftijd: vrouw 45 tot 55 jr;2003;29.3;6.4;4.1;10.1;16.2;4.8;1.0;0.8;7.7;1.8;8.6;0.0;7.9
471;Leeftijd: vrouw 45 tot 55 jr;2004;31.3;7.2;5.9;11.2;17.3;4.6;1.2;1.3;10.0;2.6;8.7;0.3;9.1
472;Leeftijd: vrouw 55 tot 65 jr;1997;22.0;3.5;2.0;7.3;13.2;0.9;1.6;2.7;5.5;1.2;6.9;0.0;5.5
473;Leeftijd: vrouw 55 tot 65 jr;1998;24.1;4.0;2.5;8.2;13.2;2.2;1.6;1.8;5.9;1.4;6.2;0.3;7.3
474;Leeftijd: vrouw 55 tot 65 jr;1999;21.7;3.3;2.0;5.7;14.8;1.0;0.9;1.7;6.3;0.8;6.6;0.3;6.7
475;Leeftijd: vrouw 55 tot 65 jr;2000;19.2;2.3;3.6;4.8;12.0;2.5;0.9;0.2;4.6;0.8;5.8;0.5;5.0
476;Leeftijd: vrouw 55 tot 65 jr;2001;20.4;3.4;1.9;6.9;13.0;1.6;1.4;0.7;6.5;1.5;6.5;0.0;4.7
477;Leeftijd: vrouw 55 tot 65 jr;2002;20.6;2.0;2.3;7.5;12.3;2.6;1.3;1.7;4.7;1.9;6.0;0.0;4.6
478;Leeftijd: vrouw 55 tot 65 jr;2003;22.5;3.0;1.7;7.2;14.7;2.8;0.8;0.6;6.0;1.5;6.4;0.0;6.9
479;Leeftijd: vrouw 55 tot 65 jr;2004;22.3;3.5;2.9;8.2;13.3;2.6;0.8;0.9;5.1;0.8;7.0;0.1;8.1
480;Leeftijd: vrouw 65 tot 75 jr;1997;15.7;1.5;1.9;4.2;9.0;0.2;0.2;2.4;3.2;0.0;6.1;0.2;3.9
481;Leeftijd: vrouw 65 tot 75 jr;1998;15.6;2.4;1.3;4.2;9.8;0.0;0.0;2.2;2.7;0.6;6.3;0.1;4.1
482;Leeftijd: vrouw 65 tot 75 jr;1999;18.6;2.1;2.2;4.9;11.0;0.0;0.4;2.1;3.6;1.5;6.7;0.2;4.2
483;Leeftijd: vrouw 65 tot 75 jr;2000;15.4;1.0;1.5;4.0;11.0;0.0;0.0;2.2;3.7;0.7;6.2;0.0;4.2
484;Leeftijd: vrouw 65 tot 75 jr;2001;15.9;1.3;2.1;4.6;10.1;0.0;0.2;1.7;3.9;0.3;6.0;0.0;4.6
485;Leeftijd: vrouw 65 tot 75 jr;2002;16.3;1.5;2.0;6.0;8.5;0.5;0.2;2.3;1.9;1.7;4.2;0.0;6.9
486;Leeftijd: vrouw 65 tot 75 jr;2003;17.1;2.9;1.8;4.9;10.6;0.3;0.0;2.1;3.7;1.1;6.4;0.0;5.4
487;Leeftijd: vrouw 65 tot 75 jr;2004;17.0;2.2;1.6;4.0;11.6;0.0;0.0;1.4;3.4;0.3;7.5;0.0;5.2
488;Leeftijd: vrouw 75 tot 85 jr;1997;12.6;1.5;1.6;4.1;6.7;0.0;0.5;2.6;0.9;2.6;4.2;0.0;3.2
489;Leeftijd: vrouw 75 tot 85 jr;1998;13.7;1.0;1.2;3.9;8.8;0.0;0.0;1.7;1.2;1.0;5.0;0.0;5.6
490;Leeftijd: vrouw 75 tot 85 jr;1999;9.1;0.2;0.2;3.2;5.7;0.0;0.0;1.0;1.7;0.2;3.5;0.0;2.7
491;Leeftijd: vrouw 75 tot 85 jr;2000;14.0;1.5;1.5;5.5;7.2;0.3;0.7;4.7;1.5;1.1;4.3;0.0;2.7
492;Leeftijd: vrouw 75 tot 85 jr;2001;8.8;0.8;0.9;1.5;6.2;0.2;0.0;1.7;1.2;0.2;4.5;0.0;1.7
493;Leeftijd: vrouw 75 tot 85 jr;2002;8.1;0.3;0.0;2.8;6.1;0.0;0.0;1.3;1.2;0.0;4.3;0.0;1.7
494;Leeftijd: vrouw 75 tot 85 jr;2003;12.1;0.8;0.8;3.0;8.7;0.2;0.0;0.8;2.4;1.4;4.8;0.0;2.7
495;Leeftijd: vrouw 75 tot 85 jr;2004;11.5;1.0;0.7;1.7;8.6;0.0;0.0;1.1;2.4;0.0;5.8;0.0;2.2
496;Leeftijd: vrouw 85 jr of ouder;1997;;;;;;;;;;;;;
497;Leeftijd: vrouw 85 jr of ouder;1998;;;;;;;;;;;;;
498;Leeftijd: vrouw 85 jr of ouder;1999;5.1;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0
499;Leeftijd: vrouw 85 jr of ouder;2000;2.8;0.0;0.0;0.0;2.8;0.0;0.0;0.0;2.8;0.0;0.0;0.0;0.0
500;Leeftijd: vrouw 85 jr of ouder;2001;6.1;0.0;0.0;2.0;4.2;0.0;0.0;0.0;1.4;0.0;1.3;0.0;3.5
501;Leeftijd: vrouw 85 jr of ouder;2002;15.0;0.0;0.0;3.7;11.2;0.0;0.0;3.7;0.0;0.0;11.2;0.0;0.0
502;Leeftijd: vrouw 85 jr of ouder;2003;10.1;2.8;1.4;1.2;8.6;0.0;0.0;1.2;0.0;0.0;8.6;0.0;4.2
503;Leeftijd: vrouw 85 jr of ouder;2004;7.8;0.0;0.0;2.8;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;2.8
504;22;1997;19.7;5.1;4.1;6.1;9.0;1.6;1.2;2.1;4.7;1.7;3.9;0.3;6.9
505;22;1998;21.9;5.6;5.0;7.7;9.7;2.3;1.2;2.6;4.2;1.6;5.0;0.4;7.4
506;22;1999;21.5;4.2;4.2;6.5;11.3;1.6;1.1;1.9;6.6;1.3;4.1;0.4;6.5
507;22;2000;21.3;5.5;3.8;7.2;9.0;2.2;1.6;3.0;5.2;1.3;3.9;0.1;6.7
508;22;2001;19.3;4.9;3.8;5.9;8.3;1.9;1.3;2.0;4.2;1.0;4.3;0.0;6.3
509;22;2002;18.8;5.5;4.4;6.1;7.4;1.5;1.1;2.0;3.9;1.2;4.0;0.3;7.2
510;22;2003;21.4;5.8;4.4;6.8;9.5;2.5;1.7;1.5;5.1;1.3;5.2;0.1;7.0
511;22;2004;17.2;4.5;3.6;6.5;6.4;1.3;1.3;2.0;3.8;1.1;3.8;0.3;5.5
512;23;1997;24.6;4.9;5.1;8.0;12.9;3.0;1.5;2.1;6.3;2.7;5.3;0.1;6.1
513;23;1998;26.1;6.1;5.5;7.1;14.2;3.6;1.5;1.1;8.7;1.5;4.8;0.5;8.1
514;23;1999;27.2;4.8;5.7;7.4;16.0;3.3;1.2;1.2;9.7;2.2;4.9;0.3;7.2
515;23;2000;24.6;5.0;4.7;7.0;14.0;2.9;1.3;1.5;8.3;2.0;5.1;0.1;6.5
516;23;2001;22.6;5.5;5.0;6.4;11.4;3.7;1.3;1.3;6.6;1.3;4.1;0.4;6.8
517;23;2002;26.9;5.7;4.5;9.5;14.5;4.1;1.4;2.1;8.5;2.1;5.2;0.1;8.0
518;23;2003;28.3;5.9;5.9;10.2;14.8;4.0;1.4;1.2;8.7;2.3;5.3;0.1;9.8
519;23;2004;20.0;4.6;3.2;4.9;11.1;2.8;1.2;1.2;6.8;1.0;3.6;0.0;6.0
520;24;1997;26.2;5.0;4.6;7.2;14.9;3.6;1.9;1.1;8.2;1.7;6.9;0.0;6.5
521;24;1998;26.8;6.3;6.7;8.6;14.1;4.1;1.2;1.7;9.8;1.6;4.4;0.3;8.2
522;24;1999;29.3;4.2;5.9;8.2;17.0;3.8;1.5;1.7;10.2;1.4;5.5;0.0;9.1
523;24;2000;28.5;5.8;5.2;8.1;18.7;3.2;0.4;2.3;10.2;2.2;7.5;0.1;7.4
524;24;2001;26.7;4.4;5.0;7.9;16.0;3.3;0.9;1.6;9.2;2.1;6.0;0.0;6.6
525;24;2002;26.0;4.9;7.0;8.0;13.2;3.9;1.2;1.9;6.7;2.5;5.8;0.1;7.5
526;24;2003;25.6;5.3;4.1;7.3;15.3;3.2;0.6;0.6;9.2;2.2;5.4;0.1;7.4
527;24;2004;24.3;5.6;4.8;7.6;12.1;3.7;1.5;0.9;7.9;1.5;4.5;0.1;8.0
528;25;1997;32.1;5.7;5.5;9.0;19.7;3.8;1.5;2.2;11.1;2.3;5.7;0.1;10.1
529;25;1998;33.7;5.3;6.0;9.6;21.4;4.7;1.1;1.9;13.7;2.5;5.6;0.3;9.0
530;25;1999;36.5;6.9;6.7;10.2;23.9;4.5;1.1;2.1;14.9;2.9;7.1;0.3;9.5
531;25;2000;33.9;6.5;6.1;9.2;22.0;4.7;0.9;1.3;13.6;3.0;6.1;0.2;9.7
532;25;2001;31.9;6.2;5.7;10.2;18.9;5.1;0.8;1.6;11.2;2.3;6.4;0.5;9.3
533;25;2002;34.2;6.1;6.7;12.2;19.6;5.3;1.1;1.6;11.7;3.6;6.9;0.2;9.3
534;25;2003;34.4;6.1;5.9;11.5;20.4;4.8;1.1;1.3;13.3;2.8;6.3;0.3;9.6
535;25;2004;32.6;7.2;5.6;10.5;19.3;5.6;0.9;1.1;12.3;2.3;6.4;0.3;9.0
536;26;1997;39.0;6.5;6.5;11.0;25.2;5.0;1.0;2.5;13.2;3.3;8.6;0.1;10.7
537;26;1998;40.6;5.8;5.0;12.5;27.0;4.5;1.2;3.0;15.6;2.6;8.7;0.3;10.6
538;26;1999;43.4;7.3;6.1;13.1;29.8;5.4;1.1;2.8;18.3;3.3;7.8;0.4;12.0
539;26;2000;42.0;6.3;6.0;12.5;28.2;5.6;0.7;2.6;16.6;3.3;8.4;0.3;11.5
540;26;2001;38.9;7.3;5.8;12.3;25.2;4.3;0.9;2.0;15.3;3.5;8.0;0.3;10.7
541;26;2002;35.9;7.9;4.3;12.4;23.3;4.1;0.8;1.3;14.8;3.4;7.3;0.3;10.4
542;26;2003;36.6;7.5;5.6;13.3;22.3;5.7;0.6;1.7;13.6;3.0;7.4;0.2;10.2
543;26;2004;39.2;7.7;4.6;12.5;25.0;5.3;1.0;1.6;15.3;2.6;8.2;0.2;11.5
544;27;1997;40.3;7.5;6.8;11.3;26.1;5.7;0.6;2.2;14.5;3.6;8.4;0.0;11.3
545;27;1998;43.0;6.3;5.8;13.3;29.1;6.2;0.9;2.2;18.2;3.0;7.7;0.2;11.8
546;27;1999;46.0;8.3;6.2;12.4;32.1;5.9;0.9;2.2;22.1;3.3;7.2;0.4;11.5
547;27;2000;44.4;8.1;6.2;12.4;31.0;6.4;0.5;2.2;19.5;3.8;7.8;0.0;12.5
548;27;2001;41.1;7.6;6.0;13.1;27.5;5.7;0.5;1.7;17.1;4.1;7.9;0.5;10.9
549;27;2002;39.6;8.7;5.2;13.3;26.1;5.2;1.0;1.2;17.3;4.0;7.9;0.4;10.1
550;27;2003;;;;;;;;;;;;;
551;27;2004;41.5;7.7;4.7;12.2;28.1;6.6;0.8;1.0;18.9;2.9;6.9;0.3;10.8
552;28;1997;33.2;5.9;6.2;10.3;19.7;5.2;1.2;2.4;12.8;2.4;5.1;0.1;9.2
553;28;1998;35.3;5.3;6.5;9.9;20.5;4.8;0.4;2.1;14.4;3.1;5.1;0.3;9.2
554;28;1999;37.3;5.7;7.0;10.7;24.8;4.7;0.8;2.2;17.1;3.3;6.5;0.3;8.5
555;28;2000;34.8;6.6;5.5;10.1;22.1;4.6;0.8;1.4;16.3;2.0;6.2;0.6;8.6
556;28;2001;33.0;6.0;6.0;8.7;20.0;5.4;0.7;1.5;12.6;2.2;6.4;0.4;8.1
557;28;2002;33.0;5.5;6.1;12.5;18.5;4.9;0.7;2.2;13.4;3.2;5.5;0.3;8.7
558;28;2003;;;;;;;;;;;;;
559;28;2004;32.3;5.8;6.7;9.9;19.4;5.6;0.7;0.9;14.8;2.3;5.8;0.2;7.6
560;29;1997;41.7;13.7;5.9;7.7;27.6;5.4;0.3;1.1;10.1;5.2;7.3;0.7;19.0
561;29;1998;41.7;11.5;7.2;10.5;27.9;8.9;0.7;0.8;13.3;2.9;5.0;1.5;14.9
562;29;1999;46.6;12.0;9.0;12.3;34.2;9.5;1.4;0.6;13.7;6.7;8.0;0.3;18.0
563;29;2000;43.4;10.9;7.6;9.2;29.6;9.0;0.3;2.1;10.6;4.4;8.5;0.0;16.2
564;29;2001;38.9;9.8;7.2;11.6;24.6;6.0;1.1;0.9;9.3;4.8;8.1;0.3;15.3
565;29;2002;45.7;14.2;8.6;13.0;28.7;7.4;0.8;2.3;8.7;5.7;10.1;0.0;18.5
566;29;2003;;;;;;;;;;;;;
567;29;2004;37.2;11.5;4.4;9.8;26.9;6.7;0.5;0.0;13.1;3.0;9.3;0.5;13.1
568;30;1997;30.5;4.3;3.4;8.9;21.2;3.0;0.3;1.6;14.8;3.0;4.6;0.2;7.3
569;30;1998;32.3;4.7;5.5;7.6;20.1;3.5;1.1;0.7;14.3;2.6;5.4;0.2;7.5
570;30;1999;35.9;4.6;7.8;10.0;23.6;5.3;1.0;0.3;15.9;3.8;6.4;0.4;8.5
571;30;2000;34.6;3.7;6.8;11.1;22.5;4.7;0.8;1.6;15.3;3.3;4.7;0.3;9.6
572;30;2001;32.2;5.1;5.3;12.4;16.6;6.5;1.1;1.4;12.7;2.8;3.7;0.2;7.6
573;30;2002;33.4;5.2;5.6;13.9;18.0;6.3;0.4;0.8;12.9;4.0;4.4;0.0;10.2
574;30;2003;;;;;;;;;;;;;
575;30;2004;31.2;5.2;4.3;12.4;16.1;5.7;0.6;0.8;12.7;1.9;4.9;0.3;8.8
576;31;1997;26.0;3.5;6.0;8.9;12.6;4.4;1.3;1.9;7.8;2.3;3.4;0.0;7.7
577;31;1998;30.1;7.3;7.7;9.0;15.8;6.0;1.3;2.4;10.8;2.0;4.4;0.5;8.0
578;31;1999;29.7;5.0;7.3;8.5;16.7;4.9;0.9;2.2;12.6;1.5;3.4;0.7;7.8
579;31;2000;29.6;6.9;7.7;10.1;14.1;5.5;1.3;1.8;9.6;3.5;5.0;0.0;7.9
580;31;2001;26.1;6.2;6.5;9.5;10.9;5.7;0.7;1.7;7.7;1.4;4.2;0.5;8.3
581;31;2002;28.2;7.5;6.5;10.1;11.7;3.8;1.8;1.9;9.5;2.3;4.3;0.1;8.7
582;31;2003;;;;;;;;;;;;;
583;31;2004;26.0;7.3;4.1;9.0;12.1;4.8;0.9;2.3;8.2;1.9;4.0;0.1;7.2
584;32;1997;38.1;13.1;10.3;14.0;12.3;6.9;6.2;4.8;5.7;2.2;6.7;0.4;11.4
585;32;1998;39.2;13.7;13.0;14.0;18.5;10.6;2.2;2.5;10.5;1.9;8.3;0.0;14.5
586;32;1999;32.5;13.6;10.6;10.9;12.8;6.7;4.8;3.0;6.5;1.8;4.3;0.0;12.0
587;32;2000;37.7;11.1;9.4;10.0;17.2;5.2;3.7;3.0;13.0;1.5;3.9;0.0;10.5
588;32;2001;34.8;12.1;13.5;12.5;11.5;7.8;3.3;4.9;5.9;1.1;5.8;0.0;11.6
589;32;2002;36.9;12.8;13.7;18.3;10.7;11.1;3.6;4.6;7.2;1.7;4.6;0.6;13.1
590;32;2003;43.5;17.0;11.9;17.5;13.7;13.8;5.1;2.6;9.5;2.5;6.5;0.4;12.7
591;32;2004;43.0;16.3;9.4;18.9;12.9;14.9;7.6;2.0;7.7;2.0;4.8;0.4;12.5
592;33;1997;18.8;4.5;4.7;6.3;7.8;1.8;1.6;3.6;2.6;1.5;3.7;0.2;6.3
593;33;1998;18.4;3.0;4.9;6.3;9.0;1.7;1.1;3.5;4.6;0.9;3.4;0.4;5.6
594;33;1999;25.3;5.8;6.0;9.8;11.3;1.7;0.8;5.1;4.7;1.3;4.8;0.1;10.0
595;33;2000;20.9;3.6;5.5;5.6;9.2;1.9;0.9;3.6;2.9;2.3;4.5;0.0;6.1
596;33;2001;23.3;6.7;7.4;8.9;8.5;1.8;2.1;3.3;3.7;1.2;5.2;0.9;10.5
597;33;2002;23.3;6.4;9.4;6.3;9.0;3.5;0.8;3.3;5.0;2.3;4.4;0.3;8.4
598;33;2003;22.0;5.9;4.1;8.1;9.6;2.2;0.7;3.5;4.5;1.6;4.6;0.2;8.3
599;33;2004;18.7;5.3;5.2;8.5;6.8;1.4;0.7;4.9;3.9;1.0;2.4;0.2;7.9
