ID;Geslacht;Leeftijden;RegioS;Perioden;AOWUitkeringenTotaal_1;AOWUitkeringenVolledig_2;AOWUitkeringenGekort_3
4789;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2015 4e kwartaal;38050.0;34440.0;3620.0
4790;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2016 1e kwartaal;;;
4791;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2016 2e kwartaal;;;
4792;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2016 3e kwartaal;;;
4793;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2016 4e kwartaal;;;
4794;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2017 1e kwartaal;;;
4795;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2017 2e kwartaal;;;
4796;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2017 3e kwartaal;;;
4797;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2017 4e kwartaal;;;
4798;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2018 1e kwartaal;;;
4799;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2018 2e kwartaal;;;
4800;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2018 3e kwartaal;;;
4801;Totaal mannen en vrouwen;Totaal;Tilburg (GA);2018 4e kwartaal;;;
4802;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2006 4e kwartaal;22410.0;20750.0;1660.0
4803;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2007 1e kwartaal;22470.0;20780.0;1690.0
4804;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2007 2e kwartaal;22590.0;20870.0;1720.0
4805;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2007 3e kwartaal;22710.0;20960.0;1750.0
4806;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2007 4e kwartaal;22810.0;21040.0;1770.0
4807;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2008 1e kwartaal;22880.0;21090.0;1790.0
4808;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2008 2e kwartaal;22980.0;21170.0;1810.0
4809;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2008 3e kwartaal;23140.0;21300.0;1840.0
4810;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2008 4e kwartaal;23240.0;21390.0;1850.0
4811;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2009 1e kwartaal;23360.0;21470.0;1880.0
4812;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2009 2e kwartaal;23570.0;21670.0;1900.0
4813;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2009 3e kwartaal;23740.0;21800.0;1940.0
4814;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2009 4e kwartaal;23900.0;21940.0;1960.0
4815;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2010 1e kwartaal;24000.0;22020.0;1980.0
4816;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2010 2e kwartaal;24180.0;22160.0;2010.0
4817;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2010 3e kwartaal;24370.0;22320.0;2050.0
4818;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2010 4e kwartaal;24510.0;22440.0;2080.0
4819;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2011 1e kwartaal;24780.0;22660.0;2120.0
4820;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2011 2e kwartaal;25020.0;22880.0;2140.0
4821;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2011 3e kwartaal;25330.0;23140.0;2190.0
4822;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2011 4e kwartaal;25560.0;23340.0;2220.0
4823;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2012 1e kwartaal;25800.0;23550.0;2250.0
4824;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2012 2e kwartaal;26040.0;23760.0;2280.0
4825;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2012 3e kwartaal;26310.0;23970.0;2340.0
4826;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2012 4e kwartaal;26610.0;24250.0;2360.0
4827;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2013 1e kwartaal;26660.0;24280.0;2390.0
4828;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2013 2e kwartaal;26940.0;24520.0;2420.0
4829;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2013 3e kwartaal;27040.0;24570.0;2470.0
4830;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2013 4e kwartaal;27340.0;24840.0;2500.0
4831;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2014 1e kwartaal;27390.0;24870.0;2530.0
4832;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2014 2e kwartaal;27640.0;25090.0;2550.0
4833;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2014 3e kwartaal;27840.0;25240.0;2600.0
4834;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2014 4e kwartaal;28030.0;25400.0;2630.0
4835;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2015 1e kwartaal;29210.0;26570.0;2650.0
4836;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2015 2e kwartaal;29490.0;26820.0;2670.0
4837;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2015 3e kwartaal;29730.0;27010.0;2720.0
4838;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2015 4e kwartaal;30020.0;27230.0;2780.0
4839;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2016 1e kwartaal;;;
4840;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2016 2e kwartaal;;;
4841;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2016 3e kwartaal;;;
4842;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2016 4e kwartaal;;;
4843;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2017 1e kwartaal;;;
4844;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2017 2e kwartaal;;;
4845;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2017 3e kwartaal;;;
4846;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2017 4e kwartaal;;;
4847;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2018 1e kwartaal;;;
4848;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2018 2e kwartaal;;;
4849;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2018 3e kwartaal;;;
4850;Totaal mannen en vrouwen;Totaal;'s-Hertogenbosch (GA);2018 4e kwartaal;;;
4851;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2006 4e kwartaal;51010.0;46360.0;4660.0
4852;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2007 1e kwartaal;51140.0;46420.0;4720.0
4853;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2007 2e kwartaal;51390.0;46590.0;4800.0
4854;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2007 3e kwartaal;51750.0;46850.0;4900.0
4855;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2007 4e kwartaal;51940.0;46980.0;4960.0
4856;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2008 1e kwartaal;52180.0;47160.0;5010.0
4857;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2008 2e kwartaal;52380.0;47300.0;5080.0
4858;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2008 3e kwartaal;52690.0;47500.0;5190.0
4859;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2008 4e kwartaal;52870.0;47670.0;5210.0
4860;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2009 1e kwartaal;53040.0;47770.0;5270.0
4861;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2009 2e kwartaal;53300.0;47990.0;5320.0
4862;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2009 3e kwartaal;53680.0;48260.0;5430.0
4863;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2009 4e kwartaal;53980.0;48480.0;5500.0
4864;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2010 1e kwartaal;54270.0;48680.0;5590.0
4865;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2010 2e kwartaal;54580.0;48920.0;5660.0
4866;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2010 3e kwartaal;54880.0;49140.0;5740.0
4867;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2010 4e kwartaal;55080.0;49300.0;5790.0
4868;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2011 1e kwartaal;55440.0;49590.0;5850.0
4869;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2011 2e kwartaal;55890.0;49940.0;5940.0
4870;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2011 3e kwartaal;56340.0;50300.0;6040.0
4871;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2011 4e kwartaal;56690.0;50580.0;6110.0
4872;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2012 1e kwartaal;56940.0;50780.0;6170.0
4873;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2012 2e kwartaal;57360.0;51070.0;6280.0
4874;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2012 3e kwartaal;57850.0;51480.0;6370.0
4875;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2012 4e kwartaal;58180.0;51770.0;6400.0
4876;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2013 1e kwartaal;58130.0;51670.0;6470.0
4877;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2013 2e kwartaal;58500.0;51970.0;6530.0
4878;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2013 3e kwartaal;58920.0;52320.0;6600.0
4879;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2013 4e kwartaal;59220.0;52550.0;6660.0
4880;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2014 1e kwartaal;59250.0;52560.0;6690.0
4881;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2014 2e kwartaal;59650.0;52870.0;6780.0
4882;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2014 3e kwartaal;60030.0;53190.0;6840.0
4883;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2014 4e kwartaal;60300.0;53420.0;6880.0
4884;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2015 1e kwartaal;60130.0;53350.0;6780.0
4885;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2015 2e kwartaal;60460.0;53610.0;6850.0
4886;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2015 3e kwartaal;60780.0;53880.0;6890.0
4887;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2015 4e kwartaal;61020.0;54050.0;6970.0
4888;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2016 1e kwartaal;;;
4889;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2016 2e kwartaal;;;
4890;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2016 3e kwartaal;;;
4891;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2016 4e kwartaal;;;
4892;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2017 1e kwartaal;;;
4893;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2017 2e kwartaal;;;
4894;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2017 3e kwartaal;;;
4895;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2017 4e kwartaal;;;
4896;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2018 1e kwartaal;;;
4897;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2018 2e kwartaal;;;
4898;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2018 3e kwartaal;;;
4899;Totaal mannen en vrouwen;Totaal;Eindhoven (GA);2018 4e kwartaal;;;
4900;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2006 4e kwartaal;23970.0;21460.0;2510.0
4901;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2007 1e kwartaal;24070.0;21510.0;2560.0
4902;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2007 2e kwartaal;24270.0;21670.0;2600.0
4903;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2007 3e kwartaal;24410.0;21750.0;2660.0
4904;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2007 4e kwartaal;24530.0;21840.0;2690.0
4905;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2008 1e kwartaal;24610.0;21900.0;2710.0
4906;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2008 2e kwartaal;24680.0;21960.0;2710.0
4907;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2008 3e kwartaal;24830.0;22060.0;2770.0
4908;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2008 4e kwartaal;25030.0;22210.0;2820.0
4909;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2009 1e kwartaal;25160.0;22280.0;2880.0
4910;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2009 2e kwartaal;25300.0;22370.0;2930.0
4911;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2009 3e kwartaal;25470.0;22500.0;2970.0
4912;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2009 4e kwartaal;25620.0;22590.0;3030.0
4913;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2010 1e kwartaal;25740.0;22680.0;3060.0
4914;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2010 2e kwartaal;25920.0;22820.0;3100.0
4915;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2010 3e kwartaal;26110.0;22960.0;3150.0
4916;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2010 4e kwartaal;26320.0;23120.0;3200.0
4917;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2011 1e kwartaal;26500.0;23250.0;3250.0
4918;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2011 2e kwartaal;26740.0;23450.0;3290.0
4919;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2011 3e kwartaal;26960.0;23620.0;3340.0
4920;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2011 4e kwartaal;27110.0;23730.0;3380.0
4921;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2012 1e kwartaal;27290.0;23850.0;3440.0
4922;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2012 2e kwartaal;27490.0;24020.0;3470.0
4923;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2012 3e kwartaal;27720.0;24200.0;3520.0
4924;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2012 4e kwartaal;27890.0;24330.0;3570.0
4925;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2013 1e kwartaal;27850.0;24280.0;3570.0
4926;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2013 2e kwartaal;28060.0;24440.0;3630.0
4927;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2013 3e kwartaal;28330.0;24630.0;3700.0
4928;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2013 4e kwartaal;28520.0;24790.0;3730.0
4929;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2014 1e kwartaal;28560.0;24810.0;3740.0
4930;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2014 2e kwartaal;28770.0;24970.0;3810.0
4931;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2014 3e kwartaal;29060.0;25190.0;3880.0
4932;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2014 4e kwartaal;29290.0;25360.0;3930.0
4933;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2015 1e kwartaal;29300.0;25400.0;3900.0
4934;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2015 2e kwartaal;29470.0;25550.0;3920.0
4935;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2015 3e kwartaal;29620.0;25680.0;3930.0
4936;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2015 4e kwartaal;29810.0;25830.0;3980.0
4937;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2016 1e kwartaal;;;
4938;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2016 2e kwartaal;;;
4939;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2016 3e kwartaal;;;
4940;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2016 4e kwartaal;;;
4941;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2017 1e kwartaal;;;
4942;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2017 2e kwartaal;;;
4943;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2017 3e kwartaal;;;
4944;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2017 4e kwartaal;;;
4945;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2018 1e kwartaal;;;
4946;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2018 2e kwartaal;;;
4947;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2018 3e kwartaal;;;
4948;Totaal mannen en vrouwen;Totaal;Geleen/Sittard (GA);2018 4e kwartaal;;;
4949;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2006 4e kwartaal;37630.0;31240.0;6390.0
4950;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2007 1e kwartaal;37680.0;31190.0;6500.0
4951;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2007 2e kwartaal;37820.0;31220.0;6610.0
4952;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2007 3e kwartaal;37970.0;31270.0;6700.0
4953;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2007 4e kwartaal;38070.0;31300.0;6770.0
4954;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2008 1e kwartaal;38170.0;31270.0;6900.0
4955;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2008 2e kwartaal;38250.0;31260.0;6990.0
4956;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2008 3e kwartaal;38400.0;31280.0;7110.0
4957;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2008 4e kwartaal;38590.0;31360.0;7230.0
4958;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2009 1e kwartaal;38580.0;31260.0;7320.0
4959;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2009 2e kwartaal;38760.0;31300.0;7460.0
4960;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2009 3e kwartaal;38960.0;31350.0;7610.0
4961;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2009 4e kwartaal;39070.0;31380.0;7680.0
4962;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2010 1e kwartaal;39220.0;31390.0;7820.0
4963;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2010 2e kwartaal;39430.0;31480.0;7950.0
4964;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2010 3e kwartaal;39660.0;31590.0;8070.0
4965;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2010 4e kwartaal;39850.0;31680.0;8170.0
4966;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2011 1e kwartaal;40050.0;31770.0;8290.0
4967;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2011 2e kwartaal;40290.0;31890.0;8400.0
4968;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2011 3e kwartaal;40600.0;32040.0;8550.0
4969;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2011 4e kwartaal;40770.0;32110.0;8660.0
4970;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2012 1e kwartaal;41020.0;32220.0;8800.0
4971;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2012 2e kwartaal;41340.0;32420.0;8920.0
4972;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2012 3e kwartaal;41670.0;32590.0;9070.0
4973;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2012 4e kwartaal;41910.0;32700.0;9220.0
4974;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2013 1e kwartaal;41800.0;32540.0;9250.0
4975;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2013 2e kwartaal;41960.0;32610.0;9360.0
4976;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2013 3e kwartaal;42210.0;32740.0;9470.0
4977;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2013 4e kwartaal;42410.0;32810.0;9600.0
4978;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2014 1e kwartaal;42400.0;32730.0;9660.0
4979;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2014 2e kwartaal;42620.0;32840.0;9770.0
4980;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2014 3e kwartaal;42870.0;32980.0;9890.0
4981;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2014 4e kwartaal;43070.0;33080.0;9990.0
4982;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2015 1e kwartaal;42960.0;33070.0;9890.0
4983;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2015 2e kwartaal;43130.0;33180.0;9950.0
4984;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2015 3e kwartaal;43380.0;33350.0;10030.0
4985;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2015 4e kwartaal;43610.0;33510.0;10100.0
4986;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2016 1e kwartaal;;;
4987;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2016 2e kwartaal;;;
4988;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2016 3e kwartaal;;;
4989;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2016 4e kwartaal;;;
4990;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2017 1e kwartaal;;;
4991;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2017 2e kwartaal;;;
4992;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2017 3e kwartaal;;;
4993;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2017 4e kwartaal;;;
4994;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2018 1e kwartaal;;;
4995;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2018 2e kwartaal;;;
4996;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2018 3e kwartaal;;;
4997;Totaal mannen en vrouwen;Totaal;Heerlen (GA);2018 4e kwartaal;;;
4998;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2006 4e kwartaal;20680.0;18050.0;2640.0
4999;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2007 1e kwartaal;20790.0;18110.0;2680.0
5000;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2007 2e kwartaal;20890.0;18180.0;2710.0
5001;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2007 3e kwartaal;20950.0;18200.0;2760.0
5002;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2007 4e kwartaal;21000.0;18200.0;2800.0
5003;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2008 1e kwartaal;21030.0;18210.0;2820.0
5004;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2008 2e kwartaal;21080.0;18210.0;2860.0
5005;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2008 3e kwartaal;21150.0;18250.0;2900.0
5006;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2008 4e kwartaal;21240.0;18320.0;2930.0
5007;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2009 1e kwartaal;21240.0;18280.0;2950.0
5008;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2009 2e kwartaal;21320.0;18340.0;2990.0
5009;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2009 3e kwartaal;21380.0;18350.0;3020.0
5010;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2009 4e kwartaal;21430.0;18360.0;3070.0
5011;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2010 1e kwartaal;21530.0;18410.0;3130.0
5012;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2010 2e kwartaal;21660.0;18470.0;3200.0
5013;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2010 3e kwartaal;21790.0;18550.0;3250.0
5014;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2010 4e kwartaal;21950.0;18660.0;3290.0
5015;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2011 1e kwartaal;22090.0;18740.0;3340.0
5016;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2011 2e kwartaal;22230.0;18860.0;3370.0
5017;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2011 3e kwartaal;22400.0;18980.0;3420.0
5018;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2011 4e kwartaal;22540.0;19080.0;3460.0
5019;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2012 1e kwartaal;22650.0;19160.0;3500.0
5020;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2012 2e kwartaal;22810.0;19260.0;3550.0
5021;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2012 3e kwartaal;23000.0;19400.0;3600.0
5022;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2012 4e kwartaal;23180.0;19530.0;3640.0
5023;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2013 1e kwartaal;23130.0;19460.0;3660.0
5024;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2013 2e kwartaal;23280.0;19580.0;3700.0
5025;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2013 3e kwartaal;23470.0;19710.0;3760.0
5026;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2013 4e kwartaal;23620.0;19820.0;3800.0
5027;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2014 1e kwartaal;23590.0;19810.0;3790.0
5028;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2014 2e kwartaal;23460.0;19680.0;3790.0
5029;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2014 3e kwartaal;23580.0;19750.0;3830.0
5030;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2014 4e kwartaal;23700.0;19830.0;3870.0
5031;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2015 1e kwartaal;23800.0;20000.0;3800.0
5032;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2015 2e kwartaal;23920.0;20100.0;3810.0
5033;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2015 3e kwartaal;24040.0;20190.0;3850.0
5034;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2015 4e kwartaal;24100.0;20230.0;3870.0
5035;Totaal mannen en vrouwen;Totaal;Maastricht (GA);2016 1e kwartaal;;;
