ID;Persoonskenmerken;Perioden;SlachtofferschapTotaal_1;EnkelvoudigSlachtoffer_2;MeervoudigSlachtoffer_3;GeweldsdelictenTotaal_4;SeksueleDelicten_5;SeksueleDelictenAlleenVrouwen_6;Mishandeling_7;Bedreiging_8;VermogensdelictenTotaal_9;Inbraak_10;InbraakAlleenHuishoudens_11;Fietsdiefstal_12;FietsdiefstalAlleenFietsbezitters_13;Autodiefstal_14;AutodiefstalAlleenAutogebruikers_15;DiefstalUitAuto_16;DiefstalUitAutoAlleenAutogebruikers_17;Zakkenrollerij_18;OverigeDiefstal_19;VandalismedelictenTotaal_20;DiefstalVanafBeschadigingAuto_21;DiefstalBeschadigingAutoAutogebruiker_22;OverigeVernielingen_23;DoorrijdenNaAanrijding_24;KwaadwilligeTelefoontjes_25;OverigeDelicten_26
243;96;2000;29.2;23.5;5.7;5.4;0.1;;1.6;4.0;12.0;3.1;;3.0;3.4;0.9;1.2;2.9;4.0;0.9;2.8;14.7;9.8;13.5;5.5;1.5;4.6;0.7
244;96;2001;28.8;23.6;5.3;6.1;0.3;;1.7;4.6;11.9;1.4;;3.3;3.7;0.2;0.3;3.6;4.7;2.0;2.8;13.9;9.3;12.3;5.1;1.3;4.2;0.6
245;96;2002;27.2;21.1;6.1;6.5;0.5;;1.3;5.1;10.9;2.2;;2.7;3.0;0.2;0.2;2.8;3.8;0.9;2.5;14.2;8.9;12.1;6.2;1.6;3.0;0.6
246;96;2003;28.3;23.1;5.2;5.7;0.1;;2.8;3.3;11.2;0.6;;4.2;4.4;0.3;0.4;3.0;3.9;1.3;3.0;13.8;10.3;13.4;3.6;2.0;3.4;0.6
247;96;2004;28.0;23.0;5.0;5.9;0.2;;2.3;4.0;10.1;0.9;;3.4;3.7;0.2;0.3;2.0;2.7;0.6;3.5;15.0;10.4;13.9;4.8;1.2;3.7;1.0
248;98;1997;20.6;17.9;2.7;2.0;0.0;;0.7;1.6;9.1;2.4;;2.0;2.8;0.3;0.3;1.9;2.4;0.8;2.4;10.6;6.8;8.8;4.0;1.1;5.9;0.4
249;98;1998;24.5;21.1;3.4;4.7;0.0;;1.8;3.2;10.9;1.2;;3.0;3.3;0.5;0.6;3.0;3.9;0.7;3.1;10.9;7.5;9.6;3.6;0.8;6.9;0.4
250;98;1999;24.3;19.5;4.8;4.7;0.1;;1.5;3.3;11.8;2.2;;4.2;4.6;0.2;0.2;2.0;2.6;0.9;3.1;10.5;7.5;9.8;3.5;1.3;4.5;0.6
251;98;2000;25.1;20.4;4.7;3.6;0.0;;0.9;2.7;10.6;1.9;;2.6;2.8;0.1;0.2;2.4;3.1;0.9;2.8;13.1;8.3;10.9;5.1;2.1;4.1;0.4
252;98;2001;21.0;17.9;3.1;4.2;0.3;;1.1;3.0;7.6;1.0;;1.8;2.0;0.0;0.0;2.5;3.2;0.6;2.2;11.0;7.4;9.5;3.7;1.1;4.0;0.8
253;98;2002;27.7;23.1;4.6;3.9;0.2;;1.8;2.5;11.6;1.5;;3.7;4.0;0.0;0.0;4.7;6.0;1.2;1.7;13.9;9.7;12.5;4.4;2.1;3.7;0.5
254;98;2003;25.7;21.7;3.9;4.6;0.2;;1.1;3.6;11.1;1.7;;4.2;4.7;0.1;0.1;2.2;2.9;1.0;2.8;11.2;7.4;10.0;4.1;2.3;4.4;1.1
255;98;2004;24.2;20.2;4.0;4.3;0.1;;1.0;3.6;9.6;1.8;;2.5;2.7;0.1;0.1;2.4;3.1;1.3;2.1;11.6;7.6;10.0;4.5;1.5;3.2;0.5
256;Leeftijd: man 55 tot 65 jaar;1997;19.9;15.9;4.0;2.5;0.0;;0.7;1.8;11.1;2.6;;1.5;1.8;0.0;0.0;1.6;2.0;1.1;4.6;9.2;5.2;6.7;4.1;1.2;5.2;0.5
257;Leeftijd: man 55 tot 65 jaar;1998;19.7;16.9;2.9;2.1;0.0;;0.1;2.0;8.2;2.2;;2.7;3.1;0.3;0.4;1.3;1.6;0.9;2.0;9.9;7.8;10.0;2.6;0.8;5.8;1.1
258;Leeftijd: man 55 tot 65 jaar;1999;19.9;18.4;1.6;2.7;0.0;;0.1;2.5;7.2;1.1;;1.5;1.7;0.0;0.0;1.0;1.3;1.0;2.7;9.7;6.4;7.9;3.6;1.8;4.0;0.3
259;Leeftijd: man 55 tot 65 jaar;2000;18.2;16.2;2.0;2.3;0.0;;0.7;1.6;6.8;1.6;;1.6;1.8;0.3;0.4;0.4;0.6;1.0;2.5;8.6;6.4;7.9;2.9;1.4;3.9;0.2
260;Leeftijd: man 55 tot 65 jaar;2001;18.2;15.4;2.8;2.7;0.0;;0.8;1.9;9.3;2.6;;2.4;2.4;0.1;0.2;2.0;2.6;1.2;1.7;7.5;4.8;6.2;2.7;1.2;4.4;0.2
261;Leeftijd: man 55 tot 65 jaar;2002;20.3;17.1;3.2;3.9;0.2;;0.5;3.3;8.1;2.3;;0.8;0.9;0.5;0.7;2.9;3.7;0.6;1.8;9.7;6.7;8.5;3.6;1.3;2.5;1.0
262;Leeftijd: man 55 tot 65 jaar;2003;19.0;16.4;2.6;3.8;0.3;;1.3;2.2;6.6;2.0;;0.5;0.6;0.1;0.2;1.2;1.6;1.2;1.8;10.1;7.0;9.0;3.1;1.0;2.5;0.8
263;Leeftijd: man 55 tot 65 jaar;2004;17.5;15.3;2.1;2.2;0.0;;0.8;1.4;7.8;1.8;;1.5;1.6;0.0;0.0;1.6;2.1;0.7;2.3;8.2;6.9;8.5;1.6;1.0;4.1;0.7
264;Leeftijd: man 65 tot 75 jaar;1997;15.5;13.1;2.4;0.8;0.0;;0.2;0.5;5.2;2.4;;0.8;0.2;0.0;0.0;0.9;1.2;0.2;1.3;10.5;7.4;9.8;3.3;1.2;3.4;0.0
265;Leeftijd: man 65 tot 75 jaar;1998;11.7;10.8;0.9;1.1;0.0;;0.2;0.9;3.7;0.3;;0.7;0.8;0.0;0.0;1.1;1.3;0.2;1.6;6.6;4.7;5.7;2.0;1.0;3.5;0.0
266;Leeftijd: man 65 tot 75 jaar;1999;14.8;13.2;1.6;1.3;0.0;;0.0;1.3;4.8;0.5;;0.3;0.4;0.2;0.2;1.6;2.0;0.8;1.4;9.3;7.3;9.0;2.1;0.9;4.7;0.2
267;Leeftijd: man 65 tot 75 jaar;2000;10.9;10.4;0.5;0.8;0.0;;0.2;0.6;3.8;0.4;;0.2;0.2;0.2;0.2;0.6;0.8;1.6;0.9;5.8;3.3;4.2;2.8;0.8;3.2;0.3
268;Leeftijd: man 65 tot 75 jaar;2001;14.7;12.5;2.2;2.2;0.0;;0.4;1.9;5.9;0.9;;1.2;1.4;0.0;0.0;0.8;1.0;1.4;1.8;7.8;5.4;6.8;2.6;0.6;2.8;0.2
269;Leeftijd: man 65 tot 75 jaar;2002;14.1;12.7;1.4;3.4;0.0;;0.2;3.2;5.8;1.0;;1.6;1.7;0.2;0.3;0.8;1.1;0.7;1.4;5.7;4.2;5.2;1.5;0.7;3.2;0.2
270;Leeftijd: man 65 tot 75 jaar;2003;16.8;14.2;2.6;1.5;0.0;;0.3;1.2;5.2;1.1;;0.4;0.4;0.0;0.0;1.2;1.4;1.3;1.6;11.0;7.7;9.5;3.5;1.3;4.2;0.3
271;Leeftijd: man 65 tot 75 jaar;2004;13.4;11.9;1.4;0.8;0.1;;0.0;0.7;5.6;0.6;;0.8;0.9;0.0;0.0;1.2;1.5;1.0;2.2;8.0;5.3;6.5;2.7;0.2;3.1;0.7
272;Leeftijd: man 75 jr of ouder;1997;12.9;12.4;0.5;2.1;0.0;;0.5;1.6;5.0;3.0;;0.5;0.9;0.0;0.0;0.6;0.9;0.0;0.9;5.4;2.6;4.2;2.8;0.9;2.6;0.4
273;Leeftijd: man 75 jr of ouder;1998;8.7;7.9;0.8;1.2;0.0;;0.0;1.2;1.0;0.9;;0.0;;0.0;0.0;0.0;0.0;0.0;0.2;4.6;2.4;4.1;2.4;2.4;2.2;0.0
274;Leeftijd: man 75 jr of ouder;1999;8.5;7.3;1.2;0.3;0.0;;0.0;0.3;3.8;0.5;;0.9;1.4;0.0;0.0;2.0;3.0;0.0;0.8;4.8;4.4;6.7;0.4;0.8;5.5;1.8
275;Leeftijd: man 75 jr of ouder;2000;9.5;8.7;0.8;0.6;0.0;;0.0;0.6;4.2;0.8;;0.7;0.9;0.0;0.0;1.8;2.7;0.0;0.8;4.0;2.2;3.3;1.8;1.6;2.5;0.0
276;Leeftijd: man 75 jr of ouder;2001;6.8;6.8;0.0;1.0;0.0;;0.5;0.5;2.8;0.9;;0.7;1.1;0.0;0.0;0.2;0.3;0.3;0.6;2.2;2.2;3.2;0.0;0.7;3.1;0.0
277;Leeftijd: man 75 jr of ouder;2002;9.2;9.2;0.0;1.2;0.0;;0.4;0.8;3.5;1.6;;0.4;0.6;0.0;0.0;0.0;0.0;0.9;0.7;4.2;3.6;5.8;0.6;0.3;1.7;0.0
278;Leeftijd: man 75 jr of ouder;2003;10.7;9.6;1.1;1.1;0.0;;0.2;0.9;3.9;0.3;;0.7;1.0;0.0;0.0;0.0;0.0;1.7;1.2;5.9;3.5;5.8;2.7;0.9;3.3;1.2
279;Leeftijd: man 75 jr of ouder;2004;10.6;10.6;0.0;0.4;0.0;;0.0;0.4;4.8;1.2;;1.4;2.0;0.0;0.0;0.9;1.4;1.2;0.0;4.8;2.8;4.4;2.0;0.6;2.2;0.3
280;91;1997;34.0;24.8;9.2;9.0;4.8;4.8;3.3;5.5;19.7;2.4;;9.0;9.9;;;;;5.1;6.9;10.0;;;10.0;3.1;12.5;1.3
281;91;1998;29.9;22.4;7.5;6.3;3.1;3.1;1.4;3.9;18.3;1.3;;8.6;9.3;;;;;5.8;6.2;8.9;;;8.9;2.4;10.1;0.5
282;91;1999;32.4;25.7;6.7;10.5;7.6;7.6;1.9;5.6;16.1;1.6;;5.3;5.2;;;;;5.7;5.3;10.1;;;10.1;2.2;10.9;1.6
283;91;2000;34.2;26.8;7.5;8.3;3.5;3.5;2.3;5.5;19.1;0.8;;10.8;9.9;;;;;5.3;4.2;10.4;;;10.4;2.6;18.3;1.2
284;91;2001;33.5;26.9;6.6;8.9;4.8;4.8;1.8;5.5;18.4;1.7;;8.8;9.5;;;;;6.1;4.8;8.7;;;8.7;2.9;12.6;0.0
285;91;2002;33.6;23.2;10.4;9.7;5.9;5.9;2.7;5.2;18.5;1.0;;8.9;9.1;;;;;6.6;4.5;10.8;;;10.8;3.6;9.0;0.4
286;91;2003;30.3;24.3;6.0;10.3;4.8;4.8;2.9;5.8;16.2;1.6;;8.3;9.0;;;;;4.8;3.8;6.3;;;6.3;2.6;16.4;2.2
287;91;2004;29.2;22.9;6.4;8.5;3.7;3.7;2.9;5.1;15.4;1.1;;7.8;8.2;;;;;4.1;4.3;9.6;;;9.6;2.1;9.9;0.0
288;93;1997;33.7;26.8;6.9;10.1;6.3;6.3;2.0;2.6;20.6;1.6;;12.6;16.5;0.2;0.8;0.6;2.3;4.0;3.4;8.4;3.6;13.0;4.8;0.8;13.2;0.3
289;93;1998;38.8;29.3;9.5;8.9;3.9;3.9;1.7;4.5;24.1;3.0;;13.3;16.3;0.0;0.0;0.4;1.6;6.8;4.0;11.7;3.8;16.4;8.1;2.7;14.8;1.3
290;93;1999;37.7;28.4;9.3;8.9;5.0;5.0;1.9;3.1;23.2;3.5;;11.5;13.8;0.3;1.0;1.1;3.9;4.1;4.6;12.9;4.7;16.2;8.2;1.9;11.5;0.2
291;93;2000;39.7;29.7;10.0;9.7;5.7;5.7;1.8;2.9;24.0;3.1;;13.4;16.5;0.0;0.0;1.2;4.9;4.9;4.7;12.1;3.8;15.9;9.2;1.7;10.8;0.9
292;93;2001;38.7;24.8;13.9;13.1;6.7;6.7;3.7;4.0;22.8;2.1;;13.1;14.1;0.2;0.6;2.1;7.1;3.1;5.2;13.2;5.5;18.9;8.0;1.9;10.0;1.4
293;93;2002;40.7;31.4;9.3;12.9;7.5;7.5;1.6;5.5;20.8;1.5;;11.7;13.6;0.3;1.0;3.1;10.4;3.4;3.8;12.1;4.6;15.4;7.5;1.7;8.3;1.0
294;93;2003;35.4;26.1;9.3;10.6;5.6;5.6;2.5;4.4;18.2;2.0;;8.9;10.5;0.2;0.5;1.8;4.9;4.5;2.6;12.3;6.8;18.5;5.5;2.9;8.2;1.2
295;93;2004;36.3;26.6;9.6;8.8;4.1;4.1;2.1;3.3;22.1;1.9;;12.0;13.4;0.2;0.8;1.4;4.8;3.9;4.8;11.1;5.0;17.2;6.5;2.5;10.3;1.1
296;95;1997;30.6;24.8;5.8;5.8;2.7;2.7;1.1;2.1;15.4;2.5;;6.9;7.0;0.1;0.2;2.4;4.4;2.5;3.0;12.7;7.1;12.8;5.9;0.9;10.9;0.7
297;95;1998;30.3;24.2;6.1;7.4;4.2;4.2;1.7;2.1;15.8;2.7;;5.9;6.0;0.0;0.0;1.1;2.2;2.4;4.4;12.1;6.8;13.4;5.4;1.9;10.2;1.6
298;95;1999;30.6;24.2;6.4;4.6;2.7;2.7;1.1;1.9;14.5;2.4;;5.9;6.3;0.0;0.0;2.1;3.6;2.0;2.9;14.6;8.3;14.2;7.0;1.6;9.2;0.5
299;95;2000;31.6;25.3;6.3;6.7;2.8;2.8;1.5;3.0;14.8;1.8;;6.3;7.0;0.2;0.4;1.7;2.9;1.4;4.7;13.6;9.0;15.3;5.0;1.9;7.1;1.4
300;95;2001;26.4;20.2;6.2;4.4;1.7;1.7;0.5;2.4;13.9;2.2;;5.2;5.8;0.2;0.3;2.8;4.8;1.6;3.2;12.5;7.7;13.1;5.3;0.7;6.8;1.1
301;95;2002;27.5;21.8;5.7;4.4;2.2;2.2;1.0;1.8;12.3;1.6;;4.5;5.0;0.1;0.2;2.9;4.5;1.1;3.2;14.1;9.3;14.7;5.1;1.6;6.2;0.3
302;95;2003;30.2;23.4;6.8;5.7;2.0;2.0;1.8;3.5;13.8;1.4;;4.8;5.1;0.3;0.6;3.7;5.8;1.7;3.1;15.0;10.5;16.6;4.9;1.8;5.5;0.9
303;95;2004;30.8;22.3;8.5;6.3;2.8;2.8;1.1;2.9;14.8;1.0;;6.3;6.8;0.4;0.7;3.7;6.0;2.5;3.0;14.5;10.5;17.1;5.0;2.0;5.8;0.8
304;97;1997;25.9;21.2;4.6;4.7;1.9;1.9;0.8;2.4;14.3;2.8;;4.5;3.7;0.2;0.4;1.7;3.4;3.0;3.2;8.9;5.1;10.2;3.9;1.7;10.3;0.5
305;97;1998;25.9;19.9;6.0;4.1;1.8;1.8;0.7;2.2;12.6;1.0;;5.3;5.7;0.7;1.3;1.7;3.1;1.3;4.1;12.4;6.6;12.2;6.2;1.2;7.3;0.2
306;97;1999;27.6;21.9;5.6;4.7;1.9;1.9;1.0;2.3;12.2;1.6;;4.2;4.2;0.2;0.3;1.9;3.6;1.7;3.8;14.9;8.2;15.4;6.9;0.9;10.0;1.0
307;97;2000;24.2;20.1;4.1;4.0;1.5;1.5;0.5;2.3;10.3;1.4;;3.5;3.7;0.3;0.5;1.5;2.6;1.6;3.1;11.6;7.1;12.1;4.9;1.8;5.9;0.4
308;97;2001;23.8;18.8;5.0;5.7;2.1;2.1;1.2;2.9;9.5;1.3;;3.2;3.4;0.1;0.1;1.6;2.7;1.2;2.4;11.5;7.1;11.7;4.6;1.4;5.9;0.9
309;97;2002;29.0;23.1;5.9;5.3;2.1;2.1;1.2;2.7;13.0;2.3;;2.8;2.9;0.2;0.3;2.4;3.7;2.3;4.3;15.5;10.4;16.3;5.4;0.7;6.2;0.9
310;97;2003;24.4;21.0;3.4;3.8;0.9;0.9;1.2;2.0;11.5;0.8;;4.1;4.6;0.1;0.2;2.4;3.8;1.9;3.3;10.3;6.8;10.8;4.1;1.4;5.8;0.9
311;97;2004;27.1;21.8;5.3;3.7;1.2;1.2;0.8;1.9;13.2;2.4;;3.7;3.9;0.4;0.6;2.0;3.1;1.5;4.2;13.7;9.2;13.9;5.0;0.8;6.6;0.8
312;99;1997;22.4;19.3;3.1;3.1;1.7;1.7;0.7;1.2;11.8;1.5;;4.5;3.9;0.0;0.0;1.1;2.3;2.3;3.1;8.9;5.8;12.5;3.6;0.6;6.3;0.4
313;99;1998;21.3;18.4;2.9;1.5;0.9;0.9;0.4;0.4;11.6;1.0;;3.8;4.2;0.1;0.2;1.4;2.8;1.4;4.6;9.9;6.1;12.2;4.0;0.5;8.3;0.9
314;99;1999;22.3;18.6;3.8;2.4;1.0;1.0;0.5;1.1;11.2;2.0;;2.7;3.2;0.5;1.0;1.7;3.7;2.3;3.0;10.5;5.6;12.2;5.1;1.4;7.7;0.3
315;99;2000;21.9;18.9;3.0;3.8;1.6;1.6;0.8;1.6;9.3;1.3;;3.6;3.9;0.4;0.7;0.5;0.9;2.2;1.9;10.2;6.0;11.2;4.8;0.7;6.7;0.7
316;99;2001;24.5;20.2;4.4;4.5;1.1;1.1;0.9;2.7;12.4;2.5;;4.8;5.2;0.1;0.1;1.6;2.9;2.3;2.6;10.2;6.1;11.2;4.2;1.1;5.4;0.3
317;99;2002;25.0;20.0;5.0;4.9;1.9;1.9;1.3;1.9;12.7;2.2;;3.3;3.7;0.0;0.0;2.1;3.6;2.0;4.4;11.4;6.8;12.0;4.8;0.4;4.4;1.4
318;99;2003;23.0;20.2;2.9;2.7;0.7;0.7;0.4;1.5;10.7;1.2;;3.8;4.2;0.1;0.1;2.5;4.5;1.7;2.1;10.7;7.0;12.6;4.1;1.0;5.2;0.2
319;99;2004;23.4;19.4;4.1;3.5;1.2;1.2;0.8;2.0;11.1;1.3;;4.0;4.4;0.2;0.4;1.9;3.1;1.3;3.3;10.3;7.6;12.6;3.6;1.3;4.8;0.9
320;Leeftijd: vrouw 55 tot 65 jr;1997;16.5;14.5;2.0;2.1;0.4;0.4;0.2;1.5;9.1;2.7;;1.7;1.4;0.0;0.0;1.0;2.7;2.2;2.0;6.0;2.5;7.2;3.6;0.6;7.9;0.2
321;Leeftijd: vrouw 55 tot 65 jr;1998;17.0;15.0;2.0;1.7;0.7;0.7;0.2;0.8;8.0;1.3;;1.0;1.1;0.0;0.0;0.2;0.6;2.1;3.7;8.8;3.8;10.3;5.2;0.0;7.6;0.2
322;Leeftijd: vrouw 55 tot 65 jr;1999;18.0;15.3;2.6;2.3;0.1;0.1;0.9;1.3;9.0;1.3;;1.6;1.9;0.0;0.0;0.9;2.1;2.6;3.1;8.1;4.1;9.4;4.1;0.5;7.2;0.4
323;Leeftijd: vrouw 55 tot 65 jr;2000;15.4;13.7;1.8;1.3;0.0;0.0;0.0;1.3;7.5;1.8;;1.2;1.4;0.0;0.0;0.3;0.8;2.0;2.9;7.6;5.1;12.5;2.8;0.0;6.4;0.2
324;Leeftijd: vrouw 55 tot 65 jr;2001;15.0;13.5;1.5;1.0;0.0;0.0;0.1;0.8;6.4;1.1;;1.7;2.0;0.0;0.0;0.3;0.8;1.5;2.2;7.3;4.4;10.2;2.9;1.3;3.4;0.3
325;Leeftijd: vrouw 55 tot 65 jr;2002;16.8;14.9;1.9;1.3;0.4;0.4;0.4;0.6;9.3;2.3;;2.4;2.6;0.0;0.0;0.6;1.5;2.1;2.0;7.0;4.6;11.3;2.6;1.1;4.0;0.5
326;Leeftijd: vrouw 55 tot 65 jr;2003;15.6;13.6;2.0;1.2;0.5;0.5;0.1;0.6;7.7;0.7;;1.1;1.4;0.1;0.2;1.1;2.4;1.7;3.3;7.6;4.7;10.6;3.1;0.8;3.4;0.6
327;Leeftijd: vrouw 55 tot 65 jr;2004;18.4;17.0;1.4;1.5;0.3;0.3;0.6;0.7;7.7;1.2;;2.2;2.4;0.0;0.0;0.9;1.9;1.9;1.9;9.2;5.1;10.7;4.3;1.0;4.0;0.9
328;Leeftijd: vrouw 65 tot 75 jr;1997;12.2;10.7;1.5;0.5;0.0;0.0;0.0;0.5;7.1;2.4;;1.3;0.2;0.0;0.0;0.2;0.7;2.9;0.9;5.3;3.0;11.0;2.6;0.0;8.8;0.0
329;Leeftijd: vrouw 65 tot 75 jr;1998;12.2;11.1;1.0;0.7;0.0;0.0;0.7;0.0;6.4;0.6;;0.7;0.9;0.0;0.0;0.0;0.0;1.5;4.2;4.7;1.5;5.6;3.5;1.1;4.5;0.4
330;Leeftijd: vrouw 65 tot 75 jr;1999;12.5;11.1;1.4;0.8;0.2;0.2;0.0;0.7;6.7;0.8;;0.5;0.5;0.2;0.7;0.9;3.4;3.0;1.6;5.0;2.3;9.0;2.9;1.0;4.9;0.5
331;Leeftijd: vrouw 65 tot 75 jr;2000;10.3;9.9;0.4;0.4;0.0;0.0;0.0;0.4;5.1;1.5;;0.2;0.2;0.0;0.0;0.0;0.0;2.7;1.0;5.0;2.2;7.4;2.7;0.2;6.5;0.3
332;Leeftijd: vrouw 65 tot 75 jr;2001;9.3;8.5;0.8;0.8;0.0;0.0;0.2;0.7;3.9;0.7;;0.4;0.6;0.2;0.7;0.2;0.7;1.8;0.8;4.7;2.8;8.8;1.9;0.4;3.6;0.2
333;Leeftijd: vrouw 65 tot 75 jr;2002;12.0;11.1;1.0;1.5;0.0;0.0;0.3;1.2;6.5;1.4;;1.2;1.4;0.2;0.8;0.0;0.0;2.1;1.6;4.6;2.6;8.7;2.0;0.5;4.5;1.3
334;Leeftijd: vrouw 65 tot 75 jr;2003;12.4;11.2;1.2;1.3;0.7;0.7;0.0;0.6;6.7;1.1;;1.7;2.1;0.0;0.0;0.2;0.6;2.1;2.1;5.1;1.8;5.4;3.3;0.0;5.3;0.3
335;Leeftijd: vrouw 65 tot 75 jr;2004;11.3;9.6;1.7;0.6;0.0;0.0;0.0;0.6;5.8;0.9;;1.8;2.3;0.0;0.0;0.1;0.4;1.3;1.9;5.8;2.5;6.8;3.7;0.4;4.8;0.3
336;Leeftijd: vrouw 75 jr of ouder;1997;6.3;5.7;0.5;0.0;0.0;0.0;0.0;0.0;5.4;1.9;;0.0;1.7;0.0;;0.3;;2.0;1.5;1.1;0.0;;1.1;0.0;4.8;0.3
337;Leeftijd: vrouw 75 jr of ouder;1998;8.1;7.8;0.3;0.8;0.3;0.3;0.5;0.0;5.0;0.7;;1.0;2.3;0.0;;0.0;;2.4;1.0;2.6;1.5;;1.1;0.0;7.3;0.0
338;Leeftijd: vrouw 75 jr of ouder;1999;6.3;5.8;0.5;0.4;0.4;0.4;0.0;0.0;4.6;1.4;;0.4;1.1;0.0;0.0;0.0;0.0;2.7;0.7;1.3;0.9;7.0;0.4;0.0;3.6;0.4
339;Leeftijd: vrouw 75 jr of ouder;2000;8.4;7.9;0.5;0.2;0.2;0.2;0.0;0.0;6.6;0.8;;0.8;1.7;0.0;;0.0;;4.0;1.5;1.5;0.2;;1.3;0.0;4.9;0.0
340;Leeftijd: vrouw 75 jr of ouder;2001;7.1;5.8;1.3;0.5;0.0;0.0;0.0;0.5;5.1;1.1;;0.4;1.0;0.3;1.3;0.0;0.0;3.0;1.2;2.2;0.9;4.5;1.3;0.0;2.2;0.0
341;Leeftijd: vrouw 75 jr of ouder;2002;8.3;8.3;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.5;;0.6;1.3;0.0;0.0;0.0;0.0;2.5;1.4;2.9;2.2;9.2;0.8;0.4;4.5;0.2
342;Leeftijd: vrouw 75 jr of ouder;2003;8.5;8.2;0.3;0.0;0.0;0.0;0.0;0.0;5.7;0.7;;0.6;1.2;0.0;0.0;0.4;2.3;2.7;1.2;3.1;1.8;9.4;1.6;0.0;3.2;0.2
343;Leeftijd: vrouw 75 jr of ouder;2004;5.7;4.9;0.7;0.3;0.0;0.0;0.0;0.3;3.0;1.1;;0.2;0.5;0.0;0.0;0.2;1.0;0.7;1.2;2.5;1.5;7.8;1.0;0.5;3.5;0.0
344;Leeftijd: man 0 tot 15 jaar;1997;32.1;25.0;7.1;13.5;;;6.6;8.5;14.5;;;5.6;8.6;;;;;2.4;6.8;7.4;;;7.4;3.5;;
345;Leeftijd: man 0 tot 15 jaar;1998;35.5;25.9;9.6;12.3;;;4.9;8.5;14.5;;;4.8;5.1;;;;;4.0;7.9;12.4;;;12.4;4.5;;
346;Leeftijd: man 0 tot 15 jaar;1999;37.3;31.8;5.6;9.9;;;6.7;4.2;17.5;;;7.7;8.0;;;;;5.2;5.3;12.2;;;12.2;3.1;;
347;Leeftijd: man 0 tot 15 jaar;2000;32.8;25.2;7.6;11.2;;;6.6;5.2;14.2;;;7.7;8.6;;;;;5.2;2.1;12.4;;;12.4;3.2;;
348;Leeftijd: man 0 tot 15 jaar;2001;32.7;26.4;6.3;9.9;;;5.1;5.4;14.4;;;5.5;5.3;;;;;3.6;5.8;13.3;;;13.3;1.8;;
349;Leeftijd: man 0 tot 15 jaar;2002;30.2;25.3;5.0;9.0;;;5.9;4.2;14.0;;;5.1;4.7;;;;;5.2;4.5;10.2;;;10.2;1.2;;
350;Leeftijd: man 0 tot 15 jaar;2003;31.6;28.2;3.4;11.0;;;3.6;7.7;13.9;;;6.1;6.4;;;;;4.6;3.8;7.7;;;7.7;2.1;;
351;Leeftijd: man 0 tot 15 jaar;2004;38.5;28.7;9.8;11.0;;;5.2;6.6;19.8;;;9.0;9.0;;;;;5.0;7.2;14.3;;;14.3;4.9;;
352;Leeftijd: man 15 tot 25 jr;1997;41.2;30.0;11.2;15.6;1.5;;5.7;9.9;22.2;1.8;;11.7;16.6;0.0;0.0;2.7;7.0;3.3;7.0;11.1;5.9;15.3;7.1;2.8;4.4;0.8
353;Leeftijd: man 15 tot 25 jr;1998;41.9;30.6;11.3;16.3;0.4;;7.6;10.2;22.6;2.0;;13.2;14.0;0.0;0.0;0.9;2.8;4.9;4.9;11.2;4.8;14.4;8.5;1.6;6.2;0.6
354;Leeftijd: man 15 tot 25 jr;1999;42.1;28.7;13.4;17.6;0.9;;7.4;12.0;22.9;2.0;;13.1;14.5;0.4;1.2;2.2;5.9;3.3;4.9;11.8;4.2;11.5;9.2;3.2;6.6;0.9
355;Leeftijd: man 15 tot 25 jr;2000;41.2;30.0;11.3;13.9;0.5;;6.3;8.5;22.7;2.3;;14.8;16.6;0.0;0.0;2.6;6.3;2.3;4.9;10.5;5.9;14.3;6.8;2.9;4.9;0.3
356;Leeftijd: man 15 tot 25 jr;2001;45.5;31.7;13.9;17.6;0.6;;8.4;10.6;26.0;2.2;;14.3;17.2;0.3;0.8;2.7;7.3;3.8;6.3;11.7;6.2;16.7;7.6;3.3;7.5;1.4
357;Leeftijd: man 15 tot 25 jr;2002;48.0;32.7;15.4;18.2;0.2;;8.0;11.8;27.2;2.4;;15.4;17.0;0.3;0.8;3.5;9.3;4.5;5.7;14.5;8.5;22.6;8.7;3.1;6.2;1.0
358;Leeftijd: man 15 tot 25 jr;2003;44.1;29.9;14.2;18.5;0.6;;7.6;12.3;24.6;2.1;;15.1;17.7;0.2;0.5;3.8;9.5;3.1;3.9;13.2;9.1;22.8;7.2;1.8;6.5;0.8
359;Leeftijd: man 15 tot 25 jr;2004;41.5;28.4;13.1;15.0;0.0;;7.7;9.2;24.1;2.4;;14.1;15.8;0.6;1.5;5.0;12.3;2.5;3.9;13.1;7.9;19.4;7.8;2.5;4.1;1.0
360;Leeftijd: man 25 tot 45 jr;1997;31.9;24.1;7.7;5.6;0.2;;2.0;3.7;15.0;2.4;;5.0;6.0;0.6;0.9;3.8;5.3;0.7;3.7;16.1;10.4;14.3;6.4;2.2;5.6;0.9
361;Leeftijd: man 25 tot 45 jr;1998;33.5;25.2;8.3;8.0;0.6;;2.9;5.0;15.0;2.2;;5.2;6.0;0.2;0.3;3.3;4.6;1.7;4.1;16.6;11.3;15.5;5.8;1.5;4.4;0.8
