ID;Landen;Perioden;BbpTotaal_1;BbpPerHoofdVanDeBevolking_2;ExportVanGoederenEnDiensten_3;ExportVanHightechgoederen_4;DirecteBuitenlandseInvesteringen_5;ToegevoegdeWaardeInDeDienstensector_6;Bevolkingsomvang_7
341;Nederland;1991;303365.0;19700.0;57.0;18.0;5624.0;67.0;15.1
342;Nederland;1992;336214.0;21790.0;55.0;19.0;6187.0;68.0;15.2
343;Nederland;1993;327495.0;22270.0;55.0;23.0;6380.0;69.0;15.3
344;Nederland;1994;351190.0;23500.0;57.0;22.0;7127.0;69.0;15.4
345;Nederland;1995;418969.0;25630.0;59.0;24.0;12206.0;69.0;15.5
346;Nederland;1996;417980.0;27370.0;60.0;27.0;16604.0;70.0;15.5
347;Nederland;1997;386534.0;27720.0;63.0;27.0;11033.0;71.0;15.6
348;Nederland;1998;402648.0;25820.0;63.0;30.0;37619.0;72.0;15.7
349;Nederland;1999;411456.0;26260.0;63.0;33.0;41168.0;73.0;15.8
350;Nederland;2000;385075.0;26580.0;70.0;35.0;63119.0;72.0;15.9
351;Nederland;2001;400654.0;25560.0;67.0;32.0;51980.0;73.0;16.0
352;Nederland;2002;437807.0;25290.0;64.0;28.0;25457.0;74.0;16.1
353;Nederland;2003;538313.0;28800.0;63.0;31.0;20441.0;74.0;16.2
354;Nederland;2004;609890.0;35430.0;66.0;30.0;4379.0;74.0;16.3
355;Nederland;2005;638471.0;39870.0;70.0;31.0;47328.0;74.0;16.3
356;Nederland;2006;677692.0;43400.0;73.0;29.0;7054.0;73.0;16.3
357;Nederland;2007;778312.0;46040.0;75.0;26.0;120403.0;73.0;16.4
358;Nederland;2008;872865.0;48520.0;77.0;22.0;5691.0;73.0;16.4
359;Nederland;2009;792128.0;48460.0;69.0;;33287.0;74.0;16.5
360;Noorwegen;1990;117624.0;26010.0;40.0;12.0;1003.0;63.0;4.2
361;Noorwegen;1991;119657.0;27310.0;40.0;12.0;-398.0;64.0;4.3
362;Noorwegen;1992;128299.0;30190.0;38.0;13.0;-668.0;64.0;4.3
363;Noorwegen;1993;118168.0;29610.0;38.0;16.0;992.0;65.0;4.3
364;Noorwegen;1994;124519.0;30230.0;38.0;15.0;2736.0;64.0;4.3
365;Noorwegen;1995;148920.0;32030.0;38.0;14.0;2393.0;63.0;4.4
366;Noorwegen;1996;160158.0;35080.0;41.0;15.0;3179.0;61.0;4.4
367;Noorwegen;1997;158223.0;37190.0;41.0;15.0;3886.0;60.0;4.4
368;Noorwegen;1998;151139.0;35400.0;38.0;16.0;4354.0;65.0;4.4
369;Noorwegen;1999;159045.0;34870.0;39.0;16.0;6776.0;63.0;4.5
370;Noorwegen;2000;168288.0;35870.0;47.0;17.0;6962.0;56.0;4.5
371;Noorwegen;2001;170923.0;37530.0;46.0;19.0;2104.0;58.0;4.5
372;Noorwegen;2002;191927.0;39200.0;41.0;22.0;657.0;60.0;4.5
373;Noorwegen;2003;225110.0;44030.0;40.0;19.0;3550.0;61.0;4.6
374;Noorwegen;2004;258580.0;53100.0;42.0;18.0;2544.0;59.0;4.6
375;Noorwegen;2005;302013.0;62300.0;45.0;17.0;5209.0;56.0;4.6
376;Noorwegen;2006;336732.0;68360.0;46.0;19.0;6617.0;54.0;4.7
377;Noorwegen;2007;387536.0;76200.0;46.0;18.0;3788.0;56.0;4.7
378;Noorwegen;2008;450920.0;84840.0;48.0;20.0;7252.0;54.0;4.8
379;Noorwegen;2009;381766.0;84640.0;42.0;;11556.0;59.0;4.8
380;Oekraïne;1990;81456.0;1610.0;28.0;;;30.0;51.9
381;Oekraïne;1991;77464.0;1520.0;26.0;;;27.0;52.0
382;Oekraïne;1992;73942.0;1420.0;24.0;;200.0;29.0;52.2
383;Oekraïne;1993;65649.0;1230.0;26.0;;200.0;41.0;52.2
384;Oekraïne;1994;52550.0;1010.0;35.0;;159.0;36.0;51.9
385;Oekraïne;1995;48214.0;920.0;47.0;;267.0;42.0;51.5
386;Oekraïne;1996;44558.0;860.0;46.0;4.0;521.0;48.0;51.1
387;Oekraïne;1997;50150.0;890.0;41.0;4.0;623.0;50.0;50.6
388;Oekraïne;1998;41883.0;850.0;42.0;5.0;743.0;50.0;50.1
389;Oekraïne;1999;31581.0;760.0;54.0;4.0;496.0;47.0;49.7
390;Oekraïne;2000;31262.0;700.0;62.0;5.0;595.0;47.0;49.2
391;Oekraïne;2001;38009.0;730.0;55.0;5.0;792.0;49.0;48.7
392;Oekraïne;2002;42393.0;790.0;55.0;5.0;693.0;51.0;48.2
393;Oekraïne;2003;50133.0;980.0;58.0;7.0;1424.0;53.0;47.8
394;Oekraïne;2004;64883.0;1270.0;61.0;6.0;1715.0;52.0;47.5
395;Oekraïne;2005;86142.0;1540.0;51.0;4.0;7808.0;57.0;47.1
396;Oekraïne;2006;107753.0;1950.0;47.0;3.0;5604.0;55.0;46.8
397;Oekraïne;2007;142719.0;2570.0;45.0;4.0;9891.0;56.0;46.5
398;Oekraïne;2008;180355.0;3210.0;42.0;3.0;10913.0;55.0;46.3
399;Oekraïne;2009;113545.0;2800.0;46.0;;4816.0;62.0;46.0
400;Oostenrijk;1990;164847.0;20080.0;37.0;8.0;653.0;64.0;7.7
401;Oostenrijk;1991;172166.0;21200.0;36.0;9.0;360.0;65.0;7.8
402;Oostenrijk;1992;193097.0;24140.0;34.0;9.0;1442.0;66.0;7.8
403;Oostenrijk;1993;188289.0;24210.0;33.0;9.0;1129.0;67.0;7.9
404;Oostenrijk;1994;201192.0;25530.0;33.0;10.0;2117.0;67.0;7.9
405;Oostenrijk;1995;238314.0;27490.0;35.0;9.0;1901.0;67.0;8.0
406;Oostenrijk;1996;234143.0;29500.0;36.0;9.0;4485.0;67.0;8.0
407;Oostenrijk;1997;206878.0;28810.0;39.0;11.0;2624.0;67.0;8.0
408;Oostenrijk;1998;212151.0;27100.0;41.0;11.0;4661.0;67.0;8.0
409;Oostenrijk;1999;210930.0;26200.0;42.0;12.0;3009.0;67.0;8.0
410;Oostenrijk;2000;191200.0;25840.0;46.0;14.0;8525.0;67.0;8.0
411;Oostenrijk;2001;190155.0;24210.0;48.0;14.0;5906.0;68.0;8.0
412;Oostenrijk;2002;205955.0;23910.0;49.0;16.0;318.0;69.0;8.1
413;Oostenrijk;2003;252034.0;26810.0;49.0;15.0;7098.0;69.0;8.1
414;Oostenrijk;2004;289039.0;32240.0;52.0;16.0;3892.0;69.0;8.2
415;Oostenrijk;2005;302921.0;36910.0;54.0;14.0;81648.0;69.0;8.2
416;Oostenrijk;2006;322340.0;39260.0;57.0;13.0;2477.0;69.0;8.3
417;Oostenrijk;2007;372291.0;42190.0;59.0;11.0;63972.0;68.0;8.3
418;Oostenrijk;2008;414671.0;46250.0;59.0;11.0;6602.0;68.0;8.3
419;Oostenrijk;2009;381084.0;46450.0;51.0;;8714.0;69.0;8.4
420;Polen;1990;58976.0;;29.0;;89.0;42.0;38.1
421;Polen;1991;76427.0;;24.0;;291.0;46.0;38.2
422;Polen;1992;84325.0;1910.0;24.0;4.0;678.0;52.0;38.4
423;Polen;1993;85851.0;2270.0;23.0;3.0;1715.0;53.0;38.5
424;Polen;1994;98516.0;2450.0;24.0;3.0;1875.0;55.0;38.5
425;Polen;1995;139062.0;2970.0;23.0;3.0;3659.0;57.0;38.6
426;Polen;1996;156684.0;3620.0;22.0;3.0;4498.0;59.0;38.6
427;Polen;1997;157154.0;4180.0;23.0;3.0;4908.0;60.0;38.7
428;Polen;1998;172902.0;4310.0;26.0;3.0;6365.0;61.0;38.7
429;Polen;1999;167958.0;4390.0;24.0;3.0;7270.0;62.0;38.7
430;Polen;2000;171276.0;4590.0;27.0;3.0;9343.0;63.0;38.5
431;Polen;2001;190421.0;4670.0;27.0;3.0;5714.0;65.0;38.2
432;Polen;2002;198180.0;4850.0;29.0;3.0;4131.0;67.0;38.2
433;Polen;2003;216801.0;5470.0;33.0;3.0;4589.0;66.0;38.2
434;Polen;2004;252769.0;6240.0;37.0;3.0;12716.0;64.0;38.2
435;Polen;2005;303912.0;7270.0;37.0;4.0;10309.0;65.0;38.2
436;Polen;2006;341670.0;8340.0;40.0;4.0;19876.0;65.0;38.1
437;Polen;2007;425321.0;9800.0;41.0;4.0;23651.0;64.0;38.1
438;Polen;2008;528324.0;11820.0;40.0;5.0;14849.0;64.0;38.1
439;Polen;2009;430076.0;12260.0;39.0;;11546.0;66.0;38.1
440;Portugal;1990;77579.0;7050.0;30.0;4.0;2610.0;63.0;9.9
441;Portugal;1991;87947.0;8040.0;27.0;4.0;2448.0;65.0;9.9
442;Portugal;1992;106041.0;9660.0;25.0;4.0;1873.0;66.0;10.0
443;Portugal;1993;93640.0;9890.0;24.0;3.0;1534.0;67.0;10.0
444;Portugal;1994;98251.0;10240.0;26.0;4.0;1270.0;66.0;10.0
445;Portugal;1995;116419.0;10990.0;27.0;5.0;685.0;66.0;10.0
446;Portugal;1996;120986.0;11880.0;27.0;4.0;1347.0;65.0;10.1
447;Portugal;1997;115473.0;12170.0;28.0;4.0;2357.0;66.0;10.1
448;Portugal;1998;122556.0;12040.0;28.0;4.0;3004.0;67.0;10.1
449;Portugal;1999;126113.0;12110.0;27.0;5.0;1168.0;67.0;10.2
450;Portugal;2000;117014.0;12070.0;29.0;6.0;6682.0;68.0;10.2
451;Portugal;2001;120033.0;11690.0;28.0;8.0;6174.0;69.0;10.3
452;Portugal;2002;131886.0;11640.0;28.0;7.0;1755.0;70.0;10.4
453;Portugal;2003;161416.0;13070.0;28.0;9.0;7255.0;71.0;10.4
454;Portugal;2004;184795.0;15800.0;28.0;8.0;1661.0;71.0;10.5
455;Portugal;2005;191176.0;17990.0;28.0;9.0;4059.0;72.0;10.5
456;Portugal;2006;201060.0;18650.0;31.0;9.0;10969.0;72.0;10.6
457;Portugal;2007;230945.0;19910.0;32.0;9.0;2970.0;73.0;10.6
458;Portugal;2008;251833.0;21530.0;32.0;8.0;4681.0;73.0;10.6
459;Portugal;2009;232874.0;21910.0;28.0;;2808.0;75.0;10.6
460;Roemenië;1990;38299.0;1710.0;17.0;2.0;0.0;26.0;23.2
461;Roemenië;1991;28847.0;1430.0;18.0;1.0;40.0;35.0;23.2
462;Roemenië;1992;25090.0;1240.0;28.0;1.0;77.0;37.0;22.8
463;Roemenië;1993;26361.0;1190.0;23.0;1.0;94.0;35.0;22.8
464;Roemenië;1994;30073.0;1270.0;25.0;2.0;341.0;32.0;22.7
465;Roemenië;1995;35477.0;1470.0;28.0;2.0;419.0;36.0;22.7
466;Roemenië;1996;35334.0;1590.0;28.0;2.0;263.0;37.0;22.6
467;Roemenië;1997;35286.0;1520.0;29.0;1.0;1215.0;41.0;22.6
468;Roemenië;1998;42115.0;1520.0;23.0;2.0;2031.0;48.0;22.5
469;Roemenië;1999;35592.0;1580.0;28.0;3.0;1041.0;51.0;22.5
470;Roemenië;2000;37053.0;1690.0;33.0;6.0;1037.0;51.0;22.4
471;Roemenië;2001;40181.0;1750.0;33.0;6.0;1157.0;48.0;22.1
472;Roemenië;2002;45825.0;1930.0;35.0;3.0;1144.0;49.0;21.8
473;Roemenië;2003;59507.0;2310.0;35.0;4.0;1844.0;52.0;21.7
474;Roemenië;2004;75489.0;3010.0;36.0;3.0;6443.0;51.0;21.7
475;Roemenië;2005;98913.0;3920.0;33.0;3.0;6482.0;55.0;21.6
476;Roemenië;2006;122642.0;4870.0;30.0;4.0;11393.0;52.0;21.6
477;Roemenië;2007;169282.0;6430.0;31.0;4.0;9925.0;56.0;21.5
478;Roemenië;2008;200071.0;8290.0;31.0;7.0;13883.0;68.0;21.5
479;Roemenië;2009;161110.0;8330.0;33.0;;6310.0;67.0;21.5
480;Rusland;1990;516814.0;;18.0;;;35.0;148.3
481;Rusland;1991;509382.0;3420.0;13.0;;;38.0;148.6
482;Rusland;1992;460205.0;3070.0;62.0;;1161.0;50.0;148.7
483;Rusland;1993;435060.0;2900.0;38.0;;1211.0;47.0;148.5
484;Rusland;1994;395087.0;2650.0;28.0;;690.0;49.0;148.3
485;Rusland;1995;395528.0;2650.0;29.0;;2065.0;56.0;148.1
486;Rusland;1996;391721.0;2610.0;26.0;9.0;2579.0;54.0;147.7
487;Rusland;1997;404927.0;2660.0;25.0;9.0;4865.0;56.0;147.3
488;Rusland;1998;270953.0;2140.0;31.0;12.0;2761.0;57.0;146.9
489;Rusland;1999;195906.0;1760.0;43.0;15.0;3309.0;55.0;146.3
490;Rusland;2000;259708.0;1710.0;44.0;17.0;2714.0;56.0;146.3
491;Rusland;2001;306603.0;1780.0;37.0;13.0;2748.0;58.0;145.9
492;Rusland;2002;345110.0;2100.0;35.0;20.0;3461.0;61.0;145.3
493;Rusland;2003;430348.0;2590.0;35.0;19.0;7958.0;61.0;144.6
494;Rusland;2004;591017.0;3410.0;34.0;13.0;15444.0;58.0;143.8
495;Rusland;2005;764001.0;4460.0;35.0;8.0;12886.0;57.0;143.2
496;Rusland;2006;989931.0;5820.0;34.0;8.0;29701.0;58.0;142.5
497;Rusland;2007;1299706.0;7590.0;30.0;7.0;55073.0;59.0;142.1
498;Rusland;2008;1666951.0;9640.0;31.0;7.0;75002.0;60.0;142.0
499;Rusland;2009;1231893.0;9340.0;28.0;;36751.0;62.0;141.9
500;Slovenië;1990;17382.0;;91.0;;;52.0;2.0
501;Slovenië;1991;12673.0;;84.0;;;49.0;2.0
502;Slovenië;1992;12523.0;6790.0;63.0;3.0;111.0;53.0;2.0
503;Slovenië;1993;12673.0;6660.0;59.0;3.0;113.0;56.0;2.0
504;Slovenië;1994;14386.0;7260.0;59.0;;117.0;55.0;2.0
505;Slovenië;1995;20814.0;8500.0;50.0;3.0;150.0;60.0;2.0
506;Slovenië;1996;21008.0;9910.0;50.0;4.0;173.0;60.0;2.0
507;Slovenië;1997;20272.0;11020.0;52.0;4.0;335.0;60.0;2.0
508;Slovenië;1998;21593.0;10790.0;51.0;4.0;216.0;60.0;2.0
509;Slovenië;1999;22158.0;11090.0;48.0;4.0;107.0;61.0;2.0
510;Slovenië;2000;19888.0;11090.0;54.0;5.0;136.0;61.0;2.0
511;Slovenië;2001;20390.0;10740.0;55.0;5.0;503.0;61.0;2.0
512;Slovenië;2002;23070.0;10750.0;55.0;5.0;1660.0;62.0;2.0
513;Slovenië;2003;29058.0;12420.0;54.0;6.0;302.0;62.0;2.0
514;Slovenië;2004;33724.0;15340.0;58.0;6.0;831.0;63.0;2.0
515;Slovenië;2005;35752.0;18080.0;62.0;5.0;540.0;63.0;2.0
516;Slovenië;2006;38952.0;19580.0;67.0;5.0;649.0;63.0;2.0
517;Slovenië;2007;47315.0;21530.0;70.0;5.0;1531.0;63.0;2.0
518;Slovenië;2008;54395.0;24280.0;68.0;6.0;1937.0;64.0;2.0
519;Slovenië;2009;48477.0;23520.0;59.0;;-579.0;;2.0
520;Slowakije;1990;11716.0;2060.0;27.0;;;33.0;5.3
521;Slowakije;1991;13119.0;1980.0;46.0;;;34.0;5.3
522;Slowakije;1992;14271.0;2300.0;70.0;;;57.0;5.3
523;Slowakije;1993;16251.0;2680.0;56.0;;199.0;61.0;5.3
524;Slowakije;1994;19833.0;3280.0;59.0;5.0;270.0;60.0;5.3
525;Slowakije;1995;25240.0;4120.0;58.0;4.0;236.0;56.0;5.4
526;Slowakije;1996;27268.0;4910.0;53.0;4.0;351.0;55.0;5.4
527;Slowakije;1997;27022.0;5260.0;56.0;4.0;174.0;59.0;5.4
528;Slowakije;1998;29258.0;5260.0;59.0;4.0;562.0;60.0;5.4
529;Slowakije;1999;29925.0;5220.0;61.0;4.0;354.0;60.0;5.4
530;Slowakije;2000;28701.0;5370.0;71.0;4.0;2052.0;59.0;5.4
531;Slowakije;2001;30296.0;5550.0;73.0;4.0;;60.0;5.4
532;Slowakije;2002;34613.0;5840.0;71.0;3.0;4104.0;61.0;5.4
533;Slowakije;2003;45804.0;7120.0;76.0;4.0;559.0;60.0;5.4
534;Slowakije;2004;56032.0;9070.0;75.0;5.0;3037.0;59.0;5.4
535;Slowakije;2005;61286.0;10880.0;76.0;7.0;2411.0;60.0;5.4
536;Slowakije;2006;69057.0;12470.0;84.0;7.0;4167.0;57.0;5.4
537;Slowakije;2007;84242.0;14270.0;87.0;5.0;3363.0;58.0;5.4
538;Slowakije;2008;98464.0;16590.0;83.0;5.0;3231.0;59.0;5.4
539;Slowakije;2009;87642.0;16130.0;99.0;;-31.0;63.0;5.4
540;Spanje;1990;520968.0;11890.0;16.0;6.0;13984.0;61.0;38.8
541;Spanje;1991;560396.0;13340.0;16.0;8.0;12493.0;62.0;38.9
542;Spanje;1992;612584.0;15220.0;17.0;7.0;13276.0;64.0;39.1
543;Spanje;1993;509819.0;14670.0;18.0;8.0;9681.0;66.0;39.2
544;Spanje;1994;515146.0;14180.0;21.0;8.0;9216.0;66.0;39.3
545;Spanje;1995;596751.0;14550.0;22.0;7.0;8086.0;66.0;39.4
546;Spanje;1996;622429.0;15300.0;24.0;7.0;9623.0;66.0;39.5
547;Spanje;1997;572638.0;15580.0;26.0;7.0;8937.0;66.0;39.6
548;Spanje;1998;600839.0;15220.0;27.0;7.0;14282.0;66.0;39.7
549;Spanje;1999;617880.0;15230.0;27.0;8.0;18523.0;66.0;39.9
550;Spanje;2000;580673.0;15420.0;29.0;8.0;38835.0;66.0;40.3
551;Spanje;2001;609108.0;15070.0;29.0;8.0;28164.0;67.0;40.7
552;Spanje;2002;686247.0;15120.0;27.0;7.0;39993.0;67.0;41.3
553;Spanje;2003;883667.0;17570.0;26.0;7.0;25607.0;67.0;42.0
554;Spanje;2004;1044299.0;21590.0;26.0;7.0;24792.0;67.0;42.7
555;Spanje;2005;1130170.0;25450.0;26.0;7.0;24573.0;67.0;43.4
556;Spanje;2006;1234768.0;27470.0;26.0;6.0;31172.0;67.0;44.1
557;Spanje;2007;1440837.0;29410.0;27.0;5.0;66682.0;68.0;44.9
558;Spanje;2008;1594466.0;31790.0;26.0;;74226.0;69.0;45.6
559;Spanje;2009;1460250.0;32120.0;23.0;;6451.0;71.0;46.0
560;Tsjechië;1990;34880.0;;45.0;;;45.0;10.4
561;Tsjechië;1991;25572.0;;53.0;;;45.0;10.3
562;Tsjechië;1992;29954.0;2900.0;54.0;;;44.0;10.3
563;Tsjechië;1993;34381.0;2980.0;56.0;3.0;654.0;52.0;10.3
564;Tsjechië;1994;41090.0;3530.0;50.0;4.0;878.0;51.0;10.3
565;Tsjechië;1995;55257.0;4470.0;51.0;5.0;2568.0;57.0;10.3
566;Tsjechië;1996;62011.0;5350.0;49.0;7.0;1435.0;53.0;10.3
567;Tsjechië;1997;57135.0;5650.0;52.0;7.0;1286.0;55.0;10.3
568;Tsjechië;1998;61847.0;5580.0;54.0;8.0;3700.0;57.0;10.3
569;Tsjechië;1999;60192.0;5600.0;55.0;8.0;6313.0;57.0;10.3
570;Tsjechië;2000;56721.0;5800.0;63.0;8.0;4987.0;58.0;10.3
571;Tsjechië;2001;61842.0;5760.0;65.0;10.0;5641.0;58.0;10.2
572;Tsjechië;2002;75276.0;6020.0;60.0;14.0;8497.0;60.0;10.2
573;Tsjechië;2003;91358.0;7330.0;62.0;13.0;2021.0;61.0;10.2
574;Tsjechië;2004;109525.0;9270.0;70.0;13.0;4978.0;58.0;10.2
575;Tsjechië;2005;124549.0;11330.0;72.0;13.0;11602.0;59.0;10.2
576;Tsjechië;2006;142611.0;12890.0;76.0;14.0;5522.0;59.0;10.3
577;Tsjechië;2007;174215.0;14380.0;80.0;14.0;10606.0;59.0;10.3
578;Tsjechië;2008;216084.0;16670.0;77.0;14.0;6573.0;60.0;10.4
579;Tsjechië;2009;190274.0;17310.0;70.0;;2666.0;60.0;10.5
580;Turkije;1990;150676.0;2220.0;13.0;1.0;684.0;50.0;56.1
581;Turkije;1991;151041.0;2490.0;14.0;1.0;810.0;52.0;57.1
582;Turkije;1992;159095.0;2830.0;14.0;1.0;844.0;52.0;58.1
583;Turkije;1993;180422.0;3020.0;14.0;1.0;636.0;53.0;59.1
584;Turkije;1994;130690.0;2570.0;21.0;2.0;608.0;51.0;60.2
585;Turkije;1995;169486.0;2720.0;20.0;1.0;885.0;50.0;61.2
586;Turkije;1996;181476.0;2790.0;22.0;2.0;722.0;51.0;62.3
587;Turkije;1997;189835.0;3040.0;25.0;2.0;805.0;53.0;63.3
588;Turkije;1998;269287.0;3250.0;21.0;2.0;940.0;51.0;64.4
589;Turkije;1999;249751.0;3360.0;19.0;4.0;783.0;55.0;65.4
590;Turkije;2000;266568.0;3990.0;20.0;5.0;982.0;57.0;66.5
591;Turkije;2001;196005.0;3310.0;27.0;4.0;3352.0;60.0;67.4
592;Turkije;2002;232535.0;3310.0;25.0;2.0;1082.0;60.0;68.4
593;Turkije;2003;303005.0;3620.0;23.0;2.0;1702.0;60.0;69.3
594;Turkije;2004;392166.0;4820.0;24.0;2.0;2785.0;61.0;70.3
595;Turkije;2005;482980.0;6200.0;22.0;2.0;10031.0;61.0;71.2
596;Turkije;2006;530900.0;7160.0;23.0;2.0;20185.0;62.0;72.1
597;Turkije;2007;647155.0;8090.0;22.0;2.0;22047.0;63.0;73.0
598;Turkije;2008;730337.0;8890.0;24.0;2.0;18269.0;64.0;73.9
599;Turkije;2009;614603.0;8720.0;23.0;;7849.0;65.0;74.8
600;Verenigd Koninkrijk;1990;1012576.0;16600.0;24.0;24.0;33504.0;64.0;57.2
601;Verenigd Koninkrijk;1991;1055845.0;17230.0;23.0;25.0;16451.0;66.0;57.4
602;Verenigd Koninkrijk;1992;1091751.0;18980.0;23.0;24.0;16559.0;67.0;57.6
603;Verenigd Koninkrijk;1993;981098.0;18830.0;25.0;26.0;16518.0;68.0;57.7
604;Verenigd Koninkrijk;1994;1060586.0;19270.0;26.0;26.0;10725.0;67.0;57.9
605;Verenigd Koninkrijk;1995;1157119.0;19620.0;28.0;27.0;21731.0;67.0;58.0
606;Verenigd Koninkrijk;1996;1219541.0;20770.0;29.0;27.0;27390.0;68.0;58.2
607;Verenigd Koninkrijk;1997;1359028.0;22130.0;29.0;27.0;37505.0;69.0;58.3
608;Verenigd Koninkrijk;1998;1455949.0;23450.0;27.0;29.0;74652.0;70.0;58.5
609;Verenigd Koninkrijk;1999;1502556.0;24810.0;26.0;30.0;89337.0;71.0;58.7
610;Verenigd Koninkrijk;2000;1477581.0;25910.0;28.0;32.0;122157.0;72.0;58.9
611;Verenigd Koninkrijk;2001;1470891.0;25860.0;27.0;34.0;53842.0;73.0;59.1
612;Verenigd Koninkrijk;2002;1612056.0;26230.0;26.0;31.0;25532.0;74.0;59.3
613;Verenigd Koninkrijk;2003;1860810.0;29080.0;26.0;26.0;27612.0;75.0;59.6
614;Verenigd Koninkrijk;2004;2202490.0;34600.0;25.0;24.0;57334.0;76.0;59.9
615;Verenigd Koninkrijk;2005;2280114.0;38880.0;26.0;28.0;177405.0;76.0;60.2
616;Verenigd Koninkrijk;2006;2439424.0;41090.0;29.0;34.0;154120.0;76.0;60.6
617;Verenigd Koninkrijk;2007;2799040.0;43970.0;27.0;20.0;202071.0;76.0;61.0
618;Verenigd Koninkrijk;2008;2662652.0;45760.0;29.0;19.0;93506.0;77.0;61.4
619;Verenigd Koninkrijk;2009;2174530.0;41370.0;28.0;;24799.0;78.0;61.8
620;IJsland;1990;6373.0;24150.0;34.0;10.0;22.0;57.0;0.3
621;IJsland;1991;6807.0;24570.0;31.0;2.0;18.0;57.0;0.3
622;IJsland;1992;6976.0;25800.0;30.0;4.0;-13.0;58.0;0.3
623;IJsland;1993;6126.0;25400.0;33.0;4.0;0.0;59.0;0.3
624;IJsland;1994;6295.0;24980.0;36.0;21.0;-1.0;60.0;0.3
625;IJsland;1995;7018.0;24760.0;36.0;17.0;-9.0;60.0;0.3
626;IJsland;1996;7331.0;26480.0;36.0;20.0;83.0;60.0;0.3
627;IJsland;1997;7423.0;27610.0;36.0;20.0;148.0;60.0;0.3
628;IJsland;1998;8292.0;28400.0;35.0;20.0;150.0;61.0;0.3
629;IJsland;1999;8743.0;29580.0;34.0;17.0;65.0;64.0;0.3
630;IJsland;2000;8697.0;30830.0;34.0;12.0;155.0;65.0;0.3
631;IJsland;2001;7923.0;29650.0;39.0;3.0;166.0;64.0;0.3
632;IJsland;2002;8907.0;29470.0;37.0;6.0;93.0;66.0;0.3
633;IJsland;2003;10968.0;32100.0;34.0;6.0;336.0;69.0;0.3
634;IJsland;2004;13234.0;40030.0;34.0;6.0;757.0;69.0;0.3
635;IJsland;2005;16302.0;49660.0;32.0;27.0;3124.0;69.0;0.3
636;IJsland;2006;16651.0;52080.0;32.0;38.0;3886.0;67.0;0.3
637;IJsland;2007;20428.0;58430.0;35.0;57.0;6229.0;68.0;0.3
638;IJsland;2008;16801.0;50410.0;45.0;36.0;1208.0;66.0;0.3
639;IJsland;2009;12133.0;43430.0;53.0;;53.0;;0.3
640;Zweden;1990;244458.0;26360.0;30.0;13.0;1982.0;65.0;8.6
641;Zweden;1991;257867.0;27620.0;28.0;14.0;6351.0;67.0;8.6
642;Zweden;1992;267145.0;29710.0;28.0;14.0;-5.0;69.0;8.7
643;Zweden;1993;202038.0;26860.0;33.0;13.0;3705.0;69.0;8.7
644;Zweden;1994;217546.0;26450.0;36.0;13.0;6269.0;68.0;8.8
645;Zweden;1995;253680.0;26760.0;40.0;16.0;14939.0;66.0;8.8
646;Zweden;1996;276456.0;28970.0;39.0;18.0;5492.0;68.0;8.8
647;Zweden;1997;253178.0;29780.0;42.0;19.0;10271.0;68.0;8.8
648;Zweden;1998;254723.0;29510.0;43.0;20.0;19413.0;68.0;8.9
649;Zweden;1999;258814.0;29360.0;43.0;21.0;59386.0;69.0;8.9
650;Zweden;2000;247260.0;29500.0;47.0;25.0;22125.0;69.0;8.9
651;Zweden;2001;227359.0;27680.0;46.0;17.0;13085.0;70.0;8.9
652;Zweden;2002;250961.0;27190.0;44.0;18.0;11709.0;70.0;8.9
653;Zweden;2003;314713.0;30690.0;44.0;16.0;3268.0;70.0;9.0
654;Zweden;2004;362090.0;37190.0;46.0;17.0;10957.0;70.0;9.0
655;Zweden;2005;370580.0;42940.0;48.0;17.0;10018.0;71.0;9.0
656;Zweden;2006;399076.0;45690.0;51.0;16.0;26865.0;70.0;9.1
657;Zweden;2007;462513.0;48900.0;52.0;16.0;27219.0;70.0;9.1
658;Zweden;2008;487576.0;52440.0;53.0;16.0;38815.0;71.0;9.2
659;Zweden;2009;406072.0;48840.0;49.0;;11538.0;73.0;9.3
660;Zwitserland;1990;238213.0;34390.0;36.0;12.0;5545.0;65.0;6.7
661;Zwitserland;1991;241002.0;34840.0;35.0;12.0;2839.0;66.0;6.8
662;Zwitserland;1992;250982.0;37960.0;36.0;13.0;1128.0;67.0;6.9
663;Zwitserland;1993;244090.0;37840.0;37.0;12.0;1707.0;68.0;6.9
664;Zwitserland;1994;270221.0;38810.0;36.0;13.0;3683.0;67.0;7.0
665;Zwitserland;1995;315940.0;42070.0;36.0;14.0;4158.0;68.0;7.0
666;Zwitserland;1996;304752.0;44840.0;37.0;15.0;4373.0;69.0;7.1
667;Zwitserland;1997;264584.0;44530.0;40.0;15.0;7306.0;70.0;7.1
668;Zwitserland;1998;272632.0;41620.0;41.0;16.0;9649.0;70.0;7.1
669;Zwitserland;1999;268212.0;40020.0;42.0;19.0;12426.0;70.0;7.1
670;Zwitserland;2000;249919.0;40280.0;46.0;20.0;19764.0;71.0;7.2
671;Zwitserland;2001;254990.0;37790.0;46.0;20.0;9392.0;71.0;7.2
672;Zwitserland;2002;278621.0;36740.0;44.0;21.0;6785.0;71.0;7.3
673;Zwitserland;2003;325040.0;42330.0;44.0;22.0;17471.0;72.0;7.3
674;Zwitserland;2004;362991.0;49930.0;46.0;22.0;1856.0;72.0;7.4
