ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkAfstand_2
3580;Nederland;Agglomeratie Haarlem (CR);2017 december;83.3;17.0
3581;Nederland;Agglomeratie Haarlem (CR);2018 december;85.3;16.8
3582;Nederland;Agglomeratie Haarlem (CR);2019 december;84.4;16.6
3583;Nederland;Agglomeratie Haarlem (CR);2020 december;81.8;16.0
3584;Nederland;Zaanstreek (CR);2014 december;57.1;16.4
3585;Nederland;Zaanstreek (CR);2015 december;55.9;17.6
3586;Nederland;Zaanstreek (CR);2016 december;57.1;15.3
3587;Nederland;Zaanstreek (CR);2017 december;55.5;16.5
3588;Nederland;Zaanstreek (CR);2018 december;60.0;16.5
3589;Nederland;Zaanstreek (CR);2019 december;62.0;16.1
3590;Nederland;Zaanstreek (CR);2020 december;61.6;16.7
3591;Nederland;Groot-Amsterdam (CR);2014 december;848.8;23.8
3592;Nederland;Groot-Amsterdam (CR);2015 december;877.4;23.8
3593;Nederland;Groot-Amsterdam (CR);2016 december;878.0;23.3
3594;Nederland;Groot-Amsterdam (CR);2017 december;910.7;23.2
3595;Nederland;Groot-Amsterdam (CR);2018 december;941.4;23.4
3596;Nederland;Groot-Amsterdam (CR);2019 december;969.1;23.6
3597;Nederland;Groot-Amsterdam (CR);2020 december;921.8;23.5
3598;Nederland;Het Gooi en Vechtstreek (CR);2014 december;101.5;21.4
3599;Nederland;Het Gooi en Vechtstreek (CR);2015 december;103.9;22.4
3600;Nederland;Het Gooi en Vechtstreek (CR);2016 december;104.1;22.9
3601;Nederland;Het Gooi en Vechtstreek (CR);2017 december;107.0;23.1
3602;Nederland;Het Gooi en Vechtstreek (CR);2018 december;109.7;23.2
3603;Nederland;Het Gooi en Vechtstreek (CR);2019 december;109.7;23.1
3604;Nederland;Het Gooi en Vechtstreek (CR);2020 december;105.0;20.2
3605;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2014 december;163.0;15.3
3606;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2015 december;165.7;15.9
3607;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2016 december;168.5;15.6
3608;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2017 december;170.7;15.5
3609;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2018 december;173.3;15.2
3610;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2019 december;176.5;15.6
3611;Nederland;Agglomeratie Leiden en Bollenstreek (CR);2020 december;177.2;17.0
3612;Nederland;Agglomeratie 's-Gravenhage (CR);2014 december;372.6;22.4
3613;Nederland;Agglomeratie 's-Gravenhage (CR);2015 december;376.9;21.8
3614;Nederland;Agglomeratie 's-Gravenhage (CR);2016 december;384.2;21.7
3615;Nederland;Agglomeratie 's-Gravenhage (CR);2017 december;384.3;20.5
3616;Nederland;Agglomeratie 's-Gravenhage (CR);2018 december;388.0;20.3
3617;Nederland;Agglomeratie 's-Gravenhage (CR);2019 december;397.7;20.6
3618;Nederland;Agglomeratie 's-Gravenhage (CR);2020 december;394.2;21.4
3619;Nederland;Delft en Westland (CR);2014 december;111.8;17.5
3620;Nederland;Delft en Westland (CR);2015 december;112.5;16.3
3621;Nederland;Delft en Westland (CR);2016 december;116.4;15.9
3622;Nederland;Delft en Westland (CR);2017 december;122.7;15.9
3623;Nederland;Delft en Westland (CR);2018 december;125.7;16.4
3624;Nederland;Delft en Westland (CR);2019 december;128.4;16.6
3625;Nederland;Delft en Westland (CR);2020 december;129.9;17.2
3626;Nederland;Oost-Zuid-Holland (CR);2014 december;116.2;18.4
3627;Nederland;Oost-Zuid-Holland (CR);2015 december;122.2;18.9
3628;Nederland;Oost-Zuid-Holland (CR);2016 december;122.4;19.1
3629;Nederland;Oost-Zuid-Holland (CR);2017 december;126.4;19.1
3630;Nederland;Oost-Zuid-Holland (CR);2018 december;127.5;18.8
3631;Nederland;Oost-Zuid-Holland (CR);2019 december;129.3;18.8
3632;Nederland;Oost-Zuid-Holland (CR);2020 december;127.8;18.8
3633;Nederland;Groot-Rijnmond (CR);2014 december;629.2;22.8
3634;Nederland;Groot-Rijnmond (CR);2015 december;632.4;22.7
3635;Nederland;Groot-Rijnmond (CR);2016 december;647.6;22.5
3636;Nederland;Groot-Rijnmond (CR);2017 december;657.4;22.3
3637;Nederland;Groot-Rijnmond (CR);2018 december;678.2;23.0
3638;Nederland;Groot-Rijnmond (CR);2019 december;680.7;22.5
3639;Nederland;Groot-Rijnmond (CR);2020 december;672.9;21.7
3640;Nederland;Zuidoost-Zuid-Holland (CR);2014 december;166.1;20.8
3641;Nederland;Zuidoost-Zuid-Holland (CR);2015 december;168.0;21.5
3642;Nederland;Zuidoost-Zuid-Holland (CR);2016 december;171.4;21.8
3643;Nederland;Zuidoost-Zuid-Holland (CR);2017 december;174.3;22.4
3644;Nederland;Zuidoost-Zuid-Holland (CR);2018 december;179.0;22.7
3645;Nederland;Zuidoost-Zuid-Holland (CR);2019 december;169.6;22.2
3646;Nederland;Zuidoost-Zuid-Holland (CR);2020 december;167.9;22.5
3647;Nederland;Zeeuwsch-Vlaanderen (CR);2014 december;40.1;31.2
3648;Nederland;Zeeuwsch-Vlaanderen (CR);2015 december;38.3;27.6
3649;Nederland;Zeeuwsch-Vlaanderen (CR);2016 december;38.5;28.8
3650;Nederland;Zeeuwsch-Vlaanderen (CR);2017 december;38.7;24.5
3651;Nederland;Zeeuwsch-Vlaanderen (CR);2018 december;40.0;26.0
3652;Nederland;Zeeuwsch-Vlaanderen (CR);2019 december;40.7;25.7
3653;Nederland;Zeeuwsch-Vlaanderen (CR);2020 december;39.5;25.0
3654;Nederland;Overig Zeeland (CR);2014 december;104.6;25.5
3655;Nederland;Overig Zeeland (CR);2015 december;105.2;27.3
3656;Nederland;Overig Zeeland (CR);2016 december;107.2;27.6
3657;Nederland;Overig Zeeland (CR);2017 december;108.5;24.1
3658;Nederland;Overig Zeeland (CR);2018 december;111.6;25.1
3659;Nederland;Overig Zeeland (CR);2019 december;113.7;25.3
3660;Nederland;Overig Zeeland (CR);2020 december;112.0;27.6
3661;Nederland;West-Noord-Brabant (CR);2014 december;276.2;23.7
3662;Nederland;West-Noord-Brabant (CR);2015 december;278.0;23.6
3663;Nederland;West-Noord-Brabant (CR);2016 december;283.5;25.6
3664;Nederland;West-Noord-Brabant (CR);2017 december;291.0;23.6
3665;Nederland;West-Noord-Brabant (CR);2018 december;298.4;25.2
3666;Nederland;West-Noord-Brabant (CR);2019 december;299.2;25.3
3667;Nederland;West-Noord-Brabant (CR);2020 december;291.3;24.6
3668;Nederland;Midden-Noord-Brabant (CR);2014 december;204.7;23.7
3669;Nederland;Midden-Noord-Brabant (CR);2015 december;211.1;23.9
3670;Nederland;Midden-Noord-Brabant (CR);2016 december;216.2;24.5
3671;Nederland;Midden-Noord-Brabant (CR);2017 december;223.0;24.2
3672;Nederland;Midden-Noord-Brabant (CR);2018 december;228.5;24.7
3673;Nederland;Midden-Noord-Brabant (CR);2019 december;236.2;24.4
3674;Nederland;Midden-Noord-Brabant (CR);2020 december;229.1;22.8
3675;Nederland;Noordoost-Noord-Brabant (CR);2014 december;294.4;21.1
3676;Nederland;Noordoost-Noord-Brabant (CR);2015 december;298.3;20.9
3677;Nederland;Noordoost-Noord-Brabant (CR);2016 december;302.2;21.5
3678;Nederland;Noordoost-Noord-Brabant (CR);2017 december;308.9;21.2
3679;Nederland;Noordoost-Noord-Brabant (CR);2018 december;315.8;21.3
3680;Nederland;Noordoost-Noord-Brabant (CR);2019 december;320.0;21.3
3681;Nederland;Noordoost-Noord-Brabant (CR);2020 december;318.0;22.4
3682;Nederland;Zuidoost-Noord-Brabant (CR);2014 december;370.9;26.0
3683;Nederland;Zuidoost-Noord-Brabant (CR);2015 december;381.5;26.3
3684;Nederland;Zuidoost-Noord-Brabant (CR);2016 december;388.9;26.0
3685;Nederland;Zuidoost-Noord-Brabant (CR);2017 december;400.6;25.1
3686;Nederland;Zuidoost-Noord-Brabant (CR);2018 december;407.2;25.8
3687;Nederland;Zuidoost-Noord-Brabant (CR);2019 december;413.6;25.1
3688;Nederland;Zuidoost-Noord-Brabant (CR);2020 december;405.1;22.9
3689;Nederland;Noord-Limburg (CR);2014 december;125.8;24.4
3690;Nederland;Noord-Limburg (CR);2015 december;125.2;24.4
3691;Nederland;Noord-Limburg (CR);2016 december;129.4;25.1
3692;Nederland;Noord-Limburg (CR);2017 december;132.5;24.1
3693;Nederland;Noord-Limburg (CR);2018 december;134.0;24.3
3694;Nederland;Noord-Limburg (CR);2019 december;133.6;23.8
3695;Nederland;Noord-Limburg (CR);2020 december;130.2;23.8
3696;Nederland;Midden-Limburg (CR);2014 december;90.7;22.9
3697;Nederland;Midden-Limburg (CR);2015 december;91.2;24.1
3698;Nederland;Midden-Limburg (CR);2016 december;91.1;23.0
3699;Nederland;Midden-Limburg (CR);2017 december;96.4;23.4
3700;Nederland;Midden-Limburg (CR);2018 december;98.2;24.5
3701;Nederland;Midden-Limburg (CR);2019 december;98.9;23.1
3702;Nederland;Midden-Limburg (CR);2020 december;96.3;24.0
3703;Nederland;Zuid-Limburg (CR);2014 december;234.5;26.4
3704;Nederland;Zuid-Limburg (CR);2015 december;236.0;26.2
3705;Nederland;Zuid-Limburg (CR);2016 december;240.3;27.3
3706;Nederland;Zuid-Limburg (CR);2017 december;244.5;23.8
3707;Nederland;Zuid-Limburg (CR);2018 december;246.2;27.5
3708;Nederland;Zuid-Limburg (CR);2019 december;248.9;26.7
3709;Nederland;Zuid-Limburg (CR);2020 december;243.3;25.4
3710;Nederland;Flevoland (CR);2014 december;141.6;27.6
3711;Nederland;Flevoland (CR);2015 december;138.9;26.4
3712;Nederland;Flevoland (CR);2016 december;139.6;25.6
3713;Nederland;Flevoland (CR);2017 december;144.0;26.3
3714;Nederland;Flevoland (CR);2018 december;149.9;26.2
3715;Nederland;Flevoland (CR);2019 december;153.2;25.0
3716;Nederland;Flevoland (CR);2020 december;152.9;25.2
3717;Nederland;Aa en Hunze;2014 december;5.4;19.3
3718;Nederland;Aa en Hunze;2015 december;5.9;19.4
3719;Nederland;Aa en Hunze;2016 december;5.9;20.1
3720;Nederland;Aa en Hunze;2017 december;6.3;22.9
3721;Nederland;Aa en Hunze;2018 december;5.9;19.9
3722;Nederland;Aa en Hunze;2019 december;6.1;20.3
3723;Nederland;Aa en Hunze;2020 december;6.9;22.1
3724;Nederland;Aalburg;2014 december;3.2;11.9
3725;Nederland;Aalburg;2015 december;3.3;11.4
3726;Nederland;Aalburg;2016 december;3.3;12.8
3727;Nederland;Aalburg;2017 december;3.4;12.3
3728;Nederland;Aalburg;2018 december;3.6;11.6
3729;Nederland;Aalburg;2019 december;0.0;
3730;Nederland;Aalburg;2020 december;0.0;
3731;Nederland;Aalsmeer;2014 december;14.7;16.8
3732;Nederland;Aalsmeer;2015 december;16.0;18.9
3733;Nederland;Aalsmeer;2016 december;15.2;18.6
3734;Nederland;Aalsmeer;2017 december;15.5;17.8
3735;Nederland;Aalsmeer;2018 december;15.5;17.2
3736;Nederland;Aalsmeer;2019 december;15.4;17.7
3737;Nederland;Aalsmeer;2020 december;15.6;18.8
3738;Nederland;Aalten;2014 december;7.6;13.2
3739;Nederland;Aalten;2015 december;8.1;13.5
3740;Nederland;Aalten;2016 december;8.7;16.7
3741;Nederland;Aalten;2017 december;8.6;16.3
3742;Nederland;Aalten;2018 december;8.8;17.9
3743;Nederland;Aalten;2019 december;9.2;15.4
3744;Nederland;Aalten;2020 december;8.8;13.9
3745;Nederland;Achtkarspelen;2014 december;6.4;14.7
3746;Nederland;Achtkarspelen;2015 december;7.3;13.5
3747;Nederland;Achtkarspelen;2016 december;7.1;15.0
3748;Nederland;Achtkarspelen;2017 december;7.6;14.0
3749;Nederland;Achtkarspelen;2018 december;7.2;14.2
3750;Nederland;Achtkarspelen;2019 december;7.7;14.9
3751;Nederland;Achtkarspelen;2020 december;7.6;14.1
3752;Nederland;Alblasserdam;2014 december;8.5;19.3
3753;Nederland;Alblasserdam;2015 december;8.5;18.9
3754;Nederland;Alblasserdam;2016 december;9.3;19.2
3755;Nederland;Alblasserdam;2017 december;9.3;18.6
3756;Nederland;Alblasserdam;2018 december;9.1;19.5
3757;Nederland;Alblasserdam;2019 december;9.0;18.5
3758;Nederland;Alblasserdam;2020 december;9.1;19.2
3759;Nederland;Albrandswaard;2014 december;9.1;19.6
3760;Nederland;Albrandswaard;2015 december;8.8;22.6
3761;Nederland;Albrandswaard;2016 december;9.5;21.1
3762;Nederland;Albrandswaard;2017 december;8.5;18.0
3763;Nederland;Albrandswaard;2018 december;9.0;18.3
3764;Nederland;Albrandswaard;2019 december;7.8;20.0
3765;Nederland;Albrandswaard;2020 december;7.9;18.7
3766;Nederland;Alkmaar;2014 december;52.1;15.5
3767;Nederland;Alkmaar;2015 december;55.3;16.7
3768;Nederland;Alkmaar;2016 december;55.1;16.3
3769;Nederland;Alkmaar;2017 december;55.4;16.7
3770;Nederland;Alkmaar;2018 december;55.8;15.7
3771;Nederland;Alkmaar;2019 december;55.7;16.1
3772;Nederland;Alkmaar;2020 december;56.6;17.6
3773;Nederland;Almelo;2014 december;43.8;25.5
3774;Nederland;Almelo;2015 december;40.7;23.8
3775;Nederland;Almelo;2016 december;40.4;21.4
3776;Nederland;Almelo;2017 december;41.1;22.3
3777;Nederland;Almelo;2018 december;42.5;22.0
3778;Nederland;Almelo;2019 december;42.1;19.3
3779;Nederland;Almelo;2020 december;41.3;17.6
3780;Nederland;Almere;2014 december;63.7;28.6
3781;Nederland;Almere;2015 december;64.0;27.2
3782;Nederland;Almere;2016 december;64.0;26.7
3783;Nederland;Almere;2017 december;64.3;27.6
3784;Nederland;Almere;2018 december;67.8;28.7
3785;Nederland;Almere;2019 december;69.8;26.6
3786;Nederland;Almere;2020 december;69.3;25.7
3787;Nederland;Alphen aan den Rijn;2014 december;39.3;18.1
3788;Nederland;Alphen aan den Rijn;2015 december;39.6;19.2
3789;Nederland;Alphen aan den Rijn;2016 december;39.6;18.3
3790;Nederland;Alphen aan den Rijn;2017 december;41.3;17.6
3791;Nederland;Alphen aan den Rijn;2018 december;41.8;17.1
3792;Nederland;Alphen aan den Rijn;2019 december;42.5;18.0
3793;Nederland;Alphen aan den Rijn;2020 december;40.6;17.3
3794;Nederland;Alphen-Chaam;2014 december;1.9;11.6
3795;Nederland;Alphen-Chaam;2015 december;1.9;14.5
3796;Nederland;Alphen-Chaam;2016 december;1.9;14.9
3797;Nederland;Alphen-Chaam;2017 december;2.0;15.0
3798;Nederland;Alphen-Chaam;2018 december;2.2;15.5
3799;Nederland;Alphen-Chaam;2019 december;2.3;15.0
3800;Nederland;Alphen-Chaam;2020 december;2.4;15.0
3801;Nederland;Altena;2014 december;0.0;
3802;Nederland;Altena;2015 december;0.0;
3803;Nederland;Altena;2016 december;0.0;
3804;Nederland;Altena;2017 december;0.0;
3805;Nederland;Altena;2018 december;0.0;
3806;Nederland;Altena;2019 december;18.2;15.9
3807;Nederland;Altena;2020 december;18.0;15.9
3808;Nederland;Ameland;2014 december;1.4;17.9
3809;Nederland;Ameland;2015 december;1.6;18.8
3810;Nederland;Ameland;2016 december;1.5;13.5
3811;Nederland;Ameland;2017 december;1.6;11.8
3812;Nederland;Ameland;2018 december;1.7;13.2
3813;Nederland;Ameland;2019 december;1.7;13.4
3814;Nederland;Ameland;2020 december;1.7;13.4
3815;Nederland;Amersfoort;2014 december;80.9;27.2
3816;Nederland;Amersfoort;2015 december;81.0;28.2
3817;Nederland;Amersfoort;2016 december;80.3;26.1
3818;Nederland;Amersfoort;2017 december;82.0;27.8
3819;Nederland;Amersfoort;2018 december;85.8;28.3
3820;Nederland;Amersfoort;2019 december;88.7;27.5
3821;Nederland;Amersfoort;2020 december;90.8;28.7
3822;Nederland;Amstelveen;2014 december;40.1;23.2
3823;Nederland;Amstelveen;2015 december;41.7;22.3
3824;Nederland;Amstelveen;2016 december;42.1;24.5
3825;Nederland;Amstelveen;2017 december;42.8;24.7
3826;Nederland;Amstelveen;2018 december;44.3;25.6
3827;Nederland;Amstelveen;2019 december;44.8;25.2
3828;Nederland;Amstelveen;2020 december;44.4;25.4
3829;Nederland;Amsterdam;2014 december;555.5;23.6
3830;Nederland;Amsterdam;2015 december;578.1;23.3
3831;Nederland;Amsterdam;2016 december;584.9;23.1
3832;Nederland;Amsterdam;2017 december;599.9;22.9
3833;Nederland;Amsterdam;2018 december;619.0;23.0
3834;Nederland;Amsterdam;2019 december;637.2;23.0
3835;Nederland;Amsterdam;2020 december;616.7;23.5
3836;Nederland;Apeldoorn;2014 december;91.3;26.8
3837;Nederland;Apeldoorn;2015 december;89.4;25.8
3838;Nederland;Apeldoorn;2016 december;92.1;29.7
3839;Nederland;Apeldoorn;2017 december;92.0;26.8
3840;Nederland;Apeldoorn;2018 december;95.1;27.5
3841;Nederland;Apeldoorn;2019 december;96.1;24.7
3842;Nederland;Apeldoorn;2020 december;95.1;25.9
3843;Nederland;Appingedam;2014 december;3.0;13.1
3844;Nederland;Appingedam;2015 december;3.0;13.9
3845;Nederland;Appingedam;2016 december;3.5;14.9
3846;Nederland;Appingedam;2017 december;3.7;15.2
3847;Nederland;Appingedam;2018 december;3.7;14.3
3848;Nederland;Appingedam;2019 december;3.8;15.0
3849;Nederland;Appingedam;2020 december;3.8;16.0
3850;Nederland;Arnhem;2014 december;96.3;27.1
3851;Nederland;Arnhem;2015 december;96.3;27.4
3852;Nederland;Arnhem;2016 december;96.8;28.2
3853;Nederland;Arnhem;2017 december;97.0;26.9
3854;Nederland;Arnhem;2018 december;99.5;26.4
3855;Nederland;Arnhem;2019 december;99.7;26.6
3856;Nederland;Arnhem;2020 december;98.2;26.6
3857;Nederland;Assen;2014 december;37.6;22.1
3858;Nederland;Assen;2015 december;37.3;21.8
3859;Nederland;Assen;2016 december;38.0;22.1
3860;Nederland;Assen;2017 december;39.1;21.9
3861;Nederland;Assen;2018 december;39.3;22.4
3862;Nederland;Assen;2019 december;38.2;21.9
3863;Nederland;Assen;2020 december;39.9;22.4
3864;Nederland;Asten;2014 december;6.4;13.8
3865;Nederland;Asten;2015 december;6.7;14.3
3866;Nederland;Asten;2016 december;6.6;13.7
3867;Nederland;Asten;2017 december;6.4;12.6
3868;Nederland;Asten;2018 december;6.1;12.8
3869;Nederland;Asten;2019 december;6.2;12.3
3870;Nederland;Asten;2020 december;6.1;13.5
3871;Nederland;Baarle-Nassau;2014 december;2.1;18.4
3872;Nederland;Baarle-Nassau;2015 december;2.0;18.5
3873;Nederland;Baarle-Nassau;2016 december;2.1;21.9
3874;Nederland;Baarle-Nassau;2017 december;2.2;19.9
3875;Nederland;Baarle-Nassau;2018 december;2.3;20.1
3876;Nederland;Baarle-Nassau;2019 december;2.4;20.2
3877;Nederland;Baarle-Nassau;2020 december;2.3;24.4
3878;Nederland;Baarn;2014 december;11.2;20.3
3879;Nederland;Baarn;2015 december;11.3;21.3
3880;Nederland;Baarn;2016 december;11.4;20.5
3881;Nederland;Baarn;2017 december;11.8;21.9
3882;Nederland;Baarn;2018 december;11.7;21.2
3883;Nederland;Baarn;2019 december;11.7;20.8
3884;Nederland;Baarn;2020 december;11.3;22.1
3885;Nederland;Barendrecht;2014 december;21.8;21.3
3886;Nederland;Barendrecht;2015 december;22.0;20.6
3887;Nederland;Barendrecht;2016 december;25.5;23.8
3888;Nederland;Barendrecht;2017 december;25.5;21.1
3889;Nederland;Barendrecht;2018 december;30.9;23.5
3890;Nederland;Barendrecht;2019 december;27.3;20.5
3891;Nederland;Barendrecht;2020 december;27.1;21.5
3892;Nederland;Barneveld;2014 december;28.5;22.6
3893;Nederland;Barneveld;2015 december;28.8;22.2
3894;Nederland;Barneveld;2016 december;30.1;22.3
3895;Nederland;Barneveld;2017 december;31.9;24.6
3896;Nederland;Barneveld;2018 december;32.5;22.9
3897;Nederland;Barneveld;2019 december;33.3;23.0
3898;Nederland;Barneveld;2020 december;33.3;20.9
3899;Nederland;Bedum;2014 december;2.7;13.6
3900;Nederland;Bedum;2015 december;2.8;13.9
3901;Nederland;Bedum;2016 december;2.9;15.2
3902;Nederland;Bedum;2017 december;3.1;15.2
3903;Nederland;Bedum;2018 december;3.2;15.7
3904;Nederland;Bedum;2019 december;0.0;
3905;Nederland;Bedum;2020 december;0.0;
3906;Nederland;Beek (L.);2014 december;6.3;26.4
3907;Nederland;Beek (L.);2015 december;6.5;31.0
3908;Nederland;Beek (L.);2016 december;7.6;35.9
3909;Nederland;Beek (L.);2017 december;7.9;27.4
3910;Nederland;Beek (L.);2018 december;8.0;31.4
3911;Nederland;Beek (L.);2019 december;8.0;26.1
3912;Nederland;Beek (L.);2020 december;8.3;29.2
3913;Nederland;Beekdaelen;2014 december;0.0;
3914;Nederland;Beekdaelen;2015 december;0.0;
3915;Nederland;Beekdaelen;2016 december;0.0;
3916;Nederland;Beekdaelen;2017 december;0.0;
3917;Nederland;Beekdaelen;2018 december;0.0;
3918;Nederland;Beekdaelen;2019 december;7.8;19.3
3919;Nederland;Beekdaelen;2020 december;8.0;17.5
3920;Nederland;Beemster;2014 december;2.8;16.8
3921;Nederland;Beemster;2015 december;3.1;16.1
3922;Nederland;Beemster;2016 december;3.0;16.6
3923;Nederland;Beemster;2017 december;3.0;15.2
3924;Nederland;Beemster;2018 december;2.9;14.6
3925;Nederland;Beemster;2019 december;3.2;15.3
3926;Nederland;Beemster;2020 december;3.2;14.9
3927;Nederland;Beesel;2014 december;3.1;14.5
3928;Nederland;Beesel;2015 december;3.1;14.2
3929;Nederland;Beesel;2016 december;3.1;14.1
3930;Nederland;Beesel;2017 december;3.1;11.6
3931;Nederland;Beesel;2018 december;3.2;12.1
3932;Nederland;Beesel;2019 december;3.1;14.8
3933;Nederland;Beesel;2020 december;3.1;12.9
3934;Nederland;Bellingwedde;2014 december;1.6;13.5
3935;Nederland;Bellingwedde;2015 december;1.8;18.6
3936;Nederland;Bellingwedde;2016 december;1.6;13.8
3937;Nederland;Bellingwedde;2017 december;1.7;13.8
3938;Nederland;Bellingwedde;2018 december;0.0;
3939;Nederland;Bellingwedde;2019 december;0.0;
3940;Nederland;Bellingwedde;2020 december;0.0;
3941;Nederland;Berg en Dal;2014 december;0.0;
3942;Nederland;Berg en Dal;2015 december;0.0;
3943;Nederland;Berg en Dal;2016 december;9.9;13.0
3944;Nederland;Berg en Dal;2017 december;10.3;14.3
3945;Nederland;Berg en Dal;2018 december;10.2;14.3
3946;Nederland;Berg en Dal;2019 december;10.7;14.6
3947;Nederland;Berg en Dal;2020 december;10.8;13.7
3948;Nederland;Bergambacht;2014 december;3.6;19.7
3949;Nederland;Bergambacht;2015 december;0.0;
3950;Nederland;Bergambacht;2016 december;0.0;
3951;Nederland;Bergambacht;2017 december;0.0;
3952;Nederland;Bergambacht;2018 december;0.0;
3953;Nederland;Bergambacht;2019 december;0.0;
3954;Nederland;Bergambacht;2020 december;0.0;
3955;Nederland;Bergeijk;2014 december;6.0;13.3
3956;Nederland;Bergeijk;2015 december;6.1;12.6
3957;Nederland;Bergeijk;2016 december;6.0;13.3
3958;Nederland;Bergeijk;2017 december;6.2;14.3
3959;Nederland;Bergeijk;2018 december;6.3;14.8
3960;Nederland;Bergeijk;2019 december;6.0;11.8
3961;Nederland;Bergeijk;2020 december;6.1;12.3
3962;Nederland;Bergen (L.);2014 december;3.4;17.1
3963;Nederland;Bergen (L.);2015 december;3.3;17.1
3964;Nederland;Bergen (L.);2016 december;3.5;21.5
3965;Nederland;Bergen (L.);2017 december;3.4;18.4
3966;Nederland;Bergen (L.);2018 december;3.3;19.6
3967;Nederland;Bergen (L.);2019 december;3.4;20.0
3968;Nederland;Bergen (L.);2020 december;3.3;20.8
3969;Nederland;Bergen (NH.);2014 december;7.2;10.3
3970;Nederland;Bergen (NH.);2015 december;7.2;10.7
3971;Nederland;Bergen (NH.);2016 december;7.3;10.7
3972;Nederland;Bergen (NH.);2017 december;7.6;10.7
3973;Nederland;Bergen (NH.);2018 december;7.6;11.1
3974;Nederland;Bergen (NH.);2019 december;8.1;11.0
3975;Nederland;Bergen (NH.);2020 december;7.5;12.5
3976;Nederland;Bergen op Zoom;2014 december;28.6;26.0
3977;Nederland;Bergen op Zoom;2015 december;27.5;24.3
3978;Nederland;Bergen op Zoom;2016 december;27.2;22.8
3979;Nederland;Bergen op Zoom;2017 december;28.4;21.8
3980;Nederland;Bergen op Zoom;2018 december;28.4;24.0
3981;Nederland;Bergen op Zoom;2019 december;29.0;24.9
3982;Nederland;Bergen op Zoom;2020 december;27.6;26.8
3983;Nederland;Berkelland;2014 december;13.0;19.0
3984;Nederland;Berkelland;2015 december;13.0;18.0
3985;Nederland;Berkelland;2016 december;13.1;17.3
3986;Nederland;Berkelland;2017 december;13.2;18.2
3987;Nederland;Berkelland;2018 december;14.2;18.8
3988;Nederland;Berkelland;2019 december;14.9;20.6
3989;Nederland;Berkelland;2020 december;14.4;20.5
3990;Nederland;Bernheze;2014 december;8.2;15.6
3991;Nederland;Bernheze;2015 december;8.7;13.9
3992;Nederland;Bernheze;2016 december;9.1;14.7
3993;Nederland;Bernheze;2017 december;9.1;13.4
3994;Nederland;Bernheze;2018 december;9.4;14.0
3995;Nederland;Bernheze;2019 december;9.9;14.1
3996;Nederland;Bernheze;2020 december;9.8;15.5
3997;Nederland;Bernisse;2014 december;2.7;13.7
3998;Nederland;Bernisse;2015 december;0.0;
3999;Nederland;Bernisse;2016 december;0.0;
4000;Nederland;Bernisse;2017 december;0.0;
4001;Nederland;Bernisse;2018 december;0.0;
4002;Nederland;Bernisse;2019 december;0.0;
4003;Nederland;Bernisse;2020 december;0.0;
4004;Nederland;Best;2014 december;14.3;23.9
4005;Nederland;Best;2015 december;14.3;25.9
4006;Nederland;Best;2016 december;13.7;26.4
4007;Nederland;Best;2017 december;14.1;26.8
4008;Nederland;Best;2018 december;14.3;24.9
4009;Nederland;Best;2019 december;15.2;26.5
4010;Nederland;Best;2020 december;14.9;27.1
4011;Nederland;Beuningen;2014 december;6.6;16.1
4012;Nederland;Beuningen;2015 december;6.2;14.8
4013;Nederland;Beuningen;2016 december;6.2;16.1
4014;Nederland;Beuningen;2017 december;6.5;16.8
4015;Nederland;Beuningen;2018 december;6.5;17.6
4016;Nederland;Beuningen;2019 december;6.9;18.5
4017;Nederland;Beuningen;2020 december;6.8;17.5
4018;Nederland;Beverwijk;2014 december;18.7;19.0
4019;Nederland;Beverwijk;2015 december;18.5;19.2
4020;Nederland;Beverwijk;2016 december;18.2;18.2
4021;Nederland;Beverwijk;2017 december;17.0;18.2
4022;Nederland;Beverwijk;2018 december;17.5;17.8
4023;Nederland;Beverwijk;2019 december;17.5;16.7
4024;Nederland;Beverwijk;2020 december;16.8;16.9
4025;Nederland;het Bildt;2014 december;3.3;30.8
4026;Nederland;het Bildt;2015 december;3.0;14.6
4027;Nederland;het Bildt;2016 december;3.0;15.6
4028;Nederland;het Bildt;2017 december;2.9;14.5
4029;Nederland;het Bildt;2018 december;0.0;
4030;Nederland;het Bildt;2019 december;0.0;
4031;Nederland;het Bildt;2020 december;0.0;
4032;Nederland;De Bilt;2014 december;14.9;21.4
4033;Nederland;De Bilt;2015 december;15.3;23.2
4034;Nederland;De Bilt;2016 december;16.5;24.0
4035;Nederland;De Bilt;2017 december;17.0;25.4
4036;Nederland;De Bilt;2018 december;17.3;24.7
4037;Nederland;De Bilt;2019 december;17.4;23.6
4038;Nederland;De Bilt;2020 december;17.9;22.5
4039;Nederland;Binnenmaas;2014 december;9.0;21.2
4040;Nederland;Binnenmaas;2015 december;9.1;21.0
4041;Nederland;Binnenmaas;2016 december;9.2;19.4
4042;Nederland;Binnenmaas;2017 december;9.1;18.9
