ID;SoortBouwwerk;Bouwfasen;Perioden;BouwkostenGebouwen_1
2462;Kantoren;Ontvangen orders;2019 januari;19.0
2463;Kantoren;Ontvangen orders;2019 februari;23.0
2464;Kantoren;Ontvangen orders;2019 maart;44.0
2465;Kantoren;Ontvangen orders;2019 1e kwartaal;85.0
2466;Kantoren;Ontvangen orders;2019 april;26.0
2467;Kantoren;Ontvangen orders;2019 mei;50.0
2468;Kantoren;Ontvangen orders;2019 juni;19.0
2469;Kantoren;Ontvangen orders;2019 2e kwartaal;96.0
2470;Kantoren;Ontvangen orders;2019 juli;73.0
2471;Kantoren;Ontvangen orders;2019 augustus;13.0
2472;Kantoren;Ontvangen orders;2019 september;36.0
2473;Kantoren;Ontvangen orders;2019 3e kwartaal;122.0
2474;Kantoren;Ontvangen orders;2019 oktober;24.0
2475;Kantoren;Ontvangen orders;2019 november;158.0
2476;Kantoren;Ontvangen orders;2019 december;168.0
2477;Kantoren;Ontvangen orders;2019 4e kwartaal;350.0
2478;Kantoren;Ontvangen orders;2019;653.0
2479;Kantoren;Ontvangen orders;2020 januari;26.0
2480;Kantoren;Ontvangen orders;2020 februari;34.0
2481;Kantoren;Ontvangen orders;2020 maart;56.0
2482;Kantoren;Ontvangen orders;2020 1e kwartaal;116.0
2483;Kantoren;Ontvangen orders;2020 april;56.0
2484;Kantoren;Ontvangen orders;2020 mei;9.0
2485;Kantoren;Ontvangen orders;2020 juni;29.0
2486;Kantoren;Ontvangen orders;2020 2e kwartaal;93.0
2487;Kantoren;Ontvangen orders;2020 juli;58.0
2488;Kantoren;Ontvangen orders;2020 augustus;13.0
2489;Kantoren;Ontvangen orders;2020 september;102.0
2490;Kantoren;Ontvangen orders;2020 3e kwartaal;174.0
2491;Kantoren;Ontvangen orders;2020 oktober;65.0
2492;Kantoren;Ontvangen orders;2020 november;22.0
2493;Kantoren;Ontvangen orders;2020 december;45.0
2494;Kantoren;Ontvangen orders;2020 4e kwartaal;132.0
2495;Kantoren;Ontvangen orders;2020;515.0
2496;Kantoren;Ontvangen orders;2021 januari;15.0
2497;Kantoren;Ontvangen orders;2021 februari;51.0
2498;Kantoren;Ontvangen orders;2021 maart;30.0
2499;Kantoren;Ontvangen orders;2021 1e kwartaal;96.0
2500;Kantoren;Ontvangen orders;2021 april;45.0
2501;Kantoren;Ontvangen orders;2021 mei;65.0
2502;Kantoren;Ontvangen orders;2021 juni;40.0
2503;Kantoren;Ontvangen orders;2021 2e kwartaal;149.0
2504;Kantoren;Ontvangen orders;2021 juli;181.0
2505;Kantoren;Ontvangen orders;2021 augustus;8.0
2506;Kantoren;Ontvangen orders;2021 september;26.0
2507;Kantoren;Ontvangen orders;2021 3e kwartaal;216.0
2508;Kantoren;Ontvangen orders;2021 oktober;8.0
2509;Kantoren;Ontvangen orders;2021 november;15.0
2510;Kantoren;Ontvangen orders;2021 december;66.0
2511;Kantoren;Ontvangen orders;2021 4e kwartaal;90.0
2512;Kantoren;Ontvangen orders;2021;550.0
2513;Kantoren;Ontvangen orders;2022 januari;11.0
2514;Kantoren;Ontvangen orders;2022 februari;58.0
2515;Kantoren;Ontvangen orders;2022 maart;46.0
2516;Kantoren;Ontvangen orders;2022 1e kwartaal;115.0
2517;Kantoren;Ontvangen orders;2022 april;20.0
2518;Kantoren;Ontvangen orders;2022 mei;41.0
2519;Kantoren;Ontvangen orders;2022 juni;30.0
2520;Kantoren;Ontvangen orders;2022 2e kwartaal;91.0
2521;Kantoren;Ontvangen orders;2022 juli;45.0
2522;Kantoren;Ontvangen orders;2022 augustus;14.0
2523;Kantoren;Ontvangen orders;2022 september;7.0
2524;Kantoren;Ontvangen orders;2022 3e kwartaal;66.0
2525;Kantoren;Ontvangen orders;2022 oktober;50.0
2526;Kantoren;Ontvangen orders;2022 november;130.0
2527;Kantoren;Ontvangen orders;2022 december;26.0
2528;Kantoren;Ontvangen orders;2022 4e kwartaal;206.0
2529;Kantoren;Ontvangen orders;2022;477.0
2530;Kantoren;Ontvangen orders;2023 januari;109.0
2531;Kantoren;Ontvangen orders;2023 februari;68.0
2532;Kantoren;Ontvangen orders;2023 maart;24.0
2533;Kantoren;Ontvangen orders;2023 1e kwartaal;201.0
2534;Kantoren;Ontvangen orders;2023 april;47.0
2535;Kantoren;Ontvangen orders;2023 mei;32.0
2536;Kantoren;Ontvangen orders;2023 juni;77.0
2537;Kantoren;Ontvangen orders;2023 2e kwartaal;156.0
2538;Kantoren;Ontvangen orders;2023 juli;43.0
2539;Kantoren;Ontvangen orders;2023 augustus;86.0
2540;Kantoren;Ontvangen orders;2023 september;14.0
2541;Kantoren;Ontvangen orders;2023 3e kwartaal;143.0
2542;Kantoren;Ontvangen orders;2023 oktober;86.0
2543;Kantoren;Ontvangen orders;2023 november;78.0
2544;Kantoren;Ontvangen orders;2023 december;36.0
2545;Kantoren;Ontvangen orders;2023 4e kwartaal;200.0
2546;Kantoren;Ontvangen orders;2023;700.0
2547;Kantoren;Ontvangen orders;2024 januari;41.0
2548;Kantoren;Ontvangen orders;2024 februari;22.0
2549;Kantoren;Ontvangen orders;2024 maart;58.0
2550;Kantoren;Ontvangen orders;2024 1e kwartaal;121.0
2551;Kantoren;Ontvangen orders;2024 april;22.0
2552;Kantoren;Ontvangen orders;2024 mei;50.0
2553;Kantoren;Ontvangen orders;2024 juni;46.0
2554;Kantoren;Ontvangen orders;2024 2e kwartaal;118.0
2555;Kantoren;Ontvangen orders;2024 juli;23.0
2556;Kantoren;Ontvangen orders;2024 augustus;15.0
2557;Kantoren;Ontvangen orders;2024 september;19.0
2558;Kantoren;Ontvangen orders;2024 3e kwartaal;57.0
2559;Kantoren;Ontvangen orders;2024 oktober;35.0
2560;Kantoren;Ontvangen orders;2024 november;10.0
2561;Kantoren;Ontvangen orders;2024 december;18.0
2562;Kantoren;Ontvangen orders;2024 4e kwartaal;63.0
2563;Kantoren;Ontvangen orders;2024;358.0
2564;Kantoren;Ontvangen orders;2025 januari;8.0
2565;Kantoren;Begonnen bouwwerken;2015 januari;51.0
2566;Kantoren;Begonnen bouwwerken;2015 februari;158.0
2567;Kantoren;Begonnen bouwwerken;2015 maart;13.0
2568;Kantoren;Begonnen bouwwerken;2015 1e kwartaal;221.0
2569;Kantoren;Begonnen bouwwerken;2015 april;23.0
2570;Kantoren;Begonnen bouwwerken;2015 mei;47.0
2571;Kantoren;Begonnen bouwwerken;2015 juni;51.0
2572;Kantoren;Begonnen bouwwerken;2015 2e kwartaal;121.0
2573;Kantoren;Begonnen bouwwerken;2015 juli;28.0
2574;Kantoren;Begonnen bouwwerken;2015 augustus;15.0
2575;Kantoren;Begonnen bouwwerken;2015 september;23.0
2576;Kantoren;Begonnen bouwwerken;2015 3e kwartaal;66.0
2577;Kantoren;Begonnen bouwwerken;2015 oktober;24.0
2578;Kantoren;Begonnen bouwwerken;2015 november;23.0
2579;Kantoren;Begonnen bouwwerken;2015 december;14.0
2580;Kantoren;Begonnen bouwwerken;2015 4e kwartaal;60.0
2581;Kantoren;Begonnen bouwwerken;2015;468.0
2582;Kantoren;Begonnen bouwwerken;2016 januari;84.0
2583;Kantoren;Begonnen bouwwerken;2016 februari;36.0
2584;Kantoren;Begonnen bouwwerken;2016 maart;27.0
2585;Kantoren;Begonnen bouwwerken;2016 1e kwartaal;148.0
2586;Kantoren;Begonnen bouwwerken;2016 april;21.0
2587;Kantoren;Begonnen bouwwerken;2016 mei;27.0
2588;Kantoren;Begonnen bouwwerken;2016 juni;49.0
2589;Kantoren;Begonnen bouwwerken;2016 2e kwartaal;96.0
2590;Kantoren;Begonnen bouwwerken;2016 juli;29.0
2591;Kantoren;Begonnen bouwwerken;2016 augustus;62.0
2592;Kantoren;Begonnen bouwwerken;2016 september;24.0
2593;Kantoren;Begonnen bouwwerken;2016 3e kwartaal;116.0
2594;Kantoren;Begonnen bouwwerken;2016 oktober;17.0
2595;Kantoren;Begonnen bouwwerken;2016 november;32.0
2596;Kantoren;Begonnen bouwwerken;2016 december;63.0
2597;Kantoren;Begonnen bouwwerken;2016 4e kwartaal;112.0
2598;Kantoren;Begonnen bouwwerken;2016;472.0
2599;Kantoren;Begonnen bouwwerken;2017 januari;108.0
2600;Kantoren;Begonnen bouwwerken;2017 februari;40.0
2601;Kantoren;Begonnen bouwwerken;2017 maart;42.0
2602;Kantoren;Begonnen bouwwerken;2017 1e kwartaal;190.0
2603;Kantoren;Begonnen bouwwerken;2017 april;9.0
2604;Kantoren;Begonnen bouwwerken;2017 mei;20.0
2605;Kantoren;Begonnen bouwwerken;2017 juni;40.0
2606;Kantoren;Begonnen bouwwerken;2017 2e kwartaal;69.0
2607;Kantoren;Begonnen bouwwerken;2017 juli;28.0
2608;Kantoren;Begonnen bouwwerken;2017 augustus;44.0
2609;Kantoren;Begonnen bouwwerken;2017 september;11.0
2610;Kantoren;Begonnen bouwwerken;2017 3e kwartaal;83.0
2611;Kantoren;Begonnen bouwwerken;2017 oktober;9.0
2612;Kantoren;Begonnen bouwwerken;2017 november;33.0
2613;Kantoren;Begonnen bouwwerken;2017 december;26.0
2614;Kantoren;Begonnen bouwwerken;2017 4e kwartaal;68.0
2615;Kantoren;Begonnen bouwwerken;2017;410.0
2616;Kantoren;Begonnen bouwwerken;2018 januari;95.0
2617;Kantoren;Begonnen bouwwerken;2018 februari;15.0
2618;Kantoren;Begonnen bouwwerken;2018 maart;24.0
2619;Kantoren;Begonnen bouwwerken;2018 1e kwartaal;133.0
2620;Kantoren;Begonnen bouwwerken;2018 april;66.0
2621;Kantoren;Begonnen bouwwerken;2018 mei;28.0
2622;Kantoren;Begonnen bouwwerken;2018 juni;103.0
2623;Kantoren;Begonnen bouwwerken;2018 2e kwartaal;196.0
2624;Kantoren;Begonnen bouwwerken;2018 juli;19.0
2625;Kantoren;Begonnen bouwwerken;2018 augustus;54.0
2626;Kantoren;Begonnen bouwwerken;2018 september;37.0
2627;Kantoren;Begonnen bouwwerken;2018 3e kwartaal;110.0
2628;Kantoren;Begonnen bouwwerken;2018 oktober;21.0
2629;Kantoren;Begonnen bouwwerken;2018 november;33.0
2630;Kantoren;Begonnen bouwwerken;2018 december;64.0
2631;Kantoren;Begonnen bouwwerken;2018 4e kwartaal;119.0
2632;Kantoren;Begonnen bouwwerken;2018;559.0
2633;Kantoren;Begonnen bouwwerken;2019 januari;21.0
2634;Kantoren;Begonnen bouwwerken;2019 februari;38.0
2635;Kantoren;Begonnen bouwwerken;2019 maart;21.0
2636;Kantoren;Begonnen bouwwerken;2019 1e kwartaal;81.0
2637;Kantoren;Begonnen bouwwerken;2019 april;30.0
2638;Kantoren;Begonnen bouwwerken;2019 mei;30.0
2639;Kantoren;Begonnen bouwwerken;2019 juni;40.0
2640;Kantoren;Begonnen bouwwerken;2019 2e kwartaal;100.0
2641;Kantoren;Begonnen bouwwerken;2019 juli;54.0
2642;Kantoren;Begonnen bouwwerken;2019 augustus;16.0
2643;Kantoren;Begonnen bouwwerken;2019 september;63.0
2644;Kantoren;Begonnen bouwwerken;2019 3e kwartaal;133.0
2645;Kantoren;Begonnen bouwwerken;2019 oktober;20.0
2646;Kantoren;Begonnen bouwwerken;2019 november;45.0
2647;Kantoren;Begonnen bouwwerken;2019 december;16.0
2648;Kantoren;Begonnen bouwwerken;2019 4e kwartaal;81.0
2649;Kantoren;Begonnen bouwwerken;2019;395.0
2650;Kantoren;Begonnen bouwwerken;2020 januari;159.0
2651;Kantoren;Begonnen bouwwerken;2020 februari;67.0
2652;Kantoren;Begonnen bouwwerken;2020 maart;26.0
2653;Kantoren;Begonnen bouwwerken;2020 1e kwartaal;251.0
2654;Kantoren;Begonnen bouwwerken;2020 april;141.0
2655;Kantoren;Begonnen bouwwerken;2020 mei;17.0
2656;Kantoren;Begonnen bouwwerken;2020 juni;65.0
2657;Kantoren;Begonnen bouwwerken;2020 2e kwartaal;223.0
2658;Kantoren;Begonnen bouwwerken;2020 juli;43.0
2659;Kantoren;Begonnen bouwwerken;2020 augustus;16.0
2660;Kantoren;Begonnen bouwwerken;2020 september;53.0
2661;Kantoren;Begonnen bouwwerken;2020 3e kwartaal;113.0
2662;Kantoren;Begonnen bouwwerken;2020 oktober;27.0
2663;Kantoren;Begonnen bouwwerken;2020 november;58.0
2664;Kantoren;Begonnen bouwwerken;2020 december;43.0
2665;Kantoren;Begonnen bouwwerken;2020 4e kwartaal;128.0
2666;Kantoren;Begonnen bouwwerken;2020;715.0
2667;Kantoren;Begonnen bouwwerken;2021 januari;46.0
2668;Kantoren;Begonnen bouwwerken;2021 februari;65.0
2669;Kantoren;Begonnen bouwwerken;2021 maart;39.0
2670;Kantoren;Begonnen bouwwerken;2021 1e kwartaal;149.0
2671;Kantoren;Begonnen bouwwerken;2021 april;12.0
2672;Kantoren;Begonnen bouwwerken;2021 mei;25.0
2673;Kantoren;Begonnen bouwwerken;2021 juni;68.0
2674;Kantoren;Begonnen bouwwerken;2021 2e kwartaal;105.0
2675;Kantoren;Begonnen bouwwerken;2021 juli;45.0
2676;Kantoren;Begonnen bouwwerken;2021 augustus;34.0
2677;Kantoren;Begonnen bouwwerken;2021 september;55.0
2678;Kantoren;Begonnen bouwwerken;2021 3e kwartaal;134.0
2679;Kantoren;Begonnen bouwwerken;2021 oktober;118.0
2680;Kantoren;Begonnen bouwwerken;2021 november;84.0
2681;Kantoren;Begonnen bouwwerken;2021 december;14.0
2682;Kantoren;Begonnen bouwwerken;2021 4e kwartaal;216.0
2683;Kantoren;Begonnen bouwwerken;2021;604.0
2684;Kantoren;Begonnen bouwwerken;2022 januari;9.0
2685;Kantoren;Begonnen bouwwerken;2022 februari;18.0
2686;Kantoren;Begonnen bouwwerken;2022 maart;19.0
2687;Kantoren;Begonnen bouwwerken;2022 1e kwartaal;45.0
2688;Kantoren;Begonnen bouwwerken;2022 april;100.0
2689;Kantoren;Begonnen bouwwerken;2022 mei;43.0
2690;Kantoren;Begonnen bouwwerken;2022 juni;21.0
2691;Kantoren;Begonnen bouwwerken;2022 2e kwartaal;165.0
2692;Kantoren;Begonnen bouwwerken;2022 juli;18.0
2693;Kantoren;Begonnen bouwwerken;2022 augustus;29.0
2694;Kantoren;Begonnen bouwwerken;2022 september;35.0
2695;Kantoren;Begonnen bouwwerken;2022 3e kwartaal;83.0
2696;Kantoren;Begonnen bouwwerken;2022 oktober;30.0
2697;Kantoren;Begonnen bouwwerken;2022 november;31.0
2698;Kantoren;Begonnen bouwwerken;2022 december;46.0
2699;Kantoren;Begonnen bouwwerken;2022 4e kwartaal;107.0
2700;Kantoren;Begonnen bouwwerken;2022;400.0
2701;Kantoren;Begonnen bouwwerken;2023 januari;28.0
2702;Kantoren;Begonnen bouwwerken;2023 februari;100.0
2703;Kantoren;Begonnen bouwwerken;2023 maart;50.0
2704;Kantoren;Begonnen bouwwerken;2023 1e kwartaal;178.0
2705;Kantoren;Begonnen bouwwerken;2023 april;107.0
2706;Kantoren;Begonnen bouwwerken;2023 mei;59.0
2707;Kantoren;Begonnen bouwwerken;2023 juni;41.0
2708;Kantoren;Begonnen bouwwerken;2023 2e kwartaal;207.0
2709;Kantoren;Begonnen bouwwerken;2023 juli;47.0
2710;Kantoren;Begonnen bouwwerken;2023 augustus;55.0
2711;Kantoren;Begonnen bouwwerken;2023 september;29.0
2712;Kantoren;Begonnen bouwwerken;2023 3e kwartaal;131.0
2713;Kantoren;Begonnen bouwwerken;2023 oktober;58.0
2714;Kantoren;Begonnen bouwwerken;2023 november;42.0
2715;Kantoren;Begonnen bouwwerken;2023 december;126.0
2716;Kantoren;Begonnen bouwwerken;2023 4e kwartaal;226.0
2717;Kantoren;Begonnen bouwwerken;2023;742.0
2718;Kantoren;Begonnen bouwwerken;2024 januari;14.0
2719;Kantoren;Begonnen bouwwerken;2024 februari;36.0
2720;Kantoren;Begonnen bouwwerken;2024 maart;89.0
2721;Kantoren;Begonnen bouwwerken;2024 1e kwartaal;139.0
2722;Kantoren;Begonnen bouwwerken;2024 april;21.0
2723;Kantoren;Begonnen bouwwerken;2024 mei;41.0
2724;Kantoren;Begonnen bouwwerken;2024 juni;38.0
2725;Kantoren;Begonnen bouwwerken;2024 2e kwartaal;100.0
2726;Kantoren;Begonnen bouwwerken;2024 juli;44.0
2727;Kantoren;Begonnen bouwwerken;2024 augustus;42.0
2728;Kantoren;Begonnen bouwwerken;2024 september;17.0
2729;Kantoren;Begonnen bouwwerken;2024 3e kwartaal;103.0
2730;Kantoren;Begonnen bouwwerken;2024 oktober;51.0
2731;Kantoren;Begonnen bouwwerken;2024 november;20.0
2732;Kantoren;Begonnen bouwwerken;2024 december;15.0
2733;Kantoren;Begonnen bouwwerken;2024 4e kwartaal;86.0
2734;Kantoren;Begonnen bouwwerken;2024;427.0
2735;Kantoren;Begonnen bouwwerken;2025 januari;32.0
2736;Kantoren;Nog niet begonnen bouwwerken;2015 januari;197.0
2737;Kantoren;Nog niet begonnen bouwwerken;2015 februari;68.0
2738;Kantoren;Nog niet begonnen bouwwerken;2015 maart;95.0
2739;Kantoren;Nog niet begonnen bouwwerken;2015 1e kwartaal;95.0
2740;Kantoren;Nog niet begonnen bouwwerken;2015 april;105.0
2741;Kantoren;Nog niet begonnen bouwwerken;2015 mei;90.0
2742;Kantoren;Nog niet begonnen bouwwerken;2015 juni;52.0
2743;Kantoren;Nog niet begonnen bouwwerken;2015 2e kwartaal;52.0
2744;Kantoren;Nog niet begonnen bouwwerken;2015 juli;52.0
2745;Kantoren;Nog niet begonnen bouwwerken;2015 augustus;57.0
2746;Kantoren;Nog niet begonnen bouwwerken;2015 september;56.0
2747;Kantoren;Nog niet begonnen bouwwerken;2015 3e kwartaal;56.0
2748;Kantoren;Nog niet begonnen bouwwerken;2015 oktober;117.0
2749;Kantoren;Nog niet begonnen bouwwerken;2015 november;111.0
2750;Kantoren;Nog niet begonnen bouwwerken;2015 december;145.0
2751;Kantoren;Nog niet begonnen bouwwerken;2015 4e kwartaal;145.0
2752;Kantoren;Nog niet begonnen bouwwerken;2015;145.0
2753;Kantoren;Nog niet begonnen bouwwerken;2016 januari;77.0
2754;Kantoren;Nog niet begonnen bouwwerken;2016 februari;55.0
2755;Kantoren;Nog niet begonnen bouwwerken;2016 maart;52.0
2756;Kantoren;Nog niet begonnen bouwwerken;2016 1e kwartaal;52.0
2757;Kantoren;Nog niet begonnen bouwwerken;2016 april;141.0
2758;Kantoren;Nog niet begonnen bouwwerken;2016 mei;140.0
2759;Kantoren;Nog niet begonnen bouwwerken;2016 juni;102.0
2760;Kantoren;Nog niet begonnen bouwwerken;2016 2e kwartaal;102.0
2761;Kantoren;Nog niet begonnen bouwwerken;2016 juli;112.0
2762;Kantoren;Nog niet begonnen bouwwerken;2016 augustus;64.0
2763;Kantoren;Nog niet begonnen bouwwerken;2016 september;92.0
2764;Kantoren;Nog niet begonnen bouwwerken;2016 3e kwartaal;92.0
2765;Kantoren;Nog niet begonnen bouwwerken;2016 oktober;150.0
2766;Kantoren;Nog niet begonnen bouwwerken;2016 november;225.0
2767;Kantoren;Nog niet begonnen bouwwerken;2016 december;176.0
2768;Kantoren;Nog niet begonnen bouwwerken;2016 4e kwartaal;176.0
2769;Kantoren;Nog niet begonnen bouwwerken;2016;176.0
2770;Kantoren;Nog niet begonnen bouwwerken;2017 januari;87.0
2771;Kantoren;Nog niet begonnen bouwwerken;2017 februari;62.0
2772;Kantoren;Nog niet begonnen bouwwerken;2017 maart;40.0
2773;Kantoren;Nog niet begonnen bouwwerken;2017 1e kwartaal;40.0
2774;Kantoren;Nog niet begonnen bouwwerken;2017 april;77.0
2775;Kantoren;Nog niet begonnen bouwwerken;2017 mei;91.0
2776;Kantoren;Nog niet begonnen bouwwerken;2017 juni;76.0
2777;Kantoren;Nog niet begonnen bouwwerken;2017 2e kwartaal;76.0
2778;Kantoren;Nog niet begonnen bouwwerken;2017 juli;75.0
2779;Kantoren;Nog niet begonnen bouwwerken;2017 augustus;46.0
2780;Kantoren;Nog niet begonnen bouwwerken;2017 september;56.0
2781;Kantoren;Nog niet begonnen bouwwerken;2017 3e kwartaal;56.0
2782;Kantoren;Nog niet begonnen bouwwerken;2017 oktober;85.0
2783;Kantoren;Nog niet begonnen bouwwerken;2017 november;135.0
2784;Kantoren;Nog niet begonnen bouwwerken;2017 december;181.0
2785;Kantoren;Nog niet begonnen bouwwerken;2017 4e kwartaal;181.0
2786;Kantoren;Nog niet begonnen bouwwerken;2017;181.0
2787;Kantoren;Nog niet begonnen bouwwerken;2018 januari;94.0
2788;Kantoren;Nog niet begonnen bouwwerken;2018 februari;111.0
2789;Kantoren;Nog niet begonnen bouwwerken;2018 maart;99.0
2790;Kantoren;Nog niet begonnen bouwwerken;2018 1e kwartaal;99.0
2791;Kantoren;Nog niet begonnen bouwwerken;2018 april;174.0
2792;Kantoren;Nog niet begonnen bouwwerken;2018 mei;178.0
2793;Kantoren;Nog niet begonnen bouwwerken;2018 juni;97.0
2794;Kantoren;Nog niet begonnen bouwwerken;2018 2e kwartaal;97.0
2795;Kantoren;Nog niet begonnen bouwwerken;2018 juli;114.0
2796;Kantoren;Nog niet begonnen bouwwerken;2018 augustus;83.0
2797;Kantoren;Nog niet begonnen bouwwerken;2018 september;61.0
2798;Kantoren;Nog niet begonnen bouwwerken;2018 3e kwartaal;61.0
2799;Kantoren;Nog niet begonnen bouwwerken;2018 oktober;108.0
2800;Kantoren;Nog niet begonnen bouwwerken;2018 november;90.0
2801;Kantoren;Nog niet begonnen bouwwerken;2018 december;82.0
2802;Kantoren;Nog niet begonnen bouwwerken;2018 4e kwartaal;82.0
2803;Kantoren;Nog niet begonnen bouwwerken;2018;82.0
2804;Kantoren;Nog niet begonnen bouwwerken;2019 januari;80.0
2805;Kantoren;Nog niet begonnen bouwwerken;2019 februari;64.0
2806;Kantoren;Nog niet begonnen bouwwerken;2019 maart;87.0
2807;Kantoren;Nog niet begonnen bouwwerken;2019 1e kwartaal;87.0
2808;Kantoren;Nog niet begonnen bouwwerken;2019 april;84.0
2809;Kantoren;Nog niet begonnen bouwwerken;2019 mei;104.0
2810;Kantoren;Nog niet begonnen bouwwerken;2019 juni;82.0
2811;Kantoren;Nog niet begonnen bouwwerken;2019 2e kwartaal;82.0
2812;Kantoren;Nog niet begonnen bouwwerken;2019 juli;102.0
2813;Kantoren;Nog niet begonnen bouwwerken;2019 augustus;98.0
2814;Kantoren;Nog niet begonnen bouwwerken;2019 september;72.0
2815;Kantoren;Nog niet begonnen bouwwerken;2019 3e kwartaal;72.0
2816;Kantoren;Nog niet begonnen bouwwerken;2019 oktober;76.0
2817;Kantoren;Nog niet begonnen bouwwerken;2019 november;190.0
2818;Kantoren;Nog niet begonnen bouwwerken;2019 december;341.0
2819;Kantoren;Nog niet begonnen bouwwerken;2019 4e kwartaal;341.0
2820;Kantoren;Nog niet begonnen bouwwerken;2019;341.0
2821;Kantoren;Nog niet begonnen bouwwerken;2020 januari;208.0
2822;Kantoren;Nog niet begonnen bouwwerken;2020 februari;175.0
2823;Kantoren;Nog niet begonnen bouwwerken;2020 maart;206.0
2824;Kantoren;Nog niet begonnen bouwwerken;2020 1e kwartaal;206.0
2825;Kantoren;Nog niet begonnen bouwwerken;2020 april;121.0
2826;Kantoren;Nog niet begonnen bouwwerken;2020 mei;112.0
2827;Kantoren;Nog niet begonnen bouwwerken;2020 juni;76.0
2828;Kantoren;Nog niet begonnen bouwwerken;2020 2e kwartaal;76.0
2829;Kantoren;Nog niet begonnen bouwwerken;2020 juli;91.0
2830;Kantoren;Nog niet begonnen bouwwerken;2020 augustus;87.0
2831;Kantoren;Nog niet begonnen bouwwerken;2020 september;136.0
2832;Kantoren;Nog niet begonnen bouwwerken;2020 3e kwartaal;136.0
2833;Kantoren;Nog niet begonnen bouwwerken;2020 oktober;174.0
2834;Kantoren;Nog niet begonnen bouwwerken;2020 november;139.0
2835;Kantoren;Nog niet begonnen bouwwerken;2020 december;140.0
2836;Kantoren;Nog niet begonnen bouwwerken;2020 4e kwartaal;140.0
2837;Kantoren;Nog niet begonnen bouwwerken;2020;140.0
2838;Kantoren;Nog niet begonnen bouwwerken;2021 januari;109.0
2839;Kantoren;Nog niet begonnen bouwwerken;2021 februari;95.0
2840;Kantoren;Nog niet begonnen bouwwerken;2021 maart;87.0
2841;Kantoren;Nog niet begonnen bouwwerken;2021 1e kwartaal;87.0
2842;Kantoren;Nog niet begonnen bouwwerken;2021 april;119.0
2843;Kantoren;Nog niet begonnen bouwwerken;2021 mei;159.0
2844;Kantoren;Nog niet begonnen bouwwerken;2021 juni;131.0
2845;Kantoren;Nog niet begonnen bouwwerken;2021 2e kwartaal;131.0
2846;Kantoren;Nog niet begonnen bouwwerken;2021 juli;266.0
2847;Kantoren;Nog niet begonnen bouwwerken;2021 augustus;240.0
2848;Kantoren;Nog niet begonnen bouwwerken;2021 september;212.0
2849;Kantoren;Nog niet begonnen bouwwerken;2021 3e kwartaal;212.0
2850;Kantoren;Nog niet begonnen bouwwerken;2021 oktober;103.0
2851;Kantoren;Nog niet begonnen bouwwerken;2021 november;34.0
2852;Kantoren;Nog niet begonnen bouwwerken;2021 december;86.0
2853;Kantoren;Nog niet begonnen bouwwerken;2021 4e kwartaal;86.0
2854;Kantoren;Nog niet begonnen bouwwerken;2021;86.0
2855;Kantoren;Nog niet begonnen bouwwerken;2022 januari;88.0
2856;Kantoren;Nog niet begonnen bouwwerken;2022 februari;128.0
2857;Kantoren;Nog niet begonnen bouwwerken;2022 maart;155.0
2858;Kantoren;Nog niet begonnen bouwwerken;2022 1e kwartaal;155.0
2859;Kantoren;Nog niet begonnen bouwwerken;2022 april;75.0
2860;Kantoren;Nog niet begonnen bouwwerken;2022 mei;73.0
2861;Kantoren;Nog niet begonnen bouwwerken;2022 juni;82.0
2862;Kantoren;Nog niet begonnen bouwwerken;2022 2e kwartaal;82.0
2863;Kantoren;Nog niet begonnen bouwwerken;2022 juli;108.0
2864;Kantoren;Nog niet begonnen bouwwerken;2022 augustus;93.0
2865;Kantoren;Nog niet begonnen bouwwerken;2022 september;65.0
2866;Kantoren;Nog niet begonnen bouwwerken;2022 3e kwartaal;65.0
2867;Kantoren;Nog niet begonnen bouwwerken;2022 oktober;85.0
2868;Kantoren;Nog niet begonnen bouwwerken;2022 november;183.0
2869;Kantoren;Nog niet begonnen bouwwerken;2022 december;164.0
2870;Kantoren;Nog niet begonnen bouwwerken;2022 4e kwartaal;164.0
2871;Kantoren;Nog niet begonnen bouwwerken;2022;164.0
2872;Kantoren;Nog niet begonnen bouwwerken;2023 januari;244.0
2873;Kantoren;Nog niet begonnen bouwwerken;2023 februari;212.0
2874;Kantoren;Nog niet begonnen bouwwerken;2023 maart;187.0
2875;Kantoren;Nog niet begonnen bouwwerken;2023 1e kwartaal;187.0
2876;Kantoren;Nog niet begonnen bouwwerken;2023 april;126.0
2877;Kantoren;Nog niet begonnen bouwwerken;2023 mei;99.0
2878;Kantoren;Nog niet begonnen bouwwerken;2023 juni;136.0
2879;Kantoren;Nog niet begonnen bouwwerken;2023 2e kwartaal;136.0
2880;Kantoren;Nog niet begonnen bouwwerken;2023 juli;132.0
2881;Kantoren;Nog niet begonnen bouwwerken;2023 augustus;162.0
2882;Kantoren;Nog niet begonnen bouwwerken;2023 september;147.0
2883;Kantoren;Nog niet begonnen bouwwerken;2023 3e kwartaal;147.0
2884;Kantoren;Nog niet begonnen bouwwerken;2023 oktober;176.0
2885;Kantoren;Nog niet begonnen bouwwerken;2023 november;212.0
2886;Kantoren;Nog niet begonnen bouwwerken;2023 december;121.0
2887;Kantoren;Nog niet begonnen bouwwerken;2023 4e kwartaal;121.0
2888;Kantoren;Nog niet begonnen bouwwerken;2023;121.0
2889;Kantoren;Nog niet begonnen bouwwerken;2024 januari;148.0
