ID;NGEKlassen;Bedrijfstypen;Perioden;AantalBedrijven_1;OppervlakteCultuurgrond_2;EconomischeOmvangNGE_3
3216;100 tot 150 NGE;Graasdierbedrijven (groep);2006;5930;298004;709742
3217;100 tot 150 NGE;Graasdierbedrijven (groep);2007;6060;303674;726907
3218;100 tot 150 NGE;Graasdierbedrijven (groep);2008;6175;305703;745663
3219;100 tot 150 NGE;Graasdierbedrijven (groep);2009;6290;311039;762954
3220;100 tot 150 NGE;Sterk gespecialiseerde melkveebedrijven;2000;5765;249928;689314
3221;100 tot 150 NGE;Sterk gespecialiseerde melkveebedrijven;2001;6265;272828;750191
3222;100 tot 150 NGE;Sterk gespecialiseerde melkveebedrijven;2002;5905;270655;707502
3223;100 tot 150 NGE;Sterk gespecialiseerde melkveebedrijven;2003;5835;274164;698550
3224;100 tot 150 NGE;Sterk gespecialiseerde melkveebedrijven;2004;5950;281518;713117
3225;100 tot 150 NGE;Sterk gespecialiseerde melkveebedrijven;2005;5080;259578;606850
3226;100 tot 150 NGE;Sterk gespecialiseerde melkveebedrijven;2006;5155;266530;616495
3227;100 tot 150 NGE;Sterk gespecialiseerde melkveebedrijven;2007;5270;270294;631412
3228;100 tot 150 NGE;Sterk gespecialiseerde melkveebedrijven;2008;5385;272577;649236
3229;100 tot 150 NGE;Sterk gespecialiseerde melkveebedrijven;2009;5525;279698;670920
3230;100 tot 150 NGE;Gespecialiseerde melkveebedrijven;2000;650;25619;78033
3231;100 tot 150 NGE;Gespecialiseerde melkveebedrijven;2001;535;20896;64166
3232;100 tot 150 NGE;Gespecialiseerde melkveebedrijven;2002;535;22966;64915
3233;100 tot 150 NGE;Gespecialiseerde melkveebedrijven;2003;315;14932;38503
3234;100 tot 150 NGE;Gespecialiseerde melkveebedrijven;2004;285;13500;34932
3235;100 tot 150 NGE;Gespecialiseerde melkveebedrijven;2005;240;11966;29130
3236;100 tot 150 NGE;Gespecialiseerde melkveebedrijven;2006;210;10859;25147
3237;100 tot 150 NGE;Gespecialiseerde melkveebedrijven;2007;205;10586;24760
3238;100 tot 150 NGE;Gespecialiseerde melkveebedrijven;2008;205;10188;24409
3239;100 tot 150 NGE;Gespecialiseerde melkveebedrijven;2009;195;10069;23859
3240;100 tot 150 NGE;Kalvermesterijbedrijven;2000;115;1284;13719
3241;100 tot 150 NGE;Kalvermesterijbedrijven;2001;165;1659;20031
3242;100 tot 150 NGE;Kalvermesterijbedrijven;2002;190;2181;23154
3243;100 tot 150 NGE;Kalvermesterijbedrijven;2003;210;2683;25078
3244;100 tot 150 NGE;Kalvermesterijbedrijven;2004;225;3083;27597
3245;100 tot 150 NGE;Kalvermesterijbedrijven;2005;210;2657;25808
3246;100 tot 150 NGE;Kalvermesterijbedrijven;2006;235;3125;28695
3247;100 tot 150 NGE;Kalvermesterijbedrijven;2007;255;3351;31225
3248;100 tot 150 NGE;Kalvermesterijbedrijven;2008;265;3662;32817
3249;100 tot 150 NGE;Kalvermesterijbedrijven;2009;250;3270;30779
3250;100 tot 150 NGE;Overige rundveebedrijven;2000;95;3600;11677
3251;100 tot 150 NGE;Overige rundveebedrijven;2001;95;3651;11665
3252;100 tot 150 NGE;Overige rundveebedrijven;2002;100;4477;12627
3253;100 tot 150 NGE;Overige rundveebedrijven;2003;80;3697;9888
3254;100 tot 150 NGE;Overige rundveebedrijven;2004;90;4009;10941
3255;100 tot 150 NGE;Overige rundveebedrijven;2005;75;3785;9143
3256;100 tot 150 NGE;Overige rundveebedrijven;2006;55;3074;6845
3257;100 tot 150 NGE;Overige rundveebedrijven;2007;65;3436;7963
3258;100 tot 150 NGE;Overige rundveebedrijven;2008;55;2815;6290
3259;100 tot 150 NGE;Overige rundveebedrijven;2009;70;3530;8180
3260;100 tot 150 NGE;Schapenbedrijven;2000;0;80;127
3261;100 tot 150 NGE;Schapenbedrijven;2001;0;80;121
3262;100 tot 150 NGE;Schapenbedrijven;2002;0;79;235
3263;100 tot 150 NGE;Schapenbedrijven;2003;0;0;0
3264;100 tot 150 NGE;Schapenbedrijven;2004;0;15;236
3265;100 tot 150 NGE;Schapenbedrijven;2005;0;179;239
3266;100 tot 150 NGE;Schapenbedrijven;2006;0;0;0
3267;100 tot 150 NGE;Schapenbedrijven;2007;0;0;0
3268;100 tot 150 NGE;Schapenbedrijven;2008;0;0;0
3269;100 tot 150 NGE;Schapenbedrijven;2009;0;0;0
3270;100 tot 150 NGE;Rundvee/schapenbedrijven;2000;0;38;144
3271;100 tot 150 NGE;Rundvee/schapenbedrijven;2001;0;0;0
3272;100 tot 150 NGE;Rundvee/schapenbedrijven;2002;0;70;222
3273;100 tot 150 NGE;Rundvee/schapenbedrijven;2003;0;52;107
3274;100 tot 150 NGE;Rundvee/schapenbedrijven;2004;0;52;104
3275;100 tot 150 NGE;Rundvee/schapenbedrijven;2005;0;0;0
3276;100 tot 150 NGE;Rundvee/schapenbedrijven;2006;0;0;0
3277;100 tot 150 NGE;Rundvee/schapenbedrijven;2007;0;0;0
3278;100 tot 150 NGE;Rundvee/schapenbedrijven;2008;0;0;0
3279;100 tot 150 NGE;Rundvee/schapenbedrijven;2009;0;0;0
3280;100 tot 150 NGE;Geitenbedrijven;2000;20;336;2515
3281;100 tot 150 NGE;Geitenbedrijven;2001;15;243;1732
3282;100 tot 150 NGE;Geitenbedrijven;2002;25;584;2814
3283;100 tot 150 NGE;Geitenbedrijven;2003;30;467;3203
3284;100 tot 150 NGE;Geitenbedrijven;2004;40;753;4564
3285;100 tot 150 NGE;Geitenbedrijven;2005;15;279;1696
3286;100 tot 150 NGE;Geitenbedrijven;2006;25;679;2795
3287;100 tot 150 NGE;Geitenbedrijven;2007;25;631;3245
3288;100 tot 150 NGE;Geitenbedrijven;2008;30;655;3657
3289;100 tot 150 NGE;Geitenbedrijven;2009;35;779;4069
3290;100 tot 150 NGE;Paard- en ponybedrijven;2000;70;920;8746
3291;100 tot 150 NGE;Paard- en ponybedrijven;2001;85;1398;10462
3292;100 tot 150 NGE;Paard- en ponybedrijven;2002;85;1094;10328
3293;100 tot 150 NGE;Paard- en ponybedrijven;2003;90;1263;10414
3294;100 tot 150 NGE;Paard- en ponybedrijven;2004;85;1369;10392
3295;100 tot 150 NGE;Paard- en ponybedrijven;2005;115;1495;14023
3296;100 tot 150 NGE;Paard- en ponybedrijven;2006;105;1588;12752
3297;100 tot 150 NGE;Paard- en ponybedrijven;2007;85;1192;10285
3298;100 tot 150 NGE;Paard- en ponybedrijven;2008;90;1486;10792
3299;100 tot 150 NGE;Paard- en ponybedrijven;2009;90;1723;11072
3300;100 tot 150 NGE;Graslandbedrijven;2000;15;1934;1593
3301;100 tot 150 NGE;Graslandbedrijven;2001;10;1403;1169
3302;100 tot 150 NGE;Graslandbedrijven;2002;10;1508;1402
3303;100 tot 150 NGE;Graslandbedrijven;2003;20;3312;2391
3304;100 tot 150 NGE;Graslandbedrijven;2004;25;3485;2849
3305;100 tot 150 NGE;Graslandbedrijven;2005;20;2722;2403
3306;100 tot 150 NGE;Graslandbedrijven;2006;25;3647;3280
3307;100 tot 150 NGE;Graslandbedrijven;2007;25;3604;3064
3308;100 tot 150 NGE;Graslandbedrijven;2008;30;4152;3646
3309;100 tot 150 NGE;Graslandbedrijven;2009;20;3285;2637
3310;100 tot 150 NGE;Overige graasdierbedrijven;2000;115;6520;13541
3311;100 tot 150 NGE;Overige graasdierbedrijven;2001;115;6485;13687
3312;100 tot 150 NGE;Overige graasdierbedrijven;2002;110;6866;13236
3313;100 tot 150 NGE;Overige graasdierbedrijven;2003;115;7902;14130
3314;100 tot 150 NGE;Overige graasdierbedrijven;2004;100;7183;12211
3315;100 tot 150 NGE;Overige graasdierbedrijven;2005;105;7783;12737
3316;100 tot 150 NGE;Overige graasdierbedrijven;2006;115;8502;13733
3317;100 tot 150 NGE;Overige graasdierbedrijven;2007;125;10580;14952
3318;100 tot 150 NGE;Overige graasdierbedrijven;2008;125;10168;14815
3319;100 tot 150 NGE;Overige graasdierbedrijven;2009;95;8685;11438
3320;100 tot 150 NGE;Hokdierbedrijven (groep);2000;1515;11996;182930
3321;100 tot 150 NGE;Hokdierbedrijven (groep);2001;1485;12470;180714
3322;100 tot 150 NGE;Hokdierbedrijven (groep);2002;1380;11602;167335
3323;100 tot 150 NGE;Hokdierbedrijven (groep);2003;940;8441;113715
3324;100 tot 150 NGE;Hokdierbedrijven (groep);2004;1010;9247;122395
3325;100 tot 150 NGE;Hokdierbedrijven (groep);2005;1095;10281;132987
3326;100 tot 150 NGE;Hokdierbedrijven (groep);2006;1085;10109;132455
3327;100 tot 150 NGE;Hokdierbedrijven (groep);2007;1135;10568;138205
3328;100 tot 150 NGE;Hokdierbedrijven (groep);2008;1140;10644;139910
3329;100 tot 150 NGE;Hokdierbedrijven (groep);2009;1020;8815;125035
3330;100 tot 150 NGE;Fokvarkensbedrijven;2000;430;3480;51237
3331;100 tot 150 NGE;Fokvarkensbedrijven;2001;405;3411;48351
3332;100 tot 150 NGE;Fokvarkensbedrijven;2002;420;3890;50805
3333;100 tot 150 NGE;Fokvarkensbedrijven;2003;330;3241;39621
3334;100 tot 150 NGE;Fokvarkensbedrijven;2004;335;3220;40128
3335;100 tot 150 NGE;Fokvarkensbedrijven;2005;315;3100;37910
3336;100 tot 150 NGE;Fokvarkensbedrijven;2006;315;3046;38132
3337;100 tot 150 NGE;Fokvarkensbedrijven;2007;320;3153;38712
3338;100 tot 150 NGE;Fokvarkensbedrijven;2008;330;3301;40139
3339;100 tot 150 NGE;Fokvarkensbedrijven;2009;310;2952;38042
3340;100 tot 150 NGE;Vleesvarkensbedrijven;2000;150;1196;17962
3341;100 tot 150 NGE;Vleesvarkensbedrijven;2001;145;1196;17848
3342;100 tot 150 NGE;Vleesvarkensbedrijven;2002;145;1118;17511
3343;100 tot 150 NGE;Vleesvarkensbedrijven;2003;55;480;6647
3344;100 tot 150 NGE;Vleesvarkensbedrijven;2004;65;539;7689
3345;100 tot 150 NGE;Vleesvarkensbedrijven;2005;105;1122;12621
3346;100 tot 150 NGE;Vleesvarkensbedrijven;2006;120;1216;14579
3347;100 tot 150 NGE;Vleesvarkensbedrijven;2007;150;1652;18234
3348;100 tot 150 NGE;Vleesvarkensbedrijven;2008;170;1810;20801
3349;100 tot 150 NGE;Vleesvarkensbedrijven;2009;145;1354;17663
3350;100 tot 150 NGE;Overige varkensbedrijven;2000;495;4892;60140
3351;100 tot 150 NGE;Overige varkensbedrijven;2001;520;5424;64085
3352;100 tot 150 NGE;Overige varkensbedrijven;2002;415;4125;50040
3353;100 tot 150 NGE;Overige varkensbedrijven;2003;275;3121;33204
3354;100 tot 150 NGE;Overige varkensbedrijven;2004;280;3429;34155
3355;100 tot 150 NGE;Overige varkensbedrijven;2005;350;3958;42388
3356;100 tot 150 NGE;Overige varkensbedrijven;2006;320;3760;39286
3357;100 tot 150 NGE;Overige varkensbedrijven;2007;310;3589;38118
3358;100 tot 150 NGE;Overige varkensbedrijven;2008;300;3420;37008
3359;100 tot 150 NGE;Overige varkensbedrijven;2009;250;2728;30578
3360;100 tot 150 NGE;Legkippenbedrijven;2000;205;933;24816
3361;100 tot 150 NGE;Legkippenbedrijven;2001;200;1046;24782
3362;100 tot 150 NGE;Legkippenbedrijven;2002;180;954;22066
3363;100 tot 150 NGE;Legkippenbedrijven;2003;145;752;18109
3364;100 tot 150 NGE;Legkippenbedrijven;2004;185;1152;22608
3365;100 tot 150 NGE;Legkippenbedrijven;2005;180;1166;21932
3366;100 tot 150 NGE;Legkippenbedrijven;2006;195;1304;24245
3367;100 tot 150 NGE;Legkippenbedrijven;2007;215;1304;26219
3368;100 tot 150 NGE;Legkippenbedrijven;2008;205;1242;25421
3369;100 tot 150 NGE;Legkippenbedrijven;2009;195;1128;24150
3370;100 tot 150 NGE;Slachtpluimveebedrijven;2000;175;1064;21613
3371;100 tot 150 NGE;Slachtpluimveebedrijven;2001;160;993;19455
3372;100 tot 150 NGE;Slachtpluimveebedrijven;2002;170;1139;20548
3373;100 tot 150 NGE;Slachtpluimveebedrijven;2003;120;714;14265
3374;100 tot 150 NGE;Slachtpluimveebedrijven;2004;120;702;14293
3375;100 tot 150 NGE;Slachtpluimveebedrijven;2005;115;645;13829
3376;100 tot 150 NGE;Slachtpluimveebedrijven;2006;105;534;12920
3377;100 tot 150 NGE;Slachtpluimveebedrijven;2007;110;621;13317
3378;100 tot 150 NGE;Slachtpluimveebedrijven;2008;110;693;13610
3379;100 tot 150 NGE;Slachtpluimveebedrijven;2009;100;472;11911
3380;100 tot 150 NGE;Overige pluimveebedrijven;2000;0;23;208
3381;100 tot 150 NGE;Overige pluimveebedrijven;2001;0;25;214
3382;100 tot 150 NGE;Overige pluimveebedrijven;2002;0;2;108
3383;100 tot 150 NGE;Overige pluimveebedrijven;2003;0;0;0
3384;100 tot 150 NGE;Overige pluimveebedrijven;2004;0;0;0
3385;100 tot 150 NGE;Overige pluimveebedrijven;2005;0;14;256
3386;100 tot 150 NGE;Overige pluimveebedrijven;2006;0;0;216
3387;100 tot 150 NGE;Overige pluimveebedrijven;2007;0;0;0
3388;100 tot 150 NGE;Overige pluimveebedrijven;2008;0;0;0
3389;100 tot 150 NGE;Overige pluimveebedrijven;2009;0;21;269
3390;100 tot 150 NGE;Varkens/pluimveebedrijven;2000;30;136;3444
3391;100 tot 150 NGE;Varkens/pluimveebedrijven;2001;25;135;3084
3392;100 tot 150 NGE;Varkens/pluimveebedrijven;2002;25;151;3285
3393;100 tot 150 NGE;Varkens/pluimveebedrijven;2003;5;33;817
3394;100 tot 150 NGE;Varkens/pluimveebedrijven;2004;15;79;1630
3395;100 tot 150 NGE;Varkens/pluimveebedrijven;2005;20;129;2464
3396;100 tot 150 NGE;Varkens/pluimveebedrijven;2006;10;105;1480
3397;100 tot 150 NGE;Varkens/pluimveebedrijven;2007;20;104;2340
3398;100 tot 150 NGE;Varkens/pluimveebedrijven;2008;15;74;2005
3399;100 tot 150 NGE;Varkens/pluimveebedrijven;2009;10;50;1254
3400;100 tot 150 NGE;Overige hokdierbedrijven;2000;30;270;3509
3401;100 tot 150 NGE;Overige hokdierbedrijven;2001;25;240;2896
3402;100 tot 150 NGE;Overige hokdierbedrijven;2002;25;222;2972
3403;100 tot 150 NGE;Overige hokdierbedrijven;2003;10;100;1052
3404;100 tot 150 NGE;Overige hokdierbedrijven;2004;15;127;1891
3405;100 tot 150 NGE;Overige hokdierbedrijven;2005;15;147;1585
3406;100 tot 150 NGE;Overige hokdierbedrijven;2006;15;143;1597
3407;100 tot 150 NGE;Overige hokdierbedrijven;2007;10;145;1265
3408;100 tot 150 NGE;Overige hokdierbedrijven;2008;10;104;926
3409;100 tot 150 NGE;Overige hokdierbedrijven;2009;10;110;1168
3410;100 tot 150 NGE;Gewassencombinaties (groep);2000;300;10873;36571
3411;100 tot 150 NGE;Gewassencombinaties (groep);2001;250;9604;30563
3412;100 tot 150 NGE;Gewassencombinaties (groep);2002;260;10397;32090
3413;100 tot 150 NGE;Gewassencombinaties (groep);2003;250;10132;31095
3414;100 tot 150 NGE;Gewassencombinaties (groep);2004;255;10316;31360
3415;100 tot 150 NGE;Gewassencombinaties (groep);2005;215;9338;26592
3416;100 tot 150 NGE;Gewassencombinaties (groep);2006;215;9118;26415
3417;100 tot 150 NGE;Gewassencombinaties (groep);2007;190;7823;22938
3418;100 tot 150 NGE;Gewassencombinaties (groep);2008;200;8517;24466
3419;100 tot 150 NGE;Gewassencombinaties (groep);2009;200;8246;24516
3420;100 tot 150 NGE;Tuinbouw/blijvende teeltbedrijven;2000;35;160;4048
3421;100 tot 150 NGE;Tuinbouw/blijvende teeltbedrijven;2001;40;247;4770
3422;100 tot 150 NGE;Tuinbouw/blijvende teeltbedrijven;2002;30;268;4053
3423;100 tot 150 NGE;Tuinbouw/blijvende teeltbedrijven;2003;25;174;3127
3424;100 tot 150 NGE;Tuinbouw/blijvende teeltbedrijven;2004;25;140;3082
3425;100 tot 150 NGE;Tuinbouw/blijvende teeltbedrijven;2005;30;224;3864
3426;100 tot 150 NGE;Tuinbouw/blijvende teeltbedrijven;2006;30;188;3570
3427;100 tot 150 NGE;Tuinbouw/blijvende teeltbedrijven;2007;25;162;3145
3428;100 tot 150 NGE;Tuinbouw/blijvende teeltbedrijven;2008;35;153;4095
3429;100 tot 150 NGE;Tuinbouw/blijvende teeltbedrijven;2009;35;244;4342
3430;100 tot 150 NGE;Overige gewassencombinaties;2000;265;10714;32523
3431;100 tot 150 NGE;Overige gewassencombinaties;2001;210;9357;25793
3432;100 tot 150 NGE;Overige gewassencombinaties;2002;230;10129;28037
3433;100 tot 150 NGE;Overige gewassencombinaties;2003;225;9958;27968
3434;100 tot 150 NGE;Overige gewassencombinaties;2004;230;10176;28278
3435;100 tot 150 NGE;Overige gewassencombinaties;2005;185;9114;22728
3436;100 tot 150 NGE;Overige gewassencombinaties;2006;185;8930;22845
3437;100 tot 150 NGE;Overige gewassencombinaties;2007;160;7661;19794
3438;100 tot 150 NGE;Overige gewassencombinaties;2008;170;8364;20372
3439;100 tot 150 NGE;Overige gewassencombinaties;2009;165;8002;20174
3440;100 tot 150 NGE;Grasdiercombinatie;2000;80;2876;9781
3441;100 tot 150 NGE;Grasdiercombinatie;2001;75;2920;9195
3442;100 tot 150 NGE;Grasdiercombinatie;2002;90;3725;11211
3443;100 tot 150 NGE;Grasdiercombinatie;2003;60;2631;7383
3444;100 tot 150 NGE;Grasdiercombinatie;2004;65;2822;7763
3445;100 tot 150 NGE;Grasdiercombinatie;2005;50;2513;6406
3446;100 tot 150 NGE;Grasdiercombinatie;2006;40;1898;5017
3447;100 tot 150 NGE;Grasdiercombinatie;2007;35;1677;4464
3448;100 tot 150 NGE;Grasdiercombinatie;2008;40;2069;4860
3449;100 tot 150 NGE;Grasdiercombinatie;2009;35;1842;4107
3450;100 tot 150 NGE;Veeteeltcombinaties (groep);2000;515;13139;62821
3451;100 tot 150 NGE;Veeteeltcombinaties (groep);2001;480;12885;58135
3452;100 tot 150 NGE;Veeteeltcombinaties (groep);2002;470;13844;57951
3453;100 tot 150 NGE;Veeteeltcombinaties (groep);2003;300;9161;36522
3454;100 tot 150 NGE;Veeteeltcombinaties (groep);2004;315;9524;38189
3455;100 tot 150 NGE;Veeteeltcombinaties (groep);2005;320;9838;38926
3456;100 tot 150 NGE;Veeteeltcombinaties (groep);2006;270;8006;32805
3457;100 tot 150 NGE;Veeteeltcombinaties (groep);2007;300;9101;36535
3458;100 tot 150 NGE;Veeteeltcombinaties (groep);2008;275;8776;33651
3459;100 tot 150 NGE;Veeteeltcombinaties (groep);2009;250;8000;30896
3460;100 tot 150 NGE;Overige veeteeltcombinatie;2000;435;10263;53040
3461;100 tot 150 NGE;Overige veeteeltcombinatie;2001;405;9965;48940
3462;100 tot 150 NGE;Overige veeteeltcombinatie;2002;380;10118;46740
3463;100 tot 150 NGE;Overige veeteeltcombinatie;2003;240;6531;29139
3464;100 tot 150 NGE;Overige veeteeltcombinatie;2004;255;6702;30425
3465;100 tot 150 NGE;Overige veeteeltcombinatie;2005;270;7325;32520
3466;100 tot 150 NGE;Overige veeteeltcombinatie;2006;230;6108;27788
3467;100 tot 150 NGE;Overige veeteeltcombinatie;2007;260;7425;32071
3468;100 tot 150 NGE;Overige veeteeltcombinatie;2008;235;6707;28790
3469;100 tot 150 NGE;Overige veeteeltcombinatie;2009;220;6158;26790
3470;100 tot 150 NGE;Gewassen-/veeteeltcombinaties (groep);2000;475;19111;57961
3471;100 tot 150 NGE;Gewassen-/veeteeltcombinaties (groep);2001;430;19025;52614
3472;100 tot 150 NGE;Gewassen-/veeteeltcombinaties (groep);2002;460;19703;56671
3473;100 tot 150 NGE;Gewassen-/veeteeltcombinaties (groep);2003;400;18378;49323
3474;100 tot 150 NGE;Gewassen-/veeteeltcombinaties (groep);2004;370;17820;45197
3475;100 tot 150 NGE;Gewassen-/veeteeltcombinaties (groep);2005;370;19575;45556
3476;100 tot 150 NGE;Gewassen-/veeteeltcombinaties (groep);2006;325;17793;39672
3477;100 tot 150 NGE;Gewassen-/veeteeltcombinaties (groep);2007;330;17276;40404
3478;100 tot 150 NGE;Gewassen-/veeteeltcombinaties (groep);2008;275;14734;33677
3479;100 tot 150 NGE;Gewassen-/veeteeltcombinaties (groep);2009;255;13949;31144
3480;100 tot 150 NGE;Akkerbouw/graasdiercombinaties;2000;150;9381;18291
3481;100 tot 150 NGE;Akkerbouw/graasdiercombinaties;2001;135;9568;16594
3482;100 tot 150 NGE;Akkerbouw/graasdiercombinaties;2002;125;7949;14913
3483;100 tot 150 NGE;Akkerbouw/graasdiercombinaties;2003;110;7887;13402
3484;100 tot 150 NGE;Akkerbouw/graasdiercombinaties;2004;120;8808;14601
3485;100 tot 150 NGE;Akkerbouw/graasdiercombinaties;2005;120;9429;14457
3486;100 tot 150 NGE;Akkerbouw/graasdiercombinaties;2006;120;9468;14391
3487;100 tot 150 NGE;Akkerbouw/graasdiercombinaties;2007;110;8665;13742
3488;100 tot 150 NGE;Akkerbouw/graasdiercombinaties;2008;95;7347;11296
3489;100 tot 150 NGE;Akkerbouw/graasdiercombinaties;2009;85;7263;10496
3490;100 tot 150 NGE;Overige combinaties;2000;325;9730;39671
3491;100 tot 150 NGE;Overige combinaties;2001;290;9457;36020
3492;100 tot 150 NGE;Overige combinaties;2002;335;11754;41758
3493;100 tot 150 NGE;Overige combinaties;2003;290;10491;35921
3494;100 tot 150 NGE;Overige combinaties;2004;250;9011;30595
3495;100 tot 150 NGE;Overige combinaties;2005;250;10146;31099
3496;100 tot 150 NGE;Overige combinaties;2006;205;8324;25281
3497;100 tot 150 NGE;Overige combinaties;2007;215;8611;26662
3498;100 tot 150 NGE;Overige combinaties;2008;185;7387;22380
3499;100 tot 150 NGE;Overige combinaties;2009;170;6686;20648
3500;150 tot 250 NGE;Alle bedrijfstypen;2000;7460;290957;1397552
3501;150 tot 250 NGE;Alle bedrijfstypen;2001;7375;302207;1382781
3502;150 tot 250 NGE;Alle bedrijfstypen;2002;7230;311410;1357940
3503;150 tot 250 NGE;Alle bedrijfstypen;2003;6595;304220;1233746
3504;150 tot 250 NGE;Alle bedrijfstypen;2004;6605;313293;1236685
3505;150 tot 250 NGE;Alle bedrijfstypen;2005;6050;291342;1134737
3506;150 tot 250 NGE;Alle bedrijfstypen;2006;6120;297844;1149087
3507;150 tot 250 NGE;Alle bedrijfstypen;2007;6340;320284;1191689
3508;150 tot 250 NGE;Alle bedrijfstypen;2008;6740;349575;1267279
3509;150 tot 250 NGE;Alle bedrijfstypen;2009;6810;357560;1277715
3510;150 tot 250 NGE;Akkerbouwbedrijven (groep);2000;750;76529;141916
3511;150 tot 250 NGE;Akkerbouwbedrijven (groep);2001;670;70821;125388
3512;150 tot 250 NGE;Akkerbouwbedrijven (groep);2002;675;72294;126486
3513;150 tot 250 NGE;Akkerbouwbedrijven (groep);2003;615;70835;115160
3514;150 tot 250 NGE;Akkerbouwbedrijven (groep);2004;635;73268;118770
3515;150 tot 250 NGE;Akkerbouwbedrijven (groep);2005;615;74487;115190
3516;150 tot 250 NGE;Akkerbouwbedrijven (groep);2006;605;72495;113838
3517;150 tot 250 NGE;Akkerbouwbedrijven (groep);2007;665;78672;124738
3518;150 tot 250 NGE;Akkerbouwbedrijven (groep);2008;650;77636;122339
3519;150 tot 250 NGE;Akkerbouwbedrijven (groep);2009;635;77053;119634
3520;150 tot 250 NGE;Maaidorsbare gewassenbedrijven;2000;15;2364;2371
3521;150 tot 250 NGE;Maaidorsbare gewassenbedrijven;2001;10;1572;1440
3522;150 tot 250 NGE;Maaidorsbare gewassenbedrijven;2002;10;1725;1563
3523;150 tot 250 NGE;Maaidorsbare gewassenbedrijven;2003;5;1613;1264
3524;150 tot 250 NGE;Maaidorsbare gewassenbedrijven;2004;10;2038;1622
3525;150 tot 250 NGE;Maaidorsbare gewassenbedrijven;2005;10;2393;1941
3526;150 tot 250 NGE;Maaidorsbare gewassenbedrijven;2006;5;1525;1195
3527;150 tot 250 NGE;Maaidorsbare gewassenbedrijven;2007;10;1894;1514
3528;150 tot 250 NGE;Maaidorsbare gewassenbedrijven;2008;10;1775;1485
3529;150 tot 250 NGE;Maaidorsbare gewassenbedrijven;2009;10;2241;1888
3530;150 tot 250 NGE;Gespecialiseerde hakvruchtenbedrijven;2000;310;29094;59134
3531;150 tot 250 NGE;Gespecialiseerde hakvruchtenbedrijven;2001;315;31429;59593
3532;150 tot 250 NGE;Gespecialiseerde hakvruchtenbedrijven;2002;300;30796;56512
3533;150 tot 250 NGE;Gespecialiseerde hakvruchtenbedrijven;2003;265;29167;49792
3534;150 tot 250 NGE;Gespecialiseerde hakvruchtenbedrijven;2004;275;30844;52618
3535;150 tot 250 NGE;Gespecialiseerde hakvruchtenbedrijven;2005;265;30363;50636
3536;150 tot 250 NGE;Gespecialiseerde hakvruchtenbedrijven;2006;265;30823;51052
3537;150 tot 250 NGE;Gespecialiseerde hakvruchtenbedrijven;2007;290;33557;55039
3538;150 tot 250 NGE;Gespecialiseerde hakvruchtenbedrijven;2008;260;29847;49323
3539;150 tot 250 NGE;Gespecialiseerde hakvruchtenbedrijven;2009;265;31193;50499
3540;150 tot 250 NGE;Maaidors/hakvruchtenbedrijven;2000;35;5000;6346
3541;150 tot 250 NGE;Maaidors/hakvruchtenbedrijven;2001;10;1786;2042
3542;150 tot 250 NGE;Maaidors/hakvruchtenbedrijven;2002;15;2137;2394
3543;150 tot 250 NGE;Maaidors/hakvruchtenbedrijven;2003;10;1641;1864
3544;150 tot 250 NGE;Maaidors/hakvruchtenbedrijven;2004;15;2323;2516
3545;150 tot 250 NGE;Maaidors/hakvruchtenbedrijven;2005;10;2017;2201
3546;150 tot 250 NGE;Maaidors/hakvruchtenbedrijven;2006;15;2765;3145
3547;150 tot 250 NGE;Maaidors/hakvruchtenbedrijven;2007;10;2118;2279
3548;150 tot 250 NGE;Maaidors/hakvruchtenbedrijven;2008;30;4916;5730
3549;150 tot 250 NGE;Maaidors/hakvruchtenbedrijven;2009;25;3952;4544
3550;150 tot 250 NGE;Akkerbouwgroentebedrijven;2000;0;140;357
3551;150 tot 250 NGE;Akkerbouwgroentebedrijven;2001;0;116;317
3552;150 tot 250 NGE;Akkerbouwgroentebedrijven;2002;5;609;1300
3553;150 tot 250 NGE;Akkerbouwgroentebedrijven;2003;10;809;1749
3554;150 tot 250 NGE;Akkerbouwgroentebedrijven;2004;5;482;966
3555;150 tot 250 NGE;Akkerbouwgroentebedrijven;2005;5;784;1188
3556;150 tot 250 NGE;Akkerbouwgroentebedrijven;2006;5;839;1511
3557;150 tot 250 NGE;Akkerbouwgroentebedrijven;2007;10;971;1989
3558;150 tot 250 NGE;Akkerbouwgroentebedrijven;2008;10;676;1701
3559;150 tot 250 NGE;Akkerbouwgroentebedrijven;2009;5;347;983
3560;150 tot 250 NGE;Overige hakvruchtenbedrijven;2000;365;36055;68591
3561;150 tot 250 NGE;Overige hakvruchtenbedrijven;2001;305;32322;56936
3562;150 tot 250 NGE;Overige hakvruchtenbedrijven;2002;315;32731;58432
3563;150 tot 250 NGE;Overige hakvruchtenbedrijven;2003;290;33169;54728
3564;150 tot 250 NGE;Overige hakvruchtenbedrijven;2004;295;33125;54906
3565;150 tot 250 NGE;Overige hakvruchtenbedrijven;2005;280;33406;52465
3566;150 tot 250 NGE;Overige hakvruchtenbedrijven;2006;280;33012;52115
3567;150 tot 250 NGE;Overige hakvruchtenbedrijven;2007;305;35499;56857
3568;150 tot 250 NGE;Overige hakvruchtenbedrijven;2008;305;35700;57141
3569;150 tot 250 NGE;Overige hakvruchtenbedrijven;2009;305;35494;56324
3570;150 tot 250 NGE;Overige akkerbouwbedrijven;2000;25;3875;5117
