ID;AlleLeeftijden;Geslacht;RegioS2007;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
4920;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2014;34438;30227;2138;778;1360;2073;1096;977;1735
4921;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2015;34261;29873;2177;809;1368;2211;1142;1069;1735
4922;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2016;34073;29562;2199;818;1381;2312;1202;1110;1735
4923;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2017;33902;29269;2200;803;1397;2433;1249;1184;1735
4924;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2018;33635;28905;2210;821;1389;2520;1282;1238;1735
4925;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2019;33593;28705;2239;848;1391;2649;1344;1305;1735
4926;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2020;33560;28516;2284;889;1395;2760;1393;1367;1735
4927;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2021;33439;28282;2275;903;1372;2882;1434;1448;1735
4928;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2022;33254;28032;2281;915;1366;2941;1462;1479;1735
4929;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2023;33196;27879;2315;948;1367;3002;1485;1517;1735
4930;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2024;33121;27675;2354;977;1377;3092;1519;1573;1735
4931;Totaal over alle leeftijden;Mannen en vrouwen;Hof van Twente;2025;33099;27539;2381;996;1385;3179;1549;1630;1735
4932;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2008;54051;49249;2916;1104;1812;1886;1053;833;118
4933;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2009;53989;49127;2916;1097;1819;1946;1082;864;118
4934;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2010;54032;49049;2921;1092;1829;2062;1144;918;118
4935;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2011;54136;49090;2901;1069;1832;2145;1188;957;118
4936;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2012;54332;49172;2897;1069;1828;2263;1246;1017;118
4937;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2013;54471;49219;2885;1058;1827;2367;1285;1082;118
4938;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2014;54649;49301;2909;1056;1853;2439;1299;1140;118
4939;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2015;54822;49358;2930;1051;1879;2534;1332;1202;118
4940;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2016;54931;49373;2926;1034;1892;2632;1379;1253;118
4941;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2017;55216;49513;2950;1056;1894;2753;1451;1302;118
4942;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2018;55370;49531;2982;1069;1913;2857;1520;1337;118
4943;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2019;55613;49650;2984;1065;1919;2979;1559;1420;118
4944;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2020;55673;49548;3000;1064;1936;3125;1632;1493;118
4945;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2021;55930;49659;2995;1069;1926;3276;1692;1584;118
4946;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2022;56097;49697;3000;1090;1910;3400;1751;1649;118
4947;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2023;56295;49777;3037;1110;1927;3481;1763;1718;118
4948;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2024;56426;49820;3040;1116;1924;3566;1797;1769;118
4949;Totaal over alle leeftijden;Mannen en vrouwen;Hoogeveen;2025;56627;49886;3049;1111;1938;3692;1843;1849;118
4950;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2008;34148;28304;2294;925;1369;3550;2082;1468;18
4951;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2009;34214;28318;2287;932;1355;3609;2122;1487;18
4952;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2010;34324;28392;2300;927;1373;3632;2147;1485;18
4953;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2011;34338;28373;2312;939;1373;3653;2143;1510;18
4954;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2012;34420;28397;2328;947;1381;3695;2188;1507;18
4955;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2013;34533;28483;2329;946;1383;3721;2220;1501;18
4956;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2014;34580;28473;2327;937;1390;3780;2257;1523;18
4957;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2015;34676;28474;2353;934;1419;3849;2293;1556;18
4958;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2016;34795;28523;2358;939;1419;3914;2325;1589;18
4959;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2017;34818;28465;2391;949;1442;3962;2368;1594;18
4960;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2018;34863;28519;2355;923;1432;3989;2378;1611;18
4961;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2019;34924;28549;2339;935;1404;4036;2409;1627;18
4962;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2020;34926;28485;2336;934;1402;4105;2443;1662;18
4963;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2021;34995;28508;2368;962;1406;4119;2428;1691;18
4964;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2022;35070;28490;2381;956;1425;4199;2475;1724;18
4965;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2023;35208;28561;2396;966;1430;4251;2510;1741;18
4966;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2024;35263;28605;2382;963;1419;4276;2520;1756;18
4967;Totaal over alle leeftijden;Mannen en vrouwen;Hoogezand-Sappemeer;2025;35265;28583;2386;955;1431;4296;2551;1745;18
4968;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2008;68141;54769;5280;2013;3267;8092;4496;3596;405
4969;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2009;68321;54848;5279;1997;3282;8194;4546;3648;405
4970;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2010;68590;55006;5294;1999;3295;8290;4593;3697;405
4971;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2011;68860;55082;5358;2032;3326;8420;4654;3766;405
4972;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2012;69179;55211;5388;2060;3328;8580;4724;3856;405
4973;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2013;69662;55354;5523;2113;3410;8785;4808;3977;405
4974;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2014;70004;55555;5560;2156;3404;8889;4839;4050;405
4975;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2015;70224;55566;5599;2184;3415;9059;4940;4119;405
4976;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2016;70330;55623;5589;2210;3379;9118;5004;4114;405
4977;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2017;70514;55621;5624;2240;3384;9269;5074;4195;405
4978;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2018;70705;55704;5594;2249;3345;9407;5129;4278;405
4979;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2019;70976;55772;5686;2303;3383;9518;5188;4330;405
4980;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2020;70980;55632;5698;2312;3386;9650;5273;4377;405
4981;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2021;71127;55641;5684;2329;3355;9802;5320;4482;405
4982;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2022;71349;55615;5765;2392;3373;9969;5420;4549;405
4983;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2023;71447;55548;5755;2395;3360;10144;5536;4608;405
4984;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2024;71725;55584;5866;2459;3407;10275;5586;4689;405
4985;Totaal over alle leeftijden;Mannen en vrouwen;Hoorn;2025;71871;55579;5908;2491;3417;10384;5655;4729;405
4986;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2008;28949;26478;1657;608;1049;814;502;312;1507
4987;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2009;28908;26354;1661;608;1053;893;554;339;1507
4988;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2010;28931;26271;1683;626;1057;977;602;375;1507
4989;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2011;28810;26111;1674;616;1058;1025;633;392;1507
4990;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2012;28725;25957;1657;610;1047;1111;679;432;1507
4991;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2013;28675;25824;1680;628;1052;1171;712;459;1507
4992;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2014;28562;25622;1696;643;1053;1244;739;505;1507
4993;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2015;28540;25564;1680;640;1040;1296;767;529;1507
4994;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2016;28471;25421;1691;660;1031;1359;814;545;1507
4995;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2017;28467;25354;1710;683;1027;1403;822;581;1507
4996;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2018;28480;25287;1708;683;1025;1485;869;616;1507
4997;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2019;28551;25317;1713;684;1029;1521;890;631;1507
4998;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2020;28558;25204;1724;691;1033;1630;948;682;1507
4999;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2021;28476;25076;1730;702;1028;1670;976;694;1507
5000;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2022;28404;24922;1744;727;1017;1738;1015;723;1507
5001;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2023;28353;24768;1777;760;1017;1808;1042;766;1507
5002;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2024;28343;24659;1794;752;1042;1890;1080;810;1507
5003;Totaal over alle leeftijden;Mannen en vrouwen;Horst aan de Maas;2025;28341;24610;1803;745;1058;1928;1106;822;1507
5004;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2008;45651;39721;3093;980;2113;2837;1482;1355;321
5005;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2009;45822;39803;3123;1001;2122;2896;1517;1379;321
5006;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2010;45834;39779;3137;1038;2099;2918;1519;1399;321
5007;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2011;45901;39763;3147;1046;2101;2991;1537;1454;321
5008;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2012;45914;39693;3159;1078;2081;3062;1565;1497;321
5009;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2013;45854;39539;3175;1104;2071;3140;1605;1535;321
5010;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2014;45801;39445;3173;1124;2049;3183;1613;1570;321
5011;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2015;45954;39523;3167;1145;2022;3264;1636;1628;321
5012;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2016;45966;39504;3166;1171;1995;3296;1660;1636;321
5013;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2017;46103;39521;3207;1194;2013;3375;1689;1686;321
5014;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2018;46127;39473;3186;1183;2003;3468;1743;1725;321
5015;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2019;46125;39414;3207;1197;2010;3504;1755;1749;321
5016;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2020;46224;39415;3245;1207;2038;3564;1801;1763;321
5017;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2021;46287;39383;3259;1218;2041;3645;1844;1801;321
5018;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2022;46347;39335;3296;1245;2051;3716;1874;1842;321
5019;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2023;46414;39321;3294;1259;2035;3799;1909;1890;321
5020;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2024;46533;39331;3325;1297;2028;3877;1955;1922;321
5021;Totaal over alle leeftijden;Mannen en vrouwen;Houten;2025;46541;39266;3338;1314;2024;3937;1991;1946;321
5022;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2008;42314;34510;4134;1525;2609;3670;1983;1687;406
5023;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2009;42292;34442;4150;1544;2606;3700;1990;1710;406
5024;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2010;42217;34287;4168;1574;2594;3762;2040;1722;406
5025;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2011;42095;34140;4185;1607;2578;3770;2044;1726;406
5026;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2012;41990;34038;4172;1627;2545;3780;2033;1747;406
5027;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2013;41995;33982;4189;1657;2532;3824;2040;1784;406
5028;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2014;41959;33874;4204;1655;2549;3881;2084;1797;406
5029;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2015;41938;33778;4230;1692;2538;3930;2092;1838;406
5030;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2016;41871;33664;4240;1698;2542;3967;2102;1865;406
5031;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2017;41813;33564;4241;1731;2510;4008;2104;1904;406
5032;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2018;41912;33538;4287;1764;2523;4087;2144;1943;406
5033;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2019;41836;33415;4293;1784;2509;4128;2163;1965;406
5034;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2020;41830;33313;4312;1799;2513;4205;2173;2032;406
5035;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2021;41852;33310;4314;1803;2511;4228;2204;2024;406
5036;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2022;41829;33201;4356;1823;2533;4272;2215;2057;406
5037;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2023;41945;33238;4397;1862;2535;4310;2232;2078;406
5038;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2024;41911;33150;4377;1854;2523;4384;2256;2128;406
5039;Totaal over alle leeftijden;Mannen en vrouwen;Huizen;2025;41812;32998;4408;1871;2537;4406;2230;2176;406
5040;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2008;28070;21586;5798;2872;2926;686;397;289;677
5041;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2009;28219;21664;5814;2906;2908;741;412;329;677
5042;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2010;28322;21719;5813;2928;2885;790;425;365;677
5043;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2011;28422;21761;5835;2957;2878;826;440;386;677
5044;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2012;28525;21794;5855;2984;2871;876;470;406;677
5045;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2013;28665;21828;5902;3030;2872;935;501;434;677
5046;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2014;28748;21876;5915;3061;2854;957;504;453;677
5047;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2015;28799;21866;5934;3077;2857;999;538;461;677
5048;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2016;28870;21860;5932;3105;2827;1078;575;503;677
5049;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2017;28984;21915;5944;3127;2817;1125;606;519;677
5050;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2018;29070;21927;5970;3145;2825;1173;612;561;677
5051;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2019;29145;21951;5971;3152;2819;1223;632;591;677
5052;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2020;29232;22022;5951;3159;2792;1259;648;611;677
5053;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2021;29272;21999;5970;3174;2796;1303;659;644;677
5054;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2022;29353;21995;5986;3188;2798;1372;699;673;677
5055;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2023;29433;22013;6009;3198;2811;1411;710;701;677
5056;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2024;29505;22010;6017;3192;2825;1478;737;741;677
5057;Totaal over alle leeftijden;Mannen en vrouwen;Hulst;2025;29604;22044;6025;3207;2818;1535;764;771;677
5058;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2008;33851;27486;2349;827;1522;4016;2197;1819;353
5059;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2009;33852;27467;2346;821;1525;4039;2206;1833;353
5060;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2010;33772;27371;2370;841;1529;4031;2189;1842;353
5061;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2011;33699;27244;2350;846;1504;4105;2216;1889;353
5062;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2012;33649;27133;2358;846;1512;4158;2247;1911;353
5063;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2013;33610;27071;2372;851;1521;4167;2240;1927;353
5064;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2014;33530;26956;2400;889;1511;4174;2230;1944;353
5065;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2015;33525;26894;2414;898;1516;4217;2241;1976;353
5066;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2016;33426;26726;2432;917;1515;4268;2270;1998;353
5067;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2017;33412;26661;2466;949;1517;4285;2271;2014;353
5068;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2018;33395;26556;2489;945;1544;4350;2305;2045;353
5069;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2019;33373;26461;2539;971;1568;4373;2293;2080;353
5070;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2020;33408;26409;2551;979;1572;4448;2333;2115;353
5071;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2021;33391;26288;2592;1008;1584;4511;2364;2147;353
5072;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2022;33425;26239;2628;1026;1602;4558;2356;2202;353
5073;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2023;33347;26118;2637;1018;1619;4592;2366;2226;353
5074;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2024;33307;26030;2654;1029;1625;4623;2364;2259;353
5075;Totaal over alle leeftijden;Mannen en vrouwen;IJsselstein;2025;33328;25972;2697;1049;1648;4659;2372;2287;353
5076;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2008;10722;9839;572;209;363;311;170;141;645
5077;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2009;10700;9747;618;225;393;335;176;159;645
5078;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2010;10738;9714;649;231;418;375;192;183;645
5079;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2011;10759;9697;653;225;428;409;196;213;645
5080;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2012;10744;9622;658;239;419;464;217;247;645
5081;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2013;10680;9557;663;241;422;460;213;247;645
5082;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2014;10640;9509;662;234;428;469;209;260;645
5083;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2015;10584;9440;661;234;427;483;207;276;645
5084;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2016;10537;9391;655;240;415;491;214;277;645
5085;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2017;10530;9330;678;248;430;522;236;286;645
5086;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2018;10468;9253;669;241;428;546;240;306;645
5087;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2019;10393;9152;685;256;429;556;251;305;645
5088;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2020;10421;9123;704;260;444;594;266;328;645
5089;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2021;10395;9078;723;269;454;594;274;320;645
5090;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2022;10311;8966;729;272;457;616;281;335;645
5091;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2023;10313;8938;731;267;464;644;296;348;645
5092;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2024;10238;8840;753;279;474;645;301;344;645
5093;Totaal over alle leeftijden;Mannen en vrouwen;Jacobswoude;2025;10213;8777;770;291;479;666;307;359;645
5094;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2008;49828;45717;1842;714;1128;2269;1287;982;166
5095;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2009;49846;45615;1855;712;1143;2376;1324;1052;166
5096;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2010;49868;45526;1884;702;1182;2458;1368;1090;166
5097;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2011;50026;45581;1884;698;1186;2561;1406;1155;166
5098;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2012;50130;45583;1894;685;1209;2653;1444;1209;166
5099;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2013;50360;45701;1918;695;1223;2741;1465;1276;166
5100;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2014;50473;45700;1936;709;1227;2837;1520;1317;166
5101;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2015;50587;45715;1946;704;1242;2926;1563;1363;166
5102;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2016;50804;45802;1973;708;1265;3029;1605;1424;166
5103;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2017;50949;45822;1997;705;1292;3130;1653;1477;166
5104;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2018;51028;45740;2006;707;1299;3282;1727;1555;166
5105;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2019;51282;45816;2051;724;1327;3415;1778;1637;166
5106;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2020;51477;45898;2069;750;1319;3510;1824;1686;166
5107;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2021;51645;45903;2122;756;1366;3620;1881;1739;166
5108;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2022;51783;45895;2145;772;1373;3743;1948;1795;166
5109;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2023;51849;45851;2156;764;1392;3842;1995;1847;166
5110;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2024;51894;45764;2187;778;1409;3943;2065;1878;166
5111;Totaal over alle leeftijden;Mannen en vrouwen;Kampen;2025;51983;45748;2207;783;1424;4028;2108;1920;166
5112;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2008;12014;11094;616;234;382;304;161;143;678
5113;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2009;12173;11185;642;236;406;346;189;157;678
5114;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2010;12257;11187;669;242;427;401;211;190;678
5115;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2011;12337;11200;697;258;439;440;217;223;678
5116;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2012;12467;11277;715;264;451;475;235;240;678
5117;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2013;12515;11245;744;277;467;526;264;262;678
5118;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2014;12628;11289;755;272;483;584;287;297;678
5119;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2015;12774;11381;790;293;497;603;285;318;678
5120;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2016;12891;11444;825;312;513;622;290;332;678
5121;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2017;12962;11482;837;307;530;643;308;335;678
5122;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2018;13052;11495;855;307;548;702;326;376;678
5123;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2019;13174;11532;901;333;568;741;334;407;678
5124;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2020;13197;11514;909;330;579;774;344;430;678
5125;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2021;13297;11561;913;330;583;823;368;455;678
5126;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2022;13358;11605;923;338;585;830;379;451;678
5127;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2023;13393;11603;927;345;582;863;383;480;678
5128;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2024;13434;11610;946;360;586;878;380;498;678
5129;Totaal over alle leeftijden;Mannen en vrouwen;Kapelle;2025;13520;11662;958;371;587;900;393;507;678
5130;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2008;60097;54733;2796;1223;1573;2568;1536;1032;537
5131;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2009;59661;54111;2813;1219;1594;2737;1638;1099;537
5132;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2010;59366;53620;2865;1271;1594;2881;1719;1162;537
5133;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2011;59456;53402;2985;1331;1654;3069;1820;1249;537
5134;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2012;59501;53158;3084;1369;1715;3259;1926;1333;537
5135;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2013;59623;52998;3158;1414;1744;3467;2031;1436;537
5136;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2014;59931;53016;3253;1482;1771;3662;2141;1521;537
5137;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2015;60199;52974;3363;1538;1825;3862;2276;1586;537
5138;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2016;60405;52888;3512;1629;1883;4005;2354;1651;537
5139;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2017;60844;52995;3608;1688;1920;4241;2496;1745;537
5140;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2018;61137;52994;3728;1764;1964;4415;2612;1803;537
5141;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2019;61488;53122;3819;1819;2000;4547;2702;1845;537
5142;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2020;61806;53128;3943;1903;2040;4735;2803;1932;537
5143;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2021;62067;53092;4092;2002;2090;4883;2892;1991;537
5144;Totaal over alle leeftijden;Mannen en vrouwen;Katwijk;2022;62388;53062;4217;2080;2137;5109;2996;2113;537
