ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;AantHuishBehorendeTotDoelpopulatie_2;AantHuishMetEenLaagInkomen_3;AantHuishOnderOfRondSocMin_4
718;Bergen op Zoom;Paar met kinderen;8.1;7.7;7.0;5.0
719;Bergen op Zoom;Eenoudergezin;1.6;1.4;15.0;20.0
720;Bergschenhoek;Totaal particulier huishouden;5.7;5.6;7.0;6.0
721;Bergschenhoek;Eenpersoonshuishouden;1.0;1.0;;
722;Bergschenhoek;Paar zonder kinderen;1.6;1.6;;
723;Bergschenhoek;Paar met kinderen;2.7;2.7;7.0;4.0
724;Bergschenhoek;Eenoudergezin;0.3;0.3;;
725;Berkel en Rodenrijs;Totaal particulier huishouden;6.8;6.6;7.0;7.0
726;Berkel en Rodenrijs;Eenpersoonshuishouden;1.4;1.4;12.0;12.0
727;Berkel en Rodenrijs;Paar zonder kinderen;2.3;2.2;4.0;4.0
728;Berkel en Rodenrijs;Paar met kinderen;2.5;2.4;6.0;5.0
729;Berkel en Rodenrijs;Eenoudergezin;0.4;0.3;;
730;Berkelland;Totaal particulier huishouden;17.3;16.9;7.0;6.0
731;Berkelland;Eenpersoonshuishouden;3.9;3.8;10.0;10.0
732;Berkelland;Paar zonder kinderen;6.0;5.9;4.0;4.0
733;Berkelland;Paar met kinderen;5.9;5.7;7.0;4.0
734;Berkelland;Eenoudergezin;0.8;0.7;15.0;19.0
735;Bernheze;Totaal particulier huishouden;10.5;10.3;7.0;6.0
736;Bernheze;Eenpersoonshuishouden;2.1;2.0;10.0;10.0
737;Bernheze;Paar zonder kinderen;3.3;3.2;2.0;3.0
738;Bernheze;Paar met kinderen;4.3;4.2;7.0;6.0
739;Bernheze;Eenoudergezin;0.4;0.4;20.0;25.0
740;Bernisse;Totaal particulier huishouden;5.0;4.9;6.0;5.0
741;Bernisse;Eenpersoonshuishouden;1.1;1.0;10.0;9.0
742;Bernisse;Paar zonder kinderen;1.8;1.8;;
743;Bernisse;Paar met kinderen;1.8;1.8;7.0;4.0
744;Bernisse;Eenoudergezin;0.2;0.2;;
745;Best;Totaal particulier huishouden;11.3;10.9;6.0;6.0
746;Best;Eenpersoonshuishouden;2.6;2.5;10.0;10.0
747;Best;Paar zonder kinderen;3.7;3.7;2.0;3.0
748;Best;Paar met kinderen;4.2;4.0;6.0;5.0
749;Best;Eenoudergezin;0.5;0.5;19.0;24.0
750;Beuningen;Totaal particulier huishouden;9.6;9.3;7.0;7.0
751;Beuningen;Eenpersoonshuishouden;2.1;2.0;12.0;10.0
752;Beuningen;Paar zonder kinderen;2.8;2.7;4.0;4.0
753;Beuningen;Paar met kinderen;3.8;3.7;5.0;4.0
754;Beuningen;Eenoudergezin;0.6;0.5;19.0;25.0
755;Beverwijk;Totaal particulier huishouden;16.2;15.7;8.0;7.0
756;Beverwijk;Eenpersoonshuishouden;5.5;5.3;10.0;9.0
757;Beverwijk;Paar zonder kinderen;4.8;4.7;3.0;3.0
758;Beverwijk;Paar met kinderen;4.4;4.3;6.0;4.0
759;Beverwijk;Eenoudergezin;1.0;1.0;24.0;29.0
760;Binnenmaas;Totaal particulier huishouden;7.8;7.6;5.0;5.0
761;Binnenmaas;Eenpersoonshuishouden;1.7;1.7;6.0;7.0
762;Binnenmaas;Paar zonder kinderen;2.8;2.8;3.0;3.0
763;Binnenmaas;Paar met kinderen;2.7;2.6;5.0;4.0
764;Binnenmaas;Eenoudergezin;0.4;0.3;;
765;Bladel;Totaal particulier huishouden;7.1;6.9;6.0;6.0
766;Bladel;Eenpersoonshuishouden;1.5;1.5;9.0;7.0
767;Bladel;Paar zonder kinderen;2.3;2.2;3.0;3.0
768;Bladel;Paar met kinderen;2.7;2.6;7.0;5.0
769;Bladel;Eenoudergezin;0.3;0.3;;
770;Blaricum;Totaal particulier huishouden;3.8;3.7;8.0;7.0
771;Blaricum;Eenpersoonshuishouden;1.0;1.0;11.0;11.0
772;Blaricum;Paar zonder kinderen;1.3;1.2;;
773;Blaricum;Paar met kinderen;1.2;1.1;8.0;6.0
774;Blaricum;Eenoudergezin;0.2;0.2;;
775;Bleiswijk;Totaal particulier huishouden;3.8;3.6;6.0;4.0
776;Bleiswijk;Eenpersoonshuishouden;0.7;0.7;;
777;Bleiswijk;Paar zonder kinderen;1.2;1.2;;
778;Bleiswijk;Paar met kinderen;1.6;1.5;7.0;
779;Bleiswijk;Eenoudergezin;0.1;0.1;;
780;Bloemendaal;Totaal particulier huishouden;6.7;6.4;7.0;6.0
781;Bloemendaal;Eenpersoonshuishouden;1.9;1.9;8.0;8.0
782;Bloemendaal;Paar zonder kinderen;2.2;2.1;;
783;Bloemendaal;Paar met kinderen;2.1;2.0;9.0;6.0
784;Bloemendaal;Eenoudergezin;0.3;0.3;;
785;Boarnsterhim;Totaal particulier huishouden;7.8;7.5;10.0;8.0
786;Boarnsterhim;Eenpersoonshuishouden;2.1;2.0;11.0;10.0
787;Boarnsterhim;Paar zonder kinderen;2.6;2.5;7.0;7.0
788;Boarnsterhim;Paar met kinderen;2.6;2.5;9.0;6.0
789;Boarnsterhim;Eenoudergezin;0.3;0.3;;24.0
790;Bodegraven;Totaal particulier huishouden;7.3;7.1;5.0;5.0
791;Bodegraven;Eenpersoonshuishouden;1.7;1.7;8.0;7.0
792;Bodegraven;Paar zonder kinderen;2.2;2.2;;
793;Bodegraven;Paar met kinderen;2.8;2.7;6.0;5.0
794;Bodegraven;Eenoudergezin;0.3;0.3;;
795;Boekel;Totaal particulier huishouden;3.3;3.1;8.0;7.0
796;Boekel;Eenpersoonshuishouden;0.6;0.6;;
797;Boekel;Paar zonder kinderen;1.0;1.0;;
798;Boekel;Paar met kinderen;1.4;1.4;9.0;7.0
799;Boekel;Eenoudergezin;0.1;0.1;;
800;Bolsward;Totaal particulier huishouden;4.0;3.9;10.0;10.0
801;Bolsward;Eenpersoonshuishouden;1.3;1.3;13.0;12.0
802;Bolsward;Paar zonder kinderen;1.3;1.2;;6.0
803;Bolsward;Paar met kinderen;1.1;1.1;10.0;
804;Bolsward;Eenoudergezin;0.2;0.2;;
805;Borger-Odoorn;Totaal particulier huishouden;10.6;10.2;9.0;9.0
806;Borger-Odoorn;Eenpersoonshuishouden;2.3;2.2;13.0;13.0
807;Borger-Odoorn;Paar zonder kinderen;4.0;3.9;5.0;6.0
808;Borger-Odoorn;Paar met kinderen;3.5;3.4;9.0;8.0
809;Borger-Odoorn;Eenoudergezin;0.4;0.4;27.0;27.0
810;Borne;Totaal particulier huishouden;8.0;7.8;6.0;5.0
811;Borne;Eenpersoonshuishouden;1.9;1.8;7.0;7.0
812;Borne;Paar zonder kinderen;2.6;2.6;3.0;4.0
813;Borne;Paar met kinderen;2.8;2.7;5.0;3.0
814;Borne;Eenoudergezin;0.4;0.4;22.0;28.0
815;Borsele;Totaal particulier huishouden;8.7;8.6;6.0;6.0
816;Borsele;Eenpersoonshuishouden;2.2;2.1;8.0;8.0
817;Borsele;Paar zonder kinderen;2.9;2.8;4.0;4.0
818;Borsele;Paar met kinderen;3.0;3.0;6.0;4.0
819;Borsele;Eenoudergezin;0.5;0.4;;20.0
820;Boskoop;Totaal particulier huishouden;5.9;5.7;8.0;7.0
821;Boskoop;Eenpersoonshuishouden;1.5;1.5;12.0;11.0
822;Boskoop;Paar zonder kinderen;2.0;1.9;;
823;Boskoop;Paar met kinderen;2.1;2.0;8.0;6.0
824;Boskoop;Eenoudergezin;0.2;0.2;;
825;Boxmeer;Totaal particulier huishouden;11.1;10.8;6.0;6.0
826;Boxmeer;Eenpersoonshuishouden;2.6;2.5;10.0;10.0
827;Boxmeer;Paar zonder kinderen;3.5;3.4;3.0;3.0
828;Boxmeer;Paar met kinderen;4.2;4.0;6.0;4.0
829;Boxmeer;Eenoudergezin;0.5;0.5;20.0;22.0
830;Boxtel;Totaal particulier huishouden;11.6;11.2;8.0;7.0
831;Boxtel;Eenpersoonshuishouden;3.1;3.0;14.0;14.0
832;Boxtel;Paar zonder kinderen;3.6;3.5;3.0;3.0
833;Boxtel;Paar met kinderen;3.8;3.7;6.0;4.0
834;Boxtel;Eenoudergezin;0.7;0.6;14.0;16.0
835;Breda;Totaal particulier huishouden;71.4;68.3;9.0;9.0
836;Breda;Eenpersoonshuishouden;24.1;22.9;14.0;14.0
837;Breda;Paar zonder kinderen;21.9;21.2;3.0;4.0
838;Breda;Paar met kinderen;19.0;18.2;8.0;6.0
839;Breda;Eenoudergezin;4.3;4.0;24.0;29.0
840;Breukelen;Totaal particulier huishouden;5.7;5.5;7.0;6.0
841;Breukelen;Eenpersoonshuishouden;1.6;1.5;10.0;10.0
842;Breukelen;Paar zonder kinderen;1.8;1.7;;
843;Breukelen;Paar met kinderen;1.9;1.9;5.0;
844;Breukelen;Eenoudergezin;0.3;0.3;;
845;Brielle;Totaal particulier huishouden;6.7;6.5;6.0;6.0
846;Brielle;Eenpersoonshuishouden;1.7;1.7;12.0;10.0
847;Brielle;Paar zonder kinderen;2.4;2.3;;3.0
848;Brielle;Paar met kinderen;2.1;2.1;6.0;4.0
849;Brielle;Eenoudergezin;0.3;0.3;;
850;Bronckhorst;Totaal particulier huishouden;14.4;14.1;6.0;6.0
851;Bronckhorst;Eenpersoonshuishouden;3.1;3.1;7.0;7.0
852;Bronckhorst;Paar zonder kinderen;5.0;4.9;3.0;4.0
853;Bronckhorst;Paar met kinderen;5.2;5.0;7.0;6.0
854;Bronckhorst;Eenoudergezin;0.6;0.5;13.0;17.0
855;Brummen;Totaal particulier huishouden;8.4;8.2;7.0;6.0
856;Brummen;Eenpersoonshuishouden;1.9;1.9;11.0;10.0
857;Brummen;Paar zonder kinderen;3.0;2.9;3.0;3.0
858;Brummen;Paar met kinderen;2.8;2.8;5.0;3.0
859;Brummen;Eenoudergezin;0.4;0.3;30.0;37.0
860;Brunssum;Totaal particulier huishouden;13.0;12.5;10.0;10.0
861;Brunssum;Eenpersoonshuishouden;4.1;3.9;12.0;12.0
862;Brunssum;Paar zonder kinderen;4.0;3.8;5.0;5.0
863;Brunssum;Paar met kinderen;3.6;3.4;9.0;5.0
864;Brunssum;Eenoudergezin;0.9;0.8;33.0;37.0
865;Bunnik;Totaal particulier huishouden;5.6;5.4;4.0;4.0
866;Bunnik;Eenpersoonshuishouden;1.4;1.4;7.0;7.0
867;Bunnik;Paar zonder kinderen;1.9;1.9;;
868;Bunnik;Paar met kinderen;1.9;1.8;5.0;4.0
869;Bunnik;Eenoudergezin;0.2;0.2;;
870;Bunschoten;Totaal particulier huishouden;6.7;6.5;7.0;6.0
871;Bunschoten;Eenpersoonshuishouden;1.3;1.3;8.0;8.0
872;Bunschoten;Paar zonder kinderen;1.8;1.7;5.0;5.0
873;Bunschoten;Paar met kinderen;3.1;3.1;7.0;5.0
874;Bunschoten;Eenoudergezin;0.3;0.3;;
875;Buren;Totaal particulier huishouden;9.7;9.4;7.0;6.0
876;Buren;Eenpersoonshuishouden;2.1;2.0;12.0;12.0
877;Buren;Paar zonder kinderen;3.3;3.2;4.0;4.0
878;Buren;Paar met kinderen;3.7;3.6;6.0;4.0
879;Buren;Eenoudergezin;0.3;0.3;;
880;Bussum;Totaal particulier huishouden;14.0;13.4;8.0;8.0
881;Bussum;Eenpersoonshuishouden;5.5;5.3;12.0;11.0
882;Bussum;Paar zonder kinderen;3.8;3.7;3.0;3.0
883;Bussum;Paar met kinderen;3.6;3.4;6.0;5.0
884;Bussum;Eenoudergezin;0.8;0.7;20.0;23.0
885;Capelle aan den IJssel;Totaal particulier huishouden;28.0;26.9;8.0;8.0
886;Capelle aan den IJssel;Eenpersoonshuishouden;9.1;8.7;12.0;12.0
887;Capelle aan den IJssel;Paar zonder kinderen;8.1;7.9;3.0;3.0
888;Capelle aan den IJssel;Paar met kinderen;7.7;7.4;6.0;4.0
889;Capelle aan den IJssel;Eenoudergezin;2.3;2.1;21.0;25.0
890;Castricum;Totaal particulier huishouden;14.2;13.8;5.0;5.0
891;Castricum;Eenpersoonshuishouden;3.9;3.9;7.0;7.0
892;Castricum;Paar zonder kinderen;4.7;4.6;2.0;2.0
893;Castricum;Paar met kinderen;4.6;4.5;4.0;3.0
894;Castricum;Eenoudergezin;0.7;0.6;15.0;18.0
895;Coevorden;Totaal particulier huishouden;14.8;14.3;9.0;8.0
896;Coevorden;Eenpersoonshuishouden;3.9;3.7;12.0;10.0
897;Coevorden;Paar zonder kinderen;5.0;4.9;4.0;4.0
898;Coevorden;Paar met kinderen;4.8;4.6;10.0;7.0
899;Coevorden;Eenoudergezin;0.6;0.6;24.0;28.0
900;Cranendonck;Totaal particulier huishouden;8.0;7.7;8.0;7.0
901;Cranendonck;Eenpersoonshuishouden;1.8;1.8;14.0;13.0
902;Cranendonck;Paar zonder kinderen;2.8;2.7;5.0;5.0
903;Cranendonck;Paar met kinderen;2.7;2.7;7.0;5.0
904;Cranendonck;Eenoudergezin;0.4;0.4;;20.0
905;Cromstrijen;Totaal particulier huishouden;5.2;5.1;5.0;4.0
906;Cromstrijen;Eenpersoonshuishouden;1.2;1.2;7.0;7.0
907;Cromstrijen;Paar zonder kinderen;1.8;1.8;;
908;Cromstrijen;Paar met kinderen;1.9;1.8;5.0;
909;Cromstrijen;Eenoudergezin;0.2;0.2;;
910;Cuijk;Totaal particulier huishouden;9.6;9.3;7.0;7.0
911;Cuijk;Eenpersoonshuishouden;2.4;2.3;12.0;10.0
912;Cuijk;Paar zonder kinderen;3.1;3.0;3.0;4.0
913;Cuijk;Paar met kinderen;3.2;3.0;5.0;3.0
914;Cuijk;Eenoudergezin;0.5;0.5;23.0;22.0
915;Culemborg;Totaal particulier huishouden;10.7;10.3;8.0;7.0
916;Culemborg;Eenpersoonshuishouden;3.0;2.8;11.0;11.0
917;Culemborg;Paar zonder kinderen;3.1;3.0;3.0;4.0
918;Culemborg;Paar met kinderen;3.7;3.6;7.0;4.0
919;Culemborg;Eenoudergezin;0.6;0.5;21.0;24.0
920;Dalfsen;Totaal particulier huishouden;9.7;9.4;6.0;6.0
921;Dalfsen;Eenpersoonshuishouden;2.1;2.0;9.0;7.0
922;Dalfsen;Paar zonder kinderen;3.1;3.0;3.0;4.0
923;Dalfsen;Paar met kinderen;3.9;3.9;7.0;5.0
924;Dalfsen;Eenoudergezin;0.3;0.3;;
925;Dantumadeel;Totaal particulier huishouden;7.4;7.2;10.0;9.0
926;Dantumadeel;Eenpersoonshuishouden;1.8;1.7;15.0;15.0
927;Dantumadeel;Paar zonder kinderen;2.3;2.2;4.0;4.0
928;Dantumadeel;Paar met kinderen;2.8;2.7;9.0;6.0
929;Dantumadeel;Eenoudergezin;0.3;0.3;25.0;28.0
930;De Bilt;Totaal particulier huishouden;17.9;17.3;7.0;6.0
931;De Bilt;Eenpersoonshuishouden;6.0;5.8;9.0;9.0
932;De Bilt;Paar zonder kinderen;5.5;5.3;3.0;3.0
933;De Bilt;Paar met kinderen;5.0;4.9;7.0;5.0
934;De Bilt;Eenoudergezin;1.0;0.9;14.0;15.0
935;De Marne;Totaal particulier huishouden;4.8;4.6;13.0;12.0
936;De Marne;Eenpersoonshuishouden;1.5;1.5;15.0;14.0
937;De Marne;Paar zonder kinderen;1.5;1.4;7.0;8.0
938;De Marne;Paar met kinderen;1.4;1.3;13.0;9.0
939;De Marne;Eenoudergezin;0.3;0.2;29.0;37.0
940;De Ronde Venen;Totaal particulier huishouden;13.3;12.9;6.0;6.0
941;De Ronde Venen;Eenpersoonshuishouden;3.3;3.1;11.0;10.0
942;De Ronde Venen;Paar zonder kinderen;4.0;3.9;3.0;4.0
943;De Ronde Venen;Paar met kinderen;4.9;4.8;5.0;4.0
944;De Ronde Venen;Eenoudergezin;0.7;0.7;14.0;16.0
945;De Wolden;Totaal particulier huishouden;9.3;9.0;8.0;7.0
946;De Wolden;Eenpersoonshuishouden;2.2;2.1;10.0;8.0
947;De Wolden;Paar zonder kinderen;3.2;3.1;4.0;4.0
948;De Wolden;Paar met kinderen;3.3;3.2;8.0;6.0
949;De Wolden;Eenoudergezin;0.4;0.4;;24.0
950;Delft;Totaal particulier huishouden;39.9;37.8;11.0;10.0
951;Delft;Eenpersoonshuishouden;16.0;14.9;16.0;15.0
952;Delft;Paar zonder kinderen;11.1;10.6;4.0;4.0
953;Delft;Paar met kinderen;8.9;8.5;8.0;5.0
954;Delft;Eenoudergezin;2.7;2.6;21.0;27.0
955;Delfzijl;Totaal particulier huishouden;12.0;11.6;11.0;11.0
956;Delfzijl;Eenpersoonshuishouden;3.5;3.4;16.0;18.0
957;Delfzijl;Paar zonder kinderen;4.1;3.9;4.0;4.0
958;Delfzijl;Paar met kinderen;3.4;3.3;9.0;6.0
959;Delfzijl;Eenoudergezin;0.7;0.6;29.0;39.0
960;Den Helder;Totaal particulier huishouden;26.1;25.2;10.0;9.0
961;Den Helder;Eenpersoonshuishouden;8.9;8.6;15.0;14.0
962;Den Helder;Paar zonder kinderen;7.7;7.6;3.0;3.0
963;Den Helder;Paar met kinderen;6.9;6.7;7.0;4.0
964;Den Helder;Eenoudergezin;2.0;1.9;24.0;28.0
965;Deurne;Totaal particulier huishouden;12.0;11.6;6.0;6.0
966;Deurne;Eenpersoonshuishouden;2.7;2.6;9.0;9.0
967;Deurne;Paar zonder kinderen;3.9;3.8;3.0;3.0
968;Deurne;Paar met kinderen;4.4;4.3;7.0;5.0
969;Deurne;Eenoudergezin;0.6;0.6;13.0;21.0
970;Deventer;Totaal particulier huishouden;39.5;37.8;10.0;9.0
971;Deventer;Eenpersoonshuishouden;12.8;12.1;13.0;12.0
972;Deventer;Paar zonder kinderen;12.0;11.7;4.0;4.0
973;Deventer;Paar met kinderen;11.2;10.7;9.0;6.0
974;Deventer;Eenoudergezin;2.2;2.1;26.0;35.0
975;Diemen;Totaal particulier huishouden;9.9;9.4;10.0;9.0
976;Diemen;Eenpersoonshuishouden;3.4;3.1;13.0;13.0
977;Diemen;Paar zonder kinderen;2.7;2.6;5.0;5.0
978;Diemen;Paar met kinderen;2.6;2.5;8.0;6.0
979;Diemen;Eenoudergezin;0.8;0.8;15.0;17.0
980;Dinkelland;Totaal particulier huishouden;9.2;8.9;6.0;6.0
981;Dinkelland;Eenpersoonshuishouden;1.9;1.8;9.0;8.0
982;Dinkelland;Paar zonder kinderen;2.8;2.7;3.0;4.0
983;Dinkelland;Paar met kinderen;3.7;3.6;5.0;4.0
984;Dinkelland;Eenoudergezin;0.4;0.3;;
985;Dirksland;Totaal particulier huishouden;3.1;3.0;6.0;5.0
986;Dirksland;Eenpersoonshuishouden;0.8;0.7;;
987;Dirksland;Paar zonder kinderen;1.0;1.0;;
988;Dirksland;Paar met kinderen;1.1;1.1;7.0;
989;Dirksland;Eenoudergezin;0.1;0.1;;
990;Doesburg;Totaal particulier huishouden;4.7;4.5;10.0;9.0
991;Doesburg;Eenpersoonshuishouden;1.3;1.3;14.0;13.0
992;Doesburg;Paar zonder kinderen;1.4;1.4;6.0;6.0
993;Doesburg;Paar met kinderen;1.5;1.4;7.0;
994;Doesburg;Eenoudergezin;0.2;0.2;32.0;39.0
995;Doetinchem;Totaal particulier huishouden;23.1;22.3;9.0;8.0
996;Doetinchem;Eenpersoonshuishouden;6.5;6.2;13.0;12.0
997;Doetinchem;Paar zonder kinderen;7.5;7.3;4.0;4.0
998;Doetinchem;Paar met kinderen;7.2;6.9;8.0;6.0
999;Doetinchem;Eenoudergezin;1.2;1.1;24.0;31.0
1000;Dongen;Totaal particulier huishouden;10.1;9.7;5.0;5.0
1001;Dongen;Eenpersoonshuishouden;2.6;2.5;8.0;8.0
1002;Dongen;Paar zonder kinderen;3.2;3.1;;3.0
1003;Dongen;Paar met kinderen;3.4;3.3;5.0;4.0
1004;Dongen;Eenoudergezin;0.5;0.5;15.0;18.0
1005;Dongeradeel;Totaal particulier huishouden;10.1;9.8;11.0;10.0
1006;Dongeradeel;Eenpersoonshuishouden;3.0;2.9;14.0;13.0
1007;Dongeradeel;Paar zonder kinderen;3.1;3.0;7.0;7.0
1008;Dongeradeel;Paar met kinderen;3.3;3.2;11.0;8.0
1009;Dongeradeel;Eenoudergezin;0.4;0.4;19.0;24.0
1010;Doorn;Totaal particulier huishouden;4.2;4.1;6.0;5.0
1011;Doorn;Eenpersoonshuishouden;1.5;1.5;8.0;8.0
1012;Doorn;Paar zonder kinderen;1.3;1.3;;
1013;Doorn;Paar met kinderen;1.1;1.1;7.0;
1014;Doorn;Eenoudergezin;0.1;0.1;;
1015;Dordrecht;Totaal particulier huishouden;51.3;48.8;12.0;11.0
1016;Dordrecht;Eenpersoonshuishouden;17.8;16.8;17.0;16.0
1017;Dordrecht;Paar zonder kinderen;14.1;13.7;4.0;5.0
1018;Dordrecht;Paar met kinderen;13.8;13.2;9.0;6.0
1019;Dordrecht;Eenoudergezin;3.8;3.5;25.0;33.0
1020;Drechterland;Totaal particulier huishouden;4.0;3.9;4.0;5.0
1021;Drechterland;Eenpersoonshuishouden;0.9;0.9;;9.0
1022;Drechterland;Paar zonder kinderen;1.3;1.3;;
1023;Drechterland;Paar met kinderen;1.5;1.5;5.0;
1024;Drechterland;Eenoudergezin;0.2;0.1;;
1025;Driebergen-Rijsenburg;Totaal particulier huishouden;7.5;7.3;9.0;8.0
1026;Driebergen-Rijsenburg;Eenpersoonshuishouden;2.4;2.3;14.0;12.0
1027;Driebergen-Rijsenburg;Paar zonder kinderen;2.3;2.3;4.0;4.0
1028;Driebergen-Rijsenburg;Paar met kinderen;2.2;2.1;7.0;5.0
1029;Driebergen-Rijsenburg;Eenoudergezin;0.3;0.3;;
1030;Drimmelen;Totaal particulier huishouden;10.3;10.0;6.0;5.0
1031;Drimmelen;Eenpersoonshuishouden;2.2;2.1;9.0;8.0
1032;Drimmelen;Paar zonder kinderen;3.6;3.6;3.0;3.0
1033;Drimmelen;Paar met kinderen;3.8;3.7;5.0;5.0
1034;Drimmelen;Eenoudergezin;0.4;0.4;;
1035;Dronten;Totaal particulier huishouden;13.9;13.2;9.0;8.0
1036;Dronten;Eenpersoonshuishouden;3.1;2.8;11.0;10.0
1037;Dronten;Paar zonder kinderen;4.6;4.5;5.0;5.0
1038;Dronten;Paar met kinderen;5.1;4.8;9.0;7.0
1039;Dronten;Eenoudergezin;0.8;0.7;19.0;22.0
1040;Druten;Totaal particulier huishouden;6.7;6.4;8.0;7.0
1041;Druten;Eenpersoonshuishouden;1.4;1.4;15.0;13.0
1042;Druten;Paar zonder kinderen;2.1;2.1;5.0;5.0
1043;Druten;Paar met kinderen;2.5;2.5;6.0;4.0
1044;Druten;Eenoudergezin;0.3;0.3;;
1045;Duiven;Totaal particulier huishouden;9.6;9.4;6.0;6.0
1046;Duiven;Eenpersoonshuishouden;2.0;1.9;11.0;8.0
1047;Duiven;Paar zonder kinderen;3.0;3.0;3.0;3.0
1048;Duiven;Paar met kinderen;3.9;3.8;6.0;4.0
1049;Duiven;Eenoudergezin;0.5;0.4;;19.0
1050;Echt-Susteren;Totaal particulier huishouden;13.2;12.8;7.0;8.0
1051;Echt-Susteren;Eenpersoonshuishouden;3.4;3.2;13.0;13.0
1052;Echt-Susteren;Paar zonder kinderen;4.4;4.4;4.0;4.0
1053;Echt-Susteren;Paar met kinderen;4.2;4.0;5.0;4.0
1054;Echt-Susteren;Eenoudergezin;0.7;0.6;15.0;26.0
1055;Edam-Volendam;Totaal particulier huishouden;10.9;10.6;6.0;5.0
1056;Edam-Volendam;Eenpersoonshuishouden;2.7;2.6;11.0;10.0
1057;Edam-Volendam;Paar zonder kinderen;3.1;3.0;;
1058;Edam-Volendam;Paar met kinderen;4.5;4.4;5.0;4.0
1059;Edam-Volendam;Eenoudergezin;0.4;0.4;;
1060;Ede;Totaal particulier huishouden;40.1;38.6;8.0;7.0
1061;Ede;Eenpersoonshuishouden;11.0;10.6;12.0;11.0
1062;Ede;Paar zonder kinderen;11.8;11.5;3.0;3.0
1063;Ede;Paar met kinderen;13.7;13.1;7.0;4.0
1064;Ede;Eenoudergezin;2.0;1.9;21.0;25.0
1065;Eemnes;Totaal particulier huishouden;3.4;3.3;7.0;6.0
1066;Eemnes;Eenpersoonshuishouden;0.8;0.8;;
1067;Eemnes;Paar zonder kinderen;1.0;1.0;;
1068;Eemnes;Paar met kinderen;1.3;1.3;;
1069;Eemnes;Eenoudergezin;0.2;0.2;;
1070;Eemsmond;Totaal particulier huishouden;6.8;6.5;12.0;11.0
1071;Eemsmond;Eenpersoonshuishouden;1.9;1.8;18.0;17.0
1072;Eemsmond;Paar zonder kinderen;2.3;2.2;6.0;6.0
1073;Eemsmond;Paar met kinderen;2.1;2.0;12.0;7.0
1074;Eemsmond;Eenoudergezin;0.4;0.3;25.0;32.0
1075;Eersel;Totaal particulier huishouden;6.8;6.5;7.0;6.0
1076;Eersel;Eenpersoonshuishouden;1.5;1.4;11.0;9.0
1077;Eersel;Paar zonder kinderen;2.3;2.2;;
1078;Eersel;Paar met kinderen;2.5;2.4;7.0;5.0
1079;Eersel;Eenoudergezin;0.2;0.2;;
1080;Eijsden;Totaal particulier huishouden;4.4;4.3;6.0;6.0
1081;Eijsden;Eenpersoonshuishouden;0.9;0.9;9.0;9.0
1082;Eijsden;Paar zonder kinderen;1.5;1.4;;
1083;Eijsden;Paar met kinderen;1.7;1.7;5.0;
1084;Eijsden;Eenoudergezin;0.2;0.2;;
1085;Eindhoven;Totaal particulier huishouden;93.0;87.9;11.0;10.0
1086;Eindhoven;Eenpersoonshuishouden;36.0;33.5;15.0;14.0
1087;Eindhoven;Paar zonder kinderen;27.5;26.4;4.0;4.0
1088;Eindhoven;Paar met kinderen;20.9;20.0;8.0;5.0
1089;Eindhoven;Eenoudergezin;5.6;5.3;26.0;30.0
1090;Elburg;Totaal particulier huishouden;7.9;7.7;6.0;5.0
1091;Elburg;Eenpersoonshuishouden;1.7;1.7;9.0;8.0
1092;Elburg;Paar zonder kinderen;2.4;2.3;;
1093;Elburg;Paar met kinderen;3.2;3.1;6.0;4.0
1094;Elburg;Eenoudergezin;0.4;0.3;;21.0
1095;Emmen;Totaal particulier huishouden;45.0;43.2;9.0;9.0
1096;Emmen;Eenpersoonshuishouden;12.5;12.0;14.0;12.0
1097;Emmen;Paar zonder kinderen;14.8;14.3;4.0;5.0
1098;Emmen;Paar met kinderen;13.8;13.1;8.0;5.0
1099;Emmen;Eenoudergezin;2.5;2.4;25.0;33.0
1100;Enkhuizen;Totaal particulier huishouden;7.4;7.1;9.0;8.0
1101;Enkhuizen;Eenpersoonshuishouden;2.4;2.3;11.0;10.0
1102;Enkhuizen;Paar zonder kinderen;2.3;2.2;5.0;5.0
1103;Enkhuizen;Paar met kinderen;2.1;2.1;7.0;4.0
1104;Enkhuizen;Eenoudergezin;0.4;0.4;29.0;35.0
1105;Enschede;Totaal particulier huishouden;63.0;59.4;13.0;12.0
1106;Enschede;Eenpersoonshuishouden;21.2;19.8;19.0;17.0
1107;Enschede;Paar zonder kinderen;19.1;18.3;6.0;6.0
1108;Enschede;Paar met kinderen;16.6;15.6;11.0;7.0
1109;Enschede;Eenoudergezin;4.0;3.7;27.0;35.0
1110;Epe;Totaal particulier huishouden;13.1;12.7;7.0;6.0
1111;Epe;Eenpersoonshuishouden;3.4;3.3;9.0;8.0
1112;Epe;Paar zonder kinderen;4.4;4.3;4.0;4.0
1113;Epe;Paar met kinderen;4.2;4.1;6.0;5.0
1114;Epe;Eenoudergezin;0.5;0.5;16.0;22.0
1115;Ermelo;Totaal particulier huishouden;10.2;9.9;8.0;7.0
1116;Ermelo;Eenpersoonshuishouden;3.1;3.0;15.0;13.0
1117;Ermelo;Paar zonder kinderen;3.0;2.9;3.0;3.0
1118;Ermelo;Paar met kinderen;3.2;3.1;6.0;4.0
1119;Ermelo;Eenoudergezin;0.5;0.5;;16.0
