ID;VolgordeVanGeboorteUitDeMoeder;LeeftijdOp31December;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
5039;Eerste kind;35 jaar;1986;0.03222
5040;Eerste kind;35 jaar;1987;0.03395
5041;Eerste kind;35 jaar;1988;0.03627
5042;Eerste kind;35 jaar;1989;0.03728
5043;Eerste kind;35 jaar;1990;0.03842
5044;Eerste kind;35 jaar;1991;0.03882
5045;Eerste kind;35 jaar;1992;0.03981
5046;Eerste kind;35 jaar;1993;0.04084
5047;Eerste kind;35 jaar;1994;0.04105
5048;Eerste kind;35 jaar;1995;0.04191
5049;Eerste kind;35 jaar;1996;0.04185
5050;Eerste kind;35 jaar;1997;0.04154
5051;Eerste kind;35 jaar;1998;0.04144
5052;Eerste kind;35 jaar;1999;0.04156
5053;Eerste kind;35 jaar;2000;0.04166
5054;Eerste kind;35 jaar;2001;0.04161
5055;Eerste kind;35 jaar;2002;0.04156
5056;Eerste kind;35 jaar;2003;0.04157
5057;Eerste kind;35 jaar;2004;0.04159
5058;Eerste kind;35 jaar;2005;0.0416
5059;Eerste kind;35 jaar;2006;0.04159
5060;Eerste kind;35 jaar;2007;0.04158
5061;Eerste kind;35 jaar;2008;0.04158
5062;Eerste kind;35 jaar;2009;0.04159
5063;Eerste kind;35 jaar;2010;0.04159
5064;Eerste kind;35 jaar;2011;0.04158
5065;Eerste kind;35 jaar;2012;0.04158
5066;Eerste kind;35 jaar;2013;0.04159
5067;Eerste kind;35 jaar;2014;0.04159
5068;Eerste kind;35 jaar;2015;0.04159
5069;Eerste kind;35 jaar;2016;0.04159
5070;Eerste kind;35 jaar;2017;0.04159
5071;Eerste kind;35 jaar;2018;0.04159
5072;Eerste kind;35 jaar;2019;0.04159
5073;Eerste kind;35 jaar;2020;0.04159
5074;Eerste kind;36 jaar;1935;0.00493
5075;Eerste kind;36 jaar;1936;0.00536
5076;Eerste kind;36 jaar;1937;0.00468
5077;Eerste kind;36 jaar;1938;0.00418
5078;Eerste kind;36 jaar;1939;0.00453
5079;Eerste kind;36 jaar;1940;0.00389
5080;Eerste kind;36 jaar;1941;0.00355
5081;Eerste kind;36 jaar;1942;0.00356
5082;Eerste kind;36 jaar;1943;0.00378
5083;Eerste kind;36 jaar;1944;0.00374
5084;Eerste kind;36 jaar;1945;0.00381
5085;Eerste kind;36 jaar;1946;0.00412
5086;Eerste kind;36 jaar;1947;0.00416
5087;Eerste kind;36 jaar;1948;0.00501
5088;Eerste kind;36 jaar;1949;0.00513
5089;Eerste kind;36 jaar;1950;0.00681
5090;Eerste kind;36 jaar;1951;0.00785
5091;Eerste kind;36 jaar;1952;0.00913
5092;Eerste kind;36 jaar;1953;0.00954
5093;Eerste kind;36 jaar;1954;0.01132
5094;Eerste kind;36 jaar;1955;0.01167
5095;Eerste kind;36 jaar;1956;0.01264
5096;Eerste kind;36 jaar;1957;0.01385
5097;Eerste kind;36 jaar;1958;0.01369
5098;Eerste kind;36 jaar;1959;0.01498
5099;Eerste kind;36 jaar;1960;0.01544
5100;Eerste kind;36 jaar;1961;0.01551
5101;Eerste kind;36 jaar;1962;0.01767
5102;Eerste kind;36 jaar;1963;0.01757
5103;Eerste kind;36 jaar;1964;0.01896
5104;Eerste kind;36 jaar;1965;0.01897
5105;Eerste kind;36 jaar;1966;0.01975
5106;Eerste kind;36 jaar;1967;0.02021
5107;Eerste kind;36 jaar;1968;0.02111
5108;Eerste kind;36 jaar;1969;0.02163
5109;Eerste kind;36 jaar;1970;0.02162
5110;Eerste kind;36 jaar;1971;0.02179
5111;Eerste kind;36 jaar;1972;0.0219
5112;Eerste kind;36 jaar;1973;0.02356
5113;Eerste kind;36 jaar;1974;0.02367
5114;Eerste kind;36 jaar;1975;0.02409
5115;Eerste kind;36 jaar;1976;0.0232
5116;Eerste kind;36 jaar;1977;0.02355
5117;Eerste kind;36 jaar;1978;0.02399
5118;Eerste kind;36 jaar;1979;0.024
5119;Eerste kind;36 jaar;1980;0.02442
5120;Eerste kind;36 jaar;1981;0.02286
5121;Eerste kind;36 jaar;1982;0.02261
5122;Eerste kind;36 jaar;1983;0.02284
5123;Eerste kind;36 jaar;1984;0.02363
5124;Eerste kind;36 jaar;1985;0.02423
5125;Eerste kind;36 jaar;1986;0.0262
5126;Eerste kind;36 jaar;1987;0.02634
5127;Eerste kind;36 jaar;1988;0.02956
5128;Eerste kind;36 jaar;1989;0.02969
5129;Eerste kind;36 jaar;1990;0.03054
5130;Eerste kind;36 jaar;1991;0.03076
5131;Eerste kind;36 jaar;1992;0.03157
5132;Eerste kind;36 jaar;1993;0.0327
5133;Eerste kind;36 jaar;1994;0.03267
5134;Eerste kind;36 jaar;1995;0.03317
5135;Eerste kind;36 jaar;1996;0.0327
5136;Eerste kind;36 jaar;1997;0.03257
5137;Eerste kind;36 jaar;1998;0.03276
5138;Eerste kind;36 jaar;1999;0.03277
5139;Eerste kind;36 jaar;2000;0.0328
5140;Eerste kind;36 jaar;2001;0.03272
5141;Eerste kind;36 jaar;2002;0.03272
5142;Eerste kind;36 jaar;2003;0.03275
5143;Eerste kind;36 jaar;2004;0.03275
5144;Eerste kind;36 jaar;2005;0.03275
5145;Eerste kind;36 jaar;2006;0.03274
5146;Eerste kind;36 jaar;2007;0.03274
5147;Eerste kind;36 jaar;2008;0.03275
5148;Eerste kind;36 jaar;2009;0.03275
5149;Eerste kind;36 jaar;2010;0.03275
5150;Eerste kind;36 jaar;2011;0.03274
5151;Eerste kind;36 jaar;2012;0.03275
5152;Eerste kind;36 jaar;2013;0.03275
5153;Eerste kind;36 jaar;2014;0.03275
5154;Eerste kind;36 jaar;2015;0.03275
5155;Eerste kind;36 jaar;2016;0.03275
5156;Eerste kind;36 jaar;2017;0.03275
5157;Eerste kind;36 jaar;2018;0.03275
5158;Eerste kind;36 jaar;2019;0.03275
5159;Eerste kind;36 jaar;2020;0.03275
5160;Eerste kind;37 jaar;1935;0.00389
5161;Eerste kind;37 jaar;1936;0.00394
5162;Eerste kind;37 jaar;1937;0.00292
5163;Eerste kind;37 jaar;1938;0.00301
5164;Eerste kind;37 jaar;1939;0.00303
5165;Eerste kind;37 jaar;1940;0.00324
5166;Eerste kind;37 jaar;1941;0.00259
5167;Eerste kind;37 jaar;1942;0.00297
5168;Eerste kind;37 jaar;1943;0.00229
5169;Eerste kind;37 jaar;1944;0.00246
5170;Eerste kind;37 jaar;1945;0.00277
5171;Eerste kind;37 jaar;1946;0.00291
5172;Eerste kind;37 jaar;1947;0.00286
5173;Eerste kind;37 jaar;1948;0.00368
5174;Eerste kind;37 jaar;1949;0.00454
5175;Eerste kind;37 jaar;1950;0.00551
5176;Eerste kind;37 jaar;1951;0.00566
5177;Eerste kind;37 jaar;1952;0.00661
5178;Eerste kind;37 jaar;1953;0.00797
5179;Eerste kind;37 jaar;1954;0.0086
5180;Eerste kind;37 jaar;1955;0.00847
5181;Eerste kind;37 jaar;1956;0.0094
5182;Eerste kind;37 jaar;1957;0.01028
5183;Eerste kind;37 jaar;1958;0.00997
5184;Eerste kind;37 jaar;1959;0.01078
5185;Eerste kind;37 jaar;1960;0.0122
5186;Eerste kind;37 jaar;1961;0.0125
5187;Eerste kind;37 jaar;1962;0.01308
5188;Eerste kind;37 jaar;1963;0.01362
5189;Eerste kind;37 jaar;1964;0.01418
5190;Eerste kind;37 jaar;1965;0.01433
5191;Eerste kind;37 jaar;1966;0.01498
5192;Eerste kind;37 jaar;1967;0.01558
5193;Eerste kind;37 jaar;1968;0.01572
5194;Eerste kind;37 jaar;1969;0.01562
5195;Eerste kind;37 jaar;1970;0.01634
5196;Eerste kind;37 jaar;1971;0.01704
5197;Eerste kind;37 jaar;1972;0.01836
5198;Eerste kind;37 jaar;1973;0.01778
5199;Eerste kind;37 jaar;1974;0.01847
5200;Eerste kind;37 jaar;1975;0.01784
5201;Eerste kind;37 jaar;1976;0.01843
5202;Eerste kind;37 jaar;1977;0.0177
5203;Eerste kind;37 jaar;1978;0.01802
5204;Eerste kind;37 jaar;1979;0.01808
5205;Eerste kind;37 jaar;1980;0.01741
5206;Eerste kind;37 jaar;1981;0.01688
5207;Eerste kind;37 jaar;1982;0.01608
5208;Eerste kind;37 jaar;1983;0.01669
5209;Eerste kind;37 jaar;1984;0.0172
5210;Eerste kind;37 jaar;1985;0.01645
5211;Eerste kind;37 jaar;1986;0.01944
5212;Eerste kind;37 jaar;1987;0.01842
5213;Eerste kind;37 jaar;1988;0.02155
5214;Eerste kind;37 jaar;1989;0.02111
5215;Eerste kind;37 jaar;1990;0.02162
5216;Eerste kind;37 jaar;1991;0.02176
5217;Eerste kind;37 jaar;1992;0.02228
5218;Eerste kind;37 jaar;1993;0.02324
5219;Eerste kind;37 jaar;1994;0.02308
5220;Eerste kind;37 jaar;1995;0.02298
5221;Eerste kind;37 jaar;1996;0.02267
5222;Eerste kind;37 jaar;1997;0.02285
5223;Eerste kind;37 jaar;1998;0.02296
5224;Eerste kind;37 jaar;1999;0.02291
5225;Eerste kind;37 jaar;2000;0.02287
5226;Eerste kind;37 jaar;2001;0.02285
5227;Eerste kind;37 jaar;2002;0.02289
5228;Eerste kind;37 jaar;2003;0.0229
5229;Eerste kind;37 jaar;2004;0.02289
5230;Eerste kind;37 jaar;2005;0.02288
5231;Eerste kind;37 jaar;2006;0.02288
5232;Eerste kind;37 jaar;2007;0.02289
5233;Eerste kind;37 jaar;2008;0.02289
5234;Eerste kind;37 jaar;2009;0.02288
5235;Eerste kind;37 jaar;2010;0.02288
5236;Eerste kind;37 jaar;2011;0.02289
5237;Eerste kind;37 jaar;2012;0.02289
5238;Eerste kind;37 jaar;2013;0.02289
5239;Eerste kind;37 jaar;2014;0.02289
5240;Eerste kind;37 jaar;2015;0.02289
5241;Eerste kind;37 jaar;2016;0.02289
5242;Eerste kind;37 jaar;2017;0.02289
5243;Eerste kind;37 jaar;2018;0.02289
5244;Eerste kind;37 jaar;2019;0.02289
5245;Eerste kind;37 jaar;2020;0.02289
5246;Eerste kind;38 jaar;1935;0.00271
5247;Eerste kind;38 jaar;1936;0.00218
5248;Eerste kind;38 jaar;1937;0.00219
5249;Eerste kind;38 jaar;1938;0.00219
5250;Eerste kind;38 jaar;1939;0.00211
5251;Eerste kind;38 jaar;1940;0.00207
5252;Eerste kind;38 jaar;1941;0.00201
5253;Eerste kind;38 jaar;1942;0.00225
5254;Eerste kind;38 jaar;1943;0.00176
5255;Eerste kind;38 jaar;1944;0.00182
5256;Eerste kind;38 jaar;1945;0.00197
5257;Eerste kind;38 jaar;1946;0.00245
5258;Eerste kind;38 jaar;1947;0.00228
5259;Eerste kind;38 jaar;1948;0.00293
5260;Eerste kind;38 jaar;1949;0.00342
5261;Eerste kind;38 jaar;1950;0.00463
5262;Eerste kind;38 jaar;1951;0.00471
5263;Eerste kind;38 jaar;1952;0.00527
5264;Eerste kind;38 jaar;1953;0.00578
5265;Eerste kind;38 jaar;1954;0.00618
5266;Eerste kind;38 jaar;1955;0.00684
5267;Eerste kind;38 jaar;1956;0.00668
5268;Eerste kind;38 jaar;1957;0.00696
5269;Eerste kind;38 jaar;1958;0.0073
5270;Eerste kind;38 jaar;1959;0.00841
5271;Eerste kind;38 jaar;1960;0.00851
5272;Eerste kind;38 jaar;1961;0.00932
5273;Eerste kind;38 jaar;1962;0.00951
5274;Eerste kind;38 jaar;1963;0.01005
5275;Eerste kind;38 jaar;1964;0.00988
5276;Eerste kind;38 jaar;1965;0.0106
5277;Eerste kind;38 jaar;1966;0.01114
5278;Eerste kind;38 jaar;1967;0.01053
5279;Eerste kind;38 jaar;1968;0.01188
5280;Eerste kind;38 jaar;1969;0.01187
5281;Eerste kind;38 jaar;1970;0.01223
5282;Eerste kind;38 jaar;1971;0.01301
5283;Eerste kind;38 jaar;1972;0.01364
5284;Eerste kind;38 jaar;1973;0.0136
5285;Eerste kind;38 jaar;1974;0.01368
5286;Eerste kind;38 jaar;1975;0.01321
5287;Eerste kind;38 jaar;1976;0.01409
5288;Eerste kind;38 jaar;1977;0.01404
5289;Eerste kind;38 jaar;1978;0.01364
5290;Eerste kind;38 jaar;1979;0.01372
5291;Eerste kind;38 jaar;1980;0.01322
5292;Eerste kind;38 jaar;1981;0.01245
5293;Eerste kind;38 jaar;1982;0.0122
5294;Eerste kind;38 jaar;1983;0.01274
5295;Eerste kind;38 jaar;1984;0.0129
5296;Eerste kind;38 jaar;1985;0.01212
5297;Eerste kind;38 jaar;1986;0.01377
5298;Eerste kind;38 jaar;1987;0.01306
5299;Eerste kind;38 jaar;1988;0.01455
5300;Eerste kind;38 jaar;1989;0.0142
5301;Eerste kind;38 jaar;1990;0.01434
5302;Eerste kind;38 jaar;1991;0.0144
5303;Eerste kind;38 jaar;1992;0.01459
5304;Eerste kind;38 jaar;1993;0.01501
5305;Eerste kind;38 jaar;1994;0.0149
5306;Eerste kind;38 jaar;1995;0.01465
5307;Eerste kind;38 jaar;1996;0.01471
5308;Eerste kind;38 jaar;1997;0.01477
5309;Eerste kind;38 jaar;1998;0.01481
5310;Eerste kind;38 jaar;1999;0.01477
5311;Eerste kind;38 jaar;2000;0.01474
5312;Eerste kind;38 jaar;2001;0.01476
5313;Eerste kind;38 jaar;2002;0.01477
5314;Eerste kind;38 jaar;2003;0.01477
5315;Eerste kind;38 jaar;2004;0.01476
5316;Eerste kind;38 jaar;2005;0.01476
5317;Eerste kind;38 jaar;2006;0.01476
5318;Eerste kind;38 jaar;2007;0.01476
5319;Eerste kind;38 jaar;2008;0.01476
5320;Eerste kind;38 jaar;2009;0.01476
5321;Eerste kind;38 jaar;2010;0.01476
5322;Eerste kind;38 jaar;2011;0.01476
5323;Eerste kind;38 jaar;2012;0.01476
5324;Eerste kind;38 jaar;2013;0.01476
5325;Eerste kind;38 jaar;2014;0.01476
5326;Eerste kind;38 jaar;2015;0.01476
5327;Eerste kind;38 jaar;2016;0.01476
5328;Eerste kind;38 jaar;2017;0.01476
5329;Eerste kind;38 jaar;2018;0.01476
5330;Eerste kind;38 jaar;2019;0.01476
5331;Eerste kind;38 jaar;2020;0.01476
5332;Eerste kind;39 jaar;1935;0.00179
5333;Eerste kind;39 jaar;1936;0.00172
5334;Eerste kind;39 jaar;1937;0.00164
5335;Eerste kind;39 jaar;1938;0.00138
5336;Eerste kind;39 jaar;1939;0.00146
5337;Eerste kind;39 jaar;1940;0.00135
5338;Eerste kind;39 jaar;1941;0.00131
5339;Eerste kind;39 jaar;1942;0.00148
5340;Eerste kind;39 jaar;1943;0.00129
5341;Eerste kind;39 jaar;1944;0.00156
5342;Eerste kind;39 jaar;1945;0.00143
5343;Eerste kind;39 jaar;1946;0.00177
5344;Eerste kind;39 jaar;1947;0.00211
5345;Eerste kind;39 jaar;1948;0.0026
5346;Eerste kind;39 jaar;1949;0.00272
5347;Eerste kind;39 jaar;1950;0.0033
5348;Eerste kind;39 jaar;1951;0.0034
5349;Eerste kind;39 jaar;1952;0.00385
5350;Eerste kind;39 jaar;1953;0.00464
5351;Eerste kind;39 jaar;1954;0.00452
5352;Eerste kind;39 jaar;1955;0.00463
5353;Eerste kind;39 jaar;1956;0.00507
5354;Eerste kind;39 jaar;1957;0.00535
5355;Eerste kind;39 jaar;1958;0.0055
5356;Eerste kind;39 jaar;1959;0.00604
5357;Eerste kind;39 jaar;1960;0.00604
5358;Eerste kind;39 jaar;1961;0.00663
5359;Eerste kind;39 jaar;1962;0.00662
5360;Eerste kind;39 jaar;1963;0.0071
5361;Eerste kind;39 jaar;1964;0.00758
5362;Eerste kind;39 jaar;1965;0.00777
5363;Eerste kind;39 jaar;1966;0.00773
5364;Eerste kind;39 jaar;1967;0.00834
5365;Eerste kind;39 jaar;1968;0.00822
5366;Eerste kind;39 jaar;1969;0.00858
5367;Eerste kind;39 jaar;1970;0.00899
5368;Eerste kind;39 jaar;1971;0.00961
5369;Eerste kind;39 jaar;1972;0.00987
5370;Eerste kind;39 jaar;1973;0.00978
5371;Eerste kind;39 jaar;1974;0.01028
5372;Eerste kind;39 jaar;1975;0.00983
5373;Eerste kind;39 jaar;1976;0.00964
5374;Eerste kind;39 jaar;1977;0.01014
5375;Eerste kind;39 jaar;1978;0.01023
5376;Eerste kind;39 jaar;1979;0.0101
5377;Eerste kind;39 jaar;1980;0.00896
5378;Eerste kind;39 jaar;1981;0.00882
5379;Eerste kind;39 jaar;1982;0.00905
5380;Eerste kind;39 jaar;1983;0.00938
5381;Eerste kind;39 jaar;1984;0.00926
5382;Eerste kind;39 jaar;1985;0.00909
5383;Eerste kind;39 jaar;1986;0.00912
5384;Eerste kind;39 jaar;1987;0.00918
5385;Eerste kind;39 jaar;1988;0.00921
5386;Eerste kind;39 jaar;1989;0.00917
5387;Eerste kind;39 jaar;1990;0.00915
5388;Eerste kind;39 jaar;1991;0.00917
5389;Eerste kind;39 jaar;1992;0.00918
5390;Eerste kind;39 jaar;1993;0.00917
5391;Eerste kind;39 jaar;1994;0.00917
5392;Eerste kind;39 jaar;1995;0.00917
5393;Eerste kind;39 jaar;1996;0.00917
5394;Eerste kind;39 jaar;1997;0.00917
5395;Eerste kind;39 jaar;1998;0.00917
5396;Eerste kind;39 jaar;1999;0.00917
5397;Eerste kind;39 jaar;2000;0.00917
5398;Eerste kind;39 jaar;2001;0.00917
5399;Eerste kind;39 jaar;2002;0.00917
5400;Eerste kind;39 jaar;2003;0.00917
5401;Eerste kind;39 jaar;2004;0.00917
5402;Eerste kind;39 jaar;2005;0.00917
5403;Eerste kind;39 jaar;2006;0.00917
5404;Eerste kind;39 jaar;2007;0.00917
5405;Eerste kind;39 jaar;2008;0.00917
5406;Eerste kind;39 jaar;2009;0.00917
5407;Eerste kind;39 jaar;2010;0.00917
5408;Eerste kind;39 jaar;2011;0.00917
5409;Eerste kind;39 jaar;2012;0.00917
5410;Eerste kind;39 jaar;2013;0.00917
5411;Eerste kind;39 jaar;2014;0.00917
5412;Eerste kind;39 jaar;2015;0.00917
5413;Eerste kind;39 jaar;2016;0.00917
5414;Eerste kind;39 jaar;2017;0.00917
5415;Eerste kind;39 jaar;2018;0.00917
5416;Eerste kind;39 jaar;2019;0.00917
5417;Eerste kind;39 jaar;2020;0.00917
5418;Eerste kind;40 jaar;1935;0.00119
5419;Eerste kind;40 jaar;1936;0.00122
5420;Eerste kind;40 jaar;1937;0.00114
5421;Eerste kind;40 jaar;1938;0.00105
5422;Eerste kind;40 jaar;1939;0.00108
5423;Eerste kind;40 jaar;1940;0.001
5424;Eerste kind;40 jaar;1941;0.00088
5425;Eerste kind;40 jaar;1942;0.00088
5426;Eerste kind;40 jaar;1943;0.00096
5427;Eerste kind;40 jaar;1944;0.00096
5428;Eerste kind;40 jaar;1945;0.00104
5429;Eerste kind;40 jaar;1946;0.00129
5430;Eerste kind;40 jaar;1947;0.00159
5431;Eerste kind;40 jaar;1948;0.00178
5432;Eerste kind;40 jaar;1949;0.00204
5433;Eerste kind;40 jaar;1950;0.0021
5434;Eerste kind;40 jaar;1951;0.00275
5435;Eerste kind;40 jaar;1952;0.00291
5436;Eerste kind;40 jaar;1953;0.00316
5437;Eerste kind;40 jaar;1954;0.00353
5438;Eerste kind;40 jaar;1955;0.00339
5439;Eerste kind;40 jaar;1956;0.00379
5440;Eerste kind;40 jaar;1957;0.00381
5441;Eerste kind;40 jaar;1958;0.00441
5442;Eerste kind;40 jaar;1959;0.00466
5443;Eerste kind;40 jaar;1960;0.00453
5444;Eerste kind;40 jaar;1961;0.00488
5445;Eerste kind;40 jaar;1962;0.00497
5446;Eerste kind;40 jaar;1963;0.00508
5447;Eerste kind;40 jaar;1964;0.00547
5448;Eerste kind;40 jaar;1965;0.00563
5449;Eerste kind;40 jaar;1966;0.00539
5450;Eerste kind;40 jaar;1967;0.00549
5451;Eerste kind;40 jaar;1968;0.00597
5452;Eerste kind;40 jaar;1969;0.00653
5453;Eerste kind;40 jaar;1970;0.00725
5454;Eerste kind;40 jaar;1971;0.00664
5455;Eerste kind;40 jaar;1972;0.00685
5456;Eerste kind;40 jaar;1973;0.0072
5457;Eerste kind;40 jaar;1974;0.00719
5458;Eerste kind;40 jaar;1975;0.00749
5459;Eerste kind;40 jaar;1976;0.00753
5460;Eerste kind;40 jaar;1977;0.00767
5461;Eerste kind;40 jaar;1978;0.00756
5462;Eerste kind;40 jaar;1979;0.00765
5463;Eerste kind;40 jaar;1980;0.00669
5464;Eerste kind;40 jaar;1981;0.00693
5465;Eerste kind;40 jaar;1982;0.0072
5466;Eerste kind;40 jaar;1983;0.00721
5467;Eerste kind;40 jaar;1984;0.00714
5468;Eerste kind;40 jaar;1985;0.00703
5469;Eerste kind;40 jaar;1986;0.0071
5470;Eerste kind;40 jaar;1987;0.00714
5471;Eerste kind;40 jaar;1988;0.00712
5472;Eerste kind;40 jaar;1989;0.00711
5473;Eerste kind;40 jaar;1990;0.0071
5474;Eerste kind;40 jaar;1991;0.00711
5475;Eerste kind;40 jaar;1992;0.00712
5476;Eerste kind;40 jaar;1993;0.00711
5477;Eerste kind;40 jaar;1994;0.00711
5478;Eerste kind;40 jaar;1995;0.00711
5479;Eerste kind;40 jaar;1996;0.00711
5480;Eerste kind;40 jaar;1997;0.00711
5481;Eerste kind;40 jaar;1998;0.00711
5482;Eerste kind;40 jaar;1999;0.00711
5483;Eerste kind;40 jaar;2000;0.00711
5484;Eerste kind;40 jaar;2001;0.00711
5485;Eerste kind;40 jaar;2002;0.00711
5486;Eerste kind;40 jaar;2003;0.00711
5487;Eerste kind;40 jaar;2004;0.00711
5488;Eerste kind;40 jaar;2005;0.00711
5489;Eerste kind;40 jaar;2006;0.00711
5490;Eerste kind;40 jaar;2007;0.00711
5491;Eerste kind;40 jaar;2008;0.00711
5492;Eerste kind;40 jaar;2009;0.00711
5493;Eerste kind;40 jaar;2010;0.00711
5494;Eerste kind;40 jaar;2011;0.00711
5495;Eerste kind;40 jaar;2012;0.00711
5496;Eerste kind;40 jaar;2013;0.00711
5497;Eerste kind;40 jaar;2014;0.00711
5498;Eerste kind;40 jaar;2015;0.00711
5499;Eerste kind;40 jaar;2016;0.00711
5500;Eerste kind;40 jaar;2017;0.00711
5501;Eerste kind;40 jaar;2018;0.00711
5502;Eerste kind;40 jaar;2019;0.00711
5503;Eerste kind;40 jaar;2020;0.00711
5504;Eerste kind;41 jaar;1935;0.00101
5505;Eerste kind;41 jaar;1936;0.0005
5506;Eerste kind;41 jaar;1937;0.00067
5507;Eerste kind;41 jaar;1938;0.00065
5508;Eerste kind;41 jaar;1939;0.00046
5509;Eerste kind;41 jaar;1940;0.00059
5510;Eerste kind;41 jaar;1941;0.00067
5511;Eerste kind;41 jaar;1942;0.00055
5512;Eerste kind;41 jaar;1943;0.00086
5513;Eerste kind;41 jaar;1944;0.00056
5514;Eerste kind;41 jaar;1945;0.00078
5515;Eerste kind;41 jaar;1946;0.00106
5516;Eerste kind;41 jaar;1947;0.00091
5517;Eerste kind;41 jaar;1948;0.00122
5518;Eerste kind;41 jaar;1949;0.00128
5519;Eerste kind;41 jaar;1950;0.00168
5520;Eerste kind;41 jaar;1951;0.00186
5521;Eerste kind;41 jaar;1952;0.0019
5522;Eerste kind;41 jaar;1953;0.00203
5523;Eerste kind;41 jaar;1954;0.00185
5524;Eerste kind;41 jaar;1955;0.00212
5525;Eerste kind;41 jaar;1956;0.00211
5526;Eerste kind;41 jaar;1957;0.00262
5527;Eerste kind;41 jaar;1958;0.00287
5528;Eerste kind;41 jaar;1959;0.0027
5529;Eerste kind;41 jaar;1960;0.00302
5530;Eerste kind;41 jaar;1961;0.00296
5531;Eerste kind;41 jaar;1962;0.00316
5532;Eerste kind;41 jaar;1963;0.00345
5533;Eerste kind;41 jaar;1964;0.0035
5534;Eerste kind;41 jaar;1965;0.00364
5535;Eerste kind;41 jaar;1966;0.00372
5536;Eerste kind;41 jaar;1967;0.00387
5537;Eerste kind;41 jaar;1968;0.00413
5538;Eerste kind;41 jaar;1969;0.00447
5539;Eerste kind;41 jaar;1970;0.00462
5540;Eerste kind;41 jaar;1971;0.00439
5541;Eerste kind;41 jaar;1972;0.00462
5542;Eerste kind;41 jaar;1973;0.00476
5543;Eerste kind;41 jaar;1974;0.00473
5544;Eerste kind;41 jaar;1975;0.005
5545;Eerste kind;41 jaar;1976;0.00506
5546;Eerste kind;41 jaar;1977;0.00509
5547;Eerste kind;41 jaar;1978;0.00508
5548;Eerste kind;41 jaar;1979;0.00514
5549;Eerste kind;41 jaar;1980;0.00461
5550;Eerste kind;41 jaar;1981;0.00491
5551;Eerste kind;41 jaar;1982;0.00497
5552;Eerste kind;41 jaar;1983;0.00494
5553;Eerste kind;41 jaar;1984;0.00491
5554;Eerste kind;41 jaar;1985;0.00487
5555;Eerste kind;41 jaar;1986;0.00492
5556;Eerste kind;41 jaar;1987;0.00492
5557;Eerste kind;41 jaar;1988;0.00491
5558;Eerste kind;41 jaar;1989;0.00491
5559;Eerste kind;41 jaar;1990;0.00491
5560;Eerste kind;41 jaar;1991;0.00491
5561;Eerste kind;41 jaar;1992;0.00491
5562;Eerste kind;41 jaar;1993;0.00491
5563;Eerste kind;41 jaar;1994;0.00491
5564;Eerste kind;41 jaar;1995;0.00491
5565;Eerste kind;41 jaar;1996;0.00491
5566;Eerste kind;41 jaar;1997;0.00491
5567;Eerste kind;41 jaar;1998;0.00491
5568;Eerste kind;41 jaar;1999;0.00491
5569;Eerste kind;41 jaar;2000;0.00491
5570;Eerste kind;41 jaar;2001;0.00491
5571;Eerste kind;41 jaar;2002;0.00491
5572;Eerste kind;41 jaar;2003;0.00491
5573;Eerste kind;41 jaar;2004;0.00491
5574;Eerste kind;41 jaar;2005;0.00491
5575;Eerste kind;41 jaar;2006;0.00491
5576;Eerste kind;41 jaar;2007;0.00491
5577;Eerste kind;41 jaar;2008;0.00491
5578;Eerste kind;41 jaar;2009;0.00491
5579;Eerste kind;41 jaar;2010;0.00491
5580;Eerste kind;41 jaar;2011;0.00491
5581;Eerste kind;41 jaar;2012;0.00491
5582;Eerste kind;41 jaar;2013;0.00491
5583;Eerste kind;41 jaar;2014;0.00491
5584;Eerste kind;41 jaar;2015;0.00491
5585;Eerste kind;41 jaar;2016;0.00491
5586;Eerste kind;41 jaar;2017;0.00491
5587;Eerste kind;41 jaar;2018;0.00491
5588;Eerste kind;41 jaar;2019;0.00491
5589;Eerste kind;41 jaar;2020;0.00491
5590;Eerste kind;42 jaar;1935;0.00062
5591;Eerste kind;42 jaar;1936;0.00052
5592;Eerste kind;42 jaar;1937;0.00039
5593;Eerste kind;42 jaar;1938;0.00043
5594;Eerste kind;42 jaar;1939;0.00033
5595;Eerste kind;42 jaar;1940;0.00038
5596;Eerste kind;42 jaar;1941;0.0004
5597;Eerste kind;42 jaar;1942;0.00045
5598;Eerste kind;42 jaar;1943;0.0005
5599;Eerste kind;42 jaar;1944;0.00055
5600;Eerste kind;42 jaar;1945;0.0005
5601;Eerste kind;42 jaar;1946;0.00055
5602;Eerste kind;42 jaar;1947;0.00069
5603;Eerste kind;42 jaar;1948;0.00074
5604;Eerste kind;42 jaar;1949;0.0008
5605;Eerste kind;42 jaar;1950;0.00084
5606;Eerste kind;42 jaar;1951;0.001
5607;Eerste kind;42 jaar;1952;0.00101
5608;Eerste kind;42 jaar;1953;0.00107
5609;Eerste kind;42 jaar;1954;0.0011
5610;Eerste kind;42 jaar;1955;0.00127
5611;Eerste kind;42 jaar;1956;0.0016
5612;Eerste kind;42 jaar;1957;0.00149
5613;Eerste kind;42 jaar;1958;0.0014
5614;Eerste kind;42 jaar;1959;0.00182
5615;Eerste kind;42 jaar;1960;0.00195
5616;Eerste kind;42 jaar;1961;0.00139
5617;Eerste kind;42 jaar;1962;0.00196
5618;Eerste kind;42 jaar;1963;0.00185
