ID;KenmerkenBaan;BedrijfstakkenBranchesSBI93;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
767;604;129670;2009;6.7;5.9;5.9;6.0;6.0;6.1;6.1;5.4;5.2;5.2;5.2;5.2;5.3;5.3
768;604;130250;2006;1.9;1.5;1.5;1.5;1.6;1.6;1.6;1.4;1.4;1.4;1.4;1.4;1.4;1.4
769;604;130250;2007;2.2;2.0;2.0;2.0;2.0;2.0;2.0;1.8;1.7;1.7;1.8;1.8;1.8;1.8
770;604;130250;2008;2.4;2.2;2.2;2.2;2.2;2.2;2.3;2.0;2.0;2.0;2.0;2.0;2.0;2.0
771;604;130250;2009;2.7;2.4;2.5;2.5;2.5;2.5;2.5;2.2;2.1;2.1;2.1;2.1;2.1;2.2
772;604;131410;2006;22.4;15.7;16.0;16.3;16.5;16.7;17.2;12.9;10.4;10.6;10.7;10.8;10.9;11.1
773;604;131410;2007;24.2;22.1;22.3;22.3;22.4;22.5;22.7;17.0;16.1;16.1;16.2;16.2;16.3;16.4
774;604;131410;2008;25.7;24.6;24.7;24.8;24.8;24.9;24.9;18.6;18.1;18.2;18.2;18.2;18.3;18.3
775;604;131410;2009;29.3;27.9;28.0;28.0;28.1;28.2;28.3;20.3;19.8;19.9;19.9;19.9;20.0;20.0
776;604;134150;2006;3.2;2.5;2.6;2.6;2.6;2.7;2.7;1.9;1.7;1.7;1.8;1.8;1.8;1.8
777;604;134150;2007;3.7;3.2;3.2;3.3;3.3;3.3;3.4;2.4;2.2;2.3;2.3;2.3;2.3;2.3
778;604;134150;2008;4.1;3.5;3.6;3.7;3.7;3.8;3.8;2.8;2.5;2.6;2.6;2.6;2.7;2.7
779;604;134150;2009;4.7;3.9;4.0;4.1;4.2;4.3;4.4;3.2;2.8;2.9;2.9;3.0;3.0;3.1
780;605;100010;2006;96.5;7.5;15.0;24.2;34.7;44.0;67.7;86.1;6.0;12.1;19.9;29.3;37.7;59.6
781;605;100010;2007;95.4;9.4;16.7;27.5;36.8;47.0;70.2;84.9;7.5;13.5;22.7;30.9;40.1;61.8
782;605;100010;2008;96.5;10.2;18.5;30.0;39.8;49.7;71.9;85.4;8.1;14.7;24.5;33.2;42.1;62.8
783;605;100010;2009;96.0;9.6;20.0;32.2;41.9;54.3;73.2;84.7;7.7;15.9;26.3;34.8;46.2;63.7
784;605;100070;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
785;605;100070;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
786;605;100070;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
787;605;100070;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
788;605;101030;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
789;605;101030;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
790;605;101030;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
791;605;101030;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
792;605;101760;2006;95.5;7.4;14.8;23.9;34.3;43.5;66.9;85.2;5.9;11.9;19.7;28.9;37.2;58.9
793;605;101760;2007;94.9;9.4;16.6;27.4;36.6;46.7;69.9;84.6;7.5;13.4;22.6;30.8;39.9;61.5
794;605;101760;2008;96.5;10.2;18.5;30.0;39.8;49.7;71.9;85.4;8.1;14.7;24.5;33.2;42.1;62.8
795;605;101760;2009;96.0;9.6;20.0;32.2;41.9;54.3;73.2;84.7;7.7;15.9;26.3;34.8;46.2;63.7
796;605;112710;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
797;605;112710;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
798;605;112710;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
799;605;112710;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
800;605;113110;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
801;605;113110;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
802;605;113110;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
803;605;113110;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
804;605;114110;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
805;605;114110;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
806;605;114110;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
807;605;114110;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
808;605;122690;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
809;605;122690;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
810;605;122690;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
811;605;122690;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
812;605;123270;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
813;605;123270;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
814;605;123270;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
815;605;123270;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
816;605;124750;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
817;605;124750;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
818;605;124750;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
819;605;124750;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
820;605;125910;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
821;605;125910;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
822;605;125910;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
823;605;125910;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
824;605;129670;2006;1.0;0.1;0.2;0.3;0.4;0.6;0.8;0.9;0.1;0.2;0.3;0.4;0.5;0.7
825;605;129670;2007;0.5;0.0;0.1;0.1;0.2;0.2;0.3;0.4;0.0;0.1;0.1;0.1;0.2;0.3
826;605;129670;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
827;605;129670;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
828;605;130250;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
829;605;130250;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
830;605;130250;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
831;605;130250;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
832;605;131410;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
833;605;131410;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
834;605;131410;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
835;605;131410;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
836;605;134150;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
837;605;134150;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
838;605;134150;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
839;605;134150;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
840;606;100010;2006;6456.0;300.0;401.8;531.0;701.2;868.3;1217.9;5083.0;169.0;227.2;301.5;399.0;505.2;735.4
841;606;100010;2007;6589.0;308.1;414.7;547.1;727.1;904.1;1268.2;5203.3;175.3;236.2;313.5;417.4;528.9;769.2
842;606;100010;2008;6682.1;286.5;395.9;524.8;681.9;860.7;1228.8;5290.7;164.9;227.7;303.6;398.4;508.9;751.9
843;606;100010;2009;6651.9;286.7;395.5;524.4;663.8;834.0;1213.2;5237.8;163.4;225.5;301.9;387.7;492.2;737.4
844;606;100070;2006;102.6;9.1;11.7;15.2;19.1;23.2;31.9;72.9;4.6;6.0;7.8;9.8;12.1;17.1
845;606;100070;2007;102.1;8.7;11.9;15.6;19.5;23.9;33.5;73.5;4.8;6.6;8.6;10.8;13.2;18.8
846;606;100070;2008;101.5;8.2;11.3;14.8;18.8;23.2;32.3;74.2;4.9;6.6;8.6;10.9;13.3;18.8
847;606;100070;2009;101.0;7.8;10.8;14.3;17.9;22.7;32.1;74.1;4.6;6.5;8.6;10.7;13.5;19.4
848;606;101030;2006;7.5;0.1;0.1;0.1;0.1;0.1;0.2;7.1;0.0;0.1;0.1;0.1;0.1;0.1
849;606;101030;2007;7.5;0.1;0.1;0.1;0.1;0.1;0.2;7.1;0.0;0.1;0.1;0.1;0.1;0.2
850;606;101030;2008;7.3;0.1;0.1;0.1;0.1;0.1;0.2;6.9;0.0;0.0;0.1;0.1;0.1;0.1
851;606;101030;2009;7.7;0.0;0.1;0.1;0.1;0.1;0.2;7.4;0.0;0.0;0.1;0.1;0.1;0.1
852;606;101760;2006;720.5;18.8;25.0;31.7;39.5;50.8;76.6;654.5;13.3;17.7;22.5;28.1;36.6;56.7
853;606;101760;2007;721.7;17.2;23.3;30.1;38.3;50.1;76.8;656.5;12.4;16.8;21.6;27.6;36.4;57.3
854;606;101760;2008;730.9;17.2;23.2;29.6;37.2;47.8;73.3;664.4;12.5;17.0;21.5;27.0;35.0;54.9
855;606;101760;2009;702.9;17.2;23.4;29.8;37.1;48.1;72.7;637.7;12.9;17.4;21.9;27.2;35.4;54.6
856;606;112710;2006;24.1;0.1;0.1;0.1;0.1;0.1;0.2;22.7;0.1;0.1;0.1;0.1;0.1;0.2
857;606;112710;2007;25.0;0.1;0.2;0.2;0.2;0.2;0.3;23.7;0.1;0.1;0.2;0.2;0.2;0.2
858;606;112710;2008;24.5;0.1;0.2;0.2;0.2;0.2;0.3;23.2;0.1;0.1;0.2;0.2;0.2;0.3
859;606;112710;2009;26.4;0.1;0.1;0.2;0.2;0.2;0.3;25.0;0.1;0.1;0.2;0.2;0.2;0.3
860;606;113110;2006;355.7;5.1;6.9;8.6;10.8;13.9;21.3;327.6;3.5;4.8;6.1;7.8;10.3;16.4
861;606;113110;2007;358.3;5.0;6.8;8.5;10.8;14.0;21.8;330.6;3.6;4.9;6.2;7.9;10.6;17.0
862;606;113110;2008;361.5;4.2;5.9;7.5;9.5;12.2;19.3;332.0;3.1;4.3;5.5;7.0;9.2;15.0
863;606;113110;2009;354.3;3.9;5.5;7.1;9.0;11.5;18.6;325.2;2.8;4.0;5.2;6.6;8.6;14.5
864;606;114110;2006;1061.0;93.4;128.1;171.5;218.7;267.9;372.7;782.1;51.1;71.1;97.1;126.5;157.8;225.4
865;606;114110;2007;1084.9;94.2;130.4;175.5;225.8;280.6;390.6;803.3;51.7;72.6;99.7;130.8;165.0;235.7
866;606;114110;2008;1109.0;93.9;132.2;178.3;227.5;276.9;381.2;821.2;51.4;73.8;101.6;132.7;164.5;233.6
867;606;114110;2009;1094.9;89.3;126.9;173.0;219.3;267.7;370.6;803.8;46.7;68.4;96.4;125.5;156.3;224.3
868;606;122690;2006;240.9;31.6;42.3;55.2;70.5;86.2;116.2;135.8;13.1;17.7;23.5;30.8;38.7;55.3
869;606;122690;2007;248.3;33.0;45.6;61.3;78.2;94.7;127.4;140.6;13.6;19.1;26.2;34.7;43.1;61.1
870;606;122690;2008;253.0;31.4;45.5;63.1;80.4;97.7;132.4;143.3;13.1;19.3;27.4;36.0;44.7;63.9
871;606;122690;2009;249.2;29.2;43.6;60.8;77.6;95.6;130.0;138.2;11.8;18.0;26.1;34.2;42.8;61.5
872;606;123270;2006;419.4;16.6;21.2;26.6;34.7;44.7;65.3;349.3;9.2;11.8;15.2;20.2;27.1;41.8
873;606;123270;2007;425.6;18.1;22.6;28.0;36.4;46.1;67.4;353.0;9.3;11.8;15.3;20.7;27.5;42.8
874;606;123270;2008;422.2;17.6;22.4;27.7;35.8;45.1;66.0;350.6;8.2;10.7;13.9;19.2;25.5;40.7
875;606;123270;2009;414.2;20.8;25.9;32.3;40.9;50.1;70.4;340.2;9.0;11.7;15.5;21.0;27.4;41.7
876;606;124750;2006;255.2;3.7;4.8;6.1;7.7;9.6;15.0;224.2;2.5;3.3;4.2;5.3;6.8;10.9
877;606;124750;2007;254.5;3.7;4.8;6.0;7.6;9.4;14.8;223.9;2.6;3.4;4.2;5.4;6.7;10.8
878;606;124750;2008;250.7;3.4;4.5;5.6;7.1;9.0;14.0;221.0;2.4;3.2;3.9;5.0;6.3;10.1
879;606;124750;2009;247.9;2.8;3.7;4.9;6.4;8.3;13.5;218.4;1.8;2.5;3.3;4.3;5.8;9.7
880;606;125910;2006;970.7;51.7;70.3;96.3;146.4;174.9;224.2;764.8;28.9;39.4;52.9;76.9;94.4;126.9
881;606;125910;2007;1020.7;54.5;73.7;98.2;152.3;184.4;237.0;811.6;31.4;42.1;55.7;82.1;101.5;137.0
882;606;125910;2008;1047.7;44.1;63.8;84.6;117.1;159.3;221.0;840.2;26.9;37.7;49.4;67.0;90.0;129.2
883;606;125910;2009;1024.5;43.3;61.8;81.7;102.4;138.0;215.7;817.5;26.9;37.2;48.6;60.9;80.6;125.6
884;606;129670;2006;494.4;11.3;12.3;13.4;15.1;18.9;25.6;445.4;8.5;9.3;10.2;11.7;15.1;20.8
885;606;129670;2007;495.9;10.9;11.7;12.7;14.3;17.7;23.7;447.7;8.5;9.1;9.9;11.2;14.4;19.5
886;606;129670;2008;494.0;10.2;10.9;12.0;13.4;16.5;22.5;447.2;8.6;9.2;10.1;11.4;14.2;19.2
887;606;129670;2009;507.6;9.6;10.6;11.6;13.2;15.5;21.6;459.8;8.2;9.0;9.8;11.2;13.3;18.7
888;606;130250;2006;465.2;10.5;11.7;13.2;15.5;19.9;32.9;355.1;6.2;6.9;7.7;9.0;12.0;20.3
889;606;130250;2007;477.9;10.4;11.7;13.1;15.5;19.5;32.2;364.1;6.5;7.2;8.1;9.4;12.2;20.3
890;606;130250;2008;487.7;5.5;6.6;8.2;10.5;14.3;26.2;374.2;3.5;4.2;5.0;6.3;8.8;16.6
891;606;130250;2009;495.9;6.5;7.8;9.5;11.8;15.3;26.4;377.8;3.9;4.6;5.5;6.9;9.1;16.2
892;606;131410;2006;1054.5;26.9;39.5;56.8;78.2;104.3;164.8;739.5;15.9;23.2;33.2;46.1;62.1;100.3
893;606;131410;2007;1079.0;29.7;42.0;58.8;79.9;105.9;166.9;763.0;17.8;25.0;34.8;47.6;63.5;102.3
894;606;131410;2008;1097.8;28.0;39.1;54.3;75.2;100.1;163.0;783.3;17.4;24.1;33.3;46.3;61.8;102.1
895;606;131410;2009;1124.4;34.7;46.3;61.3;80.5;104.0;165.5;800.1;22.4;29.4;38.4;50.4;65.2;104.8
896;606;134150;2006;284.3;21.2;27.9;36.1;45.0;53.7;71.3;201.9;11.9;15.9;21.0;26.6;32.0;43.2
897;606;134150;2007;287.6;22.5;30.1;39.0;48.3;57.3;75.7;204.5;12.9;17.5;23.1;28.9;34.5;46.2
898;606;134150;2008;294.2;22.7;30.1;39.0;49.0;58.2;77.2;208.9;12.9;17.4;23.0;29.4;35.1;47.2
899;606;134150;2009;300.8;21.5;29.0;38.0;47.4;56.8;75.7;212.7;12.3;16.7;22.3;28.3;34.0;46.0
900;701;100010;2006;1615.0;203.1;262.8;330.7;409.5;483.1;630.9;1033.4;110.8;142.7;178.7;221.0;263.8;349.8
901;701;100010;2007;1963.0;255.6;331.6;415.6;514.8;607.1;791.9;1283.3;146.2;187.4;233.7;288.4;342.8;452.0
902;701;100010;2008;2148.0;256.9;341.0;431.2;530.6;630.8;826.4;1418.0;151.6;198.0;248.1;304.8;363.4;482.3
903;701;100010;2009;2193.2;283.1;369.8;462.8;554.9;655.4;851.6;1410.7;161.3;208.3;259.7;312.2;369.1;487.0
904;701;100070;2006;27.3;3.9;5.4;7.1;8.8;10.6;13.8;16.2;2.1;2.8;3.8;4.7;5.7;7.4
905;701;100070;2007;32.4;4.5;6.4;8.5;10.5;12.7;16.9;20.1;2.4;3.5;4.7;5.8;7.0;9.3
906;701;100070;2008;34.4;4.3;6.0;8.0;10.2;12.5;16.9;22.4;2.5;3.5;4.6;5.8;7.2;9.8
907;701;100070;2009;36.0;4.4;6.2;8.3;10.3;12.8;17.3;23.6;2.5;3.7;5.0;6.2;7.7;10.4
908;701;101030;2006;0.6;0.1;0.1;0.1;0.1;0.1;0.1;0.5;0.1;0.1;0.1;0.1;0.1;0.1
909;701;101030;2007;0.7;0.1;0.1;0.1;0.1;0.1;0.1;0.6;0.0;0.1;0.1;0.1;0.1;0.1
910;701;101030;2008;0.7;0.0;0.1;0.1;0.1;0.1;0.1;0.7;0.0;0.0;0.1;0.1;0.1;0.1
911;701;101030;2009;0.8;0.0;0.0;0.1;0.1;0.1;0.1;0.7;0.0;0.0;0.0;0.1;0.1;0.1
912;701;101760;2006;85.5;9.8;13.2;15.3;17.5;20.3;25.7;72.2;7.7;10.2;11.8;13.5;15.6;19.8
913;701;101760;2007;111.2;13.6;18.0;21.3;24.7;28.9;37.3;94.6;10.7;14.1;16.5;19.1;22.4;29.2
914;701;101760;2008;129.6;15.4;20.9;24.5;28.0;32.2;41.6;110.3;12.1;16.3;18.9;21.5;24.8;32.3
915;701;101760;2009;129.0;16.2;23.2;27.1;30.6;35.0;43.9;108.1;12.9;18.0;20.9;23.5;26.7;33.8
916;701;112710;2006;1.5;0.1;0.1;0.1;0.2;0.2;0.2;1.4;0.1;0.1;0.1;0.1;0.1;0.2
917;701;112710;2007;2.2;0.3;0.3;0.3;0.3;0.3;0.4;2.1;0.2;0.3;0.3;0.3;0.3;0.3
918;701;112710;2008;2.6;0.2;0.3;0.3;0.3;0.3;0.3;2.5;0.2;0.3;0.3;0.3;0.3;0.3
919;701;112710;2009;2.9;0.3;0.3;0.3;0.3;0.4;0.4;2.7;0.3;0.3;0.3;0.3;0.3;0.4
920;701;113110;2006;40.3;2.4;2.9;3.4;4.0;4.8;6.6;35.5;1.8;2.2;2.6;3.0;3.8;5.3
921;701;113110;2007;52.8;3.2;3.8;4.4;5.2;6.3;8.7;46.9;2.4;2.9;3.4;4.0;5.0;7.0
922;701;113110;2008;57.9;2.9;3.6;4.2;4.9;6.0;8.5;51.3;2.3;2.8;3.2;3.8;4.7;6.8
923;701;113110;2009;57.6;2.9;3.6;4.2;5.0;5.9;8.6;50.6;2.3;2.8;3.3;3.9;4.6;6.9
924;701;114110;2006;253.8;38.1;50.4;63.1;75.3;89.0;123.0;143.3;19.3;26.0;33.1;40.2;48.5;65.4
925;701;114110;2007;326.8;47.4;64.3;81.8;100.1;120.8;168.3;187.9;24.2;33.1;43.0;53.4;65.2;88.5
926;701;114110;2008;385.3;51.8;71.8;92.3;112.1;132.8;179.4;223.2;25.8;36.5;48.1;59.8;72.1;97.5
927;701;114110;2009;417.6;51.2;71.3;92.7;112.4;132.8;177.2;230.0;24.4;35.0;47.2;58.6;70.3;96.1
928;701;122690;2006;95.1;17.0;22.5;29.0;36.3;43.4;55.4;47.1;7.1;9.3;12.0;15.3;18.7;25.0
929;701;122690;2007;119.0;20.6;28.2;37.5;46.9;55.9;72.1;59.7;8.8;11.9;15.9;20.4;24.7;33.2
930;701;122690;2008;130.7;19.7;28.7;39.9;50.4;60.5;79.4;66.1;8.6;12.3;17.3;22.2;27.0;36.8
931;701;122690;2009;134.5;19.3;28.4;39.5;50.4;61.7;81.9;65.7;8.2;11.9;16.9;21.7;26.7;36.8
932;701;123270;2006;68.4;7.0;8.6;10.8;14.0;17.1;23.0;51.3;4.0;4.9;6.3;8.3;10.5;14.8
933;701;123270;2007;91.6;10.5;12.5;15.3;19.6;23.5;31.2;66.3;5.3;6.5;8.3;11.0;13.7;19.3
934;701;123270;2008;106.6;11.6;13.8;16.9;21.7;26.0;34.6;76.2;5.7;7.0;8.8;11.7;14.6;20.8
935;701;123270;2009;109.1;13.7;16.5;20.6;25.4;29.6;38.4;74.6;6.1;7.6;9.7;12.6;15.4;21.2
936;701;124750;2006;26.0;2.2;2.6;3.1;3.6;4.3;6.2;21.7;1.7;2.0;2.3;2.6;3.2;4.7
937;701;124750;2007;31.0;2.9;3.3;3.8;4.4;5.1;7.2;25.9;2.3;2.6;2.9;3.4;3.9;5.6
938;701;124750;2008;32.8;2.8;3.3;3.7;4.3;5.0;7.0;27.6;2.3;2.6;2.9;3.3;3.8;5.4
939;701;124750;2009;31.7;2.4;2.9;3.4;4.0;4.9;7.0;26.4;1.9;2.2;2.5;2.9;3.6;5.3
940;701;125910;2006;605.3;72.9;99.4;132.1;172.5;204.8;265.7;369.3;36.2;49.7;66.4;86.9;105.1;141.0
941;701;125910;2007;700.3;87.5;119.9;156.9;204.3;240.9;308.6;442.3;47.0;64.4;84.4;109.3;130.6;172.1
942;701;125910;2008;721.6;80.0;114.0;150.9;193.9;235.8;306.6;463.8;45.8;64.5;84.9;108.7;132.5;175.7
943;701;125910;2009;670.5;93.9;126.8;163.0;197.7;237.1;305.3;420.6;49.4;66.8;86.5;106.1;127.8;167.7
944;701;129670;2006;64.2;4.8;5.3;5.7;6.5;7.5;9.9;57.4;3.9;4.3;4.7;5.3;6.2;8.3
945;701;129670;2007;73.9;5.9;6.3;6.7;7.5;8.4;11.3;66.7;5.0;5.3;5.7;6.3;7.2;9.8
946;701;129670;2008;77.1;6.2;6.6;7.1;7.9;8.8;11.7;69.4;5.3;5.7;6.1;6.8;7.6;10.2
947;701;129670;2009;83.1;8.7;9.2;9.7;10.6;11.6;14.3;74.5;7.6;8.1;8.5;9.3;10.2;12.6
948;701;130250;2006;92.9;10.3;11.2;12.1;13.4;15.0;18.0;61.6;6.3;6.7;7.2;7.9;8.9;10.8
949;701;130250;2007;102.7;10.8;11.7;12.7;14.2;16.0;19.5;69.0;7.0;7.5;8.0;8.8;10.0;12.2
950;701;130250;2008;109.0;10.1;11.0;12.1;13.5;15.3;19.1;73.4;6.7;7.2;7.8;8.5;9.6;12.1
951;701;130250;2009;113.6;10.6;11.6;12.8;14.3;15.9;19.7;75.5;7.1;7.7;8.3;9.0;10.0;12.3
952;701;131410;2006;183.3;25.1;29.6;34.7;40.7;46.6;58.6;111.7;15.3;17.7;20.4;23.7;26.9;33.6
953;701;131410;2007;231.8;36.7;41.9;47.9;55.2;62.5;77.9;147.0;23.8;26.7;30.1;34.3;38.4;47.4
954;701;131410;2008;263.8;38.7;44.4;51.1;59.2;67.3;85.1;170.8;26.5;29.7;33.6;38.4;43.1;53.9
955;701;131410;2009;303.8;45.7;52.4;59.9;68.6;78.1;99.5;193.1;30.5;34.2;38.5;43.5;49.0;61.8
956;701;134150;2006;70.8;9.3;11.6;14.2;16.8;19.5;24.7;44.0;5.3;6.5;7.9;9.3;10.7;13.7
957;701;134150;2007;86.7;11.9;15.1;18.4;21.8;25.5;32.3;54.1;6.9;8.6;10.4;12.3;14.2;18.1
958;701;134150;2008;95.9;13.2;16.6;20.2;24.2;28.2;36.1;60.5;7.7;9.6;11.6;13.8;16.0;20.6
959;701;134150;2009;103.1;13.7;17.4;21.3;25.1;29.5;38.0;64.3;8.0;10.0;12.2;14.3;16.7;21.6
960;702;100010;2006;5720.1;232.6;316.1;427.0;572.3;719.1;1036.0;4510.3;130.7;178.1;242.3;326.8;419.2;627.7
961;702;100010;2007;5577.9;216.2;294.9;399.0;536.7;681.0;985.4;4433.5;123.8;168.5;230.3;310.6;400.8;601.5
962;702;100010;2008;5528.2;195.4;270.8;366.9;482.3;620.4;912.9;4413.8;113.9;156.9;214.8;285.6;371.1;564.2
963;702;100010;2009;5428.7;186.8;260.6;353.4;454.9;583.8;868.7;4334.1;107.3;149.6;206.2;269.8;351.2;536.8
964;702;100070;2006;91.0;7.8;9.9;12.8;16.1;19.7;27.4;62.4;3.6;4.5;5.8;7.3;9.0;13.0
965;702;100070;2007;85.5;6.9;9.2;11.9;15.0;18.4;26.2;59.4;3.5;4.5;5.8;7.3;9.0;13.0
966;702;100070;2008;81.9;6.2;8.4;10.9;13.6;16.9;23.9;57.7;3.4;4.4;5.6;7.0;8.6;12.3
967;702;100070;2009;79.1;5.6;7.6;9.8;12.3;15.7;22.5;55.9;3.0;4.0;5.2;6.4;8.2;12.0
968;702;101030;2006;7.0;0.1;0.1;0.1;0.1;0.1;0.1;6.7;0.0;0.0;0.1;0.1;0.1;0.1
969;702;101030;2007;6.9;0.0;0.1;0.1;0.1;0.1;0.1;6.6;0.0;0.0;0.0;0.1;0.1;0.1
970;702;101030;2008;6.7;0.0;0.1;0.1;0.1;0.1;0.1;6.3;0.0;0.0;0.0;0.1;0.1;0.1
971;702;101030;2009;7.1;0.0;0.0;0.0;0.1;0.1;0.1;6.7;0.0;0.0;0.0;0.0;0.1;0.1
972;702;101760;2006;746.0;21.4;32.1;46.4;63.0;81.4;126.6;675.0;15.2;23.2;34.4;47.9;62.8;101.0
973;702;101760;2007;721.4;18.9;28.3;43.2;57.9;76.4;119.1;655.2;13.8;21.0;32.7;44.6;59.6;95.8
974;702;101760;2008;715.5;18.0;27.4;42.3;56.9;74.0;113.9;649.0;13.3;20.4;32.4;44.3;58.2;91.9
