ID;LeeftijdReferentiepersoon;Perioden;TotaalParen_1;GeenKinderen_2;k_1Kind_3;k_2Kinderen_4;k_3OfMeerKinderen_5;TotaalEenouderhuishoudens_6;k_1Kind_7;k_2Kinderen_8;k_3OfMeerKinderen_9
0;Totaal leeftijden (15 jaar of ouder);2011;4193302;2148246;745785;925779;373492;495175;298635;149968;46572
1;Totaal leeftijden (15 jaar of ouder);2012;4210442;2170990;748152;921047;370253;502841;303202;152615;47024
2;Totaal leeftijden (15 jaar of ouder);2013;4227209;2192377;751691;916297;366844;510223;307745;155083;47395
3;Totaal leeftijden (15 jaar of ouder);2014;4243206;2214083;754426;911486;363211;516541;311579;157240;47722
4;Totaal leeftijden (15 jaar of ouder);2015;4258283;2235133;757223;906660;359267;522012;315111;159020;47881
5;Totaal leeftijden (15 jaar of ouder);2016;4272507;2255042;759226;902639;355600;526757;318022;160736;47999
6;Totaal leeftijden (15 jaar of ouder);2017;4285897;2273940;760926;899107;351924;530769;320420;162234;48115
7;Totaal leeftijden (15 jaar of ouder);2018;4298409;2291519;762042;896286;348562;534167;322483;163523;48161
8;Totaal leeftijden (15 jaar of ouder);2019;4310068;2307616;763102;893980;345370;537118;324190;164699;48229
9;Totaal leeftijden (15 jaar of ouder);2020;4320848;2320598;766192;892021;342037;540038;326299;165555;48184
10;Totaal leeftijden (15 jaar of ouder);2021;4330623;2332524;768446;890627;339026;542514;328158;166248;48108
11;Totaal leeftijden (15 jaar of ouder);2022;4339321;2343905;769211;889836;336369;544270;329439;166818;48013
12;Totaal leeftijden (15 jaar of ouder);2023;4346773;2354323;768696;889643;334111;545547;330425;167239;47883
13;Totaal leeftijden (15 jaar of ouder);2024;4352716;2363293;766888;890195;332340;546470;330914;167748;47808
14;Totaal leeftijden (15 jaar of ouder);2025;4356951;2370409;765093;890829;330620;547023;331247;168052;47724
15;Totaal leeftijden (15 jaar of ouder);2026;4359302;2375368;762103;892429;329402;547340;331259;168423;47658
16;Totaal leeftijden (15 jaar of ouder);2027;4359665;2377678;758544;894905;328538;547555;331130;168853;47572
17;Totaal leeftijden (15 jaar of ouder);2028;4357983;2377346;754808;897896;327933;547692;330964;169240;47488
18;Totaal leeftijden (15 jaar of ouder);2029;4354343;2374370;750702;901603;327668;547850;330599;169800;47451
19;Totaal leeftijden (15 jaar of ouder);2030;4348861;2368983;746907;905402;327569;548040;330243;170354;47443
20;Totaal leeftijden (15 jaar of ouder);2031;4341765;2361298;743193;909496;327778;548381;330006;170914;47461
21;Totaal leeftijden (15 jaar of ouder);2032;4333235;2352219;739494;913479;328043;548538;329798;171322;47418
22;Totaal leeftijden (15 jaar of ouder);2033;4323476;2341664;736152;917290;328370;548791;329686;171709;47396
23;Totaal leeftijden (15 jaar of ouder);2034;4312734;2330070;732689;921129;328846;549132;329481;172218;47433
24;Totaal leeftijden (15 jaar of ouder);2035;4301182;2317663;729496;924647;329376;549581;329283;172800;47498
25;Totaal leeftijden (15 jaar of ouder);2036;4289035;2304172;727124;927842;329897;550440;329457;173427;47556
26;Totaal leeftijden (15 jaar of ouder);2037;4276503;2290602;725348;930328;330225;551112;329670;173880;47562
27;Totaal leeftijden (15 jaar of ouder);2038;4263810;2276911;724386;932199;330314;551910;330039;174331;47540
28;Totaal leeftijden (15 jaar of ouder);2039;4251205;2263334;723904;933598;330369;552733;330384;174793;47556
29;Totaal leeftijden (15 jaar of ouder);2040;4238815;2250118;723840;934517;330340;553602;330762;175251;47589
30;Totaal leeftijden (15 jaar of ouder);2041;4226780;2237550;724245;934890;330095;554411;331237;175596;47578
31;Totaal leeftijden (15 jaar of ouder);2042;4215201;2225673;725154;934735;329639;555137;331826;175764;47547
32;Totaal leeftijden (15 jaar of ouder);2043;4204163;2214603;726276;934238;329046;555736;332366;175869;47501
33;Totaal leeftijden (15 jaar of ouder);2044;4193727;2204368;727387;933566;328406;556228;332788;175987;47453
34;Totaal leeftijden (15 jaar of ouder);2045;4183885;2194953;728431;932773;327728;556547;333042;176094;47411
35;Totaal leeftijden (15 jaar of ouder);2046;4174684;2186416;729612;931740;326916;556639;333204;176102;47333
36;Totaal leeftijden (15 jaar of ouder);2047;4166169;2178666;730883;930565;326055;556567;333299;176011;47257
37;Totaal leeftijden (15 jaar of ouder);2048;4158315;2171615;732069;929402;325229;556321;333249;175884;47188
38;Totaal leeftijden (15 jaar of ouder);2049;4151203;2165230;733205;928318;324450;555920;333112;175710;47098
39;Totaal leeftijden (15 jaar of ouder);2050;4144812;2159451;734304;927344;323713;555385;332848;175523;47014
40;Totaal leeftijden (15 jaar of ouder);2051;4139146;2154301;735402;926441;323002;554737;332553;175268;46916
41;Totaal leeftijden (15 jaar of ouder);2052;4134234;2149802;736340;925679;322413;554020;332162;175024;46834
42;Totaal leeftijden (15 jaar of ouder);2053;4130126;2145962;736906;925201;322057;553199;331604;174806;46789
43;Totaal leeftijden (15 jaar of ouder);2054;4126843;2142821;737318;924883;321821;552310;331041;174540;46729
44;Totaal leeftijden (15 jaar of ouder);2055;4124381;2140348;737502;924783;321748;551422;330440;174306;46676
45;Totaal leeftijden (15 jaar of ouder);2056;4122745;2138591;737518;924846;321790;550467;329791;174046;46630
46;Totaal leeftijden (15 jaar of ouder);2057;4121924;2137522;737255;925160;321987;549519;329081;173832;46606
47;Totaal leeftijden (15 jaar of ouder);2058;4121899;2137113;736603;925787;322396;548564;328254;173692;46618
48;Totaal leeftijden (15 jaar of ouder);2059;4122588;2137291;735881;926551;322865;547646;327466;173552;46628
49;Totaal leeftijden (15 jaar of ouder);2060;4123990;2138044;735080;927472;323394;546768;326701;173434;46633
50;100;2011;73974;63856;7607;2050;461;12592;10155;2122;315
51;100;2012;75318;64874;7794;2164;486;13009;10419;2258;332
52;100;2013;76161;65422;7952;2280;507;13476;10701;2420;355
53;100;2014;77235;66236;8093;2382;524;13865;10911;2577;377
54;100;2015;78130;66992;8144;2460;534;14052;10975;2694;383
55;100;2016;77715;66527;8140;2510;538;14042;10930;2739;373
56;100;2017;77177;65981;8115;2539;542;13944;10831;2736;377
57;100;2018;76720;65509;8104;2560;547;13894;10805;2709;380
58;100;2019;76528;65288;8096;2593;551;13843;10743;2722;378
59;100;2020;76214;64921;8117;2622;554;13787;10689;2723;375
60;100;2021;76755;65352;8188;2658;557;13866;10733;2755;378
61;100;2022;77465;65930;8272;2699;564;14008;10833;2789;386
62;100;2023;78455;66791;8352;2741;571;14108;10910;2807;391
63;100;2024;78584;66857;8385;2768;574;14110;10899;2817;394
64;100;2025;78316;66585;8367;2787;577;14064;10855;2815;394
65;100;2026;77211;65552;8298;2785;576;13863;10700;2774;389
66;100;2027;76087;64522;8213;2777;575;13677;10560;2733;384
67;100;2028;74741;63297;8107;2763;574;13479;10418;2684;377
68;100;2029;73084;61779;7995;2740;570;13255;10256;2630;369
69;100;2030;72027;60824;7918;2720;565;13105;10143;2598;364
70;100;2031;71528;60377;7875;2712;564;13043;10097;2584;362
71;100;2032;71237;60121;7847;2706;563;13017;10073;2582;362
72;100;2033;71543;60430;7841;2709;563;13030;10083;2584;363
73;100;2034;71321;60237;7815;2705;564;13001;10064;2575;362
74;100;2035;71049;60000;7791;2697;561;12950;10028;2562;360
75;100;2036;70992;59960;7780;2691;561;12938;10023;2556;359
76;100;2037;71159;60122;7787;2690;560;12955;10038;2558;359
77;100;2038;71491;60433;7808;2690;560;12997;10071;2566;360
78;100;2039;71925;60829;7842;2694;560;13047;10111;2575;361
79;100;2040;72437;61299;7881;2698;559;13111;10161;2587;363
80;100;2041;73002;61814;7925;2704;559;13186;10218;2603;365
81;100;2042;73606;62359;7975;2712;560;13259;10274;2618;367
82;100;2043;74192;62891;8022;2720;559;13330;10329;2632;369
83;100;2044;74748;63394;8068;2727;559;13402;10383;2648;371
84;100;2045;75254;63845;8113;2736;560;13461;10427;2661;373
85;100;2046;75695;64241;8150;2743;561;13512;10465;2672;375
86;100;2047;76098;64601;8186;2751;560;13553;10496;2681;376
87;100;2048;76431;64898;8216;2756;561;13586;10521;2688;377
88;100;2049;76713;65149;8241;2762;561;13613;10540;2695;378
89;100;2050;76940;65351;8262;2766;561;13630;10552;2699;379
90;100;2051;77111;65504;8277;2769;561;13641;10560;2702;379
91;100;2052;77237;65617;8287;2772;561;13642;10561;2702;379
92;100;2053;77305;65676;8293;2774;562;13638;10556;2702;380
93;100;2054;77312;65687;8290;2774;561;13621;10542;2700;379
94;100;2055;77249;65630;8285;2773;561;13600;10525;2696;379
95;100;2056;77113;65511;8272;2769;561;13564;10497;2689;378
96;100;2057;76909;65331;8252;2765;561;13522;10466;2679;377
97;100;2058;76657;65110;8230;2757;560;13472;10429;2667;376
98;100;2059;76371;64857;8205;2749;560;13423;10393;2654;376
99;100;2060;76062;64587;8176;2740;559;13374;10359;2640;375
100;101;2011;535656;277472;130070;100476;27638;62429;35346;20010;7073
101;101;2012;540392;280891;130607;101154;27740;63821;36093;20502;7226
102;101;2013;546840;285182;131473;102306;27879;64794;36563;20919;7312
103;101;2014;552495;288494;132532;103507;27962;65781;37078;21320;7383
104;101;2015;558535;291424;133893;105151;28067;66822;37633;21756;7433
105;101;2016;563823;293564;135123;107000;28136;67644;38081;22145;7418
106;101;2017;570331;296271;136503;109240;28317;68517;38505;22585;7427
107;101;2018;577930;299825;137761;111778;28566;69494;38927;23106;7461
108;101;2019;585508;303564;138808;114289;28847;70509;39366;23626;7517
109;101;2020;591313;306224;139456;116563;29070;71337;39704;24084;7549
110;101;2021;595513;307915;139843;118520;29235;71930;39907;24457;7566
111;101;2022;598034;308578;139946;120137;29373;72211;39931;24713;7567
112;101;2023;599299;308552;139849;121438;29460;72517;39987;24959;7571
113;101;2024;601658;309830;139769;122549;29510;72919;40119;25213;7587
114;101;2025;603659;311015;139799;123380;29465;73201;40208;25410;7583
115;101;2026;603462;310300;139842;123968;29352;73287;40229;25516;7542
116;101;2027;603137;309388;139886;124584;29279;73282;40221;25570;7491
117;101;2028;603253;308741;139988;125276;29248;73382;40285;25647;7450
118;101;2029;603869;308524;140070;125999;29276;73517;40349;25732;7436
119;101;2030;603235;307280;139910;126701;29344;73533;40343;25770;7420
120;101;2031;603199;306874;139553;127332;29440;73630;40318;25865;7447
121;101;2032;602410;306301;138905;127691;29513;73732;40294;25956;7482
122;101;2033;600725;305502;138041;127666;29516;73600;40173;25940;7487
123;101;2034;597184;303644;136955;127165;29420;73225;39923;25833;7469
124;101;2035;592895;301525;135825;126311;29234;72780;39659;25687;7434
125;101;2036;587090;298220;134637;125236;28997;71984;39229;25403;7352
126;101;2037;581856;295362;133599;124150;28745;71273;38848;25148;7277
127;101;2038;576915;292520;132797;123112;28486;70602;38524;24887;7191
128;101;2039;572283;289632;132170;122220;28261;69938;38208;24626;7104
129;101;2040;569894;288386;131820;121597;28091;69511;37988;24467;7056
130;101;2041;569263;288412;131675;121203;27973;69349;37901;24409;7039
131;101;2042;569371;288886;131658;120941;27886;69304;37871;24396;7037
132;101;2043;571001;290527;131854;120803;27817;69391;37922;24424;7045
133;101;2044;571676;291137;132117;120676;27746;69416;37955;24422;7039
134;101;2045;572698;291861;132459;120669;27709;69415;37974;24410;7031
135;101;2046;574598;293155;132907;120823;27713;69547;38060;24449;7038
136;101;2047;577214;294894;133441;121122;27757;69776;38195;24524;7057
137;101;2048;580306;296911;134052;121521;27822;70071;38363;24624;7084
138;101;2049;583608;299026;134688;121988;27906;70388;38540;24734;7114
139;101;2050;586985;301153;135310;122511;28011;70728;38727;24853;7148
140;101;2051;590322;303245;135891;123058;28128;71067;38910;24974;7183
141;101;2052;593501;305232;136417;123600;28252;71403;39089;25095;7219
142;101;2053;596403;307043;136878;124112;28370;71710;39251;25207;7252
143;101;2054;598945;308613;137267;124580;28485;71972;39388;25303;7281
144;101;2055;601108;309946;137577;124996;28589;72208;39510;25390;7308
145;101;2056;602842;311009;137800;125349;28684;72392;39604;25459;7329
146;101;2057;604207;311859;137942;125639;28767;72542;39679;25516;7347
147;101;2058;605128;312431;138005;125856;28836;72644;39727;25556;7361
148;101;2059;605616;312734;137987;126002;28893;72704;39751;25581;7372
149;101;2060;605708;312798;137902;126074;28934;72713;39748;25588;7377
150;102;2011;890657;158089;173561;389129;169878;147537;69541;56622;21374
151;102;2012;864996;151651;168495;378734;166116;145749;68778;55806;21165
152;102;2013;839923;145244;163500;368673;162506;143774;67835;54980;20959
153;102;2014;815746;139891;158525;358829;158501;141138;66439;53951;20748
154;102;2015;788214;133872;153354;347513;153475;137006;64324;52363;20319
155;102;2016;766294;129872;149055;338244;149123;133378;62415;50991;19972
156;102;2017;748067;125784;145378;331454;145451;130174;60654;49883;19637
157;102;2018;734230;121378;142630;327334;142888;127472;59156;48972;19344
158;102;2019;726924;117851;141052;326511;141510;126137;58341;48631;19165
159;102;2020;724653;116176;140402;327480;140595;125711;57980;48672;19059
160;102;2021;726725;115628;140303;330344;140450;126068;58012;49021;19035
161;102;2022;731024;116025;140288;334086;140625;126904;58241;49583;19080
162;102;2023;737451;117422;140426;338525;141078;127858;58505;50214;19139
163;102;2024;742858;117739;140599;342978;141542;128739;58744;50810;19185
164;102;2025;749013;118357;140835;347698;142123;129864;59108;51504;19252
165;102;2026;755900;120015;141010;352173;142702;130892;59412;52161;19319
166;102;2027;763587;122270;141277;356692;143348;132151;59839;52902;19410
167;102;2028;771787;125084;141696;360993;144014;133748;60461;53736;19551
168;102;2029;779445;127879;142085;364988;144493;135442;61143;54614;19685
169;102;2030;785445;129957;142493;368262;144733;136836;61707;55347;19782
170;102;2031;788950;130342;142695;371024;144889;137772;62065;55882;19825
171;102;2032;791017;129906;142788;373402;144921;138161;62173;56198;19790
172;102;2033;792011;128872;142810;375439;144890;138596;62306;56525;19765
173;102;2034;795434;130168;142814;377477;144975;139273;62551;56944;19778
174;102;2035;798833;131881;142612;379230;145110;139803;62723;57292;19788
175;102;2036;800747;132990;142256;380343;145158;140043;62742;57517;19784
176;102;2037;801991;133991;141838;381011;145151;140071;62667;57647;19757
177;102;2038;803367;135568;141466;381261;145072;140235;62669;57809;19757
178;102;2039;804919;137854;141075;381059;144931;140424;62697;57954;19773
179;102;2040;803993;138563;140566;380244;144620;140349;62626;57970;19753
180;102;2041;802835;139456;140012;379141;144226;140344;62618;57986;19740
181;102;2042;800852;140071;139413;377697;143671;140306;62599;57983;19724
182;102;2043;797572;139881;138797;375936;142958;139930;62433;57836;19661
183;102;2044;793474;139396;138163;373833;142082;139205;62114;57539;19552
184;102;2045;788839;138507;137502;371667;141163;138398;61730;57220;19448
185;102;2046;782632;136170;136896;369390;140176;137029;61086;56675;19268
186;102;2047;776943;133826;136382;367424;139311;135794;60500;56185;19109
187;102;2048;771619;131245;135999;365800;138575;134626;59939;55727;18960
188;102;2049;766768;128477;135774;364529;137988;133480;59398;55272;18810
189;102;2050;764237;126949;135725;363895;137668;132761;59063;54984;18714
190;102;2051;763557;126371;135829;363797;137560;132481;58929;54874;18678
191;102;2052;763737;126068;136028;364049;137592;132400;58890;54844;18666
192;102;2053;765560;126711;136302;364739;137808;132557;58953;54915;18689
193;102;2054;766620;126506;136588;365480;138046;132614;58966;54946;18702
194;102;2055;768145;126429;136937;366410;138369;132653;58975;54968;18710
195;102;2056;770625;126907;137334;367580;138804;132915;59087;55079;18749
196;102;2057;773769;127776;137760;368917;139316;133334;59273;55253;18808
197;102;2058;777363;128954;138176;370349;139884;133863;59510;55471;18882
198;102;2059;781086;130258;138576;371787;140465;134433;59767;55705;18961
199;102;2060;784806;131642;138971;373171;141022;135028;60037;55949;19042
200;103;2011;953805;230463;219795;351980;151567;171664;99734;56509;15421
201;103;2012;957246;231089;220789;353971;151397;176612;102379;58468;15765
202;103;2013;959019;231463;221542;355120;150894;181137;104851;60203;16083
203;103;2014;959480;230587;221892;356289;150712;185484;107111;61957;16416
204;103;2015;961934;229715;222488;358555;151176;190376;109653;63924;16799
205;103;2016;960377;227580;222026;359470;151301;194592;111790;65662;17140
206;103;2017;952651;223806;220340;357897;150608;197549;113228;66906;17415
207;103;2018;939236;218767;217250;354163;149056;199083;113855;67677;17551
208;103;2019;918086;211295;212858;347490;146443;198489;113277;67650;17562
209;103;2020;893494;202339;208667;339350;143138;196348;112051;66887;17410
210;103;2021;867719;193145;204156;330827;139591;193471;110514;65787;17170
211;103;2022;843892;184997;199435;323155;136305;190354;108870;64587;16897
212;103;2023;820548;176910;193960;316306;133372;186826;106947;63304;16575
213;103;2024;798218;169360;187449;310436;130973;183035;104573;62140;16322
214;103;2025;772808;159868;180420;304200;128320;178201;101479;60710;16012
215;103;2026;752637;152320;174095;299897;126325;174311;98798;59727;15786
216;103;2027;735725;145175;168849;296926;124775;171014;96483;58943;15588
217;103;2028;722702;138630;165325;295210;123537;168096;94470;58254;15372
218;103;2029;715631;134059;163338;295235;122999;166510;93394;57883;15233
219;103;2030;713171;131610;162256;296386;122919;165989;92882;57908;15199
220;103;2031;714789;130823;162127;298601;123238;166398;93006;58193;15199
221;103;2032;718529;131016;162432;301343;123738;167450;93549;58653;15248
222;103;2033;724332;132323;163189;304412;124408;168712;94236;59160;15316
223;103;2034;729171;132743;163969;307428;125031;169869;94750;59706;15413
224;103;2035;734803;133585;164968;310522;125728;171351;95428;60377;15546
225;103;2036;741246;135136;166159;313538;126413;173023;96203;61115;15705
226;103;2037;748522;137343;167757;316440;126982;174967;97273;61860;15834
227;103;2038;756360;140337;169529;319051;127443;177046;98525;62579;15942
228;103;2039;763829;143498;171114;321365;127852;179068;99744;63277;16047
229;103;2040;769862;146054;172351;323237;128220;180687;100689;63857;16141
230;103;2041;773562;147276;173294;324575;128417;181563;101238;64169;16156
231;103;2042;775950;147784;174120;325547;128499;181813;101441;64254;16118
232;103;2043;777317;147753;174739;326266;128559;182112;101647;64364;16101
233;103;2044;780984;149749;175270;327200;128765;182793;102026;64628;16139
234;103;2045;784553;152003;175566;328022;128962;183376;102338;64862;16176
235;103;2046;786636;153434;175653;328503;129046;183820;102500;65091;16229
236;103;2047;787950;154670;175789;328554;128937;183991;102502;65226;16263
237;103;2048;789322;156363;175887;328327;128745;184213;102535;65374;16304
238;103;2049;790805;158565;175970;327836;128434;184430;102626;65483;16321
239;103;2050;789897;159302;175967;326745;127883;184187;102490;65406;16291
240;103;2051;788764;160248;175968;325356;127192;183797;102409;65185;16203
241;103;2052;786893;160888;175676;323825;126504;183269;102241;64919;16109
242;103;2053;783806;160775;175000;322180;125851;182324;101781;64539;16004
243;103;2054;780003;160117;174067;320560;125259;181162;101187;64091;15884
244;103;2055;775664;158947;172818;319112;124787;179997;100530;63684;15783
245;103;2056;769808;156342;171532;317626;124308;178348;99550;63139;15659
246;103;2057;764423;153746;170329;316413;123935;176866;98659;62657;15550
247;103;2058;759381;150946;169158;315547;123730;175501;97768;62260;15473
248;103;2059;754758;147974;168279;314915;123590;174273;96971;61898;15404
249;103;2060;752338;146254;167790;314714;123580;173507;96508;61650;15349
250;104;2011;874136;612147;165931;74543;21515;59478;46829;10762;1887
251;104;2012;859005;591406;168797;76885;21917;61963;48318;11603;2042
252;104;2013;848773;574495;172748;79207;22323;64912;50250;12495;2167
253;104;2014;844948;563998;176860;81386;22704;67861;52293;13293;2275
254;104;2015;846334;558408;181152;83600;23174;71081;54586;14083;2412
255;104;2016;850651;556087;185150;85785;23629;74123;56692;14872;2559
256;104;2017;857460;555835;189353;88138;24134;77271;58826;15738;2707
257;104;2018;862883;554556;193397;90342;24588;80413;60941;16599;2873
258;104;2019;870672;555147;197748;92732;25045;83745;63183;17529;3033
259;104;2020;878759;554982;202863;95290;25624;87678;65909;18544;3225
260;104;2021;884748;554287;207195;97218;26048;91169;68313;19475;3381
261;104;2022;886958;551608;210624;98428;26298;94043;70229;20297;3517
262;104;2023;887472;548501;213534;99062;26375;96659;72022;21008;3629
263;104;2024;886716;544476;216178;99610;26452;99161;73730;21713;3718
264;104;2025;887651;540993;219244;100648;26766;102190;75931;22424;3835
265;104;2026;884943;536129;220584;101231;26999;104438;77593;22920;3925
266;104;2027;876548;528083;220128;101285;27052;105753;78551;23227;3975
267;104;2028;862940;517570;217645;100761;26964;106147;78867;23294;3986
268;104;2029;842307;502825;213363;99473;26646;105085;77976;23157;3952
269;104;2030;818638;485744;208769;97872;26253;103323;76667;22777;3879
270;104;2031;793952;468128;203902;96120;25802;101180;75092;22285;3803
271;104;2032;771183;451751;199486;94538;25408;99125;73646;21769;3710
272;104;2033;748955;435383;195331;93191;25050;97135;72214;21284;3637
273;104;2034;727921;419336;191339;92379;24867;95411;70918;20913;3580
274;104;2035;704465;400501;187574;91698;24692;93514;69455;20531;3528
275;104;2036;686012;385019;184777;91575;24641;92364;68535;20338;3491
276;104;2037;670553;371589;182817;91523;24624;91387;67804;20118;3465
277;104;2038;658650;360895;181625;91537;24593;90351;67061;19874;3416
278;104;2039;652089;354344;181306;91812;24627;89785;66612;19768;3405
279;104;2040;649794;350992;181682;92392;24728;89772;66523;19831;3418
280;104;2041;651238;350630;182753;93034;24821;90236;66819;19978;3439
281;104;2042;654701;351816;184217;93722;24946;91151;67533;20146;3472
282;104;2043;660093;354670;185842;94486;25095;92116;68271;20337;3508
283;104;2044;664617;356868;187381;95144;25224;92925;68856;20526;3543
284;104;2045;669890;359860;188956;95746;25328;93813;69443;20788;3582
285;104;2046;676006;363610;190596;96361;25439;94956;70247;21086;3623
286;104;2047;682920;368475;192100;96822;25523;96035;71094;21289;3652
287;104;2048;690326;374292;193314;97141;25579;96868;71795;21409;3664
288;104;2049;697364;380137;194225;97380;25622;97522;72315;21523;3684
289;104;2050;703099;384972;194831;97624;25672;97996;72680;21615;3701
290;104;2051;706668;388127;195223;97664;25654;98016;72706;21613;3697
291;104;2052;709023;390179;195634;97609;25601;97824;72574;21564;3686
292;104;2053;710408;391329;195993;97534;25552;97774;72523;21561;3690
293;104;2054;713943;394272;196512;97603;25556;98079;72722;21646;3711
294;104;2055;717407;397199;197085;97596;25527;98402;72925;21746;3731
295;104;2056;719549;398931;197500;97600;25518;98897;73283;21863;3751
296;104;2057;720986;400353;197660;97484;25489;99138;73464;21915;3759
297;104;2058;722473;402149;197531;97330;25463;99260;73547;21950;3763
298;104;2059;724049;404320;197140;97149;25440;99313;73602;21953;3758
299;104;2060;723376;404845;196331;96816;25384;98946;73362;21850;3734
300;105;2011;560638;515361;36750;6415;2112;18304;16299;1767;238
301;105;2012;598892;550433;39257;6942;2260;18734;16682;1821;231
302;105;2013;631978;580384;41692;7505;2397;19485;17287;1938;260
303;105;2014;656593;603059;43208;7862;2464;19942;17644;2031;267
304;105;2015;675990;620959;44415;8122;2494;20365;17982;2103;280
305;105;2016;690794;634533;45375;8364;2522;20769;18245;2241;283
306;105;2017;705291;647809;46411;8548;2523;21241;18628;2312;301
307;105;2018;718887;660026;47535;8774;2552;21786;19094;2390;302
308;105;2019;727089;666938;48577;8984;2590;22332;19543;2467;322
309;105;2020;732864;670860;50080;9274;2650;22985;20114;2558;313
310;105;2021;741034;677227;51487;9594;2726;23720;20740;2656;324
311;105;2022;730222;665130;52532;9802;2758;23892;20887;2697;308
312;105;2023;723190;656704;53705;9989;2792;24154;21102;2739;313
313;105;2024;721230;653205;54995;10211;2819;24606;21473;2801;332
314;105;2025;723462;653812;56349;10417;2884;25148;21884;2892;372
315;105;2026;727749;656516;57655;10624;2954;25761;22358;2987;416
316;105;2027;734038;661135;59045;10851;3007;26461;22921;3102;438
317;105;2028;738955;664452;60378;11050;3075;27130;23467;3203;460
318;105;2029;745626;669534;61671;11279;3142;27842;24047;3317;478
319;105;2030;752240;674634;62887;11516;3203;28542;24608;3439;495
320;105;2031;756815;677956;63861;11717;3281;29132;25075;3542;515
321;105;2032;757880;678381;64398;11777;3324;29341;25272;3557;512
322;105;2033;757318;677283;64840;11829;3366;29527;25453;3566;508
323;105;2034;755601;675017;65272;11904;3408;29697;25636;3555;506
324;105;2035;755367;674034;65775;12088;3470;30063;25937;3615;511
325;105;2036;752003;670012;66131;12319;3541;30513;26265;3719;529
326;105;2037;743806;662099;65782;12353;3572;30451;26196;3725;530
327;105;2038;731200;650243;65024;12364;3569;30238;25960;3748;530
328;105;2039;712738;633044;63890;12255;3549;29627;25425;3685;517
329;105;2040;691928;613542;62729;12130;3527;28928;24832;3592;504
330;105;2041;670349;593332;61530;11990;3497;28176;24220;3474;482
331;105;2042;650579;574725;60517;11862;3475;27522;23681;3371;470
332;105;2043;631427;556602;59614;11758;3453;26882;23165;3262;455
333;105;2044;613601;539603;58854;11713;3431;26329;22691;3192;446
334;105;2045;594037;520781;58198;11652;3406;25701;22165;3100;436
335;105;2046;578961;506177;57770;11631;3383;25262;21764;3064;434
336;105;2047;566366;493941;57447;11607;3371;24868;21398;3037;433
337;105;2048;556719;484536;57253;11573;3357;24492;21058;3002;432
338;105;2049;551509;479382;57226;11550;3351;24263;20869;2966;428
339;105;2050;549998;477719;57391;11549;3339;24188;20805;2960;423
340;105;2051;551627;479047;57686;11560;3334;24247;20873;2952;422
341;105;2052;555061;482086;58042;11597;3336;24408;21012;2970;426
342;105;2053;560158;486736;58427;11645;3350;24577;21152;2994;431
343;105;2054;564493;490665;58799;11674;3355;24702;21259;3009;434
344;105;2055;569486;495254;59168;11702;3362;24855;21404;3017;434
345;105;2056;575351;500670;59566;11746;3369;25079;21588;3053;438
346;105;2057;581869;506814;59903;11777;3375;25287;21756;3087;444
347;105;2058;588729;513386;60169;11793;3381;25459;21905;3106;448
348;105;2059;595203;519629;60390;11806;3378;25600;22031;3121;448
349;105;2060;600569;524780;60585;11826;3378;25717;22113;3152;452
350;106;2011;261084;249069;10661;1069;285;15964;14266;1513;185
351;106;2012;268807;256531;10906;1072;298;15625;13962;1481;182
352;106;2013;276287;263743;11172;1074;298;15319;13690;1451;178
353;106;2014;285816;272818;11602;1094;302;15047;13447;1425;175
354;106;2015;295593;282188;11982;1118;305;14820;13244;1404;172
355;106;2016;306169;292282;12462;1118;307;14540;12994;1377;169
356;106;2017;315190;300908;12844;1136;302;14289;12770;1353;166
357;106;2018;325518;310748;13281;1173;316;14100;12600;1336;164
358;106;2019;339378;324035;13798;1213;332;14089;12590;1335;164
359;106;2020;354577;338634;14327;1266;350;14159;12652;1342;165
360;106;2021;366103;349563;14895;1284;361;14189;12680;1344;165
361;106;2022;396378;379024;15631;1339;384;14695;13132;1393;170
362;106;2023;421874;403807;16278;1389;400;15235;13614;1445;176
363;106;2024;440915;422279;16787;1444;405;15627;13963;1483;181
364;106;2025;455506;436375;17225;1489;417;15995;14291;1518;186
365;106;2026;466460;446883;17609;1541;427;16317;14579;1549;189
366;106;2027;476135;456132;17995;1574;434;16679;14905;1581;193
367;106;2028;485157;464723;18368;1615;451;17057;15243;1616;198
368;106;2029;490599;469766;18714;1650;469;17374;15526;1646;202
369;106;2030;494518;473288;19059;1694;477;17658;15780;1672;206
370;106;2031;499104;477481;19409;1727;487;18006;16091;1705;210
371;106;2032;494827;472906;19672;1750;499;17918;16012;1698;208
372;106;2033;492822;470584;19974;1764;500;17886;15983;1695;208
373;106;2034;493791;471238;20267;1782;504;17972;16061;1703;208
374;106;2035;497248;474364;20576;1805;503;18140;16210;1719;211
375;106;2036;501705;478452;20906;1839;508;18351;16399;1739;213
376;106;2037;507487;483920;21200;1855;512;18594;16616;1762;216
377;106;2038;512459;488605;21470;1872;512;18812;16811;1783;218
378;106;2039;518503;494381;21736;1876;510;19026;17002;1803;221
379;106;2040;524420;500068;21941;1896;515;19249;17201;1824;224
380;106;2041;528574;504050;22087;1915;522;19396;17333;1838;225
381;106;2042;530131;505502;22186;1922;521;19444;17376;1842;226
382;106;2043;530385;505697;22232;1932;524;19472;17401;1844;227
383;106;2044;529903;505195;22257;1933;518;19474;17403;1844;227
384;106;2045;530886;506167;22263;1937;519;19512;17438;1847;227
