ID;Toepassingsgroepen;SectorenEnGewassen;Perioden;BedrijvenMetGebruik_1;OppervlakteMetGebruik_2;GebruikGeheleJaar_3;GebruikPerHectare_4;GebruikInJanuari_5;GebruikInFebruari_6;GebruikInMaart_7;GebruikInApril_8;GebruikInMei_9;GebruikInJuni_10;GebruikInJuli_11;GebruikInAugustus_12;GebruikInSeptember_13;GebruikInOktober_14;GebruikInNovember_15;GebruikInDecember_16;MinimaalGebruik_17;GemiddeldLaagGebruik_18;GemiddeldGebruik_19;GemiddeldHoogGebruik_20;MaximaalGebruik_21
2135;Grondontsmetting;Vruchtbomen;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2136;Grondontsmetting;Vruchtbomen excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2137;Grondontsmetting;Vruchtbomen excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2138;Grondontsmetting;Vruchtbomen excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2139;Grondontsmetting;Vruchtbomen excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2140;Grondontsmetting;Rozenstruiken;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2141;Grondontsmetting;Rozenstruiken;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2142;Grondontsmetting;Rozenstruiken;2000;25;109;5424;8.9;0.0;0.0;0.0;0.0;99.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2143;Grondontsmetting;Rozenstruiken;2004;5;1;4;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2144;Grondontsmetting;Rozenstruiken excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2145;Grondontsmetting;Rozenstruiken excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2146;Grondontsmetting;Rozenstruiken excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2147;Grondontsmetting;Rozenstruiken excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2148;Grondontsmetting;Sierconiferen;1995;27;3;218;0.1;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2149;Grondontsmetting;Sierconiferen;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2150;Grondontsmetting;Sierconiferen;2000;20;5;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2151;Grondontsmetting;Sierconiferen;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2152;Grondontsmetting;Sierconiferen excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2153;Grondontsmetting;Sierconiferen excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2154;Grondontsmetting;Sierconiferen excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2155;Grondontsmetting;Sierconiferen excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2156;Grondontsmetting;Vaste planten;1995;73;14;237;0.3;0.0;0.0;0.0;1.4;40.7;54.3;0.0;1.8;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2157;Grondontsmetting;Vaste planten;1998;118;148;1604;1.7;1.1;0.7;0.0;5.7;0.8;85.3;0.0;5.7;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0
2158;Grondontsmetting;Vaste planten;2000;80;170;3719;3.1;0.0;0.0;0.0;15.5;44.7;1.6;0.0;0.0;38.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2159;Grondontsmetting;Vaste planten;2004;86;123;3775;2.7;0.0;0.0;0.1;30.2;0.3;0.2;8.5;0.3;60.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2160;Grondontsmetting;Vaste planten excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2161;Grondontsmetting;Vaste planten excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2162;Grondontsmetting;Vaste planten excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2163;Grondontsmetting;Vaste planten excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2164;Grondontsmetting;Hyacinten;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2165;Grondontsmetting;Hyacinten;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2166;Grondontsmetting;Hyacinten;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2167;Grondontsmetting;Hyacinten;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2168;Grondontsmetting;Tulpen;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2169;Grondontsmetting;Tulpen;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2170;Grondontsmetting;Tulpen;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2171;Grondontsmetting;Tulpen;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2172;Grondontsmetting;Narcissen;1995;62;138;171;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2173;Grondontsmetting;Narcissen;1998;10;20;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2174;Grondontsmetting;Narcissen;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2175;Grondontsmetting;Narcissen;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2176;Grondontsmetting;Irissen;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2177;Grondontsmetting;Irissen;1998;10;16;6;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2178;Grondontsmetting;Irissen;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2179;Grondontsmetting;Irissen;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2180;Grondontsmetting;Gladiolen;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2181;Grondontsmetting;Gladiolen;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2182;Grondontsmetting;Gladiolen;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2183;Grondontsmetting;Gladiolen;2004;7;146;390;0.3;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2184;Grondontsmetting;Lelies (bollen);1995;267;1206;1849;0.6;46.0;0.0;0.0;9.0;7.2;3.6;14.2;14.5;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2185;Grondontsmetting;Lelies (bollen);1998;199;1548;6239;1.6;37.9;0.0;0.0;55.4;4.3;2.3;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2186;Grondontsmetting;Lelies (bollen);2000;131;2090;7034;1.4;98.4;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2187;Grondontsmetting;Lelies (bollen);2004;219;2749;10694;2.4;4.1;0.0;0.0;94.7;1.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2188;Grondontsmetting;Tomaten;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2189;Grondontsmetting;Tomaten;1998;23;22;10;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2190;Grondontsmetting;Tomaten;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2191;Grondontsmetting;Tomaten;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2192;Grondontsmetting;Tomaten excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2193;Grondontsmetting;Tomaten excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2194;Grondontsmetting;Tomaten excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2195;Grondontsmetting;Tomaten excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2196;Grondontsmetting;Komkommers;1995;0;0;0;0.0;0.0;0.0;11.6;11.6;46.4;11.6;11.6;7.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2197;Grondontsmetting;Komkommers;1998;8;7;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2198;Grondontsmetting;Komkommers;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2199;Grondontsmetting;Komkommers;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2200;Grondontsmetting;Paprika's;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2201;Grondontsmetting;Paprika's;1998;6;12;6;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2202;Grondontsmetting;Paprika's;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2203;Grondontsmetting;Paprika's;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2204;Grondontsmetting;Komkommers excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2205;Grondontsmetting;Komkommers excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2206;Grondontsmetting;Komkommers excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2207;Grondontsmetting;Komkommers excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2208;Grondontsmetting;Paprika's excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2209;Grondontsmetting;Paprika's excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2210;Grondontsmetting;Paprika's excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2211;Grondontsmetting;Paprika's excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2212;Grondontsmetting;Radijs;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2213;Grondontsmetting;Radijs;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2214;Grondontsmetting;Radijs;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2215;Grondontsmetting;Radijs;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2216;Grondontsmetting;Rozen;1995;76;70;544;0.6;0.0;0.0;21.2;6.8;0.0;0.0;10.4;0.0;0.0;61.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2217;Grondontsmetting;Rozen;1998;157;189;1644;1.8;0.6;2.5;0.0;18.7;11.0;22.8;13.9;1.9;19.9;3.1;3.6;1.9;0.0;0.0;0.0;0.0;0.0
2218;Grondontsmetting;Rozen;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2219;Grondontsmetting;Rozen;2004;25;137;179;0.2;35.7;35.7;28.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2220;Grondontsmetting;Rozen excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2221;Grondontsmetting;Rozen excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2222;Grondontsmetting;Rozen excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2223;Grondontsmetting;Rozen excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2224;Grondontsmetting;Anjers;1995;9;8;28;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2225;Grondontsmetting;Anjers;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2226;Grondontsmetting;Anjers;2000;7;3;12;0.1;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2227;Grondontsmetting;Anjers;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2228;Grondontsmetting;Anjers excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2229;Grondontsmetting;Anjers excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2230;Grondontsmetting;Anjers excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2231;Grondontsmetting;Anjers excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2232;Grondontsmetting;Chrysanten;1995;126;141;249;0.3;0.5;10.0;8.3;9.7;10.5;8.6;29.4;23.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2233;Grondontsmetting;Chrysanten;1998;138;172;319;0.4;28.4;7.1;0.0;3.6;3.6;16.0;19.5;14.2;0.0;3.2;4.4;0.0;0.0;0.0;0.0;0.0;0.0
2234;Grondontsmetting;Chrysanten;2000;88;79;1291;1.7;0.0;0.7;0.3;43.5;54.1;1.1;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
2235;Grondontsmetting;Chrysanten;2004;79;210;798;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2236;Grondontsmetting;Freesia's;1995;39;39;76;0.3;0.0;1.7;5.9;0.0;47.5;19.7;1.5;1.7;1.4;0.0;0.0;20.6;0.0;0.0;0.0;0.0;0.0
2237;Grondontsmetting;Freesia's;1998;87;61;95;0.4;3.6;1.8;8.2;16.4;6.4;12.3;48.6;0.0;0.0;0.0;2.7;0.0;0.0;0.0;0.0;0.0;0.0
2238;Grondontsmetting;Freesia's;2000;39;53;40;0.2;0.0;23.5;0.0;0.0;5.9;0.0;0.0;0.0;0.0;39.2;0.0;31.4;0.0;0.0;0.0;0.0;0.0
2239;Grondontsmetting;Freesia's;2004;133;136;541;2.8;0.8;76.5;0.0;0.0;0.0;0.0;0.0;1.1;0.0;10.7;1.1;9.7;0.0;0.0;0.0;0.0;0.0
2240;Grondontsmetting;Freesia's excl. zwavel en bact prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2241;Grondontsmetting;Freesia's excl. zwavel en bact prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2242;Grondontsmetting;Freesia's excl. zwavel en bact prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2243;Grondontsmetting;Freesia's excl. zwavel en bact prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2244;Grondontsmetting;Orchideeën;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2245;Grondontsmetting;Orchideeën;1998;6;6;15;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2246;Grondontsmetting;Orchideeën;2000;8;10;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0
2247;Grondontsmetting;Orchideeën;2004;7;8;7;0.0;1.5;2.9;13.0;7.1;2.4;16.8;3.1;9.3;13.7;7.5;14.6;8.0;0.0;0.0;0.0;0.0;0.0
2248;Grondontsmetting;Orchideeën excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2249;Grondontsmetting;Orchideeën excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2250;Grondontsmetting;Orchideeën excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2251;Grondontsmetting;Orchideeën excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2252;Grondontsmetting;Gerbera's;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2253;Grondontsmetting;Gerbera's;1998;16;17;102;0.5;0.0;4.5;4.5;0.0;60.9;13.6;0.3;0.6;0.0;0.3;0.0;15.2;0.0;0.0;0.0;0.0;0.0
2254;Grondontsmetting;Gerbera's;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2255;Grondontsmetting;Gerbera's;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2256;Grondontsmetting;Gerbera's excl. zwavel en bact.prep.;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2257;Grondontsmetting;Gerbera's excl. zwavel en bact.prep.;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2258;Grondontsmetting;Gerbera's excl. zwavel en bact.prep.;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2259;Grondontsmetting;Gerbera's excl. zwavel en bact.prep.;2004;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2260;Grondontsmetting;Alstroemeria;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2261;Grondontsmetting;Alstroemeria;1998;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2262;Grondontsmetting;Alstroemeria;2000;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2263;Grondontsmetting;Alstroemeria;2004;42;44;325;3.8;3.4;4.3;22.5;10.7;1.3;6.0;7.9;2.9;12.8;2.6;15.4;10.3;0.0;0.0;0.0;0.0;0.0
2264;Grondontsmetting;Alstroemeria exl. zwavel en bact prep;1995;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
