ID;Afzet;AlleBedrijfstakken;Perioden;ProducentenprijsindexPPI_1;MaandmutatiePPI_2;JaarmutatiePPI_3;Wegingscoefficient_4
6970;Totaal afzetprijzen;1419 Baby- en sportkledingindustrie;2024 november;110.7;-0.3;0.1;60
6971;Totaal afzetprijzen;1419 Baby- en sportkledingindustrie;2024 december;111.1;0.3;1.7;60
6972;Totaal afzetprijzen;1419 Baby- en sportkledingindustrie;2024;111.1;;1.3;60
6973;Totaal afzetprijzen;1419 Baby- en sportkledingindustrie;2025 januari;111.2;0.1;0.2;60
6974;Totaal afzetprijzen;1419 Baby- en sportkledingindustrie;2025 februari;111.4;0.2;0.0;60
6975;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 januari;;;;12
6976;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 februari;;;;12
6977;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 maart;;;;12
6978;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 april;;;;12
6979;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 mei;;;;12
6980;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 juni;;;;12
6981;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 juli;;;;12
6982;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 augustus;;;;12
6983;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 september;;;;12
6984;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 oktober;;;;12
6985;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 november;;;;12
6986;Totaal afzetprijzen;142 Bontartikelenindustrie;2018 december;;;;12
6987;Totaal afzetprijzen;142 Bontartikelenindustrie;2018;;;;12
6988;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 januari;;;;12
6989;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 februari;;;;12
6990;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 maart;;;;12
6991;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 april;;;;12
6992;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 mei;;;;12
6993;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 juni;;;;12
6994;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 juli;;;;12
6995;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 augustus;;;;12
6996;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 september;;;;12
6997;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 oktober;;;;12
6998;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 november;;;;12
6999;Totaal afzetprijzen;142 Bontartikelenindustrie;2019 december;;;;12
7000;Totaal afzetprijzen;142 Bontartikelenindustrie;2019;;;;12
7001;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 januari;;;;12
7002;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 februari;;;;12
7003;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 maart;;;;12
7004;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 april;;;;12
7005;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 mei;;;;12
7006;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 juni;;;;12
7007;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 juli;;;;12
7008;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 augustus;;;;12
7009;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 september;;;;12
7010;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 oktober;;;;12
7011;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 november;;;;12
7012;Totaal afzetprijzen;142 Bontartikelenindustrie;2020 december;;;;12
7013;Totaal afzetprijzen;142 Bontartikelenindustrie;2020;;;;12
7014;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 januari;;;;12
7015;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 februari;;;;12
7016;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 maart;;;;12
7017;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 april;;;;12
7018;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 mei;;;;12
7019;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 juni;;;;12
7020;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 juli;;;;12
7021;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 augustus;;;;12
7022;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 september;;;;12
7023;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 oktober;;;;12
7024;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 november;;;;12
7025;Totaal afzetprijzen;142 Bontartikelenindustrie;2021 december;;;;12
7026;Totaal afzetprijzen;142 Bontartikelenindustrie;2021;;;;12
7027;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 januari;;;;12
7028;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 februari;;;;12
7029;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 maart;;;;12
7030;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 april;;;;12
7031;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 mei;;;;12
7032;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 juni;;;;12
7033;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 juli;;;;12
7034;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 augustus;;;;12
7035;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 september;;;;12
7036;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 oktober;;;;12
7037;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 november;;;;12
7038;Totaal afzetprijzen;142 Bontartikelenindustrie;2022 december ;;;;12
7039;Totaal afzetprijzen;142 Bontartikelenindustrie;2022;;;;12
7040;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 januari;;;;12
7041;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 februari;;;;12
7042;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 maart;;;;12
7043;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 april;;;;12
7044;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 mei;;;;12
7045;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 juni;;;;12
7046;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 juli;;;;12
7047;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 augustus;;;;12
7048;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 september;;;;12
7049;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 oktober;;;;12
7050;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 november;;;;12
7051;Totaal afzetprijzen;142 Bontartikelenindustrie;2023 december;;;;12
7052;Totaal afzetprijzen;142 Bontartikelenindustrie;2023;;;;12
7053;Totaal afzetprijzen;142 Bontartikelenindustrie;2024 januari;;;;12
7054;Totaal afzetprijzen;142 Bontartikelenindustrie;2024 februari;;;;12
7055;Totaal afzetprijzen;142 Bontartikelenindustrie;2024 maart;;;;12
7056;Totaal afzetprijzen;142 Bontartikelenindustrie;2024 april;110.6;;;12
7057;Totaal afzetprijzen;142 Bontartikelenindustrie;2024 mei;110.5;-0.1;;12
7058;Totaal afzetprijzen;142 Bontartikelenindustrie;2024  juni;110.3;-0.1;;12
7059;Totaal afzetprijzen;142 Bontartikelenindustrie;2024 juli;111.1;0.7;;12
7060;Totaal afzetprijzen;142 Bontartikelenindustrie;2024 augustus;112.6;1.4;;12
7061;Totaal afzetprijzen;142 Bontartikelenindustrie;2024 september;111.7;-0.8;;12
7062;Totaal afzetprijzen;142 Bontartikelenindustrie;2024 oktober;112.0;0.2;;12
7063;Totaal afzetprijzen;142 Bontartikelenindustrie;2024 november;112.3;0.3;;12
7064;Totaal afzetprijzen;142 Bontartikelenindustrie;2024 december;112.1;-0.2;;12
7065;Totaal afzetprijzen;142 Bontartikelenindustrie;2024;111.2;;1.5;12
7066;Totaal afzetprijzen;142 Bontartikelenindustrie;2025 januari;;;;12
7067;Totaal afzetprijzen;142 Bontartikelenindustrie;2025 februari;111.4;;;12
7068;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 januari;;;;28
7069;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 februari;;;;28
7070;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 maart;;;;28
7071;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 april;;;;28
7072;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 mei;;;;28
7073;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 juni;;;;28
7074;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 juli;;;;28
7075;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 augustus;;;;28
7076;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 september;;;;28
7077;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 oktober;;;;28
7078;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 november;;;;28
7079;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018 december;;;;28
7080;Totaal afzetprijzen;143 Gebreide kledingindustrie;2018;;;;28
7081;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 januari;;;;28
7082;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 februari;;;;28
7083;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 maart;;;;28
7084;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 april;;;;28
7085;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 mei;;;;28
7086;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 juni;;;;28
7087;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 juli;;;;28
7088;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 augustus;;;;28
7089;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 september;;;;28
7090;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 oktober;;;;28
7091;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 november;;;;28
7092;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019 december;;;;28
7093;Totaal afzetprijzen;143 Gebreide kledingindustrie;2019;;;;28
7094;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 januari;;;;28
7095;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 februari;;;;28
7096;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 maart;;;;28
7097;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 april;;;;28
7098;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 mei;;;;28
7099;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 juni;;;;28
7100;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 juli;;;;28
7101;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 augustus;;;;28
7102;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 september;;;;28
7103;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 oktober;;;;28
7104;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 november;;;;28
7105;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020 december;;;;28
7106;Totaal afzetprijzen;143 Gebreide kledingindustrie;2020;;;;28
7107;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 januari;;;;28
7108;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 februari;;;;28
7109;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 maart;;;;28
7110;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 april;;;;28
7111;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 mei;;;;28
7112;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 juni;;;;28
7113;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 juli;;;;28
7114;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 augustus;;;;28
7115;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 september;;;;28
7116;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 oktober;;;;28
7117;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 november;;;;28
7118;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021 december;;;;28
7119;Totaal afzetprijzen;143 Gebreide kledingindustrie;2021;;;;28
7120;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 januari;;;;28
7121;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 februari;;;;28
7122;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 maart;;;;28
7123;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 april;;;;28
7124;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 mei;;;;28
7125;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 juni;;;;28
7126;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 juli;;;;28
7127;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 augustus;;;;28
7128;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 september;;;;28
7129;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 oktober;;;;28
7130;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 november;;;;28
7131;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022 december ;;;;28
7132;Totaal afzetprijzen;143 Gebreide kledingindustrie;2022;;;;28
7133;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 januari;;;;28
7134;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 februari;;;;28
7135;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 maart;;;;28
7136;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 april;;;;28
7137;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 mei;;;;28
7138;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 juni;;;;28
7139;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 juli;;;;28
7140;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 augustus;;;;28
7141;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 september;;;;28
7142;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 oktober;;;;28
7143;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 november;;;;28
7144;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023 december;;;;28
7145;Totaal afzetprijzen;143 Gebreide kledingindustrie;2023;;;;28
7146;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024 januari;;;;28
7147;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024 februari;;;;28
7148;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024 maart;;;;28
7149;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024 april;116.3;;;28
7150;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024 mei;116.6;0.2;;28
7151;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024  juni;116.2;-0.4;;28
7152;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024 juli;116.4;0.2;;28
7153;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024 augustus;117.2;0.7;;28
7154;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024 september;116.8;-0.4;;28
7155;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024 oktober;117.0;0.2;;28
7156;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024 november;116.9;-0.1;;28
7157;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024 december;117.0;0.1;;28
7158;Totaal afzetprijzen;143 Gebreide kledingindustrie;2024;116.6;;1.3;28
7159;Totaal afzetprijzen;143 Gebreide kledingindustrie;2025 januari;121.4;3.8;;28
7160;Totaal afzetprijzen;143 Gebreide kledingindustrie;2025 februari;120.9;-0.4;;28
7161;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 januari;;;;16
7162;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 februari;;;;16
7163;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 maart;;;;16
7164;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 april;;;;16
7165;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 mei;;;;16
7166;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 juni;;;;16
7167;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 juli;;;;16
7168;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 augustus;;;;16
7169;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 september;;;;16
7170;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 oktober;;;;16
7171;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 november;;;;16
7172;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018 december;;;;16
7173;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2018;;;;16
7174;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 januari;;;;16
7175;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 februari;;;;16
7176;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 maart;;;;16
7177;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 april;;;;16
7178;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 mei;;;;16
7179;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 juni;;;;16
7180;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 juli;;;;16
7181;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 augustus;;;;16
7182;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 september;;;;16
7183;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 oktober;;;;16
7184;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 november;;;;16
7185;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019 december;;;;16
7186;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2019;;;;16
7187;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 januari;;;;16
7188;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 februari;;;;16
7189;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 maart;;;;16
7190;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 april;;;;16
7191;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 mei;;;;16
7192;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 juni;;;;16
7193;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 juli;;;;16
7194;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 augustus;;;;16
7195;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 september;;;;16
7196;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 oktober;;;;16
7197;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 november;;;;16
7198;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020 december;;;;16
7199;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2020;;;;16
7200;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 januari;;;;16
7201;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 februari;;;;16
7202;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 maart;;;;16
7203;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 april;;;;16
7204;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 mei;;;;16
7205;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 juni;;;;16
7206;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 juli;;;;16
7207;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 augustus;;;;16
7208;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 september;;;;16
7209;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 oktober;;;;16
7210;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 november;;;;16
7211;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021 december;;;;16
7212;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2021;;;;16
7213;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 januari;;;;16
7214;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 februari;;;;16
7215;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 maart;;;;16
7216;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 april;;;;16
7217;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 mei;;;;16
7218;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 juni;;;;16
7219;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 juli;;;;16
7220;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 augustus;;;;16
7221;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 september;;;;16
7222;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 oktober;;;;16
7223;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 november;;;;16
7224;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022 december ;;;;16
7225;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2022;;;;16
7226;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 januari;;;;16
7227;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 februari;;;;16
7228;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 maart;;;;16
7229;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 april;;;;16
7230;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 mei;;;;16
7231;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 juni;;;;16
7232;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 juli;;;;16
7233;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 augustus;;;;16
7234;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 september;;;;16
7235;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 oktober;;;;16
7236;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 november;;;;16
7237;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023 december;;;;16
7238;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2023;;;;16
7239;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024 januari;;;;16
7240;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024 februari;;;;16
7241;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024 maart;;;;16
7242;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024 april;120.7;;;16
7243;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024 mei;121.2;0.4;;16
7244;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024  juni;120.5;-0.5;;16
7245;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024 juli;120.3;-0.2;;16
7246;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024 augustus;120.6;0.2;;16
7247;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024 september;120.5;-0.1;;16
7248;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024 oktober;120.8;0.2;;16
7249;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024 november;120.4;-0.3;;16
7250;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024 december;120.7;0.3;;16
7251;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2024;120.6;;1.2;16
7252;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2025 januari;128.3;6.3;;16
7253;Totaal afzetprijzen;1431 Kousen en sokkenindustrie;2025 februari;128.0;-0.2;;16
7254;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 januari;;;;12
7255;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 februari;;;;12
7256;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 maart;;;;12
7257;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 april;;;;12
7258;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 mei;;;;12
7259;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 juni;;;;12
7260;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 juli;;;;12
7261;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 augustus;;;;12
7262;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 september;;;;12
7263;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 oktober;;;;12
7264;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 november;;;;12
7265;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018 december;;;;12
7266;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2018;;;;12
7267;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 januari;;;;12
7268;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 februari;;;;12
7269;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 maart;;;;12
7270;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 april;;;;12
7271;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 mei;;;;12
7272;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 juni;;;;12
7273;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 juli;;;;12
7274;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 augustus;;;;12
7275;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 september;;;;12
7276;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 oktober;;;;12
7277;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 november;;;;12
7278;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019 december;;;;12
7279;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2019;;;;12
7280;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 januari;;;;12
7281;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 februari;;;;12
7282;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 maart;;;;12
7283;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 april;;;;12
7284;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 mei;;;;12
7285;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 juni;;;;12
7286;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 juli;;;;12
7287;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 augustus;;;;12
7288;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 september;;;;12
7289;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 oktober;;;;12
7290;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 november;;;;12
7291;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020 december;;;;12
7292;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2020;;;;12
7293;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 januari;;;;12
7294;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 februari;;;;12
7295;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 maart;;;;12
7296;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 april;;;;12
7297;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 mei;;;;12
7298;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 juni;;;;12
7299;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 juli;;;;12
7300;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 augustus;;;;12
7301;Totaal afzetprijzen;1439 Gebreide kledingindustrie;2021 september;;;;12
