ID;Geslacht;Leeftijd;Herkomstland;GeboortelandOuders;Perioden;UitkeringsontvangersTotaal_1;Werkloosheid_2;BijstandEnBijstandsgerelateerdTotaal_3;Bijstandsuitkering_4;IOAWUitkering_5;IOAZUitkering_6;ArbeidsongeschiktheidTotaal_7;WAOUitkering_8;WIAUitkeringRegelingWGA_9;WIAUitkeringRegelingIVA_10;WAZUitkering_11;WajongUitkering_12;AOW_13
1885;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2017 mei;190700.0;8500.0;12520.0;11040.0;790.0;70.0;23770.0;8440.0;4720.0;2690.0;330.0;7810.0;147230.0
1886;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2017 juni;190330.0;8420.0;12440.0;10970.0;790.0;60.0;23500.0;8290.0;4700.0;2700.0;320.0;7700.0;147300.0
1887;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2017 juli;190310.0;8270.0;12400.0;10930.0;800.0;60.0;23470.0;8210.0;4730.0;2700.0;310.0;7710.0;147460.0
1888;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2017 augustus;190190.0;8240.0;12260.0;10800.0;790.0;60.0;23440.0;8140.0;4770.0;2720.0;310.0;7710.0;147530.0
1889;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2017 september;189880.0;7910.0;12200.0;10740.0;780.0;60.0;23350.0;8050.0;4800.0;2730.0;300.0;7670.0;147680.0
1890;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2017 oktober;189940.0;7940.0;12180.0;10700.0;780.0;60.0;23340.0;7960.0;4860.0;2760.0;300.0;7660.0;147740.0
1891;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2017 november;189880.0;7860.0;12130.0;10670.0;770.0;60.0;23290.0;7880.0;4870.0;2780.0;290.0;7670.0;147870.0
1892;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2017 december;189970.0;7980.0;12100.0;10650.0;760.0;60.0;23210.0;7810.0;4880.0;2800.0;290.0;7630.0;147980.0
1893;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 januari;189030.0;7780.0;12060.0;10610.0;760.0;60.0;23080.0;7820.0;4640.0;2850.0;290.0;7690.0;147360.0
1894;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 februari;188630.0;7690.0;12060.0;10610.0;770.0;60.0;23260.0;7850.0;4710.0;2870.0;290.0;7760.0;146870.0
1895;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 maart;187620.0;7370.0;12010.0;10570.0;770.0;70.0;23330.0;7830.0;4750.0;2910.0;290.0;7750.0;146150.0
1896;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 april;187430.0;7220.0;11950.0;10530.0;760.0;60.0;23290.0;7760.0;4780.0;2920.0;280.0;7760.0;146190.0
1897;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 mei;186820.0;6680.0;11870.0;10450.0;750.0;60.0;23210.0;7670.0;4790.0;2940.0;280.0;7760.0;146290.0
1898;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 juni;186500.0;6660.0;11770.0;10380.0;730.0;60.0;22980.0;7550.0;4740.0;2970.0;270.0;7650.0;146340.0
1899;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 juli;186330.0;6500.0;11710.0;10350.0;710.0;60.0;22940.0;7470.0;4760.0;2990.0;270.0;7650.0;146410.0
1900;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 augustus;186270.0;6450.0;11620.0;10270.0;700.0;60.0;22890.0;7390.0;4760.0;3040.0;260.0;7650.0;146520.0
1901;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 september;186050.0;6250.0;11520.0;10180.0;690.0;60.0;22840.0;7310.0;4760.0;3090.0;250.0;7640.0;146650.0
1902;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 oktober;186130.0;6310.0;11460.0;10120.0;690.0;60.0;22860.0;7260.0;4810.0;3120.0;240.0;7630.0;146720.0
1903;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 november;186120.0;6300.0;11460.0;10110.0;690.0;60.0;22800.0;7190.0;4810.0;3140.0;240.0;7630.0;146760.0
1904;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2018 december;186310.0;6490.0;11470.0;10120.0;680.0;60.0;22740.0;7140.0;4820.0;3150.0;240.0;7600.0;146840.0
1905;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 januari;185650.0;6320.0;11450.0;10110.0;680.0;60.0;22810.0;7120.0;4820.0;3250.0;240.0;7590.0;146260.0
1906;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 februari;185200.0;6220.0;11460.0;10120.0;690.0;60.0;23040.0;7150.0;4890.0;3300.0;240.0;7670.0;145660.0
1907;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 maart;184570.0;6080.0;11450.0;10090.0;680.0;60.0;23100.0;7150.0;4920.0;3330.0;240.0;7670.0;145130.0
1908;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 april;184110.0;6040.0;11450.0;10100.0;690.0;60.0;23190.0;7150.0;4960.0;3370.0;240.0;7680.0;144610.0
1909;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 mei ;183690.0;5730.0;11380.0;10050.0;670.0;60.0;23160.0;7080.0;4970.0;3380.0;240.0;7700.0;144610.0
1910;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 juni;183300.0;5720.0;11330.0;10010.0;660.0;60.0;22860.0;6950.0;4920.0;3400.0;230.0;7570.0;144560.0
1911;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 juli;183310.0;5670.0;11260.0;9960.0;660.0;60.0;22850.0;6890.0;4930.0;3420.0;220.0;7590.0;144680.0
1912;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 augustus;183220.0;5660.0;11180.0;9890.0;650.0;50.0;22830.0;6830.0;4950.0;3430.0;220.0;7610.0;144690.0
1913;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 september;183020.0;5530.0;11100.0;9800.0;650.0;50.0;22780.0;6760.0;4980.0;3440.0;220.0;7590.0;144740.0
1914;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 oktober;183030.0;5460.0;11100.0;9820.0;640.0;50.0;22800.0;6690.0;5040.0;3440.0;220.0;7610.0;144810.0
1915;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 november;183140.0;5580.0;11140.0;9860.0;640.0;50.0;22790.0;6640.0;5070.0;3460.0;220.0;7610.0;144800.0
1916;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2019 december;183200.0;5810.0;11140.0;9850.0;630.0;50.0;22740.0;6590.0;5090.0;3480.0;210.0;7590.0;144670.0
1917;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 januari;183120.0;5700.0;11160.0;9870.0;630.0;50.0;22720.0;6530.0;5100.0;3510.0;210.0;7570.0;144670.0
1918;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 februari;183190.0;5690.0;11210.0;9910.0;620.0;60.0;22830.0;6510.0;5150.0;3530.0;210.0;7650.0;144610.0
1919;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 maart;194420.0;6480.0;22380.0;10080.0;610.0;50.0;22840.0;6460.0;5160.0;3560.0;210.0;7660.0;144450.0
1920;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 april;196030.0;7110.0;23830.0;10250.0;620.0;60.0;22860.0;6430.0;5220.0;3570.0;200.0;7660.0;144040.0
1921;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 mei;195600.0;7070.0;23510.0;10300.0;610.0;60.0;22870.0;6370.0;5250.0;3580.0;200.0;7680.0;143950.0
1922;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 juni ;188460.0;7160.0;16210.0;10300.0;590.0;60.0;22630.0;6280.0;5210.0;3590.0;200.0;7570.0;143860.0
1923;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 juli;187380.0;6950.0;15210.0;10260.0;580.0;60.0;22600.0;6210.0;5230.0;3600.0;190.0;7590.0;143940.0
1924;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 augustus;187110.0;7040.0;14880.0;10170.0;580.0;60.0;22560.0;6140.0;5240.0;3620.0;190.0;7590.0;143940.0
1925;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 september;186370.0;6790.0;14430.0;10080.0;570.0;60.0;22540.0;6080.0;5250.0;3640.0;190.0;7590.0;143880.0
1926;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 oktober;185950.0;6680.0;13920.0;10100.0;580.0;60.0;22730.0;6040.0;5270.0;3670.0;190.0;7890.0;143870.0
1927;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 november;185820.0;6590.0;14100.0;10110.0;570.0;60.0;22720.0;5960.0;5300.0;3690.0;190.0;7900.0;143690.0
1928;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2020 december;186480.0;6940.0;14590.0;10150.0;560.0;50.0;22710.0;5920.0;5310.0;3700.0;180.0;7910.0;143580.0
1929;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 januari;187060.0;7060.0;15240.0;10150.0;560.0;50.0;22720.0;5870.0;5360.0;3740.0;180.0;7900.0;143390.0
1930;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 februari;186650.0;6910.0;15230.0;10180.0;550.0;50.0;22820.0;5850.0;5420.0;3770.0;180.0;7920.0;143060.0
1931;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 maart;185670.0;6550.0;14750.0;10140.0;540.0;50.0;22880.0;5820.0;5460.0;3810.0;180.0;7940.0;142830.0
1932;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 april;184240.0;6270.0;13640.0;10090.0;530.0;50.0;22920.0;5770.0;5510.0;3820.0;180.0;7970.0;142700.0
1933;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 mei;183290.0;5400.0;13520.0;10010.0;510.0;50.0;22920.0;5720.0;5550.0;3840.0;170.0;7990.0;142730.0
1934;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 juni;182540.0;5190.0;13240.0;9920.0;500.0;50.0;22750.0;5650.0;5510.0;3850.0;170.0;7900.0;142610.0
1935;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 juli;181720.0;5240.0;12260.0;9790.0;490.0;50.0;22740.0;5600.0;5550.0;3850.0;160.0;7910.0;142670.0
1936;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 augustus;181470.0;5160.0;12200.0;9680.0;480.0;50.0;22760.0;5550.0;5610.0;3870.0;160.0;7910.0;142550.0
1937;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 september;180970.0;4840.0;12000.0;9570.0;480.0;50.0;22770.0;5500.0;5640.0;3910.0;160.0;7900.0;142550.0
1938;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 oktober;179980.0;4710.0;10810.0;9520.0;470.0;50.0;23120.0;5460.0;6000.0;3930.0;160.0;7920.0;142500.0
1939;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 november;179640.0;4530.0;10890.0;9460.0;460.0;50.0;23110.0;5410.0;6040.0;3940.0;150.0;7900.0;142260.0
1940;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2021 december;179300.0;4410.0;11020.0;9430.0;460.0;50.0;23080.0;5370.0;6040.0;3960.0;150.0;7890.0;141960.0
1941;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 januari;178790.0;4570.0;10980.0;9390.0;460.0;50.0;23160.0;5350.0;6110.0;4000.0;150.0;7890.0;141240.0
1942;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 februari;178210.0;4330.0;10910.0;9350.0;460.0;50.0;23460.0;5380.0;6220.0;4050.0;150.0;8010.0;140660.0
1943;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 maart;177510.0;4150.0;10820.0;9330.0;460.0;50.0;23580.0;5380.0;6260.0;4110.0;150.0;8030.0;140100.0
1944;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 april;176750.0;4000.0;10410.0;9300.0;450.0;50.0;23580.0;5330.0;6270.0;4120.0;150.0;8060.0;139910.0
1945;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 mei;176100.0;3540.0;10330.0;9220.0;430.0;50.0;23590.0;5280.0;6290.0;4140.0;150.0;8080.0;139780.0
1946;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 juni;175680.0;3560.0;10240.0;9150.0;420.0;50.0;23330.0;5210.0;6230.0;4140.0;140.0;7940.0;139680.0
1947;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 juli;175570.0;3630.0;10170.0;9090.0;420.0;50.0;23300.0;5170.0;6220.0;4160.0;140.0;7960.0;139570.0
1948;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 augustus;175360.0;3650.0;10080.0;9010.0;410.0;50.0;23330.0;5140.0;6260.0;4180.0;140.0;7980.0;139420.0
1949;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 september;175060.0;3510.0;10020.0;8960.0;400.0;50.0;23300.0;5090.0;6280.0;4180.0;140.0;7970.0;139330.0
1950;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 oktober;175050.0;3540.0;9970.0;8920.0;390.0;50.0;23400.0;5050.0;6320.0;4220.0;140.0;8020.0;139250.0
1951;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 november;174750.0;3500.0;9930.0;8890.0;380.0;50.0;23360.0;5000.0;6310.0;4250.0;140.0;8020.0;139070.0
1952;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2022 december;174550.0;3460.0;9940.0;8890.0;380.0;50.0;23330.0;4960.0;6310.0;4270.0;140.0;8000.0;138930.0
1953;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 januari;173960.0;3630.0;9960.0;8920.0;380.0;50.0;23360.0;4950.0;6330.0;4320.0;130.0;7980.0;138130.0
1954;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 februari;173620.0;3660.0;9990.0;8940.0;380.0;50.0;23630.0;4970.0;6420.0;4360.0;130.0;8100.0;137450.0
1955;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 maart;173070.0;3630.0;9990.0;8930.0;380.0;50.0;23710.0;4960.0;6460.0;4400.0;130.0;8110.0;136840.0
1956;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 april;172770.0;3680.0;9970.0;8910.0;380.0;50.0;23710.0;4910.0;6470.0;4420.0;130.0;8130.0;136520.0
1957;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 mei;172400.0;3400.0;9930.0;8880.0;380.0;50.0;23720.0;4870.0;6490.0;4440.0;130.0;8150.0;136440.0
1958;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 juni;172000.0;3420.0;9910.0;8850.0;370.0;50.0;23410.0;4780.0;6390.0;4460.0;120.0;8010.0;136330.0
1959;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 juli;172120.0;3660.0;9900.0;8840.0;360.0;50.0;23430.0;4750.0;6420.0;4470.0;120.0;8020.0;136220.0
1960;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 augustus;172150.0;3770.0;9880.0;8830.0;360.0;50.0;23480.0;4720.0;6430.0;4510.0;120.0;8050.0;136110.0
1961;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 september;171940.0;3720.0;9840.0;8800.0;350.0;50.0;23470.0;4670.0;6460.0;4530.0;130.0;8050.0;135980.0
1962;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 oktober;171860.0;3830.0;9810.0;8780.0;340.0;50.0;23490.0;4640.0;6490.0;4540.0;120.0;8060.0;135810.0
1963;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 november;171730.0;3850.0;9800.0;8770.0;340.0;50.0;23500.0;4610.0;6520.0;4560.0;130.0;8040.0;135650.0
1964;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2023 december;171470.0;3850.0;9790.0;8760.0;330.0;50.0;23440.0;4570.0;6540.0;4560.0;120.0;8010.0;135430.0
1965;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2024 januari;170830.0;4110.0;9790.0;8760.0;330.0;50.0;23580.0;4560.0;6630.0;4620.0;120.0;8010.0;134390.0
1966;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2024 februari;170460.0;4110.0;9850.0;8800.0;330.0;50.0;23880.0;4590.0;6740.0;4670.0;120.0;8120.0;133680.0
1967;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2024 maart;170390.0;4130.0;9830.0;8770.0;330.0;50.0;23930.0;4540.0;6790.0;4700.0;120.0;8140.0;133560.0
1968;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2024 april;170160.0;4070.0;9790.0;8740.0;320.0;50.0;23960.0;4500.0;6800.0;4730.0;120.0;8170.0;133380.0
1969;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2024 mei;169710.0;3760.0;9760.0;8730.0;310.0;50.0;24000.0;4470.0;6840.0;4760.0;120.0;8190.0;133200.0
1970;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2024 juni;169490.0;3860.0;9720.0;8690.0;310.0;50.0;23740.0;4400.0;6780.0;4770.0;120.0;8050.0;133180.0
1971;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2024 juli;169540.0;4070.0;9710.0;8690.0;310.0;50.0;23800.0;4360.0;6820.0;4800.0;110.0;8090.0;132990.0
1972;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2024 augustus;169520.0;4150.0;9660.0;8660.0;290.0;50.0;23830.0;4340.0;6840.0;4820.0;110.0;8100.0;132890.0
1973;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren in Nederland;2024 september;169480.0;4230.0;9640.0;8650.0;290.0;50.0;23850.0;4290.0;6880.0;4850.0;110.0;8100.0;132780.0
1974;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 januari;267790.0;19140.0;25090.0;23530.0;650.0;60.0;25610.0;13620.0;5990.0;2480.0;420.0;3190.0;203300.0
1975;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 februari;268530.0;18790.0;25410.0;23830.0;660.0;60.0;25650.0;13520.0;6070.0;2510.0;410.0;3220.0;204070.0
1976;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 maart;268550.0;18100.0;25640.0;24010.0;680.0;60.0;25660.0;13390.0;6160.0;2540.0;410.0;3250.0;204560.0
1977;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 april;269170.0;18060.0;25830.0;24200.0;690.0;60.0;25690.0;13280.0;6220.0;2590.0;410.0;3280.0;205030.0
1978;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 mei;269610.0;17880.0;25980.0;24350.0;690.0;60.0;25600.0;13130.0;6250.0;2630.0;400.0;3270.0;205610.0
1979;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 juni;271110.0;18160.0;26090.0;24430.0;710.0;60.0;25570.0;13010.0;6290.0;2660.0;400.0;3280.0;206760.0
1980;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 juli;271840.0;18360.0;26170.0;24500.0;720.0;70.0;25550.0;12890.0;6350.0;2690.0;390.0;3310.0;207250.0
1981;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 augustus;272330.0;18030.0;26200.0;24510.0;730.0;60.0;25680.0;12770.0;6490.0;2780.0;390.0;3330.0;207930.0
1982;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 september;273440.0;18460.0;26350.0;24650.0;730.0;60.0;25700.0;12660.0;6580.0;2810.0;390.0;3340.0;208470.0
1983;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 oktober;276660.0;19770.0;26540.0;24840.0;730.0;60.0;25680.0;12520.0;6630.0;2860.0;390.0;3370.0;210490.0
1984;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 november;279030.0;21570.0;26740.0;25030.0;740.0;60.0;25690.0;12410.0;6680.0;2910.0;380.0;3390.0;210930.0
1985;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2013 december;282370.0;24460.0;26990.0;25250.0;750.0;60.0;25600.0;12290.0;6730.0;2890.0;370.0;3400.0;211250.0
1986;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 januari;282360.0;24210.0;27280.0;25540.0;770.0;60.0;25850.0;12310.0;6830.0;2970.0;380.0;3460.0;210960.0
1987;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 februari;282290.0;23510.0;27640.0;25860.0;800.0;60.0;25840.0;12230.0;6880.0;2980.0;370.0;3470.0;211290.0
1988;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 maart;280680.0;21450.0;27880.0;26080.0;820.0;60.0;25830.0;12110.0;6940.0;3010.0;370.0;3480.0;211570.0
1989;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 april;280640.0;20920.0;27980.0;26170.0;840.0;60.0;25850.0;12020.0;6990.0;3060.0;360.0;3500.0;211950.0
1990;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 mei;280570.0;20490.0;28040.0;26230.0;830.0;60.0;25730.0;11860.0;7000.0;3100.0;350.0;3490.0;212350.0
1991;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 juni;281420.0;20920.0;28020.0;26230.0;830.0;60.0;25730.0;11730.0;7060.0;3150.0;350.0;3520.0;212780.0
1992;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 juli;280910.0;20080.0;27970.0;26190.0;840.0;60.0;25710.0;11610.0;7090.0;3190.0;350.0;3540.0;213140.0
1993;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 augustus;281130.0;19490.0;27980.0;26160.0;850.0;60.0;25840.0;11530.0;7200.0;3290.0;340.0;3560.0;213830.0
1994;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 september;281480.0;19430.0;27990.0;26150.0;870.0;60.0;25850.0;11420.0;7270.0;3320.0;340.0;3590.0;214230.0
1995;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 oktober;283230.0;20640.0;28150.0;26280.0;890.0;60.0;25910.0;11330.0;7350.0;3380.0;330.0;3600.0;214610.0
1996;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 november;285570.0;22330.0;28330.0;26440.0;900.0;60.0;25950.0;11240.0;7400.0;3430.0;330.0;3630.0;215060.0
1997;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2014 december;289020.0;25410.0;28510.0;26590.0;920.0;70.0;25910.0;11150.0;7440.0;3410.0;330.0;3680.0;215350.0
1998;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 januari;287010.0;24750.0;28730.0;26820.0;940.0;70.0;26030.0;11130.0;7510.0;3460.0;320.0;3680.0;213440.0
1999;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 februari;286440.0;23980.0;28920.0;26990.0;960.0;70.0;26090.0;11080.0;7580.0;3500.0;330.0;3690.0;213460.0
2000;Totaal mannen en vrouwen;Totaal leeftijd;Europa (exclusief Nederland);Geboren buiten Nederland;2015 maart;285200.0;22310.0;29100.0;27130.0;990.0;60.0;26090.0;10970.0;7620.0;3560.0;330.0;3690.0;213720.0
