ID;TypeReIntegratieParticipatievoorz;StatusVoorzieningEindeVerslagperiode;RegioS;Perioden;ReIntegratieParticipatievoorzieningen_1
5613;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Castricum;2022 oktober;230.0
5614;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Castricum;2022 november;240.0
5615;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Castricum;2022 december;240.0
5616;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 januari;450.0
5617;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 februari;440.0
5618;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 maart;440.0
5619;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 april;450.0
5620;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 mei;450.0
5621;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 juni;440.0
5622;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 juli;440.0
5623;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 augustus;440.0
5624;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 september;500.0
5625;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 oktober;550.0
5626;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 november;590.0
5627;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2019 december;620.0
5628;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 januari;700.0
5629;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 februari;720.0
5630;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 maart;730.0
5631;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 april;720.0
5632;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 mei;720.0
5633;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 juni;750.0
5634;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 juli;730.0
5635;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 augustus;720.0
5636;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 september;730.0
5637;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 oktober;740.0
5638;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 november;730.0
5639;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2020 december;740.0
5640;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 januari;720.0
5641;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 februari;710.0
5642;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 maart;700.0
5643;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 april;730.0
5644;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 mei;740.0
5645;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 juni;740.0
5646;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 juli;720.0
5647;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 augustus;720.0
5648;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 september;710.0
5649;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 oktober;750.0
5650;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 november;750.0
5651;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2021 december;750.0
5652;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 januari;720.0
5653;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 februari;740.0
5654;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 maart;750.0
5655;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 april;740.0
5656;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 mei;730.0
5657;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 juni;710.0
5658;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 juli;700.0
5659;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 augustus;680.0
5660;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 september;490.0
5661;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 oktober;490.0
5662;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 november;470.0
5663;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Coevorden;2022 december;460.0
5664;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 januari;120.0
5665;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 februari;120.0
5666;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 maart;120.0
5667;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 april;120.0
5668;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 mei;120.0
5669;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 juni;130.0
5670;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 juli;120.0
5671;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 augustus;130.0
5672;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 september;130.0
5673;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 oktober;140.0
5674;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 november;130.0
5675;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2019 december;130.0
5676;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 januari;110.0
5677;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 februari;110.0
5678;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 maart;110.0
5679;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 april;110.0
5680;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 mei;110.0
5681;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 juni;110.0
5682;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 juli;120.0
5683;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 augustus;120.0
5684;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 september;120.0
5685;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 oktober;130.0
5686;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 november;130.0
5687;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2020 december;140.0
5688;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 januari;140.0
5689;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 februari;140.0
5690;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 maart;130.0
5691;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 april;140.0
5692;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 mei;140.0
5693;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 juni;150.0
5694;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 juli;150.0
5695;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 augustus;150.0
5696;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 september;150.0
5697;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 oktober;140.0
5698;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 november;140.0
5699;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2021 december;140.0
5700;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 januari;140.0
5701;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 februari;140.0
5702;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 maart;150.0
5703;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 april;140.0
5704;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 mei;160.0
5705;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 juni;160.0
5706;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 juli;160.0
5707;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 augustus;160.0
5708;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 september;160.0
5709;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 oktober;160.0
5710;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 november;160.0
5711;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cranendonck;2022 december;160.0
5712;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 januari;430.0
5713;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 februari;440.0
5714;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 maart;430.0
5715;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 april;440.0
5716;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 mei;440.0
5717;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 juni;450.0
5718;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 juli;450.0
5719;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 augustus;440.0
5720;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 september;430.0
5721;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 oktober;430.0
5722;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 november;440.0
5723;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2019 december;440.0
5724;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 januari;450.0
5725;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 februari;460.0
5726;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 maart;460.0
5727;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 april;450.0
5728;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 mei;450.0
5729;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 juni;460.0
5730;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 juli;460.0
5731;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 augustus;460.0
5732;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 september;460.0
5733;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 oktober;470.0
5734;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 november;450.0
5735;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2020 december;460.0
5736;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 januari;460.0
5737;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 februari;460.0
5738;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 maart;460.0
5739;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 april;460.0
5740;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 mei;460.0
5741;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 juni;460.0
5742;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 juli;470.0
5743;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 augustus;470.0
5744;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 september;470.0
5745;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 oktober;450.0
5746;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 november;460.0
5747;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2021 december;460.0
5748;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 januari;
5749;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 februari;
5750;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 maart;
5751;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 april;
5752;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 mei;
5753;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 juni;
5754;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 juli;
5755;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 augustus;
5756;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 september;
5757;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 oktober;
5758;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 november;
5759;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Cuijk;2022 december;
5760;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 januari;140.0
5761;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 februari;130.0
5762;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 maart;150.0
5763;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 april;150.0
5764;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 mei;140.0
5765;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 juni;130.0
5766;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 juli;140.0
5767;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 augustus;150.0
5768;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 september;150.0
5769;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 oktober;150.0
5770;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 november;160.0
5771;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2019 december;160.0
5772;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 januari;150.0
5773;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 februari;150.0
5774;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 maart;150.0
5775;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 april;160.0
5776;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 mei;150.0
5777;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 juni;150.0
5778;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 juli;140.0
5779;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 augustus;140.0
5780;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 september;140.0
5781;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 oktober;140.0
5782;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 november;150.0
5783;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2020 december;150.0
5784;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 januari;160.0
5785;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 februari;160.0
5786;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 maart;160.0
5787;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 april;170.0
5788;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 mei;160.0
5789;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 juni;150.0
5790;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 juli;140.0
5791;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 augustus;130.0
5792;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 september;140.0
5793;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 oktober;150.0
5794;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 november;150.0
5795;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2021 december;170.0
5796;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 januari;170.0
5797;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 februari;170.0
5798;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 maart;180.0
5799;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 april;180.0
5800;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 mei;170.0
5801;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 juni;170.0
5802;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 juli;180.0
5803;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 augustus;180.0
5804;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 september;170.0
5805;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 oktober;180.0
5806;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 november;190.0
5807;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Culemborg;2022 december;180.0
5808;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 januari;120.0
5809;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 februari;120.0
5810;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 maart;120.0
5811;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 april;120.0
5812;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 mei;130.0
5813;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 juni;120.0
5814;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 juli;120.0
5815;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 augustus;120.0
5816;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 september;120.0
5817;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 oktober;110.0
5818;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 november;120.0
5819;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2019 december;120.0
5820;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 januari;130.0
5821;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 februari;130.0
5822;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 maart;130.0
5823;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 april;130.0
5824;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 mei;130.0
5825;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 juni;130.0
5826;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 juli;130.0
5827;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 augustus;130.0
5828;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 september;130.0
5829;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 oktober;350.0
5830;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 november;260.0
5831;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2020 december;270.0
5832;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 januari;290.0
5833;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 februari;350.0
5834;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 maart;360.0
5835;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 april;360.0
5836;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 mei;390.0
5837;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 juni;370.0
5838;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 juli;390.0
5839;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 augustus;380.0
5840;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 september;380.0
5841;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 oktober;400.0
5842;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 november;400.0
5843;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2021 december;400.0
5844;Totaal re-integratie-/participatievoorz.;Totaal voorzieningen:Lopend en beëindigd;Dalfsen;2022 januari;400.0
