ID;SOKlassen;Bedrijfstypen;Perioden;AantalBedrijven_1;EconomischeOmvangSO_2;OppervlakteCultuurgrond_3
1513;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2013;180.0;2663.0;131.0
1514;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2014;170.0;2582.0;145.0
1515;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2015;185.0;2829.0;152.0
1516;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2016;165.0;2448.0;119.0
1517;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2017;170.0;2443.0;120.0
1518;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2018;155.0;2235.0;124.0
1519;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2019;160.0;2389.0;126.0
1520;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2020;120.0;1786.0;84.0
1521;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2021;130.0;1922.0;86.0
1522;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2022;115.0;1755.0;81.0
1523;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2023;140.0;2031.0;64.0
1524;SO: 3 000 tot 25 000 euro;Boomkwekerijbedrijven;2024;100.0;1482.0;60.0
1525;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2000;175.0;2677.0;223.0
1526;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2001;150.0;2416.0;200.0
1527;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2002;125.0;2074.0;162.0
1528;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2003;135.0;2220.0;158.0
1529;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2004;120.0;2006.0;132.0
1530;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2005;120.0;2030.0;123.0
1531;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2006;100.0;1615.0;110.0
1532;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2007;100.0;1600.0;114.0
1533;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2008;70.0;1245.0;93.0
1534;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2009;70.0;1217.0;80.0
1535;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2010;85.0;1206.0;101.0
1536;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2011;85.0;1233.0;88.0
1537;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2012;80.0;1190.0;93.0
1538;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2013;65.0;1022.0;66.0
1539;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2014;65.0;993.0;72.0
1540;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2015;60.0;921.0;71.0
1541;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2016;45.0;637.0;29.0
1542;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2017;35.0;469.0;18.0
1543;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2018;45.0;618.0;26.0
1544;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2019;45.0;625.0;24.0
1545;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2020;45.0;684.0;25.0
1546;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2021;45.0;610.0;23.0
1547;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2022;45.0;600.0;19.0
1548;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2023;45.0;604.0;28.0
1549;SO: 3 000 tot 25 000 euro;Overige tuinbouwbedrijven;2024;45.0;618.0;36.0
1550;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2000;440.0;6853.0;733.0
1551;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2001;370.0;5785.0;613.0
1552;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2002;370.0;5760.0;706.0
1553;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2003;335.0;5246.0;634.0
1554;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2004;315.0;4934.0;630.0
1555;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2005;300.0;4759.0;456.0
1556;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2006;280.0;4353.0;396.0
1557;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2007;280.0;4231.0;385.0
1558;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2008;255.0;3828.0;361.0
1559;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2009;260.0;3943.0;394.0
1560;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2010;230.0;3405.0;305.0
1561;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2011;225.0;3378.0;285.0
1562;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2012;205.0;3017.0;259.0
1563;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2013;180.0;2642.0;208.0
1564;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2014;175.0;2579.0;193.0
1565;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2015;165.0;2496.0;218.0
1566;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2016;115.0;1720.0;145.0
1567;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2017;135.0;2008.0;162.0
1568;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2018;135.0;1943.0;153.0
1569;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2019;140.0;2090.0;165.0
1570;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2020;135.0;2033.0;148.0
1571;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2021;135.0;2091.0;166.0
1572;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2022;140.0;2230.0;199.0
1573;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2023;110.0;1741.0;131.0
1574;SO: 3 000 tot 25 000 euro;Totaal blijvendeteeltbedrijven;2024;115.0;1834.0;160.0
1575;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2000;0.0;0.0;0.0
1576;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2001;0.0;0.0;0.0
1577;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2002;0.0;0.0;0.0
1578;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2003;5.0;69.0;4.0
1579;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2004;5.0;105.0;13.0
1580;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2005;10.0;119.0;12.0
1581;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2006;10.0;134.0;13.0
1582;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2007;5.0;99.0;9.0
1583;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2008;15.0;258.0;19.0
1584;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2009;20.0;317.0;30.0
1585;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2010;15.0;257.0;23.0
1586;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2011;20.0;289.0;22.0
1587;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2012;20.0;283.0;22.0
1588;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2013;25.0;330.0;32.0
1589;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2014;25.0;308.0;29.0
1590;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2015;25.0;337.0;26.0
1591;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2016;20.0;275.0;21.0
1592;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2017;20.0;270.0;21.0
1593;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2018;15.0;205.0;17.0
1594;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2019;15.0;264.0;20.0
1595;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2020;15.0;259.0;21.0
1596;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2021;15.0;229.0;18.0
1597;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2022;15.0;252.0;19.0
1598;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2023;5.0;103.0;7.0
1599;SO: 3 000 tot 25 000 euro;Wijngaardbedrijven;2024;5.0;115.0;9.0
1600;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2000;420.0;6575.0;726.0
1601;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2001;360.0;5640.0;611.0
1602;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2002;365.0;5630.0;703.0
1603;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2003;320.0;5023.0;628.0
1604;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2004;300.0;4709.0;615.0
1605;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2005;285.0;4570.0;443.0
1606;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2006;260.0;4047.0;369.0
1607;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2007;265.0;3985.0;365.0
1608;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2008;230.0;3455.0;335.0
1609;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2009;230.0;3436.0;342.0
1610;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2010;195.0;2900.0;258.0
1611;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2011;195.0;2924.0;253.0
1612;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2012;180.0;2623.0;226.0
1613;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2013;155.0;2256.0;171.0
1614;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2014;150.0;2225.0;163.0
1615;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2015;115.0;1791.0;131.0
1616;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2016;80.0;1217.0;93.0
1617;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2017;95.0;1461.0;107.0
1618;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2018;95.0;1406.0;102.0
1619;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2019;90.0;1408.0;105.0
1620;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2020;90.0;1378.0;108.0
1621;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2021;100.0;1536.0;135.0
1622;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2022;100.0;1581.0;154.0
1623;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2023;90.0;1401.0;114.0
1624;SO: 3 000 tot 25 000 euro;Fruitbedrijven;2024;95.0;1477.0;138.0
1625;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2000;15.0;278.0;7.0
1626;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2001;10.0;145.0;2.0
1627;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2002;5.0;130.0;3.0
1628;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2003;10.0;154.0;2.0
1629;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2004;10.0;119.0;3.0
1630;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2005;5.0;70.0;1.0
1631;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2006;10.0;172.0;14.0
1632;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2007;10.0;147.0;12.0
1633;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2008;5.0;114.0;7.0
1634;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2009;10.0;190.0;21.0
1635;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2010;15.0;248.0;23.0
1636;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2011;10.0;166.0;10.0
1637;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2012;5.0;111.0;10.0
1638;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2013;5.0;56.0;5.0
1639;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2014;5.0;46.0;2.0
1640;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2015;30.0;368.0;61.0
1641;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2016;20.0;228.0;32.0
1642;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2017;20.0;277.0;34.0
1643;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2018;25.0;332.0;34.0
1644;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2019;30.0;418.0;40.0
1645;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2020;25.0;396.0;19.0
1646;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2021;25.0;326.0;13.0
1647;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2022;25.0;397.0;26.0
1648;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2023;15.0;236.0;9.0
1649;SO: 3 000 tot 25 000 euro;Overige blijvende teeltbedrijven;2024;15.0;242.0;13.0
1650;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2000;14690.0;160456.0;89362.0
1651;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2001;14640.0;159467.0;87703.0
1652;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2002;14150.0;150559.0;86058.0
1653;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2003;13930.0;145014.0;84687.0
1654;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2004;14050.0;147456.0;87256.0
1655;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2005;13710.0;145124.0;82844.0
1656;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2006;13280.0;139942.0;80222.0
1657;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2007;13265.0;142629.0;80421.0
1658;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2008;13590.0;144368.0;82435.0
1659;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2009;13235.0;139334.0;79823.0
1660;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2010;13605.0;141900.0;74749.0
1661;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2011;13490.0;138434.0;76337.0
1662;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2012;13550.0;137487.0;76900.0
1663;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2013;12015.0;133201.0;58867.0
1664;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2014;11435.0;126856.0;55539.0
1665;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2015;10250.0;117144.0;50802.0
1666;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2016;4695.0;63784.0;26757.0
1667;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2017;4730.0;63634.0;26547.0
1668;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2018;4805.0;64103.0;27303.0
1669;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2019;4740.0;63099.0;27037.0
1670;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2020;4915.0;65163.0;29071.0
1671;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2021;4960.0;65094.0;29003.0
1672;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2022;3500.0;47351.0;22226.0
1673;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2023;4150.0;56168.0;22494.0
1674;SO: 3 000 tot 25 000 euro;Totaal graasdierbedrijven;2024;4375.0;59521.0;24078.0
1675;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2000;285.0;4473.0;1498.0
1676;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2001;250.0;3978.0;1262.0
1677;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2002;220.0;3509.0;1205.0
1678;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2003;175.0;2649.0;850.0
1679;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2004;185.0;2765.0;1004.0
1680;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2005;165.0;2514.0;836.0
1681;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2006;105.0;1614.0;525.0
1682;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2007;105.0;1573.0;499.0
1683;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2008;95.0;1419.0;504.0
1684;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2009;70.0;1016.0;369.0
1685;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2010;95.0;1346.0;401.0
1686;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2011;100.0;1374.0;496.0
1687;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2012;95.0;1262.0;421.0
1688;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2013;155.0;2169.0;559.0
1689;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2014;155.0;2173.0;540.0
1690;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2015;140.0;1936.0;477.0
1691;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2016;50.0;732.0;189.0
1692;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2017;90.0;1410.0;371.0
1693;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2018;40.0;636.0;185.0
1694;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2019;40.0;630.0;218.0
1695;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2020;35.0;493.0;162.0
1696;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2021;25.0;410.0;112.0
1697;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2022;25.0;397.0;122.0
1698;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2023;25.0;387.0;123.0
1699;SO: 3 000 tot 25 000 euro;Melkveebedrijven;2024;20.0;341.0;92.0
1700;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2000;40.0;710.0;181.0
1701;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2001;25.0;381.0;96.0
1702;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2002;30.0;427.0;106.0
1703;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2003;45.0;684.0;164.0
1704;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2004;55.0;855.0;210.0
1705;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2005;65.0;1094.0;232.0
1706;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2006;35.0;614.0;136.0
1707;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2007;35.0;636.0;102.0
1708;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2008;40.0;687.0;182.0
1709;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2009;30.0;495.0;134.0
1710;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2010;30.0;459.0;94.0
1711;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2011;25.0;367.0;62.0
1712;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2012;25.0;371.0;69.0
1713;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2013;20.0;355.0;75.0
1714;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2014;15.0;170.0;31.0
1715;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2015;20.0;264.0;45.0
1716;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2016;5.0;105.0;27.0
1717;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2017;10.0;178.0;52.0
1718;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2018;15.0;227.0;64.0
1719;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2019;10.0;114.0;18.0
1720;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2020;5.0;90.0;14.0
1721;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2021;10.0;88.0;25.0
1722;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2022;15.0;215.0;80.0
1723;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2023;10.0;168.0;50.0
1724;SO: 3 000 tot 25 000 euro;Vleeskalverenbedrijven;2024;15.0;213.0;57.0
1725;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2000;5540.0;70218.0;39262.0
1726;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2001;5480.0;70433.0;38451.0
1727;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2002;5150.0;65142.0;37738.0
1728;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2003;4820.0;60150.0;36910.0
1729;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2004;4665.0;58687.0;35877.0
1730;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2005;4590.0;58160.0;34621.0
1731;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2006;4615.0;58260.0;34847.0
1732;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2007;4510.0;57054.0;34217.0
1733;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2008;4375.0;54558.0;33271.0
1734;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2009;4155.0;51736.0;31924.0
1735;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2010;4340.0;51692.0;29303.0
1736;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2011;4350.0;51976.0;30352.0
1737;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2012;4265.0;49801.0;29376.0
1738;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2013;3430.0;43051.0;19796.0
1739;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2014;3270.0;41015.0;18704.0
1740;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2015;3050.0;38513.0;17347.0
1741;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2016;1720.0;25447.0;10356.0
1742;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2017;1640.0;24036.0;9771.0
1743;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2018;1655.0;24011.0;10028.0
1744;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2019;1590.0;23266.0;9813.0
1745;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2020;1665.0;24359.0;10811.0
1746;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2021;1635.0;23835.0;10541.0
1747;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2022;1700.0;24270.0;11192.0
1748;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2023;1345.0;19493.0;7889.0
1749;SO: 3 000 tot 25 000 euro;Overige rundveebedrijven;2024;1375.0;20178.0;8174.0
1750;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2000;2810.0;30078.0;16881.0
1751;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2001;2675.0;28848.0;16099.0
1752;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2002;2470.0;26404.0;15513.0
1753;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2003;2415.0;25869.0;15145.0
1754;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2004;2460.0;26466.0;15316.0
1755;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2005;2385.0;26639.0;15141.0
1756;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2006;2375.0;26740.0;15255.0
1757;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2007;2495.0;26872.0;15256.0
1758;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2008;2825.0;29222.0;17159.0
1759;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2009;2640.0;27373.0;16250.0
1760;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2010;3340.0;30689.0;16155.0
1761;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2011;3400.0;30859.0;16497.0
1762;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2012;3550.0;32286.0;17125.0
1763;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2013;3365.0;34582.0;13985.0
1764;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2014;3255.0;33459.0;13519.0
1765;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2015;2920.0;31002.0;12545.0
1766;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2016;1150.0;14931.0;5840.0
1767;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2017;1165.0;15224.0;5859.0
1768;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2018;1140.0;14768.0;5761.0
1769;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2019;1125.0;14563.0;5762.0
1770;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2020;1140.0;14667.0;5816.0
1771;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2021;1135.0;14708.0;5902.0
1772;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2022;1255.0;15894.0;6954.0
1773;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2023;1040.0;13564.0;5051.0
1774;SO: 3 000 tot 25 000 euro;Schapenbedrijven;2024;1015.0;13221.0;5075.0
1775;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2000;35.0;352.0;206.0
1776;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2001;55.0;515.0;239.0
1777;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2002;55.0;489.0;286.0
1778;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2003;40.0;334.0;185.0
1779;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2004;40.0;313.0;175.0
1780;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2005;40.0;344.0;212.0
1781;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2006;30.0;285.0;143.0
1782;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2007;35.0;272.0;148.0
1783;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2008;30.0;283.0;107.0
1784;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2009;35.0;327.0;171.0
1785;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2010;40.0;374.0;165.0
1786;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2011;40.0;371.0;154.0
1787;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2012;40.0;330.0;142.0
1788;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2013;45.0;446.0;139.0
1789;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2014;35.0;412.0;128.0
1790;SO: 3 000 tot 25 000 euro;Geitenbedrijven;2015;45.0;487.0;153.0
