ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1;DonorregisterVastgelegdeKeuze_2
5509;Geregistreerd in donorregister;Wassenaar;2014;8.0;36
5510;Geregistreerd in donorregister;Wassenaar;2015;8.1;36
5511;Geregistreerd in donorregister;Wassenaar;2016;8.1;36
5512;Geregistreerd in donorregister;Wassenaar;2017;8.4;37
5513;Geregistreerd in donorregister;Wassenaar;2018;8.6;38
5514;Geregistreerd in donorregister;Wassenaar;2019;8.8;38
5515;Geregistreerd in donorregister;Wassenaar;2020;9.5;41
5516;Geregistreerd in donorregister;Waterland;2014;6.0;40
5517;Geregistreerd in donorregister;Waterland;2015;6.1;41
5518;Geregistreerd in donorregister;Waterland;2016;6.2;41
5519;Geregistreerd in donorregister;Waterland;2017;6.3;41
5520;Geregistreerd in donorregister;Waterland;2018;6.4;43
5521;Geregistreerd in donorregister;Waterland;2019;6.5;43
5522;Geregistreerd in donorregister;Waterland;2020;7.0;46
5523;Geregistreerd in donorregister;Weert;2014;17.8;41
5524;Geregistreerd in donorregister;Weert;2015;17.9;41
5525;Geregistreerd in donorregister;Weert;2016;18.1;42
5526;Geregistreerd in donorregister;Weert;2017;18.6;42
5527;Geregistreerd in donorregister;Weert;2018;19.4;44
5528;Geregistreerd in donorregister;Weert;2019;19.4;44
5529;Geregistreerd in donorregister;Weert;2020;21.1;47
5530;Geregistreerd in donorregister;Weesp;2014;6.4;41
5531;Geregistreerd in donorregister;Weesp;2015;6.5;41
5532;Geregistreerd in donorregister;Weesp;2016;6.6;41
5533;Geregistreerd in donorregister;Weesp;2017;6.9;42
5534;Geregistreerd in donorregister;Weesp;2018;7.3;44
5535;Geregistreerd in donorregister;Weesp;2019;7.4;44
5536;Geregistreerd in donorregister;Weesp;2020;8.1;48
5537;Geregistreerd in donorregister;West Betuwe;2014;16.1;38
5538;Geregistreerd in donorregister;West Betuwe;2015;16.2;38
5539;Geregistreerd in donorregister;West Betuwe;2016;16.4;39
5540;Geregistreerd in donorregister;West Betuwe;2017;17.1;40
5541;Geregistreerd in donorregister;West Betuwe;2018;18.0;41
5542;Geregistreerd in donorregister;West Betuwe;2019;18.1;41
5543;Geregistreerd in donorregister;West Betuwe;2020;19.7;44
5544;Geregistreerd in donorregister;West Maas en Waal;2014;6.9;43
5545;Geregistreerd in donorregister;West Maas en Waal;2015;7.0;43
5546;Geregistreerd in donorregister;West Maas en Waal;2016;7.1;43
5547;Geregistreerd in donorregister;West Maas en Waal;2017;7.3;44
5548;Geregistreerd in donorregister;West Maas en Waal;2018;7.6;46
5549;Geregistreerd in donorregister;West Maas en Waal;2019;7.8;46
5550;Geregistreerd in donorregister;West Maas en Waal;2020;8.4;49
5551;Geregistreerd in donorregister;Westerkwartier;2014;20.3;38
5552;Geregistreerd in donorregister;Westerkwartier;2015;20.4;38
5553;Geregistreerd in donorregister;Westerkwartier;2016;20.7;39
5554;Geregistreerd in donorregister;Westerkwartier;2017;21.4;40
5555;Geregistreerd in donorregister;Westerkwartier;2018;22.3;41
5556;Geregistreerd in donorregister;Westerkwartier;2019;22.5;41
5557;Geregistreerd in donorregister;Westerkwartier;2020;24.5;45
5558;Geregistreerd in donorregister;Westerveld;2014;6.4;38
5559;Geregistreerd in donorregister;Westerveld;2015;6.5;38
5560;Geregistreerd in donorregister;Westerveld;2016;6.6;39
5561;Geregistreerd in donorregister;Westerveld;2017;6.8;40
5562;Geregistreerd in donorregister;Westerveld;2018;7.2;42
5563;Geregistreerd in donorregister;Westerveld;2019;7.5;43
5564;Geregistreerd in donorregister;Westerveld;2020;8.2;47
5565;Geregistreerd in donorregister;Westervoort;2014;5.6;42
5566;Geregistreerd in donorregister;Westervoort;2015;5.6;42
5567;Geregistreerd in donorregister;Westervoort;2016;5.6;43
5568;Geregistreerd in donorregister;Westervoort;2017;5.8;44
5569;Geregistreerd in donorregister;Westervoort;2018;6.0;45
5570;Geregistreerd in donorregister;Westervoort;2019;6.0;45
5571;Geregistreerd in donorregister;Westervoort;2020;6.6;50
5572;Geregistreerd in donorregister;Westerwolde;2014;8.0;36
5573;Geregistreerd in donorregister;Westerwolde;2015;8.0;36
5574;Geregistreerd in donorregister;Westerwolde;2016;8.1;36
5575;Geregistreerd in donorregister;Westerwolde;2017;8.4;38
5576;Geregistreerd in donorregister;Westerwolde;2018;8.7;39
5577;Geregistreerd in donorregister;Westerwolde;2019;8.8;39
5578;Geregistreerd in donorregister;Westerwolde;2020;9.7;42
5579;Geregistreerd in donorregister;Westland;2014;35.2;39
5580;Geregistreerd in donorregister;Westland;2015;35.5;39
5581;Geregistreerd in donorregister;Westland;2016;35.9;39
5582;Geregistreerd in donorregister;Westland;2017;37.1;40
5583;Geregistreerd in donorregister;Westland;2018;38.9;42
5584;Geregistreerd in donorregister;Westland;2019;39.4;42
5585;Geregistreerd in donorregister;Westland;2020;42.9;45
5586;Geregistreerd in donorregister;Weststellingwerf;2014;8.8;40
5587;Geregistreerd in donorregister;Weststellingwerf;2015;8.9;40
5588;Geregistreerd in donorregister;Weststellingwerf;2016;9.0;40
5589;Geregistreerd in donorregister;Weststellingwerf;2017;9.2;41
5590;Geregistreerd in donorregister;Weststellingwerf;2018;9.6;42
5591;Geregistreerd in donorregister;Weststellingwerf;2019;9.7;43
5592;Geregistreerd in donorregister;Weststellingwerf;2020;10.6;46
5593;Geregistreerd in donorregister;Westvoorne;2014;5.0;40
5594;Geregistreerd in donorregister;Westvoorne;2015;5.0;40
5595;Geregistreerd in donorregister;Westvoorne;2016;5.1;40
5596;Geregistreerd in donorregister;Westvoorne;2017;5.3;41
5597;Geregistreerd in donorregister;Westvoorne;2018;5.6;43
5598;Geregistreerd in donorregister;Westvoorne;2019;5.7;43
5599;Geregistreerd in donorregister;Westvoorne;2020;6.2;47
5600;Geregistreerd in donorregister;Wierden;2014;7.6;37
5601;Geregistreerd in donorregister;Wierden;2015;7.7;38
5602;Geregistreerd in donorregister;Wierden;2016;7.8;38
5603;Geregistreerd in donorregister;Wierden;2017;8.0;39
5604;Geregistreerd in donorregister;Wierden;2018;8.3;40
5605;Geregistreerd in donorregister;Wierden;2019;8.4;40
5606;Geregistreerd in donorregister;Wierden;2020;9.1;43
5607;Geregistreerd in donorregister;Wijchen;2014;15.9;45
5608;Geregistreerd in donorregister;Wijchen;2015;15.9;45
5609;Geregistreerd in donorregister;Wijchen;2016;16.0;45
5610;Geregistreerd in donorregister;Wijchen;2017;16.3;46
5611;Geregistreerd in donorregister;Wijchen;2018;16.9;47
5612;Geregistreerd in donorregister;Wijchen;2019;17.0;47
5613;Geregistreerd in donorregister;Wijchen;2020;18.4;51
5614;Geregistreerd in donorregister;Wijdemeren;2014;8.2;40
5615;Geregistreerd in donorregister;Wijdemeren;2015;8.3;41
5616;Geregistreerd in donorregister;Wijdemeren;2016;8.4;41
5617;Geregistreerd in donorregister;Wijdemeren;2017;8.6;42
5618;Geregistreerd in donorregister;Wijdemeren;2018;9.1;43
5619;Geregistreerd in donorregister;Wijdemeren;2019;9.2;44
5620;Geregistreerd in donorregister;Wijdemeren;2020;10.1;47
5621;Geregistreerd in donorregister;Wijk bij Duurstede;2014;8.6;43
5622;Geregistreerd in donorregister;Wijk bij Duurstede;2015;8.7;43
5623;Geregistreerd in donorregister;Wijk bij Duurstede;2016;8.9;44
5624;Geregistreerd in donorregister;Wijk bij Duurstede;2017;9.1;44
5625;Geregistreerd in donorregister;Wijk bij Duurstede;2018;9.5;46
5626;Geregistreerd in donorregister;Wijk bij Duurstede;2019;9.6;46
5627;Geregistreerd in donorregister;Wijk bij Duurstede;2020;10.3;50
5628;Geregistreerd in donorregister;Winterswijk;2014;10.4;41
5629;Geregistreerd in donorregister;Winterswijk;2015;10.6;42
5630;Geregistreerd in donorregister;Winterswijk;2016;10.7;42
5631;Geregistreerd in donorregister;Winterswijk;2017;10.9;43
5632;Geregistreerd in donorregister;Winterswijk;2018;11.2;44
5633;Geregistreerd in donorregister;Winterswijk;2019;11.3;44
5634;Geregistreerd in donorregister;Winterswijk;2020;12.1;47
5635;Geregistreerd in donorregister;Woensdrecht;2014;8.3;43
5636;Geregistreerd in donorregister;Woensdrecht;2015;8.3;43
5637;Geregistreerd in donorregister;Woensdrecht;2016;8.2;43
5638;Geregistreerd in donorregister;Woensdrecht;2017;8.4;43
5639;Geregistreerd in donorregister;Woensdrecht;2018;8.5;44
5640;Geregistreerd in donorregister;Woensdrecht;2019;8.5;44
5641;Geregistreerd in donorregister;Woensdrecht;2020;9.1;47
5642;Geregistreerd in donorregister;Woerden;2014;17.8;41
5643;Geregistreerd in donorregister;Woerden;2015;17.9;41
5644;Geregistreerd in donorregister;Woerden;2016;18.2;42
5645;Geregistreerd in donorregister;Woerden;2017;18.8;43
5646;Geregistreerd in donorregister;Woerden;2018;19.5;44
5647;Geregistreerd in donorregister;Woerden;2019;19.7;44
5648;Geregistreerd in donorregister;Woerden;2020;21.4;47
5649;Geregistreerd in donorregister;De Wolden;2014;8.1;39
5650;Geregistreerd in donorregister;De Wolden;2015;8.2;40
5651;Geregistreerd in donorregister;De Wolden;2016;8.3;40
5652;Geregistreerd in donorregister;De Wolden;2017;8.6;41
5653;Geregistreerd in donorregister;De Wolden;2018;8.9;42
5654;Geregistreerd in donorregister;De Wolden;2019;9.1;43
5655;Geregistreerd in donorregister;De Wolden;2020;9.9;46
5656;Geregistreerd in donorregister;Wormerland;2014;5.8;42
5657;Geregistreerd in donorregister;Wormerland;2015;5.9;42
5658;Geregistreerd in donorregister;Wormerland;2016;5.9;42
5659;Geregistreerd in donorregister;Wormerland;2017;6.1;43
5660;Geregistreerd in donorregister;Wormerland;2018;6.3;45
5661;Geregistreerd in donorregister;Wormerland;2019;6.5;45
5662;Geregistreerd in donorregister;Wormerland;2020;7.0;48
5663;Geregistreerd in donorregister;Woudenberg;2014;3.9;38
5664;Geregistreerd in donorregister;Woudenberg;2015;3.9;38
5665;Geregistreerd in donorregister;Woudenberg;2016;4.0;38
5666;Geregistreerd in donorregister;Woudenberg;2017;4.2;39
5667;Geregistreerd in donorregister;Woudenberg;2018;4.4;40
5668;Geregistreerd in donorregister;Woudenberg;2019;4.5;41
5669;Geregistreerd in donorregister;Woudenberg;2020;5.0;44
5670;Geregistreerd in donorregister;Zaanstad;2014;47.5;37
5671;Geregistreerd in donorregister;Zaanstad;2015;47.7;36
5672;Geregistreerd in donorregister;Zaanstad;2016;48.1;36
5673;Geregistreerd in donorregister;Zaanstad;2017;50.1;38
5674;Geregistreerd in donorregister;Zaanstad;2018;52.8;39
5675;Geregistreerd in donorregister;Zaanstad;2019;53.3;39
5676;Geregistreerd in donorregister;Zaanstad;2020;58.9;43
5677;Geregistreerd in donorregister;Zaltbommel;2014;8.7;38
5678;Geregistreerd in donorregister;Zaltbommel;2015;8.8;38
5679;Geregistreerd in donorregister;Zaltbommel;2016;8.9;38
5680;Geregistreerd in donorregister;Zaltbommel;2017;9.1;39
5681;Geregistreerd in donorregister;Zaltbommel;2018;9.6;40
5682;Geregistreerd in donorregister;Zaltbommel;2019;9.7;40
5683;Geregistreerd in donorregister;Zaltbommel;2020;10.7;43
5684;Geregistreerd in donorregister;Zandvoort;2014;5.4;36
5685;Geregistreerd in donorregister;Zandvoort;2015;5.5;37
5686;Geregistreerd in donorregister;Zandvoort;2016;5.6;37
5687;Geregistreerd in donorregister;Zandvoort;2017;5.8;38
5688;Geregistreerd in donorregister;Zandvoort;2018;6.0;39
5689;Geregistreerd in donorregister;Zandvoort;2019;6.0;39
5690;Geregistreerd in donorregister;Zandvoort;2020;6.6;43
5691;Geregistreerd in donorregister;Zeewolde;2014;7.5;42
5692;Geregistreerd in donorregister;Zeewolde;2015;7.6;41
5693;Geregistreerd in donorregister;Zeewolde;2016;7.8;41
5694;Geregistreerd in donorregister;Zeewolde;2017;8.0;42
5695;Geregistreerd in donorregister;Zeewolde;2018;8.4;44
5696;Geregistreerd in donorregister;Zeewolde;2019;8.5;44
5697;Geregistreerd in donorregister;Zeewolde;2020;9.2;47
5698;Geregistreerd in donorregister;Zeist;2014;21.4;41
5699;Geregistreerd in donorregister;Zeist;2015;21.5;41
5700;Geregistreerd in donorregister;Zeist;2016;22.0;41
5701;Geregistreerd in donorregister;Zeist;2017;22.8;42
5702;Geregistreerd in donorregister;Zeist;2018;24.1;44
5703;Geregistreerd in donorregister;Zeist;2019;24.7;45
5704;Geregistreerd in donorregister;Zeist;2020;27.0;48
5705;Geregistreerd in donorregister;Zevenaar;2014;16.3;43
5706;Geregistreerd in donorregister;Zevenaar;2015;16.4;43
5707;Geregistreerd in donorregister;Zevenaar;2016;16.6;44
5708;Geregistreerd in donorregister;Zevenaar;2017;17.0;44
5709;Geregistreerd in donorregister;Zevenaar;2018;17.5;46
5710;Geregistreerd in donorregister;Zevenaar;2019;17.6;46
5711;Geregistreerd in donorregister;Zevenaar;2020;19.2;49
5712;Geregistreerd in donorregister;Zoetermeer;2014;43.3;41
5713;Geregistreerd in donorregister;Zoetermeer;2015;43.5;41
5714;Geregistreerd in donorregister;Zoetermeer;2016;43.6;41
5715;Geregistreerd in donorregister;Zoetermeer;2017;45.0;42
5716;Geregistreerd in donorregister;Zoetermeer;2018;46.8;43
5717;Geregistreerd in donorregister;Zoetermeer;2019;46.9;43
5718;Geregistreerd in donorregister;Zoetermeer;2020;51.2;47
5719;Geregistreerd in donorregister;Zoeterwoude;2014;3.0;42
5720;Geregistreerd in donorregister;Zoeterwoude;2015;3.1;42
5721;Geregistreerd in donorregister;Zoeterwoude;2016;3.1;43
5722;Geregistreerd in donorregister;Zoeterwoude;2017;3.2;43
5723;Geregistreerd in donorregister;Zoeterwoude;2018;3.3;45
5724;Geregistreerd in donorregister;Zoeterwoude;2019;3.3;44
5725;Geregistreerd in donorregister;Zoeterwoude;2020;3.6;47
5726;Geregistreerd in donorregister;Zuidplas;2014;13.4;38
5727;Geregistreerd in donorregister;Zuidplas;2015;13.5;38
5728;Geregistreerd in donorregister;Zuidplas;2016;13.6;39
5729;Geregistreerd in donorregister;Zuidplas;2017;14.1;39
5730;Geregistreerd in donorregister;Zuidplas;2018;14.7;41
5731;Geregistreerd in donorregister;Zuidplas;2019;15.0;41
5732;Geregistreerd in donorregister;Zuidplas;2020;16.7;45
5733;Geregistreerd in donorregister;Zundert;2014;7.9;41
5734;Geregistreerd in donorregister;Zundert;2015;7.9;41
5735;Geregistreerd in donorregister;Zundert;2016;8.0;42
5736;Geregistreerd in donorregister;Zundert;2017;8.2;42
5737;Geregistreerd in donorregister;Zundert;2018;8.4;44
5738;Geregistreerd in donorregister;Zundert;2019;8.5;44
5739;Geregistreerd in donorregister;Zundert;2020;9.2;47
5740;Geregistreerd in donorregister;Zutphen;2014;17.7;43
5741;Geregistreerd in donorregister;Zutphen;2015;17.8;44
5742;Geregistreerd in donorregister;Zutphen;2016;18.0;44
5743;Geregistreerd in donorregister;Zutphen;2017;18.6;45
5744;Geregistreerd in donorregister;Zutphen;2018;19.3;46
5745;Geregistreerd in donorregister;Zutphen;2019;19.6;46
5746;Geregistreerd in donorregister;Zutphen;2020;21.1;50
5747;Geregistreerd in donorregister;Zwartewaterland;2014;6.0;33
5748;Geregistreerd in donorregister;Zwartewaterland;2015;6.0;33
5749;Geregistreerd in donorregister;Zwartewaterland;2016;6.1;33
5750;Geregistreerd in donorregister;Zwartewaterland;2017;6.2;34
5751;Geregistreerd in donorregister;Zwartewaterland;2018;6.6;35
5752;Geregistreerd in donorregister;Zwartewaterland;2019;6.6;35
5753;Geregistreerd in donorregister;Zwartewaterland;2020;7.4;39
5754;Geregistreerd in donorregister;Zwijndrecht;2014;15.6;40
5755;Geregistreerd in donorregister;Zwijndrecht;2015;15.6;40
5756;Geregistreerd in donorregister;Zwijndrecht;2016;15.5;40
5757;Geregistreerd in donorregister;Zwijndrecht;2017;15.9;41
5758;Geregistreerd in donorregister;Zwijndrecht;2018;16.4;42
5759;Geregistreerd in donorregister;Zwijndrecht;2019;16.6;43
5760;Geregistreerd in donorregister;Zwijndrecht;2020;18.1;46
5761;Geregistreerd in donorregister;Zwolle;2014;44.9;43
5762;Geregistreerd in donorregister;Zwolle;2015;45.3;43
5763;Geregistreerd in donorregister;Zwolle;2016;46.2;43
5764;Geregistreerd in donorregister;Zwolle;2017;47.6;44
5765;Geregistreerd in donorregister;Zwolle;2018;49.5;46
5766;Geregistreerd in donorregister;Zwolle;2019;50.3;46
5767;Geregistreerd in donorregister;Zwolle;2020;54.7;49
5768;Toestemming zonder donatiebeperkingen;Nederland;2014;2796.3;19
5769;Toestemming zonder donatiebeperkingen;Nederland;2015;2827.9;19
5770;Toestemming zonder donatiebeperkingen;Nederland;2016;2869.7;19
5771;Toestemming zonder donatiebeperkingen;Nederland;2017;2888.6;19
5772;Toestemming zonder donatiebeperkingen;Nederland;2018;2919.6;19
5773;Toestemming zonder donatiebeperkingen;Nederland;2019;2917.3;19
5774;Toestemming zonder donatiebeperkingen;Nederland;2020;2981.1;20
5775;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2014;283.4;19
5776;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2015;286.5;19
5777;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2016;290.8;19
5778;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2017;292.4;19
5779;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2018;294.9;19
5780;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2019;294.5;19
5781;Toestemming zonder donatiebeperkingen;Noord-Nederland (LD);2020;301.1;20
5782;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2014;581.8;19
5783;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2015;589.0;19
5784;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2016;599.3;19
5785;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2017;604.4;19
5786;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2018;612.7;19
5787;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2019;613.7;19
5788;Toestemming zonder donatiebeperkingen;Oost-Nederland (LD);2020;630.2;20
5789;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2014;1244.5;18
5790;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2015;1260.0;18
5791;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2016;1280.2;18
5792;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2017;1289.9;18
5793;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2018;1304.7;18
5794;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2019;1303.5;18
5795;Toestemming zonder donatiebeperkingen;West-Nederland (LD);2020;1330.2;18
5796;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2014;686.5;22
5797;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2015;692.5;22
5798;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2016;699.4;22
5799;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2017;701.8;22
5800;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2018;707.3;22
5801;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2019;705.6;22
5802;Toestemming zonder donatiebeperkingen;Zuid-Nederland (LD);2020;719.6;22
5803;Toestemming zonder donatiebeperkingen;Groningen (PV);2014;95.7;19
5804;Toestemming zonder donatiebeperkingen;Groningen (PV);2015;96.8;19
5805;Toestemming zonder donatiebeperkingen;Groningen (PV);2016;98.1;19
5806;Toestemming zonder donatiebeperkingen;Groningen (PV);2017;98.5;19
5807;Toestemming zonder donatiebeperkingen;Groningen (PV);2018;99.3;19
5808;Toestemming zonder donatiebeperkingen;Groningen (PV);2019;98.7;19
5809;Toestemming zonder donatiebeperkingen;Groningen (PV);2020;100.8;19
5810;Toestemming zonder donatiebeperkingen;Friesland (PV);2014;105.3;19
5811;Toestemming zonder donatiebeperkingen;Friesland (PV);2015;106.3;19
5812;Toestemming zonder donatiebeperkingen;Friesland (PV);2016;107.9;19
5813;Toestemming zonder donatiebeperkingen;Friesland (PV);2017;108.2;19
5814;Toestemming zonder donatiebeperkingen;Friesland (PV);2018;108.8;19
5815;Toestemming zonder donatiebeperkingen;Friesland (PV);2019;108.8;19
5816;Toestemming zonder donatiebeperkingen;Friesland (PV);2020;111.1;19
5817;Toestemming zonder donatiebeperkingen;Drenthe (PV);2014;82.4;19
5818;Toestemming zonder donatiebeperkingen;Drenthe (PV);2015;83.4;20
5819;Toestemming zonder donatiebeperkingen;Drenthe (PV);2016;84.9;20
5820;Toestemming zonder donatiebeperkingen;Drenthe (PV);2017;85.8;20
5821;Toestemming zonder donatiebeperkingen;Drenthe (PV);2018;86.8;20
5822;Toestemming zonder donatiebeperkingen;Drenthe (PV);2019;87.1;20
5823;Toestemming zonder donatiebeperkingen;Drenthe (PV);2020;89.2;20
5824;Toestemming zonder donatiebeperkingen;Overijssel (PV);2014;185.9;19
5825;Toestemming zonder donatiebeperkingen;Overijssel (PV);2015;188.5;19
5826;Toestemming zonder donatiebeperkingen;Overijssel (PV);2016;192.1;19
5827;Toestemming zonder donatiebeperkingen;Overijssel (PV);2017;193.9;20
5828;Toestemming zonder donatiebeperkingen;Overijssel (PV);2018;196.5;20
5829;Toestemming zonder donatiebeperkingen;Overijssel (PV);2019;196.8;20
5830;Toestemming zonder donatiebeperkingen;Overijssel (PV);2020;202.4;20
5831;Toestemming zonder donatiebeperkingen;Flevoland (PV);2014;56.1;17
5832;Toestemming zonder donatiebeperkingen;Flevoland (PV);2015;56.4;17
5833;Toestemming zonder donatiebeperkingen;Flevoland (PV);2016;57.1;17
5834;Toestemming zonder donatiebeperkingen;Flevoland (PV);2017;57.2;17
5835;Toestemming zonder donatiebeperkingen;Flevoland (PV);2018;57.7;17
5836;Toestemming zonder donatiebeperkingen;Flevoland (PV);2019;57.4;16
5837;Toestemming zonder donatiebeperkingen;Flevoland (PV);2020;58.6;16
5838;Toestemming zonder donatiebeperkingen;Gelderland (PV);2014;339.8;19
5839;Toestemming zonder donatiebeperkingen;Gelderland (PV);2015;344.1;20
5840;Toestemming zonder donatiebeperkingen;Gelderland (PV);2016;350.1;20
5841;Toestemming zonder donatiebeperkingen;Gelderland (PV);2017;353.3;20
5842;Toestemming zonder donatiebeperkingen;Gelderland (PV);2018;358.5;20
5843;Toestemming zonder donatiebeperkingen;Gelderland (PV);2019;359.5;20
5844;Toestemming zonder donatiebeperkingen;Gelderland (PV);2020;369.2;20
5845;Toestemming zonder donatiebeperkingen;Utrecht (PV);2014;215.9;20
5846;Toestemming zonder donatiebeperkingen;Utrecht (PV);2015;219.4;20
5847;Toestemming zonder donatiebeperkingen;Utrecht (PV);2016;224.0;20
5848;Toestemming zonder donatiebeperkingen;Utrecht (PV);2017;227.0;20
5849;Toestemming zonder donatiebeperkingen;Utrecht (PV);2018;230.9;20
5850;Toestemming zonder donatiebeperkingen;Utrecht (PV);2019;232.1;20
5851;Toestemming zonder donatiebeperkingen;Utrecht (PV);2020;239.1;20
5852;Toestemming zonder donatiebeperkingen;Noord-Holland (PV);2014;452.5;19
5853;Toestemming zonder donatiebeperkingen;Noord-Holland (PV);2015;458.3;19
5854;Toestemming zonder donatiebeperkingen;Noord-Holland (PV);2016;465.9;19
5855;Toestemming zonder donatiebeperkingen;Noord-Holland (PV);2017;469.1;19
5856;Toestemming zonder donatiebeperkingen;Noord-Holland (PV);2018;473.4;19
5857;Toestemming zonder donatiebeperkingen;Noord-Holland (PV);2019;471.7;19
5858;Toestemming zonder donatiebeperkingen;Noord-Holland (PV);2020;478.5;19
5859;Toestemming zonder donatiebeperkingen;Zuid-Holland (PV);2014;511.0;17
5860;Toestemming zonder donatiebeperkingen;Zuid-Holland (PV);2015;516.8;17
5861;Toestemming zonder donatiebeperkingen;Zuid-Holland (PV);2016;524.2;17
5862;Toestemming zonder donatiebeperkingen;Zuid-Holland (PV);2017;527.7;17
5863;Toestemming zonder donatiebeperkingen;Zuid-Holland (PV);2018;534.0;17
5864;Toestemming zonder donatiebeperkingen;Zuid-Holland (PV);2019;533.4;17
5865;Toestemming zonder donatiebeperkingen;Zuid-Holland (PV);2020;545.0;17
5866;Toestemming zonder donatiebeperkingen;Zeeland (PV);2014;65.1;20
5867;Toestemming zonder donatiebeperkingen;Zeeland (PV);2015;65.5;20
5868;Toestemming zonder donatiebeperkingen;Zeeland (PV);2016;66.1;20
5869;Toestemming zonder donatiebeperkingen;Zeeland (PV);2017;66.1;20
5870;Toestemming zonder donatiebeperkingen;Zeeland (PV);2018;66.5;20
5871;Toestemming zonder donatiebeperkingen;Zeeland (PV);2019;66.3;20
5872;Toestemming zonder donatiebeperkingen;Zeeland (PV);2020;67.5;20
5873;Toestemming zonder donatiebeperkingen;Noord-Brabant (PV);2014;485.0;22
5874;Toestemming zonder donatiebeperkingen;Noord-Brabant (PV);2015;489.9;23
5875;Toestemming zonder donatiebeperkingen;Noord-Brabant (PV);2016;495.5;23
5876;Toestemming zonder donatiebeperkingen;Noord-Brabant (PV);2017;497.8;23
5877;Toestemming zonder donatiebeperkingen;Noord-Brabant (PV);2018;502.2;23
5878;Toestemming zonder donatiebeperkingen;Noord-Brabant (PV);2019;501.8;22
5879;Toestemming zonder donatiebeperkingen;Noord-Brabant (PV);2020;511.9;23
5880;Toestemming zonder donatiebeperkingen;Limburg (PV);2014;201.5;20
5881;Toestemming zonder donatiebeperkingen;Limburg (PV);2015;202.5;20
5882;Toestemming zonder donatiebeperkingen;Limburg (PV);2016;203.9;20
5883;Toestemming zonder donatiebeperkingen;Limburg (PV);2017;204.0;20
5884;Toestemming zonder donatiebeperkingen;Limburg (PV);2018;205.1;20
5885;Toestemming zonder donatiebeperkingen;Limburg (PV);2019;203.9;20
5886;Toestemming zonder donatiebeperkingen;Limburg (PV);2020;207.7;21
5887;Toestemming zonder donatiebeperkingen;Oost-Groningen (CR);2014;18.7;16
5888;Toestemming zonder donatiebeperkingen;Oost-Groningen (CR);2015;18.8;16
5889;Toestemming zonder donatiebeperkingen;Oost-Groningen (CR);2016;19.0;16
5890;Toestemming zonder donatiebeperkingen;Oost-Groningen (CR);2017;19.1;16
5891;Toestemming zonder donatiebeperkingen;Oost-Groningen (CR);2018;19.2;16
5892;Toestemming zonder donatiebeperkingen;Oost-Groningen (CR);2019;19.2;16
5893;Toestemming zonder donatiebeperkingen;Oost-Groningen (CR);2020;19.6;16
5894;Toestemming zonder donatiebeperkingen;Delfzijl en omgeving (CR);2014;7.1;17
5895;Toestemming zonder donatiebeperkingen;Delfzijl en omgeving (CR);2015;7.1;17
5896;Toestemming zonder donatiebeperkingen;Delfzijl en omgeving (CR);2016;7.2;17
5897;Toestemming zonder donatiebeperkingen;Delfzijl en omgeving (CR);2017;7.2;17
5898;Toestemming zonder donatiebeperkingen;Delfzijl en omgeving (CR);2018;7.2;17
5899;Toestemming zonder donatiebeperkingen;Delfzijl en omgeving (CR);2019;7.1;17
5900;Toestemming zonder donatiebeperkingen;Delfzijl en omgeving (CR);2020;7.3;18
5901;Toestemming zonder donatiebeperkingen;Overig Groningen (CR);2014;69.9;20
5902;Toestemming zonder donatiebeperkingen;Overig Groningen (CR);2015;70.8;20
5903;Toestemming zonder donatiebeperkingen;Overig Groningen (CR);2016;71.9;20
5904;Toestemming zonder donatiebeperkingen;Overig Groningen (CR);2017;72.1;20
5905;Toestemming zonder donatiebeperkingen;Overig Groningen (CR);2018;72.9;20
5906;Toestemming zonder donatiebeperkingen;Overig Groningen (CR);2019;72.3;20
5907;Toestemming zonder donatiebeperkingen;Overig Groningen (CR);2020;73.9;20
5908;Toestemming zonder donatiebeperkingen;Noord-Friesland (CR);2014;50.4;18
