ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitInVervuilingseenheden_2;CapaciteitInInwonerequivalenten_3;CapaciteitInInwonerequivalentenEU_4
8655;Oxidatiesloten;Biologische defosfatering in deelstroom;2003;1.0;;25.0;22.0
8656;Oxidatiesloten;Biologische defosfatering in deelstroom;2004;6.0;;65.0;58.0
8657;Oxidatiesloten;Biologische defosfatering in deelstroom;2005;6.0;;88.0;79.0
8658;Oxidatiesloten;Biologische defosfatering in deelstroom;2006;6.0;;88.0;79.0
8659;Oxidatiesloten;Biologische defosfatering in deelstroom;2007;5.0;;75.0;67.0
8660;Oxidatiesloten;Biologische defosfatering in deelstroom;2008;4.0;;29.0;26.0
8661;Oxidatiesloten;Biologische defosfatering in deelstroom;2009;4.0;;29.0;26.0
8662;Oxidatiesloten;Biologische defosfatering in deelstroom;2010;4.0;36.0;29.0;26.0
8663;Oxidatiesloten;Biologische defosfatering in deelstroom;2011;4.0;36.0;29.0;26.0
8664;Oxidatiesloten;Biologische defosfatering in deelstroom;2012;4.0;36.0;29.0;26.0
8665;Oxidatiesloten;Biologische defosfatering in deelstroom;2013;4.0;36.0;29.0;26.0
8666;Oxidatiesloten;Biologische defosfatering in deelstroom;2014;4.0;36.0;29.0;26.0
8667;Oxidatiesloten;Biologische defosfatering in deelstroom;2015;4.0;36.0;29.0;26.0
8668;Oxidatiesloten;Biologische defosfatering in deelstroom;2016;4.0;36.0;29.0;26.0
8669;Oxidatiesloten;Biologische defosfatering in deelstroom;2017;4.0;36.0;29.0;26.0
8670;Oxidatiesloten;Biologische defosfatering in deelstroom;2018;4.0;36.0;29.0;26.0
8671;Oxidatiesloten;Biologische defosfatering in deelstroom;2019;4.0;36.0;29.0;26.0
8672;Oxidatiesloten;Biologische defosfatering in deelstroom;2020;2.0;17.0;14.0;13.0
8673;Oxidatiesloten;Biologische defosfatering in deelstroom;2021;2.0;17.0;14.0;13.0
8674;Oxidatiesloten;Biologische defosfatering in deelstroom;2022;2.0;17.0;14.0;13.0
8675;Oxidatiesloten;Biologische defosfatering in deelstroom;2023;3.0;32.0;27.0;24.0
8676;Oxidatiesloten;Biologisch defosfatering onbekend;1981;0.0;;0.0;0.0
8677;Oxidatiesloten;Biologisch defosfatering onbekend;1985;0.0;;0.0;0.0
8678;Oxidatiesloten;Biologisch defosfatering onbekend;1990;0.0;;0.0;0.0
8679;Oxidatiesloten;Biologisch defosfatering onbekend;1991;0.0;;0.0;0.0
8680;Oxidatiesloten;Biologisch defosfatering onbekend;1992;0.0;;0.0;0.0
8681;Oxidatiesloten;Biologisch defosfatering onbekend;1993;0.0;;0.0;0.0
8682;Oxidatiesloten;Biologisch defosfatering onbekend;1994;2.0;;15.0;14.0
8683;Oxidatiesloten;Biologisch defosfatering onbekend;1995;2.0;;15.0;14.0
8684;Oxidatiesloten;Biologisch defosfatering onbekend;1996;2.0;;15.0;14.0
8685;Oxidatiesloten;Biologisch defosfatering onbekend;1997;2.0;;15.0;14.0
8686;Oxidatiesloten;Biologisch defosfatering onbekend;1998;2.0;;15.0;14.0
8687;Oxidatiesloten;Biologisch defosfatering onbekend;1999;2.0;;15.0;14.0
8688;Oxidatiesloten;Biologisch defosfatering onbekend;2000;2.0;;15.0;14.0
8689;Oxidatiesloten;Biologisch defosfatering onbekend;2001;2.0;;15.0;14.0
8690;Oxidatiesloten;Biologisch defosfatering onbekend;2002;2.0;;15.0;14.0
8691;Oxidatiesloten;Biologisch defosfatering onbekend;2003;2.0;;15.0;14.0
8692;Oxidatiesloten;Biologisch defosfatering onbekend;2004;3.0;;249.0;224.0
8693;Oxidatiesloten;Biologisch defosfatering onbekend;2005;2.0;;236.0;212.0
8694;Oxidatiesloten;Biologisch defosfatering onbekend;2006;2.0;;236.0;212.0
8695;Oxidatiesloten;Biologisch defosfatering onbekend;2007;2.0;;18.0;16.0
8696;Oxidatiesloten;Biologisch defosfatering onbekend;2008;2.0;;18.0;16.0
8697;Oxidatiesloten;Biologisch defosfatering onbekend;2009;2.0;;18.0;16.0
8698;Oxidatiesloten;Biologisch defosfatering onbekend;2010;2.0;25.0;18.0;16.0
8699;Oxidatiesloten;Biologisch defosfatering onbekend;2011;2.0;25.0;18.0;16.0
8700;Oxidatiesloten;Biologisch defosfatering onbekend;2012;2.0;25.0;18.0;16.0
8701;Oxidatiesloten;Biologisch defosfatering onbekend;2013;2.0;25.0;18.0;16.0
8702;Oxidatiesloten;Biologisch defosfatering onbekend;2014;2.0;25.0;18.0;16.0
8703;Oxidatiesloten;Biologisch defosfatering onbekend;2015;2.0;25.0;18.0;16.0
8704;Oxidatiesloten;Biologisch defosfatering onbekend;2016;2.0;25.0;18.0;16.0
8705;Oxidatiesloten;Biologisch defosfatering onbekend;2017;2.0;25.0;18.0;16.0
8706;Oxidatiesloten;Biologisch defosfatering onbekend;2018;2.0;25.0;18.0;16.0
8707;Oxidatiesloten;Biologisch defosfatering onbekend;2019;2.0;25.0;18.0;16.0
8708;Oxidatiesloten;Biologisch defosfatering onbekend;2020;2.0;25.0;18.0;16.0
8709;Oxidatiesloten;Biologisch defosfatering onbekend;2021;2.0;25.0;18.0;16.0
8710;Oxidatiesloten;Biologisch defosfatering onbekend;2022;2.0;25.0;18.0;16.0
8711;Oxidatiesloten;Biologisch defosfatering onbekend;2023;2.0;25.0;18.0;16.0
8712;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1981;0.0;;0.0;0.0
8713;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1985;0.0;;0.0;0.0
8714;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1990;0.0;;0.0;0.0
8715;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1991;0.0;;0.0;0.0
8716;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1992;0.0;;0.0;0.0
8717;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1993;0.0;;0.0;0.0
8718;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1994;0.0;;0.0;0.0
8719;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1995;0.0;;0.0;0.0
8720;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1996;0.0;;0.0;0.0
8721;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1997;0.0;;0.0;0.0
8722;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1998;0.0;;0.0;0.0
8723;Oxidatiesloten;Comb. chemische/biolog. defosfatering;1999;0.0;;0.0;0.0
8724;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2000;0.0;;0.0;0.0
8725;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2001;0.0;;0.0;0.0
8726;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2002;1.0;;18.0;16.0
8727;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2003;1.0;;18.0;16.0
8728;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2004;1.0;;18.0;16.0
8729;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2005;2.0;;42.0;38.0
8730;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2006;2.0;;42.0;38.0
8731;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2007;3.0;;268.0;242.0
8732;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2008;2.0;;251.0;226.0
8733;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2009;2.0;;251.0;226.0
8734;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2010;2.0;303.0;251.0;226.0
8735;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2011;7.0;571.0;470.0;423.0
8736;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2012;7.0;571.0;470.0;423.0
8737;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2013;8.0;581.0;482.0;434.0
8738;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2014;8.0;581.0;477.0;429.0
8739;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2015;15.0;725.0;588.0;529.0
8740;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2016;15.0;725.0;588.0;529.0
8741;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2017;14.0;679.0;562.0;506.0
8742;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2018;15.0;721.0;580.0;522.0
8743;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2019;19.0;844.0;663.0;597.0
8744;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2020;17.0;772.0;618.0;556.0
8745;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2021;11.0;681.0;551.0;495.0
8746;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2022;13.0;694.0;570.0;513.0
8747;Oxidatiesloten;Comb. chemische/biolog. defosfatering;2023;15.0;765.0;627.0;565.0
8748;Oxidatiesloten;Geen extra stikstofverwijdering;1981;121.0;;826.0;743.0
8749;Oxidatiesloten;Geen extra stikstofverwijdering;1985;121.0;;888.0;799.0
8750;Oxidatiesloten;Geen extra stikstofverwijdering;1990;119.0;;1044.0;939.0
8751;Oxidatiesloten;Geen extra stikstofverwijdering;1991;116.0;;1056.0;950.0
8752;Oxidatiesloten;Geen extra stikstofverwijdering;1992;114.0;;1051.0;946.0
8753;Oxidatiesloten;Geen extra stikstofverwijdering;1993;110.0;;1039.0;935.0
8754;Oxidatiesloten;Geen extra stikstofverwijdering;1994;105.0;;1025.0;923.0
8755;Oxidatiesloten;Geen extra stikstofverwijdering;1995;102.0;;1018.0;916.0
8756;Oxidatiesloten;Geen extra stikstofverwijdering;1996;98.0;;1000.0;900.0
8757;Oxidatiesloten;Geen extra stikstofverwijdering;1997;93.0;;955.0;859.0
8758;Oxidatiesloten;Geen extra stikstofverwijdering;1998;94.0;;1206.0;1085.0
8759;Oxidatiesloten;Geen extra stikstofverwijdering;1999;87.0;;1194.0;1074.0
8760;Oxidatiesloten;Geen extra stikstofverwijdering;2000;81.0;;1050.0;945.0
8761;Oxidatiesloten;Geen extra stikstofverwijdering;2001;79.0;;1039.0;935.0
8762;Oxidatiesloten;Geen extra stikstofverwijdering;2002;73.0;;1017.0;915.0
8763;Oxidatiesloten;Geen extra stikstofverwijdering;2003;69.0;;976.0;879.0
8764;Oxidatiesloten;Geen extra stikstofverwijdering;2004;49.0;;620.0;558.0
8765;Oxidatiesloten;Geen extra stikstofverwijdering;2005;40.0;;517.0;465.0
8766;Oxidatiesloten;Geen extra stikstofverwijdering;2006;35.0;;490.0;441.0
8767;Oxidatiesloten;Geen extra stikstofverwijdering;2007;27.0;;458.0;412.0
8768;Oxidatiesloten;Geen extra stikstofverwijdering;2008;23.0;;246.0;221.0
8769;Oxidatiesloten;Geen extra stikstofverwijdering;2009;22.0;;242.0;218.0
8770;Oxidatiesloten;Geen extra stikstofverwijdering;2010;22.0;298.0;242.0;218.0
8771;Oxidatiesloten;Geen extra stikstofverwijdering;2011;18.0;210.0;169.0;152.0
8772;Oxidatiesloten;Geen extra stikstofverwijdering;2012;18.0;210.0;169.0;152.0
8773;Oxidatiesloten;Geen extra stikstofverwijdering;2013;17.0;196.0;157.0;141.0
8774;Oxidatiesloten;Geen extra stikstofverwijdering;2014;15.0;124.0;97.0;87.0
8775;Oxidatiesloten;Geen extra stikstofverwijdering;2015;5.0;48.0;43.0;39.0
8776;Oxidatiesloten;Geen extra stikstofverwijdering;2016;3.0;43.0;39.0;35.0
8777;Oxidatiesloten;Geen extra stikstofverwijdering;2017;3.0;43.0;39.0;35.0
8778;Oxidatiesloten;Geen extra stikstofverwijdering;2018;3.0;43.0;39.0;35.0
8779;Oxidatiesloten;Geen extra stikstofverwijdering;2019;3.0;43.0;39.0;35.0
8780;Oxidatiesloten;Geen extra stikstofverwijdering;2020;3.0;43.0;39.0;35.0
8781;Oxidatiesloten;Geen extra stikstofverwijdering;2021;0.0;0.0;0.0;0.0
8782;Oxidatiesloten;Geen extra stikstofverwijdering;2022;0.0;0.0;0.0;0.0
8783;Oxidatiesloten;Geen extra stikstofverwijdering;2023;0.0;0.0;0.0;0.0
8784;Oxidatiesloten;Extra stikstofverwijdering;1981;0.0;;0.0;0.0
8785;Oxidatiesloten;Extra stikstofverwijdering;1985;0.0;;0.0;0.0
8786;Oxidatiesloten;Extra stikstofverwijdering;1990;0.0;;0.0;0.0
8787;Oxidatiesloten;Extra stikstofverwijdering;1991;0.0;;0.0;0.0
8788;Oxidatiesloten;Extra stikstofverwijdering;1992;0.0;;0.0;0.0
8789;Oxidatiesloten;Extra stikstofverwijdering;1993;0.0;;0.0;0.0
8790;Oxidatiesloten;Extra stikstofverwijdering;1994;0.0;;0.0;0.0
8791;Oxidatiesloten;Extra stikstofverwijdering;1995;0.0;;0.0;0.0
8792;Oxidatiesloten;Extra stikstofverwijdering;1996;0.0;;0.0;0.0
8793;Oxidatiesloten;Extra stikstofverwijdering;1997;2.0;;125.0;112.0
8794;Oxidatiesloten;Extra stikstofverwijdering;1998;3.0;;43.0;38.0
8795;Oxidatiesloten;Extra stikstofverwijdering;1999;4.0;;81.0;73.0
8796;Oxidatiesloten;Extra stikstofverwijdering;2000;3.0;;43.0;38.0
8797;Oxidatiesloten;Extra stikstofverwijdering;2001;3.0;;43.0;38.0
8798;Oxidatiesloten;Extra stikstofverwijdering;2002;4.0;;66.0;59.0
8799;Oxidatiesloten;Extra stikstofverwijdering;2003;7.0;;83.0;75.0
8800;Oxidatiesloten;Extra stikstofverwijdering;2004;26.0;;463.0;417.0
8801;Oxidatiesloten;Extra stikstofverwijdering;2005;36.0;;831.0;748.0
8802;Oxidatiesloten;Extra stikstofverwijdering;2006;37.0;;834.0;750.0
8803;Oxidatiesloten;Extra stikstofverwijdering;2007;42.0;;859.0;773.0
8804;Oxidatiesloten;Extra stikstofverwijdering;2008;41.0;;1008.0;907.0
8805;Oxidatiesloten;Extra stikstofverwijdering;2009;41.0;;852.0;767.0
8806;Oxidatiesloten;Extra stikstofverwijdering;2010;41.0;1050.0;850.0;765.0
8807;Oxidatiesloten;Extra stikstofverwijdering;2011;44.0;1095.0;892.0;803.0
8808;Oxidatiesloten;Extra stikstofverwijdering;2012;42.0;1084.0;883.0;795.0
8809;Oxidatiesloten;Extra stikstofverwijdering;2013;41.0;1081.0;880.0;792.0
8810;Oxidatiesloten;Extra stikstofverwijdering;2014;41.0;1153.0;928.0;835.0
8811;Oxidatiesloten;Extra stikstofverwijdering;2015;49.0;1206.0;963.0;867.0
8812;Oxidatiesloten;Extra stikstofverwijdering;2016;47.0;1195.0;955.0;860.0
8813;Oxidatiesloten;Extra stikstofverwijdering;2017;45.0;1079.0;872.0;784.0
8814;Oxidatiesloten;Extra stikstofverwijdering;2018;44.0;1088.0;870.0;783.0
8815;Oxidatiesloten;Extra stikstofverwijdering;2019;43.0;1109.0;882.0;794.0
8816;Oxidatiesloten;Extra stikstofverwijdering;2020;41.0;1090.0;867.0;781.0
8817;Oxidatiesloten;Extra stikstofverwijdering;2021;42.0;1111.0;887.0;798.0
8818;Oxidatiesloten;Extra stikstofverwijdering;2022;44.0;1182.0;945.0;851.0
8819;Oxidatiesloten;Extra stikstofverwijdering;2023;45.0;1197.0;958.0;862.0
8820;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1981;1.0;;2.0;1.0
8821;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1985;0.0;;0.0;0.0
8822;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1990;0.0;;0.0;0.0
8823;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1991;0.0;;0.0;0.0
8824;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1992;0.0;;0.0;0.0
8825;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1993;0.0;;0.0;0.0
8826;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1994;0.0;;0.0;0.0
8827;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1995;0.0;;0.0;0.0
8828;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1996;0.0;;0.0;0.0
8829;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1997;0.0;;0.0;0.0
8830;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1998;0.0;;0.0;0.0
8831;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;1999;0.0;;0.0;0.0
8832;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2000;0.0;;0.0;0.0
8833;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2001;0.0;;0.0;0.0
8834;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2002;0.0;;0.0;0.0
8835;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2003;0.0;;0.0;0.0
8836;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2004;0.0;;0.0;0.0
8837;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2005;0.0;;0.0;0.0
8838;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2006;0.0;;0.0;0.0
8839;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2007;0.0;;0.0;0.0
8840;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2008;0.0;;0.0;0.0
8841;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2009;0.0;;0.0;0.0
8842;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2010;0.0;0.0;0.0;0.0
8843;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2011;0.0;0.0;0.0;0.0
8844;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2012;0.0;0.0;0.0;0.0
8845;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2013;0.0;0.0;0.0;0.0
8846;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2014;0.0;0.0;0.0;0.0
8847;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2015;0.0;0.0;0.0;0.0
8848;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2016;0.0;0.0;0.0;0.0
8849;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2017;0.0;0.0;0.0;0.0
8850;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2018;0.0;0.0;0.0;0.0
8851;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2019;0.0;0.0;0.0;0.0
8852;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2020;0.0;0.0;0.0;0.0
8853;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2021;0.0;0.0;0.0;0.0
8854;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2022;0.0;0.0;0.0;0.0
8855;Oxidatiesloten;Slibstabilisatie: geen voorzieningen;2023;0.0;0.0;0.0;0.0
8856;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1981;2.0;;11.0;10.0
8857;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1985;2.0;;11.0;10.0
8858;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1990;1.0;;4.0;4.0
8859;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1991;1.0;;4.0;4.0
8860;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1992;1.0;;4.0;4.0
8861;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1993;1.0;;4.0;4.0
8862;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1994;1.0;;4.0;4.0
8863;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1995;1.0;;4.0;4.0
8864;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1996;1.0;;4.0;4.0
8865;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1997;1.0;;4.0;4.0
8866;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1998;2.0;;39.0;35.0
8867;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;1999;2.0;;44.0;40.0
8868;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2000;1.0;;4.0;4.0
8869;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2001;1.0;;4.0;4.0
8870;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2002;1.0;;4.0;4.0
8871;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2003;1.0;;4.0;4.0
8872;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2004;1.0;;4.0;4.0
8873;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2005;1.0;;4.0;4.0
8874;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2006;1.0;;4.0;4.0
8875;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2007;0.0;;0.0;0.0
8876;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2008;0.0;;0.0;0.0
8877;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2009;0.0;;0.0;0.0
8878;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2010;0.0;0.0;0.0;0.0
8879;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2011;1.0;38.0;36.0;32.0
8880;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2012;0.0;0.0;0.0;0.0
8881;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2013;0.0;0.0;0.0;0.0
8882;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2014;0.0;0.0;0.0;0.0
8883;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2015;0.0;0.0;0.0;0.0
8884;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2016;0.0;0.0;0.0;0.0
8885;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2017;0.0;0.0;0.0;0.0
8886;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2018;;;;
8887;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2019;0.0;0.0;0.0;0.0
8888;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2020;0.0;0.0;0.0;0.0
8889;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2021;0.0;0.0;0.0;0.0
8890;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2022;0.0;0.0;0.0;0.0
8891;Oxidatiesloten;Stabilisatie in Imhofftank/clarigester;2023;0.0;0.0;0.0;0.0
8892;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1981;0.0;;0.0;0.0
8893;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1985;0.0;;0.0;0.0
8894;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1990;0.0;;0.0;0.0
8895;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1991;0.0;;0.0;0.0
8896;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1992;0.0;;0.0;0.0
8897;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1993;0.0;;0.0;0.0
8898;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1994;0.0;;0.0;0.0
8899;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1995;0.0;;0.0;0.0
8900;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1996;0.0;;0.0;0.0
8901;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1997;0.0;;0.0;0.0
8902;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1998;0.0;;0.0;0.0
8903;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;1999;0.0;;0.0;0.0
8904;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2000;0.0;;0.0;0.0
8905;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2001;0.0;;0.0;0.0
8906;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2002;0.0;;0.0;0.0
8907;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2003;0.0;;0.0;0.0
8908;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2004;0.0;;0.0;0.0
8909;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2005;0.0;;0.0;0.0
8910;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2006;0.0;;0.0;0.0
8911;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2007;0.0;;0.0;0.0
8912;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2008;0.0;;0.0;0.0
8913;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2009;0.0;;0.0;0.0
8914;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2010;0.0;0.0;0.0;0.0
8915;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2011;0.0;0.0;0.0;0.0
8916;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2012;0.0;0.0;0.0;0.0
8917;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2013;0.0;0.0;0.0;0.0
8918;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2014;0.0;0.0;0.0;0.0
8919;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2015;0.0;0.0;0.0;0.0
8920;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2016;0.0;0.0;0.0;0.0
8921;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2017;0.0;0.0;0.0;0.0
8922;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2018;0.0;0.0;0.0;0.0
8923;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2019;0.0;0.0;0.0;0.0
8924;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2020;0.0;0.0;0.0;0.0
8925;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2021;0.0;0.0;0.0;0.0
8926;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2022;0.0;0.0;0.0;0.0
8927;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, koud;2023;0.0;0.0;0.0;0.0
8928;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1981;0.0;;0.0;0.0
8929;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1985;0.0;;0.0;0.0
8930;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1990;0.0;;0.0;0.0
8931;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1991;0.0;;0.0;0.0
8932;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1992;0.0;;0.0;0.0
8933;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1993;0.0;;0.0;0.0
8934;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1994;0.0;;0.0;0.0
8935;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1995;0.0;;0.0;0.0
8936;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1996;0.0;;0.0;0.0
8937;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1997;0.0;;0.0;0.0
8938;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1998;0.0;;0.0;0.0
8939;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;1999;0.0;;0.0;0.0
8940;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;2000;0.0;;0.0;0.0
8941;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;2001;0.0;;0.0;0.0
8942;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;2002;0.0;;0.0;0.0
8943;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;2003;0.0;;0.0;0.0
8944;Oxidatiesloten;Stabilisatie in enkeltrapsgisting, warm;2004;0.0;;0.0;0.0
