ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;Totaal_1;OpgerichteWerkgevers_2;OpgehevenWerkgevers_3;Uit1JaarEerder_4;Uit2JaarEerder_5;Uit3JaarEerder_6;Uit4JaarEerder_7;Uit5JaarEerder_8;WerkzamePersonen_9;Werknemers_10;WerkzamePersonen_11;Werknemers_12;WerkzamePersonen_13;Werknemers_14;Uit1JaarEerder_15;Uit2JaarEerder_16;Uit3JaarEerder_17;Uit4JaarEerder_18;Uit5JaarEerder_19;Uit1JaarEerder_20;Uit2JaarEerder_21;Uit3JaarEerder_22;Uit4JaarEerder_23;Uit5JaarEerder_24
8861;354200;1 tot 5 werknemers;2018;44377.0;5061.0;5693.0;4651.0;4403.0;3041.0;2626.0;2330.0;137609.0;89307.0;10839.0;6483.0;13007.0;7510.0;15400.0;;14234.0;12937.0;12024.0;10295.0;;6935.0;6213.0;5623.0
8862;354200;1 tot 5 werknemers;2019;44997.0;5783.0;6064.0;4058.0;3867.0;3849.0;2667.0;2358.0;137532.0;89988.0;11556.0;7612.0;13242.0;7721.0;13301.0;14372.0;16242.0;13775.0;12587.0;9001.0;8716.0;8686.0;6137.0;5616.0
8863;354200;1 tot 5 werknemers;2020;43969.0;4371.0;4485.0;4715.0;3354.0;3325.0;3389.0;2399.0;133785.0;87965.0;8980.0;5631.0;9838.0;5720.0;13889.0;12527.0;13654.0;15378.0;13391.0;9689.0;7554.0;7605.0;7719.0;5568.0
8864;354200;1 tot 5 werknemers;2021;43718.0;5550.0;4766.0;3705.0;4033.0;2934.0;2946.0;3013.0;107318.0;88845.0;8831.0;7112.0;8076.0;5997.0;11231.0;12826.0;11530.0;12694.0;14294.0;7804.0;8390.0;6674.0;6786.0;6911.0
8865;354200;1 tot 5 werknemers;2022;43668.0;4756.0;5504.0;4528.0;3230.0;3578.0;2648.0;2702.0;105760.0;88856.0;7406.0;5967.0;9433.0;7174.0;12007.0;11649.0;12814.0;11574.0;12663.0;7556.0;6907.0;7500.0;6056.0;6273.0
8866;354200;5 tot 10 werknemers;2010;16108.0;412.0;505.0;465.0;500.0;532.0;;;124097.0;105211.0;2922.0;2689.0;3604.0;3204.0;7993.0;14266.0;9179.0;;;3501.0;3921.0;4257.0;;
8867;354200;5 tot 10 werknemers;2011;15924.0;462.0;567.0;392.0;423.0;462.0;486.0;;122685.0;104163.0;3207.0;2930.0;4089.0;3612.0;4045.0;7755.0;14162.0;8909.0;;2775.0;3213.0;3624.0;3903.0;
8868;354200;5 tot 10 werknemers;2012;15476.0;381.0;485.0;433.0;353.0;394.0;422.0;446.0;118608.0;100949.0;2680.0;2471.0;3510.0;3121.0;4612.0;3812.0;7928.0;14042.0;8541.0;3013.0;2495.0;2989.0;3323.0;3579.0
8869;354200;5 tot 10 werknemers;2013;15028.0;322.0;482.0;358.0;381.0;318.0;349.0;395.0;114945.0;97761.0;2169.0;2023.0;3463.0;3099.0;3521.0;4249.0;3555.0;7623.0;13930.0;2513.0;2662.0;2253.0;2666.0;3116.0
8870;354200;5 tot 10 werknemers;2014;14782.0;388.0;522.0;300.0;317.0;335.0;283.0;318.0;112393.0;95748.0;2677.0;2461.0;3672.0;3299.0;2894.0;3652.0;3982.0;3492.0;7356.0;2026.0;2221.0;2350.0;2004.0;2427.0
8871;354200;5 tot 10 werknemers;2015;14509.0;289.0;389.0;365.0;249.0;278.0;304.0;265.0;110524.0;94347.0;2003.0;1835.0;2796.0;2505.0;3533.0;2689.0;3641.0;3877.0;3341.0;2530.0;1684.0;1965.0;2140.0;1884.0
8872;354200;5 tot 10 werknemers;2016;14613.0;319.0;479.0;271.0;333.0;229.0;261.0;288.0;111202.0;94922.0;2184.0;1980.0;3428.0;3029.0;3052.0;3456.0;2622.0;3890.0;3799.0;1880.0;2322.0;1553.0;1846.0;2031.0
8873;354200;5 tot 10 werknemers;2017;14570.0;337.0;452.0;307.0;232.0;289.0;203.0;237.0;110367.0;94561.0;2351.0;2128.0;3206.0;2844.0;;2858.0;3437.0;2498.0;4105.0;2111.0;1618.0;2026.0;1388.0;1680.0
8874;354200;5 tot 10 werknemers;2018;14604.0;268.0;420.0;317.0;276.0;204.0;266.0;181.0;110879.0;94905.0;1849.0;1691.0;3023.0;2655.0;3945.0;3853.0;2773.0;3343.0;2444.0;2216.0;;1425.0;1875.0;1245.0
8875;354200;5 tot 10 werknemers;2019;14339.0;339.0;407.0;260.0;288.0;254.0;190.0;237.0;108813.0;93494.0;2294.0;2117.0;2870.0;2558.0;2829.0;3781.0;3726.0;2756.0;3190.0;1792.0;2010.0;1759.0;1326.0;1675.0
8876;354200;5 tot 10 werknemers;2020;14158.0;259.0;229.0;317.0;228.0;267.0;227.0;175.0;107155.0;92245.0;1801.0;1647.0;1672.0;1477.0;3204.0;2773.0;3698.0;3550.0;2631.0;2162.0;1582.0;1871.0;1593.0;1221.0
8877;354200;5 tot 10 werknemers;2021;14860.0;274.0;274.0;251.0;285.0;197.0;239.0;207.0;101478.0;97424.0;1748.0;1707.0;1777.0;1697.0;2948.0;3081.0;2970.0;3540.0;3450.0;1743.0;1950.0;1371.0;1683.0;1448.0
8878;354200;5 tot 10 werknemers;2022;14913.0;230.0;351.0;270.0;228.0;263.0;189.0;232.0;101524.0;97786.0;1449.0;1410.0;2312.0;2203.0;2731.0;3012.0;2951.0;3345.0;3405.0;1719.0;1590.0;1795.0;1316.0;1639.0
8879;354200;10 of meer werknemers;2010;17603.0;289.0;412.0;307.0;383.0;392.0;;;1039118.0;1023362.0;13317.0;13184.0;19378.0;19174.0;35017.0;25479.0;44450.0;;;22579.0;13925.0;21650.0;;
8880;354200;10 of meer werknemers;2011;17443.0;372.0;460.0;265.0;289.0;364.0;369.0;;1053976.0;1038607.0;15473.0;15278.0;18706.0;18435.0;18957.0;36371.0;24913.0;44334.0;;12329.0;22129.0;12897.0;19927.0;
8881;354200;10 of meer werknemers;2012;17162.0;307.0;389.0;349.0;239.0;266.0;330.0;333.0;1058433.0;1043896.0;11966.0;11812.0;14473.0;14259.0;23701.0;15923.0;35875.0;22687.0;44234.0;14725.0;11791.0;21628.0;11847.0;18831.0
8882;354200;10 of meer werknemers;2013;16817.0;263.0;392.0;294.0;327.0;225.0;246.0;310.0;1060939.0;1046750.0;13017.0;12914.0;13406.0;13193.0;17287.0;23237.0;14869.0;36373.0;21657.0;11522.0;14082.0;8326.0;21077.0;11254.0
8883;354200;10 of meer werknemers;2014;16263.0;282.0;361.0;252.0;267.0;310.0;201.0;231.0;1046612.0;1033258.0;11900.0;11782.0;13973.0;13762.0;16180.0;15962.0;21950.0;14255.0;35298.0;12562.0;10663.0;13804.0;6863.0;20547.0
8884;354200;10 of meer werknemers;2015;16067.0;244.0;322.0;268.0;230.0;243.0;279.0;191.0;1058637.0;1045653.0;11708.0;11588.0;15944.0;15768.0;15519.0;14287.0;15735.0;20205.0;14875.0;11161.0;11552.0;9990.0;12692.0;6151.0
8885;354200;10 of meer werknemers;2016;16419.0;207.0;350.0;233.0;258.0;209.0;218.0;261.0;1084635.0;1071480.0;8589.0;8489.0;12264.0;12110.0;16070.0;15623.0;9867.0;15974.0;20390.0;10680.0;10489.0;6733.0;9232.0;12367.0
8886;354200;10 of meer werknemers;2017;16744.0;205.0;307.0;193.0;216.0;241.0;188.0;209.0;1119696.0;1106801.0;9734.0;9627.0;;15089.0;;16188.0;16030.0;9419.0;16511.0;;10222.0;10101.0;5675.0;9060.0
8887;354200;10 of meer werknemers;2018;17016.0;170.0;312.0;195.0;175.0;198.0;229.0;176.0;1159482.0;1146113.0;6008.0;5920.0;10572.0;10400.0;16966.0;;16488.0;16111.0;10090.0;9556.0;;9835.0;9429.0;5431.0
8888;354200;10 of meer werknemers;2019;17029.0;168.0;285.0;163.0;172.0;169.0;188.0;220.0;1174819.0;1161935.0;6282.0;6195.0;14155.0;14008.0;8831.0;16695.0;13730.0;16452.0;16073.0;5769.0;9135.0;7173.0;9581.0;9248.0
8889;354200;10 of meer werknemers;2020;16950.0;176.0;141.0;165.0;152.0;157.0;153.0;176.0;1177469.0;1164952.0;4943.0;4877.0;4102.0;4001.0;9282.0;8666.0;14992.0;12674.0;15190.0;6197.0;5467.0;8821.0;6597.0;9205.0
8890;354200;10 of meer werknemers;2021;18264.0;122.0;119.0;160.0;152.0;141.0;137.0;134.0;1243170.0;1241409.0;3796.0;3785.0;2027.0;1998.0;9432.0;9360.0;8645.0;14844.0;11715.0;4463.0;5642.0;4950.0;7183.0;5730.0
8891;354200;10 of meer werknemers;2022;18446.0;101.0;182.0;116.0;151.0;143.0;133.0;133.0;1268731.0;1267217.0;2316.0;2304.0;5220.0;5186.0;5769.0;8554.0;9814.0;8553.0;14072.0;3563.0;4246.0;5498.0;4794.0;7022.0
8892;354300;Totaal;2010;11081.0;808.0;838.0;738.0;691.0;497.0;;;122338.0;109699.0;2993.0;2240.0;3936.0;3154.0;6673.0;7045.0;7029.0;;;2850.0;2803.0;3699.0;;
8893;354300;Totaal;2011;11174.0;940.0;918.0;636.0;631.0;612.0;446.0;;125509.0;112721.0;3664.0;2757.0;3747.0;2859.0;3976.0;7792.0;6909.0;6207.0;;2575.0;2527.0;2521.0;2939.0;
8894;354300;Totaal;2012;11069.0;824.0;830.0;745.0;532.0;561.0;545.0;406.0;123503.0;110982.0;2832.0;2094.0;3734.0;2907.0;3922.0;3755.0;7706.0;6316.0;5959.0;3181.0;2340.0;2321.0;2286.0;2742.0
8895;354300;Totaal;2013;11045.0;821.0;923.0;655.0;649.0;465.0;503.0;499.0;119906.0;107467.0;2581.0;1831.0;3708.0;2850.0;3557.0;3540.0;3549.0;7136.0;5659.0;2443.0;2898.0;2101.0;2045.0;1967.0
8896;354300;Totaal;2014;10928.0;795.0;842.0;648.0;562.0;555.0;415.0;446.0;114696.0;102494.0;2790.0;2068.0;4108.0;3326.0;3201.0;3468.0;3089.0;3419.0;6371.0;2219.0;2145.0;2644.0;1986.0;1894.0
8897;354300;Totaal;2015;10825.0;779.0;689.0;639.0;546.0;477.0;514.0;377.0;112407.0;100382.0;2536.0;1809.0;2672.0;2033.0;3746.0;3005.0;3608.0;3057.0;3283.0;2472.0;1961.0;1884.0;2511.0;1872.0
8898;354300;Totaal;2016;11098.0;984.0;740.0;640.0;553.0;481.0;427.0;481.0;116179.0;103894.0;2539.0;1622.0;3494.0;2795.0;3565.0;3772.0;2926.0;4021.0;3061.0;2234.0;2290.0;1791.0;1678.0;2429.0
8899;354300;Totaal;2017;11250.0;932.0;835.0;795.0;545.0;486.0;440.0;396.0;119152.0;106931.0;2432.0;1527.0;3249.0;2453.0;2927.0;3617.0;3757.0;2869.0;4432.0;2135.0;2021.0;2080.0;1676.0;1610.0
8900;354300;Totaal;2018;11388.0;883.0;935.0;776.0;675.0;480.0;435.0;388.0;122931.0;110454.0;2358.0;1518.0;4409.0;3506.0;3024.0;2719.0;3592.0;3648.0;2886.0;2131.0;1892.0;1840.0;1816.0;1518.0
8901;354300;Totaal;2019;11331.0;825.0;915.0;712.0;659.0;598.0;413.0;393.0;123674.0;111449.0;3399.0;2656.0;3928.0;3049.0;2811.0;2698.0;2581.0;3508.0;3460.0;2015.0;1793.0;1709.0;1673.0;1685.0
8902;354300;Totaal;2020;11205.0;664.0;665.0;660.0;601.0;568.0;535.0;375.0;120887.0;108956.0;2110.0;1535.0;1760.0;1081.0;4518.0;2637.0;2550.0;2401.0;3374.0;3084.0;1782.0;1568.0;1565.0;1563.0
8903;354300;Totaal;2021;11451.0;838.0;842.0;549.0;571.0;528.0;520.0;473.0;120262.0;117732.0;1645.0;1321.0;1686.0;1333.0;3910.0;4225.0;2299.0;2177.0;1982.0;1776.0;2852.0;1572.0;1447.0;1285.0
8904;354300;Totaal;2022;11357.0;726.0;939.0;672.0;464.0;505.0;482.0;480.0;120248.0;118757.0;1393.0;1201.0;1841.0;1591.0;2298.0;3842.0;4446.0;2228.0;2083.0;1419.0;1519.0;2699.0;1484.0;1362.0
8905;354300;1 tot 5 werknemers;2010;6842.0;741.0;733.0;656.0;605.0;399.0;;;22158.0;13873.0;1679.0;956.0;1769.0;1050.0;3898.0;3977.0;2525.0;;;1611.0;1486.0;1052.0;;
8906;354300;1 tot 5 werknemers;2011;6960.0;860.0;818.0;575.0;558.0;534.0;357.0;;22551.0;14136.0;2069.0;1212.0;1995.0;1176.0;1753.0;3851.0;3703.0;2352.0;;1345.0;1390.0;1317.0;949.0;
8907;354300;1 tot 5 werknemers;2012;6897.0;742.0;732.0;669.0;473.0;490.0;474.0;326.0;22289.0;13927.0;1713.0;1009.0;1826.0;1055.0;2129.0;1579.0;3613.0;3427.0;2242.0;1661.0;1124.0;1227.0;1183.0;871.0
8908;354300;1 tot 5 werknemers;2013;7006.0;770.0;821.0;578.0;577.0;413.0;442.0;434.0;22447.0;14013.0;1764.0;1031.0;1979.0;1178.0;1744.0;1963.0;1466.0;3466.0;3251.0;1369.0;1442.0;989.0;1123.0;1086.0
8909;354300;1 tot 5 werknemers;2014;7032.0;724.0;740.0;597.0;493.0;488.0;364.0;388.0;22297.0;13918.0;1601.0;912.0;1715.0;984.0;1751.0;1659.0;1789.0;1361.0;3157.0;1402.0;1186.0;1233.0;885.0;1000.0
8910;354300;1 tot 5 werknemers;2015;7041.0;732.0;608.0;570.0;503.0;416.0;451.0;330.0;22312.0;13947.0;1570.0;863.0;1353.0;759.0;1720.0;1625.0;1561.0;1760.0;1289.0;1299.0;1200.0;1012.0;1143.0;808.0
8911;354300;1 tot 5 werknemers;2016;7286.0;947.0;661.0;596.0;486.0;443.0;372.0;419.0;22916.0;14324.0;2024.0;1121.0;1523.0;873.0;1909.0;1666.0;1570.0;1578.0;1777.0;1312.0;1130.0;1066.0;922.0;1066.0
8912;354300;1 tot 5 werknemers;2017;7351.0;886.0;754.0;759.0;505.0;431.0;406.0;342.0;23074.0;14471.0;1946.0;1061.0;;880.0;;1854.0;1697.0;1537.0;1622.0;;1126.0;1015.0;979.0;861.0
8913;354300;1 tot 5 werknemers;2018;7396.0;835.0;820.0;731.0;640.0;444.0;381.0;359.0;23087.0;14462.0;1761.0;947.0;1816.0;992.0;2272.0;;1842.0;1662.0;1513.0;1653.0;1439.0;995.0;903.0;875.0
8914;354300;1 tot 5 werknemers;2019;7397.0;775.0;829.0;665.0;624.0;566.0;378.0;344.0;23029.0;14477.0;1646.0;930.0;1747.0;922.0;2017.0;2148.0;1992.0;1694.0;1583.0;1439.0;1442.0;1276.0;856.0;820.0
8915;354300;1 tot 5 werknemers;2020;7316.0;617.0;635.0;613.0;556.0;537.0;505.0;341.0;22768.0;14372.0;1302.0;744.0;1407.0;750.0;1845.0;1865.0;2032.0;1843.0;1588.0;1347.0;1220.0;1262.0;1148.0;781.0
8916;354300;1 tot 5 werknemers;2021;7342.0;804.0;791.0;507.0;528.0;486.0;490.0;446.0;17251.0;14735.0;1290.0;966.0;1302.0;949.0;1298.0;1471.0;1549.0;1674.0;1509.0;1101.0;1171.0;1077.0;1149.0;1025.0
8917;354300;1 tot 5 werknemers;2022;7302.0;699.0;876.0;638.0;427.0;464.0;440.0;450.0;16157.0;14666.0;1041.0;850.0;1323.0;1073.0;1357.0;1272.0;1373.0;1483.0;1652.0;1064.0;940.0;1040.0;989.0;1064.0
8918;354300;5 tot 10 werknemers;2010;2119.0;34.0;50.0;54.0;49.0;59.0;;;16330.0;13842.0;249.0;232.0;367.0;322.0;929.0;1200.0;885.0;;;404.0;387.0;452.0;;
8919;354300;5 tot 10 werknemers;2011;2115.0;46.0;63.0;32.0;48.0;44.0;53.0;;16373.0;13852.0;321.0;286.0;465.0;412.0;312.0;921.0;1229.0;833.0;;230.0;362.0;340.0;414.0;
8920;354300;5 tot 10 werknemers;2012;2109.0;51.0;52.0;43.0;30.0;46.0;40.0;47.0;16131.0;13688.0;346.0;328.0;376.0;342.0;384.0;296.0;891.0;1264.0;792.0;301.0;216.0;344.0;312.0;373.0
8921;354300;5 tot 10 werknemers;2013;2067.0;33.0;53.0;47.0;40.0;26.0;39.0;38.0;15747.0;13364.0;218.0;208.0;395.0;350.0;440.0;375.0;270.0;814.0;1167.0;316.0;281.0;188.0;291.0;292.0
8922;354300;5 tot 10 werknemers;2014;2014.0;41.0;60.0;33.0;42.0;37.0;26.0;37.0;15199.0;12878.0;290.0;264.0;421.0;385.0;378.0;615.0;338.0;269.0;688.0;218.0;282.0;260.0;188.0;276.0
8923;354300;5 tot 10 werknemers;2015;1965.0;25.0;44.0;40.0;26.0;35.0;35.0;24.0;14927.0;12686.0;173.0;160.0;310.0;275.0;356.0;316.0;731.0;330.0;269.0;284.0;177.0;244.0;247.0;173.0
8924;354300;5 tot 10 werknemers;2016;1999.0;25.0;50.0;24.0;38.0;22.0;35.0;34.0;15246.0;12996.0;158.0;149.0;357.0;316.0;236.0;333.0;266.0;971.0;325.0;167.0;271.0;154.0;244.0;242.0
8925;354300;5 tot 10 werknemers;2017;2049.0;33.0;48.0;25.0;21.0;28.0;18.0;34.0;15481.0;13265.0;244.0;225.0;345.0;308.0;;251.0;327.0;274.0;1209.0;158.0;149.0;204.0;126.0;237.0
8926;354300;5 tot 10 werknemers;2018;2089.0;26.0;58.0;32.0;24.0;19.0;28.0;16.0;15819.0;13493.0;178.0;163.0;422.0;371.0;358.0;224.0;282.0;374.0;286.0;236.0;153.0;136.0;204.0;114.0
8927;354300;5 tot 10 werknemers;2019;2050.0;36.0;44.0;26.0;27.0;21.0;19.0;25.0;15501.0;13280.0;250.0;229.0;313.0;273.0;267.0;311.0;198.0;289.0;326.0;178.0;198.0;132.0;136.0;183.0
8928;354300;5 tot 10 werknemers;2020;2075.0;26.0;19.0;33.0;24.0;25.0;20.0;19.0;15648.0;13448.0;181.0;166.0;135.0;123.0;325.0;249.0;275.0;215.0;299.0;234.0;164.0;186.0;126.0;136.0
8929;354300;5 tot 10 werknemers;2021;2151.0;27.0;43.0;24.0;31.0;22.0;24.0;20.0;14086.0;14072.0;179.0;179.0;260.0;259.0;242.0;;239.0;272.0;239.0;167.0;;144.0;179.0;126.0
8930;354300;5 tot 10 werknemers;2022;2094.0;18.0;49.0;27.0;22.0;30.0;22.0;24.0;13556.0;13556.0;103.0;103.0;298.0;298.0;351.0;182.0;;235.0;251.0;179.0;150.0;;144.0;179.0
8931;354300;10 of meer werknemers;2010;2120.0;33.0;55.0;28.0;37.0;40.0;;;83850.0;81984.0;1065.0;1052.0;1800.0;1782.0;1846.0;1868.0;3619.0;;;835.0;930.0;2195.0;;
8932;354300;10 of meer werknemers;2011;2099.0;34.0;37.0;29.0;26.0;34.0;36.0;;86585.0;84733.0;1274.0;1259.0;1287.0;1271.0;1911.0;3020.0;1977.0;3022.0;;1000.0;775.0;864.0;1576.0;
8933;354300;10 of meer werknemers;2012;2063.0;31.0;46.0;33.0;29.0;25.0;30.0;32.0;85083.0;83367.0;773.0;757.0;1532.0;1510.0;1409.0;1880.0;3202.0;1625.0;2925.0;1219.0;1000.0;750.0;791.0;1498.0
8934;354300;10 of meer werknemers;2013;1972.0;18.0;49.0;30.0;32.0;26.0;22.0;27.0;81712.0;80090.0;599.0;592.0;1334.0;1322.0;1373.0;1202.0;1813.0;2856.0;1241.0;758.0;1175.0;924.0;631.0;589.0
8935;354300;10 of meer werknemers;2014;1882.0;30.0;42.0;18.0;27.0;30.0;25.0;21.0;77201.0;75698.0;900.0;892.0;1972.0;1957.0;1071.0;1194.0;962.0;1789.0;2526.0;599.0;677.0;1151.0;913.0;618.0
8936;354300;10 of meer werknemers;2015;1819.0;22.0;37.0;29.0;17.0;26.0;28.0;23.0;75167.0;73749.0;793.0;787.0;1010.0;999.0;1670.0;1064.0;1316.0;967.0;1725.0;890.0;584.0;628.0;1121.0;891.0
8937;354300;10 of meer werknemers;2016;1813.0;12.0;29.0;20.0;29.0;16.0;20.0;28.0;78017.0;76574.0;357.0;351.0;1614.0;1606.0;1419.0;1773.0;1090.0;1472.0;960.0;755.0;890.0;571.0;512.0;1121.0
8938;354300;10 of meer werknemers;2017;1850.0;13.0;33.0;11.0;19.0;27.0;16.0;20.0;80597.0;79195.0;242.0;241.0;;1265.0;;1512.0;1733.0;1058.0;1601.0;;745.0;861.0;571.0;512.0
8939;354300;10 of meer werknemers;2018;1903.0;22.0;57.0;13.0;11.0;17.0;26.0;13.0;84025.0;82500.0;419.0;407.0;2171.0;2143.0;395.0;;1468.0;1611.0;1087.0;242.0;301.0;709.0;709.0;529.0
8940;354300;10 of meer werknemers;2019;1884.0;14.0;42.0;21.0;8.0;11.0;16.0;24.0;85144.0;83691.0;1503.0;1497.0;1868.0;1854.0;526.0;240.0;390.0;1524.0;1551.0;399.0;153.0;301.0;680.0;683.0
8941;354300;10 of meer werknemers;2020;1814.0;21.0;11.0;14.0;21.0;6.0;10.0;15.0;82470.0;81136.0;627.0;624.0;218.0;209.0;2348.0;523.0;242.0;342.0;1487.0;1503.0;399.0;119.0;290.0;645.0
8942;354300;10 of meer werknemers;2021;1958.0;7.0;8.0;18.0;12.0;20.0;6.0;7.0;88924.0;88924.0;176.0;176.0;125.0;125.0;2370.0;;512.0;230.0;234.0;509.0;;350.0;119.0;133.0
8943;354300;10 of meer werknemers;2022;1961.0;9.0;14.0;7.0;15.0;11.0;20.0;6.0;90535.0;90535.0;249.0;249.0;219.0;219.0;591.0;2387.0;;510.0;180.0;176.0;429.0;;350.0;119.0
8944;354400;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
8945;354400;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
8946;354400;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
8947;354400;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
8948;354400;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
8949;354400;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
8950;354400;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
8951;354400;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
8952;354400;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
8953;354400;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
8954;354400;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
8955;354400;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
8956;354400;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
8957;354400;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
8958;354400;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
8959;354400;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
8960;354400;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
8961;354400;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
8962;354400;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
8963;354400;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
8964;354400;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
8965;354400;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
8966;354400;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
8967;354400;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
8968;354400;1 tot 5 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
8969;354400;1 tot 5 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
8970;354400;5 tot 10 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
8971;354400;5 tot 10 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
8972;354400;5 tot 10 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
8973;354400;5 tot 10 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
8974;354400;5 tot 10 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
8975;354400;5 tot 10 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
8976;354400;5 tot 10 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
8977;354400;5 tot 10 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
8978;354400;5 tot 10 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
8979;354400;5 tot 10 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
8980;354400;5 tot 10 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
8981;354400;5 tot 10 werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
8982;354400;5 tot 10 werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
8983;354400;10 of meer werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
8984;354400;10 of meer werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
8985;354400;10 of meer werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
8986;354400;10 of meer werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
8987;354400;10 of meer werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
8988;354400;10 of meer werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
8989;354400;10 of meer werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
8990;354400;10 of meer werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
8991;354400;10 of meer werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
8992;354400;10 of meer werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
8993;354400;10 of meer werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
8994;354400;10 of meer werknemers;2021;;;;;;;;;;;;;;;;;;;;;;;;
8995;354400;10 of meer werknemers;2022;;;;;;;;;;;;;;;;;;;;;;;;
8996;355300;Totaal;2010;;;;;;;;;;;;;;;;;;;;;;;;
8997;355300;Totaal;2011;;;;;;;;;;;;;;;;;;;;;;;;
8998;355300;Totaal;2012;;;;;;;;;;;;;;;;;;;;;;;;
8999;355300;Totaal;2013;;;;;;;;;;;;;;;;;;;;;;;;
9000;355300;Totaal;2014;;;;;;;;;;;;;;;;;;;;;;;;
9001;355300;Totaal;2015;;;;;;;;;;;;;;;;;;;;;;;;
9002;355300;Totaal;2016;;;;;;;;;;;;;;;;;;;;;;;;
9003;355300;Totaal;2017;;;;;;;;;;;;;;;;;;;;;;;;
9004;355300;Totaal;2018;;;;;;;;;;;;;;;;;;;;;;;;
9005;355300;Totaal;2019;;;;;;;;;;;;;;;;;;;;;;;;
9006;355300;Totaal;2020;;;;;;;;;;;;;;;;;;;;;;;;
9007;355300;Totaal;2021;;;;;;;;;;;;;;;;;;;;;;;;
9008;355300;Totaal;2022;;;;;;;;;;;;;;;;;;;;;;;;
9009;355300;1 tot 5 werknemers;2010;;;;;;;;;;;;;;;;;;;;;;;;
9010;355300;1 tot 5 werknemers;2011;;;;;;;;;;;;;;;;;;;;;;;;
9011;355300;1 tot 5 werknemers;2012;;;;;;;;;;;;;;;;;;;;;;;;
9012;355300;1 tot 5 werknemers;2013;;;;;;;;;;;;;;;;;;;;;;;;
9013;355300;1 tot 5 werknemers;2014;;;;;;;;;;;;;;;;;;;;;;;;
9014;355300;1 tot 5 werknemers;2015;;;;;;;;;;;;;;;;;;;;;;;;
9015;355300;1 tot 5 werknemers;2016;;;;;;;;;;;;;;;;;;;;;;;;
9016;355300;1 tot 5 werknemers;2017;;;;;;;;;;;;;;;;;;;;;;;;
9017;355300;1 tot 5 werknemers;2018;;;;;;;;;;;;;;;;;;;;;;;;
9018;355300;1 tot 5 werknemers;2019;;;;;;;;;;;;;;;;;;;;;;;;
9019;355300;1 tot 5 werknemers;2020;;;;;;;;;;;;;;;;;;;;;;;;
