ID;Overheidslaag;SectorenEnFuncties;Perioden;BeloningVanWerknemers_1;IntermediairVerbruik_2;BetaaldeIndirecteBelastingen_3;Afschrijvingen_4;AanRijk_5;AanOverigeOverheden_6;AanBedrijven_7;InkomenDoorOndernemers_8;ExploitatieSubsidies_9;SubsidiesAanBedrijven_10;AanRijk_11;AanOverigeOverheden_12;AanBedrijven_13;NieuwbouwEnOnroerendeGoederen_14;Grondaankoop_15;DuurzameRoerendeGoederen_16;AanRijk_17;AanOverigeOverheden_18;AanBedrijven_19;AanRijk_20;AanOverigeOverheden_21;AanBedrijven_22;KapitaalinbrengAanMarktbedrijven_23;AanRijk_24;AanBedrijven_25
141;2;1;1994;9.0;14.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;2;1;1995*;9.0;5.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
143;2;1;1996*;9.0;9.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
144;2;2;1993;;;;;;;;;;;;;;;;;;;;;;;;;
145;2;2;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146;2;2;1995*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
147;2;2;1996*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
148;2;3;1993;;;;;;;;;;;;;;0.0;;;;;;;;;;;
149;2;3;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150;2;3;1995*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
151;2;3;1996*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152;2;4;1993;;;;;;;;;;;0.0;;;;;;;;;;;;;;
153;2;4;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
154;2;4;1995*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
155;2;4;1996*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
156;2;5;1993;;;;;;;;;;;0.0;;0.0;0.0;;0.0;;;;;;;;;
157;2;5;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
158;2;5;1995*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
159;2;5;1996*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
160;2;6;1993;;;;;;0.0;;;;;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;
161;2;6;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
162;2;6;1995*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
163;2;6;1996*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
164;2;7;1993;;;;;;0.0;;;;;0.0;0.0;0.0;0.0;;0.0;;;;;;;;;
165;2;7;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
166;2;7;1995*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
167;2;7;1996*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
168;2;8;1993;;;;;;;;;;;0.0;;0.0;0.0;;0.0;;;;;;;;;
169;2;8;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170;2;8;1995*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
171;2;8;1996*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
172;2;9;1993;;;;;;;;;;;;;;0.0;;;;;;;;;;;
173;2;9;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
174;2;9;1995*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
175;2;9;1996*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176;2;10;1993;27.0;132.0;0.0;;0.0;0.0;;;;0.0;9.0;0.0;0.0;0.0;;0.0;0.0;0.0;5.0;5.0;0.0;14.0;;0.0;
177;2;10;1994;18.0;123.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0
178;2;10;1995*;23.0;127.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;23.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0
179;2;10;1996*;23.0;127.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;18.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0
180;2;11;1993;36.0;132.0;0.0;;0.0;0.0;;;;23.0;18.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;;0.0;0.0
181;2;11;1994;45.0;123.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;27.0;0.0;9.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
182;2;11;1995*;41.0;127.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
183;2;11;1996*;41.0;127.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;14.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
184;2;12;1993;0.0;;;;;0.0;;;;0.0;0.0;;;0.0;0.0;0.0;;;0.0;;;;;0.0;
185;2;12;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
186;2;12;1995*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
187;2;12;1996*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188;2;13;1993;0.0;0.0;0.0;5.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
189;2;13;1994;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
190;2;13;1995*;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
191;2;13;1996*;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
192;3;16;1993;481.0;431.0;9.0;36.0;0.0;0.0;118.0;5.0;23.0;23.0;86.0;1643.0;9.0;204.0;18.0;23.0;159.0;32.0;104.0;64.0;0.0;109.0;23.0;0.0;186.0
193;3;16;1994;472.0;495.0;5.0;36.0;0.0;0.0;113.0;0.0;0.0;45.0;77.0;1661.0;14.0;218.0;5.0;18.0;127.0;27.0;27.0;9.0;0.0;5.0;0.0;0.0;213.0
194;3;16;1995*;476.0;517.0;5.0;41.0;0.0;0.0;109.0;0.0;0.0;45.0;77.0;1715.0;14.0;195.0;9.0;18.0;218.0;32.0;32.0;0.0;0.0;54.0;0.0;5.0;127.0
195;3;16;1996*;486.0;535.0;5.0;41.0;0.0;0.0;100.0;0.0;0.0;45.0;86.0;1729.0;14.0;204.0;9.0;18.0;222.0;32.0;32.0;5.0;0.0;91.0;0.0;5.0;41.0
196;3;14;1993;440.0;417.0;9.0;32.0;0.0;0.0;118.0;;23.0;23.0;86.0;1643.0;9.0;204.0;18.0;18.0;159.0;32.0;104.0;54.0;0.0;109.0;23.0;0.0;163.0
197;3;14;1994;458.0;481.0;5.0;32.0;0.0;0.0;113.0;0.0;0.0;45.0;77.0;1661.0;14.0;218.0;5.0;18.0;127.0;27.0;27.0;0.0;0.0;5.0;0.0;0.0;213.0
198;3;14;1995*;463.0;504.0;5.0;36.0;0.0;0.0;109.0;0.0;0.0;45.0;77.0;1715.0;14.0;191.0;9.0;18.0;218.0;32.0;32.0;0.0;0.0;45.0;0.0;0.0;127.0
199;3;14;1996*;472.0;522.0;5.0;36.0;0.0;0.0;100.0;0.0;0.0;45.0;86.0;1729.0;14.0;200.0;9.0;18.0;222.0;32.0;32.0;0.0;0.0;86.0;0.0;0.0;41.0
200;3;15;1993;41.0;14.0;0.0;5.0;0.0;0.0;0.0;5.0;;;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;23.0
201;3;15;1994;14.0;14.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;
202;3;15;1995*;14.0;14.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;5.0;
203;3;15;1996*;14.0;14.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;5.0;
204;3;1;1993;77.0;32.0;0.0;;0.0;0.0;;;0.0;0.0;5.0;0.0;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0
205;3;1;1994;9.0;18.0;;;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;32.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0
206;3;1;1995*;5.0;23.0;;;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;3;1;1996*;5.0;23.0;;;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;36.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;0.0;0.0
208;3;2;1993;;;;;;;;;;;;;;;;;;;;;;;;;
209;3;2;1994;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
210;3;2;1995*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
211;3;2;1996*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
212;3;3;1993;5.0;0.0;0.0;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
213;3;3;1994;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
214;3;3;1995*;0.0;5.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
215;3;3;1996*;0.0;5.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
216;3;4;1993;5.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
217;3;4;1994;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
218;3;4;1995*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
219;3;4;1996*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
220;3;5;1993;5.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0
221;3;5;1994;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;9.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;
222;3;5;1995*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
223;3;5;1996*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
224;3;6;1993;18.0;5.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;1479.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
225;3;6;1994;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1484.0;5.0;0.0;0.0;0.0;9.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;
226;3;6;1995*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1520.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
227;3;6;1996*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1534.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
228;3;7;1993;154.0;177.0;5.0;;0.0;0.0;;;0.0;0.0;23.0;18.0;0.0;50.0;5.0;5.0;95.0;14.0;59.0;50.0;0.0;32.0;0.0;0.0;0.0
229;3;7;1994;5.0;195.0;;;0.0;0.0;0.0;0.0;0.0;0.0;32.0;27.0;0.0;36.0;5.0;0.0;41.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
230;3;7;1995*;5.0;186.0;;;0.0;0.0;0.0;0.0;0.0;0.0;23.0;27.0;0.0;27.0;0.0;0.0;54.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
231;3;7;1996*;5.0;200.0;;;0.0;0.0;0.0;0.0;0.0;0.0;27.0;27.0;0.0;27.0;5.0;0.0;64.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
232;3;8;1993;27.0;14.0;0.0;;0.0;0.0;;;0.0;0.0;14.0;100.0;0.0;9.0;0.0;0.0;9.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
233;3;8;1994;0.0;9.0;;;0.0;0.0;0.0;0.0;0.0;0.0;14.0;113.0;0.0;5.0;0.0;0.0;14.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;
234;3;8;1995*;0.0;5.0;;;0.0;0.0;0.0;0.0;0.0;0.0;14.0;132.0;0.0;5.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;
235;3;8;1996*;0.0;5.0;;;0.0;0.0;0.0;0.0;0.0;0.0;14.0;132.0;0.0;5.0;0.0;0.0;9.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;
236;3;9;1993;0.0;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;0.0;0.0
237;3;9;1994;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
238;3;9;1995*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;
239;3;9;1996*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;0.0;0.0;
240;3;10;1993;5.0;0.0;0.0;;0.0;0.0;;;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
241;3;10;1994;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
242;3;10;1995*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
243;3;10;1996*;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
244;3;11;1993;18.0;9.0;0.0;;0.0;0.0;;;0.0;14.0;0.0;14.0;0.0;9.0;0.0;0.0;32.0;5.0;41.0;0.0;0.0;9.0;0.0;0.0;0.0
245;3;11;1994;0.0;5.0;;;0.0;0.0;0.0;0.0;0.0;14.0;0.0;9.0;0.0;18.0;0.0;0.0;14.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;
246;3;11;1995*;0.0;5.0;;;0.0;0.0;0.0;0.0;0.0;14.0;23.0;18.0;0.0;-5.0;9.0;0.0;41.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;
247;3;11;1996*;0.0;5.0;;;0.0;0.0;0.0;0.0;0.0;14.0;23.0;18.0;0.0;5.0;5.0;0.0;36.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;
248;3;12;1993;127.0;168.0;5.0;;0.0;0.0;;;23.0;5.0;45.0;0.0;0.0;123.0;9.0;5.0;27.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
249;3;12;1994;0.0;154.0;5.0;;0.0;0.0;0.0;0.0;0.0;27.0;27.0;5.0;0.0;132.0;0.0;5.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
250;3;12;1995*;0.0;168.0;;;0.0;0.0;0.0;0.0;0.0;32.0;14.0;5.0;0.0;123.0;0.0;18.0;118.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
251;3;12;1996*;0.0;172.0;;;0.0;0.0;0.0;0.0;0.0;32.0;18.0;5.0;0.0;127.0;0.0;14.0;104.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
252;3;13;1993;0.0;9.0;0.0;32.0;0.0;0.0;118.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;163.0
253;3;13;1994;445.0;100.0;0.0;32.0;0.0;0.0;113.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;213.0
254;3;13;1995*;454.0;113.0;5.0;36.0;0.0;0.0;109.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;;0.0;127.0
255;3;13;1996*;463.0;113.0;5.0;36.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;;0.0;41.0
256;4;16;1993;263.0;381.0;50.0;27.0;9.0;0.0;159.0;;;0.0;9.0;9.0;0.0;495.0;5.0;27.0;14.0;0.0;0.0;0.0;0.0;9.0;;5.0;186.0
257;4;16;1994;277.0;413.0;50.0;27.0;5.0;0.0;159.0;0.0;0.0;0.0;9.0;9.0;0.0;449.0;5.0;36.0;5.0;0.0;5.0;36.0;0.0;18.0;0.0;0.0;245.0
258;4;16;1995*;295.0;486.0;45.0;27.0;5.0;0.0;172.0;0.0;0.0;0.0;14.0;9.0;0.0;622.0;5.0;36.0;5.0;0.0;5.0;45.0;0.0;0.0;0.0;0.0;141.0
259;4;16;1996*;313.0;504.0;50.0;32.0;5.0;0.0;182.0;0.0;0.0;0.0;14.0;9.0;0.0;672.0;5.0;36.0;0.0;0.0;9.0;54.0;0.0;-18.0;0.0;0.0;36.0
260;4;14;1993;263.0;381.0;50.0;27.0;9.0;0.0;159.0;;;0.0;9.0;9.0;0.0;495.0;5.0;27.0;14.0;0.0;0.0;0.0;0.0;9.0;;5.0;186.0
261;4;14;1994;277.0;413.0;50.0;27.0;5.0;0.0;159.0;0.0;0.0;0.0;9.0;9.0;0.0;449.0;5.0;36.0;5.0;0.0;5.0;36.0;0.0;18.0;0.0;0.0;245.0
262;4;14;1995*;295.0;486.0;45.0;27.0;5.0;0.0;172.0;0.0;0.0;0.0;14.0;9.0;0.0;622.0;5.0;36.0;5.0;0.0;5.0;45.0;0.0;0.0;0.0;0.0;141.0
263;4;14;1996*;313.0;504.0;50.0;32.0;5.0;0.0;182.0;0.0;0.0;0.0;14.0;9.0;0.0;672.0;5.0;36.0;0.0;0.0;9.0;54.0;0.0;-18.0;0.0;0.0;36.0
264;4;15;1993;;;;;;;;;;;;;;;;0.0;;;;;;;;;
265;4;15;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
266;4;15;1995*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
267;4;15;1996*;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
268;4;1;1993;0.0;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0
269;4;1;1994;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
270;4;1;1995*;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
271;4;1;1996*;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
272;4;2;1993;;;;;;;;;;;;;;;;;;;;;;;;;
273;4;2;1994;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
274;4;2;1995*;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
275;4;2;1996*;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
276;4;3;1993;;;;;;;;;;;;;;0.0;;;;;;;;;;;
277;4;3;1994;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
278;4;3;1995*;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
279;4;3;1996*;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
280;4;4;1993;;;;;;;;;;;23.0;;;;;;;;;;;;;;
281;4;4;1994;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
282;4;4;1995*;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
283;4;4;1996*;;;;;;;;;;;;;;;;;;;0.0;;;;0.0;0.0;0.0
284;4;5;1993;;;;;;0.0;;;;;;0.0;0.0;0.0;;;;;;;;;;;
