ID;Geslacht;Leeftijd;Perioden;Bevolking_1
1592;Totaal mannen en vrouwen;36 jaar;2057;213706
1593;Totaal mannen en vrouwen;36 jaar;2058;217254
1594;Totaal mannen en vrouwen;36 jaar;2059;220366
1595;Totaal mannen en vrouwen;36 jaar;2060;223720
1596;Totaal mannen en vrouwen;37 jaar;2019;207959
1597;Totaal mannen en vrouwen;37 jaar;2020;204665
1598;Totaal mannen en vrouwen;37 jaar;2021;204738
1599;Totaal mannen en vrouwen;37 jaar;2022;210412
1600;Totaal mannen en vrouwen;37 jaar;2023;214374
1601;Totaal mannen en vrouwen;37 jaar;2024;219516
1602;Totaal mannen en vrouwen;37 jaar;2025;221079
1603;Totaal mannen en vrouwen;37 jaar;2026;221075
1604;Totaal mannen en vrouwen;37 jaar;2027;223612
1605;Totaal mannen en vrouwen;37 jaar;2028;231384
1606;Totaal mannen en vrouwen;37 jaar;2029;231267
1607;Totaal mannen en vrouwen;37 jaar;2030;229487
1608;Totaal mannen en vrouwen;37 jaar;2031;228361
1609;Totaal mannen en vrouwen;37 jaar;2032;229233
1610;Totaal mannen en vrouwen;37 jaar;2033;224302
1611;Totaal mannen en vrouwen;37 jaar;2034;224128
1612;Totaal mannen en vrouwen;37 jaar;2035;226298
1613;Totaal mannen en vrouwen;37 jaar;2036;233667
1614;Totaal mannen en vrouwen;37 jaar;2037;235029
1615;Totaal mannen en vrouwen;37 jaar;2038;239484
1616;Totaal mannen en vrouwen;37 jaar;2039;236368
1617;Totaal mannen en vrouwen;37 jaar;2040;234932
1618;Totaal mannen en vrouwen;37 jaar;2041;234166
1619;Totaal mannen en vrouwen;37 jaar;2042;227988
1620;Totaal mannen en vrouwen;37 jaar;2043;222474
1621;Totaal mannen en vrouwen;37 jaar;2044;220771
1622;Totaal mannen en vrouwen;37 jaar;2045;217688
1623;Totaal mannen en vrouwen;37 jaar;2046;221075
1624;Totaal mannen en vrouwen;37 jaar;2047;221082
1625;Totaal mannen en vrouwen;37 jaar;2048;220624
1626;Totaal mannen en vrouwen;37 jaar;2049;216543
1627;Totaal mannen en vrouwen;37 jaar;2050;213128
1628;Totaal mannen en vrouwen;37 jaar;2051;209168
1629;Totaal mannen en vrouwen;37 jaar;2052;212735
1630;Totaal mannen en vrouwen;37 jaar;2053;208714
1631;Totaal mannen en vrouwen;37 jaar;2054;210710
1632;Totaal mannen en vrouwen;37 jaar;2055;207866
1633;Totaal mannen en vrouwen;37 jaar;2056;208376
1634;Totaal mannen en vrouwen;37 jaar;2057;210772
1635;Totaal mannen en vrouwen;37 jaar;2058;213423
1636;Totaal mannen en vrouwen;37 jaar;2059;216958
1637;Totaal mannen en vrouwen;37 jaar;2060;220063
1638;Totaal mannen en vrouwen;38 jaar;2019;210705
1639;Totaal mannen en vrouwen;38 jaar;2020;208695
1640;Totaal mannen en vrouwen;38 jaar;2021;205104
1641;Totaal mannen en vrouwen;38 jaar;2022;204929
1642;Totaal mannen en vrouwen;38 jaar;2023;210470
1643;Totaal mannen en vrouwen;38 jaar;2024;214332
1644;Totaal mannen en vrouwen;38 jaar;2025;219400
1645;Totaal mannen en vrouwen;38 jaar;2026;220934
1646;Totaal mannen en vrouwen;38 jaar;2027;220850
1647;Totaal mannen en vrouwen;38 jaar;2028;223341
1648;Totaal mannen en vrouwen;38 jaar;2029;231076
1649;Totaal mannen en vrouwen;38 jaar;2030;230960
1650;Totaal mannen en vrouwen;38 jaar;2031;229177
1651;Totaal mannen en vrouwen;38 jaar;2032;228050
1652;Totaal mannen en vrouwen;38 jaar;2033;228924
1653;Totaal mannen en vrouwen;38 jaar;2034;224014
1654;Totaal mannen en vrouwen;38 jaar;2035;223841
1655;Totaal mannen en vrouwen;38 jaar;2036;226008
1656;Totaal mannen en vrouwen;38 jaar;2037;233354
1657;Totaal mannen en vrouwen;38 jaar;2038;234720
1658;Totaal mannen en vrouwen;38 jaar;2039;239170
1659;Totaal mannen en vrouwen;38 jaar;2040;236071
1660;Totaal mannen en vrouwen;38 jaar;2041;234635
1661;Totaal mannen en vrouwen;38 jaar;2042;233870
1662;Totaal mannen en vrouwen;38 jaar;2043;227697
1663;Totaal mannen en vrouwen;38 jaar;2044;222188
1664;Totaal mannen en vrouwen;38 jaar;2045;220486
1665;Totaal mannen en vrouwen;38 jaar;2046;217406
1666;Totaal mannen en vrouwen;38 jaar;2047;220781
1667;Totaal mannen en vrouwen;38 jaar;2048;220794
1668;Totaal mannen en vrouwen;38 jaar;2049;220331
1669;Totaal mannen en vrouwen;38 jaar;2050;216255
1670;Totaal mannen en vrouwen;38 jaar;2051;212841
1671;Totaal mannen en vrouwen;38 jaar;2052;208885
1672;Totaal mannen en vrouwen;38 jaar;2053;212446
1673;Totaal mannen en vrouwen;38 jaar;2054;208431
1674;Totaal mannen en vrouwen;38 jaar;2055;210423
1675;Totaal mannen en vrouwen;38 jaar;2056;207584
1676;Totaal mannen en vrouwen;38 jaar;2057;208107
1677;Totaal mannen en vrouwen;38 jaar;2058;210488
1678;Totaal mannen en vrouwen;38 jaar;2059;213124
1679;Totaal mannen en vrouwen;38 jaar;2060;216653
1680;Totaal mannen en vrouwen;39 jaar;2019;203812
1681;Totaal mannen en vrouwen;39 jaar;2020;211340
1682;Totaal mannen en vrouwen;39 jaar;2021;209134
1683;Totaal mannen en vrouwen;39 jaar;2022;205272
1684;Totaal mannen en vrouwen;39 jaar;2023;204989
1685;Totaal mannen en vrouwen;39 jaar;2024;210405
1686;Totaal mannen en vrouwen;39 jaar;2025;214169
1687;Totaal mannen en vrouwen;39 jaar;2026;219211
1688;Totaal mannen en vrouwen;39 jaar;2027;220716
1689;Totaal mannen en vrouwen;39 jaar;2028;220561
1690;Totaal mannen en vrouwen;39 jaar;2029;223026
1691;Totaal mannen en vrouwen;39 jaar;2030;230726
1692;Totaal mannen en vrouwen;39 jaar;2031;230614
1693;Totaal mannen en vrouwen;39 jaar;2032;228826
1694;Totaal mannen en vrouwen;39 jaar;2033;227700
1695;Totaal mannen en vrouwen;39 jaar;2034;228572
1696;Totaal mannen en vrouwen;39 jaar;2035;223681
1697;Totaal mannen en vrouwen;39 jaar;2036;223513
1698;Totaal mannen en vrouwen;39 jaar;2037;225674
1699;Totaal mannen en vrouwen;39 jaar;2038;232997
1700;Totaal mannen en vrouwen;39 jaar;2039;234370
1701;Totaal mannen en vrouwen;39 jaar;2040;238818
1702;Totaal mannen en vrouwen;39 jaar;2041;235734
1703;Totaal mannen en vrouwen;39 jaar;2042;234298
1704;Totaal mannen en vrouwen;39 jaar;2043;233533
1705;Totaal mannen en vrouwen;39 jaar;2044;227368
1706;Totaal mannen en vrouwen;39 jaar;2045;221865
1707;Totaal mannen en vrouwen;39 jaar;2046;220159
1708;Totaal mannen en vrouwen;39 jaar;2047;217085
1709;Totaal mannen en vrouwen;39 jaar;2048;220452
1710;Totaal mannen en vrouwen;39 jaar;2049;220466
1711;Totaal mannen en vrouwen;39 jaar;2050;220001
1712;Totaal mannen en vrouwen;39 jaar;2051;215926
1713;Totaal mannen en vrouwen;39 jaar;2052;212515
1714;Totaal mannen en vrouwen;39 jaar;2053;208560
1715;Totaal mannen en vrouwen;39 jaar;2054;212114
1716;Totaal mannen en vrouwen;39 jaar;2055;208111
1717;Totaal mannen en vrouwen;39 jaar;2056;210096
1718;Totaal mannen en vrouwen;39 jaar;2057;207259
1719;Totaal mannen en vrouwen;39 jaar;2058;207795
1720;Totaal mannen en vrouwen;39 jaar;2059;210164
1721;Totaal mannen en vrouwen;39 jaar;2060;212784
1722;Totaal mannen en vrouwen;40 jaar;2019;203738
1723;Totaal mannen en vrouwen;40 jaar;2020;204375
1724;Totaal mannen en vrouwen;40 jaar;2021;211664
1725;Totaal mannen en vrouwen;40 jaar;2022;209282
1726;Totaal mannen en vrouwen;40 jaar;2023;205286
1727;Totaal mannen en vrouwen;40 jaar;2024;204907
1728;Totaal mannen en vrouwen;40 jaar;2025;210205
1729;Totaal mannen en vrouwen;40 jaar;2026;213913
1730;Totaal mannen en vrouwen;40 jaar;2027;218926
1731;Totaal mannen en vrouwen;40 jaar;2028;220405
1732;Totaal mannen en vrouwen;40 jaar;2029;220197
1733;Totaal mannen en vrouwen;40 jaar;2030;222639
1734;Totaal mannen en vrouwen;40 jaar;2031;230315
1735;Totaal mannen en vrouwen;40 jaar;2032;230205
1736;Totaal mannen en vrouwen;40 jaar;2033;228411
1737;Totaal mannen en vrouwen;40 jaar;2034;227281
1738;Totaal mannen en vrouwen;40 jaar;2035;228159
1739;Totaal mannen en vrouwen;40 jaar;2036;223283
1740;Totaal mannen en vrouwen;40 jaar;2037;223116
1741;Totaal mannen en vrouwen;40 jaar;2038;225276
1742;Totaal mannen en vrouwen;40 jaar;2039;232576
1743;Totaal mannen en vrouwen;40 jaar;2040;233952
1744;Totaal mannen en vrouwen;40 jaar;2041;238396
1745;Totaal mannen en vrouwen;40 jaar;2042;235327
1746;Totaal mannen en vrouwen;40 jaar;2043;233893
1747;Totaal mannen en vrouwen;40 jaar;2044;233124
1748;Totaal mannen en vrouwen;40 jaar;2045;226970
1749;Totaal mannen en vrouwen;40 jaar;2046;221470
1750;Totaal mannen en vrouwen;40 jaar;2047;219764
1751;Totaal mannen en vrouwen;40 jaar;2048;216695
1752;Totaal mannen en vrouwen;40 jaar;2049;220056
1753;Totaal mannen en vrouwen;40 jaar;2050;220068
1754;Totaal mannen en vrouwen;40 jaar;2051;219599
1755;Totaal mannen en vrouwen;40 jaar;2052;215526
1756;Totaal mannen en vrouwen;40 jaar;2053;212124
1757;Totaal mannen en vrouwen;40 jaar;2054;208166
1758;Totaal mannen en vrouwen;40 jaar;2055;211715
1759;Totaal mannen en vrouwen;40 jaar;2056;207719
1760;Totaal mannen en vrouwen;40 jaar;2057;209698
1761;Totaal mannen en vrouwen;40 jaar;2058;206861
1762;Totaal mannen en vrouwen;40 jaar;2059;207411
1763;Totaal mannen en vrouwen;40 jaar;2060;209770
1764;Totaal mannen en vrouwen;41 jaar;2019;200765
1765;Totaal mannen en vrouwen;41 jaar;2020;204266
1766;Totaal mannen en vrouwen;41 jaar;2021;204707
1767;Totaal mannen en vrouwen;41 jaar;2022;211766
1768;Totaal mannen en vrouwen;41 jaar;2023;209329
1769;Totaal mannen en vrouwen;41 jaar;2024;205207
1770;Totaal mannen en vrouwen;41 jaar;2025;204730
1771;Totaal mannen en vrouwen;41 jaar;2026;209954
1772;Totaal mannen en vrouwen;41 jaar;2027;213613
1773;Totaal mannen en vrouwen;41 jaar;2028;218595
1774;Totaal mannen en vrouwen;41 jaar;2029;220055
1775;Totaal mannen en vrouwen;41 jaar;2030;219805
1776;Totaal mannen en vrouwen;41 jaar;2031;222228
1777;Totaal mannen en vrouwen;41 jaar;2032;229884
1778;Totaal mannen en vrouwen;41 jaar;2033;229773
1779;Totaal mannen en vrouwen;41 jaar;2034;227970
1780;Totaal mannen en vrouwen;41 jaar;2035;226843
1781;Totaal mannen en vrouwen;41 jaar;2036;227719
1782;Totaal mannen en vrouwen;41 jaar;2037;222858
1783;Totaal mannen en vrouwen;41 jaar;2038;222692
1784;Totaal mannen en vrouwen;41 jaar;2039;224848
1785;Totaal mannen en vrouwen;41 jaar;2040;232128
1786;Totaal mannen en vrouwen;41 jaar;2041;233510
1787;Totaal mannen en vrouwen;41 jaar;2042;237950
1788;Totaal mannen en vrouwen;41 jaar;2043;234893
1789;Totaal mannen en vrouwen;41 jaar;2044;233459
1790;Totaal mannen en vrouwen;41 jaar;2045;232695
1791;Totaal mannen en vrouwen;41 jaar;2046;226541
1792;Totaal mannen en vrouwen;41 jaar;2047;221048
1793;Totaal mannen en vrouwen;41 jaar;2048;219343
1794;Totaal mannen en vrouwen;41 jaar;2049;216278
1795;Totaal mannen en vrouwen;41 jaar;2050;219632
1796;Totaal mannen en vrouwen;41 jaar;2051;219640
1797;Totaal mannen en vrouwen;41 jaar;2052;219170
1798;Totaal mannen en vrouwen;41 jaar;2053;215101
1799;Totaal mannen en vrouwen;41 jaar;2054;211695
1800;Totaal mannen en vrouwen;41 jaar;2055;207747
1801;Totaal mannen en vrouwen;41 jaar;2056;211286
1802;Totaal mannen en vrouwen;41 jaar;2057;207296
1803;Totaal mannen en vrouwen;41 jaar;2058;209271
1804;Totaal mannen en vrouwen;41 jaar;2059;206433
1805;Totaal mannen en vrouwen;41 jaar;2060;206990
1806;Totaal mannen en vrouwen;42 jaar;2019;202711
1807;Totaal mannen en vrouwen;42 jaar;2020;201334
1808;Totaal mannen en vrouwen;42 jaar;2021;204639
1809;Totaal mannen en vrouwen;42 jaar;2022;204891
1810;Totaal mannen en vrouwen;42 jaar;2023;211843
1811;Totaal mannen en vrouwen;42 jaar;2024;209352
1812;Totaal mannen en vrouwen;42 jaar;2025;205108
1813;Totaal mannen en vrouwen;42 jaar;2026;204576
1814;Totaal mannen en vrouwen;42 jaar;2027;209729
1815;Totaal mannen en vrouwen;42 jaar;2028;213344
1816;Totaal mannen en vrouwen;42 jaar;2029;218311
1817;Totaal mannen en vrouwen;42 jaar;2030;219757
1818;Totaal mannen en vrouwen;42 jaar;2031;219473
1819;Totaal mannen en vrouwen;42 jaar;2032;221879
1820;Totaal mannen en vrouwen;42 jaar;2033;229514
1821;Totaal mannen en vrouwen;42 jaar;2034;229405
1822;Totaal mannen en vrouwen;42 jaar;2035;227596
1823;Totaal mannen en vrouwen;42 jaar;2036;226471
1824;Totaal mannen en vrouwen;42 jaar;2037;227343
1825;Totaal mannen en vrouwen;42 jaar;2038;222498
1826;Totaal mannen en vrouwen;42 jaar;2039;222331
1827;Totaal mannen en vrouwen;42 jaar;2040;224488
1828;Totaal mannen en vrouwen;42 jaar;2041;231744
1829;Totaal mannen en vrouwen;42 jaar;2042;233131
1830;Totaal mannen en vrouwen;42 jaar;2043;237566
1831;Totaal mannen en vrouwen;42 jaar;2044;234520
1832;Totaal mannen en vrouwen;42 jaar;2045;233093
1833;Totaal mannen en vrouwen;42 jaar;2046;232327
1834;Totaal mannen en vrouwen;42 jaar;2047;226182
1835;Totaal mannen en vrouwen;42 jaar;2048;220696
1836;Totaal mannen en vrouwen;42 jaar;2049;218988
1837;Totaal mannen en vrouwen;42 jaar;2050;215924
1838;Totaal mannen en vrouwen;42 jaar;2051;219273
1839;Totaal mannen en vrouwen;42 jaar;2052;219282
1840;Totaal mannen en vrouwen;42 jaar;2053;218808
1841;Totaal mannen en vrouwen;42 jaar;2054;214741
1842;Totaal mannen en vrouwen;42 jaar;2055;211337
1843;Totaal mannen en vrouwen;42 jaar;2056;207395
1844;Totaal mannen en vrouwen;42 jaar;2057;210929
1845;Totaal mannen en vrouwen;42 jaar;2058;206940
1846;Totaal mannen en vrouwen;42 jaar;2059;208912
1847;Totaal mannen en vrouwen;42 jaar;2060;206075
1848;Totaal mannen en vrouwen;43 jaar;2019;204270
1849;Totaal mannen en vrouwen;43 jaar;2020;203224
1850;Totaal mannen en vrouwen;43 jaar;2021;201679
1851;Totaal mannen en vrouwen;43 jaar;2022;204793
1852;Totaal mannen en vrouwen;43 jaar;2023;204968
1853;Totaal mannen en vrouwen;43 jaar;2024;211814
1854;Totaal mannen en vrouwen;43 jaar;2025;209273
1855;Totaal mannen en vrouwen;43 jaar;2026;204949
1856;Totaal mannen en vrouwen;43 jaar;2027;204361
1857;Totaal mannen en vrouwen;43 jaar;2028;209452
1858;Totaal mannen en vrouwen;43 jaar;2029;213038
1859;Totaal mannen en vrouwen;43 jaar;2030;217990
1860;Totaal mannen en vrouwen;43 jaar;2031;219429
1861;Totaal mannen en vrouwen;43 jaar;2032;219116
1862;Totaal mannen en vrouwen;43 jaar;2033;221506
1863;Totaal mannen en vrouwen;43 jaar;2034;229120
1864;Totaal mannen en vrouwen;43 jaar;2035;229013
1865;Totaal mannen en vrouwen;43 jaar;2036;227198
1866;Totaal mannen en vrouwen;43 jaar;2037;226073
1867;Totaal mannen en vrouwen;43 jaar;2038;226945
1868;Totaal mannen en vrouwen;43 jaar;2039;222114
1869;Totaal mannen en vrouwen;43 jaar;2040;221950
1870;Totaal mannen en vrouwen;43 jaar;2041;224105
1871;Totaal mannen en vrouwen;43 jaar;2042;231342
1872;Totaal mannen en vrouwen;43 jaar;2043;232735
1873;Totaal mannen en vrouwen;43 jaar;2044;237164
1874;Totaal mannen en vrouwen;43 jaar;2045;234131
1875;Totaal mannen en vrouwen;43 jaar;2046;232706
1876;Totaal mannen en vrouwen;43 jaar;2047;231941
1877;Totaal mannen en vrouwen;43 jaar;2048;225804
1878;Totaal mannen en vrouwen;43 jaar;2049;220326
1879;Totaal mannen en vrouwen;43 jaar;2050;218617
1880;Totaal mannen en vrouwen;43 jaar;2051;215554
1881;Totaal mannen en vrouwen;43 jaar;2052;218897
1882;Totaal mannen en vrouwen;43 jaar;2053;218905
1883;Totaal mannen en vrouwen;43 jaar;2054;218428
1884;Totaal mannen en vrouwen;43 jaar;2055;214362
1885;Totaal mannen en vrouwen;43 jaar;2056;210964
1886;Totaal mannen en vrouwen;43 jaar;2057;207025
1887;Totaal mannen en vrouwen;43 jaar;2058;210553
1888;Totaal mannen en vrouwen;43 jaar;2059;206568
1889;Totaal mannen en vrouwen;43 jaar;2060;208537
1890;Totaal mannen en vrouwen;44 jaar;2019;213138
1891;Totaal mannen en vrouwen;44 jaar;2020;204653
1892;Totaal mannen en vrouwen;44 jaar;2021;203478
1893;Totaal mannen en vrouwen;44 jaar;2022;201780
1894;Totaal mannen en vrouwen;44 jaar;2023;204814
1895;Totaal mannen en vrouwen;44 jaar;2024;204920
1896;Totaal mannen en vrouwen;44 jaar;2025;211667
1897;Totaal mannen en vrouwen;44 jaar;2026;209104
1898;Totaal mannen en vrouwen;44 jaar;2027;204707
1899;Totaal mannen en vrouwen;44 jaar;2028;204069
1900;Totaal mannen en vrouwen;44 jaar;2029;209115
1901;Totaal mannen en vrouwen;44 jaar;2030;212675
1902;Totaal mannen en vrouwen;44 jaar;2031;217622
1903;Totaal mannen en vrouwen;44 jaar;2032;219056
1904;Totaal mannen en vrouwen;44 jaar;2033;218712
1905;Totaal mannen en vrouwen;44 jaar;2034;221090
1906;Totaal mannen en vrouwen;44 jaar;2035;228686
1907;Totaal mannen en vrouwen;44 jaar;2036;228580
1908;Totaal mannen en vrouwen;44 jaar;2037;226760
1909;Totaal mannen en vrouwen;44 jaar;2038;225637
1910;Totaal mannen en vrouwen;44 jaar;2039;226509
1911;Totaal mannen en vrouwen;44 jaar;2040;221693
1912;Totaal mannen en vrouwen;44 jaar;2041;221530
1913;Totaal mannen en vrouwen;44 jaar;2042;223683
1914;Totaal mannen en vrouwen;44 jaar;2043;230901
1915;Totaal mannen en vrouwen;44 jaar;2044;232302
1916;Totaal mannen en vrouwen;44 jaar;2045;236729
1917;Totaal mannen en vrouwen;44 jaar;2046;233705
1918;Totaal mannen en vrouwen;44 jaar;2047;232283
1919;Totaal mannen en vrouwen;44 jaar;2048;231522
1920;Totaal mannen en vrouwen;44 jaar;2049;225392
1921;Totaal mannen en vrouwen;44 jaar;2050;219921
1922;Totaal mannen en vrouwen;44 jaar;2051;218210
1923;Totaal mannen en vrouwen;44 jaar;2052;215151
1924;Totaal mannen en vrouwen;44 jaar;2053;218488
1925;Totaal mannen en vrouwen;44 jaar;2054;218491
1926;Totaal mannen en vrouwen;44 jaar;2055;218016
1927;Totaal mannen en vrouwen;44 jaar;2056;213952
1928;Totaal mannen en vrouwen;44 jaar;2057;210559
1929;Totaal mannen en vrouwen;44 jaar;2058;206622
1930;Totaal mannen en vrouwen;44 jaar;2059;210144
1931;Totaal mannen en vrouwen;44 jaar;2060;206162
1932;Totaal mannen en vrouwen;45 jaar;2019;220437
1933;Totaal mannen en vrouwen;45 jaar;2020;213413
1934;Totaal mannen en vrouwen;45 jaar;2021;204836
1935;Totaal mannen en vrouwen;45 jaar;2022;203541
1936;Totaal mannen en vrouwen;45 jaar;2023;201785
1937;Totaal mannen en vrouwen;45 jaar;2024;204747
1938;Totaal mannen en vrouwen;45 jaar;2025;204786
1939;Totaal mannen en vrouwen;45 jaar;2026;211464
1940;Totaal mannen en vrouwen;45 jaar;2027;208879
1941;Totaal mannen en vrouwen;45 jaar;2028;204421
1942;Totaal mannen en vrouwen;45 jaar;2029;203748
1943;Totaal mannen en vrouwen;45 jaar;2030;208751
1944;Totaal mannen en vrouwen;45 jaar;2031;212289
1945;Totaal mannen en vrouwen;45 jaar;2032;217232
1946;Totaal mannen en vrouwen;45 jaar;2033;218659
1947;Totaal mannen en vrouwen;45 jaar;2034;218289
1948;Totaal mannen en vrouwen;45 jaar;2035;220655
1949;Totaal mannen en vrouwen;45 jaar;2036;228233
1950;Totaal mannen en vrouwen;45 jaar;2037;228126
1951;Totaal mannen en vrouwen;45 jaar;2038;226304
1952;Totaal mannen en vrouwen;45 jaar;2039;225184
1953;Totaal mannen en vrouwen;45 jaar;2040;226056
1954;Totaal mannen en vrouwen;45 jaar;2041;221256
1955;Totaal mannen en vrouwen;45 jaar;2042;221093
1956;Totaal mannen en vrouwen;45 jaar;2043;223242
1957;Totaal mannen en vrouwen;45 jaar;2044;230449
1958;Totaal mannen en vrouwen;45 jaar;2045;231855
1959;Totaal mannen en vrouwen;45 jaar;2046;236281
1960;Totaal mannen en vrouwen;45 jaar;2047;233269
1961;Totaal mannen en vrouwen;45 jaar;2048;231853
1962;Totaal mannen en vrouwen;45 jaar;2049;231094
1963;Totaal mannen en vrouwen;45 jaar;2050;224972
1964;Totaal mannen en vrouwen;45 jaar;2051;219503
1965;Totaal mannen en vrouwen;45 jaar;2052;217794
1966;Totaal mannen en vrouwen;45 jaar;2053;214741
1967;Totaal mannen en vrouwen;45 jaar;2054;218073
1968;Totaal mannen en vrouwen;45 jaar;2055;218078
1969;Totaal mannen en vrouwen;45 jaar;2056;217600
1970;Totaal mannen en vrouwen;45 jaar;2057;213541
1971;Totaal mannen en vrouwen;45 jaar;2058;210148
1972;Totaal mannen en vrouwen;45 jaar;2059;206217
1973;Totaal mannen en vrouwen;45 jaar;2060;209733
1974;Totaal mannen en vrouwen;46 jaar;2019;238447
1975;Totaal mannen en vrouwen;46 jaar;2020;220656
1976;Totaal mannen en vrouwen;46 jaar;2021;213511
1977;Totaal mannen en vrouwen;46 jaar;2022;204848
1978;Totaal mannen en vrouwen;46 jaar;2023;203519
1979;Totaal mannen en vrouwen;46 jaar;2024;201705
1980;Totaal mannen en vrouwen;46 jaar;2025;204598
1981;Totaal mannen en vrouwen;46 jaar;2026;204597
1982;Totaal mannen en vrouwen;46 jaar;2027;211212
1983;Totaal mannen en vrouwen;46 jaar;2028;208609
1984;Totaal mannen en vrouwen;46 jaar;2029;204101
1985;Totaal mannen en vrouwen;46 jaar;2030;203399
1986;Totaal mannen en vrouwen;46 jaar;2031;208367
1987;Totaal mannen en vrouwen;46 jaar;2032;211882
1988;Totaal mannen en vrouwen;46 jaar;2033;216816
1989;Totaal mannen en vrouwen;46 jaar;2034;218237
1990;Totaal mannen en vrouwen;46 jaar;2035;217850
1991;Totaal mannen en vrouwen;46 jaar;2036;220203
1992;Totaal mannen en vrouwen;46 jaar;2037;227767
1993;Totaal mannen en vrouwen;46 jaar;2038;227663
1994;Totaal mannen en vrouwen;46 jaar;2039;225837
1995;Totaal mannen en vrouwen;46 jaar;2040;224722
1996;Totaal mannen en vrouwen;46 jaar;2041;225599
1997;Totaal mannen en vrouwen;46 jaar;2042;220806
1998;Totaal mannen en vrouwen;46 jaar;2043;220646
1999;Totaal mannen en vrouwen;46 jaar;2044;222795
2000;Totaal mannen en vrouwen;46 jaar;2045;229990
2001;Totaal mannen en vrouwen;46 jaar;2046;231398
2002;Totaal mannen en vrouwen;46 jaar;2047;235827
2003;Totaal mannen en vrouwen;46 jaar;2048;232828
2004;Totaal mannen en vrouwen;46 jaar;2049;231417
2005;Totaal mannen en vrouwen;46 jaar;2050;230656
2006;Totaal mannen en vrouwen;46 jaar;2051;224542
2007;Totaal mannen en vrouwen;46 jaar;2052;219080
2008;Totaal mannen en vrouwen;46 jaar;2053;217373
2009;Totaal mannen en vrouwen;46 jaar;2054;214321
2010;Totaal mannen en vrouwen;46 jaar;2055;217648
2011;Totaal mannen en vrouwen;46 jaar;2056;217652
2012;Totaal mannen en vrouwen;46 jaar;2057;217175
2013;Totaal mannen en vrouwen;46 jaar;2058;213119
2014;Totaal mannen en vrouwen;46 jaar;2059;209731
2015;Totaal mannen en vrouwen;46 jaar;2060;205807
2016;Totaal mannen en vrouwen;47 jaar;2019;249924
2017;Totaal mannen en vrouwen;47 jaar;2020;238606
2018;Totaal mannen en vrouwen;47 jaar;2021;220748
2019;Totaal mannen en vrouwen;47 jaar;2022;213496
2020;Totaal mannen en vrouwen;47 jaar;2023;204824
2021;Totaal mannen en vrouwen;47 jaar;2024;203466
2022;Totaal mannen en vrouwen;47 jaar;2025;201601
2023;Totaal mannen en vrouwen;47 jaar;2026;204452
2024;Totaal mannen en vrouwen;47 jaar;2027;204417
2025;Totaal mannen en vrouwen;47 jaar;2028;210972
2026;Totaal mannen en vrouwen;47 jaar;2029;208361
2027;Totaal mannen en vrouwen;47 jaar;2030;203810
2028;Totaal mannen en vrouwen;47 jaar;2031;203086
2029;Totaal mannen en vrouwen;47 jaar;2032;208023
2030;Totaal mannen en vrouwen;47 jaar;2033;211519
2031;Totaal mannen en vrouwen;47 jaar;2034;216446
2032;Totaal mannen en vrouwen;47 jaar;2035;217863
2033;Totaal mannen en vrouwen;47 jaar;2036;217457
2034;Totaal mannen en vrouwen;47 jaar;2037;219801
2035;Totaal mannen en vrouwen;47 jaar;2038;227347
2036;Totaal mannen en vrouwen;47 jaar;2039;227248
2037;Totaal mannen en vrouwen;47 jaar;2040;225422
2038;Totaal mannen en vrouwen;47 jaar;2041;224310
2039;Totaal mannen en vrouwen;47 jaar;2042;225190
2040;Totaal mannen en vrouwen;47 jaar;2043;220412
2041;Totaal mannen en vrouwen;47 jaar;2044;220255
2042;Totaal mannen en vrouwen;47 jaar;2045;222402
2043;Totaal mannen en vrouwen;47 jaar;2046;229579
2044;Totaal mannen en vrouwen;47 jaar;2047;230995
2045;Totaal mannen en vrouwen;47 jaar;2048;235428
2046;Totaal mannen en vrouwen;47 jaar;2049;232438
2047;Totaal mannen en vrouwen;47 jaar;2050;231034
2048;Totaal mannen en vrouwen;47 jaar;2051;230272
2049;Totaal mannen en vrouwen;47 jaar;2052;224166
2050;Totaal mannen en vrouwen;47 jaar;2053;218713
2051;Totaal mannen en vrouwen;47 jaar;2054;217001
2052;Totaal mannen en vrouwen;47 jaar;2055;213957
2053;Totaal mannen en vrouwen;47 jaar;2056;217280
2054;Totaal mannen en vrouwen;47 jaar;2057;217284
2055;Totaal mannen en vrouwen;47 jaar;2058;216805
2056;Totaal mannen en vrouwen;47 jaar;2059;212756
2057;Totaal mannen en vrouwen;47 jaar;2060;209371
2058;Totaal mannen en vrouwen;48 jaar;2019;260398
2059;Totaal mannen en vrouwen;48 jaar;2020;249993
2060;Totaal mannen en vrouwen;48 jaar;2021;238604
2061;Totaal mannen en vrouwen;48 jaar;2022;220688
2062;Totaal mannen en vrouwen;48 jaar;2023;213412
2063;Totaal mannen en vrouwen;48 jaar;2024;204732
2064;Totaal mannen en vrouwen;48 jaar;2025;203345
2065;Totaal mannen en vrouwen;48 jaar;2026;201454
2066;Totaal mannen en vrouwen;48 jaar;2027;204269
2067;Totaal mannen en vrouwen;48 jaar;2028;204203
2068;Totaal mannen en vrouwen;48 jaar;2029;210711
2069;Totaal mannen en vrouwen;48 jaar;2030;208092
2070;Totaal mannen en vrouwen;48 jaar;2031;203512
2071;Totaal mannen en vrouwen;48 jaar;2032;202768
2072;Totaal mannen en vrouwen;48 jaar;2033;207674
