ID;EigenaarHuurder;Woningkenmerken;Marges;RegioS;Perioden;TotaalWoonlasten_1;NettoWoonuitgaven_2;BijkomendeWoonlasten_3;Woonquote_4;GeenScheefhuur_5;GoedkopeScheefhuur_6;DureScheefhuur_7
3161;Totaal;"Woningtype: eengezins; vrijstaand";Bovengrens 95%-interval;Zoetermeer;2015;;;;;;;
3162;Totaal;"Woningtype: eengezins; vrijstaand";Bovengrens 95%-interval;Zoetermeer;2018;;;;;;;
3163;Totaal;"Woningtype: eengezins; vrijstaand";Bovengrens 95%-interval;Zoetermeer;2021;;;;;;;
3164;Totaal;"Woningtype: eengezins; vrijstaand";Bovengrens 95%-interval;Zwolle;2012;1537.0;1254.0;295.0;34.1;;;
3165;Totaal;"Woningtype: eengezins; vrijstaand";Bovengrens 95%-interval;Zwolle;2015;;;;;;;
3166;Totaal;"Woningtype: eengezins; vrijstaand";Bovengrens 95%-interval;Zwolle;2018;1436.0;1165.0;279.0;31.4;;;
3167;Totaal;"Woningtype: eengezins; vrijstaand";Bovengrens 95%-interval;Zwolle;2021;1519.0;1238.0;291.0;30.6;;;
3168;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Nederland;2012;951.0;700.0;252.0;29.0;;;
3169;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Nederland;2015;921.0;680.0;240.0;27.0;;;
3170;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Nederland;2018;929.0;693.0;235.0;26.6;;;
3171;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Nederland;2021;925.0;697.0;228.0;23.6;;;
3172;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Nederland (LD);2012;808.0;574.0;234.0;30.2;;;
3173;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Nederland (LD);2015;797.0;569.0;228.0;27.6;;;
3174;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Nederland (LD);2018;781.0;557.0;224.0;26.6;;;
3175;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Nederland (LD);2021;797.0;580.0;217.0;24.9;;;
3176;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Nederland (LD);2012;909.0;663.0;246.0;29.3;;;
3177;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Nederland (LD);2015;891.0;658.0;233.0;27.1;;;
3178;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Nederland (LD);2018;903.0;672.0;231.0;27.0;;;
3179;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Nederland (LD);2021;903.0;677.0;226.0;23.7;;;
3180;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;West-Nederland (LD);2012;1124.0;856.0;268.0;28.6;;;
3181;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;West-Nederland (LD);2015;1077.0;820.0;257.0;25.9;;;
3182;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;West-Nederland (LD);2018;1056.0;804.0;252.0;25.7;;;
3183;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;West-Nederland (LD);2021;1089.0;841.0;248.0;23.0;;;
3184;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuid-Nederland (LD);2012;915.0;664.0;251.0;28.4;;;
3185;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuid-Nederland (LD);2015;866.0;628.0;238.0;27.4;;;
3186;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuid-Nederland (LD);2018;909.0;679.0;230.0;26.8;;;
3187;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuid-Nederland (LD);2021;865.0;646.0;219.0;23.6;;;
3188;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groningen (PV);2012;793.0;556.0;238.0;32.1;;;
3189;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groningen (PV);2015;814.0;572.0;242.0;27.3;;;
3190;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groningen (PV);2018;809.0;579.0;230.0;27.3;;;
3191;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groningen (PV);2021;831.0;605.0;226.0;23.9;;;
3192;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Friesland (PV);2012;768.0;544.0;224.0;29.4;;;
3193;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Friesland (PV);2015;753.0;538.0;215.0;27.0;;;
3194;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Friesland (PV);2018;745.0;529.0;216.0;25.4;;;
3195;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Friesland (PV);2021;751.0;538.0;213.0;24.9;;;
3196;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Drenthe (PV);2012;869.0;625.0;244.0;29.5;;;
3197;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Drenthe (PV);2015;834.0;602.0;232.0;28.7;;;
3198;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Drenthe (PV);2018;803.0;574.0;228.0;27.5;;;
3199;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Drenthe (PV);2021;821.0;606.0;215.0;25.7;;;
3200;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Overijssel (PV);2012;874.0;624.0;251.0;29.2;;;
3201;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Overijssel (PV);2015;847.0;614.0;233.0;26.7;;;
3202;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Overijssel (PV);2018;898.0;665.0;232.0;28.3;;;
3203;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Overijssel (PV);2021;891.0;668.0;224.0;23.7;;;
3204;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Flevoland (PV);2012;920.0;679.0;242.0;29.5;;;
3205;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Flevoland (PV);2015;1060.0;824.0;236.0;30.2;;;
3206;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Flevoland (PV);2018;950.0;733.0;217.0;28.9;;;
3207;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Flevoland (PV);2021;945.0;725.0;221.0;23.0;;;
3208;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Gelderland (PV);2012;931.0;687.0;244.0;29.3;;;
3209;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Gelderland (PV);2015;897.0;664.0;233.0;26.9;;;
3210;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Gelderland (PV);2018;900.0;668.0;233.0;25.9;;;
3211;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Gelderland (PV);2021;906.0;678.0;229.0;23.8;;;
3212;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Utrecht (PV);2012;1156.0;884.0;272.0;27.8;;;
3213;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Utrecht (PV);2015;1105.0;849.0;256.0;25.3;;;
3214;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Utrecht (PV);2018;1141.0;890.0;251.0;25.7;;;
3215;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Utrecht (PV);2021;1172.0;923.0;249.0;24.4;;;
3216;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Holland (PV);2012;1139.0;867.0;273.0;29.9;;;
3217;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Holland (PV);2015;1114.0;851.0;263.0;26.0;;;
3218;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Holland (PV);2018;1083.0;825.0;258.0;27.1;;;
3219;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Holland (PV);2021;1105.0;851.0;254.0;22.5;;;
3220;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuid-Holland (PV);2012;1181.0;907.0;274.0;28.4;;;
3221;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuid-Holland (PV);2015;1115.0;854.0;261.0;26.7;;;
3222;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuid-Holland (PV);2018;1043.0;788.0;255.0;24.3;;;
3223;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuid-Holland (PV);2021;1113.0;864.0;249.0;22.6;;;
3224;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zeeland (PV);2012;830.0;606.0;224.0;26.1;;;
3225;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zeeland (PV);2015;773.0;545.0;228.0;24.6;;;
3226;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zeeland (PV);2018;831.0;604.0;227.0;25.7;;;
3227;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zeeland (PV);2021;770.0;549.0;221.0;22.6;;;
3228;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Brabant (PV);2012;983.0;732.0;251.0;28.9;;;
3229;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Brabant (PV);2015;913.0;675.0;238.0;27.5;;;
3230;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Brabant (PV);2018;963.0;731.0;231.0;26.8;;;
3231;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Brabant (PV);2021;907.0;687.0;220.0;23.8;;;
3232;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Limburg (PV);2012;813.0;561.0;252.0;27.8;;;
3233;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Limburg (PV);2015;797.0;559.0;238.0;27.3;;;
3234;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Limburg (PV);2018;824.0;596.0;228.0;26.9;;;
3235;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Limburg (PV);2021;798.0;580.0;218.0;23.3;;;
3236;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Groningen (CR);2012;682.0;445.0;237.0;32.7;;;
3237;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Groningen (CR);2015;689.0;451.0;238.0;27.7;;;
3238;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Groningen (CR);2018;779.0;544.0;235.0;26.5;;;
3239;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Groningen (CR);2021;705.0;484.0;221.0;29.2;;;
3240;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Delfzijl en omgeving (CR);2012;;;;;;;
3241;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Delfzijl en omgeving (CR);2015;;;;;;;
3242;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Delfzijl en omgeving (CR);2018;;;;;;;
3243;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Delfzijl en omgeving (CR);2021;;;;;;;
3244;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Overig Groningen (CR);2012;911.0;670.0;241.0;31.4;;;
3245;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Overig Groningen (CR);2015;882.0;637.0;244.0;26.3;;;
3246;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Overig Groningen (CR);2018;839.0;608.0;230.0;27.5;;;
3247;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Overig Groningen (CR);2021;899.0;671.0;227.0;21.6;;;
3248;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Friesland (CR);2012;823.0;598.0;225.0;29.5;;;
3249;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Friesland (CR);2015;739.0;520.0;219.0;25.8;;;
3250;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Friesland (CR);2018;748.0;532.0;216.0;26.0;;;
3251;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Friesland (CR);2021;753.0;545.0;207.0;26.0;;;
3252;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Friesland (CR);2012;725.0;503.0;221.0;29.5;;;
3253;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Friesland (CR);2015;712.0;505.0;207.0;25.7;;;
3254;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Friesland (CR);2018;770.0;552.0;218.0;25.1;;;
3255;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Friesland (CR);2021;741.0;527.0;214.0;21.7;;;
3256;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Friesland (CR);2012;716.0;491.0;225.0;29.3;;;
3257;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Friesland (CR);2015;807.0;592.0;214.0;29.8;;;
3258;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Friesland (CR);2018;713.0;499.0;214.0;24.8;;;
3259;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Friesland (CR);2021;755.0;537.0;219.0;25.8;;;
3260;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Drenthe (CR);2012;850.0;604.0;246.0;26.7;;;
3261;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Drenthe (CR);2015;855.0;617.0;238.0;26.8;;;
3262;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Drenthe (CR);2018;884.0;651.0;233.0;27.9;;;
3263;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Drenthe (CR);2021;867.0;653.0;215.0;25.9;;;
3264;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Drenthe (CR);2012;823.0;584.0;240.0;30.1;;;
3265;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Drenthe (CR);2015;769.0;545.0;224.0;32.1;;;
3266;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Drenthe (CR);2018;739.0;510.0;229.0;28.4;;;
3267;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Drenthe (CR);2021;763.0;545.0;218.0;27.7;;;
3268;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Drenthe (CR);2012;953.0;706.0;247.0;32.3;;;
3269;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Drenthe (CR);2015;884.0;652.0;232.0;27.3;;;
3270;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Drenthe (CR);2018;767.0;544.0;222.0;25.6;;;
3271;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Drenthe (CR);2021;813.0;600.0;212.0;22.9;;;
3272;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Overijssel (CR);2012;896.0;645.0;251.0;29.8;;;
3273;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Overijssel (CR);2015;826.0;596.0;230.0;26.2;;;
3274;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Overijssel (CR);2018;884.0;658.0;226.0;27.0;;;
3275;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Noord-Overijssel (CR);2021;913.0;689.0;223.0;22.8;;;
3276;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Overijssel (CR);2012;829.0;589.0;241.0;29.6;;;
3277;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Overijssel (CR);2015;880.0;639.0;241.0;28.1;;;
3278;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Overijssel (CR);2018;1029.0;793.0;236.0;28.9;;;
3279;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Overijssel (CR);2021;821.0;597.0;224.0;22.8;;;
3280;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Twente (CR);2012;874.0;622.0;252.0;28.9;;;
3281;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Twente (CR);2015;849.0;617.0;232.0;26.5;;;
3282;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Twente (CR);2018;878.0;643.0;235.0;28.9;;;
3283;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Twente (CR);2021;898.0;675.0;223.0;24.2;;;
3284;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Veluwe (CR);2012;955.0;709.0;246.0;28.3;;;
3285;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Veluwe (CR);2015;906.0;673.0;233.0;26.2;;;
3286;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Veluwe (CR);2018;934.0;699.0;235.0;26.0;;;
3287;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Veluwe (CR);2021;927.0;699.0;228.0;22.5;;;
3288;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Achterhoek (CR);2012;836.0;599.0;237.0;30.3;;;
3289;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Achterhoek (CR);2015;794.0;562.0;232.0;26.7;;;
3290;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Achterhoek (CR);2018;829.0;601.0;228.0;26.4;;;
3291;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Achterhoek (CR);2021;845.0;614.0;231.0;24.6;;;
3292;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Arnhem/Nijmegen (CR);2012;988.0;742.0;246.0;28.7;;;
3293;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Arnhem/Nijmegen (CR);2015;928.0;697.0;231.0;26.7;;;
3294;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Arnhem/Nijmegen (CR);2018;935.0;703.0;232.0;25.1;;;
3295;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Arnhem/Nijmegen (CR);2021;938.0;716.0;222.0;23.2;;;
3296;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Gelderland (CR);2012;920.0;671.0;249.0;31.3;;;
3297;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Gelderland (CR);2015;1008.0;767.0;241.0;29.7;;;
3298;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Gelderland (CR);2018;888.0;652.0;237.0;26.4;;;
3299;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidwest-Gelderland (CR);2021;898.0;655.0;243.0;26.4;;;
3300;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Utrecht (CR);2012;1156.0;884.0;272.0;27.8;;;
3301;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Utrecht (CR);2015;1105.0;849.0;256.0;25.3;;;
3302;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Utrecht (CR);2018;1141.0;890.0;251.0;25.7;;;
3303;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Utrecht (CR);2021;1172.0;923.0;249.0;24.4;;;
3304;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Kop van Noord-Holland (CR);2012;889.0;644.0;245.0;31.3;;;
3305;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Kop van Noord-Holland (CR);2015;886.0;644.0;242.0;28.3;;;
3306;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Kop van Noord-Holland (CR);2018;879.0;640.0;239.0;25.7;;;
3307;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Kop van Noord-Holland (CR);2021;898.0;656.0;242.0;21.5;;;
3308;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Alkmaar en omgeving (CR);2012;1000.0;748.0;252.0;31.0;;;
3309;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Alkmaar en omgeving (CR);2015;826.0;577.0;250.0;23.7;;;
3310;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Alkmaar en omgeving (CR);2018;1022.0;760.0;262.0;23.9;;;
3311;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Alkmaar en omgeving (CR);2021;995.0;767.0;228.0;22.4;;;
3312;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;IJmond (CR);2012;1165.0;875.0;289.0;28.7;;;
3313;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;IJmond (CR);2015;875.0;609.0;266.0;22.1;;;
3314;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;IJmond (CR);2018;1122.0;862.0;260.0;27.1;;;
3315;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;IJmond (CR);2021;1067.0;810.0;257.0;21.6;;;
3316;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie Haarlem (CR);2012;;;;;;;
3317;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie Haarlem (CR);2015;;;;;;;
3318;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie Haarlem (CR);2018;1143.0;846.0;297.0;25.1;;;
3319;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie Haarlem (CR);2021;;;;;;;
3320;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zaanstreek (CR);2012;1041.0;771.0;270.0;31.5;;;
3321;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zaanstreek (CR);2015;;;;;;;
3322;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zaanstreek (CR);2018;;;;;;;
3323;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zaanstreek (CR);2021;;;;;;;
3324;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groot-Amsterdam (CR);2012;1216.0;952.0;264.0;28.0;;;
3325;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groot-Amsterdam (CR);2015;1136.0;871.0;265.0;24.0;;;
3326;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groot-Amsterdam (CR);2018;1126.0;874.0;253.0;26.7;;;
3327;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groot-Amsterdam (CR);2021;1139.0;895.0;245.0;21.8;;;
3328;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Het Gooi en Vechtstreek (CR);2012;1389.0;1078.0;311.0;29.3;;;
3329;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Het Gooi en Vechtstreek (CR);2015;1877.0;1577.0;301.0;31.0;;;
3330;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Het Gooi en Vechtstreek (CR);2018;1429.0;1146.0;283.0;32.4;;;
3331;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Het Gooi en Vechtstreek (CR);2021;1486.0;1204.0;283.0;26.5;;;
3332;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie Leiden en Bollenstreek (CR);2012;1313.0;1024.0;289.0;34.3;;;
3333;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie Leiden en Bollenstreek (CR);2015;1217.0;943.0;274.0;27.9;;;
3334;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie Leiden en Bollenstreek (CR);2018;936.0;672.0;264.0;23.6;;;
3335;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie Leiden en Bollenstreek (CR);2021;1130.0;856.0;274.0;22.7;;;
3336;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie 's-Gravenhage (CR);2012;1347.0;1061.0;287.0;30.2;;;
3337;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie 's-Gravenhage (CR);2015;1263.0;978.0;285.0;27.8;;;
3338;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie 's-Gravenhage (CR);2018;1308.0;1031.0;278.0;26.7;;;
3339;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Agglomeratie 's-Gravenhage (CR);2021;1382.0;1115.0;267.0;25.4;;;
3340;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Delft en Westland (CR);2012;1180.0;905.0;275.0;28.1;;;
3341;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Delft en Westland (CR);2015;1174.0;923.0;251.0;28.1;;;
3342;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Delft en Westland (CR);2018;1012.0;755.0;257.0;21.9;;;
3343;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Delft en Westland (CR);2021;;;;;;;
3344;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Zuid-Holland (CR);2012;1290.0;1020.0;270.0;27.7;;;
3345;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Zuid-Holland (CR);2015;953.0;705.0;248.0;27.3;;;
3346;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Zuid-Holland (CR);2018;1102.0;838.0;264.0;25.4;;;
3347;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Oost-Zuid-Holland (CR);2021;1067.0;813.0;254.0;22.5;;;
3348;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groot-Rijnmond (CR);2012;1112.0;839.0;273.0;25.8;;;
3349;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groot-Rijnmond (CR);2015;1124.0;867.0;256.0;26.0;;;
3350;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groot-Rijnmond (CR);2018;991.0;749.0;241.0;25.1;;;
3351;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Groot-Rijnmond (CR);2021;1032.0;799.0;233.0;21.6;;;
3352;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Zuid-Holland (CR);2012;1030.0;770.0;260.0;29.0;;;
3353;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Zuid-Holland (CR);2015;974.0;725.0;248.0;25.4;;;
3354;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Zuid-Holland (CR);2018;956.0;708.0;248.0;21.3;;;
3355;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zuidoost-Zuid-Holland (CR);2021;1020.0;780.0;239.0;22.4;;;
3356;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zeeuwsch-Vlaanderen (CR);2012;766.0;549.0;217.0;25.1;;;
3357;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zeeuwsch-Vlaanderen (CR);2015;723.0;498.0;225.0;23.9;;;
3358;Totaal;"Woningtype: eengezins; 2-onder-1-kap";Waarde;Zeeuwsch-Vlaanderen (CR);2018;811.0;579.0;233.0;27.1;;;
