ID;NederlandseZeehavens;Vervoerstromen;SoortLading;Perioden;OvergeslagenBrutogewicht_1
5732;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017 3e kwartaal;2269.0
5733;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017 4e kwartaal;2600.0
5734;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2017;9485.0
5735;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 1e kwartaal;2419.0
5736;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 2e kwartaal;2073.0
5737;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 3e kwartaal;2415.0
5738;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018 4e kwartaal;2475.0
5739;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2018;9381.0
5740;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 1e kwartaal;2153.0
5741;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 2e kwartaal;2030.0
5742;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 3e kwartaal;2215.0
5743;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019 4e kwartaal;2171.0
5744;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2019;8569.0
5745;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 1e kwartaal;1915.0
5746;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 2e kwartaal;2289.0
5747;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 3e kwartaal;2121.0
5748;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020 4e kwartaal;2310.0
5749;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2020;8634.0
5750;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 1e kwartaal;2206.0
5751;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 2e kwartaal;2089.0
5752;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 3e kwartaal;2677.0
5753;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021 4e kwartaal;2773.0
5754;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2021;9745.0
5755;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 1e kwartaal;2587.0
5756;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 2e kwartaal;2865.0
5757;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 3e kwartaal;2989.0
5758;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022 4e kwartaal;2635.0
5759;Zeeland Seaports;Aan- en afvoer;Stukgoed/Overig/Onbekend;2022;11077.0
5760;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2011 1e kwartaal;5904.0
5761;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2011 2e kwartaal;6947.0
5762;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2011 3e kwartaal;6059.0
5763;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2011 4e kwartaal;5674.0
5764;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2011;24585.0
5765;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2012 1e kwartaal;5650.0
5766;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2012 2e kwartaal;5570.0
5767;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2012 3e kwartaal;5486.0
5768;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2012 4e kwartaal;5828.0
5769;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2012;22533.0
5770;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2013 1e kwartaal;5410.0
5771;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2013 2e kwartaal;6139.0
5772;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2013 3e kwartaal;5510.0
5773;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2013 4e kwartaal;5633.0
5774;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2013;22692.0
5775;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2014 1e kwartaal;6122.0
5776;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2014 2e kwartaal;5526.0
5777;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2014 3e kwartaal;5901.0
5778;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2014 4e kwartaal;6337.0
5779;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2014;23885.0
5780;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2015 1e kwartaal;5264.0
5781;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2015 2e kwartaal;5957.0
5782;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2015 3e kwartaal;5718.0
5783;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2015 4e kwartaal;6179.0
5784;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2015;23119.0
5785;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2016 1e kwartaal;5997.0
5786;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2016 2e kwartaal;5368.0
5787;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2016 3e kwartaal;5415.0
5788;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2016 4e kwartaal;5631.0
5789;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2016;22412.0
5790;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2017 1e kwartaal;5049.0
5791;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2017 2e kwartaal;5438.0
5792;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2017 3e kwartaal;5569.0
5793;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2017 4e kwartaal;6077.0
5794;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2017;22133.0
5795;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2018 1e kwartaal;6330.0
5796;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2018 2e kwartaal;5733.0
5797;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2018 3e kwartaal;6411.0
5798;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2018 4e kwartaal;6500.0
5799;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2018;24974.0
5800;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2019 1e kwartaal;6459.0
5801;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2019 2e kwartaal;6433.0
5802;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2019 3e kwartaal;6162.0
5803;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2019 4e kwartaal;6547.0
5804;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2019;25601.0
5805;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2020 1e kwartaal;5754.0
5806;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2020 2e kwartaal;6028.0
5807;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2020 3e kwartaal;5335.0
5808;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2020 4e kwartaal;5712.0
5809;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2020;22830.0
5810;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2021 1e kwartaal;6168.0
5811;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2021 2e kwartaal;6469.0
5812;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2021 3e kwartaal;6486.0
5813;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2021 4e kwartaal;6402.0
5814;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2021;25525.0
5815;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2022 1e kwartaal;6901.0
5816;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2022 2e kwartaal;7898.0
5817;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2022 3e kwartaal;7265.0
5818;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2022 4e kwartaal;7134.0
5819;Zeeland Seaports;Aanvoer naar Nederland;Totaal;2022;29199.0
5820;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2011 1e kwartaal;1843.0
5821;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2011 2e kwartaal;2275.0
5822;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2011 3e kwartaal;1553.0
5823;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2011 4e kwartaal;1963.0
5824;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2011;7634.0
5825;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2012 1e kwartaal;1543.0
5826;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2012 2e kwartaal;1445.0
5827;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2012 3e kwartaal;1628.0
5828;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2012 4e kwartaal;1546.0
5829;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2012;6162.0
5830;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2013 1e kwartaal;1354.0
5831;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2013 2e kwartaal;2017.0
5832;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2013 3e kwartaal;1716.0
5833;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2013 4e kwartaal;1532.0
5834;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2013;6619.0
5835;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2014 1e kwartaal;1684.0
5836;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2014 2e kwartaal;1899.0
5837;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2014 3e kwartaal;1889.0
5838;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2014 4e kwartaal;2044.0
5839;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2014;7516.0
5840;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2015 1e kwartaal;1452.0
5841;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2015 2e kwartaal;1436.0
5842;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2015 3e kwartaal;1208.0
5843;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2015 4e kwartaal;1708.0
5844;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2015;5803.0
5845;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2016 1e kwartaal;1611.0
5846;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2016 2e kwartaal;1076.0
5847;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2016 3e kwartaal;1370.0
5848;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2016 4e kwartaal;1647.0
5849;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2016;5704.0
5850;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2017 1e kwartaal;1188.0
5851;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2017 2e kwartaal;1544.0
5852;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2017 3e kwartaal;1539.0
5853;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2017 4e kwartaal;1411.0
5854;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2017;5682.0
5855;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2018 1e kwartaal;1629.0
5856;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2018 2e kwartaal;1542.0
5857;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2018 3e kwartaal;1897.0
5858;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2018 4e kwartaal;1982.0
5859;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2018;7051.0
5860;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2019 1e kwartaal;2212.0
5861;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2019 2e kwartaal;2040.0
5862;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2019 3e kwartaal;2243.0
5863;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2019 4e kwartaal;2417.0
5864;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2019;8913.0
5865;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2020 1e kwartaal;1820.0
5866;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2020 2e kwartaal;2198.0
5867;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2020 3e kwartaal;1967.0
5868;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2020 4e kwartaal;1775.0
5869;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2020;7759.0
5870;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2021 1e kwartaal;2057.0
5871;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2021 2e kwartaal;2454.0
5872;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2021 3e kwartaal;2478.0
5873;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2021 4e kwartaal;2516.0
5874;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2021;9506.0
5875;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2022 1e kwartaal;2556.0
5876;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2022 2e kwartaal;3564.0
5877;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2022 3e kwartaal;3094.0
5878;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2022 4e kwartaal;2963.0
5879;Zeeland Seaports;Aanvoer naar Nederland;Droge bulk;2022;12177.0
5880;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2011 1e kwartaal;2292.0
5881;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2011 2e kwartaal;2364.0
5882;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2011 3e kwartaal;2437.0
5883;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2011 4e kwartaal;1944.0
5884;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2011;9037.0
5885;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2012 1e kwartaal;2180.0
5886;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2012 2e kwartaal;2076.0
5887;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2012 3e kwartaal;1831.0
5888;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2012 4e kwartaal;2293.0
5889;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2012;8380.0
5890;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2013 1e kwartaal;2438.0
5891;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2013 2e kwartaal;2145.0
5892;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2013 3e kwartaal;2123.0
5893;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2013 4e kwartaal;2622.0
5894;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2013;9328.0
5895;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2014 1e kwartaal;2893.0
5896;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2014 2e kwartaal;2028.0
5897;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2014 3e kwartaal;2593.0
5898;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2014 4e kwartaal;2756.0
5899;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2014;10269.0
5900;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2015 1e kwartaal;1672.0
5901;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2015 2e kwartaal;2281.0
5902;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2015 3e kwartaal;2423.0
5903;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2015 4e kwartaal;2495.0
5904;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2015;8871.0
5905;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2016 1e kwartaal;2442.0
5906;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2016 2e kwartaal;2452.0
5907;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2016 3e kwartaal;2344.0
5908;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2016 4e kwartaal;2246.0
5909;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2016;9484.0
5910;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2017 1e kwartaal;1969.0
5911;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2017 2e kwartaal;2024.0
5912;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2017 3e kwartaal;2090.0
5913;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2017 4e kwartaal;2382.0
5914;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2017;8465.0
5915;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2018 1e kwartaal;2661.0
5916;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2018 2e kwartaal;2328.0
5917;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2018 3e kwartaal;2500.0
5918;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2018 4e kwartaal;2546.0
5919;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2018;10034.0
5920;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2019 1e kwartaal;2303.0
5921;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2019 2e kwartaal;2338.0
5922;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2019 3e kwartaal;1900.0
5923;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2019 4e kwartaal;2112.0
5924;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2019;8652.0
5925;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2020 1e kwartaal;2189.0
5926;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2020 2e kwartaal;1700.0
5927;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2020 3e kwartaal;1459.0
5928;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2020 4e kwartaal;2035.0
5929;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2020;7383.0
5930;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2021 1e kwartaal;1921.0
5931;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2021 2e kwartaal;2058.0
5932;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2021 3e kwartaal;1681.0
5933;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2021 4e kwartaal;1600.0
5934;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2021;7260.0
5935;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2022 1e kwartaal;1981.0
5936;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2022 2e kwartaal;1846.0
5937;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2022 3e kwartaal;1723.0
5938;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2022 4e kwartaal;1855.0
5939;Zeeland Seaports;Aanvoer naar Nederland;Natte bulk;2022;7406.0
5940;Zeeland Seaports;Aanvoer naar Nederland;Container;2011 1e kwartaal;
5941;Zeeland Seaports;Aanvoer naar Nederland;Container;2011 2e kwartaal;
5942;Zeeland Seaports;Aanvoer naar Nederland;Container;2011 3e kwartaal;
5943;Zeeland Seaports;Aanvoer naar Nederland;Container;2011 4e kwartaal;
5944;Zeeland Seaports;Aanvoer naar Nederland;Container;2011;
5945;Zeeland Seaports;Aanvoer naar Nederland;Container;2012 1e kwartaal;
5946;Zeeland Seaports;Aanvoer naar Nederland;Container;2012 2e kwartaal;
5947;Zeeland Seaports;Aanvoer naar Nederland;Container;2012 3e kwartaal;
5948;Zeeland Seaports;Aanvoer naar Nederland;Container;2012 4e kwartaal;
5949;Zeeland Seaports;Aanvoer naar Nederland;Container;2012;
5950;Zeeland Seaports;Aanvoer naar Nederland;Container;2013 1e kwartaal;
5951;Zeeland Seaports;Aanvoer naar Nederland;Container;2013 2e kwartaal;
5952;Zeeland Seaports;Aanvoer naar Nederland;Container;2013 3e kwartaal;
5953;Zeeland Seaports;Aanvoer naar Nederland;Container;2013 4e kwartaal;
5954;Zeeland Seaports;Aanvoer naar Nederland;Container;2013;
5955;Zeeland Seaports;Aanvoer naar Nederland;Container;2014 1e kwartaal;
5956;Zeeland Seaports;Aanvoer naar Nederland;Container;2014 2e kwartaal;
5957;Zeeland Seaports;Aanvoer naar Nederland;Container;2014 3e kwartaal;
5958;Zeeland Seaports;Aanvoer naar Nederland;Container;2014 4e kwartaal;
5959;Zeeland Seaports;Aanvoer naar Nederland;Container;2014;
5960;Zeeland Seaports;Aanvoer naar Nederland;Container;2015 1e kwartaal;
5961;Zeeland Seaports;Aanvoer naar Nederland;Container;2015 2e kwartaal;
5962;Zeeland Seaports;Aanvoer naar Nederland;Container;2015 3e kwartaal;
5963;Zeeland Seaports;Aanvoer naar Nederland;Container;2015 4e kwartaal;
5964;Zeeland Seaports;Aanvoer naar Nederland;Container;2015;
5965;Zeeland Seaports;Aanvoer naar Nederland;Container;2016 1e kwartaal;
5966;Zeeland Seaports;Aanvoer naar Nederland;Container;2016 2e kwartaal;
5967;Zeeland Seaports;Aanvoer naar Nederland;Container;2016 3e kwartaal;
5968;Zeeland Seaports;Aanvoer naar Nederland;Container;2016 4e kwartaal;
5969;Zeeland Seaports;Aanvoer naar Nederland;Container;2016;
5970;Zeeland Seaports;Aanvoer naar Nederland;Container;2017 1e kwartaal;
5971;Zeeland Seaports;Aanvoer naar Nederland;Container;2017 2e kwartaal;
5972;Zeeland Seaports;Aanvoer naar Nederland;Container;2017 3e kwartaal;
5973;Zeeland Seaports;Aanvoer naar Nederland;Container;2017 4e kwartaal;
5974;Zeeland Seaports;Aanvoer naar Nederland;Container;2017;
5975;Zeeland Seaports;Aanvoer naar Nederland;Container;2018 1e kwartaal;
5976;Zeeland Seaports;Aanvoer naar Nederland;Container;2018 2e kwartaal;
5977;Zeeland Seaports;Aanvoer naar Nederland;Container;2018 3e kwartaal;
5978;Zeeland Seaports;Aanvoer naar Nederland;Container;2018 4e kwartaal;
5979;Zeeland Seaports;Aanvoer naar Nederland;Container;2018;
5980;Zeeland Seaports;Aanvoer naar Nederland;Container;2019 1e kwartaal;
5981;Zeeland Seaports;Aanvoer naar Nederland;Container;2019 2e kwartaal;
5982;Zeeland Seaports;Aanvoer naar Nederland;Container;2019 3e kwartaal;
5983;Zeeland Seaports;Aanvoer naar Nederland;Container;2019 4e kwartaal;
5984;Zeeland Seaports;Aanvoer naar Nederland;Container;2019;
5985;Zeeland Seaports;Aanvoer naar Nederland;Container;2020 1e kwartaal;
5986;Zeeland Seaports;Aanvoer naar Nederland;Container;2020 2e kwartaal;
5987;Zeeland Seaports;Aanvoer naar Nederland;Container;2020 3e kwartaal;
5988;Zeeland Seaports;Aanvoer naar Nederland;Container;2020 4e kwartaal;
5989;Zeeland Seaports;Aanvoer naar Nederland;Container;2020;
5990;Zeeland Seaports;Aanvoer naar Nederland;Container;2021 1e kwartaal;
5991;Zeeland Seaports;Aanvoer naar Nederland;Container;2021 2e kwartaal;
5992;Zeeland Seaports;Aanvoer naar Nederland;Container;2021 3e kwartaal;
5993;Zeeland Seaports;Aanvoer naar Nederland;Container;2021 4e kwartaal;
5994;Zeeland Seaports;Aanvoer naar Nederland;Container;2021;
5995;Zeeland Seaports;Aanvoer naar Nederland;Container;2022 1e kwartaal;
5996;Zeeland Seaports;Aanvoer naar Nederland;Container;2022 2e kwartaal;
5997;Zeeland Seaports;Aanvoer naar Nederland;Container;2022 3e kwartaal;
5998;Zeeland Seaports;Aanvoer naar Nederland;Container;2022 4e kwartaal;
5999;Zeeland Seaports;Aanvoer naar Nederland;Container;2022;
6000;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2011 1e kwartaal;164.0
6001;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2011 2e kwartaal;241.0
6002;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2011 3e kwartaal;120.0
6003;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2011 4e kwartaal;163.0
6004;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2011;688.0
6005;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2012 1e kwartaal;159.0
6006;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2012 2e kwartaal;124.0
6007;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2012 3e kwartaal;114.0
6008;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2012 4e kwartaal;125.0
6009;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2012;522.0
6010;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2013 1e kwartaal;128.0
6011;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2013 2e kwartaal;148.0
6012;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2013 3e kwartaal;101.0
6013;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2013 4e kwartaal;133.0
6014;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2013;510.0
6015;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2014 1e kwartaal;137.0
6016;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2014 2e kwartaal;159.0
6017;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2014 3e kwartaal;108.0
6018;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2014 4e kwartaal;116.0
6019;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2014;520.0
6020;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2015 1e kwartaal;131.0
6021;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2015 2e kwartaal;163.0
6022;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2015 3e kwartaal;124.0
6023;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2015 4e kwartaal;146.0
6024;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2015;565.0
6025;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2016 1e kwartaal;149.0
6026;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2016 2e kwartaal;112.0
6027;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2016 3e kwartaal;104.0
6028;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2016 4e kwartaal;116.0
6029;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2016;481.0
6030;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2017 1e kwartaal;129.0
6031;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2017 2e kwartaal;112.0
6032;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2017 3e kwartaal;78.0
6033;Zeeland Seaports;Aanvoer naar Nederland;Roro-eenheid;2017 4e kwartaal;99.0
