ID;TypeMaatwerkvoorziening;RegioS;Perioden;Stand_1;Instroom_2;Uitstroom_3
5876;Totaal exclusief verblijf en opvang;Bergen (L.);2022;;;
5877;Totaal exclusief verblijf en opvang;Bergen (L.);1e halfjaar 2023;;;
5878;Totaal exclusief verblijf en opvang;Bergen (L.);2e halfjaar 2023;;;
5879;Totaal exclusief verblijf en opvang;Bergen (L.);2023;;;
5880;Totaal exclusief verblijf en opvang;Bergen (NH.);1e halfjaar 2019;;;
5881;Totaal exclusief verblijf en opvang;Bergen (NH.);2e halfjaar 2019;;;
5882;Totaal exclusief verblijf en opvang;Bergen (NH.);2019;;;
5883;Totaal exclusief verblijf en opvang;Bergen (NH.);1e halfjaar 2020;;;
5884;Totaal exclusief verblijf en opvang;Bergen (NH.);2e halfjaar 2020;;;
5885;Totaal exclusief verblijf en opvang;Bergen (NH.);2020;;;
5886;Totaal exclusief verblijf en opvang;Bergen (NH.);1e halfjaar 2021;;;
5887;Totaal exclusief verblijf en opvang;Bergen (NH.);2e halfjaar 2021;;;
5888;Totaal exclusief verblijf en opvang;Bergen (NH.);2021;;;
5889;Totaal exclusief verblijf en opvang;Bergen (NH.);1e halfjaar 2022;;;
5890;Totaal exclusief verblijf en opvang;Bergen (NH.);2e halfjaar 2022;;;
5891;Totaal exclusief verblijf en opvang;Bergen (NH.);2022;;;
5892;Totaal exclusief verblijf en opvang;Bergen (NH.);1e halfjaar 2023;;;
5893;Totaal exclusief verblijf en opvang;Bergen (NH.);2e halfjaar 2023;;;
5894;Totaal exclusief verblijf en opvang;Bergen (NH.);2023;;;
5895;Totaal exclusief verblijf en opvang;Bergen op Zoom;1e halfjaar 2019;;;
5896;Totaal exclusief verblijf en opvang;Bergen op Zoom;2e halfjaar 2019;;;
5897;Totaal exclusief verblijf en opvang;Bergen op Zoom;2019;;;
5898;Totaal exclusief verblijf en opvang;Bergen op Zoom;1e halfjaar 2020;;;
5899;Totaal exclusief verblijf en opvang;Bergen op Zoom;2e halfjaar 2020;;;
5900;Totaal exclusief verblijf en opvang;Bergen op Zoom;2020;;;
5901;Totaal exclusief verblijf en opvang;Bergen op Zoom;1e halfjaar 2021;;;
5902;Totaal exclusief verblijf en opvang;Bergen op Zoom;2e halfjaar 2021;;;
5903;Totaal exclusief verblijf en opvang;Bergen op Zoom;2021;;;
5904;Totaal exclusief verblijf en opvang;Bergen op Zoom;1e halfjaar 2022;;;
5905;Totaal exclusief verblijf en opvang;Bergen op Zoom;2e halfjaar 2022;;;
5906;Totaal exclusief verblijf en opvang;Bergen op Zoom;2022;;;
5907;Totaal exclusief verblijf en opvang;Bergen op Zoom;1e halfjaar 2023;;;
5908;Totaal exclusief verblijf en opvang;Bergen op Zoom;2e halfjaar 2023;;;
5909;Totaal exclusief verblijf en opvang;Bergen op Zoom;2023;;;
5910;Totaal exclusief verblijf en opvang;Berkelland;1e halfjaar 2019;;;
5911;Totaal exclusief verblijf en opvang;Berkelland;2e halfjaar 2019;;;
5912;Totaal exclusief verblijf en opvang;Berkelland;2019;;;
5913;Totaal exclusief verblijf en opvang;Berkelland;1e halfjaar 2020;;;
5914;Totaal exclusief verblijf en opvang;Berkelland;2e halfjaar 2020;;;
5915;Totaal exclusief verblijf en opvang;Berkelland;2020;;;
5916;Totaal exclusief verblijf en opvang;Berkelland;1e halfjaar 2021;;;
5917;Totaal exclusief verblijf en opvang;Berkelland;2e halfjaar 2021;;;
5918;Totaal exclusief verblijf en opvang;Berkelland;2021;;;
5919;Totaal exclusief verblijf en opvang;Berkelland;1e halfjaar 2022;;;
5920;Totaal exclusief verblijf en opvang;Berkelland;2e halfjaar 2022;;;
5921;Totaal exclusief verblijf en opvang;Berkelland;2022;;;
5922;Totaal exclusief verblijf en opvang;Berkelland;1e halfjaar 2023;;;
5923;Totaal exclusief verblijf en opvang;Berkelland;2e halfjaar 2023;;;
5924;Totaal exclusief verblijf en opvang;Berkelland;2023;;;
5925;Totaal exclusief verblijf en opvang;Bernheze;1e halfjaar 2019;;;
5926;Totaal exclusief verblijf en opvang;Bernheze;2e halfjaar 2019;;;
5927;Totaal exclusief verblijf en opvang;Bernheze;2019;;;
5928;Totaal exclusief verblijf en opvang;Bernheze;1e halfjaar 2020;;;
5929;Totaal exclusief verblijf en opvang;Bernheze;2e halfjaar 2020;;;
5930;Totaal exclusief verblijf en opvang;Bernheze;2020;;;
5931;Totaal exclusief verblijf en opvang;Bernheze;1e halfjaar 2021;;;
5932;Totaal exclusief verblijf en opvang;Bernheze;2e halfjaar 2021;;;
5933;Totaal exclusief verblijf en opvang;Bernheze;2021;;;
5934;Totaal exclusief verblijf en opvang;Bernheze;1e halfjaar 2022;;;
5935;Totaal exclusief verblijf en opvang;Bernheze;2e halfjaar 2022;;;
5936;Totaal exclusief verblijf en opvang;Bernheze;2022;;;
5937;Totaal exclusief verblijf en opvang;Bernheze;1e halfjaar 2023;;;
5938;Totaal exclusief verblijf en opvang;Bernheze;2e halfjaar 2023;;;
5939;Totaal exclusief verblijf en opvang;Bernheze;2023;;;
5940;Totaal exclusief verblijf en opvang;Best;1e halfjaar 2019;;;
5941;Totaal exclusief verblijf en opvang;Best;2e halfjaar 2019;;;
5942;Totaal exclusief verblijf en opvang;Best;2019;;;
5943;Totaal exclusief verblijf en opvang;Best;1e halfjaar 2020;;;
5944;Totaal exclusief verblijf en opvang;Best;2e halfjaar 2020;;;
5945;Totaal exclusief verblijf en opvang;Best;2020;;;
5946;Totaal exclusief verblijf en opvang;Best;1e halfjaar 2021;;;
5947;Totaal exclusief verblijf en opvang;Best;2e halfjaar 2021;;;
5948;Totaal exclusief verblijf en opvang;Best;2021;;;
5949;Totaal exclusief verblijf en opvang;Best;1e halfjaar 2022;;;
5950;Totaal exclusief verblijf en opvang;Best;2e halfjaar 2022;;;
5951;Totaal exclusief verblijf en opvang;Best;2022;;;
5952;Totaal exclusief verblijf en opvang;Best;1e halfjaar 2023;;;
5953;Totaal exclusief verblijf en opvang;Best;2e halfjaar 2023;;;
5954;Totaal exclusief verblijf en opvang;Best;2023;;;
5955;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2019;;;
5956;Totaal exclusief verblijf en opvang;Beuningen;2e halfjaar 2019;;;
5957;Totaal exclusief verblijf en opvang;Beuningen;2019;;;
5958;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2020;;;
5959;Totaal exclusief verblijf en opvang;Beuningen;2e halfjaar 2020;;;
5960;Totaal exclusief verblijf en opvang;Beuningen;2020;;;
5961;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2021;;;
5962;Totaal exclusief verblijf en opvang;Beuningen;2e halfjaar 2021;;;
5963;Totaal exclusief verblijf en opvang;Beuningen;2021;;;
5964;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2022;;;
5965;Totaal exclusief verblijf en opvang;Beuningen;2e halfjaar 2022;;;
5966;Totaal exclusief verblijf en opvang;Beuningen;2022;;;
5967;Totaal exclusief verblijf en opvang;Beuningen;1e halfjaar 2023;;;
5968;Totaal exclusief verblijf en opvang;Beuningen;2e halfjaar 2023;;;
5969;Totaal exclusief verblijf en opvang;Beuningen;2023;;;
5970;Totaal exclusief verblijf en opvang;Beverwijk;1e halfjaar 2019;;;
5971;Totaal exclusief verblijf en opvang;Beverwijk;2e halfjaar 2019;;;
5972;Totaal exclusief verblijf en opvang;Beverwijk;2019;;;
5973;Totaal exclusief verblijf en opvang;Beverwijk;1e halfjaar 2020;;;
5974;Totaal exclusief verblijf en opvang;Beverwijk;2e halfjaar 2020;;;
5975;Totaal exclusief verblijf en opvang;Beverwijk;2020;;;
5976;Totaal exclusief verblijf en opvang;Beverwijk;1e halfjaar 2021;;;
5977;Totaal exclusief verblijf en opvang;Beverwijk;2e halfjaar 2021;;;
5978;Totaal exclusief verblijf en opvang;Beverwijk;2021;;;
5979;Totaal exclusief verblijf en opvang;Beverwijk;1e halfjaar 2022;;;
5980;Totaal exclusief verblijf en opvang;Beverwijk;2e halfjaar 2022;;;
5981;Totaal exclusief verblijf en opvang;Beverwijk;2022;;;
5982;Totaal exclusief verblijf en opvang;Beverwijk;1e halfjaar 2023;;;
5983;Totaal exclusief verblijf en opvang;Beverwijk;2e halfjaar 2023;;;
5984;Totaal exclusief verblijf en opvang;Beverwijk;2023;;;
5985;Totaal exclusief verblijf en opvang;De Bilt;1e halfjaar 2019;;;
5986;Totaal exclusief verblijf en opvang;De Bilt;2e halfjaar 2019;;;
5987;Totaal exclusief verblijf en opvang;De Bilt;2019;;;
5988;Totaal exclusief verblijf en opvang;De Bilt;1e halfjaar 2020;;;
5989;Totaal exclusief verblijf en opvang;De Bilt;2e halfjaar 2020;;;
5990;Totaal exclusief verblijf en opvang;De Bilt;2020;;;
5991;Totaal exclusief verblijf en opvang;De Bilt;1e halfjaar 2021;;;
5992;Totaal exclusief verblijf en opvang;De Bilt;2e halfjaar 2021;;;
5993;Totaal exclusief verblijf en opvang;De Bilt;2021;;;
5994;Totaal exclusief verblijf en opvang;De Bilt;1e halfjaar 2022;;;
5995;Totaal exclusief verblijf en opvang;De Bilt;2e halfjaar 2022;;;
5996;Totaal exclusief verblijf en opvang;De Bilt;2022;;;
5997;Totaal exclusief verblijf en opvang;De Bilt;1e halfjaar 2023;;;
5998;Totaal exclusief verblijf en opvang;De Bilt;2e halfjaar 2023;;;
5999;Totaal exclusief verblijf en opvang;De Bilt;2023;;;
6000;Totaal exclusief verblijf en opvang;Bladel;1e halfjaar 2019;;;
6001;Totaal exclusief verblijf en opvang;Bladel;2e halfjaar 2019;;;
6002;Totaal exclusief verblijf en opvang;Bladel;2019;;;
6003;Totaal exclusief verblijf en opvang;Bladel;1e halfjaar 2020;;;
6004;Totaal exclusief verblijf en opvang;Bladel;2e halfjaar 2020;;;
6005;Totaal exclusief verblijf en opvang;Bladel;2020;;;
6006;Totaal exclusief verblijf en opvang;Bladel;1e halfjaar 2021;;;
6007;Totaal exclusief verblijf en opvang;Bladel;2e halfjaar 2021;;;
6008;Totaal exclusief verblijf en opvang;Bladel;2021;;;
6009;Totaal exclusief verblijf en opvang;Bladel;1e halfjaar 2022;;;
6010;Totaal exclusief verblijf en opvang;Bladel;2e halfjaar 2022;;;
6011;Totaal exclusief verblijf en opvang;Bladel;2022;;;
6012;Totaal exclusief verblijf en opvang;Bladel;1e halfjaar 2023;;;
6013;Totaal exclusief verblijf en opvang;Bladel;2e halfjaar 2023;;;
6014;Totaal exclusief verblijf en opvang;Bladel;2023;;;
6015;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2019;;;
6016;Totaal exclusief verblijf en opvang;Blaricum;2e halfjaar 2019;;;
6017;Totaal exclusief verblijf en opvang;Blaricum;2019;;;
6018;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2020;;;
6019;Totaal exclusief verblijf en opvang;Blaricum;2e halfjaar 2020;;;
6020;Totaal exclusief verblijf en opvang;Blaricum;2020;;;
6021;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2021;;;
6022;Totaal exclusief verblijf en opvang;Blaricum;2e halfjaar 2021;;;
6023;Totaal exclusief verblijf en opvang;Blaricum;2021;;;
6024;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2022;;;
6025;Totaal exclusief verblijf en opvang;Blaricum;2e halfjaar 2022;;;
6026;Totaal exclusief verblijf en opvang;Blaricum;2022;;;
6027;Totaal exclusief verblijf en opvang;Blaricum;1e halfjaar 2023;;;
6028;Totaal exclusief verblijf en opvang;Blaricum;2e halfjaar 2023;;;
6029;Totaal exclusief verblijf en opvang;Blaricum;2023;;;
6030;Totaal exclusief verblijf en opvang;Bloemendaal;1e halfjaar 2019;;;
6031;Totaal exclusief verblijf en opvang;Bloemendaal;2e halfjaar 2019;;;
6032;Totaal exclusief verblijf en opvang;Bloemendaal;2019;;;
6033;Totaal exclusief verblijf en opvang;Bloemendaal;1e halfjaar 2020;;;
6034;Totaal exclusief verblijf en opvang;Bloemendaal;2e halfjaar 2020;;;
6035;Totaal exclusief verblijf en opvang;Bloemendaal;2020;;;
6036;Totaal exclusief verblijf en opvang;Bloemendaal;1e halfjaar 2021;;;
6037;Totaal exclusief verblijf en opvang;Bloemendaal;2e halfjaar 2021;;;
6038;Totaal exclusief verblijf en opvang;Bloemendaal;2021;;;
6039;Totaal exclusief verblijf en opvang;Bloemendaal;1e halfjaar 2022;;;
6040;Totaal exclusief verblijf en opvang;Bloemendaal;2e halfjaar 2022;;;
6041;Totaal exclusief verblijf en opvang;Bloemendaal;2022;;;
6042;Totaal exclusief verblijf en opvang;Bloemendaal;1e halfjaar 2023;;;
6043;Totaal exclusief verblijf en opvang;Bloemendaal;2e halfjaar 2023;;;
6044;Totaal exclusief verblijf en opvang;Bloemendaal;2023;;;
6045;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;1e halfjaar 2019;;;
6046;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2e halfjaar 2019;;;
6047;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2019;;;
6048;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;1e halfjaar 2020;;;
6049;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2e halfjaar 2020;;;
6050;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2020;;;
6051;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;1e halfjaar 2021;;;
6052;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2e halfjaar 2021;;;
6053;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2021;;;
6054;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;1e halfjaar 2022;;;
6055;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2e halfjaar 2022;;;
6056;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2022;;;
6057;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;1e halfjaar 2023;;;
6058;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2e halfjaar 2023;;;
6059;Totaal exclusief verblijf en opvang;Bodegraven-Reeuwijk;2023;;;
6060;Totaal exclusief verblijf en opvang;Boekel;1e halfjaar 2019;;;
6061;Totaal exclusief verblijf en opvang;Boekel;2e halfjaar 2019;;;
6062;Totaal exclusief verblijf en opvang;Boekel;2019;;;
6063;Totaal exclusief verblijf en opvang;Boekel;1e halfjaar 2020;;;
6064;Totaal exclusief verblijf en opvang;Boekel;2e halfjaar 2020;;;
6065;Totaal exclusief verblijf en opvang;Boekel;2020;;;
6066;Totaal exclusief verblijf en opvang;Boekel;1e halfjaar 2021;;;
6067;Totaal exclusief verblijf en opvang;Boekel;2e halfjaar 2021;;;
6068;Totaal exclusief verblijf en opvang;Boekel;2021;;;
6069;Totaal exclusief verblijf en opvang;Boekel;1e halfjaar 2022;;;
6070;Totaal exclusief verblijf en opvang;Boekel;2e halfjaar 2022;;;
6071;Totaal exclusief verblijf en opvang;Boekel;2022;;;
6072;Totaal exclusief verblijf en opvang;Boekel;1e halfjaar 2023;;;
6073;Totaal exclusief verblijf en opvang;Boekel;2e halfjaar 2023;;;
6074;Totaal exclusief verblijf en opvang;Boekel;2023;;;
6075;Totaal exclusief verblijf en opvang;Borger-Odoorn;1e halfjaar 2019;;;
6076;Totaal exclusief verblijf en opvang;Borger-Odoorn;2e halfjaar 2019;;;
6077;Totaal exclusief verblijf en opvang;Borger-Odoorn;2019;;;
6078;Totaal exclusief verblijf en opvang;Borger-Odoorn;1e halfjaar 2020;;;
6079;Totaal exclusief verblijf en opvang;Borger-Odoorn;2e halfjaar 2020;;;
6080;Totaal exclusief verblijf en opvang;Borger-Odoorn;2020;;;
6081;Totaal exclusief verblijf en opvang;Borger-Odoorn;1e halfjaar 2021;;;
6082;Totaal exclusief verblijf en opvang;Borger-Odoorn;2e halfjaar 2021;;;
6083;Totaal exclusief verblijf en opvang;Borger-Odoorn;2021;;;
6084;Totaal exclusief verblijf en opvang;Borger-Odoorn;1e halfjaar 2022;;;
6085;Totaal exclusief verblijf en opvang;Borger-Odoorn;2e halfjaar 2022;;;
6086;Totaal exclusief verblijf en opvang;Borger-Odoorn;2022;;;
6087;Totaal exclusief verblijf en opvang;Borger-Odoorn;1e halfjaar 2023;;;
6088;Totaal exclusief verblijf en opvang;Borger-Odoorn;2e halfjaar 2023;;;
6089;Totaal exclusief verblijf en opvang;Borger-Odoorn;2023;;;
6090;Totaal exclusief verblijf en opvang;Borne;1e halfjaar 2019;;;
6091;Totaal exclusief verblijf en opvang;Borne;2e halfjaar 2019;;;
6092;Totaal exclusief verblijf en opvang;Borne;2019;;;
6093;Totaal exclusief verblijf en opvang;Borne;1e halfjaar 2020;;;
6094;Totaal exclusief verblijf en opvang;Borne;2e halfjaar 2020;;;
6095;Totaal exclusief verblijf en opvang;Borne;2020;;;
6096;Totaal exclusief verblijf en opvang;Borne;1e halfjaar 2021;;;
6097;Totaal exclusief verblijf en opvang;Borne;2e halfjaar 2021;;;
6098;Totaal exclusief verblijf en opvang;Borne;2021;;;
6099;Totaal exclusief verblijf en opvang;Borne;1e halfjaar 2022;;;
6100;Totaal exclusief verblijf en opvang;Borne;2e halfjaar 2022;;;
6101;Totaal exclusief verblijf en opvang;Borne;2022;;;
6102;Totaal exclusief verblijf en opvang;Borne;1e halfjaar 2023;;;
6103;Totaal exclusief verblijf en opvang;Borne;2e halfjaar 2023;;;
6104;Totaal exclusief verblijf en opvang;Borne;2023;;;
6105;Totaal exclusief verblijf en opvang;Borsele;1e halfjaar 2019;;;
6106;Totaal exclusief verblijf en opvang;Borsele;2e halfjaar 2019;;;
6107;Totaal exclusief verblijf en opvang;Borsele;2019;;;
6108;Totaal exclusief verblijf en opvang;Borsele;1e halfjaar 2020;;;
6109;Totaal exclusief verblijf en opvang;Borsele;2e halfjaar 2020;;;
6110;Totaal exclusief verblijf en opvang;Borsele;2020;;;
6111;Totaal exclusief verblijf en opvang;Borsele;1e halfjaar 2021;;;
6112;Totaal exclusief verblijf en opvang;Borsele;2e halfjaar 2021;;;
6113;Totaal exclusief verblijf en opvang;Borsele;2021;;;
6114;Totaal exclusief verblijf en opvang;Borsele;1e halfjaar 2022;;;
6115;Totaal exclusief verblijf en opvang;Borsele;2e halfjaar 2022;;;
6116;Totaal exclusief verblijf en opvang;Borsele;2022;;;
6117;Totaal exclusief verblijf en opvang;Borsele;1e halfjaar 2023;;;
6118;Totaal exclusief verblijf en opvang;Borsele;2e halfjaar 2023;;;
6119;Totaal exclusief verblijf en opvang;Borsele;2023;;;
6120;Totaal exclusief verblijf en opvang;Boxmeer;1e halfjaar 2019;;;
6121;Totaal exclusief verblijf en opvang;Boxmeer;2e halfjaar 2019;;;
6122;Totaal exclusief verblijf en opvang;Boxmeer;2019;;;
6123;Totaal exclusief verblijf en opvang;Boxmeer;1e halfjaar 2020;;;
6124;Totaal exclusief verblijf en opvang;Boxmeer;2e halfjaar 2020;;;
6125;Totaal exclusief verblijf en opvang;Boxmeer;2020;;;
6126;Totaal exclusief verblijf en opvang;Boxmeer;1e halfjaar 2021;;;
6127;Totaal exclusief verblijf en opvang;Boxmeer;2e halfjaar 2021;;;
6128;Totaal exclusief verblijf en opvang;Boxmeer;2021;;;
6129;Totaal exclusief verblijf en opvang;Boxmeer;1e halfjaar 2022;;;
6130;Totaal exclusief verblijf en opvang;Boxmeer;2e halfjaar 2022;;;
6131;Totaal exclusief verblijf en opvang;Boxmeer;2022;;;
6132;Totaal exclusief verblijf en opvang;Boxmeer;1e halfjaar 2023;;;
6133;Totaal exclusief verblijf en opvang;Boxmeer;2e halfjaar 2023;;;
6134;Totaal exclusief verblijf en opvang;Boxmeer;2023;;;
6135;Totaal exclusief verblijf en opvang;Boxtel;1e halfjaar 2019;;;
6136;Totaal exclusief verblijf en opvang;Boxtel;2e halfjaar 2019;;;
6137;Totaal exclusief verblijf en opvang;Boxtel;2019;;;
6138;Totaal exclusief verblijf en opvang;Boxtel;1e halfjaar 2020;;;
6139;Totaal exclusief verblijf en opvang;Boxtel;2e halfjaar 2020;;;
6140;Totaal exclusief verblijf en opvang;Boxtel;2020;;;
6141;Totaal exclusief verblijf en opvang;Boxtel;1e halfjaar 2021;;;
6142;Totaal exclusief verblijf en opvang;Boxtel;2e halfjaar 2021;;;
6143;Totaal exclusief verblijf en opvang;Boxtel;2021;;;
6144;Totaal exclusief verblijf en opvang;Boxtel;1e halfjaar 2022;;;
6145;Totaal exclusief verblijf en opvang;Boxtel;2e halfjaar 2022;;;
6146;Totaal exclusief verblijf en opvang;Boxtel;2022;;;
6147;Totaal exclusief verblijf en opvang;Boxtel;1e halfjaar 2023;;;
6148;Totaal exclusief verblijf en opvang;Boxtel;2e halfjaar 2023;;;
6149;Totaal exclusief verblijf en opvang;Boxtel;2023;;;
6150;Totaal exclusief verblijf en opvang;Breda;1e halfjaar 2019;;;
6151;Totaal exclusief verblijf en opvang;Breda;2e halfjaar 2019;;;
6152;Totaal exclusief verblijf en opvang;Breda;2019;;;
6153;Totaal exclusief verblijf en opvang;Breda;1e halfjaar 2020;;;
6154;Totaal exclusief verblijf en opvang;Breda;2e halfjaar 2020;;;
6155;Totaal exclusief verblijf en opvang;Breda;2020;;;
6156;Totaal exclusief verblijf en opvang;Breda;1e halfjaar 2021;;;
6157;Totaal exclusief verblijf en opvang;Breda;2e halfjaar 2021;;;
6158;Totaal exclusief verblijf en opvang;Breda;2021;;;
6159;Totaal exclusief verblijf en opvang;Breda;1e halfjaar 2022;;;
6160;Totaal exclusief verblijf en opvang;Breda;2e halfjaar 2022;;;
6161;Totaal exclusief verblijf en opvang;Breda;2022;;;
6162;Totaal exclusief verblijf en opvang;Breda;1e halfjaar 2023;;;
6163;Totaal exclusief verblijf en opvang;Breda;2e halfjaar 2023;;;
6164;Totaal exclusief verblijf en opvang;Breda;2023;;;
6165;Totaal exclusief verblijf en opvang;Brielle;1e halfjaar 2019;;;
6166;Totaal exclusief verblijf en opvang;Brielle;2e halfjaar 2019;;;
6167;Totaal exclusief verblijf en opvang;Brielle;2019;;;
6168;Totaal exclusief verblijf en opvang;Brielle;1e halfjaar 2020;;;
6169;Totaal exclusief verblijf en opvang;Brielle;2e halfjaar 2020;;;
6170;Totaal exclusief verblijf en opvang;Brielle;2020;;;
6171;Totaal exclusief verblijf en opvang;Brielle;1e halfjaar 2021;;;
6172;Totaal exclusief verblijf en opvang;Brielle;2e halfjaar 2021;;;
6173;Totaal exclusief verblijf en opvang;Brielle;2021;;;
6174;Totaal exclusief verblijf en opvang;Brielle;1e halfjaar 2022;;;
6175;Totaal exclusief verblijf en opvang;Brielle;2e halfjaar 2022;;;
6176;Totaal exclusief verblijf en opvang;Brielle;2022;;;
6177;Totaal exclusief verblijf en opvang;Brielle;1e halfjaar 2023;;;
6178;Totaal exclusief verblijf en opvang;Brielle;2e halfjaar 2023;;;
6179;Totaal exclusief verblijf en opvang;Brielle;2023;;;
6180;Totaal exclusief verblijf en opvang;Bronckhorst;1e halfjaar 2019;;;
6181;Totaal exclusief verblijf en opvang;Bronckhorst;2e halfjaar 2019;;;
6182;Totaal exclusief verblijf en opvang;Bronckhorst;2019;;;
6183;Totaal exclusief verblijf en opvang;Bronckhorst;1e halfjaar 2020;;;
6184;Totaal exclusief verblijf en opvang;Bronckhorst;2e halfjaar 2020;;;
6185;Totaal exclusief verblijf en opvang;Bronckhorst;2020;;;
6186;Totaal exclusief verblijf en opvang;Bronckhorst;1e halfjaar 2021;;;
6187;Totaal exclusief verblijf en opvang;Bronckhorst;2e halfjaar 2021;;;
6188;Totaal exclusief verblijf en opvang;Bronckhorst;2021;;;
6189;Totaal exclusief verblijf en opvang;Bronckhorst;1e halfjaar 2022;;;
6190;Totaal exclusief verblijf en opvang;Bronckhorst;2e halfjaar 2022;;;
6191;Totaal exclusief verblijf en opvang;Bronckhorst;2022;;;
6192;Totaal exclusief verblijf en opvang;Bronckhorst;1e halfjaar 2023;;;
6193;Totaal exclusief verblijf en opvang;Bronckhorst;2e halfjaar 2023;;;
6194;Totaal exclusief verblijf en opvang;Bronckhorst;2023;;;
6195;Totaal exclusief verblijf en opvang;Brummen;1e halfjaar 2019;;;
6196;Totaal exclusief verblijf en opvang;Brummen;2e halfjaar 2019;;;
6197;Totaal exclusief verblijf en opvang;Brummen;2019;;;
6198;Totaal exclusief verblijf en opvang;Brummen;1e halfjaar 2020;;;
6199;Totaal exclusief verblijf en opvang;Brummen;2e halfjaar 2020;;;
6200;Totaal exclusief verblijf en opvang;Brummen;2020;;;
6201;Totaal exclusief verblijf en opvang;Brummen;1e halfjaar 2021;;;
6202;Totaal exclusief verblijf en opvang;Brummen;2e halfjaar 2021;;;
6203;Totaal exclusief verblijf en opvang;Brummen;2021;;;
6204;Totaal exclusief verblijf en opvang;Brummen;1e halfjaar 2022;;;
6205;Totaal exclusief verblijf en opvang;Brummen;2e halfjaar 2022;;;
6206;Totaal exclusief verblijf en opvang;Brummen;2022;;;
6207;Totaal exclusief verblijf en opvang;Brummen;1e halfjaar 2023;;;
6208;Totaal exclusief verblijf en opvang;Brummen;2e halfjaar 2023;;;
6209;Totaal exclusief verblijf en opvang;Brummen;2023;;;
6210;Totaal exclusief verblijf en opvang;Brunssum;1e halfjaar 2019;;;
6211;Totaal exclusief verblijf en opvang;Brunssum;2e halfjaar 2019;;;
6212;Totaal exclusief verblijf en opvang;Brunssum;2019;;;
6213;Totaal exclusief verblijf en opvang;Brunssum;1e halfjaar 2020;;;
6214;Totaal exclusief verblijf en opvang;Brunssum;2e halfjaar 2020;;;
6215;Totaal exclusief verblijf en opvang;Brunssum;2020;;;
6216;Totaal exclusief verblijf en opvang;Brunssum;1e halfjaar 2021;;;
6217;Totaal exclusief verblijf en opvang;Brunssum;2e halfjaar 2021;;;
6218;Totaal exclusief verblijf en opvang;Brunssum;2021;;;
6219;Totaal exclusief verblijf en opvang;Brunssum;1e halfjaar 2022;;;
6220;Totaal exclusief verblijf en opvang;Brunssum;2e halfjaar 2022;;;
6221;Totaal exclusief verblijf en opvang;Brunssum;2022;;;
6222;Totaal exclusief verblijf en opvang;Brunssum;1e halfjaar 2023;;;
6223;Totaal exclusief verblijf en opvang;Brunssum;2e halfjaar 2023;;;
6224;Totaal exclusief verblijf en opvang;Brunssum;2023;;;
6225;Totaal exclusief verblijf en opvang;Bunnik;1e halfjaar 2019;;;
6226;Totaal exclusief verblijf en opvang;Bunnik;2e halfjaar 2019;;;
6227;Totaal exclusief verblijf en opvang;Bunnik;2019;;;
6228;Totaal exclusief verblijf en opvang;Bunnik;1e halfjaar 2020;;;
6229;Totaal exclusief verblijf en opvang;Bunnik;2e halfjaar 2020;;;
6230;Totaal exclusief verblijf en opvang;Bunnik;2020;;;
6231;Totaal exclusief verblijf en opvang;Bunnik;1e halfjaar 2021;;;
6232;Totaal exclusief verblijf en opvang;Bunnik;2e halfjaar 2021;;;
6233;Totaal exclusief verblijf en opvang;Bunnik;2021;;;
6234;Totaal exclusief verblijf en opvang;Bunnik;1e halfjaar 2022;;;
6235;Totaal exclusief verblijf en opvang;Bunnik;2e halfjaar 2022;;;
6236;Totaal exclusief verblijf en opvang;Bunnik;2022;;;
6237;Totaal exclusief verblijf en opvang;Bunnik;1e halfjaar 2023;;;
6238;Totaal exclusief verblijf en opvang;Bunnik;2e halfjaar 2023;;;
6239;Totaal exclusief verblijf en opvang;Bunnik;2023;;;
6240;Totaal exclusief verblijf en opvang;Bunschoten;1e halfjaar 2019;;;
6241;Totaal exclusief verblijf en opvang;Bunschoten;2e halfjaar 2019;;;
6242;Totaal exclusief verblijf en opvang;Bunschoten;2019;;;
