ID;Onderwijsvolgend;Arbeidskenmerken;Uitkering;GeregistreerdWerkzoekendeBijUWV;RegioS;Perioden;Jongeren15Tot27Jaar_1
4158;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nissewaard;2019;11400.0
4159;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nissewaard;2020;11300.0
4160;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2005;6800.0
4161;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2006;6800.0
4162;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2007;6700.0
4163;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2008;6700.0
4164;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2009;6500.0
4165;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2010;6400.0
4166;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2011;6400.0
4167;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2012;6300.0
4168;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2013;6300.0
4169;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2014;6200.0
4170;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2015;6200.0
4171;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2016;6300.0
4172;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2017;6300.0
4173;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2018;6300.0
4174;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2019;6200.0
4175;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noardeast-Fryslân;2020;6300.0
4176;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2005;700.0
4177;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2006;700.0
4178;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2007;800.0
4179;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2008;800.0
4180;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2009;800.0
4181;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2010;800.0
4182;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2011;800.0
4183;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2012;800.0
4184;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2013;800.0
4185;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2014;800.0
4186;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2015;800.0
4187;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2016;800.0
4188;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2017;800.0
4189;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2018;800.0
4190;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2019;800.0
4191;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noord-Beveland;2020;800.0
4192;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2005;3300.0
4193;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2006;3300.0
4194;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2007;3300.0
4195;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2008;3300.0
4196;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2009;3300.0
4197;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2010;3300.0
4198;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2011;3300.0
4199;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2012;3400.0
4200;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2013;3400.0
4201;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2014;3400.0
4202;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2015;3300.0
4203;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2016;3500.0
4204;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2017;3600.0
4205;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2018;3500.0
4206;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2019;3500.0
4207;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordenveld;2020;3500.0
4208;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2005;6700.0
4209;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2006;6700.0
4210;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2007;6700.0
4211;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2008;6700.0
4212;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2009;6800.0
4213;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2010;6700.0
4214;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2011;6600.0
4215;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2012;6500.0
4216;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2013;6400.0
4217;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2014;6400.0
4218;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2015;6400.0
4219;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2016;6600.0
4220;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2017;6600.0
4221;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2018;6700.0
4222;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2019;6700.0
4223;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordoostpolder;2020;6900.0
4224;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2005;5400.0
4225;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2006;5600.0
4226;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2007;5600.0
4227;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2008;5700.0
4228;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2009;5600.0
4229;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2010;5600.0
4230;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2011;5600.0
4231;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2012;5700.0
4232;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2013;5700.0
4233;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2014;5700.0
4234;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2015;5600.0
4235;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2016;5600.0
4236;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2017;5700.0
4237;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2018;5700.0
4238;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2019;5800.0
4239;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Noordwijk;2020;5800.0
4240;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2005;2800.0
4241;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2006;2700.0
4242;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2007;2800.0
4243;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2008;2800.0
4244;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2009;2800.0
4245;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2010;2800.0
4246;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2011;2800.0
4247;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2012;2800.0
4248;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2013;2800.0
4249;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2014;2800.0
4250;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2015;2700.0
4251;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2016;2800.0
4252;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2017;2800.0
4253;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2018;2800.0
4254;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2019;2800.0
4255;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nuenen, Gerwen en Nederwetten;2020;2800.0
4256;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2005;4200.0
4257;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2006;4200.0
4258;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2007;4200.0
4259;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2008;4200.0
4260;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2009;4200.0
4261;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2010;4100.0
4262;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2011;4100.0
4263;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2012;4100.0
4264;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2013;4100.0
4265;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2014;4000.0
4266;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2015;4000.0
4267;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2016;4100.0
4268;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2017;4100.0
4269;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2018;4100.0
4270;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2019;4100.0
4271;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Nunspeet;2020;4100.0
4272;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2005;3200.0
4273;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2006;3200.0
4274;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2007;3200.0
4275;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2008;3300.0
4276;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2009;3400.0
4277;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2010;3300.0
4278;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2011;3300.0
4279;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2012;3300.0
4280;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2013;3100.0
4281;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2014;2900.0
4282;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2015;2900.0
4283;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2016;3000.0
4284;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2017;3000.0
4285;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2018;3100.0
4286;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2019;3200.0
4287;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oegstgeest;2020;3100.0
4288;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2005;2300.0
4289;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2006;2400.0
4290;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2007;2400.0
4291;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2008;2400.0
4292;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2009;2400.0
4293;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2010;2400.0
4294;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2011;2400.0
4295;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2012;2400.0
4296;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2013;2500.0
4297;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2014;2600.0
4298;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2015;2600.0
4299;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2016;2700.0
4300;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2017;2600.0
4301;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2018;2700.0
4302;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2019;2600.0
4303;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oirschot;2020;2600.0
4304;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2005;3900.0
4305;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2006;3900.0
4306;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2007;4000.0
4307;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2008;4000.0
4308;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2009;4100.0
4309;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2010;4100.0
4310;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2011;4100.0
4311;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2012;4200.0
4312;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2013;4100.0
4313;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2014;4100.0
4314;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2015;4200.0
4315;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2016;4200.0
4316;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2017;4300.0
4317;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2018;4200.0
4318;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2019;4200.0
4319;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oisterwijk;2020;4200.0
4320;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2005;4800.0
4321;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2006;4800.0
4322;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2007;4800.0
4323;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2008;4800.0
4324;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2009;4800.0
4325;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2010;4700.0
4326;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2011;4700.0
4327;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2012;4700.0
4328;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2013;4700.0
4329;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2014;4600.0
4330;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2015;4600.0
4331;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2016;4700.0
4332;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2017;4700.0
4333;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2018;4700.0
4334;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2019;4800.0
4335;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldambt;2020;4800.0
4336;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2005;4000.0
4337;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2006;3900.0
4338;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2007;3800.0
4339;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2008;3700.0
4340;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2009;3600.0
4341;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2010;3500.0
4342;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2011;3500.0
4343;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2012;3500.0
4344;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2013;3400.0
4345;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2014;3400.0
4346;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2015;3400.0
4347;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2016;3400.0
4348;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2017;3400.0
4349;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2018;3400.0
4350;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2019;3300.0
4351;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldebroek;2020;3300.0
4352;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2005;4000.0
4353;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2006;3900.0
4354;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2007;4000.0
4355;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2008;4000.0
4356;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2009;4100.0
4357;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2010;4100.0
4358;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2011;4100.0
4359;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2012;4100.0
4360;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2013;4100.0
4361;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2014;4100.0
4362;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2015;4100.0
4363;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2016;4100.0
4364;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2017;4100.0
4365;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2018;4100.0
4366;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2019;4200.0
4367;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oldenzaal;2020;4200.0
4368;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2005;2100.0
4369;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2006;2200.0
4370;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2007;2100.0
4371;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2008;2200.0
4372;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2009;2200.0
4373;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2010;2200.0
4374;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2011;2300.0
4375;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2012;2300.0
4376;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2013;2400.0
4377;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2014;2400.0
4378;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2015;2500.0
4379;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2016;2400.0
4380;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2017;2500.0
4381;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2018;2400.0
4382;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2019;2500.0
4383;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Olst-Wijhe;2020;2500.0
4384;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2005;2500.0
4385;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2006;2500.0
4386;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2007;2500.0
4387;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2008;2500.0
4388;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2009;2400.0
4389;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2010;2300.0
4390;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2011;2300.0
4391;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2012;2200.0
4392;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2013;2200.0
4393;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2014;2200.0
4394;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2015;2200.0
4395;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2016;2300.0
4396;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2017;2300.0
4397;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2018;2300.0
4398;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2019;2400.0
4399;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ommen;2020;2500.0
4400;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2005;4000.0
4401;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2006;3900.0
4402;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2007;3800.0
4403;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2008;3800.0
4404;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2009;3900.0
4405;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2010;4000.0
4406;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2011;3900.0
4407;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2012;4000.0
4408;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2013;4000.0
4409;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2014;4000.0
4410;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2015;4000.0
4411;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2016;4100.0
4412;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2017;4200.0
4413;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2018;4200.0
4414;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2019;4300.0
4415;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oost Gelre;2020;4300.0
4416;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2005;6700.0
4417;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2006;6800.0
4418;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2007;6800.0
4419;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2008;6900.0
4420;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2009;7000.0
4421;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2010;7000.0
4422;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2011;7000.0
4423;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2012;7000.0
4424;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2013;7000.0
4425;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2014;7000.0
4426;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2015;7000.0
4427;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2016;7100.0
4428;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2017;7300.0
4429;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2018;7300.0
4430;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2019;7200.0
4431;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Oosterhout;2020;7100.0
4432;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ooststellingwerf;2005;3300.0
4433;Totaal ;Totaal ;Totaal met of zonder uitkering;Totaal;Ooststellingwerf;2006;3300.0
