ID;Geslacht;Persoonskenmerken;CaribischNederland;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;WilMeerUrenWerkenBeschikbaar_3;WilNietMeerWerkenOfNietBeschikbaar_4;NietWerkzameBevolking_5;WerklozeBeroepsbevolking_6;NietBeroepsbevolking_7;BeschikbaarNietGezocht_8;GezochtNietBeschikbaar_9;NietGezochtNietBeschikbaar_10;WilWerken_11;WilOfKanNietWerken_12;VanwegeZorgGezinHuishouden_13;VanwegeOpleidingStudie_14;VanwegeVutPensioenHogeLeeftijd_15;VanwegeZiekteArbeidsongeschiktheid_16;VanwegeAndereRedenen_17
337;Mannen;Leeftijd: 25 tot 45 jaar;Caribisch Nederland;2014;4020;3510;820;2690;510;150;370;100;60;210;20;190;0;120;0;50;30
338;Mannen;Leeftijd: 25 tot 45 jaar;Caribisch Nederland;2016;3780;3290;220;3070;500;230;270;130;0;140;20;130;0;60;0;20;50
339;Mannen;Leeftijd: 25 tot 45 jaar;Caribisch Nederland;2018;3640;3220;500;2720;420;100;320;90;20;210;0;210;0;110;0;40;60
340;Mannen;Leeftijd: 25 tot 45 jaar;Caribisch Nederland;2020;3870;3460;490;2970;410;140;270;90;0;170;10;160;20;30;0;60;60
341;Mannen;Leeftijd: 25 tot 45 jaar;Caribisch Nederland;2022;4380;3980;760;3220;400;120;290;70;0;210;70;140;0;60;0;10;80
342;Mannen;Leeftijd: 25 tot 45 jaar;Bonaire;2012;2620;2220;450;1770;400;130;270;150;10;100;30;70;0;30;0;20;30
343;Mannen;Leeftijd: 25 tot 45 jaar;Bonaire;2014;3000;2710;660;2050;290;110;180;40;60;90;0;90;0;10;0;50;30
344;Mannen;Leeftijd: 25 tot 45 jaar;Bonaire;2016;2980;2630;160;2470;350;190;160;80;0;80;20;70;0;20;0;20;30
345;Mannen;Leeftijd: 25 tot 45 jaar;Bonaire;2018;2790;2520;390;2120;270;70;200;70;20;110;0;110;0;10;0;40;60
346;Mannen;Leeftijd: 25 tot 45 jaar;Bonaire;2020;3100;2790;400;2390;310;140;170;40;0;140;10;120;20;0;0;50;60
347;Mannen;Leeftijd: 25 tot 45 jaar;Bonaire;2022;3640;3340;700;2640;300;90;210;50;0;160;70;90;0;20;0;0;70
348;Mannen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2012;650;580;60;520;80;10;60;30;0;30;0;30;0;30;0;0;10
349;Mannen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2014;720;610;110;500;110;30;80;60;0;20;20;0;0;0;0;0;0
350;Mannen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2016;500;420;40;380;70;40;40;30;0;10;0;10;0;0;0;0;10
351;Mannen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2018;470;440;60;370;40;20;20;10;0;0;0;0;0;0;0;0;0
352;Mannen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2020;450;390;30;360;60;0;60;50;0;10;0;10;0;0;0;0;0
353;Mannen;Leeftijd: 25 tot 45 jaar;Sint-Eustatius;2022;420;380;30;350;50;20;20;10;0;10;0;10;0;0;0;10;10
354;Mannen;Leeftijd: 25 tot 45 jaar;Saba;2012;370;260;70;190;110;10;100;10;0;90;0;90;0;90;0;0;0
355;Mannen;Leeftijd: 25 tot 45 jaar;Saba;2014;300;200;50;140;110;10;100;0;0;100;0;100;0;100;0;0;0
356;Mannen;Leeftijd: 25 tot 45 jaar;Saba;2016;310;240;20;220;70;10;70;20;0;50;0;50;0;40;0;0;10
357;Mannen;Leeftijd: 25 tot 45 jaar;Saba;2018;380;270;40;230;110;10;100;0;0;100;0;100;0;90;0;10;0
358;Mannen;Leeftijd: 25 tot 45 jaar;Saba;2020;320;280;60;230;40;0;40;10;0;30;0;30;0;30;0;0;0
359;Mannen;Leeftijd: 25 tot 45 jaar;Saba;2022;320;270;30;230;60;10;50;0;0;50;0;40;0;30;0;0;10
360;Mannen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2012;1730;1350;300;1050;380;80;300;90;10;190;30;160;0;140;0;20;10
361;Mannen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2014;2100;1680;440;1250;420;130;290;60;30;190;20;170;0;110;0;30;30
362;Mannen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2016;1990;1710;70;1640;280;120;160;60;0;110;20;90;0;60;0;20;10
363;Mannen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2018;1700;1430;250;1170;270;80;190;70;20;110;0;110;0;90;0;10;20
364;Mannen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2020;1830;1620;240;1380;210;70;130;50;0;90;0;90;0;30;0;40;20
365;Mannen;Leeftijd: 25 tot 35 jaar;Caribisch Nederland;2022;2210;1990;520;1460;220;30;190;60;0;130;50;80;0;30;0;0;50
366;Mannen;Leeftijd: 25 tot 35 jaar;Bonaire;2012;1200;990;260;730;210;60;150;60;10;70;30;50;0;30;0;20;0
367;Mannen;Leeftijd: 25 tot 35 jaar;Bonaire;2014;1560;1320;330;990;240;100;140;40;30;70;0;70;0;10;0;30;30
368;Mannen;Leeftijd: 25 tot 35 jaar;Bonaire;2016;1580;1410;40;1370;170;80;90;40;0;50;20;40;0;20;0;20;0
369;Mannen;Leeftijd: 25 tot 35 jaar;Bonaire;2018;1240;1090;200;890;150;50;100;60;20;20;0;20;0;0;0;0;20
370;Mannen;Leeftijd: 25 tot 35 jaar;Bonaire;2020;1420;1270;180;1100;140;70;70;20;0;50;0;50;0;0;0;30;20
371;Mannen;Leeftijd: 25 tot 35 jaar;Bonaire;2022;1850;1690;480;1220;160;20;140;50;0;90;50;40;0;0;0;0;40
372;Mannen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2012;280;220;10;210;70;10;50;20;0;30;0;30;0;30;0;0;10
373;Mannen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2014;350;270;80;200;80;30;50;30;0;20;20;0;0;0;0;0;0
374;Mannen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2016;240;190;20;170;50;40;20;10;0;10;0;10;0;0;0;0;10
375;Mannen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2018;220;190;30;170;20;10;10;10;0;0;0;0;0;0;0;0;0
376;Mannen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2020;210;180;30;160;30;0;30;30;0;10;0;10;0;0;0;0;0
377;Mannen;Leeftijd: 25 tot 35 jaar;Sint-Eustatius;2022;160;130;30;110;20;10;10;10;0;0;0;0;0;0;0;0;0
378;Mannen;Leeftijd: 25 tot 35 jaar;Saba;2012;250;150;40;110;100;10;90;10;0;80;0;80;0;80;0;0;0
379;Mannen;Leeftijd: 25 tot 35 jaar;Saba;2014;200;90;30;60;110;10;100;0;0;100;0;100;0;100;0;0;0
380;Mannen;Leeftijd: 25 tot 35 jaar;Saba;2016;170;100;10;100;60;10;60;10;0;50;0;50;0;40;0;0;10
381;Mannen;Leeftijd: 25 tot 35 jaar;Saba;2018;250;150;30;120;100;10;90;0;0;90;0;90;0;80;0;10;0
382;Mannen;Leeftijd: 25 tot 35 jaar;Saba;2020;200;170;40;130;30;0;30;10;0;20;0;20;0;20;0;0;0
383;Mannen;Leeftijd: 25 tot 35 jaar;Saba;2022;200;160;20;140;40;0;40;0;0;40;0;30;0;30;0;0;10
384;Mannen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2012;1910;1700;280;1430;210;70;140;100;0;40;0;40;0;10;0;0;30
385;Mannen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2014;1920;1830;390;1440;90;10;80;30;30;20;0;20;0;0;0;20;0
386;Mannen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2016;1790;1580;150;1430;210;110;100;70;0;40;0;40;0;0;0;0;40
387;Mannen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2018;1940;1790;250;1550;150;20;130;20;0;110;0;110;0;30;0;40;40
388;Mannen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2020;2040;1840;250;1590;200;70;130;40;0;90;10;80;20;0;0;20;40
389;Mannen;Leeftijd: 35 tot 45 jaar;Caribisch Nederland;2022;2180;2000;240;1750;180;90;100;0;0;90;20;70;0;30;0;10;30
390;Mannen;Leeftijd: 35 tot 45 jaar;Bonaire;2012;1420;1230;190;1040;190;70;120;90;0;30;0;30;0;0;0;0;30
391;Mannen;Leeftijd: 35 tot 45 jaar;Bonaire;2014;1450;1390;330;1060;60;10;40;0;30;20;0;20;0;0;0;20;0
392;Mannen;Leeftijd: 35 tot 45 jaar;Bonaire;2016;1400;1210;110;1100;180;110;70;40;0;30;0;30;0;0;0;0;30
393;Mannen;Leeftijd: 35 tot 45 jaar;Bonaire;2018;1550;1430;200;1230;120;10;110;10;0;100;0;100;0;10;0;40;40
394;Mannen;Leeftijd: 35 tot 45 jaar;Bonaire;2020;1680;1520;220;1300;170;70;100;20;0;80;10;70;20;0;0;20;40
395;Mannen;Leeftijd: 35 tot 45 jaar;Bonaire;2022;1790;1650;230;1420;140;70;70;0;0;70;20;50;0;20;0;0;20
396;Mannen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2012;370;360;50;310;10;0;10;10;0;0;0;0;0;0;0;0;0
397;Mannen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2014;370;340;40;300;30;0;30;30;0;0;0;0;0;0;0;0;0
398;Mannen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2016;260;230;20;210;20;0;20;20;0;0;0;0;0;0;0;0;0
399;Mannen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2018;260;240;40;210;20;10;10;10;0;0;0;0;0;0;0;0;0
400;Mannen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2020;230;210;10;200;30;0;30;30;0;0;0;0;0;0;0;0;0
401;Mannen;Leeftijd: 35 tot 45 jaar;Sint-Eustatius;2022;270;240;0;240;30;10;10;0;0;10;0;10;0;0;0;10;10
402;Mannen;Leeftijd: 35 tot 45 jaar;Saba;2012;130;110;40;80;10;0;10;0;0;10;0;10;0;10;0;0;0
403;Mannen;Leeftijd: 35 tot 45 jaar;Saba;2014;100;100;30;80;0;0;0;0;0;0;0;0;0;0;0;0;0
404;Mannen;Leeftijd: 35 tot 45 jaar;Saba;2016;140;130;10;120;10;0;10;0;0;0;0;0;0;0;0;0;0
405;Mannen;Leeftijd: 35 tot 45 jaar;Saba;2018;130;120;10;110;20;0;20;0;0;10;0;10;0;10;0;0;0
406;Mannen;Leeftijd: 35 tot 45 jaar;Saba;2020;120;120;20;100;10;0;10;0;0;10;0;10;0;0;0;0;0
407;Mannen;Leeftijd: 35 tot 45 jaar;Saba;2022;130;110;10;90;20;10;10;0;0;10;0;10;0;0;0;0;10
408;Mannen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2012;2180;1930;480;1460;240;90;150;90;0;60;0;60;0;10;0;30;30
409;Mannen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2014;2380;2070;520;1550;310;170;140;90;0;60;10;50;0;0;10;20;20
410;Mannen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2016;2220;1950;240;1710;270;80;200;30;0;160;40;130;0;0;20;80;30
411;Mannen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2018;2200;1950;250;1700;240;90;160;60;0;100;20;80;0;0;10;80;0
412;Mannen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2020;2050;1820;310;1510;230;20;210;70;60;80;0;80;0;0;0;20;60
413;Mannen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2022;2040;1820;160;1660;220;60;160;40;0;120;40;90;0;0;20;40;30
414;Mannen;Leeftijd: 45 tot 55 jaar;Bonaire;2012;1640;1450;390;1050;200;80;120;90;0;30;0;30;0;0;0;10;20
415;Mannen;Leeftijd: 45 tot 55 jaar;Bonaire;2014;1800;1600;420;1180;210;110;100;60;0;40;0;40;0;0;0;20;20
416;Mannen;Leeftijd: 45 tot 55 jaar;Bonaire;2016;1800;1610;170;1430;200;70;130;20;0;110;30;80;0;0;0;60;30
417;Mannen;Leeftijd: 45 tot 55 jaar;Bonaire;2018;1720;1520;190;1320;200;80;120;40;0;90;20;70;0;0;0;70;0
418;Mannen;Leeftijd: 45 tot 55 jaar;Bonaire;2020;1640;1450;290;1160;190;20;170;50;60;60;0;60;0;0;0;20;50
419;Mannen;Leeftijd: 45 tot 55 jaar;Bonaire;2022;1660;1460;130;1330;200;50;150;40;0;110;40;80;0;0;10;40;20
420;Mannen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2012;400;370;60;320;30;10;20;0;0;20;0;20;0;10;0;10;10
421;Mannen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2014;440;340;80;260;100;60;50;30;0;10;10;10;0;0;10;0;0
422;Mannen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2016;280;220;40;180;60;10;60;20;0;40;10;30;0;0;10;20;0
423;Mannen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2018;340;300;40;250;40;10;30;20;0;10;10;10;0;0;0;0;0
424;Mannen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2020;260;230;10;230;30;0;30;20;0;10;0;10;0;0;0;0;10
425;Mannen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2022;240;230;10;220;10;0;10;10;0;0;0;0;0;0;0;0;0
426;Mannen;Leeftijd: 45 tot 55 jaar;Saba;2012;130;120;30;90;20;0;10;0;0;10;0;10;0;0;0;10;0
427;Mannen;Leeftijd: 45 tot 55 jaar;Saba;2014;140;130;20;110;10;10;0;0;0;0;0;0;0;0;0;0;0
428;Mannen;Leeftijd: 45 tot 55 jaar;Saba;2016;140;130;30;100;20;0;10;0;0;10;0;10;0;0;0;10;0
429;Mannen;Leeftijd: 45 tot 55 jaar;Saba;2018;150;140;20;120;10;0;10;0;0;0;0;0;0;0;0;0;0
430;Mannen;Leeftijd: 45 tot 55 jaar;Saba;2020;150;140;20;120;10;0;10;0;0;10;0;10;0;0;0;10;0
431;Mannen;Leeftijd: 45 tot 55 jaar;Saba;2022;140;130;20;110;10;0;10;0;0;10;0;10;0;0;10;0;0
432;Mannen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2012;4370;3000;690;2310;1360;120;1250;160;10;1070;10;1070;10;10;770;160;120
433;Mannen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2014;4890;3280;710;2570;1610;270;1340;200;0;1140;10;1140;30;0;830;140;130
434;Mannen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2016;4920;3400;340;3060;1520;120;1400;180;10;1220;70;1150;10;0;790;270;90
435;Mannen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2018;5110;3730;410;3320;1390;130;1260;110;0;1150;20;1130;30;10;820;190;80
436;Mannen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2020;5350;3750;570;3180;1600;90;1510;170;60;1280;40;1240;10;0;880;190;160
437;Mannen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2022;5680;3870;290;3580;1810;90;1720;80;0;1650;80;1570;0;0;1090;400;80
438;Mannen;Leeftijd: 45 tot 75 jaar;Bonaire;2012;3250;2180;560;1610;1070;90;980;160;10;820;0;820;10;0;580;120;110
439;Mannen;Leeftijd: 45 tot 75 jaar;Bonaire;2014;3670;2430;540;1900;1230;170;1060;110;0;950;0;950;30;0;710;80;130
440;Mannen;Leeftijd: 45 tot 75 jaar;Bonaire;2016;3950;2770;240;2530;1180;100;1080;140;0;940;50;900;0;0;610;210;80
441;Mannen;Leeftijd: 45 tot 75 jaar;Bonaire;2018;4070;2960;320;2640;1120;110;1010;70;0;940;20;920;20;10;660;160;80
442;Mannen;Leeftijd: 45 tot 75 jaar;Bonaire;2020;4380;3040;520;2520;1340;80;1260;140;60;1060;40;1030;10;0;710;170;140
443;Mannen;Leeftijd: 45 tot 75 jaar;Bonaire;2022;4650;3120;240;2870;1530;80;1440;60;0;1390;70;1320;0;0;900;360;60
444;Mannen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2012;800;610;80;540;190;20;170;0;0;170;0;170;0;10;130;20;10
445;Mannen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2014;920;640;140;500;290;90;200;70;0;120;10;120;0;0;70;50;0
446;Mannen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2016;640;410;70;340;230;20;210;40;10;170;20;150;10;0;110;30;0
447;Mannen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2018;680;500;50;450;180;20;160;40;0;120;10;120;0;0;100;10;0
448;Mannen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2020;630;460;20;430;170;0;170;20;0;150;0;150;0;0;130;0;20
449;Mannen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2022;670;500;20;490;170;0;160;20;0;140;10;140;0;0;90;30;20
450;Mannen;Leeftijd: 45 tot 75 jaar;Saba;2012;320;210;50;160;100;10;100;10;0;90;10;80;10;0;60;20;0
451;Mannen;Leeftijd: 45 tot 75 jaar;Saba;2014;300;210;30;180;90;10;80;10;0;70;0;70;10;0;60;10;0
452;Mannen;Leeftijd: 45 tot 75 jaar;Saba;2016;340;230;30;200;120;0;110;10;0;110;10;100;0;0;70;30;10
453;Mannen;Leeftijd: 45 tot 75 jaar;Saba;2018;360;270;40;230;90;0;90;0;0;90;0;90;0;0;70;20;0
454;Mannen;Leeftijd: 45 tot 75 jaar;Saba;2020;350;260;40;220;90;10;80;10;0;70;0;70;0;0;50;20;0
455;Mannen;Leeftijd: 45 tot 75 jaar;Saba;2022;370;250;30;220;120;0;120;0;0;120;0;120;0;0;100;10;0
456;Mannen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2012;1440;900;200;690;540;20;520;50;10;470;10;460;0;0;340;80;40
457;Mannen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2014;1580;970;140;840;610;90;520;60;0;470;0;470;20;0;270;90;90
458;Mannen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2016;1710;1210;70;1140;500;20;480;110;10;370;10;350;10;0;190;110;50
459;Mannen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2018;1930;1460;140;1320;480;30;440;40;0;400;0;400;30;10;230;80;50
460;Mannen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2020;2180;1610;210;1400;570;60;500;80;0;430;20;410;0;0;160;150;100
461;Mannen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2022;2400;1800;90;1710;600;40;560;30;0;530;30;510;0;0;120;340;50
462;Mannen;Leeftijd: 55 tot 65 jaar;Bonaire;2012;1050;620;170;460;430;0;430;50;10;370;0;370;0;0;270;70;30
463;Mannen;Leeftijd: 55 tot 65 jaar;Bonaire;2014;1150;690;100;600;460;50;410;30;0;380;0;380;10;0;240;40;90
464;Mannen;Leeftijd: 55 tot 65 jaar;Bonaire;2016;1360;960;40;920;390;20;380;90;0;290;0;290;0;0;140;90;50
465;Mannen;Leeftijd: 55 tot 65 jaar;Bonaire;2018;1580;1200;120;1090;370;20;350;20;0;330;0;330;20;10;180;70;50
466;Mannen;Leeftijd: 55 tot 65 jaar;Bonaire;2020;1820;1320;180;1140;500;60;440;70;0;370;20;350;0;0;120;140;90
467;Mannen;Leeftijd: 55 tot 65 jaar;Bonaire;2022;1980;1490;80;1410;500;30;460;20;0;450;20;430;0;0;80;310;40
468;Mannen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2012;280;200;20;180;70;10;60;0;0;60;0;60;0;0;50;10;10
469;Mannen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2014;330;220;30;180;120;30;80;20;0;60;0;60;0;0;20;40;0
470;Mannen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2016;230;160;20;140;70;10;70;20;10;50;10;40;10;0;30;10;0
471;Mannen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2018;230;160;10;150;70;10;60;20;0;40;0;40;0;0;30;0;0
472;Mannen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2020;240;200;20;180;50;0;50;10;0;40;0;40;0;0;30;0;10
473;Mannen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2022;280;220;10;210;70;0;70;10;0;60;10;50;0;0;20;20;10
474;Mannen;Leeftijd: 55 tot 65 jaar;Saba;2012;110;70;20;60;40;10;30;0;0;30;10;30;0;0;30;0;0
475;Mannen;Leeftijd: 55 tot 65 jaar;Saba;2014;100;70;10;60;30;0;30;0;0;20;0;20;10;0;10;10;0
476;Mannen;Leeftijd: 55 tot 65 jaar;Saba;2016;120;80;0;80;40;0;40;0;0;40;0;30;0;0;20;10;0
477;Mannen;Leeftijd: 55 tot 65 jaar;Saba;2018;120;90;10;80;30;0;30;0;0;30;0;30;0;0;20;10;0
478;Mannen;Leeftijd: 55 tot 65 jaar;Saba;2020;120;100;20;80;20;10;10;0;0;10;0;10;0;0;10;10;0
479;Mannen;Leeftijd: 55 tot 65 jaar;Saba;2022;130;100;10;90;30;0;30;0;0;30;0;30;0;0;20;10;0
480;Mannen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2012;750;170;10;160;580;10;580;30;0;550;0;550;10;0;430;50;50
481;Mannen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2014;930;240;50;190;690;10;680;60;0;620;0;620;20;0;550;30;20
482;Mannen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2016;990;250;40;210;750;20;730;40;0;690;30;670;0;0;580;70;10
483;Mannen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2018;980;320;20;300;670;10;660;10;0;650;0;650;0;0;590;30;30
484;Mannen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2020;1120;320;50;270;800;0;800;30;0;770;20;760;10;0;720;10;10
485;Mannen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2022;1250;250;40;210;1000;0;1000;0;0;990;10;980;0;0;940;30;10
486;Mannen;Leeftijd: 65 tot 75 jaar;Bonaire;2012;560;110;10;100;450;10;440;30;0;410;0;410;10;0;310;40;50
487;Mannen;Leeftijd: 65 tot 75 jaar;Bonaire;2014;710;150;20;120;560;10;550;20;0;530;0;530;10;0;470;20;20
488;Mannen;Leeftijd: 65 tot 75 jaar;Bonaire;2016;790;200;30;180;590;10;580;30;0;550;20;530;0;0;470;60;0
489;Mannen;Leeftijd: 65 tot 75 jaar;Bonaire;2018;780;230;10;230;550;10;540;10;0;530;0;530;0;0;480;20;30
490;Mannen;Leeftijd: 65 tot 75 jaar;Bonaire;2020;920;280;50;220;640;0;640;20;0;630;20;610;10;0;590;10;10
491;Mannen;Leeftijd: 65 tot 75 jaar;Bonaire;2022;1000;170;40;140;830;0;830;0;0;830;10;820;0;0;800;20;0
492;Mannen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2012;130;40;0;40;90;0;90;0;0;90;0;90;0;0;80;10;0
493;Mannen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2014;150;80;20;60;70;0;70;20;0;50;0;50;0;0;40;10;0
494;Mannen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2016;130;30;10;20;100;10;90;10;0;90;10;80;0;0;70;10;0
495;Mannen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2018;110;40;0;40;70;0;70;0;0;70;0;70;0;0;70;0;0
496;Mannen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2020;130;30;0;30;100;0;100;0;0;100;0;100;0;0;100;0;0
497;Mannen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2022;150;60;10;50;90;0;90;0;0;90;0;90;0;0;70;10;10
498;Mannen;Leeftijd: 65 tot 75 jaar;Saba;2012;70;20;0;20;50;0;50;0;0;50;0;50;0;0;40;10;0
499;Mannen;Leeftijd: 65 tot 75 jaar;Saba;2014;70;10;0;10;60;0;60;10;0;50;0;50;0;0;40;0;0
500;Mannen;Leeftijd: 65 tot 75 jaar;Saba;2016;80;20;0;20;60;0;60;0;0;60;0;60;0;0;40;10;10
501;Mannen;Leeftijd: 65 tot 75 jaar;Saba;2018;90;40;10;30;50;0;50;0;0;50;0;50;0;0;40;10;0
502;Mannen;Leeftijd: 65 tot 75 jaar;Saba;2020;80;20;0;10;60;0;60;10;0;50;0;50;0;0;40;10;0
503;Mannen;Leeftijd: 65 tot 75 jaar;Saba;2022;90;20;0;20;80;0;80;0;0;80;0;80;0;0;70;10;0
504;Mannen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2012;5900;3990;1100;2880;1910;260;1660;330;10;1320;50;1280;10;380;550;140;190
505;Mannen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2014;5790;4090;910;3170;1700;360;1340;250;20;1060;20;1040;0;290;430;190;120
506;Mannen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2016;5490;3570;360;3210;1910;330;1580;280;0;1300;50;1250;10;370;530;220;130
507;Mannen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2018;5410;3970;510;3460;1450;220;1230;190;20;1020;50;970;10;280;420;170;90
508;Mannen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2020;6120;4300;800;3490;1830;200;1630;270;20;1340;40;1300;20;420;500;210;160
509;Mannen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2022;6360;4530;630;3900;1830;160;1670;160;0;1500;120;1390;0;300;610;350;120
510;Mannen;Onderwijsniveau: laag onderwijs;Bonaire;2012;4430;2930;890;2050;1500;200;1300;270;0;1030;40;990;10;270;430;110;160
511;Mannen;Onderwijsniveau: laag onderwijs;Bonaire;2014;4430;3170;740;2440;1250;250;1000;140;20;840;0;840;0;220;370;140;110
512;Mannen;Onderwijsniveau: laag onderwijs;Bonaire;2016;4260;2800;250;2550;1460;250;1210;180;0;1030;30;1000;0;290;430;170;110
513;Mannen;Onderwijsniveau: laag onderwijs;Bonaire;2018;4250;3110;400;2710;1140;170;970;130;20;830;50;780;10;190;340;150;90
514;Mannen;Onderwijsniveau: laag onderwijs;Bonaire;2020;4840;3380;710;2670;1460;180;1280;180;20;1080;30;1050;20;310;380;190;150
515;Mannen;Onderwijsniveau: laag onderwijs;Bonaire;2022;5180;3710;580;3140;1470;130;1330;100;0;1230;110;1120;0;230;510;310;70
516;Mannen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2012;1020;730;110;620;290;40;260;40;0;210;0;210;0;90;80;20;30
517;Mannen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2014;1100;720;130;590;380;100;280;100;10;170;20;150;0;50;30;50;10
518;Mannen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2016;860;540;90;450;330;70;260;80;0;180;10;170;10;70;60;20;10
519;Mannen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2018;800;580;70;510;220;40;180;60;0;110;0;110;0;80;30;0;0
520;Mannen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2020;950;660;60;610;290;10;280;70;0;210;0;210;0;90;100;0;10
521;Mannen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2022;860;600;20;580;260;20;240;60;0;180;0;180;0;60;50;30;40
522;Mannen;Onderwijsniveau: laag onderwijs;Saba;2012;450;330;110;220;130;20;110;20;10;80;10;80;0;20;40;10;0
523;Mannen;Onderwijsniveau: laag onderwijs;Saba;2014;260;200;50;150;70;10;60;10;0;50;0;50;0;10;30;0;0
524;Mannen;Onderwijsniveau: laag onderwijs;Saba;2016;370;240;20;220;130;10;110;20;0;90;10;80;0;10;40;20;10
525;Mannen;Onderwijsniveau: laag onderwijs;Saba;2018;370;270;40;240;90;10;90;0;0;80;0;80;0;10;50;20;0
