ID;Bedrijfstak;Landen;Perioden;UrenPerWerkzamePersoon_1
2539;Voedings- en genotmiddelenindustrie;Polen;1996;1754.0
2540;Voedings- en genotmiddelenindustrie;Polen;1997;1724.0
2541;Voedings- en genotmiddelenindustrie;Polen;1998;1749.0
2542;Voedings- en genotmiddelenindustrie;Polen;1999;1767.0
2543;Voedings- en genotmiddelenindustrie;Polen;2000;1781.0
2544;Voedings- en genotmiddelenindustrie;Polen;2001;1790.0
2545;Voedings- en genotmiddelenindustrie;Polen;2002;1730.0
2546;Voedings- en genotmiddelenindustrie;Polen;2003;1734.0
2547;Voedings- en genotmiddelenindustrie;Polen;2004;
2548;Voedings- en genotmiddelenindustrie;Spanje;1979;2027.0
2549;Voedings- en genotmiddelenindustrie;Spanje;1980;2009.0
2550;Voedings- en genotmiddelenindustrie;Spanje;1981;1973.0
2551;Voedings- en genotmiddelenindustrie;Spanje;1982;1951.0
2552;Voedings- en genotmiddelenindustrie;Spanje;1983;1917.0
2553;Voedings- en genotmiddelenindustrie;Spanje;1984;1870.0
2554;Voedings- en genotmiddelenindustrie;Spanje;1985;1860.0
2555;Voedings- en genotmiddelenindustrie;Spanje;1986;1852.0
2556;Voedings- en genotmiddelenindustrie;Spanje;1987;1843.0
2557;Voedings- en genotmiddelenindustrie;Spanje;1988;1840.0
2558;Voedings- en genotmiddelenindustrie;Spanje;1989;1827.0
2559;Voedings- en genotmiddelenindustrie;Spanje;1990;1829.0
2560;Voedings- en genotmiddelenindustrie;Spanje;1991;1837.0
2561;Voedings- en genotmiddelenindustrie;Spanje;1992;1828.0
2562;Voedings- en genotmiddelenindustrie;Spanje;1993;1820.0
2563;Voedings- en genotmiddelenindustrie;Spanje;1994;1820.0
2564;Voedings- en genotmiddelenindustrie;Spanje;1995;1819.0
2565;Voedings- en genotmiddelenindustrie;Spanje;1996;1816.0
2566;Voedings- en genotmiddelenindustrie;Spanje;1997;1820.0
2567;Voedings- en genotmiddelenindustrie;Spanje;1998;1835.0
2568;Voedings- en genotmiddelenindustrie;Spanje;1999;1814.0
2569;Voedings- en genotmiddelenindustrie;Spanje;2000;1821.0
2570;Voedings- en genotmiddelenindustrie;Spanje;2001;1829.0
2571;Voedings- en genotmiddelenindustrie;Spanje;2002;1815.0
2572;Voedings- en genotmiddelenindustrie;Spanje;2003;1817.0
2573;Voedings- en genotmiddelenindustrie;Spanje;2004;
2574;Voedings- en genotmiddelenindustrie;Tsjechië;1979;
2575;Voedings- en genotmiddelenindustrie;Tsjechië;1980;
2576;Voedings- en genotmiddelenindustrie;Tsjechië;1981;
2577;Voedings- en genotmiddelenindustrie;Tsjechië;1982;
2578;Voedings- en genotmiddelenindustrie;Tsjechië;1983;
2579;Voedings- en genotmiddelenindustrie;Tsjechië;1984;
2580;Voedings- en genotmiddelenindustrie;Tsjechië;1985;
2581;Voedings- en genotmiddelenindustrie;Tsjechië;1986;
2582;Voedings- en genotmiddelenindustrie;Tsjechië;1987;
2583;Voedings- en genotmiddelenindustrie;Tsjechië;1988;
2584;Voedings- en genotmiddelenindustrie;Tsjechië;1989;
2585;Voedings- en genotmiddelenindustrie;Tsjechië;1990;
2586;Voedings- en genotmiddelenindustrie;Tsjechië;1991;
2587;Voedings- en genotmiddelenindustrie;Tsjechië;1992;
2588;Voedings- en genotmiddelenindustrie;Tsjechië;1993;2052.0
2589;Voedings- en genotmiddelenindustrie;Tsjechië;1994;2032.0
2590;Voedings- en genotmiddelenindustrie;Tsjechië;1995;2053.0
2591;Voedings- en genotmiddelenindustrie;Tsjechië;1996;2055.0
2592;Voedings- en genotmiddelenindustrie;Tsjechië;1997;2056.0
2593;Voedings- en genotmiddelenindustrie;Tsjechië;1998;2063.0
2594;Voedings- en genotmiddelenindustrie;Tsjechië;1999;2076.0
2595;Voedings- en genotmiddelenindustrie;Tsjechië;2000;2081.0
2596;Voedings- en genotmiddelenindustrie;Tsjechië;2001;1989.0
2597;Voedings- en genotmiddelenindustrie;Tsjechië;2002;1969.0
2598;Voedings- en genotmiddelenindustrie;Tsjechië;2003;1961.0
2599;Voedings- en genotmiddelenindustrie;Tsjechië;2004;
2600;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1979;1866.0
2601;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1980;1847.0
2602;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1981;1829.0
2603;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1982;1831.0
2604;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1983;1853.0
2605;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1984;1855.0
2606;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1985;1842.0
2607;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1986;1839.0
2608;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1987;1856.0
2609;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1988;1861.0
2610;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1989;1848.0
2611;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1990;1819.0
2612;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1991;1803.0
2613;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1992;1796.0
2614;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1993;1800.0
2615;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1994;1816.0
2616;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1995;1819.0
2617;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1996;1816.0
2618;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1997;1821.0
2619;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1998;1809.0
2620;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;1999;1810.0
2621;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;2000;1778.0
2622;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;2001;1747.0
2623;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;2002;1737.0
2624;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;2003;1725.0
2625;Voedings- en genotmiddelenindustrie;Verenigd Koninkrijk;2004;
2626;Voedings- en genotmiddelenindustrie;Verenigde Staten;1979;2058.0
2627;Voedings- en genotmiddelenindustrie;Verenigde Staten;1980;2053.0
2628;Voedings- en genotmiddelenindustrie;Verenigde Staten;1981;2050.0
2629;Voedings- en genotmiddelenindustrie;Verenigde Staten;1982;2036.0
2630;Voedings- en genotmiddelenindustrie;Verenigde Staten;1983;2035.0
2631;Voedings- en genotmiddelenindustrie;Verenigde Staten;1984;2047.0
2632;Voedings- en genotmiddelenindustrie;Verenigde Staten;1985;2047.0
2633;Voedings- en genotmiddelenindustrie;Verenigde Staten;1986;2048.0
2634;Voedings- en genotmiddelenindustrie;Verenigde Staten;1987;2056.0
2635;Voedings- en genotmiddelenindustrie;Verenigde Staten;1988;2065.0
2636;Voedings- en genotmiddelenindustrie;Verenigde Staten;1989;2075.0
2637;Voedings- en genotmiddelenindustrie;Verenigde Staten;1990;2054.0
2638;Voedings- en genotmiddelenindustrie;Verenigde Staten;1991;2047.0
2639;Voedings- en genotmiddelenindustrie;Verenigde Staten;1992;2048.0
2640;Voedings- en genotmiddelenindustrie;Verenigde Staten;1993;2051.0
2641;Voedings- en genotmiddelenindustrie;Verenigde Staten;1994;2073.0
2642;Voedings- en genotmiddelenindustrie;Verenigde Staten;1995;2065.0
2643;Voedings- en genotmiddelenindustrie;Verenigde Staten;1996;2061.0
2644;Voedings- en genotmiddelenindustrie;Verenigde Staten;1997;2074.0
2645;Voedings- en genotmiddelenindustrie;Verenigde Staten;1998;2086.0
2646;Voedings- en genotmiddelenindustrie;Verenigde Staten;1999;2095.0
2647;Voedings- en genotmiddelenindustrie;Verenigde Staten;2000;2097.0
2648;Voedings- en genotmiddelenindustrie;Verenigde Staten;2001;2068.0
2649;Voedings- en genotmiddelenindustrie;Verenigde Staten;2002;2058.0
2650;Voedings- en genotmiddelenindustrie;Verenigde Staten;2003;2043.0
2651;Voedings- en genotmiddelenindustrie;Verenigde Staten;2004;2044.0
2652;Voedings- en genotmiddelenindustrie;Zuid-Korea;1979;2691.0
2653;Voedings- en genotmiddelenindustrie;Zuid-Korea;1980;2750.0
2654;Voedings- en genotmiddelenindustrie;Zuid-Korea;1981;2780.0
2655;Voedings- en genotmiddelenindustrie;Zuid-Korea;1982;2783.0
2656;Voedings- en genotmiddelenindustrie;Zuid-Korea;1983;2815.0
2657;Voedings- en genotmiddelenindustrie;Zuid-Korea;1984;2812.0
2658;Voedings- en genotmiddelenindustrie;Zuid-Korea;1985;2802.0
2659;Voedings- en genotmiddelenindustrie;Zuid-Korea;1986;2852.0
2660;Voedings- en genotmiddelenindustrie;Zuid-Korea;1987;2815.0
2661;Voedings- en genotmiddelenindustrie;Zuid-Korea;1988;2743.0
2662;Voedings- en genotmiddelenindustrie;Zuid-Korea;1989;2640.0
2663;Voedings- en genotmiddelenindustrie;Zuid-Korea;1990;2594.0
2664;Voedings- en genotmiddelenindustrie;Zuid-Korea;1991;2568.0
2665;Voedings- en genotmiddelenindustrie;Zuid-Korea;1992;2539.0
2666;Voedings- en genotmiddelenindustrie;Zuid-Korea;1993;2539.0
2667;Voedings- en genotmiddelenindustrie;Zuid-Korea;1994;2540.0
2668;Voedings- en genotmiddelenindustrie;Zuid-Korea;1995;2564.0
2669;Voedings- en genotmiddelenindustrie;Zuid-Korea;1996;2521.0
2670;Voedings- en genotmiddelenindustrie;Zuid-Korea;1997;2491.0
2671;Voedings- en genotmiddelenindustrie;Zuid-Korea;1998;2400.0
2672;Voedings- en genotmiddelenindustrie;Zuid-Korea;1999;2466.0
2673;Voedings- en genotmiddelenindustrie;Zuid-Korea;2000;2483.0
2674;Voedings- en genotmiddelenindustrie;Zuid-Korea;2001;2465.0
2675;Voedings- en genotmiddelenindustrie;Zuid-Korea;2002;2428.0
2676;Voedings- en genotmiddelenindustrie;Zuid-Korea;2003;
2677;Voedings- en genotmiddelenindustrie;Zuid-Korea;2004;
2678;Voedings- en genotmiddelenindustrie;Zweden;1979;1511.0
2679;Voedings- en genotmiddelenindustrie;Zweden;1980;1513.0
2680;Voedings- en genotmiddelenindustrie;Zweden;1981;1516.0
2681;Voedings- en genotmiddelenindustrie;Zweden;1982;1529.0
2682;Voedings- en genotmiddelenindustrie;Zweden;1983;1546.0
2683;Voedings- en genotmiddelenindustrie;Zweden;1984;1564.0
2684;Voedings- en genotmiddelenindustrie;Zweden;1985;1573.0
2685;Voedings- en genotmiddelenindustrie;Zweden;1986;1528.0
2686;Voedings- en genotmiddelenindustrie;Zweden;1987;1555.0
2687;Voedings- en genotmiddelenindustrie;Zweden;1988;1531.0
2688;Voedings- en genotmiddelenindustrie;Zweden;1989;1517.0
2689;Voedings- en genotmiddelenindustrie;Zweden;1990;1504.0
2690;Voedings- en genotmiddelenindustrie;Zweden;1991;1498.0
2691;Voedings- en genotmiddelenindustrie;Zweden;1992;1563.0
2692;Voedings- en genotmiddelenindustrie;Zweden;1993;1595.0
2693;Voedings- en genotmiddelenindustrie;Zweden;1994;1676.0
2694;Voedings- en genotmiddelenindustrie;Zweden;1995;1659.0
2695;Voedings- en genotmiddelenindustrie;Zweden;1996;1671.0
2696;Voedings- en genotmiddelenindustrie;Zweden;1997;1663.0
2697;Voedings- en genotmiddelenindustrie;Zweden;1998;1629.0
2698;Voedings- en genotmiddelenindustrie;Zweden;1999;1643.0
2699;Voedings- en genotmiddelenindustrie;Zweden;2000;1658.0
2700;Voedings- en genotmiddelenindustrie;Zweden;2001;1633.0
2701;Voedings- en genotmiddelenindustrie;Zweden;2002;1612.0
2702;Voedings- en genotmiddelenindustrie;Zweden;2003;1577.0
2703;Voedings- en genotmiddelenindustrie;Zweden;2004;
2704;Voedings- en genotmiddelenindustrie;EU-15;1979;1833.0
2705;Voedings- en genotmiddelenindustrie;EU-15;1980;1824.0
2706;Voedings- en genotmiddelenindustrie;EU-15;1981;1808.0
2707;Voedings- en genotmiddelenindustrie;EU-15;1982;1797.0
2708;Voedings- en genotmiddelenindustrie;EU-15;1983;1794.0
2709;Voedings- en genotmiddelenindustrie;EU-15;1984;1775.0
2710;Voedings- en genotmiddelenindustrie;EU-15;1985;1767.0
2711;Voedings- en genotmiddelenindustrie;EU-15;1986;1763.0
2712;Voedings- en genotmiddelenindustrie;EU-15;1987;1760.0
2713;Voedings- en genotmiddelenindustrie;EU-15;1988;1762.0
2714;Voedings- en genotmiddelenindustrie;EU-15;1989;1753.0
2715;Voedings- en genotmiddelenindustrie;EU-15;1990;1742.0
2716;Voedings- en genotmiddelenindustrie;EU-15;1991;1726.0
2717;Voedings- en genotmiddelenindustrie;EU-15;1992;1731.0
2718;Voedings- en genotmiddelenindustrie;EU-15;1993;1728.0
2719;Voedings- en genotmiddelenindustrie;EU-15;1994;1722.0
2720;Voedings- en genotmiddelenindustrie;EU-15;1995;1715.0
2721;Voedings- en genotmiddelenindustrie;EU-15;1996;1707.0
2722;Voedings- en genotmiddelenindustrie;EU-15;1997;1696.0
2723;Voedings- en genotmiddelenindustrie;EU-15;1998;1691.0
2724;Voedings- en genotmiddelenindustrie;EU-15;1999;1689.0
2725;Voedings- en genotmiddelenindustrie;EU-15;2000;1663.0
2726;Voedings- en genotmiddelenindustrie;EU-15;2001;1655.0
2727;Voedings- en genotmiddelenindustrie;EU-15;2002;1638.0
2728;Voedings- en genotmiddelenindustrie;EU-15;2003;1634.0
2729;Voedings- en genotmiddelenindustrie;EU-15;2004;
2730;Textielindustrie;Australië;1979;1967.0
2731;Textielindustrie;Australië;1980;1940.0
2732;Textielindustrie;Australië;1981;1940.0
2733;Textielindustrie;Australië;1982;1929.0
2734;Textielindustrie;Australië;1983;1913.0
2735;Textielindustrie;Australië;1984;1930.0
2736;Textielindustrie;Australië;1985;1920.0
2737;Textielindustrie;Australië;1986;1946.0
2738;Textielindustrie;Australië;1987;1928.0
2739;Textielindustrie;Australië;1988;1946.0
2740;Textielindustrie;Australië;1989;1976.0
2741;Textielindustrie;Australië;1990;1915.0
2742;Textielindustrie;Australië;1991;1937.0
2743;Textielindustrie;Australië;1992;1989.0
2744;Textielindustrie;Australië;1993;1989.0
2745;Textielindustrie;Australië;1994;2043.0
2746;Textielindustrie;Australië;1995;2009.0
2747;Textielindustrie;Australië;1996;1953.0
2748;Textielindustrie;Australië;1997;1898.0
2749;Textielindustrie;Australië;1998;2003.0
2750;Textielindustrie;Australië;1999;2035.0
2751;Textielindustrie;Australië;2000;1923.0
2752;Textielindustrie;Australië;2001;1914.0
2753;Textielindustrie;Australië;2002;1885.0
2754;Textielindustrie;Australië;2003;1994.0
2755;Textielindustrie;Australië;2004;
2756;Textielindustrie;België;1979;1565.0
2757;Textielindustrie;België;1980;1547.0
2758;Textielindustrie;België;1981;1526.0
2759;Textielindustrie;België;1982;1513.0
2760;Textielindustrie;België;1983;1518.0
2761;Textielindustrie;België;1984;1536.0
2762;Textielindustrie;België;1985;1542.0
2763;Textielindustrie;België;1986;1530.0
2764;Textielindustrie;België;1987;1520.0
2765;Textielindustrie;België;1988;1515.0
2766;Textielindustrie;België;1989;1504.0
2767;Textielindustrie;België;1990;1514.0
2768;Textielindustrie;België;1991;1485.0
2769;Textielindustrie;België;1992;1469.0
2770;Textielindustrie;België;1993;1435.0
2771;Textielindustrie;België;1994;1436.0
2772;Textielindustrie;België;1995;1463.0
2773;Textielindustrie;België;1996;1497.0
2774;Textielindustrie;België;1997;1526.0
2775;Textielindustrie;België;1998;1526.0
2776;Textielindustrie;België;1999;1527.0
2777;Textielindustrie;België;2000;1536.0
2778;Textielindustrie;België;2001;1523.0
2779;Textielindustrie;België;2002;1512.0
2780;Textielindustrie;België;2003;1506.0
2781;Textielindustrie;België;2004;
2782;Textielindustrie;Canada;1979;2033.0
2783;Textielindustrie;Canada;1980;2025.0
2784;Textielindustrie;Canada;1981;2007.0
2785;Textielindustrie;Canada;1982;1975.0
2786;Textielindustrie;Canada;1983;2007.0
2787;Textielindustrie;Canada;1984;2002.0
2788;Textielindustrie;Canada;1985;1988.0
2789;Textielindustrie;Canada;1986;2061.0
2790;Textielindustrie;Canada;1987;2118.0
2791;Textielindustrie;Canada;1988;2168.0
2792;Textielindustrie;Canada;1989;2041.0
2793;Textielindustrie;Canada;1990;2017.0
2794;Textielindustrie;Canada;1991;2005.0
2795;Textielindustrie;Canada;1992;1998.0
2796;Textielindustrie;Canada;1993;2041.0
2797;Textielindustrie;Canada;1994;2037.0
2798;Textielindustrie;Canada;1995;2028.0
2799;Textielindustrie;Canada;1996;2005.0
2800;Textielindustrie;Canada;1997;1996.0
2801;Textielindustrie;Canada;1998;1912.0
2802;Textielindustrie;Canada;1999;1995.0
2803;Textielindustrie;Canada;2000;1969.0
2804;Textielindustrie;Canada;2001;1922.0
2805;Textielindustrie;Canada;2002;1967.0
2806;Textielindustrie;Canada;2003;1918.0
2807;Textielindustrie;Canada;2004;
2808;Textielindustrie;Denemarken;1979;1526.0
2809;Textielindustrie;Denemarken;1980;1495.0
2810;Textielindustrie;Denemarken;1981;1483.0
2811;Textielindustrie;Denemarken;1982;1500.0
2812;Textielindustrie;Denemarken;1983;1507.0
2813;Textielindustrie;Denemarken;1984;1520.0
2814;Textielindustrie;Denemarken;1985;1493.0
2815;Textielindustrie;Denemarken;1986;1502.0
2816;Textielindustrie;Denemarken;1987;1479.0
2817;Textielindustrie;Denemarken;1988;1468.0
2818;Textielindustrie;Denemarken;1989;1450.0
2819;Textielindustrie;Denemarken;1990;1430.0
2820;Textielindustrie;Denemarken;1991;1424.0
2821;Textielindustrie;Denemarken;1992;1472.0
2822;Textielindustrie;Denemarken;1993;1478.0
2823;Textielindustrie;Denemarken;1994;1470.0
2824;Textielindustrie;Denemarken;1995;1537.0
2825;Textielindustrie;Denemarken;1996;1525.0
2826;Textielindustrie;Denemarken;1997;1528.0
2827;Textielindustrie;Denemarken;1998;1622.0
2828;Textielindustrie;Denemarken;1999;1609.0
2829;Textielindustrie;Denemarken;2000;1665.0
2830;Textielindustrie;Denemarken;2001;1657.0
2831;Textielindustrie;Denemarken;2002;1631.0
2832;Textielindustrie;Denemarken;2003;1614.0
2833;Textielindustrie;Denemarken;2004;
2834;Textielindustrie;Duitsland;1979;1451.0
2835;Textielindustrie;Duitsland;1980;1441.0
2836;Textielindustrie;Duitsland;1981;1396.0
2837;Textielindustrie;Duitsland;1982;1405.0
2838;Textielindustrie;Duitsland;1983;1437.0
2839;Textielindustrie;Duitsland;1984;1442.0
2840;Textielindustrie;Duitsland;1985;1434.0
2841;Textielindustrie;Duitsland;1986;1412.0
2842;Textielindustrie;Duitsland;1987;1407.0
2843;Textielindustrie;Duitsland;1988;1404.0
2844;Textielindustrie;Duitsland;1989;1384.0
2845;Textielindustrie;Duitsland;1990;1366.0
2846;Textielindustrie;Duitsland;1991;1343.0
2847;Textielindustrie;Duitsland;1992;1489.0
2848;Textielindustrie;Duitsland;1993;1484.0
2849;Textielindustrie;Duitsland;1994;1479.0
2850;Textielindustrie;Duitsland;1995;1448.0
2851;Textielindustrie;Duitsland;1996;1441.0
2852;Textielindustrie;Duitsland;1997;1451.0
2853;Textielindustrie;Duitsland;1998;1453.0
2854;Textielindustrie;Duitsland;1999;1443.0
2855;Textielindustrie;Duitsland;2000;1438.0
2856;Textielindustrie;Duitsland;2001;1428.0
2857;Textielindustrie;Duitsland;2002;1427.0
2858;Textielindustrie;Duitsland;2003;1426.0
2859;Textielindustrie;Duitsland;2004;
2860;Textielindustrie;Finland;1979;1711.0
2861;Textielindustrie;Finland;1980;1697.0
2862;Textielindustrie;Finland;1981;1682.0
2863;Textielindustrie;Finland;1982;1700.0
2864;Textielindustrie;Finland;1983;1668.0
2865;Textielindustrie;Finland;1984;1675.0
2866;Textielindustrie;Finland;1985;1677.0
2867;Textielindustrie;Finland;1986;1657.0
2868;Textielindustrie;Finland;1987;1634.0
2869;Textielindustrie;Finland;1988;1632.0
2870;Textielindustrie;Finland;1989;1638.0
2871;Textielindustrie;Finland;1990;1608.0
2872;Textielindustrie;Finland;1991;1519.0
2873;Textielindustrie;Finland;1992;1558.0
2874;Textielindustrie;Finland;1993;1581.0
2875;Textielindustrie;Finland;1994;1605.0
2876;Textielindustrie;Finland;1995;1631.0
2877;Textielindustrie;Finland;1996;1632.0
2878;Textielindustrie;Finland;1997;1614.0
2879;Textielindustrie;Finland;1998;1665.0
2880;Textielindustrie;Finland;1999;1633.0
2881;Textielindustrie;Finland;2000;1618.0
2882;Textielindustrie;Finland;2001;1697.0
2883;Textielindustrie;Finland;2002;1660.0
2884;Textielindustrie;Finland;2003;1610.0
2885;Textielindustrie;Finland;2004;
2886;Textielindustrie;Frankrijk;1979;1775.0
2887;Textielindustrie;Frankrijk;1980;1771.0
2888;Textielindustrie;Frankrijk;1981;1746.0
2889;Textielindustrie;Frankrijk;1982;1683.0
2890;Textielindustrie;Frankrijk;1983;1677.0
2891;Textielindustrie;Frankrijk;1984;1678.0
2892;Textielindustrie;Frankrijk;1985;1669.0
2893;Textielindustrie;Frankrijk;1986;1673.0
2894;Textielindustrie;Frankrijk;1987;1685.0
2895;Textielindustrie;Frankrijk;1988;1693.0
2896;Textielindustrie;Frankrijk;1989;1691.0
2897;Textielindustrie;Frankrijk;1990;1667.0
2898;Textielindustrie;Frankrijk;1991;1655.0
2899;Textielindustrie;Frankrijk;1992;1663.0
2900;Textielindustrie;Frankrijk;1993;1655.0
2901;Textielindustrie;Frankrijk;1994;1656.0
2902;Textielindustrie;Frankrijk;1995;1649.0
2903;Textielindustrie;Frankrijk;1996;1657.0
2904;Textielindustrie;Frankrijk;1997;1657.0
2905;Textielindustrie;Frankrijk;1998;1652.0
2906;Textielindustrie;Frankrijk;1999;1642.0
2907;Textielindustrie;Frankrijk;2000;1600.0
2908;Textielindustrie;Frankrijk;2001;1564.0
2909;Textielindustrie;Frankrijk;2002;1525.0
2910;Textielindustrie;Frankrijk;2003;1521.0
2911;Textielindustrie;Frankrijk;2004;
2912;Textielindustrie;Hongarije;1979;
2913;Textielindustrie;Hongarije;1980;
2914;Textielindustrie;Hongarije;1981;
2915;Textielindustrie;Hongarije;1982;
2916;Textielindustrie;Hongarije;1983;
2917;Textielindustrie;Hongarije;1984;
2918;Textielindustrie;Hongarije;1985;
2919;Textielindustrie;Hongarije;1986;
2920;Textielindustrie;Hongarije;1987;
2921;Textielindustrie;Hongarije;1988;
2922;Textielindustrie;Hongarije;1989;
2923;Textielindustrie;Hongarije;1990;
2924;Textielindustrie;Hongarije;1991;
2925;Textielindustrie;Hongarije;1992;
2926;Textielindustrie;Hongarije;1993;1698.0
2927;Textielindustrie;Hongarije;1994;1817.0
2928;Textielindustrie;Hongarije;1995;1823.0
2929;Textielindustrie;Hongarije;1996;1800.0
2930;Textielindustrie;Hongarije;1997;1819.0
2931;Textielindustrie;Hongarije;1998;1824.0
2932;Textielindustrie;Hongarije;1999;1896.0
2933;Textielindustrie;Hongarije;2000;1867.0
2934;Textielindustrie;Hongarije;2001;1793.0
2935;Textielindustrie;Hongarije;2002;1810.0
2936;Textielindustrie;Hongarije;2003;1820.0
2937;Textielindustrie;Hongarije;2004;
2938;Textielindustrie;Ierland;1979;1599.0
2939;Textielindustrie;Ierland;1980;1570.0
2940;Textielindustrie;Ierland;1981;1547.0
2941;Textielindustrie;Ierland;1982;1542.0
2942;Textielindustrie;Ierland;1983;1534.0
2943;Textielindustrie;Ierland;1984;1527.0
2944;Textielindustrie;Ierland;1985;1531.0
2945;Textielindustrie;Ierland;1986;1556.0
2946;Textielindustrie;Ierland;1987;1546.0
2947;Textielindustrie;Ierland;1988;1544.0
2948;Textielindustrie;Ierland;1989;1550.0
2949;Textielindustrie;Ierland;1990;1544.0
2950;Textielindustrie;Ierland;1991;1520.0
2951;Textielindustrie;Ierland;1992;1482.0
2952;Textielindustrie;Ierland;1993;1472.0
2953;Textielindustrie;Ierland;1994;1474.0
2954;Textielindustrie;Ierland;1995;1474.0
2955;Textielindustrie;Ierland;1996;1475.0
2956;Textielindustrie;Ierland;1997;1451.0
2957;Textielindustrie;Ierland;1998;1437.0
2958;Textielindustrie;Ierland;1999;1367.0
2959;Textielindustrie;Ierland;2000;1409.0
2960;Textielindustrie;Ierland;2001;1371.0
2961;Textielindustrie;Ierland;2002;1245.0
2962;Textielindustrie;Ierland;2003;1230.0
2963;Textielindustrie;Ierland;2004;
2964;Textielindustrie;Italië;1979;1753.0
2965;Textielindustrie;Italië;1980;1780.0
2966;Textielindustrie;Italië;1981;1774.0
2967;Textielindustrie;Italië;1982;1766.0
2968;Textielindustrie;Italië;1983;1755.0
2969;Textielindustrie;Italië;1984;1704.0
2970;Textielindustrie;Italië;1985;1720.0
2971;Textielindustrie;Italië;1986;1718.0
2972;Textielindustrie;Italië;1987;1712.0
2973;Textielindustrie;Italië;1988;1730.0
2974;Textielindustrie;Italië;1989;1727.0
2975;Textielindustrie;Italië;1990;1729.0
2976;Textielindustrie;Italië;1991;1723.0
2977;Textielindustrie;Italië;1992;1685.0
2978;Textielindustrie;Italië;1993;1691.0
2979;Textielindustrie;Italië;1994;1688.0
2980;Textielindustrie;Italië;1995;1689.0
2981;Textielindustrie;Italië;1996;1690.0
2982;Textielindustrie;Italië;1997;1675.0
2983;Textielindustrie;Italië;1998;1687.0
2984;Textielindustrie;Italië;1999;1670.0
2985;Textielindustrie;Italië;2000;1675.0
2986;Textielindustrie;Italië;2001;1666.0
2987;Textielindustrie;Italië;2002;1650.0
2988;Textielindustrie;Italië;2003;1642.0
2989;Textielindustrie;Italië;2004;
2990;Textielindustrie;Japan;1979;2123.0
2991;Textielindustrie;Japan;1980;2124.0
2992;Textielindustrie;Japan;1981;2119.0
2993;Textielindustrie;Japan;1982;2119.0
2994;Textielindustrie;Japan;1983;2125.0
2995;Textielindustrie;Japan;1984;2140.0
2996;Textielindustrie;Japan;1985;2127.0
2997;Textielindustrie;Japan;1986;2129.0
2998;Textielindustrie;Japan;1987;2135.0
2999;Textielindustrie;Japan;1988;2131.0
3000;Textielindustrie;Japan;1989;2111.0
3001;Textielindustrie;Japan;1990;2078.0
3002;Textielindustrie;Japan;1991;2050.0
3003;Textielindustrie;Japan;1992;2015.0
3004;Textielindustrie;Japan;1993;1973.0
3005;Textielindustrie;Japan;1994;1972.0
3006;Textielindustrie;Japan;1995;1983.0
3007;Textielindustrie;Japan;1996;2022.0
3008;Textielindustrie;Japan;1997;1962.0
3009;Textielindustrie;Japan;1998;1913.0
3010;Textielindustrie;Japan;1999;1937.0
3011;Textielindustrie;Japan;2000;1930.0
3012;Textielindustrie;Japan;2001;1964.0
3013;Textielindustrie;Japan;2002;1934.0
3014;Textielindustrie;Japan;2003;
3015;Textielindustrie;Japan;2004;
3016;Textielindustrie;Nederland;1979;1846.0
3017;Textielindustrie;Nederland;1980;1903.0
3018;Textielindustrie;Nederland;1981;1887.0
3019;Textielindustrie;Nederland;1982;1926.0
3020;Textielindustrie;Nederland;1983;1768.0
3021;Textielindustrie;Nederland;1984;1788.0
3022;Textielindustrie;Nederland;1985;1728.0
3023;Textielindustrie;Nederland;1986;1743.0
3024;Textielindustrie;Nederland;1987;1761.0
3025;Textielindustrie;Nederland;1988;1617.0
3026;Textielindustrie;Nederland;1989;1580.0
3027;Textielindustrie;Nederland;1990;1580.0
3028;Textielindustrie;Nederland;1991;1553.0
3029;Textielindustrie;Nederland;1992;1510.0
3030;Textielindustrie;Nederland;1993;1517.0
3031;Textielindustrie;Nederland;1994;1524.0
3032;Textielindustrie;Nederland;1995;1490.0
