ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
5227;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2014;601.0
5228;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;595.0
5229;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;589.0
5230;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;587.0
5231;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;592.0
5232;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2015;597.0
5233;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;596.0
5234;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;599.0
5235;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;617.0
5236;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;629.0
5237;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2016;589.0
5238;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;634.0
5239;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;632.0
5240;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;629.0
5241;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;623.0
5242;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2017;613.0
5243;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;620.0
5244;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;629.0
5245;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;661.0
5246;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;668.0
5247;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2018;622.0
5248;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;675.0
5249;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;711.0
5250;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;709.0
5251;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;700.0
5252;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2019;673.0
5253;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;696.0
5254;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;711.0
5255;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;700.0
5256;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;698.0
5257;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2020;694.0
5258;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;
5259;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;731.0
5260;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;789.0
5261;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;757.0
5262;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;774.0
5263;Totaal;Beroepsniveau 3 (ISCO 2008);Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;810.0
5264;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2003 2e kwartaal;1929.0
5265;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2003 3e kwartaal;1904.0
5266;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2003 4e kwartaal;1942.0
5267;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2004 1e kwartaal;1951.0
5268;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2004 2e kwartaal;1970.0
5269;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2004 3e kwartaal;1928.0
5270;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2004 4e kwartaal;1905.0
5271;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2004;1929.0
5272;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2005 1e kwartaal;1887.0
5273;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2005 2e kwartaal;1918.0
5274;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2005 3e kwartaal;1891.0
5275;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2005 4e kwartaal;1910.0
5276;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2005;1840.0
5277;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2006 1e kwartaal;1945.0
5278;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2006 2e kwartaal;1963.0
5279;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2006 3e kwartaal;1973.0
5280;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2006 4e kwartaal;1947.0
5281;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2006;1875.0
5282;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2007 1e kwartaal;1992.0
5283;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2007 2e kwartaal;2048.0
5284;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2007 3e kwartaal;2049.0
5285;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2007 4e kwartaal;2083.0
5286;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2007;1964.0
5287;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2008 1e kwartaal;2143.0
5288;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2008 2e kwartaal;2166.0
5289;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2008 3e kwartaal;2167.0
5290;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2008 4e kwartaal;2183.0
5291;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2008;2077.0
5292;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2009 1e kwartaal;2169.0
5293;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2009 2e kwartaal;2211.0
5294;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2009 3e kwartaal;2184.0
5295;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2009 4e kwartaal;2200.0
5296;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2009;2122.0
5297;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2010 1e kwartaal;2217.0
5298;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2010 2e kwartaal;2251.0
5299;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2010 3e kwartaal;2246.0
5300;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2010 4e kwartaal;2265.0
5301;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2010;2170.0
5302;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2011 1e kwartaal;2267.0
5303;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2011 2e kwartaal;2276.0
5304;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2011 3e kwartaal;2281.0
5305;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2011 4e kwartaal;2274.0
5306;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2011;2204.0
5307;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2012 1e kwartaal;2279.0
5308;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2012 2e kwartaal;2302.0
5309;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2012 3e kwartaal;2283.0
5310;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2012 4e kwartaal;2249.0
5311;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2012;2232.0
5312;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2013 1e kwartaal;2415.0
5313;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2013 2e kwartaal;2423.0
5314;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2013 3e kwartaal;2372.0
5315;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2013 4e kwartaal;2394.0
5316;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2013;2348.0
5317;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2014 1e kwartaal;2398.0
5318;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2014 2e kwartaal;2427.0
5319;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2014 3e kwartaal;2411.0
5320;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2014 4e kwartaal;2405.0
5321;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2014;2361.0
5322;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2015 1e kwartaal;2429.0
5323;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2015 2e kwartaal;2474.0
5324;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2015 3e kwartaal;2449.0
5325;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2015 4e kwartaal;2443.0
5326;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2015;2384.0
5327;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2016 1e kwartaal;2490.0
5328;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2016 2e kwartaal;2512.0
5329;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2016 3e kwartaal;2514.0
5330;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2016 4e kwartaal;2556.0
5331;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2016;2435.0
5332;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2017 1e kwartaal;2537.0
5333;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2017 2e kwartaal;2544.0
5334;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2017 3e kwartaal;2547.0
5335;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2017 4e kwartaal;2544.0
5336;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2017;2486.0
5337;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2018 1e kwartaal;2596.0
5338;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2018 2e kwartaal;2650.0
5339;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2018 3e kwartaal;2640.0
5340;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2018 4e kwartaal;2679.0
5341;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2018;2541.0
5342;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2019 1e kwartaal;2714.0
5343;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2019 2e kwartaal;2735.0
5344;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2019 3e kwartaal;2775.0
5345;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2019 4e kwartaal;2802.0
5346;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2019;2704.0
5347;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2020 1e kwartaal;2821.0
5348;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2020 2e kwartaal;2864.0
5349;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2020 3e kwartaal;2898.0
5350;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2020 4e kwartaal;2907.0
5351;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2020;2802.0
5352;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2021 1e kwartaal;
5353;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2021 2e kwartaal;3091.0
5354;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2021 3e kwartaal;3149.0
5355;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2021 4e kwartaal;3172.0
5356;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2022 1e kwartaal;3284.0
5357;Totaal;Beroepsniveau 4 (ISCO 2008);Totaal personen;2022 2e kwartaal;3299.0
5358;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2003 2e kwartaal;1209.0
5359;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2003 3e kwartaal;1192.0
5360;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2003 4e kwartaal;1224.0
5361;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2004 1e kwartaal;1215.0
5362;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2004 2e kwartaal;1226.0
5363;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2004 3e kwartaal;1188.0
5364;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2004 4e kwartaal;1170.0
5365;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2004;1203.0
5366;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2005 1e kwartaal;1161.0
5367;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2005 2e kwartaal;1176.0
5368;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2005 3e kwartaal;1144.0
5369;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2005 4e kwartaal;1153.0
5370;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2005;1130.0
5371;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2006 1e kwartaal;1170.0
5372;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2006 2e kwartaal;1165.0
5373;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2006 3e kwartaal;1169.0
5374;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2006 4e kwartaal;1159.0
5375;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2006;1132.0
5376;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2007 1e kwartaal;1184.0
5377;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2007 2e kwartaal;1220.0
5378;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2007 3e kwartaal;1220.0
5379;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2007 4e kwartaal;1238.0
5380;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2007;1169.0
5381;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2008 1e kwartaal;1277.0
5382;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2008 2e kwartaal;1294.0
5383;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2008 3e kwartaal;1292.0
5384;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2008 4e kwartaal;1304.0
5385;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2008;1247.0
5386;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2009 1e kwartaal;1297.0
5387;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2009 2e kwartaal;1311.0
5388;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2009 3e kwartaal;1290.0
5389;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2009 4e kwartaal;1301.0
5390;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2009;1276.0
5391;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2010 1e kwartaal;1300.0
5392;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2010 2e kwartaal;1298.0
5393;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2010 3e kwartaal;1307.0
5394;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2010 4e kwartaal;1333.0
5395;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2010;1263.0
5396;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2011 1e kwartaal;1329.0
5397;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2011 2e kwartaal;1327.0
5398;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2011 3e kwartaal;1332.0
5399;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2011 4e kwartaal;1321.0
5400;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2011;1296.0
5401;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2012 1e kwartaal;1313.0
5402;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2012 2e kwartaal;1331.0
5403;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2012 3e kwartaal;1309.0
5404;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2012 4e kwartaal;1290.0
5405;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2012;1289.0
5406;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2013 1e kwartaal;1382.0
5407;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2013 2e kwartaal;1391.0
5408;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2013 3e kwartaal;1364.0
5409;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2013 4e kwartaal;1384.0
5410;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2013;1353.0
5411;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2014 1e kwartaal;1394.0
5412;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2014 2e kwartaal;1392.0
5413;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2014 3e kwartaal;1393.0
5414;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2014 4e kwartaal;1387.0
5415;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2014;1379.0
5416;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2015 1e kwartaal;1378.0
5417;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2015 2e kwartaal;1409.0
5418;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2015 3e kwartaal;1394.0
5419;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2015 4e kwartaal;1381.0
5420;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2015;1346.0
5421;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2016 1e kwartaal;1413.0
5422;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2016 2e kwartaal;1424.0
5423;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2016 3e kwartaal;1411.0
5424;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2016 4e kwartaal;1426.0
5425;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2016;1387.0
5426;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2017 1e kwartaal;1409.0
5427;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2017 2e kwartaal;1417.0
5428;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2017 3e kwartaal;1416.0
5429;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2017 4e kwartaal;1416.0
5430;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2017;1389.0
5431;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2018 1e kwartaal;1437.0
5432;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2018 2e kwartaal;1469.0
5433;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2018 3e kwartaal;1446.0
5434;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2018 4e kwartaal;1487.0
5435;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2018;1421.0
5436;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2019 1e kwartaal;1500.0
5437;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2019 2e kwartaal;1514.0
5438;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2019 3e kwartaal;1530.0
5439;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2019 4e kwartaal;1544.0
5440;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2019;1495.0
5441;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2020 1e kwartaal;1551.0
5442;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2020 2e kwartaal;1560.0
5443;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2020 3e kwartaal;1588.0
5444;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2020 4e kwartaal;1592.0
5445;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2020;1548.0
5446;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2021 1e kwartaal;
5447;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2021 2e kwartaal;1713.0
5448;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2021 3e kwartaal;1722.0
5449;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2021 4e kwartaal;1753.0
5450;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2022 1e kwartaal;1793.0
5451;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Mannen;2022 2e kwartaal;1800.0
5452;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2003 2e kwartaal;720.0
5453;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2003 3e kwartaal;712.0
5454;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2003 4e kwartaal;718.0
5455;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2004 1e kwartaal;736.0
5456;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2004 2e kwartaal;744.0
5457;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2004 3e kwartaal;740.0
5458;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2004 4e kwartaal;735.0
5459;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2004;726.0
5460;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2005 1e kwartaal;726.0
5461;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2005 2e kwartaal;742.0
5462;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2005 3e kwartaal;747.0
5463;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2005 4e kwartaal;757.0
5464;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2005;709.0
5465;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2006 1e kwartaal;775.0
5466;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2006 2e kwartaal;798.0
5467;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2006 3e kwartaal;804.0
5468;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2006 4e kwartaal;788.0
5469;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2006;743.0
5470;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2007 1e kwartaal;809.0
5471;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2007 2e kwartaal;828.0
5472;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2007 3e kwartaal;829.0
5473;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2007 4e kwartaal;845.0
5474;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2007;794.0
5475;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2008 1e kwartaal;867.0
5476;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2008 2e kwartaal;872.0
5477;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2008 3e kwartaal;875.0
5478;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2008 4e kwartaal;880.0
5479;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2008;829.0
5480;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2009 1e kwartaal;873.0
5481;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2009 2e kwartaal;899.0
5482;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2009 3e kwartaal;894.0
5483;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2009 4e kwartaal;899.0
5484;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2009;846.0
5485;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2010 1e kwartaal;917.0
5486;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2010 2e kwartaal;953.0
5487;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2010 3e kwartaal;938.0
5488;Totaal;Beroepsniveau 4 (ISCO 2008);Geslacht: Vrouwen;2010 4e kwartaal;933.0
