ID;SBI2008PartBedrijvenOverheid;Perioden;VacaturesSeizoengecorrigeerd_1
909;G Handel;2000 2e kwartaal;33.8
910;G Handel;2000 3e kwartaal;33.9
911;G Handel;2000 4e kwartaal;35.9
912;G Handel;2001 1e kwartaal;33.8
913;G Handel;2001 2e kwartaal;32.3
914;G Handel;2001 3e kwartaal;29.4
915;G Handel;2001 4e kwartaal;26.3
916;G Handel;2002 1e kwartaal;28.5
917;G Handel;2002 2e kwartaal;24.6
918;G Handel;2002 3e kwartaal;23.5
919;G Handel;2002 4e kwartaal;23.8
920;G Handel;2003 1e kwartaal;22.0
921;G Handel;2003 2e kwartaal;24.2
922;G Handel;2003 3e kwartaal;16.5
923;G Handel;2003 4e kwartaal;19.1
924;G Handel;2004 1e kwartaal;19.9
925;G Handel;2004 2e kwartaal;21.2
926;G Handel;2004 3e kwartaal;20.5
927;G Handel;2004 4e kwartaal;22.3
928;G Handel;2005 1e kwartaal;23.4
929;G Handel;2005 2e kwartaal;22.0
930;G Handel;2005 3e kwartaal;27.7
931;G Handel;2005 4e kwartaal;28.5
932;G Handel;2006 1e kwartaal;30.5
933;G Handel;2006 2e kwartaal;33.0
934;G Handel;2006 3e kwartaal;35.0
935;G Handel;2006 4e kwartaal;34.6
936;G Handel;2007 1e kwartaal;36.4
937;G Handel;2007 2e kwartaal;37.7
938;G Handel;2007 3e kwartaal;39.7
939;G Handel;2007 4e kwartaal;41.2
940;G Handel;2008 1e kwartaal;41.0
941;G Handel;2008 2e kwartaal;41.1
942;G Handel;2008 3e kwartaal;39.1
943;G Handel;2008 4e kwartaal;28.1
944;G Handel;2009 1e kwartaal;23.2
945;G Handel;2009 2e kwartaal;19.1
946;G Handel;2009 3e kwartaal;19.3
947;G Handel;2009 4e kwartaal;20.1
948;G Handel;2010 1e kwartaal;21.5
949;G Handel;2010 2e kwartaal;23.2
950;G Handel;2010 3e kwartaal;24.3
951;G Handel;2010 4e kwartaal;25.4
952;G Handel;2011 1e kwartaal;25.3
953;G Handel;2011 2e kwartaal;25.5
954;G Handel;2011 3e kwartaal;26.0
955;G Handel;2011 4e kwartaal;22.2
956;G Handel;2012 1e kwartaal;21.8
957;G Handel;2012 2e kwartaal;19.8
958;G Handel;2012 3e kwartaal;18.5
959;G Handel;2012 4e kwartaal;16.8
960;G Handel;2013 1e kwartaal;17.5
961;G Handel;2013 2e kwartaal;16.8
962;G Handel;2013 3e kwartaal;17.3
963;G Handel;2013 4e kwartaal;17.5
964;G Handel;2014 1e kwartaal;19.6
965;G Handel;2014 2e kwartaal;20.3
966;G Handel;2014 3e kwartaal;21.7
967;G Handel;2014 4e kwartaal;23.0
968;G Handel;2015 1e kwartaal;24.4
969;G Handel;2015 2e kwartaal;25.6
970;G Handel;2015 3e kwartaal;26.5
971;G Handel;2015 4e kwartaal;27.3
972;G Handel;2016 1e kwartaal;28.2
973;G Handel;2016 2e kwartaal;29.2
974;G Handel;2016 3e kwartaal;30.7
975;G Handel;2016 4e kwartaal;33.0
976;G Handel;2017 1e kwartaal;37.2
977;G Handel;2017 2e kwartaal;41.3
978;G Handel;2017 3e kwartaal;42.6
979;G Handel;2017 4e kwartaal;44.2
980;G Handel;2018 1e kwartaal;46.2
981;G Handel;2018 2e kwartaal;49.3
982;G Handel;2018 3e kwartaal;52.6
983;G Handel;2018 4e kwartaal;52.2
984;G Handel;2019 1e kwartaal;55.4
985;G Handel;2019 2e kwartaal;56.4
986;G Handel;2019 3e kwartaal;57.4
987;G Handel;2019 4e kwartaal;58.3
988;G Handel;2020 1e kwartaal;40.7
989;G Handel;2020 2e kwartaal;36.5
990;G Handel;2020 3e kwartaal;42.1
991;G Handel;2020 4e kwartaal;41.9
992;G Handel;2021 1e kwartaal;42.4
993;G Handel;2021 2e kwartaal;64.4
994;G Handel;2021 3e kwartaal;74.5
995;G Handel;2021 4e kwartaal;80.7
996;G Handel;2022 1e kwartaal;93.3
997;G Handel;2022 2e kwartaal;101.4
998;G Handel;2022 3e kwartaal;90.2
999;G Handel;2022 4e kwartaal;86.3
1000;G Handel;2023 1e kwartaal;83.4
1001;G Handel;2023 2e kwartaal;82.8
1002;G Handel;2023 3e kwartaal;79.1
1003;G Handel;2023 4e kwartaal;76.2
1004;G Handel;2024 1e kwartaal;74.8
1005;G Handel;2024 2e kwartaal;71.7
1006;G Handel;2024 3e kwartaal;73.1
1007;G Handel;2024 4e kwartaal;72.8
1008;H Vervoer en opslag;1997 1e kwartaal;3.4
1009;H Vervoer en opslag;1997 2e kwartaal;3.7
1010;H Vervoer en opslag;1997 3e kwartaal;5.1
1011;H Vervoer en opslag;1997 4e kwartaal;6.0
1012;H Vervoer en opslag;1998 1e kwartaal;7.2
1013;H Vervoer en opslag;1998 2e kwartaal;6.0
1014;H Vervoer en opslag;1998 3e kwartaal;5.4
1015;H Vervoer en opslag;1998 4e kwartaal;6.8
1016;H Vervoer en opslag;1999 1e kwartaal;8.6
1017;H Vervoer en opslag;1999 2e kwartaal;11.3
1018;H Vervoer en opslag;1999 3e kwartaal;10.6
1019;H Vervoer en opslag;1999 4e kwartaal;10.1
1020;H Vervoer en opslag;2000 1e kwartaal;8.7
1021;H Vervoer en opslag;2000 2e kwartaal;8.8
1022;H Vervoer en opslag;2000 3e kwartaal;9.5
1023;H Vervoer en opslag;2000 4e kwartaal;9.4
1024;H Vervoer en opslag;2001 1e kwartaal;8.7
1025;H Vervoer en opslag;2001 2e kwartaal;7.8
1026;H Vervoer en opslag;2001 3e kwartaal;6.5
1027;H Vervoer en opslag;2001 4e kwartaal;5.7
1028;H Vervoer en opslag;2002 1e kwartaal;6.8
1029;H Vervoer en opslag;2002 2e kwartaal;5.8
1030;H Vervoer en opslag;2002 3e kwartaal;4.9
1031;H Vervoer en opslag;2002 4e kwartaal;4.0
1032;H Vervoer en opslag;2003 1e kwartaal;5.6
1033;H Vervoer en opslag;2003 2e kwartaal;3.8
1034;H Vervoer en opslag;2003 3e kwartaal;3.4
1035;H Vervoer en opslag;2003 4e kwartaal;5.0
1036;H Vervoer en opslag;2004 1e kwartaal;4.6
1037;H Vervoer en opslag;2004 2e kwartaal;5.9
1038;H Vervoer en opslag;2004 3e kwartaal;4.4
1039;H Vervoer en opslag;2004 4e kwartaal;4.7
1040;H Vervoer en opslag;2005 1e kwartaal;6.6
1041;H Vervoer en opslag;2005 2e kwartaal;5.1
1042;H Vervoer en opslag;2005 3e kwartaal;6.4
1043;H Vervoer en opslag;2005 4e kwartaal;6.3
1044;H Vervoer en opslag;2006 1e kwartaal;8.1
1045;H Vervoer en opslag;2006 2e kwartaal;9.6
1046;H Vervoer en opslag;2006 3e kwartaal;9.8
1047;H Vervoer en opslag;2006 4e kwartaal;9.7
1048;H Vervoer en opslag;2007 1e kwartaal;9.0
1049;H Vervoer en opslag;2007 2e kwartaal;10.0
1050;H Vervoer en opslag;2007 3e kwartaal;10.5
1051;H Vervoer en opslag;2007 4e kwartaal;10.4
1052;H Vervoer en opslag;2008 1e kwartaal;10.1
1053;H Vervoer en opslag;2008 2e kwartaal;9.2
1054;H Vervoer en opslag;2008 3e kwartaal;9.6
1055;H Vervoer en opslag;2008 4e kwartaal;6.7
1056;H Vervoer en opslag;2009 1e kwartaal;3.8
1057;H Vervoer en opslag;2009 2e kwartaal;2.9
1058;H Vervoer en opslag;2009 3e kwartaal;3.7
1059;H Vervoer en opslag;2009 4e kwartaal;3.7
1060;H Vervoer en opslag;2010 1e kwartaal;3.8
1061;H Vervoer en opslag;2010 2e kwartaal;3.3
1062;H Vervoer en opslag;2010 3e kwartaal;3.8
1063;H Vervoer en opslag;2010 4e kwartaal;3.9
1064;H Vervoer en opslag;2011 1e kwartaal;4.4
1065;H Vervoer en opslag;2011 2e kwartaal;4.6
1066;H Vervoer en opslag;2011 3e kwartaal;4.1
1067;H Vervoer en opslag;2011 4e kwartaal;4.3
1068;H Vervoer en opslag;2012 1e kwartaal;3.9
1069;H Vervoer en opslag;2012 2e kwartaal;3.3
1070;H Vervoer en opslag;2012 3e kwartaal;2.9
1071;H Vervoer en opslag;2012 4e kwartaal;2.9
1072;H Vervoer en opslag;2013 1e kwartaal;3.0
1073;H Vervoer en opslag;2013 2e kwartaal;2.6
1074;H Vervoer en opslag;2013 3e kwartaal;3.4
1075;H Vervoer en opslag;2013 4e kwartaal;3.6
1076;H Vervoer en opslag;2014 1e kwartaal;3.9
1077;H Vervoer en opslag;2014 2e kwartaal;3.9
1078;H Vervoer en opslag;2014 3e kwartaal;4.1
1079;H Vervoer en opslag;2014 4e kwartaal;4.6
1080;H Vervoer en opslag;2015 1e kwartaal;5.2
1081;H Vervoer en opslag;2015 2e kwartaal;5.6
1082;H Vervoer en opslag;2015 3e kwartaal;5.0
1083;H Vervoer en opslag;2015 4e kwartaal;5.1
1084;H Vervoer en opslag;2016 1e kwartaal;5.3
1085;H Vervoer en opslag;2016 2e kwartaal;6.1
1086;H Vervoer en opslag;2016 3e kwartaal;7.0
1087;H Vervoer en opslag;2016 4e kwartaal;7.3
1088;H Vervoer en opslag;2017 1e kwartaal;7.5
1089;H Vervoer en opslag;2017 2e kwartaal;7.9
1090;H Vervoer en opslag;2017 3e kwartaal;9.0
1091;H Vervoer en opslag;2017 4e kwartaal;9.0
1092;H Vervoer en opslag;2018 1e kwartaal;10.7
1093;H Vervoer en opslag;2018 2e kwartaal;11.9
1094;H Vervoer en opslag;2018 3e kwartaal;13.2
1095;H Vervoer en opslag;2018 4e kwartaal;13.7
1096;H Vervoer en opslag;2019 1e kwartaal;14.2
1097;H Vervoer en opslag;2019 2e kwartaal;12.5
1098;H Vervoer en opslag;2019 3e kwartaal;12.6
1099;H Vervoer en opslag;2019 4e kwartaal;13.0
1100;H Vervoer en opslag;2020 1e kwartaal;8.4
1101;H Vervoer en opslag;2020 2e kwartaal;6.8
1102;H Vervoer en opslag;2020 3e kwartaal;8.1
1103;H Vervoer en opslag;2020 4e kwartaal;8.0
1104;H Vervoer en opslag;2021 1e kwartaal;10.4
1105;H Vervoer en opslag;2021 2e kwartaal;14.5
1106;H Vervoer en opslag;2021 3e kwartaal;16.6
1107;H Vervoer en opslag;2021 4e kwartaal;18.1
1108;H Vervoer en opslag;2022 1e kwartaal;20.1
1109;H Vervoer en opslag;2022 2e kwartaal;19.7
1110;H Vervoer en opslag;2022 3e kwartaal;20.9
1111;H Vervoer en opslag;2022 4e kwartaal;19.9
1112;H Vervoer en opslag;2023 1e kwartaal;19.0
1113;H Vervoer en opslag;2023 2e kwartaal;18.0
1114;H Vervoer en opslag;2023 3e kwartaal;18.0
1115;H Vervoer en opslag;2023 4e kwartaal;17.4
1116;H Vervoer en opslag;2024 1e kwartaal;17.2
1117;H Vervoer en opslag;2024 2e kwartaal;18.4
1118;H Vervoer en opslag;2024 3e kwartaal;16.6
1119;H Vervoer en opslag;2024 4e kwartaal;16.9
1120;I Horeca;1997 1e kwartaal;2.7
1121;I Horeca;1997 2e kwartaal;2.4
1122;I Horeca;1997 3e kwartaal;4.4
1123;I Horeca;1997 4e kwartaal;5.5
1124;I Horeca;1998 1e kwartaal;6.7
1125;I Horeca;1998 2e kwartaal;5.9
1126;I Horeca;1998 3e kwartaal;5.9
1127;I Horeca;1998 4e kwartaal;6.0
1128;I Horeca;1999 1e kwartaal;7.6
1129;I Horeca;1999 2e kwartaal;7.2
1130;I Horeca;1999 3e kwartaal;7.9
1131;I Horeca;1999 4e kwartaal;8.9
1132;I Horeca;2000 1e kwartaal;9.0
1133;I Horeca;2000 2e kwartaal;8.3
1134;I Horeca;2000 3e kwartaal;8.0
1135;I Horeca;2000 4e kwartaal;8.3
1136;I Horeca;2001 1e kwartaal;8.6
1137;I Horeca;2001 2e kwartaal;8.3
1138;I Horeca;2001 3e kwartaal;9.1
1139;I Horeca;2001 4e kwartaal;8.4
1140;I Horeca;2002 1e kwartaal;8.4
1141;I Horeca;2002 2e kwartaal;8.4
1142;I Horeca;2002 3e kwartaal;7.4
1143;I Horeca;2002 4e kwartaal;6.9
1144;I Horeca;2003 1e kwartaal;5.3
1145;I Horeca;2003 2e kwartaal;4.3
1146;I Horeca;2003 3e kwartaal;3.8
1147;I Horeca;2003 4e kwartaal;5.1
1148;I Horeca;2004 1e kwartaal;6.7
1149;I Horeca;2004 2e kwartaal;6.6
1150;I Horeca;2004 3e kwartaal;6.9
1151;I Horeca;2004 4e kwartaal;7.8
1152;I Horeca;2005 1e kwartaal;11.9
1153;I Horeca;2005 2e kwartaal;8.4
1154;I Horeca;2005 3e kwartaal;11.2
1155;I Horeca;2005 4e kwartaal;9.2
1156;I Horeca;2006 1e kwartaal;10.3
1157;I Horeca;2006 2e kwartaal;11.4
1158;I Horeca;2006 3e kwartaal;12.1
1159;I Horeca;2006 4e kwartaal;11.6
1160;I Horeca;2007 1e kwartaal;14.4
1161;I Horeca;2007 2e kwartaal;14.7
1162;I Horeca;2007 3e kwartaal;14.6
1163;I Horeca;2007 4e kwartaal;13.3
1164;I Horeca;2008 1e kwartaal;13.8
1165;I Horeca;2008 2e kwartaal;14.0
1166;I Horeca;2008 3e kwartaal;13.4
1167;I Horeca;2008 4e kwartaal;11.4
1168;I Horeca;2009 1e kwartaal;8.5
1169;I Horeca;2009 2e kwartaal;6.1
1170;I Horeca;2009 3e kwartaal;8.6
1171;I Horeca;2009 4e kwartaal;7.3
1172;I Horeca;2010 1e kwartaal;6.8
1173;I Horeca;2010 2e kwartaal;7.2
1174;I Horeca;2010 3e kwartaal;8.8
1175;I Horeca;2010 4e kwartaal;9.4
1176;I Horeca;2011 1e kwartaal;8.7
1177;I Horeca;2011 2e kwartaal;8.4
1178;I Horeca;2011 3e kwartaal;8.7
1179;I Horeca;2011 4e kwartaal;8.6
1180;I Horeca;2012 1e kwartaal;8.0
1181;I Horeca;2012 2e kwartaal;6.9
1182;I Horeca;2012 3e kwartaal;7.4
1183;I Horeca;2012 4e kwartaal;7.7
1184;I Horeca;2013 1e kwartaal;7.5
1185;I Horeca;2013 2e kwartaal;6.6
1186;I Horeca;2013 3e kwartaal;7.0
1187;I Horeca;2013 4e kwartaal;6.8
1188;I Horeca;2014 1e kwartaal;8.0
1189;I Horeca;2014 2e kwartaal;8.5
1190;I Horeca;2014 3e kwartaal;9.1
1191;I Horeca;2014 4e kwartaal;9.3
1192;I Horeca;2015 1e kwartaal;10.1
1193;I Horeca;2015 2e kwartaal;10.5
1194;I Horeca;2015 3e kwartaal;10.2
1195;I Horeca;2015 4e kwartaal;11.5
1196;I Horeca;2016 1e kwartaal;12.0
1197;I Horeca;2016 2e kwartaal;12.9
1198;I Horeca;2016 3e kwartaal;14.4
1199;I Horeca;2016 4e kwartaal;14.8
1200;I Horeca;2017 1e kwartaal;15.8
1201;I Horeca;2017 2e kwartaal;18.5
1202;I Horeca;2017 3e kwartaal;18.2
1203;I Horeca;2017 4e kwartaal;18.3
1204;I Horeca;2018 1e kwartaal;19.0
1205;I Horeca;2018 2e kwartaal;21.0
1206;I Horeca;2018 3e kwartaal;20.9
1207;I Horeca;2018 4e kwartaal;21.2
1208;I Horeca;2019 1e kwartaal;23.0
1209;I Horeca;2019 2e kwartaal;23.3
1210;I Horeca;2019 3e kwartaal;23.3
1211;I Horeca;2019 4e kwartaal;23.2
1212;I Horeca;2020 1e kwartaal;9.6
1213;I Horeca;2020 2e kwartaal;9.3
1214;I Horeca;2020 3e kwartaal;10.9
1215;I Horeca;2020 4e kwartaal;7.2
1216;I Horeca;2021 1e kwartaal;13.9
1217;I Horeca;2021 2e kwartaal;25.4
1218;I Horeca;2021 3e kwartaal;34.1
1219;I Horeca;2021 4e kwartaal;30.0
1220;I Horeca;2022 1e kwartaal;45.4
1221;I Horeca;2022 2e kwartaal;39.1
1222;I Horeca;2022 3e kwartaal;35.1
1223;I Horeca;2022 4e kwartaal;36.1
1224;I Horeca;2023 1e kwartaal;34.9
1225;I Horeca;2023 2e kwartaal;32.7
1226;I Horeca;2023 3e kwartaal;30.7
1227;I Horeca;2023 4e kwartaal;33.2
1228;I Horeca;2024 1e kwartaal;30.8
1229;I Horeca;2024 2e kwartaal;27.3
1230;I Horeca;2024 3e kwartaal;27.9
1231;I Horeca;2024 4e kwartaal;30.0
1232;J Informatie en communicatie;1997 1e kwartaal;3.9
1233;J Informatie en communicatie;1997 2e kwartaal;5.2
1234;J Informatie en communicatie;1997 3e kwartaal;6.6
1235;J Informatie en communicatie;1997 4e kwartaal;7.3
1236;J Informatie en communicatie;1998 1e kwartaal;11.0
1237;J Informatie en communicatie;1998 2e kwartaal;9.7
1238;J Informatie en communicatie;1998 3e kwartaal;11.0
1239;J Informatie en communicatie;1998 4e kwartaal;10.9
1240;J Informatie en communicatie;1999 1e kwartaal;10.6
1241;J Informatie en communicatie;1999 2e kwartaal;13.5
1242;J Informatie en communicatie;1999 3e kwartaal;12.6
1243;J Informatie en communicatie;1999 4e kwartaal;12.0
1244;J Informatie en communicatie;2000 1e kwartaal;13.5
1245;J Informatie en communicatie;2000 2e kwartaal;11.6
1246;J Informatie en communicatie;2000 3e kwartaal;10.9
1247;J Informatie en communicatie;2000 4e kwartaal;11.9
1248;J Informatie en communicatie;2001 1e kwartaal;13.9
1249;J Informatie en communicatie;2001 2e kwartaal;11.5
1250;J Informatie en communicatie;2001 3e kwartaal;8.5
1251;J Informatie en communicatie;2001 4e kwartaal;7.2
1252;J Informatie en communicatie;2002 1e kwartaal;6.3
1253;J Informatie en communicatie;2002 2e kwartaal;5.2
1254;J Informatie en communicatie;2002 3e kwartaal;3.3
1255;J Informatie en communicatie;2002 4e kwartaal;4.1
1256;J Informatie en communicatie;2003 1e kwartaal;3.5
1257;J Informatie en communicatie;2003 2e kwartaal;4.1
1258;J Informatie en communicatie;2003 3e kwartaal;2.9
1259;J Informatie en communicatie;2003 4e kwartaal;4.3
1260;J Informatie en communicatie;2004 1e kwartaal;5.0
1261;J Informatie en communicatie;2004 2e kwartaal;5.3
1262;J Informatie en communicatie;2004 3e kwartaal;6.5
1263;J Informatie en communicatie;2004 4e kwartaal;6.4
1264;J Informatie en communicatie;2005 1e kwartaal;9.1
1265;J Informatie en communicatie;2005 2e kwartaal;8.2
1266;J Informatie en communicatie;2005 3e kwartaal;9.9
1267;J Informatie en communicatie;2005 4e kwartaal;10.6
1268;J Informatie en communicatie;2006 1e kwartaal;12.6
1269;J Informatie en communicatie;2006 2e kwartaal;12.6
1270;J Informatie en communicatie;2006 3e kwartaal;13.3
1271;J Informatie en communicatie;2006 4e kwartaal;13.0
1272;J Informatie en communicatie;2007 1e kwartaal;11.8
1273;J Informatie en communicatie;2007 2e kwartaal;13.3
1274;J Informatie en communicatie;2007 3e kwartaal;13.5
1275;J Informatie en communicatie;2007 4e kwartaal;14.4
1276;J Informatie en communicatie;2008 1e kwartaal;13.4
1277;J Informatie en communicatie;2008 2e kwartaal;16.4
1278;J Informatie en communicatie;2008 3e kwartaal;14.5
1279;J Informatie en communicatie;2008 4e kwartaal;11.1
1280;J Informatie en communicatie;2009 1e kwartaal;6.7
1281;J Informatie en communicatie;2009 2e kwartaal;5.3
1282;J Informatie en communicatie;2009 3e kwartaal;6.1
1283;J Informatie en communicatie;2009 4e kwartaal;6.0
1284;J Informatie en communicatie;2010 1e kwartaal;6.9
1285;J Informatie en communicatie;2010 2e kwartaal;7.6
1286;J Informatie en communicatie;2010 3e kwartaal;7.8
1287;J Informatie en communicatie;2010 4e kwartaal;6.7
1288;J Informatie en communicatie;2011 1e kwartaal;9.2
1289;J Informatie en communicatie;2011 2e kwartaal;9.3
1290;J Informatie en communicatie;2011 3e kwartaal;8.8
1291;J Informatie en communicatie;2011 4e kwartaal;7.8
1292;J Informatie en communicatie;2012 1e kwartaal;7.7
1293;J Informatie en communicatie;2012 2e kwartaal;7.5
1294;J Informatie en communicatie;2012 3e kwartaal;7.7
1295;J Informatie en communicatie;2012 4e kwartaal;7.9
1296;J Informatie en communicatie;2013 1e kwartaal;7.0
1297;J Informatie en communicatie;2013 2e kwartaal;6.7
1298;J Informatie en communicatie;2013 3e kwartaal;6.9
1299;J Informatie en communicatie;2013 4e kwartaal;7.4
1300;J Informatie en communicatie;2014 1e kwartaal;8.3
1301;J Informatie en communicatie;2014 2e kwartaal;8.4
1302;J Informatie en communicatie;2014 3e kwartaal;8.6
1303;J Informatie en communicatie;2014 4e kwartaal;9.2
1304;J Informatie en communicatie;2015 1e kwartaal;10.1
1305;J Informatie en communicatie;2015 2e kwartaal;9.4
1306;J Informatie en communicatie;2015 3e kwartaal;10.5
1307;J Informatie en communicatie;2015 4e kwartaal;11.7
1308;J Informatie en communicatie;2016 1e kwartaal;12.1
1309;J Informatie en communicatie;2016 2e kwartaal;12.0
1310;J Informatie en communicatie;2016 3e kwartaal;11.5
1311;J Informatie en communicatie;2016 4e kwartaal;11.8
1312;J Informatie en communicatie;2017 1e kwartaal;13.0
1313;J Informatie en communicatie;2017 2e kwartaal;13.8
1314;J Informatie en communicatie;2017 3e kwartaal;13.4
1315;J Informatie en communicatie;2017 4e kwartaal;15.5
1316;J Informatie en communicatie;2018 1e kwartaal;16.4
1317;J Informatie en communicatie;2018 2e kwartaal;16.7
1318;J Informatie en communicatie;2018 3e kwartaal;17.3
1319;J Informatie en communicatie;2018 4e kwartaal;17.2
1320;J Informatie en communicatie;2019 1e kwartaal;18.4
1321;J Informatie en communicatie;2019 2e kwartaal;18.0
1322;J Informatie en communicatie;2019 3e kwartaal;18.8
1323;J Informatie en communicatie;2019 4e kwartaal;18.4
1324;J Informatie en communicatie;2020 1e kwartaal;14.3
1325;J Informatie en communicatie;2020 2e kwartaal;12.7
1326;J Informatie en communicatie;2020 3e kwartaal;13.9
1327;J Informatie en communicatie;2020 4e kwartaal;15.8
1328;J Informatie en communicatie;2021 1e kwartaal;18.1
1329;J Informatie en communicatie;2021 2e kwartaal;23.5
1330;J Informatie en communicatie;2021 3e kwartaal;23.7
1331;J Informatie en communicatie;2021 4e kwartaal;25.7
1332;J Informatie en communicatie;2022 1e kwartaal;28.3
1333;J Informatie en communicatie;2022 2e kwartaal;28.4
1334;J Informatie en communicatie;2022 3e kwartaal;26.6
1335;J Informatie en communicatie;2022 4e kwartaal;23.4
1336;J Informatie en communicatie;2023 1e kwartaal;22.7
1337;J Informatie en communicatie;2023 2e kwartaal;21.3
1338;J Informatie en communicatie;2023 3e kwartaal;21.0
1339;J Informatie en communicatie;2023 4e kwartaal;20.2
1340;J Informatie en communicatie;2024 1e kwartaal;19.5
1341;J Informatie en communicatie;2024 2e kwartaal;19.1
1342;J Informatie en communicatie;2024 3e kwartaal;18.1
1343;J Informatie en communicatie;2024 4e kwartaal;18.7
1344;K Financiële dienstverlening;1997 1e kwartaal;4.0
1345;K Financiële dienstverlening;1997 2e kwartaal;4.1
1346;K Financiële dienstverlening;1997 3e kwartaal;4.3
1347;K Financiële dienstverlening;1997 4e kwartaal;4.5
1348;K Financiële dienstverlening;1998 1e kwartaal;4.5
1349;K Financiële dienstverlening;1998 2e kwartaal;4.9
1350;K Financiële dienstverlening;1998 3e kwartaal;5.3
1351;K Financiële dienstverlening;1998 4e kwartaal;5.0
1352;K Financiële dienstverlening;1999 1e kwartaal;5.2
1353;K Financiële dienstverlening;1999 2e kwartaal;8.4
1354;K Financiële dienstverlening;1999 3e kwartaal;6.7
1355;K Financiële dienstverlening;1999 4e kwartaal;5.8
1356;K Financiële dienstverlening;2000 1e kwartaal;9.3
1357;K Financiële dienstverlening;2000 2e kwartaal;7.1
1358;K Financiële dienstverlening;2000 3e kwartaal;6.5
1359;K Financiële dienstverlening;2000 4e kwartaal;7.9
1360;K Financiële dienstverlening;2001 1e kwartaal;8.4
1361;K Financiële dienstverlening;2001 2e kwartaal;7.2
1362;K Financiële dienstverlening;2001 3e kwartaal;6.5
1363;K Financiële dienstverlening;2001 4e kwartaal;7.5
1364;K Financiële dienstverlening;2002 1e kwartaal;6.1
1365;K Financiële dienstverlening;2002 2e kwartaal;4.6
1366;K Financiële dienstverlening;2002 3e kwartaal;3.2
1367;K Financiële dienstverlening;2002 4e kwartaal;3.6
1368;K Financiële dienstverlening;2003 1e kwartaal;4.3
1369;K Financiële dienstverlening;2003 2e kwartaal;3.8
1370;K Financiële dienstverlening;2003 3e kwartaal;3.8
1371;K Financiële dienstverlening;2003 4e kwartaal;4.3
1372;K Financiële dienstverlening;2004 1e kwartaal;5.7
1373;K Financiële dienstverlening;2004 2e kwartaal;4.6
1374;K Financiële dienstverlening;2004 3e kwartaal;6.3
1375;K Financiële dienstverlening;2004 4e kwartaal;5.9
1376;K Financiële dienstverlening;2005 1e kwartaal;7.0
1377;K Financiële dienstverlening;2005 2e kwartaal;7.5
1378;K Financiële dienstverlening;2005 3e kwartaal;7.4
1379;K Financiële dienstverlening;2005 4e kwartaal;7.8
1380;K Financiële dienstverlening;2006 1e kwartaal;13.3
1381;K Financiële dienstverlening;2006 2e kwartaal;15.6
1382;K Financiële dienstverlening;2006 3e kwartaal;19.8
1383;K Financiële dienstverlening;2006 4e kwartaal;18.3
1384;K Financiële dienstverlening;2007 1e kwartaal;18.7
1385;K Financiële dienstverlening;2007 2e kwartaal;13.1
1386;K Financiële dienstverlening;2007 3e kwartaal;15.3
1387;K Financiële dienstverlening;2007 4e kwartaal;16.0
1388;K Financiële dienstverlening;2008 1e kwartaal;11.3
1389;K Financiële dienstverlening;2008 2e kwartaal;11.5
1390;K Financiële dienstverlening;2008 3e kwartaal;12.0
1391;K Financiële dienstverlening;2008 4e kwartaal;10.3
1392;K Financiële dienstverlening;2009 1e kwartaal;9.4
1393;K Financiële dienstverlening;2009 2e kwartaal;7.0
1394;K Financiële dienstverlening;2009 3e kwartaal;8.4
1395;K Financiële dienstverlening;2009 4e kwartaal;6.5
1396;K Financiële dienstverlening;2010 1e kwartaal;5.2
1397;K Financiële dienstverlening;2010 2e kwartaal;5.4
1398;K Financiële dienstverlening;2010 3e kwartaal;6.2
1399;K Financiële dienstverlening;2010 4e kwartaal;6.8
1400;K Financiële dienstverlening;2011 1e kwartaal;7.2
1401;K Financiële dienstverlening;2011 2e kwartaal;8.5
1402;K Financiële dienstverlening;2011 3e kwartaal;8.4
1403;K Financiële dienstverlening;2011 4e kwartaal;8.2
1404;K Financiële dienstverlening;2012 1e kwartaal;7.3
1405;K Financiële dienstverlening;2012 2e kwartaal;7.3
1406;K Financiële dienstverlening;2012 3e kwartaal;6.7
1407;K Financiële dienstverlening;2012 4e kwartaal;6.8
1408;K Financiële dienstverlening;2013 1e kwartaal;6.5
1409;K Financiële dienstverlening;2013 2e kwartaal;7.0
1410;K Financiële dienstverlening;2013 3e kwartaal;6.8
1411;K Financiële dienstverlening;2013 4e kwartaal;5.6
1412;K Financiële dienstverlening;2014 1e kwartaal;5.9
1413;K Financiële dienstverlening;2014 2e kwartaal;5.5
1414;K Financiële dienstverlening;2014 3e kwartaal;5.7
1415;K Financiële dienstverlening;2014 4e kwartaal;5.9
1416;K Financiële dienstverlening;2015 1e kwartaal;5.9
1417;K Financiële dienstverlening;2015 2e kwartaal;6.3
1418;K Financiële dienstverlening;2015 3e kwartaal;6.2
1419;K Financiële dienstverlening;2015 4e kwartaal;6.6
1420;K Financiële dienstverlening;2016 1e kwartaal;6.5
1421;K Financiële dienstverlening;2016 2e kwartaal;6.4
1422;K Financiële dienstverlening;2016 3e kwartaal;6.4
1423;K Financiële dienstverlening;2016 4e kwartaal;6.5
1424;K Financiële dienstverlening;2017 1e kwartaal;7.3
1425;K Financiële dienstverlening;2017 2e kwartaal;8.6
1426;K Financiële dienstverlening;2017 3e kwartaal;8.8
1427;K Financiële dienstverlening;2017 4e kwartaal;9.2
1428;K Financiële dienstverlening;2018 1e kwartaal;8.8
1429;K Financiële dienstverlening;2018 2e kwartaal;8.7
