ID;BedrijfstakBrancheSBI2008;BuitenlandsBelang;Perioden;Ondernemingengroep_1;AantalWerknemersFTE_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmaatschappijenBinnenland_8;GroepsmaatschappijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnemingenBinnenland_11;OverigeDeelnemingenBuitenland_12;LanglVorderingenEnBeleggingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;VorderingenOpFinancieleInstellingen_15;OverigeLanglVorderingenEnBeleggingen_16;VoorradenTotaal_17;OnderhandenWerk_18;VoorradenFysiek_19;VooruitbetalingOpVoorraden_20;KortlVorderingenEnBeleggingenTotaal_21;VorderingenOpGroepsmaatschappijen_22;Handelsdebiteuren_23;Belastingen_24;OverigeVorderingen_25;BeleggingenOpKorteTermijn_26;LiquideMiddelenTotaal_27;Kasmiddelen_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;Aandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;NietVerdeeldeWinstEnOverigeReserves_35;LanglopendeSchuldenTotaaGeenRente_36;BelangVanDerden_37;Egalisatierekening_38;Voorzieningen_39;LanglopendeSchuldenTotaalWelRente_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenAanFinancieleInstellingen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;SchuldenAanFinancieleInstellingen_51;Belastingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmaatschappijenBinnenland_59;GroepsmaatschappijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnemingenBinnenland_62;OverigeDeelnemingenBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglVorderingenEnBeleggingen_67;VoorradenTotaal_68;OnderhandenWerk_69;VoorradenFysiek_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;Belastingen_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;Kasmiddelen_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;Aandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;NietVerdeeldeWinstEnOverigeReserves_86;LanglopendeSchuldenTotaalGeenRente_87;BelangVanDerden_88;Egalisatierekening_89;Voorzieningen_90;LanglopendeSchuldenTotaalWelRente_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenAanFinancieleInstellingen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;Belastingen_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;TotaleNettoOmzet_105;NettoOmzetUitBinnenland_106;NettoOmzetUitBuitenlandTotaal_107;OmzetGroepsmaatschappijenBuitenland_108;OverigeOmzetBuitenland_109;LoonSalarisEnSocialePremies_110;Afschrijvingen_111;TotaleKostenVanDeOmzet_112;KostenVanDeOmzetUitBinnenland_113;TotaleKostenOmzetUitBuitenland_114;KostenGroepsmaatschappijenBuitenland_115;OverigeKostenOmzetUitBuitenland_116;Investeringspremies_117;Bedrijfsresultaat_118;ResultaatUitDeelnemingenTotaal_119;ResultaatGroepsmaatschappijenTotaal_120;GroepsmaatschappijenBinnenland_121;GroepsmaatschappijenBuitenland_122;OverigeDeelnemingenBinnenland_123;OverigeDeelnemingenBuitenland_124;Rentebaten_125;Rentelasten_126;OverigeFinancieleResultaten_127;BuitengewoneBaten_128;BuitengewoneLasten_129;ResultaatVoorBelastingen_130;Vennootschapsbelasting_131;AandeelVanDerden_132;Nettoresultaat_133;DividendvoorstelTotaal_134;DividendGroepsmaatschappijen_135;DividendOverigeAandeelhouders_136;UitkeringAanLedenCooperaties_137;BeginstandBoekjaar_138;MutatiesDoorDeConsolidaties_139;AankopenInclusiefProductie_140;BoekwaardeVerkopen_141;AfboekingInvesteringspremiesSubsED_142;Herwaarderingen_143;Afschrijvingen_144;Waardecorrecties_145;EindstandBoekjaar_146;BeginstandBoekjaar_147;ToevoegingenTotaal_148;WinstBoekjaar_149;ValutaverschillenDeelnemingen_150;OverigeToevoegingen_151;OnttrekkingenTotaal_152;VerliesBoekjaar_153;Dividenduitkering_154;ValutaverschillenDeelnemingen_155;AfboekingGoodwill_156;OverigeOnttrekkingen_157;EindstandBoekjaar_158
79;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2003;370;284.2;169172.9;16714.9;25570.7;38063.4;35497.6;3514.4;31983.2;2565.8;1372.8;1193.1;20020.7;17012.7;127.2;2880.8;12264.5;947.8;11159.8;156.9;46569.2;26969.2;11249.6;2285.4;3874.9;2190.1;9969.5;41.4;3884.7;6043.4;66869.2;13106.1;34147.3;821.3;18794.5;8603.3;1849.0;178.9;6575.4;44929.2;24962.4;1428.2;3058.0;3770.0;11710.6;48770.9;1649.8;22712.1;7118.6;1328.8;3495.3;3548.9;8917.4;161715.8;14619.9;25877.8;37686.9;34600.7;3815.1;30785.6;3086.2;1707.1;1379.2;16522.8;13664.0;130.4;2728.4;12226.1;896.2;11233.2;96.7;45187.7;27092.6;11728.5;1267.3;3581.0;1518.3;9594.3;62.7;2733.2;6798.4;54794.8;11798.6;31703.3;521.2;10771.7;8241.1;1519.3;199.3;6522.5;38056.1;21082.2;1323.6;1843.4;4257.5;9549.4;60623.9;9755.6;25802.8;7102.5;1223.4;3231.5;4100.0;9408.1;150641.7;58122.4;92519.3;50434.8;42084.5;14877.8;5470.7;123072.7;47639.3;75433.4;50441.4;24992.1;50.4;7270.9;3694.4;3298.5;281.8;3016.7;227.3;168.6;2049.0;2997.3;964.1;7.8;0.0;10988.8;1900.7;484.0;8604.1;1014.6;925.3;89.3;0.0;25877.8;413.2;3871.0;948.9;0.1;52.0;3961.4;267.0;25570.7;10771.7;23507.6;10945.7;96.6;12465.4;11616.6;2341.6;4882.8;596.9;41.4;3753.8;18794.5
80;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2004;365;290.6;180021.5;15927.5;27008.6;43526.9;41089.7;7804.5;33285.3;2437.2;1774.6;662.5;25611.9;22335.5;120.9;3155.5;12244.9;1137.9;10943.8;163.2;45017.4;26969.5;11009.4;1570.4;3957.9;1510.2;10684.4;39.4;3929.4;6715.6;74059.8;13806.0;48049.8;585.6;11618.4;8829.8;1972.6;155.2;6702.0;47824.6;27158.4;1854.8;3832.4;4708.7;10270.3;49307.3;2165.1;22563.8;7302.5;1528.6;3533.2;3250.8;8963.3;169648.0;14097.6;28144.4;38363.0;35349.4;6599.5;28749.8;3013.6;1439.6;1574.0;22906.0;19972.4;125.5;2808.1;11530.1;1052.3;10288.3;189.5;45046.8;26332.3;10612.6;2200.3;3939.9;1961.7;9560.2;45.7;3739.5;5775.0;67232.1;14334.9;35157.6;452.5;17287.1;8525.6;1877.0;182.1;6466.5;47969.6;26762.7;1446.3;3916.4;4344.6;11499.6;45920.8;1846.0;20312.5;6726.3;1391.5;3313.8;3830.0;8500.7;153357.9;57466.2;95891.7;52203.8;43687.9;15469.3;5700.8;123047.8;56300.4;66747.4;39692.1;27055.3;22.7;9162.7;5562.1;3918.8;-24.2;3943.0;1719.8;-76.5;2201.2;2956.6;-1311.7;53.8;360.4;12351.0;2691.7;212.3;9447.0;1378.5;1245.8;132.7;0.0;28144.4;347.9;3922.3;881.4;0.0;67.3;4179.9;-412.0;27008.6;17287.1;13635.5;11704.5;176.1;1754.9;19304.2;2257.5;6798.6;380.2;330.5;9537.5;11618.4
81;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2005;368;319.6;199178.4;16574.2;33487.4;45552.8;41857.9;3189.6;38668.3;3694.9;2123.5;1571.4;28976.3;23294.6;176.5;5505.2;14399.1;1487.0;12764.2;147.9;49646.9;28621.4;14074.1;2153.1;3907.8;890.5;10541.7;63.1;4118.7;6359.9;71470.7;13268.9;35453.7;889.2;21858.9;10682.0;2310.8;284.4;8086.8;54563.2;32341.2;1503.0;4796.6;5034.1;10888.3;62462.8;4741.3;28198.1;8939.5;2131.9;5132.8;3561.0;9758.2;185835.7;17089.6;33074.1;43974.4;41120.6;7614.6;33506.0;2853.8;2089.0;764.8;21421.3;16390.4;115.1;4915.8;13169.7;1131.7;11875.1;162.9;46083.4;26261.3;12475.9;1581.7;4217.9;1546.6;11023.4;124.1;4631.8;6267.5;75175.6;13584.8;35690.0;715.8;25185.0;9376.9;1915.2;333.7;7128.0;48047.8;26138.0;1328.7;3989.3;4737.7;11854.1;53235.4;2192.2;24365.9;7866.3;2195.4;3277.8;4153.3;9184.5;165479.3;67769.9;97709.4;50740.2;46969.2;17644.6;5857.0;129780.2;68882.3;60897.9;34413.9;26484.0;39.4;12236.8;7963.0;5333.2;1323.4;4009.8;2459.9;169.9;2219.0;3687.5;-1594.6;18.9;5.1;17150.6;2544.8;342.9;14262.9;901.3;671.2;131.3;98.8;33074.1;570.7;5344.1;1105.2;0.0;204.2;4658.1;57.6;33487.4;25185.0;19608.9;16446.0;556.2;2606.7;22935.0;2183.0;15548.8;390.5;352.7;4459.9;21858.9
82;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2006;346;300.9;213980.2;17166.3;29364.2;58522.5;54714.4;6388.8;48325.6;3808.1;2186.3;1621.8;30213.8;25684.6;120.0;4409.2;13898.0;1229.8;12581.6;86.6;51123.2;28362.6;14229.8;3821.4;4119.3;590.1;13692.1;158.3;6014.4;7519.4;88535.1;13811.5;59732.4;515.4;14475.8;11335.4;3005.8;154.9;8174.7;51385.7;30585.8;1062.6;6543.5;3508.0;9685.8;62724.0;2122.2;32497.5;8743.3;1639.7;4402.1;3256.9;10062.3;194561.7;17514.9;29270.3;46226.2;42457.3;3353.2;39104.1;3768.9;2233.5;1535.4;29855.3;23833.6;123.9;5897.8;13026.9;1292.7;11593.3;140.9;48298.7;27362.2;12956.5;3342.9;3755.3;881.8;10369.4;87.2;3958.7;6323.5;75313.8;12975.1;38405.6;686.2;23246.9;11090.8;2401.2;199.4;8490.2;49790.8;29889.6;1211.4;4880.6;3677.8;10131.4;58366.5;4516.1;27644.0;8383.8;1870.6;3084.3;4028.4;8839.3;158354.2;68774.1;89580.1;45675.3;43904.8;16722.0;5571.1;124089.8;65737.3;58352.5;30305.7;28046.8;10.6;11981.9;9650.9;9074.8;1799.3;7275.5;278.5;297.6;2509.2;3863.7;-183.7;3.5;43.6;20054.4;2485.7;707.0;16861.7;1348.6;1109.9;238.7;0.0;29270.3;-26.6;5865.5;1383.5;0.0;48.5;4233.1;-176.9;29364.2;23246.9;23229.2;18372.6;219.6;4637.0;32000.3;1510.9;8973.3;578.9;107.2;20830.0;14475.8
83;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2007;356;308.7;257405.2;37002.7;32854.4;78679.2;75720.6;6180.4;69540.2;2958.6;1877.0;1081.7;26384.0;20070.3;249.6;6064.1;16084.7;1403.5;14493.4;187.8;52257.2;27174.4;15952.0;3952.0;4686.2;492.6;14143.0;185.1;5146.8;8811.1;101346.9;13372.5;53407.1;515.4;34051.9;11516.6;3176.5;298.9;8041.2;76275.0;44241.7;1417.6;4626.6;7356.0;18633.1;68266.8;2874.2;33154.4;10251.9;1914.1;6237.8;3161.6;10672.8;224741.7;24071.7;31619.5;66009.2;62350.2;6139.9;56210.3;3659.0;2248.8;1410.2;26793.1;21791.1;257.6;4744.4;14530.1;1398.0;13046.9;85.2;49894.0;25729.9;14861.5;4063.9;4589.6;649.1;11824.1;92.6;4500.5;7231.0;89660.7;13680.6;42441.1;562.4;32976.6;11791.8;2887.6;329.1;8575.1;62288.1;37276.7;1777.9;5174.7;5304.6;12754.2;61001.1;1614.3;28956.0;9281.5;1763.1;3478.3;5181.7;10726.2;184207.7;78189.7;106018.0;54310.2;51707.8;17581.0;6447.8;148822.8;82301.5;66521.3;38812.2;27709.1;111.2;11467.3;13404.8;11465.2;2591.5;8873.8;1736.6;203.0;2858.7;5724.5;576.2;64.7;17.6;22629.5;2123.3;446.3;20059.9;1116.7;916.3;200.4;0.0;31619.5;741.5;6216.5;954.7;0.0;26.6;4568.9;-226.1;32854.4;32976.6;27421.5;22350.7;254.0;4816.8;26346.2;2290.7;14799.4;726.8;101.8;8427.5;34051.9
84;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2008;376;356.7;306446.8;36428.8;36729.8;104547.4;100073.6;4287.3;95786.3;4473.8;2014.3;2459.6;33629.2;26511.8;174.5;6942.9;17730.4;1329.3;16190.2;210.9;64726.9;36583.7;17860.0;4103.2;6006.6;173.4;12654.4;181.0;3670.9;8802.5;121206.4;17936.2;66131.6;376.6;36762.0;11371.4;2963.3;329.1;8079.0;98960.9;57999.4;1919.6;5465.0;8513.2;25063.7;74907.9;2575.4;35592.2;10872.6;2328.1;5864.8;3338.9;14335.9;283933.6;38476.1;33415.8;89593.9;85777.4;4332.4;81445.0;3816.5;1643.8;2172.7;31025.0;24188.7;227.7;6608.6;17323.8;1311.9;15749.4;262.5;58203.9;31181.8;17271.0;4001.4;5162.4;587.3;15894.8;229.4;5399.3;10266.1;112275.8;16940.6;55079.9;502.5;39752.8;12308.8;3989.2;302.0;8017.6;85899.1;54060.0;2092.1;4961.5;7222.2;17563.3;73450.1;3420.3;35329.3;10988.4;1898.4;3529.3;6251.5;12032.9;202850.2;85810.3;117039.9;57246.8;59793.1;20673.6;7971.0;164971.9;84165.0;80806.9;42525.9;38281.0;53.3;9287.0;18172.9;17480.0;4722.1;12757.8;369.0;323.9;4299.6;8536.4;308.7;0.0;3.9;23527.9;2403.1;-319.0;21443.8;1762.6;1623.5;139.1;0.0;33415.8;-13.1;9331.2;1207.4;0.3;39.1;4873.6;38.0;36729.8;39752.8;33178.3;27762.0;531.7;4884.6;36169.1;6318.2;18543.3;1083.8;600.6;9623.2;36762.0
85;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2009;411;368.3;333920.9;35318.2;40639.9;114475.9;108152.6;2950.0;105202.6;6323.3;2571.6;3751.6;47839.3;34130.0;125.8;13583.5;16365.3;1054.5;15118.3;192.5;65471.9;36136.1;18012.9;2078.6;9070.6;173.7;13810.3;127.5;4065.2;9617.6;131851.6;18471.9;75215.1;438.6;37726.0;11113.1;3066.0;423.4;7623.7;109133.9;62407.9;2527.3;9422.2;9010.6;25765.9;81822.3;3725.8;34273.5;12741.7;2741.4;7677.5;4096.0;16566.4;299982.7;35486.8;37744.4;100325.3;95928.3;2434.4;93493.9;4397.0;2079.7;2317.3;34305.9;25760.7;172.5;8372.7;18014.5;1349.1;16467.2;198.2;61376.0;35594.8;17781.6;2087.6;5739.1;172.9;12730.0;147.1;3660.3;8922.6;111468.7;16417.8;63650.7;438.2;30962.0;10487.5;2622.0;316.0;7549.5;102071.4;52190.0;2493.0;10317.0;9212.3;27859.1;75955.0;2759.5;34657.4;11450.0;2613.7;3460.4;6127.4;14886.6;191960.6;92241.8;99718.8;51265.3;48453.5;21782.7;6865.1;155842.0;78484.6;77357.4;44458.9;32898.5;101.5;7572.3;10881.5;9329.6;3340.4;5989.1;1315.1;236.8;2705.5;6964.1;697.3;161.7;73.1;14981.1;698.9;546.4;13735.8;1137.8;1002.6;99.1;36.1;37744.4;3421.4;7253.3;1378.7;1.1;-1.1;5365.1;-1033.1;40639.9;30962.0;27143.2;17977.8;469.5;8695.9;20379.1;4242.0;11909.6;184.3;436.4;3606.8;37726.0
86;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2010;483;369.6;380671.9;41477.0;41044.7;143889.5;137781.4;4582.3;133199.1;6108.1;2863.3;3244.8;39421.0;29582.5;130.9;9707.6;18694.8;1875.1;16736.5;83.2;78684.8;48007.3;18569.0;1999.6;9296.0;812.9;17460.0;79.2;5566.7;11814.1;160694.6;24493.7;85319.3;602.1;50279.5;14089.0;5414.8;394.6;8279.6;113972.2;69668.2;2370.5;9556.7;10244.7;22132.1;91916.2;3790.4;42555.7;14187.5;2453.5;7046.6;4522.1;17360.4;362006.6;40563.1;40436.6;130579.5;124615.6;4289.8;120325.8;5963.9;2632.9;3331.0;46506.5;35872.8;120.9;10512.8;17180.9;1617.8;15498.5;64.6;70674.6;39669.4;19111.5;2141.7;9211.0;541.0;16065.4;102.5;4685.5;11277.4;144151.9;25040.2;76441.6;559.7;42110.4;11071.6;2863.8;373.5;7834.3;119251.1;70436.4;3099.6;9464.9;11127.9;25122.3;87531.9;3351.7;37528.9;13609.1;2651.9;4326.1;8788.2;17276.0;222095.8;98655.2;123440.5;59711.6;63728.9;23229.0;7102.1;181403.8;78329.7;103074.1;58927.2;44146.9;82.6;10443.4;13714.0;13204.5;1001.8;12202.7;451.1;58.4;2345.8;6574.4;247.4;3.4;14.3;20165.3;2144.5;796.7;17224.1;1174.5;967.1;207.4;0.0;40436.6;361.5;7280.6;2026.0;0.5;33.6;5428.2;387.2;41044.7;42110.4;28156.7;20260.6;1305.8;6590.3;19987.6;3036.5;11011.2;285.2;179.3;5475.3;50279.5
87;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2011;534;380.2;440862.1;45965.7;45183.8;178994.5;161587.4;2875.2;158712.2;17407.1;10804.1;6603.0;41803.2;31853.5;126.9;9822.8;21174.4;1799.4;19284.4;90.6;87410.2;53746.8;19922.0;2196.4;9601.4;1943.6;20330.4;131.8;5675.8;14522.8;195110.8;22916.7;104927.4;781.5;66485.2;15348.2;5401.1;501.0;9446.1;121538.5;73160.3;2129.0;10488.0;8883.8;26877.4;108864.7;3102.8;52210.8;15558.9;2411.9;7887.1;4752.7;22940.5;417034.4;47506.8;44123.1;158121.9;148242.7;2836.8;145405.9;9879.2;3433.0;6446.1;39199.5;28787.9;141.7;10269.9;19587.9;1839.5;17669.4;79.0;86700.4;53199.7;19951.6;2123.9;10385.6;1039.6;21794.8;95.4;6091.6;15607.8;175591.9;22474.8;98136.9;740.8;54239.4;15848.5;5478.3;424.1;9946.1;122483.1;70778.2;2407.1;10221.7;10915.5;28160.6;103110.9;3930.4;49756.7;15574.7;2650.8;4410.5;6705.5;20082.3;272448.2;103892.8;168555.4;72034.4;96521.0;25072.3;7400.3;227359.7;89785.2;137574.5;67738.4;69836.1;164.3;12780.1;18551.6;16295.8;51.8;16244.0;1488.6;767.2;3440.5;7297.5;-167.5;25.2;1.7;27330.8;2041.6;746.6;24542.7;806.5;729.9;54.4;22.2;44123.1;-217.9;8176.7;1320.0;4.7;5.7;5594.4;15.3;45183.8;54239.4;39023.6;30832.4;408.9;7782.3;26777.7;6289.7;15059.6;456.3;765.1;4207.1;66485.2
88;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2012;543;396.5;455447.2;43400.2;48355.6;179074.7;167852.7;15410.8;152441.9;11222.0;4446.3;6775.6;44541.1;34004.8;121.9;10414.4;26654.4;2328.4;24253.4;72.6;94927.7;59955.0;21212.9;2662.2;8215.2;2882.4;18493.7;72.6;6099.8;12321.3;203684.6;25354.4;117383.5;617.4;60329.3;17510.2;7080.6;224.5;10205.1;122145.1;71200.4;2482.1;16062.5;12434.8;19965.3;112107.3;5326.2;53217.3;15493.2;2788.5;9549.6;5696.4;20036.1;459610.3;48957.3;49935.0;178663.2;168071.8;14703.3;153368.5;10591.4;3839.6;6751.7;47357.0;37066.7;116.9;10173.4;25178.6;2282.4;22835.9;60.3;89903.9;54973.5;20753.4;2318.5;9966.0;1892.5;19615.5;100.0;6955.3;12560.2;203749.5;24495.0;113898.9;692.5;64663.1;15132.6;5685.8;264.8;9182.0;130593.9;81368.5;2019.7;10189.8;12508.0;24507.9;110134.3;2724.8;56247.3;15141.1;2441.3;5241.0;7478.5;20860.3;302127.4;112752.8;189374.6;85905.0;103469.5;26369.1;8320.9;260356.8;103904.5;156452.3;84427.7;72024.6;151.3;7231.9;18464.4;16432.0;3447.6;12984.3;1569.1;463.3;2884.3;7086.5;-1370.5;46.8;59.5;20110.9;1232.1;1725.8;17153.0;1120.0;971.2;147.8;1.0;49935.0;327.9;9074.8;1310.8;10.0;1.4;6096.6;-3566.2;48355.6;64663.1;36213.6;29247.0;1053.9;5912.7;40547.3;12093.9;12032.0;266.1;9513.5;6641.8;60329.3
89;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2013;502;337.2;462433.4;38337.9;40717.9;193877.7;180859.6;12191.4;168668.2;13018.1;7660.7;5357.4;43358.1;34858.0;276.5;8223.6;26970.6;1294.0;25598.5;78.1;97976.9;62616.4;21178.4;2128.2;8171.9;3882.0;21194.3;258.4;5711.1;15224.8;214412.8;25973.8;135052.8;715.8;52670.4;11847.6;1552.6;176.3;10118.7;118634.8;87099.0;2027.9;3890.9;7638.8;17978.2;117538.1;3414.2;63137.0;15419.5;3282.1;9034.6;6029.8;17220.9;428814.4;32732.8;44655.6;174366.6;164743.4;9734.5;155008.9;9623.2;4656.8;4966.4;39855.7;30800.0;197.8;8857.9;24874.6;1332.8;23467.1;74.7;94008.7;61354.8;20234.5;2487.8;7312.8;2618.8;18320.3;310.4;6165.8;11844.1;203735.4;26253.8;127779.6;563.2;49138.8;10536.7;1046.8;192.9;9297.0;96400.0;67700.8;896.9;3872.0;5992.4;17937.9;118142.3;3990.4;64743.2;14287.2;3520.2;5170.1;8665.5;17765.7;268471.6;91970.6;176501.0;93690.9;82810.1;23340.0;6881.4;234126.1;87014.4;147111.6;100712.2;46399.4;36.9;4161.0;14653.3;12468.3;-258.9;12727.2;1713.8;471.2;2550.6;5566.9;-54.7;62.8;86.3;15719.7;2242.3;49.3;13428.0;0.0;0.0;0.0;0.0;44655.6;-1437.7;7177.0;1211.1;0.3;17.6;5542.4;-2940.8;40717.9;49138.8;32716.1;22644.8;87.2;9984.1;29184.5;9216.8;13640.7;1044.8;501.3;4780.8;52670.4
90;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2014;506;341.2;458874.7;43955.7;38701.4;175105.4;167156.1;4397.0;162759.1;7949.3;2759.3;5190.0;52307.5;43958.2;411.8;7937.5;27052.3;1652.2;25282.4;117.7;96111.4;62080.8;21870.8;2468.6;7905.1;1786.1;25640.8;52.4;7785.8;17802.6;198859.8;28478.2;126629.0;711.2;43041.4;12457.6;247.6;176.4;12033.6;130942.5;91873.8;2686.6;5422.1;7143.2;23816.8;116614.9;3858.8;64010.2;16559.3;3392.1;8507.1;4705.3;15582.1;437955.0;38081.3;38463.5;172535.8;163576.9;12986.9;150590.0;8958.9;3821.7;5137.2;46563.5;38074.8;587.5;7901.2;27520.7;1427.3;26002.3;91.1;93899.1;60070.2;21594.7;2090.4;6094.3;4049.5;20891.0;49.0;6199.1;14642.9;200995.4;24394.2;120718.9;847.1;55035.2;11252.2;1554.1;177.3;9520.8;115530.3;82301.8;2173.6;4122.8;8103.5;18828.6;110177.1;3569.1;60620.1;15882.3;3157.1;4442.7;9434.6;13071.2;272588.1;82832.5;189755.6;99586.1;90169.5;23776.7;7847.9;229513.3;72216.5;157296.8;103489.4;53807.4;48.0;11498.2;11221.7;9674.2;403.1;9271.1;1366.6;180.9;3000.0;5414.2;-1363.3;86.5;29.6;18999.3;2394.0;-30.7;16636.0;0.0;0.0;0.0;0.0;38463.5;2034.2;6304.1;1255.2;50.5;-2.7;5250.5;-1541.5;38701.4;55035.2;31605.8;25258.0;543.4;5804.5;43599.7;8622.0;14431.7;638.5;79.6;19827.8;43041.4
91;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2015;540;361.5;543221.6;42890.8;43078.4;228661.8;221505.8;15926.3;205579.5;7156.0;3014.8;4141.2;61369.7;51176.9;1629.3;8563.5;28394.4;0.0;28394.4;0.0;109821.5;72579.4;24272.6;2032.1;7905.5;3031.9;29004.9;175.7;8990.7;19838.5;260309.6;34877.1;171243.6;1117.1;53071.8;10954.6;449.4;170.8;10334.4;136777.2;97763.4;1714.2;7409.1;4562.5;25328.0;135180.3;3834.5;76406.0;19339.8;0.0;9940.7;4445.2;21214.1;472431.9;38589.9;42337.3;184175.5;176164.1;4258.3;171905.8;8011.4;2703.7;5307.7;52426.9;43412.9;1073.4;7940.6;27493.6;0.0;27493.6;0.0;102702.5;65532.4;24539.7;2051.1;8977.7;1601.6;24706.2;105.9;10508.2;14092.1;204903.0;32962.7;131519.9;950.7;39469.7;12031.6;39.0;176.3;11816.3;132755.0;97157.3;1832.5;3456.7;6654.7;23653.8;122742.3;4142.4;67598.5;17814.3;0.0;4547.1;8133.9;20506.1;305405.8;91851.4;213554.3;104417.2;109137.2;26104.3;8106.7;254737.0;71700.7;183036.3;113485.6;69550.6;57.9;16515.8;21365.2;19319.6;1930.3;17389.3;1063.7;981.9;3230.4;6031.6;-280.0;1.0;26.2;34774.5;2483.8;21.5;32269.2;0.0;0.0;0.0;0.0;42337.3;89.0;7953.5;1422.5;0.0;0.0;5853.0;-25.9;43078.4;39469.7;46735.4;35994.9;1522.7;9217.8;33133.2;3725.7;22971.9;498.9;0.0;5936.7;53071.8
92;Totaal, ex. financiële sector, vastgoed;Buitenlandse international;2016;562;405.3;583873.7;56138.1;39694.3;232902.7;225755.3;3266.4;222488.9;7147.4;2699.7;4447.8;74906.1;64079.0;1030.3;9796.8;29291.2;0.0;29291.2;0.0;120592.9;81005.4;26520.7;2030.8;8312.6;2723.4;30348.4;113.2;10566.9;19668.3;285709.3;31339.1;186732.7;887.8;66749.7;11903.7;887.9;175.2;10840.6;143933.5;106253.7;1581.6;4873.9;6375.4;24848.9;142327.3;3387.5;72426.1;25453.3;0.0;9674.4;4829.6;26556.4;549665.7;57001.7;40384.3;228945.6;221510.6;3324.5;218186.1;7435.0;2808.2;4626.8;57788.1;47967.0;791.6;9029.5;27923.2;0.0;27923.2;0.0;108794.5;70305.2;25612.4;2121.8;7723.5;3031.6;28828.2;193.1;9673.0;18962.1;266546.7;31503.3;179423.6;792.9;54826.9;11852.7;456.9;171.3;11224.5;140152.0;100741.5;1505.8;4598.3;5596.0;27710.4;131114.5;2564.9;64637.1;21474.4;0.0;5013.9;8961.8;28462.4;312558.9;90946.5;221612.3;111087.6;110524.7;27933.7;8245.4;259181.7;85299.5;173882.3;111588.6;62293.6;60.8;17258.8;12994.0;12358.0;473.1;11884.9;478.4;157.6;2933.3;6505.4;680.6;90.3;752.8;26698.8;2690.0;29.1;23979.6;0.0;0.0;0.0;0.0;40384.3;-28.2;7309.0;1814.0;0.0;0.0;5177.7;-979.0;39694.3;54826.9;43987.7;29406.1;524.9;14056.7;32064.8;5426.4;16841.7;830.0;0.0;8966.6;66749.7
