ID;Onderwijskenmerk;Persoonskenmerken;Perioden;TotaalBevolking15Tot25Jaar_1;WerkzamePersonenTotaal_2;WerknemersVasteArbeidsrelatie_3;WerknemersFlexibeleArbeidsrelatie_4;Zelfstandigen_5;PositieWerkkringOnbekend_6;Arbeidsduur4UurOfMinder_7;Arbeidsduur5Tot12Uur_8;Arbeidsduur12Tot20Uur_9;Arbeidsduur20Tot35Uur_10;Arbeidsduur35UurOfMeer_11;ArbeidsduurOnbekend_12;GemiddeldeArbeidsduur_13;WerkzameBeroepsbevolkingTotaal_14;WerknemersVasteArbeidsrelatie_15;WerknemersFlexibeleArbeidsrelatie_16;Zelfstandigen_17;PositieWerkkringOnbekend_18;Arbeidsduur12Tot20Uur_19;Arbeidsduur20Tot35Uur_20;Arbeidsduur35UurOfMeer_21;ArbeidsduurOnbekend_22;GemiddeldeArbeidsduur_23;WerklozeBeroepsbevolking_24;Beroepsbevolking_25;NietBeroepsbevolking_26;Werkloosheidspercentage_27;WilBetaaldWerkVan12UurOfMeer_28;KanOpKorteTermijnBeginnen_29;Afgelopen4WekenGezocht_30;Afgelopen4WekenNietGezocht_31;WelAfgelopen6MaandenGezocht_32;NietAfgelopen6MaandenGezocht_33;VanwegeWeinigResultaat_34;OverigeRedenen_35;KanNietOpKorteTermijnBeginnen_36;WilGeenBetaaldWerkVan12UurOfMeer_37;WilWerkVanMinderDan12UurPerWeek_38;ZorgVoorGezinOfHuishouden_39;OpleidingStudie_40;ZiekteArbeidsongeschiktheid_41;AndereRedenen_42;WilOfKanNietWerken_43;ZorgVoorGezinOfHuishouden_44;OpleidingStudie_45;ZiekteArbeidsongeschiktheid_46;AndereRedenen_47
267;53050;18740;2008;776.0;588.0;278.0;285.0;24.0;;46.0;131.0;82.0;120.0;209.0;;23.7;411.0;220.0;174.0;18.0;;82.0;120.0;209.0;;31.1;28.0;439.0;336.0;6.3;59.0;47.0;28.0;19.0;6.0;13.0;;12.0;11.0;306.0;184.0;;176.0;;6.0;122.0;2.0;108.0;4.0;8.0
268;53050;18740;2009;780.0;584.0;270.0;289.0;25.0;;49.0;137.0;83.0;127.0;189.0;;22.9;398.0;210.0;171.0;17.0;;83.0;127.0;189.0;;30.5;38.0;436.0;344.0;8.6;75.0;61.0;38.0;23.0;7.0;15.0;;14.0;14.0;307.0;189.0;;180.0;;7.0;118.0;3.0;103.0;4.0;9.0
269;53050;18740;2010;812.0;582.0;250.0;306.0;26.0;;52.0;143.0;86.0;127.0;174.0;;22.1;387.0;192.0;177.0;17.0;;86.0;127.0;174.0;;30.0;40.0;427.0;385.0;9.3;79.0;64.0;40.0;24.0;8.0;16.0;2.0;15.0;14.0;346.0;205.0;;195.0;;8.0;142.0;2.0;128.0;4.0;8.0
270;53050;18740;2011;817.0;586.0;243.0;318.0;25.0;;57.0;139.0;91.0;130.0;169.0;;21.8;390.0;189.0;184.0;17.0;;91.0;130.0;169.0;;29.6;33.0;423.0;395.0;7.8;70.0;54.0;33.0;21.0;6.0;15.0;2.0;13.0;16.0;357.0;207.0;;197.0;;8.0;151.0;2.0;136.0;4.0;8.0
271;53050;18740;2012;836.0;596.0;223.0;349.0;25.0;;57.0;148.0;89.0;137.0;166.0;;21.6;392.0;171.0;203.0;18.0;;89.0;137.0;166.0;;29.6;45.0;437.0;399.0;10.3;85.0;68.0;45.0;23.0;7.0;15.0;2.0;13.0;17.0;359.0;215.0;;205.0;;8.0;145.0;;129.0;5.0;9.0
272;53050;18740;2013;823.0;583.0;200.0;348.0;35.0;;63.0;145.0;90.0;128.0;157.0;;21.2;375.0;151.0;200.0;24.0;;90.0;128.0;157.0;;29.5;59.0;435.0;389.0;13.7;105.0;87.0;59.0;27.0;8.0;19.0;2.0;16.0;19.0;343.0;209.0;;198.0;;9.0;134.0;;115.0;8.0;10.0
273;53050;18790;2001;94.0;77.0;47.0;28.0;2.0;;2.0;7.0;5.0;16.0;47.0;;31.4;68.0;43.0;23.0;2.0;;5.0;16.0;47.0;;34.6;6.0;74.0;19.0;8.2;10.0;8.0;6.0;2.0;;;;;;16.0;9.0;;8.0;;;7.0;;6.0;;
274;53050;18790;2002;102.0;88.0;53.0;32.0;3.0;;2.0;11.0;7.0;19.0;49.0;;29.9;75.0;48.0;25.0;2.0;;7.0;19.0;49.0;;33.9;6.0;81.0;21.0;7.2;9.0;8.0;6.0;2.0;;;;;;18.0;12.0;;11.0;;;6.0;;5.0;;
275;53050;18790;2003;112.0;91.0;56.0;33.0;2.0;;3.0;10.0;8.0;20.0;50.0;;29.7;78.0;49.0;27.0;2.0;;8.0;20.0;50.0;;33.5;8.0;87.0;25.0;9.8;12.0;11.0;8.0;2.0;;2.0;;2.0;;21.0;12.0;;11.0;;;10.0;;8.0;;
276;53050;18790;2004;138.0;107.0;61.0;42.0;3.0;;5.0;15.0;11.0;23.0;53.0;;28.4;87.0;53.0;32.0;2.0;;11.0;23.0;53.0;;33.3;11.0;98.0;40.0;10.9;16.0;14.0;11.0;4.0;;3.0;;2.0;2.0;35.0;18.0;;17.0;;;17.0;;14.0;;
277;53050;18790;2005;149.0;117.0;60.0;52.0;5.0;;5.0;18.0;13.0;25.0;56.0;;27.8;94.0;51.0;39.0;4.0;;13.0;25.0;56.0;;32.9;9.0;104.0;46.0;9.1;15.0;13.0;9.0;3.0;;2.0;;2.0;2.0;40.0;23.0;;22.0;;;17.0;;15.0;;
278;53050;18790;2006;145.0;115.0;58.0;51.0;5.0;;7.0;15.0;14.0;23.0;56.0;;27.8;93.0;50.0;39.0;4.0;;14.0;23.0;56.0;;32.9;6.0;99.0;46.0;6.3;12.0;10.0;6.0;4.0;2.0;3.0;;2.0;2.0;40.0;21.0;;20.0;;;19.0;;17.0;;
279;53050;18790;2007;146.0;117.0;57.0;55.0;6.0;;6.0;16.0;13.0;24.0;58.0;;28.0;95.0;49.0;42.0;4.0;;13.0;24.0;58.0;;33.1;7.0;102.0;44.0;6.5;12.0;10.0;7.0;4.0;;2.0;;2.0;2.0;38.0;21.0;;20.0;;;17.0;;15.0;;
280;53050;18790;2008;152.0;121.0;60.0;56.0;5.0;;7.0;17.0;13.0;28.0;56.0;;27.8;97.0;52.0;42.0;4.0;;13.0;28.0;56.0;;32.9;6.0;104.0;49.0;6.0;12.0;10.0;6.0;3.0;;2.0;;2.0;2.0;43.0;24.0;;23.0;;;19.0;;17.0;;
281;53050;18790;2009;161.0;125.0;58.0;62.0;5.0;;6.0;19.0;16.0;28.0;56.0;;27.0;100.0;50.0;46.0;4.0;;16.0;28.0;56.0;;32.2;9.0;109.0;52.0;8.2;15.0;12.0;9.0;3.0;;2.0;;2.0;3.0;46.0;24.0;;23.0;;;22.0;;20.0;;2.0
282;53050;18790;2010;169.0;130.0;56.0;67.0;7.0;;6.0;19.0;17.0;32.0;55.0;;26.8;104.0;49.0;49.0;5.0;;17.0;32.0;55.0;;31.8;9.0;113.0;56.0;8.4;15.0;13.0;9.0;3.0;;2.0;;2.0;3.0;50.0;26.0;;24.0;;;24.0;;21.0;;2.0
283;53050;18790;2011;183.0;141.0;57.0;76.0;9.0;;8.0;22.0;19.0;36.0;55.0;;26.0;111.0;49.0;55.0;7.0;;19.0;36.0;55.0;;31.4;9.0;119.0;64.0;7.2;15.0;12.0;9.0;3.0;;2.0;;2.0;3.0;58.0;30.0;;29.0;;;28.0;;25.0;;2.0
284;53050;18790;2012;186.0;145.0;51.0;86.0;9.0;;10.0;23.0;19.0;37.0;55.0;;25.5;111.0;43.0;62.0;6.0;;19.0;37.0;55.0;;31.3;12.0;124.0;63.0;9.9;20.0;16.0;12.0;4.0;;3.0;;2.0;4.0;55.0;31.0;;29.0;;;24.0;;22.0;;2.0
285;53050;18790;2013;183.0;142.0;49.0;86.0;8.0;;12.0;21.0;17.0;35.0;57.0;;25.8;109.0;42.0;61.0;6.0;;17.0;35.0;57.0;;31.9;14.0;123.0;60.0;11.4;22.0;18.0;14.0;4.0;2.0;3.0;;2.0;4.0;52.0;29.0;;27.0;;;24.0;;22.0;;2.0
286;53050;18820;2001;28.0;19.0;10.0;8.0;;;;3.0;;4.0;10.0;;28.0;15.0;9.0;5.0;;;;4.0;10.0;;34.0;2.0;16.0;12.0;10.1;3.0;3.0;2.0;;;;;;;10.0;4.0;;4.0;;;6.0;;4.0;;
287;53050;18820;2002;22.0;15.0;10.0;5.0;;;;;;4.0;9.0;;32.8;14.0;9.0;4.0;;;;4.0;9.0;;35.1;;15.0;6.0;;3.0;2.0;;;;;;;;5.0;2.0;;;;;3.0;;2.0;;
288;53050;18820;2003;17.0;13.0;8.0;5.0;;;;;;3.0;8.0;;33.4;12.0;7.0;4.0;;;;3.0;8.0;;35.6;;13.0;4.0;;2.0;2.0;;;;;;;;3.0;;;;;;2.0;;;;
289;53050;18820;2004;21.0;14.0;7.0;6.0;;;;;;3.0;9.0;;32.9;13.0;7.0;6.0;;;;3.0;9.0;;34.9;3.0;16.0;5.0;16.9;4.0;4.0;3.0;;;;;;;4.0;;;;;;3.0;;;;
290;53050;18820;2005;18.0;11.0;6.0;4.0;;;;;;3.0;7.0;;33.0;10.0;6.0;4.0;;;;3.0;7.0;;34.8;2.0;12.0;6.0;16.6;4.0;3.0;2.0;;;;;;;4.0;;;;;;3.0;;;;
291;53050;18820;2006;20.0;14.0;8.0;5.0;;;;;;4.0;8.0;;32.7;13.0;8.0;4.0;;;;4.0;8.0;;34.7;2.0;14.0;6.0;12.8;3.0;3.0;2.0;;;;;;;4.0;;;;;;4.0;;2.0;;
292;53050;18820;2007;19.0;13.0;7.0;6.0;;;;;;4.0;7.0;;31.6;12.0;6.0;5.0;;;;4.0;7.0;;34.4;2.0;13.0;5.0;11.9;3.0;3.0;2.0;;;;;;;4.0;;;;;;3.0;;;;
293;53050;18820;2008;18.0;12.0;6.0;6.0;;;;;;3.0;8.0;;32.8;11.0;6.0;5.0;;;;3.0;8.0;;35.6;2.0;13.0;5.0;13.9;3.0;2.0;2.0;;;;;;;3.0;;;;;;2.0;;;;
294;53050;18820;2009;24.0;16.0;8.0;7.0;;;;;;5.0;9.0;;31.2;14.0;8.0;6.0;;;;5.0;9.0;;34.0;3.0;17.0;7.0;16.7;5.0;4.0;3.0;;;;;;;5.0;2.0;;;;;3.0;;;;
295;53050;18820;2010;20.0;13.0;6.0;7.0;;;;;;4.0;7.0;;31.8;12.0;6.0;6.0;;;;4.0;7.0;;33.9;2.0;14.0;5.0;14.5;3.0;3.0;2.0;;;;;;;4.0;;;;;;3.0;;;;
296;53050;18820;2011;18.0;12.0;6.0;6.0;;;;;;3.0;7.0;;31.3;11.0;6.0;5.0;;;;3.0;7.0;;33.8;2.0;13.0;5.0;14.7;3.0;2.0;2.0;;;;;;;4.0;;;;;;2.0;;;;
297;53050;18820;2012;21.0;13.0;6.0;6.0;;;;;;5.0;6.0;;32.0;12.0;6.0;6.0;;;;5.0;6.0;;33.6;2.0;14.0;7.0;15.7;4.0;3.0;2.0;;;;;;;5.0;;;;;;4.0;;2.0;;
298;53050;18820;2013;47.0;28.0;8.0;18.0;2.0;;4.0;5.0;3.0;6.0;9.0;;22.6;19.0;7.0;10.0;;;3.0;6.0;9.0;;30.8;4.0;23.0;24.0;18.2;8.0;7.0;4.0;3.0;;2.0;;2.0;;20.0;10.0;;9.0;;;10.0;;6.0;;2.0
299;53050;12600;2001;1488.0;1100.0;617.0;447.0;36.0;;95.0;301.0;105.0;171.0;429.0;;23.6;704.0;456.0;226.0;22.0;;105.0;171.0;429.0;;33.1;47.0;751.0;737.0;6.2;93.0;74.0;47.0;27.0;9.0;19.0;2.0;17.0;19.0;691.0;434.0;4.0;419.0;;9.0;257.0;8.0;224.0;14.0;12.0
300;53050;12600;2002;1483.0;1098.0;618.0;446.0;34.0;;98.0;300.0;108.0;181.0;410.0;;23.2;700.0;457.0;225.0;18.0;;108.0;181.0;410.0;;32.7;56.0;756.0;727.0;7.4;104.0;84.0;56.0;28.0;9.0;20.0;2.0;18.0;19.0;680.0;432.0;3.0;414.0;;14.0;247.0;7.0;213.0;7.0;20.0
301;53050;12600;2003;1480.0;1030.0;577.0;420.0;33.0;;100.0;262.0;106.0;183.0;379.0;;23.2;668.0;431.0;219.0;17.0;;106.0;183.0;379.0;;32.3;67.0;734.0;745.0;9.1;118.0;102.0;67.0;35.0;12.0;23.0;2.0;21.0;16.0;694.0;415.0;3.0;399.0;;12.0;280.0;6.0;243.0;12.0;18.0
302;53050;12600;2004;1484.0;987.0;528.0;425.0;34.0;;105.0;259.0;101.0;171.0;351.0;;22.7;623.0;381.0;223.0;19.0;;101.0;171.0;351.0;;32.3;79.0;701.0;782.0;11.2;141.0;121.0;79.0;42.0;15.0;27.0;3.0;24.0;20.0;720.0;426.0;2.0;406.0;2.0;15.0;295.0;6.0;253.0;16.0;20.0
303;53050;12600;2005;1491.0;987.0;498.0;451.0;37.0;;116.0;259.0;105.0;172.0;335.0;;22.2;612.0;357.0;234.0;20.0;;105.0;172.0;335.0;;32.0;71.0;682.0;808.0;10.3;138.0;116.0;71.0;45.0;16.0;30.0;4.0;26.0;22.0;741.0;447.0;2.0;427.0;2.0;17.0;293.0;5.0;256.0;16.0;17.0
304;53050;12600;2006;1493.0;1008.0;481.0;488.0;39.0;;123.0;258.0;114.0;174.0;340.0;;22.1;627.0;348.0;257.0;22.0;;114.0;174.0;340.0;;31.8;59.0;686.0;806.0;8.6;122.0;102.0;59.0;43.0;15.0;28.0;3.0;25.0;20.0;744.0;445.0;;429.0;2.0;13.0;298.0;4.0;259.0;18.0;17.0
305;53050;12600;2007;1508.0;1049.0;478.0;530.0;41.0;;120.0;275.0;131.0;174.0;349.0;;22.0;654.0;347.0;282.0;25.0;;131.0;174.0;349.0;;31.5;58.0;712.0;796.0;8.1;120.0;99.0;58.0;41.0;15.0;26.0;2.0;24.0;21.0;734.0;453.0;2.0;432.0;3.0;17.0;280.0;4.0;240.0;19.0;18.0
306;53050;12600;2008;1519.0;1081.0;486.0;553.0;41.0;;122.0;282.0;134.0;200.0;344.0;;21.9;678.0;362.0;290.0;25.0;;134.0;200.0;344.0;;31.2;49.0;727.0;793.0;6.7;106.0;84.0;49.0;35.0;10.0;24.0;2.0;22.0;23.0;735.0;459.0;;436.0;3.0;19.0;276.0;4.0;233.0;19.0;20.0
307;53050;12600;2009;1510.0;1052.0;457.0;550.0;44.0;;122.0;283.0;129.0;201.0;316.0;;21.4;646.0;335.0;284.0;27.0;;129.0;201.0;316.0;;30.9;66.0;712.0;798.0;9.2;132.0;105.0;66.0;39.0;13.0;27.0;3.0;24.0;27.0;732.0;459.0;;436.0;3.0;19.0;273.0;4.0;228.0;21.0;21.0
308;53050;12600;2010;1524.0;1032.0;417.0;570.0;45.0;;128.0;288.0;131.0;199.0;287.0;;20.7;617.0;301.0;290.0;26.0;;131.0;199.0;287.0;;30.5;66.0;683.0;841.0;9.7;135.0;108.0;66.0;41.0;13.0;29.0;3.0;26.0;27.0;773.0;478.0;;455.0;2.0;19.0;295.0;3.0;253.0;18.0;20.0
309;53050;12600;2011;1551.0;1053.0;415.0;593.0;45.0;;134.0;288.0;138.0;207.0;286.0;;20.5;631.0;302.0;302.0;27.0;;138.0;207.0;286.0;;30.2;52.0;683.0;868.0;7.7;118.0;88.0;52.0;35.0;9.0;26.0;3.0;23.0;30.0;803.0;485.0;;464.0;2.0;17.0;318.0;3.0;278.0;16.0;21.0
310;53050;12600;2012;1564.0;1055.0;380.0;631.0;44.0;;139.0;295.0;137.0;211.0;272.0;;20.1;621.0;274.0;319.0;28.0;;137.0;211.0;272.0;;30.0;68.0;689.0;876.0;9.8;137.0;105.0;68.0;37.0;10.0;27.0;3.0;24.0;32.0;806.0;499.0;;478.0;3.0;18.0;307.0;2.0;264.0;20.0;22.0
311;53050;12600;2013;1544.0;1028.0;336.0;637.0;56.0;;151.0;283.0;131.0;204.0;259.0;;19.8;594.0;244.0;317.0;33.0;;131.0;204.0;259.0;;29.9;88.0;683.0;862.0;12.9;169.0;134.0;88.0;46.0;14.0;33.0;5.0;28.0;35.0;781.0;491.0;;461.0;3.0;25.0;290.0;2.0;240.0;20.0;28.0
312;53050;12601;2001;389.0;215.0;96.0;108.0;10.0;;18.0;56.0;31.0;34.0;77.0;;22.6;141.0;71.0;65.0;5.0;;31.0;34.0;77.0;;31.0;21.0;162.0;228.0;12.8;41.0;32.0;21.0;12.0;5.0;7.0;;6.0;9.0;207.0;93.0;2.0;86.0;;4.0;114.0;10.0;92.0;5.0;8.0
313;53050;12601;2002;415.0;223.0;104.0;111.0;7.0;;21.0;61.0;30.0;35.0;75.0;;22.0;140.0;76.0;60.0;3.0;;30.0;35.0;75.0;;31.0;22.0;162.0;252.0;13.7;46.0;36.0;22.0;14.0;5.0;9.0;;8.0;9.0;229.0;104.0;2.0;98.0;;4.0;125.0;8.0;102.0;3.0;11.0
314;53050;12601;2003;438.0;211.0;99.0;105.0;6.0;;18.0;53.0;28.0;40.0;72.0;;22.7;140.0;75.0;62.0;3.0;;28.0;40.0;72.0;;30.8;29.0;169.0;269.0;17.2;59.0;50.0;29.0;21.0;8.0;12.0;3.0;10.0;10.0;239.0;95.0;;90.0;;4.0;143.0;8.0;117.0;6.0;14.0
315;53050;12601;2004;439.0;207.0;94.0;107.0;7.0;;18.0;51.0;30.0;39.0;70.0;;22.7;139.0;72.0;63.0;4.0;;30.0;39.0;70.0;;30.7;37.0;176.0;264.0;21.1;68.0;59.0;37.0;22.0;10.0;12.0;2.0;10.0;9.0;233.0;94.0;;88.0;;5.0;139.0;8.0;115.0;5.0;12.0
316;53050;12601;2005;442.0;205.0;87.0;112.0;7.0;;20.0;51.0;28.0;39.0;67.0;;22.2;134.0;64.0;66.0;4.0;;28.0;39.0;67.0;;30.6;37.0;171.0;271.0;21.8;70.0;58.0;37.0;21.0;9.0;12.0;2.0;9.0;11.0;238.0;106.0;;99.0;;6.0;132.0;7.0;112.0;5.0;9.0
317;53050;12601;2006;446.0;211.0;80.0;123.0;8.0;;24.0;54.0;31.0;34.0;67.0;;21.3;132.0;57.0;70.0;5.0;;31.0;34.0;67.0;;30.3;29.0;162.0;284.0;18.1;62.0;53.0;29.0;23.0;10.0;14.0;2.0;11.0;10.0;251.0;109.0;;103.0;;6.0;142.0;6.0;120.0;7.0;9.0
318;53050;12601;2007;445.0;231.0;81.0;140.0;10.0;;28.0;55.0;37.0;43.0;68.0;;21.2;148.0;58.0;83.0;7.0;;37.0;43.0;68.0;;29.6;24.0;172.0;273.0;13.7;53.0;42.0;24.0;18.0;7.0;11.0;;10.0;11.0;244.0;109.0;;102.0;;6.0;135.0;6.0;112.0;6.0;11.0
319;53050;12601;2008;453.0;235.0;87.0;139.0;10.0;;23.0;61.0;41.0;45.0;66.0;;21.1;152.0;62.0;83.0;7.0;;41.0;45.0;66.0;;29.2;27.0;178.0;274.0;15.0;57.0;45.0;27.0;18.0;7.0;11.0;2.0;9.0;12.0;244.0;109.0;;102.0;;6.0;135.0;4.0;114.0;5.0;12.0
320;53050;12601;2009;478.0;247.0;90.0;147.0;10.0;;28.0;68.0;43.0;49.0;60.0;;19.9;152.0;65.0;81.0;6.0;;43.0;49.0;60.0;;28.4;33.0;185.0;293.0;17.9;68.0;54.0;33.0;21.0;9.0;12.0;2.0;10.0;13.0;258.0;120.0;;111.0;;7.0;138.0;4.0;117.0;7.0;11.0
321;53050;12601;2010;475.0;228.0;75.0;143.0;10.0;;26.0;65.0;40.0;45.0;51.0;;19.2;137.0;53.0;76.0;7.0;;40.0;45.0;51.0;;27.7;34.0;170.0;305.0;19.7;69.0;55.0;34.0;21.0;8.0;13.0;2.0;11.0;15.0;269.0;124.0;;115.0;;8.0;145.0;4.0;124.0;8.0;10.0
322;53050;12601;2011;454.0;221.0;69.0;143.0;9.0;;29.0;63.0;40.0;45.0;45.0;;18.5;130.0;49.0;75.0;6.0;;40.0;45.0;45.0;;27.2;31.0;161.0;293.0;19.1;63.0;49.0;31.0;18.0;5.0;13.0;2.0;11.0;14.0;261.0;121.0;;113.0;;6.0;140.0;3.0;121.0;7.0;9.0
323;53050;12601;2012;453.0;222.0;61.0;152.0;10.0;;28.0;65.0;38.0;49.0;43.0;;18.4;129.0;43.0;80.0;6.0;;38.0;49.0;43.0;;27.2;40.0;169.0;284.0;23.7;69.0;56.0;40.0;15.0;5.0;11.0;2.0;9.0;13.0;255.0;123.0;;115.0;;7.0;132.0;3.0;110.0;8.0;11.0
324;53050;12601;2013;489.0;239.0;60.0;166.0;14.0;;35.0;75.0;43.0;45.0;42.0;;17.2;130.0;40.0;82.0;8.0;;43.0;45.0;42.0;;26.7;49.0;178.0;311.0;27.3;90.0;74.0;49.0;25.0;9.0;16.0;3.0;13.0;16.0;269.0;138.0;;128.0;;9.0;131.0;2.0;109.0;8.0;12.0
325;53050;12650;2001;142.0;90.0;44.0;43.0;3.0;;10.0;24.0;13.0;13.0;31.0;;21.8;57.0;33.0;23.0;;;13.0;13.0;31.0;;31.0;6.0;63.0;80.0;9.7;12.0;9.0;6.0;3.0;;2.0;;2.0;3.0;74.0;40.0;;38.0;;;34.0;;29.0;2.0;3.0
326;53050;12650;2002;142.0;88.0;45.0;40.0;3.0;;10.0;22.0;12.0;13.0;32.0;;22.5;57.0;34.0;22.0;;;12.0;13.0;32.0;;31.5;7.0;64.0;78.0;10.6;14.0;11.0;7.0;5.0;2.0;3.0;;3.0;3.0;71.0;38.0;;36.0;;;33.0;;28.0;;3.0
327;53050;12650;2003;149.0;89.0;46.0;39.0;4.0;;9.0;20.0;10.0;17.0;32.0;;23.2;59.0;36.0;23.0;;;10.0;17.0;32.0;;31.5;8.0;67.0;81.0;11.7;15.0;12.0;8.0;5.0;2.0;3.0;;3.0;3.0;74.0;36.0;;34.0;;;38.0;;33.0;;4.0
328;53050;12650;2004;147.0;84.0;42.0;40.0;3.0;;8.0;21.0;11.0;15.0;29.0;;22.6;55.0;31.0;23.0;;;11.0;15.0;29.0;;31.2;11.0;66.0;81.0;16.6;19.0;17.0;11.0;6.0;3.0;4.0;;3.0;2.0;73.0;37.0;;35.0;;2.0;36.0;;31.0;2.0;3.0
329;53050;12650;2005;145.0;82.0;38.0;42.0;2.0;;9.0;20.0;10.0;15.0;29.0;;22.5;54.0;28.0;25.0;;;10.0;15.0;29.0;;31.1;9.0;62.0;83.0;13.8;16.0;14.0;9.0;5.0;2.0;3.0;;3.0;2.0;75.0;40.0;;38.0;;2.0;35.0;;31.0;2.0;2.0
330;53050;12650;2006;146.0;83.0;36.0;44.0;4.0;;10.0;21.0;10.0;13.0;29.0;;22.0;52.0;26.0;24.0;3.0;;10.0;13.0;29.0;;31.6;7.0;59.0;88.0;11.6;15.0;13.0;7.0;6.0;2.0;4.0;;3.0;3.0;79.0;41.0;;39.0;;2.0;38.0;;32.0;2.0;2.0
331;53050;12650;2007;151.0;88.0;34.0;51.0;4.0;;12.0;22.0;12.0;17.0;26.0;;20.9;54.0;24.0;28.0;2.0;;12.0;17.0;26.0;;30.2;7.0;61.0;90.0;11.0;15.0;11.0;7.0;4.0;2.0;2.0;;2.0;4.0;82.0;42.0;;39.0;;2.0;40.0;;33.0;2.0;4.0
332;53050;12650;2008;150.0;88.0;33.0;52.0;3.0;;10.0;23.0;12.0;17.0;25.0;;21.2;55.0;23.0;29.0;2.0;;12.0;17.0;25.0;;30.4;8.0;62.0;88.0;12.2;15.0;12.0;8.0;5.0;2.0;3.0;;2.0;3.0;80.0;42.0;;40.0;;2.0;39.0;;33.0;;4.0
333;53050;12650;2009;159.0;91.0;36.0;51.0;4.0;;12.0;24.0;13.0;17.0;26.0;;20.7;55.0;27.0;25.0;2.0;;13.0;17.0;26.0;;30.2;8.0;64.0;95.0;13.3;18.0;14.0;8.0;6.0;2.0;4.0;;3.0;4.0;86.0;44.0;;40.0;;3.0;42.0;;35.0;3.0;5.0
334;53050;12650;2010;157.0;86.0;31.0;51.0;4.0;;10.0;25.0;12.0;16.0;24.0;;20.3;52.0;23.0;26.0;2.0;;12.0;16.0;24.0;;29.7;8.0;60.0;97.0;13.7;19.0;15.0;8.0;7.0;3.0;4.0;;3.0;4.0;86.0;44.0;;41.0;;2.0;43.0;;35.0;3.0;3.0
335;53050;12650;2011;151.0;83.0;26.0;53.0;3.0;;11.0;23.0;12.0;18.0;20.0;;19.7;49.0;19.0;29.0;2.0;;12.0;18.0;20.0;;29.0;6.0;55.0;96.0;11.1;15.0;11.0;6.0;4.0;2.0;3.0;;3.0;4.0;87.0;44.0;;42.0;;2.0;43.0;;37.0;2.0;3.0
336;53050;12650;2012;156.0;86.0;26.0;57.0;4.0;;13.0;24.0;12.0;19.0;19.0;;19.2;50.0;18.0;30.0;2.0;;12.0;19.0;19.0;;28.9;9.0;59.0;97.0;15.0;17.0;13.0;9.0;5.0;;3.0;;3.0;4.0;89.0;46.0;;43.0;;2.0;43.0;;35.0;3.0;3.0
337;53050;12650;2013;159.0;91.0;26.0;58.0;7.0;;15.0;25.0;15.0;17.0;19.0;;18.0;50.0;18.0;29.0;4.0;;15.0;17.0;19.0;;27.8;11.0;61.0;98.0;17.4;21.0;17.0;11.0;6.0;2.0;4.0;;3.0;4.0;88.0;50.0;;46.0;;3.0;38.0;;32.0;2.0;3.0
338;53050;13000;2001;247.0;124.0;52.0;65.0;7.0;;8.0;32.0;18.0;21.0;46.0;;23.2;84.0;38.0;42.0;4.0;;18.0;21.0;46.0;;30.9;15.0;99.0;148.0;14.7;29.0;23.0;15.0;9.0;4.0;5.0;;4.0;6.0;133.0;54.0;2.0;49.0;;3.0;80.0;9.0;63.0;3.0;5.0
339;53050;13000;2002;273.0;134.0;59.0;71.0;4.0;;12.0;39.0;18.0;22.0;43.0;;21.6;83.0;43.0;38.0;2.0;;18.0;22.0;43.0;;30.7;15.0;98.0;175.0;15.7;32.0;25.0;15.0;10.0;3.0;6.0;;6.0;7.0;158.0;66.0;;62.0;;3.0;92.0;7.0;73.0;2.0;9.0
340;53050;13000;2003;289.0;122.0;52.0;67.0;3.0;;9.0;33.0;17.0;23.0;40.0;;22.3;80.0;39.0;39.0;2.0;;17.0;23.0;40.0;;30.3;21.0;101.0;188.0;20.8;44.0;37.0;21.0;16.0;7.0;9.0;2.0;7.0;7.0;165.0;59.0;;56.0;;2.0;105.0;7.0;84.0;5.0;10.0
341;53050;13000;2004;292.0;123.0;52.0;68.0;4.0;;9.0;30.0;19.0;23.0;41.0;;22.8;84.0;41.0;40.0;3.0;;19.0;23.0;41.0;;30.4;26.0;110.0;182.0;23.8;48.0;42.0;26.0;15.0;7.0;8.0;2.0;6.0;7.0;160.0;57.0;;54.0;;3.0;103.0;7.0;84.0;3.0;9.0
342;53050;13000;2005;297.0;123.0;49.0;69.0;5.0;;11.0;32.0;18.0;23.0;38.0;;22.1;80.0;36.0;41.0;3.0;;18.0;23.0;38.0;;30.3;29.0;109.0;188.0;26.3;54.0;44.0;29.0;16.0;7.0;8.0;2.0;7.0;9.0;163.0;66.0;;61.0;;4.0;97.0;6.0;81.0;3.0;7.0
343;53050;13000;2006;299.0;128.0;45.0;79.0;4.0;;14.0;33.0;21.0;21.0;38.0;;20.9;80.0;31.0;46.0;3.0;;21.0;21.0;38.0;;29.5;22.0;103.0;196.0;21.8;47.0;40.0;22.0;18.0;8.0;10.0;2.0;8.0;7.0;172.0;68.0;;64.0;;4.0;104.0;5.0;88.0;4.0;7.0
344;53050;13000;2007;294.0;143.0;47.0;89.0;7.0;;16.0;33.0;25.0;27.0;42.0;;21.4;94.0;35.0;55.0;5.0;;25.0;27.0;42.0;;29.3;17.0;111.0;184.0;15.1;38.0;31.0;17.0;14.0;5.0;9.0;;8.0;7.0;162.0;67.0;;62.0;;4.0;95.0;5.0;79.0;4.0;7.0
