ID;Gender;Origin;TransferredTo;Periods;PupilsAndStudents_1
4490;Males and females;15;14;2005/'06;
4491;Males and females;15;14;2006/'07;
4492;Males and females;15;14;2007/'08;
4493;Males and females;15;14;2008/'09;
4494;Males and females;15;15;1995/'96;
4495;Males and females;15;15;1996/'97;
4496;Males and females;15;15;1997/'98;
4497;Males and females;15;15;1998/'99;
4498;Males and females;15;15;1999/'00;
4499;Males and females;15;15;2000/'01;
4500;Males and females;15;15;2001/'02;
4501;Males and females;15;15;2002/'03;
4502;Males and females;15;15;2003/'04;
4503;Males and females;15;15;2004/'05;
4504;Males and females;15;15;2005/'06;
4505;Males and females;15;15;2006/'07;
4506;Males and females;15;15;2007/'08;
4507;Males and females;15;15;2008/'09;
4508;Males and females;15;16;1995/'96;835.0
4509;Males and females;15;16;1996/'97;770.0
4510;Males and females;15;16;1997/'98;151.0
4511;Males and females;15;16;1998/'99;817.0
4512;Males and females;15;16;1999/'00;842.0
4513;Males and females;15;16;2000/'01;818.0
4514;Males and females;15;16;2001/'02;50.0
4515;Males and females;15;16;2002/'03;108.0
4516;Males and females;15;16;2003/'04;192.0
4517;Males and females;15;16;2004/'05;336.0
4518;Males and females;15;16;2005/'06;411.0
4519;Males and females;15;16;2006/'07;325.0
4520;Males and females;15;16;2007/'08;491.0
4521;Males and females;15;16;2008/'09;677.0
4522;Males and females;15;17;1995/'96;6.0
4523;Males and females;15;17;1996/'97;6.0
4524;Males and females;15;17;1997/'98;2.0
4525;Males and females;15;17;1998/'99;12.0
4526;Males and females;15;17;1999/'00;23.0
4527;Males and females;15;17;2000/'01;55.0
4528;Males and females;15;17;2001/'02;5.0
4529;Males and females;15;17;2002/'03;12.0
4530;Males and females;15;17;2003/'04;27.0
4531;Males and females;15;17;2004/'05;14.0
4532;Males and females;15;17;2005/'06;14.0
4533;Males and females;15;17;2006/'07;6.0
4534;Males and females;15;17;2007/'08;9.0
4535;Males and females;15;17;2008/'09;11.0
4536;Males and females;15;18;1995/'96;101.0
4537;Males and females;15;18;1996/'97;136.0
4538;Males and females;15;18;1997/'98;17.0
4539;Males and females;15;18;1998/'99;78.0
4540;Males and females;15;18;1999/'00;108.0
4541;Males and females;15;18;2000/'01;172.0
4542;Males and females;15;18;2001/'02;10.0
4543;Males and females;15;18;2002/'03;18.0
4544;Males and females;15;18;2003/'04;36.0
4545;Males and females;15;18;2004/'05;34.0
4546;Males and females;15;18;2005/'06;56.0
4547;Males and females;15;18;2006/'07;65.0
4548;Males and females;15;18;2007/'08;86.0
4549;Males and females;15;18;2008/'09;114.0
4550;Males and females;15;19;1995/'96;
4551;Males and females;15;19;1996/'97;
4552;Males and females;15;19;1997/'98;
4553;Males and females;15;19;1998/'99;
4554;Males and females;15;19;1999/'00;
4555;Males and females;15;19;2000/'01;
4556;Males and females;15;19;2001/'02;
4557;Males and females;15;19;2002/'03;
4558;Males and females;15;19;2003/'04;
4559;Males and females;15;19;2004/'05;
4560;Males and females;15;19;2005/'06;
4561;Males and females;15;19;2006/'07;
4562;Males and females;15;19;2007/'08;
4563;Males and females;15;19;2008/'09;
4564;Males and females;15;20;1995/'96;
4565;Males and females;15;20;1996/'97;
4566;Males and females;15;20;1997/'98;
4567;Males and females;15;20;1998/'99;
4568;Males and females;15;20;1999/'00;
4569;Males and females;15;20;2000/'01;
4570;Males and females;15;20;2001/'02;
4571;Males and females;15;20;2002/'03;
4572;Males and females;15;20;2003/'04;
4573;Males and females;15;20;2004/'05;
4574;Males and females;15;20;2005/'06;
4575;Males and females;15;20;2006/'07;
4576;Males and females;15;20;2007/'08;
4577;Males and females;15;20;2008/'09;
4578;Males and females;15;21;1995/'96;
4579;Males and females;15;21;1996/'97;
4580;Males and females;15;21;1997/'98;
4581;Males and females;15;21;1998/'99;
4582;Males and females;15;21;1999/'00;
4583;Males and females;15;21;2000/'01;
4584;Males and females;15;21;2001/'02;
4585;Males and females;15;21;2002/'03;
4586;Males and females;15;21;2003/'04;
4587;Males and females;15;21;2004/'05;
4588;Males and females;15;21;2005/'06;
4589;Males and females;15;21;2006/'07;
4590;Males and females;15;21;2007/'08;
4591;Males and females;15;21;2008/'09;
4592;Males and females;15;22;1995/'96;
4593;Males and females;15;22;1996/'97;
4594;Males and females;15;22;1997/'98;
4595;Males and females;15;22;1998/'99;
4596;Males and females;15;22;1999/'00;
4597;Males and females;15;22;2000/'01;
4598;Males and females;15;22;2001/'02;
4599;Males and females;15;22;2002/'03;
4600;Males and females;15;22;2003/'04;
4601;Males and females;15;22;2004/'05;
4602;Males and females;15;22;2005/'06;
4603;Males and females;15;22;2006/'07;
4604;Males and females;15;22;2007/'08;
4605;Males and females;15;22;2008/'09;
4606;Males and females;15;2;1995/'96;5751.0
4607;Males and females;15;2;1996/'97;6059.0
4608;Males and females;15;2;1997/'98;8180.0
4609;Males and females;15;2;1998/'99;5461.0
4610;Males and females;15;2;1999/'00;3196.0
4611;Males and females;15;2;2000/'01;4353.0
4612;Males and females;15;2;2001/'02;4277.0
4613;Males and females;15;2;2002/'03;3049.0
4614;Males and females;15;2;2003/'04;2303.0
4615;Males and females;15;2;2004/'05;1472.0
4616;Males and females;15;2;2005/'06;2148.0
4617;Males and females;15;2;2006/'07;2106.0
4618;Males and females;15;2;2007/'08;2238.0
4619;Males and females;15;2;2008/'09;2195.0
4620;Males and females;16;1;1995/'96;2549.0
4621;Males and females;16;1;1996/'97;2353.0
4622;Males and females;16;1;1997/'98;2048.0
4623;Males and females;16;1;1998/'99;2301.0
4624;Males and females;16;1;1999/'00;2831.0
4625;Males and females;16;1;2000/'01;2546.0
4626;Males and females;16;1;2001/'02;1803.0
4627;Males and females;16;1;2002/'03;1649.0
4628;Males and females;16;1;2003/'04;2292.0
4629;Males and females;16;1;2004/'05;2156.0
4630;Males and females;16;1;2005/'06;2479.0
4631;Males and females;16;1;2006/'07;2541.0
4632;Males and females;16;1;2007/'08;2729.0
4633;Males and females;16;1;2008/'09;3998.0
4634;Males and females;16;3;1995/'96;1508.0
4635;Males and females;16;3;1996/'97;1549.0
4636;Males and females;16;3;1997/'98;1495.0
4637;Males and females;16;3;1998/'99;1722.0
4638;Males and females;16;3;1999/'00;2165.0
4639;Males and females;16;3;2000/'01;1827.0
4640;Males and females;16;3;2001/'02;1243.0
4641;Males and females;16;3;2002/'03;1165.0
4642;Males and females;16;3;2003/'04;1540.0
4643;Males and females;16;3;2004/'05;1474.0
4644;Males and females;16;3;2005/'06;1787.0
4645;Males and females;16;3;2006/'07;1756.0
4646;Males and females;16;3;2007/'08;2013.0
4647;Males and females;16;3;2008/'09;2746.0
4648;Males and females;16;4;1995/'96;
4649;Males and females;16;4;1996/'97;
4650;Males and females;16;4;1997/'98;
4651;Males and females;16;4;1998/'99;
4652;Males and females;16;4;1999/'00;
4653;Males and females;16;4;2000/'01;
4654;Males and females;16;4;2001/'02;
4655;Males and females;16;4;2002/'03;
4656;Males and females;16;4;2003/'04;
4657;Males and females;16;4;2004/'05;
4658;Males and females;16;4;2005/'06;
4659;Males and females;16;4;2006/'07;
4660;Males and females;16;4;2007/'08;
4661;Males and females;16;4;2008/'09;
4662;Males and females;16;5;1995/'96;
4663;Males and females;16;5;1996/'97;
4664;Males and females;16;5;1997/'98;
4665;Males and females;16;5;1998/'99;
4666;Males and females;16;5;1999/'00;
4667;Males and females;16;5;2000/'01;
4668;Males and females;16;5;2001/'02;
4669;Males and females;16;5;2002/'03;
4670;Males and females;16;5;2003/'04;
4671;Males and females;16;5;2004/'05;
4672;Males and females;16;5;2005/'06;
4673;Males and females;16;5;2006/'07;
4674;Males and females;16;5;2007/'08;
4675;Males and females;16;5;2008/'09;
4676;Males and females;16;6;1995/'96;
4677;Males and females;16;6;1996/'97;
4678;Males and females;16;6;1997/'98;
4679;Males and females;16;6;1998/'99;
4680;Males and females;16;6;1999/'00;
4681;Males and females;16;6;2000/'01;
4682;Males and females;16;6;2001/'02;
4683;Males and females;16;6;2002/'03;
4684;Males and females;16;6;2003/'04;
4685;Males and females;16;6;2004/'05;
4686;Males and females;16;6;2005/'06;
4687;Males and females;16;6;2006/'07;
4688;Males and females;16;6;2007/'08;
4689;Males and females;16;6;2008/'09;
4690;Males and females;16;7;1995/'96;
4691;Males and females;16;7;1996/'97;
4692;Males and females;16;7;1997/'98;
4693;Males and females;16;7;1998/'99;
4694;Males and females;16;7;1999/'00;
4695;Males and females;16;7;2000/'01;
4696;Males and females;16;7;2001/'02;
4697;Males and females;16;7;2002/'03;
4698;Males and females;16;7;2003/'04;
4699;Males and females;16;7;2004/'05;
4700;Males and females;16;7;2005/'06;
4701;Males and females;16;7;2006/'07;
4702;Males and females;16;7;2007/'08;
4703;Males and females;16;7;2008/'09;
4704;Males and females;16;8;1995/'96;
4705;Males and females;16;8;1996/'97;
4706;Males and females;16;8;1997/'98;
4707;Males and females;16;8;1998/'99;
4708;Males and females;16;8;1999/'00;
4709;Males and females;16;8;2000/'01;
4710;Males and females;16;8;2001/'02;
4711;Males and females;16;8;2002/'03;
4712;Males and females;16;8;2003/'04;
4713;Males and females;16;8;2004/'05;
4714;Males and females;16;8;2005/'06;
4715;Males and females;16;8;2006/'07;
4716;Males and females;16;8;2007/'08;
4717;Males and females;16;8;2008/'09;
4718;Males and females;16;9;1995/'96;
4719;Males and females;16;9;1996/'97;
4720;Males and females;16;9;1997/'98;
4721;Males and females;16;9;1998/'99;
4722;Males and females;16;9;1999/'00;
4723;Males and females;16;9;2000/'01;
4724;Males and females;16;9;2001/'02;
4725;Males and females;16;9;2002/'03;
4726;Males and females;16;9;2003/'04;
4727;Males and females;16;9;2004/'05;
4728;Males and females;16;9;2005/'06;
4729;Males and females;16;9;2006/'07;
4730;Males and females;16;9;2007/'08;
4731;Males and females;16;9;2008/'09;
4732;Males and females;16;10;1995/'96;
4733;Males and females;16;10;1996/'97;
4734;Males and females;16;10;1997/'98;
4735;Males and females;16;10;1998/'99;
4736;Males and females;16;10;1999/'00;
4737;Males and females;16;10;2000/'01;
4738;Males and females;16;10;2001/'02;
4739;Males and females;16;10;2002/'03;
4740;Males and females;16;10;2003/'04;
4741;Males and females;16;10;2004/'05;
4742;Males and females;16;10;2005/'06;
4743;Males and females;16;10;2006/'07;
4744;Males and females;16;10;2007/'08;
4745;Males and females;16;10;2008/'09;
4746;Males and females;16;11;1995/'96;
4747;Males and females;16;11;1996/'97;
4748;Males and females;16;11;1997/'98;
4749;Males and females;16;11;1998/'99;
4750;Males and females;16;11;1999/'00;
4751;Males and females;16;11;2000/'01;
4752;Males and females;16;11;2001/'02;
4753;Males and females;16;11;2002/'03;
4754;Males and females;16;11;2003/'04;
4755;Males and females;16;11;2004/'05;
4756;Males and females;16;11;2005/'06;
4757;Males and females;16;11;2006/'07;
4758;Males and females;16;11;2007/'08;
4759;Males and females;16;11;2008/'09;
4760;Males and females;16;12;1995/'96;
4761;Males and females;16;12;1996/'97;
4762;Males and females;16;12;1997/'98;
4763;Males and females;16;12;1998/'99;
4764;Males and females;16;12;1999/'00;
4765;Males and females;16;12;2000/'01;
4766;Males and females;16;12;2001/'02;
4767;Males and females;16;12;2002/'03;
4768;Males and females;16;12;2003/'04;
4769;Males and females;16;12;2004/'05;
4770;Males and females;16;12;2005/'06;
4771;Males and females;16;12;2006/'07;
4772;Males and females;16;12;2007/'08;
4773;Males and females;16;12;2008/'09;
4774;Males and females;16;13;1995/'96;
4775;Males and females;16;13;1996/'97;
4776;Males and females;16;13;1997/'98;
4777;Males and females;16;13;1998/'99;
4778;Males and females;16;13;1999/'00;
4779;Males and females;16;13;2000/'01;
4780;Males and females;16;13;2001/'02;
4781;Males and females;16;13;2002/'03;
4782;Males and females;16;13;2003/'04;
4783;Males and females;16;13;2004/'05;
4784;Males and females;16;13;2005/'06;
4785;Males and females;16;13;2006/'07;
4786;Males and females;16;13;2007/'08;
4787;Males and females;16;13;2008/'09;
4788;Males and females;16;14;1995/'96;
4789;Males and females;16;14;1996/'97;
4790;Males and females;16;14;1997/'98;
4791;Males and females;16;14;1998/'99;
4792;Males and females;16;14;1999/'00;
4793;Males and females;16;14;2000/'01;
4794;Males and females;16;14;2001/'02;
4795;Males and females;16;14;2002/'03;
4796;Males and females;16;14;2003/'04;
4797;Males and females;16;14;2004/'05;
4798;Males and females;16;14;2005/'06;
4799;Males and females;16;14;2006/'07;
4800;Males and females;16;14;2007/'08;
4801;Males and females;16;14;2008/'09;
4802;Males and females;16;15;1995/'96;31.0
4803;Males and females;16;15;1996/'97;32.0
4804;Males and females;16;15;1997/'98;31.0
4805;Males and females;16;15;1998/'99;17.0
4806;Males and females;16;15;1999/'00;67.0
4807;Males and females;16;15;2000/'01;25.0
4808;Males and females;16;15;2001/'02;6.0
4809;Males and females;16;15;2002/'03;41.0
4810;Males and females;16;15;2003/'04;50.0
4811;Males and females;16;15;2004/'05;50.0
4812;Males and females;16;15;2005/'06;83.0
4813;Males and females;16;15;2006/'07;69.0
4814;Males and females;16;15;2007/'08;110.0
4815;Males and females;16;15;2008/'09;96.0
4816;Males and females;16;16;1995/'96;294.0
4817;Males and females;16;16;1996/'97;271.0
4818;Males and females;16;16;1997/'98;308.0
4819;Males and females;16;16;1998/'99;292.0
4820;Males and females;16;16;1999/'00;308.0
4821;Males and females;16;16;2000/'01;213.0
4822;Males and females;16;16;2001/'02;110.0
4823;Males and females;16;16;2002/'03;99.0
4824;Males and females;16;16;2003/'04;57.0
4825;Males and females;16;16;2004/'05;34.0
4826;Males and females;16;16;2005/'06;40.0
4827;Males and females;16;16;2006/'07;37.0
4828;Males and females;16;16;2007/'08;55.0
4829;Males and females;16;16;2008/'09;105.0
4830;Males and females;16;17;1995/'96;6.0
4831;Males and females;16;17;1996/'97;5.0
4832;Males and females;16;17;1997/'98;2.0
4833;Males and females;16;17;1998/'99;5.0
4834;Males and females;16;17;1999/'00;3.0
4835;Males and females;16;17;2000/'01;1.0
4836;Males and females;16;17;2001/'02;2.0
4837;Males and females;16;17;2002/'03;
4838;Males and females;16;17;2003/'04;
4839;Males and females;16;17;2004/'05;1.0
4840;Males and females;16;17;2005/'06;1.0
4841;Males and females;16;17;2006/'07;
4842;Males and females;16;17;2007/'08;2.0
4843;Males and females;16;17;2008/'09;5.0
4844;Males and females;16;18;1995/'96;9.0
4845;Males and females;16;18;1996/'97;23.0
4846;Males and females;16;18;1997/'98;31.0
4847;Males and females;16;18;1998/'99;24.0
4848;Males and females;16;18;1999/'00;31.0
4849;Males and females;16;18;2000/'01;23.0
4850;Males and females;16;18;2001/'02;11.0
4851;Males and females;16;18;2002/'03;10.0
4852;Males and females;16;18;2003/'04;11.0
4853;Males and females;16;18;2004/'05;6.0
4854;Males and females;16;18;2005/'06;14.0
4855;Males and females;16;18;2006/'07;13.0
4856;Males and females;16;18;2007/'08;18.0
4857;Males and females;16;18;2008/'09;24.0
4858;Males and females;16;19;1995/'96;1165.0
4859;Males and females;16;19;1996/'97;1210.0
4860;Males and females;16;19;1997/'98;1114.0
4861;Males and females;16;19;1998/'99;1360.0
4862;Males and females;16;19;1999/'00;1675.0
4863;Males and females;16;19;2000/'01;1461.0
4864;Males and females;16;19;2001/'02;1087.0
4865;Males and females;16;19;2002/'03;1009.0
4866;Males and females;16;19;2003/'04;1408.0
4867;Males and females;16;19;2004/'05;1372.0
4868;Males and females;16;19;2005/'06;1631.0
4869;Males and females;16;19;2006/'07;1613.0
4870;Males and females;16;19;2007/'08;1807.0
4871;Males and females;16;19;2008/'09;2500.0
4872;Males and females;16;20;1995/'96;3.0
4873;Males and females;16;20;1996/'97;8.0
4874;Males and females;16;20;1997/'98;9.0
4875;Males and females;16;20;1998/'99;24.0
4876;Males and females;16;20;1999/'00;81.0
4877;Males and females;16;20;2000/'01;104.0
4878;Males and females;16;20;2001/'02;27.0
4879;Males and females;16;20;2002/'03;6.0
4880;Males and females;16;20;2003/'04;14.0
4881;Males and females;16;20;2004/'05;11.0
4882;Males and females;16;20;2005/'06;18.0
4883;Males and females;16;20;2006/'07;24.0
4884;Males and females;16;20;2007/'08;21.0
4885;Males and females;16;20;2008/'09;16.0
4886;Males and females;16;21;1995/'96;
4887;Males and females;16;21;1996/'97;
4888;Males and females;16;21;1997/'98;
4889;Males and females;16;21;1998/'99;
4890;Males and females;16;21;1999/'00;
4891;Males and females;16;21;2000/'01;
4892;Males and females;16;21;2001/'02;
4893;Males and females;16;21;2002/'03;
4894;Males and females;16;21;2003/'04;
4895;Males and females;16;21;2004/'05;
4896;Males and females;16;21;2005/'06;
4897;Males and females;16;21;2006/'07;
4898;Males and females;16;21;2007/'08;
4899;Males and females;16;21;2008/'09;
4900;Males and females;16;22;1995/'96;
4901;Males and females;16;22;1996/'97;
4902;Males and females;16;22;1997/'98;
4903;Males and females;16;22;1998/'99;
4904;Males and females;16;22;1999/'00;
4905;Males and females;16;22;2000/'01;
4906;Males and females;16;22;2001/'02;
4907;Males and females;16;22;2002/'03;
4908;Males and females;16;22;2003/'04;
4909;Males and females;16;22;2004/'05;
4910;Males and females;16;22;2005/'06;
4911;Males and females;16;22;2006/'07;
4912;Males and females;16;22;2007/'08;
4913;Males and females;16;22;2008/'09;
4914;Males and females;16;2;1995/'96;1041.0
4915;Males and females;16;2;1996/'97;804.0
4916;Males and females;16;2;1997/'98;553.0
4917;Males and females;16;2;1998/'99;579.0
4918;Males and females;16;2;1999/'00;666.0
4919;Males and females;16;2;2000/'01;719.0
4920;Males and females;16;2;2001/'02;560.0
4921;Males and females;16;2;2002/'03;484.0
4922;Males and females;16;2;2003/'04;752.0
4923;Males and females;16;2;2004/'05;682.0
4924;Males and females;16;2;2005/'06;692.0
4925;Males and females;16;2;2006/'07;785.0
4926;Males and females;16;2;2007/'08;716.0
4927;Males and females;16;2;2008/'09;1252.0
4928;Males and females;17;1;1995/'96;105537.0
4929;Males and females;17;1;1996/'97;104453.0
4930;Males and females;17;1;1997/'98;102673.0
4931;Males and females;17;1;1998/'99;101446.0
4932;Males and females;17;1;1999/'00;101822.0
4933;Males and females;17;1;2000/'01;101751.0
4934;Males and females;17;1;2001/'02;104224.0
4935;Males and females;17;1;2002/'03;105949.0
4936;Males and females;17;1;2003/'04;109133.0
4937;Males and females;17;1;2004/'05;113897.0
4938;Males and females;17;1;2005/'06;120252.0
4939;Males and females;17;1;2006/'07;125616.0
4940;Males and females;17;1;2007/'08;128919.0
4941;Males and females;17;1;2008/'09;130358.0
4942;Males and females;17;3;1995/'96;101627.0
4943;Males and females;17;3;1996/'97;100828.0
4944;Males and females;17;3;1997/'98;99112.0
4945;Males and females;17;3;1998/'99;97908.0
4946;Males and females;17;3;1999/'00;98433.0
4947;Males and females;17;3;2000/'01;98689.0
4948;Males and females;17;3;2001/'02;100885.0
4949;Males and females;17;3;2002/'03;102759.0
4950;Males and females;17;3;2003/'04;105873.0
4951;Males and females;17;3;2004/'05;111595.0
4952;Males and females;17;3;2005/'06;118177.0
4953;Males and females;17;3;2006/'07;123549.0
4954;Males and females;17;3;2007/'08;125848.0
4955;Males and females;17;3;2008/'09;128353.0
4956;Males and females;17;4;1995/'96;
4957;Males and females;17;4;1996/'97;
4958;Males and females;17;4;1997/'98;
4959;Males and females;17;4;1998/'99;
4960;Males and females;17;4;1999/'00;
4961;Males and females;17;4;2000/'01;
4962;Males and females;17;4;2001/'02;
4963;Males and females;17;4;2002/'03;
4964;Males and females;17;4;2003/'04;
4965;Males and females;17;4;2004/'05;
4966;Males and females;17;4;2005/'06;
4967;Males and females;17;4;2006/'07;
4968;Males and females;17;4;2007/'08;
4969;Males and females;17;4;2008/'09;
4970;Males and females;17;5;1995/'96;
4971;Males and females;17;5;1996/'97;
4972;Males and females;17;5;1997/'98;
4973;Males and females;17;5;1998/'99;
4974;Males and females;17;5;1999/'00;
4975;Males and females;17;5;2000/'01;
4976;Males and females;17;5;2001/'02;
4977;Males and females;17;5;2002/'03;
4978;Males and females;17;5;2003/'04;
4979;Males and females;17;5;2004/'05;
4980;Males and females;17;5;2005/'06;
4981;Males and females;17;5;2006/'07;
4982;Males and females;17;5;2007/'08;
4983;Males and females;17;5;2008/'09;
4984;Males and females;17;6;1995/'96;10.0
4985;Males and females;17;6;1996/'97;5.0
4986;Males and females;17;6;1997/'98;26.0
4987;Males and females;17;6;1998/'99;20.0
4988;Males and females;17;6;1999/'00;10.0
4989;Males and females;17;6;2000/'01;23.0
4990;Males and females;17;6;2001/'02;33.0
4991;Males and females;17;6;2002/'03;11.0
4992;Males and females;17;6;2003/'04;23.0
4993;Males and females;17;6;2004/'05;42.0
4994;Males and females;17;6;2005/'06;40.0
4995;Males and females;17;6;2006/'07;52.0
4996;Males and females;17;6;2007/'08;55.0
4997;Males and females;17;6;2008/'09;71.0
4998;Males and females;17;7;1995/'96;24.0
4999;Males and females;17;7;1996/'97;13.0
5000;Males and females;17;7;1997/'98;9.0
5001;Males and females;17;7;1998/'99;10.0
5002;Males and females;17;7;1999/'00;3.0
5003;Males and females;17;7;2000/'01;6.0
5004;Males and females;17;7;2001/'02;30.0
5005;Males and females;17;7;2002/'03;3.0
5006;Males and females;17;7;2003/'04;5.0
5007;Males and females;17;7;2004/'05;30.0
5008;Males and females;17;7;2005/'06;14.0
5009;Males and females;17;7;2006/'07;11.0
5010;Males and females;17;7;2007/'08;15.0
5011;Males and females;17;7;2008/'09;22.0
5012;Males and females;17;8;1995/'96;
5013;Males and females;17;8;1996/'97;
5014;Males and females;17;8;1997/'98;2.0
5015;Males and females;17;8;1998/'99;1.0
5016;Males and females;17;8;1999/'00;
5017;Males and females;17;8;2000/'01;1.0
5018;Males and females;17;8;2001/'02;
5019;Males and females;17;8;2002/'03;
5020;Males and females;17;8;2003/'04;
5021;Males and females;17;8;2004/'05;
5022;Males and females;17;8;2005/'06;
5023;Males and females;17;8;2006/'07;
5024;Males and females;17;8;2007/'08;
5025;Males and females;17;8;2008/'09;
5026;Males and females;17;9;1995/'96;
5027;Males and females;17;9;1996/'97;
5028;Males and females;17;9;1997/'98;
5029;Males and females;17;9;1998/'99;
5030;Males and females;17;9;1999/'00;
5031;Males and females;17;9;2000/'01;
5032;Males and females;17;9;2001/'02;
5033;Males and females;17;9;2002/'03;
5034;Males and females;17;9;2003/'04;
5035;Males and females;17;9;2004/'05;
5036;Males and females;17;9;2005/'06;
5037;Males and females;17;9;2006/'07;
5038;Males and females;17;9;2007/'08;
5039;Males and females;17;9;2008/'09;
5040;Males and females;17;10;1995/'96;50.0
5041;Males and females;17;10;1996/'97;60.0
5042;Males and females;17;10;1997/'98;57.0
5043;Males and females;17;10;1998/'99;46.0
5044;Males and females;17;10;1999/'00;104.0
5045;Males and females;17;10;2000/'01;85.0
5046;Males and females;17;10;2001/'02;66.0
5047;Males and females;17;10;2002/'03;42.0
5048;Males and females;17;10;2003/'04;40.0
5049;Males and females;17;10;2004/'05;28.0
5050;Males and females;17;10;2005/'06;32.0
5051;Males and females;17;10;2006/'07;41.0
5052;Males and females;17;10;2007/'08;33.0
5053;Males and females;17;10;2008/'09;42.0
5054;Males and females;17;11;1995/'96;
5055;Males and females;17;11;1996/'97;
5056;Males and females;17;11;1997/'98;
5057;Males and females;17;11;1998/'99;
5058;Males and females;17;11;1999/'00;
5059;Males and females;17;11;2000/'01;
5060;Males and females;17;11;2001/'02;
5061;Males and females;17;11;2002/'03;
5062;Males and females;17;11;2003/'04;
5063;Males and females;17;11;2004/'05;
5064;Males and females;17;11;2005/'06;
5065;Males and females;17;11;2006/'07;
5066;Males and females;17;11;2007/'08;
5067;Males and females;17;11;2008/'09;
5068;Males and females;17;12;1995/'96;6303.0
5069;Males and females;17;12;1996/'97;7175.0
5070;Males and females;17;12;1997/'98;6711.0
5071;Males and females;17;12;1998/'99;6230.0
5072;Males and females;17;12;1999/'00;6347.0
5073;Males and females;17;12;2000/'01;7042.0
5074;Males and females;17;12;2001/'02;7059.0
5075;Males and females;17;12;2002/'03;6123.0
5076;Males and females;17;12;2003/'04;6037.0
5077;Males and females;17;12;2004/'05;6093.0
5078;Males and females;17;12;2005/'06;6325.0
5079;Males and females;17;12;2006/'07;6270.0
5080;Males and females;17;12;2007/'08;6267.0
5081;Males and females;17;12;2008/'09;7482.0
5082;Males and females;17;13;1995/'96;115.0
5083;Males and females;17;13;1996/'97;144.0
5084;Males and females;17;13;1997/'98;159.0
5085;Males and females;17;13;1998/'99;163.0
5086;Males and females;17;13;1999/'00;189.0
5087;Males and females;17;13;2000/'01;182.0
5088;Males and females;17;13;2001/'02;142.0
5089;Males and females;17;13;2002/'03;123.0
5090;Males and females;17;13;2003/'04;186.0
5091;Males and females;17;13;2004/'05;120.0
5092;Males and females;17;13;2005/'06;216.0
5093;Males and females;17;13;2006/'07;273.0
5094;Males and females;17;13;2007/'08;348.0
5095;Males and females;17;13;2008/'09;383.0
5096;Males and females;17;14;1995/'96;94172.0
5097;Males and females;17;14;1996/'97;92492.0
5098;Males and females;17;14;1997/'98;91064.0
5099;Males and females;17;14;1998/'99;90401.0
5100;Males and females;17;14;1999/'00;90673.0
5101;Males and females;17;14;2000/'01;90419.0
5102;Males and females;17;14;2001/'02;92959.0
5103;Males and females;17;14;2002/'03;96041.0
5104;Males and females;17;14;2003/'04;98868.0
5105;Males and females;17;14;2004/'05;104501.0
5106;Males and females;17;14;2005/'06;110008.0
5107;Males and females;17;14;2006/'07;114947.0
5108;Males and females;17;14;2007/'08;117099.0
5109;Males and females;17;14;2008/'09;117060.0
5110;Males and females;17;15;1995/'96;554.0
5111;Males and females;17;15;1996/'97;528.0
5112;Males and females;17;15;1997/'98;673.0
5113;Males and females;17;15;1998/'99;603.0
5114;Males and females;17;15;1999/'00;615.0
5115;Males and females;17;15;2000/'01;588.0
5116;Males and females;17;15;2001/'02;422.0
5117;Males and females;17;15;2002/'03;294.0
5118;Males and females;17;15;2003/'04;570.0
5119;Males and females;17;15;2004/'05;626.0
5120;Males and females;17;15;2005/'06;1365.0
5121;Males and females;17;15;2006/'07;1785.0
5122;Males and females;17;15;2007/'08;1830.0
5123;Males and females;17;15;2008/'09;3128.0
5124;Males and females;17;16;1995/'96;295.0
5125;Males and females;17;16;1996/'97;263.0
5126;Males and females;17;16;1997/'98;266.0
5127;Males and females;17;16;1998/'99;286.0
5128;Males and females;17;16;1999/'00;319.0
5129;Males and females;17;16;2000/'01;176.0
5130;Males and females;17;16;2001/'02;79.0
5131;Males and females;17;16;2002/'03;89.0
5132;Males and females;17;16;2003/'04;130.0
5133;Males and females;17;16;2004/'05;140.0
5134;Males and females;17;16;2005/'06;166.0
5135;Males and females;17;16;2006/'07;148.0
5136;Males and females;17;16;2007/'08;181.0
5137;Males and females;17;16;2008/'09;149.0
5138;Males and females;17;17;1995/'96;6.0
5139;Males and females;17;17;1996/'97;6.0
5140;Males and females;17;17;1997/'98;13.0
5141;Males and females;17;17;1998/'99;21.0
5142;Males and females;17;17;1999/'00;24.0
5143;Males and females;17;17;2000/'01;39.0
5144;Males and females;17;17;2001/'02;7.0
5145;Males and females;17;17;2002/'03;1.0
5146;Males and females;17;17;2003/'04;4.0
5147;Males and females;17;17;2004/'05;1.0
5148;Males and females;17;17;2005/'06;3.0
5149;Males and females;17;17;2006/'07;2.0
5150;Males and females;17;17;2007/'08;1.0
5151;Males and females;17;17;2008/'09;2.0
5152;Males and females;17;18;1995/'96;98.0
5153;Males and females;17;18;1996/'97;142.0
5154;Males and females;17;18;1997/'98;132.0
5155;Males and females;17;18;1998/'99;127.0
5156;Males and females;17;18;1999/'00;149.0
5157;Males and females;17;18;2000/'01;128.0
5158;Males and females;17;18;2001/'02;88.0
5159;Males and females;17;18;2002/'03;32.0
5160;Males and females;17;18;2003/'04;10.0
5161;Males and females;17;18;2004/'05;14.0
5162;Males and females;17;18;2005/'06;8.0
