ID;RegioS;Perioden;BbpMarktprijzen_1;BbpPerInwoner_2;ToegevoegdeWaardeBrutoBasisprijzen_3;BeloningVanWerknemers_4;ArbeidsvolumeWerkzamePersonen_5;ArbeidsvolumeWerknemers_6
375;Zuidwest-Friesland (CR);1996;1460;14877.0;1311;682;;24.4
376;Zuidwest-Friesland (CR);1997;1568;15822.0;1404;712;;24.9
377;Zuidwest-Friesland (CR);1998;1626;16209.0;1454;768;;25.7
378;Zuidwest-Friesland (CR);1999;1747;17208.0;1558;836;;27.0
379;Zuidwest-Friesland (CR);2000;1887;18386.0;1686;899;;27.6
380;Zuidwest-Friesland (CR);2001;2023;19513.0;1796;967;34.6;27.3
381;Zuidwest-Friesland (CR);2002;2074;19841.0;1847;1018;35.1;27.9
382;Zuidwest-Friesland (CR);2003;2199;20964.0;1961;1068;35.4;28.1
383;Zuidwest-Friesland (CR);2004;2237;21300.0;1990;1091;35.3;27.8
384;Zuidwest-Friesland (CR);2005;2321;22067.0;2062;1110;35.8;28.2
385;Zuidwest-Friesland (CR);2006;2362;22432.0;2094;1122;35.1;27.5
386;Zuidwest-Friesland (CR);2007;2591;24566.0;2300;1205;36.1;28.7
387;Zuidwest-Friesland (CR);2008;2680;25355.0;2381;1265;36.4;29.1
388;Zuidwest-Friesland (CR);2009;2549;24054.0;2272;1281;35.7;28.4
389;Zuidwest-Friesland (CR);2010;2527;23786.0;2257;1304;35.3180857;28.7616888
390;Zuidwest-Friesland (CR);2011;2518;23683.0;2256;1280;34.9752682;27.8621867
391;Zuidoost-Friesland (CR);1995;2860;14806.0;2583;1446;;50.5
392;Zuidoost-Friesland (CR);1996;2986;15384.0;2681;1492;;51.6
393;Zuidoost-Friesland (CR);1997;3175;16249.0;2844;1565;;52.2
394;Zuidoost-Friesland (CR);1998;3410;17320.0;3048;1704;;55.0
395;Zuidoost-Friesland (CR);1999;3712;18719.0;3310;1881;;58.4
396;Zuidoost-Friesland (CR);2000;4109;20511.0;3671;2072;;61.2
397;Zuidoost-Friesland (CR);2001;4370;21575.0;3880;2250;73.7;62.1
398;Zuidoost-Friesland (CR);2002;4366;21391.0;3889;2300;72.9;61.4
399;Zuidoost-Friesland (CR);2003;4472;21778.0;3987;2364;71.7;60.1
400;Zuidoost-Friesland (CR);2004;4566;22157.0;4061;2428;72.0;60.4
401;Zuidoost-Friesland (CR);2005;4843;23502.0;4303;2473;72.5;60.8
402;Zuidoost-Friesland (CR);2006;5210;25295.0;4620;2624;74.0;62.2
403;Zuidoost-Friesland (CR);2007;5571;26980.0;4946;2764;74.8;63.2
404;Zuidoost-Friesland (CR);2008;5611;27080.0;4986;2858;76.3;64.7
405;Zuidoost-Friesland (CR);2009;5460;26274.0;4866;2888;74.3;62.7
406;Zuidoost-Friesland (CR);2010;5702;27401.0;5093;3035;76.6933324;64.9338385
407;Zuidoost-Friesland (CR);2011;5844;28084.0;5235;3080;76.8639251;64.9575217
408;Noord-Drenthe (CR);1995;2694;16519.0;2433;1399;;46.9
409;Noord-Drenthe (CR);1996;2814;17143.0;2526;1455;;48.2
410;Noord-Drenthe (CR);1997;2992;18065.0;2680;1535;;49.7
411;Noord-Drenthe (CR);1998;3306;18785.0;2955;1707;;53.3
412;Noord-Drenthe (CR);1999;3462;19537.0;3087;1775;;53.3
413;Noord-Drenthe (CR);2000;3737;20899.0;3339;1864;;53.7
414;Noord-Drenthe (CR);2001;4078;22553.0;3621;2037;65.2;56.0
415;Noord-Drenthe (CR);2002;4179;22863.0;3722;2180;66.0;56.9
416;Noord-Drenthe (CR);2003;4299;23368.0;3833;2277;65.0;55.8
417;Noord-Drenthe (CR);2004;4341;23505.0;3861;2337;65.0;55.7
418;Noord-Drenthe (CR);2005;4650;25082.0;4132;2361;64.6;55.2
419;Noord-Drenthe (CR);2006;4673;25100.0;4144;2412;64.1;54.6
420;Noord-Drenthe (CR);2007;4986;26624.0;4427;2554;65.7;56.0
421;Noord-Drenthe (CR);2008;5136;27262.0;4564;2717;66.9;57.4
422;Noord-Drenthe (CR);2009;4959;26228.0;4419;2729;66.6;57.1
423;Noord-Drenthe (CR);2010;5040;26599.0;4502;2675;66.4169986;56.8151479
424;Noord-Drenthe (CR);2011;5155;27161.0;4618;2719;66.4179611;56.6457848
425;Zuidoost-Drenthe (CR);1995;2749;18101.0;2483;1150;;38.8
426;Zuidoost-Drenthe (CR);1996;2769;18157.0;2486;1183;;39.4
427;Zuidoost-Drenthe (CR);1997;2896;18903.0;2594;1240;;41.0
428;Zuidoost-Drenthe (CR);1998;3059;18448.0;2735;1392;;44.8
429;Zuidoost-Drenthe (CR);1999;3161;18977.0;2818;1504;;46.4
430;Zuidoost-Drenthe (CR);2000;3475;20674.0;3105;1585;;46.7
431;Zuidoost-Drenthe (CR);2001;3755;22108.0;3334;1706;55.3;47.3
432;Zuidoost-Drenthe (CR);2002;3827;22441.0;3409;1814;56.5;48.4
433;Zuidoost-Drenthe (CR);2003;3787;22176.0;3377;1787;54.0;45.8
434;Zuidoost-Drenthe (CR);2004;3753;21949.0;3338;1835;53.1;44.9
435;Zuidoost-Drenthe (CR);2005;3945;23064.0;3505;1833;53.1;44.8
436;Zuidoost-Drenthe (CR);2006;4191;24494.0;3716;1914;54.4;46.0
437;Zuidoost-Drenthe (CR);2007;4626;27011.0;4107;2060;55.5;46.8
438;Zuidoost-Drenthe (CR);2008;4721;27542.0;4195;2217;56.5;47.9
439;Zuidoost-Drenthe (CR);2009;4347;25335.0;3874;2111;52.9;44.5
440;Zuidoost-Drenthe (CR);2010;4200;24490.0;3751;2028;50.977158;42.5470121
441;Zuidoost-Drenthe (CR);2011;4487;26249.0;4019;2107;52.3225717;43.8459208
442;Zuidwest-Drenthe (CR);1995;2315;16407.0;2091;1158;;40.1
443;Zuidwest-Drenthe (CR);1996;2419;16984.0;2172;1208;;41.5
444;Zuidwest-Drenthe (CR);1997;2614;18156.0;2341;1307;;43.2
445;Zuidwest-Drenthe (CR);1998;2375;19141.0;2123;1205;;38.4
446;Zuidwest-Drenthe (CR);1999;2471;19816.0;2203;1259;;38.8
447;Zuidwest-Drenthe (CR);2000;2662;21255.0;2378;1358;;40.1
448;Zuidwest-Drenthe (CR);2001;2788;22132.0;2476;1449;47.3;40.0
449;Zuidwest-Drenthe (CR);2002;2937;23180.0;2616;1570;47.7;40.5
450;Zuidwest-Drenthe (CR);2003;3038;23908.0;2709;1622;48.0;40.7
451;Zuidwest-Drenthe (CR);2004;3091;24293.0;2749;1632;47.5;40.1
452;Zuidwest-Drenthe (CR);2005;3264;25599.0;2900;1649;47.8;40.3
453;Zuidwest-Drenthe (CR);2006;3433;26810.0;3044;1705;47.7;40.1
454;Zuidwest-Drenthe (CR);2007;3614;28100.0;3209;1789;47.7;40.2
455;Zuidwest-Drenthe (CR);2008;3763;29126.0;3344;1922;49.8;42.1
456;Zuidwest-Drenthe (CR);2009;3575;27540.0;3186;1872;47.5;39.9
457;Zuidwest-Drenthe (CR);2010;3649;28017.0;3259;1903;47.7522382;39.9866742
458;Zuidwest-Drenthe (CR);2011;3838;29436.0;3438;2006;49.4190397;41.752637
459;Noord-Overijssel (CR);1995;6096;18271.0;5505;3138;;108.7
460;Noord-Overijssel (CR);1996;6292;18724.0;5649;3208;;108.9
461;Noord-Overijssel (CR);1997;6895;20381.0;6176;3346;;110.1
462;Noord-Overijssel (CR);1998;7498;21995.0;6703;3729;;117.9
463;Noord-Overijssel (CR);1999;8017;23298.0;7148;4043;;122.1
464;Noord-Overijssel (CR);2000;8643;24870.0;7722;4339;;124.7
465;Noord-Overijssel (CR);2001;9081;27062.0;8063;4566;141.9;122.6
466;Noord-Overijssel (CR);2002;9331;27553.0;8311;4857;142.8;124.2
467;Noord-Overijssel (CR);2003;9636;28278.0;8592;5061;142.0;123.4
468;Noord-Overijssel (CR);2004;9894;28921.0;8800;5204;141.0;122.2
469;Noord-Overijssel (CR);2005;10455;30418.0;9290;5306;142.6;123.4
470;Noord-Overijssel (CR);2006;10965;31706.0;9723;5531;145.1;125.7
471;Noord-Overijssel (CR);2007;11551;33185.0;10256;5836;148.1;128.6
472;Noord-Overijssel (CR);2008;12472;35574.0;11082;6076;149.2;130.0
473;Noord-Overijssel (CR);2009;11943;33835.0;10643;6422;152.7;133.5
474;Noord-Overijssel (CR);2010;12042;33911.0;10756;6480;152.921422;133.645202
475;Noord-Overijssel (CR);2011;12301;34441.0;11019;6604;154.270922;134.581591
476;Zuidwest-Overijssel (CR);1995;2394;18239.0;2162;1312;;43.6
477;Zuidwest-Overijssel (CR);1996;2507;19093.0;2251;1353;;44.1
478;Zuidwest-Overijssel (CR);1997;2599;19687.0;2328;1394;;44.0
479;Zuidwest-Overijssel (CR);1998;2738;20517.0;2448;1471;;45.0
480;Zuidwest-Overijssel (CR);1999;2962;21968.0;2641;1589;;47.1
481;Zuidwest-Overijssel (CR);2000;3174;23297.0;2836;1697;;47.7
482;Zuidwest-Overijssel (CR);2001;3437;23821.0;3052;1876;56.4;49.6
483;Zuidwest-Overijssel (CR);2002;3570;24480.0;3180;1973;57.0;50.4
484;Zuidwest-Overijssel (CR);2003;3592;24321.0;3203;2008;55.3;48.7
485;Zuidwest-Overijssel (CR);2004;3702;24802.0;3293;1970;53.4;46.7
486;Zuidwest-Overijssel (CR);2005;3693;24539.0;3281;1978;53.0;46.2
487;Zuidwest-Overijssel (CR);2006;3843;25428.0;3408;2029;54.0;47.2
488;Zuidwest-Overijssel (CR);2007;4033;26626.0;3581;2137;55.2;48.2
489;Zuidwest-Overijssel (CR);2008;4217;27745.0;3747;2269;55.7;48.8
490;Zuidwest-Overijssel (CR);2009;4159;27258.0;3706;2299;55.3;48.5
491;Zuidwest-Overijssel (CR);2010;4250;27796.0;3796;2349;55.8159308;48.9729808
492;Zuidwest-Overijssel (CR);2011;4357;28491.0;3903;2373;56.0167284;48.9292818
493;Twente (CR);1995;9627;16391.0;8694;5223;;179.3
494;Twente (CR);1996;10091;17144.0;9060;5370;;182.7
495;Twente (CR);1997;10466;17727.0;9374;5518;;182.1
496;Twente (CR);1998;10978;18525.0;9814;5897;;188.4
497;Twente (CR);1999;11737;19724.0;10465;6275;;192.4
498;Twente (CR);2000;12797;21394.0;11433;6811;;199.0
499;Twente (CR);2001;13828;22657.0;12278;7431;231.5;202.6
500;Twente (CR);2002;14263;23272.0;12704;7713;231.1;202.7
501;Twente (CR);2003;14752;24001.0;13153;8059;230.7;202.4
502;Twente (CR);2004;15048;24425.0;13384;8226;228.5;199.9
503;Twente (CR);2005;15614;25295.0;13874;8350;229.4;200.7
504;Twente (CR);2006;16396;26532.0;14538;8629;230.6;201.5
505;Twente (CR);2007;17702;28616.0;15717;9232;237.1;208.0
506;Twente (CR);2008;18327;29553.0;16285;9726;240.1;211.5
507;Twente (CR);2009;18432;29616.0;16426;10031;239.7;211.5
508;Twente (CR);2010;18691;29934.0;16695;10050;236.701135;208.163919
509;Twente (CR);2011;19047;30427.0;17062;10266;238.545208;210.153921
510;Veluwe (CR);1995;10339;16814.0;9337;5893;;196.2
511;Veluwe (CR);1996;10851;17538.0;9742;6066;;199.5
512;Veluwe (CR);1997;11782;18950.0;10553;6387;;204.1
513;Veluwe (CR);1998;12479;20011.0;11156;6859;;210.7
514;Veluwe (CR);1999;13251;21165.0;11815;7322;;215.8
515;Veluwe (CR);2000;14240;22630.0;12722;7851;;220.5
516;Veluwe (CR);2001;15463;24416.0;13730;8523;255.8;224.9
517;Veluwe (CR);2002;16093;25236.0;14334;8855;256.3;225.6
518;Veluwe (CR);2003;16631;25942.0;14829;9267;256.1;225.2
519;Veluwe (CR);2004;17209;26754.0;15306;9398;251.4;220.5
520;Veluwe (CR);2005;17618;27327.0;15654;9479;252.4;220.9
521;Veluwe (CR);2006;19156;29653.0;16986;10097;260.0;227.9
522;Veluwe (CR);2007;20259;31287.0;17987;10728;268.1;235.5
523;Veluwe (CR);2008;20854;32100.0;18530;11227;270.4;237.6
524;Veluwe (CR);2009;20504;31415.0;18273;11426;266.3;233.9
525;Veluwe (CR);2010;20760;31675.0;18543;11621;268.54331;235.678061
526;Veluwe (CR);2011;21143;32143.0;18940;11807;270.037074;236.547741
527;Achterhoek (CR);1995;5904;15996.0;5332;3068;;109.9
528;Achterhoek (CR);1996;6126;16489.0;5500;3174;;111.7
529;Achterhoek (CR);1997;6597;17650.0;5909;3372;;115.4
530;Achterhoek (CR);1998;6861;18276.0;6133;3612;;118.4
531;Achterhoek (CR);1999;7133;18918.0;6360;3781;;118.8
532;Achterhoek (CR);2000;7654;20173.0;6838;4023;;120.6
533;Achterhoek (CR);2001;8019;20989.0;7120;4263;143.1;120.3
534;Achterhoek (CR);2002;8308;21621.0;7400;4511;144.0;121.6
535;Achterhoek (CR);2003;8449;21932.0;7533;4684;144.2;121.7
536;Achterhoek (CR);2004;8654;22442.0;7697;4809;144.7;121.9
537;Achterhoek (CR);2005;9313;23125.0;8275;5052;149.4;125.6
538;Achterhoek (CR);2006;9766;24283.0;8660;5216;149.5;125.6
539;Achterhoek (CR);2007;10481;26090.0;9306;5560;152.9;129.3
540;Achterhoek (CR);2008;11021;27417.0;9793;5937;155.8;132.1
541;Achterhoek (CR);2009;10625;26428.0;9469;5976;153.5;130.1
542;Achterhoek (CR);2010;10638;26479.0;9502;5944;150.878182;127.398638
543;Achterhoek (CR);2011;11014;27428.0;9866;6103;152.969886;129.390274
544;Arnhem/Nijmegen (CR);1995;11994;17789.0;10832;6500;;211.7
545;Arnhem/Nijmegen (CR);1996;12445;18394.0;11173;6721;;216.2
546;Arnhem/Nijmegen (CR);1997;13214;19464.0;11836;7127;;222.5
547;Arnhem/Nijmegen (CR);1998;14050;20569.0;12560;7608;;228.2
548;Arnhem/Nijmegen (CR);1999;14855;21588.0;13245;8192;;236.9
549;Arnhem/Nijmegen (CR);2000;16003;23080.0;14297;8763;;241.2
550;Arnhem/Nijmegen (CR);2001;17061;24416.0;15149;9426;276.0;247.2
551;Arnhem/Nijmegen (CR);2002;17716;25189.0;15780;9951;274.9;246.1
552;Arnhem/Nijmegen (CR);2003;18316;25918.0;16331;10273;273.3;244.4
553;Arnhem/Nijmegen (CR);2004;18303;25818.0;16279;10336;268.1;238.6
554;Arnhem/Nijmegen (CR);2005;18742;27017.0;16653;10375;265.5;236.4
555;Arnhem/Nijmegen (CR);2006;19706;28313.0;17473;10763;270.0;240.3
556;Arnhem/Nijmegen (CR);2007;20680;29599.0;18361;11358;275.9;245.1
557;Arnhem/Nijmegen (CR);2008;21145;30127.0;18789;11960;279.9;248.7
558;Arnhem/Nijmegen (CR);2009;20995;29746.0;18710;11980;274.3;243.5
559;Arnhem/Nijmegen (CR);2010;21099;29734.0;18846;11998;271.728419;240.204941
560;Arnhem/Nijmegen (CR);2011;21189;29730.0;18981;12126;270.334119;238.48117
561;Zuidwest-Gelderland (CR);1995;3297;15531.0;2978;1620;;55.8
562;Zuidwest-Gelderland (CR);1996;3496;16306.0;3139;1684;;56.6
563;Zuidwest-Gelderland (CR);1997;3822;17637.0;3423;1813;;59.8
564;Zuidwest-Gelderland (CR);1998;4139;18887.0;3700;2001;;62.7
565;Zuidwest-Gelderland (CR);1999;4541;20483.0;4049;2198;;66.5
566;Zuidwest-Gelderland (CR);2000;4941;21983.0;4414;2370;;68.0
567;Zuidwest-Gelderland (CR);2001;5387;23661.0;4783;2598;86.2;71.6
568;Zuidwest-Gelderland (CR);2002;5365;23373.0;4779;2629;84.5;69.8
569;Zuidwest-Gelderland (CR);2003;5320;23064.0;4743;2686;83.7;68.8
570;Zuidwest-Gelderland (CR);2004;5495;23711.0;4887;2762;83.4;68.5
571;Zuidwest-Gelderland (CR);2005;5705;24513.0;5069;2864;83.6;68.3
572;Zuidwest-Gelderland (CR);2006;6167;26448.0;5468;2999;84.6;69.0
573;Zuidwest-Gelderland (CR);2007;6741;28868.0;5985;3202;87.0;71.2
574;Zuidwest-Gelderland (CR);2008;7179;30685.0;6379;3495;91.8;75.3
575;Zuidwest-Gelderland (CR);2009;6868;29295.0;6121;3533;90.7;74.2
576;Zuidwest-Gelderland (CR);2010;6917;29431.0;6178;3565;90.0244031;73.621218
577;Zuidwest-Gelderland (CR);2011;7143;30316.0;6399;3681;91.1012515;74.4940243
578;Utrecht (CR);1995;24823;23264.0;22418;13447;;408.8
579;Utrecht (CR);1996;26492;24644.0;23785;14186;;423.9
580;Utrecht (CR);1997;28282;26095.0;25332;14912;;435.3
581;Utrecht (CR);1998;30931;28282.0;27651;16393;;457.9
582;Utrecht (CR);1999;33940;30762.0;30261;17808;;478.0
583;Utrecht (CR);2000;36252;32573.0;32388;19018;;486.0
584;Utrecht (CR);2001;39454;35112.0;35033;20612;557.4;505.0
585;Utrecht (CR);2002;40732;35541.0;36281;21668;552.2;500.1
586;Utrecht (CR);2003;41218;35618.0;36751;21943;538.3;485.5
587;Utrecht (CR);2004;42356;36302.0;37673;22214;528.7;474.9
588;Utrecht (CR);2005;44098;37509.0;39183;22575;530.7;475.1
589;Utrecht (CR);2006;45951;38767.0;40745;23589;544.7;487.8
590;Utrecht (CR);2007;48875;40866.0;43394;25196;560.5;501.7
591;Utrecht (CR);2008;50179;41604.0;44588;26108;566.3;507.0
592;Utrecht (CR);2009;50950;41903.0;45405;26960;570.2;510.8
593;Utrecht (CR);2010;51151;41761.0;45688;27265;565.234666;504.791923
594;Utrecht (CR);2011;52096;42253.0;46667;27942;569.906545;508.121014
595;Kop van Noord-Holland (CR);1995;5082;14786.0;4590;2677;;88.4
596;Kop van Noord-Holland (CR);1996;5241;15141.0;4705;2730;;88.8
597;Kop van Noord-Holland (CR);1997;5586;16031.0;5003;2881;;90.9
598;Kop van Noord-Holland (CR);1998;5871;16761.0;5248;3054;;93.9
599;Kop van Noord-Holland (CR);1999;6299;17877.0;5616;3277;;97.0
600;Kop van Noord-Holland (CR);2000;6733;18959.0;6015;3506;;99.4
601;Kop van Noord-Holland (CR);2001;7256;20273.0;6443;3779;123.9;101.3
602;Kop van Noord-Holland (CR);2002;7501;20806.0;6681;3996;124.2;101.9
603;Kop van Noord-Holland (CR);2003;7832;21590.0;6983;4199;126.0;103.9
604;Kop van Noord-Holland (CR);2004;7901;21687.0;7027;4289;124.6;102.3
605;Kop van Noord-Holland (CR);2005;8143;22301.0;7235;4328;124.9;102.3
606;Kop van Noord-Holland (CR);2006;8550;23385.0;7581;4473;126.2;103.3
607;Kop van Noord-Holland (CR);2007;9119;24902.0;8096;4744;128.9;106.1
608;Kop van Noord-Holland (CR);2008;9354;25463.0;8312;4918;130.3;106.6
609;Kop van Noord-Holland (CR);2009;9168;24833.0;8170;5098;131.4;107.4
610;Kop van Noord-Holland (CR);2010;8954;24161.0;7998;4883;126.666228;103.138622
611;Kop van Noord-Holland (CR);2011;9239;24867.0;8276;5051;129.489321;105.256425
612;Alkmaar en omgeving (CR);1995;3483;15534.0;3146;1796;;61.1
613;Alkmaar en omgeving (CR);1996;3653;16184.0;3280;1844;;61.8
614;Alkmaar en omgeving (CR);1997;3872;17062.0;3468;1935;;64.1
615;Alkmaar en omgeving (CR);1998;4125;18067.0;3688;2095;;66.8
616;Alkmaar en omgeving (CR);1999;4408;19177.0;3930;2260;;69.1
617;Alkmaar en omgeving (CR);2000;4769;20581.0;4261;2425;;70.7
618;Alkmaar en omgeving (CR);2001;5108;21846.0;4536;2598;82.2;70.8
619;Alkmaar en omgeving (CR);2002;5238;23443.0;4666;2717;80.6;70.1
620;Alkmaar en omgeving (CR);2003;5451;24265.0;4860;2866;81.2;70.7
621;Alkmaar en omgeving (CR);2004;5541;24490.0;4928;2948;80.7;70.0
622;Alkmaar en omgeving (CR);2005;5807;25498.0;5160;3047;81.2;70.3
623;Alkmaar en omgeving (CR);2006;6030;26407.0;5347;3135;82.2;71.0
624;Alkmaar en omgeving (CR);2007;6519;28516.0;5788;3339;85.1;73.7
625;Alkmaar en omgeving (CR);2008;6860;29910.0;6096;3524;85.6;74.6
626;Alkmaar en omgeving (CR);2009;6721;29181.0;5990;3666;86.8;75.7
627;Alkmaar en omgeving (CR);2010;6825;29512.0;6096;3728;86.198;75.0341085
628;Alkmaar en omgeving (CR);2011;6941;29903.0;6218;3750;86.3739299;74.8850036
629;IJmond (CR);1995;3458;20530.0;3123;1622;;49.1
630;IJmond (CR);1996;3400;20046.0;3053;1646;;49.4
631;IJmond (CR);1997;3802;22315.0;3405;1798;;51.9
632;IJmond (CR);1998;3861;22564.0;3452;1837;;51.7
633;IJmond (CR);1999;3690;21448.0;3290;1880;;52.2
634;IJmond (CR);2000;4207;24300.0;3759;2001;;52.6
635;IJmond (CR);2001;4138;23756.0;3674;2160;60.7;53.5
636;IJmond (CR);2002;4447;23789.0;3961;2341;62.5;54.8
637;IJmond (CR);2003;4631;24668.0;4129;2423;62.8;55.2
638;IJmond (CR);2004;5111;27209.0;4546;2531;62.2;54.4
639;IJmond (CR);2005;5482;29138.0;4871;2575;62.9;54.9
640;IJmond (CR);2006;5484;29019.0;4863;2653;63.7;55.5
641;IJmond (CR);2007;5882;30989.0;5222;2863;64.9;56.5
642;IJmond (CR);2008;5885;30837.0;5229;3029;67.4;58.9
643;IJmond (CR);2009;5282;27524.0;4707;2976;66.5;58.1
644;IJmond (CR);2010;5053;26205.0;4513;2876;64.95786;56.4999877
645;IJmond (CR);2011;5002;25848.0;4481;2913;65.3374868;56.717501
646;Agglomeratie Haarlem (CR);1995;3682;16947.0;3325;1988;;63.8
647;Agglomeratie Haarlem (CR);1996;3813;17613.0;3423;2063;;65.3
648;Agglomeratie Haarlem (CR);1997;4049;18716.0;3627;2154;;66.9
649;Agglomeratie Haarlem (CR);1998;4114;18997.0;3678;2232;;66.2
650;Agglomeratie Haarlem (CR);1999;4405;20292.0;3928;2360;;67.7
651;Agglomeratie Haarlem (CR);2000;4617;21192.0;4125;2460;;67.2
652;Agglomeratie Haarlem (CR);2001;4920;22528.0;4369;2621;78.3;67.7
653;Agglomeratie Haarlem (CR);2002;5251;24080.0;4677;2827;79.7;69.4
654;Agglomeratie Haarlem (CR);2003;5060;23257.0;4512;2769;76.6;66.0
655;Agglomeratie Haarlem (CR);2004;5036;23187.0;4479;2725;74.0;63.3
656;Agglomeratie Haarlem (CR);2005;5169;23837.0;4593;2734;73.2;62.2
657;Agglomeratie Haarlem (CR);2006;5441;25095.0;4825;2841;74.3;63.0
658;Agglomeratie Haarlem (CR);2007;5575;25687.0;4950;2903;75.7;64.1
659;Agglomeratie Haarlem (CR);2008;5688;26132.0;5054;3035;75.0;63.7
660;Agglomeratie Haarlem (CR);2009;5516;25208.0;4916;3077;74.4;63.0
661;Agglomeratie Haarlem (CR);2010;5472;24832.0;4888;3061;73.6386629;61.7983776
662;Agglomeratie Haarlem (CR);2011;5518;24895.0;4943;3093;73.1130369;61.3491777
663;Zaanstreek (CR);1995;2430;16410.0;2195;1246;;40.6
664;Zaanstreek (CR);1996;2644;17788.0;2374;1302;;41.8
665;Zaanstreek (CR);1997;2845;19066.0;2548;1394;;43.8
666;Zaanstreek (CR);1998;2910;19431.0;2601;1466;;44.1
667;Zaanstreek (CR);1999;3047;20246.0;2717;1580;;46.2
668;Zaanstreek (CR);2000;3211;21234.0;2869;1663;;46.4
669;Zaanstreek (CR);2001;3427;22499.0;3043;1795;54.6;48.5
670;Zaanstreek (CR);2002;3662;23772.0;3262;1938;54.7;48.7
671;Zaanstreek (CR);2003;3755;24185.0;3348;1959;54.2;48.1
672;Zaanstreek (CR);2004;3597;23116.0;3199;1881;51.0;44.7
673;Zaanstreek (CR);2005;3703;23757.0;3290;1885;50.6;44.2
674;Zaanstreek (CR);2006;3849;24569.0;3413;1926;51.4;44.8
675;Zaanstreek (CR);2007;4107;25989.0;3646;2019;51.3;44.5
676;Zaanstreek (CR);2008;4333;27189.0;3850;2149;52.4;45.5
677;Zaanstreek (CR);2009;4198;26143.0;3741;2162;52.1;45.1
678;Zaanstreek (CR);2010;4211;25997.0;3761;2143;50.5557282;43.5401685
679;Zaanstreek (CR);2011;4151;25401.0;3718;2144;50.0191653;42.7359569
680;Groot-Amsterdam (CR);1995;32635;28870.0;29473;17323;;508.2
681;Groot-Amsterdam (CR);1996;34354;30353.0;30843;18224;;524.0
682;Groot-Amsterdam (CR);1997;36996;32558.0;33137;19490;;547.6
683;Groot-Amsterdam (CR);1998;39994;34902.0;35753;21471;;581.6
684;Groot-Amsterdam (CR);1999;42976;37170.0;38318;23133;;601.7
685;Groot-Amsterdam (CR);2000;45726;39263.0;40853;25117;;620.3
686;Groot-Amsterdam (CR);2001;48250;41146.0;42843;26663;682.4;619.8
687;Groot-Amsterdam (CR);2002;53201;45054.0;47387;28143;676.3;614.6
688;Groot-Amsterdam (CR);2003;54625;45911.0;48705;28900;665.6;604.0
689;Groot-Amsterdam (CR);2004;57340;47800.0;51000;30111;669.0;605.3
690;Groot-Amsterdam (CR);2005;59836;49574.0;53167;30472;666.6;600.9
691;Groot-Amsterdam (CR);2006;61744;50965.0;54749;31996;684.6;617.4
692;Groot-Amsterdam (CR);2007;64376;52857.0;57156;33679;696.4;626.8
693;Groot-Amsterdam (CR);2008;66586;54183.0;59166;35333;709.1;642.0
694;Groot-Amsterdam (CR);2009;66177;53222.0;58975;35687;703.2;634.8
695;Groot-Amsterdam (CR);2010;70326;55848.0;62815;36412;702.239194;631.933297
696;Groot-Amsterdam (CR);2011;70900;55667.0;63511;37458;709.543176;636.968849
697;Het Gooi en Vechtstreek (CR);1995;4605;19693.0;4159;2558;;79.5
698;Het Gooi en Vechtstreek (CR);1996;4711;20204.0;4230;2669;;81.9
699;Het Gooi en Vechtstreek (CR);1997;5367;23050.0;4807;2823;;86.0
700;Het Gooi en Vechtstreek (CR);1998;5695;24474.0;5091;2951;;87.8
701;Het Gooi en Vechtstreek (CR);1999;6100;26213.0;5439;3107;;87.9
702;Het Gooi en Vechtstreek (CR);2000;6538;28086.0;5841;3320;;89.1
703;Het Gooi en Vechtstreek (CR);2001;6773;29037.0;6014;3478;100.8;88.3
704;Het Gooi en Vechtstreek (CR);2002;7051;29079.0;6280;3559;100.0;87.2
705;Het Gooi en Vechtstreek (CR);2003;7046;29064.0;6282;3622;97.9;85.0
706;Het Gooi en Vechtstreek (CR);2004;7052;29088.0;6272;3588;95.6;82.1
707;Het Gooi en Vechtstreek (CR);2005;7211;29782.0;6407;3582;94.8;80.9
708;Het Gooi en Vechtstreek (CR);2006;7462;30852.0;6617;3723;96.4;82.1
709;Het Gooi en Vechtstreek (CR);2007;7890;32596.0;7005;3902;97.4;83.1
710;Het Gooi en Vechtstreek (CR);2008;7867;32398.0;6990;3915;94.5;80.7
711;Het Gooi en Vechtstreek (CR);2009;7469;30669.0;6656;3928;93.8;79.6
712;Het Gooi en Vechtstreek (CR);2010;7444;30505.0;6649;3958;92.5400438;78.3051907
713;Het Gooi en Vechtstreek (CR);2011;7531;30768.0;6746;3986;92.6356441;78.1285257
714;Agglomeratie Leiden en Bollenstreek (CR);1995;6514;17290.0;5883;3416;;111.7
715;Agglomeratie Leiden en Bollenstreek (CR);1996;6826;18020.0;6128;3557;;114.2
716;Agglomeratie Leiden en Bollenstreek (CR);1997;7256;19075.0;6499;3724;;116.2
717;Agglomeratie Leiden en Bollenstreek (CR);1998;7583;19855.0;6779;3892;;118.8
718;Agglomeratie Leiden en Bollenstreek (CR);1999;8276;21566.0;7379;4212;;122.8
719;Agglomeratie Leiden en Bollenstreek (CR);2000;8809;22851.0;7870;4500;;124.8
720;Agglomeratie Leiden en Bollenstreek (CR);2001;9599;24804.0;8523;4903;146.0;128.5
721;Agglomeratie Leiden en Bollenstreek (CR);2002;9641;24869.0;8587;5082;145.4;128.3
