ID;RegioS;WijzeBeeindiging;Perioden;PersonenMetBeeindigdeSchuldsanering_1
2106;Utrecht (PV);Totaal alle beëindigingen;2005;710.0
2107;Utrecht (PV);Totaal alle beëindigingen;2006;835.0
2108;Utrecht (PV);Totaal alle beëindigingen;2007;935.0
2109;Utrecht (PV);Totaal alle beëindigingen;2008;1060.0
2110;Utrecht (PV);Totaal alle beëindigingen;2009;825.0
2111;Utrecht (PV);Totaal alle beëindigingen;2010;735.0
2112;Utrecht (PV);Totaal alle beëindigingen;2011;405.0
2113;Utrecht (PV);Totaal alle beëindigingen;2012;405.0
2114;Utrecht (PV);Totaal alle beëindigingen;2013;425.0
2115;Utrecht (PV);Totaal alle beëindigingen;2014;535.0
2116;Utrecht (PV);Totaal alle beëindigingen;2015;485.0
2117;Utrecht (PV);Totaal alle beëindigingen;2016;500.0
2118;Utrecht (PV);Totaal alle beëindigingen;2017;460.0
2119;Utrecht (PV);Totaal alle beëindigingen;2018;455.0
2120;Utrecht (PV);Totaal alle beëindigingen;2019;415.0
2121;Utrecht (PV);Totaal alle beëindigingen;2020;385.0
2122;Utrecht (PV);Totaal alle beëindigingen;2021;270.0
2123;Utrecht (PV);Totaal alle beëindigingen;2022;180.0
2124;Utrecht (PV);Totaal alle beëindigingen;2023;105.0
2125;Utrecht (PV);Beëindigingen door schone lei;1999;
2126;Utrecht (PV);Beëindigingen door schone lei;2000;
2127;Utrecht (PV);Beëindigingen door schone lei;2001;15.0
2128;Utrecht (PV);Beëindigingen door schone lei;2002;210.0
2129;Utrecht (PV);Beëindigingen door schone lei;2003;385.0
2130;Utrecht (PV);Beëindigingen door schone lei;2004;475.0
2131;Utrecht (PV);Beëindigingen door schone lei;2005;425.0
2132;Utrecht (PV);Beëindigingen door schone lei;2006;525.0
2133;Utrecht (PV);Beëindigingen door schone lei;2007;625.0
2134;Utrecht (PV);Beëindigingen door schone lei;2008;635.0
2135;Utrecht (PV);Beëindigingen door schone lei;2009;560.0
2136;Utrecht (PV);Beëindigingen door schone lei;2010;550.0
2137;Utrecht (PV);Beëindigingen door schone lei;2011;300.0
2138;Utrecht (PV);Beëindigingen door schone lei;2012;265.0
2139;Utrecht (PV);Beëindigingen door schone lei;2013;290.0
2140;Utrecht (PV);Beëindigingen door schone lei;2014;425.0
2141;Utrecht (PV);Beëindigingen door schone lei;2015;430.0
2142;Utrecht (PV);Beëindigingen door schone lei;2016;435.0
2143;Utrecht (PV);Beëindigingen door schone lei;2017;400.0
2144;Utrecht (PV);Beëindigingen door schone lei;2018;395.0
2145;Utrecht (PV);Beëindigingen door schone lei;2019;370.0
2146;Utrecht (PV);Beëindigingen door schone lei;2020;320.0
2147;Utrecht (PV);Beëindigingen door schone lei;2021;90.0
2148;Utrecht (PV);Beëindigingen door schone lei;2022;15.0
2149;Utrecht (PV);Beëindigingen door schone lei;2023;
2150;Utrecht (PV);Beëindigingen door akkoord;1999;
2151;Utrecht (PV);Beëindigingen door akkoord;2000;10.0
2152;Utrecht (PV);Beëindigingen door akkoord;2001;35.0
2153;Utrecht (PV);Beëindigingen door akkoord;2002;25.0
2154;Utrecht (PV);Beëindigingen door akkoord;2003;
2155;Utrecht (PV);Beëindigingen door akkoord;2004;15.0
2156;Utrecht (PV);Beëindigingen door akkoord;2005;10.0
2157;Utrecht (PV);Beëindigingen door akkoord;2006;20.0
2158;Utrecht (PV);Beëindigingen door akkoord;2007;10.0
2159;Utrecht (PV);Beëindigingen door akkoord;2008;30.0
2160;Utrecht (PV);Beëindigingen door akkoord;2009;15.0
2161;Utrecht (PV);Beëindigingen door akkoord;2010;10.0
2162;Utrecht (PV);Beëindigingen door akkoord;2011;10.0
2163;Utrecht (PV);Beëindigingen door akkoord;2012;10.0
2164;Utrecht (PV);Beëindigingen door akkoord;2013;15.0
2165;Utrecht (PV);Beëindigingen door akkoord;2014;
2166;Utrecht (PV);Beëindigingen door akkoord;2015;
2167;Utrecht (PV);Beëindigingen door akkoord;2016;
2168;Utrecht (PV);Beëindigingen door akkoord;2017;
2169;Utrecht (PV);Beëindigingen door akkoord;2018;
2170;Utrecht (PV);Beëindigingen door akkoord;2019;
2171;Utrecht (PV);Beëindigingen door akkoord;2020;
2172;Utrecht (PV);Beëindigingen door akkoord;2021;
2173;Utrecht (PV);Beëindigingen door akkoord;2022;
2174;Utrecht (PV);Beëindigingen door akkoord;2023;
2175;Utrecht (PV);Beëindigingen door faillissement;1999;
2176;Utrecht (PV);Beëindigingen door faillissement;2000;20.0
2177;Utrecht (PV);Beëindigingen door faillissement;2001;30.0
2178;Utrecht (PV);Beëindigingen door faillissement;2002;45.0
2179;Utrecht (PV);Beëindigingen door faillissement;2003;60.0
2180;Utrecht (PV);Beëindigingen door faillissement;2004;150.0
2181;Utrecht (PV);Beëindigingen door faillissement;2005;200.0
2182;Utrecht (PV);Beëindigingen door faillissement;2006;220.0
2183;Utrecht (PV);Beëindigingen door faillissement;2007;185.0
2184;Utrecht (PV);Beëindigingen door faillissement;2008;95.0
2185;Utrecht (PV);Beëindigingen door faillissement;2009;70.0
2186;Utrecht (PV);Beëindigingen door faillissement;2010;40.0
2187;Utrecht (PV);Beëindigingen door faillissement;2011;15.0
2188;Utrecht (PV);Beëindigingen door faillissement;2012;35.0
2189;Utrecht (PV);Beëindigingen door faillissement;2013;30.0
2190;Utrecht (PV);Beëindigingen door faillissement;2014;30.0
2191;Utrecht (PV);Beëindigingen door faillissement;2015;10.0
2192;Utrecht (PV);Beëindigingen door faillissement;2016;15.0
2193;Utrecht (PV);Beëindigingen door faillissement;2017;10.0
2194;Utrecht (PV);Beëindigingen door faillissement;2018;
2195;Utrecht (PV);Beëindigingen door faillissement;2019;
2196;Utrecht (PV);Beëindigingen door faillissement;2020;
2197;Utrecht (PV);Beëindigingen door faillissement;2021;
2198;Utrecht (PV);Beëindigingen door faillissement;2022;
2199;Utrecht (PV);Beëindigingen door faillissement;2023;
2200;Utrecht (PV);Beëindigingen door betalingen hervat;1999;
2201;Utrecht (PV);Beëindigingen door betalingen hervat;2000;
2202;Utrecht (PV);Beëindigingen door betalingen hervat;2001;
2203;Utrecht (PV);Beëindigingen door betalingen hervat;2002;
2204;Utrecht (PV);Beëindigingen door betalingen hervat;2003;
2205;Utrecht (PV);Beëindigingen door betalingen hervat;2004;
2206;Utrecht (PV);Beëindigingen door betalingen hervat;2005;
2207;Utrecht (PV);Beëindigingen door betalingen hervat;2006;10.0
2208;Utrecht (PV);Beëindigingen door betalingen hervat;2007;20.0
2209;Utrecht (PV);Beëindigingen door betalingen hervat;2008;40.0
2210;Utrecht (PV);Beëindigingen door betalingen hervat;2009;45.0
2211;Utrecht (PV);Beëindigingen door betalingen hervat;2010;30.0
2212;Utrecht (PV);Beëindigingen door betalingen hervat;2011;10.0
2213;Utrecht (PV);Beëindigingen door betalingen hervat;2012;15.0
2214;Utrecht (PV);Beëindigingen door betalingen hervat;2013;10.0
2215;Utrecht (PV);Beëindigingen door betalingen hervat;2014;10.0
2216;Utrecht (PV);Beëindigingen door betalingen hervat;2015;
2217;Utrecht (PV);Beëindigingen door betalingen hervat;2016;
2218;Utrecht (PV);Beëindigingen door betalingen hervat;2017;10.0
2219;Utrecht (PV);Beëindigingen door betalingen hervat;2018;10.0
2220;Utrecht (PV);Beëindigingen door betalingen hervat;2019;
2221;Utrecht (PV);Beëindigingen door betalingen hervat;2020;
2222;Utrecht (PV);Beëindigingen door betalingen hervat;2021;
2223;Utrecht (PV);Beëindigingen door betalingen hervat;2022;
2224;Utrecht (PV);Beëindigingen door betalingen hervat;2023;
2225;Utrecht (PV);Beëindigingen zonder schone lei;1999;
2226;Utrecht (PV);Beëindigingen zonder schone lei;2000;
2227;Utrecht (PV);Beëindigingen zonder schone lei;2001;
2228;Utrecht (PV);Beëindigingen zonder schone lei;2002;
2229;Utrecht (PV);Beëindigingen zonder schone lei;2003;
2230;Utrecht (PV);Beëindigingen zonder schone lei;2004;25.0
2231;Utrecht (PV);Beëindigingen zonder schone lei;2005;65.0
2232;Utrecht (PV);Beëindigingen zonder schone lei;2006;60.0
2233;Utrecht (PV);Beëindigingen zonder schone lei;2007;95.0
2234;Utrecht (PV);Beëindigingen zonder schone lei;2008;255.0
2235;Utrecht (PV);Beëindigingen zonder schone lei;2009;120.0
2236;Utrecht (PV);Beëindigingen zonder schone lei;2010;95.0
2237;Utrecht (PV);Beëindigingen zonder schone lei;2011;45.0
2238;Utrecht (PV);Beëindigingen zonder schone lei;2012;65.0
2239;Utrecht (PV);Beëindigingen zonder schone lei;2013;65.0
2240;Utrecht (PV);Beëindigingen zonder schone lei;2014;55.0
2241;Utrecht (PV);Beëindigingen zonder schone lei;2015;30.0
2242;Utrecht (PV);Beëindigingen zonder schone lei;2016;30.0
2243;Utrecht (PV);Beëindigingen zonder schone lei;2017;30.0
2244;Utrecht (PV);Beëindigingen zonder schone lei;2018;30.0
2245;Utrecht (PV);Beëindigingen zonder schone lei;2019;25.0
2246;Utrecht (PV);Beëindigingen zonder schone lei;2020;15.0
2247;Utrecht (PV);Beëindigingen zonder schone lei;2021;
2248;Utrecht (PV);Beëindigingen zonder schone lei;2022;
2249;Utrecht (PV);Beëindigingen zonder schone lei;2023;
2250;Utrecht (PV);Beëindigingen onbekend;1999;
2251;Utrecht (PV);Beëindigingen onbekend;2000;
2252;Utrecht (PV);Beëindigingen onbekend;2001;10.0
2253;Utrecht (PV);Beëindigingen onbekend;2002;30.0
2254;Utrecht (PV);Beëindigingen onbekend;2003;35.0
2255;Utrecht (PV);Beëindigingen onbekend;2004;15.0
2256;Utrecht (PV);Beëindigingen onbekend;2005;10.0
2257;Utrecht (PV);Beëindigingen onbekend;2006;
2258;Utrecht (PV);Beëindigingen onbekend;2007;
2259;Utrecht (PV);Beëindigingen onbekend;2008;
2260;Utrecht (PV);Beëindigingen onbekend;2009;15.0
2261;Utrecht (PV);Beëindigingen onbekend;2010;15.0
2262;Utrecht (PV);Beëindigingen onbekend;2011;20.0
2263;Utrecht (PV);Beëindigingen onbekend;2012;15.0
2264;Utrecht (PV);Beëindigingen onbekend;2013;15.0
2265;Utrecht (PV);Beëindigingen onbekend;2014;10.0
2266;Utrecht (PV);Beëindigingen onbekend;2015;
2267;Utrecht (PV);Beëindigingen onbekend;2016;15.0
2268;Utrecht (PV);Beëindigingen onbekend;2017;
2269;Utrecht (PV);Beëindigingen onbekend;2018;10.0
2270;Utrecht (PV);Beëindigingen onbekend;2019;10.0
2271;Utrecht (PV);Beëindigingen onbekend;2020;35.0
2272;Utrecht (PV);Beëindigingen onbekend;2021;170.0
2273;Utrecht (PV);Beëindigingen onbekend;2022;160.0
2274;Utrecht (PV);Beëindigingen onbekend;2023;100.0
2275;Noord-Holland (PV);Totaal alle beëindigingen;1999;15.0
2276;Noord-Holland (PV);Totaal alle beëindigingen;2000;80.0
2277;Noord-Holland (PV);Totaal alle beëindigingen;2001;225.0
2278;Noord-Holland (PV);Totaal alle beëindigingen;2002;460.0
2279;Noord-Holland (PV);Totaal alle beëindigingen;2003;1120.0
2280;Noord-Holland (PV);Totaal alle beëindigingen;2004;1120.0
2281;Noord-Holland (PV);Totaal alle beëindigingen;2005;1370.0
2282;Noord-Holland (PV);Totaal alle beëindigingen;2006;1670.0
2283;Noord-Holland (PV);Totaal alle beëindigingen;2007;1795.0
2284;Noord-Holland (PV);Totaal alle beëindigingen;2008;2380.0
2285;Noord-Holland (PV);Totaal alle beëindigingen;2009;2370.0
2286;Noord-Holland (PV);Totaal alle beëindigingen;2010;2325.0
2287;Noord-Holland (PV);Totaal alle beëindigingen;2011;1880.0
2288;Noord-Holland (PV);Totaal alle beëindigingen;2012;1820.0
2289;Noord-Holland (PV);Totaal alle beëindigingen;2013;2215.0
2290;Noord-Holland (PV);Totaal alle beëindigingen;2014;2365.0
2291;Noord-Holland (PV);Totaal alle beëindigingen;2015;2305.0
2292;Noord-Holland (PV);Totaal alle beëindigingen;2016;2260.0
2293;Noord-Holland (PV);Totaal alle beëindigingen;2017;2170.0
2294;Noord-Holland (PV);Totaal alle beëindigingen;2018;2030.0
2295;Noord-Holland (PV);Totaal alle beëindigingen;2019;1640.0
2296;Noord-Holland (PV);Totaal alle beëindigingen;2020;1280.0
2297;Noord-Holland (PV);Totaal alle beëindigingen;2021;880.0
2298;Noord-Holland (PV);Totaal alle beëindigingen;2022;790.0
2299;Noord-Holland (PV);Totaal alle beëindigingen;2023;485.0
2300;Noord-Holland (PV);Beëindigingen door schone lei;1999;
2301;Noord-Holland (PV);Beëindigingen door schone lei;2000;15.0
2302;Noord-Holland (PV);Beëindigingen door schone lei;2001;60.0
2303;Noord-Holland (PV);Beëindigingen door schone lei;2002;260.0
2304;Noord-Holland (PV);Beëindigingen door schone lei;2003;815.0
2305;Noord-Holland (PV);Beëindigingen door schone lei;2004;760.0
2306;Noord-Holland (PV);Beëindigingen door schone lei;2005;890.0
2307;Noord-Holland (PV);Beëindigingen door schone lei;2006;1060.0
2308;Noord-Holland (PV);Beëindigingen door schone lei;2007;1305.0
2309;Noord-Holland (PV);Beëindigingen door schone lei;2008;1825.0
2310;Noord-Holland (PV);Beëindigingen door schone lei;2009;1865.0
2311;Noord-Holland (PV);Beëindigingen door schone lei;2010;1910.0
2312;Noord-Holland (PV);Beëindigingen door schone lei;2011;1465.0
2313;Noord-Holland (PV);Beëindigingen door schone lei;2012;1380.0
2314;Noord-Holland (PV);Beëindigingen door schone lei;2013;1770.0
2315;Noord-Holland (PV);Beëindigingen door schone lei;2014;1965.0
2316;Noord-Holland (PV);Beëindigingen door schone lei;2015;1955.0
2317;Noord-Holland (PV);Beëindigingen door schone lei;2016;1960.0
2318;Noord-Holland (PV);Beëindigingen door schone lei;2017;1930.0
2319;Noord-Holland (PV);Beëindigingen door schone lei;2018;1800.0
2320;Noord-Holland (PV);Beëindigingen door schone lei;2019;1450.0
2321;Noord-Holland (PV);Beëindigingen door schone lei;2020;1145.0
2322;Noord-Holland (PV);Beëindigingen door schone lei;2021;565.0
2323;Noord-Holland (PV);Beëindigingen door schone lei;2022;245.0
2324;Noord-Holland (PV);Beëindigingen door schone lei;2023;180.0
2325;Noord-Holland (PV);Beëindigingen door akkoord;1999;
2326;Noord-Holland (PV);Beëindigingen door akkoord;2000;15.0
2327;Noord-Holland (PV);Beëindigingen door akkoord;2001;55.0
2328;Noord-Holland (PV);Beëindigingen door akkoord;2002;30.0
2329;Noord-Holland (PV);Beëindigingen door akkoord;2003;30.0
2330;Noord-Holland (PV);Beëindigingen door akkoord;2004;30.0
2331;Noord-Holland (PV);Beëindigingen door akkoord;2005;45.0
2332;Noord-Holland (PV);Beëindigingen door akkoord;2006;60.0
2333;Noord-Holland (PV);Beëindigingen door akkoord;2007;50.0
2334;Noord-Holland (PV);Beëindigingen door akkoord;2008;65.0
2335;Noord-Holland (PV);Beëindigingen door akkoord;2009;40.0
2336;Noord-Holland (PV);Beëindigingen door akkoord;2010;30.0
2337;Noord-Holland (PV);Beëindigingen door akkoord;2011;30.0
2338;Noord-Holland (PV);Beëindigingen door akkoord;2012;35.0
2339;Noord-Holland (PV);Beëindigingen door akkoord;2013;30.0
2340;Noord-Holland (PV);Beëindigingen door akkoord;2014;15.0
2341;Noord-Holland (PV);Beëindigingen door akkoord;2015;20.0
2342;Noord-Holland (PV);Beëindigingen door akkoord;2016;20.0
2343;Noord-Holland (PV);Beëindigingen door akkoord;2017;15.0
2344;Noord-Holland (PV);Beëindigingen door akkoord;2018;20.0
2345;Noord-Holland (PV);Beëindigingen door akkoord;2019;
2346;Noord-Holland (PV);Beëindigingen door akkoord;2020;15.0
2347;Noord-Holland (PV);Beëindigingen door akkoord;2021;
2348;Noord-Holland (PV);Beëindigingen door akkoord;2022;
2349;Noord-Holland (PV);Beëindigingen door akkoord;2023;
2350;Noord-Holland (PV);Beëindigingen door faillissement;1999;10.0
2351;Noord-Holland (PV);Beëindigingen door faillissement;2000;35.0
2352;Noord-Holland (PV);Beëindigingen door faillissement;2001;90.0
2353;Noord-Holland (PV);Beëindigingen door faillissement;2002;130.0
2354;Noord-Holland (PV);Beëindigingen door faillissement;2003;210.0
2355;Noord-Holland (PV);Beëindigingen door faillissement;2004;175.0
2356;Noord-Holland (PV);Beëindigingen door faillissement;2005;230.0
2357;Noord-Holland (PV);Beëindigingen door faillissement;2006;290.0
2358;Noord-Holland (PV);Beëindigingen door faillissement;2007;270.0
2359;Noord-Holland (PV);Beëindigingen door faillissement;2008;120.0
2360;Noord-Holland (PV);Beëindigingen door faillissement;2009;100.0
2361;Noord-Holland (PV);Beëindigingen door faillissement;2010;75.0
2362;Noord-Holland (PV);Beëindigingen door faillissement;2011;80.0
2363;Noord-Holland (PV);Beëindigingen door faillissement;2012;115.0
2364;Noord-Holland (PV);Beëindigingen door faillissement;2013;85.0
2365;Noord-Holland (PV);Beëindigingen door faillissement;2014;75.0
2366;Noord-Holland (PV);Beëindigingen door faillissement;2015;45.0
2367;Noord-Holland (PV);Beëindigingen door faillissement;2016;35.0
2368;Noord-Holland (PV);Beëindigingen door faillissement;2017;30.0
2369;Noord-Holland (PV);Beëindigingen door faillissement;2018;35.0
2370;Noord-Holland (PV);Beëindigingen door faillissement;2019;15.0
2371;Noord-Holland (PV);Beëindigingen door faillissement;2020;10.0
2372;Noord-Holland (PV);Beëindigingen door faillissement;2021;
2373;Noord-Holland (PV);Beëindigingen door faillissement;2022;10.0
2374;Noord-Holland (PV);Beëindigingen door faillissement;2023;
2375;Noord-Holland (PV);Beëindigingen door betalingen hervat;1999;
2376;Noord-Holland (PV);Beëindigingen door betalingen hervat;2000;
2377;Noord-Holland (PV);Beëindigingen door betalingen hervat;2001;
2378;Noord-Holland (PV);Beëindigingen door betalingen hervat;2002;
2379;Noord-Holland (PV);Beëindigingen door betalingen hervat;2003;
2380;Noord-Holland (PV);Beëindigingen door betalingen hervat;2004;35.0
2381;Noord-Holland (PV);Beëindigingen door betalingen hervat;2005;60.0
2382;Noord-Holland (PV);Beëindigingen door betalingen hervat;2006;65.0
2383;Noord-Holland (PV);Beëindigingen door betalingen hervat;2007;65.0
2384;Noord-Holland (PV);Beëindigingen door betalingen hervat;2008;115.0
2385;Noord-Holland (PV);Beëindigingen door betalingen hervat;2009;120.0
2386;Noord-Holland (PV);Beëindigingen door betalingen hervat;2010;75.0
2387;Noord-Holland (PV);Beëindigingen door betalingen hervat;2011;60.0
2388;Noord-Holland (PV);Beëindigingen door betalingen hervat;2012;60.0
2389;Noord-Holland (PV);Beëindigingen door betalingen hervat;2013;50.0
2390;Noord-Holland (PV);Beëindigingen door betalingen hervat;2014;45.0
2391;Noord-Holland (PV);Beëindigingen door betalingen hervat;2015;40.0
2392;Noord-Holland (PV);Beëindigingen door betalingen hervat;2016;45.0
2393;Noord-Holland (PV);Beëindigingen door betalingen hervat;2017;30.0
2394;Noord-Holland (PV);Beëindigingen door betalingen hervat;2018;50.0
2395;Noord-Holland (PV);Beëindigingen door betalingen hervat;2019;75.0
2396;Noord-Holland (PV);Beëindigingen door betalingen hervat;2020;25.0
2397;Noord-Holland (PV);Beëindigingen door betalingen hervat;2021;55.0
2398;Noord-Holland (PV);Beëindigingen door betalingen hervat;2022;30.0
2399;Noord-Holland (PV);Beëindigingen door betalingen hervat;2023;10.0
2400;Noord-Holland (PV);Beëindigingen zonder schone lei;1999;
2401;Noord-Holland (PV);Beëindigingen zonder schone lei;2000;
2402;Noord-Holland (PV);Beëindigingen zonder schone lei;2001;
2403;Noord-Holland (PV);Beëindigingen zonder schone lei;2002;
2404;Noord-Holland (PV);Beëindigingen zonder schone lei;2003;
2405;Noord-Holland (PV);Beëindigingen zonder schone lei;2004;50.0
2406;Noord-Holland (PV);Beëindigingen zonder schone lei;2005;140.0
2407;Noord-Holland (PV);Beëindigingen zonder schone lei;2006;185.0
2408;Noord-Holland (PV);Beëindigingen zonder schone lei;2007;95.0
2409;Noord-Holland (PV);Beëindigingen zonder schone lei;2008;245.0
2410;Noord-Holland (PV);Beëindigingen zonder schone lei;2009;205.0
2411;Noord-Holland (PV);Beëindigingen zonder schone lei;2010;200.0
2412;Noord-Holland (PV);Beëindigingen zonder schone lei;2011;220.0
2413;Noord-Holland (PV);Beëindigingen zonder schone lei;2012;210.0
2414;Noord-Holland (PV);Beëindigingen zonder schone lei;2013;255.0
2415;Noord-Holland (PV);Beëindigingen zonder schone lei;2014;245.0
2416;Noord-Holland (PV);Beëindigingen zonder schone lei;2015;220.0
2417;Noord-Holland (PV);Beëindigingen zonder schone lei;2016;195.0
2418;Noord-Holland (PV);Beëindigingen zonder schone lei;2017;160.0
2419;Noord-Holland (PV);Beëindigingen zonder schone lei;2018;100.0
2420;Noord-Holland (PV);Beëindigingen zonder schone lei;2019;75.0
2421;Noord-Holland (PV);Beëindigingen zonder schone lei;2020;55.0
2422;Noord-Holland (PV);Beëindigingen zonder schone lei;2021;35.0
2423;Noord-Holland (PV);Beëindigingen zonder schone lei;2022;30.0
2424;Noord-Holland (PV);Beëindigingen zonder schone lei;2023;
2425;Noord-Holland (PV);Beëindigingen onbekend;1999;
2426;Noord-Holland (PV);Beëindigingen onbekend;2000;10.0
2427;Noord-Holland (PV);Beëindigingen onbekend;2001;25.0
2428;Noord-Holland (PV);Beëindigingen onbekend;2002;35.0
2429;Noord-Holland (PV);Beëindigingen onbekend;2003;60.0
2430;Noord-Holland (PV);Beëindigingen onbekend;2004;70.0
2431;Noord-Holland (PV);Beëindigingen onbekend;2005;
2432;Noord-Holland (PV);Beëindigingen onbekend;2006;10.0
2433;Noord-Holland (PV);Beëindigingen onbekend;2007;10.0
2434;Noord-Holland (PV);Beëindigingen onbekend;2008;10.0
2435;Noord-Holland (PV);Beëindigingen onbekend;2009;45.0
2436;Noord-Holland (PV);Beëindigingen onbekend;2010;40.0
2437;Noord-Holland (PV);Beëindigingen onbekend;2011;30.0
2438;Noord-Holland (PV);Beëindigingen onbekend;2012;30.0
2439;Noord-Holland (PV);Beëindigingen onbekend;2013;25.0
2440;Noord-Holland (PV);Beëindigingen onbekend;2014;20.0
2441;Noord-Holland (PV);Beëindigingen onbekend;2015;25.0
2442;Noord-Holland (PV);Beëindigingen onbekend;2016;10.0
2443;Noord-Holland (PV);Beëindigingen onbekend;2017;
2444;Noord-Holland (PV);Beëindigingen onbekend;2018;25.0
2445;Noord-Holland (PV);Beëindigingen onbekend;2019;20.0
2446;Noord-Holland (PV);Beëindigingen onbekend;2020;35.0
2447;Noord-Holland (PV);Beëindigingen onbekend;2021;215.0
2448;Noord-Holland (PV);Beëindigingen onbekend;2022;475.0
2449;Noord-Holland (PV);Beëindigingen onbekend;2023;280.0
2450;Zuid-Holland (PV);Totaal alle beëindigingen;1999;30.0
2451;Zuid-Holland (PV);Totaal alle beëindigingen;2000;120.0
2452;Zuid-Holland (PV);Totaal alle beëindigingen;2001;235.0
2453;Zuid-Holland (PV);Totaal alle beëindigingen;2002;430.0
2454;Zuid-Holland (PV);Totaal alle beëindigingen;2003;925.0
2455;Zuid-Holland (PV);Totaal alle beëindigingen;2004;1030.0
2456;Zuid-Holland (PV);Totaal alle beëindigingen;2005;1580.0
2457;Zuid-Holland (PV);Totaal alle beëindigingen;2006;1530.0
2458;Zuid-Holland (PV);Totaal alle beëindigingen;2007;2000.0
2459;Zuid-Holland (PV);Totaal alle beëindigingen;2008;1690.0
2460;Zuid-Holland (PV);Totaal alle beëindigingen;2009;2075.0
2461;Zuid-Holland (PV);Totaal alle beëindigingen;2010;2165.0
2462;Zuid-Holland (PV);Totaal alle beëindigingen;2011;1725.0
2463;Zuid-Holland (PV);Totaal alle beëindigingen;2012;1650.0
2464;Zuid-Holland (PV);Totaal alle beëindigingen;2013;1560.0
2465;Zuid-Holland (PV);Totaal alle beëindigingen;2014;2070.0
2466;Zuid-Holland (PV);Totaal alle beëindigingen;2015;2685.0
2467;Zuid-Holland (PV);Totaal alle beëindigingen;2016;2140.0
2468;Zuid-Holland (PV);Totaal alle beëindigingen;2017;1875.0
2469;Zuid-Holland (PV);Totaal alle beëindigingen;2018;1815.0
2470;Zuid-Holland (PV);Totaal alle beëindigingen;2019;1850.0
2471;Zuid-Holland (PV);Totaal alle beëindigingen;2020;1445.0
2472;Zuid-Holland (PV);Totaal alle beëindigingen;2021;1100.0
2473;Zuid-Holland (PV);Totaal alle beëindigingen;2022;1020.0
2474;Zuid-Holland (PV);Totaal alle beëindigingen;2023;590.0
2475;Zuid-Holland (PV);Beëindigingen door schone lei;1999;
2476;Zuid-Holland (PV);Beëindigingen door schone lei;2000;10.0
2477;Zuid-Holland (PV);Beëindigingen door schone lei;2001;35.0
2478;Zuid-Holland (PV);Beëindigingen door schone lei;2002;235.0
2479;Zuid-Holland (PV);Beëindigingen door schone lei;2003;630.0
2480;Zuid-Holland (PV);Beëindigingen door schone lei;2004;715.0
2481;Zuid-Holland (PV);Beëindigingen door schone lei;2005;1000.0
2482;Zuid-Holland (PV);Beëindigingen door schone lei;2006;835.0
2483;Zuid-Holland (PV);Beëindigingen door schone lei;2007;1365.0
2484;Zuid-Holland (PV);Beëindigingen door schone lei;2008;1195.0
2485;Zuid-Holland (PV);Beëindigingen door schone lei;2009;1520.0
2486;Zuid-Holland (PV);Beëindigingen door schone lei;2010;1680.0
2487;Zuid-Holland (PV);Beëindigingen door schone lei;2011;1310.0
2488;Zuid-Holland (PV);Beëindigingen door schone lei;2012;1055.0
2489;Zuid-Holland (PV);Beëindigingen door schone lei;2013;985.0
2490;Zuid-Holland (PV);Beëindigingen door schone lei;2014;1600.0
2491;Zuid-Holland (PV);Beëindigingen door schone lei;2015;2285.0
2492;Zuid-Holland (PV);Beëindigingen door schone lei;2016;1835.0
2493;Zuid-Holland (PV);Beëindigingen door schone lei;2017;1595.0
2494;Zuid-Holland (PV);Beëindigingen door schone lei;2018;1560.0
2495;Zuid-Holland (PV);Beëindigingen door schone lei;2019;1640.0
2496;Zuid-Holland (PV);Beëindigingen door schone lei;2020;1240.0
2497;Zuid-Holland (PV);Beëindigingen door schone lei;2021;630.0
2498;Zuid-Holland (PV);Beëindigingen door schone lei;2022;170.0
2499;Zuid-Holland (PV);Beëindigingen door schone lei;2023;35.0
2500;Zuid-Holland (PV);Beëindigingen door akkoord;1999;15.0
2501;Zuid-Holland (PV);Beëindigingen door akkoord;2000;25.0
2502;Zuid-Holland (PV);Beëindigingen door akkoord;2001;50.0
2503;Zuid-Holland (PV);Beëindigingen door akkoord;2002;30.0
2504;Zuid-Holland (PV);Beëindigingen door akkoord;2003;10.0
2505;Zuid-Holland (PV);Beëindigingen door akkoord;2004;10.0
2506;Zuid-Holland (PV);Beëindigingen door akkoord;2005;20.0
2507;Zuid-Holland (PV);Beëindigingen door akkoord;2006;15.0
2508;Zuid-Holland (PV);Beëindigingen door akkoord;2007;30.0
2509;Zuid-Holland (PV);Beëindigingen door akkoord;2008;20.0
2510;Zuid-Holland (PV);Beëindigingen door akkoord;2009;15.0
2511;Zuid-Holland (PV);Beëindigingen door akkoord;2010;
2512;Zuid-Holland (PV);Beëindigingen door akkoord;2011;15.0
2513;Zuid-Holland (PV);Beëindigingen door akkoord;2012;10.0
2514;Zuid-Holland (PV);Beëindigingen door akkoord;2013;20.0
2515;Zuid-Holland (PV);Beëindigingen door akkoord;2014;10.0
2516;Zuid-Holland (PV);Beëindigingen door akkoord;2015;
2517;Zuid-Holland (PV);Beëindigingen door akkoord;2016;15.0
2518;Zuid-Holland (PV);Beëindigingen door akkoord;2017;15.0
2519;Zuid-Holland (PV);Beëindigingen door akkoord;2018;10.0
2520;Zuid-Holland (PV);Beëindigingen door akkoord;2019;15.0
2521;Zuid-Holland (PV);Beëindigingen door akkoord;2020;10.0
2522;Zuid-Holland (PV);Beëindigingen door akkoord;2021;
