ID;Sectoren;Perioden;BrutoToegevoegdeWaardeBbp_1;ToegevoegdeWaardeNetto_2;SaldoGoederenEnDienstentransacties_3;ExploitatieoverschotNetto_4;SaldoPrimaireInkomensNetto_5;BeschikbaarInkomenNetto_6;AlternatiefBeschikbaarInkomenNetto_7;BesparingenNetto_8;SaldoLopendeTransactiesBuitenland_9;SaldoNettoBespEnKapitaaloverdr_10;Vorderingensaldo_11;VeranderingInFinancieelVermogen_12;StatistischVerschil_13;FinancieelVermogen_14
401;Centrale overheid;2002;17861.0;14010.0;;0.0;43662.0;27459.0;;-977.0;;-2886.0;-5471.0;-5471.0;0.0;-166143.0
402;Centrale overheid;2003 1e kwartaal;4378.0;3344.0;;0.0;10310.0;2902.0;;-3954.0;;-5040.0;-5496.0;-5211.0;285.0;-172467.0
403;Centrale overheid;2003 2e kwartaal;5266.0;4239.0;;0.0;11385.0;3719.0;;-3309.0;;-3720.0;-3965.0;-4336.0;-371.0;-177992.0
404;Centrale overheid;2003 3e kwartaal;4420.0;3391.0;;0.0;10980.0;3593.0;;-3300.0;;-3962.0;-4576.0;-4546.0;30.0;-180286.0
405;Centrale overheid;2003 4e kwartaal;4708.0;3675.0;;0.0;13471.0;10298.0;;2194.0;;1387.0;438.0;494.0;56.0;-177086.0
406;Centrale overheid;2003;18772.0;14649.0;;0.0;46146.0;20512.0;;-8369.0;;-11335.0;-13599.0;-13599.0;0.0;-177086.0
407;Centrale overheid;2004 1e kwartaal;4462.0;3411.0;;0.0;11077.0;1969.0;;-4607.0;;-5778.0;-5988.0;-5883.0;105.0;-184774.0
408;Centrale overheid;2004 2e kwartaal;5380.0;4329.0;;0.0;13181.0;5472.0;;-1973.0;;-2694.0;-2981.0;-3143.0;-162.0;-183386.0
409;Centrale overheid;2004 3e kwartaal;4423.0;3372.0;;0.0;12568.0;6407.0;;-76.0;;-613.0;-841.0;-416.0;425.0;-185497.0
410;Centrale overheid;2004 4e kwartaal;4728.0;3669.0;;0.0;13749.0;10579.0;;2700.0;;2022.0;1368.0;1000.0;-368.0;-188139.0
411;Centrale overheid;2004;18993.0;14781.0;;0.0;50575.0;24427.0;;-3956.0;;-7063.0;-8442.0;-8442.0;0.0;-188139.0
412;Centrale overheid;2005 1e kwartaal;4558.0;3491.0;;0.0;11568.0;4675.0;;-1914.0;;-3003.0;-3131.0;-3059.0;72.0;-191086.0
413;Centrale overheid;2005 2e kwartaal;5521.0;4412.0;;0.0;13528.0;5771.0;;-1879.0;;-2194.0;-2212.0;-2193.0;19.0;-196598.0
414;Centrale overheid;2005 3e kwartaal;4507.0;3440.0;;0.0;13058.0;7715.0;;954.0;;974.0;565.0;507.0;-58.0;-190739.0
415;Centrale overheid;2005 4e kwartaal;4861.0;3750.0;;0.0;17170.0;15386.0;;7037.0;;5457.0;4956.0;4923.0;-33.0;-181825.0
416;Centrale overheid;2005;19447.0;15093.0;;0.0;55324.0;33547.0;;4198.0;;1234.0;178.0;178.0;0.0;-181825.0
417;Centrale overheid;2006 1e kwartaal;4636.0;3521.0;;0.0;13985.0;7890.0;;740.0;;-200.0;-402.0;-402.0;0.0;-176974.0
418;Centrale overheid;2006 2e kwartaal;5644.0;4488.0;;0.0;17746.0;7208.0;;-1106.0;;-1288.0;-1591.0;-1591.0;0.0;-174690.0
419;Centrale overheid;2006 3e kwartaal;4646.0;3530.0;;0.0;13818.0;8182.0;;1071.0;;886.0;657.0;657.0;0.0;-176869.0
420;Centrale overheid;2006 4e kwartaal;5014.0;3858.0;;0.0;16835.0;15937.0;;7202.0;;6315.0;5849.0;5849.0;0.0;-168816.0
421;Centrale overheid;2006;19940.0;15397.0;;0.0;62384.0;39217.0;;7907.0;;5713.0;4513.0;4513.0;0.0;-168816.0
422;Centrale overheid;2007 1e kwartaal;4768.0;3643.0;;0.0;16672.0;8330.0;;437.0;;-903.0;-1198.0;-1198.0;0.0;-167672.0
423;Centrale overheid;2007 2e kwartaal;5882.0;4681.0;;0.0;14956.0;8854.0;;-83.0;;-694.0;-950.0;-950.0;0.0;-165813.0
424;Centrale overheid;2007 3e kwartaal;4837.0;3672.0;;0.0;13253.0;5665.0;;-2538.0;;-3188.0;-3465.0;-3465.0;0.0;-168728.0
425;Centrale overheid;2007 4e kwartaal;5305.0;4086.0;;0.0;18943.0;18522.0;;9311.0;;8802.0;8326.0;8326.0;0.0;-156379.0
426;Centrale overheid;2007;20792.0;16082.0;;0.0;63824.0;41371.0;;7127.0;;4017.0;2713.0;2713.0;0.0;-156379.0
427;Centrale overheid;2008 1e kwartaal;4958.0;3732.0;;0.0;17586.0;9555.0;;1089.0;;-692.0;-1180.0;-1180.0;0.0;-154420.0
428;Centrale overheid;2008 2e kwartaal;6022.0;4777.0;;0.0;16798.0;10108.0;;565.0;;165.0;-387.0;-387.0;0.0;-151516.0
429;Centrale overheid;2008 3e kwartaal;5009.0;3780.0;;0.0;14959.0;7873.0;;-706.0;;-1421.0;-1745.0;-1745.0;0.0;-157759.0
430;Centrale overheid;2008 4e kwartaal;5752.0;4482.0;;0.0;20461.0;17251.0;;7510.0;;6524.0;6015.0;6015.0;0.0;-158861.0
431;Centrale overheid;2008;21741.0;16771.0;;0.0;69804.0;44787.0;;8458.0;;4576.0;2703.0;2703.0;0.0;-158861.0
432;Centrale overheid;2009 1e kwartaal;5126.0;3869.0;;0.0;15712.0;6033.0;;-2977.0;;-4874.0;-5327.0;-5327.0;0.0;-169418.0
433;Centrale overheid;2009 2e kwartaal;6254.0;4969.0;;0.0;15140.0;8709.0;;-1542.0;;-2499.0;-3025.0;-3025.0;0.0;-168179.0
434;Centrale overheid;2009 3e kwartaal;5173.0;3901.0;;0.0;13126.0;2446.0;;-6595.0;;-9472.0;-9939.0;-9939.0;0.0;-174051.0
435;Centrale overheid;2009 4e kwartaal;6001.0;4706.0;;0.0;18616.0;11821.0;;1502.0;;-919.0;-1510.0;-1510.0;0.0;-175375.0
436;Centrale overheid;2009;22554.0;17445.0;;0.0;62594.0;29009.0;;-9612.0;;-17764.0;-19801.0;-19801.0;0.0;-175375.0
437;Centrale overheid;2010 1e kwartaal;5267.0;3963.0;;0.0;16624.0;5327.0;;-3531.0;;-5948.0;-6386.0;-6386.0;0.0;-184898.0
438;Centrale overheid;2010 2e kwartaal;6443.0;5115.0;;0.0;15168.0;6405.0;;-3764.0;;-4920.0;-5527.0;-5527.0;0.0;-197476.0
439;Centrale overheid;2010 3e kwartaal;5251.0;3928.0;;0.0;13250.0;1662.0;;-7132.0;;-7836.0;-8291.0;-8291.0;0.0;-205204.0
440;Centrale overheid;2010 4e kwartaal;6184.0;4838.0;;0.0;20279.0;15411.0;;5249.0;;-2265.0;-2788.0;-2788.0;0.0;-201656.0
441;Centrale overheid;2010;23145.0;17844.0;;0.0;65321.0;28805.0;;-9178.0;;-20969.0;-22992.0;-22992.0;0.0;-201656.0
442;Centrale overheid;2011 1e kwartaal;5304.0;3968.0;;0.0;17592.0;7818.0;;-882.0;;-2999.0;-3571.0;-3571.0;0.0;-199626.0
443;Centrale overheid;2011 2e kwartaal;6418.0;5048.0;;0.0;14367.0;6931.0;;-3089.0;;-3579.0;-3941.0;-3941.0;0.0;-202671.0
444;Centrale overheid;2011 3e kwartaal;5223.0;3880.0;;0.0;13606.0;3815.0;;-4823.0;;-5470.0;-5784.0;-5784.0;0.0;-220126.0
445;Centrale overheid;2011 4e kwartaal;6149.0;4757.0;;0.0;17234.0;7639.0;;-2434.0;;-3250.0;-3239.0;-3239.0;0.0;-222904.0
446;Centrale overheid;2011;23094.0;17653.0;;0.0;62799.0;26203.0;;-11228.0;;-15298.0;-16535.0;-16535.0;0.0;-222904.0
447;Centrale overheid;2012 1e kwartaal;5286.0;3930.0;;0.0;17963.0;7167.0;;-1504.0;;-3520.0;-3699.0;-3699.0;0.0;-221521.0
448;Lokale overheid;2001 1e kwartaal;8137.0;6423.0;;0.0;280.0;10343.0;;-228.0;;-131.0;-264.0;-97.0;167.0;-4520.0
449;Lokale overheid;2001 2e kwartaal;9580.0;8088.0;;0.0;673.0;11868.0;;857.0;;960.0;459.0;-179.0;-638.0;-4791.0
450;Lokale overheid;2001 3e kwartaal;8397.0;6551.0;;0.0;444.0;10423.0;;-73.0;;89.0;-100.0;557.0;657.0;-4336.0
451;Lokale overheid;2001 4e kwartaal;8657.0;6767.0;;0.0;264.0;11284.0;;-598.0;;225.0;-474.0;-660.0;-186.0;-5079.0
452;Lokale overheid;2001;34771.0;27829.0;;0.0;1661.0;43918.0;;-42.0;;1143.0;-379.0;-379.0;0.0;-5079.0
453;Lokale overheid;2002 1e kwartaal;8673.0;6756.0;;0.0;307.0;11219.0;;-32.0;;66.0;-82.0;-592.0;-510.0;-5773.0
454;Lokale overheid;2002 2e kwartaal;10168.0;8547.0;;0.0;736.0;12912.0;;759.0;;843.0;171.0;690.0;519.0;-5085.0
455;Lokale overheid;2002 3e kwartaal;8918.0;6990.0;;0.0;494.0;11289.0;;63.0;;251.0;-107.0;-947.0;-840.0;-6044.0
456;Lokale overheid;2002 4e kwartaal;9194.0;7257.0;;0.0;301.0;11573.0;;-1438.0;;-1240.0;-2237.0;-1406.0;831.0;-7528.0
457;Lokale overheid;2002;36953.0;29550.0;;0.0;1838.0;46993.0;;-648.0;;-80.0;-2255.0;-2255.0;0.0;-7528.0
458;Lokale overheid;2003 1e kwartaal;9193.0;7185.0;;0.0;342.0;12653.0;;427.0;;746.0;645.0;823.0;178.0;-6243.0
459;Lokale overheid;2003 2e kwartaal;10838.0;9117.0;;0.0;948.0;14164.0;;96.0;;438.0;-211.0;-446.0;-235.0;-6157.0
460;Lokale overheid;2003 3e kwartaal;9330.0;7313.0;;0.0;314.0;12087.0;;303.0;;763.0;146.0;197.0;51.0;-5527.0
461;Lokale overheid;2003 4e kwartaal;9712.0;7686.0;;0.0;293.0;11581.0;;-1470.0;;-1217.0;-2128.0;-2122.0;6.0;-7370.0
462;Lokale overheid;2003;39073.0;31301.0;;0.0;1897.0;50485.0;;-644.0;;730.0;-1548.0;-1548.0;0.0;-7370.0
463;Lokale overheid;2004 1e kwartaal;9495.0;7475.0;;0.0;441.0;13303.0;;945.0;;1200.0;1294.0;1346.0;52.0;-6049.0
464;Lokale overheid;2004 2e kwartaal;11411.0;9391.0;;0.0;1127.0;14138.0;;-232.0;;306.0;338.0;215.0;-123.0;-5937.0
465;Lokale overheid;2004 3e kwartaal;9440.0;7421.0;;0.0;496.0;11231.0;;-921.0;;-412.0;-470.0;-521.0;-51.0;-6574.0
466;Lokale overheid;2004 4e kwartaal;9883.0;7863.0;;0.0;463.0;11277.0;;-2097.0;;-1662.0;-2128.0;-2006.0;122.0;-8670.0
467;Lokale overheid;2004;40229.0;32150.0;;0.0;2527.0;49949.0;;-2305.0;;-568.0;-966.0;-966.0;0.0;-8670.0
468;Lokale overheid;2005 1e kwartaal;9326.0;7262.0;;0.0;493.0;12739.0;;554.0;;776.0;1673.0;1727.0;54.0;-7406.0
469;Lokale overheid;2005 2e kwartaal;11652.0;9553.0;;0.0;842.0;14240.0;;-258.0;;74.0;-6.0;171.0;177.0;-7529.0
470;Lokale overheid;2005 3e kwartaal;9445.0;7368.0;;0.0;835.0;12310.0;;-52.0;;214.0;179.0;-4.0;-183.0;-7268.0
471;Lokale overheid;2005 4e kwartaal;10539.0;8392.0;;0.0;498.0;11757.0;;-1979.0;;-925.0;-2720.0;-2768.0;-48.0;-9576.0
472;Lokale overheid;2005;40962.0;32575.0;;0.0;2668.0;51046.0;;-1735.0;;139.0;-874.0;-874.0;0.0;-9576.0
473;Lokale overheid;2006 1e kwartaal;9541.0;7358.0;;0.0;533.0;12747.0;;157.0;;291.0;216.0;216.0;0.0;-8020.0
474;Lokale overheid;2006 2e kwartaal;11907.0;9694.0;;0.0;1167.0;15302.0;;460.0;;727.0;769.0;769.0;0.0;-7005.0
475;Lokale overheid;2006 3e kwartaal;9781.0;7599.0;;0.0;842.0;12828.0;;87.0;;262.0;-44.0;-44.0;0.0;-6838.0
476;Lokale overheid;2006 4e kwartaal;10929.0;8667.0;;0.0;500.0;12529.0;;-1856.0;;-778.0;-1197.0;-1197.0;0.0;-8174.0
477;Lokale overheid;2006;42158.0;33318.0;;0.0;3042.0;53406.0;;-1152.0;;502.0;-256.0;-256.0;0.0;-8174.0
478;Lokale overheid;2007 1e kwartaal;10056.0;7728.0;;0.0;555.0;13830.0;;375.0;;590.0;352.0;352.0;0.0;-8006.0
479;Lokale overheid;2007 2e kwartaal;12363.0;9994.0;;0.0;1434.0;15914.0;;-73.0;;502.0;114.0;114.0;0.0;-7486.0
480;Lokale overheid;2007 3e kwartaal;10210.0;7871.0;;0.0;791.0;14143.0;;511.0;;864.0;590.0;590.0;0.0;-6803.0
481;Lokale overheid;2007 4e kwartaal;11580.0;9161.0;;0.0;602.0;13502.0;;-2112.0;;-1487.0;-2214.0;-2214.0;0.0;-8523.0
482;Lokale overheid;2007;44209.0;34754.0;;0.0;3382.0;57389.0;;-1299.0;;469.0;-1158.0;-1158.0;0.0;-8523.0
483;Lokale overheid;2008 1e kwartaal;10485.0;8051.0;;0.0;591.0;14327.0;;71.0;;475.0;-297.0;-297.0;0.0;-8260.0
484;Lokale overheid;2008 2e kwartaal;12948.0;10415.0;;0.0;1879.0;17623.0;;818.0;;1175.0;256.0;256.0;0.0;-8180.0
485;Lokale overheid;2008 3e kwartaal;10638.0;8151.0;;0.0;506.0;14812.0;;301.0;;723.0;674.0;674.0;0.0;-7082.0
486;Lokale overheid;2008 4e kwartaal;12455.0;9866.0;;0.0;605.0;14186.0;;-3005.0;;-2659.0;-3355.0;-3355.0;0.0;-9963.0
487;Lokale overheid;2008;46526.0;36483.0;;0.0;3581.0;60948.0;;-1815.0;;-286.0;-2722.0;-2722.0;0.0;-9963.0
488;Lokale overheid;2009 1e kwartaal;11054.0;8475.0;;0.0;643.0;15459.0;;354.0;;721.0;-509.0;-509.0;0.0;-10206.0
489;Lokale overheid;2009 2e kwartaal;13605.0;10946.0;;0.0;1597.0;18562.0;;644.0;;1132.0;-21.0;-21.0;0.0;-9938.0
490;Lokale overheid;2009 3e kwartaal;11159.0;8553.0;;0.0;740.0;15498.0;;-291.0;;1083.0;-491.0;-491.0;0.0;8522.0
491;Lokale overheid;2009 4e kwartaal;13132.0;10429.0;;0.0;825.0;15604.0;;-2572.0;;-2141.0;-2654.0;-2654.0;0.0;5433.0
492;Lokale overheid;2009;48950.0;38403.0;;0.0;3805.0;65123.0;;-1865.0;;795.0;-3675.0;-3675.0;0.0;5433.0
493;Lokale overheid;2010 1e kwartaal;11355.0;8697.0;;0.0;734.0;16514.0;;924.0;;1209.0;609.0;609.0;0.0;5804.0
494;Lokale overheid;2010 2e kwartaal;14065.0;11325.0;;0.0;986.0;18170.0;;-279.0;;68.0;-974.0;-974.0;0.0;5279.0
495;Lokale overheid;2010 3e kwartaal;11411.0;8715.0;;0.0;865.0;15786.0;;-293.0;;-39.0;-914.0;-914.0;0.0;4293.0
496;Lokale overheid;2010 4e kwartaal;13453.0;10670.0;;0.0;890.0;15216.0;;-3175.0;;-3371.0;-3572.0;-3572.0;0.0;631.0
497;Lokale overheid;2010;50284.0;39407.0;;0.0;3475.0;65686.0;;-2823.0;;-2133.0;-4851.0;-4851.0;0.0;631.0
498;Lokale overheid;2011 1e kwartaal;11472.0;8755.0;;0.0;830.0;16664.0;;1166.0;;1539.0;1096.0;1096.0;0.0;1602.0
499;Lokale overheid;2011 2e kwartaal;14097.0;11302.0;;0.0;1121.0;18088.0;;-208.0;;266.0;-274.0;-274.0;0.0;1357.0
500;Lokale overheid;2011 3e kwartaal;11498.0;8733.0;;0.0;1088.0;15927.0;;-10.0;;366.0;-611.0;-611.0;0.0;942.0
501;Lokale overheid;2011 4e kwartaal;13428.0;10548.0;;0.0;656.0;14928.0;;-3402.0;;-3596.0;-3242.0;-3242.0;0.0;-1688.0
502;Lokale overheid;2011;50495.0;39338.0;;0.0;3695.0;65607.0;;-2454.0;;-1425.0;-3031.0;-3031.0;0.0;-1688.0
503;Lokale overheid;2012 1e kwartaal;11404.0;8661.0;;0.0;836.0;16867.0;;1306.0;;1567.0;1206.0;1206.0;0.0;-491.0
504;Wettelijke sociale verzekeringsinst.;2001 1e kwartaal;418.0;383.0;;0.0;31.0;8566.0;;1436.0;;1432.0;1430.0;2719.0;1289.0;15247.0
505;Wettelijke sociale verzekeringsinst.;2001 2e kwartaal;509.0;488.0;;0.0;26.0;8762.0;;788.0;;784.0;780.0;-931.0;-1711.0;14613.0
506;Wettelijke sociale verzekeringsinst.;2001 3e kwartaal;436.0;393.0;;0.0;19.0;6713.0;;-704.0;;-708.0;-710.0;-377.0;333.0;14528.0
507;Wettelijke sociale verzekeringsinst.;2001 4e kwartaal;446.0;407.0;;0.0;5.0;6337.0;;-1258.0;;-1263.0;-1265.0;-1176.0;89.0;13640.0
508;Wettelijke sociale verzekeringsinst.;2001;1809.0;1671.0;;0.0;81.0;30378.0;;262.0;;245.0;235.0;235.0;0.0;13640.0
509;Wettelijke sociale verzekeringsinst.;2002 1e kwartaal;435.0;395.0;;0.0;-26.0;9443.0;;1506.0;;1501.0;1499.0;1127.0;-372.0;14710.0
510;Wettelijke sociale verzekeringsinst.;2002 2e kwartaal;533.0;507.0;;0.0;-8.0;7716.0;;-1426.0;;-1431.0;-1434.0;-2645.0;-1211.0;12003.0
511;Wettelijke sociale verzekeringsinst.;2002 3e kwartaal;455.0;413.0;;0.0;-73.0;7463.0;;-1000.0;;-1004.0;-1007.0;-295.0;712.0;11655.0
512;Wettelijke sociale verzekeringsinst.;2002 4e kwartaal;468.0;428.0;;0.0;-26.0;7495.0;;-1132.0;;-1135.0;-1137.0;-266.0;871.0;11361.0
513;Wettelijke sociale verzekeringsinst.;2002;1891.0;1743.0;;0.0;-133.0;32117.0;;-2052.0;;-2069.0;-2079.0;-2079.0;0.0;11361.0
514;Wettelijke sociale verzekeringsinst.;2003 1e kwartaal;448.0;415.0;;0.0;-49.0;9837.0;;1164.0;;1164.0;1165.0;1113.0;-52.0;12501.0
515;Wettelijke sociale verzekeringsinst.;2003 2e kwartaal;592.0;557.0;;0.0;-50.0;9565.0;;-204.0;;-204.0;-197.0;-210.0;-13.0;12320.0
516;Wettelijke sociale verzekeringsinst.;2003 3e kwartaal;436.0;400.0;;0.0;-46.0;7684.0;;-1456.0;;-1456.0;-1456.0;-1436.0;20.0;10911.0
517;Wettelijke sociale verzekeringsinst.;2003 4e kwartaal;525.0;489.0;;0.0;-42.0;9792.0;;591.0;;591.0;594.0;639.0;45.0;11577.0
518;Wettelijke sociale verzekeringsinst.;2003;2001.0;1861.0;;0.0;-187.0;36878.0;;95.0;;95.0;106.0;106.0;0.0;11577.0
519;Wettelijke sociale verzekeringsinst.;2004 1e kwartaal;447.0;413.0;;0.0;-246.0;10615.0;;1624.0;;1624.0;1644.0;1877.0;233.0;13469.0
520;Wettelijke sociale verzekeringsinst.;2004 2e kwartaal;591.0;557.0;;0.0;-244.0;8172.0;;-1585.0;;-1585.0;-1565.0;-1664.0;-99.0;11819.0
521;Wettelijke sociale verzekeringsinst.;2004 3e kwartaal;426.0;392.0;;0.0;-270.0;8982.0;;-620.0;;-620.0;-600.0;-660.0;-60.0;11172.0
522;Wettelijke sociale verzekeringsinst.;2004 4e kwartaal;537.0;503.0;;0.0;-261.0;11186.0;;1231.0;;1231.0;1250.0;1176.0;-74.0;12361.0
523;Wettelijke sociale verzekeringsinst.;2004;2001.0;1865.0;;0.0;-1021.0;38955.0;;650.0;;650.0;729.0;729.0;0.0;12361.0
524;Wettelijke sociale verzekeringsinst.;2005 1e kwartaal;444.0;411.0;;0.0;-245.0;10232.0;;571.0;;571.0;588.0;796.0;208.0;13229.0
525;Wettelijke sociale verzekeringsinst.;2005 2e kwartaal;546.0;513.0;;0.0;-256.0;8880.0;;-928.0;;-928.0;-912.0;-897.0;15.0;12405.0
526;Wettelijke sociale verzekeringsinst.;2005 3e kwartaal;433.0;401.0;;0.0;-248.0;8730.0;;-1316.0;;-1316.0;-1300.0;-1502.0;-202.0;10863.0
527;Wettelijke sociale verzekeringsinst.;2005 4e kwartaal;558.0;525.0;;0.0;-186.0;10900.0;;860.0;;860.0;871.0;850.0;-21.0;11713.0
528;Wettelijke sociale verzekeringsinst.;2005;1981.0;1850.0;;0.0;-935.0;38742.0;;-813.0;;-813.0;-753.0;-753.0;0.0;11713.0
529;Wettelijke sociale verzekeringsinst.;2006 1e kwartaal;332.0;309.0;;0.0;-233.0;12230.0;;179.0;;179.0;190.0;190.0;0.0;7900.0
530;Wettelijke sociale verzekeringsinst.;2006 2e kwartaal;418.0;394.0;;0.0;-143.0;12450.0;;-13.0;;-13.0;-2.0;-2.0;0.0;7898.0
531;Wettelijke sociale verzekeringsinst.;2006 3e kwartaal;331.0;308.0;;0.0;-169.0;11370.0;;-907.0;;-907.0;-896.0;-896.0;0.0;7002.0
532;Wettelijke sociale verzekeringsinst.;2006 4e kwartaal;442.0;419.0;;0.0;-136.0;12017.0;;-766.0;;-766.0;-757.0;-757.0;0.0;6245.0
533;Wettelijke sociale verzekeringsinst.;2006;1523.0;1430.0;;0.0;-681.0;48067.0;;-1507.0;;-1507.0;-1465.0;-1465.0;0.0;6245.0
534;Wettelijke sociale verzekeringsinst.;2007 1e kwartaal;321.0;300.0;;0.0;-160.0;14787.0;;2327.0;;2327.0;2339.0;2339.0;0.0;8584.0
535;Wettelijke sociale verzekeringsinst.;2007 2e kwartaal;405.0;384.0;;0.0;-419.0;9834.0;;-2918.0;;-2918.0;-2906.0;-2906.0;0.0;5678.0
536;Wettelijke sociale verzekeringsinst.;2007 3e kwartaal;321.0;299.0;;0.0;-212.0;12519.0;;-78.0;;-78.0;-65.0;-65.0;0.0;5613.0
537;Wettelijke sociale verzekeringsinst.;2007 4e kwartaal;415.0;393.0;;0.0;-85.0;13125.0;;-6.0;;-6.0;6.0;6.0;0.0;5619.0
538;Wettelijke sociale verzekeringsinst.;2007;1462.0;1376.0;;0.0;-876.0;50265.0;;-675.0;;-675.0;-626.0;-626.0;0.0;5619.0
539;Wettelijke sociale verzekeringsinst.;2008 1e kwartaal;326.0;307.0;;0.0;-225.0;16147.0;;3042.0;;3042.0;3051.0;3051.0;0.0;8670.0
540;Wettelijke sociale verzekeringsinst.;2008 2e kwartaal;411.0;391.0;;0.0;-266.0;12823.0;;-617.0;;-617.0;-607.0;-607.0;0.0;8063.0
541;Wettelijke sociale verzekeringsinst.;2008 3e kwartaal;335.0;315.0;;0.0;-251.0;12183.0;;-1091.0;;-1091.0;-1080.0;-1080.0;0.0;6983.0
542;Wettelijke sociale verzekeringsinst.;2008 4e kwartaal;393.0;373.0;;0.0;-225.0;15450.0;;1548.0;;1548.0;1558.0;1558.0;0.0;8541.0
543;Wettelijke sociale verzekeringsinst.;2008;1465.0;1386.0;;0.0;-967.0;56603.0;;2882.0;;2882.0;2922.0;2922.0;0.0;8541.0
544;Wettelijke sociale verzekeringsinst.;2009 1e kwartaal;392.0;372.0;;0.0;-427.0;15453.0;;1154.0;;1154.0;1162.0;1162.0;0.0;9642.0
545;Wettelijke sociale verzekeringsinst.;2009 2e kwartaal;504.0;483.0;;0.0;-500.0;9343.0;;-5263.0;;-5263.0;-5254.0;-5254.0;0.0;4388.0
546;Wettelijke sociale verzekeringsinst.;2009 3e kwartaal;402.0;382.0;;0.0;-426.0;12351.0;;-2070.0;;-2070.0;-2061.0;-2061.0;0.0;2327.0
547;Wettelijke sociale verzekeringsinst.;2009 4e kwartaal;482.0;461.0;;0.0;-469.0;12831.0;;-2374.0;;-2374.0;-2365.0;-2365.0;0.0;-38.0
548;Wettelijke sociale verzekeringsinst.;2009;1780.0;1698.0;;0.0;-1822.0;49978.0;;-8553.0;;-8553.0;-8518.0;-8518.0;0.0;-38.0
549;Wettelijke sociale verzekeringsinst.;2010 1e kwartaal;403.0;384.0;;0.0;-519.0;15586.0;;791.0;;791.0;804.0;804.0;0.0;766.0
550;Wettelijke sociale verzekeringsinst.;2010 2e kwartaal;516.0;497.0;;0.0;-545.0;10106.0;;-4988.0;;-4988.0;-4975.0;-4975.0;0.0;-4209.0
551;Wettelijke sociale verzekeringsinst.;2010 3e kwartaal;403.0;384.0;;0.0;-452.0;12861.0;;-2043.0;;-2043.0;-2030.0;-2030.0;0.0;-6239.0
552;Wettelijke sociale verzekeringsinst.;2010 4e kwartaal;498.0;479.0;;0.0;-413.0;14494.0;;-1286.0;;4488.0;4500.0;4500.0;0.0;-1739.0
553;Wettelijke sociale verzekeringsinst.;2010;1820.0;1744.0;;0.0;-1929.0;53047.0;;-7526.0;;-1752.0;-1701.0;-1701.0;0.0;-1739.0
554;Wettelijke sociale verzekeringsinst.;2011 1e kwartaal;398.0;380.0;;0.0;-369.0;15208.0;;-213.0;;-213.0;-210.0;-210.0;0.0;-1949.0
555;Wettelijke sociale verzekeringsinst.;2011 2e kwartaal;505.0;486.0;;0.0;-332.0;9004.0;;-6518.0;;-6518.0;-6515.0;-6515.0;0.0;-8464.0
556;Wettelijke sociale verzekeringsinst.;2011 3e kwartaal;394.0;376.0;;0.0;-305.0;13628.0;;-1927.0;;-1927.0;-1928.0;-1928.0;0.0;-10392.0
557;Wettelijke sociale verzekeringsinst.;2011 4e kwartaal;487.0;468.0;;0.0;-477.0;17776.0;;1609.0;;1609.0;1609.0;1609.0;0.0;-8783.0
558;Wettelijke sociale verzekeringsinst.;2011;1784.0;1710.0;;0.0;-1483.0;55616.0;;-7049.0;;-7049.0;-7044.0;-7044.0;0.0;-8783.0
559;Wettelijke sociale verzekeringsinst.;2012 1e kwartaal;380.0;363.0;;0.0;-410.0;16372.0;;127.0;;127.0;129.0;129.0;0.0;-8654.0
560;Huishoudens en IZWh;2001 1e kwartaal;;;;;;;;;;;;;;
561;Huishoudens en IZWh;2001 2e kwartaal;;;;;;;;;;;;;;
562;Huishoudens en IZWh;2001 3e kwartaal;;;;;;;;;;;;;;
563;Huishoudens en IZWh;2001 4e kwartaal;;;;;;;;;;;;;;
564;Huishoudens en IZWh;2001;;;;;;;;;;;;;;
565;Huishoudens en IZWh;2002 1e kwartaal;;;;;;;;;;;;;;
566;Huishoudens en IZWh;2002 2e kwartaal;;;;;;;;;;;;;;
567;Huishoudens en IZWh;2002 3e kwartaal;;;;;;;;;;;;;;
568;Huishoudens en IZWh;2002 4e kwartaal;;;;;;;;;;;;;;
569;Huishoudens en IZWh;2002;;;;;;;;;;;;;;
570;Huishoudens en IZWh;2003 1e kwartaal;;;;;;;;;;;;;;
571;Huishoudens en IZWh;2003 2e kwartaal;;;;;;;;;;;;;;
572;Huishoudens en IZWh;2003 3e kwartaal;;;;;;;;;;;;;;
573;Huishoudens en IZWh;2003 4e kwartaal;;;;;;;;;;;;;;
574;Huishoudens en IZWh;2003;;;;;;;;;;;;;;
575;Huishoudens en IZWh;2004 1e kwartaal;;;;;;;;;;;;;;
576;Huishoudens en IZWh;2004 2e kwartaal;;;;;;;;;;;;;;
577;Huishoudens en IZWh;2004 3e kwartaal;;;;;;;;;;;;;;
578;Huishoudens en IZWh;2004 4e kwartaal;;;;;;;;;;;;;;
579;Huishoudens en IZWh;2004;;;;;;;;;;;;;;
580;Huishoudens en IZWh;2005 1e kwartaal;17473.0;13052.0;;9008.0;74214.0;55306.0;;-1001.0;;-674.0;-5827.0;1381.0;7208.0;836719.0
581;Huishoudens en IZWh;2005 2e kwartaal;18335.0;13898.0;;8375.0;95411.0;74870.0;;20348.0;;19554.0;14743.0;9618.0;-5125.0;858663.0
582;Huishoudens en IZWh;2005 3e kwartaal;17882.0;13293.0;;8456.0;76342.0;58054.0;;644.0;;-80.0;-4171.0;-3985.0;186.0;882811.0
