ID;TypeLozing;IndustrieVolgensSBI93;Perioden;FosforverbindingenAlsP_1;StikstofverbindingenAlsN_2;AntimoonverbindingenAlsSb_3;ArseenverbindingenAlsAs_4;CadmiumverbindingenAlsCd_5;ChroomverbindingenAlsCr_6;KobaltverbindingenAlsCo_7;KoperverbindingenAlsCu_8;KwikverbindingenAlsHg_9;LoodverbindingenAlsPb_10;NikkelverbindingenAlsNi_11;ZinkverbindingenAlsZn_12;Benzeen_13;Ethylbenzeen_14;Isopropylbenzeen_15;SomPAK6VanBorneff_16;Tolueen_17;XyleenTotaal_18;Dichloorethaan12_19;Hexachloorbutadieen_20;TetrachlooretheenPer_21;TetrachloormethaanTetra_22;DrinsAldrinDieldrinEnz_23;Hexachloorbenzenen_24;Pentachloorfenol_25;ChloorverbAnorgChloridenAlsCl_26;Fluoriden_27;CyanidenAnorganischAlsCN_28;CZV_29
103;Totale lozing;159 Drankenindustrie;2004;85;472;0.0;14.2;0.03;124.0;0.0;702;0.165;2;33;1132;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1986;0;0;11440
104;Totale lozing;159 Drankenindustrie;2005;54;339;0.0;25.1;0.0;183.5;0.0;569;0.27;1;45;1570;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2653;0;0;7082
105;Totale lozing;159 Drankenindustrie;2006;40;266;0.0;16.2;0.007;117.2;0.0;335;0.03;13;36;1274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1756;0;0;5745
106;Totale lozing;159 Drankenindustrie;2007;9;141;0.0;0.1;0.0;45.8;0.0;69;0.03;2;12;560;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;478;0;0;7403
107;Totale lozing;159 Drankenindustrie;2008*;56;287;0.0;7.2;0.0;20.2;0.0;117;0.253;4;7;301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;834;0;0;3969
108;Totale lozing;16 Tabakverwerkende industrie;1990;0;159;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;128;0;0;508
109;Totale lozing;16 Tabakverwerkende industrie;1995;3;34;0.0;0.0;0.0;9.0;;38;0.0;11;4;71;1.7;0.0;0.0;0.0;342.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;253;0;0;1016
110;Totale lozing;16 Tabakverwerkende industrie;2000;7;46;0.0;0.0;0.026;6.2;;53;0.006;0;2;62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;155;0;0;1037
111;Totale lozing;16 Tabakverwerkende industrie;2003;1;10;0.0;1.6;0.0;10.9;0.0;29;0.005;0;8;41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;422
112;Totale lozing;16 Tabakverwerkende industrie;2004;1;10;0.0;1.6;0.0;10.9;0.0;31;0.005;0;7;46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;442
113;Totale lozing;16 Tabakverwerkende industrie;2005;1;11;0.0;0.4;0.07;8.2;0.0;65;0.0;2;6;45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;506
114;Totale lozing;16 Tabakverwerkende industrie;2006;1;10;0.0;0.0;0.092;0.0;0.0;45;0.017;0;4;40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;491
115;Totale lozing;16 Tabakverwerkende industrie;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
116;Totale lozing;16 Tabakverwerkende industrie;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
117;Totale lozing;DB Textiel- en textielproductenind.;1990;48;252;3.0;0.0;0.0;654.0;;2058;0.0;45;278;2640;432.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1200;0;0;7998
118;Totale lozing;DB Textiel- en textielproductenind.;1995;51;522;110.19;10.4;2.578;2484.4;;2991;0.012;83;513;4695;0.7;4.3;0.0;0.0;0.5;15.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1801;0;0;14405
119;Totale lozing;DB Textiel- en textielproductenind.;2000;6;409;0.0;0.0;0.232;609.8;;3128;0.24;167;390;1622;1.8;1.0;0.0;0.0;1.4;12.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;920;0;0;17081
120;Totale lozing;DB Textiel- en textielproductenind.;2003;5;845;0.0;0.5;0.68;320.7;0.0;3172;0.024;122;424;2433;0.7;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;869;0;0;22871
121;Totale lozing;DB Textiel- en textielproductenind.;2004;5;502;0.0;0.0;0.015;367.8;0.0;1928;0.0;64;233;1640;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1177;0;0;17494
122;Totale lozing;DB Textiel- en textielproductenind.;2005;7;301;0.0;0.0;0.015;369.8;0.0;1806;0.0;38;98;1725;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1812;0;0;12961
123;Totale lozing;DB Textiel- en textielproductenind.;2006;9;288;0.0;0.0;0.02;299.0;0.0;1324;0.0;25;200;1261;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2033;0;0;8097
124;Totale lozing;DB Textiel- en textielproductenind.;2007;9;725;0.0;0.0;0.022;55.0;0.0;555;0.0;1;148;2247;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1245;0;0;5740
125;Totale lozing;DB Textiel- en textielproductenind.;2008*;7;660;0.0;56.3;0.031;201.9;0.0;1082;0.0;11;302;4405;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;833;0;0;9208
126;Totale lozing;DC Leer-, lederwaren- en schoenind.;1990;0;426;0.0;0.0;0.0;334.0;;16;0.0;8;33;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11735;0;0;2018
127;Totale lozing;DC Leer-, lederwaren- en schoenind.;1995;0;105;0.0;0.0;0.102;419.2;;7;0.0;7;15;72;0.0;2.7;0.0;0.0;0.1;0.6;0.0;0.0;3.398;0.0;0.0;0.0;0.0;1894;0;0;681
128;Totale lozing;DC Leer-, lederwaren- en schoenind.;2000;4;222;0.0;0.8;0.0;403.1;;41;0.0;2;19;150;0.0;0.1;0.1;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.003;7224;0;0;5754
129;Totale lozing;DC Leer-, lederwaren- en schoenind.;2003;1;81;0.0;11.9;0.0;450.8;0.0;12;0.0;0;9;108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2057;0;0;714
130;Totale lozing;DC Leer-, lederwaren- en schoenind.;2004;2;93;0.0;11.7;0.599;427.3;0.0;6;0.0;2;13;73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1779;0;0;630
131;Totale lozing;DC Leer-, lederwaren- en schoenind.;2005;1;86;0.0;0.2;0.655;235.6;0.0;15;0.0;26;27;41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1951;0;0;275
132;Totale lozing;DC Leer-, lederwaren- en schoenind.;2006;1;123;0.0;3.0;0.0;115.8;0.0;2;0.0;0;5;43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2105;0;0;336
133;Totale lozing;DC Leer-, lederwaren- en schoenind.;2007;0;137;0.0;1.2;0.2;146.7;0.0;3;0.2;2;9;45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2254;0;0;226
134;Totale lozing;DC Leer-, lederwaren- en schoenind.;2008*;0;32;0.0;2.6;0.58;103.2;0.0;6;0.176;3;17;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3242;0;0;0
135;Totale lozing;DD Hout-, kurk-, rietwarenindustrie;1990;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.1;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
136;Totale lozing;DD Hout-, kurk-, rietwarenindustrie;1995;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
137;Totale lozing;DD Hout-, kurk-, rietwarenindustrie;2000;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1
138;Totale lozing;DD Hout-, kurk-, rietwarenindustrie;2003;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
139;Totale lozing;DD Hout-, kurk-, rietwarenindustrie;2004;0;0;0.0;0.4;0.0;0.1;0.0;1;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
140;Totale lozing;DD Hout-, kurk-, rietwarenindustrie;2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
141;Totale lozing;DD Hout-, kurk-, rietwarenindustrie;2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
142;Totale lozing;DD Hout-, kurk-, rietwarenindustrie;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
143;Totale lozing;DD Hout-, kurk-, rietwarenindustrie;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
144;Totale lozing;DE Papier-, karton- en grafische ind.;1990;31;324;0.0;1.3;4.957;481.6;;1598;1.696;195;69;2647;0.2;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1829;0;946;12188
145;Totale lozing;DE Papier-, karton- en grafische ind.;1995;62;655;0.0;5.0;0.714;629.0;;1966;3.439;107;171;5369;0.6;2.1;0.8;0.0;275.0;0.2;2.0;0.0;0.025;0.025;0.0;0.0;15.034;2754;0;194;14435
146;Totale lozing;DE Papier-, karton- en grafische ind.;2000;61;390;0.0;87.2;7.728;165.1;;835;2.345;128;200;2671;0.1;0.4;0.3;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5601;0;21;11301
147;Totale lozing;DE Papier-, karton- en grafische ind.;2003;43;474;0.0;56.8;18.117;279.8;0.0;565;0.821;101;214;3034;0.1;0.0;0.0;0.0;1.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6690;0;1;13922
148;Totale lozing;DE Papier-, karton- en grafische ind.;2004;43;450;0.0;38.6;14.474;286.4;0.0;592;0.622;61;194;3410;0.0;0.0;0.0;0.0;1.5;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7740;0;18;13914
149;Totale lozing;DE Papier-, karton- en grafische ind.;2005;46;433;0.0;44.2;8.092;373.2;0.0;587;4.597;67;175;2178;0.0;0.0;0.0;0.0;1.5;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7945;0;2;14441
150;Totale lozing;DE Papier-, karton- en grafische ind.;2006;41;481;0.0;40.9;9.146;252.9;0.0;843;2.582;122;267;2256;0.0;0.0;0.0;0.0;3.9;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7561;0;5;11995
151;Totale lozing;DE Papier-, karton- en grafische ind.;2007;24;391;0.0;41.6;56.443;267.6;0.0;942;1.001;107;328;2141;0.9;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5166;0;3;7414
152;Totale lozing;DE Papier-, karton- en grafische ind.;2008*;37;425;0.0;48.8;16.066;148.3;0.0;590;1.533;72;282;3176;0.0;0.0;0.0;0.0;0.0;30.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5355;0;2;12404
153;Totale lozing;DF Aardolie-, steenkoolverwerkende ind.;1990;68;617;0.0;80.0;1.5;110.4;;34;50.0;37;45;403;6732.4;0.0;0.0;12.2;107.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0;110740;83;0;4195
154;Totale lozing;DF Aardolie-, steenkoolverwerkende ind.;1995;6;351;0.0;55.0;0.66;65.1;;33;15.3;29;41;794;3061.8;540.0;0.0;9.6;3423.0;6210.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8804;41;7984;522
155;Totale lozing;DF Aardolie-, steenkoolverwerkende ind.;2000;9;588;0.0;33.2;2.838;84.0;;2335;0.217;31;287;475;19.0;0.0;0.0;10.7;106.4;258.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;117;54;111;2163
156;Totale lozing;DF Aardolie-, steenkoolverwerkende ind.;2003;93;294;0.0;81.7;8.2;101.8;0.0;341;4.17;419;382;758;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;273;31;93;3204
157;Totale lozing;DF Aardolie-, steenkoolverwerkende ind.;2004;38;518;0.0;310.3;6.63;561.0;0.0;89;12.96;149;892;854;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;248;30;97;1067
158;Totale lozing;DF Aardolie-, steenkoolverwerkende ind.;2005;51;473;0.0;119.1;7.81;269.9;0.0;49;20.12;59;670;1016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67;31;152;1611
159;Totale lozing;DF Aardolie-, steenkoolverwerkende ind.;2006;34;442;0.0;94.6;1.0;388.0;0.0;181;12.57;3;1055;1184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400;26;83;2978
160;Totale lozing;DF Aardolie-, steenkoolverwerkende ind.;2007;34;470;0.0;114.3;2.2;289.0;0.0;198;16.3;7;1002;549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;27;91;2455
161;Totale lozing;DF Aardolie-, steenkoolverwerkende ind.;2008*;27;401;0.0;157.0;5.0;33.0;0.0;152;6.75;11;763;887;487.6;33.8;0.0;13.2;776.6;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110959;37;154;2730
162;Totale lozing;DG Chemische industrie;1990;10676;8706;914.575;4507.3;3599.205;19218.1;;15191;601.068;15067;22854;69414;19186.2;3378.6;167.5;16.4;43871.7;19188.2;5583.4;1.088;106.167;396.954;8.92;7.952;1.4;742487;34721;9;44478
163;Totale lozing;DG Chemische industrie;1995;3191;4759;434.537;654.4;513.784;7001.5;;8549;216.046;5603;6293;28348;4146.9;6728.7;47.3;4.7;2423.7;7062.2;1359.5;0.185;129.533;115.057;2.813;1.541;0.0;367924;254;533;14091
164;Totale lozing;DG Chemische industrie;2000;1469;3142;298.968;577.8;164.811;2515.2;;4942;24.781;1632;3562;27844;1367.6;3095.0;5.1;33.2;2091.3;4223.5;2917.3;0.01;27.078;6.9;0.0;0.05;0.006;1042679;1878;4640;22193
165;Totale lozing;DG Chemische industrie;2003;348;2844;187.351;538.8;142.978;2326.7;223.0;2490;23.884;2040;3170;29440;1271.5;3248.0;1.5;6.6;1256.7;5177.7;1478.5;0.025;2.5;1.702;0.001;0.058;0.0;494414;1545;1086;29046
166;Totale lozing;DG Chemische industrie;2004;307;3024;242.917;499.9;150.797;2415.0;202.0;5719;13.997;2273;2334;28404;2037.6;3137.0;5.1;4.1;893.4;4990.1;1110.0;0.013;4.381;4.799;0.0;0.01;0.0;619227;1517;691;34035
167;Totale lozing;DG Chemische industrie;2005;243;3512;476.846;512.5;119.741;3158.6;410.6;3910;14.967;1542;2011;22279;957.0;2121.9;50.6;61.3;455.8;5146.9;1290.0;0.01;1.836;1.149;0.0;0.01;0.089;588276;373;713;23294
168;Totale lozing;DG Chemische industrie;2006;245;3236;253.177;401.8;100.582;2841.0;492.0;3337;16.263;1058;2619;13003;2744.8;2938.8;64.9;44.8;941.5;2486.0;564.4;0.021;1.042;1.209;0.0;0.011;0.0;554117;944;753;20904
169;Totale lozing;DG Chemische industrie;2007;181;3019;177.077;632.1;224.26;2122.9;480.4;2206;7.513;1167;1919;11821;1819.3;2635.7;49.3;33.5;730.9;2376.1;650.6;0.036;0.73;1.452;0.0;0.005;0.0;661677;953;157;19789
170;Totale lozing;DG Chemische industrie;2008*;261;3291;150.107;553.5;224.612;2177.1;403.9;2846;8.769;972;1781;11877;4369.6;2252.9;108.1;17.3;1150.8;1213.6;1217.2;0.009;0.081;2.091;0.0;0.005;0.0;771670;267;703;27161
171;Totale lozing;241 Basischemie;1990;10470;5380;871.575;3122.4;3482.711;15086.9;;7968;382.724;13382;12995;42471;19066.1;3378.6;167.5;16.4;23601.2;19188.2;5581.7;1.088;103.867;247.954;8.92;7.952;1.4;674356;34678;0;18632
172;Totale lozing;241 Basischemie;1995;3113;4281;294.837;631.5;503.241;6884.8;;8033;211.991;5193;5976;23288;4138.1;6720.8;46.7;4.7;1936.4;7051.8;1358.8;0.185;127.07;114.885;2.813;1.541;0.0;359258;250;533;10030
173;Totale lozing;241 Basischemie;2000;1393;2261;298.744;553.5;113.733;2413.4;;4563;23.295;1421;3137;25689;1367.5;3094.5;5.1;33.0;1321.7;4219.3;2917.3;0.01;25.01;4.4;0.0;0.05;0.0;1016398;1878;4640;15530
174;Totale lozing;241 Basischemie;2003;267;1448;187.351;315.3;110.885;2191.0;214.6;1883;13.052;1720;2853;27761;1270.9;2694.5;1.5;6.1;889.3;2964.6;1478.0;0.025;2.125;1.094;0.0;0.058;0.0;480948;1545;1085;18019
175;Totale lozing;241 Basischemie;2004;245;1931;240.677;363.0;136.717;2325.1;153.1;5297;8.443;2146;2101;26732;2037.5;2929.1;5.1;4.1;721.6;4157.6;1110.0;0.013;4.228;1.17;0.0;0.01;0.0;595287;1517;690;22951
176;Totale lozing;241 Basischemie;2005;174;2503;476.526;459.9;113.731;3093.6;393.4;3552;13.946;1462;1901;20958;957.0;1744.7;50.6;61.2;309.2;3637.7;1289.9;0.01;1.704;0.521;0.0;0.01;0.0;573522;373;692;13202
177;Totale lozing;241 Basischemie;2006;171;1737;253.069;353.5;95.502;2756.0;489.8;2949;14.111;1002;2346;11104;2744.8;2754.4;64.9;44.7;787.8;1752.8;564.3;0.021;1.014;0.251;0.0;0.011;0.0;537832;176;751;10087
178;Totale lozing;241 Basischemie;2007;141;1986;172.406;573.7;219.304;2038.0;480.4;1849;6.172;1107;1710;10712;1819.3;2220.6;49.3;33.4;633.4;711.2;650.5;0.036;0.73;0.606;0.0;0.005;0.0;600890;176;157;10326
179;Totale lozing;241 Basischemie;2008*;175;1833;149.685;514.2;223.413;2135.2;396.9;2507;8.004;920;1709;10480;4369.6;2022.9;108.1;17.2;665.6;302.0;1217.2;0.009;0.081;0.091;0.0;0.005;0.0;645644;267;655;14943
180;Totale lozing;242 Landbouwchemicaliënindustrie;1990;49;62;0.0;0.0;1.493;1.5;;1;0.448;3;6;48;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;24146;0;9;378
181;Totale lozing;242 Landbouwchemicaliënindustrie;1995;18;12;0.0;0.0;1.015;1.0;;1;0.305;2;4;24;7.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028;0.0;0.0;0.0;0.0;1086;0;0;35
182;Totale lozing;242 Landbouwchemicaliënindustrie;2000;0;2;0.0;0.0;0.0;0.0;;0;0.0;0;0;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;337;0;0;14
183;Totale lozing;242 Landbouwchemicaliënindustrie;2003;0;3;0.0;0.0;0.0;3.1;0.0;0;0.0;0;1;13;0.0;552.7;0.0;0.0;0.0;2210.8;0.0;0.0;0.0;0.0;0.001;0.0;0.0;187;0;0;1031
184;Totale lozing;242 Landbouwchemicaliënindustrie;2004;0;2;0.0;0.0;0.0;5.2;0.0;0;0.0;1;3;51;0.0;207.7;0.0;0.0;0.0;830.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;205;0;0;733
185;Totale lozing;242 Landbouwchemicaliënindustrie;2005;0;2;0.0;0.0;0.0;3.2;0.0;0;0.0;0;2;11;0.0;377.0;0.0;0.0;0.0;1508.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;228;0;19;1037
186;Totale lozing;242 Landbouwchemicaliënindustrie;2006;0;3;0.0;0.0;0.0;2.7;0.0;0;0.0;1;3;35;0.0;184.2;0.0;0.0;0.0;732.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;270;0;0;1607
187;Totale lozing;242 Landbouwchemicaliënindustrie;2007;0;2;0.0;0.0;0.0;5.5;0.0;2;0.0;3;2;77;0.0;414.9;0.0;0.0;0.0;1663.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15895;0;0;1064
188;Totale lozing;242 Landbouwchemicaliënindustrie;2008*;0;3;0.0;0.0;0.0;2.6;0.0;1;0.0;1;1;21;0.0;229.9;0.0;0.0;0.0;911.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41648;0;48;2989
189;Totale lozing;243 Verf-, lak-, mastiek-, drukinktind.;1990;69;90;0.0;1244.5;114.723;4106.9;;5872;215.19;894;9798;9198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1918
190;Totale lozing;243 Verf-, lak-, mastiek-, drukinktind.;1995;0;7;0.0;0.0;0.101;5.6;;32;0.002;18;3;221;0.1;6.1;0.6;0.0;11.2;3.6;0.7;0.0;0.007;0.007;0.0;0.0;0.0;0;0;0;143
191;Totale lozing;243 Verf-, lak-, mastiek-, drukinktind.;2000;0;9;0.224;0.1;4.042;6.9;;16;0.0;136;4;155;0.0;0.0;0.0;0.0;0.1;0.4;0.0;0.0;0.55;0.0;0.0;0.0;0.0;4;0;0;128
192;Totale lozing;243 Verf-, lak-, mastiek-, drukinktind.;2003;2;16;0.0;0.0;18.662;1.7;0.1;29;0.0;243;2;210;0.0;0.5;0.0;0.0;0.2;0.2;0.3;0.0;0.087;0.087;0.0;0.0;0.0;114;0;0;295
193;Totale lozing;243 Verf-, lak-, mastiek-, drukinktind.;2004;2;19;2.24;0.1;3.662;0.6;1.2;38;0.003;79;5;170;0.0;0.1;0.0;0.0;0.0;0.6;0.0;0.0;0.003;0.001;0.0;0.0;0.0;126;0;0;237
194;Totale lozing;243 Verf-, lak-, mastiek-, drukinktind.;2005;3;32;0.32;0.0;3.121;2.1;0.1;37;0.0;63;1;260;0.0;0.2;0.0;0.0;0.9;1.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;1040;0;0;224
195;Totale lozing;243 Verf-, lak-, mastiek-, drukinktind.;2006;2;21;0.107;0.0;1.923;1.5;0.0;43;0.0;43;1;235;0.0;0.2;0.0;0.0;0.8;1.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;219;0;0;632
196;Totale lozing;243 Verf-, lak-, mastiek-, drukinktind.;2007;2;26;4.67;0.0;0.236;1.4;0.0;41;0.0;38;1;202;0.0;0.2;0.0;0.0;0.7;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;98;0;0;1086
197;Totale lozing;243 Verf-, lak-, mastiek-, drukinktind.;2008*;3;33;0.423;0.0;0.317;0.0;0.0;55;0.0;39;0;203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170;0;0;329
198;Totale lozing;244 Farmaceutische industrie;1990;30;2870;0.0;0.0;0.0;0.5;;777;0.0;642;1;1086;38.1;0.0;0.0;0.0;20270.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14750;0;0;19131
199;Totale lozing;244 Farmaceutische industrie;1995;50;252;0.0;0.0;7.659;1.0;;164;0.3;271;163;665;1.6;0.0;0.0;0.0;461.6;2.6;0.0;0.0;0.2;0.0;0.0;0.0;0.0;665;0;0;1769
200;Totale lozing;244 Farmaceutische industrie;2000;52;471;0.0;0.7;7.819;20.3;;162;0.131;10;235;910;0.0;0.0;0.0;0.0;768.3;0.0;0.0;0.0;0.637;0.0;0.0;0.0;0.0;1541;0;0;3437
201;Totale lozing;244 Farmaceutische industrie;2003;56;557;0.0;0.5;0.015;10.7;0.0;164;0.121;2;116;556;0.2;0.0;0.0;0.0;365.5;1.2;0.1;0.0;0.027;0.021;0.0;0.0;0.0;1621;0;0;4408
202;Totale lozing;244 Farmaceutische industrie;2004;45;448;0.0;0.8;0.069;6.2;0.0;145;0.004;3;92;456;0.1;0.2;0.0;0.0;171.6;0.0;0.0;0.0;0.028;0.028;0.0;0.0;0.0;1614;0;0;3405
203;Totale lozing;244 Farmaceutische industrie;2005;51;398;0.0;6.5;0.15;11.6;0.0;149;0.007;4;52;470;0.0;0.0;0.0;0.0;145.5;0.0;0.0;0.0;0.028;0.028;0.0;0.0;0.0;1578;0;0;3177
204;Totale lozing;244 Farmaceutische industrie;2006;58;399;0.0;1.3;0.15;10.9;0.0;139;0.007;2;65;378;0.0;0.0;0.0;0.0;152.6;0.0;0.0;0.0;0.028;0.028;0.0;0.0;0.0;1542;0;0;3415
205;Totale lozing;244 Farmaceutische industrie;2007;27;351;0.0;0.0;0.15;1.5;0.0;141;0.007;1;46;355;0.0;0.0;0.0;0.0;96.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21845;0;0;2222
206;Totale lozing;244 Farmaceutische industrie;2008*;67;946;0.0;0.0;0.0;2.8;0.0;190;0.008;0;23;886;0.0;0.0;0.0;0.0;485.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62004;0;0;5962
207;Totale lozing;245 Zeep-, wasmiddelen-, cosmetica-ind.;1990;0;31;0.0;1.4;0.278;11.9;;20;0.0;14;0;76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2716;0;0;302
208;Totale lozing;245 Zeep-, wasmiddelen-, cosmetica-ind.;1995;1;10;0.0;0.5;0.095;5.5;;69;0.0;14;9;208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0;0;593
